reward_terms/alive,reward_terms/foot_slip,reward_terms/assist_pen,reward_terms/angmom,reward_terms/coef_rate,curriculum/cmd_track_err,reward_terms/energy,curriculum/cmd_scale,reward_terms/phase_contact,time/fps,time/total_timesteps,reward_terms/step_rate,reward_terms/action_rate,reward_terms/stance,rollout/ep_rew_mean,reward_terms/foot_ahead,ankle/ankle_spring_energy_peak,reward_terms/time,reward_terms/stand_drift,reward_terms/torque,reward_terms/stance_time,time/time_elapsed,reward_terms/track_yaw,reward_terms/upright,curriculum/ent_coef,ankle/ankle_defl_peak,reward_terms/stand,curriculum/eff_scale,reward_terms/motor_vel,reward_terms/duty_sym,reward_terms/track_lin,reward_terms/ang_xy,reward_terms/clearance,reward_terms/stop,reward_terms/height,time/iterations,reward_terms/residual_rate,ankle/ankle_spring_trq_peak,reward_terms/fwd_speed,curriculum/stance_ratio,reward_terms/air_time,rollout/ep_len_mean,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/overrun,reward_terms/vz,reward_terms/residual,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/approx_kl,train/learning_rate,train/n_updates,train/entropy_loss,train/std,train/clip_range,train/loss
0.5,-0.305141085380894,0.0,-0.21227405632096163,-0.4462048308142726,0.6574947882866278,0.0,0.0,-0.13116686611000328,4033,202752,0.0,-0.06572744934572743,-0.06665200330375426,-78.44883016,0.0,0.0,0.0,-0.010157464357188804,0.0,-0.0019523018644475895,50,0.35140349762612605,-0.41305134593234594,0.01,0.5228881994036276,0.13509587430450962,0.0,0.0,0.0,0.9292473862150372,-0.32342889119301915,0.027949185261101392,0.0,-0.03452150418399749,11,0.0,0.0,0.0,0.7,2.1158814585457247e-05,168.01,-0.056980817777791924,-0.46629170287165383,0.0,-0.18341923103006047,-0.110868072755727,0.27935791015625,0.016716003883630037,0.8332582712173462,58.04781436920166,0.025957063,0.00029993856,229816,-36.88717460632324,1.000119924545288,0.2,25.41465950012207
0.5,-0.32419903463290123,0.0,-0.23199201272157652,-0.44670538782146096,0.6350575125285371,0.0,0.0,-0.10695104278251955,4040,221184,0.0,-0.061595758687119875,-0.05831579135399642,-79.14044445999998,0.0,0.0,0.0,-0.021967130561289044,0.0,-0.0008207143675665268,54,0.36731565642083247,-0.391587292113064,0.01,0.5211744761514834,0.16033043095911237,0.0,0.0,0.0,0.9292524764456004,-0.29380163302833756,0.025078654476626962,0.0,-0.03895619672096521,12,0.0,0.0,0.0,0.7,4.882798142110308e-06,168.59,-0.05124879621741605,-0.47547598034384325,0.0,-0.19961368584706554,-0.11082846969397692,0.33221435546875,0.02469331445172429,0.8505081534385681,58.92103290557861,0.03357063,0.000299932416,229817,-36.89066696166992,1.0003252029418945,0.2,26.971019744873047
0.5,-0.3091806429103605,0.0,-0.24613025602270192,-0.43717529080701256,0.6297798397034703,0.0,0.0,-0.06984566593960999,4044,239616,0.0,-0.06147484306511034,-0.0651691622156257,-67.71340689,0.0,0.0,0.0,-0.028011434982122434,0.0,-0.0002004643578806685,59,0.36206041811292333,-0.39914433884043593,0.01,0.5193398874060284,0.17257480873464168,0.0,0.0,0.0,1.066429532753392,-0.29999822944951465,0.015413631881078,0.0,-0.03990746816560051,13,0.0,0.0,0.0,0.7,1.3020801513145367e-05,165.6,-0.05132140348237376,-0.47382367452209173,0.0,-0.2078247454770594,-0.11074802683584312,0.266357421875,0.01785827350492279,0.8581132888793945,60.09118906656901,0.024643729,0.000299926272,229818,-36.89043426513672,1.0001869201660156,0.2,28.557287216186523
0.5,-0.30486357841134404,0.0,-0.21947683543846797,-0.4315663995872553,0.6231623955734665,0.0,0.0,-0.11189482635425661,4048,258048,0.0,-0.06008766691091565,-0.07139400797470444,-79.33156631,0.0,0.0,0.0,-0.02530523831376247,0.0,-0.0011060857488903115,63,0.36219628262915005,-0.38852698416742437,0.01,0.5187021485537874,0.15936108788375525,0.0,0.0,0.0,0.8567523428055214,-0.2997773562887577,0.029118830662784128,0.0,-0.04089082952046205,14,0.0,0.0,0.0,0.7,9.765596284220615e-06,169.68,-0.05142811261053865,-0.47430323477613645,0.0,-0.20668375702148462,-0.1107423603820233,0.31890869140625,0.021255750732962042,0.866952121257782,57.60114765167236,0.032592602,0.000299920128,229819,-36.89542102813721,1.0004891157150269,0.2,28.20642852783203
0.5,-0.33341401189136,0.0,-0.22731574352885764,-0.4518038572823539,0.6735775795984353,0.0,0.0,-0.11186008676124584,4053,276480,0.0,-0.06163045022722328,-0.07817479367290162,-80.20920165,0.0,0.0,0.0,-0.02069788349053276,0.0,-0.001868344961419805,68,0.33446291517086685,-0.37989788845306793,0.01,0.5242652069201336,0.13844044717658513,0.0,0.0,0.0,0.8461343765072278,-0.29331716668362645,0.027108364500758753,0.0,-0.038473753074703326,15,0.0,0.0,0.0,0.7,2.8211749546850722e-05,168.92,-0.055901714983357574,-0.4713104392944332,0.0,-0.20622788511043136,-0.11084422499598756,0.29937744140625,0.021079110767459497,0.8413275480270386,52.49452781677246,0.029496621,0.000299913984,229820,-36.90118885040283,1.000794529914856,0.2,23.962785720825195
0.5,-0.3002416453700944,0.0,-0.21271481559853184,-0.436355129836709,0.6671941899806271,0.0,0.0,-0.10227718301087942,4058,294912,0.0,-0.05992509643628447,-0.06565526429087258,-78.95647217999999,0.0,0.0,0.0,-0.023239039928154747,0.0,-0.0015338729798612702,72,0.38327100307001305,-0.37550852442408,0.01,0.5192970441756426,0.15687476029112615,0.0,0.0,0.0,0.8949237512665614,-0.31216870196809227,0.026980499547456464,0.0,-0.03504578951812079,16,0.0,0.0,0.0,0.7,1.1935733103503784e-05,164.13,-0.052849728723553674,-0.44065428757553216,0.0,-0.19135728363939297,-0.11086252969517174,0.3228759765625,0.020214686985127628,0.8136798143386841,57.65499687194824,0.032183316,0.00029990784,229821,-36.903921127319336,1.0008970499038696,0.2,25.896533966064453
0.5,-0.3466346890445748,0.0,-0.23322578712669242,-0.4638458358860378,0.6850179468950813,0.0,0.0,-0.09122368899008115,4059,313344,0.0,-0.060909080236921716,-0.06743582418737065,-77.96234807,0.0,0.0,0.0,-0.019601961186847143,0.0,-0.0010523763226552142,77,0.3440333517581633,-0.37994250947135305,0.01,0.5194687600247982,0.1335530003245483,0.0,0.0,0.0,0.8999855042333375,-0.27049257505022284,0.022512443018575388,0.0,-0.04960155574966389,17,0.0,0.0,0.0,0.7,5.208324485768875e-05,172.48,-0.049424235803868136,-0.5065526803685423,0.0,-0.2432363075726628,-0.11100521049384945,0.32470703125,0.023319622268900275,0.8594780564308167,52.107465744018555,0.031019099,0.00029990169599999997,229822,-36.903419494628906,1.0008339881896973,0.2,25.366483688354492
0.5,-0.327276390326179,0.0,-0.2186396333137614,-0.4508661449666415,0.7348368937937705,0.0,0.0,-0.11955468667132796,4062,331776,0.0,-0.060122203877920256,-0.06622632328321258,-83.55702885,0.0,0.0,0.0,-0.02195782363603566,0.0,-0.0009460391657840875,81,0.3441226909800078,-0.3902368291237577,0.01,0.5190351734062519,0.17294419675897013,0.0,0.0,0.0,0.791574477550583,-0.2685049849975972,0.03085726588648378,0.0,-0.04341132396778237,18,0.0,0.0,0.0,0.7,2.2243863592545193e-05,170.44,-0.0506432626345262,-0.45820188166276626,0.0,-0.2208085977771465,-0.1107937268077337,0.2864990234375,0.020491844275966287,0.8478940725326538,55.326558113098145,0.026270935,0.00029989555199999996,229823,-36.90289306640625,1.0008283853530884,0.2,25.823684692382812
0.5,-0.33308703810599405,0.0,-0.24077168261049037,-0.4536327811598225,0.7524421592519611,0.0,0.0,-0.07839831981787934,4064,350208,0.0,-0.05906433754265767,-0.06277861132211388,-74.24946412999999,0.0,0.0,0.0,-0.03447765513376439,0.0,-0.0017061277192422291,86,0.3494107721898747,-0.3859074708413207,0.01,0.5192675025291169,0.18072083934371433,0.0,0.0,0.0,0.8764145424489757,-0.25655129128012366,0.02502784252021722,0.0,-0.0529235221057006,19,0.0,0.0,0.0,0.7,4.123255105999609e-05,178.52,-0.05255954610925594,-0.486430458782407,0.0,-0.24653142259108604,-0.11126106169710218,0.30401611328125,0.020375555264763534,0.8472995758056641,55.72821521759033,0.02800145,0.00029988940799999996,229824,-36.9049596786499,1.0009757280349731,0.2,24.464046478271484
0.5,-0.34491288245178375,0.0,-0.25269766476197847,-0.4411050714021047,0.7197748772407468,0.0,0.0,-0.09224124898368803,4067,368640,0.0,-0.05915059634674905,-0.060991581550884875,-78.27620568,0.0,0.0,0.0,-0.03231358781343362,0.0,-0.000694304712750535,90,0.3631186077664252,-0.38731177928866534,0.01,0.5225575233067428,0.1771429414256197,0.0,0.0,0.0,0.8784213151714866,-0.26442531506411554,0.02229837380703816,0.0,-0.05596154616046305,20,0.0,0.0,0.0,0.7,5.37108377708743e-05,173.82,-0.05028715503312737,-0.5219797420999792,0.0,-0.26623611807188335,-0.11095436677355124,0.313232421875,0.022632375825196505,0.8387082815170288,58.23751449584961,0.030004738,0.000299883264,229825,-36.90621376037598,1.0010617971420288,0.2,26.8309383392334
0.5,-0.3349808218652584,0.0,-0.25813227328294314,-0.45851866241259526,0.7317658368178626,0.0,0.0,-0.08535557600369639,4069,387072,0.0,-0.061186910242104875,-0.08036224089251945,-80.75491599,0.0,0.0,0.0,-0.021506311530296984,0.0,-0.0008550294587621465,95,0.3717011551253154,-0.403634942908559,0.01,0.523965607514387,0.15117136299448225,0.0,0.0,0.0,0.8617667031349282,-0.2706767557378624,0.021787795721115888,0.0,-0.053971869376500746,21,0.0,0.0,0.0,0.7,1.1935733103503784e-05,175.26,-0.05505947644109005,-0.5218605214529659,0.0,-0.2603239439494988,-0.110883355123966,0.28936767578125,0.020059708040207624,0.8406912684440613,49.71439075469971,0.026981322,0.00029987712,229826,-36.90678882598877,1.0011160373687744,0.2,22.135019302368164
0.5,-0.34134260140839645,0.0,-0.22415323101368104,-0.4535313860598367,0.7710077524393485,0.0,0.0,-0.07866541748326744,4069,405504,0.0,-0.060119570669388236,-0.05183155886788303,-78.92061177000001,0.0,0.0,0.0,-0.014982952829018424,0.0,-0.0005996313767455933,99,0.3585596166064078,-0.3709361863796041,0.01,0.5192052640213423,0.16008315519642266,0.0,0.0,0.0,0.9197617186499772,-0.26814564983267924,0.02226859771807956,0.0,-0.045565487236146715,22,0.0,0.0,0.0,0.7,0.0,169.7,-0.051605886665863535,-0.46157141833569504,0.0,-0.23588064032158224,-0.1110032589942669,0.3111572265625,0.023645310197025537,0.8250234127044678,52.64568901062012,0.03226139,0.000299870976,229827,-36.90672206878662,1.0011173486709595,0.2,24.045597076416016
0.5,-0.33355383898222896,0.0,-0.23241036218296085,-0.46255475628179465,0.7216288425147895,0.0,0.0,-0.08963616960907447,4072,423936,0.0,-0.059491242302677154,-0.07571660898400304,-78.66397017,0.0,0.0,0.0,-0.02193119288480581,0.0,-0.0008581488994726291,104,0.3495325579076068,-0.3905091798317054,0.01,0.5255601602787486,0.1366511433983358,0.0,0.0,0.0,0.863712776341369,-0.26616139491092045,0.025672772867690142,0.0,-0.05155575170127892,23,0.0,0.0,0.0,0.7,4.0147482650354505e-05,176.89,-0.055988343745936545,-0.48158832096811316,0.0,-0.24028364039208178,-0.11095903596798495,0.2088623046875,0.02001107158139348,0.8636841177940369,50.110822677612305,0.023786614,0.000299864832,229828,-36.89706611633301,1.0003589391708374,0.2,23.02979278564453
0.5,-0.32271902151655246,0.0,-0.20066106191368788,-0.46001555594179355,0.6738618251114836,0.0,0.0,-0.09177058216261802,4074,442368,0.0,-0.05826215500925964,-0.05945431262665479,-79.96773411999999,0.0,0.0,0.0,-0.015425322765855105,0.0,-0.0018454226196303756,108,0.3527680948064874,-0.37953738298630335,0.01,0.5191627033973868,0.15238050070610137,0.0,0.0,0.0,0.91278466652673,-0.28703070812555215,0.02586139188326497,0.0,-0.0405271448798141,24,0.0,0.0,0.0,0.7,2.6041603026290733e-05,166.96,-0.05600447739089239,-0.4360936359498283,0.0,-0.2219697205745657,-0.11102108876897744,0.207275390625,0.016440594801679254,0.8480870127677917,55.9807014465332,0.022607522,0.000299858688,229829,-36.89690399169922,1.0003464221954346,0.2,26.227432250976562
0.5,-0.31024226038525304,0.0,-0.1823166924645417,-0.4272272696966982,0.7179297770408442,0.0,0.0,-0.1047833373813525,4076,460800,0.0,-0.05525482085642191,-0.04586300645113843,-83.69605646,0.0,0.0,0.0,-0.012801747907574228,0.0,-0.0006616150171289013,113,0.3600067500825015,-0.38285842636849143,0.01,0.5194858206223792,0.1338920664734849,0.0,0.0,0.0,0.791467618513699,-0.2988882629606911,0.030383715910594213,0.0,-0.04210631915177801,25,0.0,0.0,0.0,0.7,2.0616280380636454e-05,164.3,-0.052285029186334146,-0.405901700453291,0.0,-0.2131063035143422,-0.11093693841596818,0.303466796875,0.02598736124734084,0.8655076026916504,53.068747202555336,0.035267502,0.000299852544,229830,-36.90137227376302,1.0006945133209229,0.2,24.395126342773438
0.5,-0.32466824087540924,0.0,-0.21295615208908442,-0.4346273318700977,0.7690688249911901,0.0,0.0,-0.0856485536357228,4079,479232,0.0,-0.057123028851328334,-0.04250729515330646,-77.9899605,0.0,0.0,0.0,-0.019922360035957983,0.0,-0.0011977755526054858,117,0.35957158750376145,-0.36557982925377636,0.01,0.5243606341876865,0.17269750650640217,0.0,0.0,0.0,0.8774609919078679,-0.2861872395645044,0.024723253640976547,0.0,-0.04092946305935949,26,0.0,0.0,0.0,0.7,2.1701271180063486e-06,165.92,-0.053196135483351704,-0.42999870188648825,0.0,-0.22197673221562172,-0.11095534774205566,0.29423828125,0.020148992212489246,0.8560238480567932,56.23327713012695,0.027927345,0.00029984639999999996,229831,-36.909002685546874,1.0012656450271606,0.2,26.00098991394043
0.5,-0.332818719355317,0.0,-0.22003221863720185,-0.4570891919828658,0.7006422160808686,0.0,0.0,-0.08702696100350915,4080,497664,0.0,-0.05810781154209553,-0.05890480771943244,-77.74157169000001,0.0,0.0,0.0,-0.01600900243917259,0.0,-0.0010957781503546154,121,0.34965307375149396,-0.3813246443168459,0.01,0.5188240868899564,0.12853803061486507,0.0,0.0,0.0,0.9357504580585118,-0.30082316936640363,0.024150694585910442,0.0,-0.04654540883952171,27,0.0,0.0,0.0,0.7,3.038187666485707e-05,167.54,-0.05192846313276786,-0.46171629392410246,0.0,-0.24519294710327078,-0.11118591126678294,0.28427734375,0.017498723044991494,0.8816985487937927,48.72445907592773,0.025553543,0.00029984025599999996,229832,-36.9079345703125,1.001194953918457,0.2,22.79849624633789
0.5,-0.3388267197648607,0.0,-0.2224030016034098,-0.44298681515947985,0.7306345801759095,0.0,0.0,-0.06389128274815464,4036,516096,0.0,-0.05893248966526573,-0.05928158217668262,-68.37791651,0.0,0.0,0.0,-0.017265458208593605,0.0,-0.0007680886224584861,127,0.36341745846156576,-0.38035245279747004,0.01,0.5245167986466994,0.17304127697774682,0.0,0.0,0.0,1.070174211227529,-0.29503635512915205,0.02043400484070963,0.0,-0.047135875166026214,28,0.0,0.0,0.0,0.7,1.3563345419242978e-05,165.88,-0.05366150197700214,-0.45138866998470145,0.0,-0.24520342603358458,-0.11117665904338331,0.2809244791666667,0.01955905184149742,0.8788878321647644,46.68486022949219,0.027484616,0.000299834112,229833,-36.899932861328125,1.0005724430084229,0.2,22.691892623901367
0.5,-0.3494504023781389,0.0,-0.23268980633760514,-0.43603906544044635,0.6623940835186167,0.0,0.0,-0.07526541196367742,4037,534528,0.0,-0.05801801461285846,-0.08087781855669093,-73.11001067,0.0,0.0,0.0,-0.029575734524007986,0.0,-0.001912697638747179,132,0.37128778893691083,-0.3763635320941747,0.01,0.5238072618057316,0.18363146964473262,0.0,0.0,0.0,0.9200739755695184,-0.2851026235653207,0.018912484218289217,0.0,-0.0491740689864552,29,0.0,0.0,0.0,0.7,3.7977355532348156e-05,174.01,-0.06298997119999084,-0.45681646721487534,0.0,-0.24821903526440586,-0.11128286560068663,0.29345703125,0.019256334053352475,0.8883283734321594,45.424330711364746,0.027472675,0.000299827968,229834,-36.90327262878418,1.000844955444336,0.2,22.34907341003418
0.5,-0.32221592327782234,0.0,-0.1972352100097797,-0.46952509482094906,0.7455810314418799,0.0,0.0,-0.10956037869733046,4039,552960,0.0,-0.056897680512396555,-0.07436776546535785,-82.90231882,0.0,0.0,0.0,-0.013022864920033949,0.0,-0.0015140688645058414,136,0.37035984481499373,-0.3820517397663862,0.01,0.525399608837861,0.14429691032715594,0.0,0.0,0.0,0.7908758087656007,-0.28744375884747425,0.032130789963644574,0.0,-0.038810099979103355,30,0.0,0.0,0.0,0.7,8.13799366975824e-06,163.71,-0.05354130406315005,-0.43941088894106445,0.0,-0.2129733128086266,-0.11080572242774561,0.28485107421875,0.016463376639876515,0.8674734234809875,46.71952819824219,0.026168028,0.000299821824,229835,-36.90332794189453,1.0008429288864136,0.2,21.87128257751465
0.5,-0.3420567645967152,0.0,-0.24861188489614447,-0.46101712173255394,0.8309627923943211,0.0,0.0,-0.07693491367491123,4042,571392,0.0,-0.05919949379654102,-0.08697897576180891,-81.85814541,0.0,0.0,0.0,-0.021175882011370172,0.0,-0.0008009107631450105,141,0.34796097473905685,-0.41685768497161907,0.01,0.5201357364900068,0.1498305557388346,0.0,0.0,0.0,0.7943912918875333,-0.2835344287374939,0.02682288434904588,0.0,-0.049827434319099875,31,0.0,0.0,0.0,0.7,3.5264684508244194e-05,172.14,-0.05968314459839852,-0.5006039651730525,0.0,-0.24370475897060542,-0.11112831764108212,0.2689208984375,0.016005848185159266,0.8495341539382935,43.25368881225586,0.023297936,0.00029981568,229836,-36.903164863586426,1.0008423328399658,0.2,19.5153751373291
0.5,-0.3347083242890486,0.0,-0.23654717410677475,-0.46226354642687123,0.728211674396545,0.0,0.0,-0.08834525079004535,4044,589824,0.0,-0.0572296980423151,-0.0759707051418699,-77.3533877,0.0,0.0,0.0,-0.01939733913846005,0.0,-0.0008108115742086536,145,0.36461759771250724,-0.395109000406715,0.01,0.5185907453765107,0.1616831816421539,0.0,0.0,0.0,0.9071313272045776,-0.2878792643537234,0.025760144335157383,0.0,-0.04583365034983271,32,0.0,0.0,0.0,0.7,5.967872372517983e-05,171.41,-0.05838023625313956,-0.45470639376120214,0.0,-0.22920049457050387,-0.11105940933808141,0.31854248046875,0.02227002033032477,0.8690874576568604,44.48591327667236,0.030820794,0.000299809536,229837,-36.90390872955322,1.0008889436721802,0.2,20.808956146240234
