reward_terms/hip_roll,reward_terms/time,curriculum/ent_coef,reward_terms/upright,reward_terms/stance_time,reward_terms/action_rate,reward_terms/foot_slip,reward_terms/residual,time/iterations,reward_terms/alive,reward_terms/torque,ankle/ankle_defl_peak,ankle/ankle_spring_energy_peak,reward_terms/motor_vel,reward_terms/lat_vel,reward_terms/foot_ahead,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,rollout/ep_len_mean,reward_terms/overrun,reward_terms/step_rate,reward_terms/phase_contact,rollout/ep_rew_mean,time/total_timesteps,reward_terms/vz,reward_terms/air_time,reward_terms/fwd_speed,reward_terms/coef_rate,curriculum/eff_scale,reward_terms/residual_rate,reward_terms/duty_sym,curriculum/sprint_dist_m,reward_terms/stop,reward_terms/energy,reward_terms/angmom,ankle/ankle_spring_trq_peak,reward_terms/height,time/fps,reward_terms/stance,reward_terms/clearance,time/time_elapsed,reward_terms/ang_xy,reward_terms/assist_pen,curriculum/stance_ratio,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/explained_variance,train/std,train/clip_fraction,train/entropy_loss,train/learning_rate
-0.005286313640276135,-0.5,0.01,-0.10398574307284227,0.0,-0.03723609349587029,-0.4458123234088221,-0.11002416245980125,11,0.0,-0.17910915401462307,0.6551314754642507,8.919187262703241,-0.003161959404691909,-2.445675672444181e-08,0.0,0.0,0.0,255.21,0.0,-0.008203124999999999,-0.41623465612623184,-75.58236674000001,59202162,-0.1412733564827933,0.0015863693099365467,1.8491521378655733,-0.35878183731799473,0.246598875,0.0,0.0,61.98983125,0.0,-0.018781159080771534,-0.09794076021040209,27.122443084219977,-0.025152806226268486,4006,0.0,0.10338359926575183,50,-0.28020300343534577,0.0,0.59328225875,0.2,-0.0043337389826774595,3.358220624923706,0.038077094,12539,1.074958324432373,0.9886177182197571,1.0017645359039307,0.30806884765625,-34.0763126373291,0.000270408135
-0.005988942519121828,-0.5,0.01,-0.10152390005540256,0.0,-0.03683434221180625,-0.43931954967363124,-0.11006451627688515,12,0.0,-0.1789137211164352,0.664184078013407,9.151845282025267,-0.003156254458842832,-2.3696804970241954e-08,0.0,0.0,0.0,255.22,0.0,-0.008170572916666667,-0.4150498139594195,-75.39767090000001,59220594,-0.13830426126849546,0.0015125846871847494,1.8446570972926521,-0.35809248076687056,0.246675675,0.0,0.0,62.00135125,0.0,-0.018730531434585734,-0.09718332318383131,27.497220829755047,-0.0250091184064362,4020,0.0,0.1019337065562458,55,-0.2781667955934802,0.0,0.59326459475,0.2,-0.017481156857684255,0.32592998147010804,0.023061013,12543,-0.24379871785640717,0.9986199736595154,1.0015571117401123,0.21583251953125,-34.070332527160645,0.000270398919
-0.005280623433177886,-0.5,0.01,-0.10094645659757827,0.0,-0.03646440018070094,-0.4400396693323103,-0.11009528451774281,13,0.0,-0.17999609392628904,0.6645828822854047,9.262084284782597,-0.003187490115602528,-2.496065824836752e-08,0.0,0.0,0.0,255.08,0.0,-0.00828993055555555,-0.4134163441386647,-74.58511331999999,59239026,-0.14350768831232166,0.0015939647952715557,1.8702885142432715,-0.3510239903935317,0.246752475,0.0,0.0,62.012871249999996,0.0,-0.01891469601727787,-0.09939699070440164,27.513731326615755,-0.02552920897377807,4031,0.0,0.10410962767714098,59,-0.28197707009862477,0.0,0.59324693075,0.2,-0.013073266518767923,0.30091848894953727,0.034170605,12547,-0.22797566652297974,0.998928427696228,1.0015926361083984,0.31348876953125,-34.06814079284668,0.000270389703
-0.005664580498098092,-0.5,0.01,-0.10012618978166105,0.0,-0.036389553292353466,-0.43614832301794626,-0.1101758496607556,14,0.0,-0.17858354407437105,0.6558669814345738,8.90722283184734,-0.00315216067347077,-2.3704432422683235e-08,0.0,0.0,0.0,255.08,0.0,-0.008528645833333313,-0.41284753589475653,-75.0021113,59257458,-0.14089010394606552,0.0015863693164040644,1.8636104851632576,-0.3572317209842376,0.246829275,0.0,0.0,62.02439125,0.0,-0.0187072045334547,-0.09876011253352682,27.152893031391354,-0.025188061036766785,4042,0.0,0.10371084108200403,63,-0.27585088178244654,0.0,0.59322926675,0.2,-0.014606460439972579,0.1236520353704691,0.02868101,12551,-0.31613537669181824,0.9996024370193481,1.0010545253753662,0.2762451171875,-34.0635498046875,0.000270380487
-0.005805557975662546,-0.5,0.01,-0.09926470324717358,0.0,-0.03679536096463115,-0.4404068223532542,-0.11005369122992321,15,0.0,-0.179983530824149,0.6658489985871738,9.182910390586295,-0.0031294664133429176,-2.3984272806830678e-08,0.0,0.0,0.0,254.2,0.0,-0.008452690972222208,-0.41296767318649535,-76.46665886,59275890,-0.13828365287176717,0.0015733485278259548,1.833771493985366,-0.3547523963031487,0.246906075,0.0,0.0,62.03591125,0.0,-0.018725492373075935,-0.0982197772056892,27.566148541508994,-0.02461304632459853,4057,0.0,0.10284268712111476,68,-0.2783738587496189,0.0,0.5932116027500001,0.2,-0.0007517317055978558,2.308820762417533,0.045771345,12554,1.0473308563232422,0.9932793378829956,1.0000869035720825,0.29600941051136365,-34.049278952858664,0.000270371271
-0.00565950463197419,-0.5,0.01,-0.09866851278979963,0.0,-0.03662862119934843,-0.4406370608990762,-0.11011021380769713,16,0.0,-0.1790828786560855,0.6622702506115896,9.088226139593898,-0.0031328229336054936,-2.4193487476701057e-08,0.0,0.0,0.0,256.33,0.0,-0.008485243055555538,-0.41293162828895397,-75.79853870000001,59294322,-0.1416203021428869,0.0016026453425486882,1.8595488412981582,-0.35809465508616567,0.246982875,0.0,0.0,62.047431249999995,0.0,-0.018682414806040153,-0.0995022241032204,27.41798837531981,-0.025214908586670394,4066,0.0,0.10276395095020505,72,-0.27520163097725353,0.0,0.59319393875,0.2,-0.006100507616065442,3.4835153818130493,0.023336027,12558,0.8558027744293213,0.9873090386390686,1.0007820129394531,0.170458984375,-34.05743560791016,0.000270362055
-0.006077847332158527,-0.5,0.01,-0.09722017837931257,0.0,-0.03595900504475565,-0.43933449936018143,-0.11006065171131771,17,0.0,-0.1785728566509408,0.6722288640016926,9.359438493332085,-0.003106078995549811,-2.344366069879359e-08,0.0,0.0,0.0,256.47,0.0,-0.008376736111111099,-0.41226634818802843,-75.13800642,59312754,-0.14105909315700296,0.0015467643517897362,1.8566609992372147,-0.35461925415839457,0.247059675,0.0,0.0,62.05895125,0.0,-0.01857541910429563,-0.0968786608405441,27.83027496967007,-0.025100954364081485,4074,0.0,0.1021877692778604,76,-0.2716847810419471,0.0,0.59317627475,0.2,-0.010806284856516867,0.9357281684875488,0.016064549,12562,-0.11864238977432251,0.9953480362892151,1.00111985206604,0.12021484375,-34.06028022766113,0.00027035283899999997
-0.006032363414222326,-0.5,0.01,-0.09792412459812357,-6.103393388912082e-06,-0.03649315928290258,-0.43908480134053385,-0.1100948464673028,18,0.0,-0.17842105505118608,0.6809716454008861,9.63509954057579,-0.0031157196845531415,-2.3516052713210563e-08,0.0,0.0,0.0,258.38,0.0,-0.008441840277777763,-0.41668710560837025,-75.49814514000002,59331186,-0.13898649390986695,0.0016303145934620665,1.857562037662839,-0.3538978156638474,0.247136475,0.0,0.0,62.07047125,0.0,-0.0186149632608449,-0.0985948535347924,28.192226119596683,-0.024929932189200907,4081,0.0,0.10219940099818894,81,-0.2761150118384401,0.0,0.59315861075,0.2,-0.010930958110839129,0.879332622885704,0.017747834,12566,-0.05863136053085327,0.996860146522522,1.0016578435897827,0.1749267578125,-34.068810844421385,0.000270343623
-0.00720750623136942,-0.5,0.01,-0.09926928340848062,-4.068747835440768e-07,-0.03786111291226638,-0.4394184312978587,-0.11019763839665206,19,0.0,-0.1810564880127491,0.6638305740651694,9.330180868649474,-0.0031827818864908703,-2.3599336090465014e-08,0.0,0.0,0.0,252.96,0.0,-0.008832465277777743,-0.41262714707490644,-75.60347067000001,59349618,-0.14080536856663955,0.001510957087804046,1.8469555597249918,-0.36937315434883594,0.247213275,0.0,0.0,62.08199125,0.0,-0.01895156114080256,-0.09838727243670195,27.482585766298012,-0.025106081967658157,4088,0.0,0.10213185964504709,85,-0.28642657221460627,0.0,0.59314094675,0.2,-0.015144150436390192,0.2393321581184864,0.024167998,12570,-0.27029386162757874,0.9992117285728455,1.0024179220199585,0.2206298828125,-34.080569458007815,0.000270334407
-0.006135976749711211,-0.5,0.01,-0.09825194447203262,-8.137625021239122e-07,-0.03683819422152202,-0.4386359301767732,-0.11014380078037948,20,0.0,-0.1790077683007843,0.674827596409433,9.46684546685369,-0.003140329706458045,-2.28439768162389e-08,0.0,0.0,0.0,253.62,0.0,-0.008430989583333319,-0.4151148444507307,-75.69223123,59368050,-0.13764273286235476,0.001536998723167926,1.856450720902411,-0.3564349796388157,0.247290075,0.0,0.0,62.09351125,0.0,-0.018680404040883825,-0.09863505657354316,27.937862491350526,-0.025017063950885786,4094,0.0,0.10196601383843847,90,-0.2787905433323126,0.0,0.59312328275,0.2,-0.005549514002632349,2.899743151664734,0.040801637,12574,0.8953895568847656,0.9906635880470276,1.001826286315918,0.29364013671875,-34.07546195983887,0.000270325191
-0.006283172152390465,-0.5,0.01,-0.09937321546527779,-1.3562837719089455e-06,-0.03622913014763715,-0.4366379258638496,-0.11019035343165837,21,0.0,-0.17790169068882455,0.6545412692283445,8.974375216618743,-0.0031189080395433513,-2.2943757282230586e-08,0.0,0.0,0.0,256.67,0.0,-0.008409288194444428,-0.41537105057785084,-75.89567646,59386482,-0.1386237167929364,0.0015386263354836653,1.8410075740115077,-0.35190269217735676,0.247366875,0.0,0.0,62.10503125,0.0,-0.018480639583863527,-0.09798795928022688,27.098008546053464,-0.024680400419196148,4101,0.0,0.10147817350616858,94,-0.27949572397805,0.0,0.59310561875,0.2,-0.008960646984633058,2.125062018632889,0.019037094,12578,0.997418999671936,0.9929741621017456,1.001584529876709,0.15159912109375,-34.07159004211426,0.000270315975
-0.006290424679359156,-0.5,0.01,-0.09770620339243617,0.0,-0.0361900869433804,-0.4422126466332237,-0.11021688908467958,22,0.0,-0.17934075323402754,0.6729325345715704,9.374541686804736,-0.0031421315206909242,-2.3084975288306192e-08,0.0,0.0,0.0,255.72,0.0,-0.008203124999999999,-0.41135114813126095,-75.08865569,59404914,-0.14324621777070046,0.0015624978146257086,1.8691614740992206,-0.35523990902891334,0.247443675,0.0,0.0,62.11655125,0.0,-0.018687805953756704,-0.09717877142455157,27.859406931263013,-0.025186319396389188,3794,0.0,0.10190058242291312,106,-0.27893074006457447,0.0,0.59308795475,0.2,-0.012803775467909872,0.907532012462616,0.018597716,12582,-0.04531976580619812,0.9970135688781738,1.0017030239105225,0.1591064453125,-34.072393798828124,0.000270306759
-0.006363848772351134,-0.5,0.01,-0.09891462015480464,0.0,-0.03589190583237879,-0.44314160850268425,-0.11038141980902166,23,0.0,-0.18052725307797046,0.6660460655334702,10.440643238485121,-0.0031871421680204825,-2.414406672437322e-08,0.0,0.0,0.0,254.74,0.0,-0.008593749999999976,-0.41264321367590073,-75.57818969999998,59423346,-0.14892598310674635,0.0014388000353291216,1.8626428858516557,-0.36175978388855096,0.247520475,0.0,0.0,62.12807125,0.0,-0.018842842093241316,-0.09663211287657664,27.574307113085666,-0.02575275351619437,3526,0.0,0.10188805339038486,120,-0.2806616722156269,0.0,0.5930702907500001,0.2,-0.0032868686364963652,1.9504371017217637,0.034665257,12586,0.16820430755615234,0.9936275482177734,1.0016252994537354,0.2309326171875,-34.0755126953125,0.00027029754299999996
-0.005854065329864991,-0.5,0.01,-0.10292727257736899,0.0,-0.03664431254926235,-0.4405907285142559,-0.11016845870760722,24,0.0,-0.17978081678274108,0.6663793398549335,9.783805481429976,-0.0031564284552651417,-2.3907504923035247e-08,0.0,0.0,0.0,252.88,0.0,-0.00840928819444443,-0.4135417648985662,-75.32018347000002,59441778,-0.14906661600464455,0.0015163824039821823,1.8618367421542596,-0.3641821394135809,0.247597275,0.0,0.0,62.13959125,0.0,-0.018817550145578444,-0.09999736013096955,27.588104669994244,-0.026097670383973568,3308,0.0,0.10179673681022032,133,-0.28240687837444145,0.0,0.59305262675,0.2,-0.009529052628204226,2.434661215543747,0.029929306,12590,0.4510124921798706,0.9925975203514099,1.0017085075378418,0.22911376953125,-34.07198219299316,0.000270288327
-0.006605178603561697,-0.5,0.01,-0.09782661626037632,0.0,-0.036315475881016385,-0.4365153848204082,-0.11027798934913745,25,0.0,-0.17920469754458684,0.6656591125335534,9.466354353893696,-0.003145813843498509,-2.335847339107835e-08,0.0,0.0,0.0,254.01,0.0,-0.008333333333333326,-0.4153825488845711,-75.76564295000001,59460210,-0.13994692293024302,0.0014572462241631001,1.8425956717191627,-0.3599622841890411,0.247674075,0.0,0.0,62.15111125,0.0,-0.018618436664787092,-0.09817800482177351,27.55828725888911,-0.024637534270120984,3131,0.0,0.10140166030083385,147,-0.2811314130154409,0.0,0.59303496275,0.2,-0.00791162964887917,3.667517066001892,0.016477585,12594,0.9770960807800293,0.9881302118301392,1.00144362449646,0.15228271484375,-34.072502326965335,0.000270279111
-0.006194677559637302,-0.5,0.01,-0.10031673482426956,0.0,-0.0362226808437167,-0.4420411775457092,-0.11034720433605742,26,0.0,-0.17912343035069572,0.6826718778604174,9.65321752525338,-0.003150448635176004,-2.4221284492707842e-08,0.0,0.0,0.0,257.71,0.0,-0.008430989583333319,-0.4132065555473472,-74.59028984000001,59478642,-0.1455879028984116,0.0015478493878617883,1.8767556808050143,-0.3622389406735377,0.247750875,0.0,0.0,62.162631250000004,0.0,-0.018694827010635486,-0.098793434458808,28.26261574342128,-0.025662350427867082,2985,0.0,0.10217349812286801,160,-0.2767906003352716,0.0,0.59301729875,0.2,-0.013182203727774322,1.5258728623390199,0.02192857,12598,0.22166195511817932,0.994986355304718,1.0018597841262817,0.19093017578125,-34.071861267089844,0.000270269895
-0.006785450562398717,-0.5,0.01,-0.10146266391397528,0.0,-0.035919454682690505,-0.4440194705697073,-0.11017179729748919,27,0.0,-0.17963718514383847,0.6581458940163747,9.320538506632518,-0.00314582245014426,-2.342381135056961e-08,0.0,0.0,0.0,255.78,0.0,-0.008702256944444414,-0.413500102023327,-74.21916111,59497074,-0.14772175341682822,0.0014892557066761786,1.887485169832784,-0.3567323335806798,0.247827675,0.0,0.0,62.17415125,0.0,-0.0187060596274381,-0.0993807048471731,27.24724001227791,-0.025857977179474034,2860,0.0,0.10227753326667662,173,-0.2776638330299455,0.0,0.5929996347500001,0.2,-0.01370956883765757,0.24941662028431894,0.028083634,12602,-0.26219967007637024,0.9989291429519653,1.0024352073669434,0.24451904296875,-34.081814002990725,0.000270260679
-0.0066769205261693765,-0.5,0.01,-0.10389674662059173,-1.3562061616943942e-07,-0.03630772636052921,-0.4407394581880811,-0.11022564018563145,28,0.0,-0.17782297614576165,0.6573168259031403,9.833071038008725,-0.00313208123829349,-2.3279148453398622e-08,0.0,0.0,0.0,254.1,0.0,-0.0083767361111111,-0.4107015439073317,-75.33167493,59515506,-0.14502366911100473,0.0015711783522015645,1.8539549465127907,-0.35667242020841067,0.247904475,0.0,0.0,62.18567125,0.0,-0.01847842548046035,-0.09763446791396943,27.21291659239001,-0.025760033401179813,2724,0.0,0.10294141847069431,189,-0.27837911792012127,0.0,0.59298197075,0.2,-0.013910850649699569,0.28447864949703217,0.031890143,12606,-0.27507203817367554,0.9990909695625305,1.003035306930542,0.29627685546875,-34.088020706176756,0.000270251463
-0.005702561361968655,-0.5,0.01,-0.1041334385489122,0.0,-0.03677174047820091,-0.43403281474228667,-0.11027087124093071,29,0.0,-0.17699878377947093,0.6822542752213583,9.636972471082993,-0.003110866967405413,-2.3041640141417904e-08,0.0,0.0,0.0,256.43,0.0,-0.008203124999999997,-0.4090245032124411,-75.04093574000001,59533938,-0.14700574389029566,0.0015397113747894764,1.8668600066813694,-0.3588845598749606,0.247981275,0.0,0.0,62.19719125,0.0,-0.018433418393972178,-0.09745560709524344,28.24532699416423,-0.025542083983747577,2757,0.0,0.10451390209927632,193,-0.27792809862801515,0.0,0.59296430675,0.2,-0.006132467882707715,2.1799245953559874,0.03828466,12610,-0.024395883083343506,0.9940947890281677,1.004624366760254,0.30675048828125,-34.10097808837891,0.000270242247
-0.006631554304424305,-0.5,0.01,-0.10309904180818787,0.0,-0.036095639354117054,-0.44612869190970095,-0.11039690084654596,30,0.0,-0.1802215497703804,0.6630811422981924,10.718787700373571,-0.0031316039392696097,-2.3363683267793382e-08,0.0,0.0,0.0,255.46,0.0,-0.008289930555555549,-0.4125297752400189,-75.13669741,59552370,-0.1471454512730923,0.0014941385112858068,1.8730659715045763,-0.36188441129163124,0.248058075,0.0,0.0,62.20871125,0.0,-0.018699057613802063,-0.09824198547039477,27.451559291145163,-0.025807352163724942,2789,-1.2749638099621757e-07,0.10311460882967032,198,-0.2765702837679398,0.0,0.59294664275,0.2,-0.012458060798235238,0.3202324457466602,0.02973485,12614,-0.19743873178958893,0.9989632964134216,1.0039342641830444,0.279150390625,-34.10249252319336,0.00027023303099999997
-0.006341890837934675,-0.5,0.01,-0.10490586231821106,-7.4597159659283025e-06,-0.036092997591514235,-0.4465756542309534,-0.11039955746729907,31,0.0,-0.1799346755604552,0.6507888039883226,9.000234087512334,-0.0031808648509974186,-2.3488447661870806e-08,0.0,0.0,0.0,254.75,0.0,-0.00857204861111109,-0.41257327627915835,-75.15299995000001,59570802,-0.15270253109921084,0.0014729796805315548,1.8695555391243555,-0.360396859371672,0.248134875,0.0,0.0,62.22023125,0.0,-0.01878766648113526,-0.09843326250378161,26.942656485116554,-0.02633075218041576,2819,0.0,0.1033582143392208,202,-0.28326859443273505,0.0,0.5929289787500001,0.2,-0.013374191103503108,0.1688036248087883,0.029478118,12618,-0.29829657077789307,0.9994736313819885,1.0019866228103638,0.27957763671875,-34.080075073242185,0.000270223815
-0.006342402086019951,-0.5,0.01,-0.10553190512619218,0.0,-0.03663967821165516,-0.45115465963397966,-0.11054071356329502,32,0.0,-0.18230093030935546,0.6670896673778001,9.275419693389793,-0.003212522547357862,-2.4082667181614496e-08,0.0,0.0,0.0,251.63,0.0,-0.00846354166666665,-0.41107163141590203,-75.17487667,59589234,-0.1512627032514198,0.0014447678921795967,1.8868049364128368,-0.3677803253805775,0.248211675,0.0,0.0,62.23175125,0.0,-0.01906266276041481,-0.098656080498333,27.617512229440923,-0.026057108967978283,2848,0.0,0.10416181757904969,207,-0.28201712912342125,0.0,0.59291131475,0.2,-0.003608023375272751,2.2091997265815735,0.032970484,12622,0.3398565351963043,0.9936938881874084,1.001415491104126,0.32662353515625,-34.068770027160646,0.000270214599
