reward_terms/foot_slip,est/vel_rmse,curriculum/cmd_scale,reward_terms/overrun,reward_terms/phase_contact,reward_terms/stop,reward_terms/stance_time,reward_terms/foot_ahead,time/time_elapsed,reward_terms/action_rate,reward_terms/coef_rate,curriculum/stance_ratio,curriculum/eff_scale,curriculum/swing_frac_mean,reward_terms/stance,ankle/ankle_spring_energy_peak,reward_terms/upright,reward_terms/vz,rollout/ep_len_mean,reward_terms/duty_sym,reward_terms/lat_vel,time/fps,reward_terms/motor_vel,reward_terms/ang_xy,curriculum/dr_scale,ankle/ankle_spring_trq_peak,reward_terms/stand_drift,reward_terms/stand,reward_terms/track_lin,reward_terms/fwd_speed,rollout/ep_rew_mean,curriculum/cmd_track_err,time/iterations,reward_terms/assist_pen,reward_terms/residual,curriculum/ent_coef,reward_terms/hip_roll,curriculum/swing_frac_min,reward_terms/torque,reward_terms/angmom,curriculum/ctrl_jitter_ms,reward_terms/energy,reward_terms/clearance,reward_terms/residual_rate,reward_terms/height,ankle/ankle_defl_peak,reward_terms/time,reward_terms/step_rate,curriculum/ctrl_drop_prob,reward_terms/air_time,reward_terms/track_yaw,reward_terms/alive,time/total_timesteps,train/entropy_loss,train/n_updates,train/loss,train/clip_range,train/clip_fraction,train/std,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/learning_rate,curriculum/eff_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/stance_ratio_progress
-0.2871895702758777,0.1371246035995248,0.0,0.0,0.0,0.0,0.0,0.0,1778,-0.05830055373907107,-0.36764347775354733,0.6983472639999999,0.00723071999999997,0.09372287326388888,-0.021689778212924237,0.0,-0.033503058959026416,-0.009403425306737134,2110.3,0.0,-0.03003452805363675,5906,-6.017504165575099e-06,-0.034121489201438246,0.06197759999999975,0.0,-0.021539663908065467,1.5549896473323428,3.27447873871934,0.0,2840.8349290200003,0.17846166342190056,570,0.0,-0.10468032966513255,0.01,-0.05581975558775752,0.007975260416666666,-0.001199196579832802,-0.01163375708802545,0.247910399999999,-4.997132412731297e-05,0.0,0.0,-0.0034880609827428366,0.5047250967360277,0.0,-0.0036566840277778003,0.003098879999999988,0.0,1.9999810758347243,0.0,10506240,-36.92892055511474,41195,355.3622741699219,0.2,0.2506103515625,1.0029265880584717,0.9792550802230835,790.0647888183594,-0.011552562547149137,0.020305116,0.00027378048,0.020659199999999916,0.06197759999999975,0.06197759999999975,0.06197759999999975,0.020659199999999916
-0.30352297275125334,0.12350901979330135,0.0,0.0,0.0,0.0,0.0,0.0,1781,-0.05972881425675076,-0.3666482064868041,0.6983411199999999,0.007257599999999969,0.09781901041666666,-0.025257089901295434,0.0,-0.036890884624048624,-0.012050223464051229,1944.18,0.0,-0.029937289719521656,5906,-6.254304328091923e-06,-0.032268012915028364,0.06220799999999975,0.0,-0.022425296574492333,1.4940495972686783,3.1971251553485107,0.0,2580.93489979,0.18690060367515698,571,0.0,-0.10466238940678192,0.01,-0.06934535711031917,0.008083767361111112,-0.001201613464777953,-0.01265000493666527,0.248831999999999,-5.105075773137596e-05,0.0,0.0,-0.00456666252495281,0.5046970675671599,0.0,-0.003559027777777798,0.0031103999999999876,0.0,1.999982114410552,0.0,10524672,-36.92044925689697,41199,337.8352966308594,0.2,0.194970703125,1.002260684967041,0.9790497422218323,687.2654403686523,-0.01263201831607148,0.01832203,0.0002737344,0.020735999999999914,0.06220799999999975,0.06220799999999975,0.06220799999999975,0.020735999999999914
-0.26183642793497225,0.13115100959332157,0.0,0.0,0.0,0.0,0.0,0.0,1784,-0.06007451364903203,-0.34936466166030744,0.6983349759999999,0.007284479999999969,0.0898708767361111,-0.031082443640113484,0.0,-0.04356399142475458,-0.01582936860153756,1937.02,-0.00022921061595001548,-0.018916613859364516,5906,-5.7894660723822905e-06,-0.031429045253090725,0.06243839999999975,0.0,-0.02278127825463691,1.6434104533241507,3.290766413287228,0.0,2571.6007439300006,0.4234275959154659,572,0.0,-0.10420376342122349,0.01,-0.04835032690439603,0.012369791666666666,-0.0012463110676375485,-0.01593610991470939,0.249753599999999,-5.029058997736905e-05,0.0,0.0,-0.004877537445408339,0.5045321636126799,0.0,-0.0035481770833333546,0.0031219199999999877,0.0,1.999982481632124,0.0,10543104,-36.91713962554932,41203,132.84547424316406,0.2,0.18692626953125,1.0020078420639038,0.9903898239135742,287.3088035583496,-0.011158360249828548,0.013823748,0.00027368832,0.020812799999999913,0.06243839999999975,0.06243839999999975,0.06243839999999975,0.020812799999999913
-0.3066234435375857,0.132823845434852,0.0,0.0,0.0,0.0,0.0,0.0,1788,-0.05770492378540969,-0.36051783293367606,0.698328832,0.007311359999999968,0.0925564236111111,-0.03085642907321657,0.0,-0.04030795577415897,-0.015268943717185877,1869.59,0.0,-0.035628581293888476,5906,-6.2508089463290126e-06,-0.035472298417023755,0.06266879999999975,0.0,-0.02180155822017747,1.4950474214925764,3.1968702223288026,0.0,2457.6228427799997,0.40253445815225586,573,0.0,-0.10469065448886676,0.01,-0.04731060709237048,0.009819878472222222,-0.0011958881433120011,-0.015264251740319515,0.250675199999999,-5.10780229525501e-05,0.0,0.0,-0.004828549084895115,0.504897319943276,0.0,-0.003776041666666691,0.0031334399999999873,0.0,1.9999830444195486,0.0,10561536,-36.92289657592774,41207,602.9793090820312,0.2,0.2883544921875,1.0027546882629395,0.9656797647476196,996.487173461914,-0.010193184262607246,0.029013451,0.00027364223999999996,0.02088959999999991,0.06266879999999975,0.06266879999999975,0.06266879999999975,0.02088959999999991
-0.3209059385978685,0.14629158048410829,0.0,0.0,0.0,0.0,0.0,0.0,1791,-0.0593368746709118,-0.3793110254883997,0.698322688,0.007338239999999968,0.08580186631944445,-0.02125471696332372,0.0,-0.043627899368228314,-0.015194605304721852,1775.16,0.0,-0.03598535655444784,5906,-6.225352607022376e-06,-0.03777662193547943,0.06289919999999975,0.0,-0.024342931089491395,1.4683199556207027,3.1556052905159477,0.0,2315.21889389,0.2778958652302587,574,0.0,-0.1048288696180068,0.01,-0.07387822295696495,0.014051649305555556,-0.0012644475342972917,-0.014373201404455721,0.251596799999999,-5.225155916919691e-05,0.0,0.0,-0.005126454605788477,0.5051288426548359,0.0,-0.003439670138888908,0.003144959999999988,0.0,1.9999824152649488,0.0,10579968,-36.92773952484131,41211,249.92184448242188,0.2,0.267333984375,1.0029040575027466,0.9857543706893921,539.3403305053711,-0.010456921881996095,0.024490183,0.00027359616,0.02096639999999991,0.06289919999999975,0.06289919999999975,0.06289919999999975,0.02096639999999991
-0.27098168037244774,0.13670463489148163,0.0,0.0,0.0,0.0,0.0,0.0,1794,-0.059092579423256235,-0.3549826072536154,0.698316544,0.007365119999999967,0.08075629340277779,-0.01671420950179128,0.0,-0.0425584508127692,-0.015168759955083945,1906.25,0.0,-0.026386935050011655,5907,-6.113670341113198e-06,-0.03202105665969486,0.06312959999999976,0.0,-0.025387877804719648,1.610219703164292,3.2534346399840968,0.0,2520.7093471,0.36331357182730656,575,0.0,-0.10487365020816712,0.01,-0.05364845798505468,0.010687934027777778,-0.0013498658526452574,-0.015120214289439046,0.25251839999999903,-5.364743647280512e-05,0.0,0.0,-0.005513027627552954,0.5024231258766648,0.0,-0.0032660590277777952,0.003156479999999988,0.0,1.9999824922679272,0.0,10598400,-36.9268497467041,41215,578.1224975585938,0.2,0.27705078125,1.0028191804885864,0.9848359823226929,694.6308975219727,-0.010644825058989227,0.024520775,0.00027355008,0.021043199999999908,0.06312959999999976,0.06312959999999976,0.06312959999999976,0.021043199999999908
-0.2896736361359057,0.13254842731277797,0.0,0.0,0.0,0.0,0.0,0.0,1797,-0.05849421750903551,-0.3460572366033203,0.6983104,0.007391999999999966,0.09817165798611112,-0.024174198649789022,0.0,-0.03134903168766648,-0.00874219291421396,1975.35,-0.000661022077822354,-0.02326280416581019,5907,-6.267366863302552e-06,-0.03126057384731548,0.06335999999999976,0.0,-0.01674257760147634,1.634523061870597,3.2417663558860546,0.0,2616.2931376899996,0.3519721472140481,576,0.0,-0.10472552758461957,0.01,-0.03637416280105242,0.010362413194444444,-0.001253252374007182,-0.011292624520106292,0.25343999999999905,-5.294693657247997e-05,0.0,0.0,-0.0031647785429756298,0.5022345726952897,0.0,-0.003450520833333353,0.0031679999999999885,0.0,1.9999831931618601,0.0,10616832,-36.927108192443846,41219,252.89389038085938,0.2,0.252490234375,1.0028895139694214,0.9818810820579529,528.8777267456055,-0.010429236519848928,0.03023548,0.000273504,0.021119999999999906,0.06335999999999976,0.06335999999999976,0.06335999999999976,0.021119999999999906
-0.27165988497236215,0.11950632159518881,0.0,0.0,0.0,0.0,0.0,0.0,1800,-0.05964410312120478,-0.35837528758116943,0.698304256,0.007418879999999966,0.08797200520833333,-0.013642287562467754,0.0,-0.029314121401956755,-0.007062344778214422,1991.85,0.0,-0.02074109451687538,5907,-6.098325234508045e-06,-0.02962252034351062,0.06359039999999977,0.0,-0.019277223133077438,1.6558639027856796,3.31818272899497,0.0,2643.46796004,0.17214464560383924,577,0.0,-0.10448238560219765,0.01,-0.029467772003916943,0.004937065972222222,-0.0012308198315631124,-0.008470789314634969,0.2543615999999991,-5.109174479988012e-05,0.0,0.0,-0.0027416355094785857,0.5021317077137896,0.0,-0.003591579861111133,0.0031795199999999886,0.0,1.9999842983930611,0.0,10635264,-36.92605018615723,41223,123.8036880493164,0.2,0.30841064453125,1.002906084060669,0.983733594417572,407.1714714050293,-0.00844927643192932,0.03032988,0.00027345791999999996,0.021196799999999905,0.06359039999999977,0.06359039999999977,0.06359039999999977,0.021196799999999905
-0.2611645707785156,0.13277316212099477,0.0,0.0,0.0,0.0,0.0,0.0,1803,-0.05966645866878996,-0.36448468840346365,0.6982981119999999,0.007445759999999965,0.10199652777777779,-0.039385171840878946,0.0,-0.03414202797346102,-0.010592485076282807,2197.62,0.0,-0.035414045873781955,5907,-6.603534586518383e-06,-0.03305025105817473,0.06382079999999977,0.0,-0.018659514117497375,1.5482386502274532,3.168693149856869,0.0,2962.3469924800006,0.29251209208871326,578,0.0,-0.10455035120897936,0.01,-0.04848640542259104,0.014105902777777778,-0.0012478877485759452,-0.01296954791821755,0.2552831999999991,-5.2972724614536614e-05,0.0,0.0,-0.0035945108712488083,0.5031089248722067,0.0,-0.0037543402777778017,0.0031910399999999887,0.0,1.9999825156117166,0.0,10653696,-36.929338455200195,41227,473.3252868652344,0.2,0.3267333984375,1.0030654668807983,0.9630571603775024,863.5668914794921,-0.009248496533837169,0.030616257,0.00027341184,0.021273599999999903,0.06382079999999977,0.06382079999999977,0.06382079999999977,0.021273599999999903
-0.277436572304265,0.13857125271720536,0.0,0.0,0.0,0.0,0.0,0.0,1806,-0.059833751575976715,-0.3769500394962328,0.6982919679999999,0.007472639999999965,0.10215928819444445,-0.028134947673070843,0.0,-0.039442562264209696,-0.013426414877063905,2401.32,0.0,-0.0319119800986815,5907,-6.6342612677673495e-06,-0.03587219249169763,0.06405119999999978,0.0,-0.022176593833534795,1.5504045545932659,3.186183983961255,0.0,3316.6393042299997,0.2319942774870349,579,0.0,-0.10435952031579972,0.01,-0.05964666238247908,0.01513671875,-0.0012929922974515642,-0.015503781744643464,0.2562047999999991,-5.417185680013146e-05,0.0,0.0,-0.004527624692319845,0.5044770261618265,0.0,-0.0036675347222222443,0.0032025599999999893,0.0,1.9999740900903968,0.0,10672128,-36.92441310882568,41231,541.4340209960938,0.2,0.2948486328125,1.0024853944778442,0.9689523577690125,1242.1607849121094,-0.008685649279505015,0.020827414,0.00027336575999999997,0.0213503999999999,0.06405119999999978,0.06405119999999978,0.06405119999999978,0.0213503999999999
-0.26612557682061366,0.1267442599018208,0.0,0.0,0.0,0.0,0.0,0.0,1809,-0.05985031486481031,-0.3638369266516708,0.6982858239999999,0.007499519999999964,0.08642578125,-0.01623115330744096,0.0,-0.0348791935815769,-0.009202908007034626,2329.8,0.0,-0.03091915342212918,5906,-6.343944611434545e-06,-0.03137209492036322,0.06428159999999979,0.0,-0.01674105998318629,1.564034639490149,3.3057317869802487,0.0,3210.64073667,0.20586215556908075,580,0.0,-0.10432408707195585,0.01,-0.039623338411742905,0.011773003472222222,-0.0013032615413772163,-0.009766547893712153,0.25712639999999914,-5.305308923074891e-05,0.0,0.0,-0.003411012043171414,0.5038416598986172,0.0,-0.003493923611111131,0.0032140799999999894,0.0,1.9999841607844298,0.0,10690560,-36.924420547485354,41235,190.77854919433594,0.2,0.27698974609375,1.00285804271698,0.989784836769104,367.2375289916992,-0.012868731445632876,0.025768245,0.00027331968,0.0214271999999999,0.06428159999999979,0.06428159999999979,0.06428159999999979,0.0214271999999999
-0.2913218783290176,0.139863089337728,0.0,0.0,0.0,0.0,0.0,0.0,1812,-0.05859018579638621,-0.37220985917739813,0.69827968,0.0075263999999999635,0.09809027777777778,-0.013461543384922597,0.0,-0.03801942454170673,-0.010411637241007674,2521.66,0.0,-0.03399495594019632,5906,-6.82912917185393e-06,-0.03519260678761349,0.06451199999999979,0.0,-0.011012389419178788,1.4812725074899895,3.1853658022209554,0.0,3516.5303586799996,0.2070781512201632,581,0.0,-0.10456274105600745,0.01,-0.051428069016630114,0.018174913194444444,-0.0012302884261660828,-0.012748552443768596,0.25804799999999917,-5.419239746133232e-05,0.0,0.0,-0.0036393047762098593,0.501538024481374,0.0,-0.00391710069444447,0.00322559999999999,0.0,1.9999803419042594,0.0,10708992,-36.93474063873291,41239,349.9613037109375,0.2,0.3458740234375,1.0036187171936035,0.9620252251625061,1114.8164367675781,-0.00846992271253839,0.035334207,0.00027327359999999997,0.021503999999999898,0.06451199999999979,0.06451199999999979,0.06451199999999979,0.021503999999999898
-0.3160248251173433,0.1484064458687912,0.0,0.0,0.0,0.0,0.0,0.0,1815,-0.0583779477818086,-0.3821001112331068,0.698273536,0.0075532799999999635,0.0986599392361111,-0.01628203961714753,0.0,-0.05318475689088162,-0.019334824409705534,2598.5,-0.006044060952796065,-0.03803198373218746,5907,-6.614436096052965e-06,-0.04032242454689811,0.0647423999999998,0.0,-0.014047962007908695,1.4319143509910133,3.1364016436589797,0.0,3646.5414849999997,0.22638656524528947,582,0.0,-0.10450907618103711,0.01,-0.06914023619983373,0.017252604166666668,-0.0012859808562171327,-0.021945386988991934,0.2589695999999992,-5.349130651633977e-05,0.0,0.0,-0.006071021177541103,0.5036072541143573,0.0,-0.0036783854166666896,0.00323711999999999,0.0,1.9999765868105261,0.0,10727424,-36.92580375671387,41243,357.0860290527344,0.2,0.29327392578125,1.0024327039718628,0.9806104898452759,730.0610122680664,-0.008295736205764116,0.021145707,0.00027322752,0.021580799999999897,0.0647423999999998,0.0647423999999998,0.0647423999999998,0.021580799999999897
-0.28690225885623,0.1426326242564651,0.0,0.0,0.0,0.0,0.0,0.0,1819,-0.058514319652177335,-0.383137774126915,0.698267392,0.0075801599999999626,0.09684244791666667,-0.029104438554816852,0.0,-0.03238299225701302,-0.01013056258492604,2424.96,0.0,-0.030908361270020595,5907,-7.0620894714718305e-06,-0.035183472742496676,0.0649727999999998,0.0,-0.013910132839186736,1.5372216866772268,3.180921644539363,0.0,3373.67277816,0.18049299758497192,583,0.0,-0.10489799562001671,0.01,-0.06313812463481866,0.01513671875,-0.0012738239095346343,-0.011469542172649247,0.2598911999999992,-5.582813621036372e-05,0.0,0.0,-0.003769951551464921,0.5049032033611074,0.0,-0.0038194444444444686,0.00324863999999999,0.0,1.9999808356015787,0.0,10745856,-36.91070766448975,41247,484.20623779296875,0.2,0.2003173828125,1.0015249252319336,0.980926513671875,891.9454284667969,-0.010272473641089163,0.018255126,0.00027318144,0.021657599999999895,0.0649727999999998,0.0649727999999998,0.0649727999999998,0.021657599999999895
-0.3370893638347974,0.16078714805698852,0.0,0.0,0.0,0.0,0.0,0.0,1822,-0.058058243777731375,-0.40395930940966723,0.698261248,0.0076070399999999625,0.09505208333333333,-0.03950952834588641,0.0,-0.043248790312747455,-0.016664682094518497,2501.88,0.0,-0.05038994946253979,5907,-7.066594123588095e-06,-0.03880212427226532,0.06520319999999981,0.0,-0.013421904319640547,1.369730270757969,3.006558672247344,0.0,3480.4798986000005,0.2636548733488315,584,0.0,-0.10498684398136256,0.01,-0.0959507300137345,0.020128038194444444,-0.0012582675222807106,-0.015505278078021814,0.26081279999999923,-5.5698795699022216e-05,0.0,0.0,-0.005616485433473213,0.5038153599521302,0.0,-0.0036132812500000214,0.0032601599999999907,0.0,1.9999806379214162,0.0,10764288,-36.920119285583496,41251,388.7982177734375,0.2,0.209912109375,1.0024731159210205,0.975585401058197,993.0026977539062,-0.011895883688703179,0.023304092,0.00027313536,0.021734399999999893,0.06520319999999981,0.06520319999999981,0.06520319999999981,0.021734399999999893
-0.3011547772126662,0.1725227385630591,0.0,0.0,0.0,0.0,0.0,0.0,1825,-0.05875441048047641,-0.39326079210921594,0.698255104,0.007633919999999962,0.09532335069444443,-0.04424993116561779,0.0,-0.04160190104530145,-0.015368804025549125,2485.26,0.0,-0.04395676345214522,5907,-6.883808936113468e-06,-0.03614989737007919,0.06543359999999981,0.0,-0.010180153845870893,1.4929658134050148,3.086212561736183,0.0,3458.33993731,0.27031472373751,585,0.0,-0.1046178075813229,0.01,-0.09834183205594728,0.017252604166666668,-0.001281644016947944,-0.016263523610083964,0.26173439999999926,-5.6041777222849984e-05,0.0,0.0,-0.005833335960196537,0.5038794108950833,0.0,-0.003721788194444468,0.003271679999999991,0.0,1.9999779735313434,0.0,10782720,-36.921559715270995,41255,413.60015869140625,0.2,0.232666015625,1.0023473501205444,0.9812860488891602,1073.45322265625,-0.01005842158338055,0.020493628,0.00027308928,0.021811199999999892,0.06543359999999981,0.06543359999999981,0.06543359999999981,0.021811199999999892
-0.30802954457217235,0.15302540425505992,0.0,0.0,0.0,0.0,0.0,0.0,1828,-0.060667866578217086,-0.4019917073782002,0.6982489599999999,0.007660799999999961,0.09798177083333333,-0.02221205339056165,0.0,-0.048418271112232375,-0.01732039740136213,2361.03,0.0,-0.036786976828087216,5907,-7.229224061914115e-06,-0.03795754065735466,0.06566399999999982,0.0,-0.012772206646748767,1.4272223242988682,3.128971398642709,0.0,3260.0943017899995,0.27127599525519214,586,0.0,-0.10407447456886199,0.01,-0.07667889799966514,0.019694010416666668,-0.0012943288907463573,-0.018310889652993163,0.2626559999999993,-5.795060793763133e-05,0.0,0.0,-0.005815014586600393,0.503696250214521,0.0,-0.003591579861111133,0.0032831999999999913,0.0,1.9999790721980846,0.0,10801152,-36.92320499420166,41259,510.6429748535156,0.2,0.24813232421875,1.0025862455368042,0.9837113618850708,835.16015625,-0.012091928778681904,0.021785107,0.0002730432,0.02188799999999989,0.06566399999999982,0.06566399999999982,0.06566399999999982,0.02188799999999989
-0.30510468908337485,0.17020130749278964,0.0,0.0,0.0,0.0,0.0,0.0,1831,-0.06058708114620537,-0.3899116428141622,0.6982428159999999,0.007687679999999961,0.10267469618055555,-0.022580024488010705,0.0,-0.041145689457900314,-0.014854859516986205,2396.59,-0.0004034105683134921,-0.0360945495334935,5907,-6.912331630480814e-06,-0.03313575116723125,0.06589439999999983,0.0,-0.017876303610282186,1.4537414028618052,3.1401677311367937,0.0,3334.9221938900005,0.28633480993493315,587,0.0,-0.1041858086034196,0.01,-0.06597654507539026,0.014539930555555556,-0.0012285240003100835,-0.018226490489509837,0.2635775999999993,-5.601004465844987e-05,0.0,0.0,-0.0048492977142469435,0.5037600359184305,0.0,-0.0037651909722222457,0.0032947199999999914,0.0,1.9999783980447015,0.0,10819584,-36.92196464538574,41263,364.1593933105469,0.2,0.2025634765625,1.0024378299713135,0.9835813641548157,741.2201965332031,-0.011160052783088759,0.015874295,0.00027299712,0.02196479999999989,0.06589439999999983,0.06589439999999983,0.06589439999999983,0.02196479999999989
-0.2951549065509349,0.14914804975672946,0.0,0.0,0.0,0.0,0.0,0.0,1834,-0.06131139028819532,-0.3904363843622323,0.698236672,0.00771455999999996,0.10142686631944445,-0.020465544811639046,0.0,-0.03612242068426611,-0.013245065075121337,2212.59,-0.00019394409393528076,-0.02912198350446518,5907,-7.367469384876782e-06,-0.035517672599055354,0.06612479999999983,0.0,-0.016761415919429413,1.4654321840862026,3.1397373186775237,0.0,3057.0682677699997,0.2967605695570441,588,0.0,-0.10396322870714045,0.01,-0.059635844988378976,0.009494357638888888,-0.0012262254656266354,-0.016202895735110634,0.2644991999999993,-5.774052033468289e-05,0.0,0.0,-0.004288585334157181,0.5047868627703858,0.0,-0.0033311631944444617,0.0033062399999999915,0.0,1.9999785100022973,0.0,10838016,-36.91967124938965,41267,318.8772888183594,0.2,0.223193359375,1.0021331310272217,0.9835618734359741,649.3878997802734,-0.01167883508023806,0.016808376,0.00027295104,0.022041599999999887,0.06612479999999983,0.06612479999999983,0.06612479999999983,0.022041599999999887
-0.26906370787099004,0.1539422317502496,0.0,0.0,0.0,0.0,0.0,0.0,1837,-0.06004021221187899,-0.3847787022617279,0.698230528,0.00774143999999996,0.10972764756944445,-0.030710561120345377,0.0,-0.040559292533558285,-0.01188057539443243,2103.13,-0.0017703006140502337,-0.03547760572064293,5908,-6.955484481961592e-06,-0.03538159436135152,0.06635519999999984,0.0,-0.020644430124913665,1.4352765857748429,3.075154227103813,0.0,2865.8688305199994,0.22389631543105995,589,0.0,-0.10404926472497286,0.01,-0.06104927144070539,0.018446180555555556,-0.0012705002384886,-0.01694637004916638,0.26542079999999935,-5.5841449171653976e-05,0.0,0.0,-0.00425884182518543,0.5045315222585701,0.0,-0.003645833333333355,0.003317759999999992,0.0,1.999977016404381,0.0,10856448,-36.91268768310547,41271,471.6977844238281,0.2,0.18104248046875,1.001682996749878,0.9784804582595825,798.6740661621094,-0.012731466023251415,0.018518569,0.00027290496,0.022118399999999885,0.06635519999999984,0.06635519999999984,0.06635519999999984,0.022118399999999885
-0.28142428389788143,0.138054784311806,0.0,0.0,0.0,0.0,0.0,0.0,1840,-0.057314201531386146,-0.3780325793713069,0.698224384,0.007768319999999959,0.10096571180555555,-0.026014780127404935,0.0,-0.038950413963772516,-0.012974029847016713,1980.26,-0.002070551131209088,-0.03603047243641719,5908,-7.103670570200375e-06,-0.034878230280623056,0.06658559999999984,0.0,-0.022443039763318826,1.5592897388178941,3.1873591555865373,0.0,2663.30480291,0.2838101748895142,590,0.0,-0.10481782456199455,0.01,-0.0696946745863391,0.013400607638888888,-0.001247515839146284,-0.01448724194800481,0.26634239999999937,-5.6819311495272026e-05,0.0,0.0,-0.0047612483759042565,0.5039577049165667,0.0,-0.0038194444444444695,0.003329279999999992,0.0,1.9999808794648206,0.0,10874880,-36.91311321258545,41275,314.5203857421875,0.2,0.19857177734375,1.0017110109329224,0.9799538254737854,810.919467163086,-0.012345280242152512,0.0151572125,0.00027285888,0.022195199999999884,0.06658559999999984,0.06658559999999984,0.06658559999999984,0.022195199999999884
-0.24763156065110672,0.12583851458474987,0.0,0.0,0.0,0.0,0.0,0.0,1843,-0.05885216285359967,-0.35753987641847557,0.69821824,0.007795199999999958,0.09003363715277778,-0.013012457709512074,0.0,-0.036153736000826345,-0.010847142826516089,1786.95,0.0,-0.02489010385556449,5908,-6.852142716824913e-06,-0.02973586651375392,0.06681599999999985,0.0,-0.020704112999317043,1.6181047341752475,3.339563503102452,0.0,2352.66353101,0.39308795154727594,591,0.0,-0.10466023751841914,0.01,-0.051671390904924015,0.01123046875,-0.0012853969151976987,-0.013058695748313013,0.2672639999999994,-5.5576717290144786e-05,0.0,0.0,-0.004267180209602154,0.5030781373237085,0.0,-0.003591579861111133,0.0033407999999999927,0.0,1.9999818211157505,0.0,10893312,-36.91958847045898,41279,207.1851348876953,0.2,0.243603515625,1.0024144649505615,0.988732635974884,447.9291259765625,-0.01126256848219782,0.024199663,0.0002728128,0.022271999999999882,0.06681599999999985,0.06681599999999985,0.06681599999999985,0.022271999999999882
-0.23625503213876473,0.14084407510671257,0.0,0.0,0.0,0.0,0.0,0.0,1846,-0.05969446979431108,-0.38044893225921445,0.698212096,0.007822079999999957,0.09847005208333334,-0.0203221214953284,0.0,-0.04039261191483015,-0.01143366309714519,1810.45,0.0,-0.027147543091574057,5908,-7.073880453671871e-06,-0.033723570799279776,0.06704639999999985,0.0,-0.028958413091416953,1.597059083530058,3.234552796036778,0.0,2394.9803877500003,0.17557726300749657,592,0.0,-0.10452879929852532,0.01,-0.04506000581047453,0.017415364583333332,-0.0013103239968137903,-0.014732983243918243,0.2681855999999994,-5.6625710754533314e-05,0.0,0.0,-0.004118053647318616,0.5020914531254906,0.0,-0.0037434895833333573,0.003352319999999993,0.0,1.9999825253198655,0.0,10911744,-36.91984844207764,41283,177.0205078125,0.2,0.2490234375,1.002171277999878,0.982566237449646,449.86501159667966,-0.009673438442405313,0.020120595,0.00027276671999999997,0.02234879999999988,0.06704639999999985,0.06704639999999985,0.06704639999999985,0.02234879999999988
-0.27370526006842366,0.1327106211301406,0.0,0.0,0.0,0.0,0.0,0.0,1849,-0.05864486850743478,-0.36991008778326556,0.698205952,0.007848959999999957,0.0861545138888889,-0.014524975935219595,0.0,-0.04069597800821867,-0.011782013474565842,1932.57,0.0,-0.02965321733026001,5909,-6.771518330509241e-06,-0.03353953423847725,0.06727679999999986,0.0,-0.0209467140713317,1.6035822744593349,3.275738746985915,0.0,2589.5010668500004,0.22906477299173794,593,0.0,-0.10471183647167483,0.01,-0.051068495279702336,0.013780381944444444,-0.0013319621916485962,-0.01241048289065929,0.26910719999999944,-5.6616318125434695e-05,0.0,0.0,-0.004300502019327941,0.5043254160576994,0.0,-0.0034722222222222415,0.003363839999999993,0.0,1.9999815259045763,0.0,10930176,-36.921848106384275,41287,408.7926025390625,0.2,0.24407958984375,1.0026484727859497,0.9716482162475586,1065.8486724853515,-0.01172722716582939,0.028885823,0.00027272064,0.02242559999999988,0.06727679999999986,0.06727679999999986,0.06727679999999986,0.02242559999999988
-0.27546406080074926,0.14058591378930674,0.0,0.0,0.0,0.0,0.0,0.0,1852,-0.05791208325608033,-0.3726703291898936,0.6981998079999999,0.007875839999999957,0.09971788194444445,-0.010675390501805292,0.0,-0.04591969096567425,-0.016853100013813432,2066.2,0.0,-0.037033127013931494,5909,-7.218709120300817e-06,-0.035187174103878664,0.06750719999999986,0.0,-0.014750573035067485,1.4714126278400181,3.1288154568836224,0.0,2810.027100090001,0.31230194253324334,594,0.0,-0.10466984893555406,0.01,-0.05171711471560046,0.013943142361111112,-0.00130592341888345,-0.0184984294940589,0.27002879999999946,-5.9549307080623633e-05,0.0,0.0,-0.0054695093224570385,0.504506696622531,0.0,-0.003559027777777799,0.0033753599999999935,0.0,1.999982475771654,0.0,10948608,-36.92628688812256,41291,123.19125366210938,0.2,0.2678466796875,1.0026392936706543,0.9799966812133789,701.3963417053222,-0.009531024273019283,0.022290448,0.00027267456,0.022502399999999877,0.06750719999999986,0.06750719999999986,0.06750719999999986,0.022502399999999877
