reward_terms/track_heading,reward_terms/progress,reward_terms/upright,reward_terms/track_pos,time/time_elapsed,rollout/ep_len_mean,reward_terms/height,reward_terms/action_rate,reward_terms/air_time,reward_terms/alive,reward_terms/stance,reward_terms/heading_pen,reward_terms/lat_vel,reward_terms/hip_roll,time/fps,reward_terms/track_vx,curriculum/cmd_vx_frac,reward_terms/yaw_rate,reward_terms/ang_xy,reward_terms/vz,reward_terms/torque,time/total_timesteps,rollout/ep_rew_mean,time/iterations,reward_terms/track_yaw,train/std,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/value_loss,train/n_updates,train/approx_kl,train/loss,train/learning_rate,train/clip_fraction
1.3806301073953666,0.464183408822709,-1.3064003325585267,1.9770954043626325,120,14.96,-0.12180739150700486,-0.06450987255934137,-0.0954980547952194,0.5,-0.15239071804057555,-0.03974532219418868,-0.06188491769263089,-0.11901201926258903,1123,0.2842776252549886,0.009216,-6.496845738137274,-2.470020660413288,-0.9395778600537851,-0.5885699640152422,135168,-316.8757233399999,11,0.09894948169374958,0.9955509305000305,-8.490371068318685,-0.01340704676695168,0.2,-1.4715960025787354,0.3583964049816132,50,0.0153082125,0.012257888913154602,0.0003,0.10574544270833333
1.3895496504181513,0.46474314915810117,-1.3325770913750588,1.9803686424654208,131,14.09,-0.10860047087879955,-0.06446840837550856,-0.09791667447764969,0.5,-0.15299540179588156,-0.03613437850907925,-0.055939001062644246,-0.11732849637714672,1121,0.2828517654059373,0.0101376,-6.133147450837704,-2.473065301176804,-0.8997525313174398,-0.5923192859311565,147456,-300.3770486199999,12,0.10009387878704457,0.9952185750007629,-8.484397061665852,-0.013717202004045248,0.2,-1.4429709911346436,0.25905155539512636,55,0.016168507,-0.030505254864692688,0.0003,0.11946614583333333
1.398751023478629,0.49195159965168594,-1.3605788053734684,1.9820790833072424,142,12.68,-0.08927614440673325,-0.06476511918556109,-0.0965136795687916,0.5,-0.13035761683395833,-0.032001569306351944,-0.054881809995962066,-0.11740918597808726,1119,0.28412406995258016,0.0110592,-5.769683469450417,-2.6182600961523237,-0.8201812241741848,-0.6078474296637062,159744,-289.11322306999995,13,0.10493684670875768,0.9948029518127441,-8.483303769429524,-0.014343338071679075,0.2,-1.1339879035949707,0.22500868439674376,60,0.017103603,-0.049897678196430206,0.0003,0.12443033854166667
1.4067237305983629,0.45591535986985793,-1.401978497502867,1.9853401359795881,153,11.92,-0.08345463707266972,-0.06511794167182454,-0.09373047620708046,0.5,-0.12395912650638714,-0.02858335951918946,-0.041796871271422016,-0.11744596481773567,1120,0.2717967421435357,0.0119808,-5.481878992752036,-2.6685154398538202,-0.8326725988188488,-0.6198120526595261,172032,-288.46723327,14,0.10677513281033814,0.9938153624534607,-8.478001403808594,-0.014689012321953972,0.2,-1.1190624237060547,0.193828218181928,65,0.017573327,-0.06580385565757751,0.0003,0.12029622395833334
1.4076678450152638,0.49091966436617746,-1.4536637101308019,1.9866275934378852,164,11.95,-0.06975506456579661,-0.06427516168821512,-0.09093750726848764,0.5,-0.08336533161487632,-0.028352957923439868,-0.03984725107898065,-0.11508076858858331,1120,0.26512456514004795,0.0129024,-5.166930483212652,-2.709145655713179,-0.793693756172052,-0.6276027812778514,184320,-285.78714667,15,0.109041148890066,0.9920783638954163,-8.470522753397624,-0.01495012193918228,0.2,-0.9820724725723267,0.16101216673851013,70,0.018384194,-0.07607497274875641,0.0003,0.134619140625
1.4222655927660526,0.46986157638514053,-1.5049160822922356,1.9874788115204094,175,10.76,-0.06410793199899312,-0.06476207823660236,-0.08597982467229788,0.5,-0.061240714383649995,-0.023162490553791798,-0.030351259439242897,-0.1096699790643612,1121,0.25157396340174404,0.013824000000000001,-4.781678022077661,-2.8011240312537837,-0.79645949264309,-0.637389500325268,196608,-260.15343399,16,0.11348116673713633,0.9883827567100525,-8.454471588134766,-0.014310854999348522,0.2,-1.14029860496521,0.1355506787697474,75,0.015381218,-0.09408342093229294,0.0003,0.12679036458333334
1.4236414730664062,0.4803336157204258,-1.5597289986761824,1.9900088273346785,186,10.44,-0.0564198801995635,-0.06485614495076675,-0.08125977233673136,0.5,-0.06259978453397895,-0.022519065294384983,-0.030312385372988013,-0.10312709436915131,1119,0.24297666236582594,0.0147456,-4.3989497792956636,-2.852297564115481,-0.7752846936606566,-0.6377843925028884,208896,-262.62154358,17,0.1169375930139815,0.9843092560768127,-8.429668935139974,-0.01490425638233622,0.2,-1.122138500213623,0.1207194705804189,80,0.018049505,-0.09675252437591553,0.0003,0.131396484375
1.4334551117608498,0.4681848915449851,-1.5878212035568209,1.990064982085346,197,10.08,-0.04577841585856787,-0.0650585646977125,-0.07904623015444183,0.5,-0.04942427939651233,-0.01896019390585851,-0.028162928078822955,-0.09910770664212014,1118,0.23661094976055394,0.0156672,-4.028037843632182,-2.8740181416020665,-0.7278946157745593,-0.6453841433333105,221184,-255.34099705,18,0.1257006113089997,0.981708824634552,-8.407914034525554,-0.013358948876460393,0.2,-1.069336175918579,0.09967464556296667,85,0.014883209,-0.1058209016919136,0.0003,0.12151692708333334
1.433183318590333,0.4813286501944571,-1.613360179755838,1.9912580695146715,208,9.73,-0.039403813995514646,-0.06603959223880433,-0.07552409461883751,0.5,-0.04091882354942899,-0.019186742983631194,-0.025734305228435266,-0.09165245382022423,1118,0.23353627268501542,0.016588799999999997,-4.1272240427447855,-2.867923573028708,-0.7228755552773327,-0.6500324837092656,233472,-253.23382752,19,0.12304837875178537,0.9784525036811829,-8.391582934061686,-0.01394070164921383,0.2,-1.184845209121704,0.0843739961584409,90,0.014494437,-0.11445976793766022,0.0003,0.12623697916666668
1.4387710280473887,0.46357197631783476,-1.6414103080918885,1.9924270168543992,219,9.77,-0.03520554615330905,-0.06612058553193378,-0.07445964151459823,0.5,-0.03545442561472494,-0.017129566506608712,-0.02279149286884902,-0.09020452212189907,1117,0.22427409110573895,0.0175104,-3.715238474365831,-2.9217712953231403,-0.7190853993406091,-0.6566542591873984,245760,-251.69741234,20,0.12750461470618218,0.9746336936950684,-8.368724632263184,-0.013893442212914426,0.2,-1.0208730697631836,0.081684048473835,95,0.017337473,-0.11269933730363846,0.0003,0.12594401041666667
1.4437716617339902,0.5042156128574012,-1.6524728374948339,1.9921760662532157,231,9.7,-0.03650555031510159,-0.06720889023468146,-0.06999675039939272,0.5,-0.033883913355939356,-0.015712486098491473,-0.023687070750223402,-0.0849173307751324,1116,0.22268729618161717,0.018432,-3.463260488757781,-2.9080116942653587,-0.7281247402840676,-0.6660527010126124,258048,-248.92454618999997,21,0.1340342051654876,0.9716174006462097,-8.34709841410319,-0.01344064719354113,0.2,-1.344590663909912,0.062087730566660566,100,0.013749659,-0.1197899878025055,0.0003,0.11975911458333334
1.4414796341782978,0.49425480482173273,-1.664008912752445,1.9920153425393698,242,9.73,-0.03573492895696045,-0.06714163712981029,-0.07078776625712635,0.5,-0.036423924750179755,-0.016107574246793457,-0.022873343639426252,-0.08512469855457677,1116,0.22427964213339183,0.0193536,-3.445297920913205,-2.862594593537065,-0.7068657206295103,-0.6581308566440369,270336,-250.03235701000006,22,0.13433234035674654,0.969026505947113,-8.329667790730793,-0.01324451513743649,0.2,-1.3774378299713135,0.05796143139402072,105,0.013758565,-0.1218368262052536,0.0003,0.1150390625
1.4434297871678912,0.5190296926859146,-1.6510754784729562,1.992389917279055,253,9.78,-0.03254332494813959,-0.06866342290892173,-0.0688899794210253,0.5,-0.03226935243012789,-0.01575910377347813,-0.020846717611520214,-0.08234692059014358,1116,0.22938018840353872,0.0202752,-3.521875951552952,-2.827312877657817,-0.7011574867507729,-0.651948995451828,282624,-246.06327070999998,23,0.13349160408797128,0.965186595916748,-8.310084215799968,-0.014510022693624098,0.2,-1.2475988864898682,0.05661012704173724,110,0.014766275,-0.1254330575466156,0.0003,0.127587890625
1.4445711176716334,0.5038699290319748,-1.6695796513322965,1.992254208864865,264,9.58,-0.03485711733790927,-0.06915921587028606,-0.0690397191477435,0.5,-0.03494833685327806,-0.015470202601384408,-0.0218316281240757,-0.08297267873149745,1115,0.22233434169039504,0.0211968,-3.2600596800028545,-2.779134737792438,-0.7169446474629845,-0.6642631298714986,294912,-244.74808306,24,0.13914333465677858,0.960991621017456,-8.284246190388997,-0.014099295856431127,0.2,-1.1957392692565918,0.054416457066933314,115,0.015590332,-0.12665338814258575,0.0003,0.12985026041666667
1.4500207892463852,0.4720215224887731,-1.6475605867769583,1.9924514249139704,275,9.8,-0.0325839137205344,-0.06890778507402,-0.06782878159477453,0.5,-0.03359238740494782,-0.013547770978415002,-0.01991588324916185,-0.07769705590877231,1116,0.2300822068498242,0.0221184,-3.1624818537923236,-2.782711347638544,-0.6892561195026002,-0.646577881991382,307200,-243.50253441999996,25,0.1397432411690704,0.9575369954109192,-8.259229405721028,-0.014050992384242515,0.2,-1.0527284145355225,0.05547025576233864,120,0.013721353,-0.12405537068843842,0.0003,0.128759765625
1.4496341096116037,0.4866380849584697,-1.6603397841816638,1.9923774066696796,286,9.99,-0.029195958999428784,-0.07014807413335215,-0.06728841699562811,0.5,-0.027173021289084578,-0.013764416900954514,-0.019925498256803,-0.07497637816885297,1116,0.23050605770966323,0.023039999999999998,-3.015617836794673,-2.69131668050206,-0.6885581856091137,-0.6584727277515724,319488,-241.95167044999994,26,0.14086530132624997,0.9545686841011047,-8.239757664998372,-0.01420615112874657,0.2,-1.0796372890472412,0.049072357018788655,125,0.014877174,-0.1281932145357132,0.0003,0.13829752604166667
1.4514275446332856,0.514472702356754,-1.6417143486222476,1.9925416923429682,296,10.1,-0.03011831871645952,-0.07081610349649736,-0.07253255787751793,0.5,-0.025775355018607508,-0.013155950991123955,-0.020577335672916326,-0.07890948943550566,1117,0.23610315572607413,0.0239616,-3.0557640698152553,-2.645998662451828,-0.6877781373025651,-0.6584431356257949,331776,-243.74064532,27,0.1425548681984773,0.9510786533355713,-8.219370269775391,-0.013456725903476277,0.2,-1.3048906326293945,0.0451454463104407,130,0.012438147,-0.1258828341960907,0.0003,0.11443684895833334
1.4518281383304081,0.4785203223914993,-1.6501370618886275,1.9925177698030554,308,9.78,-0.026458363613369725,-0.07143809890598618,-0.07117188077487906,0.5,-0.028387697718360014,-0.013159950980615225,-0.020064684543497736,-0.07779739975517515,1116,0.2382094862926901,0.0248832,-2.8913177400510395,-2.621991403854728,-0.6574191300803588,-0.6625120116469533,344064,-238.41604715999998,28,0.14461775114129052,0.9473616480827332,-8.195888074239095,-0.013322632247582077,0.2,-1.2787055969238281,0.04299922858675321,135,0.0132230595,-0.1269034743309021,0.0003,0.12138671875
1.4533107693156733,0.49124927066028806,-1.648821606631513,1.99257344092539,319,9.73,-0.0244861468258005,-0.07155219360828131,-0.06950846910088633,0.5,-0.03439953079707465,-0.012616147858363692,-0.019567886846247894,-0.07927289709949299,1116,0.23957706855107544,0.0258048,-2.8661069855801227,-2.6116527455963565,-0.6496310723489974,-0.6645835803887737,356352,-240.9395989,29,0.14602928045382016,0.9447102546691895,-8.174826494852702,-0.013969544942180315,0.2,-1.3331365585327148,0.040699363499879834,140,0.014864698,-0.12782400846481323,0.0003,0.12146809895833334
1.4536588949874083,0.48542629107844365,-1.6578006016926696,1.9923896856932684,329,9.88,-0.024209836697773154,-0.07214123540856339,-0.07064128176716622,0.5,-0.03511846267153677,-0.012602678871269679,-0.020462077138779292,-0.07795266790425852,1117,0.24336833354094423,0.0267264,-2.7420800217409678,-2.5557750531011227,-0.6328086070826991,-0.6502087604295391,368640,-238.31756726999996,30,0.1491048903475892,0.9425511956214905,-8.159445571899415,-0.013563592995827397,0.2,-1.2547552585601807,0.03807330851753553,145,0.013899249,-0.12772029638290405,0.0003,0.12220052083333334
1.4556702113465387,0.4702509963145481,-1.6395419752615181,1.9922620426252895,341,10.18,-0.023905491122223486,-0.07330500158416935,-0.07081055265492371,0.5,-0.03640388463065852,-0.011886674689776283,-0.019956557492763115,-0.07779278598821639,1116,0.24792398295576715,0.027648000000000002,-2.6587373865273545,-2.5407185444843035,-0.6262813936822427,-0.665569339656051,380928,-235.49867995999998,31,0.15009306341640413,0.9400789141654968,-8.145040130615234,-0.01360155277264615,0.2,-1.2081530094146729,0.035935776432355244,150,0.0131545,-0.13320443034172058,0.0003,0.11061197916666667
1.4551675503898878,0.4789425329901767,-1.6325530573674172,1.992107819086658,352,9.81,-0.02395867780352438,-0.07369304000759769,-0.069710292283465,0.5,-0.045330258852230985,-0.01209573091454765,-0.021453463089087896,-0.07620903843035264,1116,0.2519048820209258,0.028569599999999997,-2.600704763337349,-2.468660178574522,-0.6239155320365076,-0.6522585767931496,393216,-233.90246638,32,0.15105325767168523,0.9365699291229248,-8.125704256693522,-0.014450445119291545,0.2,-1.2668170928955078,0.0355127714574337,155,0.013237302,-0.1336720734834671,0.0003,0.12340494791666666
1.4573675854032142,0.4637894258195992,-1.622399609611416,1.9918810984549147,363,10.24,-0.02549197533914968,-0.07385721953206333,-0.06994466753045951,0.5,-0.03706799670192201,-0.011393312931856822,-0.022845167566642302,-0.07613271955619523,1116,0.25785034726728223,0.0294912,-2.56000690039221,-2.4027184011701097,-0.6141760577827514,-0.6502488421106549,405504,-236.43854380000002,33,0.15026971426268074,0.9327691197395325,-8.101562372843425,-0.014627703900138537,0.2,-1.126993179321289,0.032725455984473226,160,0.0141554205,-0.1316671371459961,0.0003,0.12332356770833333
1.45928688741454,0.4850562537876621,-1.6130182025892295,1.9917391515804088,374,10.31,-0.024314009696566982,-0.07413711591937282,-0.06936524013872258,0.5,-0.0405338065157894,-0.010849656092712127,-0.02241361464124085,-0.07379045937631813,1116,0.26657377915383246,0.030412799999999997,-2.5209753122179515,-2.3455427897272942,-0.6015177028963649,-0.6395209122244419,417792,-232.65503011,34,0.15121546209387984,0.9289961457252502,-8.076716423034668,-0.014999873035897811,0.2,-1.0475692749023438,0.031667473663886385,165,0.013936173,-0.13617777824401855,0.0003,0.129248046875
1.4594819047803564,0.4949850419641868,-1.6172579254208044,1.9911398244930767,385,10.63,-0.025406553613960606,-0.07381668610472047,-0.07100912085055218,0.5,-0.0484199604172822,-0.010816898429916741,-0.025087663404376567,-0.0762918465205418,1115,0.27093482077632025,0.0313344,-2.411431837635821,-2.253250736258222,-0.5969204913125743,-0.6298664352126395,430080,-232.27816261,35,0.15409543032721643,0.9244808554649353,-8.050437927246094,-0.015214479683587948,0.2,-1.1373906135559082,0.030917835856477418,170,0.014335335,-0.13483336567878723,0.0003,0.126953125
1.4574694632380367,0.47670212442682397,-1.5999860230257843,1.991153879661435,396,10.62,-0.023526865821062625,-0.07320710238125135,-0.06796224552817876,0.5,-0.04975090537386873,-0.01134277772605609,-0.024657316689226674,-0.07714547507276716,1116,0.27744534402098225,0.032256,-2.4334252896444672,-2.2475256127896093,-0.5703487265815911,-0.622398376324201,442368,-232.61684692,36,0.1573348829635254,0.9207705855369568,-8.02214330037435,-0.01422977284528315,0.2,-1.1074135303497314,0.02939741959174474,175,0.012974541,-0.13524392247200012,0.0003,0.12991536458333333
1.4579266786386142,0.461290956962023,-1.5797308789194202,1.9906112553109674,407,11.09,-0.02281274122491543,-0.07224738972546874,-0.0698600322236113,0.5,-0.05836892461268229,-0.011257736836379059,-0.02668433867705172,-0.07871458422633258,1115,0.28699806684011003,0.033177599999999995,-2.4349449623438364,-2.1541021785430767,-0.5293370683152412,-0.6152525345612966,454656,-230.77547183,37,0.15328606729872582,0.9174484610557556,-8.0003968556722,-0.01545852767303586,0.2,-0.8404998779296875,0.029700296247998872,180,0.01398697,-0.1353462189435959,0.0003,0.145751953125
1.45932083929074,0.4834777316149494,-1.5886793842485236,1.9903535841120847,418,11.46,-0.0214908805063203,-0.07169453545606252,-0.0686035217125512,0.5,-0.04627361144014739,-0.01078877103162885,-0.02619102927062948,-0.07331448371841122,1115,0.2886209236016733,0.034099199999999996,-2.3841533632977963,-2.126016538841913,-0.5123980175342474,-0.5971542176926115,466944,-228.69043542999995,38,0.1530078472870898,0.913243293762207,-7.975928846995036,-0.014518139464780689,0.2,-0.7257963418960571,0.030603228509426116,185,0.012837981,-0.13215914368629456,0.0003,0.12858072916666666
1.4590344430883608,0.4858422630893697,-1.5643741601657946,1.9903215783020862,429,11.1,-0.021137691823927846,-0.07254197422222812,-0.06912761024432257,0.5,-0.04964569076396347,-0.010962267929551642,-0.026399183872838256,-0.07313695528487611,1115,0.2939326805428875,0.0350208,-2.268717023508334,-2.075492972411223,-0.49944136100473435,-0.6014710866467686,479232,-225.99572217999997,39,0.155982235859861,0.9093658924102783,-7.948617712656657,-0.014484139469762644,0.2,-0.6546417474746704,0.02768599018454552,190,0.012877553,-0.1317111998796463,0.0003,0.12708333333333333
1.4613930446430459,0.4982963380679406,-1.5632587979817647,1.9897879805957255,440,11.64,-0.02209821834089012,-0.07205050909844601,-0.0697135479034235,0.5,-0.06265062399536021,-0.010159410246361241,-0.029950985341726893,-0.07759218839969212,1116,0.2983626296928979,0.0359424,-2.2506110257780745,-2.0057086308930794,-0.4890297505002649,-0.597106293475593,491520,-228.64346863,40,0.15583776665697474,0.9061393737792969,-7.925156688690185,-0.015514705112824838,0.2,-0.7868114709854126,0.024902519211173056,195,0.012133285,-0.13471680879592896,0.0003,0.13468424479166666
1.4644426431016957,0.47294563271841056,-1.5645341704505273,1.9893822596930828,451,11.29,-0.021130447920917502,-0.07223927564713033,-0.06706055287698594,0.5,-0.06068871397048386,-0.009415078625308824,-0.0288972622451365,-0.07269921763350423,1116,0.3036560887143896,0.036864,-2.222609653083158,-1.970670325026223,-0.4677536990666984,-0.5902558697146153,503808,-224.53042274,41,0.1580896279899155,0.902807891368866,-7.904176902770996,-0.014860839839093387,0.2,-0.687260627746582,0.025615659604469935,200,0.012370173,-0.13491083681583405,0.0003,0.139404296875
1.4638170546143858,0.44091498434335774,-1.552307384500175,1.9890683884865137,462,11.66,-0.02125914921238238,-0.07232553966222117,-0.06795248010651751,0.5,-0.06714956883794386,-0.00955844902172112,-0.029910544602771247,-0.07427848305786439,1116,0.3044169158769167,0.0377856,-2.22516282158436,-1.9239384126174215,-0.45617147162252003,-0.5876531742145554,516096,-223.68944632999998,42,0.15857036390603096,0.8988533020019531,-7.879989210764567,-0.013401894054065147,0.2,-0.48966920375823975,0.024929084752996763,205,0.012606546,-0.13325688242912292,0.0003,0.13640950520833334
1.4650605134229409,0.47937411603559826,-1.5378622500056947,1.988619789406787,473,11.87,-0.020199567492349683,-0.07118305870152024,-0.06475261008987825,0.5,-0.05354152540192464,-0.009145113607748877,-0.031065411939184186,-0.07457103361548137,1116,0.3121420974721187,0.0387072,-2.1454266202889904,-1.8656113324624257,-0.41795429993338323,-0.5783775126219325,528384,-223.63272306,43,0.16084815900423752,0.8951363563537598,-7.8539093971252445,-0.013210168294608592,0.2,-0.4170278310775757,0.023751578604181606,210,0.012718432,-0.13105949759483337,0.0003,0.1404296875
1.465154497192998,0.47053120453307207,-1.5226150916810106,1.9880247448995059,484,12.1,-0.01890332161198057,-0.07140409682154332,-0.06504883401066763,0.5,-0.0614212645146871,-0.00915612960908744,-0.033636471493410654,-0.07314734159624874,1115,0.31909892218725994,0.0396288,-2.106483037900134,-1.8429438049356328,-0.3981781351550699,-0.5760255693815025,540672,-220.99859298000004,44,0.16378549991775762,0.8913249373435974,-7.828844197591146,-0.014040884965409835,0.2,-0.31370604038238525,0.022186512996753057,215,0.011152647,-0.13376666605472565,0.0003,0.13162434895833333
1.4675118395947113,0.46559801050459804,-1.524470940268766,1.9873318877054595,495,12.17,-0.019921604644823485,-0.07132626325752216,-0.06528971971905169,0.5,-0.0642833388853537,-0.008533763671041087,-0.03311570051675465,-0.06994814744885063,1115,0.32165805643676787,0.0405504,-2.0915717937654374,-1.7690770124302244,-0.38879237082076235,-0.5728866944538865,552960,-223.71107187,45,0.15961201417075385,0.8876370787620544,-7.803532950083414,-0.013782970607280731,0.2,-0.20957040786743164,0.021048574770490328,220,0.011648689,-0.13251467049121857,0.0003,0.14651692708333333
1.467284243076089,0.474023168580826,-1.529892079091186,1.9857868326826837,506,12.59,-0.02076887144734407,-0.07005239844520483,-0.06392253221080561,0.5,-0.07391590949253488,-0.008516613394405572,-0.03799156936275691,-0.07737726973076607,1115,0.32672733979662955,0.041472,-2.0701061021401475,-1.7059245711307647,-0.37928036988998776,-0.5580521550990979,565248,-221.99791496000006,46,0.162099847980052,0.8836527466773987,-7.777915827433268,-0.014472183228159944,0.2,-0.18622350692749023,0.022717344636718432,225,0.010111096,-0.131598100066185,0.0003,0.13385416666666666
1.466511149604533,0.5164534299410756,-1.5221532142990348,1.9860436360815346,517,12.86,-0.019694800622713074,-0.07089473929827506,-0.06144531838799594,0.5,-0.05486333362476661,-0.008766920092124255,-0.038275098301057575,-0.07282165154726038,1115,0.33117667900501324,0.0423936,-2.0250210993983697,-1.697619240390272,-0.36445472442432486,-0.5635836611162648,577536,-219.34006314,47,0.16401535407037146,0.8796840310096741,-7.750923315684001,-0.014956809269885222,0.2,-0.08710312843322754,0.021396816025177637,230,0.011496548,-0.13199323415756226,0.0003,0.13507486979166666
1.4690580906899413,0.48020675986336187,-1.5158763583722525,1.9839299972466389,528,12.87,-0.021291962420634303,-0.07068815238552754,-0.0615950579328152,0.5,-0.08660067036278718,-0.008028859395983261,-0.04198702065419218,-0.07549666540402174,1115,0.3324539717543233,0.043315200000000005,-2.0154319408613754,-1.6157543207779108,-0.3479462967177918,-0.5564049136905325,589824,-217.85393772,48,0.16343148900235321,0.8759207725524902,-7.724520428975423,-0.014324766645828883,0.2,-0.05849277973175049,0.019400279348095257,235,0.013823756,-0.13172192871570587,0.0003,0.14576822916666668
