reward_terms/ang_xy,reward_terms/fwd_speed,reward_terms/energy,reward_terms/hip_roll,reward_terms/clearance,time/time_elapsed,ankle/ankle_spring_energy_peak,time/iterations,reward_terms/lat_vel,reward_terms/action_rate,reward_terms/imp_rate,reward_terms/residual,reward_terms/foot_ahead,reward_terms/coef_rate,ankle/ankle_spring_trq_peak,reward_terms/vz,reward_terms/stance,ankle/ankle_defl_peak,reward_terms/stop,curriculum/stance_ratio,reward_terms/stance_time,time/fps,reward_terms/assist_pen,reward_terms/swing_floor,reward_terms/air_time,reward_terms/height,curriculum/ent_coef,reward_terms/phase_contact,reward_terms/motor_vel,reward_terms/yaw_rate,reward_terms/step_rate,reward_terms/residual_rate,reward_terms/angmom,curriculum/swing_frac_mean,reward_terms/time,rollout/ep_rew_mean,time/total_timesteps,curriculum/pitch_assist,curriculum/ctrl_jitter_ms,curriculum/eff_scale,reward_terms/upright,rollout/ep_len_mean,reward_terms/overrun,curriculum/swing_frac_min,reward_terms/foot_slip,reward_terms/torque,curriculum/ctrl_drop_prob,reward_terms/alive,reward_terms/duty_sym,curriculum/sprint_dist_m,train/n_updates,train/clip_range,train/std,train/clip_fraction,train/loss,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/learning_rate,train/value_loss,curriculum/log_std_clamp
-0.18125400010457163,5.478289090379297,-0.006675423367669495,-0.06265526935608196,0.26600181940129464,3185,0.0,1150,-0.060411016257742985,-0.09238346328931314,-0.009532065603311206,-0.10365353321964005,0.0,-0.14459374688526772,0.0,-0.05455983620347886,-0.05969729756499556,0.5004145882447665,1.3846241037659381e-38,0.629704064,0.0,6653,0.0,0.0,0.0003276905853353027,-0.0036433430049625445,0.01,-0.1656670376366545,-0.0009177707600217371,-1.2206922664243922,0.0,0.0,-0.05065039158592644,0.677490234375,-0.5,1585.6081634700001,21196800,0.6470272,1.0174464,0.0882432,-0.07408822192541425,2617.19,0.0,0.6627604166666666,-0.4417555181261244,-0.07046432493593086,0.012718080000000001,0.0,0.0,38.23648,154373,0.2,1.002700686454773,0.22781982421875,5.2015299797058105,-0.018619659333489837,0.9970114231109619,-39.76446800231933,0.026884485,0.000285881088,20.641486835479736,
-0.1933403323214971,5.387513559816195,-0.006707889270202823,-0.06630174523818218,0.2608968788120044,3188,0.0,1151,-0.057853641204472624,-0.09559850808760752,-0.009296407810053524,-0.10370137885907779,0.0,-0.15437147580704497,0.0,-0.05987435168013481,-0.06430749613932249,0.5033344243402186,7.93831476175839e-35,0.6296864,0.0,6653,0.0,0.0,0.0002642138505406264,-0.0037824389184100463,0.01,-0.15654323995665662,-0.0009355796093128079,-1.2345872829432514,0.0,0.0,-0.05054902377266097,0.685791015625,-0.5,1582.5490078599998,21215232,0.64672,1.018368,0.08832,-0.07375405144643449,2603.59,0.0,0.6672634548611112,-0.4299229976348462,-0.0710387074865522,0.0127296,0.0,0.0,38.248,154377,0.2,1.0023982524871826,0.20985107421875,5.9474616050720215,-0.01708911805180833,0.996644139289856,-39.76207962036133,0.021407267,0.0002858688,22.104942750930785,
-0.20825360292611228,5.0990739109761085,-0.0069777929490655415,-0.07641834583164339,0.2523497775514371,3191,0.0,1152,-0.06175843076115723,-0.09572583316483656,-0.009583615194325549,-0.10402588957435085,0.0,-0.1665314818035929,0.0,-0.06681732468570278,-0.06564148387793348,0.5066756065390271,2.537848736845188e-33,0.6296687360000001,0.0,6653,0.0,0.0,0.0003428813975511326,-0.0045134064692664904,0.01,-0.160360135318701,-0.0009976331616642867,-1.2584648205412055,0.0,0.0,-0.05176793796126081,0.6785753038194444,-0.5,1582.02165553,21233664,0.6464128,1.0192896,0.0883968,-0.09313318582352176,2608.32,0.0,0.6427951388888888,-0.4398290585452275,-0.07262316246452477,0.012741120000000002,0.0,0.0,38.25952,154381,0.2,1.0018737316131592,0.24599609375,89.96652221679688,-0.00889664572023321,0.9844390153884888,-39.756185913085936,0.019946674,0.000285856512,184.06882858276367,
-0.19803544257304168,5.225285758537774,-0.0069254745058433325,-0.0689325444846494,0.25413347868313974,3194,0.0,1153,-0.07190720379275875,-0.09434835345167486,-0.009616301727844327,-0.10379878943806341,0.0,-0.16436328752294047,0.0,-0.060950953335577984,-0.05602604578683304,0.5055306966906501,1.1199532074718272e-11,0.629651072,0.0,6653,0.0,0.0,0.0002707242804010295,-0.0039171356788121415,0.01,-0.17372149538708348,-0.0009820445667158445,-1.2649060118345599,0.0,0.0,-0.054750862963774884,0.6703559027777777,-0.5,1587.7026500799998,21252096,0.6461056000000001,1.0202112,0.0884736,-0.091025052925854,2623.74,0.0,0.6403537326388888,-0.4502209069397384,-0.07370538714285768,0.012752640000000003,0.0,0.0,38.27104,154385,0.2,1.0016988515853882,0.161376953125,47.00971221923828,-0.013395944362855516,0.9891326427459717,-39.751627349853514,0.013522031,0.00028584422399999997,132.79208374023438,
-0.2002817249096381,5.278884962856504,-0.0068696805433921156,-0.07320541420998884,0.259953761405406,3196,0.0,1154,-0.05662959490527245,-0.09591758286364487,-0.009557652750284506,-0.10373612980178447,0.0,-0.15423487929676266,0.0,-0.05869201740746523,-0.06769673605266527,0.5005120285475428,3.159641246411837e-35,0.629633408,0.0,6653,0.0,0.0,0.0003358284528884623,-0.003910814642885051,0.01,-0.16637736413315912,-0.0009827815030973863,-1.2525700717776682,0.0,0.0,-0.053526582458380975,0.6757541232638888,-0.5,1552.5280394000001,21270528,0.6457984,1.0211328,0.0885504,-0.0850622369008255,2578.14,0.0,0.6525065104166666,-0.4396484942093298,-0.07253777520691732,0.01276416,0.0,0.0,38.282560000000004,154389,0.2,1.002129316329956,0.19686279296875,14.90694522857666,-0.021561099105747418,0.9941832423210144,-39.75672283172607,0.021915162,0.000285831936,45.41047506332397,
-0.18940589957135476,5.223616112492612,-0.0067176688565419385,-0.07241770056089832,0.25616618665104074,3199,0.0,1155,-0.066498769479524,-0.09490073201904257,-0.009491544898288344,-0.10366741287717633,0.0,-0.16162117484123809,0.0,-0.06515547540966585,-0.060848933956477363,0.502678549973997,5.764425658072919e-23,0.629615744,0.0,6653,0.0,0.0,0.00023383198681080507,-0.004257051366731417,0.01,-0.17127242178256818,-0.0009341911291996618,-1.2543561377249857,0.0,0.0,-0.05108849957244063,0.6706271701388888,-0.5,1523.5725161799999,21288960,0.6454911999999999,1.0220544,0.0886272,-0.09067295339352027,2535.14,0.0,0.6439887152777778,-0.46409286826908264,-0.07132700870997784,0.012775680000000001,0.0,0.0,38.29408,154393,0.2,1.0019278526306152,0.2214111328125,78.20053100585938,-0.013021269196178764,0.9845266938209534,-39.75666122436523,0.017554954,0.000285819648,173.6506618499756,
-0.16990873307553775,5.433283700976096,-0.00660728873849757,-0.06184537595106481,0.2571738738635707,3202,0.0,1156,-0.05558353332970426,-0.09247318158894005,-0.009517566361359774,-0.10404570591897724,0.0,-0.13198205705448232,0.0,-0.05211051564379183,-0.04363928593186738,0.502965754476246,4.3914496547603946e-33,0.6295980800000001,0.0,6653,0.0,0.0,0.0002549908078637802,-0.0033479600451846677,0.01,-0.17077863764109616,-0.0008986628547360787,-1.2390360666360787,0.0,0.0,-0.048613381753350615,0.6694878472222222,-0.5,1497.1482244699998,21307392,0.645184,1.022976,0.088704,-0.07024031771725367,2495.42,0.0,0.6461588541666666,-0.4473132823568654,-0.07180500194888041,0.012787200000000002,0.0,0.0,38.3056,154397,0.2,1.0021723508834839,0.18143310546875,29.394695281982422,-0.013306968891993166,0.988947331905365,-39.75643177032471,0.018321985,0.00028580736,108.14869937896728,
-0.17274587672618466,5.488179906847034,-0.006665672508603358,-0.06625371040837212,0.267576516530793,3205,0.0,1157,-0.05893230751463144,-0.09291087242022111,-0.009337812802623701,-0.10369834752845902,0.0,-0.13762080339187954,0.0,-0.054049454715692336,-0.07056898420164243,0.4998822190627371,1.7843819036634728e-29,0.629580416,-5.506685960830914e-05,6653,0.0,0.0,0.00020073742618680827,-0.003276462363918676,0.01,-0.15437951164615604,-0.0009145119647751653,-1.2255196342008514,0.0,0.0,-0.05022322879609398,0.6770833333333333,-0.5,1502.5155666199998,21325824,0.6448768,1.0238976,0.0887808,-0.06721261345490728,2500.72,0.0,0.6598307291666666,-0.43273763323226566,-0.07099545953995194,0.01279872,0.0,0.0,38.31712,154401,0.2,1.0023514032363892,0.24703369140625,84.10746002197266,-0.011467424221336842,0.9768521785736084,-39.761156272888186,0.023072314,0.000285795072,154.00596542358397,
-0.18346546774980685,5.516618535837731,-0.0067576837797999004,-0.06132270196809245,0.2738537362824585,3207,0.0,1158,-0.06706859327205747,-0.09473125110914142,-0.009237950997639167,-0.10338601946395559,0.0,-0.13788485556079783,0.0,-0.05274103912845359,-0.05837974992942943,0.5023195793755008,1.2142196270340935e-12,0.629562752,-0.0002631285848716895,6653,0.0,0.0,0.00036566776301090914,-0.003422434233334069,0.01,-0.14648887538188093,-0.0009405440983397183,-1.2329372290868974,0.0,0.0,-0.0515056418186884,0.6854112413194444,-0.5,1508.8898028400001,21344256,0.6445696000000001,1.0248192,0.0888576,-0.06988638948591804,2511.74,0.0,0.6659071180555556,-0.4339555230779117,-0.07169789542888125,0.01281024,0.0,0.0,38.32864,154403,0.2,1.0006543397903442,0.199951171875,39.432586669921875,0.0013345475308597088,0.9888953566551208,-39.73946062723795,0.04533945,0.000285782784,99.69310633341472,
-0.1883591097188203,5.325088510642015,-0.006880515925213685,-0.07329683425897966,0.2668876572962964,3210,0.0,1159,-0.07924025204885324,-0.0946471172670232,-0.00961974713781778,-0.10361494702045948,0.0,-0.14958498616826582,0.0,-0.05944461989172112,-0.06251032749297414,0.5071400942541822,3.6512486377226205e-07,0.629545088,-4.068747835440768e-07,6653,0.0,0.0,0.0003179247723892331,-0.003977184402043581,0.01,-0.15460722739190175,-0.0009728793548384946,-1.26551125393585,0.0,0.0,-0.04861230666722977,0.6797688802083334,-0.5,1516.0714920199998,21362688,0.6442624,1.0257408,0.0889344,-0.08827414950408102,2526.61,0.0,0.6537000868055556,-0.425282789608136,-0.07275110918938817,0.01282176,0.0,0.0,38.34016,154407,0.2,1.0023924112319946,0.2534423828125,20.47955322265625,-0.013575865753227844,0.9940569996833801,-39.76250591278076,0.02145717,0.000285770496,50.09875230789184,
-0.18346743482050235,5.406575711235601,-0.006687823262620022,-0.061352037214437244,0.270674709703058,3213,0.0,1160,-0.04866577645432702,-0.09470370448281183,-0.009391671613961896,-0.10367197182743762,0.0,-0.14615748829164588,0.0,-0.05490594317801609,-0.04629726250019062,0.502438822746723,5.7976974210954315e-28,0.6295274240000001,0.0,6653,0.0,0.0,0.0002370871661696583,-0.003423582769458233,0.01,-0.15333784676771745,-0.0009272497909187279,-1.2370084577618266,0.0,0.0,-0.050100970269189894,0.6849500868055556,-0.5,1550.147591,21381120,0.6439552,1.0266624,0.0890112,-0.07069173350794795,2571.29,0.0,0.6620551215277778,-0.4204068157482236,-0.07100210518833046,0.01283328,0.0,0.0,38.35168,154411,0.2,1.0021339654922485,0.2025634765625,6.315837383270264,-0.019861369775026106,0.996852695941925,-39.757333755493164,0.023431282,0.000285758208,23.76803379058838,
-0.18360652329673977,5.368456754965268,-0.006696486281737551,-0.06161205688808255,0.26572176024336897,3216,0.0,1161,-0.06217868228001333,-0.09492294203436266,-0.00938176884088831,-0.10368233952527882,0.0,-0.1449928486376748,0.0,-0.057228412543548046,-0.04723855013122555,0.5043120330976294,5.2203752003840154e-36,0.62950976,0.0,6653,0.0,0.0,0.00028862802234167856,-0.0036506230992340264,0.01,-0.15996543761028473,-0.0009376843202792311,-1.242566099180026,0.0,0.0,-0.046188390316057516,0.6795247395833333,-0.5,1582.05062645,21399552,0.643648,1.027584,0.089088,-0.06754129045865426,2611.9,0.0,0.6621636284722222,-0.4316815400796562,-0.07165077598518266,0.012844800000000002,0.0,0.0,38.3632,154415,0.2,1.002280592918396,0.25963134765625,55.1027717590332,-0.010769799628178589,0.9930859208106995,-39.76193122863769,0.020187262,0.00028574592,62.5084210395813,
-0.18784399430982893,5.245118520319793,-0.00670547118051885,-0.06690163660150442,0.2576086940117654,3218,0.0,1162,-0.05667849184444946,-0.09435274076741468,-0.009414499263407658,-0.10372112933294181,0.0,-0.151534183337562,0.0,-0.06004722555576398,-0.06114333380158581,0.5027831005184031,3.7682034645652435e-30,0.629492096,0.0,6654,0.0,0.0,0.0003211799970207115,-0.0038181568876793446,0.01,-0.16456906546127306,-0.0009284647540163742,-1.2433382027064181,0.0,0.0,-0.05105972642500538,0.670166015625,-0.5,1584.2325665300002,21417984,0.6433408,1.0285056,0.0891648,-0.0823871978271781,2614.0,0.0,0.6466471354166666,-0.4382337869533647,-0.07307773023850053,0.01285632,0.0,0.0,38.374719999999996,154419,0.2,1.0020382404327393,0.2050537109375,4.176328659057617,-0.02135529469233006,0.9986792206764221,-39.75789852142334,0.024451017,0.000285733632,12.239804697036742,
-0.18849334683642593,5.367974948667761,-0.006929651853168686,-0.06895784392280344,0.26989690442397385,3221,0.0,1163,-0.0770185912971124,-0.093663559655805,-0.00939917093446941,-0.1036764396694347,0.0,-0.14864292683143385,0.0,-0.05664217813088485,-0.05548324792622234,0.5059713769692811,5.494907814479752e-31,0.629474432,0.0,6654,0.0,0.0,0.0004714620493662854,-0.0037094427103983247,0.01,-0.15849886787945178,-0.0009756248470479648,-1.258225469743334,0.0,0.0,-0.04773276767440529,0.680908203125,-0.5,1571.7097844700004,21436416,0.6430336,1.0294272,0.0892416,-0.08203886164317051,2593.08,0.0,0.6544053819444444,-0.4377694526568809,-0.07362581841421627,0.01286784,0.0,0.0,38.38624,154423,0.2,1.0014334917068481,0.2061767578125,20.304994583129883,-0.010200709319906309,0.9863651990890503,-39.74962482452393,0.017148202,0.000285721344,136.41540546417235,
-0.18780258595211072,5.222882607004993,-0.006682318380852221,-0.06823177689823909,0.2571876472474877,3224,0.0,1164,-0.05228204856987266,-0.09541030451689814,-0.009542038805073068,-0.10355864286142985,0.0,-0.15388945853852673,0.0,-0.059130027725919715,-0.05443334048936564,0.5049859312187794,2.907223522266615e-19,0.629456768,0.0,6654,0.0,0.0,0.0003743482747166935,-0.003817786297847657,0.01,-0.1669539077198644,-0.0009455194494515262,-1.2598557991939314,0.0,0.0,-0.049935605790810994,0.6752115885416667,-0.5,1577.1832659,21454848,0.6427263999999999,1.0303488,0.0893184,-0.07873491403244219,2600.31,0.0,0.6494140625,-0.4346896901507745,-0.0717990672681336,0.012879360000000001,0.0,0.0,38.397760000000005,154427,0.2,1.0017815828323364,0.14906005859375,9.44946002960205,-0.017060397588647903,0.9940208196640015,-39.75134696960449,0.017863303,0.000285709056,39.924744319915774,
-0.18779901582901448,5.312884762300138,-0.006856309260118182,-0.06622179467934942,0.2633231430725138,3226,0.0,1165,-0.054502520446246615,-0.09463414055822467,-0.009481996473986919,-0.10377801930805329,0.0,-0.15638023719825678,0.0,-0.05949452071353076,-0.062475773250522865,0.5051256292156383,4.489355639776946e-33,0.629439104,0.0,6654,0.0,0.0,0.000313041961312087,-0.003821904490748234,0.01,-0.1627373574799676,-0.0009453974924037769,-1.2536143953641754,0.0,0.0,-0.05023461322723159,0.6739366319444444,-0.5,1594.27880688,21473280,0.6424192,1.0312704,0.0893952,-0.07904866949295036,2618.53,0.0,0.6490885416666666,-0.43619360387719075,-0.07332238973090631,0.01289088,0.0,0.0,38.409279999999995,154431,0.2,1.0026179552078247,0.289599609375,27.44428062438965,-0.010558166855480522,0.9927235245704651,-39.76249465942383,0.024202336,0.00028569676799999996,82.41216526031494,
-0.18172951745914145,5.350959647181222,-0.006716573534442525,-0.0629506249609963,0.2653638398392077,3229,0.0,1166,-0.06713723359166296,-0.0930657038116402,-0.009536945829694799,-0.10364489419692052,0.0,-0.1441491187708106,0.0,-0.05432148022864821,-0.04411977478955852,0.5073622468808122,1.1045919774836126e-19,0.62942144,0.0,6655,0.0,0.0,0.00030870172324486903,-0.003740950490019487,0.01,-0.15325567622204397,-0.0009391929215596408,-1.2550851312539781,0.0,0.0,-0.050010330351783476,0.672607421875,-0.5,1607.7590253100002,21491712,0.642112,1.032192,0.089472,-0.07462038603505089,2635.3,0.0,0.6471896701388888,-0.4397754769935559,-0.0723368887339226,0.012902400000000001,0.0,0.0,38.4208,154435,0.2,1.0022151470184326,0.21839599609375,9.96103572845459,-0.018050567311001943,0.9956565499305725,-39.76028747558594,0.027006865,0.00028568448,32.8527512550354,
-0.17711687663701298,5.509864450405183,-0.006809434267612797,-0.06121923290322159,0.2778079034968323,3232,0.0,1167,-0.05516183022626426,-0.09344751731180455,-0.009444168523626673,-0.10361761853414253,0.0,-0.1300143478810926,0.0,-0.05887643597972151,-0.043730904993832795,0.5017350348996356,1.1326265625962336e-15,0.629403776,0.0,6653,0.0,0.0,0.0002473953095937355,-0.0037829594543835384,0.01,-0.15356412422459473,-0.0009502605662178661,-1.2440272894945787,0.0,0.0,-0.04732841826584908,0.6775987413194444,-0.5,1580.8865277199998,21510144,0.6418048000000001,1.0331136,0.0895488,-0.07553300078189985,2601.38,0.0,0.6592881944444444,-0.4435068743598425,-0.07202646222313885,0.012913920000000002,0.0,0.0,38.43232,154439,0.2,1.0024031400680542,0.2455322265625,7.952259540557861,-0.012552333797793835,0.9919924736022949,-39.76048583984375,0.02540873,0.000285672192,58.09414939880371,
-0.16954166918299518,5.557021264107599,-0.00671248119477816,-0.05550705174383443,0.284751621238986,3235,0.0,1168,-0.06157908503101918,-0.09316090080602694,-0.009320556275297933,-0.1036626711337309,0.0,-0.12529031934172005,0.0,-0.05608556491984843,-0.04000481127502857,0.5013422932061062,1.1746800254134828e-35,0.629386112,0.0,6653,0.0,0.0,0.0003965921415429976,-0.0036918153463511255,0.01,-0.14525527141441058,-0.0009518867569516345,-1.233111853142982,0.0,0.0,-0.04739935410386503,0.6921657986111112,-0.5,1583.9440579199998,21528576,0.6414976,1.0340352,0.0896256,-0.06737058738226889,2605.97,0.0,0.6714409722222222,-0.4115067555309991,-0.07036868842732438,0.01292544,0.0,0.0,38.44384,154443,0.2,1.0028419494628906,0.23814697265625,6.039145469665527,-0.012875094974879176,0.9897146224975586,-39.76451168060303,0.022808056,0.000285659904,41.0622763633728,
-0.20113358556722832,5.357032097209227,-0.006920116947262772,-0.06832412908176821,0.26834330565979203,3238,0.0,1169,-0.0686513576974192,-0.09717868377626021,-0.009283821614439275,-0.10357201569284229,0.0,-0.15402325577806783,0.0,-0.06519922320574424,-0.058217687968642524,0.5036635404915684,1.924829212033491e-25,0.629368448,0.0,6653,0.0,0.0,0.00030598896814303263,-0.004455898379997659,0.01,-0.15643169727577313,-0.0009877125074981604,-1.2428922081653746,0.0,0.0,-0.05394525532426975,0.6831325954861112,-0.5,1591.1849287999999,21547008,0.6411903999999999,1.0349568,0.0897024,-0.08135897304333245,2616.26,0.0,0.6631401909722222,-0.4276431858291663,-0.07155726628747468,0.01293696,0.0,0.0,38.45536,154447,0.2,1.0033063888549805,0.2228271484375,6.8902411460876465,-0.01858121030963957,0.9957660436630249,-39.77502365112305,0.026576405,0.00028564761599999996,22.990190267562866,
-0.18839886216389468,5.302736892669865,-0.006837278099492351,-0.06961228761704778,0.26318188913593765,3240,0.0,1170,-0.06863489839011946,-0.09552343660130358,-0.009445619709848557,-0.10373025770436091,0.0,-0.14719255859356284,0.0,-0.05932297890941724,-0.04262064709511864,0.5060717099762986,1.5401044999313448e-29,0.629350784,-0.00041802161205042567,6653,0.0,0.0,0.00026638405526884727,-0.005182314005432394,0.01,-0.16997540137650746,-0.0009645736578684339,-1.2564902176276147,0.0,0.0,-0.04577039898296262,0.670166015625,-0.5,1627.05687664,21565440,0.6408832,1.0358784,0.0897792,-0.08156505063468085,2666.12,0.0,0.6506076388888888,-0.43400581119517123,-0.07127622812001483,0.012948480000000002,0.0,0.0,38.46688,154451,0.2,1.0025674104690552,0.2292724609375,4.904950141906738,-0.02119150257203728,0.9978050589561462,-39.766526794433595,0.024604183,0.000285635328,18.8853479385376,
-0.1870393924285061,5.388516005708804,-0.00703433153280041,-0.060629304781784805,0.26796973888742837,3243,0.0,1171,-0.06824391813141759,-0.09393015448547085,-0.009558315057218596,-0.10386201709720178,0.0,-0.14855578023677746,0.0,-0.05976249059374766,-0.044221783084800695,0.5050314485408169,1.8967034602811976e-27,0.62933312,0.0,6654,0.0,0.0,0.00022894919513621263,-0.004114388244359198,0.01,-0.16463647182141647,-0.0009984843930015525,-1.2579158789585723,0.0,0.0,-0.04830766872285445,0.6813151041666667,-0.5,1603.0589911199997,21583872,0.640576,1.0368,0.089856,-0.08115387423693543,2637.79,0.0,0.6567925347222222,-0.41925589908291644,-0.07357703740067051,0.01296,0.0,0.0,38.4784,154455,0.2,1.0023066997528076,0.2208984375,6.929799556732178,-0.02117869653739035,0.9972109198570251,-39.76002025604248,0.023397345,0.00028562304,20.898561859130858,
-0.18502611729008966,5.349525597945469,-0.006948294372403068,-0.06641929528051292,0.2698587465819107,3246,0.0,1172,-0.059642471295173,-0.09463067543341509,-0.009367429335615036,-0.10362220227263036,0.0,-0.15381301319403898,0.0,-0.057154221501675734,-0.054777217855701985,0.49856006781338225,8.645804212519471e-30,0.629315456,-1.2342485004208154e-05,6654,0.0,0.0,0.0002468528497653703,-0.003802466460354616,0.01,-0.15995655514978166,-0.0009855562584154822,-1.256895237546455,0.0,0.0,-0.04608634774175535,0.6817220052083333,-0.5,1631.32841232,21602304,0.6402688000000001,1.0377216,0.0899328,-0.07835215720776642,2675.31,0.0,0.6528862847222222,-0.4197458795416168,-0.07298650588205073,0.01297152,0.0,0.0,38.48992,154459,0.2,1.0019625425338745,0.24356689453125,22.589597702026367,-0.011639841782744043,0.9832755327224731,-39.75675315856934,0.017436003,0.000285610752,115.01339626312256,
-0.18634638400214293,5.301711274577319,-0.006889263671634781,-0.06401941325604293,0.2654248825150536,3248,0.0,1173,-0.058130606609402995,-0.09452244817803032,-0.009367794991156949,-0.10373040777264869,0.0,-0.1506505032044808,0.0,-0.05986578783806798,-0.050806685141541075,0.5054076329154931,3.710724343181908e-32,0.629297792,-0.0003247060004570004,6654,0.0,0.0,0.00030761663866643276,-0.004103090367309805,0.01,-0.15799180979604155,-0.0009668500622270551,-1.246045767878321,0.0,0.0,-0.04947590888808315,0.6760796440972222,-0.5,1615.06253611,21620736,0.6399616,1.0386432,0.0900096,-0.07622192644418566,2652.91,0.0,0.6544053819444444,-0.4231556819650022,-0.07177788201554042,0.012983040000000001,0.0,0.0,38.50144,154463,0.2,1.001887559890747,0.16622314453125,5.7405781745910645,-0.02151869222288951,0.9981592297554016,-39.75605869293213,0.017478228,0.00028559846399999996,17.724835443496705,
-0.20217595873975036,5.191355463850871,-0.00725531762310993,-0.06685361493724547,0.2610939507185812,3251,0.0,1174,-0.06251730918190634,-0.09645682649124097,-0.009664526613960698,-0.10362442742140332,0.0,-0.1661640262181368,0.0,-0.0593718072494359,-0.06173952997079768,0.505258973149074,6.222221767378457e-35,0.629280128,0.0,6654,0.0,0.0,0.000279947361882983,-0.003914459595415806,0.01,-0.16251458286303244,-0.0010386997137226516,-1.2700966713778188,0.0,0.0,-0.05164518043620153,0.6778700086805556,-0.5,1631.1366133000001,21639168,0.6396544,1.0395648,0.0900864,-0.08126514199204155,2666.68,0.0,0.6589084201388888,-0.4311013804379459,-0.07388801094839485,0.01299456,0.0,0.0,38.51296,154467,0.2,1.001822829246521,0.1686767578125,11.761711120605469,-0.014891642832662911,0.9947316646575928,-39.75436859130859,0.017821807,0.000285586176,43.321181774139404,
-0.19239605767010867,5.264537641569691,-0.007115745056812599,-0.06377820576889616,0.2650160476912856,3254,0.0,1175,-0.06564658731739625,-0.09568424004277526,-0.009436815829330016,-0.1036510700082567,0.0,-0.1483308594855056,0.0,-0.05901322202965609,-0.04817444902903388,0.5029938486975284,3.0796693148384766e-30,0.629262464,0.0,6654,0.0,0.0,0.00035535971336584125,-0.003898560523748165,0.01,-0.14338163971371237,-0.0010119838506310276,-1.268878212372127,0.0,0.0,-0.04629530811602926,0.6802029079861112,-0.5,1623.6066802399998,21657600,0.6393472,1.0404864,0.0901632,-0.08580899790396827,2657.12,0.0,0.6465386284722222,-0.41930419932972485,-0.07477155766363802,0.013006080000000001,0.0,0.0,38.52448,154471,0.2,1.0014725923538208,0.1401611328125,18.91324234008789,-0.017295367270708083,0.9942739605903625,-39.750956535339355,0.01577797,0.000285573888,59.78030014038086,
-0.17356840447362346,5.4730658737746545,-0.006955809207260599,-0.060551130659555405,0.2773789589097897,3257,0.0,1176,-0.06293556144668477,-0.0924762024305486,-0.009340476599131632,-0.10389525180221487,0.0,-0.12363387988803883,0.0,-0.057073760522039746,-0.03634631976303573,0.5043982705790874,2.9223327959832895e-30,0.6292448,0.0,6654,0.0,0.0,0.00040690030436962843,-0.003862008144724966,0.01,-0.1499577388973502,-0.0009707440837395651,-1.2682457039169388,0.0,0.0,-0.04533106465799139,0.6854926215277778,-0.5,1617.62737716,21676032,0.63904,1.041408,0.09024,-0.07562820410854333,2651.28,0.0,0.6560872395833334,-0.42384944134377445,-0.07379764811360051,0.013017599999999999,0.0,0.0,38.536,154475,0.2,1.0014110803604126,0.15963134765625,22.330419540405273,-0.012944936781423166,0.9895192980766296,-39.74751205444336,0.016256973,0.0002855616,94.39374389648438,
-0.18578581644764072,5.385409374259553,-0.007070067874045351,-0.06125113087544823,0.2775013808344505,3259,0.0,1177,-0.07591162643515234,-0.09461892687381672,-0.009570010791672908,-0.10378540493458911,0.0,-0.14609027274248032,0.0,-0.06307912365706886,-0.05561015781441446,0.5049988791643714,1.3382700421319068e-33,0.629227136,0.0,6654,0.0,0.0,0.0003938795869342155,-0.004003902375091589,0.01,-0.1416975474177985,-0.0010057977274174346,-1.2622525895563568,0.0,0.0,-0.049423032726753816,0.6934136284722223,-0.5,1628.13004369,21694464,0.6387328,1.0423296,0.0903168,-0.08441715132373448,2667.16,0.0,0.6614583333333334,-0.403309260171034,-0.07399898037928612,0.01302912,0.0,0.0,38.54752,154479,0.2,1.0014375448226929,0.151708984375,33.23125076293945,-0.011673377139959484,0.9893834590911865,-39.749267578125,0.014505751,0.000285549312,81.41432132720948,
-0.17945316150391336,5.382281775910126,-0.007003549981654058,-0.05735513121507983,0.278152106803053,3262,0.0,1178,-0.06817022450959397,-0.09452645942552626,-0.009353114215690097,-0.10388186371412328,0.0,-0.1432964826866085,0.0,-0.06216870390667639,-0.041807599487626225,0.5042817531053595,8.889320105386042e-29,0.629209472,0.0,6655,0.0,0.0,0.00040690029790211056,-0.004325781097934964,0.01,-0.15260571510949425,-0.0009803667058020061,-1.271509769388342,0.0,0.0,-0.04657643537662488,0.6872016059027778,-0.5,1612.9989535599996,21712896,0.6384255999999999,1.0432512,0.0903936,-0.07878498378768836,2652.06,0.0,0.6611870659722222,-0.40691223489184947,-0.0737250332854552,0.013040640000000001,0.0,0.0,38.55904,154483,0.2,1.0017973184585571,0.14818115234375,18.461017608642578,-0.01700640085618943,0.9920557737350464,-39.75284671783447,0.016638547,0.000285537024,60.152633857727054,
