reward_terms/stance_time,reward_terms/action_rate,reward_terms/time,reward_terms/alive,reward_terms/foot_slip,reward_terms/air_time,time/total_timesteps,rollout/ep_rew_mean,reward_terms/phase_contact,reward_terms/ang_xy,reward_terms/residual,curriculum/ent_coef,reward_terms/overrun,curriculum/stance_ratio,reward_terms/torque,reward_terms/hip_roll,reward_terms/height,reward_terms/stance,reward_terms/angmom,time/time_elapsed,reward_terms/vz,time/iterations,curriculum/eff_scale,reward_terms/clearance,rollout/ep_len_mean,reward_terms/coef_rate,reward_terms/energy,reward_terms/lat_vel,reward_terms/motor_vel,reward_terms/stop,time/fps,reward_terms/upright,reward_terms/fwd_speed,train/std,train/learning_rate,train/explained_variance,train/entropy_loss,train/value_loss,train/approx_kl,train/loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/clip_fraction
-0.020841442671048246,-0.09813687821966584,0.0,0.5,-0.6383588931018674,6.076384387496445e-05,18432,-140.58280505,-0.5152055263037346,-0.5985253631238224,-0.2659721324045448,0.01,0.0,0.65,0.0,-0.034480457512313975,-0.024415636628764902,-0.10405986919257709,-0.1710987953599804,6,-0.12543743867342733,1,0.0,0.02098350999475526,42.13,-0.6305927138384084,0.0,-5.5976405506977685e-09,0.0,0.0,2668,-0.7634420962335162,-0.718314289868003,,,,,,,,,,,
-0.020432915119777642,-0.12310411317798013,0.0,0.5,-0.7671939227135192,0.00015082454451152848,36864,-136.62118155,-0.4758442085033194,-0.6798547419099953,-0.2616586061215049,0.01,0.0,0.65,0.0,-0.02799072444618196,-0.025067889449947908,-0.05512557354982767,-0.2137812870956091,14,-0.09979569631607553,2,0.0,0.039067323616172905,38.97,-0.801325274402858,0.0,-6.005077661193567e-09,0.0,0.0,2506,-0.5439368204677939,-0.3842027418951154,1.000694751739502,0.0003,-3.495814323425293,-34.06502799987793,4289.866851806641,0.009951785,651.16455078125,0.0017656625248491764,0.2,33433,0.10694580078125
-0.019288168424585212,-0.1354077747438599,0.0,0.5,-0.7757025385028157,0.00027126719618940517,55296,-130.04719239000002,-0.45095024220436325,-0.6258545505676197,-0.2597922054716485,0.01,0.0,0.65,0.0,-0.029613595811453706,-0.024113630745458244,-0.03462673311352289,-0.21838586042779448,20,-0.09202473470907661,3,0.0,0.05334848067729378,31.67,-0.9252680963866919,0.0,-5.023400248703388e-09,0.0,0.0,2649,-0.4259385986114217,-0.16243113975640402,1.0001709461212158,0.0003,-2.3012466430664062,-34.0564905166626,2123.331689453125,0.0053081224,437.9369812011719,-0.004591439638170413,0.2,33437,0.02635498046875
-0.015732401797625545,-0.14436032958745615,0.0,0.5,-0.7586862061931939,0.0003884547267160896,73728,-127.76809232000001,-0.4435328690317402,-0.6261701658925842,-0.2576511070088962,0.01,0.0,0.65,0.0,-0.030262871565463083,-0.023614101993881094,-0.028442419861973496,-0.21188534503878254,27,-0.08593148066926695,4,0.0,0.05554510273438677,29.29,-1.0048043572269534,0.0,-6.00160856229704e-09,0.0,0.0,2729,-0.362294200011599,-0.08965991749885141,1.0002012252807617,0.0003,-2.70914626121521,-34.056582832336424,836.6044708251953,0.007797797,183.8423309326172,-0.009632322331890463,0.2,33441,0.03909912109375
-0.011950937613922482,-0.14431877446040536,0.0,0.5,-0.7514277136337524,0.0003211804853183114,92160,-128.89306749,-0.4543397783058603,-0.6288196979290818,-0.2571739051525452,0.01,0.0,0.65,0.0,-0.027398163683152926,-0.023151834718975237,-0.022186747409516788,-0.2210209940848733,33,-0.08272364901327915,5,0.0,0.05510867044977286,30.51,-1.0191619261065155,0.0,-5.877289596063862e-09,0.0,0.0,2779,-0.3794318875230683,-0.07899894923251763,1.0003679990768433,0.0003,-2.2415966987609863,-34.05792350769043,302.85204086303713,0.010480814,73.7271499633789,-0.013316143257543444,0.2,33445,0.0773193359375
-0.008983819252332777,-0.14637585906889497,0.0,0.5,-0.7539278481357872,0.0002680120879732486,110592,-127.34862518999998,-0.44939659765955725,-0.6295054565503586,-0.25680233751288395,0.01,0.0,0.65,0.0,-0.02553082177436078,-0.020816386946248266,-0.017828629480537133,-0.2202280257429821,39,-0.08143014685400753,6,0.0,0.05323312654110113,28.64,-1.0202740480431876,0.0,-5.378910116247975e-09,0.0,0.0,2811,-0.37162862969290583,-0.09749845144050888,1.0005425214767456,0.0003,-3.5782904624938965,-34.05979614257812,112.09892234802246,0.018599926,23.479415893554688,-0.016649810923263432,0.2,33449,0.15758056640625
-0.006922732488924844,-0.1459079143340793,0.0,0.5,-0.7562198114235507,0.0002170137918761207,129024,-126.94168057,-0.4458356879898355,-0.65081168883671,-0.2555369154965794,0.01,0.0,0.65,0.0,-0.026162905522470026,-0.01853467512798104,-0.019359825275833072,-0.22816968097332602,45,-0.08076944474891612,7,0.0,0.05376906806525766,28.25,-1.010716490749625,0.0,-5.761510970777609e-09,0.0,0.0,2835,-0.35403755480124427,-0.08323698817517039,1.0017330646514893,0.0003,-3.0374088287353516,-34.068569564819335,33.7857159614563,0.037445404,8.884058952331543,-0.018644711514934898,0.2,33453,0.250390625
-0.008143434333356304,-0.14619490054076137,0.0,0.5,-0.756750121073258,0.00022786449214133123,147456,-124.59350791000001,-0.44592468823414116,-0.652298174437452,-0.2553350246664799,0.01,0.0,0.65,0.0,-0.02386172443763242,-0.019615177622784422,-0.016102805557099305,-0.23454636021229586,51,-0.08526193492957548,8,0.0,0.05504046533969794,25.77,-1.0126104710426833,0.0,-5.7724138559597246e-09,0.0,0.0,2857,-0.3691015357594518,-0.06450552028199304,1.0015394687652588,0.0003,-3.5759315490722656,-34.07271194458008,23.104369530310997,0.04445572,6.611988067626953,0.0005376761098607228,0.2,33456,0.3581355168269231
-0.007976334289802859,-0.1473873111676854,0.0,0.5,-0.7532481419433015,0.00016167525447801582,165888,-124.30888366,-0.4421447680983379,-0.6536180917116223,-0.25514138446201956,0.01,0.0,0.65,0.0,-0.023647261423851915,-0.018978597446942073,-0.016329506206681353,-0.2421254642722293,57,-0.0873793483019523,9,0.0,0.05583020439554784,25.53,-1.0088555906590662,0.0,-5.494188275813815e-09,0.0,0.0,2877,-0.3626930500621633,-0.07081187323975702,1.0010348558425903,0.0003,-4.85518217086792,-34.06655066353934,15.280994142804827,0.054878682,5.670464992523193,0.0071573468989559585,0.2,33458,0.317138671875
-0.005984691333853536,-0.15084468823279826,0.0,0.5,-0.7512825245542953,0.00022243912745681073,184320,-125.50045447000002,-0.4329029692447144,-0.6644952631321227,-0.2546436701982186,0.01,0.0,0.65,0.0,-0.02200479239821315,-0.019881146969445044,-0.013429493825886794,-0.24115735310246114,63,-0.08992994937210218,10,0.0,0.05924712722547947,26.94,-1.0031544843358755,0.0,-5.1234800985717385e-09,0.0,0.0,2894,-0.34628501716510846,-0.015436196276196431,1.0010600090026855,0.0003,-5.130596160888672,-34.06726237705776,11.15782996586391,0.05178313,4.140878677368164,0.006527664472482034,0.2,33460,0.32338169642857145
-0.0053586072382232584,-0.15058436959708624,0.0,0.5,-0.7520649184396261,0.0001866318311335312,202752,-123.45480512000002,-0.429649941144092,-0.6621865276678833,-0.253777207058634,0.01,0.0,0.65,0.0,-0.02242377684778262,-0.017906148054942842,-0.013144198304045588,-0.2437726867576498,69,-0.08566731845005914,11,0.0,0.056713859054737185,24.84,-0.9952575877165939,0.0,-5.112338762913271e-09,0.0,0.0,2909,-0.3278838595723143,-0.027004655394813136,1.0005861520767212,0.0003,-4.969115734100342,-34.06164360046387,22.518130779266357,0.033594362,4.032698154449463,0.015965375961968675,0.2,33461,0.32269287109375
-0.003977858199505135,-0.15111545341336108,0.0,0.5,-0.7544396563369632,0.00011718737854001422,221184,-123.99402119999999,-0.43729806965969126,-0.6503993579124523,-0.25367489535468773,0.01,0.0,0.65,0.0,-0.020346848947468514,-0.017613698075237237,-0.007333690133398433,-0.23770396284963555,75,-0.08839299704216412,12,0.0,0.05586078726212995,25.27,-1.0084104404929597,0.0,-5.110629377602985e-09,0.0,0.0,2918,-0.32259554373788063,-0.025862464704887598,1.0011833906173706,0.0003,-4.792387008666992,-34.06885576248169,24.55301833152771,0.04768486,15.270567893981934,0.005625141959171742,0.2,33463,0.323089599609375
-0.004163404598431144,-0.14858849106873245,0.0,0.5,-0.7375272958534167,0.000147569378087711,239616,-123.42394048000001,-0.4421904773433336,-0.6507043271764845,-0.2534378576418625,0.01,0.0,0.65,0.0,-0.02092020866259456,-0.015623217671110384,-0.010224761717047918,-0.23184297331848708,81,-0.0839960714782582,13,0.0,0.05289841560076242,24.53,-1.0079383716690333,0.0,-5.183741563905386e-09,0.0,0.0,2928,-0.3288916607515467,-0.0507139290486133,1.0003350973129272,0.0003,-4.862246990203857,-34.05845642089844,13.209602991739908,0.023329927,5.648229122161865,0.010390855216731628,0.2,33464,0.249755859375
-0.004411342848066447,-0.14737016274373665,0.0,0.5,-0.7413460351313406,0.00019639750502796637,258048,-122.01411264000001,-0.44103943754921976,-0.6449751412334518,-0.2541868545366326,0.01,0.0,0.65,0.0,-0.0206102912680552,-0.0165594226212981,-0.010051109308540624,-0.24112551709921387,87,-0.0855294619271322,14,0.0,0.055252565212002176,23.32,-0.9960926800697673,0.0,-5.1800397137392675e-09,0.0,0.0,2937,-0.3443823437095913,-0.031640408465270976,1.0006930828094482,0.0003,-6.1214423179626465,-34.06234130859375,8.573878765106201,0.028193736,3.276535987854004,0.01646863594651222,0.2,33465,0.28408203125
-0.00441622551847508,-0.14797371459527778,0.0,0.5,-0.7470284512217353,0.00017795130972647003,276480,-124.26138450999998,-0.4419094071957801,-0.6416017071813206,-0.2542759371265411,0.01,0.0,0.65,0.0,-0.01840712014116026,-0.017830636612240335,-0.006213462175785201,-0.23443721243983712,93,-0.08953631937698464,15,0.0,0.05577244522035327,25.8,-1.006030116126255,0.0,-4.918779177983268e-09,0.0,0.0,2945,-0.33985250652029486,-0.028938394201033692,1.0001943111419678,0.0003,-6.3869194984436035,-34.05654716491699,7.435474157333374,0.029591491,2.957141399383545,0.016877222107723355,0.2,33466,0.2454833984375
-0.005388446499839322,-0.145681565179861,0.0,0.5,-0.7397768965006728,0.00011935755739816361,294912,-122.75489855,-0.4376133400411561,-0.6382394403118264,-0.2547849951141204,0.01,0.0,0.65,0.0,-0.018871631124565153,-0.01562804588618861,-0.008100999917119368,-0.24020436499235556,99,-0.08715652932671844,16,0.0,0.05389931725856981,24.05,-0.9979983827083758,0.0,-5.210166247816412e-09,0.0,0.0,2952,-0.344347036933558,-0.08132915101968038,1.000191569328308,0.0003,-5.360898494720459,-34.05644226074219,12.065735816955566,0.023895659,5.71500301361084,0.009036441799253225,0.2,33467,0.2235107421875
-0.008874228780364824,-0.14677996710008498,0.0,0.5,-0.7324055460234056,0.0001475693683864342,313344,-124.34957337,-0.44522793713128617,-0.6415258722804542,-0.25548935286510593,0.01,0.0,0.65,0.0,-0.01994410763114579,-0.015824880959477497,-0.013701918638396348,-0.23273419960398956,105,-0.08662220005359349,17,0.0,0.0516616648660579,25.59,-1.0077724674725874,0.0,-4.825392443483954e-09,0.0,0.0,2958,-0.33303268790150425,-0.10018902464429738,1.0003721714019775,0.0003,-5.400336265563965,-34.05859883626302,52.26235326131185,0.047013532,27.88812255859375,0.012653938494622707,0.2,33468,0.3392740885416667
-0.007414268654732344,-0.14766150794231997,0.0,0.5,-0.7470732727562361,0.0002039929871292164,331776,-123.47326509,-0.4432067522809443,-0.6416236621307574,-0.25550987742015296,0.01,0.0,0.65,0.0,-0.01879252220632395,-0.016603449815947233,-0.010559098130660005,-0.23348670100696545,111,-0.08696651283299388,18,0.0,0.05297292468260786,24.8,-1.0062791426234605,0.0,-5.1863078594721285e-09,0.0,0.0,2964,-0.3440089196279508,-0.07250961972681405,1.0004961490631104,0.0003,-7.865320205688477,-34.06009101867676,21.210601806640625,0.029450895,8.990222930908203,0.009093100787140429,0.2,33469,0.2899169921875
-0.005251185520642644,-0.1489869447989142,0.0,0.5,-0.7584171216330124,0.00011176206236187782,350208,-123.11071733,-0.44018497472162826,-0.6431160987782927,-0.2558051363574511,0.01,0.0,0.65,0.0,-0.01710691618353086,-0.015429536511324008,-0.004998304876011216,-0.24436293854704136,117,-0.08547636598943303,19,0.0,0.054180476697633116,24.6,-1.0046837309290142,0.0,-5.299521785559313e-09,0.0,0.0,2969,-0.3341780684019613,-0.05409308596378148,1.0008876323699951,0.0003,-8.537094116210938,-34.064138412475586,10.682656129201254,0.048969284,3.8690271377563477,0.003917682838315765,0.2,33471,0.23994954427083334
-0.008257367413736776,-0.1473618581597081,0.0,0.5,-0.7503616019248059,0.00013129330343670316,368640,-125.67906535,-0.4385099371692104,-0.636980338140143,-0.2556317669768013,0.01,0.0,0.65,0.0,-0.017911800984872443,-0.016151291243755556,-0.009936295142249692,-0.24012854349871107,123,-0.08680096202669672,20,0.0,0.0531801025433714,27.04,-0.9855384448936909,0.0,-4.8964875743389784e-09,0.0,0.0,2974,-0.33859162816807803,-0.05488205175667144,1.0009857416152954,0.0003,-7.479419708251953,-34.06605593363444,13.802897771199545,0.048967488,3.0839107036590576,0.008533042700340351,0.2,33473,0.332763671875
-0.005202899910121535,-0.14894967724396546,0.0,0.5,-0.7599201481783096,0.00010308153125353986,387072,-123.87413572,-0.4363352779320071,-0.6393454023975563,-0.25510500251095886,0.01,0.0,0.65,0.0,-0.015944515190183486,-0.015117664334901883,-0.006296223046322394,-0.2473015393051103,130,-0.08620821295136377,21,0.0,0.054983141327890867,25.3,-0.9856435819107224,0.0,-4.833504964575201e-09,0.0,0.0,2977,-0.3310934026977376,-0.02574952271973473,1.000976800918579,0.0003,-7.682289123535156,-34.06583677019392,19.85392270769392,0.051578343,13.336661338806152,0.0028333496302366257,0.2,33475,0.28219168526785715
-0.00456325208748846,-0.1472259915634736,0.0,0.5,-0.7558875950613131,0.00011827249222228097,405504,-124.43177004,-0.43224016201668913,-0.6268841314034455,-0.2552560388100108,0.01,0.0,0.65,0.0,-0.01707474133847576,-0.015190012693777864,-0.006984975721455112,-0.24213813040387355,136,-0.08793995283570405,22,0.0,0.056130170517872724,26.2,-0.9814564961437439,0.0,-5.0736438858093074e-09,0.0,0.0,2980,-0.33680492722573496,-0.02886975160627659,1.0005027055740356,0.0003,-6.822432994842529,-34.05981254577637,7.865043997764587,0.023446541,3.4480271339416504,0.013295415847096592,0.2,33476,0.26666259765625
-0.007016048815178995,-0.14908114253762925,0.0,0.5,-0.7719303475391361,0.0001985676386134906,423936,-125.39541103000002,-0.4346335747571021,-0.6307037847957576,-0.2548503727229027,0.01,0.0,0.65,0.0,-0.018993670457212206,-0.015399294185217691,-0.012401741107924446,-0.2445017278057242,142,-0.08877748372945424,23,0.0,0.05550500299793761,26.93,-0.9816263119577303,0.0,-5.5704832313492136e-09,0.0,0.0,2984,-0.333834897134269,-0.029562943888103353,1.0005865097045898,0.0003,-7.631047248840332,-34.06128120422363,10.77497661113739,0.031009298,6.22188663482666,0.011405830446165055,0.2,33477,0.31036376953125
-0.009470473388015913,-0.14939929502804683,0.0,0.5,-0.7443890611584909,0.00017903637166859375,442368,-126.76465633,-0.4320036234065159,-0.6158881063165657,-0.25548535001508166,0.01,0.0,0.65,0.0,-0.018604181255835326,-0.01580944268430146,-0.009109096017402434,-0.23481464232509858,148,-0.08357136044021128,24,0.0,0.0533505126851648,28.32,-0.9683672056106095,0.0,-5.153039948162953e-09,0.0,0.0,2987,-0.33155191797079064,-0.06739079053252843,1.0007884502410889,0.0003,-5.5436577796936035,-34.06406784057617,25.624731699625652,0.047335073,9.373106956481934,0.0054051851232846575,0.2,33479,0.24503580729166666
-0.008416328912264563,-0.1514210022319429,0.0,0.5,-0.7615569405459506,0.00012044264197659989,460800,-126.82976676000003,-0.43090902785946905,-0.6085214607709793,-0.25499928616599565,0.01,0.0,0.65,0.0,-0.01609002034113889,-0.015323090530526998,-0.007403637898145979,-0.23603876155798087,154,-0.0865840821501479,25,0.0,0.05349532723438227,28.61,-0.9779441831862914,0.0,-5.0872178324526374e-09,0.0,0.0,2989,-0.32417908725652717,-0.0707681518615989,1.00166916847229,0.0003,-5.000781059265137,-34.07205442948775,7.67987602407282,0.05365152,2.2046074867248535,-0.009655426743186334,0.2,33482,0.24711470170454544
-0.005485560272872034,-0.15259318634373278,0.0,0.5,-0.7590853083905507,0.0001269530136293421,479232,-125.18816005999999,-0.43243650188908533,-0.6104632445646784,-0.2545311041728416,0.01,0.0,0.65,0.0,-0.01646145848446345,-0.015163971929017646,-0.0068009883305332735,-0.22811149782067178,160,-0.08646925168110213,26,0.0,0.055049974504594416,26.95,-0.974087234240479,0.0,-5.171625966158513e-09,0.0,0.0,2991,-0.3104386936438599,-0.0299088808794569,1.0006128549575806,0.0003,-5.517971992492676,-34.06200313568115,20.026896238327026,0.022187224,11.611997604370117,0.0072872183518484235,0.2,33483,0.2552490234375
-0.008115765216643922,-0.15193542846052555,0.0,0.5,-0.7646269882170386,9.223081158577568e-05,497664,-126.71674338999999,-0.4290988752769638,-0.6020006064226514,-0.2549233417197872,0.01,0.0,0.65,0.0,-0.015422289258779467,-0.014735129214219829,-0.007281903378682951,-0.2293106244514026,166,-0.08532910358732768,27,0.0,0.05177827401309156,28.3,-0.9769264356536611,0.0,-4.9182329738300705e-09,0.0,0.0,2993,-0.309161182496846,-0.09172289134164112,1.001075029373169,0.0003,-4.489809513092041,-34.06640370686849,5.446657419204712,0.05939097,2.1855883598327637,0.008019975386559963,0.2,33485,0.2909749348958333
-0.007691504029531239,-0.15049957053011612,0.0,0.5,-0.75859173357536,0.0001302082382608205,516096,-125.95106829000001,-0.42628386883313374,-0.5944164065270824,-0.25429780029990784,0.01,0.0,0.65,0.0,-0.016326506884771885,-0.014109243193825956,-0.004959292711547201,-0.2185021830289042,172,-0.08390356874058806,28,0.0,0.050606070502555216,27.59,-0.9617825358906266,0.0,-4.81249490998637e-09,0.0,0.0,2993,-0.2814465700734742,-0.06944906304948158,1.0004911422729492,0.0003,-5.5924859046936035,-34.06043370564779,11.57171630859375,0.026672164,8.371715545654297,0.008430407537768284,0.2,33486,0.26904296875
-0.005065096380551242,-0.1532856908472924,0.0,0.5,-0.7644746370826707,0.0001736110005165554,534528,-123.99261712000002,-0.4256131185867457,-0.5947168739131546,-0.2541055150535789,0.01,0.0,0.65,0.0,-0.017156041711883736,-0.01454565410031171,-0.007908715268500562,-0.22488530639519,178,-0.08460520382251453,29,0.0,0.05097243980825803,25.78,-0.9685249477063511,0.0,-5.004568175073132e-09,0.0,0.0,2995,-0.2838350320273788,-0.06161680895438986,1.0007065534591675,0.0003,-7.646683692932129,-34.06254005432129,8.102254867553711,0.02239769,2.066584348678589,0.013445031829178333,0.2,33487,0.242919921875
-0.006807173135004834,-0.15127340646642215,0.0,0.5,-0.7619258823030195,0.00011067698748471837,552960,-124.81589154,-0.42512510841467344,-0.5791977874082488,-0.2543630660461196,0.01,0.0,0.65,0.0,-0.017798956485106248,-0.01394690776067463,-0.010250693211511999,-0.2247402512260195,184,-0.0832672393822186,30,0.0,0.050345664018491255,26.42,-0.9542128788288071,0.0,-4.763771206349864e-09,0.0,0.0,2997,-0.28805855289935345,-0.0637296183120723,1.0010395050048828,0.0003,-4.875755786895752,-34.06666501363119,6.054025332132976,0.047799554,1.9239801168441772,0.003932285277793805,0.2,33489,0.2357177734375
-0.004533955576739067,-0.15458163486358084,0.0,0.5,-0.773042398598883,9.765615686774254e-05,571392,-124.11562602999999,-0.4214118139207619,-0.5934083393149974,-0.2539729459007123,0.01,0.0,0.65,0.0,-0.016177826069128824,-0.013664399630293773,-0.0058413166708291935,-0.23147085376821938,190,-0.08281291800374353,31,0.0,0.05230943576998248,25.98,-0.9523325715098263,0.0,-5.086597326138938e-09,0.0,0.0,2998,-0.2795218842490327,-0.04137270653313641,1.0011807680130005,0.0003,-2.8940138816833496,-34.06945323944092,39.07870924472809,0.04271679,23.9946231842041,0.0014683668850921094,0.2,33491,0.27960205078125
-0.007161991218001478,-0.15591732247743406,0.0,0.5,-0.7632658815284196,0.00011610233276668523,589824,-125.93082737000003,-0.41797589715944933,-0.5833363382068785,-0.25349168950913953,0.01,0.0,0.65,0.0,-0.016040384405831977,-0.013648647340046859,-0.0064559067365882825,-0.22202722411299605,196,-0.08251615243162486,32,0.0,0.05247553031366346,27.78,-0.9482569528452333,0.0,-5.376567144305294e-09,0.0,0.0,3000,-0.27251472811878624,-0.05248658257194763,1.0009260177612305,0.0003,-4.774672031402588,-34.06559262956892,8.771519660949707,0.04521633,4.6218109130859375,0.0066973263663905,0.2,33493,0.2652064732142857
-0.007091461061564688,-0.1570681182428345,0.0,0.5,-0.7567311219304628,0.00010308155065609349,608256,-125.13643228,-0.4183744492351165,-0.5757261500062575,-0.25369286730064133,0.01,0.0,0.65,0.0,-0.016134974425296933,-0.013129895445195324,-0.007761608261201591,-0.21886927049486365,202,-0.07951214263045253,33,0.0,0.0488827169000955,27.08,-0.9581453139548702,0.0,-5.323413683714918e-09,0.0,0.0,3002,-0.2726214860955321,-0.1017374006010698,1.000563144683838,0.0003,-5.693248748779297,-34.060997009277344,14.235329747200012,0.019377548,2.8205084800720215,0.0076019869884476066,0.2,33494,0.2115478515625
-0.006511492011163177,-0.15827044462449547,0.0,0.5,-0.761361015945234,0.00012912316338366104,626688,-123.94413149,-0.4097575318725747,-0.5683258722360347,-0.2542866428015779,0.01,0.0,0.65,0.0,-0.014850926268345428,-0.013594247036468611,-0.005513990481581775,-0.2253595057157799,208,-0.08236083951062852,34,0.0,0.05176839228917865,26.17,-0.9328590030536985,0.0,-5.3621770617269615e-09,0.0,0.0,3004,-0.25596846677882373,-0.06439199092894857,1.0011119842529297,0.0003,-5.373844623565674,-34.067221069335936,4.679749488830566,0.028644657,2.775625228881836,0.0159185579046607,0.2,33495,0.315283203125
-0.004767245635674853,-0.1654963792806764,0.0,0.5,-0.7661089267980379,0.00021918396103299328,645120,-121.89687928000004,-0.3889274346265435,-0.5771891558475684,-0.2540086003554582,0.01,0.0,0.65,0.0,-0.013743618084989489,-0.013382288843507983,-0.0017267311593825076,-0.24232718487131943,214,-0.09120542944277749,35,0.0,0.05653321056614886,24.18,-0.9396771027678843,0.0,-6.122755479904881e-09,0.0,0.0,3005,-0.24198382825300932,-0.02936651771335136,1.0005537271499634,0.0003,-7.022708892822266,-34.06126912434896,14.519634246826172,0.059928995,12.108498573303223,0.012504895217716694,0.2,33496,0.36767578125
-0.00264648003050954,-0.16815991751030318,0.0,0.5,-0.7711673827371386,0.00019531240104697645,663552,-123.01761664999998,-0.3788513901577224,-0.5649679510772105,-0.254171944772448,0.01,0.0,0.65,0.0,-0.013948683751540156,-0.015997091186878656,-0.0019500361979488806,-0.24741622151379236,220,-0.10017657053408384,36,0.0,0.059760832581671613,25.19,-0.9307939786026199,0.0,-6.221133887625822e-09,0.0,0.0,3006,-0.2613795611228133,-0.0018979846602184196,1.0005090236663818,0.0003,-4.485897064208984,-34.06069310506185,7.920969009399414,0.033285547,3.711872100830078,0.01063588618611296,0.2,33497,0.2948404947916667
-0.0044205664663523846,-0.17073914828146358,0.0,0.5,-0.7718553623381568,0.00011718737854001422,681984,-122.79836587000001,-0.37659865158884614,-0.564386872317947,-0.2544145863920654,0.01,0.0,0.65,0.0,-0.01341023638986828,-0.013769068328057538,-0.0010250179832544692,-0.23935572643375963,226,-0.09251458786516337,37,0.0,0.055893842323936696,25.09,-0.9323775767864295,0.0,-5.934562472914481e-09,0.0,0.0,3007,-0.2427967594166088,-0.03024536687850555,1.0004442930221558,0.0003,-5.822432518005371,-34.059940338134766,13.291329065958658,0.02040475,6.546063423156738,0.004901997745037079,0.2,33498,0.21183268229166666
-0.002510304051813566,-0.17379134981246577,0.0,0.5,-0.7588330596883043,0.00015624988009221852,700416,-121.22136770999998,-0.36588427400851775,-0.5598727261545884,-0.2538531916837837,0.01,0.0,0.65,0.0,-0.011845240181230322,-0.012473347205066551,-0.0010596059062364474,-0.24164168039674733,232,-0.09592806265355266,38,0.0,0.05738225001543013,23.53,-0.9333872259864245,0.0,-5.8558185078844595e-09,0.0,0.0,3008,-0.2203830314709715,-0.0297738510087796,1.0015745162963867,0.0003,-6.650101184844971,-34.07240962982178,10.117756068706512,0.04669909,6.068329811096191,0.003218037134502083,0.2,33500,0.3206787109375
-0.0034098259461138192,-0.17278168676221964,0.0,0.5,-0.7756856216635758,0.0003244355708981554,718848,-121.22627977999998,-0.35881925891432553,-0.5620926864906443,-0.2537084336285779,0.01,0.0,0.65,0.0,-0.013170545599254825,-0.014949448941328035,-0.002144097787782976,-0.25837771995672126,238,-0.10651031981905451,39,0.0,0.06247510488135136,23.56,-0.9300685666968048,0.0,-6.151222988662006e-09,0.0,0.0,3010,-0.24952131300384675,-0.015320469083428073,1.0005276203155518,0.0003,-4.418105602264404,-34.060831705729164,4.342256863911946,0.02547805,2.390500545501709,0.009907345287501812,0.2,33501,0.2764485677083333
-0.0029486715567246494,-0.174186552616362,0.0,0.5,-0.7780841938282419,0.00026475680513410934,737280,-122.99720176,-0.3600653133173621,-0.5531468864274676,-0.25386530928072987,0.01,0.0,0.65,0.0,-0.01301133270851207,-0.013820495843112223,-0.0008823692189435629,-0.25279508905268,244,-0.10468960459975536,40,0.0,0.060658220833276766,25.54,-0.9282784291613654,0.0,-6.384694205291807e-09,0.0,0.0,3010,-0.22849919131071392,-0.01516554541775734,1.0006664991378784,0.0003,-2.216193437576294,-34.06276512145996,23.313384532928467,0.021705884,6.8964362144470215,0.0045655687572434545,0.2,33502,0.24267578125
