reward_terms/foot_slip,reward_terms/hip_roll,reward_terms/foot_ahead,reward_terms/clearance,reward_terms/motor_vel,time/time_elapsed,rollout/ep_rew_mean,reward_terms/residual,reward_terms/ang_xy,reward_terms/stance,curriculum/ctrl_jitter_ms,reward_terms/energy,reward_terms/assist_pen,reward_terms/fwd_speed,reward_terms/air_time,time/total_timesteps,reward_terms/residual_rate,curriculum/sprint_dist_m,reward_terms/time,reward_terms/vz,curriculum/ent_coef,reward_terms/torque,reward_terms/stance_time,time/iterations,rollout/ep_len_mean,reward_terms/angmom,reward_terms/overrun,curriculum/stance_ratio,reward_terms/step_rate,reward_terms/action_rate,reward_terms/lat_vel,reward_terms/phase_contact,reward_terms/upright,curriculum/ctrl_drop_prob,curriculum/eff_scale,reward_terms/height,reward_terms/alive,time/fps,reward_terms/stop,reward_terms/coef_rate,train/explained_variance,train/value_loss,train/loss,train/learning_rate,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/entropy_loss,train/clip_fraction
-0.33240191272609754,-0.09011184425189882,0.0,0.23973028356230097,-0.0011902664054101808,4927,-59.6842037,-0.10809789787205948,-0.4675959384423445,-0.1841784596847328,0.0,-0.009524504149043352,0.0,2.6683030706591184,0.00015028186802131435,22265856,0.0,38.90464,-0.5,-0.5803515848782386,0.01,-0.1375693412841213,0.0,1208,178.0,-0.2612670596750094,0.0,0.628679552,0.0,-0.040895468013105,-2.9617321567280993e-08,-0.08243735446599855,-0.14618545101176886,0.0,0.0926976,-0.14070030622296206,0.0,4518,0.0,-0.22278999722954185,0.996604859828949,1.1242268979549408,0.08783257007598877,0.000288876288,1.0020899772644043,0.2,-0.00790089158108458,21178,0.031902604,-34.075908470153806,0.33773193359375
-0.3329992124093272,-0.09689977803139709,0.0,0.23816701719659295,-0.0011902288482567895,4931,-60.046729539999994,-0.108210390452066,-0.4706429926015548,-0.20960036381564195,0.0,-0.009576280627722138,0.0,2.6432700149943775,0.00019639722692469755,22284288,0.0,38.916160000000005,-0.5,-0.5828378233684752,0.01,-0.13952408349089315,0.0,1209,177.73,-0.2759054048595397,0.0,0.628661888,0.0,-0.04049334968968544,-3.0417352299985275e-08,-0.08177330615311645,-0.14771767864503757,0.0,0.0927744,-0.14071460145818,0.0,4518,0.0,-0.2242898485760687,0.9982673525810242,0.7498599141836166,-0.03402748703956604,0.000288867072,1.0020818710327148,0.2,-0.013766851311083883,21182,0.028974146,-34.07984256744385,0.28690185546875
-0.33456155498433426,-0.08954032695204546,0.0,0.24028515683493662,-0.001194830679463402,4935,-60.401266510000006,-0.108005490124584,-0.47226752210097583,-0.18392569479249082,0.0,-0.009505572054931542,0.0,2.6706367670450972,8.572032675147057e-05,22302720,0.0,38.927679999999995,-0.5,-0.5790383364774091,0.01,-0.1371488422331012,0.0,1210,176.35,-0.2721706630121869,0.0,0.628644224,0.0,-0.04053884024430887,-2.9198083743299785e-08,-0.08153935811100672,-0.15443959955626796,0.0,0.0928512,-0.14385955797179079,0.0,4518,0.0,-0.2209410690575117,0.9964456558227539,1.5792151749134065,0.6484553813934326,0.000288857856,1.0020456314086914,0.2,-0.008706516341771931,21186,0.027451262,-34.077552223205565,0.281201171875
-0.33342990327442734,-0.09161181914391064,0.0,0.24087257513816862,-0.0012093488755547917,4939,-59.9746705,-0.10832465195326442,-0.47815185988343967,-0.18941027558782259,0.0,-0.009657153063920785,0.0,2.6846905510793895,0.00011067686136811972,22321152,0.0,38.9392,-0.5,-0.5761573427377689,0.01,-0.1387045503152242,0.0,1211,176.87,-0.2689363098178938,0.0,0.6286265600000001,0.0,-0.040294471846589235,-3.005669051066211e-08,-0.08215534644541811,-0.1525327764262553,0.0,0.092928,-0.143241048564423,0.0,4518,0.0,-0.22136390934665243,0.9922108054161072,3.326092314720154,1.011925458908081,0.00028884863999999996,1.0014281272888184,0.2,-0.009703881980385631,21190,0.021064704,-34.07166652679443,0.21441650390625
-0.3330381019593196,-0.09390191949828791,0.0,0.24208521093923757,-0.0012010497303623522,4943,-59.37667631999999,-0.10832505573348906,-0.4685946343458807,-0.1957217692393107,0.0,-0.009687311425946008,0.0,2.672414937448796,7.215699103350441e-05,22339584,0.0,38.950720000000004,-0.5,-0.5832259229445894,0.01,-0.14045772637570006,0.0,1212,178.38,-0.26342559160844103,0.0,0.628608896,0.0,-0.03954668381731706,-2.9642215704958487e-08,-0.08386428498356552,-0.14775750973021895,0.0,0.0930048,-0.14173834669128585,0.0,4518,0.0,-0.2220522399308272,0.9972694516181946,1.027847096323967,0.007989943027496338,0.000288839424,1.0016101598739624,0.2,-0.01374351370614022,21194,0.02448524,-34.07228679656983,0.2211181640625
-0.335759967519758,-0.09687627401974942,0.0,0.2397064740723073,-0.0012349666020977064,4947,-60.406990799999996,-0.10814232858011417,-0.48645663637184317,-0.20815626443516555,0.0,-0.009806045482164231,0.0,2.6349739541984305,9.65710108478864e-05,22358016,0.0,38.96224,-0.5,-0.5797734065035584,0.01,-0.14045785961960297,0.0,1213,177.73,-0.27177454774878324,0.0,0.628591232,0.0,-0.040953919698229514,-3.1594913371597524e-08,-0.08145184093782115,-0.15377190106692123,0.0,0.0930816,-0.13883859518068942,0.0,4518,0.0,-0.2265934261807042,0.9988582134246826,0.4486499562859535,-0.17728589475154877,0.000288830208,1.0018237829208374,0.2,-0.011284550069831312,21198,0.027179282,-34.07425479888916,0.28638916015625
-0.32479139093844017,-0.09396357487536602,0.0,0.240967169140727,-0.001199778790615352,4951,-60.62359270000001,-0.10783048431497867,-0.4719063031632028,-0.199283323832475,0.0,-0.00950506497337768,0.0,2.6641433479276007,9.71135450527072e-05,22376448,0.0,38.97376,-0.5,-0.5844049222614096,0.01,-0.13639744728022407,0.0,1214,176.66,-0.2701231269518611,0.0,0.628573568,0.0,-0.04088328790429214,-2.919328322087002e-08,-0.08189149896616417,-0.15378783540159793,0.0,0.0931584,-0.1442706633777734,0.0,4519,0.0,-0.22084686944440268,0.9972843527793884,1.0368122845888137,0.024492979049682617,0.000288820992,1.0020488500595093,0.2,-0.008258594293147325,21202,0.028986579,-34.077978706359865,0.29315185546875
-0.3309555662458958,-0.09665697422472332,0.0,0.24263740052562077,-0.0012026691936830958,4955,-59.67417536,-0.10814731481720297,-0.4719195632837045,-0.20779458530978692,0.0,-0.009630303543786717,0.0,2.675347945928586,0.00013400587098052105,22394880,0.0,38.98528,-0.5,-0.5804215429658023,0.01,-0.13893771994116855,0.0,1215,177.52,-0.26888353457157477,0.0,0.628555904,0.0,-0.04055508731683452,-3.020984037794701e-08,-0.08239727873161733,-0.15503946430005677,0.0,0.0932352,-0.14227447720399986,0.0,4519,0.0,-0.22034684426500903,0.9948614239692688,2.007286161184311,0.5328162908554077,0.00028881177599999997,1.0016505718231201,0.2,-0.006789512629620731,21206,0.020524597,-34.072693252563475,0.26231689453125
-0.3198042245630399,-0.09108552337009254,0.0,0.24252008663434005,-0.001205068908563361,4959,-59.27189062,-0.10789010782169622,-0.4783055118660226,-0.1861190580249811,0.0,-0.009681649965208644,0.0,2.6648022166359753,9.33158250215153e-05,22413312,0.0,38.9968,-0.5,-0.5802377446778719,0.01,-0.13948222087024917,0.0,1216,178.46,-0.2744679684000001,0.0,0.62853824,0.0,-0.04077008334476746,-2.855801046460462e-08,-0.08314608700950543,-0.1549063768432603,0.0,0.093312,-0.14197282152210464,0.0,4519,0.0,-0.2194289250409821,0.9962926506996155,1.5632549285888673,0.2861059606075287,0.00028880256,1.0018490552902222,0.2,-0.0077923840028233824,21210,0.022440821,-34.07487163543701,0.2226318359375
-0.32550656008928724,-0.0915478391484415,0.0,0.24318888854373377,-0.0012042617191492056,4963,-60.27689206000001,-0.10754589352730216,-0.48376118952299113,-0.19003835945284323,0.0,-0.009606629784552581,0.0,2.6600729543368575,0.00010742170464557906,22431744,0.0,39.00832,-0.5,-0.5814889370465764,0.01,-0.13734780323904397,0.0,1217,177.74,-0.2720644699864299,0.0,0.628520576,0.0,-0.04191043413628863,-3.029617438575508e-08,-0.08116590234106827,-0.1667326927203752,0.0,0.0933888,-0.14396110846334992,0.0,4519,0.0,-0.22335504330363756,0.9981779456138611,0.6030379191040993,-0.125544473528862,0.000288793344,1.001772165298462,0.2,-0.009953396406490355,21214,0.02462558,-34.074317169189456,0.241455078125
-0.3189794450095104,-0.09072686622575182,0.0,0.24212544468826191,-0.0012227045161603439,4967,-60.81546994,-0.10770556931503796,-0.4825582851525972,-0.18571198881496714,0.0,-0.009706335506484455,0.0,2.6630125808611593,8.192259701900184e-05,22450176,0.0,39.01984,-0.5,-0.5691797232540625,0.01,-0.13796597797023058,0.0,1218,176.36,-0.2774372076966075,0.0,0.628502912,0.0,-0.04128247516543683,-2.8697898145220153e-08,-0.08296182503380622,-0.17117391565446932,0.0,0.0934656,-0.14340356288693248,0.0,4519,0.0,-0.22518787645708033,0.9987020492553711,0.5874934736639261,-0.10276719927787781,0.00028878412799999997,1.001686692237854,0.2,-0.002176399459131062,21218,0.046587855,-34.07171988487244,0.334716796875
-0.32196946875290655,-0.09792585259349043,0.0,0.24417489837685272,-0.0012259684334527932,4971,-60.79100612,-0.1078738585704344,-0.47827536281767485,-0.2129263201537273,0.0,-0.009651744697207846,0.0,2.6771986572082622,3.7434840730081e-05,22468608,0.0,39.03136,-0.5,-0.5840337270709458,0.01,-0.1379455182015038,0.0,1219,177.04,-0.2711780363765639,0.0,0.628485248,0.0,-0.04151043593810971,-3.032497080258462e-08,-0.08141991154281897,-0.1785290684511085,0.0,0.0935424,-0.1407716384337719,0.0,4519,0.0,-0.22580299136585935,0.9924197196960449,3.5415878295898438,1.1310826539993286,0.000288774912,1.0003435611724854,0.2,0.008891204185783864,21219,0.02372177,-34.0576530456543,0.237646484375
-0.3176079325347445,-0.09770813437513937,0.0,0.24562877889707022,-0.0012254605917472914,4975,-59.86054501,-0.10772041570605292,-0.4782824841962035,-0.2082118193230789,0.0,-0.009679325052049659,0.0,2.692875068261531,0.00010416650911793113,22487040,0.0,39.04288,-0.5,-0.5803048237250884,0.01,-0.1381311191817028,0.0,1220,177.08,-0.27207368082172617,0.0,0.628467584,0.0,-0.04050688519249731,-2.99280823947394e-08,-0.08164348394756107,-0.17626004622940494,0.0,0.0936192,-0.14336954734346483,0.0,4519,0.0,-0.22471927153578075,0.9920787215232849,3.2971404433250426,1.0209513902664185,0.000288765696,1.0012357234954834,0.2,-0.007919222873169929,21223,0.021148372,-34.068457221984865,0.2460693359375
-0.3171243581159914,-0.09774428796749675,0.0,0.24402709633250166,-0.0012175740994832445,4979,-60.00641632,-0.10792898147770918,-0.47643399478301746,-0.210959466569995,0.0,-0.009588203289351293,0.0,2.671512033859201,5.5338459787890315e-05,22505472,0.0,39.0544,-0.5,-0.5811858429758139,0.01,-0.13650726609829283,0.0,1221,178.13,-0.2688655457691424,0.0,0.62844992,0.0,-0.04032707356798821,-3.069289597255678e-08,-0.08109874681648307,-0.16486583777206276,0.0,0.093696,-0.14173790104956752,0.0,4519,0.0,-0.22085231018604867,0.9934907555580139,2.9544589042663576,1.0079309940338135,0.00028875648,1.0012720823287964,0.2,-0.008145187783520668,21227,0.020783622,-34.067848777771,0.16082763671875
-0.3235651654617754,-0.09820517726324371,0.0,0.24460957672241465,-0.0012114429588080864,4983,-58.8970595,-0.10758086525910032,-0.47763652432215814,-0.21027900888689566,0.0,-0.009643939145763801,0.0,2.6856950401168658,3.9062443344543375e-05,22523904,0.0,39.06592,-0.5,-0.578436263460822,0.01,-0.13913509932764279,0.0,1222,178.03,-0.2697100346964823,0.0,0.628432256,0.0,-0.040862558629605666,-2.989153732983945e-08,-0.08235704604659644,-0.16318312971014515,0.0,0.0937728,-0.14450832594823768,0.0,4519,0.0,-0.21936756659056483,0.9959521889686584,1.8011748909950256,0.35203954577445984,0.000288747264,1.001340389251709,0.2,-0.009944917191751302,21231,0.020512942,-34.068850898742674,0.2033447265625
-0.3156334129790783,-0.09919096440923453,0.0,0.2409651562970408,-0.0012088797799005746,4987,-59.85268961999999,-0.10766785926595698,-0.47819974107468194,-0.21119003850968932,0.0,-0.00961106400935213,0.0,2.652615107877866,0.00012098504036354522,22542336,0.0,39.07744,-0.5,-0.5876809641727114,0.01,-0.1388895273950898,0.0,1223,179.23,-0.2771117623413219,0.0,0.628414592,0.0,-0.041342295327511464,-3.068862680437189e-08,-0.08220255136931055,-0.16155966101740488,0.0,0.0938496,-0.14283845837047116,0.0,4519,0.0,-0.22430299436856693,0.9988616704940796,0.42337500900030134,-0.19368432462215424,0.000288738048,1.0013679265975952,0.2,-0.013391641178168356,21235,0.024944514,-34.06904525756836,0.2207275390625
-0.31697078620256447,-0.10014212039496737,0.0,0.24224221074248956,-0.0012122787386863168,4991,-59.59718814,-0.10795419206239913,-0.4710101045333624,-0.21992657189745957,0.0,-0.00955896984486087,0.0,2.685929720679793,6.564659027693172e-05,22560768,0.0,39.08896,-0.5,-0.5912854012969047,0.01,-0.1372673702394837,0.0,1224,179.64,-0.2671302112780827,0.0,0.628396928,0.0,-0.04052066573026181,-3.04516613854924e-08,-0.08125429648333063,-0.1561721111278764,0.0,0.0939264,-0.1413162975651593,0.0,4519,0.0,-0.21666713928846792,0.9987397193908691,0.5042626887559891,-0.15503332018852234,0.00028872883199999996,1.0020768642425537,0.2,-0.012447195174172521,21239,0.03578837,-34.07511405944824,0.30301513671875
-0.3241608292759246,-0.09502891723701236,0.0,0.2432205359967604,-0.0012131051676651143,4995,-58.88029192,-0.10796113595596038,-0.4711094510286211,-0.19556822894704548,0.0,-0.009657014940034422,0.0,2.701780705694792,2.007375587709248e-05,22579200,0.0,39.10048,-0.5,-0.5813381790014125,0.01,-0.13908804964536797,0.0,1225,177.92,-0.2705711355626737,0.0,0.628379264,0.0,-0.04012257182617246,-2.9969124682603935e-08,-0.08249909786229621,-0.16053300220820088,0.0,0.0940032,-0.14652001626152505,0.0,4519,0.0,-0.21497592306764465,0.999015212059021,0.44891569316387175,-0.17402154207229614,0.000288719616,1.0020637512207031,0.2,-0.01240085856989026,21243,0.03513735,-34.07622871398926,0.30264892578125
-0.32370714767438274,-0.0950725426580347,0.0,0.24490820603755234,-0.0012273485405429065,4999,-58.9024777,-0.1079115394140251,-0.47679688688855826,-0.1985220988863375,0.0,-0.009801679078754143,0.0,2.6861513247162216,7.432713755406439e-05,22597632,0.0,39.112,-0.5,-0.5648704960291311,0.01,-0.14146054640074734,0.0,1226,175.82,-0.2723502511481741,0.0,0.6283616000000001,0.0,-0.0402197133144668,-2.986520345692922e-08,-0.08428758543964575,-0.1673250158844129,0.0,0.09408,-0.14631210976397227,0.0,4519,0.0,-0.22122117255039153,0.9989748597145081,0.4966191977262497,-0.12056171894073486,0.0002887104,1.002131462097168,0.2,-0.008993243798613548,21247,0.033127803,-34.0774600982666,0.32406005859375
-0.3270614689508651,-0.09254174366232336,0.0,0.24250107484403294,-0.0012120606595707904,5003,-58.68324635999999,-0.10783138134870268,-0.471901227992871,-0.1872312554582462,0.0,-0.00964894534719197,0.0,2.6881346434091506,0.00013617598839725056,22616064,0.0,39.12352,-0.5,-0.5800309198436293,0.01,-0.13926028920741296,0.0,1227,177.96,-0.270026978578023,0.0,0.628343936,0.0,-0.04037781351171871,-2.9510803293072465e-08,-0.08143808576767293,-0.16054314308035936,0.0,0.0941568,-0.1456240935701681,0.0,4519,0.0,-0.21851044707512732,0.994300365447998,2.117063295841217,0.6150043606758118,0.000288701184,1.0016779899597168,0.2,-0.0059244376083370295,21251,0.023474172,-34.07343101501465,0.28009033203125
-0.3240806943367248,-0.09164796321370113,0.0,0.2444030383653587,-0.0012154056611817395,5007,-59.32534198000001,-0.10777969220395775,-0.4722484705663493,-0.1840761184073802,0.0,-0.009703305518698031,0.0,2.71706209599016,0.00010904930726004143,22634496,0.0,39.135040000000004,-0.5,-0.5729759531480114,0.01,-0.13976983555462527,0.0,1228,176.97,-0.27210292706605926,0.0,0.628326272,0.0,-0.041176715078185655,-2.8377391329378356e-08,-0.08348798018322691,-0.1665447192508013,0.0,0.0942336,-0.14698041649793636,0.0,4519,0.0,-0.22140977673148254,0.9964427947998047,1.3264766603708267,0.2790853679180145,0.00028869196799999997,1.001939058303833,0.2,-0.010691381408832967,21255,0.025509417,-34.07539672851563,0.23052978515625
-0.32587715675262613,-0.09825701378518718,0.0,0.24148482600770116,-0.0012249377821089659,5011,-59.38313252,-0.10774675501944322,-0.4767721072262732,-0.20573341359360536,0.0,-0.009746274832774713,0.0,2.685275236033638,0.00012369770168637237,22652928,0.0,39.14656,-0.5,-0.5697474638695362,0.01,-0.14210388178790664,0.0,1229,176.65,-0.2774574547254163,0.0,0.628308608,0.0,-0.04032093491254403,-2.9713566441613807e-08,-0.0833260334180031,-0.16055897796745763,0.0,0.0943104,-0.1466167829334911,0.0,4519,0.0,-0.22403479657143777,0.996727466583252,1.2491531670093536,0.16893795132637024,0.000288682752,1.0017366409301758,0.2,-0.009398216533008963,21259,0.02576277,-34.07457294464111,0.23272705078125
-0.3205341323234453,-0.09656498603436765,0.0,0.24375989921826852,-0.0012219663143233756,5015,-59.640045579999985,-0.10762019698383823,-0.4740620765100902,-0.2042294218803478,0.0,-0.009652920006858889,0.0,2.68435215027794,9.385834952505927e-05,22671360,0.0,39.15808,-0.5,-0.5797897944864092,0.01,-0.13766232406113177,0.0,1230,176.99,-0.2693584822412405,0.0,0.628290944,0.0,-0.04041800354671435,-3.0839871125205544e-08,-0.08150241105246427,-0.16562081092234113,0.0,0.0943872,-0.1449945391388692,0.0,4519,0.0,-0.21533233193777443,0.9941104054450989,1.9120184242725373,0.30323272943496704,0.000288673536,1.0010871887207031,0.2,-0.006451532454229891,21263,0.019459829,-34.06837844848633,0.21304931640625
