reward_terms/action_rate,reward_terms/track_vx,reward_terms/hip_roll,reward_terms/progress,reward_terms/track_heading,reward_terms/overrun,reward_terms/pos_pen,reward_terms/stop,reward_terms/stance_time,time/fps,time/iterations,reward_terms/stance,time/time_elapsed,reward_terms/height,reward_terms/heading_pen,time/total_timesteps,rollout/ep_rew_mean,reward_terms/track_yaw,reward_terms/alive,reward_terms/lat_vel,reward_terms/ang_xy,reward_terms/yaw_rate,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/track_pos,reward_terms/upright,reward_terms/time,reward_terms/air_time,curriculum/sprint_dist_m,reward_terms/vz,rollout/ep_len_mean,reward_terms/clearance,reward_terms/torque,curriculum/ent_coef,train/entropy_loss,train/std,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/value_loss,train/learning_rate,train/n_updates,train/explained_variance,train/loss,train/approx_kl
-0.006586133305789057,0.0,-0.1819148549722767,0.0,0.0,0.0,0.0,0.0,-0.00019682437992019853,122,356,-0.004942634919543321,11192,0.0,0.0,1367040,38.21130353999999,0.0,0.0,-6.320070729851394e-10,-3.339529615099756e-07,0.0,-0.15722678055280132,1.2173260260262817,0.0,-2.6563786111539734e-08,-0.5,0.004626351202973219,100.0,0.0,161.72,0.13224880938197306,-0.05594750389189852,0.01,-25.005808353424072,0.9740142822265625,-0.01619599847617792,0.262939453125,0.2,1.6606341302394867,0.00026592,1047,0.9911064505577087,0.4518243372440338,0.021862581
-0.006515301653129164,0.0,-0.18108028874458612,0.0,0.0,0.0,0.0,0.0,-0.00015114522762478248,122,357,-0.00665080244546221,11209,0.0,0.0,1370880,34.99867806,0.0,0.0,-6.546244476523133e-10,-3.309862659715224e-07,0.0,-0.13861662291849877,1.0456417833990967,0.0,-2.4151335341150934e-08,-0.5,0.00433053898401922,100.0,0.0,161.14,0.1339938013752053,-0.06153240097316799,0.01,-24.98940200805664,0.972987174987793,0.020004957169294357,0.264453125,0.2,24.10388836860657,0.000265824,1048,0.9256793260574341,0.8397402763366699,0.02312865
-0.006550276894938338,0.0,-0.17003862033602957,0.0,0.0,0.0,0.0,0.0,-0.0003759507340694657,122,358,-0.008158321990122112,11224,0.0,0.0,1374720,36.406588649999996,0.0,0.0,-5.699551582062281e-10,-2.5249343351503846e-07,0.0,-0.124909265824528,0.8458910803368653,0.0,-2.092591299085243e-08,-0.5,0.005297763054260042,100.0,0.0,162.63,0.10497632018361987,-0.05823301107124931,0.01,-24.98991325378418,0.9732157588005066,-0.004299785336479544,0.284609375,0.2,17.386395416259766,0.000265728,1052,0.9147801995277405,4.954249382019043,0.045517176
-0.006455507704571173,0.0,-0.1721847054563999,0.0,0.0,0.0,0.0,0.0,-0.00014206156782168414,122,359,-0.010475337895938002,11241,0.0,0.0,1378560,29.516784250000004,0.0,0.0,-5.512918578873204e-10,-2.1403444166376208e-07,0.0,-0.11687417545079228,0.7630702645660701,0.0,-1.6770526950190194e-08,-0.5,0.004941665064579746,100.0,0.0,158.92,0.10005792483522392,-0.06533058188561364,0.01,-24.985052347183228,0.97318434715271,-0.013704350698390044,0.3372802734375,0.2,1.72507643699646,0.00026563199999999997,1056,0.9913579225540161,0.5125797986984253,0.034737457
-0.006488183221539271,0.0,-0.1826846385902495,0.0,0.0,0.0,0.0,0.0,-0.00021382400713218237,122,360,-0.003362069717057853,11258,0.0,0.0,1382400,37.83902852999999,0.0,0.0,-6.453845691587811e-10,-3.5923316661693064e-07,0.0,-0.1840636209995819,1.4778262906406323,0.0,-2.7540017431462638e-08,-0.5,0.002823314896384241,100.0,0.0,158.31,0.14399827769373336,-0.04975543724809291,0.01,-24.971912384033203,0.9722159504890442,0.01381516516474741,0.24832589285714285,0.2,31.58762768336705,0.000265536,1057,0.8470230102539062,13.25442123413086,0.022819513
-0.006512115310013343,0.0,-0.18103372828550743,0.0,0.0,0.0,0.0,0.0,-0.0005951687769364969,122,361,-0.008904801324399664,11274,0.0,0.0,1386240,44.69929176000001,0.0,0.0,-6.405088112268102e-10,-3.391300934676591e-07,0.0,-0.18550055173216906,1.3098411271940618,0.0,-2.7191689369416214e-08,-0.5,0.004415639132692035,100.0,0.0,157.25,0.14193552737435094,-0.05343623908129859,0.01,-24.96812802553177,0.9713866710662842,-0.019753859844058752,0.20135498046875,0.2,2.9112345799803734,0.00026544,1061,0.9904099106788635,0.9589502215385437,0.020994266
-0.006608980765205033,0.0,-0.17669707040582963,0.0,0.0,0.0,0.0,0.0,-0.00023008075262685428,123,362,-0.005362409034603996,11290,0.0,0.0,1390080,48.963500440000004,0.0,0.0,-6.522758410484728e-10,-2.7150840061591423e-07,0.0,-0.14220802864152723,1.0752543487233122,0.0,-2.267221670459299e-08,-0.5,0.004932646152173067,100.0,0.0,158.31,0.12792618609376344,-0.058568747446755436,0.01,-24.95130729675293,0.9709912538528442,-0.004589244817907456,0.2662353515625,0.2,34.43219459056854,0.000265344,1065,0.8596351146697998,3.443557024002075,0.013162166
-0.006571319346457914,0.0,-0.18294367501294745,0.0,0.0,0.0,0.0,0.0,-0.00015488922443181077,123,363,-0.004815999265110986,11306,0.0,0.0,1393920,68.91508436999999,0.0,0.0,-6.285639716306892e-10,-3.1022532873201163e-07,0.0,-0.17544795835537197,1.265688719985526,0.0,-2.6460281662383673e-08,-0.5,0.00417619172057413,100.0,0.0,161.86,0.14771072009758768,-0.06709805983479863,0.01,-24.945003271102905,0.970350980758667,-0.018683570582652465,0.20684814453125,0.2,2.2710971273481846,0.000265248,1069,0.9897488355636597,0.7951670289039612,0.021211287
-0.006395709476168358,0.0,-0.17626346765576079,0.0,0.0,0.0,0.0,0.0,-0.00045056138699757573,123,364,-0.007360730672816712,11323,0.0,0.0,1397760,75.25830914,0.0,0.0,-5.704327518795415e-10,-2.783518275698825e-07,0.0,-0.1241996868703042,1.0474891143224154,0.0,-2.3699722352819972e-08,-0.5,0.0035944724233932684,100.0,0.0,160.93,0.11285904547521702,-0.05658484152615396,0.01,-24.93902027606964,0.9704771041870117,-0.004020811975351535,0.29010009765625,0.2,35.92951072752476,0.000265152,1073,0.8729734420776367,11.967716217041016,0.016664373
-0.006443674239602489,0.0,-0.177868402665766,0.0,0.0,0.0,0.0,0.0,-0.00017790773533927655,123,365,-0.006853523819548461,11340,0.0,0.0,1401600,61.713884500000006,0.0,0.0,-5.372372103788568e-10,-3.1277907639778304e-07,0.0,-0.19095515253508905,1.33774621552444,0.0,-2.820328121467455e-08,-0.5,0.0035598874601367385,100.0,0.0,160.8,0.13023935968119799,-0.056378293812371895,0.01,-24.94317454099655,0.9706799983978271,-0.006208142214745749,0.22711181640625,0.2,17.810286283493042,0.000265056,1077,0.9244939088821411,13.194886207580566,0.016893726
