reward_terms/height,curriculum/eff_scale,reward_terms/foot_ahead,reward_terms/stop,reward_terms/hip_roll,reward_terms/assist_pen,reward_terms/angmom,reward_terms/lat_vel,reward_terms/foot_slip,curriculum/stance_ratio,reward_terms/clearance,reward_terms/coef_rate,reward_terms/fwd_speed,reward_terms/residual,reward_terms/upright,time/time_elapsed,reward_terms/alive,reward_terms/phase_contact,reward_terms/ang_xy,time/fps,rollout/ep_rew_mean,curriculum/ent_coef,reward_terms/torque,rollout/ep_len_mean,curriculum/ctrl_jitter_ms,reward_terms/air_time,reward_terms/overrun,reward_terms/vz,reward_terms/action_rate,reward_terms/stance,reward_terms/time,time/iterations,time/total_timesteps,reward_terms/energy,reward_terms/stance_time,reward_terms/step_rate,curriculum/sprint_dist_m,reward_terms/residual_rate,curriculum/ctrl_drop_prob,reward_terms/motor_vel,train/n_updates,train/std,train/learning_rate,train/explained_variance,train/clip_fraction,train/clip_range,train/value_loss,train/loss,train/approx_kl,train/policy_gradient_loss,train/entropy_loss
-0.054271506880645325,0.0,0.0,0.0,-0.010008201432429203,0.0,-0.23780485198485612,-2.524209910170462e-08,-0.33432872664502356,0.65,0.06073641359644739,-0.16815739792011486,-1.223883287327126,-0.10328479785423304,-0.7563966646941357,51,0.0,-0.2715888683790546,-0.5682415549822984,3955,-142.73468941,0.01,0.0,171.93,0.0,1.8988668064897258e-05,0.0,-0.2206510533718628,-0.034603380291462385,-0.0010851457799605751,-0.5,11,202752,0.0,-1.627583211908738e-05,0.0,25.1152,0.0,0.0,0.0,15495,1.0002551078796387,0.0002993856,0.9199599027633667,0.02874755859375,0.2,61.77718029022217,9.823161125183105,0.0045811324,-0.004771086922846735,-19.866209506988525
-0.05087094037465752,0.0,0.0,0.0,-0.01089200121592671,0.0,-0.2257023586515276,-2.516618623822614e-08,-0.3352890596270277,0.65,0.05717489715116272,-0.1666876217792711,-1.1759772193330038,-0.10351287903222528,-0.7392959232549062,55,0.0,-0.2765375800702345,-0.5538136274459231,3977,-144.15834017,0.01,0.0,177.69,0.0,4.1775117602406274e-05,0.0,-0.1973980899549523,-0.03413325326350679,-0.007754427954301459,-0.5,12,221184,0.0,-4.163906042877999e-05,0.0,25.12672,0.0,0.0,0.0,15499,1.0003528594970703,0.00029932415999999997,0.9018019437789917,0.02999267578125,0.2,44.868865394592284,7.44608211517334,0.006051195,-0.005906623846385628,-19.86710729598999
-0.0494273690505296,0.0,0.0,0.0,-0.010932594546747085,0.0,-0.21666887877957003,-2.805673508636166e-08,-0.3532879995032129,0.65,0.05499386900164208,-0.16052680743645198,-1.1972350407174672,-0.10357338990117819,-0.7082476827453639,59,0.0,-0.2843927967713704,-0.549949773080608,3996,-144.97085132,0.01,0.0,180.78,0.0,6.239145942446258e-05,0.0,-0.19439073165894524,-0.033930774704336544,-0.0019501789402887812,-0.5,13,239616,0.0,-0.0003129052444516371,0.0,25.13824,0.0,0.0,0.0,15503,1.0007236003875732,0.00029926272,0.8631464838981628,0.06549072265625,0.2,36.20926303863526,6.666792392730713,0.0072921338,-0.007238547294400632,-19.86952075958252
-0.046848070024537225,0.0,0.0,0.0,-0.011433178100767742,0.0,-0.22872723771352307,-3.041438165451782e-08,-0.38838183024176975,0.65,0.05780360349588679,-0.15905396194887456,-1.1989888928566412,-0.10341681069564822,-0.6987075135996244,64,0.0,-0.2766037014037146,-0.5680428143684926,4014,-144.94498081,0.01,0.0,180.74,0.0,1.573345313469569e-05,0.0,-0.18957518601133705,-0.03457298084944761,-0.0015091743443749676,-0.5,14,258048,0.0,0.0,0.0,25.14976,0.0,0.0,0.0,15507,1.0006695985794067,0.00029920128,0.8477811813354492,0.0659423828125,0.2,26.0008243560791,5.6529436111450195,0.008250736,-0.00889336628606543,-19.869958686828614
-0.04684866746652253,0.0,0.0,0.0,-0.011717522814544232,0.0,-0.2239661801774595,-2.968270309359592e-08,-0.39557925332128363,0.65,0.056728595691147264,-0.1593371947432467,-1.188458331943592,-0.10323409225959451,-0.6792174555665114,68,0.0,-0.2820063231562456,-0.5647657482931201,4031,-145.53831986,0.01,0.0,183.14,0.0,0.0001095918964387642,0.0,-0.19080112428600204,-0.03521896681088833,-0.0013810066217259769,-0.5,15,276480,0.0,-0.00011813615047786798,0.0,25.16128,0.0,0.0,0.0,15511,1.001259446144104,0.00029913984,0.8218978047370911,0.09232177734375,0.2,18.522861671447753,5.024386882781982,0.009405785,-0.008821255899965763,-19.871848392486573
-0.04587279517827671,0.0,0.0,0.0,-0.011849912626848851,0.0,-0.20992806356099838,-3.434961862109356e-08,-0.3975851707091536,0.65,0.058051655291383314,-0.16557413401536877,-1.2022801464537183,-0.10300215034628779,-0.6492206866079797,72,0.0,-0.290349610615344,-0.5594209101777475,4046,-145.83116464,0.01,0.0,184.31,0.0,0.00021321581637797257,0.0,-0.1865106569834763,-0.03538552959651051,-0.003208418316586867,-0.5,16,294912,0.0,-1.627583211908738e-05,0.0,25.1728,0.0,0.0,0.0,15515,1.0011869668960571,0.0002990784,0.7606498003005981,0.1328857421875,0.2,14.762291717529298,3.4495556354522705,0.011719215,-0.008877614710945636,-19.873023796081544
-0.04761651728321595,0.0,0.0,0.0,-0.016021194318415553,0.0,-0.19251175183041466,-3.794338528069226e-08,-0.41395054910793744,0.65,0.058717689470665774,-0.18138577201836883,-1.239457524574681,-0.10321480021132867,-0.5922139335370984,77,0.0,-0.27968228304622705,-0.5747976370929491,4057,-147.20271481,0.01,0.0,189.82,0.0,0.00013346329797059298,0.0,-0.20229147434439942,-0.03538779809829217,-0.0037694244406098454,-0.5,17,313344,0.0,-0.0002722149591944698,0.0,25.18432,0.0,0.0,0.0,15519,1.0017778873443604,0.00029901696,0.7491557598114014,0.18070068359375,0.2,10.872593474388122,3.032376766204834,0.015948882,-0.007387247134465725,-19.874912357330324
-0.04475755630501099,0.0,0.0,0.0,-0.01472395898299142,0.0,-0.19330543138553957,-3.566063723208301e-08,-0.41781649081757544,0.65,0.05675943554553639,-0.17474191286901636,-1.1593784002890515,-0.10296502015326481,-0.6066404395310153,81,0.0,-0.281888536273722,-0.563274913974912,4067,-145.31892259999998,0.01,0.0,182.17,0.0,0.00013780360718050765,0.0,-0.1907897333381288,-0.03601668987882975,-0.006407107196357697,-0.5,18,331776,0.0,-0.0001383453943870134,0.0,25.19584,0.0,0.0,0.0,15523,1.0014901161193848,0.00029895552,0.5878250598907471,0.220556640625,0.2,15.139886069297791,3.2598726749420166,0.017472796,-0.004429904487915337,-19.87580051422119
-0.04098577536703895,0.0,0.0,0.0,-0.017000310375250818,0.0,-0.1841672804327502,-4.0318838178651564e-08,-0.4642107145639356,0.65,0.055139266378953326,-0.16849168025066585,-1.1339207388619992,-0.10296616867683478,-0.5521604604262255,85,0.0,-0.28977578059038445,-0.5698762778941986,4077,-146.51222176999997,0.01,0.0,186.97,0.0,0.00022406652957821885,0.0,-0.1781808104842631,-0.03584143479703299,-0.00817675100929611,-0.5,19,350208,0.0,-1.627583211908738e-05,0.0,25.20736,0.0,0.0,0.0,15527,1.0024276971817017,0.00029889407999999997,0.7517365217208862,0.1837890625,0.2,11.514822602272034,3.266233205795288,0.01877806,-0.013115503906738013,-19.877485466003417
-0.0426991994006051,0.0,0.0,0.0,-0.016432821905464485,0.0,-0.17797428549131897,-3.8892092721427243e-08,-0.4481586241200584,0.65,0.05627953444705475,-0.17387427821723367,-1.1315365654658578,-0.10309843893192341,-0.5721020634049172,90,0.0,-0.2972930223427619,-0.5690141823738774,4086,-147.23307789999998,0.01,0.0,189.81,0.0,0.00027614991025378305,0.0,-0.18171543574446636,-0.03641008492204378,-0.004143789722071643,-0.5,20,368640,0.0,-4.692860077031785e-05,0.0,25.21888,0.0,0.0,0.0,15531,1.0027166604995728,0.00029883264,0.5514601469039917,0.21021728515625,0.2,9.934930634498595,2.535337448120117,0.019308288,-0.01124697388149798,-19.883558464050292
-0.0435032246897915,0.0,0.0,0.0,-0.015815648422029552,0.0,-0.17183185070510526,-3.574109618101668e-08,-0.45890672058872295,0.65,0.057582219384734096,-0.1591228138957631,-1.1623867321996295,-0.10331662110103382,-0.5627076277577736,94,0.0,-0.2836450729684461,-0.5510790854121125,4094,-145.67537468999998,0.01,0.0,183.65,0.0,0.0004389099873757611,0.0,-0.19005328593881204,-0.03529111348577648,-0.004632388218434345,-0.5,21,387072,0.0,-0.0001661499231381135,0.0,25.2304,0.0,0.0,0.0,15535,1.0029219388961792,0.0002987712,0.5842243432998657,0.20694580078125,0.2,7.151128029823303,2.200892686843872,0.019817922,-0.014909101987723262,-19.883157157897948
-0.03811180559004431,0.0,0.0,0.0,-0.017536892711634153,0.0,-0.15019252408558734,-3.7571496877853934e-08,-0.527465555844342,0.65,0.053061325602898446,-0.1532308090539395,-1.0452529293625288,-0.10310725834051471,-0.4862721827891401,98,0.0,-0.2896412561151547,-0.5345896268921788,4100,-146.10843343,0.01,0.0,185.45,0.0,0.00026529904183310765,0.0,-0.17841431886811104,-0.03574485740610679,-0.0073756028990916,-0.5,22,405504,0.0,-1.3562061616943942e-07,0.0,25.24192,0.0,0.0,0.0,15539,1.003265619277954,0.00029870976,0.5843772888183594,0.21763916015625,0.2,6.9366543054580685,2.3066444396972656,0.021799065,-0.01340067881392315,-19.886971187591552
-0.03547565201049705,0.0,0.0,0.0,-0.018512730408657325,0.0,-0.15732049678836074,-3.78513642678597e-08,-0.4834285306719267,0.65,0.053561859391666966,-0.1578854685854889,-1.1006360163152304,-0.10321524377772684,-0.4965146018237575,103,0.0,-0.284272303630334,-0.5520825217662908,4107,-151.20051612999998,0.01,0.0,206.0,0.0,0.00029079824647245306,0.0,-0.174343918818521,-0.03675099881726419,-0.009584440861863101,-0.5,23,423936,0.0,-4.692874305571119e-05,0.0,25.25344,0.0,0.0,0.0,15543,1.0027270317077637,0.00029864831999999996,0.6577470302581787,0.214013671875,0.2,9.555513644218445,2.988009452819824,0.020177834,-0.012266103248111903,-19.883360290527342
-0.035078230256586976,0.0,0.0,0.0,-0.01874869065140326,0.0,-0.1615170955984983,-3.5928646132145766e-08,-0.5100673976828765,0.65,0.049234914355103986,-0.14619695263645582,-1.0915917011993455,-0.10346637347900427,-0.5052772910898814,107,0.0,-0.2874751790365478,-0.5446713027097947,4113,-147.70631893,0.01,0.0,193.21,0.0,0.00021050328763926195,0.0,-0.1674000760875581,-0.03595707272258737,-0.010723763795298638,-0.5,24,442368,0.0,-1.5461979071713155e-05,0.0,25.26496,0.0,0.0,0.0,15547,1.0027519464492798,0.00029858688,0.8164446353912354,0.24984130859375,0.2,20.687112522125243,5.05164098739624,0.01749843,-0.0045958722708746794,-19.88186445236206
-0.03143649087346964,0.0,0.0,0.0,-0.018311020727308943,0.0,-0.13948969367110692,-3.84558567669876e-08,-0.5309459062730638,0.65,0.04813082466725324,-0.15352703411100438,-1.093208652451801,-0.10314772300971797,-0.469353253496669,111,0.0,-0.29042291720542884,-0.5481651286218068,4119,-148.6778197,0.01,0.0,195.76,0.0,0.00029025564435869455,0.0,-0.15699207690573505,-0.03595281177782798,-0.008188063916786366,-0.5,25,460800,0.0,-6.727384041166968e-05,0.0,25.27648,0.0,0.0,0.0,15551,1.0021296739578247,0.00029852544,0.7597662210464478,0.1663330078125,0.2,26.152343893051146,4.454123497009277,0.012296927,-0.007728466880507767,-19.879736042022706
-0.035081719435181846,0.0,0.0,0.0,-0.019683204868443358,0.0,-0.14497655959562455,-3.925529164783817e-08,-0.4868845443450682,0.65,0.05244365244645255,-0.15835284519940382,-1.0189862707320094,-0.10311043972814765,-0.4716295841678839,116,0.0,-0.2873650953589107,-0.5500502146794061,4125,-147.15614986,0.01,0.0,190.18,0.0,0.0003797738107904378,0.0,-0.1638460109945257,-0.03611503419965119,-0.011417855429239244,-0.5,26,479232,0.0,-9.155207792193526e-05,0.0,25.288,0.0,0.0,0.0,15555,1.0025911331176758,0.00029846399999999997,0.457811176776886,0.181396484375,0.2,8.137326645851136,2.3128035068511963,0.021921733,-0.01567096300423145,-19.880320358276368
-0.04084733663371221,0.0,0.0,0.0,-0.017664538809613068,0.0,-0.15722900746815574,-3.626805558345035e-08,-0.4653512915921972,0.65,0.05319633449631623,-0.1493292129828094,-1.0715411801798327,-0.10319994056207635,-0.5618140722764884,120,0.0,-0.27935777765341735,-0.556162907133911,4132,-149.50122338000003,0.01,0.0,199.02,0.0,0.00032226515920936235,0.0,-0.18293396442045703,-0.035952831197641255,-0.00977453190485937,-0.5,27,497664,0.0,-7.55472542045431e-05,0.0,25.29952,0.0,0.0,0.0,15556,1.0003639459609985,0.00029840256,0.6070564985275269,0.26103515625,0.2,31.582073211669922,14.675566673278809,0.023214083,0.008892110828310252,-19.866305541992187
-0.03854293510325657,0.0,0.0,0.0,-0.01815434142178351,0.0,-0.1596104783469453,-3.4671111796576894e-08,-0.4725276315817917,0.65,0.05657208547085638,-0.13691350168316255,-1.0981442835091064,-0.10348607500675948,-0.5152048706528877,126,0.0,-0.28309444753258245,-0.554273676445536,4084,-149.12274870000002,0.01,0.0,197.89,0.0,0.00046766425172487897,0.0,-0.16847617605501627,-0.03549299655413579,-0.016986395614965313,-0.5,28,516096,0.0,0.0,0.0,25.31104,0.0,0.0,0.0,15560,1.0023592710494995,0.00029834112,0.6140101552009583,0.176318359375,0.2,7.848716783523559,2.5106778144836426,0.019729603,-0.01436828135047108,-19.879606342315675
-0.0390978960169549,0.0,0.0,0.0,-0.019603692371481195,0.0,-0.15407553185754225,-3.928108620698154e-08,-0.4515024719574051,0.65,0.056719657814491654,-0.14512003700688983,-1.1158452907999172,-0.10330315385177231,-0.5314618487181766,130,0.0,-0.27629336908731583,-0.5479828238756306,4090,-149.84389180999997,0.01,0.0,200.6,0.0,0.0002978511426287393,0.0,-0.17764019854752053,-0.03594717051267204,-0.01314833243606166,-0.5,29,534528,0.0,-0.0006895590518575369,0.0,25.32256,0.0,0.0,0.0,15564,1.0033520460128784,0.00029827968,0.6906735897064209,0.20281982421875,0.2,16.62079725265503,6.176158905029297,0.01601104,-0.0075422654103022065,-19.881888389587402
-0.040393750849797905,0.0,0.0,0.0,-0.01716012171976432,0.0,-0.16889476047078214,-3.7335768265889925e-08,-0.47254789958062265,0.65,0.05021459911292184,-0.14367843999085564,-1.0805547252775771,-0.10322240328018065,-0.5681889972033027,134,0.0,-0.27261393486248836,-0.5677351624137797,4096,-151.93449800999997,0.01,0.0,208.78,0.0,0.0003727210633870628,0.0,-0.1818333659473299,-0.035570768743991274,-0.007519572643604257,-0.5,30,552960,0.0,-0.000316837750789192,0.0,25.33408,0.0,0.0,0.0,15568,1.0034127235412598,0.00029821823999999996,0.6702735424041748,0.17935791015625,0.2,9.84593641757965,3.0618441104888916,0.018130932,-0.015131170023232698,-19.889395809173585
-0.04071660994546622,0.0,0.0,0.0,-0.01646012983205122,0.0,-0.17990497979260797,-3.450508611525149e-08,-0.4825646922412193,0.65,0.05364066230313999,-0.1485544111079785,-1.086203659386789,-0.10347097824508435,-0.532969952261781,139,0.0,-0.2815564106705361,-0.5542045272060363,4101,-147.72307327,0.01,0.0,192.03,0.0,0.0001833765062555257,0.0,-0.19409765876078028,-0.03603702148901386,-0.007834503685387757,-0.5,31,571392,0.0,-0.000940752603734533,0.0,25.3456,0.0,0.0,0.0,15572,1.002878189086914,0.0002981568,0.6938679814338684,0.21402587890625,0.2,8.127466082572937,1.81484055519104,0.024327222,-0.010697701340541243,-19.883839893341065
-0.033032577211461585,0.0,0.0,0.0,-0.017313554709345744,0.0,-0.16823146178035894,-3.224674572942376e-08,-0.46552718943854443,0.65,0.052987313137327206,-0.14151531230579262,-0.9614637226250606,-0.10345103574140355,-0.5205423266706979,143,0.0,-0.28423804973825423,-0.5792427952740282,4107,-152.9415837,0.01,0.0,213.11,0.0,0.0005533848371770647,0.0,-0.16076627168393448,-0.03559792023357766,-0.008388804524792324,-0.5,32,589824,0.0,-0.0007124802472794221,0.0,25.35712,0.0,0.0,0.0,15576,1.003924012184143,0.00029809536,0.743783175945282,0.2350830078125,0.2,4.405607450008392,1.3017299175262451,0.028760249,-0.012459930032491684,-19.890684127807617
-0.04098020766019905,0.0,0.0,0.0,-0.01733021444766631,0.0,-0.1936380098277606,-3.7321703842580124e-08,-0.4554389069375147,0.65,0.05509809112462035,-0.1519448131051082,-1.1052936035993446,-0.1031838526704845,-0.5758498691685336,147,0.0,-0.2827415023573463,-0.5691285286061781,4113,-151.48075002,0.01,0.0,207.22,0.0,0.0002734371583857056,0.0,-0.1897120074031525,-0.035015944573746814,-0.005026854416855982,-0.5,33,608256,0.0,-2.794007175705499e-05,0.0,25.36864,0.0,0.0,0.0,15578,1.000708818435669,0.00029803391999999997,0.6635980606079102,0.2818196614583333,0.2,14.66012175877889,6.406841278076172,0.046322785,0.009298792264113823,-19.86969788869222
-0.042348312563554515,0.0,0.0,0.0,-0.017725453715023234,0.0,-0.16808345165480654,-3.7718448016570503e-08,-0.4317089156451754,0.65,0.06014685939531238,-0.1618411510091864,-1.1018597809925774,-0.10306648396175055,-0.528258321920211,152,0.0,-0.28677157350655125,-0.5537720180793808,4117,-152.11129692999998,0.01,0.0,209.79,0.0,0.0004741748853120953,0.0,-0.19878713346914023,-0.03592674815260831,-0.006623915389015897,-0.5,34,626688,0.0,-4.313088720664382e-05,0.0,25.38016,0.0,0.0,0.0,15582,1.003161907196045,0.00029797248,0.48583972454071045,0.19337158203125,0.2,7.014239192008972,1.7123205661773682,0.021933997,-0.013173316593747587,-19.88450574874878
-0.0372352406126712,0.0,0.0,0.0,-0.0181275337494301,0.0,-0.18346083791165121,-3.496256507101621e-08,-0.427824721413494,0.65,0.057191656261763195,-0.1688462092305253,-1.0857552020998142,-0.10325202083139143,-0.5639640164253845,156,0.0,-0.27684515138059695,-0.5722764190440209,4120,-152.39197435,0.01,0.0,211.48,0.0,0.0005479594595575085,0.0,-0.17591523457013483,-0.035456784367994376,-0.008047376055266503,-0.5,35,645120,0.0,-0.0004205975662140797,0.0,25.39168,0.0,0.0,0.0,15586,1.0033318996429443,0.00029791104,0.6160401105880737,0.237744140625,0.2,6.921730017662048,2.205564498901367,0.024261547,-0.012339390814304352,-19.886668109893797
-0.03903733709140986,0.0,0.0,0.0,-0.017149239705780486,0.0,-0.1858691547363649,-3.41373382861492e-08,-0.4285449428837957,0.65,0.05392814967173539,-0.15495482968775465,-0.9553672606691926,-0.10321015385169106,-0.5614237466888096,160,0.0,-0.2717181597367298,-0.5829013393889393,4123,-154.36242789,0.01,0.0,220.36,0.0,0.000550129790402328,0.0,-0.18714307584837697,-0.035139073268687496,-0.0021332128928327077,-0.5,36,663552,0.0,-0.0009064361511263996,0.0,25.4032,0.0,0.0,0.0,15590,1.0040888786315918,0.0002978496,0.4874309301376343,0.24525146484375,0.2,6.721026039123535,1.76791512966156,0.023173958,-0.013299499021377415,-19.88835382461548
-0.03849193225747456,0.0,0.0,0.0,-0.017879547773731262,0.0,-0.16898474805401303,-3.389548139793475e-08,-0.4246434481207487,0.65,0.054442859757897116,-0.16244311842330406,-0.9704941355968911,-0.10318208902906148,-0.5227923075489546,165,0.0,-0.2809227114105458,-0.5960810734143391,4125,-156.33764202999998,0.01,0.0,227.7,0.0,0.0005593527748715132,0.0,-0.18337147953137028,-0.03568646511570277,-0.004631591386285507,-0.5,37,681984,0.0,-5.8457323272402086e-05,0.0,25.41472,0.0,0.0,0.0,15594,1.0035566091537476,0.00029778815999999996,0.5928322076797485,0.23388671875,0.2,6.091510534286499,1.689531683921814,0.021774387,-0.014444142114371061,-19.886890506744386
