reward_terms/time,reward_terms/duty_sym,reward_terms/lat_vel,reward_terms/foot_slip,reward_terms/stand_drift,reward_terms/hip_roll,reward_terms/motor_vel,reward_terms/clearance,reward_terms/air_time,reward_terms/action_rate,reward_terms/vz,curriculum/ctrl_jitter_ms,curriculum/swing_frac_min,reward_terms/stand,reward_terms/coef_rate,curriculum/cmd_scale,ankle/ankle_defl_peak,reward_terms/residual,reward_terms/stance_time,curriculum/ctrl_drop_prob,reward_terms/phase_contact,reward_terms/track_yaw,time/fps,reward_terms/ang_xy,reward_terms/residual_rate,reward_terms/angmom,reward_terms/fwd_speed,est/vel_rmse,reward_terms/track_lin,time/time_elapsed,rollout/ep_rew_mean,reward_terms/stop,reward_terms/alive,reward_terms/overrun,reward_terms/step_rate,curriculum/eff_scale,reward_terms/foot_ahead,time/total_timesteps,time/iterations,curriculum/stance_ratio,curriculum/swing_frac_mean,reward_terms/torque,reward_terms/energy,curriculum/ent_coef,ankle/ankle_spring_trq_peak,reward_terms/height,curriculum/dr_scale,curriculum/cmd_track_err,ankle/ankle_spring_energy_peak,rollout/ep_len_mean,reward_terms/upright,reward_terms/stance,reward_terms/assist_pen,train/n_updates,train/clip_range,train/explained_variance,train/value_loss,train/std,train/policy_gradient_loss,train/learning_rate,train/loss,train/approx_kl,train/clip_fraction,train/entropy_loss,curriculum/ctrl_drop_prob_progress,curriculum/ctrl_jitter_ms_progress,curriculum/stance_ratio_progress,curriculum/dr_scale_progress,curriculum/eff_scale_progress
0.0,-0.00016392585936428423,-0.31283668465611325,-0.5577322941188138,-0.07639554563581087,-0.09680107210697401,0.0,0.0,0.0,-0.06385249063532066,-0.13728115009719416,0.0,0.0920138888888889,0.43989364031325545,-0.47235213123503716,0.0,0.5048556097453657,-0.10329176925187396,0.0,0.0,0.0,1.5419256054283366,6820,-0.1757683893629144,0.0,-0.09337384443636962,0.0,0.40074850695969094,1.1477923839280875,29,-5.3716576,0.0,0.0,0.0,-0.006011284722222277,0.0,0.0,202752,11,0.7,0.16658528645833334,0.0,0.0,0.01,0.0,-0.029891391628163084,0.0,0.44189292768217725,0.0,255.89,-0.40782957616786375,-0.2810815368754835,0.0,56310,0.2,0.968932569026947,221.96220474243165,1.0032565593719482,-0.015021821949630976,0.0002995392,72.58078002929688,0.022985127,0.22939453125,-36.93046226501465,,,,,
0.0,-5.375252663862809e-05,-0.33754393504066715,-0.5585831772469576,-0.07359087367221813,-0.11567616622821301,0.0,0.0,0.0,-0.06589836505185788,-0.14260665086990448,0.0,0.11344401041666667,0.4610356658289839,-0.49747368242468304,0.0,0.5052142273181359,-0.10254651889370481,0.0,0.0,0.0,1.5533408998593974,6768,-0.18556922998758676,0.0,-0.08533082748253108,0.0,0.4000034600346644,1.169947644705076,32,-2.9937716200000004,0.0,0.0,0.0,-0.00608723958333339,0.0,0.0,221184,12,0.7,0.17146809895833334,0.0,0.0,0.01,0.0,-0.029776300808062768,0.0,0.35502386638787903,0.0,257.83,-0.416176011010735,-0.39848495105661774,0.0,56314,0.2,0.9683892726898193,191.73636474609376,1.0030497312545776,-0.011443868663627654,0.00029949311999999997,64.10379791259766,0.023160756,0.28511962890625,-36.93009300231934,,,,,
0.0,0.0,-0.32271189881685913,-0.5728849134349021,-0.07294433857572086,-0.09807776670153243,0.0,0.0,0.0,-0.06512121911510944,-0.14038647377145944,0.0,0.10709635416666667,0.4477787151114703,-0.4859495939204959,0.0,0.5052106967154575,-0.1029176552490544,0.0,0.0,0.0,1.5434168361769987,6730,-0.17352339841561584,0.0,-0.09746719571696158,0.0,0.34055158191358864,1.1270726534087039,35,-8.482789949999999,0.0,0.0,0.0,-0.006206597222222279,0.0,0.0,239616,13,0.7,0.164794921875,0.0,0.0,0.01,0.0,-0.030670925107626448,0.0,0.5464543447598583,0.0,257.93,-0.4251706956375976,-0.2534579925635588,0.0,56318,0.2,0.9753921031951904,132.9285545349121,1.0035086870193481,-0.01649914980516769,0.00029944704,52.080711364746094,0.028278977,0.25594482421875,-36.93180141448975,,,,,
0.0,0.0,-0.31472263879598056,-0.5655249099685095,-0.07630275243311081,-0.0980792209766048,0.0,0.0,0.0,-0.06583714893795466,-0.14323130193618186,0.0,0.11024305555555555,0.42154685158668426,-0.49749552807605546,0.0,0.5052072597208448,-0.10270409798333338,0.0,0.0,0.0,1.5593504512468614,6680,-0.18287334585342757,0.0,-0.09897120310643544,0.0,0.3327451436292418,1.105654706658837,38,-4.741701770000001,0.0,0.0,0.0,-0.00646701388888895,0.0,0.0,258048,14,0.7,0.1677788628472222,0.0,0.0,0.01,0.0,-0.029649601023750614,0.0,0.2993343554203207,0.0,255.86,-0.4050583766317323,-0.334297093798235,0.0,56322,0.2,0.9731614589691162,126.6760498046875,1.0028932094573975,-0.01593714690534398,0.00029940095999999997,43.15421676635742,0.028283272,0.2796630859375,-36.93002452850342,,,,,
0.0,-8.539261849398424e-06,-0.32055664607241385,-0.5598880979950033,-0.07736168184308152,-0.09878012282052542,0.0,0.0,0.0,-0.06530330446833779,-0.14118340770743593,0.0,0.10991753472222222,0.42747445306849297,-0.4922829314228815,0.0,0.5051965426644285,-0.10284718050693384,0.0,0.0,0.0,1.541687978759963,6655,-0.18200178577587767,0.0,-0.10810266373015234,0.0,0.3526277404166168,1.0443352119183662,41,-5.637643890000001,0.0,0.0,0.0,-0.0062825520833333925,0.0,0.0,276480,15,0.7,0.16861979166666666,0.0,0.0,0.01,0.0,-0.030540681121570615,0.0,0.3949619268856046,0.0,264.65,-0.4148964446090925,-0.3197350414225288,0.0,56326,0.2,0.975615382194519,106.07820167541504,1.0027884244918823,-0.013351356599014253,0.00029935488,44.06993103027344,0.03588385,0.32877197265625,-36.922803497314455,,,,,
0.0,0.0,-0.3290226798282746,-0.5317303330588935,-0.0710934267220885,-0.10279900664998692,0.0,0.0,0.0,-0.06650657026798845,-0.1439712507566096,0.0,0.1125759548611111,0.49173045815055794,-0.4962467382029099,0.0,0.5050291972348381,-0.10254076736151498,0.0,0.0,0.0,1.5650217877961548,6622,-0.18201368503360923,0.0,-0.09464461422941123,0.0,0.36426763035529003,1.159783067137666,44,-2.0443033900000005,0.0,0.0,0.0,-0.006380208333333392,0.0,0.0,294912,16,0.7,0.1770290798611111,0.0,0.0,0.01,0.0,-0.030911747446255744,0.0,0.44995570214642727,0.0,268.7,-0.41357753745607106,-0.32984779227258937,0.0,56330,0.2,0.9748144745826721,101.33671684265137,1.0036273002624512,-0.015692296763882042,0.0002993088,34.769203186035156,0.033845983,0.315087890625,-36.93312873840332,,,,,
0.0,0.0,-0.33785983475096526,-0.5589850996953322,-0.08704117709869368,-0.09804048886436569,0.0,0.0,0.0,-0.06457610348910713,-0.14347072260721888,0.0,0.0896267361111111,0.46779815923636814,-0.47374966561710163,0.0,0.5049658906031143,-0.10324015558366194,0.0,0.0,0.0,1.5441385584795961,6612,-0.16841552286953515,0.0,-0.09178086924366631,0.0,0.3126077466228183,1.1145579832105932,47,7.13693357,0.0,0.0,0.0,-0.006586371527777841,0.0,0.0,313344,17,0.7,0.1636284722222222,0.0,0.0,0.01,0.0,-0.031543916025298914,0.0,0.3553026167419575,0.0,267.88,-0.41556530360576127,-0.29099488925006173,0.0,56334,0.2,0.9779568910598755,95.66084783217487,1.0031317472457886,-0.011871980955166853,0.00029926272,36.272682189941406,0.041841008,0.3425436580882353,-36.93249107809628,,,,,
0.0,-0.0003718125056365372,-0.3257401528171074,-0.5485383536191747,-0.06864306336274224,-0.10303350466142748,0.0,0.0,0.0,-0.0653688487872046,-0.13783043764675795,0.0,0.10411241319444445,0.43231810261057646,-0.5027618204737584,0.0,0.5050715765864217,-0.10273006131731717,0.0,0.0,0.0,1.5305488615611154,6584,-0.18935749558356832,0.0,-0.09709825598973792,0.0,0.3474053645601799,1.0788084548793844,50,0.38856541999999933,0.0,0.0,0.0,-0.0062825520833333925,0.0,0.0,331776,18,0.7,0.1745334201388889,0.0,0.0,0.01,0.0,-0.028954482844974976,0.0,0.47391574641335016,0.0,267.44,-0.41833271379000203,-0.3257551021062493,0.0,56338,0.2,0.9781433939933777,76.96172871309169,1.0029394626617432,-0.016236606410101932,0.00029921664,29.688922882080078,0.044227753,0.325927734375,-36.931412865133844,,,,,
0.0,0.0,-0.3518478175475871,-0.5332634569751455,-0.0760636375834049,-0.09892702171148034,0.0,0.0,0.0,-0.06374394027565529,-0.14152812724894084,0.0,0.11810980902777778,0.34368833836504825,-0.49858980144872383,0.0,0.5049952963669236,-0.10318886365643712,0.0,0.0,0.0,1.528280516524248,6577,-0.185740156060007,0.0,-0.09952209067337912,0.0,0.31293619231264536,0.9812014500628174,53,-6.96646591,0.0,0.0,0.0,-0.006239149305555613,0.0,0.0,350208,19,0.7,0.1799587673611111,0.0,0.0,0.01,0.0,-0.030519124287416204,0.0,0.5567226240045035,0.0,259.36,-0.4415692763927874,-0.3439623625431791,0.0,56341,0.2,0.9787051677703857,73.13741384233747,1.002724528312683,-0.009028716586596732,0.00029917056,29.40606117248535,0.04376177,0.34572056361607145,-36.9245354788644,,,,,
0.0,-0.00024784430977623184,-0.3295849466134071,-0.5548706232847994,-0.06808832251776747,-0.10640952076944642,0.0,0.0,0.0,-0.0659447591472085,-0.12520227213241172,0.0,0.11328125,0.45433198667109004,-0.4893026859574058,0.0,0.5052193712732437,-0.10279138619089292,0.0,0.0,0.0,1.5793660521428554,6575,-0.18611530178255098,0.0,-0.08412453252999035,0.0,0.31306586293420824,1.2353459043934456,56,-14.883137519999996,0.0,0.0,0.0,-0.006510416666666729,0.0,0.0,368640,20,0.7,0.17637803819444445,0.0,0.0,0.01,0.0,-0.02697787670732275,0.0,0.5472938545621017,0.0,248.51,-0.404081354028647,-0.29674387038907174,0.0,56344,0.2,0.9743695259094238,70.1449613571167,1.0029277801513672,-0.003579187827805678,0.00029912448,26.327678680419922,0.04380762,0.31591796875,-36.92891311645508,,,,,
0.0,0.0,-0.3200387812869619,-0.5641938496484438,-0.08181285130045715,-0.09156189340150905,0.0,0.0,0.0,-0.06474795666039287,-0.14338671365444547,0.0,0.09141710069444445,0.4673487075136612,-0.47865172096350084,0.0,0.5051999773883055,-0.10322612898314089,0.0,0.0,0.0,1.553678089491695,6576,-0.1767259015650904,0.0,-0.09825919073731976,0.0,0.29725682650364,1.0959616514062107,58,4.78477445,0.0,0.0,0.0,-0.006434461805555616,0.0,0.0,387072,21,0.7,0.17024739583333331,0.0,0.0,0.01,0.0,-0.030784102319821052,0.0,0.45432212352403956,0.0,262.61,-0.4010064682553625,-0.2548199484703566,0.0,56347,0.2,0.9745656847953796,81.721542040507,1.0026898384094238,-0.004016068540901567,0.0002990784,32.038307189941406,0.044247363,0.3428141276041667,-36.92718251546224,,,,,
0.0,0.0,-0.3600230849121277,-0.5792626008351722,-0.07669166131101769,-0.0946485842433919,0.0,0.0,0.0,-0.06474871518505018,-0.14639294369000566,0.0,0.09830729166666667,0.4445587311954921,-0.4750115409018506,0.0,0.505162777407843,-0.10279123101821558,0.0,0.0,0.0,1.5509344732692045,6571,-0.18214866767609186,0.0,-0.08648917610609244,0.0,0.3014555469657462,1.1503317438503577,61,2.8025650499999997,0.0,0.0,0.0,-0.005967881944444499,0.0,0.0,405504,22,0.7,0.16948784722222224,0.0,0.0,0.01,0.0,-0.03045359453862089,0.0,0.3377331751131538,0.0,262.32,-0.41772941803777036,-0.33152260807883327,0.0,56350,0.2,0.979088544845581,65.98670724722055,1.0028045177459717,-0.004923621362719972,0.00029903232,27.64217758178711,0.0439927,0.33020958533653844,-36.92948737511268,,,,,
0.0,-7.0876678634847586e-06,-0.3264326212611239,-0.5180329329331141,-0.07510684626009541,-0.09184746469455175,0.0,0.0,0.0,-0.06437243975944489,-0.13999411341935228,0.0,0.09917534722222222,0.4611919387509442,-0.4824775768011223,0.0,0.5051380186946388,-0.10317617418197153,0.0,0.0,0.0,1.5578727463273905,6573,-0.18123068170571138,0.0,-0.08852963448982859,0.0,0.28963963140887383,1.1377894633141283,64,-2.1848931599999992,0.0,0.0,0.0,-0.006391059027777838,0.0,0.0,423936,23,0.7,0.1711154513888889,0.0,0.0,0.01,0.0,-0.02919023731568923,0.0,0.39389603655188843,0.0,262.98,-0.38965853564626085,-0.3130549056983126,0.0,56353,0.2,0.9793574213981628,64.70476531982422,1.0025509595870972,-0.0030920120506462727,0.00029898624,29.194862365722656,0.052981555,0.3417302911931818,-36.92306345159357,,,,,
0.0,-0.0007646409693557909,-0.34327798850461266,-0.5315894244679525,-0.07438011878930095,-0.10075990963068665,0.0,0.0,0.0,-0.06232408946929194,-0.14498945568902785,0.0,0.1203342013888889,0.4232684584294464,-0.4823303401801359,0.0,0.5050232998816649,-0.10312182501683875,0.0,0.0,0.0,1.5389266279782263,6561,-0.1942662219844849,0.0,-0.09497755435484397,0.0,0.3412675628229831,1.0887070921437703,67,-0.07109630000000003,0.0,0.0,0.0,-0.005815972222222274,0.0,0.0,442368,24,0.7,0.17320421006944445,0.0,0.0,0.01,0.0,-0.029551424296488382,0.0,0.4296500119987568,0.0,267.11,-0.4130365296574728,-0.2855737721297583,0.0,56355,0.2,0.9789918065071106,66.14657592773438,1.0022393465042114,0.009126216766890138,0.00029894016,29.873144149780273,0.041498296,0.3794677734375,-36.918113708496094,,,,,
0.0,-0.00027331755071503507,-0.29885459484054283,-0.5075326860920516,-0.05362580865885889,-0.10098658592026057,0.0,0.0,0.0,-0.06400773250152787,-0.1253073376515278,0.0,0.12245008680555555,0.5115458107203734,-0.4786544482157533,0.0,0.5050453738749339,-0.10256100771028225,0.0,0.0,0.0,1.6112055670063188,6563,-0.18163959576609082,0.0,-0.08363471631033036,0.0,0.3026846198756839,1.236965953103652,70,-5.60717868,0.0,0.0,0.0,-0.006412760416666728,0.0,0.0,460800,25,0.7,0.17390950520833331,0.0,0.0,0.01,0.0,-0.02535219969947484,0.0,0.3133055995740505,0.0,252.45,-0.3701499509202783,-0.30573548126824296,0.0,56358,0.2,0.9721009731292725,74.55689210158128,1.003699779510498,-0.00646084024069401,0.00029889407999999997,28.55866813659668,0.043241266,0.3496281550480769,-36.936005518986626,,,,,
0.0,0.0,-0.3098992891330512,-0.5230835643936259,-0.07233159728310802,-0.09274555024176034,0.0,0.0,0.0,-0.0640692884205941,-0.13634788654585162,0.0,0.11924913194444445,0.4306078122042847,-0.49035921071723987,0.0,0.5050280881158099,-0.10303350386200238,0.0,0.0,0.0,1.5290270278307743,6562,-0.1801047537470187,0.0,-0.10898100535006605,0.0,0.2900498384984893,1.0328902072278707,73,0.05109260000000095,0.0,0.0,0.0,-0.006228298611111168,0.0,0.0,479232,26,0.7,0.180419921875,0.0,0.0,0.01,0.0,-0.02940063230417013,0.0,0.4681404504713107,0.0,262.05,-0.4060495665281476,-0.2916102581275996,0.0,56361,0.2,0.968722403049469,83.98895290919712,1.0036680698394775,-0.007941292565582054,0.000298848,32.41412353515625,0.04230971,0.3501674107142857,-36.939362389700754,,,,,
0.0,-0.0006245217261318267,-0.315524803932583,-0.5185944676061248,-0.06689660151878812,-0.09240492329991153,0.0,0.0,0.0,-0.06363969257891183,-0.13600638099743845,0.0,0.11480034722222222,0.46116827737663635,-0.49010127380749835,0.0,0.5051240283446472,-0.10300709638962333,0.0,0.0,0.0,1.5610049005211057,6562,-0.1908195411026627,0.0,-0.09981679791406967,0.0,0.29758428870177456,1.076493192931686,75,-5.408754850000001,0.0,0.0,0.0,-0.0060763888888889445,0.0,0.0,497664,27,0.7,0.1801215277777778,0.0,0.0,0.01,0.0,-0.028177617584494677,0.0,0.4270412163675116,0.0,261.75,-0.39693751890630646,-0.29793419577385527,0.0,56364,0.2,0.9765337109565735,67.91464321429913,1.003179669380188,-0.00901892720363461,0.00029880191999999997,28.22502326965332,0.042855937,0.33907376802884615,-36.93321316058819,,,,,
0.0,-0.0003547523113754035,-0.3332678808337341,-0.5218478696036515,-0.06911525830576065,-0.09912967870918614,0.0,0.0,0.0,-0.06464201495032465,-0.13317468184341963,0.0,0.1091037326388889,0.48012515351836627,-0.4855353565696162,0.0,0.5048673844776947,-0.10269786349584718,0.0,0.0,0.0,1.591127329183272,6329,-0.18254611930358552,0.0,-0.08604986076635825,0.0,0.28295554816436397,1.1670546837346816,81,0.0024194499999992303,0.0,0.0,0.0,-0.006260850694444502,0.0,0.0,516096,28,0.7,0.168701171875,0.0,0.0,0.01,0.0,-0.027032756987450522,0.0,0.3799293375499071,0.0,272.56,-0.37584599662300094,-0.34720329224035185,0.0,56367,0.2,0.9717459082603455,74.07394383748372,1.0035983324050903,-0.011834079663579663,0.00029875584,27.202756881713867,0.04216402,0.35965169270833336,-36.93948593139648,,,,,
0.0,-6.597816581309319e-05,-0.3308801121236638,-0.4931380617383802,-0.0768774064712115,-0.10131875978829334,0.0,0.0,0.0,-0.0633068365338269,-0.13781639134817728,0.0,0.1284722222222222,0.5228245312543994,-0.47078531877764757,0.0,0.504814770553993,-0.10319416377084213,0.0,0.0,0.0,1.560640929926558,6322,-0.18582165276241402,0.0,-0.10657985000228067,0.0,0.27032775946086884,1.1784886033036355,84,6.149474529999999,0.0,0.0,0.0,-0.006575520833333398,0.0,0.0,534528,29,0.7,0.19110785590277776,0.0,0.0,0.01,0.0,-0.029637885093686547,0.0,0.5861321836986267,0.0,279.81,-0.4040600416344093,-0.2676846695617365,0.0,56370,0.2,0.9800183773040771,62.0024448741566,1.0025941133499146,-0.00527104512068697,0.00029870976,25.786657333374023,0.0469139,0.3327414772727273,-36.92612075805664,,,,,
