time/fps,rollout/ep_len_mean,time/iterations,curriculum/ctrl_drop_prob,time/time_elapsed,reward_terms/stop,reward_terms/foot_ahead,rollout/ep_rew_mean,ankle/ankle_defl_peak,curriculum/ctrl_jitter_ms,reward_terms/assist_pen,ankle/ankle_spring_energy_peak,reward_terms/coef_rate,reward_terms/overrun,curriculum/sprint_dist_m,reward_terms/residual,reward_terms/height,curriculum/ent_coef,reward_terms/stance,reward_terms/vz,reward_terms/action_rate,reward_terms/clearance,curriculum/stance_ratio,reward_terms/stance_time,ankle/ankle_spring_trq_peak,reward_terms/foot_slip,time/total_timesteps,reward_terms/duty_sym,reward_terms/alive,reward_terms/air_time,reward_terms/ang_xy,reward_terms/energy,reward_terms/torque,reward_terms/step_rate,reward_terms/lat_vel,reward_terms/phase_contact,reward_terms/angmom,reward_terms/hip_roll,curriculum/eff_scale,reward_terms/upright,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/residual_rate,reward_terms/time,train/clip_fraction,train/loss,train/std,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/approx_kl,train/clip_range,train/entropy_loss
3986,234.8,251,0.0,1160,0.0,0.0,-120.18499544999997,0.705250384800262,0.0,0.0,13.071259728507473,-0.3921883465859596,0.0,64.1296375,-0.10731583672011213,-0.01137450578456333,0.01,-4.3580255714457434e-05,-0.13805746739708785,-0.04723198492939662,0.03405714301935106,0.5900012225,-0.01855841367796529,29.197365930730847,-0.34245178257640796,62625852,0.0,0.0,3.038177965208888e-05,-0.24747968628277095,-0.01590738273118947,-0.14758275677658128,-0.010123697916666556,-4.333317433442915e-08,-0.5126266837631207,-0.0901283241301965,-0.04534472802924264,0.26086425,-0.2194601781036571,-0.0026302855979327714,1.2793109138130694,0.0,-0.5,0.252490234375,-0.16943058371543884,1.0025006532669067,13573,0.00026869629,-0.011659316183067859,0.9866295456886292,0.6840015575289726,0.028146908,0.2,-34.08039436340332
3986,228.41,252,0.0,1165,0.0,0.0,-119.64184879999999,0.7198760103984463,0.0,0.0,14.427524631171082,-0.39748940944628725,0.0,64.14115749999999,-0.10719145142492616,-0.012000221573356855,0.01,-2.508232704313925e-05,-0.14048279429056576,-0.04741909712415786,0.03436248134093694,0.5899835585000001,-0.01854390248869701,29.802866830495674,-0.33243562767385787,62644284,0.0,0.0,2.9296623930955928e-05,-0.2521095209131249,-0.01604490816845636,-0.14929829127359648,-0.010373263888888765,-4.5641197734937194e-08,-0.49782748424361334,-0.0907584239140379,-0.04618725864157999,0.26094105,-0.22256988705114025,-0.002634671401787159,1.2813491219426023,0.0,-0.5,0.27371826171875,-0.05793684720993042,1.002350091934204,13577,0.000268687074,-0.012099824636243284,0.9922840595245361,0.3645666137337685,0.028313965,0.2,-34.08106632232666
3987,231.12,253,0.0,1169,0.0,0.0,-119.89509934,0.7094219271404114,0.0,0.0,12.779305564709556,-0.391353412563441,0.0,64.1526775,-0.10724967113959186,-0.011871493442114623,0.01,-2.090367274346769e-05,-0.14385954222529965,-0.0476344776010817,0.0349716678217037,0.5899658945,-0.017417872814500395,29.37006778361303,-0.33164590375563435,62662716,0.0,0.0,6.130613231410582e-05,-0.24335095417757374,-0.015818004168481926,-0.14701243748382772,-0.010394965277777654,-4.391337236800012e-08,-0.5046977764010976,-0.08878053392434918,-0.04541322775746276,0.26101785,-0.21841163572434197,-0.002604786903846161,1.281988166671673,0.0,-0.5,0.28016357421875,0.25646641850471497,1.0026273727416992,13581,0.000268677858,-0.008341204246971757,0.9831104874610901,0.9252777934074402,0.034824494,0.2,-34.079393577575686
3987,233.07,254,0.0,1174,0.0,0.0,-120.48160416999997,0.7589159488398245,0.0,0.0,17.277755103251764,-0.3959055175306817,0.0,64.1641975,-0.10725574825157994,-0.011623963056111577,0.01,-2.3091626769312015e-05,-0.14059075772211077,-0.047901014384516966,0.03530987526357291,0.5899482305,-0.017843355770714373,31.419120281968734,-0.33979791610327426,62681148,0.0,0.0,5.479577036264042e-05,-0.24810946568889003,-0.016072177892149726,-0.14837846748982292,-0.010373263888888769,-4.580151373777924e-08,-0.5033083420410436,-0.08769304373731061,-0.04542790312772265,0.26109465,-0.2179859979875489,-0.002642421524379864,1.2635236115299053,0.0,-0.5,0.24635009765625,-0.16729529201984406,1.0035377740859985,13585,0.000268668642,-0.012303539464483038,0.9931469559669495,0.3783469520509243,0.02957494,0.2,-34.09201831817627
3987,235.44,255,0.0,1178,0.0,0.0,-121.03489356999998,0.7393347192163762,0.0,0.0,15.725907020995749,-0.3941386280768719,0.0,64.1757175,-0.10714561871254798,-0.011046431908128977,0.01,-7.93054073074523e-06,-0.1356805366801998,-0.04810203031580725,0.034489077418921904,0.5899305665,-0.017838745394126616,30.608457375557972,-0.33755798180850893,62699580,0.0,0.0,3.9604773822550975e-05,-0.2476836985410348,-0.01594384793800311,-0.15023897897120658,-0.010405815972222099,-4.265351676187065e-08,-0.5059868615774372,-0.08822466544512182,-0.043604526570558,0.26117145,-0.2200214122155961,-0.002621680167423825,1.2557907084135904,0.0,-0.5,0.30360107421875,-0.1855655014514923,1.002774715423584,13589,0.000268659426,-0.008935573976486921,0.9792252779006958,0.9342206954956055,0.028641608,0.2,-34.088856887817386
3986,220.77,256,0.0,1183,0.0,0.0,-119.03237461000002,0.7114936355245169,0.0,0.0,12.993169905345855,-0.39475613753605526,0.0,64.18723750000001,-0.1072408155279777,-0.01131715560744229,0.01,-5.078822024678718e-05,-0.13692477247886298,-0.04792120397580371,0.0344235951387488,0.5899129025000001,-0.017385864121024497,29.455836510715,-0.3375492939376424,62718012,0.0,0.0,5.9135956689715385e-05,-0.2456324438733916,-0.015773496919946048,-0.15039724738673643,-0.010297309027777656,-4.39389028223504e-08,-0.5063826622617893,-0.08848443441474772,-0.0455483570553294,0.26124825,-0.2247777189248894,-0.0025814563861978226,1.2755684397595017,0.0,-0.5,0.21661376953125,0.33576300740242004,1.0019710063934326,13593,0.00026865020999999997,-0.01125292747747153,0.9795635938644409,0.9936182558536529,0.022715349,0.2,-34.07701873779297
3986,219.52,257,0.0,1188,0.0,0.0,-118.62374517999999,0.7213666994735697,0.0,0.0,13.729195566741925,-0.39311198902210587,0.0,64.1987575,-0.10706885700626911,-0.011288216810303377,0.01,-1.4245415661896609e-05,-0.13954496639888478,-0.0474126438677419,0.033705652037727823,0.5898952385,-0.01626526009446631,29.864581358205783,-0.3346454283829868,62736444,0.0,0.0,4.828536960606774e-05,-0.2472837257143165,-0.01587358303782177,-0.14767876645165257,-0.010362413194444324,-4.325774668292463e-08,-0.5075479093071791,-0.08909194804700242,-0.04503950935594468,0.26132505,-0.2235180466542751,-0.002620556539705259,1.276441905132576,0.0,-0.5,0.204248046875,0.15575462579727173,1.0018246173858643,13597,0.000268640994,-0.008812857232987881,0.9801480770111084,0.9088973701000214,0.023407418,0.2,-34.07596302032471
3985,215.55,258,0.0,1193,0.0,0.0,-118.60440833000001,0.7237716620037093,0.0,0.0,13.620167231918181,-0.38517518639655407,0.0,64.21027749999999,-0.10702657412659969,-0.011075235510502213,0.01,-1.537235722595014e-06,-0.132617703700703,-0.04735557738681396,0.03306004706862637,0.5898775745,-0.019955437824440498,29.964146806953565,-0.3275702504982976,62754876,0.0,0.0,3.0381760249535244e-05,-0.24059158015567306,-0.015624866396216087,-0.14649462778954128,-0.010384114583333213,-4.117005666849364e-08,-0.5140027369040134,-0.08883579054599974,-0.04217387208695873,0.26140185,-0.21904186018569172,-0.0025624866813483242,1.2713102117196546,0.0,-0.5,0.22288818359375,-0.09406065940856934,1.0022952556610107,13601,0.000268631778,-0.010948803904466332,0.9893854856491089,0.5372863642871379,0.02782638,0.2,-34.079983139038085
3985,224.66,259,0.0,1197,0.0,0.0,-118.96178007999997,0.7668248077320072,0.0,0.0,17.334634913370806,-0.4055854023641226,0.0,64.2217975,-0.10689447042571443,-0.011230886101225659,0.01,-6.064429130734919e-06,-0.1409414593676633,-0.04775227855447487,0.034602416839231515,0.5898599105,-0.015196470485534519,31.7465470401051,-0.33741973820042276,62773308,0.0,0.0,5.7508383179083467e-05,-0.2524109752424221,-0.016240318565080156,-0.15018295667586382,-0.010742187499999856,-4.602254963023224e-08,-0.49628454453067505,-0.08908009133313018,-0.04585444912215939,0.26147865,-0.22310008154168204,-0.0026726093115969065,1.2678319403699423,0.0,-0.5,0.234375,-0.1375945508480072,1.0029710531234741,13605,0.000268622562,-0.009658493776805699,0.9889975786209106,0.5907216534018517,0.029312547,0.2,-34.08661727905273
3985,224.29,260,0.0,1202,0.0,0.0,-119.03304697,0.7322607989829664,0.0,0.0,13.67976159182798,-0.39556565861984205,0.0,64.2333175,-0.10728985157433907,-0.011382882751295106,0.01,-2.0877080176522187e-05,-0.13599953954059402,-0.047128821447888734,0.03362749436681261,0.5898422465000001,-0.01699903871081511,30.315597077894807,-0.3374694006540222,62791740,0.0,0.0,4.0689881037299834e-05,-0.2453129165667468,-0.015819774770786704,-0.1494257442897053,-0.011024305555555402,-4.4498320686180354e-08,-0.503736762674815,-0.08937475224293605,-0.04427183343634536,0.26155545,-0.22072347727701677,-0.0025940730387443325,1.280771544751185,0.0,-0.5,0.27850341796875,-0.14745822548866272,1.002539038658142,13609,0.000268613346,-0.008520207949914038,0.9779858589172363,1.0519014179706574,0.027669933,0.2,-34.08356971740723
3985,239.39,261,0.0,1206,0.0,0.0,-120.66861892000001,0.7363472521726451,0.0,0.0,13.23178198835895,-0.3890309079012153,0.0,64.2448375,-0.1073199683044276,-0.011562579128428268,0.01,-5.7069861401696555e-06,-0.1394962251997297,-0.046345755810196974,0.0341744510440068,0.5898245825,-0.01586487080688433,30.484776239947504,-0.3128596725266115,62810172,0.0,0.0,4.286000815530618e-05,-0.24354665868642028,-0.01564919823330779,-0.14670808740477137,-0.010416666666666541,-4.3919394740951875e-08,-0.5024158455007561,-0.08789220497331103,-0.044177859526249516,0.26163225,-0.21626695168965593,-0.0025725779799776276,1.2796011947182833,0.0,-0.5,0.212109375,-0.028368055820465088,1.0028343200683594,13613,0.00026860413,-0.012134433269966393,0.9883002638816833,0.6103319399058819,0.026281679,0.2,-34.08443202972412
3986,231.37,262,0.0,1211,0.0,0.0,-119.646891,0.8756601265430148,0.0,0.0,15.924715939932636,-0.3950460138280147,0.0,64.25635750000001,-0.10743825720780882,-0.011626691239313884,0.01,-2.614556051733913e-05,-0.13923501469660274,-0.046998547640393865,0.034253480048656915,0.5898069185,-0.015128382978016615,36.25232923888081,-0.336626101681517,62828604,0.0,0.0,3.3094421572362385e-05,-0.2496573041178251,-0.015993004581767396,-0.14831995525786457,-0.010959201388888732,-4.586000337786267e-08,-0.4999471621690588,-0.09166500927216183,-0.045051588320696924,0.26170905,-0.22396082805156092,-0.002638705827417945,1.294027666569428,0.0,-0.5,0.27506103515625,-0.17518995702266693,1.003424882888794,13617,0.00026859491399999996,-0.013831164315342903,0.9933500289916992,0.364506908506155,0.031821452,0.2,-34.09379959106445
3986,214.42,263,0.0,1215,0.0,0.0,-118.21017679999999,0.8418255433303556,0.0,0.0,20.555137751538975,-0.39485001452010754,0.0,64.2678775,-0.10733992485388631,-0.011617837444675417,0.01,-1.0315240745304702e-05,-0.14051834211194308,-0.04668853495634613,0.03469740716666275,0.5897892545,-0.015100440581186881,34.851577493876725,-0.31476156887169554,62847036,0.0,0.0,6.0763598109285034e-05,-0.24111621093914382,-0.015587594652851903,-0.14745333262450744,-0.010514322916666537,-4.474012073457399e-08,-0.5011102403577548,-0.09079615326687768,-0.04482341283587518,0.26178585,-0.22193599991205978,-0.002558486680147598,1.2825132275738853,0.0,-0.5,0.28170166015625,-0.1696016490459442,1.0028666257858276,13621,0.000268585698,-0.010126393032260239,0.9906367063522339,0.46795096099376676,0.030846933,0.2,-34.08827075958252
3986,232.3,264,0.0,1220,0.0,0.0,-119.92689422999997,0.8024203146642139,0.0,0.0,19.413504266595737,-0.3936734062748149,0.0,64.27939749999999,-0.1074914105411268,-0.011416321956065355,0.01,-6.577655289218058e-05,-0.1438123072872471,-0.046323135426890746,0.035008465809393194,0.5897715905,-0.017928669169325277,33.220201027098454,-0.3160212294163503,62865468,0.0,0.0,6.727397946330409e-05,-0.23980185097757076,-0.015558356423611811,-0.14744577778202783,-0.009950086805555454,-4.378393760370481e-08,-0.502072541259102,-0.09153904615960617,-0.0464054128854498,0.26186265,-0.22017993381034903,-0.002551032859022217,1.2858725825778228,0.0,-0.5,0.23822021484375,-0.02815273404121399,1.002838134765625,13625,0.000268576482,-0.010262793774018064,0.9867703914642334,0.7493125215172768,0.023437385,0.2,-34.08633117675781
3987,230.72,265,0.0,1225,0.0,0.0,-119.65644447000001,0.806620008220869,0.0,0.0,18.24931614838273,-0.3942951284926438,0.0,64.2909175,-0.10740486963839305,-0.011280497223247737,0.01,-2.4363681306034657e-05,-0.1385755544496208,-0.04696279981178662,0.03468267031067465,0.5897539265,-0.015430709153103331,33.39406834034398,-0.3221598870812982,62883900,0.0,0.0,3.5807063492635884e-05,-0.23816031509914215,-0.015634602982234194,-0.1471333648703719,-0.010481770833333202,-4.293321143668549e-08,-0.5027529757076709,-0.09198299032137446,-0.04435601514771765,0.26193945,-0.22543941443393273,-0.00256480988553426,1.281457559315794,0.0,-0.5,0.2954833984375,-0.15911471843719482,1.0027371644973755,13629,0.000268567266,-0.01440711496397853,0.9936413764953613,0.3424689628183842,0.038005456,0.2,-34.08690719604492
3987,236.97,266,0.0,1229,0.0,0.0,-120.33825168000001,0.7377371972333244,0.0,0.0,14.3298947117245,-0.3977461054885495,0.0,64.3024375,-0.10760090585056054,-0.011373323047389465,0.01,-9.601596039717282e-06,-0.14117499806594067,-0.04650666400712475,0.03565192518932522,0.5897362625,-0.01626919504552562,30.54231996545963,-0.323864116622784,62902332,0.0,0.0,6.727394065819681e-05,-0.23873221945167034,-0.015797671405782556,-0.14759809501370952,-0.010101996527777672,-4.263726758147281e-08,-0.5031256651075311,-0.0908052121819528,-0.04477529316236816,0.26201625,-0.22475246404130061,-0.00258377275733359,1.2805823618919403,0.0,-0.5,0.27950439453125,0.12932953238487244,1.0026836395263672,13633,0.00026855805,-0.0077412962797097865,0.987748920917511,0.6907991215586662,0.02989541,0.2,-34.08403701782227
3987,223.34,267,0.0,1234,0.0,0.0,-118.89126710000001,0.7147366749958528,0.0,0.0,12.300151877700518,-0.39516350626096786,0.0,64.3139575,-0.10737278550589352,-0.011033936715150577,0.01,-6.236854863535233e-05,-0.13916201353298227,-0.04703333876584801,0.03495014640475164,0.5897185985,-0.015307147946764922,29.590098344828306,-0.32019864101292334,62920764,0.0,0.0,4.177491064183414e-05,-0.23667062922909243,-0.015730823212835074,-0.1493077528253339,-0.010753038194444299,-4.503498159871439e-08,-0.4983581157241522,-0.09096343118724814,-0.04601679036413711,0.26209305,-0.22243464746110453,-0.0025676892676213376,1.2933000331092817,0.0,-0.5,0.25765380859375,-0.17888464033603668,1.0026049613952637,13637,0.000268548834,-0.01400977319572121,0.9935411810874939,0.34338961616158487,0.029553745,0.2,-34.083861351013184
3988,211.92,268,0.0,1238,0.0,0.0,-118.14312173999998,0.7059645259655645,0.0,0.0,13.147236534429243,-0.4028817364027811,0.0,64.3254775,-0.10718926622056472,-0.011081003599299494,0.01,-7.812452703459959e-06,-0.1430979334254193,-0.04774074062832542,0.03577443012315721,0.5897009345,-0.013492508944990631,29.226931374974367,-0.3277105435072357,62939196,0.0,0.0,5.750841228291392e-05,-0.24315093078011252,-0.01600511038736989,-0.1511597267699901,-0.01094835069444429,-4.5517720642411666e-08,-0.5001777109983961,-0.09227600058079881,-0.04457392112269042,0.26216985,-0.22019011954787704,-0.0026086515794171974,1.2697532790878534,0.0,-0.5,0.22398681640625,-0.2739866375923157,1.0026562213897705,13641,0.000268539618,-0.007986926112789661,0.9882689714431763,0.6297346547245979,0.0222218,0.2,-34.08315734863281
3988,227.79,269,0.0,1243,0.0,0.0,-120.33961872999998,0.7279575173907347,0.0,0.0,14.583088496642446,-0.39896109583867023,0.0,64.3369975,-0.10724724438752396,-0.010752233794099803,0.01,-0.00010615447473180596,-0.13568711359875663,-0.047551599390196424,0.034627712645942776,0.5896832705,-0.017776896160082996,30.137441219976413,-0.3335602382578829,62957628,0.0,0.0,5.913600519609948e-05,-0.24060737388859416,-0.01587650030649566,-0.14978247542423415,-0.010427517361110989,-4.2801485426539885e-08,-0.5060602258179793,-0.09062626521289771,-0.04479210059771105,0.26224665,-0.21857308366275766,-0.002586340022314975,1.2697103803025789,0.0,-0.5,0.23309326171875,0.25590041279792786,1.002663493156433,13645,0.00026853040199999997,-0.009775348694529385,0.9800204038619995,0.900915302336216,0.02289446,0.2,-34.083734130859376
3988,228.12,270,0.0,1247,0.0,0.0,-119.92578502000002,0.7413382987139276,0.0,0.0,16.65483497794468,-0.39950146822922483,0.0,64.3485175,-0.10715102553398298,-0.01092406753791779,0.01,-2.648263136561098e-05,-0.139952155586018,-0.04823607332160682,0.0351907056154703,0.5896656065,-0.01424663127788032,30.691405566756604,-0.3218084020080675,62976060,0.0,0.0,5.8050917383904256e-05,-0.23811588382778043,-0.01573722456777927,-0.14749277598122068,-0.010850694444444297,-4.39766075648834e-08,-0.4938064324105828,-0.08723925129928284,-0.043814148184797994,0.26232345,-0.21442239334107915,-0.0025862644034906545,1.2757924474727615,0.0,-0.5,0.2503662109375,-0.005627691745758057,1.0026779174804688,13649,0.000268521186,-0.014034824748523533,0.9743645787239075,1.2572032988071442,0.030281123,0.2,-34.08547496795654
3989,233.13,271,0.0,1252,0.0,0.0,-119.21654314999999,0.7183471366893717,0.0,0.0,15.302575641416734,-0.39222123908924367,0.0,64.3600375,-0.10714941982931209,-0.011019337615467613,0.01,-1.0754891978200637e-05,-0.14192431237047612,-0.04673321606539383,0.03605800486570991,0.5896479425,-0.013730138514397873,29.739571458939984,-0.30920344960483886,62994492,0.0,0.0,6.456127933536966e-05,-0.2418215872528313,-0.0158352259681869,-0.14986134124735742,-0.01064453124999986,-4.589178473695673e-08,-0.48796771887129914,-0.09067019129134998,-0.044286018055181765,0.26240025,-0.22100694375144933,-0.002591269973409309,1.3035892871843098,0.0,-0.5,0.27310791015625,0.22658511996269226,1.0026471614837646,13653,0.00026851197,-0.010357113927602768,0.9790878295898438,1.1191999405622481,0.034826268,0.2,-34.084588623046876
3983,219.2,272,0.0,1258,0.0,0.0,-118.15784609,0.7791487155923555,0.0,0.0,17.367397340672596,-0.4021885219610624,0.0,64.3715575,-0.10708843953659251,-0.011881735914080729,0.01,-1.2571898838616345e-05,-0.1422301518158785,-0.04762249830370714,0.0355956302179031,0.5896302785,-0.012991342556132521,32.25675682552352,-0.3287674008293031,63012924,0.0,0.0,6.184862771381934e-05,-0.24398943950391272,-0.015949423114019687,-0.14767436214920965,-0.010926649305555406,-4.3877399565039944e-08,-0.49301160388156834,-0.09124714259804963,-0.04331090703110489,0.26247705,-0.22288621816638196,-0.002619639702430549,1.3074343026571185,0.0,-0.5,0.25458984375,-0.23710766434669495,1.0019882917404175,13657,0.000268502754,-0.013330796011723578,0.985981822013855,0.586339208483696,0.030182648,0.2,-34.0779914855957
3983,230.46,273,0.0,1263,0.0,0.0,-119.66004266999998,0.7725987982172171,0.0,0.0,14.174135219732278,-0.403508544622239,0.0,64.3830775,-0.10702580029218642,-0.01105972496245076,0.01,-5.578278402871788e-05,-0.1344554630497023,-0.04834917600079195,0.03417072907476879,0.5896126145,-0.015507343133018972,31.985590246192785,-0.3243519700227266,63031356,0.0,0.0,5.371061464150747e-05,-0.24297847842211354,-0.015983597461584835,-0.1496059403714298,-0.010742187499999858,-4.497655046175321e-08,-0.5013717846080419,-0.08980881069599106,-0.04500568809056213,0.26255385,-0.2192859504108148,-0.0026214266858462236,1.2634191119757359,0.0,-0.5,0.22366943359375,-0.04048091173171997,1.0021312236785889,13661,0.000268493538,-0.010567153850570322,0.9847957491874695,0.7767921343445778,0.026550924,0.2,-34.077850341796875
3984,225.54,274,0.0,1267,0.0,0.0,-119.22896994999999,0.7272502676766419,0.0,0.0,13.91008420215539,-0.39741739587468505,0.0,64.3945975,-0.10697775989998085,-0.01077002007600618,0.01,-1.031149490060641e-05,-0.13902391055873775,-0.047680899548187806,0.0361883527875104,0.5895949505,-0.014859558432362974,30.108161081812973,-0.3246831318614891,63049788,0.0,0.0,4.7200252690042056e-05,-0.23588048963154154,-0.015811233455453003,-0.14870180204448694,-0.010904947916666513,-4.325214495537096e-08,-0.4993615238794049,-0.08693545206218535,-0.0427905388513341,0.26263065,-0.2141746110008725,-0.002581961646929113,1.262758517396164,0.0,-0.5,0.266650390625,-0.22439056634902954,1.0016701221466064,13665,0.000268484322,-0.01347273230785504,0.982014536857605,0.6853977054357528,0.026212785,0.2,-34.07433643341064
3984,213.55,275,0.0,1272,0.0,0.0,-118.09149985000002,0.8391399585051584,0.0,0.0,14.629926303930658,-0.3957243774325996,0.0,64.4061175,-0.10699178944432464,-0.011292956042036282,0.01,-3.4000016680171488e-06,-0.13950896720234102,-0.04792350064325067,0.03479547696974344,0.5895772865,-0.016202734510039188,34.740394282113556,-0.33667587442056324,63068220,0.0,0.0,4.937036040549477e-05,-0.24333004963718835,-0.016004860922770807,-0.15069693727102287,-0.010818142361110967,-4.442189033868681e-08,-0.5081414891393741,-0.09293076289961627,-0.04356496236109649,0.26270745,-0.22470767633003547,-0.002609328196296771,1.2941766630169291,0.0,-0.5,0.23177490234375,0.11752530932426453,1.002083659172058,13669,0.00026847510599999996,-0.00936199291027151,0.981489360332489,0.9831167712807656,0.023683572,0.2,-34.076059913635255
3984,219.68,276,0.0,1276,0.0,0.0,-118.60215894999999,0.7336041154965518,0.0,0.0,13.292359376296247,-0.40273569316514296,0.0,64.4176375,-0.10745032987915663,-0.01125831889507784,0.01,-1.7264676589771725e-06,-0.13665189311021958,-0.047332319007011056,0.03461001009114847,0.5895596225,-0.017284681301033642,30.371210381557244,-0.3295768308890317,63086652,0.0,0.0,5.3710624342784286e-05,-0.23980861576425308,-0.01598392401395672,-0.14923772901223015,-0.010872395833333184,-4.4681291620487896e-08,-0.5095370701005478,-0.0926799767772061,-0.043271711765053296,0.26278425,-0.22679609120008148,-0.0026272582125616527,1.2913881706907189,0.0,-0.5,0.22144775390625,-0.2880769670009613,1.0025895833969116,13673,0.00026846589,-0.011822015780489891,0.9871650338172913,0.6575322479009629,0.025538836,0.2,-34.08337116241455
3984,227.42,277,0.0,1281,0.0,0.0,-119.13607756000002,0.7410159013270199,0.0,0.0,14.451642766621886,-0.40113154612054,0.0,64.4291575,-0.10714996076588319,-0.010798939931472283,0.01,-9.904060899060646e-07,-0.13659191764941564,-0.047432459952508936,0.035372493979089134,0.5895419585,-0.016265396832346193,30.67805831493862,-0.32983944648963426,63105084,0.0,0.0,6.727396006075044e-05,-0.2384809937363677,-0.016068201492280623,-0.15141116009834327,-0.010828993055555406,-4.513544889950968e-08,-0.5067554230801457,-0.09107442974368779,-0.04319216797145799,0.26286105,-0.2191982440554724,-0.002608675134888017,1.281398450457295,0.0,-0.5,0.26728515625,-0.10974428057670593,1.0023839473724365,13677,0.000268456674,-0.011182735220063477,0.9823319911956787,0.804540342092514,0.0317546,0.2,-34.08079776763916
3985,226.11,278,0.0,1285,0.0,0.0,-119.80397925000001,0.7384685255943797,0.0,0.0,13.912260566924239,-0.3922653230892685,0.0,64.44067749999999,-0.10726151748927328,-0.011120460591432261,0.01,0.0,-0.1394809132256421,-0.04705698365987811,0.03574310697316028,0.5895242945,-0.016957127406688716,30.572596959607317,-0.32613705485667416,63123516,0.0,0.0,7.161427250442405e-05,-0.23461506562997828,-0.01583864517113327,-0.15031477533206805,-0.010525173611110977,-4.3032390617673845e-08,-0.5062957203747317,-0.08962170284280778,-0.04282339500406479,0.26293785,-0.22085884505009007,-0.002571971342422724,1.2543102050304185,0.0,-0.5,0.2406982421875,0.28796738386154175,1.002766728401184,13681,0.000268447458,-0.009198798215948045,0.9853121638298035,0.8376248478889465,0.034259327,0.2,-34.08566741943359
3985,215.87,279,0.0,1290,0.0,0.0,-118.80332128000002,0.7499194412543129,0.0,0.0,14.34230109291023,-0.40860831577759454,0.0,64.45219750000001,-0.10707205984370165,-0.010782322274596932,0.01,-1.950690331069628e-05,-0.1358548432846677,-0.048095592682050034,0.03428948042249485,0.5895066305,-0.018157888556339055,31.046664867928552,-0.3264704495311068,63141948,0.0,0.0,6.0763598109285034e-05,-0.24033303999468444,-0.01605828850380623,-0.14899596728885683,-0.01035156249999988,-4.512369921716318e-08,-0.5088619799713601,-0.09101345122128071,-0.043836368251548796,0.26301465,-0.21962440145190312,-0.002624059903402769,1.2745332952886037,0.0,-0.5,0.25069580078125,0.5098539590835571,1.0022953748703003,13685,0.000268438242,-0.009932190732797608,0.971138596534729,1.441669774055481,0.025835609,0.2,-34.08148250579834
3985,223.61,280,0.0,1294,0.0,0.0,-119.00550981000002,0.7231397533351491,0.0,0.0,13.484574784168466,-0.39514286293648726,0.0,64.4637175,-0.10716519092003995,-0.010959664538370249,0.01,0.0,-0.13942874174901498,-0.047375332205920356,0.0350643162532353,0.5894889665,-0.01558478855198094,29.937985788075174,-0.33606900072451357,63160380,0.0,0.0,4.8827826200673975e-05,-0.24188672429040917,-0.016064320099811697,-0.1524242357332105,-0.010655381944444306,-4.2960907703434006e-08,-0.5125635852618327,-0.09004873713756038,-0.044419155765230464,0.26309145,-0.224021729128058,-0.002616562270321418,1.2687499179421238,0.0,-0.5,0.20902099609375,0.43281644582748413,1.0019866228103638,13689,0.000268429026,-0.013508993410505354,0.9740319848060608,1.2934701770544053,0.025079802,0.2,-34.07692604064941
3985,221.39,281,0.0,1299,0.0,0.0,-118.46582470000001,0.7097769269513516,0.0,0.0,13.31485298267566,-0.3949568694304288,0.0,64.47523749999999,-0.10734535106063277,-0.011239201802602815,0.01,-8.632465697230306e-08,-0.13919468277797653,-0.04746079208189328,0.03513302853242993,0.5894713025,-0.016940172388179537,29.384764775785957,-0.33342494999507866,63178812,0.0,0.0,3.906223961773018e-05,-0.23958351487697926,-0.015947688605278437,-0.1484139280006238,-0.010601128472222086,-4.2356901324759074e-08,-0.5131081016231729,-0.09095227938986167,-0.0438833323550804,0.26316825,-0.2168633672802669,-0.002601753739216523,1.2724694708503248,0.0,-0.5,0.2286865234375,0.08052706718444824,1.002505898475647,13693,0.00026841981,-0.011148009035969153,0.9800900220870972,0.9428540945053101,0.026838046,0.2,-34.081560134887695
3986,236.38,282,0.0,1303,0.0,0.0,-120.27761633,0.7144927439492008,0.0,0.0,13.095089783414322,-0.39083986018955574,0.0,64.4867575,-0.10743790612218536,-0.011016631401780502,0.01,-4.678952129791201e-06,-0.14189110099165766,-0.04681861426938832,0.0350991906315659,0.5894536385,-0.0174375398249443,29.57999959949691,-0.32468146351162885,63197244,0.0,0.0,3.417946087817351e-05,-0.2366336144976256,-0.01589630535110538,-0.14807594294064305,-0.010579427083333197,-4.4579407706446296e-08,-0.5104858070339949,-0.08886687501886328,-0.042155935625899255,0.26324505,-0.21175718732152252,-0.0025958357974405683,1.279331025051718,0.0,-0.5,0.24832763671875,-0.03885924816131592,1.0025790929794312,13697,0.00026841059399999997,-0.013203366904053836,0.9913735389709473,0.4474758431315422,0.028839007,0.2,-34.0835765838623
