reward_terms/energy,curriculum/ent_coef,reward_terms/action_rate,reward_terms/hip_roll,curriculum/eff_scale,ankle/ankle_defl_peak,reward_terms/air_time,curriculum/ctrl_jitter_ms,time/total_timesteps,reward_terms/angmom,curriculum/ctrl_drop_prob,reward_terms/stance,reward_terms/assist_pen,reward_terms/height,time/iterations,reward_terms/torque,reward_terms/lat_vel,reward_terms/coef_rate,reward_terms/fwd_speed,reward_terms/phase_contact,reward_terms/overrun,rollout/ep_len_mean,curriculum/stance_ratio,reward_terms/residual,reward_terms/duty_sym,reward_terms/foot_slip,time/fps,reward_terms/foot_ahead,ankle/ankle_spring_trq_peak,reward_terms/stop,reward_terms/upright,reward_terms/residual_rate,reward_terms/step_rate,reward_terms/alive,ankle/ankle_spring_energy_peak,reward_terms/clearance,reward_terms/stance_time,rollout/ep_rew_mean,reward_terms/ang_xy,reward_terms/motor_vel,time/time_elapsed,reward_terms/time,curriculum/sprint_dist_m,reward_terms/vz,train/clip_fraction,train/std,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/loss,train/explained_variance,train/entropy_loss,train/clip_range,train/approx_kl,train/value_loss
-0.03085313138763653,0.01,-0.08603577849965427,-0.05645056870925623,0.262726875,0.5032438519019294,0.0029551823584673307,1.8431289,63072882,-0.07032042650630446,0.02303911125,-0.022104048527320605,0.0,-0.0072005394522098205,221,-0.24053974289754748,-6.158877958963295e-08,-0.4517170519953689,5.020148396211697,-0.03716503104122234,0.0,2744.53,0.58957281875,-0.10209846973623594,-0.7023379173843642,-0.3715879184537033,4050,0.0,0.0,1.1063612353807997e-40,-0.09624193737528036,0.0,-0.01853298611111053,0.0,0.0,0.3357933009495138,0.0,1587.9031989700002,-0.45741390075991817,-0.005523979754160139,1005,-0.5,64.40903125,-0.06592269570657278,0.16365966796875,1.00197434425354,-0.014836354239378124,0.000268472775,13654,80.43733978271484,0.9539916515350342,-34.0758674621582,0.2,0.01613814,193.49652938842775
-0.03040454558728274,0.01,-0.08508013885391602,-0.05239403943420537,0.262803675,0.5064459239004716,0.0029264279324302655,1.8440505,63091314,-0.05497535631618194,0.023050631250000002,-0.02518481351721991,0.0,-0.003934484597530085,222,-0.23989716736941466,-5.7429833560705584e-08,-0.43772015602461234,5.328729124639115,-0.037980484022158,0.0,2802.74,0.58955515475,-0.10236126741552223,-0.7451487311846827,-0.3603902396130014,4050,0.0,0.0,3.5474287549350103e-44,-0.0677644640853721,0.0,-0.01851128472222164,0.0,0.0,0.3492395384117237,0.0,1631.70534652,-0.43033585700465443,-0.005451962179766597,1010,-0.5,64.42055125,-0.0496503042277219,0.161669921875,1.0018889904022217,-0.015288410102948546,0.000268463559,13658,100.61740112304688,0.9712024927139282,-34.07685470581055,0.2,0.014580342,214.64642791748048
-0.030454639065254245,0.01,-0.08477909536312217,-0.0517425133274038,0.262880475,0.5096037802646992,0.003018116193642426,1.8449721,63109746,-0.04318961716360363,0.02306215125,-0.018934188693375525,0.0,-0.002889787424135673,223,-0.23826058532774347,-5.88604168184916e-08,-0.4188018793023942,5.44635574243539,-0.04201773038393916,0.0,2837.87,0.5895374907500001,-0.10210290673071619,-0.7639025684363374,-0.3567051691151976,4051,0.0,0.0,1.9789933960507235e-43,-0.05645340302381555,0.0,-0.018511284722221643,0.0,0.0,0.3501222280575314,0.0,1657.0808776100002,-0.428832584644596,-0.005450215873740963,1014,-0.5,64.43207125,-0.04259663146500176,0.16900634765625,1.0016114711761475,-0.014622373401653021,0.000268454343,13662,47.39395523071289,0.9513547420501709,-34.07308864593506,0.2,0.016894976,149.09189453125
-0.029841473360278908,0.01,-0.08702456757399206,-0.05411805453116527,0.262957275,0.5070900595948823,0.0028792275342210713,1.8458937,63128178,-0.06276541578567868,0.02307367125,-0.020242779132489022,0.0,-0.005031696156623154,224,-0.23483042821334793,-5.892040799143234e-08,-0.43534710123900455,5.049451278070224,-0.041872829518900284,0.0,2779.07,0.58951982675,-0.10196285878368994,-0.6790186677252119,-0.37471816022388965,4051,0.0,0.0,5.49568681989036e-38,-0.08142237878778524,0.0,-0.018782552083332738,0.0,0.0,0.3208726502192882,0.0,1620.5352747799998,-0.4389556543294361,-0.005300857353002038,1019,-0.5,64.44359125,-0.05331153796197416,0.2132080078125,1.0019996166229248,-0.015115310158580541,0.000268445127,13666,30.557199478149414,0.9665379524230957,-34.076226234436035,0.2,0.020159062,91.17205467224122
-0.030665120712194675,0.01,-0.08593312300082766,-0.059280937529766584,0.263034075,0.5000753767912779,0.0029367361502307984,1.8468153,63146610,-0.05863542031591679,0.02308519125,-0.021958160444434018,0.0,-0.004914498753415709,225,-0.2408100805944253,-6.438337877426822e-08,-0.43203738674811426,5.1843608940412444,-0.04147762180789757,0.0,2719.52,0.58950216275,-0.10219994003173516,-0.6771086467252645,-0.37748649568715026,4051,0.0,0.0,8.42495693131759e-40,-0.07497690262241369,0.0,-0.018511284722221646,0.0,0.0,0.3323028107242566,0.0,1578.0092745499996,-0.44386118935347435,-0.005470477622268369,1023,-0.5,64.45511124999999,-0.05584716196952265,0.2075439453125,1.0016908645629883,-0.013942155850236304,0.00026843591099999997,13670,121.29829406738281,0.9513853192329407,-34.073919486999515,0.2,0.016525958,238.42571868896485
-0.03065563116233567,0.01,-0.08585909522758442,-0.05827365656402821,0.263110875,0.5062429230208152,0.002858068726103132,1.8477369,63165042,-0.06922043474185939,0.02309671125,-0.018410639751590185,0.0,-0.006226790896787658,226,-0.24081924271616093,-6.207608792466795e-08,-0.44728383231628777,5.1561995157073275,-0.041001674412874736,0.0,2667.04,0.58948449875,-0.10178410924409093,-0.6768250330644977,-0.3837893015318812,4052,0.0,0.0,4.38564959353847e-39,-0.09007406381611431,0.0,-0.018576388888888306,0.0,0.0,0.3300567178733391,0.0,1546.86289033,-0.4537973651016248,-0.005473965636433546,1028,-0.5,64.46663125,-0.05900141165045812,0.1530517578125,1.0013630390167236,-0.013945439871167763,0.000268426695,13674,57.000144958496094,0.9688050150871277,-34.07045783996582,0.2,0.015546042,166.73577346801758
-0.03063289359504639,0.01,-0.08592460838448986,-0.054354788814952974,0.263187675,0.5022969080947552,0.002864579104223392,1.8486585,63183474,-0.055369424879703165,0.02310823125,-0.02269896977914426,0.0,-0.004158755107316808,227,-0.243557718604846,-5.933702958616551e-08,-0.4395335632571199,5.223733343273494,-0.044479413535826226,0.0,2718.61,0.5894668347500001,-0.10204438531251048,-0.6663750801386715,-0.3762087448923682,4052,0.0,0.0,8.754444193816515e-41,-0.06956599540753161,0.0,-0.018674045138888304,0.0,0.0,0.3338815165118622,0.0,1581.91632858,-0.44140957795644487,-0.005443135817041197,1032,-0.5,64.47815125,-0.04934274705378966,0.15643310546875,1.001468300819397,-0.014479026524350047,0.000268417479,13678,122.94874572753906,0.9401144981384277,-34.07005023956299,0.2,0.016126983,348.31261749267577
-0.031100734991724912,0.01,-0.08622439242984287,-0.057847727417588576,0.263264475,0.509793646684032,0.0028255166317750183,1.8495801,63201906,-0.06623465763858621,0.02311975125,-0.016088071031789525,0.0,-0.005113868152964191,228,-0.2440072484019491,-6.571376729547472e-08,-0.4299662517390522,5.259107639037748,-0.042310898121748014,0.0,2710.62,0.58944917075,-0.10196225208039876,-0.6644287256295731,-0.3760079999008803,4052,0.0,0.0,6.734758993166136e-39,-0.07927954489166446,0.0,-0.018771701388888295,0.0,0.0,0.3361874209016486,0.0,1573.9607500700001,-0.4511485446779131,-0.005564862416185823,1036,-0.5,64.48967125,-0.058152131575890866,0.166162109375,1.0013684034347534,-0.01406598953763023,0.000268408263,13682,122.41863250732422,0.9270597696304321,-34.069708824157715,0.2,0.016134476,302.78430862426757
-0.03077784247903555,0.01,-0.08636727395997572,-0.056744911866063945,0.263341275,0.5035973013774118,0.002934023453336623,1.8505017,63220338,-0.05802371932512979,0.02313127125,-0.0172745191108678,0.0,-0.00454640420435408,229,-0.24206433254704804,-6.167862571930735e-08,-0.44263593900924847,5.215645956660337,-0.041762020811245255,0.0,2799.21,0.58943150675,-0.10194600273529374,-0.6744954682179225,-0.37848833486197586,4053,0.0,0.0,1.9501347245502403e-42,-0.07488593102477996,0.0,-0.018825954861110515,0.0,0.0,0.3290149781385646,0.0,1636.25523705,-0.4495380050842919,-0.005478600623797188,1041,-0.5,64.50119125,-0.05243107103090853,0.1618896484375,1.0014699697494507,-0.01469155673403293,0.000268399047,13686,68.2535400390625,0.9512425065040588,-34.07070369720459,0.2,0.015054529,222.75722885131836
-0.030098286788027593,0.01,-0.08527096901503592,-0.05452256851584963,0.263418075,0.5013257672530311,0.0030213714506114936,1.8514233,63238770,-0.045009985758520235,0.023142791250000003,-0.01940599337161264,0.0,-0.003013736343182936,230,-0.23773471673458862,-5.969636786517105e-08,-0.4182957685782729,5.398934974274317,-0.04096536393914376,0.0,2815.58,0.58941384275,-0.10216142727367014,-0.7330843237684542,-0.3561843526458636,4053,0.0,0.0,2.0095857053231084e-46,-0.05434079097233239,0.0,-0.018142361111110547,0.0,0.0,0.3440460235746743,0.0,1647.0190273399996,-0.42124732341913507,-0.005392076943089687,1045,-0.5,64.51271125,-0.04242121459939905,0.2047119140625,1.0017266273498535,-0.012746032781433315,0.000268389831,13690,58.715641021728516,0.9594138264656067,-34.071439552307126,0.2,0.01911295,190.85762825012208
-0.030269953170002986,0.01,-0.08404264353348406,-0.052842748933981096,0.263494875,0.5069730838183557,0.003092443395871669,1.8523449,63257202,-0.04626393195307506,0.023154311250000004,-0.011999993721977933,0.0,-0.003326554376900718,231,-0.24006984798263764,-5.76967894987753e-08,-0.4172479165050798,5.393593675190718,-0.039109936248755445,0.0,2858.58,0.58939617875,-0.10237079536032984,-0.7585574754038767,-0.3519309040575679,4053,0.0,0.0,8.049690749046166e-41,-0.057319650359436695,0.0,-0.01828342013888832,0.0,0.0,0.35160551868431517,0.0,1676.3095829400002,-0.4158085231981484,-0.005432423991053518,1050,-0.5,64.52423125,-0.04341595244314664,0.2203125,1.0025181770324707,-0.015271426597610115,0.000268380615,13694,11.287235260009766,0.9782488346099854,-34.08099193572998,0.2,0.02035405,39.37201852798462
-0.030803937260722045,0.01,-0.08446278886714019,-0.056492720608915685,0.263571675,0.5049624422979743,0.0029182899355267486,1.8532665,63275634,-0.0593557751082541,0.02316583125,-0.010694226457348098,0.0,-0.005082345536164716,232,-0.23838708748339307,-6.070238210766999e-08,-0.4338269463766169,5.253380919434202,-0.038670360564098165,0.0,2979.4,0.58937851475,-0.10212289564276361,-0.7587919350551086,-0.3592483195892896,4054,0.0,0.0,3.4964329361042987e-39,-0.07242902675516075,0.0,-0.018185763888888325,0.0,0.0,0.3419591225794506,0.0,1761.01661717,-0.4300052193941518,-0.00554243994076967,1054,-0.5,64.53575125,-0.05281862451719312,0.26239013671875,1.0028889179229736,-0.01606734684901312,0.000268371399,13698,12.014122009277344,0.9886847138404846,-34.08682861328125,0.2,0.025326073,31.26563892364502
-0.02993378113682721,0.01,-0.08744999600391318,-0.05681384208221015,0.263648475,0.5036414033091977,0.0029128646355174067,1.8541881,63294066,-0.06655929748667026,0.023177351250000002,-0.015170906203424622,0.0,-0.005380893867399002,233,-0.23440013349526495,-6.104652600321337e-08,-0.44854027046984857,4.95889354289342,-0.04459987090471137,0.0,2967.31,0.58936085075,-0.10164546741302319,-0.6489056355782287,-0.375679665222454,4054,0.0,0.0,1.1822005345207673e-39,-0.08436449590744069,0.0,-0.01852213541666609,0.0,0.0,0.32119241785488356,0.0,1745.73733278,-0.4536577769515431,-0.005364109999228468,1059,-0.5,64.54727125,-0.05633310583480669,0.221435546875,1.0016052722930908,-0.009577947261277586,0.000268362183,13702,19.68198013305664,0.9874433279037476,-34.07428817749023,0.2,0.015853465,70.4796875
-0.02986350300174821,0.01,-0.08731974545685388,-0.05585190969089344,0.263725275,0.5103754581463491,0.002834739706789454,1.8551097,63312498,-0.07415784882724291,0.023188871250000003,-0.01590358126441331,0.0,-0.0046784767103371,234,-0.2355942724262213,-6.083077569430073e-08,-0.43858693797866244,4.947905800362634,-0.04297127326631585,0.0,3017.6,0.58934318675,-0.10163650367447846,-0.6479783988780204,-0.37107043982962096,4054,0.0,0.0,1.2916557995346702e-39,-0.08846991671979379,0.0,-0.018934461805554945,0.0,0.0,0.325989840667171,0.0,1772.63292924,-0.44825358421586486,-0.005348124178265198,1063,-0.5,64.55879125,-0.059729878429465755,0.21124267578125,1.0020073652267456,-0.014386730641126633,0.000268352967,13706,109.4603042602539,0.9675525426864624,-34.07383766174316,0.2,0.016758148,202.16632118225098
-0.030511140362597597,0.01,-0.08443112797659096,-0.055253229954279774,0.263802075,0.4982604574899044,0.003052838408621028,1.8560313,63330930,-0.04705801631222581,0.02320039125,-0.013762037827304851,0.0,-0.0035143495981613,235,-0.2389827090842561,-6.133084754949576e-08,-0.41791800278057717,5.428217108431768,-0.03705875683210432,0.0,3040.17,0.58932552275,-0.10210698269397664,-0.7724509459403808,-0.35681006862069364,4055,0.0,0.0,5.600413769005671e-45,-0.057876492548728925,0.0,-0.018522135416666086,0.0,0.0,0.3555618522120762,0.0,1785.86107962,-0.42880537797897905,-0.005494984008952856,1068,-0.5,64.57031125,-0.044485104072607314,0.20440673828125,1.0026001930236816,-0.012911134155001492,0.000268343751,13710,139.94329833984375,0.9522490501403809,-34.08334503173828,0.2,0.017661769,225.41048736572264
-0.030241274766028867,0.01,-0.0844253453310626,-0.05459650323485441,0.263878875,0.5054402714730871,0.0031711108167655766,1.8569529,63349362,-0.041270821781932046,0.02321191125,-0.017325301231539192,0.0,-0.003092473622441826,236,-0.23720101894730738,-5.882435055620405e-08,-0.40714716335677503,5.509711928988568,-0.0364422038031653,0.0,3053.58,0.58930785875,-0.102220622674576,-0.8019052802587793,-0.35594669248729816,4055,0.0,0.0,0.0,-0.0500171283616109,0.0,-0.018348524305554982,0.0,0.0,0.35667817367206883,0.0,1796.52964979,-0.4121312807959951,-0.005456788701865366,1072,-0.5,64.58183125,-0.040114144492524054,0.22589111328125,1.0026682615280151,-0.012597685784567148,0.000268334535,13714,24.57174301147461,0.9529913067817688,-34.085351181030276,0.2,0.021592226,75.81382045745849
-0.029783499501763813,0.01,-0.0860854930842847,-0.05667080743228248,0.263955675,0.5094954450035173,0.002846132954194521,1.8578745,63367794,-0.061454571771420344,0.023223431250000003,-0.014946015903124464,0.0,-0.004516579326790546,237,-0.23502180195258188,-6.053355694219361e-08,-0.44144213368913754,5.041463592667494,-0.04336032348561924,0.0,3149.83,0.58929019475,-0.10161727041091685,-0.6724323430380938,-0.36727982848673496,4055,0.0,0.0,2.4309417924717706e-36,-0.07390171797018513,0.0,-0.01855468749999942,0.0,0.0,0.3257357299305302,0.0,1860.3157279900001,-0.4155410297070854,-0.005306940672664996,1077,-0.5,64.59335125,-0.05074595778476095,0.20322265625,1.0022563934326172,-0.013318078510928899,0.000268325319,13718,51.7226676940918,0.8662971258163452,-34.07984600067139,0.2,0.017918508,180.76272163391113
