reward_terms/torque,reward_terms/assist_pen,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/upright,reward_terms/action_rate,reward_terms/clearance,reward_terms/time,reward_terms/coef_rate,reward_terms/residual,reward_terms/stance,curriculum/ctrl_jitter_ms,curriculum/stance_ratio,reward_terms/stop,curriculum/eff_scale,reward_terms/height,reward_terms/motor_vel,reward_terms/hip_roll,time/iterations,reward_terms/energy,reward_terms/phase_contact,reward_terms/lat_vel,reward_terms/overrun,reward_terms/angmom,curriculum/ent_coef,rollout/ep_rew_mean,curriculum/sprint_dist_m,reward_terms/stance_time,rollout/ep_len_mean,reward_terms/foot_ahead,time/fps,curriculum/ctrl_drop_prob,reward_terms/ang_xy,reward_terms/air_time,reward_terms/vz,reward_terms/alive,time/time_elapsed,time/total_timesteps,train/loss,train/std,train/explained_variance,train/clip_fraction,train/clip_range,train/value_loss,train/n_updates,train/approx_kl,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
-0.03616068489636062,0.0,2.563034172275895,-0.512143160985168,-0.0815072881603252,-0.10268421517955863,0.09777807229180185,-0.5,-0.5367678906633461,-0.10928625566045269,-0.007319529098251457,0.0,0.6356215040000001,0.0,0.0625152,-0.006071078355776388,-0.0010756452198125257,-0.038768584290747025,815,-0.005513776985898705,-0.14858759225929594,-3.617676527157663e-08,0.0,-0.0744663431970801,0.01,23.790992739999997,34.37728,0.0,934.05,0.0,4525,0.0,-0.24312441645845098,0.0031901020071624466,-0.050365798503377406,0.0,3319,15022080,25.210439682006836,1.0005121231079102,0.9348737597465515,0.09912109375,0.2,73.53757076263427,10498,0.010245599,0.00026249088,-34.058039855957034,-0.008974111871793866
-0.03567013516496171,0.0,2.6802524935854786,-0.5237250818013884,-0.09444675167848911,-0.10247127986549653,0.08845634674951229,-0.5,-0.5556345016407682,-0.10898718152190641,-0.015746331253774237,0.0,0.63560384,0.0,0.062592,-0.009177032112644872,-0.0010763494195916879,-0.04471124907134882,816,-0.005513059328193181,-0.15307062174896674,-3.3489598028526695e-08,0.0,-0.0833503822134329,0.01,37.007698620000006,34.3888,0.0,999.32,0.0,4525,0.0,-0.2561524014702059,0.002425671092674343,-0.0671478699490347,0.0,3323,15040512,26.882856369018555,1.0005578994750977,0.9506773948669434,0.0959716796875,0.2,49.24770393371582,10502,0.009862417,0.0002624448,-34.05908317565918,-0.0118409686954692
-0.035450426700292664,0.0,2.5216849823368546,-0.5065294712668884,-0.09152653293624424,-0.10182323311073048,0.08951241419519042,-0.5,-0.5411766755264785,-0.10905492020536431,-0.01755200617935114,0.0,0.635586176,0.0,0.0626688,-0.008703451329694568,-0.0010454079546589816,-0.04251947420355459,817,-0.005406325438415018,-0.150616720100744,-3.275987411083264e-08,0.0,-0.08250558463073995,0.01,44.116604640000006,34.40032,0.0,1020.89,0.0,4525,0.0,-0.24257980054411435,0.002911239464689667,-0.061589152124670754,0.0,3327,15058944,25.901832580566406,1.000659704208374,0.9601372480392456,0.10582275390625,0.2,50.51223602294922,10506,0.010466663,0.00026239872,-34.06075611114502,-0.012621064181439578
-0.036517697816686526,0.0,2.6903143597938657,-0.5320204220298197,-0.08631073678155035,-0.10103936625941948,0.09935807061038497,-0.5,-0.5290359027399655,-0.10943398955622087,-0.012814252054683648,0.0,0.635568512,0.0,0.0627456,-0.008596797288640044,-0.0010910991110356393,-0.04176920021145791,818,-0.005623623701339742,-0.1555925347355906,-3.576597447129097e-08,0.0,-0.0851787493709471,0.01,45.048996790000004,34.41184,0.0,1022.52,0.0,4525,0.0,-0.2567697258458524,0.0027012786627488416,-0.059882368475936816,0.0,3331,15077376,26.27307891845703,1.0005378723144531,0.9364653825759888,0.10950927734375,0.2,69.82242889404297,10510,0.011699455,0.00026235264,-34.05903625488281,-0.012081741448491811
-0.03566729799306504,0.0,2.750821830450395,-0.5390533263179565,-0.11823119225907276,-0.10178343072404669,0.10815450996078496,-0.5,-0.5412848305235356,-0.10894206109527503,-0.02286779002841705,0.0,0.6355508480000001,0.0,0.0628224,-0.010412857368738714,-0.0010542471031239685,-0.04933649099352024,819,-0.005488635582396626,-0.1595892741767627,-3.129521381141191e-08,0.0,-0.09136776795421425,0.01,49.39671495999999,34.42336,0.0,1010.08,0.0,4525,0.0,-0.2633207555637995,0.0027853709794322234,-0.07227109288885955,0.0,3335,15095808,23.12425994873047,1.0003643035888672,0.9518929719924927,0.1001708984375,0.2,55.63481845855713,10514,0.010395243,0.00026230656,-34.05804920196533,-0.011408220464363693
-0.03615497946604852,0.0,2.7843955206719597,-0.5253589299964385,-0.08976724874744496,-0.10088346586042776,0.09634106346870594,-0.5,-0.5248981800779093,-0.10952329717517492,-0.01808633365776522,0.0,0.635533184,0.0,0.0628992,-0.00883836993261044,-0.0010924310294200264,-0.045431966874622226,820,-0.005612486734716303,-0.15163335490370958,-3.458107209661842e-08,0.0,-0.08058324302174177,0.01,45.89957346,34.43488,0.0,1003.78,0.0,4525,0.0,-0.2516420021348118,0.002608505174672852,-0.06380385557255817,0.0,3339,15114240,37.75606918334961,1.0003079175949097,0.9539715647697449,0.08297119140625,0.2,69.89179515838623,10518,0.00904262,0.00026226048,-34.05651741027832,-0.012065169797278941
-0.035470398672381935,0.0,2.5233412359056646,-0.5103438394813297,-0.09728487151229813,-0.1021200647165986,0.09886839968201037,-0.5,-0.5392420160186819,-0.10936060593350587,-0.018597830257879294,0.0,0.63551552,0.0,0.062976,-0.009189368291114667,-0.001037329731906829,-0.048122379992680445,821,-0.005391730242612399,-0.15487392688171486,-3.17859213617701e-08,0.0,-0.08614078700736634,0.01,43.040606900000014,34.4464,0.0,966.33,0.0,4525,0.0,-0.2500488961067776,0.0030859355142133105,-0.06582808918318346,0.0,3343,15132672,20.209827423095703,1.000438928604126,0.9593920111656189,0.099267578125,0.2,52.101084327697755,10522,0.008469174,0.0002622144,-34.058403396606444,-0.011587882973253727
-0.03614710839656587,0.0,2.811289871563489,-0.5321859588050578,-0.08685066337444618,-0.10027087416819862,0.09952983769427635,-0.5,-0.532258344466419,-0.10946744777179523,-0.01399848798905349,0.0,0.635497856,0.0,0.0630528,-0.007803005749483495,-0.0011199361184739754,-0.04530047171679896,822,-0.005705680737716962,-0.1503751149696379,-2.9468959330787347e-08,0.0,-0.08177752497894171,0.01,48.90612494999999,34.45792,-0.00015299403781278266,987.53,0.0,4525,0.0,-0.257196432873705,0.002674151819923686,-0.060767848360183466,0.0,3347,15151104,40.038944244384766,1.000873327255249,0.9508075714111328,0.1161865234375,0.2,67.96433219909667,10526,0.010586699,0.00026216832,-34.06214275360107,-0.013286727597005665
-0.03568444523376345,0.0,2.764138300584079,-0.5271960639406115,-0.10159331586235475,-0.10240382110452713,0.10071642402430331,-0.5,-0.5311310929995141,-0.10935705595615981,-0.02536697161437968,0.0,0.635480192,0.0,0.0631296,-0.010498859074501028,-0.0010784006275545086,-0.04895049063878856,823,-0.005537921532243422,-0.15652772968455414,-3.110319191951151e-08,0.0,-0.08917464537936194,0.01,52.87739176000001,34.46944,0.0,977.41,0.0,4525,0.0,-0.26062199538953873,0.0026041647555151335,-0.07081211273710851,0.0,3352,15169536,20.904008865356445,1.0006835460662842,0.9679648876190186,0.09202880859375,0.2,42.77659645080566,10530,0.010458538,0.00026212224,-34.062425994873045,-0.01204853777308017
-0.03575634211531806,0.0,2.5926124053488935,-0.5229406554879865,-0.10587954419842537,-0.10280878500129093,0.0933263062389222,-0.5,-0.5510664878670315,-0.10914532928308268,-0.01772007039019493,0.0,0.635462528,0.0,0.0632064,-0.008855429476532953,-0.0010719267444833317,-0.050296156724966186,824,-0.005547105524940231,-0.15936124835386054,-3.0287796971730286e-08,0.0,-0.08880171977055938,0.01,58.57271559,34.480959999999996,0.0,1008.02,0.0,4525,0.0,-0.26361603893736874,0.00232638723617937,-0.06932428117731715,0.0,3356,15187968,29.44911003112793,1.0005290508270264,0.9531353712081909,0.10628662109375,0.2,70.39890804290772,10534,0.010384681,0.00026207616,-34.05945091247558,-0.011310456204228103
-0.036304538250534396,0.0,2.8145372488461584,-0.5340765209067967,-0.10758934341634165,-0.10101060066754945,0.09845992758060937,-0.5,-0.5306254396064891,-0.10947524353436364,-0.01946938846005149,0.0,0.635444864,0.0,0.0632832,-0.011112176706832545,-0.0011104865310510733,-0.049142406216929876,825,-0.005707384013224899,-0.15631973160047338,-3.14906043387176e-08,0.0,-0.09502620991102939,0.01,57.763670729999994,34.49248,0.0,1004.77,0.0,4525,0.0,-0.27246352188347706,0.002111543668434024,-0.07479884592367222,0.0,3360,15206400,24.37322998046875,1.0004618167877197,0.952162504196167,0.100439453125,0.2,69.04277782440185,10538,0.009787928,0.00026203007999999996,-34.059552383422854,-0.0129356560530141
-0.03610632950461735,0.0,2.599254269933807,-0.5109718115439476,-0.08287107209224207,-0.10004578733124636,0.09315780506225152,-0.5,-0.5324670596056228,-0.10988733137882052,-0.01844726257495332,0.0,0.6354272,0.0,0.06336,-0.008348239550513881,-0.0010806404020143312,-0.04786331600577917,826,-0.005592008905644205,-0.15033609916164928,-3.134433130641412e-08,0.0,-0.0813866062238903,0.01,53.955745539999995,34.504,0.0,988.67,0.0,4525,0.0,-0.24742144233964,0.003052841131446055,-0.06066995073948202,0.0,3364,15224832,47.25739669799805,1.0005388259887695,0.9441341161727905,0.0975341796875,0.2,86.5635799407959,10542,0.009635815,0.000261984,-34.05966987609863,-0.01134366209153086
-0.03592933323927964,0.0,2.604518880142933,-0.5194305447646612,-0.1032942034280041,-0.1023511318228572,0.09759302260693757,-0.5,-0.5465880753275841,-0.10932552730351913,-0.01736070581506248,0.0,0.635409536,0.0,0.0634368,-0.008798510049088612,-0.0010767115077340134,-0.05157206095574198,827,-0.005585835738406053,-0.159934178477635,-3.0998670424223606e-08,0.0,-0.08828720822716887,0.01,57.84725004,34.51552,-2.31931044254452e-05,990.62,0.0,4525,0.0,-0.26016599589358536,0.0023632795912110144,-0.0660682852999091,0.0,3368,15243264,25.858150482177734,1.0006524324417114,0.9567365646362305,0.12266845703125,0.2,52.416864013671876,10546,0.011101256,0.00026193791999999997,-34.0604434967041,-0.012325823260471224
-0.03759624679628745,0.0,2.9284802513596344,-0.5140300549053424,-0.08035754131902216,-0.10013393788785577,0.09150384809754769,-0.5,-0.5199370470652719,-0.10985409042027837,-0.015469274595873281,0.0,0.635391872,0.0,0.0635136,-0.007374079754874411,-0.0011563949515617804,-0.04679469791889769,828,-0.0059232990718703,-0.14902964260849372,-3.197071649900235e-08,0.0,-0.08216342086877705,0.01,53.68568695999999,34.52704,0.0,976.07,0.0,4525,0.0,-0.26195684991522783,0.00243977717602522,-0.05454550543913924,0.0,3372,15261696,31.5898380279541,1.0007256269454956,0.9547869563102722,0.10860595703125,0.2,65.14787769317627,10550,0.010240806,0.00026189184,-34.06280860900879,-0.013102759432513267
-0.03648778276922761,0.0,2.8311773681814296,-0.5304640386121495,-0.0975300735378533,-0.10009340497582372,0.09524382998108843,-0.5,-0.5308809333262876,-0.10978597072498847,-0.019860033587729822,0.0,0.635374208,0.0,0.0635904,-0.010081261380132111,-0.001111354241760636,-0.051305826210758604,829,-0.005738592853196261,-0.15539258674872408,-3.1271505015692756e-08,0.0,-0.0883219861390495,0.01,62.338531540000005,34.538560000000004,0.0,991.3,0.0,4525,0.0,-0.2656205362208032,0.0024495427464393694,-0.06942101894766316,0.0,3376,15280128,24.64011001586914,1.000343918800354,0.9587026238441467,0.0672607421875,0.2,51.69942626953125,10554,0.007267738,0.00026184575999999997,-34.058979225158694,-0.008390565612353384
-0.037149562319503594,0.0,2.6534539050258723,-0.5385863919553272,-0.09502974843069584,-0.09968126525128736,0.09462207231522222,-0.5,-0.518005959547617,-0.1098024110284032,-0.015274267414411794,0.0,0.635356544,0.0,0.0636672,-0.008657402946220336,-0.001116857197378188,-0.04295044675946331,830,-0.005776783372437998,-0.15099796382712494,-3.365111395812998e-08,0.0,-0.08471028350929127,0.01,60.21084848,34.55008,0.0,965.25,0.0,4525,0.0,-0.25277909178273744,0.0027256925758491787,-0.06199211118831808,0.0,3380,15298560,29.599197387695312,1.0001425743103027,0.9512306451797485,0.09981689453125,0.2,67.65976009368896,10558,0.009970097,0.00026179968,-34.055481147766116,-0.01279597959946841
-0.036461618778560044,0.0,2.6997206863354624,-0.5208494058234088,-0.09806249565115079,-0.10130563610835147,0.09841040235236458,-0.5,-0.5310610192650771,-0.1096145729186542,-0.019061063664038976,0.0,0.63533888,0.0,0.063744,-0.010211235469966034,-0.0010952260908299852,-0.04834853078675009,831,-0.005662245740175138,-0.1544873053581382,-3.1043270401927274e-08,0.0,-0.08582781444702534,0.01,64.50013597,34.5616,-4.068747835440768e-07,975.4,0.0,4525,0.0,-0.25862760510325833,0.0022260183662486575,-0.06977208572739324,0.0,3384,15316992,38.937862396240234,1.0004034042358398,0.931014358997345,0.11590576171875,0.2,94.45713577270507,10562,0.011556807,0.0002617536,-34.05693359375,-0.010255742282606662
-0.03759776617734098,0.0,2.8232633306359163,-0.5303180665428923,-0.08878335343534446,-0.1002483810574936,0.09694764045898158,-0.5,-0.5283073623448127,-0.109767072560172,-0.012605910924499832,0.0,0.635321216,0.0,0.0638208,-0.008556052734814483,-0.0011574456807133566,-0.045869558374971,832,-0.0059240652159711395,-0.15017489026723574,-3.3406325674347926e-08,0.0,-0.08080446074220576,0.01,63.17541724000001,34.57312,-2.848226965094606e-06,944.57,0.0,4525,0.0,-0.2577592373126347,0.0028054450392826563,-0.0630157985711082,0.0,3388,15335424,41.833980560302734,1.000720739364624,0.9447996020317078,0.0981689453125,0.2,78.04297180175782,10566,0.010153497,0.00026170752,-34.06245174407959,-0.011747865565121174
-0.03631353577735273,0.0,2.530568603433118,-0.5131541944867397,-0.12388666762922042,-0.10073303099794309,0.09655387348479941,-0.5,-0.5495054611689485,-0.10947896261430473,-0.023789249669682603,0.0,0.635303552,0.0,0.0638976,-0.012206054821893691,-0.001076435666183124,-0.05101034274190488,833,-0.005582283953475298,-0.16112865447455077,-3.389299411506745e-08,0.0,-0.09712969982441409,0.01,44.74368203,34.58464,-0.00023206825588001974,887.06,0.0,4525,0.0,-0.26772058809863475,0.002562389899847201,-0.07984725605557091,0.0,3392,15353856,41.78193283081055,1.0005768537521362,0.9262716770172119,0.0743896484375,0.2,96.26487350463867,10570,0.009376735,0.00026166144,-34.061130142211915,-0.009786656964570284
-0.03732814128022397,0.0,2.847867945174448,-0.5272067300768137,-0.09416695388246789,-0.1009182996114269,0.10101567249147486,-0.5,-0.5228674361519794,-0.10980402620288125,-0.017378592645571133,0.0,0.635285888,0.0,0.0639744,-0.0095218608474833,-0.0011581009437228785,-0.04749991966388341,834,-0.005884207438069277,-0.15087866505536596,-3.260186782459627e-08,0.0,-0.08553623781700999,0.01,43.84519617,34.59616,0.0,899.72,0.0,4525,0.0,-0.26784867865487455,0.002815210528852832,-0.06615673645931452,0.0,3396,15372288,36.89835739135742,1.0004395246505737,0.9554359912872314,0.10518798828125,0.2,78.77915420532227,10574,0.010173755,0.00026161536,-34.05891437530518,-0.013460962317185476
-0.03818902769912545,0.0,2.989732746209344,-0.538266859342323,-0.09846461675067691,-0.09985393037167287,0.10718174846269186,-0.5,-0.5362214760394228,-0.10965034963445337,-0.016121542644011888,0.0,0.635268224,0.0,0.0640512,-0.008691549511587746,-0.0011968332807653912,-0.048063654395137156,835,-0.006060009050849141,-0.15148856560170754,-3.3474042747513636e-08,0.0,-0.08565906589626261,0.01,62.50213916,34.60768,-8.951672094149722e-06,963.78,0.0,4525,0.0,-0.272931020347217,0.002376842736137203,-0.06300397355419156,0.0,3400,15390720,24.743284225463867,1.0003418922424316,0.961047887802124,0.0772705078125,0.2,56.364942169189455,10578,0.0101854075,0.00026156928,-34.058047485351565,-0.01031537689268589
-0.03773338560310638,0.0,2.7551428029707212,-0.523677778272105,-0.10068055312566616,-0.10128160851319844,0.11099058228911707,-0.5,-0.5280472047759308,-0.10959795752524792,-0.020866755484143466,0.0,0.63525056,0.0,0.064128,-0.009655860344019369,-0.001156964768715088,-0.04785290068638427,836,-0.005912118583925389,-0.15240722481989266,-3.4607389825295906e-08,0.0,-0.0895923658655909,0.01,63.18975598,34.6192,0.0,959.17,0.0,4525,0.0,-0.27412815035483223,0.002810327727476963,-0.0706549508131606,0.0,3404,15409152,28.6590633392334,1.000335454940796,0.9538755416870117,0.08775634765625,0.2,70.61594467163086,10582,0.00873015,0.0002615232,-34.057342529296875,-0.010489565622992813
-0.037240128910701775,0.0,2.691733178829506,-0.5227328921810328,-0.10805921798603807,-0.10184678735883167,0.10476587347398322,-0.5,-0.5352809811473418,-0.10943226635516771,-0.01963494143545787,0.0,0.635232896,0.0,0.0642048,-0.009954871870243938,-0.0011199348868416751,-0.04348203005929657,837,-0.005778835515627952,-0.15742250775307157,-3.1588444578969334e-08,0.0,-0.09141439113780807,0.01,64.3142074,34.63072,0.0,963.29,0.0,4526,0.0,-0.27198972638061636,0.0029106966426803004,-0.07121927742184439,0.0,3408,15427584,38.683753967285156,1.0006895065307617,0.9421698451042175,0.12569580078125,0.2,88.82584953308105,10586,0.010552125,0.00026147712,-34.06008415222168,-0.01333167552947998
-0.03811486094679971,0.0,2.8359531339666004,-0.5281445063914096,-0.09206252802639787,-0.09993166877322361,0.1036003067668194,-0.5,-0.517260067617734,-0.10986517866235483,-0.01487979435162821,0.0,0.6352152320000001,0.0,0.0642816,-0.008926728169402313,-0.0011946479354308008,-0.041578280262167505,838,-0.006031985299891723,-0.14718186472687814,-3.484206090326623e-08,0.0,-0.08621787499632505,0.01,70.96060754999999,34.64224,0.0,972.27,0.0,4526,0.0,-0.2677639431895542,0.0025851760066062626,-0.06547049256786759,0.0,3412,15446016,54.05023193359375,1.0007424354553223,0.9372020959854126,0.08603515625,0.2,96.30252876281739,10590,0.009217228,0.00026143103999999996,-34.062178230285646,-0.010580628062598407
-0.037825426761757736,0.0,2.8031305692518957,-0.5299871411159515,-0.0799908819723298,-0.1021418328250719,0.09619293590183549,-0.5,-0.5318913523307022,-0.10956958854539584,-0.014155182391637385,0.0,0.635197568,0.0,0.0643584,-0.0068859868651480255,-0.0011855468287138443,-0.04377408871934112,839,-0.005995393307588387,-0.15266801872954833,-3.406959494522655e-08,0.0,-0.07616283493366932,0.01,90.62053685999999,34.65376,0.0,1040.41,0.0,4526,0.0,-0.25940201885507663,0.0026383445397692006,-0.05467148025696173,0.0,3416,15464448,38.20136642456055,1.0005967617034912,0.9555397033691406,0.0799560546875,0.2,64.84872913360596,10594,0.009270573,0.00026138496,-34.061295700073245,-0.011101841391064227
-0.03766847615781744,0.0,2.917910988926648,-0.5437241591953467,-0.10147327596676173,-0.10237512333087925,0.1041702241830694,-0.5,-0.5363045799811751,-0.10953128635158679,-0.019044138661588692,0.0,0.635179904,0.0,0.0644352,-0.010675032879131116,-0.0011734831318578798,-0.0495573721501999,840,-0.005981743467389101,-0.15667142703372122,-3.1728385078693806e-08,0.0,-0.09188695871301739,0.01,85.85128558000001,34.665279999999996,0.0,1018.93,0.0,4526,0.0,-0.27629143087222646,0.00244845742579653,-0.07105030388905076,0.0,3420,15482880,22.797630310058594,1.0006911754608154,0.9523910880088806,0.1237060546875,0.2,66.43323211669922,10598,0.011051707,0.00026133888,-34.06131916046142,-0.011906833143439145
-0.037266365070294925,0.0,2.817333799201931,-0.5468549978763172,-0.12111834982010285,-0.10235854070361981,0.10393777749024848,-0.5,-0.5292989815875332,-0.10918245075033534,-0.02219391586633349,0.0,0.63516224,0.0,0.064512,-0.01176616046586159,-0.0011309226502436156,-0.047876672169836584,841,-0.0058329980679216326,-0.16007118751591703,-3.123167441820914e-08,0.0,-0.09828444010267932,0.01,74.67573824,34.6768,0.0,982.71,0.0,4526,0.0,-0.27698840912506806,0.002784829134018057,-0.07772103128669854,0.0,3424,15501312,24.649818420410156,1.0005807876586914,0.9620815515518188,0.0931396484375,0.2,57.41150894165039,10602,0.009156011,0.0002612928,-34.060834884643555,-0.012263998156413436
-0.03832874913252867,0.0,2.8029845896016266,-0.5375353486087598,-0.09097385635943162,-0.10030406777567197,0.10431836692763317,-0.5,-0.5304060370113329,-0.1097914732602521,-0.013507287054736295,0.0,0.6351445760000001,0.0,0.0645888,-0.0068897944865424976,-0.0011738126694037807,-0.04448653053290355,842,-0.006017769950930619,-0.15196226190056414,-3.251560124094e-08,0.0,-0.08251734335926357,0.01,78.28534588000001,34.688320000000004,-8.137625021239122e-07,998.39,0.0,4526,0.0,-0.26132202812122846,0.0027142993866517725,-0.056584416861293466,0.0,3428,15519744,21.473756790161133,1.0006704330444336,0.970738410949707,0.0919189453125,0.2,52.43421268463135,10606,0.010293576,0.00026124671999999997,-34.06107807159424,-0.014312009210698307
-0.03769489253354752,0.0,2.88242377189675,-0.5319915378279855,-0.10684278216909943,-0.101181352816447,0.10387836916083043,-0.5,-0.5238107436306657,-0.10952069720253932,-0.019893958294676255,0.0,0.635126912,0.0,0.0646656,-0.01011135515967976,-0.0011544497635862714,-0.04955858679064777,843,-0.005928729919209363,-0.14833371308729826,-3.292749364652603e-08,0.0,-0.09301810788379736,0.01,86.58537479000002,34.69984,-1.4241341786045166e-05,1017.89,0.0,4526,0.0,-0.2721041616008034,0.0027918818329150477,-0.07274120900199961,0.0,3432,15538176,23.37081527709961,1.0007579326629639,0.9521227478981018,0.09647216796875,0.2,66.55359382629395,10610,0.009046908,0.00026120064,-34.062167167663574,-0.013013049843721092
-0.03844290786895231,0.0,2.8960748845867004,-0.5408854675932523,-0.09331762764278274,-0.1015427368902179,0.10910018779250452,-0.5,-0.5218868868028639,-0.1097058763090104,-0.015366165813298277,0.0,0.635109248,0.0,0.0647424,-0.008745666340757512,-0.0011905955684698242,-0.04603958600757586,844,-0.006093060749734028,-0.15281789223517564,-3.2257311427555126e-08,0.0,-0.08329542306908451,0.01,82.48241699000002,34.71136,0.0,988.41,0.0,4526,0.0,-0.27074606277292584,0.0024799242188843587,-0.0629896634660939,0.0,3437,15556608,56.718711853027344,1.0007365942001343,0.9468590617179871,0.11470947265625,0.2,99.99818229675293,10614,0.01145356,0.00026115455999999997,-34.062046432495116,-0.012447938043624162
-0.03834774493433607,0.0,2.8549898505962292,-0.521772634112028,-0.10564445765563124,-0.10066303522489978,0.10445274585858327,-0.5,-0.5175739459279873,-0.1099419960931752,-0.016881781017946504,0.0,0.635091584,0.0,0.0648192,-0.009984022949682592,-0.001173207162874683,-0.04573586546582738,845,-0.006026549471329672,-0.15129551977134054,-3.385827096726048e-08,0.0,-0.08707385587279504,0.01,80.15362408000001,34.722879999999996,-3.7976488884952332e-06,952.23,0.0,4526,0.0,-0.2720216644587542,0.0028043601422622385,-0.06939363429916119,0.0,3441,15575040,31.472410202026367,1.0006617307662964,0.9564655423164368,0.09140625,0.2,69.51907882690429,10618,0.010202436,0.00026110848,-34.06087474822998,-0.011290078319143504
-0.03878057375446996,0.0,3.0196905724414314,-0.5503409290558172,-0.11271095964029382,-0.10079604163981865,0.11244957724697523,-0.5,-0.5239901001070735,-0.10981814658146001,-0.017615660520822078,0.0,0.6350739200000001,0.0,0.064896,-0.009715349519047142,-0.0011959795717350517,-0.047378038696544625,846,-0.006142182677214453,-0.1495170320196445,-3.349427217302713e-08,0.0,-0.08946966644029607,0.01,85.58070466000001,34.7344,0.0,947.47,0.0,4526,0.0,-0.27715837271244953,0.002552623685915023,-0.06698195553734113,0.0,3445,15593472,39.00779342651367,1.000712275505066,0.949325680732727,0.10172119140625,0.2,88.84836196899414,10622,0.010836482,0.0002610624,-34.06117668151855,-0.01137327030301094
-0.03809546011041371,0.0,2.8750444530058474,-0.5418944949431572,-0.12001996987251112,-0.10174076601590201,0.10268945296512146,-0.5,-0.5453491768581826,-0.10933623927596721,-0.02194929675806561,0.0,0.635056256,0.0,0.0649728,-0.011250281633378966,-0.0011828621294265576,-0.05012646409650557,847,-0.006038162963638196,-0.1574790648386034,-3.2224236004099825e-08,0.0,-0.08979210473793545,0.01,79.11932513000001,34.74592,0.0,898.25,0.0,4526,0.0,-0.2745160120564706,0.0023307274386752397,-0.0720532160006574,0.0,3449,15611904,32.4902229309082,1.0006119012832642,0.957958459854126,0.07830810546875,0.2,76.54778480529785,10626,0.008836521,0.00026101632,-34.06105461120605,-0.010274840239435434
-0.038692981217668766,0.0,2.81889601838831,-0.5422970397199461,-0.09501679301506318,-0.10074523729353342,0.10246932190906516,-0.5,-0.5293878903060206,-0.10994483029568886,-0.011307460058958175,0.0,0.635038592,0.0,0.0650496,-0.007589387657253445,-0.001198336243522921,-0.04491300819689107,848,-0.006115588809400805,-0.15387714600198948,-3.232477087758239e-08,0.0,-0.08197982318119618,0.01,82.52570936000001,34.75744,0.0,899.71,0.0,4526,0.0,-0.26546032512720846,0.0026003670096138697,-0.05679413527936203,0.0,3453,15630336,40.94917678833008,1.000645399093628,0.9508913159370422,0.094384765625,0.2,95.77838668823242,10630,0.011127109,0.00026097024,-34.060690307617186,-0.009787412954028695
-0.03811699693308323,0.0,2.7229499374713857,-0.5265537962123925,-0.11362798758745216,-0.1017777246137024,0.10819910448082887,-0.5,-0.5348536348173052,-0.10964802913486829,-0.019930791910678116,0.0,0.635020928,0.0,0.0651264,-0.010461768025500941,-0.0011383941820300564,-0.04776414049676868,849,-0.005884435957054266,-0.15681553975703086,-3.3432412137273697e-08,0.0,-0.0895171830534297,0.01,64.84491018,34.76896,0.0,851.73,0.0,4526,0.0,-0.2662951066665417,0.0027994770207442343,-0.07196119231459125,0.0,3457,15648768,46.27650833129883,1.0007531642913818,0.9386026859283447,0.097900390625,0.2,100.17021713256835,10634,0.010356116,0.00026092416,-34.06276512145996,-0.011904338968452065
-0.039177342551716184,0.0,3.009456462914849,-0.5517191647188443,-0.09032695328974076,-0.10141054888384553,0.09669547039078566,-0.5,-0.5375305664429183,-0.10962512527361455,-0.018168290823567954,0.0,0.6350032640000001,0.0,0.0652032,-0.008856899340915332,-0.0012446515146904114,-0.0488388594841078,850,-0.006255665688508976,-0.15401115686088435,-3.4025055546799594e-08,0.0,-0.08318300832955572,0.01,69.48530351,34.78048,-1.057926177357634e-05,874.28,0.0,4526,0.0,-0.2775805216466731,0.0019878456466055163,-0.06170927402313104,0.0,3461,15667200,59.30216979980469,1.0006022453308105,0.9410715699195862,0.0769287109375,0.2,112.6428352355957,10638,0.009892801,0.00026087808,-34.061252212524415,-0.00826682975748554
-0.04025073693852307,0.0,2.927117990080531,-0.5410761629126363,-0.09247174678849258,-0.10191618156211756,0.1071291493425775,-0.5,-0.5132111512247813,-0.1100959655012175,-0.013198318253627274,0.0,0.6349856,0.0,0.06528,-0.00755459094869837,-0.0012494215023326522,-0.04101313560530878,851,-0.0063319296223758,-0.15343896280471314,-3.8522212324173585e-08,0.0,-0.07906781808743263,0.01,65.9200679,34.792,0.0,884.08,0.0,4526,0.0,-0.26655003176868886,0.003098955982649285,-0.06074325846023221,0.0,3465,15685632,36.66392517089844,1.0006117820739746,0.948591411113739,0.0576416015625,0.2,89.1837718963623,10642,0.008424846,0.000260832,-34.06096000671387,-0.010300680238287896
-0.038762883282432575,0.0,2.849389307967352,-0.5503511039310519,-0.087373635635832,-0.10165035172663739,0.10146746173405008,-0.5,-0.5497441294187149,-0.10975008135653486,-0.01976974534110242,0.0,0.634967936,0.0,0.0653568,-0.008598299222418056,-0.0012005962518097707,-0.04996822159293978,852,-0.006095803217530341,-0.15517302336192546,-3.534911441767849e-08,0.0,-0.08289016458385483,0.01,94.25031014999999,34.80352,0.0,991.88,0.0,4526,0.0,-0.27235888731005686,0.00216091396416434,-0.063033684657963,0.0,3469,15704064,26.80051612854004,1.0007315874099731,0.9667901992797852,0.09217529296875,0.2,55.11683673858643,10646,0.009384729,0.00026078592,-34.062735366821286,-0.012075479701161384
