reward_terms/coef_rate,reward_terms/lat_vel,time/time_elapsed,reward_terms/residual,reward_terms/energy,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/stop,reward_terms/clearance,reward_terms/foot_ahead,reward_terms/action_rate,time/iterations,rollout/ep_rew_mean,time/fps,reward_terms/phase_contact,reward_terms/hip_roll,reward_terms/time,curriculum/sprint_dist_m,curriculum/eff_scale,reward_terms/upright,reward_terms/angmom,reward_terms/foot_slip,reward_terms/stance_time,reward_terms/torque,reward_terms/stance,reward_terms/assist_pen,curriculum/ent_coef,curriculum/ctrl_drop_prob,curriculum/stance_ratio,reward_terms/fwd_speed,reward_terms/alive,reward_terms/height,curriculum/ctrl_jitter_ms,reward_terms/overrun,time/total_timesteps,reward_terms/ang_xy,reward_terms/air_time,reward_terms/vz,train/approx_kl,train/loss,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/std,train/value_loss,train/explained_variance,train/entropy_loss,train/clip_fraction,train/n_updates
-0.7352194983338789,-2.249930456947283e-08,2299,-0.10459597633135313,-0.0024272247851037316,334.38,-0.00041491604188509325,0.0,0.11362622812223101,0.0,-0.11324561771615217,557,-132.70354169,4464,-0.21343151099519372,-0.16675837076401778,-0.5,31.40512,0.0427008,-0.25520416727619405,-0.12557472747815948,-0.5062291279034885,-2.237922550799946e-05,-0.019172526222849866,-0.013528153617159694,0.0,0.01,0.0,0.640178816,1.5889460868365244,0.0,-0.051807332530988126,0.0,0.0,10266624,-0.20618635870976781,0.002260740345162857,-0.20083629345136444,0.018170506,1.3961585760116577,0.00027437952,0.2,-0.022416951379273086,1.00123131275177,4.657864904403686,0.9662784337997437,-34.0661657333374,0.1815185546875,9346
-0.7385387098719394,-2.3194008799494988e-08,2303,-0.1045833579208459,-0.0024483229237069063,324.34,-0.0004156666138984878,0.0,0.11261687955054968,0.0,-0.11350161089647831,558,-129.78332305,4464,-0.2051308621022808,-0.17073881141668978,-0.5,31.41664,0.0427776,-0.2448087014222395,-0.12647320515528174,-0.48276663149545196,-0.0015831126155616301,-0.019532083391945523,-0.00819958083776006,0.0,0.01,0.0,0.640161152,1.5839553122398455,0.0,-0.05173927518696861,0.0,0.0,10285056,-0.20403310666723007,0.002360566894316839,-0.1886665218700021,0.01588143,1.7857422828674316,0.00027433344,0.2,-0.01984343017684296,1.0009559392929077,4.866716194152832,0.9687471985816956,-34.06590557098389,0.18282470703125,9350
-0.7514631742789143,-2.3008732480379286e-08,2307,-0.10444016758411066,-0.0024463485922946128,329.4,-0.0004124769003691116,0.0,0.1132377928445771,0.0,-0.11405702720199071,559,-131.46168434999998,4464,-0.2125993831666914,-0.16746047042034512,-0.5,31.42816,0.0428544,-0.24731611842951085,-0.12799005936498403,-0.5013171078098048,-0.0007557483493453927,-0.01943704663895498,-0.008241756094330612,0.0,0.01,0.0,0.640143488,1.5592906103784907,0.0,-0.05030314496728272,0.0,0.0,10303488,-0.20641013815297857,0.0023122811786985644,-0.19351327884419267,0.014542823,1.531970500946045,0.00027428736,0.2,-0.021673824987374246,1.0007407665252686,4.228066086769104,0.9681872129440308,-34.06147403717041,0.15389404296875,9354
-0.7569940393047281,-2.3537155169239268e-08,2311,-0.10465242724690013,-0.002431759679067658,334.04,-0.00041531531160628123,0.0,0.10317826520037193,0.0,-0.11471103644555256,560,-131.30329092999997,4464,-0.20917796885148132,-0.16544978227920473,-0.5,31.43968,0.0429312,-0.2325677136461085,-0.1197068164282774,-0.4800902955358459,-0.000268552555806107,-0.019188990386964987,-0.007770870949479062,0.0,0.01,0.0,0.6401258240000001,1.4736832334771954,0.0,-0.04770031184530535,0.0,0.0,10321920,-0.19760889133610413,0.0023437485506292433,-0.19114926568344875,0.016407814,2.0088768005371094,0.00027424127999999996,0.2,-0.022891403234098107,1.0011183023452759,5.391099381446838,0.9655275344848633,-34.06315670013428,0.1721435546875,9358
-0.7277260049223975,-2.202313715632449e-08,2315,-0.10499963216339006,-0.0024764128274711353,342.78,-0.0004232925123713879,0.0,0.10892678286946979,0.0,-0.11221260289347611,561,-131.43992317,4464,-0.21079332542365062,-0.17150699552965318,-0.5,31.4512,0.043008,-0.24887358551265779,-0.12394370272083709,-0.507564363589803,-0.00011067636983676089,-0.01929699479561907,-0.011652460800594929,0.0,0.01,0.0,0.64010816,1.6289697917287873,0.0,-0.04892020417574737,0.0,0.0,10340352,-0.1966859822865233,0.0021923811291344464,-0.19339299111952138,0.014468787,1.9583407640457153,0.0002741952,0.2,-0.019916701677720992,1.0009698867797852,4.909942841529846,0.9703232645988464,-34.06443138122559,0.15615234375,9362
-0.7322628351564523,-2.157877369695287e-08,2320,-0.10482205155446965,-0.002445638057705255,337.74,-0.00041515068244907065,0.0,0.11182623888208432,0.0,-0.11261643717839018,562,-131.61531062999998,4464,-0.2043842342601978,-0.1698581336020762,-0.5,31.46272,0.0430848,-0.24938683281045682,-0.12277823954544433,-0.5007446960923924,-0.00024373228855741522,-0.01943444153468156,-0.012509111222991365,0.0,0.01,0.0,0.640090496,1.5971006521152604,0.0,-0.050647854623600046,0.0,0.0,10358784,-0.20199260345380074,0.002261282817926258,-0.19578988890255886,0.016893022,1.4571640491485596,0.00027414912,0.2,-0.02392888130270876,1.0008095502853394,4.039241671562195,0.9716243147850037,-34.062560081481934,0.16182861328125,9366
-0.7325244334624231,-2.2770811105109114e-08,2324,-0.10491126506279466,-0.002485149830398961,339.54,-0.00042486414159147135,0.0,0.10129962971240279,0.0,-0.11357394910439982,563,-132.18132689,4465,-0.21225640321982628,-0.1658236804562074,-0.5,31.47424,0.0431616,-0.21795308687205625,-0.11654515832862675,-0.5043506454282117,-0.0026460719058781657,-0.019521497708721483,-0.008543338749444473,0.0,0.01,0.0,0.640072832,1.5335330926012714,0.0,-0.045549486883943016,0.0,0.0,10377216,-0.1923970436888739,0.0023280146059631887,-0.17838493906898226,0.015453932,2.082777738571167,0.00027410304,0.2,-0.01944381995126605,1.0009303092956543,7.061658930778504,0.9512653946876526,-34.062845420837405,0.15662841796875,9370
-0.7348033130127027,-2.2247564110971615e-08,2328,-0.10489643222025222,-0.002463212814378596,347.3,-0.0004164775376822981,0.0,0.10717632140263197,0.0,-0.11351541044222246,564,-130.84861279,4465,-0.20595933506693387,-0.16794029457299248,-0.5,31.48576,0.0432384,-0.2405023228964923,-0.12048135881073747,-0.5033786793285713,-0.008715539284619607,-0.01955469030774292,-0.010854943799358564,0.0,0.01,0.0,0.6400551680000001,1.5900085630862517,0.0,-0.049206436364783744,0.0,0.0,10395648,-0.19147496181402587,0.0024283837992697954,-0.1904932343943854,0.013930121,1.484147548675537,0.00027405695999999997,0.2,-0.019281429040711374,1.0009716749191284,3.954124402999878,0.9732024073600769,-34.06326274871826,0.131298828125,9374
-0.7360007763029452,-2.2225279314571564e-08,2332,-0.10475726626885996,-0.0024789126637173617,344.58,-0.00042398124746537423,0.0,0.10303008610024109,0.0,-0.11434470359445958,565,-131.28359339,4465,-0.21361231902669445,-0.1656250744267075,-0.5,31.49728,0.0433152,-0.22182425702111472,-0.12212330991627976,-0.5125205256326267,-0.00025919437110941444,-0.019652575114982685,-0.010260361108373046,0.0,0.01,0.0,0.640037504,1.5212021314576651,0.0,-0.047962864561170146,0.0,0.0,10414080,-0.19694759928884054,0.0025971119337353027,-0.18628039138324856,0.018951152,1.9562233686447144,0.00027401088,0.2,-0.021979358838871123,1.0014314651489258,4.600375461578369,0.9732879996299744,-34.069313049316406,0.17802734375,9378
-0.722219349605258,-2.2744959654175933e-08,2336,-0.10508627805796453,-0.002475541766225511,341.33,-0.0004206637413559013,0.0,0.10795346797690379,0.0,-0.11193580810807185,566,-131.68998716,4465,-0.201776773932121,-0.16799716726598135,-0.5,31.5088,0.043392,-0.2514427815822473,-0.12763723402893226,-0.503580855969139,0.0,-0.01959330774604456,-0.007748169334069065,0.0,0.01,0.0,0.64001984,1.6296248804446023,0.0,-0.0528426154019092,0.0,0.0,10432512,-0.20249408166817923,0.002100692790312072,-0.20345933246829553,0.015885718,2.500183582305908,0.0002739648,0.2,-0.022612301527988165,1.001347541809082,5.568574404716491,0.9656388759613037,-34.068568801879884,0.18394775390625,9382
-0.7258828251406308,-2.20098965517793e-08,2340,-0.10507476661183818,-0.0024569811820557143,334.76,-0.00041641956546739,0.0,0.11004174946796956,0.0,-0.11208709550596148,567,-128.7385437,4465,-0.20646879431958207,-0.16953494116611215,-0.5,31.520319999999998,0.0434688,-0.24492991228853356,-0.12263286005338554,-0.5018937903179667,-0.00012830878323357966,-0.019591307154395093,-0.01074768922557149,0.0,0.01,0.0,0.640002176,1.7107106027868548,0.0,-0.050241081157462585,0.0,0.0,10450944,-0.19629256235226358,0.0022607403645654106,-0.1945094601557389,0.015953219,2.191476583480835,0.00027391872,0.2,-0.021841504715848715,1.000659704208374,4.902666592597962,0.9699554443359375,-34.06169090270996,0.1575439453125,9386
-0.7343437678205115,-2.185631688783184e-08,2344,-0.10463209322299928,-0.002501866422346895,323.01,-0.00042134808428206304,0.0,0.10465041637126045,0.0,-0.11289093414551231,568,-128.22151029999998,4465,-0.1996367613012312,-0.17038457982241567,-0.5,31.53184,0.0435456,-0.24888308219991076,-0.12895284349584712,-0.48857693250533274,-0.001806365471566096,-0.019994069160956755,-0.007421943445516661,0.0,0.01,0.0,0.6399845120000001,1.618163276273974,0.0,-0.05098590726240046,0.0,0.0,10469376,-0.20445817920591255,0.002411565432945887,-0.2023853220769246,0.017779361,1.9096647500991821,0.00027387264,0.2,-0.024085164663847535,1.0002822875976562,5.6864560604095455,0.9639493227005005,-34.05471611022949,0.18212890625,9390
-0.7267078628224793,-2.1420937921413458e-08,2348,-0.10469354493897985,-0.00250410247470499,324.46,-0.0004301912561826918,0.0,0.11310823179233614,0.0,-0.11299146339916438,569,-129.07254967,4465,-0.2120528713911744,-0.16632081584794745,-0.5,31.54336,0.0436224,-0.23207406958215915,-0.11797641906159106,-0.5017489181867024,0.0,-0.019679889344126327,-0.009301144442279254,0.0,0.01,0.0,0.639966848,1.6100610954492462,0.0,-0.04729446780450263,0.0,0.0,10487808,-0.2032943129622259,0.002171764415430112,-0.18366191398824278,0.013920342,2.601776123046875,0.00027382656,0.2,-0.019414730509743093,1.0005539655685425,6.95677170753479,0.9576241970062256,-34.05401782989502,0.161279296875,9394
-0.7280122857089503,-2.2398130244150456e-08,2352,-0.10472031834926193,-0.0024892008092329545,335.03,-0.0004233927824670386,0.0,0.11303285681852755,0.0,-0.11326843621751206,570,-129.81540103999998,4465,-0.20321626062765547,-0.16964916970151767,-0.5,31.55488,0.0436992,-0.2505255615567268,-0.12991144264876409,-0.5020472759010541,-0.000647783484762638,-0.019718148377011937,-0.015233466804236753,0.0,0.01,0.0,0.639949184,1.6147387827090511,0.0,-0.04963381283775598,0.0,0.0,10506240,-0.20144208368092784,0.0021679669961385015,-0.19879310514767512,0.015154722,2.566756010055542,0.00027378048,0.2,-0.01900561958318576,1.0007174015045166,6.848611354827881,0.9528912901878357,-34.0559024810791,0.1464111328125,9398
-0.7410785964985938,-2.1891980280239893e-08,2356,-0.10470912181925873,-0.0025439874088831237,326.28,-0.0004394547511037979,0.0,0.10652376837136386,0.0,-0.1148952721073491,571,-130.30974237,4465,-0.2079694029947742,-0.16625084430285952,-0.5,31.5664,0.043776,-0.23711217702170462,-0.12334077115892356,-0.5046966170466676,-0.001586909085744992,-0.019969856616681252,-0.007567810175351428,0.0,0.01,0.0,0.63993152,1.5274938177868673,0.0,-0.05104620482371702,0.0,0.0,10524672,-0.20407619056314538,0.0022010615891000875,-0.1915240638636596,0.018017773,1.553419828414917,0.0002737344,0.2,-0.025001183454878628,1.000869631767273,4.571052169799804,0.9705955386161804,-34.059889221191405,0.17381591796875,9402
-0.7276491538004627,-2.143323584492272e-08,2360,-0.10492659746332815,-0.0024960710680711224,305.49,-0.0004258789481814525,0.0,0.11430980239623056,0.0,-0.1107855673282076,572,-126.03735173,4465,-0.2099154517715952,-0.1655579563209025,-0.5,31.57792,0.0438528,-0.2514354077144243,-0.130258104386995,-0.5073001156976384,0.0,-0.019905720170301986,-0.012578071692105069,0.0,0.01,0.0,0.6399138560000001,1.7025841486281297,0.0,-0.05164788094238878,0.0,0.0,10543104,-0.20261790651663472,0.002109373402264383,-0.20365518789252524,0.016248995,3.2647433280944824,0.00027368832,0.2,-0.018277014524210246,1.0008082389831543,8.706451392173767,0.9488286972045898,-34.05967559814453,0.18372802734375,9406
-0.7217174473681074,-2.177515039664539e-08,2365,-0.10486257410046668,-0.002527688011744007,303.49,-0.00042937343182604734,0.0,0.11449909368936623,0.0,-0.11424325528246844,573,-121.89122498000002,4465,-0.2053210880975139,-0.16404523534304744,-0.5,31.58944,0.0439296,-0.2410421428886299,-0.12156640108785516,-0.4967348994458534,-0.0015820260127333717,-0.020060683239168275,-0.007474775832786594,0.0,0.01,0.0,0.639896192,1.6737607771950505,0.0,-0.049774847042573095,0.0,0.0,10561536,-0.19738112604158176,0.0021869555089829695,-0.18831878243876368,0.013067143,3.284419536590576,0.00027364223999999996,0.2,-0.021222850802587345,1.000867247581482,7.294949889183044,0.9560096859931946,-34.06002635955811,0.14012451171875,9410
-0.7274553022190553,-2.2551192318977947e-08,2369,-0.10484011316758782,-0.00250166796747423,318.89,-0.0004210939952719742,0.0,0.10829070873542217,0.0,-0.11346449337624527,574,-125.40888566,4465,-0.2098998505923435,-0.1688099942567379,-0.5,31.60096,0.0440064,-0.25091864052162716,-0.12320645269291074,-0.4938907337123163,-0.00021579198396971656,-0.01986255894478678,-0.014100658413106993,0.0,0.01,0.0,0.639878528,1.63036178364668,0.0,-0.05126415661911257,0.0,0.0,10579968,-0.19580985349798175,0.002478839422110468,-0.20184357825419344,0.016327161,2.5767366886138916,0.00027359616,0.2,-0.0216190196108073,1.000638484954834,7.0089908838272095,0.9583261609077454,-34.06094131469727,0.17972412109375,9414
-0.7335261088692324,-2.2140661217005805e-08,2373,-0.10484470194368016,-0.0025878994156947016,318.3,-0.0004421283966289939,0.0,0.1177341047191241,0.0,-0.1126767645740608,575,-126.05289013999999,4465,-0.2069305666520924,-0.16436600439878962,-0.5,31.61248,0.0440832,-0.23239735651319193,-0.12024892769256068,-0.5074093029848143,-0.0013818315815620332,-0.020125775077721,-0.009040802590859917,0.0,0.01,0.0,0.639860864,1.660749070935055,0.0,-0.04598378755593858,0.0,0.0,10598400,-0.1918869132522144,0.002126191891471131,-0.17936684174495218,0.017604826,1.992955207824707,0.00027355008,0.2,-0.02347452492103912,1.0009007453918457,5.174722385406494,0.968988299369812,-34.060357856750485,0.17413330078125,9418
-0.7402903001242143,-2.4827544708367158e-08,2377,-0.10458349168083493,-0.002522347095121708,303.45,-0.00042557997629843385,0.0,0.12018830486578448,0.0,-0.11249985456760135,576,-126.19930428999999,4465,-0.2104467016321664,-0.16557703066599688,-0.5,31.624,0.04416,-0.2932920078454567,-0.14006210569813973,-0.5087616287868082,-0.000636119935532204,-0.02009286102924924,-0.009575854448487083,0.0,0.01,0.0,0.6398432000000001,1.6264563404909067,0.0,-0.060296707716092364,0.0,0.0,10616832,-0.21275720404676055,0.0023280145542230457,-0.23008727344022128,0.017054325,3.3024754524230957,0.000273504,0.2,-0.022030332032591103,1.001218318939209,7.8357175350189205,0.9514141082763672,-34.065464401245116,0.16417236328125,9422
-0.7122096023758737,-2.1495636321149123e-08,2381,-0.10523775738343613,-0.002566110348761867,303.53,-0.00043611955801028127,0.0,0.11053967938061944,0.0,-0.11126714531533377,577,-124.58669306,4465,-0.19595366768813766,-0.16174306375354391,-0.5,31.63552,0.0442368,-0.2560797738347589,-0.12656140095250143,-0.5016930994781651,-0.00012166255813402434,-0.020070574712174175,-0.009608209790015204,0.0,0.01,0.0,0.639825536,1.7903741834403408,0.0,-0.05253297592718046,0.0,0.0,10635264,-0.20307908475151337,0.002215167598074509,-0.20234150358253825,0.016629258,2.9989230632781982,0.00027345791999999996,0.2,-0.023067670373711734,1.000838279724121,6.753653192520142,0.9623805284500122,-34.06372127532959,0.157275390625,9426
-0.7159765569829035,-2.1200374012469637e-08,2385,-0.10534314530892593,-0.0025446285097372365,309.61,-0.0004308189906848483,0.0,0.11797833360123017,0.0,-0.11268839466796934,578,-121.02959658,4465,-0.20890830494610774,-0.1642647589411361,-0.5,31.64704,0.0443136,-0.2561318462802332,-0.12765380668071924,-0.5121994674210794,0.0,-0.020194954873605574,-0.015110483045809234,0.0,0.01,0.0,0.639807872,1.820679405319021,0.0,-0.053768022325101444,0.0,0.0,10653696,-0.19689296713969465,0.0027012786724501187,-0.20247706951458708,0.013298881,3.369948625564575,0.00027341184,0.2,-0.01904463266255334,1.0010572671890259,7.243571710586548,0.9584362506866455,-34.06334762573242,0.139990234375,9430
-0.7264399737206613,-2.118012985331016e-08,2389,-0.10505769326304291,-0.0025352874755578273,317.03,-0.00042785747694451597,0.0,0.12008422664073964,0.0,-0.11088271873385352,579,-121.23481021000002,4465,-0.20725827859208726,-0.16530447262824027,-0.5,31.65856,0.0443904,-0.2802252979968358,-0.13904602981182462,-0.515099376606108,-0.000550806430207255,-0.020233139198375518,-0.01725376295506229,0.0,0.01,0.0,0.639790208,1.7852632745153718,0.0,-0.058534611729708565,0.0,0.0,10672128,-0.21042647022649194,0.0022710487925602743,-0.21837802045935642,0.013005203,1.8401305675506592,0.00027336575999999997,0.2,-0.01657224972732365,1.0010547637939453,5.060619688034057,0.9712858200073242,-34.06565933227539,0.1296875,9434
-0.7127617799653998,-2.1319311014859562e-08,2393,-0.10504595718544159,-0.002520591092534359,302.49,-0.0004258368065695568,0.0,0.11984578207621364,0.0,-0.11022296060312911,580,-121.68800997,4466,-0.20280404647397596,-0.1652872617490344,-0.5,31.67008,0.0444672,-0.27477116851182803,-0.12856777082607304,-0.5009363485357841,0.0,-0.02025361879398059,-0.011344867425488774,0.0,0.01,0.0,0.639772544,1.7752438317236354,0.0,-0.05752190054782204,0.0,0.0,10690560,-0.19898671900353082,0.0022873244823939684,-0.2199025201090006,0.019661909,1.4874393939971924,0.00027331968,0.2,-0.02497815233655274,1.0011582374572754,4.629091012477875,0.9744545817375183,-34.06645469665527,0.19857177734375,9438
-0.7091391589302479,-2.1258174064916615e-08,2397,-0.10528651717006934,-0.002539997219881092,309.77,-0.00043129879085482346,0.0,0.11469338239104743,0.0,-0.1111671280702648,581,-121.62851416,4466,-0.1967987936857872,-0.1653866810587184,-0.5,31.6816,0.044544,-0.2562619446937662,-0.12639758043372895,-0.4745299288703176,-0.00014661927384117412,-0.020238670468728577,-0.010545185529350723,0.0,0.01,0.0,0.63975488,1.7633709436433778,0.0,-0.05487135353161062,0.0,0.0,10708992,-0.20035465853951118,0.002665471175633785,-0.20485215488781836,0.018466227,2.021914482116699,0.00027327359999999997,0.2,-0.022629394091200083,1.001375675201416,6.335411167144775,0.9639624357223511,-34.06772594451904,0.19229736328125,9442
-0.7210385459972997,-2.1974892354673873e-08,2401,-0.10509785275015421,-0.0025826344663822842,319.63,-0.0004438785566068018,0.0,0.11867783123958005,0.0,-0.11065652181131412,582,-123.04166699,4466,-0.20323812436382013,-0.1617825048206532,-0.5,31.69312,0.0446208,-0.27414036654839113,-0.13321249436112106,-0.4923663541971037,-7.161410111520026e-05,-0.020338556225256925,-0.013989039546334212,0.0,0.01,0.0,0.639737216,1.7451718505865306,0.0,-0.056740521193802636,0.0,0.0,10727424,-0.20598269686679693,0.002083331569641208,-0.2189309370342424,0.01570315,3.069272518157959,0.00027322752,0.2,-0.015603403607383371,1.0008690357208252,6.390518522262573,0.9659231305122375,-34.06423492431641,0.1806640625,9446
-0.7179599470894498,-2.0979898042944842e-08,2406,-0.10562751450103638,-0.0025732574428672197,313.14,-0.0004387435305650832,0.0,0.10982270399413187,0.0,-0.11061829724328882,583,-122.84844344,4466,-0.19866103733489535,-0.1684606377407429,-0.5,31.704639999999998,0.0446976,-0.24682099858868412,-0.11970851892071926,-0.5027023670982897,-1.627583211908738e-05,-0.020293778474830243,-0.010840333692973705,0.0,0.01,0.0,0.639719552,1.7405189939257224,0.0,-0.0519083359561776,0.0,0.0,10745856,-0.19380413476483727,0.0022916651311485716,-0.1936078787400932,0.015286721,3.110729694366455,0.00027318144,0.2,-0.02022559753386304,1.0007891654968262,6.670091772079468,0.964208722114563,-34.06034698486328,0.1450927734375,9450
-0.7237489189301809,-2.1681321234760588e-08,2410,-0.10525540263991168,-0.0025450904297569647,324.66,-0.0004304362001059785,0.0,0.12669293030291842,0.0,-0.11200756475436371,584,-123.70951696000002,4466,-0.2062213997226638,-0.16848158170108174,-0.5,31.71616,0.0447744,-0.2652932093096727,-0.12871299337056208,-0.48925656759724023,-0.0021331058168369862,-0.020057664906445283,-0.01041673215792819,0.0,0.01,0.0,0.639701888,1.706499572633004,0.0,-0.054482796988275385,0.0,0.0,10764288,-0.20187772352830916,0.002381183187632511,-0.21130590477910746,0.018071542,3.2157974243164062,0.00027313536,0.2,-0.021813821024261416,1.0008606910705566,5.844787836074829,0.9677814245223999,-34.06146583557129,0.17486572265625,9454
-0.7174917648960006,-2.126084192383054e-08,2414,-0.1050754998640955,-0.002608869024246942,301.66,-0.00044387359379414765,0.0,0.11631183245826637,0.0,-0.11287170333016834,585,-123.67461615,4466,-0.20109434257653624,-0.16924913134291153,-0.5,31.72768,0.0448512,-0.24236797605014399,-0.12040671049958436,-0.5079628750861379,-0.000729300264437269,-0.020495853729897897,-0.010603928270124633,0.0,0.01,0.0,0.639684224,1.6856041625119282,0.0,-0.04893782298712564,0.0,0.0,10782720,-0.19069425845007038,0.002154946133183936,-0.1931104912924722,0.015753035,2.3108561038970947,0.00027308928,0.2,-0.021042781870346517,1.0009913444519043,6.719492173194885,0.9661028385162354,-34.06188888549805,0.1496337890625,9458
-0.7302371368219547,-2.1619427809589628e-08,2418,-0.10527752427804277,-0.0026023317207279524,312.02,-0.00043963652846017013,0.0,0.11963276753282465,0.0,-0.11151295777950981,586,-121.14229874,4466,-0.20584249732822057,-0.16735557113803123,-0.5,31.7392,0.044928,-0.2526141608972037,-0.1250980367076609,-0.4983165042391077,-0.0005216453864704818,-0.020778057160284823,-0.009794273836275302,0.0,0.01,0.0,0.63966656,1.8286843512501696,0.0,-0.05246692590134699,0.0,0.0,10801152,-0.19883999960811694,0.002457137714372948,-0.2004098899461006,0.012580325,3.97499680519104,0.0002730432,0.2,-0.019449928146786987,1.0009294748306274,8.979311656951904,0.9496561288833618,-34.062442779541016,0.12471923828125,9462
-0.7239833110971747,-2.2082061916798143e-08,2422,-0.10510203956517317,-0.002610074699974578,315.06,-0.00044543749438896306,0.0,0.11223495691110554,0.0,-0.11253350883651114,587,-121.76726261999998,4466,-0.20626267204207177,-0.16402873225944625,-0.5,31.75072,0.0450048,-0.24486767512271776,-0.11999567552438142,-0.5071362068179361,-0.0001365821970264531,-0.02072098534444381,-0.008618989749416101,0.0,0.01,0.0,0.639648896,1.7100617025406868,0.0,-0.05112358874037725,0.0,0.0,10819584,-0.1932789169549852,0.002354056558235445,-0.19402121488762206,0.014756729,2.58693528175354,0.00027299712,0.2,-0.020053450437262654,1.000946283340454,6.510808277130127,0.9656561613082886,-34.06422367095947,0.13240966796875,9466
-0.7172605742445506,-2.17769476410281e-08,2426,-0.10524662213188202,-0.0026211924203159488,312.27,-0.00044663053429902646,0.0,0.11205709731947026,0.0,-0.11235399833029198,588,-123.50126436999999,4466,-0.1987146235847073,-0.16242179536572945,-0.5,31.76224,0.0450816,-0.2360441797078575,-0.12415342651649788,-0.4907304269002122,-0.00015665597553985813,-0.02066620070267466,-0.012831238339775121,0.0,0.01,0.0,0.639631232,1.68913798223192,0.0,-0.0497785284198329,0.0,0.0,10838016,-0.19673160728309735,0.0020952673577186135,-0.19155997384869233,0.013961926,3.272855520248413,0.00027295104,0.2,-0.019760161102749408,1.0007857084274292,7.633083438873291,0.9592292904853821,-34.06240997314453,0.14498291015625,9470
-0.7077888779305704,-2.1016123856854523e-08,2430,-0.10544808496457642,-0.0025962318771154784,325.57,-0.0004419491855450162,0.0,0.11177602820162819,0.0,-0.11165449562904113,589,-121.88114299,4466,-0.20376861186241105,-0.16790869453846854,-0.5,31.77376,0.0451584,-0.23916215187150483,-0.12251481377255491,-0.5103957195486838,-5.018324979270498e-06,-0.02063169430634461,-0.011854710617912632,0.0,0.01,0.0,0.639613568,1.7850305473825696,0.0,-0.05104294575056891,0.0,0.0,10856448,-0.18954920888622506,0.002131617427544875,-0.19571594027212716,0.012463761,4.071760654449463,0.00027290496,0.2,-0.01940415542339906,1.0006129741668701,10.096601438522338,0.945199191570282,-34.059922981262204,0.14091796875,9474
-0.7210844491638511,-2.0703108329976413e-08,2434,-0.10535860522142045,-0.002621195884040289,319.72,-0.0004485764934523918,0.0,0.12416052494349479,0.0,-0.1105871342450672,590,-121.37869653,4466,-0.2028551461399471,-0.16494397046202167,-0.5,31.78528,0.0452352,-0.25508158173740614,-0.12789803702296085,-0.5078807761868203,-3.1331078692649804e-05,-0.02066551798388722,-0.013353976407414253,0.0,0.01,0.0,0.639595904,1.7729463353044244,0.0,-0.05316921167759365,0.0,0.0,10874880,-0.19683244969904004,0.0023871511350282365,-0.20161977957795918,0.012984517,2.7333390712738037,0.00027285888,0.2,-0.019865430891513824,1.000718593597412,6.830476927757263,0.9638267159461975,-34.06052036285401,0.120263671875,9478
-0.7248975223926802,-2.11419628724139e-08,2438,-0.10551039340297522,-0.0026292599457940764,325.12,-0.00044905132916071855,0.0,0.10988080594660736,0.0,-0.11193742891202772,591,-123.21882664,4466,-0.19498678661998678,-0.1673326064226245,-0.5,31.796799999999998,0.045312,-0.2262251024533395,-0.12025325670426773,-0.501233219856498,-0.0023715501948673692,-0.02040979252229478,-0.010725142471642605,0.0,0.01,0.0,0.6395782400000001,1.6951578162146381,0.0,-0.04796256216998585,0.0,0.0,10893312,-0.1834388684887109,0.0025802932699055723,-0.190814842548921,0.015493463,2.4698994159698486,0.0002728128,0.2,-0.019791590340901166,1.000681757926941,6.598308658599853,0.9638435244560242,-34.06136569976807,0.17347412109375,9482
-0.7203173320651629,-2.179098453518684e-08,2442,-0.10509190933688699,-0.00262788159566037,336.54,-0.0004469772329192097,0.0,0.1126978585619916,0.0,-0.11229118205171308,592,-126.90488950000002,4466,-0.20538177445647662,-0.1693315465088584,-0.5,31.808320000000002,0.0453888,-0.24059019652848612,-0.12186121337786915,-0.4871064959273233,-1.2342485004208154e-05,-0.020714052095403935,-0.011347550420802786,0.0,0.01,0.0,0.639560576,1.6881597749708692,0.0,-0.04892106838565771,0.0,0.0,10911744,-0.19438376992513262,0.0025396033694657185,-0.19472632417756255,0.014984742,1.9536128044128418,0.00027276671999999997,0.2,-0.018405891978181897,1.0007083415985107,5.737311482429504,0.9682673215866089,-34.058152961730954,0.1637939453125,9486
-0.7095108476761738,-2.1014361531445913e-08,2446,-0.10561539606565401,-0.002567853925001017,323.07,-0.00043407508563620735,0.0,0.1151927844366201,0.0,-0.11161136780284608,593,-122.93853351,4466,-0.1965525681941857,-0.1671852552171002,-0.5,31.81984,0.0454656,-0.2425712777981998,-0.11926274147893931,-0.4868716235724801,-0.0001165083020977262,-0.02063881606008836,-0.01497399614754587,0.0,0.01,0.0,0.639542912,1.7776611882289421,0.0,-0.05011770645988619,0.0,0.0,10930176,-0.18283364086642748,0.0021750198567234394,-0.190449200270975,0.013604671,4.34663200378418,0.00027272064,0.2,-0.01732571463799104,1.0008430480957031,9.319390130043029,0.951266348361969,-34.060182762146,0.1576416015625,9490
