reward_terms/vz,reward_terms/ang_xy,reward_terms/phase_contact,time/total_timesteps,reward_terms/lat_vel,time/iterations,rollout/ep_rew_mean,reward_terms/stop,reward_terms/motor_vel,reward_terms/fwd_speed,curriculum/stance_ratio,reward_terms/foot_slip,reward_terms/time,reward_terms/overrun,reward_terms/energy,reward_terms/hip_roll,reward_terms/upright,reward_terms/alive,reward_terms/stance_time,reward_terms/clearance,reward_terms/stance,reward_terms/air_time,reward_terms/coef_rate,rollout/ep_len_mean,time/time_elapsed,reward_terms/height,curriculum/ent_coef,reward_terms/residual,reward_terms/angmom,reward_terms/torque,curriculum/eff_scale,curriculum/pitch_assist,time/fps,reward_terms/action_rate,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/std,train/clip_range,train/approx_kl,train/value_loss,train/explained_variance,train/entropy_loss,train/n_updates,train/loss
-0.0658715734825823,-0.5028555452125227,-0.46247765142086955,350208,-9.114171802369355e-09,19,-125.24800236000002,0.0,-6.696763552008832e-05,0.5177535857958433,0.64944704,-0.7684944075035718,0.0,0.0,-0.0003053133612822529,-0.021045392005971886,-0.12577015104108538,0.0,-0.0005419907942672984,0.05018265106249001,-0.004734010844991996,5.750862894476288e-05,-0.969158852952421,27.08,119,-0.012203620176423617,0.01,-0.2558131897980893,-0.18364728606191966,-0.0027522779177681913,0.0055296,0.9944704,2919,-0.16383939801823338,0.219482421875,0.0003,0.00951501919189468,1.0006293058395386,0.2,0.019391434,9.719153642654419,-3.988046169281006,-34.06193161010742,33470,3.7443721294403076
-0.06651029737349014,-0.4953100805000345,-0.46120743177107304,368640,-7.622364330255076e-09,20,-128.31107609000003,0.0,-6.98227783067086e-05,0.5191360260012511,0.64941632,-0.769960884270478,0.0,0.0,-0.0003187455049321748,-0.020240510259241326,-0.12254001006168472,0.0,-0.00043619681673590094,0.050194704942862364,-0.004012898844146427,4.340274285318123e-05,-0.9743180280564925,30.91,126,-0.01168864676558523,0.01,-0.25660524362433557,-0.1814817323017895,-0.0029320011365225065,0.0058368,0.9941632,2924,-0.16348347355777423,0.3047572544642857,0.0003,0.0024455213653189795,1.0012853145599365,0.2,0.045850907,9.658244132995605,-3.580305576324463,-34.06961168561663,33472,3.6493442058563232
-0.061469986402882454,-0.5064520407407417,-0.46266750446515054,387072,-6.897026441559967e-09,21,-126.08960619999998,0.0,-7.396638410699217e-05,0.5130794431612427,0.6493856,-0.7740453553093213,0.0,0.0,-0.00033230122652623084,-0.018251218274949906,-0.12062902901189718,0.0,-0.0005864786233157954,0.049210129805303496,-0.0037241647666393382,6.0763853576241265e-05,-0.9652171235163354,28.38,132,-0.010646685787066264,0.01,-0.25595612290730396,-0.18505591833527762,-0.003003299654169193,0.006144,0.993856,2929,-0.16335835861853604,0.322265625,0.0003,0.011380144860595465,1.001068115234375,0.2,0.07042472,8.403773307800293,-3.972321033477783,-34.06739743550619,33474,3.0858705043792725
-0.061798868725990636,-0.5083683675635521,-0.4707924032564061,405504,-8.044446067651885e-09,22,-125.45812020000001,0.0,-7.494634375799648e-05,0.5131976524012211,0.64935488,-0.7809519189970986,0.0,0.0,-0.000340874083032234,-0.019295799130762317,-0.12383454417485679,0.0,-0.00037543311514632986,0.045841052751967225,-0.0034722041560074734,3.906247244837383e-05,-0.9730909265838772,27.7,138,-0.011224529750050935,0.01,-0.25569529837886845,-0.18420348391557936,-0.003147302312554425,0.0064512,0.9935488,2934,-0.162100684620429,0.3763427734375,0.0003,0.029374629026278853,1.0007081031799316,0.2,0.04949161,11.126389384269714,-3.4881811141967773,-34.062764167785645,33475,3.4948384761810303
-0.061262333286156795,-0.5042811378655386,-0.46915436594654636,423936,-7.343407695111611e-09,23,-126.03820601000001,0.0,-7.909310932953663e-05,0.5327240458152002,0.64932416,-0.7754595895865477,0.0,0.0,-0.0003605028579818893,-0.02064256451864883,-0.1289338276702325,0.0,-0.00045355770918023255,0.04856670217164158,-0.005860298343090845,7.812495136426555e-05,-0.9661038607878327,28.83,144,-0.011406913493762664,0.01,-0.25517811045483474,-0.18196594053880508,-0.0033511365151103027,0.0067584,0.9932416,2938,-0.1626950205771609,0.2818603515625,0.0003,0.01259302644757554,1.0006742477416992,0.2,0.024998162,12.21905779838562,-3.5153284072875977,-34.06214618682861,33476,4.075949192047119
-0.06294938144308954,-0.49933574372350553,-0.47407075434119406,442368,-7.793918306182458e-09,24,-125.29399963,0.0,-8.236332327151981e-05,0.5398249327266621,0.64929344,-0.7805948642772353,0.0,0.0,-0.00037288425620905487,-0.02089669931763583,-0.13053275670543696,0.0,-0.0003238922056172871,0.049495731740910986,-0.004054204717771449,9.223084068960614e-05,-0.9716796825015608,27.82,150,-0.012041766874928918,0.01,-0.25578208736231267,-0.17978489004327514,-0.0034710778016987407,0.0070656,0.9929344,2941,-0.16142044740901895,0.291748046875,0.0003,0.015510934963822364,1.000896692276001,0.2,0.026276117,7.157593727111816,-2.8200716972351074,-34.064623260498045,33477,2.79240345954895
-0.057782454312065044,-0.49992332472494094,-0.4714902550268808,460800,-7.4427809746323986e-09,25,-125.48895497,0.0,-8.568495974146387e-05,0.5022897343722872,0.6492627200000001,-0.7721516097706481,0.0,0.0,-0.00038790807661860514,-0.019894019845347412,-0.12068998462078342,0.0,-0.00041178276620080904,0.04674447687108441,-0.004814407737335675,3.580724781689545e-05,-0.97375334941552,28.19,156,-0.009946336522099496,0.01,-0.25528386387146723,-0.1797298643537409,-0.0035860359275054687,0.0073728,0.9926272,2945,-0.1619324685618947,0.23502604166666666,0.0003,0.012912516171733538,1.0004065036773682,0.2,0.02203338,6.9176100095113116,-2.7869913578033447,-34.05876922607422,33478,2.8893589973449707
-0.05910888047309052,-0.4966300338190617,-0.4702220192290083,479232,-1.0297127820802235e-08,26,-126.35546568000001,0.0,-8.858532473956131e-05,0.5417327224918957,0.649232,-0.755211657199671,0.0,0.0,-0.00040364230958431804,-0.02212435752172889,-0.1309586161127329,0.0,-0.0006103501364123076,0.05003861264562048,-0.003538815518820852,3.9062462747097015e-05,-0.9586840157146556,29.35,162,-0.01062223341471728,0.01,-0.25521870647467276,-0.18115749456880448,-0.0037762571546831967,0.00768,0.99232,2948,-0.1598493768649882,0.3282877604166667,0.0003,0.01247941997523109,1.001171350479126,0.2,0.045283597,5.959875106811523,-2.713426351547241,-34.067457834879555,33480,2.212296485900879
-0.05750503122393215,-0.49852790786883855,-0.470844354098048,497664,-9.019103349296258e-09,27,-124.16623561,0.0,-9.162823112277978e-05,0.5313988665089879,0.64920128,-0.7719914917305748,0.0,0.0,-0.00042147310186643196,-0.022610591823353732,-0.12870543604278006,0.0,-0.0003379982242929853,0.04945870850370367,-0.006354712947640477,4.340272345062759e-05,-0.9621818193278521,27.17,168,-0.009715289453117419,0.01,-0.2542995840233336,-0.17861240096832134,-0.004007390970841348,0.0079872,0.9920128,2951,-0.16233367967315504,0.2718912760416667,0.0003,0.008752693422138691,1.0004500150680542,0.2,0.029869258,15.81406339009603,-2.3210179805755615,-34.05992126464844,33481,7.270866394042969
-0.057071133381724835,-0.5012207148990443,-0.47368090040333066,516096,-7.546174103561877e-09,28,-125.57145585,0.0,-9.677335002914025e-05,0.5478413745606985,0.6491705600000001,-0.7671981013563622,0.0,0.0,-0.0004398143126925128,-0.02311234335383911,-0.1343686758802402,0.0,-0.0008544905027115925,0.049438091495363434,-0.007442906822332822,3.472219234228962e-05,-0.9505422990633383,28.66,174,-0.010426093459756603,0.01,-0.25500818651623886,-0.17900829100699273,-0.00411409214098946,0.0082944,0.9917056,2952,-0.1614913942039244,0.3213297526041667,0.0003,0.012573793530464172,1.0012078285217285,0.2,0.06087813,5.778474728266398,-2.8085899353027344,-34.06827036539713,33483,2.1428439617156982
-0.058095415845594904,-0.5142601606802962,-0.47685259734159147,534528,-8.643289392191868e-09,29,-126.08763713999998,0.0,-0.00010058132016572717,0.5572230841807575,0.64913984,-0.809533154867963,0.0,0.0,-0.000462225403984689,-0.025215534417907522,-0.1371119694014804,0.0,-0.0006076375882710434,0.05030863140504273,-0.009170668121451026,1.9531241074825328e-05,-0.9505208803870632,28.95,180,-0.010757054875515721,0.01,-0.2539575742161198,-0.18268977801135622,-0.004426645794800274,0.0086016,0.9913984,2955,-0.16286579198988316,0.2908528645833333,0.0003,0.015379471704363823,1.0005282163619995,0.2,0.03427368,9.2352507909139,-2.3845953941345215,-34.06091181437174,33484,3.280205726623535
-0.057590212176439816,-0.5160753839632092,-0.47699992009688646,552960,-9.619845737516873e-09,30,-124.33720793999998,0.0,-0.00010296171324000469,0.549288925937199,0.64910912,-0.823732348904529,0.0,0.0,-0.0004750724573586731,-0.0241410455032248,-0.13446302521429881,0.0,-0.00033745577416589693,0.046795551335808774,-0.007749359144048475,1.1935746038539542e-05,-0.9412244526663689,27.46,186,-0.010645444127474847,0.01,-0.25359775931955353,-0.1854852478024069,-0.004538933327644243,0.0089088,0.9910912,2957,-0.16280224460577186,0.2809244791666667,0.0003,0.017972941510379314,1.0005135536193848,0.2,0.0320057,9.954234759012857,-3.210329055786133,-34.060717264811196,33485,2.756201982498169
-0.05550027001988436,-0.5146155952510387,-0.47365034725959837,571392,-9.82135043998095e-09,31,-125.82372129000001,0.0,-0.00010674204687093812,0.5540885522652841,0.6490784,-0.8165376817757296,0.0,0.0,-0.0004878428453776674,-0.02297161634400377,-0.13129662283208784,0.0,-0.00024196973794864284,0.04851861458270415,-0.008600380624209196,2.3871492077079085e-05,-0.9476720265631547,28.89,193,-0.00944121612057546,0.01,-0.2538435384919455,-0.1822893384761008,-0.004636782999990845,0.009216,0.990784,2959,-0.1615681104883744,0.297998046875,0.0003,0.015738782193511724,1.0011184215545654,0.2,0.02754001,5.691211223602295,-2.615811586380005,-34.06735458374023,33486,2.619436502456665
-0.05626779593877366,-0.5099688573760717,-0.4781318552983725,589824,-7.419345041671382e-09,32,-124.33078710999999,0.0,-0.00010978236567954619,0.549273412381232,0.64904768,-0.8023899268295374,0.0,0.0,-0.0004988114201185136,-0.023407965153523207,-0.131347523686336,0.0,-0.00021213034051470459,0.049853354608383825,-0.008002931617342005,1.953121197099487e-05,-0.9534159668714357,27.63,199,-0.009658267143057972,0.01,-0.253968741078538,-0.18194503975581866,-0.0048000868764084045,0.0095232,0.9904768,2961,-0.16130619466004856,0.3283203125,0.0003,0.01803414532914758,1.0013632774353027,0.2,0.028990766,5.209475994110107,-2.0142409801483154,-34.070361328125,33487,1.859621286392212
-0.05604353478682436,-0.5097396570980985,-0.4826229472736747,608256,-7.258754031199718e-09,33,-124.30914601,0.0,-0.00011116824219741804,0.5541224032589065,0.64901696,-0.8205511960343952,0.0,0.0,-0.0005127106313992578,-0.023745898569722944,-0.1343485400986134,0.0,-0.0002707240152327965,0.04847437658909105,-0.008143057376644745,2.278643660247326e-05,-0.9661722059075948,27.56,205,-0.009609908629083277,0.01,-0.25378658619599004,-0.17974682518459645,-0.004939280710731814,0.0098304,0.9901696,2963,-0.16104692144500488,0.351806640625,0.0003,0.01914311603953441,1.0006599426269531,0.2,0.045578927,10.446613947550455,-2.376436948776245,-34.062477111816406,33488,5.814361095428467
-0.05478141036145623,-0.5160103032371,-0.47723178491807516,626688,-6.723205923486611e-09,34,-125.10556373000001,0.0,-0.00011454133670365615,0.5421706661166907,0.64898624,-0.8066765172702417,0.0,0.0,-0.0005303708200216596,-0.025341079746850553,-0.13213528389190918,0.0,-0.000575085498793568,0.04905226325220365,-0.011195909435626004,4.2317648573468127e-05,-0.9589288930084015,28.04,211,-0.009722607315242299,0.01,-0.253517036701037,-0.18078906788154994,-0.005116819473626896,0.0101376,0.9898624,2965,-0.16036666109696152,0.28720703125,0.0003,0.01346927611157298,1.00118088722229,0.2,0.023851454,5.141584396362305,-1.8220782279968262,-34.06887283325195,33489,2.1887240409851074
-0.057018818635849775,-0.5073739415976826,-0.4768739787668365,645120,-9.135064042011507e-09,35,-123.78834699999999,0.0,-0.00011700920606457545,0.5526766612872006,0.64895552,-0.8049238481276573,0.0,0.0,-0.000539554002582698,-0.02402503588176166,-0.1393764786993855,0.0,-0.0005826809825116976,0.04925631876993569,-0.007088234107134366,4.448779832778705e-05,-0.9432036481653738,26.93,217,-0.010902853460695474,0.01,-0.25383239651036554,-0.18028775719658324,-0.005214591324402431,0.0104448,0.9895552,2966,-0.15863028448939936,0.3037109375,0.0003,0.01895873248577118,1.000488519668579,0.2,0.034394927,8.064361413319906,-2.4966232776641846,-34.06013870239258,33490,2.5177948474884033
-0.057769376290217056,-0.5159476211722027,-0.47810156481489813,663552,-7.71315988282308e-09,36,-124.17639181999999,0.0,-0.00012074273365027262,0.5710005761926167,0.6489248,-0.8244462661573968,0.0,0.0,-0.0005595171326343309,-0.02478323458085223,-0.14308563796958707,0.0,-0.00042154849668602564,0.049801954382957064,-0.007606226488496802,3.255207169180115e-05,-0.9417977168596003,27.37,223,-0.010973571652775958,0.01,-0.2536097803411683,-0.18355210503551017,-0.005495301233688462,0.010752,0.989248,2968,-0.15979259624399494,0.3163655598958333,0.0003,0.010324491498370966,1.0011801719665527,0.2,0.055455416,6.020639737447103,-2.1051790714263916,-34.06818517049154,33492,2.5284764766693115
-0.0554586547041726,-0.5143591757300435,-0.47866725531541615,681984,-7.756537810842723e-09,37,-124.19947776000001,0.0,-0.00012406523142968176,0.5682305557555669,0.64889408,-0.8193819092540852,0.0,0.0,-0.0005731200760838877,-0.025167188811347867,-0.14221355430018384,0.0,-0.0002625860086280025,0.04999402577551158,-0.011082212827176018,1.5190951267464294e-05,-0.9433369021675462,27.44,229,-0.009677903154694545,0.01,-0.2528335303456445,-0.18358413757653824,-0.005606848356286008,0.0110592,0.9889408,2969,-0.1597368247759094,0.25225830078125,0.0003,0.00527938938466832,1.0005956888198853,0.2,0.02386417,35.95025038719177,-1.6838724613189697,-34.06138324737549,33493,22.96887969970703
-0.05852254740518242,-0.5144221133812407,-0.4765376192950454,700416,-8.86618302712663e-09,38,-123.61935518000001,0.0,-0.00012833668230569247,0.5569345836743689,0.64886336,-0.8086001931112967,0.0,0.0,-0.0006044347890554114,-0.026658939215821034,-0.14463944267015705,0.0,-0.00025444803112703894,0.051384935480272134,-0.010052251431449121,4.774303266054226e-05,-0.9452638703657681,26.84,235,-0.01112953911804473,0.01,-0.2529812315351778,-0.1854696516840078,-0.005889668440469541,0.0113664,0.9886336,2970,-0.15977018504356383,0.23213704427083334,0.0003,0.004444303844744961,1.0010136365890503,0.2,0.049539767,5.884727239608765,-1.625549554824829,-34.06653340657552,33495,2.5086734294891357
