curriculum/ctrl_jitter_ms,time/iterations,reward_terms/lat_vel,reward_terms/angmom,rollout/ep_len_mean,reward_terms/time,reward_terms/duty_sym,curriculum/sprint_dist_m,reward_terms/upright,reward_terms/hip_roll,reward_terms/foot_slip,reward_terms/air_time,reward_terms/stance,reward_terms/assist_pen,reward_terms/stop,reward_terms/foot_ahead,reward_terms/action_rate,reward_terms/torque,rollout/ep_rew_mean,reward_terms/step_rate,reward_terms/motor_vel,time/fps,reward_terms/energy,curriculum/eff_scale,time/time_elapsed,reward_terms/ang_xy,curriculum/ent_coef,reward_terms/clearance,reward_terms/height,time/total_timesteps,reward_terms/vz,reward_terms/stance_time,reward_terms/overrun,curriculum/stance_ratio,reward_terms/alive,reward_terms/residual,reward_terms/fwd_speed,curriculum/ctrl_drop_prob,reward_terms/phase_contact,reward_terms/residual_rate,reward_terms/coef_rate,train/policy_gradient_loss,train/n_updates,train/value_loss,train/clip_fraction,train/std,train/explained_variance,train/loss,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_range
0.0,11,-0.31841933774040077,-0.2061212611687392,130.42,-0.5,0.0,25.1152,-0.5357004026732666,-0.4125987539811182,-0.4058428033717209,0.0006673164057752325,-0.193235829177663,0.0,0.0,0.0,-0.05797119672518173,-0.00045260451696812137,-132.24119740999996,0.0,-9.578208554883665e-06,4206,-5.197318805487794e-05,0.000768,48,-0.6588801811508085,0.01,0.11420486958550938,-0.05088280644652496,202752,-0.3271601481178082,0.0,0.0,0.6498233600000001,0.0,-0.10582056620388974,-0.7388713138468654,0.0,-0.3069643565465474,0.0,-0.18039214395120626,-0.01177007295191288,42237,124.29521179199219,0.20198974609375,1.0008082389831543,0.5800904035568237,39.823020935058594,-19.86874990463257,0.017698664,0.0002993856,0.2
0.0,12,-0.3401947430519777,-0.18392263114145868,131.36,-0.5,0.0,25.12672,-0.5232617074347036,-0.40378296985908696,-0.39733516206838054,0.0008414697917436974,-0.22131871655431995,0.0,0.0,0.0,-0.0583921060750259,-0.000507701500037381,-132.46107386000003,0.0,-1.0767585213933884e-05,4212,-5.816010389952531e-05,0.0008448,52,-0.6474477037563758,0.01,0.10912295221806625,-0.043856492964577484,221184,-0.3069198360857852,0.0,0.0,0.649805696,0.0,-0.10551262478867876,-0.7174509567909744,0.0,-0.3123123597678784,0.0,-0.16820807990472061,-0.016457094298675656,42241,89.68955497741699,0.1951416015625,1.0014679431915283,0.39812207221984863,33.73554611206055,-19.870130634307863,0.01962867,0.00029932415999999997,0.2
0.0,13,-0.2838917731174076,-0.20674447949708344,117.62,-0.5,0.0,25.13824,-0.48510384271761375,-0.3853185228176723,-0.394730271415483,0.0007834185865552475,-0.17709485821177992,0.0,0.0,0.0,-0.05490915064063568,-0.0005357436149050719,-129.00882855999998,0.0,-1.1701733671099265e-05,4215,-6.275369858204066e-05,0.0009216,56,-0.6109771399804624,0.01,0.109026319011341,-0.044272018858702966,239616,-0.3124691449025956,-1.057926177357634e-05,0.0,0.649788032,0.0,-0.10559673244456506,-0.7768283251969649,0.0,-0.3251705909227571,0.0,-0.18722834989753337,-0.015354653482791036,42245,95.66648025512696,0.2290283203125,1.002492070198059,0.2917391061782837,28.083534240722656,-19.877677059173585,0.02294326,0.00029926272,0.2
0.0,14,-0.3474788434887357,-0.20425568526606633,130.27,-0.5,0.0,25.14976,-0.5233432418888184,-0.38638828525667307,-0.37601282350463927,0.0006282540012357964,-0.18909421665150006,0.0,0.0,0.0,-0.05529160499556854,-0.0005595008192592508,-132.01861735,0.0,-1.2439129258618539e-05,4220,-6.637770354778503e-05,0.0009984,61,-0.6376109409624802,0.01,0.11622724700327194,-0.06100306740056251,258048,-0.3721172684031366,-1.3562837719089455e-06,0.0,0.649770368,0.0,-0.10585387294005402,-0.8045757851271341,0.0,-0.29068175600714813,0.0,-0.16616094052918415,-0.015003462811000646,42249,56.88419151306152,0.26932373046875,1.0031869411468506,0.16320043802261353,19.564952850341797,-19.886353778839112,0.030298423,0.00029920128,0.2
0.0,15,-0.4048387643243941,-0.1943936517241035,136.3,-0.5,0.0,25.16128,-0.5635648070532637,-0.3772552209334193,-0.38911547476695985,0.0006597209301415003,-0.1915226111317658,0.0,0.0,0.0,-0.05567016303814787,-0.0006189477674564236,-133.68604145999998,0.0,-1.2665863931449354e-05,4224,-6.869319218833504e-05,0.0010752,65,-0.6258427644205073,0.01,0.11442148999676292,-0.06468863566524555,276480,-0.36519118011155344,0.0,0.0,0.6497527040000001,0.0,-0.1060637894603622,-0.885197321747934,0.0,-0.3204829765877054,0.0,-0.1922091808362433,-0.01481172926723957,42253,50.11483364105224,0.32559814453125,1.0045474767684937,0.3210318684577942,15.437315940856934,-19.891444969177247,0.036845196,0.00029913984,0.2
0.0,16,-0.33782698329791394,-0.18750621238194468,129.09,-0.5,0.0,25.1728,-0.4423935257314073,-0.2874277559232536,-0.39949234461804006,0.0007942693223918064,-0.11052594446987912,0.0,0.0,0.0,-0.05310474437057138,-0.0006447844440844532,-131.88097783,0.0,-1.386438692486411e-05,4230,-7.541739174346708e-05,0.001152,69,-0.5856031343656241,0.01,0.10626291127952985,-0.05501162018606845,294912,-0.3268012215524729,0.0,0.0,0.64973504,0.0,-0.10581859524514856,-0.8726526047117178,0.0,-0.3133446698902805,0.0,-0.18124039202737352,-0.014610144076868892,42257,41.12032779894377,0.3404476768092105,1.0044536590576172,-0.2163376808166504,14.007928848266602,-19.896303076493112,0.044701748,0.0002990784,0.2
0.0,17,-0.3301389475306853,-0.21250004376535403,124.35,-0.5,0.0,25.18432,-0.4817514604554922,-0.31162898864197636,-0.3771137090511666,0.0006608059662135525,-0.13039412165440092,0.0,0.0,0.0,-0.051878020004767024,-0.000687340043887386,-130.68404727,0.0,-1.5335967046339865e-05,4233,-8.02255123421918e-05,0.0012288,74,-0.602767521037459,0.01,0.11349603007575507,-0.059439999383766665,313344,-0.3693176561403934,0.0,0.0,0.649717376,0.0,-0.10536634826746097,-0.8630611729758797,0.0,-0.292218765924657,0.0,-0.17397549109777335,-0.01284302136321601,42261,37.56459456995914,0.3469366776315789,1.0051957368850708,-0.27910900115966797,12.872040748596191,-19.899559221769636,0.041643396,0.00029901696,0.2
0.0,18,-0.37186973971780857,-0.15384360888039966,126.24,-0.5,0.0,25.19584,-0.47209830064027386,-0.28535993327081594,-0.42411156859830274,0.0005636926733940425,-0.16565652031831235,0.0,0.0,0.0,-0.05208851412965667,-0.0006994852062169044,-131.15173587,0.0,-1.5263917400101472e-05,4236,-8.083136661874655e-05,0.0013056,78,-0.5449422193168791,0.01,0.10046442376697812,-0.055951499978816,331776,-0.3309491903693496,0.0,0.0,0.649699712,0.0,-0.10522178190845793,-0.7646186579044837,0.0,-0.30946113733817937,0.0,-0.21294698895758696,-0.013929341402318742,42265,32.26874044206407,0.3266737196180556,1.0046366453170776,-0.3738614320755005,12.166069984436035,-19.89772277408176,0.045817304,0.00029895552,0.2
0.0,19,-0.32947356502745584,-0.15020645307861288,127.43,-0.5,0.0,25.20736,-0.4504641292247709,-0.26819291507982457,-0.4545698661893408,0.00037923095644348196,-0.15938940139558389,0.0,0.0,0.0,-0.05403984398877323,-0.0007319277666250494,-131.4493258,0.0,-1.6443022316603848e-05,4240,-8.617741846929253e-05,0.0013824,82,-0.548052155972476,0.01,0.0953830228298047,-0.049894913815571026,350208,-0.3029526075613829,-2.0751713438787396e-05,0.0,0.6496820480000001,0.0,-0.10509838908774374,-0.7590979862625472,0.0,-0.3269407860106154,0.0,-0.1947211599237305,-0.01312896549805171,42269,33.56963952382406,0.3276774088541667,1.0044541358947754,-0.29643499851226807,10.660428047180176,-19.896899435255264,0.043405503,0.00029889407999999997,0.2
0.0,20,-0.34812998587997374,-0.15695460429607452,121.96,-0.5,0.0,25.21888,-0.45917799492580474,-0.24950804640225904,-0.4598499590838647,0.0003293180003917466,-0.17083727801548065,0.0,0.0,0.0,-0.05281957817754521,-0.0007785337776285333,-130.09158198,0.0,-1.711849459786888e-05,4243,-9.061446672664015e-05,0.0014592,86,-0.56598948884289,0.01,0.09541839708001797,-0.055283105940885105,368640,-0.33907592311383894,0.0,0.0,0.649664384,0.0,-0.10534622327193385,-0.7469852079845207,0.0,-0.3279877941979452,0.0,-0.2001126810900954,-0.020643746899440884,42273,32.78012256622314,0.30594482421875,1.0046851634979248,-0.49629318714141846,10.613819122314453,-19.89629030227661,0.04116328,0.00029883264,0.2
0.0,21,-0.3501486798213237,-0.1301923602849956,116.16,-0.5,0.0,25.2304,-0.43781392249210327,-0.24350218706817894,-0.4809454663908157,0.00022840662859380245,-0.19749306201151723,0.0,0.0,0.0,-0.05352893940757407,-0.0007697216242634514,-128.64977484999997,0.0,-1.7344649060477753e-05,4245,-9.196687664203439e-05,0.001536,91,-0.5376900603376757,0.01,0.08760479835978253,-0.051655105567194375,387072,-0.3042523437062401,0.0,0.0,0.64964672,0.0,-0.10490756021441762,-0.6238194050319336,0.0,-0.36451267237213986,0.0,-0.2206266625283106,-0.01305796958040446,42277,34.991727924346925,0.34918212890625,1.0038312673568726,-0.6997129917144775,10.292824745178223,-19.89001350402832,0.03848192,0.0002987712,0.2
0.0,22,-0.3477566824137989,-0.12554619557537355,117.5,-0.5,0.0,25.24192,-0.41780669508228135,-0.23210284029318975,-0.5462700603537516,0.00021592840655810304,-0.19611122895261446,0.0,0.0,0.0,-0.05483378401606859,-0.0007801212774709841,-128.97723187,0.0,-1.6723694933799666e-05,4244,-9.150644588959861e-05,0.0016128,95,-0.5171676139018163,0.01,0.07996993420479795,-0.044503192540991006,405504,-0.2827408537993003,0.0,0.0,0.649629056,0.0,-0.10495985689138214,-0.6546577749323411,0.0,-0.41124388662151073,0.0,-0.24924733917675557,-0.01860888353548944,42281,25.95263910293579,0.3079833984375,1.0043115615844727,-0.328792929649353,9.091548919677734,-19.893655490875243,0.038087793,0.00029870976,0.2
0.0,23,-0.34357572426695293,-0.11806904027164052,129.49,-0.5,0.0,25.25344,-0.42695770612774875,-0.2231846958049911,-0.5502356683990938,0.00027831981747618154,-0.18093651160814797,0.0,0.0,0.0,-0.05056649627460459,-0.0008167322981407764,-131.97165250999996,0.0,-1.7401379009789897e-05,4244,-9.490751423704587e-05,0.0016896,99,-0.49304512458442584,0.01,0.07615062555889816,-0.050745087672344674,423936,-0.28315956759640026,-1.057926177357634e-05,0.0,0.6496113920000001,0.0,-0.10567878780279051,-0.6837049627181904,0.0,-0.435112926730738,0.0,-0.2736144740686979,-0.018243731238180773,42285,29.915635967254637,0.32772216796875,1.0032331943511963,-0.3192880153656006,10.502545356750488,-19.889088916778565,0.04469552,0.00029864831999999996,0.2
0.0,24,-0.3163216819512143,-0.10637014921149711,120.76,-0.5,0.0,25.26496,-0.3765173104209192,-0.20410122478198853,-0.5955797104470051,0.00022840662859380245,-0.16175938999380102,0.0,0.0,0.0,-0.053145576448577064,-0.0008504031125991474,-129.82136883,0.0,-1.9275771325878068e-05,4245,-0.00010362882902613855,0.0017664,104,-0.5031064085669477,0.01,0.07220133999649953,-0.04103246806452916,442368,-0.2581600777898346,0.0,0.0,0.649593728,0.0,-0.10512557056083381,-0.5584415532036161,0.0,-0.4292411969574298,0.0,-0.2619195340732892,-0.013120103834403886,42289,27.752141846550835,0.3326687282986111,1.0028808116912842,-0.2516876459121704,9.28603744506836,-19.88407866160075,0.044508364,0.00029858688,0.2
0.0,25,-0.323501703908506,-0.11310641629309456,119.85,-0.5,0.0,25.27648,-0.4048159830207736,-0.2134232005634619,-0.5812966582039925,0.0001665577971531699,-0.17525140469029654,0.0,0.0,0.0,-0.05368285492300571,-0.0008557175507253745,-129.53693671999997,0.0,-2.0672256228500173e-05,4251,-0.00010847409004651167,0.0018432,108,-0.5054162270908225,0.01,0.07128349833506958,-0.04204009361304145,460800,-0.257613626822923,-1.3562061616943942e-07,0.0,0.649576064,0.0,-0.10477297226802441,-0.5972454061933671,0.0,-0.4535279236831533,0.0,-0.2540704374449181,0.01433330331929028,42290,45.37945079803467,0.2598876953125,1.0004842281341553,-0.1212548017501831,19.791763305664062,-19.86803913116455,0.022921406,0.00029852544,0.2
0.0,26,-0.2531790473132818,-0.11281066922900067,125.26,-0.5,0.0,25.288,-0.3658926379165576,-0.20697350372365111,-0.5765175197056243,0.00019531203563221626,-0.14123947013853716,0.0,0.0,0.0,-0.05055045538903777,-0.000882405626479243,-130.91979976999997,0.0,-2.21597333603108e-05,4252,-0.000113692678345321,0.00192,112,-0.4760815729946737,0.01,0.07318398431618227,-0.04552463596392089,479232,-0.23593961727273516,0.0,0.0,0.6495584,0.0,-0.10531323107053532,-0.7028458134984809,0.0,-0.427132328685887,0.0,-0.2539119408335473,-0.022947118920274078,42294,30.164972496032714,0.27030029296875,1.0035712718963623,-0.2519388198852539,9.469341278076172,-19.88969497680664,0.032689534,0.00029846399999999997,0.2
0.0,27,-0.2695105340172323,-0.0989770585193158,125.54,-0.5,0.0,25.29952,-0.36455114507302094,-0.21250847240230686,-0.5814953194079105,0.00023491711989562545,-0.1511700631230007,0.0,0.0,0.0,-0.05532927276156955,-0.0009764618608533803,-131.00822615000004,0.0,-2.2681361103900866e-05,4252,-0.00011958291975023189,0.0019968,117,-0.49389956759915943,0.01,0.0683503054845122,-0.03366267746710956,497664,-0.2115555676513383,0.0,0.0,0.6495407360000001,0.0,-0.10463560526098065,-0.5448255932358942,0.0,-0.4634752408120484,0.0,-0.28838450718480624,-0.01720459491480142,42298,29.63314151763916,0.3004638671875,1.0024508237838745,-0.4458639621734619,10.251126289367676,-19.879970741271972,0.03511963,0.00029840256,0.2
0.0,28,-0.30545650444688954,-0.10298953096127783,142.32,-0.5,0.0,25.31104,-0.37242350629262805,-0.2095864671886657,-0.598291895848804,0.000161675031348649,-0.11520776850548252,0.0,0.0,0.0,-0.04939589831652382,-0.0010298434559826005,-135.16647254999998,0.0,-2.3897336322406768e-05,4207,-0.00012556790340435462,0.0020736,122,-0.5004403351774098,0.01,0.0701687984470542,-0.04813089698291585,516096,-0.2423752136052825,-0.0002648912777658552,0.0,0.649523072,0.0,-0.10554072372600083,-0.6407069026848565,0.0,-0.44203340743304576,0.0,-0.267786621620036,-0.020724332984536888,42302,30.5171178817749,0.2929931640625,1.0033128261566162,-0.7870166301727295,10.309690475463867,-19.88406925201416,0.032111675,0.00029834112,0.2
0.0,29,-0.29644769409299143,-0.10488196005952938,117.91,-0.5,0.0,25.32256,-0.34140965799682216,-0.20108255180377696,-0.6181525571675798,0.00014702663692231808,-0.11309842329302208,0.0,0.0,0.0,-0.048615199327075094,-0.0010147828037841435,-129.08130004999998,0.0,-2.576637064709328e-05,4208,-0.00013027441385557404,0.0021504,127,-0.4784462827866957,0.01,0.06425730372614782,-0.04048647384300599,534528,-0.21500423166068705,0.0,0.0,0.649505408,0.0,-0.10536799700823271,-0.6357843138593771,0.0,-0.44310543842624067,0.0,-0.2659767480308786,-0.020694788033142685,42306,32.439866352081296,0.26722412109375,1.0031821727752686,0.03193575143814087,10.766112327575684,-19.887234210968018,0.03210155,0.00029827968,0.2
0.0,30,-0.19028805716021288,-0.09450668171372684,132.18,-0.5,0.0,25.33408,-0.29032620188971886,-0.17740876511479703,-0.6295327437271347,0.0001627600706544601,-0.09260283606381614,0.0,0.0,0.0,-0.04653723628374749,-0.0010175568505680424,-132.65281287,0.0,-2.6398194164234275e-05,4209,-0.00013488119428054323,0.0022272,131,-0.4534078028410409,0.01,0.059657552152455065,-0.03059660180749922,552960,-0.17364805100955183,0.0,0.0,0.649487744,0.0,-0.1053410233109623,-0.646951165572481,0.0,-0.44728867931126637,0.0,-0.26385810867018705,-0.02190144544001669,42310,27.783716773986818,0.24246826171875,1.0021905899047852,-0.47793734073638916,9.951593399047852,-19.87877779006958,0.028931806,0.00029821823999999996,0.2
0.0,31,-0.2508389489684595,-0.10754769365269443,130.63,-0.5,0.0,25.3456,-0.3386566475976589,-0.20757870818530766,-0.617098342958368,0.00018012112316985926,-0.0949617302023919,0.0,0.0,0.0,-0.04895362671277423,-0.00110333491411827,-132.24215009999998,0.0,-2.8712457092754826e-05,4210,-0.00014537460838377438,0.002304,135,-0.495334219559311,0.01,0.0691087494551549,-0.04045492572484851,571392,-0.2269799152229102,-6.117025299722122e-05,0.0,0.6494700800000001,0.0,-0.1051636235504659,-0.5179243766508629,0.0,-0.43823612403026646,0.0,-0.2814419312927073,-0.018402444664388895,42314,24.45174560546875,0.27928466796875,1.0038036108016968,-0.8883957862854004,7.497531890869141,-19.88598175048828,0.035523973,0.0002981568,0.2
0.0,32,-0.22932157027838462,-0.0975524765166756,133.38,-0.5,0.0,25.35712,-0.3034965175214039,-0.1988227134128519,-0.6737507499489216,0.0001790360741627713,-0.06616856369114721,0.0,0.0,0.0,-0.044071691652107975,-0.0011092486772613897,-132.92984103,0.0,-3.197561503454066e-05,4212,-0.00015629357062298195,0.0023808,140,-0.48669109786472514,0.01,0.06338753597530397,-0.03550430023874136,589824,-0.18512270516426407,0.0,0.0,0.649452416,0.0,-0.10598331539169642,-0.557856060476161,0.0,-0.4213386984666771,0.0,-0.22613105018037694,-0.017437793139833957,42318,26.200511074066164,0.30460205078125,1.0038007497787476,-1.2383601665496826,8.814040184020996,-19.892105960845946,0.033133477,0.00029809536,0.2
0.0,33,-0.20098183199969907,-0.1103965019633199,124.4,-0.5,0.0,25.36864,-0.3191546691604762,-0.21000192793198436,-0.6347453609567404,0.00019748225006171397,-0.08834911049471224,0.0,0.0,0.0,-0.04657607633375957,-0.0012550593352533112,-130.71086782000003,0.0,-3.372287639538611e-05,4214,-0.00016812110807005827,0.0024576,144,-0.503261124985516,0.01,0.06312262147875099,-0.029161923689700157,608256,-0.1765340164635217,0.0,0.0,0.649434752,0.0,-0.10577708436078787,-0.5486627369817074,0.0,-0.4293681902216418,0.0,-0.23052777845697156,-0.01909828940406442,42322,22.56445550918579,0.28946533203125,1.0049155950546265,-0.38077807426452637,7.54561185836792,-19.895518016815185,0.038427107,0.00029803391999999997,0.2
0.0,34,-0.22780052193917527,-0.09769544566440863,119.46,-0.5,0.0,25.38016,-0.27620268591744873,-0.21044604253305718,-0.6599380208668779,0.0002218962892786496,-0.09816668295142596,0.0,0.0,0.0,-0.046233552727131394,-0.0012548081897920864,-129.47451284000002,0.0,-3.4279646182407985e-05,4215,-0.00017070655331774358,0.0025344,148,-0.4885224523957288,0.01,0.05991781744746023,-0.03174633215689683,626688,-0.17942986070937197,0.0,0.0,0.649417088,0.0,-0.10516391452086328,-0.46476951250820225,0.0,-0.42009891812877936,0.0,-0.2413859733306192,-0.020874949567951263,42326,20.60504879951477,0.29556884765625,1.0039328336715698,-1.309016227722168,7.2723002433776855,-19.891840744018555,0.03552391,0.00029797248,0.2
0.0,35,-0.20098744896018844,-0.09441557105233933,126.4,-0.5,0.0,25.39168,-0.2949658361126998,-0.1938048456592926,-0.6452565952347786,0.00017469579082292816,-0.05941648618590984,0.0,0.0,0.0,-0.04143789935899606,-0.0012576709593437496,-131.20144005999998,0.0,-3.570062852565122e-05,4216,-0.0001732131745095679,0.0026112,152,-0.4723583155902791,0.01,0.06162176623193786,-0.03401488443599919,645120,-0.1744033679965983,0.0,0.0,0.6493994240000001,0.0,-0.10602937609811253,-0.6174790884518484,0.0,-0.41638941035616656,0.0,-0.19824575415346327,-0.020522356394212692,42330,20.181360483169556,0.27498779296875,1.004166841506958,-1.695336103439331,7.0069732666015625,-19.89271774291992,0.03491596,0.00029791104,0.2
