reward_terms/height,curriculum/stance_ratio,rollout/ep_rew_mean,curriculum/ent_coef,rollout/ep_len_mean,reward_terms/residual,reward_terms/air_time,reward_terms/residual_rate,reward_terms/lat_vel,time/fps,reward_terms/assist_pen,reward_terms/phase_contact,reward_terms/ang_xy,reward_terms/overrun,reward_terms/alive,time/total_timesteps,reward_terms/foot_slip,reward_terms/vz,reward_terms/angmom,reward_terms/hip_roll,time/time_elapsed,reward_terms/foot_ahead,reward_terms/upright,reward_terms/coef_rate,reward_terms/action_rate,reward_terms/fwd_speed,time/iterations,reward_terms/stop,reward_terms/energy,curriculum/ctrl_jitter_ms,reward_terms/motor_vel,curriculum/ctrl_drop_prob,reward_terms/time,curriculum/sprint_dist_m,curriculum/eff_scale,reward_terms/stance_time,reward_terms/stance,reward_terms/step_rate,reward_terms/clearance,reward_terms/torque,train/n_updates,train/entropy_loss,train/std,train/explained_variance,train/policy_gradient_loss,train/loss,train/clip_fraction,train/value_loss,train/learning_rate,train/clip_range,train/approx_kl
-0.028811202987413766,0.6498233600000001,-135.06957273999998,0.01,148.49,-0.10298496956753879,0.0002457676681741658,0.0,-4.088884720170037e-08,4060,0.0,-0.3782261110448293,-0.3707028505147165,0.0,0.0,202752,-0.5538729131824349,-0.2104262207426134,-0.15414428452498652,-0.06178820849557942,49,0.0,-0.6828221559634652,-1.2131434554397935,-0.09603585625970963,0.5023914286521095,11,0.0,-5.4439493340798137e-05,0.0,-1.0132414364547419e-05,0.0,-0.5,25.1152,0.000768,-2.0751713438787396e-05,-0.005679385164551477,0.0,0.10430374170156026,-0.00039615529054011457,152185,-34.07822895050049,1.0019125938415527,0.43160825967788696,-0.002575378748588264,31.575349807739258,0.317352294921875,81.91684865951538,0.000299852544,0.2,0.04144429
-0.022718634060201488,0.649805696,-134.89574348999997,0.01,148.98,-0.1028820676440092,0.0003738058181220873,0.0,-3.851947925675157e-08,4089,0.0,-0.3793405504811037,-0.3565947039992791,0.0,0.0,221184,-0.552132327766227,-0.1770436045604113,-0.1483500675282741,-0.05152232429817089,54,0.0,-0.6451798969122842,-1.2081395150651957,-0.0968852183088315,0.42500592703052353,12,0.0,-6.150007987555412e-05,0.0,-1.1487934877634317e-05,0.0,-0.5,25.12672,0.0008448,-2.848226965094606e-06,-0.0051886598334513435,0.0,0.0936777214559982,-0.0004497014633210762,152188,-34.085092371160336,1.0025211572647095,0.4322780966758728,-0.011916796549816023,40.56969451904297,0.3188698508522727,92.11629832874645,0.0002998377984,0.2,0.05257398
-0.024320615201626643,0.649788032,-133.89606753,0.01,139.62,-0.10281999644136883,0.0002680116255457203,0.0,-3.842695580234013e-08,4118,0.0,-0.3848762602583584,-0.3850728214136305,0.0,0.0,239616,-0.5401318679033231,-0.19683614129196922,-0.15838234998739076,-0.048281768246166805,58,0.0,-0.6407611671244359,-1.2253472728483406,-0.09873681997211654,0.34539464382220414,13,0.0,-6.5962536904513e-05,0.0,-1.2364270423291455e-05,0.0,-0.5,25.13824,0.0009216,0.0,-0.002031393633229417,0.0,0.09511765033435537,-0.0004849629266271594,152191,-34.08191507512873,1.0023179054260254,0.3952494263648987,-0.010644143722443418,31.01068687438965,0.317138671875,75.68154283003373,0.0002998230528,0.2,0.051035464
-0.02672201196771697,0.649770368,-138.30031069999998,0.01,160.0,-0.1030332887960926,0.00039984743084965483,0.0,-4.1203326164365446e-08,4144,0.0,-0.3938684912100069,-0.37953722780587895,0.0,0.0,258048,-0.5884319169884074,-0.18760572410545925,-0.14247084861174533,-0.05503842577041806,62,0.0,-0.5802011154367842,-1.217434725176471,-0.0983493249387685,0.35417966189575745,14,0.0,-7.212950304019423e-05,0.0,-1.338445666331644e-05,0.0,-0.5,25.14976,0.0009984,-1.3562061616943942e-07,-0.003328699634879344,0.0,0.08866274052819983,-0.0005335786137656037,152193,-34.069661458333336,1.0012702941894531,-0.23689663410186768,0.0043407726722459,23.41656494140625,0.26953125,54.40968894958496,0.00029980830719999996,0.2,0.049687456
-0.02275198444800661,0.6497527040000001,-136.67853051999998,0.01,151.42,-0.10294037608763218,0.00032606263347487483,0.0,-3.947273761691302e-08,4169,0.0,-0.3752404031935056,-0.3746997577438356,0.0,0.0,276480,-0.5464287108407218,-0.19771690770059147,-0.14632541932951262,-0.05662576841183356,66,0.0,-0.5982566478662149,-1.2114099671107743,-0.09884849540965407,0.34077087480365287,15,0.0,-7.816198623899732e-05,0.0,-1.4867929168913453e-05,0.0,-0.5,25.16128,0.0010752,0.0,-0.00443477564523178,0.0,0.094882896705717,-0.0005768148322486909,152194,-34.06791763305664,1.001177191734314,0.04830044507980347,0.020330063346773387,26.756349563598633,0.318359375,57.40048599243164,0.0002997935616,0.2,0.028027821
-0.03077660936055167,0.64973504,-136.48452944,0.01,154.53,-0.10318836333795009,0.0003906242749912457,0.0,-4.070122175823254e-08,4191,0.0,-0.3854605010513061,-0.380998522187109,0.0,0.0,294912,-0.5655298896444614,-0.19947758997722564,-0.15134321441932663,-0.06937111874053134,70,0.0,-0.5541230919800586,-1.2156888524735148,-0.0966545269156281,0.43021179622602884,16,0.0,-8.379891747788553e-05,0.0,-1.5723283707400873e-05,0.0,-0.5,25.1728,0.001152,-1.4241341786045166e-05,-0.0036237398724596023,0.0,0.10154642498188969,-0.0006237477838255717,152196,-34.075435638427734,1.0018174648284912,-0.5111162662506104,0.009980506108452877,22.40354347229004,0.3354899088541667,48.7691281636556,0.000299778816,0.2,0.065765336
-0.024928121649259737,0.649717376,-139.56189722999997,0.01,166.08,-0.10318256270557731,0.00036892293266848556,0.0,-4.0986021729017816e-08,4211,0.0,-0.38597325692435924,-0.39416901910041874,0.0,0.0,313344,-0.5625553295899475,-0.18796845285156558,-0.1483941128072665,-0.06189610819611799,74,0.0,-0.515073830472922,-1.231180101237034,-0.09897313681609968,0.39689438083457335,17,0.0,-8.831838183675162e-05,0.0,-1.625978291278843e-05,0.0,-0.5,25.18432,0.0012288,0.0,-0.002108787293261397,0.0,0.08990614056773087,-0.000687572633529509,152197,-34.06802940368652,1.0011473894119263,-0.36271119117736816,0.015943074598908424,24.012775421142578,0.2769775390625,52.11073017120361,0.00029976407039999996,0.2,0.023747373
-0.026473768291944415,0.649699712,-141.11810787000002,0.01,179.65,-0.10348491113546326,0.00023057677834812138,0.0,-4.5358363525808085e-08,4227,0.0,-0.40291303338179607,-0.38020068025118087,0.0,0.0,331776,-0.6059324655834399,-0.1823092042206224,-0.1383345621808026,-0.07216666861916793,78,0.0,-0.47030442641630305,-1.212742960954965,-0.0987385559357803,0.4963927204285269,18,0.0,-9.757059138619223e-05,0.0,-1.8134679926070978e-05,0.0,-0.5,25.19584,0.0013056,0.0,-0.005099029061269387,0.0,0.09159351887642936,-0.0007391344930801238,152199,-34.07963498433431,1.0020885467529297,-0.5810823440551758,0.00847472071958085,25.199865341186523,0.3232828776041667,54.9233512878418,0.00029974932479999997,0.2,0.07262258
-0.02459599132031147,0.6496820480000001,-139.69785267,0.01,169.08,-0.10307222300269148,0.0003629550305453853,0.0,-4.108249644346941e-08,4242,0.0,-0.3831792957723978,-0.3856921643215614,0.0,0.0,350208,-0.5773881672342729,-0.18360982422775715,-0.14085350756196188,-0.0660946182140011,82,0.0,-0.5431295600958737,-1.223163564457786,-0.09933971006706134,0.39772255812260243,19,0.0,-0.00010164148653344158,0.0,-1.8850787269768495e-05,0.0,-0.5,25.20736,0.0013824,0.0,-0.005811125166703241,0.0,0.09843168654809745,-0.0007577510778671331,152201,-34.074354807535805,1.001587152481079,0.09236592054367065,0.010433800285682082,32.6125373840332,0.3292236328125,77.21393203735352,0.0002997345792,0.2,0.05275784
-0.024795968090864696,0.649664384,-140.57872296,0.01,170.48,-0.10323006003101053,0.00044921797881316807,0.0,-4.290254375519081e-08,4256,0.0,-0.4037919694841597,-0.3983826307970077,0.0,0.0,368640,-0.5959643584017497,-0.18426994580076297,-0.13886133741859538,-0.06603485068867591,86,0.0,-0.5365935255001238,-1.2221701672940144,-0.10015234671232019,0.4226473943717766,20,0.0,-0.0001071328212229241,0.0,-2.0047376411095e-05,0.0,-0.5,25.21888,0.0014592,0.0,-0.005100881715255691,0.0,0.09565251739587302,-0.0007900356610722705,152202,-34.07225875854492,1.001505732536316,-0.5332883596420288,0.015874115005135535,21.39389419555664,0.27412109375,42.89751663208008,0.0002997198336,0.2,0.0231331
-0.030053362380668927,0.64964672,-142.24472386,0.01,174.98,-0.10342321417917912,0.0004313144147292607,0.0,-4.477392628119341e-08,4268,0.0,-0.39049475878359474,-0.4109544209079084,0.0,0.0,387072,-0.5618666082537193,-0.20389360510917995,-0.1496481329997409,-0.06939351384298559,90,0.0,-0.5347198447045284,-1.2315601133017724,-0.099918409712891,0.3484490807478676,21,0.0,-0.00011173181224820876,0.0,-2.0734054196213745e-05,0.0,-0.5,25.2304,0.001536,0.0,-0.004489502083131275,0.0,0.09434701923953598,-0.0008605405466263499,152203,-34.074458312988284,1.0016611814498901,-0.4106489419937134,0.018176677543669938,20.217437744140625,0.33291015625,40.9342758178711,0.00029970508799999996,0.2,0.030354058
-0.02640672790613817,0.649629056,-138.85640572999998,0.01,159.94,-0.10291475815997722,0.00035752974670483835,0.0,-4.438793218550504e-08,4281,0.0,-0.3775678908844544,-0.39556429430406503,0.0,0.0,405504,-0.5146257616049239,-0.2269748650509633,-0.14812932276262028,-0.060860839741936984,94,0.0,-0.578166974344101,-1.2417548571006707,-0.10222764904884145,0.2980474789201997,22,0.0,-0.00011764261593390773,0.0,-2.175821200619036e-05,0.0,-0.5,25.24192,0.0016128,-8.137625021239122e-07,-0.0058609297950241186,0.0,0.10179873202015716,-0.0009142624452930485,152204,-34.07456970214844,1.001719355583191,-1.2130393981933594,0.020854758098721504,18.26445770263672,0.332470703125,39.40176544189453,0.0002996903424,0.2,0.03094982
-0.03298734563291399,0.6496113920000001,-145.18740337,0.01,189.27,-0.10388340671240945,0.0004025599531208475,0.0,-4.335737592272678e-08,4293,0.0,-0.4013524827460291,-0.37619619901695667,0.0,0.0,423936,-0.6204616735171512,-0.20698918337122413,-0.136256982734727,-0.08162862930625639,98,0.0,-0.5242596932732496,-1.2205429377301682,-0.09936378385117933,0.4649413951825777,23,0.0,-0.0001221025501216294,0.0,-2.275482128333719e-05,0.0,-0.5,25.25344,0.0016896,-0.00016628608702578477,-0.00883050087274876,0.0,0.09345143469495476,-0.0009250049595302518,152205,-34.06432088216146,1.0008361339569092,-1.687067985534668,0.017985145406176645,17.151500701904297,0.2843424479166667,34.57272974650065,0.0002996755968,0.2,0.02476581
-0.02710583290089283,0.649593728,-140.63996443,0.01,174.17,-0.10339425482424743,0.0002718092970705281,0.0,-4.372307577942067e-08,4302,0.0,-0.38734234702256504,-0.410363149315602,0.0,0.0,442368,-0.5675305610919008,-0.1886113812625053,-0.1438381467979145,-0.07621181754177336,102,0.0,-0.47684517471572124,-1.2230364230123694,-0.1003310886673768,0.3989248763276448,24,0.0,-0.00013100364813472285,0.0,-2.413094602911067e-05,0.0,-0.5,25.26496,0.0017664,-9.073835422491861e-05,-0.011927412591092491,0.0,0.09377347366128094,-0.0010018983391175554,152206,-34.068970680236816,1.0012528896331787,-0.6071807146072388,0.016962658846750855,18.166475296020508,0.267578125,36.01931190490723,0.00029966085119999996,0.2,0.023115892
-0.03315080243182283,0.649576064,-140.23499794,0.01,170.66,-0.10333977259345734,0.0005457889961285724,0.0,-4.398436456162755e-08,4302,0.0,-0.37942477493137416,-0.42595840621647035,0.0,0.0,460800,-0.5854467280409197,-0.21453078588756916,-0.15663270008452942,-0.07339727588560613,107,0.0,-0.46950185175366926,-1.2250054669220378,-0.10032989000836183,0.4358508309176264,25,0.0,-0.00013762890659838978,0.0,-2.527676728518567e-05,0.0,-0.5,25.27648,0.0018432,-3.1331078692649804e-05,-0.006005558462427787,0.0,0.09904987773923207,-0.0010789477843290052,152207,-34.07377548217774,1.0016502141952515,-0.6004762649536133,0.02150553688406944,19.083154678344727,0.3203125,37.487586975097656,0.0002996461056,0.2,0.030438244
-0.027643778200568795,0.6495584,-142.51017913,0.01,179.29,-0.10349510619554883,0.00042046364332135353,0.0,-4.775741021971641e-08,4312,0.0,-0.3886224703364536,-0.41173641280170964,0.0,0.0,479232,-0.5730362813057804,-0.2015540135821335,-0.14459507309048703,-0.07735638900391434,111,0.0,-0.4450127577649377,-1.2306756030963526,-0.10080901810743167,0.3283348089270254,26,0.0,-0.00014029163778996327,0.0,-2.563727895084525e-05,0.0,-0.5,25.288,0.00192,-2.848226965094606e-06,-0.00762906842689934,0.0,0.09540708956133635,-0.001092335034836386,152208,-34.063114166259766,1.0007692575454712,-0.48505544662475586,0.012784247907499472,17.559104919433594,0.25341796875,38.90626780192057,0.00029963136,0.2,0.023430057
-0.03198830563655257,0.6495407360000001,-138.24891836999998,0.01,160.61,-0.10302407939544433,0.00040310261020850804,0.0,-4.6842476286514436e-08,4320,0.0,-0.36029025250883817,-0.42669613126351097,0.0,0.0,497664,-0.5132403611030582,-0.23353297258164427,-0.14781744539504305,-0.06459411940846292,115,0.0,-0.49973557851003597,-1.2336619882790276,-0.10208617867737989,0.31543666630822814,27,0.0,-0.000148039406086033,0.0,-2.7382963844089763e-05,0.0,-0.5,25.29952,0.0019968,0.0,-0.007055987448887661,0.0,0.10051930135968529,-0.0011628012827264189,152209,-34.07395706176758,1.001691460609436,-0.42616021633148193,0.019596999511122704,16.787288665771484,0.2978515625,38.34272155761719,0.0002996166144,0.2,0.026281733
-0.02880015392096113,0.649523072,-141.13774131,0.01,170.94,-0.1032024585473991,0.0006152333840469106,0.0,-4.656014320565932e-08,4321,0.0,-0.37451192369735953,-0.4373114301224674,0.0,0.0,516096,-0.4812963866075884,-0.24618541456385293,-0.13937160603184245,-0.06558077000490427,119,0.0,-0.46573119965437854,-1.2433963812430986,-0.10463649929585503,0.27128639651670844,28,0.0,-0.00015477057848902343,0.0,-2.8236687631831774e-05,0.0,-0.5,25.31104,0.0020736,-7.988764425843126e-05,-0.009428884006463243,0.0,0.10053814544847713,-0.0012658168481301585,152210,-34.07394180297852,1.0016268491744995,-0.33879244327545166,0.019209269993007184,16.560070037841797,0.301611328125,35.60522994995117,0.00029960186879999997,0.2,0.027906999
-0.02991113939390962,0.649505408,-137.92106939999996,0.01,163.91,-0.10330639804952212,0.0005224602064117789,0.0,-4.94429640229573e-08,4328,0.0,-0.3679495436614971,-0.433326374193166,0.0,0.0,534528,-0.5248339873307546,-0.22040546217581927,-0.13897710204657543,-0.07868692232019965,123,0.0,-0.4236260480021291,-1.23421330788153,-0.1033303172556009,0.45874840339168294,29,0.0,-0.0001611400016829764,0.0,-2.9549757590220732e-05,0.0,-0.5,25.32256,0.0021504,0.0,-0.013275483621751094,0.0,0.0969884548887311,-0.0012959293762309463,152211,-34.07821197509766,1.002056360244751,-1.1007881164550781,0.020075181778520346,15.647966384887695,0.3130859375,31.282009887695313,0.0002995871232,0.2,0.02797752
-0.031002631530130918,0.649487744,-141.09399725,0.01,180.06,-0.1037906330226131,0.0006499557607134597,0.0,-5.019309289699454e-08,4336,0.0,-0.36395399681276136,-0.4577211712030684,0.0,0.0,552960,-0.5216712155822392,-0.2363728842037211,-0.15738322231546506,-0.08223126792288833,127,0.0,-0.40663786464223106,-1.235730859911554,-0.1014120533078169,0.4230969309287958,30,0.0,-0.0001692668456423377,0.0,-3.088187221640085e-05,0.0,-0.5,25.33408,0.0022272,0.0,-0.005095614680229906,0.0,0.10533339105030026,-0.001349775443333036,152212,-34.07157230377197,1.0014005899429321,-0.045624375343322754,0.017937325406819582,27.516624450683594,0.2906494140625,55.406551361083984,0.0002995723776,0.2,0.02889105
-0.033016735354096695,0.6494700800000001,-139.09667593,0.01,169.13,-0.10370531430098141,0.00040147505610042974,0.0,-4.629713159355491e-08,4342,0.0,-0.3593306672848661,-0.42013120606379417,0.0,0.0,571392,-0.5566588416566132,-0.2217935195802144,-0.13807566759323583,-0.08132439476814157,131,0.0,-0.42387935957276807,-1.2241525657488563,-0.10105154646851838,0.5531400821083152,31,0.0,-0.0001735572127131472,0.0,-3.2299453257260694e-05,0.0,-0.5,25.3456,0.002304,-5.9000219658224116e-05,-0.0036597423619846798,0.0,0.10193564214151454,-0.001359539145061263,152214,-34.08059120178223,1.0021719932556152,-0.17138409614562988,0.0023239287547767162,18.381084442138672,0.2738444010416667,39.999756495157875,0.000299557632,0.2,0.06286088
-0.03196351889003647,0.649452416,-140.11991751999997,0.01,183.64,-0.10387517888422132,0.0005224601061652518,0.0,-4.6548623481958e-08,4347,0.0,-0.3647073908893551,-0.421168306849641,0.0,0.0,589824,-0.5467885940830277,-0.2019519593884308,-0.14879001684806342,-0.08817619921857331,135,0.0,-0.3977069074533942,-1.21038382419397,-0.09996272090796693,0.6254500876274918,32,0.0,-0.0001795530241636348,0.0,-3.299811750809427e-05,0.0,-0.5,25.35712,0.0023808,-0.00011121899458683199,-0.004110850356893303,0.0,0.1021261512638685,-0.0014068332887832201,152216,-34.07786432902018,1.001936674118042,0.525607168674469,0.005735006260996063,20.74870491027832,0.2947998046875,43.91594314575195,0.0002995428864,0.2,0.046004996
-0.031939319151332246,0.649434752,-139.04062903,0.01,163.33,-0.10336844582878123,0.00042154879904248647,0.0,-4.4737247393075706e-08,4352,0.0,-0.3718639318161754,-0.4409411068984763,0.0,0.0,608256,-0.5143479553188309,-0.2301241858025775,-0.14962942121259198,-0.06959769360208312,139,0.0,-0.48577762871669816,-1.2384495498933465,-0.10158944569753381,0.42524341849283814,33,0.0,-0.00018642373606961069,0.0,-3.45405662465509e-05,0.0,-0.5,25.36864,0.0024576,0.0,-0.00989655431262161,0.0,0.10456577331470951,-0.0014588628845428925,152218,-34.07588259379069,1.0017001628875732,0.4569472670555115,0.008149028367673358,15.302449226379395,0.2990315755208333,32.00948524475098,0.0002995281408,0.2,0.065191686
-0.03231047007954088,0.649417088,-140.40903198,0.01,173.77,-0.10394511716089491,0.0006347645992516644,0.0,-4.9945691649896974e-08,4357,0.0,-0.3577749778020217,-0.443666427084399,0.0,0.0,626688,-0.5444130628709587,-0.2151021396384597,-0.15514872178781303,-0.08463222868317896,143,0.0,-0.4048764157893419,-1.2322711355926546,-0.10130762155049218,0.5047712573741445,34,0.0,-0.00019271593856548644,0.0,-3.581863880744461e-05,0.0,-0.5,25.38016,0.0025344,-6.30692132593443e-05,-0.0041444318823074915,0.0,0.10399363174706225,-0.0015005295559718408,152219,-34.0683479309082,1.0011436939239502,0.1608704924583435,0.0170212771743536,13.382377624511719,0.319384765625,28.628933715820313,0.0002995133952,0.2,0.028712591
-0.025829531930792828,0.6493994240000001,-138.59758288999998,0.01,160.89,-0.10296343073666253,0.00044053747357490164,0.0,-4.743566268713611e-08,4362,0.0,-0.37495627167168405,-0.4377570897929971,0.0,0.0,645120,-0.5186725159921038,-0.19622228560923033,-0.13930755180282378,-0.06024202095062054,147,0.0,-0.3910166691918471,-1.2408286900510963,-0.10452883720895588,0.26825726013824047,35,0.0,-0.00019841118481956878,0.0,-3.606907270690358e-05,0.0,-0.5,25.39168,0.0026112,-3.512876638625231e-05,-0.007019979259460472,0.0,0.0902872478564756,-0.0016194244612650135,152221,-34.07094637552897,1.0013741254806519,0.4555394649505615,0.008425217975551883,17.056739807128906,0.314208984375,38.06368637084961,0.0002994986496,0.2,0.059380375
