rollout/ep_rew_mean,reward_terms/alive,reward_terms/residual,reward_terms/stop,time/total_timesteps,time/time_elapsed,reward_terms/energy,ankle/ankle_spring_trq_peak,reward_terms/clearance,reward_terms/hip_roll,reward_terms/fwd_speed,reward_terms/air_time,reward_terms/step_rate,time/fps,reward_terms/duty_sym,reward_terms/height,curriculum/stance_ratio,ankle/ankle_spring_energy_peak,time/iterations,reward_terms/lat_vel,reward_terms/foot_ahead,reward_terms/assist_pen,reward_terms/motor_vel,rollout/ep_len_mean,reward_terms/torque,curriculum/ctrl_jitter_ms,reward_terms/stance,curriculum/ent_coef,reward_terms/foot_slip,reward_terms/coef_rate,curriculum/eff_scale,reward_terms/residual_rate,reward_terms/upright,reward_terms/vz,curriculum/ctrl_drop_prob,reward_terms/action_rate,curriculum/sprint_dist_m,reward_terms/ang_xy,reward_terms/angmom,reward_terms/overrun,reward_terms/phase_contact,ankle/ankle_defl_peak,reward_terms/time,reward_terms/stance_time,train/policy_gradient_loss,train/value_loss,train/n_updates,train/explained_variance,train/loss,train/approx_kl,train/learning_rate,train/clip_range,train/std,train/clip_fraction,train/entropy_loss
-133.93320995,0.0,-0.06048363354396332,0.0,202752,67,-3.518116206812298e-05,0.0,0.04430527423165451,-0.045826833953268725,-1.1237898526628674,9.277316470009585e-05,-0.021809895833332593,2997,-5.907481035836113e-05,-0.017714813329505696,0.6498233600000001,0.0,11,-3.966923806363417e-08,0.0,0.0,-4.62550033741941e-06,136.19,-0.00033951949072937547,0.0,-0.003991828873609551,0.01,-0.6612827205505213,-1.5588543747148027,0.000768,0.0,-0.11003217649127578,-0.13794772412811776,0.0,-0.2160277905894777,25.1152,-0.3332355229811428,-0.13722266033773298,0.0,-0.3265775302421634,0.5224560563858207,-0.5,0.0,-0.01240302343503572,669.8098297119141,40,0.6240730285644531,330.4181823730469,0.0064632,0.00029990784,0.2,1.0016188621520996,0.02392578125,-34.07252445220947
-133.14172566,0.0,-0.06048005106099244,0.0,221184,73,-3.7717974952486146e-05,0.0,0.048269346807022,-0.04217207184355845,-1.0265324550331416,0.0001779508893378079,-0.02075737847222154,2998,0.0,-0.017692943584004014,0.649805696,0.0,12,-4.0807195722991803e-08,0.0,0.0,-4.992314564968968e-06,133.06,-0.0003486983712980639,0.0,-0.0029871871661725042,0.01,-0.62919507585764,-1.566370709339356,0.0008448,0.0,-0.11539264501539034,-0.15117958731973155,0.0,-0.2139899948773202,25.12672,-0.31037120250506095,-0.13651241424619068,0.0,-0.3158529319105087,0.5194432072410686,-0.5,0.0,-0.01125368131324649,597.9300415039063,44,0.634932279586792,287.41455078125,0.0051820897,0.000299898624,0.2,1.0016496181488037,0.01695556640625,-34.06969509124756
-133.37803110999997,0.0,-0.06029685497543721,0.0,239616,79,-4.1777168157535825e-05,0.0,0.046389079405132094,-0.04152705235669731,-1.0860010782681622,0.00015353694713364044,-0.02185329861111038,3000,0.0,-0.02120182248138426,0.649788032,0.0,13,-3.9063642677659336e-08,0.0,0.0,-5.5204859786119835e-06,133.9,-0.00038844838379941153,0.0,-0.0019230262120166262,0.01,-0.6448548410467254,-1.563032224549189,0.0009216,0.0,-0.13466333032359654,-0.1496130602282556,0.0,-0.2143742349096924,25.13824,-0.32341590136171894,-0.14809374551173893,0.0,-0.3245491687423484,0.5177864867175684,-0.5,0.0,-0.010307430929969996,582.1236709594726,48,0.6411547660827637,266.8458251953125,0.004241516,0.00029988940799999996,0.2,1.001056432723999,0.0109619140625,-34.064710998535155
-132.51803750000002,0.0,-0.06053909522515139,0.0,258048,86,-4.542861853983161e-05,0.0,0.04386003153256765,-0.04158002353646277,-1.057443589908553,0.00013726091128773987,-0.022927517361110317,3000,0.0,-0.016282132691156075,0.649770368,0.0,14,-4.1059951403005246e-08,0.0,0.0,-6.155025389291629e-06,130.55,-0.0004174076019890155,0.0,-0.00247854276076261,0.01,-0.6609379591516507,-1.5644789876585854,0.0009984,0.0,-0.1050454679330001,-0.13389759608863902,0.0,-0.21501164698651504,25.14976,-0.3170264281412567,-0.12860717006949332,0.0,-0.31156760718720977,0.5193295773590766,-0.5,0.0,-0.008111263473983854,506.2287567138672,52,0.5966470241546631,224.75439453125,0.0030962457,0.000299880192,0.2,1.0008196830749512,0.00501708984375,-34.060323524475095
-133.08071147,0.0,-0.060343933670687105,0.0,276480,92,-4.9852162513895885e-05,0.0,0.04317010597165003,-0.041210606536807456,-1.0549418116253027,0.00012152747755559783,-0.021690538194443717,3000,0.0,-0.017775442150932744,0.6497527040000001,0.0,15,-3.956589084355144e-08,0.0,0.0,-6.710727652165198e-06,132.75,-0.00046277669631613195,0.0,-0.001478854583676779,0.01,-0.6827008493200267,-1.5631027724428455,0.0010752,0.0,-0.12144268113170183,-0.13989993120143474,0.0,-0.21337726028487478,25.16128,-0.33543366569282174,-0.14218190750210188,0.0,-0.3323824215616985,0.5193702486217281,-0.5,0.0,-0.008235791337210686,454.7393112182617,56,0.5651953220367432,204.33815002441406,0.0032965362,0.000299870976,0.2,1.0010614395141602,0.00546875,-34.06370582580566
-134.72066537,0.0,-0.06040937749384983,0.0,294912,98,-5.308633316466344e-05,0.0,0.04483909863325343,-0.04278721274061384,-1.1508434785349868,0.00010416640240388612,-0.021571180555554813,3002,-1.3202884652668747e-05,-0.021290487545669746,0.64973504,0.0,16,-4.03658783074375e-08,0.0,0.0,-7.098625263807231e-06,139.32,-0.0004902296120526687,0.0,-0.003452847981619929,0.01,-0.6555023396486411,-1.5728905571697531,0.001152,0.0,-0.13963314352249,-0.14594071179837517,0.0,-0.21648451125750132,25.1728,-0.32751870526391974,-0.15448145547605785,0.0,-0.33908518857957864,0.5194723271765963,-0.5,0.0,-0.00766077924054116,419.86405181884766,60,0.5408803820610046,180.2983856201172,0.0033351644,0.00029986176,0.2,1.0010279417037964,0.00650634765625,-34.06505851745605
-135.40890468,0.0,-0.060403981756485266,0.0,313344,104,-5.4157719094437957e-05,0.0,0.04456299637481307,-0.04172943658640306,-1.1435861295721574,0.00015787724987603724,-0.02184244791666594,3002,-1.2286934670731822e-05,-0.022886599556981743,0.649717376,0.0,17,-3.824953972895572e-08,0.0,0.0,-7.187087593378331e-06,142.12,-0.0004934590090028548,0.0,-0.00240470112213446,0.01,-0.6576081455444969,-1.5715664006792458,0.0012288,0.0,-0.1456196352326246,-0.1530748015287801,0.0,-0.21511307796716927,25.18432,-0.3233189931045553,-0.16521144110922398,0.0,-0.3285788862484397,0.5194285062417002,-0.5,0.0,-0.00781885941978544,352.29666290283205,64,0.4859510660171509,174.5084686279297,0.0029302756,0.000299852544,0.2,1.001410722732544,0.00465087890625,-34.0679817199707
-136.4253443,0.0,-0.06066037557840956,0.0,331776,110,-5.8256220177928006e-05,0.0,0.043497896444923155,-0.04289327380985782,-1.198428960517255,0.00016167500224481855,-0.021310763888888182,3000,0.0,-0.0214944408482121,0.649699712,0.0,18,-3.9392087359650505e-08,0.0,0.0,-7.696496340822247e-06,146.19,-0.0005413261814068455,0.0,-0.001813805363664321,0.01,-0.6705653597524468,-1.5772742895016343,0.0013056,0.0,-0.1466666831443283,-0.15169636982467505,0.0,-0.21617517347507506,25.19584,-0.32568299420613095,-0.17011918045944585,0.0,-0.33746325320145504,0.5191420523741198,-0.5,0.0,-0.00824225412798114,335.80160369873045,68,0.45399677753448486,153.68214416503906,0.0033539298,0.000299843328,0.2,1.0010491609573364,0.00648193359375,-34.06577472686767
-137.97360268,0.0,-0.06049602237661204,0.0,350208,116,-6.014783774344576e-05,0.0,0.04630948167615406,-0.04238691730572788,-1.295679651068454,0.00011176181336243947,-0.021191406249999302,2998,-1.2867521276772066e-06,-0.031297652768109384,0.6496820480000001,0.0,19,-3.796175783926234e-08,0.0,0.0,-7.89676012291909e-06,152.36,-0.0005681934615840137,0.0,-0.002218340321865001,0.01,-0.6522781246724152,-1.5739282681749127,0.0013824,0.0,-0.2036303046263317,-0.17882812645818136,0.0,-0.21559830961259407,25.20736,-0.3255222143279835,-0.21562443299270775,0.0,-0.3265406500993777,0.5192712676442388,-0.5,0.0,-0.008647098625078797,292.6918296813965,72,0.4282952547073364,146.91839599609375,0.0036036714,0.000299834112,0.2,1.0012880563735962,0.00726318359375,-34.06526470184326
-138.66438956,0.0,-0.060674096792431596,0.0,368640,122,-6.37658372673647e-05,0.0,0.04709790777929983,-0.04295486407408027,-1.2547487260124024,0.000117729699316745,-0.021549479166665955,2997,-6.991231279205603e-05,-0.029801479071635217,0.649664384,0.0,20,-3.953680420294867e-08,0.0,0.0,-8.552859604725273e-06,155.04,-0.0005835374931623727,0.0,-0.0009090615251838032,0.01,-0.6455467721042338,-1.566193679080925,0.0014592,0.0,-0.20639693858180938,-0.17756674435239353,0.0,-0.21622764930043076,25.21888,-0.3317302900073356,-0.2169620744293724,0.0,-0.32606491207455435,0.5192497052232462,-0.5,0.0,-0.008963295468129217,275.2244926452637,76,0.39585375785827637,126.0743408203125,0.0040768664,0.00029982489599999996,0.2,1.0014501810073853,0.0114501953125,-34.070309257507326
-137.21167726,0.0,-0.06054680103638209,0.0,387072,129,-6.824934262286754e-05,0.0,0.0432313458201115,-0.04240169997544318,-1.2484983871365714,0.00011013427865691483,-0.02237413194444368,2996,-2.919847484384707e-06,-0.02481958240445961,0.64964672,0.0,21,-4.0439361338108654e-08,0.0,0.0,-9.092171606715765e-06,149.3,-0.0006259198122300889,0.0,-0.0010509122067620955,0.01,-0.6534444798241151,-1.572414838952196,0.001536,0.0,-0.17783621782846967,-0.15897944073103537,0.0,-0.21539151607807583,25.2304,-0.32528109606919337,-0.19520116637592333,0.0,-0.33524962511041695,0.518854317241646,-0.5,0.0,-0.008900730829918758,250.38861770629882,80,0.3713790774345398,121.10289764404297,0.003919308,0.00029981568,0.2,1.0015579462051392,0.0086669921875,-34.07152156829834
-137.60620821999998,0.0,-0.06054504787492854,0.0,405504,135,-7.235475945141971e-05,0.0,0.04355166146581941,-0.04277221733501216,-1.2480781745526033,0.00013563339598476887,-0.021614583333332615,2994,0.0,-0.026115986778014758,0.649629056,0.0,22,-3.9498312526775277e-08,0.0,0.0,-9.685915022293659e-06,150.87,-0.0006749138064092622,0.0,-0.0023426341591268936,0.01,-0.6748252413987097,-1.560482803643377,0.0016128,0.0,-0.17378533833580223,-0.1594524210198661,0.0,-0.21325934928566642,25.24192,-0.34345300360598313,-0.19638806446328128,0.0,-0.336713224494334,0.519312631362047,-0.5,0.0,-0.010587730503175408,238.6759033203125,84,0.30189257860183716,103.91918182373047,0.0051306593,0.000299806464,0.2,1.0015242099761963,0.015380859375,-34.07102336883545
-138.11366431,0.0,-0.06075088563177625,0.0,423936,141,-7.380718510026471e-05,0.0,0.04940553702402348,-0.04218880160502937,-1.4005137159530379,0.00016764287849784724,-0.02182074652777705,2994,-0.0007063760275568032,-0.03413227081265413,0.6496113920000001,0.0,23,-4.167135791692392e-08,0.0,0.0,-1.0029191116250287e-05,152.9,-0.000662190204245745,0.0,-0.0027049154902391444,0.01,-0.6312390190603282,-1.5506917664986264,0.0016896,0.0,-0.23417960017873968,-0.19243922065508004,0.0,-0.2139973783563357,25.25344,-0.33350080782536434,-0.24800249232105676,0.0,-0.3143184417662097,0.5193936933275257,-0.5,0.0,-0.01027401020983234,222.960684967041,88,0.24755340814590454,112.08831024169922,0.004923471,0.000299797248,0.2,1.0019149780273438,0.01365966796875,-34.07402153015137
-139.56242293000003,0.0,-0.06080414664754277,0.0,442368,147,-7.683840818476503e-05,0.0,0.04841157027075181,-0.042197386828126994,-1.3024274534280815,0.0001475690935169243,-0.021516927083332603,2994,-0.00014108290865841793,-0.0332737711132208,0.649593728,0.0,24,-4.137000718226482e-08,0.0,0.0,-1.0278458934051518e-05,158.65,-0.0006939684122322478,0.0,-0.0016261601937754664,0.01,-0.6456096565511914,-1.568825805718147,0.0017664,0.0,-0.24365942280627234,-0.1918808820784611,0.0,-0.21341985851681247,25.26496,-0.3368130943190726,-0.25081415490873893,0.0,-0.33108357339302685,0.5193611910442728,-0.5,0.0,-0.010550870676524937,200.19948348999023,92,0.2185145616531372,81.82765197753906,0.00608869,0.000299788032,0.2,1.0016196966171265,0.02244873046875,-34.07390193939209
-137.71875443,0.0,-0.061009013956496445,0.0,460800,153,-8.14571921323692e-05,0.0,0.043796603920598656,-0.04280168466389275,-1.3293297254313035,5.913609250759085e-05,-0.021983506944443704,2994,0.0,-0.030353674195827265,0.649576064,0.0,25,-3.976395946202254e-08,0.0,0.0,-1.0887462440768449e-05,151.36,-0.0007540437932262306,0.0,-0.002502256745590382,0.01,-0.6471979709402119,-1.5728291287550904,0.0018432,0.0,-0.20151149365231136,-0.1761544473016884,0.0,-0.21612959376194754,25.27648,-0.33868527803257725,-0.22664691922184727,0.0,-0.3366037315668072,0.5185476326771161,-0.5,0.0,-0.01115424336749129,188.18376541137695,96,0.27168339490890503,87.05873107910156,0.006112363,0.000299778816,0.2,1.0018306970596313,0.02437744140625,-34.07289276123047
-141.40331079999999,0.0,-0.06097446546938702,0.0,479232,160,-8.452565705340394e-05,0.0,0.04666892642974419,-0.04404098234889977,-1.373276785837677,0.00010579396621324122,-0.021896701388888138,2993,-0.00032608265642451603,-0.037907532332730656,0.6495584,0.0,26,-4.050667390331396e-08,0.0,0.0,-1.1715449733680412e-05,166.09,-0.0007464853413722165,0.0,-0.003081606864670808,0.01,-0.636352541388025,-1.5627814769024648,0.00192,0.0,-0.26539692348928423,-0.20295660856646164,0.0,-0.2147010730829609,25.288,-0.34583971730903346,-0.2669050477256707,0.0,-0.3229843537484308,0.5191392829408463,-0.5,0.0,-0.011456906388048083,169.7257164001465,100,0.17931771278381348,77.0918197631836,0.006020046,0.00029976959999999996,0.2,1.0024733543395996,0.02330322265625,-34.08057556152344
-138.64174133,0.0,-0.06076076380999819,0.0,497664,166,-8.986184614746031e-05,0.0,0.04732140231018923,-0.04295233428094941,-1.3075690260264412,0.00017089802228535214,-0.02133246527777707,2992,-1.987030033158855e-06,-0.03072041182025416,0.6495407360000001,0.0,27,-4.039413692496215e-08,0.0,0.0,-1.2278578675189626e-05,154.96,-0.0008312088076494114,0.0,-0.0018303776819881977,0.01,-0.6466736174777948,-1.5662232266325493,0.0019968,0.0,-0.1903239288382603,-0.17698174520243357,0.0,-0.21308403006003382,25.29952,-0.34711011380812595,-0.20622082872442674,0.0,-0.3209113836380943,0.5191861501157228,-0.5,0.0,-0.010831726202741265,158.43415298461915,104,0.287234902381897,77.25479125976562,0.0065980195,0.000299760384,0.2,1.0022175312042236,0.0282958984375,-34.07978782653809
-139.69366055999998,0.0,-0.06126884288903082,0.0,516096,174,-9.095256454210646e-05,0.0,0.04560264618607853,-0.04185694086909637,-1.2953818122399654,5.5880906681219734e-05,-0.02216796874999926,2962,-5.0136067403737474e-05,-0.03347239881351363,0.649523072,0.0,28,-4.000435921687511e-08,0.0,0.0,-1.2228924486216915e-05,159.26,-0.0008290907536582014,0.0,-0.002898834129826751,0.01,-0.6440937278372261,-1.562900983639059,0.0020736,0.0,-0.22792459078515087,-0.18738276823866637,0.0,-0.2152762228936623,25.31104,-0.34741350999295806,-0.23931281219351863,0.0,-0.33490817233830783,0.5193178591452029,-0.5,0.0,-0.012084469391265885,147.92026443481444,108,0.13620644807815552,66.71878051757812,0.0069339783,0.000299751168,0.2,1.0021858215332031,0.02935791015625,-34.07781982421875
-140.73856609999999,0.0,-0.06110106587642186,0.0,534528,180,-9.43795594654728e-05,0.0,0.04822120846547759,-0.04525475388122743,-1.3500296618682983,0.00015624962785902122,-0.021831597222221468,2963,-0.00025071518966566033,-0.034567246528682455,0.649505408,0.0,29,-4.075175656061414e-08,0.0,0.0,-1.2766558131235547e-05,163.39,-0.0008420454768334358,0.0,-0.0015644673001997962,0.01,-0.6430132452725451,-1.5696831581465203,0.0021504,0.0,-0.2258438315832272,-0.19078103885530054,0.0,-0.21587523025689695,25.32256,-0.33034563353378715,-0.2346567347830275,0.0,-0.339102907464991,0.5193963410765043,-0.5,0.0,-0.01288302515167743,135.7197395324707,112,0.24431639909744263,54.10220718383789,0.007539873,0.000299741952,0.2,1.0027120113372803,0.0324462890625,-34.084255409240725
-137.78679288,0.0,-0.060671999580067,0.0,552960,186,-9.967049080156225e-05,0.0,0.04820666831473518,-0.042778040046303666,-1.3135303894262542,8.192249030495684e-05,-0.021994357638888143,2965,0.0,-0.03126333291089822,0.649487744,0.0,30,-4.138399924830083e-08,0.0,0.0,-1.3678931215557288e-05,151.62,-0.0009044053115467034,0.0,-0.0027135738366498192,0.01,-0.634261110338565,-1.5706272753640786,0.0022272,0.0,-0.21394266240220772,-0.1794922180216983,0.0,-0.21315550252341808,25.33408,-0.3466442151123701,-0.22723653669461555,0.0,-0.33318231795896236,0.5185305058372935,-0.5,0.0,-0.013327095250133425,120.60315055847168,116,0.14450234174728394,59.10221862792969,0.008283755,0.000299732736,0.2,1.002847671508789,0.03895263671875,-34.08615131378174
-138.59921096,0.0,-0.0608276817465491,0.0,571392,192,-0.00010298466229561,0.0,0.04828536402343143,-0.0428867070899321,-1.341423844347238,0.0001133894450807323,-0.02100694444444375,2965,0.0,-0.034127973974877504,0.6494700800000001,0.0,31,-4.083342588764714e-08,0.0,0.0,-1.4099418478415015e-05,154.83,-0.0009182047038322182,0.0,-0.0038062321857475637,0.01,-0.6503846298799428,-1.5739557163080486,0.002304,0.0,-0.22160752330467814,-0.18666693025392292,0.0,-0.21389836676514384,25.3456,-0.34624331936623387,-0.2301601876224098,0.0,-0.3336548959201997,0.5192679356903231,-0.5,0.0,-0.012841793638654054,118.04977378845214,120,0.15212184190750122,57.36430358886719,0.00698895,0.00029972352,0.2,1.0025715827941895,0.0306640625,-34.083671951293944
-142.94282356000002,0.0,-0.061317851858742584,0.0,589824,198,-0.00010498802977297489,0.0,0.04506812308532169,-0.043912702612926055,-1.4403814110975752,0.00013237817135329047,-0.022135416666665908,2965,0.0,-0.03468850164189041,0.649452416,0.0,32,-4.055923516629273e-08,0.0,0.0,-1.448336830224613e-05,172.29,-0.0009199794639014253,0.0,-0.005866308681611638,0.01,-0.6348101102642395,-1.5639104871584812,0.0023808,0.0,-0.22853270183179164,-0.18818639379125598,0.0,-0.21429349902139538,25.35712,-0.34240114122485504,-0.2551974127873401,0.0,-0.324848882845768,0.5180635693851909,-0.5,-8.137625021239122e-07,-0.01429051326122135,110.60493049621581,124,0.14184719324111938,47.7082633972168,0.008697904,0.000299714304,0.2,1.002856731414795,0.04378662109375,-34.084700202941896
