reward_terms/coef_rate,reward_terms/foot_slip,rollout/ep_len_mean,time/time_elapsed,reward_terms/height,reward_terms/motor_vel,reward_terms/energy,reward_terms/residual,reward_terms/phase_contact,reward_terms/upright,curriculum/ent_coef,reward_terms/overrun,reward_terms/torque,reward_terms/action_rate,reward_terms/stance_time,reward_terms/vz,time/fps,reward_terms/foot_ahead,reward_terms/residual_rate,reward_terms/assist_pen,rollout/ep_rew_mean,curriculum/eff_scale,curriculum/sprint_dist_m,reward_terms/stance,reward_terms/lat_vel,curriculum/ctrl_jitter_ms,reward_terms/alive,curriculum/ctrl_drop_prob,reward_terms/fwd_speed,curriculum/stance_ratio,reward_terms/ang_xy,reward_terms/angmom,reward_terms/air_time,reward_terms/stop,reward_terms/step_rate,reward_terms/hip_roll,reward_terms/clearance,time/total_timesteps,time/iterations,reward_terms/time,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/std,train/clip_range,train/entropy_loss,train/approx_kl
-0.11223586378982864,-0.672613317471739,1902.46,4718,-0.019257374022232845,-0.0016203202238912267,-0.007967068080541347,-0.10837433270457492,-0.15350118322733827,-0.07415560799256471,0.01,0.0,-0.051985647827045005,-0.030790789054879,0.0,-0.14430767106080727,4215,0.0,0.0,0.0,1090.27354581,0.0827904,37.41856,-0.04871788634386038,-2.704255810949977e-07,0.1327104,0.0,0.0016588800000000002,4.363378866396884,0.630958208,-0.3179959129717762,-0.07633347011405417,0.0002007373550441116,9.54904369558061e-33,0.0,-0.25705322570168976,0.20661125694027047,19888128,1079,-0.5,105.71407318115234,20498,0.08907470703125,247.25755767822267,0.00023376768,0.9714733958244324,-0.005283140693791211,1.0008296966552734,0.2,-19.871122455596925,0.009595913
-0.10302675051886544,-0.6850083860487314,1799.19,4722,-0.021773769723738547,-0.0016447148737579328,-0.007993351427367366,-0.10806047764086514,-0.1233848963508314,-0.08464162064933764,0.01,0.0,-0.050740750267762515,-0.031288092220906165,0.0,-0.1374864862312736,4215,0.0,0.0,0.0,1010.6625901200001,0.0828672,37.430080000000004,-0.05089864252810141,-2.683889587151344e-07,0.133632,0.0,0.0016704,4.572960986070798,0.630940544,-0.317559158185747,-0.08474055726800907,8.463524864055216e-05,9.808222689027128e-42,0.0,-0.28102919053268227,0.2169406184469052,19906560,1080,-0.5,199.44151306152344,20502,0.06202392578125,363.27220306396487,0.00023370624,0.9535605311393738,-0.005424808902898803,1.0008163452148438,0.2,-19.869437503814698,0.008813318
-0.10800319700320907,-0.6919340175753529,1791.56,4726,-0.02017550581251409,-0.001626575406036411,-0.007938530602878354,-0.10819052237717426,-0.13886929448574423,-0.08000241076467322,0.01,0.0,-0.051125400515303725,-0.03178534188542682,0.0,-0.13851786019011753,4215,0.0,0.0,0.0,1010.0159077000001,0.082944,37.4416,-0.042800567873501824,-2.801153647998797e-07,0.1345536,0.0,0.00168192,4.510098182975134,0.63092288,-0.3165176134023414,-0.09062403282613929,0.00012315511574140855,1.1679345729947539e-17,0.0,-0.2700521985537672,0.2070392318137152,19924992,1081,-0.5,58.74235534667969,20506,0.069482421875,163.12340393066407,0.00023364479999999998,0.9811195135116577,-0.00625107444357127,1.000847578048706,0.2,-19.870683193206787,0.009452124
-0.09882656922725072,-0.681449005431076,1801.65,4731,-0.019560273921015916,-0.0016470773662626615,-0.008005084900075288,-0.1079906586232291,-0.12787708180866497,-0.07556407631277949,0.01,0.0,-0.05033396959607883,-0.03140009977168155,-0.0002585164620541036,-0.12941693713463798,4215,0.0,0.0,0.0,1022.0294484200001,0.0830208,37.45312,-0.044496377951908084,-2.7768278215475135e-07,0.1354752,0.0,0.00169344,4.618316765654039,0.630905216,-0.30333785410747977,-0.08480875551013699,0.00019911007257178426,1.417565789726313e-26,0.0,-0.2778159883614315,0.20798365638548735,19943424,1082,-0.5,78.3084487915039,20510,0.07464599609375,173.68383407592773,0.00023358336000000001,0.9835532307624817,-0.008006162487436085,1.00077486038208,0.2,-19.869560718536377,0.0090327915
-0.11272262739935382,-0.6671876250212021,1845.66,4735,-0.018526646423050297,-0.0016267320000577742,-0.007941006781888131,-0.10808155551548107,-0.1435678931828476,-0.07583675190207546,0.01,0.0,-0.0512694627929889,-0.031986723901834394,0.0,-0.143578617114255,4215,0.0,0.0,0.0,1051.06799485,0.0830976,37.46464,-0.0366967605809991,-2.4059880253637516e-07,0.1363968,0.0,0.0017049600000000002,4.452110836732473,0.630887552,-0.3094068923478035,-0.08543107079446827,0.00021158816202336716,1.321771545430122e-18,0.0,-0.24498297636468674,0.2057605872555864,19961856,1083,-0.5,92.47450256347656,20514,0.08603515625,181.34592819213867,0.00023352192,0.9834537506103516,-0.006842223065905273,1.000748634338379,0.2,-19.868627262115478,0.011034278
-0.11461648443055693,-0.6668957150850295,1801.34,4739,-0.020292296339346746,-0.0016222115084403971,-0.007943102414644614,-0.10795900168289602,-0.1471886117483223,-0.080082544168592,0.01,0.0,-0.0517081094783017,-0.03133262462471076,0.0,-0.1394608749959322,4215,0.0,0.0,0.0,1018.53712884,0.0831744,37.47616,-0.04661915664190078,-2.5523286554990624e-07,0.1373184,0.0,0.0017164800000000003,4.444201891695503,0.630869888,-0.3216012185701984,-0.080666669946239,0.00016872799864763187,9.647962918076557e-33,0.0,-0.26016891555790517,0.21286109542632753,19980288,1084,-0.5,107.82212829589844,20518,0.0854248046875,234.53912963867188,0.00023346047999999998,0.9758214354515076,-0.007199710421264172,1.001023769378662,0.2,-19.870906829833984,0.008725977
-0.09706178220558292,-0.6786770000895392,1818.76,4744,-0.018677552288562067,-0.0016673570508863428,-0.008052648330569318,-0.1081338349128875,-0.12522069666098584,-0.07132587041888,0.01,0.0,-0.05111873915202758,-0.03166012649623364,0.0,-0.13415913188151715,4215,0.0,0.0,0.0,1033.9070871400002,0.0832512,37.48768,-0.03667786876937677,-2.6243654164712884e-07,0.13824,0.0,0.0017280000000000002,4.6469084276137815,0.6308522240000001,-0.3091873648196685,-0.08660251202686339,0.00016655788123090233,7.120511913858576e-33,0.0,-0.25684856562889863,0.21725959964401056,19998720,1085,-0.5,114.36621856689453,20522,0.09954833984375,254.61834182739258,0.00023339903999999997,0.9746192693710327,-0.007198802480706945,1.0011714696884155,0.2,-19.872165489196778,0.01115223
-0.12244942389107741,-0.6697737484491755,1679.07,4750,-0.02269998644532774,-0.00153406581476131,-0.0076640819681718176,-0.10807541875887976,-0.1761755683782405,-0.08474749716784696,0.01,0.0,-0.052603580407429185,-0.030974366527635504,0.0,-0.1474956844115098,4213,0.0,0.0,0.0,920.3293991199998,0.083328,37.4992,-0.06581628533910738,-2.4173735556412927e-07,0.1391616,0.0,0.00173952,4.104279384681706,0.63083456,-0.32551474147423604,-0.09030374633215667,0.00034125385314433113,2.282851890909527e-52,0.0,-0.26088545692126225,0.19403235944537423,20017152,1086,-0.5,204.64385986328125,20526,0.08720703125,319.1149314880371,0.0002333376,0.9709596037864685,-0.0061926250695250925,1.0009279251098633,0.2,-19.87074203491211,0.009605274
-0.10637658790425045,-0.6798970972276929,1658.22,4754,-0.01951606637232399,-0.0016765869937519463,-0.008143838622255699,-0.10833200668556595,-0.1279863750947262,-0.07757407809188112,0.01,0.0,-0.05106451354873292,-0.03110037626274014,0.0,-0.13765830940705237,4214,0.0,0.0,0.0,907.43954835,0.0834048,37.51072,-0.029291723420027355,-2.7142712076711345e-07,0.1400832,0.0,0.00175104,4.65938973499707,0.630816896,-0.31597898263934765,-0.07903984596216046,0.00011284700465492076,1.6485400013729407e-35,0.0,-0.2615442193402885,0.21766514576945623,20035584,1087,-0.5,198.3849334716797,20530,0.0607666015625,407.832763671875,0.00023327616,0.9680699706077576,-0.006259858631528914,1.001013994216919,0.2,-19.871380615234376,0.008183387
-0.09790161020984957,-0.6610611188270035,1663.84,4758,-0.017272673423515753,-0.0016947926376918018,-0.008216816668599611,-0.10800470814657846,-0.1113737940076183,-0.0644952423186196,0.01,0.0,-0.05081365650877714,-0.03142781204265295,0.0,-0.13040888602626607,4214,0.0,0.0,0.0,917.2666398099998,0.0834816,37.52224,-0.028360853039629763,-2.6230509498056003e-07,0.1410048,0.0,0.0017625600000000003,4.784185548377785,0.630799232,-0.3091315794541717,-0.08567419241220545,5.913616041652858e-05,1.1755805655221792e-17,0.0,-0.2575647020347127,0.22089955691757732,20054016,1088,-0.5,124.333740234375,20534,0.0955322265625,209.34456558227538,0.00023321471999999998,0.9750925898551941,-0.00732476330595091,1.0009407997131348,0.2,-19.871292686462404,0.008981704
-0.10808309732837744,-0.6799735449880061,1762.8,4763,-0.0182965667435776,-0.0016601900499403559,-0.00808920983373351,-0.10807540472959482,-0.1298335219277079,-0.06731553369158211,0.01,0.0,-0.051465304605532496,-0.03210115169216068,0.0,-0.13346387761380496,4214,0.0,0.0,0.0,997.2505748300001,0.0835584,37.53376,-0.03264627894836962,-2.6811326501130913e-07,0.1419264,0.0,0.0017740800000000001,4.613932551443485,0.6307815680000001,-0.31154849954199115,-0.08698679370416884,0.0001464841447563635,3.858195191541569e-33,0.0,-0.25471123901325854,0.21266974077000278,20072448,1089,-0.5,93.39007568359375,20538,0.10775146484375,246.83305740356445,0.00023315328000000001,0.9717485904693604,-0.006610017851926386,1.0010766983032227,0.2,-19.87160167694092,0.011621306
-0.10610838364408977,-0.6649141427913469,1814.6,4767,-0.017766844148788947,-0.001618780242919713,-0.007883588561564101,-0.10803377816419213,-0.1370716926430663,-0.07960225627237041,0.01,0.0,-0.050231548819285515,-0.031034007737408456,-0.0007547994270377482,-0.13129839736639914,4214,0.0,0.0,0.0,1035.10866774,0.0836352,37.545280000000005,-0.05115178289103043,-2.490949591745122e-07,0.142848,0.0,0.0017856,4.460175436000727,0.630763904,-0.32545945802398735,-0.08966865331004831,0.00012424019708608588,5.842443070546466e-23,0.0,-0.2571169985664093,0.20937044225124662,20090880,1090,-0.5,78.2358627319336,20542,0.07105712890625,192.1893455505371,0.00023309184,0.9805338978767395,-0.005966345383785665,1.0008007287979126,0.2,-19.871082878112794,0.008308457
-0.0919970561610578,-0.6667365541864708,1828.98,4771,-0.017390726155218538,-0.0016944485384552828,-0.00816992882798034,-0.10814328878025917,-0.1086243512980859,-0.06711317190277746,0.01,0.0,-0.049899830659134364,-0.031055701853066164,0.0,-0.13019505282971083,4214,0.0,0.0,0.0,1042.45495695,0.083712,37.556799999999996,-0.025235065824199713,-2.500304447650876e-07,0.1437696,0.0,0.0017971200000000001,4.785127497337839,0.63074624,-0.3060720660968009,-0.08807026287904197,7.703977300682002e-05,1.5657701399379085e-22,0.0,-0.25692369145062527,0.2221730868180595,20109312,1091,-0.5,178.3294219970703,20546,0.108935546875,304.6826599121094,0.00023303039999999998,0.9725844264030457,-0.006999659875873476,1.0017648935317993,0.2,-19.875066566467286,0.011276027
-0.12057799088912884,-0.6749812008201774,1779.54,4776,-0.019669108203018985,-0.0015857545609913024,-0.007839420902738752,-0.10769793922214238,-0.1575575643026707,-0.08144963646643524,0.01,0.0,-0.052306860692513495,-0.03125170856499456,0.0,-0.14250796947245564,4214,0.0,0.0,0.0,1007.0776937300001,0.0837888,37.56832,-0.056174478077713,-2.409829050839459e-07,0.1446912,0.0,0.00180864,4.282494499697172,0.630728576,-0.3133819511301064,-0.0861988526244927,0.00020833296649571921,2.160938150107701e-34,0.0,-0.254639373308261,0.2002812719899768,20127744,1092,-0.5,56.185325622558594,20550,0.09805908203125,144.4138298034668,0.00023296896000000002,0.9817357659339905,-0.006031241139862686,1.0012959241867065,0.2,-19.874954795837404,0.009693738
-0.10554984943292704,-0.7008358456180922,1736.4,4780,-0.020188715644728166,-0.0016207831996715228,-0.007944998788813391,-0.10806916232600121,-0.14362507684423245,-0.08505078624555204,0.01,0.0,-0.05154196720825562,-0.030603096928065027,0.0,-0.13637853936374808,4214,0.0,0.0,0.0,976.0266173800001,0.0838656,37.57984,-0.0392135973395196,-2.56701379362418e-07,0.1456128,0.0,0.00182016,4.455117778289998,0.6307109120000001,-0.31430433620516424,-0.09323822878565444,0.0001551646855659783,2.7217301942590325e-33,0.0,-0.26604621847114474,0.2018472216176122,20146176,1093,-0.5,145.27731323242188,20554,0.0784912109375,397.3070495605469,0.00023290752,0.9644320011138916,-0.00674610681599006,1.0008705854415894,0.2,-19.870871829986573,0.009937758
-0.1035958903679219,-0.708315969332472,1722.36,4784,-0.020569642386977866,-0.0016370330316494868,-0.007993100486374619,-0.10793493842569377,-0.13068223666603707,-0.0788051447208887,0.01,0.0,-0.05061363227611638,-0.031381780235297176,0.0,-0.1350471558323643,4214,0.0,0.0,0.0,968.7684623199999,0.0839424,37.59136,-0.034765817184444575,-2.653987565784083e-07,0.1465344,0.0,0.0018316800000000002,4.589972125368585,0.630693248,-0.3035724643651083,-0.08494810575666424,0.000116644760257461,5.856636891968276e-27,0.0,-0.27047628039923555,0.21082388659576964,20164608,1094,-0.5,73.62850952148438,20558,0.0775390625,179.31578979492187,0.00023284608,0.9810086488723755,-0.006594531901646406,1.0007598400115967,0.2,-19.870121574401857,0.010296095
-0.10653452406240511,-0.701077711800008,1719.94,4788,-0.01901733835370114,-0.0016354761521720563,-0.008013526228876102,-0.10802175554940929,-0.12858543721850388,-0.0739583643529686,0.01,0.0,-0.050881683378641435,-0.031103081358114952,0.0,-0.1240409694241984,4214,0.0,0.0,0.0,967.0265531400001,0.0840192,37.60288,-0.020084787589513108,-2.608260352583956e-07,0.147456,0.0,0.0018432000000000001,4.55593702150038,0.630675584,-0.313972401422145,-0.09120960253694183,0.0002756073146075424,5.39418212785687e-27,0.0,-0.2661933863604671,0.2063261435520004,20183040,1095,-0.5,81.6809310913086,20562,0.10618896484375,254.99327011108397,0.00023278463999999998,0.9741603136062622,-0.007087486796081066,1.0008119344711304,0.2,-19.869787883758544,0.010650757
-0.10141443489002559,-0.6967525390158931,1841.04,4793,-0.018771874737150283,-0.0016875583976538491,-0.00821452898913659,-0.10787855558047095,-0.11868440346585168,-0.07841566540805085,0.01,0.0,-0.050724487562097735,-0.03140072264779842,0.0,-0.13463159721150755,4214,0.0,0.0,0.0,1061.5265043199997,0.084096,37.6144,-0.029890327960055148,-2.506285491341308e-07,0.1483776,0.0,0.00185472,4.709489051311918,0.63065792,-0.2982168463056934,-0.08699885706896586,9.440086756108535e-05,4.601751737350364e-34,0.0,-0.2587968025236443,0.2194439617433976,20201472,1096,-0.5,51.962677001953125,20566,0.090771484375,120.74717903137207,0.00023272320000000002,0.9870759844779968,-0.008834981429390609,1.0013022422790527,0.2,-19.8732967376709,0.008586764
-0.09766132012061574,-0.6990785369069138,1917.92,4797,-0.020082802302134554,-0.001715232007367341,-0.008303019882042054,-0.10828183790872929,-0.11236781148897834,-0.07670523529369082,0.01,0.0,-0.05073749095848682,-0.03135909990568835,0.0,-0.12568212226860478,4214,0.0,0.0,0.0,1119.57446767,0.0841728,37.62592,-0.029556699965719104,-2.834240598552862e-07,0.1492992,0.0,0.00186624,4.849322628688535,0.6306402560000001,-0.30425779452154106,-0.08987368394016132,0.00011501716087675757,1.2149014654110887e-28,0.0,-0.27110510248730774,0.22153118247051912,20219904,1097,-0.5,75.138916015625,20570,0.07542724609375,166.59297637939454,0.00023266176,0.981299638748169,-0.007060024049133062,1.0012621879577637,0.2,-19.873556995391844,0.0076117455
-0.09334474557129771,-0.70745448105224,1974.12,4801,-0.020691145750183156,-0.001713695009866697,-0.008277213790041324,-0.10832902880995822,-0.10469701390743177,-0.06962525352904532,0.01,0.0,-0.050918850334222464,-0.03064189178387836,0.0,-0.12443891954418262,4214,0.0,0.0,0.0,1166.07742939,0.0842496,37.63744,-0.022098308440415805,-2.9503809297226766e-07,0.1502208,0.0,0.00187776,4.900472253926391,0.630622592,-0.29787202517352435,-0.08655825527050917,0.0001112194602481193,2.7995834228337812e-12,0.0,-0.2904702101637396,0.22295681068325368,20238336,1098,-0.5,38.37599182128906,20574,0.10118408203125,112.98162879943848,0.00023260031999999998,0.9856280088424683,-0.008702461328357457,1.0009928941726685,0.2,-19.871348667144776,0.009280598
-0.10433091059129661,-0.7169078482541594,1981.06,4806,-0.02247596273240129,-0.0016408659349628218,-0.008037059392277213,-0.10830001680753454,-0.14244746224058208,-0.09043659595372394,0.01,0.0,-0.05199876134291636,-0.030448051774750115,0.0,-0.14038921466646426,4214,0.0,0.0,0.0,1169.01281852,0.0843264,37.64896,-0.04379244514913801,-2.6613181854932595e-07,0.1511424,0.0,0.0018892800000000001,4.451135659576061,0.630604928,-0.31593370388132547,-0.09034299231488388,0.0001432289104236083,2.110020869455482e-29,0.0,-0.2743121427598844,0.204074960303546,20256768,1099,-0.5,48.87193298339844,20578,0.09791259765625,144.0625675201416,0.00023253888000000002,0.9845404624938965,-0.006173195131123066,1.0007572174072266,0.2,-19.870089054107666,0.008321568
-0.0905382511178463,-0.6959725525202468,1966.77,4810,-0.018833215645677675,-0.0017391259329296409,-0.008392066788934179,-0.10806830312368038,-0.1033135509399126,-0.061600920840233025,0.01,0.0,-0.05142549660263459,-0.03144623332452633,0.0,-0.1235154975253594,4214,0.0,0.0,0.0,1155.19289338,0.0844032,37.66048,-0.017434978003582527,-2.85721373124469e-07,0.152064,0.0,0.0019008000000000002,4.936779563131272,0.630587264,-0.3007624860316358,-0.08573920347734096,0.0001274954572889126,1.2599864522390686e-24,0.0,-0.27320157637758086,0.2236911024519904,20275200,1100,-0.5,40.813446044921875,20582,0.082421875,146.54607772827148,0.00023247744,0.9846124649047852,-0.006894409155938775,1.0005695819854736,0.2,-19.867717838287355,0.009665181
-0.10343554925908675,-0.6682769686361475,1926.78,4814,-0.01891200233527804,-0.0017082532445980056,-0.00825726241386242,-0.10772610257252727,-0.12330762384853686,-0.07241095648065808,0.01,0.0,-0.052336335397160795,-0.032160181233450186,0.0,-0.12767294293415518,4214,0.0,0.0,0.0,1132.2104755300002,0.08448,37.672,-0.029124257570115646,-2.7507428028391586e-07,0.1529856,0.0,0.0019123200000000001,4.629641508850606,0.6305696000000001,-0.32045647049087705,-0.08715913346014416,0.00022406650370814733,3.520082919080173e-31,0.0,-0.26581355459485334,0.22546010064502736,20293632,1101,-0.5,52.56870651245117,20586,0.08681640625,113.75695838928223,0.000232416,0.986262321472168,-0.006534425262361765,1.0008926391601562,0.2,-19.86979742050171,0.008866499
-0.09782105669377977,-0.685309140812614,1977.76,4819,-0.018417266720500355,-0.0017000091857870443,-0.0083147256328721,-0.10833812697640616,-0.11943265678662901,-0.06941491307171693,0.01,0.0,-0.05206390428226576,-0.031113894778090605,0.0,-0.13165798290809957,4214,0.0,0.0,0.0,1178.91776252,0.0845568,37.68352,-0.02824466747225962,-2.7295274774956193e-07,0.1539072,0.0,0.00192384,4.702595459133574,0.630551936,-0.310518369124916,-0.08762487286698768,0.00018500409916871123,5.8224468403047706e-36,0.0,-0.2628514009826817,0.21466669175559197,20312064,1102,-0.5,108.09854888916016,20590,0.0767578125,254.8522216796875,0.00023235455999999998,0.9732410907745361,-0.007025947270449251,1.0011112689971924,0.2,-19.8709677696228,0.009526623
-0.09186287572347634,-0.6843729453437057,2041.28,4823,-0.01759635642576983,-0.0017515285249427917,-0.008438906132671226,-0.10831201307533816,-0.11567771309976542,-0.0627734132662522,0.01,0.0,-0.051476635453459305,-0.03118073109646315,0.0,-0.1284986161497145,4214,0.0,0.0,0.0,1231.4570769900001,0.0846336,37.69504,-0.03300501097040527,-2.6721712647955404e-07,0.1548288,0.0,0.00193536,4.890320333893353,0.630534272,-0.3104932992883829,-0.08115188726669068,0.00013129319672265815,5.426840942935363e-34,0.0,-0.26053511678958724,0.23189842779352343,20330496,1103,-0.5,121.25300598144531,20594,0.11051025390625,212.36738052368165,0.00023229312000000002,0.9735443592071533,-0.005697016569320113,1.0012391805648804,0.2,-19.87161750793457,0.01108942
-0.10205287352990515,-0.6745872481523854,2127.94,4827,-0.019812152325771874,-0.0017000592791021549,-0.008246059570339009,-0.10827437053285353,-0.12497921019258845,-0.07573469695747245,0.01,0.0,-0.05183640108081969,-0.031736644720375545,0.0,-0.13246700077831364,4214,0.0,0.0,0.0,1304.5981442500001,0.0847104,37.70656,-0.036993519981920915,-2.958090541154845e-07,0.1557504,0.0,0.0019468800000000002,4.67945697571049,0.630516608,-0.3104609096277546,-0.08850114926789798,0.00015136693643095592,1.0204496822154534e-15,0.0,-0.276755238584839,0.22066259305014946,20348928,1104,-0.5,26.95968246459961,20598,0.153564453125,150.56710472106934,0.00023223168,0.9790953993797302,-0.005469106684904546,1.001904010772705,0.2,-19.876966571807863,0.012353433
-0.10163371791834808,-0.7041618927348909,2149.26,4832,-0.019470248154722994,-0.0016919764132958055,-0.008248216225267653,-0.1084430339998839,-0.12473111947046335,-0.0742183685166238,0.01,0.0,-0.05161366782180369,-0.03075438011451796,0.0,-0.12754085623294428,4214,0.0,0.0,0.0,1325.91586183,0.0847872,37.71808,-0.03613433106447527,-3.01842800332271e-07,0.156672,0.0,0.0019584000000000003,4.6221231728093235,0.6304989440000001,-0.3144591854449205,-0.08441294461072019,0.00011610223898767597,1.2995600772403663e-32,0.0,-0.28002300795872015,0.2151051909710378,20367360,1105,-0.5,72.581787109375,20602,0.12828369140625,325.51479187011716,0.00023217023999999998,0.9710776805877686,-0.0052612219587899745,1.0014379024505615,0.2,-19.875353145599366,0.011872826
-0.08340741011630164,-0.7087011820644042,2188.77,4836,-0.019343235182756678,-0.0017800663893578175,-0.008528849941877747,-0.1085290100681757,-0.10126112746404978,-0.06289635586063035,0.01,0.0,-0.05159539796829841,-0.031017869021341793,0.0,-0.12029301233850304,4215,0.0,0.0,0.0,1357.01430949,0.084864,37.7296,-0.018100354732556816,-2.8580709220497364e-07,0.1575936,0.0,0.00196992,5.065363472321363,0.63048128,-0.3055778929750823,-0.08430548230581873,0.00010199637876616584,1.778227581538081e-30,0.0,-0.27173458318574384,0.22958461790373302,20385792,1106,-0.5,127.00568389892578,20606,0.10919189453125,257.819970703125,0.00023210880000000002,0.965975284576416,-0.006402420374797657,1.0013072490692139,0.2,-19.873572826385498,0.012277333
-0.09790094288837586,-0.7192046424213805,2215.89,4840,-0.02120366897996954,-0.0016864673931586789,-0.008209035821812384,-0.10822656874915762,-0.1265318060248886,-0.08001002833150168,0.01,0.0,-0.05156336609995201,-0.03087721951090541,0.0,-0.12624103571000242,4215,0.0,0.0,0.0,1378.4392653799996,0.0849408,37.741119999999995,-0.035776951695258775,-2.746137532027753e-07,0.1585152,0.0,0.00198144,4.717881572482034,0.630463616,-0.3018663180864589,-0.08820692684694259,0.00019368462704329027,2.657851923389752e-38,0.0,-0.2894208929884554,0.21785160490001187,20404224,1107,-0.5,32.54929733276367,20610,0.09088134765625,83.67647514343261,0.00023204736,0.9851407408714294,-0.005755921173840761,1.0008255243301392,0.2,-19.871239757537843,0.008408683
-0.11379620907578664,-0.6874114583185195,2089.36,4845,-0.022733540805575415,-0.0016143652905021132,-0.007948209981256903,-0.10808223059198166,-0.14456809363492243,-0.09384982747773511,0.01,0.0,-0.053268343900897235,-0.03112211273835754,0.0,-0.1353217260677024,4215,0.0,0.0,0.0,1281.5147706599998,0.0850176,37.75264,-0.04730717467792323,-2.882506263515085e-07,0.1594368,0.0,0.00199296,4.376250414737672,0.630445952,-0.31967785585030584,-0.09116044158323014,0.0002582461327417857,4.85761706118974e-12,0.0,-0.28846091166763577,0.20416718940376322,20422656,1108,-0.5,30.606332778930664,20614,0.080712890625,101.61985454559326,0.00023198592,0.9890044927597046,-0.008472450170665979,1.00081205368042,0.2,-19.869221687316895,0.0086548
-0.11148775870504123,-0.6931639769651219,1996.32,4849,-0.02177884727505031,-0.0016669163649319003,-0.008144580627315505,-0.10813940729126446,-0.1406255686840193,-0.09671412633033714,0.01,0.0,-0.05243033242980015,-0.03069874433539445,-2.034438592899177e-06,-0.13419941527855447,4215,0.0,0.0,0.0,1204.29699803,0.0850944,37.764160000000004,-0.0370494176597243,-2.9370480182328425e-07,0.1603584,0.0,0.0020044800000000003,4.506345887737252,0.6304282880000001,-0.3203229885680543,-0.09098327435854238,0.00023003438642869392,5.915270175864805e-35,0.0,-0.2864056241997894,0.2181967489472244,20441088,1109,-0.5,109.58085632324219,20618,0.11279296875,330.6342292785645,0.00023192447999999998,0.9726791381835938,-0.005932495382148772,1.0008915662765503,0.2,-19.86990976333618,0.012610828
-0.1139490521012455,-0.6854250502654926,1914.85,4853,-0.021395050875658034,-0.0016445766184724749,-0.008062273150556477,-0.10803574185131981,-0.1378295257582878,-0.08708862375702706,0.01,0.0,-0.05165542217077092,-0.03125297278375795,-0.0017498064973753774,-0.13091655554002432,4215,0.0,0.0,0.0,1143.7286376,0.0851712,37.77568,-0.048633000464959816,-2.7644300817177776e-07,0.16128,0.0,0.002016,4.4347857358617055,0.630410624,-0.3180945398661225,-0.08837190089703058,0.00017144077961953977,4.6825172969644045e-33,0.0,-0.2863322952494234,0.21546862777791642,20459520,1110,-0.5,139.93434143066406,20622,0.078662109375,264.96005325317384,0.00023186304000000002,0.9753319025039673,-0.0065663446090184156,1.0009301900863647,0.2,-19.871012496948243,0.010030692
-0.09292839682829239,-0.7054727048905866,1931.25,4857,-0.021318264385360313,-0.001743248451850418,-0.008432326329089943,-0.10834852523153414,-0.11833218937713025,-0.08081070948040688,0.01,0.0,-0.05264299480613452,-0.03027869916466415,0.0,-0.1283785569557809,4215,0.0,0.0,0.0,1156.57538321,0.085248,37.7872,-0.027015474055637912,-3.0011526685594034e-07,0.1622016,0.0,0.00202752,4.767413535858269,0.63039296,-0.30706352940488535,-0.08310914432084632,0.00019314208313719265,1.5770266576594092e-38,0.0,-0.29964437370615277,0.225093074778635,20477952,1111,-0.5,142.21365356445312,20626,0.08740234375,265.00711822509766,0.0002318016,0.9759135842323303,-0.006545949378050864,1.0007476806640625,0.2,-19.868471240997316,0.010975829
-0.10644952837283923,-0.6860966871165872,1892.39,4862,-0.022433153248571137,-0.0016947439835751895,-0.008180210152168639,-0.10811396628865669,-0.1250007620138789,-0.09514817173026427,0.01,0.0,-0.051867142694849266,-0.031193383047861747,-1.057926177357634e-05,-0.1352481717800049,4215,0.0,0.0,0.0,1123.17759623,0.0853248,37.79872,-0.030098104803190702,-2.9119750363526175e-07,0.1631232,0.0,0.00203904,4.630091982809422,0.630375296,-0.30561642797084704,-0.08776912146468645,0.00015516470496853194,3.9411772993590375e-20,0.0,-0.2863284503613397,0.22415876249775626,20496384,1112,-0.5,85.0035171508789,20630,0.1136962890625,215.21066284179688,0.00023174015999999998,0.9755229949951172,-0.007524588564410806,1.0012271404266357,0.2,-19.8720965385437,0.010862119
-0.11577765519544288,-0.6654899141519469,1829.03,4867,-0.020391466292712386,-0.0016751716151118144,-0.008202746077602956,-0.10816526900569008,-0.14617406826487037,-0.09003369560457411,0.01,0.0,-0.053562083812323726,-0.031142343651815976,0.0,-0.14603705916905516,4214,0.0,0.0,0.0,1069.7238278500001,0.0854016,37.81024,-0.04018021289733836,-2.5603105421406525e-07,0.1640448,0.0,0.00205056,4.37249345184399,0.6303576320000001,-0.3182451199532321,-0.08836477513802322,0.00030381900594673224,7.344792444931093e-19,0.0,-0.2615434403657535,0.21353512800660338,20514816,1113,-0.5,101.38492584228516,20634,0.0745361328125,240.79955978393554,0.00023167872000000002,0.9795975685119629,-0.005929932766593993,1.0011905431747437,0.2,-19.872337055206298,0.009525579
