reward_terms/fwd_speed,reward_terms/duty_sym,reward_terms/assist_pen,time/fps,curriculum/dr_scale,curriculum/stance_ratio,reward_terms/overrun,reward_terms/torque,reward_terms/phase_contact,time/total_timesteps,reward_terms/action_rate,ankle/ankle_defl_peak,curriculum/ctrl_jitter_ms,reward_terms/foot_slip,curriculum/ent_coef,reward_terms/energy,rollout/ep_rew_mean,curriculum/eff_scale,reward_terms/time,reward_terms/clearance,ankle/ankle_spring_trq_peak,reward_terms/foot_ahead,reward_terms/residual_rate,ankle/ankle_spring_energy_peak,reward_terms/ang_xy,curriculum/swing_frac_mean,reward_terms/stand_drift,reward_terms/step_rate,reward_terms/upright,reward_terms/height,reward_terms/stance,curriculum/cmd_scale,time/iterations,curriculum/ctrl_drop_prob,reward_terms/residual,curriculum/cmd_track_err,reward_terms/track_yaw,reward_terms/vz,reward_terms/stop,est/vel_rmse,reward_terms/angmom,reward_terms/lat_vel,time/time_elapsed,reward_terms/coef_rate,reward_terms/hip_roll,reward_terms/stance_time,reward_terms/air_time,rollout/ep_len_mean,reward_terms/alive,reward_terms/track_lin,reward_terms/motor_vel,reward_terms/stand,curriculum/swing_frac_min,train/value_loss,train/n_updates,train/std,train/loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/clip_range,curriculum/dr_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress
0.0,0.0,0.0,5902,0.07764480000000011,0.697929472,0.0,-0.0022341556455753265,0.0,10414080,-0.0642253970060869,0.5048689568674847,0.31057920000000044,-0.34673720904513133,0.007935616,-0.00010934273335832628,194.25565454,0.009058559999999933,0.0,0.0,0.0,0.0,0.0,0.0,-0.13338734290124862,0.1633029513888889,-0.06542009634746315,-0.005740017361111164,-0.2163295832285823,-0.027610963645939745,-0.15080622899924578,0.0,565,0.0038822400000000055,-0.10441605247030193,0.39418493251921843,0.6909321072977277,-0.09292390719709256,0.0,0.15268003199431646,-0.08707911458620168,-0.23666255702487454,1764,-0.3351622761490739,-0.09453116271683853,0.0,0.0,417.79,0.0,2.4860199937702907,-1.3787859538096664e-05,0.9331076060518,0.12830946180555555,195.09014892578125,75748,1.000616431236267,72.33094024658203,0.00027401088,-36.896399307250974,-0.012824026396265254,0.9823234677314758,0.1358154296875,0.012125224,0.2,0.07764480000000011,0.07764480000000011,0.025881599999999807,0.025881599999999807,0.07764480000000011
0.0,0.0,0.0,5903,0.07787520000000012,0.697923328,0.0,-0.0022286766544736335,0.0,10432512,-0.0640192165214853,0.5051678438375796,0.31150080000000047,-0.3278133784810714,0.0079319296,-0.00011619347991775642,163.0240867,0.00908543999999993,0.0,0.0,0.0,0.0,0.0,0.0,-0.13796094924605148,0.17030164930555558,-0.051568499441428994,-0.005870225694444498,-0.20768529986836567,-0.028597348974785775,-0.13182613588130332,0.0,566,0.003893760000000006,-0.1043509599087604,0.39955229903284695,0.7125988846705852,-0.09564764210265168,0.0,0.17484439100603105,-0.08190855185062142,-0.21341303013826957,1767,-0.344133399623936,-0.09084473715730369,0.0,0.0,390.37,0.0,2.5020543577193357,-1.4730037676742168e-05,0.9605014914391862,0.1454535590277778,217.20517959594727,75752,1.000966191291809,75.43614959716797,0.0002739648,-36.90095443725586,-0.01590817413525656,0.9788272976875305,0.1320556640625,0.013212311,0.2,0.07787520000000012,0.07787520000000012,0.025958399999999805,0.025958399999999805,0.07787520000000012
0.0,0.0,0.0,5903,0.07787520000000012,0.697923328,0.0,-0.002217925812255492,0.0,10450944,-0.06481779841602787,0.5048875577780083,0.31150080000000047,-0.35646742262152953,0.0079282432,-0.00011713762389672011,171.05533028000002,0.00908543999999993,0.0,0.0,0.0,0.0,0.0,0.0,-0.14241985299627027,0.16758897569444445,-0.06714433901169684,-0.005935329861111166,-0.2002072538168356,-0.02564619829442612,-0.09165197577686851,0.0,567,0.003893760000000006,-0.10430921523510256,0.30870574693216074,0.6813529246185851,-0.08998751321281041,0.0,0.14939688290832118,-0.0969978384398689,-0.20820652135490839,1770,-0.33812405975429116,-0.09551658825159723,0.0,0.0,394.53,0.0,2.2606169039550217,-1.4973556476462231e-05,0.8056097592236441,0.15831163194444445,213.8476531982422,75756,1.000883936882019,85.4201889038086,0.00027391872,-36.90324649810791,-0.016371090756729247,0.9818075895309448,0.13568115234375,0.014418292,0.2,0.07787520000000012,0.07787520000000012,0.025958399999999805,0.025958399999999805,0.07787520000000012
0.0,0.0,0.0,5903,0.07787520000000012,0.697923328,0.0,-0.0022190443358396424,0.0,10469376,-0.06016242523916471,0.5045974144982784,0.31150080000000047,-0.31919535725847137,0.0079245568,-0.00010945136880073539,181.59483959999994,0.00908543999999993,0.0,0.0,0.0,0.0,0.0,0.0,-0.13407856973182547,0.16370985243055555,-0.07198697228561293,-0.005696614583333383,-0.1914237103608077,-0.026311495954801402,-0.09747042347952663,0.0,568,0.003893760000000006,-0.10510583382283754,0.3137746237690947,0.70961818412041,-0.09156198722192668,0.0,0.1442467040725859,-0.09501933167447292,-0.18158361773271847,1773,-0.3105544501310191,-0.08252530700983966,0.0,0.0,407.77,0.0,2.573813006806537,-1.3435096770343708e-05,1.1154766777062681,0.1413302951388889,188.4306869506836,75760,1.000844120979309,77.10221862792969,0.00027387264,-36.899199867248534,-0.015615680359769613,0.9822843074798584,0.14482421875,0.013621056,0.2,0.07787520000000012,0.07787520000000012,0.025958399999999805,0.025958399999999805,0.07787520000000012
0.0,0.0,0.0,5902,0.07810560000000012,0.697917184,0.0,-0.0022082303019299817,0.0,10487808,-0.06165125152687983,0.5047178405665937,0.3124224000000005,-0.3299177841735373,0.0079208704,-0.00011511767659603208,183.95933298,0.00911231999999993,0.0,0.0,0.0,0.0,0.0,0.0,-0.13818321970798597,0.1660698784722222,-0.0632418553258504,-0.006022135416666723,-0.19039919048274037,-0.025527670713736284,-0.09689535479014401,0.0,569,0.003905280000000006,-0.1048548547282831,0.3718148545688592,0.7111880783097302,-0.08884349714004197,0.0,0.1522574363628296,-0.0805587602588979,-0.18566530266696538,1776,-0.33604518928945476,-0.09593399276878252,0.0,0.0,396.85,0.0,2.40782582742588,-1.4410698799988985e-05,0.9876211374126722,0.14208984375,191.35934600830078,75764,1.0008362531661987,75.77985382080078,0.00027382656,-36.89956398010254,-0.016520016704453154,0.9836698770523071,0.16007080078125,0.015065136,0.2,0.07810560000000012,0.07810560000000012,0.026035199999999804,0.026035199999999804,0.07810560000000012
0.0,0.0,0.0,5898,0.07810560000000012,0.697917184,0.0,-0.002202613873133648,0.0,10506240,-0.061458745397252615,0.5049412534935287,0.3124224000000005,-0.33785945365239733,0.007917184,-0.00011099283245606438,210.77241988999998,0.00911231999999993,0.0,0.0,0.0,0.0,0.0,0.0,-0.13332014632625913,0.16593424479166669,-0.0857482051675059,-0.005577256944444494,-0.20232399335318227,-0.026790339416578164,-0.07861872335490826,0.0,570,0.003905280000000006,-0.105392765275836,0.23963475625455513,0.6427369176468942,-0.09243802197858411,0.0,0.14890566830756619,-0.09907606521048393,-0.213009299823973,1781,-0.31314436527353284,-0.09421149433616496,0.0,0.0,422.28,0.0,2.326497802594026,-1.3607808110351848e-05,0.9165789506503024,0.13953993055555555,188.88308410644532,75768,1.0008689165115356,75.29956817626953,0.00027378048,-36.90047473907471,-0.01725925982464105,0.9833404421806335,0.16893310546875,0.017096583,0.2,0.07810560000000012,0.07810560000000012,0.026035199999999804,0.026035199999999804,0.07810560000000012
0.0,0.0,0.0,5897,0.07833600000000013,0.6979110399999999,0.0,-0.002071926484397012,0.0,10524672,-0.06132964436086059,0.5050376375455987,0.3133440000000005,-0.3410851724785026,0.0079134976,-0.0001144823414864722,202.78227588000001,0.00913919999999993,0.0,0.0,0.0,0.0,0.0,0.0,-0.141889929348182,0.1626519097222222,-0.05403345833456199,-0.0059678819444445,-0.17933472964804625,-0.026224245463576577,-0.0764623031959916,0.0,571,0.003916800000000007,-0.10501511878284323,0.42250552855266765,0.6837376158552997,-0.09475978255731672,0.0,0.14412128453126402,-0.09510289106447388,-0.14385236685068745,1784,-0.3269282338918501,-0.09462323070724364,0.0,0.0,428.46,0.0,2.5441387202058046,-1.4269016696290321e-05,1.178419179845324,0.1379123263888889,175.97132148742676,75772,1.0012421607971191,67.46184539794922,0.0002737344,-36.90543003082276,-0.018244315544143318,0.9846243858337402,0.1663330078125,0.016866563,0.2,0.07833600000000013,0.07833600000000013,0.026111999999999802,0.026111999999999802,0.07833600000000013
0.0,0.0,0.0,5897,0.07856640000000013,0.6979048959999999,0.0,-0.002288590738270295,0.0,10543104,-0.06131424767649127,0.5038289909627747,0.31426560000000053,-0.3247337690810397,0.0079098112,-0.00011485329357191224,236.15691367000002,0.009166079999999929,0.0,0.0,0.0,0.0,0.0,0.0,-0.1310657077741863,0.14957682291666666,-0.07661567003635285,-0.005588107638888939,-0.1925840036108868,-0.025466620037640303,-0.10622777192104951,0.0,572,0.003928320000000007,-0.1049551704707074,0.2446643854861443,0.6327077046410334,-0.08269447509354778,0.0,0.14504272583707448,-0.08239510427870152,-0.21210643721574776,1787,-0.3275047611061996,-0.09838877102644678,0.0,0.0,449.12,0.0,2.378705837795004,-1.3905717558063801e-05,0.8240534721327699,0.1265190972222222,225.85485229492187,75776,1.0012327432632446,88.77654266357422,0.00027368832,-36.90745220184326,-0.013914439381915144,0.9827601909637451,0.13228759765625,0.0120939715,0.2,0.07856640000000013,0.07856640000000013,0.0261887999999998,0.0261887999999998,0.07856640000000013
0.0,0.0,0.0,5897,0.07879680000000014,0.697898752,0.0,-0.0021393305830715217,0.0,10561536,-0.06159584541412742,0.5050641398362472,0.31518720000000056,-0.3385386488651133,0.0079061248,-0.00011630969948566862,211.57054341,0.009192959999999929,0.0,0.0,0.0,0.0,0.0,0.0,-0.14260983554593476,0.16050889756944445,-0.07983747606569627,-0.005642361111111162,-0.22064795534010387,-0.029575669448193447,-0.09328914794963399,0.0,573,0.003939840000000007,-0.10501614938849677,0.31272251252704064,0.6817633410733808,-0.107849568329031,0.0,0.13946681449653153,-0.09682316194090203,-0.21309414310923885,1790,-0.33282665022938385,-0.09120873272179988,0.0,0.0,431.99,0.0,2.4557312398013895,-1.4739394717338884e-05,1.1521298575010175,0.12022569444444445,184.3304542541504,75780,1.0010660886764526,75.28315734863281,0.00027364223999999996,-36.905157279968265,-0.01746068097418174,0.9826493859291077,0.1323486328125,0.013106406,0.2,0.07879680000000014,0.07879680000000014,0.0262655999999998,0.0262655999999998,0.07879680000000014
0.0,0.0,0.0,5897,0.07902720000000014,0.697892608,0.0,-0.0022330343779141584,0.0,10579968,-0.05956855304556244,0.5051827791431716,0.3161088000000006,-0.3421268146794783,0.0079024384,-0.00011445184633599928,220.57301595,0.009219839999999929,0.0,0.0,0.0,0.0,0.0,0.0,-0.13606460184169966,0.160400390625,-0.08256647887778412,-0.005479600694444493,-0.19524060912459576,-0.028773839923140518,-0.08929941178374555,0.0,574,0.003951360000000007,-0.1051914029076305,0.24150814973224285,0.6695216366087151,-0.09999392278469622,0.0,0.14404464979322307,-0.10663055644015357,-0.20497038261917877,1793,-0.3153397937663669,-0.09093207036246806,0.0,0.0,435.39,0.0,2.4066104293129653,-1.4316924508794366e-05,0.9354228315702362,0.13856336805555555,248.01243438720704,75784,1.0010411739349365,96.59141540527344,0.00027359616,-36.90437831878662,-0.01514990555588156,0.9818323254585266,0.13804931640625,0.01311099,0.2,0.07902720000000014,0.07902720000000014,0.026342399999999797,0.026342399999999797,0.07902720000000014
0.0,0.0,0.0,5897,0.07925760000000015,0.697886464,0.0,-0.002175100337596483,0.0,10598400,-0.0625143985868268,0.5048801790347239,0.3170304000000006,-0.3411707618381858,0.007898752,-0.00011435617321618459,195.45700917000002,0.009246719999999927,0.0,0.0,0.0,0.0,0.0,0.0,-0.13516948138232732,0.1644965277777778,-0.07683830846251484,-0.005718315972222273,-0.2011742933768015,-0.027888125575087575,-0.09406835710391209,0.0,575,0.003962880000000008,-0.10517662943686701,0.42607870277602256,0.6791475393384858,-0.098273648233867,0.0,0.13731151552980356,-0.0904623346088444,-0.1960589274013032,1797,-0.3316830210447722,-0.09211189781906398,0.0,0.0,412.39,0.0,2.421290581925592,-1.4045042789617156e-05,1.0266816215193233,0.1301540798611111,194.92172546386718,75788,1.0008832216262817,68.88113403320312,0.00027355008,-36.904123306274414,-0.01756778676644899,0.9835165739059448,0.13792724609375,0.013423907,0.2,0.07925760000000015,0.07925760000000015,0.026419199999999796,0.026419199999999796,0.07925760000000015
0.0,0.0,0.0,5896,0.07948800000000016,0.69788032,0.0,-0.0021209018439426724,0.0,10616832,-0.06154520177074216,0.5047727549784111,0.3179520000000006,-0.33599362262832133,0.0078950656,-0.00011649895477520972,210.18992151000003,0.009273599999999927,0.0,0.0,0.0,0.0,0.0,0.0,-0.14625665199234175,0.17195638020833331,-0.08881518088561872,-0.006065538194444501,-0.21414673188399613,-0.029301533855654864,-0.09692848415769613,0.0,576,0.003974400000000008,-0.10529147795406207,0.5270695369594083,0.6671735550897188,-0.11194988547462012,0.0,0.1400308175632582,-0.11089748135580307,-0.21362625908353483,1800,-0.3319713525598072,-0.10478636386747862,0.0,0.0,432.02,0.0,2.2461925278159764,-1.471674177224538e-05,0.8910132368783196,0.14051649305555555,229.0997673034668,75792,1.0008177757263184,94.70813751220703,0.000273504,-36.901499557495114,-0.015077270334586501,0.9813740253448486,0.14013671875,0.013786055,0.2,0.07948800000000016,0.07948800000000016,0.026495999999999794,0.026495999999999794,0.07948800000000016
0.0,-1.1389998209136836e-05,0.0,5895,0.07971840000000016,0.697874176,0.0,-0.0022497491189031266,0.0,10635264,-0.06355563644901364,0.5051957701542251,0.31887360000000065,-0.33585741369213945,0.0078913792,-0.0001186692159192745,197.26032672000002,0.009300479999999927,0.0,0.0,0.0,0.0,0.0,0.0,-0.14235955270363196,0.17236328125,-0.05963308032726414,-0.005859375000000053,-0.2037967645471043,-0.029584798410894494,-0.08755435290119426,0.0,577,0.003985920000000008,-0.10480570842174222,0.28554337917349004,0.6558943967926546,-0.10348651526306916,0.0,0.14655691893673528,-0.10385729051426666,-0.21248649609449882,1803,-0.3390547247484496,-0.0996281715089445,0.0,0.0,431.38,0.0,2.4406686651888245,-1.5023137717304252e-05,1.0131825431103265,0.14811197916666666,205.18524093627929,75796,1.0009021759033203,72.21800994873047,0.00027345791999999996,-36.90094547271728,-0.01860541676869616,0.980639636516571,0.1328369140625,0.01492624,0.2,0.07971840000000016,0.07971840000000016,0.026572799999999792,0.026572799999999792,0.07971840000000016
0.0,0.0,0.0,5894,0.07994880000000017,0.697868032,0.0,-0.0022643053688536125,0.0,10653696,-0.06134127176455858,0.5049808618853253,0.31979520000000067,-0.34903746609586744,0.0078876928,-0.0001159949462995043,194.40269686,0.009327359999999927,0.0,0.0,0.0,0.0,0.0,0.0,-0.14056478434262712,0.1591254340277778,-0.06746728387396178,-0.005750868055555608,-0.20588077066560376,-0.030277845715236635,-0.09967894697887618,0.0,578,0.003997440000000008,-0.10512658314970594,0.5095047348612671,0.6648165509522679,-0.104017116754834,0.0,0.1506853745083956,-0.09931832449204925,-0.2072878894570104,1807,-0.3371025206609082,-0.10712001795632005,0.0,0.0,433.45,0.0,2.457637324203017,-1.41435877247702e-05,0.9930772818896679,0.12272135416666667,231.17364883422852,75800,1.0006133317947388,95.71434783935547,0.00027341184,-36.8984188079834,-0.015760702174156906,0.9798029065132141,0.10469970703125,0.012052264,0.2,0.07994880000000017,0.07994880000000017,0.02664959999999979,0.02664959999999979,0.07994880000000017
0.0,0.0,0.0,5894,0.08017920000000017,0.6978618879999999,0.0,-0.0022149415200522615,0.0,10672128,-0.0604717997892977,0.5050635321497104,0.3207168000000007,-0.32152965881489914,0.0078840064,-0.0001149385627296815,227.73664004,0.009354239999999925,0.0,0.0,0.0,0.0,0.0,0.0,-0.12560939136875246,0.15462239583333334,-0.06280333297522639,-0.005631510416666718,-0.16977284135910267,-0.023175241912520857,-0.10968526192925564,0.0,579,0.0040089600000000085,-0.10490055244864019,0.22837227404242033,0.6718666843097645,-0.0768210894186964,0.0,0.13793282281925331,-0.0748402750494566,-0.1851362346290691,1810,-0.3082993426656345,-0.10332711851182012,0.0,0.0,444.86,0.0,2.5284048921975013,-1.3998310580847455e-05,0.9362229460816359,0.12093098958333333,232.2861541748047,75804,1.0006295442581177,87.07760620117188,0.00027336575999999997,-36.896514892578125,-0.016070428595412523,0.9813862442970276,0.1372314453125,0.013975213,0.2,0.08017920000000017,0.08017920000000017,0.02672639999999979,0.02672639999999979,0.08017920000000017
0.0,0.0,0.0,5894,0.08040960000000018,0.697855744,0.0,-0.002131160519254826,0.0,10690560,-0.061837044049720936,0.5050278697802638,0.3216384000000007,-0.33265090561251087,0.00788032,-0.00011466819973110535,218.57606262,0.009381119999999925,0.0,0.0,0.0,0.0,0.0,0.0,-0.13820279690767961,0.1688910590277778,-0.07656353416874212,-0.005729166666666719,-0.1851680759156339,-0.025945644262251457,-0.08224038704175757,0.0,580,0.004020480000000009,-0.1049419188775485,0.3519333711962687,0.6956524960873005,-0.0934764027714986,0.0,0.1461398013864714,-0.10231913577354872,-0.17701548353918484,1813,-0.3183403221024728,-0.09201383315305364,0.0,0.0,441.75,0.0,2.4022698138876266,-1.4420247423176197e-05,0.8811608418802431,0.13829210069444445,235.55951309204102,75808,1.0007133483886719,101.57941436767578,0.00027331968,-36.89841709136963,-0.014727093745023012,0.9773796200752258,0.14345703125,0.013806614,0.2,0.08040960000000018,0.08040960000000018,0.026803199999999788,0.026803199999999788,0.08040960000000018
0.0,0.0,0.0,5894,0.08064000000000018,0.6978496,0.0,-0.0021406207643931145,0.0,10708992,-0.06136239834130603,0.5048654597609818,0.32256000000000074,-0.33863795590037793,0.0078766336,-0.00011538496638676017,217.59596924,0.009407999999999925,0.0,0.0,0.0,0.0,0.0,0.0,-0.14362658393991637,0.17228190104166666,-0.08111631679146668,-0.0060546875000000566,-0.2143328485838189,-0.029483041042219653,-0.14107063380454032,0.0,581,0.0040320000000000095,-0.10499939763382449,0.2603754442029025,0.7209113571670844,-0.10942990630399023,0.0,0.1479781723647843,-0.10918879553130632,-0.23033342419651337,1816,-0.31770672069616934,-0.10057891205571269,0.0,0.0,435.96,0.0,2.3793679568009747,-1.459535557573521e-05,0.9235566751353738,0.1553276909722222,200.19637756347657,75812,1.0006818771362305,69.10184478759766,0.00027327359999999997,-36.8983814239502,-0.016825722949579357,0.9802895188331604,0.13668212890625,0.014811292,0.2,0.08064000000000018,0.08064000000000018,0.026879999999999786,0.026879999999999786,0.08064000000000018
0.0,0.0,0.0,5893,0.08087040000000019,0.697843456,0.0,-0.002207482858264365,0.0,10727424,-0.06202358109297195,0.5051872437640293,0.32348160000000076,-0.3389149920691595,0.0078729472,-0.00011960182675382497,192.57434057999998,0.009434879999999923,0.0,0.0,0.0,0.0,0.0,0.0,-0.14099266282435136,0.1650661892361111,-0.06386829706808955,-0.005631510416666716,-0.19130447086407093,-0.027317540457596153,-0.11812068899645661,0.0,582,0.00404352000000001,-0.10477635809518886,0.4356214174166137,0.6863924784580199,-0.09655599071428536,0.0,0.15164822975519032,-0.09743705785972795,-0.1754194842672056,1820,-0.31897840773481595,-0.10549909146316144,0.0,0.0,421.99,0.0,2.390379968797483,-1.5027251780733458e-05,0.9167395672019959,0.1387261284722222,194.402352142334,75816,1.0009702444076538,65.63215637207031,0.00027322752,-36.90097446441651,-0.014588786460808478,0.9834147095680237,0.12264404296875,0.013171293,0.2,0.08087040000000019,0.08087040000000019,0.026956799999999784,0.026956799999999784,0.08087040000000019
0.0,0.0,0.0,5893,0.0811008000000002,0.697837312,0.0,-0.0021537777240905162,0.0,10745856,-0.06259745182900549,0.5047354443945712,0.3244032000000008,-0.31951543324377163,0.0078692608,-0.00011601089734746921,185.85506838,0.009461759999999923,0.0,0.0,0.0,0.0,0.0,0.0,-0.13883581769335163,0.17811414930555555,-0.07532470924679174,-0.005598958333333384,-0.215148836407741,-0.02943641116452914,-0.13690838506155292,0.0,583,0.00405504000000001,-0.10503222976046091,0.32730913675571827,0.6909593757913493,-0.10796578590032363,0.0,0.15275757776785778,-0.1004950923004192,-0.2114449332952766,1823,-0.33596341246911154,-0.09760597358840234,0.0,0.0,409.04,0.0,2.338933644227696,-1.50978727186282e-05,0.8859027666893481,0.15478515625,208.8126365661621,75820,1.0009435415267944,84.42874908447266,0.00027318144,-36.90350208282471,-0.014422047196421772,0.9791188836097717,0.15947265625,0.014771323,0.2,0.0811008000000002,0.0811008000000002,0.027033599999999783,0.027033599999999783,0.0811008000000002
0.0,0.0,0.0,5893,0.0813312000000002,0.697831168,0.0,-0.002091422336417359,0.0,10764288,-0.06201185091255496,0.5048392588577048,0.3253248000000008,-0.33631356543598256,0.0078655744,-0.00011687456768761394,173.14204236,0.009488639999999923,0.0,0.0,0.0,0.0,0.0,0.0,-0.13600656957035856,0.1681857638888889,-0.08208313952390688,-0.005794270833333386,-0.1784195797281686,-0.025457550805599444,-0.10474943857198128,0.0,584,0.00406656000000001,-0.10484333165287517,0.36742232598098273,0.6673216410288224,-0.09406241550903781,0.0,0.15169850053220615,-0.1040786088968956,-0.19103890150242103,1826,-0.3277275395379691,-0.0889729974083088,0.0,0.0,405.51,0.0,2.192764506276538,-1.4803407637026697e-05,0.7734576968761405,0.1616753472222222,182.62085494995117,75824,1.0010370016098022,64.38687896728516,0.00027313536,-36.903598594665525,-0.01687419624067843,0.98150235414505,0.143603515625,0.015618545,0.2,0.0813312000000002,0.0813312000000002,0.02711039999999978,0.02711039999999978,0.0813312000000002
0.0,0.0,0.0,5893,0.0815616000000002,0.697825024,0.0,-0.0021247086526731103,0.0,10782720,-0.06577274677600169,0.5045409708751221,0.3262464000000008,-0.35271375939695426,0.007861888000000001,-0.00012258858892737862,150.31914758000002,0.009515519999999921,0.0,0.0,0.0,0.0,0.0,0.0,-0.15213713155447545,0.1850314670138889,-0.09511007039435732,-0.006239149305555614,-0.21850879937987808,-0.030906827611918486,-0.10810864501872092,0.0,585,0.004078080000000011,-0.10398708454040095,0.2838719981765985,0.7009608995273249,-0.11409664353372301,0.0,0.15748884111375822,-0.11708969684143734,-0.24715327952007154,1829,-0.33052496924727154,-0.09468240011174185,0.0,0.0,399.62,0.0,2.1360294301216665,-1.5964069685017534e-05,0.7602888621674634,0.18001302083333334,152.99600372314453,75828,1.0008728504180908,58.1270751953125,0.00027308928,-36.902672386169435,-0.01774791276548058,0.9832349419593811,0.155078125,0.017079527,0.2,0.0815616000000002,0.0815616000000002,0.02718719999999978,0.02718719999999978,0.0815616000000002
0.0,0.0,0.0,5892,0.0815616000000002,0.697825024,0.0,-0.0021442195853659117,0.0,10801152,-0.06369725522522884,0.5052203254912523,0.3262464000000008,-0.3383764426617358,0.0078582016,-0.00011772214791046154,138.00689726000002,0.009515519999999921,0.0,0.0,0.0,0.0,0.0,0.0,-0.14092926351102777,0.17933485243055555,-0.06598813926245511,-0.006000434027777834,-0.20530108521630905,-0.02858185601370741,-0.15263184520038048,0.0,586,0.004078080000000011,-0.10464100569289389,0.32177292376515915,0.7105282216198888,-0.10464803446265575,0.0,0.16867879561820584,-0.10485647061135196,-0.2088150348994361,1832,-0.3346782738322539,-0.10171888605004183,0.0,0.0,393.24,0.0,2.2860267664138303,-1.5112635238792212e-05,0.8603304342817879,0.1592339409722222,137.72411155700684,75832,1.0010359287261963,50.39143753051758,0.0002730432,-36.90153789520264,-0.017350195604376496,0.9848047494888306,0.1591552734375,0.016373757,0.2,0.0815616000000002,0.0815616000000002,0.02718719999999978,0.02718719999999978,0.0815616000000002
0.0,0.0,0.0,5893,0.0815616000000002,0.697825024,0.0,-0.002081837885348763,0.0,10819584,-0.06239062804969938,0.5049012628228403,0.3262464000000008,-0.3002053742137607,0.0078545152,-0.0001165888385123655,140.19473216,0.009515519999999921,0.0,0.0,0.0,0.0,0.0,0.0,-0.14527155114427803,0.18017578125,-0.0831637645421343,-0.005555555555555605,-0.19952869754403874,-0.027709995769909578,-0.090346110832359,0.0,587,0.004078080000000011,-0.10482132931095672,0.2746337154848918,0.6997163260840024,-0.10466166341713654,0.0,0.16191051534487585,-0.10933886075872704,-0.18200353904245017,1835,-0.33130989067358685,-0.09673062225002432,0.0,0.0,398.45,0.0,2.2373095134495653,-1.4794647093360425e-05,0.7819104972679576,0.1719292534722222,143.1590118408203,75836,1.0011467933654785,53.701927185058594,0.00027299712,-36.902706909179685,-0.01970403048908338,0.9853925704956055,0.1963134765625,0.020746512,0.2,0.0815616000000002,0.0815616000000002,0.02718719999999978,0.02718719999999978,0.0815616000000002
0.0,0.0,0.0,5893,0.0815616000000002,0.697825024,0.0,-0.002171605649073374,0.0,10838016,-0.06211202236746078,0.5051955091699343,0.3262464000000008,-0.3365701666907303,0.007850828800000001,-0.00012081270098309424,159.89340013999998,0.009515519999999921,0.0,0.0,0.0,0.0,0.0,0.0,-0.14608355709169973,0.1845160590277778,-0.09178598337602212,-0.005924479166666722,-0.20759954272006553,-0.0291164864056381,-0.1282783522676795,0.0,588,0.004078080000000011,-0.10485238998906939,0.3409660960866054,0.7170870725319503,-0.10761405952648279,0.0,0.14819051874948158,-0.11423878037867745,-0.2150828742408765,1838,-0.3287643452155064,-0.09818414270828497,0.0,0.0,407.37,0.0,2.328495696678665,-1.533134551749877e-05,0.9014772548300337,0.1775173611111111,131.40269966125487,75840,1.000824213027954,49.53763198852539,0.00027295104,-36.90025634765625,-0.0174328206689097,0.9852689504623413,0.1867431640625,0.016169984,0.2,0.0815616000000002,0.0815616000000002,0.02718719999999978,0.02718719999999978,0.0815616000000002
0.0,0.0,0.0,5893,0.08179200000000021,0.6978188799999999,0.0,-0.0023008560603782757,0.0,10856448,-0.059370134507208155,0.5048935692107459,0.32716800000000085,-0.28854050613528676,0.0078471424,-0.00011182422453597592,171.97636759,0.009542399999999921,0.0,0.0,0.0,0.0,0.0,0.0,-0.12116694260732304,0.1474609375,-0.0541985573279228,-0.005316840277777823,-0.16540420641532846,-0.0256252236380591,-0.076345790798344,0.0,589,0.004089600000000011,-0.10612770350840013,0.6857565604256047,0.6906967720641568,-0.08322672482962828,0.0,0.1353353055738725,-0.0803504588364925,-0.1699765689480384,1842,-0.33061545813613846,-0.09732294050022318,0.0,0.0,412.7,0.0,2.666139399586905,-1.3020606313234375e-05,1.1297251432024213,0.08875868055555555,148.83921585083007,75844,1.0007799863815308,57.883445739746094,0.00027290496,-36.89865341186523,-0.017839503299910575,0.9869769215583801,0.16978759765625,0.01734851,0.2,0.08179200000000021,0.08179200000000021,0.027263999999999778,0.027263999999999778,0.08179200000000021
0.0,0.0,0.0,5894,0.08202240000000022,0.6978127359999999,0.0,-0.00219374917572286,0.0,10874880,-0.06104022988037841,0.5048767116248858,0.32808960000000087,-0.3288987036155265,0.007843456,-0.00011429294782172398,220.10582975,0.009569279999999921,0.0,0.0,0.0,0.0,0.0,0.0,-0.13747112848837034,0.16365559895833334,-0.09432051592502472,-0.005794270833333386,-0.2041019958788829,-0.028327218362562905,-0.10018069266821739,0.0,590,0.004101120000000011,-0.10558019149387754,0.2791130997192373,0.6852444560367605,-0.0977888759783757,0.0,0.13900116655534306,-0.10957961358432983,-0.18691889722973676,1845,-0.3170276586314557,-0.11031853278155536,0.0,0.0,446.01,0.0,2.192279285240799,-1.4205335565636474e-05,0.8439495116065309,0.13216145833333334,228.60830383300782,75848,1.000857949256897,94.22138977050781,0.00027285888,-36.90056552886963,-0.016540562268346548,0.9779077172279358,0.14971923828125,0.014996452,0.2,0.08202240000000022,0.08202240000000022,0.027340799999999776,0.027340799999999776,0.08202240000000022
