reward_terms/step_rate,reward_terms/motor_vel,curriculum/ent_coef,time/fps,reward_terms/stance_time,reward_terms/torque,ankle/ankle_spring_trq_peak,curriculum/eff_scale,curriculum/stance_ratio,ankle/ankle_spring_energy_peak,reward_terms/vz,reward_terms/height,curriculum/sprint_dist_m,reward_terms/clearance,time/time_elapsed,reward_terms/stop,reward_terms/air_time,time/total_timesteps,reward_terms/action_rate,reward_terms/time,reward_terms/ang_xy,reward_terms/coef_rate,reward_terms/residual,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/foot_slip,curriculum/ctrl_drop_prob,reward_terms/energy,reward_terms/hip_roll,reward_terms/upright,reward_terms/lat_vel,reward_terms/assist_pen,reward_terms/fwd_speed,ankle/ankle_defl_peak,reward_terms/foot_ahead,reward_terms/overrun,reward_terms/alive,reward_terms/duty_sym,reward_terms/stance,reward_terms/residual_rate,reward_terms/angmom,time/iterations,train/learning_rate,train/clip_fraction,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/loss,train/std,train/n_updates,train/clip_range,rollout/ep_rew_mean,rollout/ep_len_mean
-0.009678819444444361,-4.419588708113203e-06,0.01,3824,0.0,-0.0003402486053326988,44.06503489898678,0.000768,0.6498233600000001,2.7740800618624992,-0.10438601249100415,-0.006340376952196325,25.1152,0.0799865352821198,53,0.0,0.0,202752,-0.03418014484370582,-0.5,-0.19619686479503926,-0.059483861679109434,-0.09835437384487228,-0.024486214635111306,0.0,-0.35708904096880045,0.0,-2.6701210699456276e-05,-0.002048876844563048,-0.04155817204456849,-0.000651758939941836,0.0,-0.11199670512231027,0.1259000997113908,0.0,0.0,0.0,0.0,0.0,0.0,-0.10294296382203345,11,0.00029975423999999997,0.3079833984375,-34.05500030517578,-26.377710342407227,0.019914497970603406,0.04430591,44.07371711730957,16.43806266784668,1.000077486038208,138437,0.2,-111.06921492000001,45.26
-0.010004340277777676,-4.670118951845056e-06,0.01,3854,0.0,-0.000365025556286118,84.09254006487936,0.0008448,0.649805696,10.11042416299949,-0.10989152484704248,-0.006402605037741491,25.12672,0.074619066425134,57,0.0,0.0,221184,-0.03609266887056598,-0.5,-0.18317274768512265,-0.08153605042678555,-0.09858635751677522,-0.036096330233337706,0.0,-0.38807360197397756,0.0,-2.8029228011199455e-05,-0.002794015720537795,-0.03983615037599381,-0.0012802561798115405,0.0,-0.1103773432264794,0.2402644001853696,0.0,0.0,0.0,0.0,0.0,0.0,-0.09232433535828045,12,0.000299729664,0.268310546875,-34.054847717285156,-41.368614196777344,0.01283401669934392,0.031546723,122.57206726074219,54.1457405090332,1.0000666379928589,138438,0.2,-111.67450592000002,47.67
-0.010894097222222074,-5.562938956404835e-06,0.01,3886,0.0,-0.0003746653188909553,76.5992247890505,0.0009216,0.649788032,8.406923967425282,-0.10744599669806303,-0.006083512475066354,25.13824,0.06698348401129345,61,0.0,9.223062079399824e-06,239616,-0.04095177062989713,-0.5,-0.20790854452605464,-0.14820924194730206,-0.09973758704260186,-0.08018124532847955,0.0,-0.4233977885694201,0.0,-3.182088678898364e-05,-0.0038495362461122232,-0.05891672274071153,-0.002654160550866407,0.0,-0.15502572322896713,0.2188549279687157,0.0,0.0,0.0,0.0,0.0,0.0,-0.0896108522434154,13,0.00029970508799999996,0.256591796875,-34.05470085144043,-36.46631622314453,0.012806971557438374,0.02545477,166.9425506591797,72.07778930664062,1.0000567436218262,138439,0.2,-114.06695588999999,57.26
-0.012076822916666454,-7.819097833835225e-06,0.01,3909,-3.7976488884952332e-06,-0.0004015947609576027,93.19659103862018,0.0009984,0.649770368,13.280363024094605,-0.11257736650609826,-0.006028290671436994,25.14976,0.05952394636935099,66,0.0,2.2786368693535525e-05,258048,-0.04635200410884331,-0.5,-0.2708041840033653,-0.273487302924268,-0.1030350509091448,-0.18666186373847773,0.0,-0.4933491973716968,0.0,-4.198982544813144e-05,-0.006283749374235471,-0.09829345739547173,-0.005329030995920233,0.0,-0.1102401084072627,0.26627597439605766,0.0,0.0,0.0,0.0,-0.00036877630495930577,0.0,-0.09453612474793863,14,0.000299680512,0.3349609375,-34.05575942993164,-7.00162410736084,0.01820060595249136,0.038514134,219.20377604166666,92.02132415771484,1.000148057937622,138440,0.2,-118.88465963,76.78
-0.012087673611110903,-9.757997764213204e-06,0.01,3924,0.0,-0.0004511771801300396,89.1161085218013,0.0010752,0.6497527040000001,15.999724263817207,-0.11106636455380903,-0.005273583002960797,25.16128,0.057190576681434506,70,0.0,4.774290331018468e-05,276480,-0.047809976120766984,-0.5,-0.2959955142946827,-0.30076826801767526,-0.10423614688138647,-0.22197168534865672,0.0,-0.5160676005283109,0.0,-5.0754871277470326e-05,-0.005751000693704184,-0.08056513611141593,-0.005826204647973166,0.0,-0.1007987037846593,0.2546174529194323,0.0,0.0,0.0,0.0,-0.00011600228260303102,0.0,-0.07394136953774567,15,0.00029965593599999996,0.28282470703125,-34.07595844268799,0.8116257786750793,-0.013264385983347893,0.025303066,257.7130401611328,78.40906524658203,1.002205729484558,138444,0.2,-120.37802528000002,86.13
-0.011577690972222035,-1.0354135233407273e-05,0.01,3939,-4.068747835440768e-07,-0.00046723412315743045,90.55569884154694,0.001152,0.64973504,14.346414307284155,-0.1003922524567736,-0.004828135728005971,25.1728,0.049299273032049645,74,0.0,6.564648356288671e-05,294912,-0.04911998467182981,-0.5,-0.31591672172198604,-0.3377186586785327,-0.10524797972819787,-0.277943425497767,0.0,-0.5428028602413302,0.0,-5.4921433398985894e-05,-0.007984205188791527,-0.10713902300458777,-0.007554228858510455,0.0,-0.22421330252785696,0.25873056811870554,0.0,0.0,0.0,0.0,-0.0009343740861801128,0.0,-0.08601460300742386,16,0.00029963136,0.272314453125,-34.08060150146484,0.8669283986091614,-0.02014962431276217,0.027402993,270.2911888122559,98.74669647216797,1.0022742748260498,138448,0.2,-124.37414326000003,100.3
-0.012717013888888658,-1.2404035456024566e-05,0.01,3951,-9.901042277407316e-06,-0.0004975307442464759,100.69962448807644,0.0012288,0.649717376,14.487031718731044,-0.10503163542919511,-0.00469287618710555,25.18432,0.050329373053516015,79,0.0,0.00011447457169803481,313344,-0.052826558918666375,-0.5,-0.32993494736007456,-0.3779146659032173,-0.10574674441231115,-0.28650914496461666,0.0,-0.5756399392338766,0.0,-6.387855498011872e-05,-0.011004157557708769,-0.11525917507460447,-0.010276183925728294,0.0,-0.29451884164480213,0.28771321282307555,0.0,0.0,0.0,0.0,-0.0038549305791903657,0.0,-0.08462943783853052,17,0.000299606784,0.26334228515625,-34.08449516296387,0.8047210574150085,-0.02250011176802218,0.03164072,217.86994094848632,88.1739501953125,1.002795934677124,138452,0.2,-127.99356749,114.25
-0.014670138888888542,-1.527314849644177e-05,0.01,3961,-2.8482787052376403e-05,-0.0005375788573864107,95.91947800630714,0.0013056,0.649699712,13.44885238983327,-0.10273129210982354,-0.004244392321906408,25.19584,0.04481422025391959,83,0.0,0.00010416638300133248,331776,-0.05287422999009698,-0.5,-0.35534349879369714,-0.3571755493913029,-0.10726414653934656,-0.3476108035682281,0.0,-0.6197153714209347,0.0,-7.417109022324846e-05,-0.010277569705972578,-0.11950370691322067,-0.008699303193953338,0.0,-0.23710173883306135,0.27405565144659183,0.0,0.0,0.0,-3.374635952752938e-06,-0.004589646019072901,0.0,-0.08723325504346596,18,0.000299582208,0.2578857421875,-34.08991756439209,0.7349709868431091,-0.026330544031225145,0.032241657,196.76600494384766,78.88282012939453,1.0032944679260254,138456,0.2,-131.85648481,132.92
-0.0151041666666663,-1.7099347104567857e-05,0.01,3972,-7.608999536993603e-05,-0.0005959110940289422,94.72309882909451,0.0013824,0.6496820480000001,13.149878906253575,-0.10267820691364743,-0.004047219844861607,25.20736,0.04397063581680318,88,0.0,5.75084510880212e-05,350208,-0.055190650917291265,-0.5,-0.35897002738192463,-0.36150378416123474,-0.10717518123701542,-0.3286593419567999,0.0,-0.6392090982219423,0.0,-8.283735506380544e-05,-0.009479931456016714,-0.11218769881001826,-0.008040543026687825,0.0,-0.29561440929888816,0.27063742522598433,0.0,0.0,0.0,0.0,-0.0007921344302865384,0.0,-0.08027374352210523,19,0.000299557632,0.2742919921875,-34.08658618927002,0.7732429504394531,-0.021548314951360226,0.033067517,173.97392959594725,69.48908233642578,1.0027508735656738,138460,0.2,-132.00507553,131.35
-0.015364583333332951,-1.8840795146155224e-05,0.01,3984,0.0,-0.0006163835762193965,97.21759042551857,0.0014592,0.649664384,13.675385826156687,-0.1080538217262611,-0.0038705844612452397,25.21888,0.045090588788554056,92,0.0,0.00015950477488028506,368640,-0.0544266984445791,-0.5,-0.3755826266867071,-0.3368267231597409,-0.10790096590755799,-0.343643830511567,0.0,-0.6484219847688593,0.0,-8.925729268039438e-05,-0.009318144580763106,-0.11598535525753888,-0.011014942912389532,0.0,-0.2905083463008693,0.2777645440729102,0.0,0.0,0.0,0.0,-0.006265936411329305,0.0,-0.07936051409222111,20,0.000299533056,0.33013916015625,-34.08664493560791,0.6987878680229187,-0.018280586798209698,0.041659463,140.37009391784667,57.077327728271484,1.002959966659546,138464,0.2,-131.59340792,129.65
-0.015961371527777355,-1.9818199681858853e-05,0.01,3996,-1.3562061616943942e-07,-0.000657580089166524,98.06047142623207,0.001536,0.64964672,14.226150048823419,-0.10898314061024689,-0.00398942401884202,25.2304,0.04480055484472643,96,0.0,9.331566980108619e-05,387072,-0.054577169016579,-0.5,-0.3755250768665673,-0.33660503797594704,-0.1077206352767246,-0.3474790579949308,0.0,-0.6592826091151982,0.0,-9.442022386206867e-05,-0.010383355853805018,-0.12448652052235915,-0.008872680251005141,0.0,-0.2833269552138017,0.2801727755035202,0.0,0.0,0.0,-1.4187865570218095e-05,-0.002557660448893635,0.0,-0.08305825017067982,21,0.00029950848,0.3459329044117647,-34.09027324003332,0.6911270618438721,-0.012694754911696209,0.046285793,101.27196996352252,40.71184539794922,1.0031424760818481,138468,0.2,-130.83338516,125.9
-0.016536458333332876,-2.2412574825115714e-05,0.01,4004,-3.933269504664673e-06,-0.0007257397150143529,88.14206369316241,0.0016128,0.649629056,11.98459982466091,-0.1076541143269133,-0.0037940750572016454,25.24192,0.04365423048358225,101,0.0,8.029483918411036e-05,405504,-0.055101518109507634,-0.5,-0.38534540926563265,-0.3251453268885429,-0.1079847548305181,-0.3475185763464615,0.0,-0.6640831966566805,0.0,-0.0001040416668016079,-0.008952003593469938,-0.10366267139695967,-0.007947324698022241,0.0,-0.285419271561663,0.25183446769474976,0.0,0.0,0.0,0.0,-0.0023283239476015174,0.0,-0.0738174861009776,22,0.000299483904,0.32469075520833335,-34.08244298299154,0.6371101140975952,-0.009576134368156393,0.041645236,82.6431666056315,36.01124572753906,1.0023252964019775,138471,0.2,-130.45315084,125.82
-0.015473090277777383,-2.425249831738305e-05,0.01,4011,-0.000327554148195001,-0.0007803194157295016,90.68466021665665,0.0016896,0.6496113920000001,11.748426310302165,-0.11113051140886251,-0.003944707769340109,25.25344,0.04632187219607505,105,0.0,0.00012858037694564296,423936,-0.055718723656606114,-0.5,-0.4048341034793913,-0.33175829956166175,-0.10805636536900365,-0.3546874442810126,0.0,-0.6772225924184224,0.0,-0.00011148824262822048,-0.011772937607166146,-0.10946687929193581,-0.011399655204686688,0.0,-0.22196044955732297,0.2590990291904476,0.0,0.0,0.0,0.0,-0.005135107231168012,0.0,-0.08110154345385256,23,0.00029945932799999996,0.3288421630859375,-34.08454942703247,0.6015403270721436,-0.013484605748089962,0.048723646,73.68273949623108,27.9162654876709,1.0025742053985596,138475,0.2,-132.0228628,133.8
-0.01746961805555504,-2.7548695717381577e-05,0.01,4019,-7.4597159659283025e-06,-0.0008226794953116686,97.64109343511875,0.0017664,0.649593728,14.848670952699239,-0.11545004620947179,-0.0038564868487879003,25.26496,0.04695600580324002,110,0.0,0.00018554638114033474,442368,-0.05557858652665366,-0.5,-0.41586727391170103,-0.3032889268424806,-0.10886218573984732,-0.3537537395293966,0.0,-0.6992514976728762,0.0,-0.00012261850335976526,-0.006802122793953181,-0.09916522525649613,-0.0076673533341765155,0.0,-0.20869611376168387,0.27897455267176785,0.0,0.0,0.0,0.0,-0.0019354981560145061,0.0,-0.07196081092115357,24,0.000299434752,0.32481800426136365,-34.078377116810195,0.5839250087738037,-0.0043993019922213125,0.046249676,61.90443281693892,25.927703857421875,1.0020601749420166,138478,0.2,-132.20842950000002,133.06
-0.01718749999999951,-2.7605977618157872e-05,0.01,4027,-9.493831182933516e-07,-0.0008569460755324157,97.59317620630277,0.0018432,0.649576064,14.380844647767757,-0.11386853476025546,-0.0037347671682319444,25.27648,0.04933883132246045,114,0.0,0.00014485635135012367,460800,-0.05516034299427506,-0.5,-0.39794987703992885,-0.30004423016067766,-0.10817892772000524,-0.32452281962265567,0.0,-0.663743657626839,0.0,-0.00012501580035714319,-0.006531623798661627,-0.09256869067329244,-0.00860125573647199,0.0,-0.24153026676907746,0.2788376463037222,0.0,0.0,0.0,0.0,-0.0005017653444778565,0.0,-0.07639014276083503,25,0.00029941017599999996,0.2892578125,-34.07715682983398,0.4065672755241394,-0.00018177106976509095,0.03320093,60.33850326538086,23.97426414489746,1.0019522905349731,138480,0.2,-129.72644271999997,123.54
-0.018185763888888342,-3.0718036250331804e-05,0.01,4036,0.0,-0.0009394479159320807,86.25505909807535,0.00192,0.6495584,13.018641789211806,-0.1273617385002318,-0.003722231877760804,25.288,0.05012822131787402,118,0.0,0.00016384500971374413,479232,-0.05527719901908523,-0.5,-0.4028625622165708,-0.27440480298467096,-0.1086684940858384,-0.3321051757979083,0.0,-0.7013263247575658,0.0,-0.00013659690684758805,-0.0044863158678379415,-0.08162139432347912,-0.006276153656942077,0.0,-0.1126726877550507,0.246443025994501,0.0,0.0,0.0,0.0,-0.0007955543289656795,0.0,-0.06368710589246865,26,0.0002993856,0.24961635044642858,-34.07058933803013,0.2922723889350891,-0.0007061848217355353,0.044421174,46.011805943080354,19.511262893676758,1.001332402229309,138482,0.2,-129.83573278,126.61
-0.019498697916666044,-3.320514311766712e-05,0.01,4046,0.0,-0.0009579650658006924,94.47813104486006,0.0019968,0.6495407360000001,13.273881229322615,-0.12359799548232685,-0.0035751397349597616,25.29952,0.04964160305470308,122,0.0,0.0001654725638218224,497664,-0.054655816427470014,-0.5,-0.3973814726720296,-0.2830773116979234,-0.10888824654225898,-0.3315346239392779,0.0,-0.7052079740685154,0.0,-0.00014557621031505445,-0.005484635236287911,-0.07054779482023092,-0.007355402565139603,0.0,-0.12100310897421486,0.26993751727102877,0.0,0.0,0.0,0.0,-0.0010427977156140548,0.0,-0.0697912634674076,27,0.000299361024,0.2920619419642857,-34.0693348475865,0.1440684199333191,0.0021292965060898234,0.05112444,40.90393992832729,17.04181671142578,1.0013267993927002,138484,0.2,-130.96865085000002,132.99
-0.020084635416666014,-3.668231095726354e-05,0.01,4003,-6.103393388912082e-06,-0.0010332900398439357,104.70625693873532,0.0020736,0.649523072,16.435048172779165,-0.12607744994210388,-0.0034905545869381763,25.31104,0.05424170672869718,128,0.0,0.00027940466922397417,516096,-0.05351996651549292,-0.5,-0.40433939610759567,-0.25514842512653474,-0.10924554440053887,-0.3454810332901046,0.0,-0.7141675622127626,0.0,-0.00015882373356495161,-0.0044372564392169515,-0.0637850884466436,-0.009276569103553454,0.0,-0.024522822621713458,0.29916073411067234,0.0,0.0,0.0,0.0,-0.0026653210124507913,0.0,-0.07179830260240169,28,0.000299336448,0.2879231770833333,-34.068912506103516,-0.13966703414916992,0.006827085589369138,0.04547539,34.50474739074707,14.728248596191406,1.0012439489364624,138486,0.2,-131.4292779,134.37
-0.019607204861110485,-3.9118677718687445e-05,0.01,4013,-1.3562061616943942e-07,-0.0010987197443827713,109.48883856299133,0.0021504,0.649505408,18.17658272582154,-0.14435619922767512,-0.0037313439333923762,25.32256,0.06417689252759198,133,0.0,0.0003282325148272018,534528,-0.05246332240327451,-0.5,-0.4096299711987907,-0.24149636428380974,-0.10925809098486226,-0.3226411833818893,0.0,-0.702350872553978,0.0,-0.0001700420822397842,-0.004065964500836426,-0.06786581567990806,-0.007018263704842194,0.0,0.0254853573206104,0.3128252530371181,0.0,0.0,0.0,0.0,-0.0007345710399013456,0.0,-0.07107553984423579,29,0.000299311872,0.30634765625,-34.07002716064453,-0.2920043468475342,0.019912888132967054,0.026145097,38.95664978027344,19.553701400756836,1.001366138458252,138487,0.2,-129.550501,133.13
-0.02013888888888824,-3.939657725022648e-05,0.01,4022,0.0,-0.0011569481666068642,97.1285989475219,0.0022272,0.649487744,14.448221772768994,-0.14822639586216246,-0.0039162413396195495,25.33408,0.06028507728158234,137,0.0,0.0003504763881210238,552960,-0.050731985739030525,-0.5,-0.38782982919992515,-0.22937312064502433,-0.10935196218158069,-0.3152135213174262,0.0,-0.7192762480131085,0.0,-0.0001723135858506633,-0.0038006640088862867,-0.06541563604702832,-0.007963829565210617,0.0,5.929035052080354e-06,0.2775102827072054,0.0,0.0,0.0,0.0,-0.0016437162695765403,0.0,-0.06583689822687244,30,0.000299287296,0.3056640625,-34.0724365234375,-0.3042854070663452,0.014943658746778965,0.026411433,36.45814819335938,16.51705551147461,1.0015628337860107,138488,0.2,-128.89750601000003,127.01
-0.019900173611110475,-4.1123888936093984e-05,0.01,4030,0.0,-0.0011962741418430644,92.98513259960546,0.002304,0.6494700800000001,12.641832959968772,-0.1590489949048574,-0.004232699151059883,25.3456,0.06501887532487335,141,0.0,0.00026909649022854865,571392,-0.05005010638214093,-0.5,-0.3876611057452181,-0.22561582868667593,-0.10958105794701889,-0.31361939955606083,0.0,-0.7047822567360034,0.0,-0.000180176369473089,-0.004063876513606446,-0.07703283564684087,-0.008024339280186877,0.0,0.02008764367623688,0.2656718074274442,0.0,0.0,0.0,-0.00020042872883811836,-0.0035411561987071147,0.0,-0.07299156011277647,31,0.00029926272,0.3465169270833333,-34.08206685384115,-0.8224300146102905,0.017318731115665287,0.06796561,27.161919593811035,11.691168785095215,1.0023303031921387,138490,0.2,-129.38189586000001,130.69
-0.019552951388888264,-4.304056123094336e-05,0.01,4038,0.0,-0.0012403590593202502,100.06316955443648,0.0023808,0.649452416,15.420491435160415,-0.1521910475896566,-0.003641368827060761,25.35712,0.06373390201065837,146,0.0,0.0003000207458777974,589824,-0.04968340444301917,-0.5,-0.3786114635286305,-0.21945317336301984,-0.1098839666345435,-0.3160823891129333,0.0,-0.7081321043590962,0.0,-0.00018839605992230043,-0.0031596022453300545,-0.06234709552825018,-0.0057672981805463016,0.0,0.0246839201175542,0.28589477015553283,0.0,0.0,0.0,0.0,-0.0005051488489696389,0.0,-0.05961860184168133,32,0.000299238144,0.342724609375,-34.078189849853516,-1.0940461158752441,0.02037894893437624,0.031614136,27.10773696899414,12.707592010498047,1.002023696899414,138491,0.2,-129.56332605999998,130.63
