time/iterations,reward_terms/stance,reward_terms/stop,reward_terms/phase_contact,reward_terms/assist_pen,reward_terms/time,reward_terms/torque,reward_terms/lat_vel,curriculum/sprint_dist_m,reward_terms/duty_sym,reward_terms/action_rate,reward_terms/fwd_speed,time/time_elapsed,reward_terms/stance_time,curriculum/ctrl_jitter_ms,curriculum/stance_ratio,reward_terms/energy,reward_terms/coef_rate,reward_terms/upright,reward_terms/vz,time/fps,reward_terms/motor_vel,time/total_timesteps,reward_terms/foot_slip,curriculum/eff_scale,reward_terms/angmom,reward_terms/alive,reward_terms/hip_roll,reward_terms/foot_ahead,reward_terms/step_rate,ankle/ankle_spring_trq_peak,ankle/ankle_defl_peak,curriculum/ent_coef,reward_terms/clearance,rollout/ep_len_mean,reward_terms/residual,ankle/ankle_spring_energy_peak,reward_terms/air_time,reward_terms/height,reward_terms/overrun,reward_terms/ang_xy,rollout/ep_rew_mean,reward_terms/residual_rate,curriculum/ctrl_drop_prob,train/clip_fraction,train/loss,train/n_updates,train/entropy_loss,train/value_loss,train/clip_range,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/std
227,-0.0015191014336677197,0.0,-0.5715675115684017,0.0,-0.5,-0.0020077068320231584,-1.498075816725588e-08,27.60352,0.0,-0.18727480521620707,-1.0805989166437133,997,-0.0062091380322170965,0.0,0.6460079360000001,-6.029605584632287e-05,-1.5498908466207422,-0.3814972802465291,-0.14336554817908745,4195,-5.976344195139486e-06,4184064,-0.12407047233738572,0.0173568,-0.2240931073064551,0.0,-0.007092198564899768,0.0,-0.0025607638888888954,44.90755551877187,0.12830730148220534,0.01,0.0232145426878506,140.54,-0.07157264089110821,3.2339783481547992,0.0,-0.023849924169075623,0.0,-0.19654844511960812,-134.90342689,0.0,0.0,0.1565185546875,-0.3869370222091675,904,-34.07507400512695,0.0004441710581886582,0.2,0.7896586060523987,0.017169135,-0.024301493307575583,0.000297917184,1.0017552375793457
228,-0.0013769471904112101,0.0,-0.56897982138014,0.0,-0.5,-0.0020676015279355885,-1.566756011539195e-08,27.61504,0.0,-0.18749652988874124,-1.0059856615631382,1001,-0.004004828583371515,0.0,0.645990272,-5.983187814786671e-05,-1.56350856436762,-0.3723941682558529,-0.13890710455556568,4195,-5.65307839847723e-06,4202496,-0.11360816518777386,0.0174336,-0.2111693108861084,0.0,-0.0065018002427009,0.0,-0.0023328993055555585,50.554174078461145,0.14444049736703185,0.01,0.021885098581154158,132.91,-0.0715233164147134,3.651470298806322,0.0,-0.022697847394718987,0.0,-0.19217215848097363,-132.99612077999998,0.0,0.0,0.160107421875,-0.39170700311660767,908,-34.081457710266115,0.0004924469089019112,0.2,0.7761499881744385,0.016960034,-0.02541322959586978,0.00029790796799999996,1.0024871826171875
229,-0.001337904681459147,0.0,-0.5424390451965752,0.0,-0.5,-0.0018078945220061117,-1.7376112785479466e-08,27.62656,0.0,-0.1890031862849275,-1.1346404022616794,1005,-0.003870554176198008,0.0,0.645972608,-6.164872118544993e-05,-1.56632979285109,-0.3850845421312028,-0.1598230917986412,4195,-6.1837809494522015e-06,4220928,-0.1047619101336001,0.0175104,-0.24695594810738758,0.0,-0.006908778713982492,0.0,-0.002615017361111118,46.86590871479584,0.13390259632798812,0.01,0.03010147562761924,142.4,-0.0716721931369369,3.1379665421519745,0.0,-0.0271487695723703,0.0,-0.19158027516076148,-135.3782719,0.0,0.0,0.162109375,-0.38799723982810974,912,-34.08008861541748,0.00043365342571632937,0.2,0.8079773187637329,0.016556248,-0.026331505796406418,0.000297898752,1.002143144607544
230,-0.0002035879176269743,0.0,-0.5497738862585694,0.0,-0.5,-0.0018358273913709905,-1.4482735198182002e-08,27.63808,0.0,-0.1886623985058706,-1.1591488689039766,1010,-0.005924307919081507,0.0,0.645954944,-6.164938601454098e-05,-1.5433093753017642,-0.3658375892270655,-0.15979277445690543,4196,-6.2270604185209315e-06,4239360,-0.1300662284192165,0.0175872,-0.2306848199819655,0.0,-0.006933837787621233,0.0,-0.002777777777777787,53.19727367182806,0.1519922104909373,0.01,0.028637714547099593,154.35,-0.07175546763434197,4.043472097240146,0.0,-0.027382104459143367,0.0,-0.1845309132187184,-138.37606891000001,0.0,0.0,0.1687744140625,-0.39114969968795776,916,-34.07557830810547,0.00045851705217501146,0.2,0.7888538241386414,0.017725289,-0.026077988219913095,0.000297889536,1.0019546747207642
231,-0.0015014956913359922,0.0,-0.5780667101211436,0.0,-0.5,-0.0019972346424785856,-1.219412778427315e-08,27.6496,0.0,-0.189346787410425,-1.0884111163018912,1014,-0.005533276880871401,0.0,0.6459372800000001,-6.123153771664746e-05,-1.5467424454295213,-0.3278184068026023,-0.11125694566238728,4196,-5.833911324822809e-06,4257792,-0.1178605918780147,0.017664,-0.17979858471862795,0.0,-0.006288479183451503,0.0,-0.0025390625000000057,47.75525279907259,0.1364435794259217,0.01,0.02011789119966032,150.4,-0.07162689429797461,3.2581410613061244,0.0,-0.021502262533054425,0.0,-0.16636547947098515,-137.39403978,0.0,0.0,0.1613037109375,-0.39230111241340637,920,-34.0777006149292,0.000455425467225723,0.2,0.7645190358161926,0.01611909,-0.0258645981317386,0.00029788032,1.002209186553955
232,-0.0006532335800643499,0.0,-0.5540262038085861,0.0,-0.5,-0.0018847917511075642,-1.5449403130585416e-08,27.66112,0.0,-0.1880511983318109,-1.1278074774381244,1018,-0.004090412532807224,0.0,0.645919616,-6.198521833295032e-05,-1.552004948452759,-0.3241701484156098,-0.14010752596380993,4196,-6.065247624419332e-06,4276224,-0.11827654689547978,0.0177408,-0.20744609751024756,0.0,-0.007989056681360946,0.0,-0.0026475694444444515,50.03841524192101,0.14296690069120288,0.01,0.02536965625948262,149.01,-0.07167588104395152,3.577450143447088,0.0,-0.02538236060451284,0.0,-0.17353223442150773,-137.01017976,0.0,0.0,0.16522216796875,-0.3896940052509308,924,-34.077894401550296,0.00048213614063570277,0.2,0.744359016418457,0.017279198,-0.024706835788674653,0.00029787110399999997,1.0020925998687744
233,-0.00019080894642188752,0.0,-0.5627830118728776,0.0,-0.5,-0.001735422132274255,-1.5271522045236436e-08,27.67264,0.0,-0.19145049810171855,-1.1495966530977553,1023,-0.006369319933583029,0.0,0.645901952,-6.427970345281176e-05,-1.55286712055072,-0.32291951099345123,-0.13319404330735413,4196,-6.494771994660216e-06,4294656,-0.1150417681568187,0.0178176,-0.20950507008613195,0.0,-0.006873364512927508,0.0,-0.002604166666666674,45.10674441248656,0.12887641260710447,0.01,0.026742771470532504,160.32,-0.07176880274145489,2.907130854792612,1.2478267308324575e-05,-0.02317328876356777,0.0,-0.18005743370749774,-139.86346375000002,0.0,0.0,0.1576171875,-0.3929804265499115,928,-34.074832916259766,0.00042225762590533125,0.2,0.7972115278244019,0.016864553,-0.02620736856479198,0.000297861888,1.0019391775131226
234,-0.00014891852079187647,0.0,-0.5502147198617814,0.0,-0.5,-0.001686770038740334,-2.718919117786871e-08,27.68416,0.0,-0.18770351343484776,-1.2016663846458333,1027,-0.006718846120444748,0.0,0.645884288,-6.291845196268648e-05,-1.5350603318276408,-0.37181114882007027,-0.15277685906175534,4196,-6.463476588837018e-06,4313088,-0.1250747339587874,0.0178944,-0.2386090381267793,0.0,-0.008400718270634861,0.0,-0.0031032986111111252,47.29520142777534,0.13512914693650097,0.01,0.024375704529625782,159.59,-0.07212705491279477,3.306306095318205,0.0,-0.027399415295082278,0.0,-0.1957395771662408,-139.68993013,0.0,0.0,0.1613525390625,-0.39361411333084106,932,-34.08040351867676,0.00043100486072944477,0.2,0.7761901021003723,0.01733631,-0.02596476369071752,0.000297852672,1.0023844242095947
235,-0.003097859143824872,0.0,-0.5617726425840855,0.0,-0.5,-0.0016591113493482166,-1.6650795130145215e-08,27.69568,0.0,-0.19038742824537117,-1.1461342630403561,1032,-0.004784039902410263,0.0,0.6458666240000001,-6.136024937139472e-05,-1.560438004408366,-0.3381809341949461,-0.13988112239224393,4197,-6.3425536494817025e-06,4331520,-0.11787794803273938,0.0179712,-0.20650193097334324,0.0,-0.008432789766813147,0.0,-0.0025499131944444497,42.610191433751034,0.12174340409643153,0.01,0.025974141998262285,152.37,-0.07177144200681349,2.743980936366615,0.0,-0.024259559833316943,0.0,-0.1759450473536293,-137.87175695,0.0,0.0,0.15374755859375,-0.38847318291664124,936,-34.082218933105466,0.00040529129328206184,0.2,0.7810579538345337,0.016086277,-0.025098075065761803,0.00029784345599999997,1.0024527311325073
236,-0.0017171421217478367,0.0,-0.573087277083118,0.0,-0.5,-0.0019614626323822574,-1.334226571204227e-08,27.7072,0.0,-0.1885700043355963,-1.1326384435008672,1036,-0.005852148881078594,0.0,0.64584896,-6.349491703073223e-05,-1.5273361136136325,-0.3496444742607237,-0.13219256461749487,4197,-6.140269465544993e-06,4349952,-0.11853123189006548,0.018048,-0.2139391631965628,0.0,-0.006938708125212991,0.0,-0.002636718750000008,43.01578636920964,0.12290224676917041,0.01,0.023915192654805448,149.84,-0.07173540252380352,2.744268791203934,0.0,-0.024263618870511372,0.0,-0.18197347598484742,-137.24252926,0.0,0.0,0.155029296875,-0.3867916762828827,940,-34.081418800354,0.0004175932743237354,0.2,0.7837366461753845,0.017184723,-0.025823568121995776,0.00029783424,1.0022810697555542
237,-0.0083267364247712,0.0,-0.5653788372576509,0.0,-0.5,-0.0018267990732336761,-1.415938387960065e-08,27.71872,0.0,-0.1910697384650752,-1.1403990351055213,1040,-0.006482029584326988,0.0,0.645831296,-6.0504248871959135e-05,-1.5330849671990778,-0.3475717391042102,-0.12508117861305257,4197,-6.119776094680994e-06,4368384,-0.11947809344099085,0.0181248,-0.19916220244696545,0.0,-0.009060872021590893,0.0,-0.0024088541666666703,50.8368073206057,0.1452480209160163,0.01,0.022593079823190185,151.48,-0.07199777085496933,3.692965870962019,0.0,-0.02313474415115886,0.0,-0.16779007042193933,-137.66504862000002,0.0,0.0,0.166845703125,-0.3849327862262726,944,-34.07587490081787,0.00045509884803323074,0.2,0.7818748354911804,0.016246937,-0.0253730951808393,0.000297825024,1.0019268989562988
238,-0.0030363206628918208,0.0,-0.557837985789941,0.0,-0.5,-0.001912878866440649,-1.2722829771138445e-08,27.73024,0.0,-0.1892067996565584,-1.1438627474202947,1045,-0.00477915592232926,0.0,0.645813632,-6.420861211388229e-05,-1.543874245863266,-0.3418680061573736,-0.13235922931984304,4197,-6.396941438467438e-06,4386816,-0.10383445743426274,0.0182016,-0.19637567854257604,0.0,-0.007881592001705252,0.0,-0.002549913194444451,46.02699403659957,0.13150569724742733,0.01,0.02546513757028476,156.26,-0.07218259673699708,3.026982790937358,0.0,-0.026895304102177015,0.0,-0.1711600749000399,-138.82290240999998,0.0,0.0,0.16448974609375,-0.3865193724632263,948,-34.0834243774414,0.0004008635471109301,0.2,0.7811048626899719,0.016749943,-0.026563857577275484,0.000297815808,1.0027374029159546
239,-0.00042053519625271925,0.0,-0.5641853918663325,0.0,-0.5,-0.0019926265167935064,-1.637522745613455e-08,27.74176,0.0,-0.18819839236795413,-1.1613544268308678,1049,-0.004153617741798775,0.0,0.645795968,-6.4984898983599e-05,-1.543780151625219,-0.3431945888695299,-0.14440843295162117,4197,-6.378379313203994e-06,4405248,-0.11170161708259999,0.0182784,-0.22368321198636817,0.0,-0.007108198540087606,0.0,-0.0022460937500000024,46.002138342785074,0.13143468097938593,0.01,0.026198719615782618,154.39,-0.0720100260080326,3.052180594399612,0.0,-0.025635845745378253,0.0,-0.17247198218672188,-138.37497702000002,0.0,0.0,0.15614013671875,-0.39048346877098083,952,-34.08030605316162,0.000410705606918782,0.2,0.8024940490722656,0.016724989,-0.024778329418040812,0.000297806592,1.0021296739578247
240,-0.0012493945460661387,0.0,-0.5642013278723157,0.0,-0.5,-0.002131366590769784,-1.4532994408046742e-08,27.75328,0.0,-0.18857660251707353,-1.127516483275845,1053,-0.0047036099971996415,0.0,0.645778304,-6.158653774497561e-05,-1.5589431481837295,-0.3399080885403197,-0.1329917042181006,4198,-5.89916246241037e-06,4423680,-0.08996060841864678,0.0183552,-0.19816703593147741,0.0,-0.006756112012182734,0.0,-0.002311197916666669,45.875979836285985,0.13107422810367425,0.01,0.024389774546648466,150.85,-0.07219161262278045,3.0067905852784382,0.0,-0.023892845665040862,0.0,-0.16996144221157017,-137.48640797000002,0.0,0.0,0.15103759765625,-0.3894612789154053,956,-34.08015613555908,0.00040503188065486027,0.2,0.7929455041885376,0.016268017,-0.025513262482127173,0.000297797376,1.002471923828125
241,-0.006444595182266153,0.0,-0.5627054526602225,0.0,-0.5,-0.0022007381829256697,-1.7422733601335616e-08,27.7648,0.0,-0.188930367120004,-1.1170293442859902,1058,-0.0040741365778052974,0.0,0.64576064,-6.612165308099887e-05,-1.5416632088707731,-0.3391095987899577,-0.14310907589865146,4198,-6.468352235308083e-06,4442112,-0.11058560360641917,0.018432,-0.21987769759187478,0.0,-0.007886350506856852,0.0,-0.002452256944444449,45.65054530383697,0.1304301294395342,0.01,0.024587254434489222,145.11,-0.07214613593472026,2.977739240720602,0.0,-0.02414868670912862,0.0,-0.1718396503455798,-136.04057071,0.0,0.0,0.15496826171875,-0.39351943135261536,960,-34.084988594055176,0.00040736623777775093,0.2,0.8110477924346924,0.017368088,-0.02616663764929399,0.00029778815999999996,1.0024603605270386
242,-0.0034399512715754116,0.0,-0.5542014803662636,0.0,-0.5,-0.0017282792324178299,-1.3853276396032111e-08,27.77632,0.0,-0.18949195724676918,-1.256599248056413,1062,-0.007067556066128115,0.0,0.645742976,-6.079894365565004e-05,-1.5517738992865435,-0.36371099970472154,-0.13193357957527563,4198,-6.167126310162284e-06,4460544,-0.11277730466146808,0.0185088,-0.2218861566749709,0.0,-0.009342731443229772,0.0,-0.0025716145833333402,45.226747855325634,0.12921927958664467,0.01,0.026478593106360776,158.77,-0.0721650201157937,2.9220840492480726,0.0,-0.02646273018072348,0.0,-0.1756651109488621,-139.46824123,0.0,0.0,0.16341552734375,-0.39299678802490234,964,-34.07434425354004,0.00044173544738441707,0.2,0.7724000215530396,0.017552111,-0.02427341145230457,0.000297778944,1.0018534660339355
243,-0.0013399612186034376,0.0,-0.5594467679299364,0.0,-0.5,-0.0019507788750715105,-1.524574885377578e-08,27.78784,0.0,-0.1877643305286765,-1.2031431515199333,1066,-0.005286016032591255,0.0,0.645725312,-6.641665487019461e-05,-1.55912192822356,-0.3508414218376916,-0.13865891791792953,4198,-6.551521176563948e-06,4478976,-0.11211706928267384,0.0185856,-0.21367184815178797,0.0,-0.008423639435738949,0.0,-0.0027018229166666753,44.33478408021194,0.1266708116577484,0.01,0.025623298953918516,160.0,-0.07211832635290322,2.8083827507772203,3.2551955276479325e-06,-0.026165129641274085,0.0,-0.1736685931597581,-139.78131216,0.0,0.0,0.15552978515625,-0.394030898809433,968,-34.07927761077881,0.00039372001629089937,0.2,0.7934296131134033,0.017211264,-0.02546615214087069,0.000297769728,1.0023658275604248
244,-0.002637972838577595,0.0,-0.5623787556503322,0.0,-0.5,-0.0020726628018363827,-1.1607462104440194e-08,27.79936,0.0,-0.18638713468734733,-1.199463425107152,1071,-0.006601658733820336,0.0,0.645707648,-6.240117983716664e-05,-1.5510171474630292,-0.36206213569610013,-0.128701842760796,4198,-6.007179687336975e-06,4497408,-0.09605140277996893,0.0186624,-0.21359764379406843,0.0,-0.006825373693409523,0.0,-0.0026801215277777847,46.2855855415871,0.13224453011882029,0.01,0.02580950978871562,156.8,-0.0725870156896435,3.3562842437324543,1.2478277009601394e-05,-0.02614316397121875,0.0,-0.17053362592179921,-138.97042860999997,0.0,0.0,0.1557861328125,-0.385829359292984,972,-34.07847080230713,0.00039258108736248685,0.2,0.8115528225898743,0.015909512,-0.025344424141803757,0.000297760512,1.0021705627441406
245,-0.0014610972530498575,0.0,-0.5615150199189123,0.0,-0.5,-0.0018107824222226064,-1.1696513884688077e-08,27.81088,0.0,-0.18819107877083618,-1.237727991091422,1076,-0.007414778721997411,0.0,0.645689984,-6.038589651695513e-05,-1.552214258393746,-0.35829144752355924,-0.1292641541899262,4194,-6.0555042975510395e-06,4515840,-0.11111149562801449,0.0187392,-0.20220550194612785,0.0,-0.006284031662380493,0.0,-0.002430555555555559,49.224731359519396,0.14064208959862684,0.01,0.025135669501197614,164.47,-0.07244760506789037,3.461703481516606,0.0,-0.026568270134061784,0.0,-0.15754885783690892,-140.88968444,0.0,0.0,0.16302490234375,-0.3876999020576477,976,-34.08100852966309,0.00044715805270243434,0.2,0.7666028738021851,0.018084697,-0.02477857096819207,0.00029775129599999997,1.0023250579833984
246,-0.0004354176531861524,0.0,-0.5763617072169318,0.0,-0.5,-0.001985219432744844,-1.3547718958323113e-08,27.822400000000002,0.0,-0.18892512379199625,-1.1646938424702942,1081,-0.006882691903026878,0.0,0.6456723200000001,-6.148229672705482e-05,-1.5356775621494636,-0.32732957113046685,-0.12408449365797584,4194,-6.2246096084650116e-06,4534272,-0.12652868091970287,0.018816,-0.19429898242895785,0.0,-0.007210580851207226,0.0,-0.0026801215277777856,44.9039640549125,0.12829704015689286,0.01,0.02382935805666672,153.99,-0.07202968862459903,2.8805723962464205,0.0,-0.023220472706120987,0.0,-0.16344010324916286,-138.26957790999998,0.0,0.0,0.1557861328125,-0.3914712071418762,980,-34.08232402801514,0.00040493210253771393,0.2,0.7890204787254333,0.015886948,-0.026093642634805292,0.00029774208,1.0025432109832764
247,-0.0033126575012636574,0.0,-0.5408037086224349,0.0,-0.5,-0.001658211451056894,-1.2429862045598285e-08,27.83392,0.0,-0.1886032104551128,-1.31053547424908,1085,-0.008294629964641191,0.0,0.645654656,-5.854807919354511e-05,-1.542996681705563,-0.38109724851428983,-0.1309765544547592,4194,-6.313671948047469e-06,4552704,-0.11147766272486054,0.0188928,-0.21271000137466026,0.0,-0.009016920323414416,0.0,-0.0023980034722222267,45.23907783115079,0.12925450808900224,0.01,0.026446226184444553,169.06,-0.07268866636317932,3.1773650411231262,0.0,-0.02920391532541441,0.0,-0.15575504731811246,-142.04335571,0.0,0.0,0.1568603515625,-0.3920084536075592,984,-34.08325710296631,0.0003918552727554925,0.2,0.8134888410568237,0.016900232,-0.027009828260634094,0.000297732864,1.0026406049728394
248,-0.002543826277631967,0.0,-0.540647242731868,0.0,-0.5,-0.0019257052946594529,-1.4119469888128815e-08,27.84544,0.0,-0.18645350232615412,-1.293433443206962,1089,-0.007964634627569467,0.0,0.645636992,-5.953062385328928e-05,-1.546854210885626,-0.37992231776267776,-0.1367915424739986,4194,-6.284181815496016e-06,4571136,-0.10623784006839235,0.0189696,-0.21368584077434793,0.0,-0.008692068823685617,0.0,-0.002408854166666671,54.599729125009816,0.1559992260714566,0.01,0.02950721884213446,164.22,-0.07251728102550122,4.259245161870705,7.0529349613934755e-06,-0.028703060782973838,0.0,-0.16353963857808754,-140.82153358,0.0,0.0,0.16405029296875,-0.39417338371276855,988,-34.08833522796631,0.0003760933526791632,0.2,0.786657452583313,0.018076206,-0.02661908632144332,0.00029772364799999997,1.003015160560608
249,-0.004998520233553625,0.0,-0.5593629581648613,0.0,-0.5,-0.0018811407707201482,-1.2916775105013894e-08,27.85696,0.0,-0.18740039089808946,-1.243862739786264,1094,-0.008166863154555257,0.0,0.645619328,-6.248219156152504e-05,-1.5512980150243334,-0.32996410387874436,-0.12869811471141365,4195,-6.6929184945583636e-06,4589568,-0.10124113886217037,0.0190464,-0.19926509542673976,0.0,-0.009409934917009337,0.0,-0.002311197916666669,43.07671226212277,0.12307632074892219,0.01,0.025538505144138177,167.18,-0.07276220172947334,2.6508698568699445,5.42524503543973e-07,-0.026553051473360352,0.0,-0.15600592148497947,-141.58761417000002,0.0,0.0,0.169921875,-0.3900025188922882,992,-34.08457584381104,0.00039992425736272706,0.2,0.8116744756698608,0.018293828,-0.025564501993358135,0.000297714432,1.0025169849395752
250,-0.0023188280715327084,0.0,-0.5603021832641057,0.0,-0.5,-0.0016503024026258343,-1.4077780439911574e-08,27.868479999999998,0.0,-0.18893160026222688,-1.3107472490108185,1098,-0.009168513235636055,0.0,0.6456016640000001,-6.223101249785828e-05,-1.5420859334687451,-0.33645821132793413,-0.1215736312383881,4195,-6.49038093889806e-06,4608000,-0.12322511923585767,0.0191232,-0.2074263137407491,0.0,-0.008671525960981794,0.0,-0.002430555555555559,51.5191328051094,0.14719752230031258,0.01,0.02582010524242067,175.97,-0.07272300212535662,3.791884336623449,0.0,-0.025356584317027767,0.0,-0.15174564739275956,-143.7523548,0.0,0.0,0.16531982421875,-0.39386382699012756,996,-34.0796178817749,0.0004177373164566234,0.2,0.7489450573921204,0.01715891,-0.025424172752536833,0.000297705216,1.0022144317626953
251,-0.0033990097891203703,0.0,-0.5598728601812162,0.0,-0.5,-0.0017636045398509322,-1.157478104531807e-08,27.88,0.0,-0.18796879909995534,-1.2904009295655632,1102,-0.008603195100375969,0.0,0.645584,-6.0851747790792386e-05,-1.5496164663519703,-0.35990405973800377,-0.13215915302306655,4195,-6.431972100053928e-06,4626432,-0.10367712046399749,0.0192,-0.2040150423550563,0.0,-0.008858280875253387,0.0,-0.0023980034722222263,45.47023481289368,0.12991495660826766,0.01,0.026670868636890704,173.46,-0.07252956667875088,2.953896225559664,0.0,-0.02805807388416652,0.0,-0.15110898669594783,-143.13216559,0.0,0.0,0.1581787109375,-0.3874559998512268,1000,-34.07732677459717,0.0003620155155658722,0.2,0.8133313059806824,0.017305445,-0.025061887933406978,0.000297696,1.002017855644226
252,-0.0016974864655838614,0.0,-0.5602174653692736,0.0,-0.5,-0.0019377695768235592,-1.1531079151473686e-08,27.89152,0.0,-0.18627458403680686,-1.2353882570881642,1107,-0.005882935917017878,0.0,0.645566336,-6.65904515770435e-05,-1.5297677479772878,-0.3171216289501957,-0.12296052501591886,4195,-6.601784895768499e-06,4644864,-0.11447961251776799,0.0192768,-0.19692170649257787,0.0,-0.007383587211844559,0.0,-0.002647569444444452,54.71577178094505,0.15633077651698585,0.01,0.024351749846346527,166.23,-0.07277762556271211,4.277836954103633,0.0,-0.026440439414573545,0.0,-0.14948359627015553,-141.33022660999998,0.0,0.0,0.173291015625,-0.3966524004936218,1004,-34.086659812927245,0.00035949728189734744,0.2,0.8173439502716064,0.016375389,-0.02746473525185138,0.000297686784,1.0029253959655762
253,-0.0031565903227374773,0.0,-0.5471861080144448,0.0,-0.5,-0.0017105432322475245,-1.355123845261112e-08,27.90304,0.0,-0.187818862396586,-1.350779900993791,1111,-0.008192224699693421,0.0,0.645548672,-6.608066333672195e-05,-1.5301756255669308,-0.3729377188850236,-0.14195835919207375,4195,-6.8317155669091654e-06,4663296,-0.10722508272194599,0.0193536,-0.2338644630311521,0.0,-0.007902201924258138,0.0,-0.002777777777777787,42.116933074637636,0.12033409449896468,0.01,0.025784107939586055,172.37,-0.07266696009023764,2.6695410788863216,1.6275929131855567e-06,-0.02976212955668742,0.0,-0.17200741168366912,-142.88025727000002,0.0,0.0,0.1609375,-0.3933565020561218,1008,-34.08556308746338,0.0003556597337592393,0.2,0.801737904548645,0.01689687,-0.026411076821386815,0.000297677568,1.0026146173477173
254,-0.005508339670023692,0.0,-0.562796601371921,0.0,-0.5,-0.0019252360224050052,-1.618048189886132e-08,27.91456,0.0,-0.1859987966113948,-1.3112482793394933,1115,-0.006689952091417379,0.0,0.6455310080000001,-6.339579663976995e-05,-1.5441682143173865,-0.37579063177274297,-0.1482568577586722,4196,-6.701328702888558e-06,4681728,-0.12679675324931836,0.0194304,-0.23172589643117794,0.0,-0.009734634605079652,0.0,-0.0025607638888888954,46.83022449649484,0.1338006414185567,0.01,0.02671462839399508,166.86,-0.07265650818405028,3.2398856842073385,0.0,-0.03003884326265485,0.0,-0.16531739261318132,-141.49679626999998,0.0,0.0,0.16373291015625,-0.3917516767978668,1012,-34.08292102813721,0.00034317881509196015,0.2,0.8059565424919128,0.017384415,-0.02710887643042952,0.00029766835199999996,1.0025160312652588
255,-0.003155670640340691,0.0,-0.5510808642279651,0.0,-0.5,-0.0017642268888249128,-1.4734630962861873e-08,27.92608,0.0,-0.18900675513958282,-1.3186650066159726,1120,-0.008903486348572187,0.0,0.645513344,-6.386488933637297e-05,-1.5253420574976515,-0.3394038952714764,-0.1336147201280754,4196,-6.806914017215734e-06,4700160,-0.12396117489647968,0.0195072,-0.22383421889975164,0.0,-0.009986574396104118,0.0,-0.0027669270833333426,49.57728677302605,0.14164939078007444,0.01,0.026618963229151225,171.89,-0.07319964506150141,3.5118643931017193,0.0,-0.027552611588454533,0.0,-0.16247858165158396,-142.72640136,0.0,0.0,0.1571533203125,-0.39377549290657043,1016,-34.080936431884766,0.00035609275510068984,0.2,0.8176822066307068,0.016729742,-0.026382047223160045,0.000297659136,1.0022532939910889
256,-0.003317307622407161,0.0,-0.5608156743558764,0.0,-0.5,-0.0019839933221883575,-1.4019694764892156e-08,27.9376,0.0,-0.1860507535878231,-1.3215195396529413,1124,-0.0076727496343664825,0.0,0.64549568,-6.884243850375147e-05,-1.5296760027333234,-0.347699158699914,-0.13998371917923572,4196,-6.7935967421790355e-06,4718592,-0.12376321713316986,0.019584,-0.21888567042545692,0.0,-0.008876225714175658,0.0,-0.0025716145833333402,48.326507095940514,0.13807573455983005,0.01,0.027793399179185822,170.97,-0.07235956927052276,3.3366523648171458,0.0,-0.029075100418550312,0.0,-0.16072859691604885,-142.53269998,0.0,0.0,0.180810546875,-0.39319440722465515,1020,-34.08026657104492,0.00038181936979526655,0.2,0.8160463571548462,0.018134268,-0.02740737044950947,0.00029764992,1.0023525953292847
257,-0.0012319927361720585,0.0,-0.5656797585632122,0.0,-0.5,-0.0018849263549842986,-1.4022092748350202e-08,27.94912,0.0,-0.18818106709262672,-1.3122817744584145,1128,-0.00929722898096467,0.0,0.645478016,-6.307737576617696e-05,-1.5366996095225314,-0.3522003012858462,-0.1307213495554708,4196,-6.348466943885624e-06,4737024,-0.09730610274070989,0.0196608,-0.21377411188401851,0.0,-0.007429313080352846,0.0,-0.0026692708333333408,48.71486257192911,0.13918532163408318,0.01,0.02491437733848055,174.06,-0.07249216709469379,3.390283271680411,0.0,-0.029158474129899907,0.0,-0.16416319771393992,-143.28178776,0.0,0.0,0.15985107421875,-0.3889804780483246,1024,-34.0822868347168,0.00038116598734632133,0.2,0.7774466872215271,0.016921002,-0.025357913156040014,0.000297640704,1.002488136291504
258,-0.0072236134589028856,0.0,-0.5538387092715473,0.0,-0.5,-0.00170117408647884,-1.4553772751024971e-08,27.96064,0.0,-0.18839873370180552,-1.3393654154643921,1132,-0.009516953639427407,0.0,0.6454603520000001,-6.325413773223153e-05,-1.5397069040034013,-0.38123197469212483,-0.13571096176362568,4197,-6.580420641125432e-06,4755456,-0.12249628309771785,0.0197376,-0.22195510318049488,0.0,-0.008257517392850126,0.0,-0.00243055555555556,47.134896051505685,0.13467113157573052,0.01,0.02555674129460809,172.6,-0.07321960739850661,3.2288804913711737,0.0,-0.029191257244039284,0.0,-0.16314451480499545,-142.92802419,0.0,0.0,0.1721923828125,-0.395620197057724,1028,-34.080115699768065,0.000400336881284602,0.2,0.7817909121513367,0.017128153,-0.026267959829419853,0.00029763148799999997,1.0022451877593994
