reward_terms/duty_sym,reward_terms/residual_rate,reward_terms/fwd_speed,reward_terms/track_lin,curriculum/ent_coef,reward_terms/motor_vel,reward_terms/stand_drift,rollout/ep_len_mean,ankle/ankle_defl_peak,reward_terms/alive,reward_terms/clearance,reward_terms/action_rate,ankle/ankle_spring_energy_peak,reward_terms/ang_xy,reward_terms/time,reward_terms/stand,reward_terms/foot_slip,reward_terms/hip_roll,curriculum/cmd_track_err,curriculum/cmd_scale,rollout/ep_rew_mean,reward_terms/stance_time,reward_terms/foot_ahead,curriculum/swing_frac_min,reward_terms/upright,time/fps,reward_terms/energy,time/total_timesteps,curriculum/ctrl_drop_prob,time/time_elapsed,reward_terms/assist_pen,reward_terms/step_rate,curriculum/eff_scale,reward_terms/track_yaw,reward_terms/phase_contact,est/vel_rmse,curriculum/swing_frac_mean,curriculum/stance_ratio,reward_terms/residual,reward_terms/height,reward_terms/vz,reward_terms/overrun,ankle/ankle_spring_trq_peak,reward_terms/torque,reward_terms/lat_vel,reward_terms/air_time,reward_terms/imp_rate,curriculum/ctrl_jitter_ms,curriculum/dr_scale,reward_terms/stance,reward_terms/coef_rate,reward_terms/angmom,reward_terms/stop,time/iterations,train/std,train/explained_variance,train/entropy_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/value_loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,curriculum/dr_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/stance_ratio_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress
0.0,0.0,0.0,1.401089148049795,0.009775866880000001,-4.073742484770382e-06,-0.23006729930468367,5126.35,0.5032446839681836,0.0,0.002700771315898678,-0.2479500494130123,0.0,-2.0461455002630536e-05,0.0,0.5904386120409492,-1.0650694996316057,-0.047149559697345605,0.24393382497096724,0.30000000000000004,795.6368280099999,-0.009316379940072592,0.0,0.1706271701388889,-2.449132906706465e-07,6066,-4.078176241358258e-05,1492992,0.0007027200000000009,246,0.0,-0.012217881944444222,0.0016396800000000012,1.9998252809973016,-0.1688798050821207,0.571530517676105,0.1990288628472222,0.6996252159999999,-0.06471350056324615,-0.0008825916694899541,-0.0136603260783189,0.0,0.0,-0.0005513471573352321,-3.3469045743053206e-08,1.085058708364765e-06,-0.041358871116744876,0.05621760000000007,0.014054400000000017,-0.04574065970570658,-1.5115894475703682,-0.10562986599334906,0.0,81,1.0013562440872192,0.8583098649978638,-42.58774108886719,58.288883209228516,0.0115945265,0.066552734375,320,108.49956321716309,0.2,-0.02697776323184371,0.00029705088,0.014054400000000017,0.014054400000000017,0.004684800000000004,0.014054400000000017,0.004684800000000004
0.0,0.0,0.0,1.4745769278909338,0.00977291776,-3.989919468547659e-06,-0.29287008182016155,5530.89,0.504857193578362,0.0,0.0011818810240361798,-0.24752430869143804,0.0,-2.087175914779333e-05,0.0,0.5697580032004784,-1.092241258257604,-0.04796899998913731,0.23558934058847067,0.30000000000000004,866.3369177700001,-0.008102058124172294,0.0,0.1803927951388889,-2.417797112580736e-07,6044,-4.052927450184081e-05,1511424,0.000714240000000001,250,0.0,-0.012619357638888641,0.0016665600000000012,1.9998218830136851,-0.17960399929779128,0.5519577609310934,0.1854926215277778,0.699619072,-0.0647495179520699,-0.0008663335256790889,-0.013424897023322327,0.0,0.0,-0.0005628901666654621,-3.175903015748729e-08,0.0,-0.04110842550685648,0.05713920000000007,0.014284800000000018,-0.029724687204524956,-1.5071196297662193,-0.09322309714762617,0.0,82,1.0014281272888184,0.8983001112937927,-42.584960556030275,28.68111801147461,0.013939172,0.080810546875,324,73.07498512268066,0.2,-0.03329982161521912,0.000297014016,0.014284800000000018,0.014284800000000018,0.004761600000000004,0.014284800000000018,0.004761600000000004
0.0,0.0,0.0,1.5192377152477465,0.00976996864,-3.885159061995459e-06,-0.36835320683705336,5764.42,0.49911701355003935,0.0,0.0015925030572138538,-0.24900702500243044,0.0,-2.0871068846532076e-05,0.0,0.5703987288745429,-1.1076248462137683,-0.04320474689456274,0.19716043910524936,0.30000000000000004,905.3548292199999,-0.010638126126852714,0.0,0.14892578125,-2.387660625549442e-07,6045,-4.0146519843234924e-05,1529856,0.000725760000000001,253,0.0,-0.011707899305555368,0.0016934400000000014,1.9998232478332132,-0.17589967638707618,0.5212139614371728,0.17540147569444445,0.699612928,-0.06492281210096823,-0.0008314973128452109,-0.012489807816821265,0.0,0.0,-0.0005650597998612994,-3.1124405522255364e-08,2.7126516215503216e-06,-0.04161510440413223,0.05806080000000007,0.014515200000000018,-0.025070617421617047,-1.5026691759942186,-0.09193084508542133,0.0,83,1.001414179801941,0.896425724029541,-42.589853858947755,28.91396141052246,0.014043139,0.08743896484375,328,72.50756206512452,0.2,-0.03204461688292213,0.000296977152,0.014515200000000018,0.014515200000000018,0.004838400000000004,0.014515200000000018,0.004838400000000004
0.0,0.0,0.0,1.5230700513642683,0.00976701952,-4.3703857610628245e-06,-0.3423001920403323,6163.24,0.5026640219194429,0.0,0.0035394890835126463,-0.2472375245515452,0.0,-2.0312138260740528e-05,0.0,0.5892035507268253,-1.054169469173233,-0.04641288681077646,0.18774143769385326,0.30000000000000004,973.2948173799997,-0.009170032801598104,0.0,0.1782769097222222,-2.3240314605709962e-07,6044,-4.305319047230354e-05,1548288,0.000737280000000001,256,0.0,-0.012510850694444214,0.0017203200000000013,1.9998263496808515,-0.1585666716247768,0.5365163407552466,0.20591905381944442,0.699606784,-0.0647289394543802,-0.0005956242256426815,-0.013775465698521632,0.0,0.0,-0.0005536343488400766,-3.448358688731498e-08,0.0,-0.04115952572854228,0.058982400000000074,0.014745600000000018,-0.029565951867100784,-1.5135458829645037,-0.0914701771755334,0.0,84,1.0013505220413208,0.9081822633743286,-42.58431339263916,29.748151779174805,0.020266343,0.1260009765625,332,64.91053009033203,0.2,-0.04016993315890431,0.000296940288,0.014745600000000018,0.014745600000000018,0.004915200000000004,0.014745600000000018,0.004915200000000004
0.0,0.0,0.0,1.5341004413079589,0.0097640704,-4.3057491854958905e-06,-0.3596151297026326,6264.86,0.5047628023746077,0.0,0.0013802776721504309,-0.24936630036365764,0.0,-2.0911189151334837e-05,0.0,0.5347844671220837,-1.0506486935074373,-0.04877535916230177,0.20440832752078567,0.30000000000000004,998.0666891200001,-0.007727305577848003,0.0,0.1769748263888889,-2.3088814158590294e-07,6041,-4.283516585990799e-05,1566720,0.000748800000000001,259,0.0,-0.012934027777777525,0.0017472000000000013,1.9998309342156628,-0.15034907837266556,0.5224709483105611,0.19108072916666669,0.69960064,-0.06457148190954316,-0.0005537907910510569,-0.0120793273191907,0.0,0.0,-0.0005666842651647473,-3.3400588833489384e-08,0.0,-0.0413134065746809,0.059904000000000075,0.014976000000000019,-0.04705727573363287,-1.5119372810456648,-0.08368901389935426,0.0,85,1.0014562606811523,0.9091733694076538,-42.584656143188475,23.301069259643555,0.0231585,0.15399169921875,336,55.952439880371095,0.2,-0.039281214703805745,0.000296903424,0.014976000000000019,0.014976000000000019,0.004992000000000004,0.014976000000000019,0.004992000000000004
0.0,0.0,0.0,1.4587842291406747,0.00976112128,-4.4337066163689666e-06,-0.34256367975916485,6515.28,0.5033172450249255,0.0,0.0025392328895324106,-0.24608114118190386,0.0,-2.0973310102041065e-05,0.0,0.447877579648091,-1.0322816684659673,-0.04559803667904454,0.24723190519433977,0.30000000000000004,1067.82627779,-0.004641233404981904,0.0,0.1924370659722222,-2.44449814351353e-07,6043,-4.450648835857458e-05,1585152,0.000760320000000001,262,0.0,-0.012207031249999776,0.0017740800000000014,1.9998250876143682,-0.18670665151543211,0.5457818413487422,0.2024197048611111,0.699594496,-0.0647037018758975,-0.0007276965248667823,-0.013463285477536564,0.0,0.0,-0.0006180791521340032,-3.41190515427611e-08,5.967866551751892e-06,-0.041134840262895246,0.06082560000000008,0.01520640000000002,-0.021036577997250266,-1.508723723012063,-0.09084810781656409,0.0,86,1.0016899108886719,0.9138534069061279,-42.587463760375975,25.20493507385254,0.027629683,0.1903564453125,340,51.57542552947998,0.2,-0.04502834242302924,0.00029686656,0.01520640000000002,0.01520640000000002,0.005068800000000004,0.01520640000000002,0.005068800000000004
0.0,0.0,0.0,1.4880920154456054,0.00975817216,-4.457892438453702e-06,-0.2838522838381262,6736.67,0.500950627634872,0.0,0.002605306414366859,-0.24827935898774312,0.0,-2.100353219127964e-05,0.0,0.5182805732587842,-1.0927679839607944,-0.04601109936496792,0.22193725087861316,0.30000000000000004,1135.25632182,-0.00554658714584851,0.0,0.18603515625,-2.453846414066762e-07,6043,-4.547444370142421e-05,1603584,0.0007718400000000011,265,0.0,-0.01325954861111083,0.0018009600000000014,1.999819963255012,-0.18853211735546546,0.5566936534585613,0.1963161892361111,0.6995883519999999,-0.06502526276014325,-0.0007255658262905174,-0.01452479169156127,0.0,0.0,-0.0006167714877371568,-3.4182229704090405e-08,0.0,-0.041326360595964465,0.06174720000000008,0.01543680000000002,-0.03561125932124838,-1.5237152830337017,-0.09671121091960962,0.0,87,1.0019134283065796,0.8508611917495728,-42.592773246765134,50.20596694946289,0.016055502,0.1144287109375,344,99.57805824279785,0.2,-0.027531927841482683,0.000296829696,0.01543680000000002,0.01543680000000002,0.0051456000000000045,0.01543680000000002,0.0051456000000000045
0.0,0.0,0.0,1.4797137379474048,0.00975522304,-4.647655366584488e-06,-0.2827010527269102,6953.11,0.5046084098496589,0.0,0.003098643969780013,-0.24994936777966284,0.0,-2.1308285752833864e-05,0.0,0.5482263328078341,-1.0867823858055123,-0.05304023927120073,0.20701567140398228,0.30000000000000004,1184.19198682,-0.009636613255780604,0.0,0.20323350694444445,-2.5078580677307825e-07,6043,-4.7200254725407504e-05,1622016,0.0007833600000000011,268,0.0,-0.013205295138888618,0.0018278400000000016,1.9998158723091168,-0.1888289793177319,0.5686781733085877,0.21110026041666669,0.6995822079999999,-0.06480413201683605,-0.0008465741427514206,-0.015170108181854464,0.0,0.0,-0.0006453533729143197,-3.376967778255136e-08,5.967856850475073e-06,-0.041459136737391905,0.06266880000000008,0.01566720000000002,-0.03815714510409637,-1.4988388056385453,-0.09173042066479103,0.0,88,1.0013028383255005,0.9062140583992004,-42.58800354003906,26.259119033813477,0.016856685,0.10579833984375,348,61.73116226196289,0.2,-0.035408260772237556,0.00029679283199999997,0.01566720000000002,0.01566720000000002,0.005222400000000005,0.01566720000000002,0.005222400000000005
0.0,0.0,0.0,1.6570972804599484,0.00975227392,-4.804927003777268e-06,-0.30981416461380623,6953.11,0.4983044708861277,0.0,0.002165810450181634,-0.24884665299318723,0.0,-2.0540699953673838e-05,0.0,0.5876247652020471,-1.0627329756636676,-0.05061847169709224,0.25561420897648085,0.30000000000000004,1184.19198682,-0.006153948996345409,0.0,0.19200303819444445,-2.3504842439791605e-07,6044,-4.743284258898589e-05,1640448,0.000794880000000001,271,0.0,-0.013020833333333075,0.0018547200000000015,1.9998280640052444,-0.1852910956564293,0.553064820415687,0.21110026041666669,0.6995760639999999,-0.06480054792640594,-0.0006253523995735336,-0.014230600475313113,0.0,0.0,-0.0006202360375570904,-3.3885298560499956e-08,2.1701271180063486e-06,-0.041116147658703577,0.06359040000000007,0.01589760000000002,-0.03382187723512229,-1.5215377993479082,-0.08960584803668156,0.0,89,1.0008474588394165,0.9055647850036621,-42.577901458740236,27.53232765197754,0.014117258,0.08585205078125,352,66.60344715118408,0.2,-0.032358695124275985,0.000296755968,0.01589760000000002,0.01589760000000002,0.005299200000000005,0.01589760000000002,0.005299200000000005
0.0,0.0,0.0,1.6251852016225423,0.0097493248,-4.750817668097425e-06,-0.31120070433969793,6953.11,0.4983959479630794,0.0,0.002207005818570145,-0.2504404415467305,0.0,-2.139519658547085e-05,0.0,0.5594954875207757,-1.0600221209479506,-0.05034459959576211,0.2302164432791475,0.30000000000000004,1184.19198682,-0.015016253308405995,0.0,0.2028537326388889,-2.461469153868096e-07,6044,-4.783288851072185e-05,1658880,0.000806400000000001,274,0.0,-0.012934027777777522,0.0018816000000000015,1.9998159627151908,-0.17230949435785656,0.5807752690739797,0.2145724826388889,0.69956992,-0.0647242112022549,-0.0007082681845082484,-0.015071128376552244,0.0,0.0,-0.0006475411650263925,-3.6080604148629775e-08,1.3563345419242978e-05,-0.04118840225488498,0.06451200000000007,0.016128000000000017,-0.03972827937317823,-1.507108235536039,-0.1013985862428531,0.0,90,1.0012986660003662,0.9231167435646057,-42.584350395202634,23.984493255615234,0.018014528,0.1173828125,356,56.33747463226318,0.2,-0.03817637941101566,0.000296719104,0.016128000000000017,0.016128000000000017,0.005376000000000005,0.016128000000000017,0.005376000000000005
0.0,0.0,0.0,1.5717958104996816,0.00974637568,-5.037892189540877e-06,-0.2670108057533185,7165.11,0.5048587499478594,0.0,0.0032741561279743454,-0.24730647624612662,0.0,-2.1343656979743406e-05,0.0,0.5982738477664573,-1.0785976433605826,-0.051281483562260984,0.2148866287320457,0.30000000000000004,1240.4443737200002,-0.00795177537171791,0.0,0.1882052951388889,-2.4266219655119896e-07,6043,-4.989682503182787e-05,1677312,0.0008179200000000008,277,0.0,-0.013661024305555254,0.0019084800000000017,1.9998180025360301,-0.16169481325830592,0.5697009060234939,0.2135687934027778,0.699563776,-0.06509140964843863,-0.0006229366514199246,-0.0154954006414549,0.0,0.0,-0.0006573761121580167,-3.5622561348142826e-08,0.0,-0.04127514891732319,0.06543360000000006,0.016358400000000016,-0.03662214007912485,-1.5044689910603861,-0.10211835542022317,0.0,91,1.0015650987625122,0.9181563258171082,-42.5878490447998,27.412065505981445,0.0201503,0.12962646484375,360,63.96616897583008,0.2,-0.03952140973415226,0.00029668224,0.016358400000000016,0.016358400000000016,0.005452800000000005,0.016358400000000016,0.005452800000000005
0.0,0.0,0.0,1.592357465644457,0.00974342656,-4.879411343973696e-06,-0.17936785113861106,7251.43,0.4994737731615254,0.0,0.0012360931903157965,-0.24800044810502517,0.0,-2.1375808135944293e-05,0.0,0.5523008134749287,-1.0901083396364346,-0.0462266823441918,0.23115071413593782,0.30000000000000004,1253.8098310000003,-0.008795829573904889,0.0,0.18299696180555555,-2.453234498058513e-07,6043,-4.9382007820796605e-05,1695744,0.0008294400000000007,280,0.0,-0.013226996527777505,0.0019353600000000016,1.9998240371832072,-0.18000519626961248,0.579158889480444,0.2060004340277778,0.699557632,-0.06511985972840752,-0.0008430296087385317,-0.015319588640192597,0.0,0.0,-0.0006775105460078575,-3.457221345686964e-08,0.0,-0.0420055517818564,0.06635520000000006,0.016588800000000015,-0.033821474687050566,-1.5058737871696783,-0.09623436353721149,0.0,92,1.0016683340072632,0.8517282605171204,-42.592026710510254,42.17633819580078,0.012475991,0.08424072265625,364,117.30265922546387,0.2,-0.024188436788972468,0.000296645376,0.016588800000000015,0.016588800000000015,0.005529600000000005,0.016588800000000015,0.005529600000000005
0.0,0.0,0.0,1.6343403224979243,0.00974047744,-4.770139176310279e-06,-0.18066611065330254,7351.75,0.5001429609334678,0.0,0.002398514136393535,-0.24711892648293482,0.0,-2.1103788956249165e-05,0.0,0.5292424024831278,-1.0874280964579035,-0.046218864745143445,0.21573264416604723,0.30000000000000004,1268.39520739,-0.010395212448202074,0.0,0.173828125,-2.411786310970491e-07,6043,-4.897740864646009e-05,1714176,0.0008409600000000007,283,0.0,-0.012825520833333085,0.001962240000000002,1.9998215644641424,-0.17106182135591852,0.558686708838311,0.1924370659722222,0.699551488,-0.06508616408804137,-0.0009177831582819905,-0.015146674714743982,0.0,0.0,-0.0006945470511226241,-3.397473054028892e-08,0.0,-0.041035555544699405,0.06727680000000005,0.016819200000000013,-0.04465090138624823,-1.5130246549631332,-0.0960239443103436,0.0,93,1.0015689134597778,0.8940224647521973,-42.5875358581543,32.95304870605469,0.012772361,0.06785888671875,368,84.7172462463379,0.2,-0.028262985515175386,0.000296608512,0.016819200000000013,0.016819200000000013,0.005606400000000005,0.016819200000000013,0.005606400000000005
0.0,0.0,0.0,1.6786779830745737,0.009737528320000001,-4.93465935879012e-06,-0.2117714264992649,7455.49,0.49833378795946714,0.0,0.00225776223704432,-0.24584116857925384,0.0,-2.0822112398386027e-05,0.0,0.6147112495503927,-1.0576502108296857,-0.04639204067871381,0.20514144452957725,0.30000000000000004,1291.35494018,-0.019809263745426305,0.0,0.20545789930555555,-2.3522230058115734e-07,6043,-4.9714944405342285e-05,1732608,0.0008524800000000006,286,0.0,-0.01315104166666639,0.0019891200000000018,1.9998151419546477,-0.17329359030031447,0.5496885403985983,0.20640733506944445,0.6995453439999999,-0.06520474676100395,-0.0008401158566156167,-0.014753858450273062,0.0,0.0,-0.0006809469560821536,-3.470723758308872e-08,5.045565194450319e-05,-0.04121002667414771,0.06819840000000005,0.017049600000000012,-0.019285325313395132,-1.497209177217318,-0.09437239573243814,0.0,94,1.0016310214996338,0.9255437850952148,-42.59257793426514,27.25014877319336,0.016172038,0.105029296875,372,62.9736967086792,0.2,-0.03690111867617816,0.000296571648,0.017049600000000012,0.017049600000000012,0.0056832000000000054,0.017049600000000012,0.0056832000000000054
0.0,0.0,0.0,1.5754022819314826,0.0097345792,-4.931858716917649e-06,-0.23892829880574812,7678.96,0.5047659901397963,0.0,0.0021531618604478057,-0.24777180159014456,0.0,-2.0465090099946768e-05,0.0,0.5898206737406375,-1.0664350170337513,-0.05072912549618705,0.2558523582165462,0.30000000000000004,1349.1034771700004,-0.016238585382881057,0.0,0.18321397569444445,-2.4518625082428306e-07,6042,-4.990808460453578e-05,1751040,0.0008640000000000006,289,0.0,-0.012499999999999765,0.0020160000000000017,1.9998261252388305,-0.1786040058080142,0.5615081254281177,0.1974555121527778,0.6995391999999999,-0.06516058658706109,-0.0010145185174699153,-0.01501281573056901,0.0,0.0,-0.0007029739101591231,-3.281156204917604e-08,0.0,-0.0414166465929852,0.06912000000000004,0.01728000000000001,-0.04280485312496368,-1.5029785430262244,-0.10090819996852142,0.0,95,1.0015496015548706,0.9112941026687622,-42.58668270111084,35.41527557373047,0.013518214,0.0868896484375,376,79.85377502441406,0.2,-0.030668786860769615,0.000296534784,0.01728000000000001,0.01728000000000001,0.005760000000000006,0.01728000000000001,0.005760000000000006
-6.464211601350082e-05,0.0,0.0,1.634984706144911,0.00973163008,-5.128145610844864e-06,-0.25145919688173035,7678.96,0.4983767515634391,0.0,0.002872614320780284,-0.24860626589812407,0.0,-2.159586242451609e-05,0.0,0.6123076881585806,-1.0707730824781851,-0.05113550537380919,0.2088790398300937,0.30000000000000004,1349.1034771700004,-0.010871143940474011,0.0,0.19514973958333334,-2.4826530116611734e-07,6043,-5.2285751685463994e-05,1769472,0.0008755200000000005,292,0.0,-0.013541666666666377,0.0020428800000000017,1.9998054148495936,-0.17235000382575918,0.5701549521442172,0.21053059895833334,0.6995330559999999,-0.06519833569749028,-0.000925339042714943,-0.016445456557226037,0.0,0.0,-0.0007245643453317916,-3.8294413331320565e-08,3.580721871306499e-05,-0.041321280806201094,0.07004160000000004,0.01751040000000001,-0.049604878804682936,-1.4959548416802873,-0.10096901698215387,0.0,96,1.0017826557159424,0.9084813594818115,-42.59233932495117,34.593284606933594,0.014948675,0.0911865234375,380,88.04913291931152,0.2,-0.031238562846556305,0.00029649791999999996,0.01751040000000001,0.01751040000000001,0.005836800000000006,0.01751040000000001,0.005836800000000006
0.0,0.0,0.0,1.6042621530215335,0.00972868096,-5.066679906782039e-06,-0.22623595981600295,7753.64,0.501384057203351,0.0,0.0011943402027564927,-0.24656821227655012,0.0,-2.0730231470318474e-05,0.0,0.5595129015389517,-1.0934231863182091,-0.04752808378703806,0.20550934991180575,0.30000000000000004,1368.1560333500006,-0.0015026791936381617,0.0,0.1760525173611111,-2.421704494924165e-07,6044,-5.163670462984206e-05,1787904,0.0008870400000000004,295,0.0,-0.012999131944444183,0.002069760000000002,1.9998169425338395,-0.15312610270677196,0.5309963181614072,0.19563802083333331,0.699526912,-0.06495618178652685,-0.000921849710947553,-0.01391989300199925,0.0,0.0,-0.0007261444960673887,-3.462498173081803e-08,1.3020811214422187e-05,-0.041836636681740445,0.07096320000000003,0.017740800000000008,-0.03219869356916303,-1.489793709554091,-0.11042941827978432,0.0,97,1.0022410154342651,0.9279746413230896,-42.59738693237305,30.59774398803711,0.018026356,0.11187744140625,384,67.86126174926758,0.2,-0.038224087347043675,0.00029646105599999997,0.017740800000000008,0.017740800000000008,0.005913600000000006,0.017740800000000008,0.005913600000000006
0.0,0.0,0.0,1.6149801292184764,0.00972573184,-5.523397348540085e-06,-0.23581882721081104,7753.64,0.4983881825520134,0.0,0.0011493037565149084,-0.24820598439027675,0.0,-2.044860532860553e-05,0.0,0.7488786262099063,-1.0536234571243837,-0.050021000553153505,0.2352279373618257,0.30000000000000004,1368.1560333500006,-0.0041868624539347365,0.0,0.2129448784722222,-2.332932773043783e-07,6043,-5.3920992138426596e-05,1806336,0.0008985600000000004,298,0.0,-0.013617621527777487,0.002096640000000002,1.9998188415990912,-0.11678983118835694,0.561336930855612,0.219970703125,0.699520768,-0.06497941471539455,-0.000447805813638443,-0.014619197899981238,0.0,0.0,-0.000672569075294061,-3.675449759094575e-08,0.0,-0.04127320681744075,0.07188480000000003,0.017971200000000007,-0.0186016990514961,-1.5092223187349552,-0.11105214759420959,0.0,98,1.0020294189453125,0.9241781234741211,-42.59861240386963,30.608413696289062,0.01569673,0.11170654296875,388,71.90236473083496,0.2,-0.03386645411374047,0.000296424192,0.017971200000000007,0.017971200000000007,0.005990400000000006,0.017971200000000007,0.005990400000000006
-2.0839527302089096e-05,0.0,0.0,1.694174780997261,0.00972278272,-5.6731146372098825e-06,-0.2595279978702497,7753.64,0.498406745879986,0.0,0.003107642079957354,-0.24813982249567276,0.0,-2.0630466634204266e-05,0.0,0.8105072843155584,-1.0467845211905842,-0.0541736345305739,0.20835562381240358,0.30000000000000004,1368.1560333500006,-0.009838171485979628,0.0,0.20225694444444445,-2.3164415226946463e-07,6043,-5.467557184223872e-05,1824768,0.0009100800000000003,301,0.0,-0.013433159722221932,0.002123520000000002,1.999825208809796,-0.1364458290355613,0.559154096065085,0.2155490451388889,0.699514624,-0.06511872224786708,-0.0005127925636599849,-0.013102154573758,0.0,0.0,-0.0006938590755572149,-3.4797310625498994e-08,0.0,-0.041618238588713115,0.07280640000000002,0.018201600000000005,-0.03613614002527988,-1.4810857946353444,-0.10490445230852112,0.0,99,1.001616358757019,0.9131535291671753,-42.59058513641357,30.736814498901367,0.021471241,0.133349609375,392,73.03094959259033,0.2,-0.04249617477180436,0.000296387328,0.018201600000000005,0.018201600000000005,0.006067200000000006,0.018201600000000005,0.006067200000000006
0.0,0.0,0.0,1.4753799658228717,0.0097198336,-5.731049412810656e-06,-0.2250762305024462,7830.8,0.49836514240433705,0.0,0.003587126452030208,-0.24657851307589038,0.0,-2.0783143113497596e-05,0.0,0.6050875795344481,-1.0291420032280376,-0.04932750984566747,0.23814315981740486,0.30000000000000004,1399.15392651,-0.007150044617851058,0.0,0.21739366319444445,-2.353379358284415e-07,6042,-5.550366255976613e-05,1843200,0.0009216000000000003,305,0.0,-0.014095052083333016,0.002150400000000002,1.9998248914188208,-0.14954708503863798,0.5922711426538667,0.2400444878472222,0.69950848,-0.06506590722083658,-0.000540558597348327,-0.016231404244806385,0.0,0.0,-0.0007129530531587249,-3.459462636100078e-08,0.0,-0.04153777437365844,0.07372800000000002,0.018432000000000004,-0.025089914817357003,-1.4960924017072705,-0.12956606743187396,0.0,100,1.0012236833572388,0.9094390273094177,-42.58441677093506,45.76970672607422,0.016808119,0.1116455078125,396,90.31120529174805,0.2,-0.03318234377657063,0.000296350464,0.018432000000000004,0.018432000000000004,0.006144000000000006,0.018432000000000004,0.006144000000000006
-0.0002207940580384438,0.0,0.0,1.6652371835088358,0.00971688448,-5.702910092384165e-06,-0.27941865670247246,7830.8,0.4983058191545344,0.0,0.0033567167488390342,-0.2502135483607415,0.0,-2.0850025705326104e-05,0.0,0.6385758590484159,-1.074398532321766,-0.05019092213379667,0.2455084540360436,0.30000000000000004,1399.15392651,-0.005833182179938174,0.0,0.21012369791666666,-2.395913644153214e-07,6041,-5.5889005993971026e-05,1861632,0.0009331200000000002,308,0.0,-0.013823784722221915,0.002177280000000002,1.9998124485256126,-0.16332772147003413,0.5479994249636703,0.2148708767361111,0.699502336,-0.06550757451115176,-0.0004962502704416653,-0.013795391167714626,0.0,0.0,-0.0007133560582160129,-3.614028495831564e-08,0.0,-0.041547608951401575,0.07464960000000001,0.018662400000000003,-0.02875923128571876,-1.4919625798693072,-0.11701332108084277,0.0,101,1.000680923461914,0.9040594696998596,-42.57475757598877,39.71075439453125,0.011172377,0.06363525390625,400,90.75684051513672,0.2,-0.02513947928091511,0.00029631359999999997,0.018662400000000003,0.018662400000000003,0.006220800000000006,0.018662400000000003,0.006220800000000006
0.0,0.0,0.0,1.4938043411640631,0.00971393536,-5.948239392829777e-06,-0.26854778404972,7830.8,0.49833851238856597,0.0,0.002921653521645287,-0.24843809042075357,0.0,-2.077949074090697e-05,0.0,0.5158678213792913,-1.0710358189921605,-0.0503516096945447,0.23989787492212367,0.30000000000000004,1399.15392651,-0.004642588826957055,0.0,0.1930881076388889,-2.4151810949217255e-07,6042,-5.754965928294984e-05,1880064,0.0009446400000000001,311,0.0,-0.014322916666666331,0.0022041600000000023,1.9998138781651003,-0.15922340532782472,0.583330177116938,0.215087890625,0.6994961919999999,-0.06485197911666915,-0.0006222978423964924,-0.014679469361560536,0.0,0.0,-0.0007513874731991229,-3.5139837017348174e-08,2.1701271180063486e-06,-0.04173047489707067,0.0755712,0.0188928,-0.024534900137623505,-1.489691618155368,-0.13691480347558158,0.0,102,1.0015925168991089,0.9277388453483582,-42.586294174194336,31.36806297302246,0.022843976,0.1419921875,404,69.76914539337159,0.2,-0.04400714213261381,0.000296276736,0.0188928,0.0188928,0.0062976000000000065,0.0188928,0.0062976000000000065
0.0,0.0,0.0,1.6670295631610934,0.00971098624,-5.821059104425142e-06,-0.2189705583996087,7807.13,0.4987502160789199,0.0,0.004321128843554901,-0.24925307665574314,0.0,-2.0862079757291816e-05,0.0,0.6437861686313661,-1.0684053787116083,-0.049443133290849726,0.24537601446393326,0.30000000000000004,1394.56567676,-0.02556338439171668,0.0,0.17431640625,-2.38845570343956e-07,6041,-5.8016024533953165e-05,1898496,0.0009561600000000001,314,0.0,-0.013346354166666397,0.0022310400000000023,1.9998163279139598,-0.1717809097967601,0.5724659852163588,0.21082899305555555,0.6994900479999999,-0.06521359722507931,-0.0007132080489531305,-0.01604847142150045,0.0,0.0,-0.0007755319801299643,-3.547638702881076e-08,6.510391055295865e-06,-0.04132159807050171,0.0764928,0.0191232,-0.03657361622591976,-1.485559597225445,-0.1233680140805636,0.0,103,1.0018872022628784,0.9182268381118774,-42.59153709411621,30.732463836669922,0.019530397,0.12833251953125,408,72.57528343200684,0.2,-0.03680800706497393,0.000296239872,0.0191232,0.0191232,0.006374400000000007,0.0191232,0.006374400000000007
