reward_terms/vz,reward_terms/stance_time,curriculum/sprint_dist_m,rollout/ep_rew_mean,reward_terms/energy,reward_terms/clearance,reward_terms/air_time,reward_terms/alive,reward_terms/upright,reward_terms/time,curriculum/ctrl_jitter_ms,reward_terms/coef_rate,reward_terms/stance,reward_terms/action_rate,reward_terms/lat_vel,reward_terms/foot_slip,reward_terms/stop,reward_terms/ang_xy,curriculum/ent_coef,time/fps,time/total_timesteps,reward_terms/torque,reward_terms/residual,reward_terms/hip_roll,curriculum/ctrl_drop_prob,reward_terms/foot_ahead,reward_terms/phase_contact,time/iterations,reward_terms/overrun,curriculum/stance_ratio,reward_terms/assist_pen,time/time_elapsed,curriculum/eff_scale,reward_terms/height,rollout/ep_len_mean,reward_terms/angmom,reward_terms/fwd_speed,reward_terms/step_rate,reward_terms/motor_vel,train/n_updates,train/value_loss,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/learning_rate,train/loss,train/explained_variance,train/std,train/entropy_loss
-0.34652003680451515,0.0,35.183679999999995,-123.73737423,-0.006199568057614134,0.11441602414861823,0.00035156190278939903,0.0,-0.396776189186669,-0.5,0.0,-0.7632379201878369,-0.05578211070537134,-0.13627016217508375,-2.486184893517074e-07,-0.31024100520863024,0.0,-0.6473589902408656,0.01,4354,16312320,-0.06860882134595694,-0.0969058135414062,-0.30706752676174703,0.0,0.0,-0.17499910095447246,885,0.0,0.634385024,0.0,3746,0.0678912,-0.048796219609070476,95.56,-0.2863568524226243,-0.5904237062711283,-0.016438802083333644,-0.0012073752516274373,20976,0.002557718602474779,-0.020082149968948214,0.2,0.25089111328125,0.033679735,0.00025926527999999997,-0.37511077523231506,0.8095085024833679,1.0026781558990479,-34.084136199951175
-0.31786398219851053,0.0,35.1952,-124.68434356,-0.006558221005791663,0.11267401742304023,0.00037977367497256235,0.0,-0.40076033279125745,-0.5,0.0,-0.7742083318107293,-0.06015574616520688,-0.13671810600576495,-1.553963701947211e-07,-0.32015820697532626,0.0,-0.6452636783270962,0.01,4354,16330752,-0.0759570490675798,-0.09692134325701435,-0.3317333831001942,0.0,0.0,-0.18100983718787203,886,0.0,0.63436736,0.0,3750,0.067968,-0.04951032329822408,99.3,-0.28356195631213943,-0.5781054058369671,-0.016992187500000325,-0.001212144059719633,20980,0.002289662678958848,-0.01899543704930693,0.2,0.24942626953125,0.033364404,0.0002592192,-0.3785269558429718,0.8322314023971558,1.0022408962249756,-34.08240013122558
-0.32353987216549,0.0,35.206720000000004,-124.83258482000001,-0.006358520561669602,0.11497795158034939,0.000474717157582442,0.0,-0.4055268861855539,-0.5,0.0,-0.7749626488984332,-0.07040847931893204,-0.13564307122580718,-1.6891911632171233e-07,-0.2984900897137648,0.0,-0.6451904973131994,0.01,4354,16349184,-0.07317616948356409,-0.09720632070854689,-0.3273929889032167,0.0,0.0,-0.17157430181669941,887,0.0,0.634349696,0.0,3754,0.0680448,-0.046927104991066074,99.99,-0.287921675601521,-0.6601476646444117,-0.015543619791666938,-0.001212463014166068,20984,0.0018556133261881768,-0.020968468766659497,0.2,0.2521484375,0.029607143,0.00025917312,-0.37120452523231506,0.8508726954460144,1.0020966529846191,-34.07744884490967
-0.30896811232569543,0.0,35.21824,-125.19083660999999,-0.006214972460881739,0.11324047772795537,0.0004513881932426658,0.0,-0.3991682321945847,-0.5,0.0,-0.7499148603822874,-0.06621775033074216,-0.13246082539262719,-1.7042964370308695e-07,-0.31170800106534147,0.0,-0.6213967356867507,0.01,4354,16367616,-0.06970143569544768,-0.09732621493276265,-0.3011533984228022,0.0,0.0,-0.1739141374264754,888,0.0,0.634332032,0.0,3758,0.0681216,-0.04546858841313202,101.56,-0.29240337271268557,-0.6894608501375323,-0.01634114583333364,-0.001222013849901486,20988,0.0022052905522286894,-0.01889384260866791,0.2,0.25875244140625,0.030807674,0.00025912704,-0.3709021508693695,0.8353389501571655,1.0021874904632568,-34.080166053771975
-0.32566056192121345,-2.848226965094606e-06,35.22976,-125.06358607,-0.006326582724822633,0.11661825768026785,0.0002821175245723377,0.0,-0.4011295318681951,-0.5,0.0,-0.7618664823007892,-0.0659237471367069,-0.13624643989192375,-1.7097898752035917e-07,-0.28982765689274015,0.0,-0.648425404623322,0.01,4354,16386048,-0.0734391811362986,-0.09712708711160883,-0.3191556222160113,0.0,0.0,-0.1748637481814925,889,0.0,0.6343143680000001,0.0,3762,0.0681984,-0.049379009573371255,101.05,-0.2905730758782887,-0.6611338542259002,-0.015234375000000263,-0.001207999433839617,20992,0.002093403437174857,-0.019837026414461435,0.2,0.27200927734375,0.030793596,0.00025908096,-0.37163054943084717,0.8360767364501953,1.0020792484283447,-34.07726650238037
-0.33007887265628477,-1.8445956003334788e-05,35.24128,-124.38194687,-0.0063458952849512,0.11369626016178544,0.000538193691884064,0.0,-0.40503798527233476,-0.5,0.0,-0.7722721152840794,-0.05349690966735896,-0.136521898350756,-2.1775592603713951e-07,-0.3031161240723296,0.0,-0.6562789692274136,0.01,4354,16404480,-0.06973006645782741,-0.0968724451543582,-0.31189394095468975,0.0,0.0,-0.17925080764871382,890,0.0,0.634296704,0.0,3767,0.0682752,-0.04786962306203796,98.16,-0.2945102384178927,-0.6250714207069233,-0.01640625000000031,-0.0012367945535930718,20996,0.0020107439253479243,-0.01862160103628412,0.2,0.26011962890625,0.029076636,0.00025903488,-0.37294596433639526,0.8826709389686584,1.002219319343567,-34.07943840026856
-0.3237847542494203,0.0,35.2528,-124.64672843,-0.006190162464585428,0.11593650349928189,0.00031629718917732436,0.0,-0.3968178484206334,-0.5,0.0,-0.7617199032709987,-0.056412232642403325,-0.13636905552067827,-1.2970889023835794e-07,-0.29636775754176925,0.0,-0.6236999937990689,0.01,4354,16422912,-0.06829808711307433,-0.09699342956393267,-0.28823050850346754,0.0,0.0,-0.17347678274053038,891,0.0,0.63427904,0.0,3771,0.068352,-0.04725513296578639,99.28,-0.2816632845647133,-0.60969015758559,-0.01601562500000029,-0.0012117899628782533,21000,0.002065769204637036,-0.020551913522649557,0.2,0.24508056640625,0.031003311,0.0002589888,-0.38069862127304077,0.8360604643821716,1.0020666122436523,-34.076603698730466
-0.3176787020832193,0.0,35.26432,-124.09055915,-0.0061854735400070715,0.11469302231355111,0.00036621035865714983,0.0,-0.39845265843056343,-0.5,0.0,-0.7738392780327875,-0.06456321061462617,-0.13461957350264045,-1.272683904567188e-07,-0.2962660150463902,0.0,-0.6510171859033822,0.01,4354,16441344,-0.06742001842291281,-0.09703277467803186,-0.28736130010345695,0.0,0.0,-0.1732161664044237,892,0.0,0.634261376,0.0,3776,0.0684288,-0.047282696765702334,96.99,-0.29043660401887506,-0.6136689898931275,-0.015559895833333608,-0.001246603635776077,21004,0.0017274972691666336,-0.020639361266512425,0.2,0.23922119140625,0.028021853,0.00025894272,-0.3761158585548401,0.8535557985305786,1.0022168159484863,-34.079151725769044
-0.3040799290927054,0.0,35.27584,-125.48165956999999,-0.006205315714319799,0.11267392425315927,0.00040907051879912615,0.0,-0.39768001623142063,-0.5,0.0,-0.7592258843724908,-0.0778439826030511,-0.13419628263070524,-1.1598429906241419e-07,-0.29173805650011414,0.0,-0.6331154226916462,0.01,4354,16459776,-0.06900011591152061,-0.09738645355988741,-0.30302618314054575,0.0,0.0,-0.17230135374664018,893,0.0,0.6342437120000001,0.0,3780,0.0685056,-0.043593956139476885,102.83,-0.28590962514814033,-0.6476191015012206,-0.015576171875000275,-0.0012049257876804826,21008,0.00199456358095631,-0.019054858887102455,0.2,0.2516845703125,0.030884465,0.00025889664,-0.3752228617668152,0.8707757592201233,1.0018633604049683,-34.07634372711182
-0.3293462847937134,-2.034438592899177e-06,35.28736,-123.93342254999999,-0.006358243838155899,0.1189010784227211,0.0005837664648424834,0.0,-0.3745171586699943,-0.5,0.0,-0.7662264386131391,-0.05391578281174865,-0.13570997320496583,-1.518881512507002e-07,-0.27859192312161984,0.0,-0.6184087757042271,0.01,4354,16478208,-0.07329006792100562,-0.09687857983842324,-0.31850972732754246,0.0,0.0,-0.17077330936963814,894,0.0,0.634226048,0.0,3784,0.0685824,-0.04986623775283108,96.54,-0.288281550307585,-0.6112148403877984,-0.01588541666666695,-0.0012410843138098639,21012,0.0022258352371864023,-0.0195257177867461,0.2,0.25880126953125,0.030153167,0.00025885055999999996,-0.3761536478996277,0.8549990057945251,1.001883864402771,-34.07441864013672
-0.32304876808490035,0.0,35.29888,-123.34974662,-0.006422700543607071,0.11539066114608008,0.0002973085017098735,0.0,-0.3780678449092912,-0.5,0.0,-0.7602442365932756,-0.06279024935321169,-0.13535132199895267,-1.5334732884645212e-07,-0.2960608539224605,0.0,-0.6212688162749422,0.01,4354,16496640,-0.07572687918598718,-0.09658565728064944,-0.2978572907084907,0.0,0.0,-0.17018571172137442,895,0.0,0.634208384,0.0,3788,0.0686592,-0.04737664615732093,93.88,-0.3086378336380156,-0.616152417240368,-0.01598307291666696,-0.001243621015808536,21016,0.0019603506254497914,-0.01893825513543561,0.2,0.2355712890625,0.03053162,0.00025880448,-0.37480658292770386,0.8665081262588501,1.0021535158157349,-34.078236961364745
-0.2949819159679635,0.0,35.3104,-124.44957465000002,-0.006028531853997526,0.1138707151360069,0.0003466791111148066,0.0,-0.36718823878506385,-0.5,0.0,-0.7410901572730224,-0.06759583381124712,-0.1341523054536867,-1.20794189419928e-07,-0.29126798047052455,0.0,-0.6041706412023465,0.01,4354,16515072,-0.06409312451485465,-0.09724213089541575,-0.2876215849921129,0.0,0.0,-0.1729097540778356,896,0.0,0.63419072,0.0,3792,0.068736,-0.04155328181645498,98.58,-0.2681641251356502,-0.603067496418776,-0.015966796875000286,-0.0011830655080177326,21020,0.002176540292566642,-0.018360122479498385,0.2,0.24539794921875,0.030641656,0.0002587584,-0.3765890300273895,0.7771692872047424,1.002318024635315,-34.07962875366211
-0.31091579248335854,0.0,35.32192,-123.61064764999999,-0.006383887719905352,0.11522382388196285,0.0003911669611827367,0.0,-0.40042610180180205,-0.5,0.0,-0.7568569198072697,-0.0615675613283517,-0.13649500207252274,-1.4170225372049872e-07,-0.2989959237371014,0.0,-0.6520861860487207,0.01,4354,16533504,-0.07240727448394607,-0.09698203227588964,-0.3020688066991894,0.0,0.0,-0.1737191680370956,897,0.0,0.6341730560000001,0.0,3796,0.0688128,-0.04971870822025984,95.12,-0.29037132031995466,-0.5971066631787418,-0.015462239583333608,-0.0012578802961886,21024,0.0018818709650076926,-0.01685520401224494,0.2,0.26123046875,0.029236402,0.00025871232,-0.3731418550014496,0.8785887360572815,1.0022284984588623,-34.08066387176514
-0.3304015456389594,-1.3562837719089455e-06,35.333439999999996,-124.61332852,-0.006365429754509805,0.11795391257023691,0.0005696605852184197,0.0,-0.42645937395453826,-0.5,0.0,-0.7630858419384883,-0.08847043720538054,-0.13452244650549458,-1.5054506211289582e-07,-0.27099167782045186,0.0,-0.6433874788188602,0.01,4354,16551936,-0.07283354347422002,-0.09712646801930461,-0.344082123995341,0.0,0.0,-0.16934501481097372,898,0.0,0.634155392,0.0,3801,0.0688896,-0.04858391108407849,99.15,-0.2903299468496661,-0.6546489915627182,-0.015852864583333615,-0.0012734757518904896,21028,0.0019244860392063855,-0.01806881538941525,0.2,0.2520751953125,0.029012674,0.00025866623999999997,-0.37379083037376404,0.8664341568946838,1.0021934509277344,-34.07775230407715
-0.30357860690540334,0.0,35.34496,-123.86652693,-0.006289045699305302,0.11277439891595306,0.0003564447235678219,0.0,-0.3967518738787017,-0.5,0.0,-0.7557085705336645,-0.0840195032087295,-0.13511378064505905,-1.7168794663558217e-07,-0.30484862316222044,0.0,-0.622599568807918,0.01,4354,16570368,-0.07126834202615341,-0.09687020198929351,-0.30468228986681023,0.0,0.0,-0.17537895706024814,899,0.0,0.634137728,0.0,3805,0.0689664,-0.047991039361770606,96.16,-0.28119939442281244,-0.6659092687374204,-0.01577148437500028,-0.0012137657165304763,21032,0.002533118752762675,-0.019051194863277488,0.2,0.24456787109375,0.03229642,0.00025862016,-0.37356168031692505,0.8509021997451782,1.0020296573638916,-34.077165031433104
-0.3061464534606971,0.0,35.35648,-124.34532962000002,-0.006307719409081577,0.11576001308107059,0.0003743482973530061,0.0,-0.3807333217788573,-0.5,0.0,-0.7519247655274963,-0.05391332035676413,-0.1358971807069559,-1.3515957311566377e-07,-0.2802129553472751,0.0,-0.6467455941302803,0.01,4354,16588800,-0.06876935344378114,-0.09663334613347212,-0.27194940557719977,0.0,0.0,-0.16726694188055935,900,0.0,0.634120064,0.0,3809,0.0690432,-0.04489876238705806,98.27,-0.26904289812033855,-0.5858769439470322,-0.015934244791666954,-0.0012092507253109815,21036,0.0020022968819830567,-0.020190535904839636,0.2,0.2250732421875,0.02673086,0.00025857408,-0.3763003945350647,0.8658490180969238,1.0021648406982422,-34.07955474853516
-0.3274195056505585,0.0,35.368,-124.65577975000001,-0.006403867740153736,0.11755657845895216,0.00037109306948776875,0.0,-0.4011045435574601,-0.5,0.0,-0.7553273166609951,-0.06200719477894223,-0.13518530195020542,-1.3864225224712387e-07,-0.2867672514183113,0.0,-0.6429198543066108,0.01,4354,16607232,-0.07215137317811016,-0.09685567200089823,-0.2955499500405727,0.0,0.0,-0.16404880428410135,901,0.0,0.6341024000000001,0.0,3813,0.06912,-0.049486837061591606,99.38,-0.29994601436114904,-0.6559260319043991,-0.01578776041666695,-0.0012399455154819517,21040,0.0018716196005698293,-0.018603914184495807,0.2,0.25048828125,0.028450588,0.000258528,-0.3766331970691681,0.8997241854667664,1.0020043849945068,-34.076655578613284
-0.319025569014781,0.0,35.37952,-123.99018235,-0.006219110442807588,0.11872775370037325,0.00034233883424248133,0.0,-0.37618183349383727,-0.5,0.0,-0.7611518122126888,-0.04683081233928971,-0.13546434743374297,-1.259930167408529e-07,-0.2851836561665853,0.0,-0.6232969577541156,0.01,4354,16625664,-0.07020319173187752,-0.09718900022988886,-0.2850521728603273,0.0,0.0,-0.17059716960205484,902,0.0,0.634084736,0.0,3817,0.0691968,-0.047625855629355986,96.59,-0.2805629191024517,-0.5435893834867352,-0.015348307291666937,-0.0012021888008121565,21044,0.0019107932108454405,-0.020777112746145576,0.2,0.230078125,0.02633726,0.00025848192,-0.3790009021759033,0.8702033162117004,1.0023994445800781,-34.08037414550781
-0.3366479203470854,0.0,35.391040000000004,-124.38773264,-0.006495691162599513,0.11827586224999509,0.0004551860490917332,0.0,-0.39684614307740934,-0.5,0.0,-0.7562206346662381,-0.09274785491629209,-0.13585731700583356,-1.3881705247307957e-07,-0.2758856859241128,0.0,-0.6554371069960188,0.01,4354,16644096,-0.07650106529880958,-0.09703999497396679,-0.2996193670372568,0.0,0.0,-0.1654653312890408,903,0.0,0.634067072,0.0,3822,0.0692736,-0.052398942744357885,98.18,-0.30797998865483517,-0.7045330534774308,-0.015104166666666925,-0.001259220236130308,21048,0.002323222334962338,-0.018876203324180097,0.2,0.25064697265625,0.02980962,0.00025843584,-0.3755054473876953,0.8600079417228699,1.0026326179504395,-34.084310340881345
-0.3026850941417169,0.0,35.40256,-121.52429322,-0.00640106051514336,0.11466411965527017,0.00027018178823507496,0.0,-0.3652426579331235,-0.5,0.0,-0.7463839427911921,-0.07361227256393478,-0.13531727605803295,-1.323275316114031e-07,-0.2879523744025259,0.0,-0.6376695558380054,0.01,4354,16662528,-0.06984831987618018,-0.09661634671680308,-0.2765584195247627,0.0,0.0,-0.1704858921762532,904,0.0,0.634049408,0.0,3826,0.0693504,-0.04217671641720906,86.72,-0.28230806378849604,-0.5887548656082702,-0.015999348958333617,-0.0012452546784157443,21052,0.0019727884326130153,-0.018127811478916556,0.2,0.2437744140625,0.028485734,0.00025838976,-0.37630990147590637,0.8394323587417603,1.0025707483291626,-34.08325881958008
-0.3120657085789251,0.0,35.41408,-124.50048611,-0.006222585149747372,0.11651396819740266,0.0005463316984888581,0.0,-0.4014461704324832,-0.5,0.0,-0.7575277982330961,-0.05852632348337772,-0.1351901313267586,-1.3018915774808922e-07,-0.2916990933086107,0.0,-0.6435166170809827,0.01,4354,16680960,-0.07117234713591483,-0.09690356836524167,-0.29383383530551205,0.0,0.0,-0.17505637523203885,905,0.0,0.6340317440000001,0.0,3830,0.0694272,-0.04617915168194104,98.75,-0.2766728462211758,-0.5768310589219365,-0.015820312500000287,-0.0012097379079782354,21056,0.0018301621661521495,-0.01777083573397249,0.2,0.2561767578125,0.030114442,0.00025834367999999996,-0.3681630492210388,0.8654875159263611,1.0021469593048096,-34.07998218536377
-0.31288821201372835,0.0,35.4256,-123.58453673,-0.0065704771968563384,0.11545300019589158,0.00036458278191275895,0.0,-0.4121377934410813,-0.5,0.0,-0.7464283829418071,-0.06657255355442514,-0.135851487470444,-1.3412556504431343e-07,-0.29133555575274694,0.0,-0.6635596285270273,0.01,4354,16699392,-0.07757845683965975,-0.09679536543310947,-0.31732323359750253,0.0,0.0,-0.16608531274326915,906,0.0,0.63401408,0.0,3834,0.069504,-0.050970795362707884,94.99,-0.27407105045633584,-0.5834328075609457,-0.01604817708333363,-0.0012498357979629834,21060,0.0021626843023113906,-0.01985954153351486,0.2,0.23929443359375,0.031008065,0.0002582976,-0.3738468289375305,0.8529654145240784,1.0026005506515503,-34.08262329101562
-0.31779180021949255,0.0,35.43712,-123.6180151,-0.006379197358854077,0.11710540218756298,0.00028917052744266886,0.0,-0.37615020835270974,-0.5,0.0,-0.75322309681424,-0.07138626436060892,-0.1360203046631482,-1.3593706574151242e-07,-0.27819522338677466,0.0,-0.6285327042834594,0.01,4354,16717824,-0.07162106808714991,-0.09668444877965114,-0.28298117682992063,0.0,0.0,-0.1619100114098303,907,0.0,0.633996416,0.0,3838,0.0695808,-0.043645435869999825,95.05,-0.2709368134671664,-0.5751483180854868,-0.015999348958333617,-0.0012486137547407365,21064,0.00200749893556349,-0.020463346876204012,0.2,0.2584716796875,0.031298183,0.00025825152,-0.3767004907131195,0.8615559339523315,1.0024057626724243,-34.082238578796385
-0.30342282982966656,0.0,35.44864,-123.54583188000001,-0.006250272509164246,0.11496563336261396,0.0002734370387366249,0.0,-0.3709437176473091,-0.5,0.0,-0.7484450067594453,-0.04851044700377767,-0.1356849875085836,-1.3929770154606426e-07,-0.297711913800381,0.0,-0.6330912419452054,0.01,4354,16736256,-0.06879426052261566,-0.09656608909470281,-0.2756801456444086,0.0,0.0,-0.1720624558790271,908,0.0,0.633978752,0.0,3843,0.0696576,-0.041393657409140715,94.88,-0.3023792464906068,-0.5868756508852804,-0.016210937500000296,-0.001219442343416872,21068,0.00158713543205522,-0.01957075297832489,0.2,0.25250244140625,0.028077457,0.00025820544,-0.3767598271369934,0.8894846439361572,1.0024805068969727,-34.08135929107666
-0.3184377307823809,0.0,35.46016,-124.28685902,-0.006490770651211545,0.1185753145654015,0.00035264695503024594,0.0,-0.38394579692182856,-0.5,0.0,-0.7574033334757162,-0.06096367478770394,-0.13408719047282927,-1.595599613886546e-07,-0.2630612874593112,0.0,-0.6271838119325059,0.01,4354,16754688,-0.07363148347938729,-0.09669555866689467,-0.2932855812388399,0.0,0.0,-0.16240926361807573,909,0.0,0.6339610880000001,0.0,3847,0.0697344,-0.047942749766630724,97.7,-0.29392001517277716,-0.6544574146964726,-0.015722656250000282,-0.0012574798972375938,21072,0.0016851063875947148,-0.019583924690959976,0.2,0.23941650390625,0.028791692,0.00025815935999999996,-0.3760358989238739,0.8761250972747803,1.0024553537368774,-34.08234004974365
-0.32291300887357016,0.0,35.47168,-123.53455686000001,-0.006279075740633872,0.11612281934297607,0.00037163565543273254,0.0,-0.3917749571856925,-0.5,0.0,-0.7500675514406582,-0.061238348570830575,-0.13505035896049622,-1.366496007342956e-07,-0.2934805351240071,0.0,-0.656333874432017,0.01,4354,16773120,-0.07028501794429406,-0.09679430773624695,-0.2726073359915686,0.0,0.0,-0.16883328936010297,910,0.0,0.633943424,0.0,3851,0.0698112,-0.04479519331509675,94.85,-0.28476902490007544,-0.6385885826887606,-0.015527343750000274,-0.001217785369919657,21076,0.0016760781640186907,-0.021007160528097302,0.2,0.2447998046875,0.030415958,0.00025811328,-0.37498337030410767,0.8846065402030945,1.0025506019592285,-34.083180046081544
-0.30415557434713103,0.0,35.4832,-122.73244806999999,-0.006458029204783316,0.11488635522846868,0.00033908363548107445,0.0,-0.37575203513717104,-0.5,0.0,-0.7506400538909627,-0.059057293966057585,-0.13540206768369026,-1.5321712072614358e-07,-0.2871308520780056,0.0,-0.6528171045148388,0.01,4354,16791552,-0.0742682482150547,-0.096832704003032,-0.26280280063347894,0.0,0.0,-0.16719507720648374,911,0.0,0.63392576,0.0,3855,0.069888,-0.04569877080955185,91.65,-0.30087332685818896,-0.6181168762924603,-0.016129557291666968,-0.0012492993903483948,21080,0.0019669580680783836,-0.020648198190610857,0.2,0.2539306640625,0.0327905,0.0002580672,-0.377647340297699,0.8732444047927856,1.002497673034668,-34.08279800415039
-0.3178579008542197,0.0,35.49472,-123.32695375000002,-0.006748047716916752,0.11793433896844946,0.00030707417883806757,0.0,-0.4075341004019862,-0.5,0.0,-0.7663262108579797,-0.04022505761628098,-0.13435803572681937,-1.4950422910835767e-07,-0.2974553489466629,0.0,-0.6608107177665484,0.01,4355,16809984,-0.0750584383296008,-0.0965083280439735,-0.2799966349473673,0.0,0.0,-0.1689235407864724,912,0.0,0.633908096,0.0,3859,0.0699648,-0.04872535944310528,93.94,-0.30545268520460783,-0.5955937174526196,-0.015478515625000272,-0.0012940300672929798,21084,0.0018625078548211605,-0.01917265463853255,0.2,0.24775390625,0.029508099,0.00025802112,-0.37808969616889954,0.8802206516265869,1.0021193027496338,-34.07953815460205
-0.30788942571288963,0.0,35.50624,-124.55315577999998,-0.006336529347138767,0.11419458500273377,0.0003889967790908284,0.0,-0.398416299964927,-0.5,0.0,-0.7548432996062289,-0.08060691958076055,-0.13536475191145414,-1.4173708641563752e-07,-0.3000927385258692,0.0,-0.6433077483641076,0.01,4355,16828416,-0.07336331174577804,-0.09677433676245756,-0.27434439367244934,0.0,0.0,-0.17277488288597992,913,0.0,0.6338904320000001,0.0,3864,0.0700416,-0.047889048813349606,98.93,-0.28941115434633613,-0.6247721223331404,-0.015771484375000287,-0.001229695119930952,21088,0.0016463555162772535,-0.01926851395983249,0.2,0.23677978515625,0.027707908,0.00025797503999999997,-0.3743438124656677,0.8907076716423035,1.0016169548034668,-34.072072219848636
-0.3229055270904579,0.0,35.517759999999996,-124.60597223,-0.0065442733352716375,0.11532812351679084,0.0002859153383825388,0.0,-0.40161480050186865,-0.5,0.0,-0.7632123470047331,-0.06193787697902317,-0.13534064340359742,-1.660941062135583e-07,-0.3061915600313715,0.0,-0.649678783879408,0.01,4355,16846848,-0.07434990539703115,-0.09703135697016713,-0.2987424536039382,0.0,0.0,-0.17184839364207158,914,0.0,0.633872768,0.0,3868,0.0701184,-0.04945213104581614,99.13,-0.2856823967532035,-0.607244401197643,-0.016324869791666974,-0.001279873272914405,21092,0.001797899225493893,-0.020139178982935844,0.2,0.2619140625,0.03177872,0.00025792896,-0.3833836317062378,0.8760001063346863,1.0020428895950317,-34.0754150390625
-0.3088417556913333,0.0,35.52928,-123.7960793,-0.006401648431425994,0.11643359788755735,0.00036241259982085065,0.0,-0.37240731008537004,-0.5,0.0,-0.7494190126150172,-0.05329392327948554,-0.13739777568544154,-1.2917386133907114e-07,-0.2808569304636741,0.0,-0.6402346431925837,0.01,4355,16865280,-0.0716290433621939,-0.09646090989431166,-0.2692389315644927,0.0,0.0,-0.1671619246836733,915,0.0,0.633855104,0.0,3872,0.0701952,-0.04676500114891121,95.84,-0.28014613036621644,-0.5848140141289019,-0.015885416666666954,-0.0012512794319931035,21096,0.002047946967650205,-0.01859526792541146,0.2,0.26326904296875,0.03260973,0.00025788288,-0.37305697798728943,0.8618998527526855,1.0022485256195068,-34.080255126953126
-0.3369604418784903,0.0,35.540800000000004,-123.16194405,-0.006331677691345107,0.11732005200493603,0.0003624126709635473,0.0,-0.3873555803699174,-0.5,0.0,-0.7621111450370114,-0.05858434811152466,-0.13582169748748218,-1.2941216405928374e-07,-0.28902438159303423,0.0,-0.6302255081316149,0.01,4355,16883712,-0.07162735945278563,-0.09708136203062658,-0.2604396250992983,0.0,0.0,-0.16863986770003508,916,0.0,0.63383744,0.0,3876,0.070272,-0.046079401057335045,93.27,-0.2974728903089354,-0.6273472733803427,-0.01591796875000029,-0.0012436671484656998,21100,0.0019165247213095427,-0.01777627079281956,0.2,0.2476318359375,0.032087434,0.0002578368,-0.37327077984809875,0.8501458168029785,1.0022034645080566,-34.079240798950195
-0.31963047189347304,0.0,35.55232,-123.38105543999998,-0.006460693445166658,0.11801204342464525,0.00028320251860552363,0.0,-0.3802447426662866,-0.5,0.0,-0.7524465391588275,-0.05482669066815788,-0.13464028481051094,-1.5261108486189396e-07,-0.2784720613895755,0.0,-0.6324057256685551,0.01,4355,16902144,-0.06951667244952979,-0.0970333557939135,-0.26584219772240125,0.0,0.0,-0.16874086616205877,917,0.0,0.6338197760000001,0.0,3880,0.0703488,-0.04487662753572757,94.3,-0.29179392374645174,-0.6116310343481943,-0.015820312500000287,-0.0012698808908909902,21104,0.0017925814492627979,-0.019130006269551813,0.2,0.25931396484375,0.031229097,0.00025779072,-0.37209630012512207,0.8498587608337402,1.0027239322662354,-34.083670425415036
-0.329220999797626,0.0,35.56384,-122.91989393999998,-0.006367619974120341,0.115448516598845,0.0002810325305391517,0.0,-0.40181490581717494,-0.5,0.0,-0.7457484354664787,-0.07313191101193076,-0.13436310284158887,-1.4855498661545308e-07,-0.29411239047849314,0.0,-0.6356996363080089,0.01,4355,16920576,-0.07009051331559053,-0.09677455026076359,-0.2744450464086113,0.0,0.0,-0.16366540147113703,918,0.0,0.633802112,0.0,3885,0.0704256,-0.0447383773176039,92.32,-0.2940013507625155,-0.6422958837329709,-0.015543619791666942,-0.0012753480280722788,21108,0.0015771804668474943,-0.01748064705170691,0.2,0.24434814453125,0.027610758,0.00025774464,-0.36907026171684265,0.9080774784088135,1.002299189567566,-34.08165035247803
-0.33754290951505295,0.0,35.57536,-123.63174762,-0.006280042432758776,0.1166640786287015,0.00020833294385940663,0.0,-0.39529042528891667,-0.5,0.0,-0.7403138386216579,-0.0758955571739662,-0.13498815729427135,-1.2702801082645976e-07,-0.2806696320053094,0.0,-0.624169855918908,0.01,4355,16939008,-0.07104952982533308,-0.09700852190601625,-0.27880045171535817,0.0,0.0,-0.16601950635397114,919,0.0,0.633784448,0.0,3889,0.0705024,-0.04822946424358382,95.2,-0.30409497844295075,-0.6519874077924465,-0.015348307291666927,-0.001230215093110392,21112,0.0016828605264890939,-0.019649190839845686,0.2,0.24041748046875,0.03061006,0.00025769856,-0.37621966004371643,0.8679391741752625,1.00211763381958,-34.07657299041748
-0.33040990841120654,0.0,35.58688,-124.32568069000001,-0.006513516426748473,0.11896752241855646,0.0004806850758743369,0.0,-0.40341131604440084,-0.5,0.0,-0.7523202965811095,-0.07540230265370725,-0.13477377016599573,-1.2602856541836115e-07,-0.2793836454848122,0.0,-0.6472132376409233,0.01,4355,16957440,-0.07332158879549378,-0.096784570062798,-0.2763327952101175,0.0,0.0,-0.16682155382546948,920,0.0,0.633766784,0.0,3893,0.0705792,-0.04924717950280915,98.02,-0.29892517761184156,-0.6051641807879398,-0.015022786458333584,-0.0012819652618644194,21116,0.002218657115008682,-0.018512355000711977,0.2,0.23558349609375,0.028884534,0.00025765248,-0.36944809556007385,0.8550957441329956,1.0020639896392822,-34.07808609008789
