curriculum/stance_ratio,reward_terms/motor_vel,time/iterations,reward_terms/time,reward_terms/action_rate,reward_terms/phase_contact,reward_terms/hip_roll,reward_terms/overrun,reward_terms/stop,curriculum/ent_coef,rollout/ep_rew_mean,curriculum/eff_scale,reward_terms/coef_rate,reward_terms/torque,reward_terms/vz,time/time_elapsed,reward_terms/angmom,rollout/ep_len_mean,reward_terms/stance_time,reward_terms/clearance,reward_terms/residual,time/total_timesteps,reward_terms/upright,reward_terms/fwd_speed,reward_terms/stance,time/fps,reward_terms/air_time,reward_terms/foot_slip,reward_terms/lat_vel,reward_terms/height,reward_terms/energy,reward_terms/alive,reward_terms/ang_xy,train/clip_fraction,train/loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/std,train/approx_kl,train/n_updates,train/clip_range,train/value_loss
0.6497696000000001,-5.057665677043032e-06,11,0.0,-0.16944048593498648,-0.5900272091664989,-0.006170506158301761,0.0,0.0,0.01,-170.82207848000004,0.00073728,-1.5622233394836174,-0.00018333011607659392,-0.24263671013617089,70,-0.11139422624251367,72.91,-0.12259100666172647,0.03848672967496012,-0.30643784700738846,202752,-0.23190820633028938,-0.8270683657911375,-0.0016766746850683924,2879,0.0,-0.28472476068284974,-5.037072643401561e-09,-0.05660149610680609,-1.9843260408740517e-05,0.5,-0.4740781807082375,0.000634765625,691.442138671875,0.000299852544,-34.06750049591064,-0.006169146904721856,0.49303138256073,1.0011075735092163,0.001477366,40,0.2,1451.4396484375
0.64974656,-5.501333739073565e-06,12,0.0,-0.1672229770105235,-0.5952518004529364,-0.00587277720775573,0.0,0.0,0.01,-169.24556036999994,0.000811008,-1.5561629178239116,-0.00020093087891779953,-0.23502437357523462,76,-0.11371008878125356,71.37,-0.13055053394701746,0.0402131334680689,-0.307519996407516,221184,-0.24591458948774417,-0.7467050600480414,-0.0007055652660574433,2892,3.2552052289247513e-06,-0.30854452731670196,-5.1217477660127246e-09,-0.053647006695539734,-2.1553636972135575e-05,0.5,-0.47338978516486246,0.00029296875,608.7603149414062,0.0002998377984,-34.06599445343018,-0.005581121635623276,0.4987529516220093,1.0010666847229004,0.0012764765,44,0.2,1340.665704345703
0.64972352,-5.9996290172661155e-06,13,0.0,-0.16874608905396182,-0.5912962876670788,-0.006337808075405261,0.0,0.0,0.01,-169.38743534000005,0.000884736,-1.5598383053006062,-0.00022206543505909646,-0.24705365909758076,82,-0.1183861185071739,71.62,-0.11613267983031822,0.04031954976693622,-0.3064606291885514,239616,-0.25224822974399785,-0.752397903399323,-0.0006745267294552382,2903,1.085065175882644e-06,-0.3121677549714407,-5.426289422783045e-09,-0.05921236637224619,-2.368003678283248e-05,0.5,-0.46430663024176133,7.32421875e-05,572.8840942382812,0.0002998230528,-34.06735363006592,-0.005056611390318722,0.43795859813690186,1.0011367797851562,0.0010167407,48,0.2,1245.0739440917969
0.64970048,-6.596700276010762e-06,14,0.0,-0.169425249090606,-0.5924694204561815,-0.005899303735931437,0.0,0.0,0.01,-168.89098252,0.000958464,-1.5595925767109984,-0.0002433324376056792,-0.2454960050032179,88,-0.10754200059864218,70.98,-0.1325812320558018,0.03966651725882222,-0.30759772995844475,258048,-0.23486220649759026,-0.8216032120617718,-0.0003928535532943138,2912,5.425345281966858e-06,-0.2961901662445541,-6.108623996791709e-09,-0.05725692752158443,-2.6132804083203436e-05,0.5,-0.4788587222634638,6.103515625e-05,529.2969970703125,0.00029980830719999996,-34.065436363220215,-0.004540299659129232,0.37780338525772095,1.0009355545043945,0.0009604514,52,0.2,1123.4961944580077
0.64967744,-7.013848095623326e-06,15,0.0,-0.16881571648534885,-0.5912981543555871,-0.006251211637297508,0.0,0.0,0.01,-167.31658347999996,0.001032192,-1.5582058696521743,-0.000260179285295872,-0.25016945017594455,94,-0.12186360921684718,69.46,-0.11164483062748332,0.03917883459106765,-0.30620571970662513,276480,-0.26092644739816917,-0.78461120802272,-0.0007414026358414086,2920,0.0,-0.30506167763317027,-5.7784112851930105e-09,-0.06002384358533105,-2.773177521606602e-05,0.5,-0.4759969597967382,3.662109375e-05,443.57684326171875,0.0002997935616,-34.06282482147217,-0.00464252355741337,0.34457045793533325,1.0007455348968506,0.00090013194,56,0.2,992.5759765625
0.6496544000000001,-7.445312315746416e-06,16,0.0,-0.168653699908777,-0.5920218972090453,-0.005775255601423695,0.0,0.0,0.01,-168.84896844,0.00110592,-1.5612275281256922,-0.00027703529446596503,-0.24280714983945315,100,-0.11670972359611725,71.13,-0.11835272541308466,0.039074282044255886,-0.3058434361299968,294912,-0.2436023852442418,-0.794030116243217,-0.0005673528874108215,2928,5.425345281966858e-06,-0.29208049363137917,-4.723225611079787e-09,-0.05753192741596236,-2.9438951536606712e-05,0.5,-0.46014735191183004,7.32421875e-05,439.2956848144531,0.000299778816,-34.062471580505374,-0.004494125035125762,0.2843219041824341,1.000747799873352,0.0009103009,60,0.2,958.5733795166016
0.64963136,-8.010893816146091e-06,17,0.0,-0.168407418935829,-0.5962484270653073,-0.005944362071209106,0.0,0.0,0.01,-172.13959930000004,0.001179648,-1.5659386787306238,-0.00029481762149322397,-0.23857525226321108,106,-0.1192815650788763,74.45,-0.127682691349441,0.038201795917981896,-0.3065598333584376,313344,-0.24653518807062236,-0.7561294536221199,-0.0004521699252347729,2934,1.519097067001793e-05,-0.31092579958528144,-5.544603293020586e-09,-0.05566393452253721,-3.1307374773790916e-05,0.5,-0.4675801894805553,7.32421875e-05,406.9299621582031,0.00029976407039999996,-34.06056137084961,-0.0048546002828516064,0.22070086002349854,1.0005197525024414,0.00093745085,64,0.2,857.904736328125
0.64960832,-8.591150685621807e-06,18,0.0,-0.1686478363958278,-0.5912622974008761,-0.005906251305834231,0.0,0.0,0.01,-172.01629514,0.001253376,-1.565982961531038,-0.00030495753347356015,-0.25027879465617825,112,-0.12001940173615752,74.11,-0.12547620803686893,0.03660376103094284,-0.30641629965967554,331776,-0.23620740767911824,-0.8490841361272992,-0.0009049493084904771,2940,0.0,-0.29375448123690745,-4.8974209139424495e-09,-0.05828427725834415,-3.325064534352203e-05,0.5,-0.4602893086729283,8.544921875e-05,351.9034423828125,0.00029974932479999997,-34.061989402771,-0.0052216292475350205,0.16224241256713867,1.0008094310760498,0.0010256242,68,0.2,765.5354461669922
0.64958528,-9.069901793155227e-06,19,0.0,-0.1689354127771149,-0.5986891748880113,-0.005535022800446762,0.0,0.0,0.01,-171.20704809,0.001327104,-1.5626367371484282,-0.000330123344142852,-0.23373043582770103,118,-0.11487644313051766,73.48,-0.13565143309986322,0.03656693427692412,-0.3059362812442364,350208,-0.23584941285004746,-0.7930113943040791,-0.0007386246905397743,2944,0.0,-0.29707068559073013,-5.260500009390975e-09,-0.05488022821630939,-3.536787435392278e-05,0.5,-0.47018223155036054,0.00025634765625,326.0749206542969,0.0002997345792,-34.06310806274414,-0.005342468002345413,0.09952801465988159,1.0007073879241943,0.0010761925,72,0.2,711.3116912841797
0.6495622400000001,-9.510867643648003e-06,20,0.0,-0.1674600500305229,-0.5884924004675036,-0.005925358882637347,0.0,0.0,0.01,-168.4575628,0.001400832,-1.561616031857518,-0.0003438838574209006,-0.24824255110816568,125,-0.11810469102116485,70.88,-0.11244073010554227,0.03924538530764944,-0.30617498099426654,368640,-0.24806724388008153,-0.837732815567135,-0.00034482253660935764,2947,2.170130351765288e-06,-0.2794493356511248,-5.9683546525549316e-09,-0.05961107381537518,-3.7191109610133216e-05,0.5,-0.4638815214754668,0.00042724609375,289.066650390625,0.0002997198336,-34.062515068054196,-0.005810754920821637,0.08589470386505127,1.0008288621902466,0.0013456391,76,0.2,630.4023834228516
0.6495392,-1.009835920859585e-05,21,0.0,-0.1694208109683837,-0.5930463725344479,-0.005731937359968873,0.0,0.0,0.01,-170.56673895999995,0.00147456,-1.5633029953882014,-0.0003649024394052041,-0.2383525719838216,131,-0.11723834054523288,72.77,-0.14033079883665778,0.037436561776843076,-0.30624712930832787,387072,-0.23144909790978177,-0.8036902683245015,-0.0011087971163620705,2951,1.085065175882644e-06,-0.2957155908933971,-5.240999624788274e-09,-0.05583150498091881,-3.937626222571984e-05,0.5,-0.46264407792173184,0.00040283203125,279.70892333984375,0.00029970508799999996,-34.062842178344724,-0.005893578985705972,0.07569032907485962,1.0007790327072144,0.0012854532,80,0.2,604.2619323730469
0.64951616,-1.052906659345435e-05,22,0.0,-0.16659390108609187,-0.5884677743982888,-0.006059486912450073,0.0,0.0,0.01,-167.06163114000003,0.001548288,-1.5636917560975858,-0.0003849691255204309,-0.251708963564416,137,-0.11563383098603947,69.28,-0.11307278536454153,0.04032174303736938,-0.3054418051502209,405504,-0.25403601925660396,-0.79942345695473,-0.001297857944597917,2955,0.0,-0.28800013344409714,-5.455105640453816e-09,-0.0602816528099723,-4.113415704476354e-05,0.5,-0.4640049931255283,0.0006591796875,250.8331298828125,0.0002996903424,-34.0633581161499,-0.006465977511834353,0.03185516595840454,1.0009766817092896,0.0015400809,84,0.2,535.9753219604493
0.64949312,-1.0907149385088476e-05,23,0.0,-0.16739670827595088,-0.5942018773147317,-0.006013873870591355,0.0,0.0,0.01,-172.02564526999998,0.001622016,-1.5613060252717819,-0.0004043857114026531,-0.23719507218208497,143,-0.11511151931886429,74.18,-0.12809176373088527,0.0372936642542765,-0.30664767050335084,423936,-0.23528674733397217,-0.8225937233894768,-0.0008017387691610358,2958,0.0,-0.2880926624671982,-5.166863603390466e-09,-0.055190640123750995,-4.278120918980477e-05,0.5,-0.45830355429951897,0.001611328125,247.1455841064453,0.0002996755968,-34.06442737579346,-0.006390419718809426,0.06245952844619751,1.0009920597076416,0.0017542944,88,0.2,518.0228500366211
0.6494700800000001,-1.147676835528294e-05,24,0.0,-0.16748990574924424,-0.5927258473840689,-0.006192888018679881,0.0,0.0,0.01,-170.49684534,0.001695744,-1.5655989714182912,-0.00042501496087537897,-0.24023360532272767,149,-0.11204241658664585,72.66,-0.1313914579869662,0.038514216679520714,-0.3056603915579947,442368,-0.23178947555667964,-0.8344545355510066,-0.0006805731006308078,2961,4.9913195349896945e-05,-0.27883538769112004,-5.7684080119030464e-09,-0.05752628256915609,-4.538913326351527e-05,0.5,-0.46245922110079246,0.0006591796875,208.41665649414062,0.00029966085119999996,-34.06520290374756,-0.006765445799101144,0.030264973640441895,1.0010814666748047,0.0015636412,92,0.2,458.77209014892577
0.64944704,-1.1966211940485637e-05,25,0.0,-0.16881026781349906,-0.591926814838017,-0.0062031366008963576,0.0,0.0,0.01,-169.6735651,0.001769472,-1.5611314804896508,-0.0004426473384504275,-0.24528318789834452,155,-0.11822016434853173,71.8,-0.12468627574950612,0.03764130761583751,-0.30700934979941763,460800,-0.22662330667246952,-0.8614077983130509,-0.0004213811115906635,2964,1.085065175882644e-06,-0.278768554990829,-5.067037670388275e-09,-0.057455122657800915,-4.692456553923721e-05,0.5,-0.4624387156228377,0.001806640625,196.77989196777344,0.0002996461056,-34.065806007385255,-0.006959583377465606,0.029406428337097168,1.0011591911315918,0.0019297868,96,0.2,424.3459716796875
0.649424,-1.2485537332344358e-05,26,0.0,-0.16724062965847863,-0.5917471817290382,-0.005636644028626337,0.0,0.0,0.01,-171.06514571,0.0018432,-1.5606395598573615,-0.00045355268157775953,-0.2523458194220011,161,-0.1120212454802144,73.4,-0.12132418750843499,0.03927111683545979,-0.30658948325061103,479232,-0.23738686772753959,-0.8467236289344079,-0.00044439325696433947,2967,0.0,-0.27566173970724595,-5.482132616686403e-09,-0.05830332357318256,-4.841668360104891e-05,0.5,-0.4541287448672231,0.0015869140625,177.94105529785156,0.00029963136,-34.06595726013184,-0.007116696133743971,0.008500337600708008,1.0011498928070068,0.0020665482,100,0.2,396.101416015625
0.64940096,-1.295242656950495e-05,27,0.0,-0.16650466293196753,-0.5873885794832335,-0.006111725934917937,0.0,0.0,0.01,-168.4149727,0.001916928,-1.556634963755894,-0.0004715440980900872,-0.2559915787329999,167,-0.11408890103686578,70.57,-0.11197306498070247,0.04038290919633286,-0.3061804579629029,497664,-0.24019874968190413,-0.7920128133923998,-0.0013937344354681377,2970,5.425345281966858e-06,-0.2997620143856637,-4.923077852096752e-09,-0.059945384171184286,-5.063762099040912e-05,0.5,-0.45964790599344885,0.0048583984375,163.57257080078125,0.0002996166144,-34.06571636199951,-0.008742095110937953,0.021586835384368896,1.0010859966278076,0.0028433255,104,0.2,362.90027618408203
0.64937792,-1.3469272564539252e-05,28,0.0,-0.1691283794754469,-0.5960355963146999,-0.006116103829615194,0.0,0.0,0.01,-172.49276843000004,0.001990656,-1.5632489961725344,-0.00048801546031170207,-0.24266879735376745,173,-0.11305177168709174,74.57,-0.13877426554487707,0.037509858365550125,-0.30810847717216233,516096,-0.22322648666838585,-0.8285889575945689,-0.0008664819054749537,2971,0.0,-0.280214896903378,-5.243590333617869e-09,-0.05744974944051548,-5.203594303979359e-05,0.5,-0.4479983438231312,0.00447998046875,160.44467163085938,0.00029960186879999997,-34.06637477874756,-0.00888100707088597,0.013517796993255615,1.001229166984558,0.0028291058,108,0.2,342.7613800048828
0.64935488,-1.4054747142256271e-05,29,0.0,-0.16728911342172256,-0.5980551439137117,-0.006285099766709096,0.0,0.0,0.01,-173.06164067999998,0.002064384,-1.5662208684801735,-0.0005077878294368513,-0.24171935394959063,179,-0.11690826299416941,75.47,-0.14196002654433768,0.03811223329373177,-0.3074392543939064,534528,-0.24314405803014663,-0.8215298886946941,-0.0013771306150554585,2974,0.0,-0.2978330059143922,-4.807058202690696e-09,-0.05764343914396554,-5.459190723308261e-05,0.5,-0.4641876428384309,0.0048095703125,137.3811492919922,0.0002995871232,-34.0694393157959,-0.008922347880434245,0.008038520812988281,1.0014744997024536,0.0028899065,112,0.2,300.32798156738284
0.64933184,-1.4438550688821981e-05,30,0.0,-0.1675766566815887,-0.5947101345791616,-0.006144488017327377,0.0,0.0,0.01,-168.80921988999998,0.002138112,-1.557567876547817,-0.0005210292866632303,-0.24506352162025793,185,-0.12054729177372317,70.97,-0.12343464489741665,0.03763610915061804,-0.3059598032430464,552960,-0.24302011454310607,-0.857779134968048,-0.0009076631138447601,2976,0.0,-0.28645710015646153,-5.1192796589251754e-09,-0.05804792493877474,-5.606492059960927e-05,0.5,-0.4545977244660952,0.0049072265625,127.99803161621094,0.0002995723776,-34.06990222930908,-0.009000378521159291,0.014199614524841309,1.0013785362243652,0.0030027581,116,0.2,272.9332145690918
0.6493088,-1.4984860500716329e-05,31,0.0,-0.16764332366637968,-0.5965943030583181,-0.005940863750653114,0.0,0.0,0.01,-170.56019261,0.00221184,-1.5661995153975674,-0.0005552632717532631,-0.24017192255628636,191,-0.11486044424621229,72.66,-0.1299016538848971,0.0373877327582892,-0.3067760949821853,571392,-0.24557081703731695,-0.8771573924848335,-0.00024107566995077822,2978,1.085065175882644e-06,-0.2817502463661483,-5.179940262543023e-09,-0.05669003172068163,-5.907953202903194e-05,0.5,-0.46473364805902634,0.00506591796875,117.75904083251953,0.000299557632,-34.06985855102539,-0.009290898847393692,0.009848237037658691,1.0014337301254272,0.0030329921,120,0.2,258.98077926635744
0.64928576,-1.5693201411722282e-05,32,0.0,-0.1680157862424785,-0.5989369693818827,-0.006110689749215575,0.0,0.0,0.01,-169.93354115,0.002285568,-1.5627801498111817,-0.0005680380553228546,-0.2341072685630604,197,-0.11702247166676084,72.28,-0.12566988510985133,0.03529763086295948,-0.3073994199053952,589824,-0.23424189190276057,-0.8414443836939136,-0.0015663662312573384,2980,1.085065175882644e-06,-0.28470919721298765,-4.688551019685866e-09,-0.05486441902651965,-6.065539495798808e-05,0.5,-0.468756135500386,0.00784912109375,105.87260437011719,0.0002995428864,-34.06952018737793,-0.010166661790572106,0.015932857990264893,1.001556396484375,0.0035936232,124,0.2,233.89189224243165
0.6492627200000001,-1.6085586275493626e-05,33,0.0,-0.1671154959571136,-0.5956865179673533,-0.006295524925846226,0.0,0.0,0.01,-167.94573832000003,0.002359296,-1.5568157237204323,-0.000585840526326516,-0.24385908692412686,203,-0.12040872857999539,70.26,-0.12385565336606102,0.038413270879113906,-0.3071482111508606,608256,-0.2490672911135531,-0.789427848564505,-0.0005440818218471963,2981,6.5104104578495026e-06,-0.29294302897420915,-5.192727871962017e-09,-0.05738374108669918,-6.256198443729127e-05,0.5,-0.46440226436888365,0.00928955078125,97.14840698242188,0.0002995281408,-34.070058250427245,-0.010809513001004235,0.015452265739440918,1.001556158065796,0.004022816,128,0.2,211.2561897277832
0.64923968,-1.6405148700102256e-05,34,0.0,-0.16829103488234887,-0.5928999133039776,-0.006659165822891907,0.0,0.0,0.01,-169.03660441000002,0.002433024,-1.558954560148363,-0.0005980215495871989,-0.2504047760498826,210,-0.12541775075334208,71.39,-0.12464775109320828,0.037076472443040825,-0.30615074296600403,626688,-0.2420824221588469,-0.8525262044589232,-0.0017203789160560273,2983,0.0,-0.2989708794850246,-5.146754937877959e-09,-0.060325006892174744,-6.404620885439018e-05,0.5,-0.45613354293885017,0.00970458984375,87.3854751586914,0.0002995133952,-34.0753252029419,-0.010491472366265953,0.008443117141723633,1.0020763874053955,0.004031226,132,0.2,190.96296081542968
0.64921664,-1.742143508423032e-05,35,0.0,-0.16954011593411977,-0.5890213652036626,-0.005954890134754025,0.0,0.0,0.01,-169.36278675000005,0.002506752,-1.5596514658231042,-0.0006196670868546891,-0.2446138890166771,216,-0.11520738400977991,71.41,-0.12628186564446273,0.0395246941516669,-0.30673431274669083,645120,-0.24006857857330136,-0.8234782655540315,-0.0004650523158401575,2984,0.0,-0.27095101854857906,-5.430619439684513e-09,-0.05761390941961529,-6.628838674311292e-05,0.5,-0.4597879771113115,0.0102783203125,77.59444427490234,0.0002994986496,-34.07969512939453,-0.0110309106297791,-0.007581233978271484,1.0023202896118164,0.0041884286,136,0.2,173.16589965820313
0.6491936,-1.7403441346934408e-05,36,0.0,-0.16742131957016648,-0.5936359582304189,-0.006171604343075609,0.0,0.0,0.01,-171.46669949,0.00258048,-1.5580018016212729,-0.0006379072965340115,-0.24608379404622038,222,-0.12625132779257162,73.52,-0.11945949432588855,0.03571327797607155,-0.30707789365004734,663552,-0.24366434870509027,-0.8434821956490315,-0.0014107691949822216,2986,0.0,-0.2868462526466133,-5.2963627745414385e-09,-0.058682403726145894,-6.824904917595087e-05,0.5,-0.4545482274602427,0.0139892578125,65.83745574951172,0.000299483904,-34.07256736755371,-0.012210182030685246,0.011942744255065918,1.0015257596969604,0.004958474,140,0.2,151.79489974975587
0.6491705600000001,-1.7868879462438993e-05,37,0.0,-0.16836873544639833,-0.592613653792971,-0.006267492340041685,0.0,0.0,0.01,-169.59210617,0.002654208,-1.553662448712486,-0.0006642781765190746,-0.2492352559039326,228,-0.123264286588914,71.68,-0.11939547950977511,0.03784557083350428,-0.30749445464579384,681984,-0.23835177050382125,-0.8773377082638215,-0.0014487388407737577,2987,0.0,-0.2804861029692787,-5.418344299432588e-09,-0.05934977785209266,-7.053164364478055e-05,0.5,-0.44979768161873157,0.01893310546875,61.731834411621094,0.0002994691584,-34.07203674316406,-0.012324091233313083,0.014900028705596924,1.0018163919448853,0.005647062,144,0.2,136.42756385803222
0.64914752,-1.8859402705183216e-05,38,0.0,-0.16867086564171738,-0.5974797389207454,-0.0061976615927571204,0.0,0.0,0.01,-172.49640649,0.002727936,-1.556648287919938,-0.0006710042965342077,-0.2337922277952798,234,-0.11851208406956072,74.86,-0.13348183940656277,0.036373270485256355,-0.3068059297693353,700416,-0.23495921275693032,-0.7944543135478859,-0.0010250670360160987,2987,0.0,-0.3003911685156662,-5.279387015580699e-09,-0.0553988806718906,-7.300754880916852e-05,0.5,-0.45617902520217146,0.0214111328125,52.39424514770508,0.0002994544128,-34.08011131286621,-0.013432324957102537,0.0015242695808410645,1.0023988485336304,0.0059383027,148,0.2,121.9748146057129
