reward_terms/height,reward_terms/time,reward_terms/energy,reward_terms/fwd_speed,reward_terms/residual_rate,ankle/ankle_defl_peak,curriculum/ent_coef,reward_terms/track_yaw,curriculum/swing_frac_min,reward_terms/foot_ahead,curriculum/eff_scale,reward_terms/stance,curriculum/ctrl_jitter_ms,reward_terms/air_time,reward_terms/stand,ankle/ankle_spring_energy_peak,reward_terms/duty_sym,time/total_timesteps,curriculum/dr_scale,reward_terms/ang_xy,curriculum/stance_ratio,rollout/ep_rew_mean,reward_terms/foot_slip,reward_terms/step_rate,reward_terms/phase_contact,reward_terms/stop,reward_terms/stance_time,reward_terms/clearance,reward_terms/torque,reward_terms/residual,reward_terms/upright,reward_terms/coef_rate,curriculum/swing_frac_mean,curriculum/cmd_track_err,reward_terms/alive,reward_terms/hip_roll,time/fps,reward_terms/track_lin,reward_terms/assist_pen,reward_terms/vz,reward_terms/action_rate,reward_terms/motor_vel,time/iterations,time/time_elapsed,ankle/ankle_spring_trq_peak,reward_terms/stand_drift,reward_terms/overrun,reward_terms/angmom,rollout/ep_len_mean,curriculum/cmd_scale,reward_terms/lat_vel,curriculum/ctrl_drop_prob,est/vel_rmse,train/entropy_loss,train/std,train/clip_fraction,train/loss,train/explained_variance,train/learning_rate,train/approx_kl,train/clip_range,train/n_updates,train/value_loss,train/policy_gradient_loss,curriculum/stance_ratio_progress,curriculum/dr_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/eff_scale_progress,curriculum/ctrl_jitter_ms_progress
-0.0032478764549108193,0.0,0.0,0.0,0.0,0.5049653556221583,0.01,1.9999915355502753,0.04551866319444445,0.0,0.0,-0.002125790686825876,0.0,0.0,0.8047351547446208,0.0,0.0,202752,0.0,-1.3123879467001661e-06,0.7,-5.6484255600000015,-0.5353166130104264,-0.004123263888888917,0.0,0.0,0.0,0.0,0.0,-0.060828257397733516,-5.3452654696683174e-08,-1.5969295583445318,0.10232204861111112,0.5447467977843944,0.0,-0.013119434151770618,6918,1.2228181058496022,0.0,-0.019239870698244965,-0.24420778865968526,0.0,11,29,0.0,-0.02631942501489981,0.0,-0.028423787917369405,283.95,0.0,-2.3803248111911165e-09,0.0,0.5054915869623052,-36.90738430023193,1.0012422800064087,0.0061279296875,126.3904037475586,0.7506070733070374,0.00029963136,0.0031467588,0.2,40,286.22014846801756,-0.010262758011231199,,,,,
-0.0036580735856392966,0.0,0.0,0.0,0.0,0.5050180040740926,0.01,1.9999912819676118,0.04465060763888889,0.0,0.0,-0.0005815268981719595,0.0,0.0,0.716465609011677,0.0,0.0,221184,0.0,-1.3728770446868603e-06,0.7,1.7731801600000008,-0.5177598881217815,-0.004101562500000028,0.0,0.0,0.0,0.0,0.0,-0.06111064448829605,-5.7174821168501045e-08,-1.6098064402808747,0.10525173611111112,0.5025707293098558,0.0,-0.01284053204288405,6882,1.1208803658549622,0.0,-0.02082697923758516,-0.24591608832636946,0.0,12,32,0.0,-0.026874840329831493,0.0,-0.031166239749619004,282.91,0.0,-2.2751887929543083e-09,0.0,0.4907844922026349,-36.908396530151364,1.0014679431915283,0.0032958984375,137.1201171875,0.7714889645576477,0.000299594496,0.0025158108,0.2,44,292.98165435791014,-0.008775519079063088,,,,,
-0.0028169798927821206,0.0,0.0,0.0,0.0,0.5050402513271328,0.01,1.9999917656445112,0.034505208333333336,0.0,0.0,-0.006019209884558563,0.0,0.0,0.8730441246085188,0.0,0.0,239616,0.0,-1.2970628377824647e-06,0.7,1.5618748400000038,-0.5502771645034394,-0.004242621527777808,0.0,0.0,0.0,0.0,0.0,-0.06103643382898462,-5.7886097373566994e-08,-1.597168418791198,0.111083984375,0.46455001534977464,0.0,-0.014092733138415544,6816,1.3522731667646892,0.0,-0.01581406666717315,-0.24266597743513785,0.0,13,35,0.0,-0.013064828004711503,0.0,-0.026308287681948143,280.47,0.0,-2.0148532254546666e-09,0.0,0.471746767696068,-36.91040725708008,1.00150728225708,0.00543212890625,127.50970458984375,0.7944077849388123,0.000299557632,0.0030147613,0.2,48,283.44986190795896,-0.009648080533952452,,,,,
-0.0027848123779718546,0.0,0.0,0.0,0.0,0.5049934724220765,0.01,1.9999921485107164,0.04226345486111111,0.0,0.0,-0.005745631125480536,0.0,0.0,0.9837079306075124,0.0,0.0,258048,0.0,-1.2852177274475295e-06,0.7,37.80461674,-0.5413727463284931,-0.003927951388888912,0.0,0.0,0.0,0.0,0.0,-0.061190563641650146,-5.697609167312624e-08,-1.5960031604711944,0.10362413194444445,0.45113238586704585,0.0,-0.012872405291740009,6760,1.4608817644542422,0.0,-0.017469386266781288,-0.24405189026915655,0.0,14,38,0.0,-0.017073268933635935,0.0,-0.024969631911710276,337.43,0.0,-2.3448531817400513e-09,0.0,0.4824597270494209,-36.906637573242186,1.0011792182922363,0.00616455078125,126.8900146484375,0.8050921559333801,0.00029952076799999997,0.0032364887,0.2,52,278.0589538574219,-0.010044285093317739,,,,,
-0.0032872451426413946,0.0,0.0,0.0,0.0,0.5046916621630038,0.01,1.9999919571981968,0.03721788194444445,0.0,0.0,-0.00040894660194338336,0.0,0.0,0.8917421629286305,0.0,0.0,276480,0.0,-1.2826399877629722e-06,0.7,100.28507987,-0.5049834256300549,-0.003797743055555578,0.0,0.0,0.0,0.0,0.0,-0.060763407547995585,-6.058321993896456e-08,-1.5951171700338092,0.09822591145833333,0.4826818731747566,0.0,-0.01233677508291988,6705,1.2401419719332354,0.0,-0.01835691914985416,-0.2423256961688963,0.0,15,41,0.0,-0.025425658159154502,0.0,-0.028073630929500406,401.42,0.0,-2.1415941713293032e-09,0.0,0.45668040772054064,-36.90542011260986,1.0012158155441284,0.0048828125,137.77175903320312,0.8140588998794556,0.000299483904,0.002883838,0.2,56,289.0102874755859,-0.009932040504645556,,,,,
-0.0028809681738513797,0.0,0.0,0.0,0.0,0.5050803500416366,0.01,1.9999922804369037,0.037543402777777776,0.0,0.0,-0.00033810287691161836,0.0,0.0,1.0535998759334633,0.0,0.0,294912,0.0,-1.2854629826830366e-06,0.7,70.95044161000001,-0.5662178884238691,-0.004014756944444471,0.0,0.0,0.0,0.0,0.0,-0.06121057802353347,-5.677149030227653e-08,-1.6032346397258452,0.09708658854166666,0.49599468726641366,0.0,-0.012199047716853203,6653,1.4708549139208371,0.0,-0.01639851836814513,-0.24599070009333607,0.0,16,44,0.0,-0.02879084884394828,0.0,-0.025957602361841615,362.74,0.0,-2.35007858846692e-09,0.0,0.44625353515250543,-36.91153106689453,1.001876950263977,0.01043701171875,109.18767547607422,0.8369301557540894,0.00029944704,0.003891078,0.2,60,266.64246597290037,-0.010424398691975511,,,,,
-0.0029473982818067155,0.0,0.0,0.0,0.0,0.5050674716365068,0.01,1.9999914961507668,0.03662109375,0.0,0.0,-0.0007641202312266067,0.0,0.0,0.8695718521047909,0.0,0.0,313344,0.0,-1.2168532251379598e-06,0.7,97.14855010000001,-0.5199531659780888,-0.0037217881944444672,0.0,0.0,0.0,0.0,0.0,-0.060906543886407594,-5.734530761036979e-08,-1.6029624101569293,0.1039767795138889,0.5081525861079643,0.0,-0.014050317617697265,6630,1.2305949269658891,0.0,-0.017269727625248824,-0.2423206079827605,0.0,17,47,0.0,-0.028661850998697454,0.0,-0.02700972646276623,409.23,0.0,-2.227534501692258e-09,0.0,0.4507261278905038,-36.91163349151611,1.0015530586242676,0.00609130859375,137.8042755126953,0.8292597532272339,0.00029941017599999996,0.0031648218,0.2,64,300.0685317993164,-0.010443322407081724,,,,,
-0.003202781993887956,0.0,0.0,0.0,0.0,0.505082651497514,0.01,1.9999922496594809,0.04112413194444445,0.0,0.0,-0.00039129604478764263,0.0,0.0,0.9322340932842637,0.0,0.0,331776,0.0,-1.3212589328883244e-06,0.7,38.71996069,-0.5390192842778212,-0.004188368055555584,0.0,0.0,0.0,0.0,0.0,-0.061187233073765356,-5.534794195788473e-08,-1.5869647328084373,0.11672634548611112,0.5844503239332411,0.0,-0.013098443125294375,6585,1.3251981522078717,0.0,-0.01933487316121568,-0.24529752296500718,0.0,18,50,0.0,-0.03478750858831123,0.0,-0.02879867586375932,325.53,0.0,-2.2315444287051894e-09,0.0,0.4672095258489969,-36.9057315826416,1.0012484788894653,0.00950927734375,111.56364440917969,0.8592551350593567,0.00029937331199999997,0.003947188,0.2,68,239.8362579345703,-0.012005496775964275,,,,,
-0.0026287959368846933,0.0,0.0,0.0,0.0,0.5050371990278562,0.01,1.9999918407209867,0.030327690972222224,0.0,0.0,-0.00036327556850486415,0.0,0.0,0.9851951478151069,0.0,0.0,350208,0.0,-1.2042196830504425e-06,0.7,37.814711190000004,-0.5569907454546141,-0.004231770833333362,0.0,0.0,0.0,0.0,0.0,-0.06116274702126504,-5.734686406590907e-08,-1.601739609527705,0.11222330729166666,0.6237078423922809,0.0,-0.013002377231348481,6560,1.4494013232914795,0.0,-0.015352935907258456,-0.24395294054277247,0.0,19,53,0.0,-0.03370026658014154,0.0,-0.024528928597893563,322.8,0.0,-2.174079698583758e-09,0.0,0.4476757584560141,-36.90225963592529,1.000922441482544,0.0076416015625,125.82695770263672,0.8596410751342773,0.000299336448,0.0036941052,0.2,72,279.55854110717775,-0.01078656930476427,,,,,
-0.0024802676375125523,0.0,0.0,0.0,0.0,0.5051947157765013,0.01,1.9999924984082686,0.03342013888888889,0.0,0.0,-0.00018996903039577093,0.0,0.0,1.154493419068431,0.0,0.0,368640,0.0,-1.1519087523689022e-06,0.7,58.03493757999999,-0.5242213194439455,-0.004079861111111138,0.0,0.0,0.0,0.0,0.0,-0.06141288431299563,-6.313927141968848e-08,-1.5874981124336884,0.11892361111111112,0.4784185199958105,0.0,-0.013279757984396281,6537,1.6466482712207806,0.0,-0.013824445422458075,-0.2449680607066776,0.0,20,56,0.0,-0.04011523435815991,0.0,-0.02246476061822948,338.09,0.0,-2.0421714990741424e-09,0.0,0.4249669083166087,-36.903245544433595,1.0011194944381714,0.00830078125,126.42593383789062,0.8688178062438965,0.000299299584,0.0037790625,0.2,76,266.8413246154785,-0.01183516625314951,,,,,
-0.0025554412470584122,0.0,0.0,0.0,0.0,0.5043756052715229,0.01,1.9999924041910664,0.04112413194444445,0.0,0.0,-0.0011937967922640805,0.0,0.0,1.1509236117801693,0.0,0.0,387072,0.0,-1.1542663306253432e-06,0.7,85.80024442,-0.5711697994898343,-0.0038845486111111363,0.0,0.0,0.0,0.0,0.0,-0.0612899097286749,-6.115891374708512e-08,-1.6086772285245796,0.1027560763888889,0.5239884928228921,0.0,-0.012889760188654094,6518,1.6552245077516756,0.0,-0.014704800265276284,-0.24418779773676955,0.0,21,59,0.0,-0.04366506091480544,0.0,-0.023593030809756922,367.63,0.0,-2.0830326201631002e-09,0.0,0.42277806372297966,-36.907555389404294,1.0013833045959473,0.005322265625,119.24911499023438,0.8788338899612427,0.00029926272,0.003187172,0.2,80,269.727530670166,-0.010062605264829471,,,,,
-0.0019314385708957063,0.0,0.0,0.0,0.0,0.5049469671791026,0.01,1.9999928640607223,0.031032986111111112,0.0,0.0,-0.0005909744052260838,0.0,0.0,1.2037589680015925,0.0,0.0,405504,0.0,-1.1211843482051308e-06,0.7,126.56348920999999,-0.5782228697241936,-0.004025607638888916,0.0,0.0,0.0,0.0,0.0,-0.061603811898339696,-6.1219341120356e-08,-1.603669825161108,0.12174479166666666,0.4558005529409453,0.0,-0.013151046059177288,6496,1.7129296704797083,0.0,-0.011226840427348965,-0.24490091888696433,0.0,22,62,0.0,-0.03894477934260779,0.0,-0.01984588377575524,398.5,0.0,-1.888122596053542e-09,0.0,0.4208749468060996,-36.90946006774902,1.0014004707336426,0.0083984375,124.64311981201172,0.8848109245300293,0.00029922585599999996,0.003736196,0.2,84,272.3396705627441,-0.011418775364290923,,,,,
-0.0022703282902665667,0.0,0.0,0.0,0.0,0.504854125470892,0.01,1.9999924451859572,0.035970052083333336,0.0,0.0,-0.0006140535285571239,0.0,0.0,1.2051235364851016,0.0,-0.00027489409258009125,423936,0.0,-1.1788148147305079e-06,0.7,159.77407041,-0.5607606575373268,-0.003949652777777804,0.0,0.0,0.0,0.0,0.0,-0.061374911795179926,-6.282015300998592e-08,-1.5823915693647757,0.11195203993055557,0.5110230432751445,0.0,-0.013077953920987978,6479,1.7301022246573516,0.0,-0.012485164553487573,-0.24522153804395602,0.0,23,65,0.0,-0.04184441117319482,0.0,-0.021004594845719603,433.42,0.0,-1.963784201650824e-09,0.0,0.4190741209826859,-36.90993804931641,1.0014821290969849,0.0112060546875,118.95917510986328,0.8876762390136719,0.000299188992,0.004219196,0.2,88,260.3544731140137,-0.012307520129252226,,,,,
-0.0024924662109677112,0.0,0.0,0.0,0.0,0.5045399299008835,0.01,1.9999925990024492,0.026421440972222224,0.0,0.0,-0.0003770623052419167,0.0,0.0,1.3947951411343298,0.0,0.0,442368,0.0,-1.191140235996374e-06,0.7,157.98960183999998,-0.5510327205488696,-0.0035373263888889075,0.0,0.0,0.0,0.0,0.0,-0.06143546534030628,-6.446080764845724e-08,-1.5943171548366566,0.09922960069444445,0.5465211934707882,0.0,-0.01314449245036826,6476,1.88280290365433,0.0,-0.01363017376892041,-0.24529018562257823,0.0,24,68,0.0,-0.04292047480488444,0.0,-0.021481081899136438,436.66,0.0,-2.008009447488767e-09,0.0,0.42311035412638087,-36.907714653015134,1.0014132261276245,0.0094482421875,118.87212371826172,0.8999204635620117,0.000299152128,0.003958901,0.2,92,268.91661071777344,-0.011745657626306638,,,,,
-0.002187529535764858,0.0,0.0,0.0,0.0,0.5052023163032469,0.01,1.9999929142320083,0.03564453125,0.0,0.0,-0.0006875216562265385,0.0,0.0,1.5144899968816565,0.0,0.0,460800,0.0,-1.0921069322185746e-06,0.7,243.61896763000001,-0.5946896453437431,-0.0035373263888889097,0.0,0.0,0.0,0.0,0.0,-0.061876473090476836,-7.365945782617732e-08,-1.5995673462471416,0.10164388020833333,0.49231798930147697,0.0,-0.01330056738478815,6465,2.0494628407575273,0.0,-0.010455575350119308,-0.24548849687163474,0.0,25,71,0.0,-0.0289209372791442,0.0,-0.018963432903556527,569.1,0.0,-1.888348503980049e-09,0.0,0.400434817224634,-36.908968925476074,1.0013813972473145,0.00560302734375,136.89744567871094,0.9050853848457336,0.000299115264,0.0031806491,0.2,96,296.1323745727539,-0.00971467606141232,,,,,
-0.002371208495716676,0.0,0.0,0.0,0.0,0.5049810664071852,0.01,1.999992515999263,0.028700086805555556,0.0,0.0,-0.0009964068735770506,0.0,0.0,1.187700985800229,0.0,0.0,479232,0.0,-1.0793943587565206e-06,0.7,301.11294728999997,-0.5071227135449531,-0.0033203125000000164,0.0,0.0,0.0,0.0,0.0,-0.06176557779466322,-6.781784777255697e-08,-1.5802411320743177,0.09979926215277778,0.3635891767483973,0.0,-0.014670355190835791,6441,1.664606979556894,0.0,-0.011606448267690745,-0.24472767048099028,0.0,26,74,0.0,-0.01771612895366185,0.0,-0.019709567624773338,605.66,0.0,-1.88616205280132e-09,0.0,0.40030887048223907,-36.91215896606445,1.0017364025115967,0.0100830078125,141.42068481445312,0.8984365463256836,0.0002990784,0.0037871837,0.2,100,288.2137710571289,-0.010713485965970904,,,,,
-0.0018647697137727885,0.0,0.0,0.0,0.0,0.5045821941876972,0.01,1.9999927076809223,0.027777777777777776,0.0,0.0,-0.0010813496744641314,0.0,0.0,1.3307108319732286,0.0,0.0,497664,0.0,-1.0840621271453685e-06,0.7,304.5938635,-0.5261228671476722,-0.0036566840277777995,0.0,0.0,0.0,0.0,0.0,-0.06195481477968355,-6.710073029810646e-08,-1.597152936915149,0.1191134982638889,0.5402270966382826,0.0,-0.016063798181045877,6424,1.8637644611988229,0.0,-0.010281487259584141,-0.2442373599487613,0.0,27,77,0.0,-0.012680708442381644,0.0,-0.01869272067746106,620.92,0.0,-1.9039925288189437e-09,0.0,0.3793421332311269,-36.91099319458008,1.0013911724090576,0.00848388671875,113.08011627197266,0.9188154339790344,0.00029904153599999997,0.0038752325,0.2,104,244.80070114135742,-0.012106537941144779,,,,,
-0.002093553198050659,0.0,-4.8667491238577916e-08,0.0,0.0,0.5050025397106382,0.01,1.9999927284441386,0.035101996527777776,0.0,2.6879999999999997e-05,-0.0032134056632992913,0.0009216,0.0,1.2936184078642292,0.0,-2.180960990901936e-06,516096,0.0002304,-1.0844827326090874e-06,0.699993856,265.41498185,-0.5590497108262323,-0.0038085937500000233,0.0,0.0,0.0,0.0,-8.373107418627158e-07,-0.06180402227503454,-6.55459308793972e-08,-1.602961019734963,0.11067708333333334,0.5611707736696167,0.0,-0.013271357962385072,6162,1.8239358785980226,0.0,-0.011528882223635573,-0.24437674171660817,-5.2722189006825045e-09,28,83,0.0,-0.013779142233765957,0.0,-0.019423516922663232,532.22,0.0,-2.020333779058021e-09,1.152e-05,0.3870439799451791,-36.902492904663085,1.0010600090026855,0.01107177734375,109.0204849243164,0.9168180227279663,0.000299004672,0.0041677468,0.2,108,253.19939498901368,-0.011617000040132552,7.68e-05,0.0002304,0.0002304,7.68e-05,0.0002304
