curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/angmom,time/fps,reward_terms/foot_ahead,reward_terms/fwd_speed,reward_terms/residual,reward_terms/vz,reward_terms/height,reward_terms/stop,reward_terms/motor_vel,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/overrun,reward_terms/stance_time,curriculum/sprint_dist_m,reward_terms/action_rate,reward_terms/stance,curriculum/stance_ratio,reward_terms/coef_rate,rollout/ep_len_mean,reward_terms/torque,time/time_elapsed,reward_terms/phase_contact,reward_terms/air_time,reward_terms/assist_pen,curriculum/eff_scale,time/total_timesteps,reward_terms/energy,reward_terms/foot_slip,reward_terms/upright,reward_terms/ang_xy,time/iterations,reward_terms/clearance,curriculum/ent_coef,reward_terms/time,reward_terms/alive,rollout/ep_rew_mean,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,train/loss,train/clip_range,train/std,train/n_updates,train/learning_rate,train/clip_fraction,train/approx_kl,train/value_loss
0.0,0.0,0.0,-0.11796036207852774,4175,0.0,-0.1799681115855863,-0.10664392726180372,-0.20204549819014997,-0.022893453407894997,0.0,-2.549912897317494e-05,-0.0572968837560516,-4.257392358425143e-08,0.0,0.0,25.20736,-0.10028489290148085,-0.007492367180972254,0.6496820480000001,-1.295947166741249,218.84,-0.0008968605339188014,83,-0.3604367271809826,0.00043022926547564566,0.0,0.0013824,350208,-0.0001273703556146625,-0.6268670116429852,-0.2799203027769558,-0.4617848500782888,19,0.08754544301314494,0.01,-0.5,0.0,-153.36511411,-0.49768149852752686,0.007897120512401065,-33.18897946675619,46.97268295288086,0.2,0.9768525958061218,137356,0.000299778816,0.2784423828125,0.046053953,101.93060811360677
0.0,0.0,0.0,-0.1069475259365151,4186,0.0,-0.1982121612258434,-0.10624720204127294,-0.1840877546718265,-0.01445596649946879,0.0,-2.646909664350167e-05,-0.05090095792010418,-4.2964045777037894e-08,0.0,0.0,25.21888,-0.10150292105757605,-0.004172559222068781,0.649664384,-1.2972514382765012,179.87,-0.0009562555771003812,88,-0.3654011356382502,0.00027940488265206415,0.0,0.0014592,368640,-0.0001337678793299044,-0.6434587070710504,-0.25871776928866314,-0.4650870786021801,20,0.07948269468608044,0.01,-0.5,0.0,-143.90323174,-0.4375070333480835,0.003113761012043272,-33.19447980608259,38.98558807373047,0.2,0.9772593379020691,137358,0.000299766528,0.31051199776785715,0.04881984,89.1768057686942
0.0,0.0,0.0,-0.11600041844442928,4200,0.0,0.04636120590169362,-0.10630770283351704,-0.21477611419813344,-0.021418570315126794,0.0,-2.778945508138699e-05,-0.06230320386694378,-4.4918283867530086e-08,0.0,0.0,25.2304,-0.100611441570611,-0.0035679276674966884,0.64964672,-1.2912469049137945,191.21,-0.0010017065421149612,92,-0.37111884492776936,0.00041775101110235683,0.0,0.001536,387072,-0.00013957314385615262,-0.6307131550994192,-0.3054866814133619,-0.45482045448602776,21,0.08927429224818374,0.01,-0.5,0.0,-146.29482782000002,-0.6927261352539062,0.007792733920117219,-33.192883809407554,35.347599029541016,0.2,0.9770570993423462,137360,0.00029975423999999997,0.3035074869791667,0.049070954,77.93699391682942
0.0,0.0,0.0,-0.112667892474279,4212,0.0,-0.06518320831037004,-0.10626839944685249,-0.19276993177228882,-0.014974872002114682,0.0,-2.9711018036940428e-05,-0.05767979415211602,-4.4355668347299037e-08,0.0,0.0,25.24192,-0.1004781783776173,-0.009784555124405618,0.649629056,-1.2906939417519412,179.95,-0.0010758250316804828,96,-0.3649313168404466,0.00039225181616428826,0.0,0.0016128,405504,-0.00014989630920557301,-0.6379470356393435,-0.2801054847008783,-0.45360228865157204,22,0.08546303948966667,0.01,-0.5,0.0,-143.82636902000002,-0.7709791660308838,0.013408634889250001,-33.195098876953125,36.13459014892578,0.2,0.9772035479545593,137362,0.000299741952,0.3354899088541667,0.05650703,79.28526560465495
0.0,0.0,0.0,-0.11721356369267119,4224,0.0,-0.05693922397019205,-0.10625095957504721,-0.20635063359250314,-0.017161650909443278,0.0,-3.160436363042099e-05,-0.05055075623654906,-4.394133571564716e-08,0.0,0.0,25.25344,-0.10102914601436795,-0.0057337074798428245,0.6496113920000001,-1.306660491703756,170.02,-0.0011247028234764892,100,-0.3596767339687637,0.00027940479857433174,0.0,0.0016896,423936,-0.00015764505685861126,-0.6479037679836102,-0.27518632855501796,-0.4618535214536639,23,0.08118518024457629,0.01,-0.5,0.0,-141.31734774,-0.893107533454895,0.009050066893299421,-33.196861267089844,36.343204498291016,0.2,0.9772669672966003,137364,0.000299729664,0.3219401041666667,0.05240083,78.78122584025066
0.0,0.0,0.0,-0.10769158957739257,4234,0.0,0.02012213152819782,-0.1061111215807878,-0.19894493014163742,-0.01596415564269265,0.0,-3.2900545107986344e-05,-0.05839418543592209,-4.51239229572298e-08,0.0,0.0,25.26496,-0.10159051738055508,-0.011719080534752955,0.649593728,-1.298644088533039,184.5,-0.001170255188010988,104,-0.36213731317092485,0.00035698714782483876,0.0,0.0017664,442368,-0.00016500290433338457,-0.6494580115952586,-0.2776457882520872,-0.438430034691772,24,0.08534258724496298,0.01,-0.5,0.0,-144.76436634,-0.645209789276123,0.009622725270067653,-33.200255711873375,36.1240119934082,0.2,0.9774030447006226,137366,0.000299717376,0.3075358072916667,0.050211087,84.36211268107097
0.0,0.0,0.0,-0.12056646902350138,4243,0.0,0.12294391542433278,-0.10614749080731062,-0.2275527002261798,-0.021197852975999857,0.0,-3.4789691699237453e-05,-0.06109908905402951,-4.436633115104066e-08,0.0,0.0,25.27648,-0.10033981485425807,-0.0069232011505603475,0.649576064,-1.282689271738126,183.24,-0.0011826767331130363,108,-0.3640520727361082,0.0003965920477639884,0.0,0.0018432,460800,-0.0001709508952516752,-0.657439128390682,-0.33471191846936316,-0.43832959103470603,25,0.09433042646210998,0.01,-0.5,0.0,-144.91570688999997,-1.003143310546875,0.016767254471778868,-33.19827880859375,29.79990577697754,0.2,0.9770863056182861,137367,0.00029970508799999996,0.28818359375,0.02640972,70.86860046386718
0.0,0.0,0.0,-0.11136650112095567,4252,0.0,0.124612626294486,-0.10635675140254115,-0.19796013085974012,-0.01578027255578151,0.0,-3.7036356666469805e-05,-0.05527356018603906,-4.5389223627230345e-08,0.0,-4.0689754920701184e-05,25.288,-0.10080354886246833,-0.014202785416930399,0.6495584,-1.2981738588483547,174.54,-0.0012950647088365468,112,-0.36284018100851273,0.00039713467251405947,0.0,0.00192,479232,-0.00018406969779377128,-0.6681613694689995,-0.28478165224663426,-0.4539801016690701,26,0.08842019184075188,0.01,-0.5,0.0,-142.24518716999998,-1.225677490234375,0.009517923016877225,-33.203369140625,29.82848358154297,0.2,0.977374792098999,137369,0.0002996928,0.3216959635416667,0.063741416,66.16523361206055
0.0,0.0,0.0,-0.11181491470182697,4260,0.0,0.022066357502473113,-0.10643589568175721,-0.21031479899348804,-0.018534544528082154,0.0,-3.792136639977167e-05,-0.059474224055268254,-4.463739841077278e-08,0.0,-6.91728524139358e-06,25.29952,-0.10061384343231257,-0.008093208113881737,0.6495407360000001,-1.2942686561390562,177.46,-0.001339500646123292,116,-0.35285619909776994,0.000297308365891998,0.0,0.0019968,497664,-0.00018820943633562906,-0.6300496675689902,-0.2782594111115697,-0.4566715351238475,27,0.0901635728781735,0.01,-0.5,0.0,-143.18302862,-1.06296706199646,0.009167940045396486,-33.204245249430336,32.45527267456055,0.2,0.97737717628479,137371,0.000299680512,0.3163248697916667,0.05096819,71.71819814046223
0.0,0.0,0.0,-0.11555937949003936,4267,0.0,0.024861236874707204,-0.10606726493016366,-0.22235564929792073,-0.01874971784344016,0.0,-3.8971888441018416e-05,-0.0539066242428721,-4.57167107530873e-08,0.0,0.0,25.31104,-0.10130054440720687,-0.013472504983656281,0.649523072,-1.2909950865344655,173.23,-0.0014056559425806292,120,-0.3570154828095475,0.00032606263024111587,0.0,0.0020736,516096,-0.00019623447232467597,-0.6473600693088601,-0.3230164307167385,-0.4356019025573883,28,0.09068202765887505,0.01,-0.5,0.0,-142.35353451000003,-0.933779239654541,0.004916395215938489,-33.20604451497396,32.473262786865234,0.2,0.9774002432823181,137373,0.000299668224,0.2878824869791667,0.056779034,67.91386858622234
0.0,0.0,0.0,-0.11071993843979146,4275,0.0,0.11893337015608701,-0.10655933374976724,-0.2128404292388099,-0.01793889734400175,0.0,-4.209465912021169e-05,-0.06303078087216395,-4.328870563959997e-08,0.0,-0.00012830878323357966,25.32256,-0.10098663371969867,-0.008547050087746151,0.649505408,-1.2941496576236136,174.37,-0.0014461779386757188,125,-0.355994701023824,0.00038248614873737097,0.0,0.0021504,534528,-0.00020772136438161997,-0.6448773155838052,-0.2896288668570937,-0.43159538821312604,29,0.09307082937121265,0.01,-0.5,0.0,-142.28278074,-0.9359959363937378,0.015102730691432953,-33.20129470825195,33.37839889526367,0.2,0.9769405126571655,137374,0.00029965593599999996,0.274169921875,0.023594707,69.56975402832032
0.0,0.0,0.0,-0.11681814068652674,4283,0.0,0.013009325285006132,-0.10654151497633804,-0.19174167650532847,-0.016981102248059977,0.0,-4.341202794372369e-05,-0.05068712048834525,-4.216931767260369e-08,0.0,0.0,25.33408,-0.1001122013751728,-0.007837433691730391,0.649487744,-1.29871206234449,177.9,-0.0014984831582014104,129,-0.3734365676213806,0.00028862782831614214,0.0,0.0022272,552960,-0.00021531510065540807,-0.6592020364006349,-0.2726710881927804,-0.45692194518417334,30,0.08356130280195757,0.01,-0.5,0.0,-143.36745266000003,-1.6297328472137451,0.003410101247330507,-33.20776875813802,27.86490821838379,0.2,0.9774233102798462,137376,0.000299643648,0.26513671875,0.05127792,60.17730840047201
0.0,0.0,0.0,-0.12936768868345422,4289,0.0,0.01778179347742049,-0.1062503164728824,-0.2226624162382519,-0.01693531082956427,0.0,-4.345321951995914e-05,-0.060367561705081875,-4.599680025552006e-08,0.0,0.0,25.3456,-0.09942467785710157,-0.014389706496653795,0.6494700800000001,-1.2917433145812203,170.4,-0.0015593250098805127,133,-0.3543104175674609,0.00036512505741686456,0.0,0.002304,571392,-0.00021718719597828642,-0.6343486122241235,-0.28501102368318937,-0.449307845440842,31,0.09046997987237712,0.01,-0.5,0.0,-141.58787863999999,-1.4401378631591797,0.009016094806914529,-33.212013244628906,27.54725456237793,0.2,0.9775349497795105,137378,0.00029963136,0.291748046875,0.060091954,59.1402702331543
0.0,0.0,0.0,-0.12847341550236607,4293,0.0,0.1710918767048953,-0.10618047367953103,-0.2132020392606074,-0.021523327033332356,0.0,-4.500734681751101e-05,-0.06041474914974595,-4.267415791059952e-08,0.0,-2.0751713438787396e-05,25.35712,-0.10076420234525958,-0.0031937593130656307,0.649452416,-1.2935815797075385,170.16,-0.0016000908532509326,137,-0.3691735865174767,0.00031304182872797054,0.0,0.0023808,589824,-0.00022590951701750733,-0.6806445644078933,-0.30499952784899487,-0.4282713404529448,32,0.09074120534585323,0.01,-0.5,0.0,-140.7650912,-1.8167223930358887,0.02099667163565755,-33.21014595031738,27.721155166625977,0.2,0.9771086573600769,137379,0.000299619072,0.29473876953125,0.027878182,57.59212875366211
0.0,0.0,0.0,-0.1216807842412503,4297,0.0,0.2423714693329782,-0.10634534425959238,-0.19978980211661906,-0.01866874043201318,0.0,-4.7910303532802016e-05,-0.059546865971016244,-4.25621013722823e-08,0.0,-0.00011677995725120936,25.36864,-0.10028013220049885,-0.0024794675554932013,0.649434752,-1.2949347813187027,179.67,-0.0016797737635191946,141,-0.36859126076348603,0.0004242612372359468,0.0,0.0024576,608256,-0.00023726564690302812,-0.6861810330885371,-0.27637166418918496,-0.45337131510733886,33,0.08623625895433626,0.01,-0.5,0.0,-143.66086327000002,-1.8089072704315186,0.022579993447288872,-33.21669464111328,26.75469970703125,0.2,0.9774950742721558,137380,0.000299606784,0.3421875,0.031726215,55.00933151245117
0.0,0.0,0.0,-0.11006645194110946,4302,0.0,0.0010337266373371407,-0.1062717820717695,-0.1957453431857814,-0.016565980132567677,0.0,-4.791563290278959e-05,-0.057397999131657995,-4.643837666109442e-08,0.0,0.0,25.38016,-0.10187645683510738,-0.0052604743679984575,0.649417088,-1.2991378525740964,183.29,-0.0017326306027528782,145,-0.37529151924855314,0.0003781459139039119,0.0,0.0025344,626688,-0.00024096824909392592,-0.6673317725434303,-0.2589718019549052,-0.43296307795940103,34,0.08387964769717875,0.01,-0.5,0.0,-144.65580993,-1.7211930751800537,0.008526249633481106,-33.222222646077476,27.113618850708008,0.2,0.977855384349823,137382,0.000299594496,0.3182373046875,0.069608755,58.613521575927734
0.0,0.0,0.0,-0.14115119600438214,4307,0.0,0.037409951421335345,-0.10625079964452656,-0.26078964573055574,-0.02536775287459973,0.0,-4.823351962910946e-05,-0.061630729521048595,-4.4876338013554796e-08,0.0,0.0,25.39168,-0.10006735065673716,-0.014644815995331791,0.6493994240000001,-1.2914078252169425,179.68,-0.0017044775631048685,149,-0.36242236285644797,0.0003119568023571952,0.0,0.0026112,645120,-0.0002404028500336096,-0.6588733542750803,-0.35893847772579307,-0.4460668879958,35,0.0953216648824268,0.01,-0.5,0.0,-144.25282429000004,-0.8039844036102295,0.014202408182124296,-33.22302373250326,30.069307327270508,0.2,0.9777384996414185,137384,0.000299582208,0.3232421875,0.047979593,66.70755958557129
0.0,0.0,0.0,-0.1208913026328317,4313,0.0,-0.13096865118473608,-0.10637167590300187,-0.22759943851538475,-0.01951417121520636,0.0,-5.056864326361673e-05,-0.05571589450706876,-4.444333886560532e-08,0.0,0.0,25.4032,-0.1025043327198907,-0.01423065893450803,0.64938176,-1.3028673519930467,182.57,-0.0017994155630817747,153,-0.3719564197749442,0.00034830654234004516,0.0,0.002688,663552,-0.00025075070673112116,-0.6290169495063819,-0.3042578021773631,-0.4512851609147768,36,0.08920613436880725,0.01,-0.5,0.0,-145.07806784000002,-2.6543657779693604,0.017339102178812026,-33.2211555480957,25.00180435180664,0.2,0.9774675369262695,137385,0.00029956992,0.279931640625,0.023255201,49.030130767822264
