reward_terms/coef_rate,reward_terms/stance,time/time_elapsed,reward_terms/upright,reward_terms/angmom,reward_terms/overrun,reward_terms/vz,reward_terms/torque,rollout/ep_rew_mean,reward_terms/stance_time,curriculum/swing_frac_min,time/total_timesteps,reward_terms/yaw_rate,reward_terms/motor_vel,reward_terms/height,reward_terms/imp_rate,reward_terms/hip_roll,ankle/ankle_spring_energy_peak,reward_terms/stop,reward_terms/residual_rate,curriculum/stance_ratio,reward_terms/duty_sym,reward_terms/residual,time/iterations,time/fps,curriculum/swing_frac_mean,reward_terms/alive,reward_terms/phase_contact,ankle/ankle_spring_trq_peak,reward_terms/swing_floor,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,reward_terms/air_time,ankle/ankle_defl_peak,reward_terms/fwd_speed,curriculum/sprint_dist_m,reward_terms/ang_xy,reward_terms/action_rate,reward_terms/assist_pen,reward_terms/foot_ahead,reward_terms/step_rate,reward_terms/lat_vel,curriculum/ent_coef,curriculum/pitch_assist,rollout/ep_len_mean,reward_terms/foot_slip,curriculum/eff_scale,reward_terms/energy,reward_terms/clearance,reward_terms/time,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/entropy_loss,train/clip_range,train/std,train/loss,train/clip_fraction,train/learning_rate,curriculum/log_std_clamp
-0.10790891283294954,-0.008304086185119363,7099,-0.0893933463821287,-0.04620613671990421,0.0,-0.057617012538959976,-0.2379967553911505,1920.68284606,-0.0001500097245702313,0.5401475694444444,47646720,-1.4523943124723822,-0.002361058464603742,-0.005383904668369182,-0.010255151392922835,-0.25021658558135484,0.0,0.0,0.0,0.604356224,0.0,-0.11061316310688195,2585,6710,0.6595052083333333,0.0,-0.155499729440434,0.0,0.0,2.1832704,0.027290880000000003,0.0010959179586886119,0.5099344835824847,5.21281312023554,54.76768,-0.2314566930472291,-0.06816753648892607,0.0,0.0,0.0,-0.06957270413840315,0.007170688,0.20619520000000002,3713.81,-0.42095682163861614,0.1984512,-0.020103379406567458,0.2601409156302054,-0.5,0.03643802,164105,-0.017688652989454566,0.9525895118713379,167.939852142334,-28.778444957733154,0.2,0.6768774390220642,60.63541030883789,0.3392822265625,0.000268247808,-0.39222592714488397
-0.09708746857963156,-0.005519837874200143,7102,-0.0561346427348283,-0.0429695219076366,0.0,-0.05308171156734031,-0.2353545354805781,1875.40455942,-2.034438592899177e-06,0.5515407986111112,47665152,-1.4430244806404908,-0.0023744416642023218,-0.0018309691107259128,-0.010161236901043097,-0.23916129143845874,0.0,8.738885148531937e-44,0.0,0.60433856,0.0,-0.11054407435289976,2586,6710,0.6698676215277778,0.0,-0.142349737233093,0.0,0.0,2.184192,0.0273024,0.0011425758744331284,0.5017995509813288,5.363642427880688,54.7792,-0.2207125652076139,-0.06747225655325655,0.0,0.0,0.0,-0.06681742197980717,0.007168384,0.20588799999999996,3644.74,-0.42497746123784774,0.198528,-0.020297380855499134,0.27087555965917975,-0.5,0.025931483,164109,-0.018807803379604592,0.9554978013038635,236.87166213989258,-28.76828842163086,0.2,0.6765946745872498,103.69629669189453,0.2799072265625,0.00026823552,-0.39254532936568604
-0.09522411323443254,-0.0034521446717916014,7105,-0.06259252818581434,-0.04750617947940976,0.0,-0.05342516894003638,-0.23636480490623424,1853.4128145900002,-1.0714882389745779e-05,0.5541449652777778,47683584,-1.4425157864148854,-0.002376594021061942,-0.0021698514639790357,-0.01016760913447943,-0.24025765168640412,0.0,4.632507175237571e-50,0.0,0.604320896,0.0,-0.11053974071186684,2587,6710,0.6716037326388888,0.0,-0.14107126388136557,0.0,0.0,2.1851136,0.027313920000000005,0.0012543378236134434,0.501278908686154,5.447336909142544,54.79072,-0.22196946258928327,-0.06875438618561971,0.0,0.0,0.0,-0.05972898351866745,0.00716608,0.2055808,3609.35,-0.42026321876813805,0.1986048,-0.02030661753931515,0.26873578531855535,-0.5,0.032819957,164113,-0.022044435259886086,0.9494282007217407,169.27191619873048,-28.75971403121948,0.2,0.6764177083969116,67.53523254394531,0.25665283203125,0.000268223232,-0.392864731586488
-0.08958595825239064,-0.0027973175603306856,7108,-0.05401148687200901,-0.04533665697222413,0.0,-0.05000487018166152,-0.23393422524850152,1838.56774974,0.0,0.5557183159722222,47702016,-1.4332779987315394,-0.0023180069178531746,-0.0011639540928518543,-0.010365927506203819,-0.2354722794951178,0.0,0.0,0.0,0.604303232,0.0,-0.11029613564342972,2588,6710,0.6719292534722222,0.0,-0.1370657795180795,0.0,0.0,2.1860352,0.027325440000000003,0.0011680749335533215,0.5004793599806124,5.56830387479316,54.80224,-0.21081457625672226,-0.06795325731538897,0.0,0.0,0.0,-0.05476474451081899,0.007163776,0.20527359999999994,3584.5,-0.4286418151323586,0.1986816,-0.020074683157976902,0.2749577879349403,-0.5,0.04059025,164117,-0.02180041203973815,0.9463672637939453,153.18586273193358,-28.755935192108154,0.2,0.676509439945221,55.8968391418457,0.3295654296875,0.000268210944,-0.39318413380729006
-0.09629743623705928,-0.0002524424833270735,7111,-0.048941951610951794,-0.041519136413073705,0.0,-0.047234358510192705,-0.2354843633118057,1798.1320544700002,0.0,0.5558810763888888,47720448,-1.4296927585486854,-0.002308640344187741,-0.001095556090135221,-0.010267145047395843,-0.2399526022559678,0.0,0.0,0.0,0.604285568,0.0,-0.11040987915250344,2589,6710,0.6684299045138888,0.0,-0.142635847977705,0.0,0.0,2.1869568,0.02733696,0.0011073111220159465,0.5051824077534444,5.570344484448129,54.81376,-0.20880777589754496,-0.06829716049418806,0.0,0.0,0.0,-0.0590175062848765,0.007161472,0.2049664,3517.3,-0.42334719200576326,0.1987584,-0.02005631973174249,0.27223919536478985,-0.5,0.04089587,164121,-0.018760574341285974,0.9043009877204895,121.92242698669433,-28.746916198730467,0.2,0.6762180924415588,47.70039749145508,0.344873046875,0.00026819865599999996,-0.39350353602809207
-0.10468957814544178,-0.004000883278869511,7114,-0.0661110882127881,-0.041928952392521035,0.0,-0.05144975895107647,-0.23724597964189875,1776.75041319,-9.277265053242445e-05,0.5418836805555556,47738880,-1.451673037884387,-0.0024012042911752997,-0.0021921702735101943,-0.01029307282946992,-0.23037136038804007,0.0,0.0,0.0,0.604267904,0.0,-0.11064314048203468,2590,6710,0.6547037760416667,0.0,-0.1583176383108397,0.0,0.0,2.1878784,0.027348479999999998,0.0010139952549555649,0.5052241229533794,5.427904753374731,54.82528,-0.2156710460068468,-0.06832223757334405,0.0,0.0,0.0,-0.055820686488444626,0.0071591680000000005,0.20465920000000004,3483.3,-0.43098901165899217,0.1988352,-0.02049188701674997,0.2591747305777069,-0.5,0.032559376,164125,-0.019421408406924457,0.9020918011665344,201.7020034790039,-28.73490619659424,0.2,0.6758286356925964,72.94291687011719,0.31956787109375,0.000268186368,-0.3938229382488941
-0.10288122894928411,-0.005252697346131712,7116,-0.07544973146267946,-0.04662559237962059,0.0,-0.05294320065841643,-0.23961543121686418,1709.7524224100002,-0.0008025425470097818,0.5423177083333334,47757312,-1.4503165722848061,-0.0024122154337976698,-0.002337610966381401,-0.010234089460318911,-0.22182723654485276,0.0,0.0,0.0,0.60425024,0.0,-0.11044524832460413,2591,6710,0.6583930121527778,0.0,-0.1532380028055929,0.0,0.0,2.1888,0.027360000000000002,0.0010525153742896186,0.5096636184183836,5.400541946084566,54.8368,-0.22237572065231503,-0.06969544063156166,0.0,0.0,0.0,-0.06278871364387907,0.007156864000000001,0.20435199999999998,3369.91,-0.4397938442565215,0.198912,-0.020517430906964063,0.26076473326058797,-0.5,0.031654257,164129,-0.021932572149671613,0.9259474873542786,236.29168014526368,-28.723102474212645,0.2,0.6755018830299377,80.970458984375,0.277587890625,0.00026817408,-0.3941423404696961
-0.1003198851104106,-0.011226756415301485,7119,-0.07526523857172131,-0.04572077688134304,0.0,-0.05369273721149778,-0.23088109151697578,1670.7740480300001,-0.00015082344826724794,0.55126953125,47775744,-1.4420675923293187,-0.002294093314183147,-0.0032074864596059157,-0.01023032860314141,-0.24547726196563138,0.0,0.0,0.0,0.604232576,0.0,-0.11029404561639232,2592,6710,0.6619194878472222,0.0,-0.1580161075138103,0.0,0.0,2.1897216,0.02737152,0.0011187043952910851,0.5009951837957662,5.3495623914993935,54.84832,-0.21988414822372437,-0.06921049546111155,0.0,0.0,0.0,-0.06880691206041542,0.00715456,0.20404480000000003,3311.43,-0.4305405940478252,0.1989888,-0.019722707283639566,0.2693313398181898,-0.5,0.03270119,164133,-0.021605144976638256,0.9443187713623047,244.2663429260254,-28.714178371429444,0.2,0.6752795577049255,100.77493286132812,0.289697265625,0.000268161792,-0.39446174269049816
-0.09217488746110375,-0.0003670096532802215,7122,-0.04932685674551995,-0.04452829321165776,0.0,-0.05057932807097745,-0.23382056253704164,1658.6923623,0.0,0.5617947048611112,47794176,-1.4419174389341622,-0.0023092484339001604,-0.0012048165242061499,-0.010188541307394949,-0.23791639429009365,0.0,0.0,0.0,0.604214912,0.0,-0.11065065493116368,2593,6710,0.6720106336805556,0.0,-0.14132026558806157,0.0,0.0,2.1906432,0.027383039999999997,0.0010617382649797946,0.5022878556257144,5.393913188144912,54.859840000000005,-0.22324895254871308,-0.06874384263176131,0.0,0.0,0.0,-0.06407796141586924,0.007152256000000001,0.20373759999999996,3297.89,-0.4199510913401277,0.1990656,-0.019888140877599044,0.26209985303665184,-0.5,0.03903026,164137,-0.021831882139667868,0.9623494148254395,125.22942199707032,-28.70208148956299,0.2,0.67489093542099,43.281917572021484,0.30751953125,0.00026814950399999996,-0.3947811449113001
-0.09709937191109536,-0.004911653527772397,7125,-0.06237554192605155,-0.044082575582377936,0.0,-0.054414220605147286,-0.2372811962971197,1623.2331003600002,0.0,0.5565321180555556,47812608,-1.4448717802601905,-0.0023810682292896633,-0.0017892786166742547,-0.010142059703033064,-0.2428999353439999,0.0,8.289236310966092e-20,0.0,0.604197248,0.0,-0.11043315893142452,2594,6710,0.6715494791666667,0.0,-0.1522207790512596,0.0,0.0,2.1915648,0.027394560000000002,0.0011344379616073435,0.5004507504012381,5.409729439104655,54.871359999999996,-0.22288409206533183,-0.06950439530441849,0.0,0.0,0.0,-0.06853790136397836,0.007149952,0.2034304,3233.52,-0.421672048059909,0.1991424,-0.02023233109571756,0.26610242405203366,-0.5,0.03117842,164141,-0.01588039177004248,0.9163743257522583,239.40721740722657,-28.69461145401001,0.2,0.6747931241989136,139.98355102539062,0.31279296875,0.000268137216,-0.3951005471321022
-0.09063186386153554,-0.00022400444122678526,7127,-0.047935876338974816,-0.042280592185017375,0.0,-0.05106809736522589,-0.2407422401937714,1634.7949473300002,0.0,0.5475260416666666,47831040,-1.444273796147831,-0.002363629093385831,-0.0014170007278050635,-0.010293026445659579,-0.23145469816452507,0.0,0.0,0.0,0.604179584,0.0,-0.11058502572467534,2595,6710,0.6603461371527777,0.0,-0.14860859407052976,0.0,0.0,2.1924864,0.02740608,0.001009112544124946,0.5031635444676317,5.450036103122225,54.88288,-0.21693232313525757,-0.0673928196042306,0.0,0.0,0.0,-0.060318608934105816,0.0071476479999999995,0.20312319999999995,3252.64,-0.43409691434594105,0.1992192,-0.02057165179497233,0.257162201441389,-0.5,0.03761373,164145,-0.01719709583267104,0.9508248567581177,187.42987022399902,-28.684343147277833,0.2,0.6744794249534607,83.67306518554688,0.32945556640625,0.000268124928,-0.39541994935290425
-0.08008360953805363,-0.0019352210851175655,7130,-0.04227847257052944,-0.0393919961949529,0.0,-0.046769126268735715,-0.23807636016617031,1611.8779958,0.0,0.5617404513888888,47849472,-1.4480313855867326,-0.002410815245850106,-0.0007924443755618982,-0.010380446796879973,-0.22921716865485012,0.0,0.0,0.0,0.60416192,0.0,-0.1104407506366678,2596,6710,0.6769476996527777,0.0,-0.13365217928983703,0.0,0.0,2.193408,0.0274176,0.0011729577187603961,0.5036128422648187,5.641335977373521,54.894400000000005,-0.208441468464772,-0.06764962066765001,0.0,0.0,0.0,-0.053391745123191746,0.007145344,0.202816,3215.93,-0.42659626232238784,0.199296,-0.020699705802507004,0.2772944803054666,-0.5,0.048054554,164149,-0.014304493595024241,0.9021550416946411,209.70517775591682,-28.67783961576574,0.2,0.6744987368583679,84.28358459472656,0.3468807444852941,0.00026811264000000003,-0.3957393515737062
-0.095078406862676,-0.004611062155151689,7133,-0.05753736416061027,-0.04019999674479005,0.0,-0.04915681803696381,-0.23251183827377922,1685.19848396,0.0,0.5528971354166666,47867904,-1.4375199763602662,-0.0023187936080692347,-0.0009043958370098154,-0.010351171763299529,-0.22778453609767846,0.0,0.0,0.0,0.604144256,0.0,-0.1104538682988841,2597,6710,0.66748046875,0.0,-0.14748607569077654,0.0,0.0,2.1943296,0.02742912,0.0010915776947513223,0.5107508395266367,5.529470595967101,54.905919999999995,-0.2117657308515828,-0.06844394254923444,0.0,0.0,0.0,-0.06359310884025633,0.00714304,0.20250880000000004,3333.39,-0.42529213270147814,0.1993728,-0.019877471761959486,0.2636551899950581,-0.5,0.04204152,164153,-0.01589348396519199,0.8148859739303589,159.51793327331544,-28.681135749816896,0.2,0.6747726202011108,89.8265609741211,0.33037109375,0.000268100352,-0.3960587537945083
-0.10075653889085766,-0.0036474242212234517,7135,-0.06403341446901507,-0.04517550846735255,0.0,-0.05251584467659787,-0.23647953161122492,1700.99728132,-0.00026828210361094936,0.5482855902777778,47886336,-1.4534590690184122,-0.002379616781342754,-0.002323106495294798,-0.010280330026312083,-0.23090834879793443,0.0,0.0,0.0,0.604126592,0.0,-0.11021356873546598,2598,6710,0.6596408420138888,0.0,-0.15471031027017115,0.0,0.0,2.1952512,0.027440640000000002,0.0010167078289669007,0.5107973181552214,5.4318670496871135,54.91744,-0.2127220430755618,-0.06876002223132535,0.0,0.0,0.0,-0.05942478167326342,0.007140736,0.20220159999999998,3361.03,-0.4460646562541954,0.1994496,-0.020349168611401135,0.26413423720975204,-0.5,0.03728373,164155,-0.0045951947569847105,0.9070946574211121,220.3176071166992,-28.65650577545166,0.2,0.6737023591995239,98.69347381591797,0.3110107421875,0.000268088064,-0.3963781560153103
-0.08719402103243046,-0.0001289941481109267,7138,-0.0474360834074942,-0.043090040216773276,0.0,-0.04850900688848131,-0.2388872863040899,1677.5212121499999,0.0,0.5518120659722222,47904768,-1.4422538753759633,-0.002288874321748784,-0.0008427057559610528,-0.010148574868310617,-0.23038636658471207,0.0,0.0,0.0,0.604108928,0.0,-0.11062034328800471,2599,6710,0.6722005208333333,0.0,-0.14283144248565383,0.0,0.0,2.1961728,0.02745216,0.0010313564497563574,0.5041568302323739,5.606992675302982,54.928960000000004,-0.20882589926492703,-0.06829492098991723,0.0,0.0,0.0,-0.05446251415422085,0.007138432,0.20189440000000003,3320.66,-0.4310568113082105,0.1995264,-0.020305462920011487,0.2678091450443917,-0.5,0.04286918,164159,-0.019706227112328632,0.9389351010322571,142.38634033203124,-28.661814880371093,0.2,0.6742785573005676,53.537540435791016,0.34420166015625,0.000268075776,-0.3966975582361123
-0.0896753031784835,-0.0022504920387030514,7141,-0.045721487626130736,-0.042101833320884297,0.0,-0.049996524586967,-0.238009095823554,1648.8416872300002,0.0,0.5542534722222222,47923200,-1.4383530939730147,-0.0023489576107830123,-0.0009687702135874129,-0.010281222567088449,-0.22706690991244294,0.0,0.0,0.0,0.604091264,0.0,-0.110472867965633,2600,6710,0.6714409722222222,0.0,-0.1400614922533872,0.0,0.0,2.1970944,0.027463680000000004,0.0010042297201127643,0.4997970842257896,5.671412635298494,54.94048,-0.20709851520839412,-0.06778290800697526,0.0,0.0,0.0,-0.06228585136002664,0.007136128,0.20158719999999997,3272.07,-0.4353269196280702,0.1996032,-0.02045169023896363,0.2741117719019312,-0.5,0.039824687,164162,-0.007934923017663615,0.8951910734176636,120.66980361938477,-28.644609996250697,0.2,0.6735810041427612,52.626808166503906,0.35543387276785715,0.00026806348799999997,-0.3970169604569143
-0.08792618116504539,-0.0007286747156840964,7143,-0.04792982783362691,-0.04355707029691873,0.0,-0.04672063280985308,-0.23847919064144923,1525.82818742,0.0,0.552734375,47941632,-1.4453031559216043,-0.0024055030478996094,-0.0011392219855143964,-0.010310303924867172,-0.22675426066210416,0.0,2.7882353898867523e-49,0.0,0.6040736,0.0,-0.11044499684140553,2601,6710,0.6657443576388888,0.0,-0.14725859296406807,0.0,0.0,2.198016,0.0274752,0.0009695074275239474,0.5049772093337394,5.598875488037866,54.952,-0.21492639418836446,-0.06794127347469073,0.0,0.0,0.0,-0.04981215929631409,0.007133824,0.20128000000000001,3071.07,-0.43288661449654203,0.19968,-0.020643194889438436,0.26665483287311464,-0.5,0.045104533,164166,-0.012743993065669201,0.8830432295799255,139.10655975341797,-28.63472056388855,0.2,0.6733034253120422,55.69393539428711,0.34185791015625,0.0002680512,-0.3973363626777163
-0.1025684687846034,-0.010700772708182494,7146,-0.06539593191718546,-0.04959152944940152,0.0,-0.05646863967455694,-0.23577716505961366,1516.8100842200001,-8.287156944990986e-05,0.5446506076388888,47960064,-1.4309508962314417,-0.002268693682565586,-0.0030052206052608985,-0.010173936381201116,-0.2336591537409799,0.0,0.0,0.0,0.604055936,0.0,-0.11060158769176952,2602,6710,0.6610243055555556,0.0,-0.14298357584181967,0.0,0.0,2.1989376,0.02748672,0.001061738303784902,0.5072351080135034,5.303808925963095,54.96352,-0.22566770651821244,-0.06866923736105161,0.0,0.0,0.0,-0.06539324563099952,0.007131520000000001,0.20097279999999995,3057.59,-0.42688916384063064,0.1997568,-0.019763581111912402,0.26113814087712156,-0.5,0.031757012,164170,-0.015193924808409065,0.908860445022583,210.32927551269532,-28.625383949279787,0.2,0.6731124520301819,72.11610412597656,0.32904052734375,0.000268038912,-0.39765576489851834
-0.08917394454588812,-0.00628749052069025,7149,-0.05415262155669891,-0.042005983115872315,0.0,-0.05018763911241881,-0.2374048166975776,1468.37533707,0.0,0.5550130208333334,47978496,-1.447063430686018,-0.002363267882728999,-0.0011248929337321254,-0.01031702453168127,-0.2340005984528054,0.0,0.0,0.0,0.604038272,0.0,-0.1103728034727598,2603,6710,0.6654459635416667,0.0,-0.14642673906760162,0.0,0.0,2.1998592,0.027498240000000004,0.0011100239579617563,0.5029860331252201,5.5560824692889845,54.97504,-0.2160081377041168,-0.06827458394843147,0.0,0.0,0.0,-0.07113623199376497,0.007129216,0.2006656,2972.45,-0.4504054994388676,0.1998336,-0.0204613846728329,0.26786071238937564,-0.5,0.029057678,164174,-0.02123353952774778,0.9588199853897095,137.91646461486818,-28.615183067321777,0.2,0.6729068160057068,63.85741424560547,0.27960205078125,0.000268026624,-0.3979751671193204
-0.10058431485618868,-0.008072137646317628,7152,-0.06784231809601154,-0.045508659816734534,0.0,-0.0540404862858614,-0.2437846546125362,1549.0536047399999,0.0,0.5442165798611112,47996928,-1.4440043309929655,-0.002416004607479755,-0.0023879338510024418,-0.010151063685520526,-0.23662804386481914,0.0,9.012012115777647e-14,0.0,0.604020608,0.0,-0.11048230198089144,2604,6710,0.6649576822916667,0.0,-0.14097248626374054,0.0,0.0,2.2007808,0.02750976,0.0011870637083322639,0.5045580352888153,5.494404119892071,54.98656,-0.22641623754553938,-0.0692789498895819,0.0,0.0,0.0,-0.07337816270214789,0.007126912000000001,0.20035840000000005,3114.38,-0.4405378062006434,0.1999104,-0.020764710429629088,0.269806380771359,-0.5,0.038668465,164178,-0.021115960850147532,0.9545141458511353,90.42428188323974,-28.603719902038574,0.2,0.6725621223449707,31.10259437561035,0.3102783203125,0.00026801433599999997,-0.39829456934012236
-0.10363689341443408,-0.010154976844737032,7156,-0.06410257754082084,-0.04347705704146837,0.0,-0.05735333038893299,-0.24310966006820797,1681.73820576,0.0,0.5525173611111112,48015360,-1.464859121945082,-0.0024841817234448334,-0.0018806281691460273,-0.010051152175747166,-0.2365105428679405,0.0,3.7185243964745884e-36,0.0,0.604002944,0.0,-0.1108267280895569,2605,6709,0.6713053385416667,0.0,-0.13846169687276652,0.0,0.0,2.2017024,0.02752128,0.0012738691908048673,0.5065588730167214,5.364105833139619,54.99808,-0.23402008074271763,-0.06953944002379303,0.0,0.0,0.0,-0.0837204996722431,0.007124608,0.20005119999999998,3344.61,-0.4255079466386294,0.1999872,-0.02099686983063818,0.2698965824405097,-0.5,0.03187392,164182,-0.017602500005159526,0.9385510087013245,217.22079010009764,-28.597345447540285,0.2,0.6724490523338318,109.17765045166016,0.296484375,0.000268002048,-0.39861397156092443
-0.109663449791304,-0.015222678361751249,7159,-0.07138993812829332,-0.044534563503573946,0.0,-0.05341046213976079,-0.23585155829679622,1706.5354562,-5.506685960830914e-05,0.5520833333333334,48033792,-1.4420816603047824,-0.002391352826799702,-0.002524906436228271,-0.010173736915558446,-0.25142674517853786,0.0,1.1962685137105485e-35,0.0,0.6039852800000001,0.0,-0.11045257769963826,2606,6709,0.6617838541666667,0.0,-0.14921991019592334,0.0,0.0,2.202624,0.027532800000000003,0.0010611958051514295,0.5061804105629699,5.242021649598249,55.0096,-0.23227555719229986,-0.0704865802475748,0.0,0.0,0.0,-0.07923978942864031,0.0071223039999999994,0.19974400000000003,3378.02,-0.43549246728836644,0.200064,-0.020237806368478127,0.25700452915218414,-0.5,0.027650753,164186,-0.02281699242303148,0.9276065826416016,298.9551254272461,-28.585040473937987,0.2,0.6720536351203918,128.41949462890625,0.25208740234375,0.00026798976,-0.3989333737817265
-0.10244809976694076,-0.005872226128776857,7161,-0.07651303058436408,-0.04711579962002571,0.0,-0.05551511890213288,-0.23530436433684088,1686.8331371,0.0,0.5417751736111112,48052224,-1.4404783743919856,-0.002332446144960672,-0.002631933920583374,-0.010061937913383952,-0.24502222684429428,0.0,0.0,0.0,0.603967616,0.0,-0.1105928383918989,2607,6709,0.6555989583333334,0.0,-0.1575770909725596,0.0,0.0,2.2035456,0.02754432,0.0011442034447100013,0.5059412901460486,5.247618902499578,55.021119999999996,-0.23257095719272872,-0.0692356819402097,0.0,0.0,0.0,-0.06888640407033114,0.0071200000000000005,0.19943679999999997,3346.49,-0.4294818322595269,0.2001408,-0.020012034946235893,0.26537449758973003,-0.5,0.031956248,164190,-0.021228548802901058,0.9417210817337036,251.5840606689453,-28.579121589660645,0.2,0.6720255017280579,95.19778442382812,0.27164306640625,0.000267977472,-0.39925277600252845
-0.09676153646826356,-0.004631033345346358,7164,-0.052007156709061,-0.043465098220297524,0.0,-0.05283856226120505,-0.23933701876752078,1771.8342754000003,0.0,0.5533311631944444,48070656,-1.4417488431995205,-0.0023453376636354047,-0.001229638261609863,-0.0101625136942173,-0.23828967254472141,0.0,0.0,0.0,0.603949952,0.0,-0.11069285401829612,2608,6709,0.6715766059027778,0.0,-0.14160388107265048,0.0,0.0,2.2044672,0.027555839999999998,0.0011740429165203953,0.5022408069772748,5.425117799181498,55.03264,-0.21964972923592266,-0.0676993820148275,0.0,0.0,0.0,-0.051793470764339905,0.007117696,0.19912960000000002,3488.22,-0.4268141601466447,0.2002176,-0.02031434345179665,0.2701613623757218,-0.5,0.036297727,164194,-0.023938334872946145,0.9526193737983704,183.80735549926757,-28.570998668670654,0.2,0.6719052195549011,71.50332641601562,0.3065185546875,0.00026796518399999997,-0.3995721782233305
-0.09109911281313637,-0.00011043067649850785,7167,-0.049907283712154575,-0.04268772677592895,0.0,-0.04877111359781155,-0.23998016299412667,1758.4976803700001,0.0,0.5562608506944444,48089088,-1.4368940299580553,-0.00233909733227432,-0.0013456891105852902,-0.010123409487244918,-0.23148853419037493,0.0,0.0,0.0,0.603932288,0.0,-0.1106532044395631,2609,6709,0.6728244357638888,0.0,-0.13717258642933294,0.0,0.0,2.2053888,0.027567360000000003,0.001258678077849456,0.5017814470245523,5.535087209413721,55.044160000000005,-0.21453383916221064,-0.06810221549430456,0.0,0.0,0.0,-0.06108542712856221,0.007115392,0.19882239999999995,3460.76,-0.41548302367688716,0.2002944,-0.020387081176553048,0.28279310377557487,-0.5,0.03738513,164198,-0.018493411334929988,0.8710450530052185,269.7904815673828,-28.563558292388915,0.2,0.6716472506523132,119.09916687011719,0.31446533203125,0.000267952896,-0.39989158044413253
-0.08967478272912341,-0.0007371476093487553,7169,-0.0424018429752903,-0.041635100338250366,0.0,-0.047283421533734465,-0.23877597281603308,1774.0486925200003,0.0,0.5568033854166666,48107520,-1.4387434724838022,-0.002371097839250374,-0.0007750815937629446,-0.010324119513993611,-0.2296451640317014,0.0,0.0,0.0,0.6039146240000001,0.0,-0.11074414316123729,2610,6709,0.6704644097222222,0.0,-0.15246709810771047,0.0,0.0,2.2063104,0.02757888,0.001049260101151756,0.5035369490413746,5.657594713060099,55.055679999999995,-0.2104320395388806,-0.06751224483094391,0.0,0.0,0.0,-0.06774060160910295,0.007113088,0.1985152,3483.19,-0.42852440099182115,0.2003712,-0.020542611503048865,0.27742029692668657,-0.5,0.044267196,164202,-0.020333207739491224,0.933079719543457,104.39115439520941,-28.55417749616835,0.2,0.671459972858429,41.766963958740234,0.3176540798611111,0.000267940608,-0.40021098266493454
-0.0854395820276062,-0.00010280301863115287,7172,-0.04530200776180057,-0.040895025146110014,0.0,-0.04651330435633234,-0.23346381822156115,1862.53224266,0.0,0.5625542534722222,48125952,-1.425513380127775,-0.0022907842949033887,-0.0006725246588555122,-0.009976920153555566,-0.23285126085438565,0.0,0.0,0.0,0.60389696,0.0,-0.11045669196524671,2611,6709,0.6769748263888888,0.0,-0.14342482290660297,0.0,0.0,2.207232,0.0275904,0.001075844164006412,0.49962223675869616,5.617207540647231,55.0672,-0.20694067746926795,-0.06702538883156367,0.0,0.0,0.0,-0.06150396632314023,0.007110784,0.19820800000000005,3631.68,-0.417804209333837,0.200448,-0.0199411672763881,0.27821238447914287,-0.5,0.04287688,164205,-0.004929375584022357,0.7982367873191833,126.53253173828125,-28.541259912344124,0.2,0.670994758605957,62.38594436645508,0.3662109375,0.00026792832,-0.40053038488573656
