curriculum/swing_frac_min,curriculum/ctrl_drop_prob,rollout/ep_rew_mean,reward_terms/fwd_speed,reward_terms/stop,reward_terms/track_yaw,reward_terms/motor_vel,reward_terms/action_rate,reward_terms/alive,reward_terms/residual,reward_terms/duty_sym,reward_terms/residual_rate,reward_terms/stance_time,reward_terms/upright,reward_terms/hip_roll,ankle/ankle_defl_peak,reward_terms/foot_slip,reward_terms/phase_contact,time/time_elapsed,reward_terms/height,reward_terms/energy,reward_terms/step_rate,reward_terms/stance,curriculum/ent_coef,curriculum/cmd_scale,curriculum/cmd_track_err,reward_terms/torque,reward_terms/track_lin,reward_terms/time,reward_terms/air_time,reward_terms/vz,reward_terms/foot_ahead,ankle/ankle_spring_energy_peak,reward_terms/assist_pen,reward_terms/overrun,curriculum/dr_scale,reward_terms/angmom,time/fps,ankle/ankle_spring_trq_peak,est/vel_rmse,rollout/ep_len_mean,curriculum/swing_frac_mean,reward_terms/stand_drift,reward_terms/lat_vel,time/total_timesteps,curriculum/ctrl_jitter_ms,reward_terms/ang_xy,reward_terms/coef_rate,time/iterations,reward_terms/clearance,curriculum/eff_scale,curriculum/stance_ratio,reward_terms/stand,train/std,train/clip_range,train/value_loss,train/loss,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/n_updates,train/entropy_loss,train/explained_variance,curriculum/stance_ratio_progress,curriculum/eff_scale_progress,curriculum/dr_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/ctrl_drop_prob_progress
0.18516710069444445,0.0,-44.932493679999986,0.0,0.0,1.5705402010392344,0.0,-0.077500071702402,0.0,-0.100078093274589,-1.7862311504672366e-06,0.0,0.0,-0.5173201657747164,-0.08463806646965524,0.5051920337988978,-0.7195649496930172,0.0,28,-0.044140094085992544,0.0,-0.00422092013888892,-0.406349183417075,0.0099778816,0.0,0.6036352523355943,0.0,1.209279772252077,0.0,0.0,-0.19791263234015355,0.0,0.0,0.0,0.0,0.0,-0.07828085433234573,7044,0.0,0.3895963476254614,173.18,0.20469835069444445,-0.06650962779436004,-0.573258222398617,202752,0.0,-0.21877464638782618,-0.41247961173328296,11,0.0,0.0,0.7,0.36514330414907387,1.0021307468414307,0.2,294.23334579467775,79.89523315429688,0.259375,0.00427109646552708,0.0002995392,0.022366399,56173,-36.91857566833496,0.924137532711029,,,,,
0.18619791666666666,0.0,-43.30015027,0.0,0.0,1.5899947513966382,0.0,-0.08023382494553602,0.0,-0.09970598830084129,0.0,0.0,0.0,-0.4997582451561986,-0.09991717574591313,0.5048203133474528,-0.7157282353512322,0.0,31,-0.04268818740429519,0.0,-0.004644097222222259,-0.4030526174917611,0.009974195200000001,0.0,0.6862710195039825,0.0,1.2338953198261733,0.0,0.0,-0.1909760430046964,0.0,0.0,0.0,0.0,0.0,-0.07495536555152586,6977,0.0,0.35847436999635346,176.25,0.2016059027777778,-0.06373955244875479,-0.5420474399796184,221184,0.0,-0.23052699028973933,-0.4284504075289102,12,0.0,0.0,0.7,0.3735951859153664,1.002097249031067,0.2,210.88608741760254,51.58425521850586,0.234228515625,-0.005352602351922542,0.00029949311999999997,0.020839512,56177,-36.914770889282224,0.9209046959877014,,,,,
0.17317708333333334,0.0,-40.988465000000005,0.0,0.0,1.5793242670929757,0.0,-0.07832158984976531,0.0,-0.10030484712370887,0.0,0.0,0.0,-0.48628032987284203,-0.0880274308543752,0.5051970992805702,-0.7207292518490268,0.0,34,-0.03969775747650188,0.0,-0.004828559027777815,-0.38501436524559096,0.0099705088,0.0,0.7332249890144582,0.0,1.287268687716566,0.0,0.0,-0.17626478751760857,0.0,0.0,0.0,0.0,0.0,-0.07925362479480029,6904,0.0,0.3734200892519654,181.31,0.2031521267361111,-0.06836079517513005,-0.5500938449401158,239616,0.0,-0.22047019887897026,-0.41650462680030326,13,0.0,0.0,0.7,0.3793811050586725,1.0019317865371704,0.2,162.14262046813965,46.38206100463867,0.3145751953125,-0.0037749452400021254,0.00029944704,0.02876068,56181,-36.91479892730713,0.9316075444221497,,,,,
0.16292317708333334,0.0,-38.00767964,0.0,0.0,1.5516176168276834,0.0,-0.08012582833558203,0.0,-0.09972949500961886,0.0,0.0,0.0,-0.5073506769413962,-0.09241075738551317,0.5050400230647518,-0.6958569074431432,0.0,37,-0.03948981431737289,0.0,-0.00460069444444448,-0.4080167303887536,0.0099668224,0.0,0.6534168566393852,0.0,1.1439588439716344,0.0,0.0,-0.17851887594326954,0.0,0.0,0.0,0.0,0.0,-0.08365474121943338,6862,0.0,0.3587313153388854,180.76,0.20106336805555558,-0.07532787243554587,-0.5696277166451309,258048,0.0,-0.22362107802461198,-0.4182084212470164,14,0.0,0.0,0.7,0.3185331169346387,1.003096342086792,0.2,136.50274848937988,46.88371276855469,0.303173828125,-0.008326224039774389,0.00029940095999999997,0.027739653,56185,-36.92091445922851,0.9357012510299683,,,,,
0.15706380208333334,0.0,-44.744192620000014,0.0,0.0,1.5375148339636893,0.0,-0.08462085125729989,0.0,-0.09864942056130549,-0.00020522104690707252,0.0,0.0,-0.4604952716317708,-0.08500187065249837,0.5048648657784244,-0.6571799890087142,0.0,40,-0.03547675158214462,0.0,-0.004676649305555593,-0.35664800383270867,0.009963136000000001,0.0,0.6439731055214344,0.0,1.1996824714385645,0.0,0.0,-0.16374061053891323,0.0,0.0,0.0,0.0,0.0,-0.09314464093106818,6834,0.0,0.37721375858334444,180.03,0.21815321180555558,-0.05889129034596051,-0.46407179486195876,276480,0.0,-0.22200815447487132,-0.41978455974243356,15,0.0,0.0,0.7,0.34597777500990784,1.0045106410980225,0.2,99.3936393737793,36.51481246948242,0.33746337890625,-0.010630069574108347,0.00029935488,0.040110897,56189,-36.94279136657715,0.9428194165229797,,,,,
0.1677517361111111,0.0,-39.88917734,0.0,0.0,1.5947599427973,0.0,-0.07907588508359593,0.0,-0.10012908736099267,0.0,0.0,0.0,-0.4521991266107865,-0.09005016037372554,0.5051051435776595,-0.7104200297940623,0.0,43,-0.03694874657272213,0.0,-0.004861111111111151,-0.3792022280216048,0.0099594496,0.0,0.7260544442818534,0.0,1.3599604986530271,0.0,0.0,-0.15648917222285003,0.0,0.0,0.0,0.0,0.0,-0.06747853862626703,6796,0.0,0.3839385345820119,182.34,0.194091796875,-0.06823540167073386,-0.5248862774722305,294912,0.0,-0.2152077817925585,-0.4271018686842915,16,0.0,0.0,0.7,0.3869043008894132,1.004006028175354,0.2,118.54435770135177,45.64611053466797,0.35482627467105265,-0.005493011546174162,0.0002993088,0.039172135,56193,-36.94304938065378,0.9397815465927124,,,,,
0.17399088541666666,0.0,-24.085051380000003,0.0,0.0,1.6243118756951933,0.0,-0.07747200489294401,0.0,-0.10110049962340407,0.0,0.0,0.0,-0.45460285850962,-0.08649198726339896,0.505099955856825,-0.7332956187004641,0.0,46,-0.038007277909456245,0.0,-0.00462239583333337,-0.38794098111570774,0.0099557632,0.0,0.6417706946562294,0.0,1.3667993246852848,0.0,0.0,-0.1631680110704904,0.0,0.0,0.0,0.0,0.0,-0.06944031029532703,6770,0.0,0.3265277497268882,182.95,0.17594401041666666,-0.08040694695333955,-0.5632885555748788,313344,0.0,-0.2210414721494099,-0.39653691892068266,17,0.0,0.0,0.7,0.3598231732471934,1.003229022026062,0.2,112.12294568513569,43.794593811035156,0.36221474095394735,-0.00617265811582145,0.00029926272,0.042213142,56197,-36.936951085140834,0.9417546391487122,,,,,
0.16590711805555555,0.0,-34.36070725,0.0,0.0,1.598461127047418,0.0,-0.07917734365978364,0.0,-0.10010929470318829,-4.717224524853864e-05,0.0,0.0,-0.4098504902681461,-0.08260532165747536,0.5050665881845451,-0.6871152272380281,0.0,49,-0.03306639498290596,0.0,-0.004763454861111149,-0.33028287679720225,0.009952076800000001,0.0,0.643248286699049,0.0,1.3503927992961247,0.0,0.0,-0.15004193070682958,0.0,0.0,0.0,0.0,0.0,-0.07187512502270822,6748,0.0,0.349056648762019,184.63,0.1957736545138889,-0.07167941562442938,-0.48142028640460244,331776,0.0,-0.20912121536313022,-0.4069381119103124,18,0.0,0.0,0.7,0.38320649979478205,1.0031019449234009,0.2,103.49076122707791,40.767433166503906,0.3488905164930556,-0.007752350331025405,0.00029921664,0.040916756,56201,-36.92747603522407,0.9437114000320435,,,,,
0.17323133680555555,0.0,-27.35303849,0.0,0.0,1.6105812827011945,0.0,-0.08018732862418351,0.0,-0.10018558221493506,-0.00026951144687733624,0.0,0.0,-0.4378497901582492,-0.09125318959817823,0.5052280414216878,-0.709119353400216,0.0,52,-0.03523091174671934,0.0,-0.004774305555555593,-0.4053798067623802,0.0099483904,0.0,0.6471017295520185,0.0,1.2455584823586194,0.0,0.0,-0.15233747447807733,0.0,0.0,0.0,0.0,0.0,-0.06958244095609273,6726,0.0,0.3540569397236372,195.37,0.1939019097222222,-0.09319685809102883,-0.5422956938718921,350208,0.0,-0.2217712800528773,-0.40056220377556423,19,0.0,0.0,0.7,0.30950382186416825,1.0040699243545532,0.2,84.94415626525878,31.799705505371094,0.352490234375,-0.009618803131161258,0.00029917056,0.041592844,56205,-36.94689083099365,0.95232093334198,,,,,
0.17952473958333334,0.0,-39.374998139999995,0.0,0.0,1.611229574111173,0.0,-0.0843299209447573,0.0,-0.09944986508503909,-0.00021965040306211567,0.0,0.0,-0.41649306502744454,-0.09274924086601428,0.5051935389149504,-0.6459824996218706,0.0,55,-0.03214495943048661,0.0,-0.005110677083333377,-0.3859359944812593,0.009944704,0.0,0.6371592076124092,0.0,1.29862980568859,0.0,0.0,-0.1417418477459283,0.0,0.0,0.0,0.0,0.0,-0.07315244317204828,6684,0.0,0.36749777974865844,187.31,0.2182345920138889,-0.07667433488330866,-0.4747771882279287,368640,0.0,-0.22631405294012547,-0.42167973121619945,20,0.0,0.0,0.7,0.36069401248170035,1.0014595985412598,0.2,90.7233657836914,38.828853607177734,0.300201416015625,0.00854359453660436,0.00029912448,0.037280492,56207,-36.91035175323486,0.9497540593147278,,,,,
0.1913519965277778,0.0,-28.276959689999998,0.0,0.0,1.5924974590498782,0.0,-0.08038439382185003,0.0,-0.09964122306384145,-0.00032311561896335546,0.0,0.0,-0.44564776236427694,-0.10119123332534916,0.5049455577905717,-0.6382355560744486,0.0,57,-0.034649255343299344,0.0,-0.005219184027777822,-0.409569959014652,0.009941017600000001,0.0,0.654618832990142,0.0,1.3323533634961484,0.0,0.0,-0.15061918015563933,0.0,0.0,0.0,0.0,0.0,-0.08241677022250553,6678,0.0,0.3610277525452469,192.3,0.22401258680555555,-0.09535248376476559,-0.4844281473715229,387072,0.0,-0.22287980129853432,-0.3904639350139163,21,0.0,0.0,0.7,0.3654196421758791,1.002742052078247,0.2,84.50954791477749,32.578086853027344,0.33642578125,-0.009352007914068443,0.0002990784,0.040612474,56210,-36.92709486825125,0.9495917558670044,,,,,
0.19986979166666666,0.0,-29.15367303,0.0,0.0,1.651171586361021,0.0,-0.07794296582360875,0.0,-0.10074556463127073,-7.524202214162226e-06,0.0,0.0,-0.4061540121897291,-0.09999206301101861,0.5051246141305796,-0.6521685440893319,0.0,60,-0.03403123053271454,0.0,-0.005110677083333377,-0.4428204544852597,0.0099373312,0.0,0.5836008642639658,0.0,1.3613859461108633,0.0,0.0,-0.14292454985599223,0.0,0.0,0.0,0.0,0.0,-0.062214281604508134,6671,0.0,0.3328920761753583,193.65,0.2065700954861111,-0.09900939326349295,-0.4983848006129987,405504,0.0,-0.20193429744641012,-0.40170299674569954,22,0.0,0.0,0.7,0.3333662196591631,1.0021748542785645,0.2,92.65433654785156,38.858543395996094,0.3603759765625,0.0029327274532988667,0.00029903232,0.041478716,56212,-36.91931266784668,0.9507463574409485,,,,,
0.17708333333333334,0.0,-15.438592559999996,0.0,0.0,1.6735656577866722,0.0,-0.07654670340397997,0.0,-0.10090168671592309,-0.0002311323792647265,0.0,0.0,-0.39524525719684855,-0.0982492850068175,0.5052189620111966,-0.640378037490368,0.0,63,-0.035347256766018305,0.0,-0.005045572916666709,-0.43059898483765185,0.0099336448,0.0,0.5985408307195519,0.0,1.4580032047897984,0.0,0.0,-0.14404762373632682,0.0,0.0,0.0,0.0,0.0,-0.06061243045717241,6656,0.0,0.38061834680289125,203.45,0.1955837673611111,-0.09545580793578363,-0.4801156408720758,423936,0.0,-0.2047775915535062,-0.38474770855580454,23,0.0,0.0,0.7,0.4043725863941265,1.0040534734725952,0.2,107.73108833714535,37.73466873168945,0.3746273643092105,-0.007803319083330662,0.00029898624,0.04371427,56216,-36.94642940320467,0.9356858730316162,,,,,
0.17860243055555555,0.0,-21.398183399999997,0.0,0.0,1.6547747458693485,0.0,-0.07855827991646043,0.0,-0.10013737751034717,0.0,0.0,0.0,-0.3423843336653199,-0.09138094326358338,0.5050196307948956,-0.6025487015763458,0.0,66,-0.028892337124234096,0.0,-0.00490451388888893,-0.3671314292570443,0.009929958400000001,0.0,0.6025331383393786,0.0,1.3431384179264694,0.0,0.0,-0.1208232463628952,0.0,0.0,0.0,0.0,0.0,-0.0679252811296655,6625,0.0,0.3849847431070403,193.09,0.188232421875,-0.08243542131253885,-0.413716970820009,442368,0.0,-0.20046504927299177,-0.3992707853274786,24,0.0,0.0,0.7,0.35154892495399703,1.003645658493042,0.2,94.65896987915039,33.4402961730957,0.33515625,-0.015557380567770451,0.00029894016,0.040811934,56220,-36.93839988708496,0.9489208459854126,,,,,
0.1850043402777778,0.0,-16.24697946,0.0,0.0,1.6679935769072751,0.0,-0.08038437990339875,0.0,-0.09980018310485873,0.0,0.0,0.0,-0.36447185927738995,-0.09389346497602277,0.504618318107998,-0.5692479270916461,0.0,69,-0.031204842018127548,0.0,-0.005371093750000047,-0.41120493111675216,0.009926272,0.0,0.6029228898317682,0.0,1.2742715849973998,0.0,0.0,-0.1251081426212857,0.0,0.0,0.0,0.0,0.0,-0.05512408963668859,6615,0.0,0.3857798111349151,204.29,0.2129177517361111,-0.09863253581855252,-0.4406726083816595,460800,0.0,-0.20736654748898883,-0.4027512121202675,25,0.0,0.0,0.7,0.3296869214102405,1.0042054653167725,0.2,100.39463691711425,33.26069641113281,0.3928955078125,-0.007505252351984381,0.00029889407999999997,0.039842315,56224,-36.93981590270996,0.9488049745559692,,,,,
0.1680230034722222,0.0,-14.724692970000001,0.0,0.0,1.717869137353979,0.0,-0.07431056833958577,0.0,-0.10066127426170295,0.0,0.0,0.0,-0.31199242172263053,-0.08759109808322597,0.5051246853189972,-0.6063483901177057,0.0,72,-0.02956186285286964,0.0,-0.005067274305555598,-0.39475917566571395,0.0099225856,0.0,0.6113524828774579,0.0,1.5922354646747523,0.0,0.0,-0.1166746513384091,0.0,0.0,0.0,0.0,0.0,-0.048298060127298155,6617,0.0,0.3686964804394199,191.84,0.17713758680555555,-0.08145052615958655,-0.38666171908783925,479232,0.0,-0.17989757953926291,-0.40542414227776946,26,0.0,0.0,0.7,0.4628793658419489,1.0033721923828125,0.2,86.62760095035328,32.2034797668457,0.33932674632352944,-0.013204572064911617,0.000298848,0.04637412,56228,-36.93746634090648,0.954508364200592,,,,,
0.20496961805555555,0.0,-10.583256000000004,0.0,0.0,1.6346851356905683,0.0,-0.07787378332941448,0.0,-0.10037297465333928,-1.471046737184763e-05,0.0,0.0,-0.3516441725066911,-0.09588314211002591,0.5051915965041086,-0.5602638602092397,0.0,75,-0.03139356643831743,0.0,-0.00498046875000004,-0.3686885835351907,0.009918899200000001,0.0,0.6319570092044587,0.0,1.3673909985151278,0.0,0.0,-0.1323084118534656,0.0,0.0,0.0,0.0,0.0,-0.06655701325939942,6613,0.0,0.37113753612593037,198.79,0.20572916666666669,-0.0937916631278609,-0.3847370767910899,497664,0.0,-0.20653220844658143,-0.39519352664241797,27,0.0,0.0,0.7,0.3845023231040692,1.0029603242874146,0.2,160.52154541015625,54.64388656616211,0.34686279296875,-0.007663327478803694,0.00029880191999999997,0.027942607,56232,-36.92964668273926,0.935956597328186,,,,,
0.1884223090277778,0.0,-11.58205444,0.0,0.0,1.6678920083040547,0.0,-0.07254561625293626,0.0,-0.10124133313419582,0.0,0.0,0.0,-0.36793453508617374,-0.10488892871316878,0.5050440997514092,-0.6082731207690447,0.0,82,-0.03698346619131283,0.0,-0.005447048611111159,-0.4303196651577039,0.0099152128,0.0,0.6371203135325015,0.0,1.4204984908466087,0.0,0.0,-0.15632652238527953,0.0,0.0,0.0,0.0,0.0,-0.05705604933307308,6255,0.0,0.36093051788050257,203.01,0.1963161892361111,-0.11221965669669737,-0.4383145453980106,516096,0.0,-0.18834268549687866,-0.38598994473389414,28,0.0,0.0,0.7,0.404427171431342,1.0024120807647705,0.2,128.36930770874022,42.98091125488281,0.2569091796875,-0.01805545701645315,0.00029875584,0.024782103,56236,-36.92109260559082,0.9468161463737488,,,,,
0.1869574652777778,0.0,-11.332877940000001,0.0,0.0,1.6617008816730248,0.0,-0.07647961929165506,0.0,-0.10070500826683162,0.0,0.0,0.0,-0.31340002915802195,-0.09446498747160902,0.5051604921690915,-0.5601409072003024,0.0,85,-0.027684357330327813,0.0,-0.005251736111111157,-0.365897470994984,0.0099115264,0.0,0.5913129404070022,0.0,1.4346378054443232,0.0,0.0,-0.11813770346315085,0.0,0.0,0.0,0.0,0.0,-0.051033019289328435,6257,0.0,0.3587613048832479,218.96,0.1952582465277778,-0.08340003095690697,-0.3724648263205775,534528,0.0,-0.19763913017075999,-0.3879523500625274,29,0.0,0.0,0.7,0.40098380141900036,1.001743197441101,0.2,136.1524856567383,48.11225891113281,0.2965576171875,-0.01247215354233049,0.00029870976,0.026364708,56240,-36.91296730041504,0.9494385123252869,,,,,
