reward_terms/assist_pen,reward_terms/overrun,time/iterations,reward_terms/step_rate,curriculum/ctrl_jitter_ms,reward_terms/action_rate,curriculum/stance_ratio,reward_terms/lat_vel,reward_terms/coef_rate,reward_terms/stop,reward_terms/hip_roll,reward_terms/time,time/fps,reward_terms/upright,reward_terms/vz,curriculum/ctrl_drop_prob,reward_terms/fwd_speed,rollout/ep_len_mean,reward_terms/stance,curriculum/ent_coef,reward_terms/energy,reward_terms/air_time,time/time_elapsed,reward_terms/residual,reward_terms/motor_vel,reward_terms/foot_ahead,reward_terms/height,curriculum/eff_scale,reward_terms/phase_contact,reward_terms/residual_rate,rollout/ep_rew_mean,reward_terms/clearance,reward_terms/stance_time,reward_terms/torque,reward_terms/foot_slip,time/total_timesteps,reward_terms/angmom,reward_terms/ang_xy,reward_terms/alive,curriculum/sprint_dist_m,train/n_updates,train/explained_variance,train/learning_rate,train/entropy_loss,train/approx_kl,train/value_loss,train/loss,train/clip_range,train/std,train/clip_fraction,train/policy_gradient_loss
0.0,0.0,11,0.0,0.0,-0.13230919248066214,0.6498233600000001,-4.128967992819423e-08,-1.3067556057194891,0.0,-0.007417919163186388,-0.5,4199,-8.210141337550661e-08,-0.14750436055893035,0.0,-1.3772976933863157,443.11,0.0,0.01,-1.3617785471496197e-05,0.0,48,-0.06181764865393978,-1.497622663075996e-06,0.0,-0.04121842252256605,0.000768,-0.5252819070022404,0.0,-210.45289502,0.03731926721977341,-0.08794538937864774,-0.0001724608731738711,-0.5840173241606186,202752,0.0,-1.061092744987043e-05,0.0,25.1152,40,0.6059346199035645,0.00029990784,-19.881084537506105,0.0032382743,140.01230239868164,53.27273941040039,0.2,1.002474069595337,0.00810546875,-0.0063198385701980445
0.0,0.0,12,0.0,0.0,-0.13113128611112648,0.649805696,-4.372782927467502e-08,-1.3101030998224248,0.0,-0.007338351847859988,-0.5,4208,-8.286829912893157e-08,-0.15179161801007657,0.0,-1.4065226326039706,453.37,-4.978139761976202e-07,0.01,-1.5125308348367605e-05,0.0,52,-0.06176742167956591,-1.6719342951767193e-06,0.0,-0.042209793742938914,0.0008448,-0.5099186551772052,0.0,-213.01425227,0.03928453350502513,-0.06999565133527438,-0.0001925381507585079,-0.5604763423310173,221184,0.0,-1.0832196608547723e-05,0.0,25.12672,44,0.5774612426757812,0.000299898624,-19.88176050186157,0.0027722009,146.91917266845704,65.5445327758789,0.2,1.0025442838668823,0.005078125,-0.005877467291429639
0.0,0.0,13,0.0,0.0,-0.1306974458839702,0.649788032,-4.044660272517404e-08,-1.3055489249008294,0.0,-0.007761764571601641,-0.5,4214,-8.183273077722338e-08,-0.14768018413257797,0.0,-1.408582240066116,463.12,-5.761285473083661e-05,0.01,-1.6325706056243935e-05,0.0,56,-0.061799232686210716,-1.7944104832937393e-06,0.0,-0.041898416613910056,0.0009216,-0.5245055257185789,0.0,-215.45236029999995,0.03865121873804336,-0.09158418354086785,-0.0002039795604755779,-0.5781369765845104,239616,0.0,-1.0714242262413792e-05,0.0,25.13824,48,0.5607161521911621,0.00029988940799999996,-19.87959842681885,0.0028557973,129.75562858581543,65.54691314697266,0.2,1.002077579498291,0.00535888671875,-0.005661849165335298
0.0,0.0,14,0.0,0.0,-0.1303351063160062,0.649770368,-3.88747295325784e-08,-1.311144009678178,0.0,-0.007717126169757649,-0.5,4219,-8.221624340859753e-08,-0.15083728768930735,0.0,-1.4156456004840385,473.35,-3.9995614360389185e-07,0.01,-1.747903790249278e-05,0.0,61,-0.06161817601488849,-1.8979666910362825e-06,0.0,-0.0435586227608195,0.0009984,-0.5238587010217931,0.0,-218.02308519,0.03991337035696757,-0.09761375569440942,-0.00022456565510492842,-0.5449043748973836,258048,0.0,-1.0456027730111623e-05,0.0,25.14976,52,0.5268100500106812,0.000299880192,-19.87423801422119,0.0028880585,117.55369300842285,50.657588958740234,0.2,1.0012896060943604,0.0061767578125,-0.006239354086574167
0.0,0.0,15,0.0,0.0,-0.13050937098584542,0.6497527040000001,-4.0820065056822784e-08,-1.3022637040068312,0.0,-0.007406161812749914,-0.5,4223,-8.387364681039186e-08,-0.1341561477226943,0.0,-1.2756934195963145,485.49,-1.037254533128518e-05,0.01,-1.850811823393853e-05,0.0,65,-0.06181223254890478,-2.0650298090055436e-06,0.0,-0.0391878307960356,0.0010752,-0.5338234073508983,0.0,-221.05357726999998,0.03502176784536686,-0.15806919022159288,-0.00022855667316831646,-0.5145550006706325,276480,0.0,-1.0874651137115166e-05,0.0,25.16128,56,0.49768149852752686,0.000299870976,-19.87417640686035,0.003151551,113.3764492034912,55.11271286010742,0.2,1.001412272453308,0.0064208984375,-0.005901339929550886
0.0,0.0,16,0.0,0.0,-0.13175505904365842,0.64973504,-4.0795091969765085e-08,-1.3071549498317885,0.0,-0.0065212325328727,-0.5,4226,-8.25471886273084e-08,-0.11219125126178392,0.0,-1.1858914132832068,513.49,-2.161290373399795e-05,0.01,-1.93091836498688e-05,0.0,69,-0.061974605205364845,-2.139566312798568e-06,0.0,-0.031523998883051435,0.001152,-0.55804415667471,0.0,-228.05330737,0.030218969897800856,-0.1984612955485419,-0.0002427141040174998,-0.5416535626845167,294912,0.0,-1.1084969707945377e-05,0.0,25.1728,60,0.47601205110549927,0.00029986176,-19.87951240539551,0.0040680137,96.66243515014648,51.1606559753418,0.2,1.0025107860565186,0.0099365234375,-0.0062951295170933005
0.0,0.0,17,0.0,0.0,-0.1315566338522033,0.649717376,-3.706397339306085e-08,-1.3079379757652023,0.0,-0.006266174459737088,-0.5,4232,-8.116137429993556e-08,-0.12139594466347907,0.0,-1.1048502703014624,546.54,-8.268249826217371e-08,0.01,-2.0141963839234003e-05,0.0,74,-0.06192840732327238,-2.3112657911074668e-06,0.0,-0.03406752948133026,0.0012288,-0.5571468615538595,0.0,-236.27915341,0.030143979615645706,-0.2014328648316829,-0.0002472570983169688,-0.4969484101856588,313344,0.0,-1.0642490310502266e-05,0.0,25.18432,64,0.4329160451889038,0.000299852544,-19.883746433258057,0.004893639,77.58389053344726,38.82393264770508,0.2,1.0027875900268555,0.01507568359375,-0.007591838017106056
0.0,0.0,18,0.0,0.0,-0.13135161312715443,0.649699712,-3.658840797613882e-08,-1.3024233395503482,0.0,-0.005549150957099335,-0.5,4236,-8.063580613193264e-08,-0.11508119324472665,0.0,-1.1163290671050838,578.82,-5.762747049718135e-07,0.01,-2.1275788524222492e-05,0.0,78,-0.06206688350678166,-2.3943918097578875e-06,0.0,-0.03190993597180657,0.0013056,-0.5563991663800938,0.0,-244.33276234000004,0.030078352788088975,-0.24771326197434165,-0.0002634852779897711,-0.49383397003471985,331776,0.0,-1.1188140467477899e-05,0.0,25.19584,68,0.36063700914382935,0.000299843328,-19.88235206604004,0.004635305,80.74326133728027,31.82303237915039,0.2,1.0025622844696045,0.01375732421875,-0.006616650626529008
0.0,0.0,19,0.0,0.0,-0.13116125842088414,0.6496820480000001,-3.543616641062164e-08,-1.3132295446517692,0.0,-0.0057132864833889406,-0.5,4239,-8.222231876152817e-08,-0.10265658099301518,0.0,-0.9302652970266868,594.36,-4.6770110963866284e-05,0.01,-2.1362472872260876e-05,0.0,82,-0.06209837542858814,-2.4201634931810594e-06,0.0,-0.029037973981246308,0.0013824,-0.5745186609674389,0.0,-248.21324744,0.026857172365810603,-0.3178932314460528,-0.00027139396227220743,-0.4422649726241206,350208,0.0,-1.0727023557718368e-05,0.0,25.20736,72,0.3244285583496094,0.000299834112,-19.878927135467528,0.004743358,68.23804264068603,30.800203323364258,0.2,1.002261996269226,0.01441650390625,-0.0070307549554854635
0.0,0.0,20,0.0,0.0,-0.13027016660607046,0.649664384,-3.2796748581510067e-08,-1.3166678834099665,0.0,-0.005451414662116281,-0.5,4244,-8.273330564673583e-08,-0.06299835066459836,0.0,-0.5912994729584962,631.29,-2.5915191230942165e-05,0.01,-2.0558545264200076e-05,0.0,86,-0.06249363360973407,-2.3766420189884154e-06,0.0,-0.01724452584364912,0.0014592,-0.624927041342264,0.0,-257.43079447,0.015516432976612315,-0.5222473920617227,-0.0002755086198664724,-0.37439199615799834,368640,0.0,-1.0452596036495437e-05,0.0,25.21888,76,0.3353961110115051,0.00029982489599999996,-19.883173274993897,0.006108269,59.996548652648926,22.807754516601562,0.2,1.003035306930542,0.02269287109375,-0.008050931454636156
0.0,0.0,21,0.0,0.0,-0.129964105031557,0.64964672,-3.2324046042735036e-08,-1.310017468448895,0.0,-0.004967560493908545,-0.5,4247,-8.751639549112228e-08,-0.03670862824293349,0.0,-0.31306707604622147,704.91,-1.695777450178091e-05,0.01,-2.0080955935898877e-05,0.0,91,-0.06255668647005973,-2.286134550709951e-06,0.0,-0.010446174139477878,0.001536,-0.6527245784938955,0.0,-275.83639206,0.00849700556622352,-0.6529932640421774,-0.0002893093814501681,-0.3610149462281235,387072,0.0,-1.0627513881774603e-05,0.0,25.2304,80,0.32193464040756226,0.00029981568,-19.891899394989014,0.008201291,32.99416265487671,13.619621276855469,0.2,1.004331111907959,0.03692626953125,-0.008281317818909884
0.0,0.0,22,0.0,0.0,-0.13001131036306998,0.649629056,-3.3818865163270504e-08,-1.3106780650140388,0.0,-0.0062877565395285315,-0.5,4251,-8.889996102203464e-08,-0.049184553345500766,0.0,-0.44975486502271,798.0,0.0,0.01,-2.2090243846671747e-05,0.0,95,-0.06283052986776214,-2.429786666672414e-06,0.0,-0.014036707288306733,0.0016128,-0.6444849245247044,0.0,-299.07794412000004,0.012496608753063292,-0.5917854497594008,-0.0003201579488928691,-0.41654677180094196,405504,0.0,-1.0317218387964322e-05,0.0,25.24192,84,0.2776395082473755,0.000299806464,-19.894213008880616,0.010348769,23.01775007247925,10.64571475982666,0.2,1.0044633150100708,0.06300048828125,-0.00878838759381324
0.0,0.0,23,0.0,0.0,-0.12954493879825657,0.6496113920000001,-3.328782834578894e-08,-1.3008452183703743,0.0,-0.008841766443798854,-0.5,4253,-8.752094692652422e-08,-0.041875350762058804,0.0,-0.41137745812473375,911.69,-1.733666669794401e-05,0.01,-2.2707856776510427e-05,0.0,99,-0.06265609766700751,-2.5331683950015843e-06,0.0,-0.01121518766786355,0.0016896,-0.6555117647743136,0.0,-327.49316634,0.009804418575345576,-0.6056208971535347,-0.00032705167977878873,-0.4077034585192711,423936,0.0,-1.0426382910047199e-05,0.0,25.25344,88,0.19590848684310913,0.000299797248,-19.894607257843017,0.006937678,23.124169254302977,8.070353507995605,0.2,1.0046429634094238,0.03336181640625,-0.007839171006344259
0.0,0.0,24,0.0,0.0,-0.13023190141085453,0.649593728,-3.2155516988327815e-08,-1.3070873578027835,0.0,-0.00595869059916442,-0.5,4255,-9.349268517955595e-08,-0.030652861800720396,0.0,-0.25553890821372155,1026.41,0.0,0.01,-2.268261720780812e-05,0.0,103,-0.06308593501552642,-2.477035105297683e-06,0.0,-0.00901731937874086,0.0017664,-0.6724246369032233,0.0,-356.15645328,0.007013160895314111,-0.642520567463685,-0.00034721784483962765,-0.40846847094576777,442368,0.0,-1.0498431307672315e-05,0.0,25.26496,92,0.14550960063934326,0.000299788032,-19.890316772460938,0.0074323034,22.27751417160034,8.573359489440918,0.2,1.0037519931793213,0.05185546875,-0.008580096787773073
0.0,0.0,25,0.0,0.0,-0.1292379290479375,0.649576064,-3.3953112845694326e-08,-1.3043955982369373,0.0,-0.005884972288305545,-0.5,4257,-8.790141237354791e-08,-0.03988312353481521,0.0,-0.3649169462283368,1161.89,-3.8079474451454504e-06,0.01,-2.38585257395708e-05,0.0,108,-0.06302737833005337,-2.581434763819005e-06,0.0,-0.011359687294639082,0.0018432,-0.6632346858609509,0.0,-389.99944941999996,0.0098726646021495,-0.5852954823041929,-0.0003602134573923128,-0.3849707583918995,460800,0.0,-1.0265357383369806e-05,0.0,25.27648,96,0.24282729625701904,0.000299778816,-19.892522239685057,0.00827224,15.12519006729126,7.420299530029297,0.2,1.004440188407898,0.04765625,-0.008208756987005471
0.0,0.0,26,0.0,0.0,-0.1307069189536097,0.6495584,-3.324321858993567e-08,-1.2985071267013133,0.0,-0.0081176541831112,-0.5,4259,-9.649677728948479e-08,-0.039994160668780726,0.0,-0.2969320627920848,1251.33,0.0,0.01,-2.4814204713019282e-05,0.0,112,-0.06326785738410978,-2.573728687130982e-06,0.0,-0.011476268296650282,0.00192,-0.6638419237430933,0.0,-412.33022376,0.008823423946844534,-0.5844196842727898,-0.0003957246109558238,-0.41676150976077897,479232,0.0,-1.0400762979063588e-05,0.0,25.288,100,0.08587223291397095,0.00029976959999999996,-19.894200134277344,0.006227947,15.72864589691162,7.353979587554932,0.2,1.0047180652618408,0.03203125,-0.00832107593305409
0.0,0.0,27,0.0,0.0,-0.12721975774190822,0.6495407360000001,-3.581663678590897e-08,-1.3130371425880039,0.0,-0.011989611648963335,-0.5,4261,-1.0620654889311179e-07,-0.015894052634439895,0.0,-0.05019426731408306,1293.34,-0.00013794885556733298,0.01,-2.454340031422611e-05,0.0,116,-0.06355527745025945,-2.377103294394501e-06,0.0,-0.0054056631580266835,0.0019968,-0.694366754747639,0.0,-422.82749378000005,0.002504647496862666,-0.6799023134388134,-0.0004335523301652298,-0.4800211202550092,497664,0.0,-1.0627286893686452e-05,0.0,25.29952,104,0.03428846597671509,0.000299760384,-19.894039916992188,0.006888926,17.461923456192018,4.873214244842529,0.2,1.0040916204452515,0.0484130859375,-0.007500976172741503
0.0,0.0,28,0.0,0.0,-0.12791651351100264,0.649523072,-3.852722016483757e-08,-1.3020298168342623,0.0,-0.01744127602851623,-0.5,4258,-1.0982885392882359e-07,-0.031283737299052254,0.0,-0.16074771797102963,1347.64,-0.00015573320657331552,0.01,-2.583890199093936e-05,0.0,121,-0.06367257002329184,-2.3491687715107166e-06,0.0,-0.009690775045885731,0.0020736,-0.6808647377944907,0.0,-436.39272651,0.006240980686734216,-0.6852328515314083,-0.00046911674350629353,-0.5017778559386832,516096,0.0,-1.047588681372272e-05,0.0,25.31104,108,0.023377299308776855,0.000299751168,-19.886273860931396,0.006081321,6.1183319091796875,1.742651343345642,0.2,1.003462791442871,0.0423828125,-0.0073001982120331375
0.0,0.0,29,0.0,0.0,-0.12875895233615117,0.649505408,-3.640241747885441e-08,-1.3059631669292593,0.0,-0.00913174853389182,-0.5,4259,-1.0748336824530907e-07,-0.03644504693323058,0.0,-0.2566928710990401,1563.56,-0.00019170220283984545,0.01,-2.77061422476696e-05,0.0,125,-0.06356293302994181,-2.669741334176707e-06,0.0,-0.010879018348131507,0.0021504,-0.6730617164796261,0.0,-490.3636683799999,0.00751109173918184,-0.6356221307570296,-0.00048217509178112014,-0.4865640243190781,534528,0.0,-1.0353428232517542e-05,0.0,25.32256,112,0.020781099796295166,0.000299741952,-19.893517208099365,0.007180886,9.251698088645934,2.93391489982605,0.2,1.0043143033981323,0.05361328125,-0.008193053840659558
0.0,0.0,30,0.0,0.0,-0.12834919393943886,0.649487744,-3.4967088512403303e-08,-1.3086153841725028,0.0,-0.009847302825889817,-0.5,4260,-1.0499863075637674e-07,-0.034458627664414744,0.0,-0.21355607001524404,1637.8,-5.640845897529447e-09,0.01,-2.772215892641965e-05,0.0,129,-0.06350635028582965,-2.6310684770793462e-06,0.0,-0.010927196103666884,0.0022272,-0.678802241237909,0.0,-508.90289899999993,0.007575495105928149,-0.6106901727649124,-0.00048819584593608114,-0.4435253199631402,552960,0.0,-1.0227557120135138e-05,0.0,25.33408,116,0.005409896373748779,0.000299732736,-19.89090919494629,0.0060051233,10.762396240234375,4.332370281219482,0.2,1.0038056373596191,0.0462646484375,-0.008108863502275198
0.0,0.0,31,0.0,0.0,-0.12869492153738216,0.6494700800000001,-3.434477651903735e-08,-1.3001380218623504,0.0,-0.009326817630582655,-0.5,4261,-9.91320325949781e-08,-0.032505166449303693,0.0,-0.25239988301208255,1702.43,-7.131906284062387e-05,0.01,-2.8853699300465333e-05,0.0,134,-0.06317807015092303,-2.8672656611296133e-06,0.0,-0.010058495100489364,0.002304,-0.681604097364586,0.0,-525.02847148,0.00715261952887522,-0.6220050121159552,-0.00048742907024754866,-0.43322841010051066,571392,0.0,-1.0590355436251614e-05,0.0,25.3456,120,0.04330843687057495,0.00029972352,-19.891181850433348,0.0058886018,9.373643493652343,3.069143295288086,0.2,1.0042157173156738,0.03997802734375,-0.007463803002610803
0.0,0.0,32,0.0,0.0,-0.13024781371122665,0.649452416,-3.691846120679378e-08,-1.2984943534638225,0.0,-0.010914927704426683,-0.5,4261,-9.501645059936477e-08,-0.0552579048716907,0.0,-0.5017496561800663,1955.04,-0.00016346230264857977,0.01,-3.2326042653240926e-05,0.0,138,-0.06340320601773297,-3.385140782566804e-06,0.0,-0.01635105341214554,0.0023808,-0.6467930664949124,0.0,-588.19214497,0.013816575522551779,-0.5585704128122112,-0.0004938619069214947,-0.4523835839766085,589824,0.0,-1.0414176770097877e-05,0.0,25.35712,124,0.03511679172515869,0.000299714304,-19.895728397369385,0.006593369,8.170357275009156,3.2085838317871094,0.2,1.0046887397766113,0.03695068359375,-0.008650308649521321
0.0,0.0,33,0.0,0.0,-0.12977424159130724,0.649434752,-3.2978350976588084e-08,-1.3103478672235653,0.0,-0.00681679032837512,-0.5,4262,-8.192643454535937e-08,-0.06159876975908553,0.0,-0.5595606571440522,2059.68,-2.046734686037055e-06,0.01,-3.357587417844222e-05,0.0,142,-0.06306634676761519,-3.7991926321557994e-06,0.0,-0.017141996304146173,0.0024576,-0.6413492980265398,0.0,-614.3586579199999,0.015731167943808775,-0.5221109365391183,-0.00046701667241208896,-0.36181731717966387,608256,0.0,-1.057332873016861e-05,0.0,25.36864,128,0.06835615634918213,0.00029970508799999996,-19.89201765060425,0.0069140852,13.645125675201417,5.658812046051025,0.2,1.0039329528808594,0.03624267578125,-0.009206626191735267
0.0,0.0,34,0.0,0.0,-0.1300904011427119,0.649417088,-3.607213827295121e-08,-1.3067244765008026,0.0,-0.006921018172903712,-0.5,4263,-8.393796878641745e-08,-0.05966682916779149,0.0,-0.6063499137450022,1922.72,-1.1158087671322887e-06,0.01,-3.5972534703432255e-05,0.0,147,-0.0627600178427841,-4.050452591885939e-06,0.0,-0.015971778531574086,0.0025344,-0.6395745804322485,0.0,-580.1152187299999,0.01490967568814529,-0.5079114515182381,-0.00048767197302704106,-0.4202510096478876,626688,0.0,-1.0543646446476256e-05,0.0,25.38016,132,0.04878181219100952,0.000299695872,-19.887182998657227,0.0061108023,14.506373023986816,6.267390251159668,0.2,1.003461241722107,0.03038330078125,-0.008565955655649304
0.0,0.0,35,0.0,0.0,-0.12971248901277355,0.6493994240000001,-3.42854524158376e-08,-1.3027094072654493,0.0,-0.007312983443090946,-0.5,4263,-8.417242668177815e-08,-0.06489726297643081,0.0,-0.5447629820159363,1849.73,0.0,0.01,-3.633155190780117e-05,3.7977297324687243e-06,151,-0.06306073707182301,-4.0640080727594294e-06,0.0,-0.017898541419126904,0.0026112,-0.6367979390766573,0.0,-561.88510824,0.01574075527016124,-0.5319809067425214,-0.0005056174247239204,-0.37612977654545504,645120,0.0,-1.0437376603419741e-05,0.0,25.39168,136,0.08630651235580444,0.000299686656,-19.89073314666748,0.0067360057,11.905386781692505,4.812840461730957,0.2,1.0040934085845947,0.0397705078125,-0.009249607508536428
