rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/assist_pen,curriculum/sprint_dist_m,reward_terms/hip_roll,rollout/ep_rew_mean,reward_terms/foot_ahead,reward_terms/coef_rate,reward_terms/lat_vel,reward_terms/phase_contact,curriculum/eff_scale,reward_terms/air_time,curriculum/stance_ratio,reward_terms/angmom,reward_terms/torque,reward_terms/stop,reward_terms/stance_time,curriculum/ctrl_jitter_ms,time/time_elapsed,reward_terms/time,reward_terms/residual,time/iterations,reward_terms/alive,curriculum/ent_coef,reward_terms/height,time/fps,curriculum/ctrl_drop_prob,reward_terms/ang_xy,reward_terms/vz,reward_terms/clearance,reward_terms/stance,time/total_timesteps,reward_terms/upright,reward_terms/action_rate,reward_terms/motor_vel,reward_terms/foot_slip,reward_terms/overrun,reward_terms/energy,train/policy_gradient_loss,train/n_updates,train/clip_range,train/clip_fraction,train/explained_variance,train/entropy_loss,train/loss,train/std,train/learning_rate,train/value_loss,train/approx_kl
250.31,-1.2358058760864645,0.0,25.12672,-0.207454815476925,-162.55058872,0.0053460527662619614,-1.3918512361919733,-2.1288667553582435e-08,-0.45198478196520053,0.0008448,0.0007996958221257147,0.649805696,-0.18586682601806656,-0.0002908945286076395,0.0,-0.021117695925770223,0.0,53,-0.5,-0.10218989425745133,12,0.0,0.01,-0.02610460945078417,4128,0.0,-0.3146728085749337,-0.1970466399879877,0.043449215634198894,-0.014315747282753456,221184,-0.35289439008223217,-0.1288654624866131,-4.135561764395248e-06,-0.49806212066096944,0.0,-3.1109517449848076e-05,-0.012294545478653163,7416,0.2,0.15224609375,0.9037692546844482,-34.063394165039064,8.750073432922363,1.0009063482284546,0.00029949311999999997,31.840520286560057,0.01302923
242.77,-1.2078415932023718,0.0,25.13824,-0.21329366683694506,-160.66365041,0.004558176155755755,-1.3586312621933037,-2.173253154569868e-08,-0.4542944978346366,0.0009216,0.0007649735457056926,0.649788032,-0.1998397703649632,-0.0003051885541019289,0.0,-0.016910479340973932,0.0,57,-0.5,-0.10212514620600528,13,0.0,0.01,-0.02639448937324748,4154,0.0,-0.31628533879739135,-0.190453083185495,0.04379925259764724,-0.029983642344010242,239616,-0.36086118729422445,-0.1294397732374253,-4.486464514140695e-06,-0.4359082957178129,0.0,-3.316798865955235e-05,-0.014630997250787914,7420,0.2,0.1598876953125,0.8948754668235779,-34.065506553649904,7.808038711547852,1.0011452436447144,0.00029944704,25.183043670654296,0.016405396
241.45,-1.2726260624390973,0.0,25.14976,-0.21640563241016644,-160.33503399,0.00428500843808845,-1.3954032453952951,-2.1735579819620537e-08,-0.4488853966426824,0.0009984,0.0005479597408945361,0.649770368,-0.19788227314181694,-0.00034532899126042416,0.0,-0.018574568911895364,0.0,61,-0.5,-0.10254626103586295,14,0.0,0.01,-0.028756942736271426,4174,0.0,-0.3228315951399429,-0.2006683955322868,0.04318630649398048,-0.015117242063130136,258048,-0.3406491113344155,-0.12970455105427428,-4.818525235113952e-06,-0.4872403586955958,0.0,-3.6519062149629356e-05,-0.01562546284403652,7424,0.2,0.1610107421875,0.8832592964172363,-34.069036865234374,5.763749599456787,1.001537799835205,0.00029940095999999997,21.0073664188385,0.015399307
244.84,-1.2448995035519965,0.0,25.16128,-0.21628785866729314,-161.18088002000002,0.004512214341828259,-1.378892571047326,-2.0707908654051283e-08,-0.46888867484908736,0.0010752,0.0007964405586891291,0.6497527040000001,-0.18671817390476397,-0.0003678954215060303,0.0,-0.01537253361635117,0.0,65,-0.5,-0.10256453920992681,15,0.0,0.01,-0.027563683697160286,4192,0.0,-0.3127873877577495,-0.18889484626250425,0.03928780751257433,-0.038327610631380765,276480,-0.3458635322489772,-0.12867757541863883,-5.139892718353887e-06,-0.5008937862915105,0.0,-3.8979634498684056e-05,-0.013224869477562606,7428,0.2,0.2364990234375,0.8627995848655701,-34.07743968963623,4.486405849456787,1.002245306968689,0.00029935488,15.284846830368043,0.02139484
255.52,-1.247684374441974,0.0,25.1728,-0.20335557803409415,-163.84742541,0.004803276299240167,-1.41204533357976,-2.354010776072155e-08,-0.4737131447264224,0.001152,0.0005170352265445723,0.64973504,-0.19105030563875608,-0.0004120630106245471,0.0,-0.023116929306221817,0.0,70,-0.5,-0.10206095201708387,16,0.0,0.01,-0.026712985387079332,4208,0.0,-0.3268859473115631,-0.18712243598177125,0.038200716133391883,-0.03216719805200844,294912,-0.34519251928810624,-0.13310344967201893,-5.632588042574753e-06,-0.5262669877905857,0.0,-4.30497270659998e-05,-0.008200455480255187,7432,0.2,0.3009765625,0.8500762581825256,-34.082389450073244,3.4698948860168457,1.0027509927749634,0.0002993088,12.113805437088013,0.032020878
238.41,-1.0446646255894239,0.0,25.18432,-0.17337340569043885,-159.54002595,0.004471029402050616,-1.4215936288702202,-2.5067678899822145e-08,-0.4643567681654598,0.0012288,0.0004475905540554474,0.649717376,-0.17789044840886686,-0.000476065438519068,0.0,-0.016397930138433974,0.0,74,-0.5,-0.10054842326037834,17,0.0,0.01,-0.02183495772129928,4228,0.0,-0.3438842077118964,-0.17576847164075365,0.04073786978140872,-0.022064946502057634,313344,-0.39222369522726636,-0.13681876532893297,-6.326988961681831e-06,-0.5785302082389107,0.0,-4.8193140967410004e-05,0.022510505514219403,7433,0.2,0.28155517578125,0.8368397951126099,-34.06136417388916,5.757651329040527,1.0005578994750977,0.00029926272,14.174169301986694,0.027888317
240.96,-0.9620859605763452,0.0,25.19584,-0.18086264963617874,-160.12574452,0.004820629515328167,-1.4447426193994088,-2.270858403610221e-08,-0.4863654071710031,0.0013056,0.00032280771928425465,0.649699712,-0.18187171657166498,-0.0005167510610764027,0.0,-0.017273851510253735,0.0,78,-0.5,-0.10108060148417733,18,0.0,0.01,-0.020731332207156165,4241,0.0,-0.36805777076266866,-0.1790114038707078,0.039829437933116864,-0.03490511982009617,331776,-0.40646283815975165,-0.1364590240063662,-6.639359153743724e-06,-0.5924008066195786,0.0,-5.095496649307222e-05,-0.023253916960675268,7437,0.2,0.2420166015625,0.7490296959877014,-34.09540615081787,4.516672611236572,1.003740668296814,0.00029921664,14.3076171875,0.02737081
248.21,-0.9377826228666852,0.0,25.20736,-0.19363109636087705,-161.97388275,0.004382612555776907,-1.4530403846320155,-2.35338915238223e-08,-0.5068880875804784,0.0013824,0.00014322894922871556,0.6496820480000001,-0.17868011803451123,-0.0005244428153197682,0.0,-0.017179587230202742,0.0,82,-0.5,-0.10134129264892744,19,0.0,0.01,-0.018217570490297232,4252,0.0,-0.3489980675087958,-0.1703631428138641,0.036662884358771325,-0.027905899080372942,350208,-0.41211768907873825,-0.13587428127356543,-6.786020292397613e-06,-0.5897603066349384,0.0,-5.2434446726745304e-05,-0.015441714915343456,7441,0.2,0.3255750868055556,0.7987450361251831,-34.09474139743381,3.004446506500244,1.0035476684570312,0.00029917056,9.6094651222229,0.04183017
248.58,-0.8643807409719679,0.0,25.21888,-0.17321087214079975,-162.09586748,0.00441527787539226,-1.4300488312588107,-2.4556121243898036e-08,-0.49201373844614715,0.0014592,0.00023166196964060268,0.649664384,-0.17573864412562604,-0.0005898242510775345,0.0,-0.0204920253826357,0.0,86,-0.5,-0.10037048145284394,20,0.0,0.01,-0.018839920003759714,4264,0.0,-0.3605311065654604,-0.1521468036766229,0.036897992314336686,-0.01734568429055719,368640,-0.4186581441674144,-0.14072828804809223,-7.380093972044734e-06,-0.6108432589826955,0.0,-5.76968735074971e-05,-0.009734995197504759,7444,0.2,0.30019906850961536,0.7662122249603271,-34.0868659386268,2.235053062438965,1.0027166604995728,0.00029912448,6.703142312856821,0.03706471
230.76,-0.8100139702878131,0.0,25.2304,-0.1533948598294926,-157.61236246,0.0042863144185285385,-1.3614793356499257,-2.8382853892044003e-08,-0.4660542891533023,0.001536,0.0002951384489683227,0.64964672,-0.16467362598019042,-0.0006579624749173834,0.0,-0.01238182462596645,0.0,90,-0.5,-0.0992343909781347,21,0.0,0.01,-0.020631871976445403,4272,0.0,-0.38895060751145916,-0.1587500801057187,0.04207531175620287,-0.017816965964379924,387072,-0.4377024728683119,-0.142895879582384,-8.626915535393864e-06,-0.5703465521109027,0.0,-6.529874620128499e-05,-0.013717159366933629,7448,0.2,0.3443756103515625,0.6862958073616028,-34.09287405014038,1.8083029985427856,1.0033528804779053,0.0002990784,6.207053750753403,0.04939089
230.91,-0.8007466746251132,0.0,25.24192,-0.15730993331987897,-157.62908665999998,0.003975166096006491,-1.4028827920246332,-2.5242364210951543e-08,-0.49359854189975194,0.0016128,0.00024414022078013254,0.649629056,-0.17698093509482057,-0.0006520345422203063,0.0,-0.0068654788240867974,0.0,94,-0.5,-0.09939155900760914,22,0.0,0.01,-0.016802197713765895,4284,0.0,-0.38331956417982316,-0.16703276376915213,0.04086147898919144,-0.02149965607536579,405504,-0.45883138731978357,-0.14266637992828746,-8.641817714165332e-06,-0.6172056074817757,0.0,-6.558261046883959e-05,0.010121148700515429,7450,0.2,0.3547634548611111,0.6080256700515747,-34.07920244004991,1.7573386430740356,1.0021648406982422,0.00029903232,5.401460965474446,0.037364237
235.35,-0.7186531122968058,0.0,25.25344,-0.16731714239978843,-158.7159247,0.004579386568717359,-1.4008537956391816,-2.3937889085460906e-08,-0.508700715577142,0.0016896,0.00028157510354907974,0.6496113920000001,-0.1674258966780561,-0.000689395231800336,0.0,-0.017122900352761563,0.0,98,-0.5,-0.0995997797989196,23,0.0,0.01,-0.01895797566807717,4294,0.0,-0.3761751647919002,-0.15492354559537494,0.03941055502813629,-0.07830279276221538,423936,-0.5068580128461813,-0.13978006872428603,-8.961677861042398e-06,-0.60699055877014,0.0,-6.824470010796785e-05,0.000502005615271628,7452,0.2,0.32197265625,0.5819147825241089,-34.08760147094726,1.8363384008407593,1.0028289556503296,0.00029898624,4.9242040634155275,0.040976968
237.94,-0.7897033487589729,0.0,25.26496,-0.17367532129915417,-159.44838087,0.004688345651048737,-1.401788287035535,-2.5810649731344667e-08,-0.46588311260583076,0.0017664,0.00031195695757762424,0.649593728,-0.17904377420813133,-0.0007504270267104135,0.0,-0.010477536999840394,0.0,102,-0.5,-0.09975551828841162,24,0.0,0.01,-0.0226255795742959,4302,0.0,-0.4000342300526112,-0.17989300248198445,0.043690911352152306,-0.08445197826791974,442368,-0.49810642318146797,-0.14005756555505475,-9.753749555646653e-06,-0.5992926036940491,0.0,-7.406784431839541e-05,0.0022151305521320966,7454,0.2,0.3143446180555556,0.4200438857078552,-34.08633126152886,0.9629306793212891,1.0027787685394287,0.00029894016,3.447934865951538,0.04381688
221.01,-0.6423133242979905,0.0,25.27648,-0.1640643507360986,-155.17059092000002,0.004471253804275638,-1.4313520439921716,-2.5330337139542094e-08,-0.5010134070220436,0.0018432,0.0001345483534451988,0.649576064,-0.19220795753555256,-0.0007963077911175953,0.0,-0.00748559954647337,0.0,106,-0.5,-0.10033280084653734,25,0.0,0.01,-0.015072271430761341,4311,0.0,-0.423463500684919,-0.1610390865419982,0.038400996197226825,-0.06243148348044911,460800,-0.5074959580294278,-0.13994891896541845,-1.05017313125776e-05,-0.6404967666330602,0.0,-7.828375967828752e-05,0.017598868658145268,7455,0.2,0.26806640625,0.24627149105072021,-34.06450271606445,1.4234076738357544,1.0008623600006104,0.00029889407999999997,3.9289468129475913,0.025383165
230.09,-0.6782397086060293,0.0,25.288,-0.15721460258374095,-157.37839121000002,0.004140089894631803,-1.3936746261870676,-2.8765485047902647e-08,-0.47993349230875904,0.00192,0.00024088504465503825,0.6495584,-0.18705946923495131,-0.000845210588693306,0.0,-0.0074480287164786,0.0,110,-0.5,-0.09908368661418115,26,0.0,0.01,-0.022220734664330687,4320,0.0,-0.4390326178215441,-0.1713094914987251,0.042436390449300074,-0.06568285070450215,479232,-0.572510122642447,-0.14151231273835765,-1.1299745037252078e-05,-0.648767840673688,0.0,-8.261856678093573e-05,0.008949672027180592,7457,0.2,0.2967529296875,0.2988438606262207,-34.08073361714681,1.0132708549499512,1.0021692514419556,0.000298848,3.0744280020395913,0.057116374
201.75,-0.765363584984847,0.0,25.29952,-0.17080650877532116,-150.37097431,0.003843658984027609,-1.3305435260563148,-3.187138994468841e-08,-0.445368238315719,0.0019968,0.0002593312011514273,0.6495407360000001,-0.192894356759961,-0.0009529600860847819,0.0,-0.009120660491235968,0.0,114,-0.5,-0.09848794623512903,27,0.0,0.01,-0.027394865536110074,4328,0.0,-0.49546702938240705,-0.19062801699042758,0.04656200610103202,-0.08914470430246905,497664,-0.544172076374458,-0.1401893923840074,-1.2430303616250381e-05,-0.5950855164437865,0.0,-9.077269103393737e-05,0.014613125356845558,7459,0.2,0.3477376302083333,0.17395120859146118,-34.08107058207194,0.7104451656341553,1.002270221710205,0.00029880191999999997,2.5578933556874595,0.06377106
207.26,-0.6453771886114377,0.0,25.31104,-0.16039052285960598,-151.73483665,0.0038731692273793455,-1.3652703121394378,-3.004962660416046e-08,-0.4512163832979746,0.0020736,0.00026909698175990745,0.649523072,-0.18427765236246552,-0.000992246293813722,0.0,-0.004733597710987346,0.0,119,-0.5,-0.09830705699448304,28,0.0,0.01,-0.02169420411125591,4331,0.0,-0.5060437226510657,-0.16804470917013917,0.043852083067986304,-0.10365923175367193,516096,-0.5732284728684068,-0.1428876366289794,-1.3409853914448825e-05,-0.6327348970104196,0.0,-9.643306001570266e-05,0.020872836156437796,7460,0.2,0.3104654947916667,-0.2820274829864502,-34.0664316813151,1.088125467300415,1.001019835472107,0.00029875584,2.794992446899414,0.032357898
218.74,-0.7565009500958177,0.0,25.32256,-0.1614282974025073,-154.62115708000002,0.0037711653589718483,-1.3664189308325971,-3.014333836996577e-08,-0.46752384258506324,0.0021504,0.00017306828198747503,0.649505408,-0.20035868688669323,-0.0010689517155157563,0.0,-0.012822502367069118,0.0,123,-0.5,-0.09874462479546386,29,0.0,0.01,-0.02333066115006577,4338,0.0,-0.5288900429414123,-0.17994311174847807,0.0422020449937056,-0.09911430665843513,534528,-0.5597064250950844,-0.14347070482391802,-1.4183823319334166e-05,-0.6759480275215066,0.0,-0.00010261664008644974,0.012536146367589632,7462,0.2,0.3558756510416667,-0.3389016389846802,-34.08757336934408,0.6168820858001709,1.0028173923492432,0.00029870976,2.332163671652476,0.06418354
222.64,-0.8379694145362137,0.0,25.33408,-0.17958447360208296,-155.62173952000003,0.005100349033962968,-1.3678326818213948,-3.026678627887585e-08,-0.4366357382111263,0.0022272,0.00021430088478761414,0.649487744,-0.20454470108239703,-0.0011293856468614783,0.0,-0.005672316427484879,0.0,127,-0.5,-0.0995219533141468,30,0.0,0.01,-0.02639249576244858,4344,0.0,-0.5587120108141052,-0.20362901219167492,0.04680360697742265,-0.14718089843933632,552960,-0.5654321125114466,-0.13894613729979624,-1.4715937244488312e-05,-0.584248315739914,0.0,-0.00010533188027703749,0.01654121223837137,7463,0.2,0.314697265625,-0.5878781080245972,-34.084485626220705,0.5224416255950928,1.002626895904541,0.00029866368,1.956681776046753,0.026537662
189.73,-0.9414183620131015,0.0,25.3456,-0.17493561515590703,-147.39381916,0.005032368961381146,-1.3973428479958863,-2.9789954617505907e-08,-0.4367043937826679,0.002304,0.00015950500124341084,0.6494700800000001,-0.22538810889373076,-0.0011586246919248328,0.0,-0.009143040677170373,0.0,131,-0.5,-0.09942359169008737,31,0.0,0.01,-0.02650302013529333,4351,0.0,-0.5911124467815925,-0.2020006062535201,0.05128637431477245,-0.13867581670691465,571392,-0.57961517686917,-0.13947855618928248,-1.570209024378878e-05,-0.5856210958999551,0.0,-0.00011065830158962237,0.021974291342000168,7464,0.2,0.3056640625,-0.9317948818206787,-34.072320302327476,0.5256367921829224,1.0014609098434448,0.0002986176,1.8359836339950562,0.029484985
195.47,-0.901686167792367,0.0,25.35712,-0.19285763008619358,-148.82344485000002,0.005559833907250467,-1.3750860909482896,-3.28581705949672e-08,-0.4153315682700538,0.0023808,0.0002262366890338146,0.649452416,-0.22056408682715448,-0.0012543801457928932,0.0,-0.003019873609042002,0.0,135,-0.5,-0.09937088642133834,32,0.0,0.01,-0.027226722091599667,4356,0.0,-0.6202122338366794,-0.20914019917786797,0.05236607131681269,-0.15942392722918805,589824,-0.5757112521081019,-0.14006507907599042,-1.680901975227461e-05,-0.5993516547836409,0.0,-0.00011847432576267652,0.01834764601662755,7465,0.2,0.342041015625,-1.1800737380981445,-34.08815994262695,0.531541109085083,1.0027797222137451,0.00029857152,1.6453556776046754,0.03050763
196.6,-0.8353712481638413,0.0,25.36864,-0.1875933373993182,-149.11195790999997,0.005753167979763187,-1.3900202916761466,-3.675436621011902e-08,-0.4203139904249102,0.0024576,0.00025499105039570067,0.649434752,-0.22848722725850312,-0.0012974079905790016,0.0,-0.0014518146781483665,0.0,139,-0.5,-0.09976836592853484,33,0.0,0.01,-0.02297743924658993,4361,0.0,-0.6259904488399708,-0.19669824509689623,0.05113954867957409,-0.1704720099105391,608256,-0.6020089108176641,-0.13882558107701312,-1.756953003084825e-05,-0.5899415957529677,0.0,-0.00012316780201198087,0.014921831712126733,7466,0.2,0.26826171875,-1.0293598175048828,-34.08493881225586,0.3896227478981018,1.0024969577789307,0.00029852544,1.858280086517334,0.022335649
193.05,-0.8944476047422898,0.0,25.38016,-0.18108312667692397,-148.18532391,0.005139238283434838,-1.3984596410964305,-3.337149269059309e-08,-0.4109963474945649,0.0025344,0.00012912313104607165,0.649417088,-0.22950268591465411,-0.0013115245697634696,0.0,-0.0029615498206112534,0.0,143,-0.5,-0.09929619238599016,34,0.0,0.01,-0.028673344696977063,4367,0.0,-0.6175225913353553,-0.22556827788689665,0.05575920637156542,-0.14364127404133575,626688,-0.5780922985479875,-0.14179903053484266,-1.8206244316526426e-05,-0.5536206962959269,0.0,-0.0001271868518598882,0.014645807119086385,7467,0.2,0.31083984375,-0.7177445888519287,-34.08173751831055,0.24298310279846191,1.0023157596588135,0.00029847935999999996,1.305899715423584,0.02661283
197.15,-0.8156554689455391,0.0,25.39168,-0.1699857764074259,-149.22192518,0.004994862753898431,-1.4249192064660356,-3.536180440364918e-08,-0.43863285911946104,0.0026112,0.0001139320698308034,0.6493994240000001,-0.22437956705946385,-0.0013431613313417698,0.0,-0.003109119902041534,0.0,147,-0.5,-0.09879053985887888,35,0.0,0.01,-0.02867393881830456,4372,0.0,-0.5856409105833471,-0.22195799816593995,0.05175726250295016,-0.1285217595611341,645120,-0.556493439837008,-0.14407601315912288,-1.8631287916043574e-05,-0.6101844739307922,0.0,-0.00013011682229574595,0.01994324242696166,7468,0.2,0.251220703125,-0.9345345497131348,-34.06271743774414,0.2750667333602905,1.000683069229126,0.00029843328,1.2132648825645447,0.025710853
