time/env_steps,time/rollout_s,time/gae_s,time/update_s,time/est_s,time/iter_s,time/sps,rollout/ep_len_mean,rollout/ep_ret_mean,rollout/episodes,rollout/finishes,rollout/falls,rollout/t_line_mean,rollout/sprint_d_mean,rollout/reward_mean,rollout/swing_frac_min,rollout/thermal_max,rollout/torque_util,rollout/commit_frac,rollout/resync_frac,diag/freq_hz_median,diag/freq_lo_rail,diag/freq_hi_rail,diag/res_sat_sampled,train/loss_pg,train/loss_vf,train/entropy,train/loss_sym,train/bound_loss,train/mu_out_frac,train/approx_kl,train/clipfrac,train/n_minibatch_updates,train/early_stop,train/ent_coef,train/log_std_clamp,train/std_mean,train/lr,est/vel_rmse,reward_terms/action_rate,reward_terms/air_time,reward_terms/alive,reward_terms/ang_xy,reward_terms/angmom,reward_terms/brake_foot,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,reward_terms/foot_flat,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/heading,reward_terms/height,reward_terms/hip_roll,reward_terms/knob,reward_terms/lane,reward_terms/lat_vel,reward_terms/motor_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/residual_rate,reward_terms/spec_cycle,reward_terms/stance,reward_terms/stance_time,reward_terms/step_rate,reward_terms/stop,reward_terms/swing_floor,reward_terms/thermal,reward_terms/time,reward_terms/torque,reward_terms/track,reward_terms/upright,reward_terms/vz,reward_terms/yaw_rate,curriculum/dr_scale,curriculum/sprint_dist_m,curriculum/stance_ratio,curriculum/eff_scale,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,curriculum/bringup_scale,curriculum/bringup_p_drop,curriculum/bringup_p_held,curriculum/cmd_zero_p,curriculum/cmd_lo,curriculum/cmd_hi,curriculum/track_sigma,curriculum/shape_scale,curriculum/stoplight_prob,curriculum/gait_freq_lo,curriculum/hold_s,curriculum/hold_z,curriculum/hold_pitch,curriculum/hold_roll,curriculum/start_red_s,curriculum/release_vx,curriculum/release_vy,curriculum/release_vz,time/elapsed_s
34099200,1.7143166065216064,0.0007410049438476562,0.13734006881713867,0.07202792167663574,1.991018533706665,18515.137713941458,102.05029585798816,-51.95809555053711,338,0,338,nan,0.10507898032665253,-0.41921266913414,0.1780870258808136,0.7031605243682861,0.14439913630485535,0.04380967881944445,0.0,4.0,0.0,0.7263157894736842,0.4100884331597222,-0.007118995922307174,99.74642096625433,8.017184363471138,0.009428888973262575,0.003558663340906302,0.05483900507291158,0.014065024753411611,0.07122802734375,36,0.0,0.01,-0.3567,0.6362650990486145,0.0002673260460142046,0.012592787735210938,-0.0041205622255802155,0.00010145393753191456,1.5,-0.03636373579502106,-0.013705606572329998,0.0,0.030446894466876984,-2.6096124202013016e-05,0.0,-0.7501220703125,-0.12490163743495941,0.0,-0.34489598870277405,-0.0014840991934761405,-0.015758462250232697,-0.0061714136973023415,0.0,-0.01801060140132904,0.0,0.0,-0.08947828412055969,-0.10413122177124023,-0.00979834794998169,-0.01036783866584301,-0.03869717940688133,-0.04451028257608414,-0.002071940340101719,0.0,0.0,0.0,0.0,0.0,1.6409919261932373,-0.24955685436725616,-0.015424204990267754,-0.48676836490631104,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7335974399999999,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.4494123458862
34136064,1.7184088230133057,0.0007658004760742188,0.1054837703704834,0.07451725006103516,1.9688441753387451,18723.668977737045,99.21533923303835,-56.76218032836914,339,0,339,nan,0.10794205218553543,-0.41319531202316284,0.1814236044883728,0.7026423215866089,0.14452382922172546,0.044135199652777776,0.0,4.0,0.0,0.7055931161647203,0.4083794487847222,-0.0031174904267702785,114.8553713843936,8.028050922212147,0.00977040259611039,0.003627187128932703,0.054873760257448466,0.014470731218655905,0.05222284226190476,21,1.0,0.01,-0.3567,0.6361076831817627,0.0002673045382834971,0.013104315763350962,-0.00411769887432456,0.00010199647658737376,1.5,-0.03654272109270096,-0.01333532016724348,0.0,0.029425479471683502,-3.5484038107824745e-07,0.0,-0.7495795488357544,-0.12567059695720673,0.0,-0.34372183680534363,-0.0013451342238113284,-0.015530596487224102,-0.00618286058306694,0.0,-0.017841611057519913,0.0,0.0,-0.08947112411260605,-0.103752002120018,-0.009798331186175346,-0.01048990897834301,-0.035943109542131424,-0.04550732672214508,-0.0020849609281867743,0.0,0.0,0.0,0.0,0.0,1.6539429426193237,-0.25022566318511963,-0.01475130021572113,-0.4771745502948761,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.732768,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.433016061783
34172928,1.7177841663360596,0.0007033348083496094,0.13498330116271973,0.07289695739746094,1.99155592918396,18510.14164711826,103.1310975609756,-49.681358337402344,328,0,328,nan,0.11103024333715439,-0.37758174538612366,0.1774631142616272,0.7066419124603271,0.14337550103664398,0.04177517361111111,0.0,4.0,0.0,0.7415584415584415,0.4138454861111111,-0.00654114115362366,104.40733846028645,7.940146128336589,0.009584555816319253,0.0036599866838918794,0.05687538617187076,0.014350502234366205,0.06412760416666667,36,0.0,0.01,-0.3567,0.6360584497451782,0.0002672676637303084,0.012680489799997216,-0.004085615277290344,0.00010742181621026248,1.5,-0.03604384884238243,-0.01342428382486105,0.0,0.02939191833138466,0.0,0.0,-0.7503798007965088,-0.12353282421827316,0.0,-0.3399879038333893,-0.0012159213656559587,-0.015859348699450493,-0.006164049729704857,0.0,-0.01819111779332161,0.0,0.0,-0.08875266462564468,-0.10454406589269638,-0.00977339968085289,-0.009847004897892475,-0.03564375638961792,-0.04645092785358429,-0.002154134213924408,0.0,0.0,0.0,0.0,0.0,1.662420630455017,-0.24485445022583008,-0.014780702069401741,-0.46962887048721313,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.73193856,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2327.439116716385
34209792,1.709887981414795,0.0008831024169921875,0.13336658477783203,0.07098746299743652,1.98103928565979,18608.407696444036,103.64,-49.91720962524414,325,0,325,nan,0.1128673255443573,-0.37616634368896484,0.1789008229970932,0.7011468410491943,0.14437341690063477,0.04318576388888889,0.0,4.0,0.000628140703517588,0.717964824120603,0.41426142939814814,-0.007229007961642411,102.97615220811632,7.992670906914605,0.009590283036231995,0.0037470574801166854,0.059067310558425054,0.01371506503265765,0.06800672743055555,36,0.0,0.01,-0.3567,0.6360684037208557,0.0002672308182809502,0.012237704007313551,-0.004094415344297886,9.548606612952426e-05,1.5,-0.03717682510614395,-0.013495675288140774,0.0,0.030497975647449493,0.0,0.0,-0.7472330927848816,-0.12525251507759094,0.0,-0.34334465861320496,-0.0011247005313634872,-0.016320157796144485,-0.00617731548845768,0.0,-0.01927376165986061,0.0,0.0,-0.0891822949051857,-0.10469882190227509,-0.009716956876218319,-0.010351563803851604,-0.03809479624032974,-0.0467943474650383,-0.002163899829611182,0.0,0.0,0.0,0.0,0.0,1.663926362991333,-0.252538800239563,-0.015196353197097778,-0.4779761731624603,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7311091200000001,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.434417247772
34246656,1.7166261672973633,0.0007510185241699219,0.13259363174438477,0.07107377052307129,1.9881467819213867,18541.88386542821,102.63714285714286,-48.74186325073242,350,0,350,nan,0.11443433165550232,-0.4478299915790558,0.1773546040058136,0.7021075487136841,0.14511477947235107,0.044026692708333336,0.0,4.0,0.0006161429451632779,0.7245841035120147,0.41404441550925924,-0.006105584454619222,103.25150553385417,8.024773279825846,0.009454306215047836,0.003977121578322517,0.059221703145239085,0.01319498879214128,0.06981743706597222,36,0.0,0.01,-0.3567,0.6363427639007568,0.0002671939437277615,0.012662204799295473,-0.004099100828170776,5.9678786783479154e-05,1.5,-0.03751061111688614,-0.01388655137270689,0.0,0.03085499256849289,0.0,0.0,-0.7443711757659912,-0.12503625452518463,0.0,-0.348842978477478,-0.0014893324114382267,-0.016166947782039642,-0.006191217340528965,0.0,-0.01935880444943905,0.0,0.0,-0.09113740921020508,-0.10462123900651932,-0.009729861281812191,-0.010384115390479565,-0.03791287913918495,-0.0464044064283371,-0.0021891274955123663,0.0,0.0,0.0,0.0,0.0,1.6600521802902222,-0.2595919370651245,-0.015916066244244576,-0.48393112421035767,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.73027968,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.4366371631622
34283520,1.710599660873413,0.0007326602935791016,0.1325845718383789,0.07072043418884277,1.980257272720337,18615.7540004852,102.98559077809799,-50.720703125,347,0,347,nan,0.11619891226291656,-0.4358624815940857,0.1717664897441864,0.7046985030174255,0.14547626674175262,0.04212782118055555,0.0,4.0,0.00128783000643915,0.707662588538313,0.41417552806712965,-0.0070238653053012155,105.56826782226562,7.953670077853733,0.009371802624728944,0.003985408590071731,0.05844079785876804,0.01205967909966906,0.059563530815972224,36,0.0,0.01,-0.3567,0.6360822916030884,0.0002671570982784033,0.012221318467060488,-0.004079150967299938,6.130638939794153e-05,1.5,-0.03711266815662384,-0.01334920059889555,0.0,0.030517829582095146,-2.397638354523224e-07,0.0,-0.750244140625,-0.1260945200920105,0.0,-0.34566691517829895,-0.0014262774493545294,-0.01669207215309143,-0.006216639652848244,0.0,-0.018689177930355072,0.0,0.0,-0.08988714218139648,-0.10485310107469559,-0.009696017019450665,-0.00974121131002903,-0.04160211607813835,-0.04646801948547363,-0.002106119878590107,0.0,0.0,0.0,0.0,0.0,1.6623528003692627,-0.24646097421646118,-0.014985035173594952,-0.47934675216674805,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.72945024,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.43102312088
34320384,1.7106754779815674,0.0008065700531005859,0.1373441219329834,0.07191205024719238,1.9948832988739014,18479.26984170237,103.57716049382717,-50.36371612548828,324,0,324,nan,0.11854203790426254,-0.3819819390773773,0.1794976145029068,0.7075272798538208,0.1448618769645691,0.042724609375,0.0,4.0,0.0006349206349206349,0.7104761904761905,0.4171549479166667,-0.007276669351591004,94.93593173556857,7.974986182318793,0.009815143835213449,0.003965325653553009,0.05946728918287489,0.015235678034110202,0.0687527126736111,36,0.0,0.01,-0.3567,0.6359140276908875,0.0002671202237252146,0.012818042987897217,-0.004086435306817293,0.00011990009807050228,1.5,-0.037320826202631,-0.014198914170265198,0.0,0.030962271615862846,0.0,0.0,-0.7463243007659912,-0.12451166659593582,0.0,-0.34840816259384155,-0.0011007055873051286,-0.016588952392339706,-0.006239264737814665,0.0,-0.019362065941095352,0.0,0.0,-0.08936367928981781,-0.10491012036800385,-0.009687160141766071,-0.01024576835334301,-0.04517710953950882,-0.04577493295073509,-0.0021866862662136555,0.0,0.0,0.0,0.0,0.0,1.662537693977356,-0.25651127099990845,-0.01526433415710926,-0.4863876700401306,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7286208000000001,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335.4711706638336
34357248,1.7179532051086426,0.0007169246673583984,0.13259077072143555,0.07349920272827148,1.990461826324463,18520.320601623935,101.1865889212828,-50.669769287109375,343,0,343,nan,0.11955638974905014,-0.4438495635986328,0.1756456196308136,0.7106094360351562,0.14746999740600586,0.04432508680555555,0.0,4.0,0.0006119951040391676,0.7086903304773562,0.4147994429976852,-0.006891646370705631,106.67337205674913,8.034912957085503,0.00937574046353499,0.003937542231546508,0.05855291419559055,0.013015407292793194,0.07042778862847222,36,0.0,0.01,-0.3567,0.6360707879066467,0.0002670833782758564,0.012747099595009585,-0.00409520510584116,8.517789683537558e-05,1.5,-0.03800017386674881,-0.014375160448253155,0.0,0.03174422308802605,0.0,0.0,-0.7452663779258728,-0.12564140558242798,0.0,-0.35312747955322266,-0.0014092127094045281,-0.016461467370390892,-0.006277787499129772,0.0,-0.020183661952614784,0.0,0.0,-0.09046909213066101,-0.10461613535881042,-0.009609606117010117,-0.01048177108168602,-0.041759055107831955,-0.04548928514122963,-0.002080892212688923,0.0,0.0,0.0,0.0,0.0,1.6488757133483887,-0.27037808299064636,-0.016753973439335823,-0.48932403326034546,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.72779136,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2337.475542783737
34394112,1.7123174667358398,0.0008270740509033203,0.1344008445739746,0.0724494457244873,1.9858880043029785,18562.973663595585,108.00549450549451,-47.58118438720703,364,0,364,nan,0.12010084092617035,-0.4947948455810547,0.17822265625,0.7031064629554749,0.14469750225543976,0.04258897569444445,0.0,4.0,0.0006369426751592356,0.7031847133757961,0.416259765625,-0.007315995016445716,108.27230834960938,7.969770007663303,0.009167524261607064,0.004145419225096703,0.05937465363078647,0.010149010250137912,0.06361897786458333,36,0.0,0.01,-0.3567,0.6357896327972412,0.0002670465037226677,0.013098117334172293,-0.004101375117897987,0.00010470916458871216,1.5,-0.036647722125053406,-0.014124075882136822,0.0,0.03147698938846588,-2.3314121790463105e-05,0.0,-0.7396240234375,-0.1243763267993927,0.0,-0.34292611479759216,-0.001542452722787857,-0.016507796943187714,-0.006339826621115208,0.0,-0.019738201051950455,0.0,0.0,-0.08967360854148865,-0.10483633726835251,-0.009655073285102844,-0.009765625,-0.0369081012904644,-0.04514124616980553,-0.0021468098275363445,0.0,0.0,0.0,0.0,0.0,1.632681965827942,-0.26407909393310547,-0.016446378082036972,-0.4846622049808502,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7269619199999999,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2339.475508451462
34430976,1.720245122909546,0.0006835460662841797,0.13348913192749023,0.07164955139160156,1.9922595024108887,18503.60915944005,109.11581920903954,-42.05636978149414,354,0,354,nan,0.11796805262565613,-0.47329461574554443,0.1845160573720932,0.7075665593147278,0.1452760398387909,0.04250759548611111,0.0,4.0,0.0025526483726866626,0.7313337587747287,0.41855649594907407,-0.007506665773689747,101.2615949842665,7.964205212063259,0.008942710649636056,0.0038818994330035318,0.057925825317700706,0.013600806188252237,0.0700344509548611,36,0.0,0.01,-0.3567,0.6353891491889954,0.00026700965827330947,0.012593291555989568,-0.004077152349054813,7.81249618739821e-05,1.5,-0.03635368123650551,-0.013407435268163681,0.0,0.03158578649163246,-1.1942827768507414e-05,0.0,-0.7374131679534912,-0.12243755906820297,0.0,-0.3412433862686157,-0.0013530687429010868,-0.01608382910490036,-0.006392320618033409,0.0,-0.01884416677057743,0.0,0.0,-0.08935565501451492,-0.10528290271759033,-0.009630067273974419,-0.009977213107049465,-0.03715699538588524,-0.0447789691388607,-0.0022656251676380634,0.0,0.0,0.0,0.0,0.0,1.6220428943634033,-0.2599669098854065,-0.015418421477079391,-0.4906838834285736,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.72613248,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2341.4817638397217
34467840,1.7148969173431396,0.0007271766662597656,0.13294577598571777,0.07342863082885742,1.9906315803527832,18518.741254493183,111.27217125382263,-39.50442123413086,327,0,327,nan,0.11687371134757996,-0.4041883945465088,0.1915147602558136,0.7068025469779968,0.14443236589431763,0.043701171875,0.0,4.0,0.0006207324643078833,0.7225325884543762,0.41225405092592593,-0.007471017384280761,104.0025872124566,8.005845387776693,0.009486200287938118,0.0038914962982138,0.05683613816897074,0.011948246094915602,0.07105170355902778,36,0.0,0.01,-0.3567,0.6352206468582153,0.0002669727837201208,0.0124908386918274,-0.004099505487829447,0.00011610238288994879,1.5,-0.03647824749350548,-0.013462790288031101,0.0,0.03215862810611725,0.0,0.0,-0.734130859375,-0.12186495214700699,0.0,-0.34122997522354126,-0.0013405310455709696,-0.015809625387191772,-0.006411442533135414,0.0,-0.01873919926583767,0.0,0.0,-0.08928300440311432,-0.10419449210166931,-0.009675930254161358,-0.010400391183793545,-0.045672252774238586,-0.04365958645939827,-0.0022908528335392475,0.0,0.0,0.0,0.0,0.0,1.6187744140625,-0.2594892382621765,-0.015848934650421143,-0.4984498620033264,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7253030399999999,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.486104249954
34504704,1.7113945484161377,0.0006561279296875,0.13885712623596191,0.07568883895874023,1.993406057357788,18492.964158874693,109.68205128205128,-45.495784759521484,390,0,390,nan,0.11289860308170319,-0.5725389122962952,0.1816948801279068,0.7042428851127625,0.1457701325416565,0.04286024305555555,0.0,4.0,0.0,0.7316455696202532,0.4106309678819444,-0.006256261736982399,108.23979865180121,7.972609625922309,0.0095304310735729,0.004025905393064022,0.057377374834484525,0.014124359107679792,0.06874593098958333,36,0.0,0.01,-0.3567,0.6351862549781799,0.00026693593827076256,0.01303930710545395,-0.004120253026485443,8.734806033317e-05,1.5,-0.03612170368432999,-0.013673875480890274,0.0,0.030218757688999176,0.0,0.0,-0.7388916015625,-0.1225777193903923,0.0,-0.33987513184547424,-0.0016269840998575091,-0.016282878816127777,-0.006407228298485279,0.0,-0.019025105983018875,0.0,0.0,-0.09032943099737167,-0.1041429191827774,-0.009762831963598728,-0.00971679762005806,-0.041635770350694656,-0.043016280978918076,-0.0022436524741351604,0.0,0.0,0.0,0.0,0.0,1.6117020845413208,-0.2476155012845993,-0.016260819509625435,-0.4944501519203186,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7244735999999999,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345.493774652481
34541568,1.703805685043335,0.0007021427154541016,0.1330728530883789,0.07281947135925293,1.9826297760009766,18593.47980502071,106.15384615384616,-46.810455322265625,338,0,338,nan,0.11311694979667664,-0.43341121077537537,0.1858723908662796,0.7048123478889465,0.14554674923419952,0.04307725694444445,0.0,4.0,0.001889168765743073,0.7185138539042821,0.4143021195023148,-0.005385536286565993,103.79172092013889,7.980988608466254,0.009070759432183372,0.0038643863259090316,0.057633202936914235,0.014991755183372233,0.06681315104166667,36,0.0,0.01,-0.3567,0.6352552771568298,0.00026689909282140434,0.011946206111295656,-0.004102993290871382,5.805119872093201e-05,1.5,-0.037455152720212936,-0.01385571900755167,0.0,0.030223926529288292,0.0,0.0,-0.7377251386642456,-0.12433997541666031,0.0,-0.34013524651527405,-0.00125743611715734,-0.016383402049541473,-0.006427762098610401,0.0,-0.01830526441335678,0.0,0.0,-0.08911441266536713,-0.1047385036945343,-0.009695664048194885,-0.010221353732049465,-0.042046986520290375,-0.042777836322784424,-0.002254231832921505,0.0,0.0,0.0,0.0,0.0,1.6126999855041504,-0.24900338053703308,-0.015034573152661324,-0.48964500427246094,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.72364416,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.491082429886
34578432,1.7151668071746826,0.0007741451263427734,0.13686227798461914,0.0733342170715332,1.9940576553344727,18486.916796643203,103.81284916201118,-53.214473724365234,358,0,358,nan,0.1137290820479393,-0.48617854714393616,0.1888834685087204,0.7042610049247742,0.14616219699382782,0.044731987847222224,0.0,4.0,0.001212856276531231,0.7246816252274105,0.4184705946180556,-0.006747558299038146,123.40902031792535,8.04444079928928,0.009176588513784938,0.0039618782078226404,0.0581194625960456,0.010304496002693972,0.0618896484375,36,0.0,0.01,-0.3567,0.6351760625839233,0.00026686221826821566,0.012724075836829577,-0.004069581627845764,0.00010850687976926565,1.5,-0.03702525049448013,-0.014125934801995754,0.0,0.030514322221279144,0.0,0.0,-0.7395697832107544,-0.12403290718793869,0.0,-0.3331282138824463,-0.0011827219277620316,-0.016105985268950462,-0.006435093004256487,0.0,-0.017724208533763885,0.0,0.0,-0.08914291858673096,-0.10518680512905121,-0.009566713124513626,-0.010416666977107525,-0.04253996163606644,-0.04281459376215935,-0.0022420247551053762,0.0,0.0,0.0,0.0,0.0,1.6045994758605957,-0.2551780939102173,-0.015105728060007095,-0.4839273989200592,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.72281472,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349.500346660614
34615296,1.7081258296966553,0.0007607936859130859,0.1409740447998047,0.0742650032043457,1.9928274154663086,18498.333815994134,103.73521126760564,-44.28246307373047,355,0,355,nan,0.11488471925258636,-0.4787951707839966,0.1919216513633728,0.7070180177688599,0.14650805294513702,0.04294162326388889,0.0,4.0,0.0012634238787113076,0.7056222362602653,0.41782859519675924,-0.007142969484751423,104.53760613335504,7.978217866685656,0.00898852116531796,0.004002497634953923,0.05768976277775235,0.011331464267439313,0.06922064887152778,36,0.0,0.01,-0.3567,0.6350176930427551,0.00026682537281885743,0.012395864487573465,-0.004058114252984524,7.215707591967657e-05,1.5,-0.03765695169568062,-0.014366335235536098,0.0,0.03239968419075012,0.0,0.0,-0.7330186367034912,-0.12261181324720383,0.0,-0.33390745520591736,-0.001523795654065907,-0.016652163118124008,-0.006427508778870106,0.0,-0.01825852133333683,0.0,0.0,-0.08943280577659607,-0.10525833070278168,-0.009491700679063797,-0.010009765625,-0.04377718269824982,-0.042823001742362976,-0.0021614583674818277,0.0,0.0,0.0,0.0,0.0,1.6034374237060547,-0.25874456763267517,-0.015866432338953018,-0.4856713116168976,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.72198528,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351.507894039154
34652160,1.709200143814087,0.0008056163787841797,0.1336367130279541,0.07205867767333984,1.9828460216522217,18591.45203400114,108.37535816618912,-43.8906135559082,349,0,349,nan,0.1108270063996315,-0.4545134902000427,0.1893717497587204,0.7046366333961487,0.14521758258342743,0.042805989583333336,0.0,4.0,0.0,0.7275031685678074,0.4171278211805556,-0.005421023608909713,107.06830003526476,7.97171507941352,0.00905925656358401,0.003997012558910582,0.05838366018401252,0.014664930912355581,0.07259114583333333,36,0.0,0.01,-0.3567,0.6351169347763062,0.00026678849826566875,0.01352414771421737,-0.004067287780344486,7.975255721248686e-05,1.5,-0.03697090595960617,-0.014589786529541016,0.0,0.03128489851951599,0.0,0.0,-0.7347954511642456,-0.12469813227653503,0.0,-0.3316836655139923,-0.0012648818083107471,-0.015933994203805923,-0.0064354571513831615,0.0,-0.017956014722585678,0.0,0.0,-0.08928337693214417,-0.10502062737941742,-0.009617270901799202,-0.009928385727107525,-0.04096363112330437,-0.04211472347378731,-0.0022306316532194614,0.0,0.0,0.0,0.0,0.0,1.6170629262924194,-0.2520880699157715,-0.014766552485525608,-0.4895494282245636,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.72115584,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353.505089044571
34689024,1.7107644081115723,0.000759124755859375,0.1327822208404541,0.07328605651855469,1.983696460723877,18583.479381699784,102.00946372239747,-43.05293273925781,317,0,317,nan,0.11181516200304031,-0.3699050843715668,0.19677734375,0.70567786693573,0.1456870138645172,0.043131510416666664,0.0,4.0,0.0006289308176100629,0.7194968553459119,0.4152696397569444,-0.006318994590805637,114.30786810980902,7.982513427734375,0.009414872775475184,0.003891656899617778,0.05833402441607581,0.012474929292996725,0.0633205837673611,36,0.0,0.01,-0.3567,0.6351277232170105,0.0002667516528163105,0.012381556551399,-0.004064949229359627,0.00011338970216456801,1.5,-0.03786325082182884,-0.014544473960995674,0.0,0.0321323424577713,0.0,0.0,-0.7333441972732544,-0.12287494540214539,0.0,-0.3419416844844818,-0.0011189563665539026,-0.016557341441512108,-0.006401027552783489,0.0,-0.018022090196609497,0.0,0.0,-0.08931288123130798,-0.1047387570142746,-0.009609195403754711,-0.01034342497587204,-0.04447381943464279,-0.041835322976112366,-0.0022745770402252674,0.0,0.0,0.0,0.0,0.0,1.6229010820388794,-0.26309695839881897,-0.015432202257215977,-0.4911397397518158,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7203264,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2355.5032455921173
34725888,1.721665382385254,0.0007343292236328125,0.13237977027893066,0.07308506965637207,1.9937129020690918,18490.11576751785,103.73209549071618,-51.28988265991211,377,0,377,nan,0.11243212223052979,-0.5327668786048889,0.2075737863779068,0.7063975930213928,0.14475983381271362,0.043538411458333336,0.0,4.0,0.001869158878504673,0.712772585669782,0.4140353732638889,-0.0067230174835357405,104.75324842664931,7.996189117431641,0.009047425869438384,0.003794268291029665,0.05625724130206638,0.012104030284616683,0.05593532986111111,36,0.0,0.01,-0.3567,0.6350404620170593,0.00026671477826312184,0.012245585829941397,-0.004056664649397135,7.595481292810291e-05,1.5,-0.03899777680635452,-0.014770439825952053,0.0,0.033630628138780594,-5.968743153061951e-07,0.0,-0.7313368320465088,-0.12538427114486694,0.0,-0.35092616081237793,-0.0015151662519201636,-0.016467133536934853,-0.0063881659880280495,0.0,-0.01895412802696228,0.0,0.0,-0.08898056298494339,-0.10458597540855408,-0.009548857808113098,-0.01014811173081398,-0.0453263483941555,-0.04146042838692665,-0.0023046876303851604,0.0,0.0,0.0,0.0,0.0,1.6274781227111816,-0.2702237665653229,-0.017213378101587296,-0.49119144678115845,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.71949696,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.510999917984
34762752,1.716320514678955,0.0007326602935791016,0.13421893119812012,0.07233357429504395,1.9890921115875244,18533.071711139826,109.52,-52.674583435058594,375,0,375,nan,0.11307086050510406,-0.5220196843147278,0.1924913227558136,0.7069159150123596,0.14676526188850403,0.043891059027777776,0.0,4.0,0.002472187886279357,0.6668726823238567,0.4128960503472222,-0.006694367672834132,108.48648410373264,8.007465574476454,0.009110655221674178,0.0038824444636702538,0.0557848314444224,0.01241011493321922,0.05986192491319445,36,0.0,0.01,-0.3567,0.6348283290863037,0.0002666779328137636,0.011905645720637978,-0.0040576038882136345,7.10720123606734e-05,1.5,-0.0378243662416935,-0.013521532528102398,0.0,0.03141535818576813,-4.527598775894148e-06,0.0,-0.7420654296875,-0.12779657542705536,0.0,-0.34143945574760437,-0.0014446978457272053,-0.016298241913318634,-0.0064310901798307896,0.0,-0.018701108172535896,0.0,0.0,-0.09030714631080627,-0.1044546514749527,-0.009604666382074356,-0.0101318359375,-0.04506215825676918,-0.04135233163833618,-0.0021606446243822575,0.0,0.0,0.0,0.0,0.0,1.6451740264892578,-0.2531166076660156,-0.016259849071502686,-0.4918724298477173,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.71866752,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359.51407456398
