time/env_steps,time/rollout_s,time/gae_s,time/update_s,time/est_s,time/iter_s,time/sps,rollout/ep_len_mean,rollout/ep_ret_mean,rollout/episodes,rollout/finishes,rollout/falls,rollout/t_line_mean,rollout/sprint_d_mean,rollout/reward_mean,rollout/swing_frac_min,rollout/thermal_max,rollout/torque_util,rollout/commit_frac,rollout/resync_frac,diag/freq_hz_median,diag/freq_lo_rail,diag/freq_hi_rail,diag/res_sat_sampled,train/loss_pg,train/loss_vf,train/entropy,train/loss_sym,train/bound_loss,train/mu_out_frac,train/approx_kl,train/clipfrac,train/n_minibatch_updates,train/early_stop,train/ent_coef,train/log_std_clamp,train/std_mean,train/lr,est/vel_rmse,reward_terms/action_rate,reward_terms/air_time,reward_terms/alive,reward_terms/ang_xy,reward_terms/angmom,reward_terms/brake_foot,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,reward_terms/foot_flat,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/heading,reward_terms/height,reward_terms/hip_roll,reward_terms/knob,reward_terms/lane,reward_terms/lat_vel,reward_terms/motor_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/residual_rate,reward_terms/spec_cycle,reward_terms/stance,reward_terms/stance_time,reward_terms/step_rate,reward_terms/stop,reward_terms/swing_floor,reward_terms/thermal,reward_terms/time,reward_terms/torque,reward_terms/track,reward_terms/upright,reward_terms/vz,reward_terms/yaw_rate,curriculum/dr_scale,curriculum/alive_scale,curriculum/sprint_dist_m,curriculum/stance_ratio,curriculum/eff_scale,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,curriculum/bringup_scale,curriculum/bringup_p_drop,curriculum/bringup_p_held,curriculum/cmd_zero_p,curriculum/cmd_lo,curriculum/cmd_hi,curriculum/track_sigma,curriculum/shape_scale,curriculum/stoplight_prob,curriculum/gait_freq_lo,curriculum/hold_s,curriculum/hold_z,curriculum/hold_pitch,curriculum/hold_roll,curriculum/start_red_s,curriculum/release_vx,curriculum/release_vy,curriculum/release_vz,time/elapsed_s
2543616,1.7139458656311035,0.0009469985961914062,0.14026498794555664,0.08186578750610352,2.0151116847991943,18293.76862501322,54.801574803149606,-64.22866821289062,635,0,635,nan,-0.0029489046428352594,-1.0258984565734863,0.2289496511220932,0.7015743255615234,0.14613600075244904,0.035942925347222224,0.0,2.7439653873443604,0.08075471698113207,0.12830188679245283,0.19968442563657407,-0.008009833076761829,53.63169945610894,7.903195275200738,0.023484918392366834,0.0010197290943728553,0.0080384597596195,0.009809226935936345,0.06431749131944445,36,0.0,0.01,-0.3567,0.686179518699646,0.0002977362019009888,0.04875289366613246,-0.004608141724020243,0.00010796436254167929,1.5,-0.04253532737493515,-0.017427053302526474,0.0,0.03497820347547531,-9.624960028986607e-08,0.0,-0.7122124433517456,-0.1417965292930603,0.0,-0.19570980966091156,-0.0016923402436077595,-0.01771388202905655,-0.007452228106558323,0.0,-0.01752534881234169,0.0,0.0,-0.07868655771017075,-0.07035987079143524,-0.012754825875163078,-0.005680338479578495,-0.09431800246238708,-0.003179921070113778,-0.001989746233448386,0.0,0.0,0.0,0.0,0.0,2.0987093448638916,-0.3534964621067047,-0.02410563826560974,-0.6289780735969543,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.44359808,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.10988068580627
2580480,1.7106966972351074,0.0011103153228759766,0.13809800148010254,0.08121275901794434,2.001494884490967,18418.229046275825,56.8672268907563,-60.577430725097656,595,0,595,nan,-0.003073655068874359,-0.9180825352668762,0.224365234375,0.7064046263694763,0.14560486376285553,0.033854166666666664,0.0,2.7118477821350098,0.07211538461538461,0.14262820512820512,0.20121708622685186,-0.007678075693547726,54.85909525553385,7.8133566114637585,0.02327300773726569,0.0009502453419069449,0.008043798307577768,0.01076526003372338,0.0691867404513889,36,0.0,0.01,-0.3567,0.6859341859817505,0.00029769932734780014,0.04777283907536572,-0.004589126445353031,0.0001372611877741292,1.5,-0.042738545686006546,-0.017989901825785637,0.0,0.03436938673257828,-2.1057909179944545e-05,0.0,-0.7146674394607544,-0.14261382818222046,0.0,-0.19579529762268066,-0.001768602291122079,-0.017957422882318497,-0.007503705099225044,0.0,-0.017244283109903336,0.0,0.0,-0.0801314115524292,-0.07049959152936935,-0.012688825838267803,-0.005183919332921505,-0.09527894854545593,-0.003190364921465516,-0.0019417317816987634,0.0,0.0,0.0,0.0,0.0,2.0943591594696045,-0.3542413115501404,-0.023817826062440872,-0.627379834651947,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.44276864,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.12658619880676
2617344,1.7045767307281494,0.0007607936859130859,0.13840556144714355,0.07920598983764648,1.9920895099639893,18505.18814122216,56.94053208137715,-59.59816360473633,639,0,639,nan,-0.0031257388181984425,-1.0397305488586426,0.2216254323720932,0.7068237066268921,0.14386840164661407,0.03599717881944445,0.0,2.68394136428833,0.0904295403165034,0.14167294649585532,0.2027859157986111,-0.007620837746395005,54.53142632378472,7.902624130249023,0.023511435008711286,0.0010335159798463185,0.008452142692274518,0.015663016742716234,0.06585693359375,36,0.0,0.01,-0.3567,0.6855643391609192,0.0002976624818984419,0.04931053749894555,-0.004599131178110838,6.835935346316546e-05,1.5,-0.04313430190086365,-0.01772487536072731,0.0,0.03546050190925598,-1.1327857407650299e-07,0.0,-0.7097439169883728,-0.1412852555513382,0.0,-0.20248374342918396,-0.00167797168251127,-0.017712561413645744,-0.007573865354061127,0.0,-0.017729923129081726,0.0,0.0,-0.07786226272583008,-0.07091183215379715,-0.012638028711080551,-0.005623372737318277,-0.09672079980373383,-0.003355430206283927,-0.0020312501583248377,0.0,0.0,0.0,0.0,0.0,2.0942811965942383,-0.36030057072639465,-0.02399464137852192,-0.6342692971229553,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.4419392,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.13344979286194
2654208,1.7042090892791748,0.0010309219360351562,0.13770461082458496,0.08289933204650879,1.991779088973999,18508.07219471952,55.78135048231511,-62.20085906982422,622,0,622,nan,-0.004261694848537445,-1.005297064781189,0.2208116352558136,0.7056845426559448,0.14497403800487518,0.03493923611111111,0.0,2.6456751823425293,0.08618012422360248,0.14363354037267081,0.2030978732638889,-0.0073145195427868105,54.1025399102105,7.857861836751302,0.02304019530614217,0.0010573457046929332,0.008578830088178316,0.013793788177685605,0.06983100043402778,36,0.0,0.01,-0.3567,0.68533855676651,0.00029762560734525323,0.04843453563571497,-0.0045527247712016106,0.00010416660370538011,1.5,-0.042420752346515656,-0.01703541725873947,0.0,0.034604646265506744,-2.2830597572465194e-06,0.0,-0.7111545205116272,-0.14390581846237183,0.0,-0.2089419662952423,-0.0016682012937963009,-0.017606569454073906,-0.007628893479704857,0.0,-0.01850084401667118,0.0,0.0,-0.07804413884878159,-0.0708341971039772,-0.012540538795292377,-0.005541992373764515,-0.09267640858888626,-0.003571358509361744,-0.002055664313957095,0.0,0.0,0.0,0.0,0.0,2.097784996032715,-0.3666794002056122,-0.024625735357403755,-0.6446040272712708,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.44110976,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.1401388645172
2691072,1.711857795715332,0.0011205673217773438,0.10893416404724121,0.08405756950378418,1.9729809761047363,18684.41058597982,57.34596375617792,-60.018741607666016,607,0,607,nan,-0.003999203443527222,-0.9743056893348694,0.2226019948720932,0.7043119072914124,0.1464741826057434,0.034749348958333336,0.0,2.607891082763672,0.0897736143637783,0.12646370023419204,0.20192238136574073,-0.004514332820215951,57.1296041737432,7.846703570822011,0.023230507321979687,0.000969326609502668,0.008531144617692284,0.00977672887561114,0.056948454483695655,23,1.0,0.01,-0.3567,0.6853430867195129,0.00029760206234641373,0.05110052272037392,-0.004553468897938728,8.46353723318316e-05,1.5,-0.043198246508836746,-0.01735725626349449,0.0,0.035213127732276917,0.0,0.0,-0.7107340693473816,-0.14332731068134308,0.0,-0.2152554988861084,-0.0018667576368898153,-0.019014865159988403,-0.0076519399881362915,0.0,-0.019737504422664642,0.0,0.0,-0.07748875021934509,-0.07070256024599075,-0.012499681673943996,-0.00536295585334301,-0.09807692468166351,-0.0036748466081917286,-0.002016601851209998,0.0,0.0,0.0,0.0,0.0,2.0956814289093018,-0.3737601041793823,-0.02559635415673256,-0.6552643179893494,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.44028032,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.12722396850586
2727936,1.7162914276123047,0.0008563995361328125,0.1403036117553711,0.07962322235107422,2.0029537677764893,18404.813838925584,57.91836734693877,-60.23637390136719,637,0,637,nan,-0.0034223305992782116,-1.0607547760009766,0.2188313752412796,0.7034400105476379,0.1461731195449829,0.0341796875,0.0,2.601001739501953,0.07936507936507936,0.14761904761904762,0.20398401331018517,-0.008070982811558578,56.53107367621528,7.824059168497722,0.0230677943262789,0.0011127419614543517,0.008522700725330247,0.01518876033110751,0.07768419053819445,36,0.0,0.01,-0.3567,0.6850132942199707,0.0002975652168970555,0.04869024359504288,-0.004554061219096184,0.00012532545952126384,1.5,-0.04260466620326042,-0.01729258894920349,0.0,0.035296909511089325,0.0,0.0,-0.7101237177848816,-0.1400439590215683,0.0,-0.2228069007396698,-0.0021604651119560003,-0.018364213407039642,-0.0076453122310340405,0.0,-0.019585708156228065,0.0,0.0,-0.079072505235672,-0.07110634446144104,-0.012629905715584755,-0.005183919332921505,-0.10738036036491394,-0.003933499101549387,-0.002032063901424408,0.0,0.0,0.0,0.0,0.0,2.087527275085449,-0.37967121601104736,-0.02596435323357582,-0.6589920520782471,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.43945088,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.14494967460632
2764800,1.707139015197754,0.0007874965667724609,0.13846111297607422,0.0805966854095459,1.9927175045013428,18499.356329006772,59.70561456752655,-58.395538330078125,659,0,659,nan,-0.003169646952301264,-1.1113604307174683,0.2253689169883728,0.7043499946594238,0.14705154299736023,0.034966362847222224,0.0,2.58971905708313,0.08533747090768037,0.12102404965089217,0.20388002748842593,-0.007897406557781829,58.52410125732422,7.855234993828668,0.02268670830461714,0.0012359039392322302,0.00929292705323961,0.011942537915375497,0.07096354166666667,36,0.0,0.01,-0.3567,0.6846560835838318,0.0002975283423438668,0.05064580350102412,-0.004577146843075752,0.00012098516890546307,1.5,-0.04208661988377571,-0.01778831146657467,0.0,0.035995498299598694,0.0,0.0,-0.7058647871017456,-0.13837313652038574,0.0,-0.22737741470336914,-0.002031330019235611,-0.01879063807427883,-0.007691488601267338,0.0,-0.019642630591988564,0.0,0.0,-0.07943607866764069,-0.0709778368473053,-0.012668038718402386,-0.00524088554084301,-0.10798659920692444,-0.004150649532675743,-0.001971028745174408,0.0,0.0,0.0,0.0,0.0,2.0927391052246094,-0.381015419960022,-0.025955969467759132,-0.6519463658332825,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.43862144,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.15207290649414
2801664,1.7086968421936035,0.0009377002716064453,0.13663697242736816,0.08065915107727051,1.9947614669799805,18480.398479724056,59.206896551724135,-60.133827209472656,638,0,638,nan,-0.002474321983754635,-1.0386717319488525,0.2205946147441864,0.7042914032936096,0.1465187668800354,0.034857855902777776,0.0,2.59743595123291,0.08482490272373541,0.10739299610894941,0.20499674479166666,-0.0072072151944869095,60.390224880642364,7.850643157958984,0.021998068938652676,0.0010985168110993174,0.009048930886718962,0.010131308317391409,0.0705905490451389,36,0.0,0.01,-0.3567,0.6843364238739014,0.0002974914968945086,0.05016426404539125,-0.004549174103885889,0.0001242403668584302,1.5,-0.04185352846980095,-0.017403200268745422,0.0,0.03511388599872589,0.0,0.0,-0.7140570878982544,-0.13918758928775787,0.0,-0.22076766192913055,-0.0019477196037769318,-0.01853109709918499,-0.007680103182792664,0.0,-0.01904226280748844,0.0,0.0,-0.07844572514295578,-0.07130689173936844,-0.012510647065937519,-0.005143229383975267,-0.10670986771583557,-0.004103856161236763,-0.0018693035235628486,0.0,0.0,0.0,0.0,0.0,2.1168529987335205,-0.3641480803489685,-0.02357359044253826,-0.6468316316604614,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.437792,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.1619062423706
2838528,1.7050843238830566,0.0009469985961914062,0.1111290454864502,0.07890796661376953,1.96258544921875,18783.376846827454,58.967851099830796,-59.89045333862305,591,0,591,nan,-0.001677810330875218,-0.9090421199798584,0.2099066823720932,0.7038701772689819,0.14685671031475067,0.032524956597222224,0.0,2.5530261993408203,0.12260216847372811,0.11175979983319433,0.20644350405092593,-0.005012361417439851,59.72349964488637,7.755392074584961,0.022739751772447067,0.0011519106655296955,0.009442859075286171,0.014062977819280191,0.05271218039772727,22,1.0,0.01,-0.3567,0.6842511892318726,0.0002974689705297351,0.04959658547992867,-0.00451424578204751,8.897565567167476e-05,1.5,-0.04015021026134491,-0.016169032081961632,0.0,0.03330245986580849,-9.334982678410597e-06,0.0,-0.7245957851409912,-0.1418718695640564,0.0,-0.21212579309940338,-0.0016352266538888216,-0.017755959182977676,-0.007652577478438616,0.0,-0.019532520323991776,0.0,0.0,-0.07923870533704758,-0.07163754105567932,-0.012509463354945183,-0.00489095039665699,-0.10583588480949402,-0.004005656577646732,-0.001883137971162796,0.0,0.0,0.0,0.0,0.0,2.1348066329956055,-0.3548305332660675,-0.022679779678583145,-0.6478636264801025,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.43696256,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.1384286880493
2875392,1.7080376148223877,0.0010294914245605469,0.13953781127929688,0.07825875282287598,1.993363857269287,18493.357872044413,58.2891156462585,-60.386207580566406,588,0,588,nan,-0.002871060511097312,-0.9154379367828369,0.2171495258808136,0.7025622129440308,0.14688341319561005,0.033121744791666664,0.0,2.513718366622925,0.12530712530712532,0.10728910728910729,0.20917878327546297,-0.007686033482766814,58.310990227593315,7.776797188652886,0.02328272991710239,0.0012004984439247185,0.010096772677368589,0.01099155160288016,0.07026502821180555,36,0.0,0.01,-0.3567,0.6841722130775452,0.0002974320959765464,0.052461745049289285,-0.00449582003057003,8.789058483671397e-05,1.5,-0.04118857905268669,-0.016550691798329353,0.0,0.033452391624450684,-1.2693111784756184e-05,0.0,-0.7194145917892456,-0.14066846668720245,0.0,-0.21660807728767395,-0.0016082939691841602,-0.018131520599126816,-0.007662567775696516,0.0,-0.01948215253651142,0.0,0.0,-0.07970000803470612,-0.07199127227067947,-0.01251298002898693,-0.00522460974752903,-0.11781968176364899,-0.004091918934136629,-0.0020003255922347307,0.0,0.0,0.0,0.0,0.0,2.1306889057159424,-0.3526687026023865,-0.02293584682047367,-0.6605175733566284,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.43613312,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.1463429927826
2912256,1.708801507949829,0.00075531005859375,0.13795137405395508,0.07922816276550293,1.993297815322876,18493.970593860486,59.89297124600639,-59.31831741333008,626,0,626,nan,-0.0026351127307862043,-1.0223736763000488,0.2160373330116272,0.7042089104652405,0.14712226390838623,0.03420681423611111,0.0,2.477360963821411,0.11578112609040445,0.10864393338620143,0.2090431495949074,-0.006262283668749862,56.69422743055556,7.824710422092014,0.02228184499674373,0.0012310730914274852,0.010513197423683273,0.013258078083809879,0.07139756944444445,36,0.0,0.01,-0.3567,0.6843917369842529,0.0002973952505271882,0.0528379059802365,-0.004519060254096985,7.324215403059497e-05,1.5,-0.0400213822722435,-0.017066001892089844,0.0,0.0340447835624218,-1.3115427464072127e-05,0.0,-0.7161594033241272,-0.1403825432062149,0.0,-0.2209407389163971,-0.0015702423406764865,-0.018070753663778305,-0.007618655916303396,0.0,-0.01956430822610855,0.0,0.0,-0.0789576917886734,-0.07171625643968582,-0.012540672905743122,-0.0051676430739462376,-0.12034858763217926,-0.004229044076055288,-0.001997070387005806,0.0,0.0,0.0,0.0,0.0,2.132187843322754,-0.35553011298179626,-0.02253372222185135,-0.6639659404754639,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.43530368,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.15302324295044
2949120,1.7066819667816162,0.0008754730224609375,0.13641047477722168,0.0820159912109375,1.997023344039917,18459.469343640405,59.01027397260274,-59.61424255371094,584,0,584,nan,-0.002831534016877413,-0.9008619785308838,0.2053493857383728,0.70279860496521,0.1488693356513977,0.033447265625,0.0,2.4252421855926514,0.129764801297648,0.11030008110300081,0.21117711950231483,-0.005635354307390029,59.01642928584929,7.786598451675907,0.022233355910547318,0.0010809667648807649,0.010146329720174112,0.01310270207543527,0.06999747983870967,31,1.0,0.01,-0.3567,0.6843001842498779,0.0002973634982481599,0.04990181614695797,-0.004518173635005951,9.277338540414348e-05,1.5,-0.04032221809029579,-0.016770347952842712,0.0,0.03394091874361038,-3.4513799619162455e-05,0.0,-0.7169189453125,-0.13970479369163513,0.0,-0.22453975677490234,-0.0015306381974369287,-0.01889015920460224,-0.007615050300955772,0.0,-0.019577736034989357,0.0,0.0,-0.07978809624910355,-0.07231494784355164,-0.012583166360855103,-0.005159505642950535,-0.11842259019613266,-0.004257256165146828,-0.0020068360026925802,0.0,0.0,0.0,0.0,0.0,2.142359733581543,-0.3505006432533264,-0.02270183153450489,-0.6594353914260864,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.43447424,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.165132522583
2985984,1.7120614051818848,0.0008301734924316406,0.1347966194152832,0.07964038848876953,1.994121789932251,18486.32664447302,60.46994535519126,-59.6365852355957,549,0,549,nan,-0.002506461227312684,-0.8104679584503174,0.2061903178691864,0.7020440697669983,0.14727944135665894,0.030843098958333332,0.0,2.3989124298095703,0.10993843447669305,0.10554089709762533,0.21210847077546297,-0.007438512027470602,61.25250583224826,7.677043702867296,0.022974402954181034,0.0011442385406957732,0.010376120607058207,0.010489592794328928,0.059136284722222224,36,0.0,0.01,-0.3567,0.6839249134063721,0.00029732665279880166,0.048044884648229744,-0.004493484273552895,5.805118416901678e-05,1.5,-0.04018550366163254,-0.016657715663313866,0.0,0.034625887870788574,-3.963922154071042e-06,0.0,-0.7193467617034912,-0.14191514253616333,0.0,-0.23422762751579285,-0.0015494085382670164,-0.018810980021953583,-0.007574775256216526,0.0,-0.020625406876206398,0.0,0.0,-0.0791141465306282,-0.07245079427957535,-0.012550179846584797,-0.004744465928524733,-0.11905072629451752,-0.004283839836716652,-0.0019726562313735485,0.0,0.0,0.0,0.0,0.0,2.1448774337768555,-0.35988572239875793,-0.02261032722890377,-0.6647970080375671,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.4336448,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.1745479106903
3022848,1.7138733863830566,0.0010035037994384766,0.11180615425109863,0.08182454109191895,1.976073980331421,18655.16525378433,59.42833607907743,-58.817710876464844,607,0,607,nan,-0.00244288076646626,-0.985278844833374,0.2299262136220932,0.700674295425415,0.1467096507549286,0.032470703125,0.0,2.387721061706543,0.14452798663324978,0.11445279866332497,0.21486635561342593,-0.004677205468001573,61.07421344259511,7.735125002653702,0.022694251783516094,0.0012219022230609603,0.011209012859541437,0.011989798720764078,0.05184273097826087,23,1.0,0.01,-0.3567,0.6838788986206055,0.00029730310779996216,0.053156373983683745,-0.004465765319764614,9.114579734159634e-05,1.5,-0.04242342710494995,-0.017358312383294106,0.0,0.03752065449953079,-1.1977196834322967e-07,0.0,-0.7031385898590088,-0.13752950727939606,0.0,-0.24585723876953125,-0.001742954016663134,-0.019349845126271248,-0.007537669502198696,0.0,-0.021279502660036087,0.0,0.0,-0.07656052708625793,-0.07290257513523102,-0.012396334670484066,-0.005037435330450535,-0.11895640939474106,-0.0043542333878576756,-0.0020345051307231188,0.0,0.0,0.0,0.0,0.0,2.1306848526000977,-0.3768390119075775,-0.023038892075419426,-0.6816092729568481,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.43281536,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.16485500335693
3059712,1.7082397937774658,0.0010123252868652344,0.13696885108947754,0.08139562606811523,1.996767520904541,18461.834345147945,60.3504,-59.900630950927734,625,0,625,nan,-0.002010033233091235,-1.028099536895752,0.2223578542470932,0.7006359696388245,0.14654749631881714,0.033257378472222224,0.0,2.3415780067443848,0.16231647634584012,0.10848287112561175,0.21723994502314814,-0.007086471809695165,60.48472425672743,7.774940490722656,0.022519414209657244,0.0013532563785298003,0.012061874071756998,0.010141706611547206,0.07091606987847222,36,0.0,0.01,-0.3567,0.6838377118110657,0.0002972662332467735,0.0515174773921344,-0.004455353133380413,0.00011284715583315119,1.5,-0.041680023074150085,-0.017518291249871254,0.0,0.03658976033329964,-2.1825737803737866e-06,0.0,-0.7068549394607544,-0.13432961702346802,0.0,-0.2482883185148239,-0.0015480165602639318,-0.019373834133148193,-0.007558443583548069,0.0,-0.02078605443239212,0.0,0.0,-0.07841739058494568,-0.07325216382741928,-0.012423992156982422,-0.00486653670668602,-0.11977648735046387,-0.004592541139572859,-0.001976725645363331,0.0,0.0,0.0,0.0,0.0,2.1381187438964844,-0.3725331723690033,-0.02327762357890606,-0.6827547550201416,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.43198592,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.1742193698883
3096576,1.712209939956665,0.0008258819580078125,0.13568830490112305,0.08011674880981445,1.9974257946014404,18455.745639644705,62.068447412353926,-60.99441909790039,599,0,599,nan,-0.0026028656866401434,-0.9491080045700073,0.2025824636220932,0.703361451625824,0.14747768640518188,0.03257921006944445,0.0,2.2985897064208984,0.16486261448792672,0.10074937552039967,0.21668836805555555,-0.006442790540556113,57.08025614420573,7.746002833048503,0.02149446474181281,0.0013906315176023378,0.011798686865303252,0.012981335011621317,0.06822374131944445,36,0.0,0.01,-0.3567,0.6840477585792542,0.00029722938779741526,0.05108162414153436,-0.004433659370988607,0.00012044262985000387,1.5,-0.03916950523853302,-0.016598718240857124,0.0,0.03361794725060463,-2.7480807602842106e-06,0.0,-0.7238091230392456,-0.1366693526506424,0.0,-0.24716788530349731,-0.0014365938259288669,-0.01931997388601303,-0.007501084823161364,0.0,-0.02063576690852642,0.0,0.0,-0.0808718353509903,-0.07301142811775208,-0.01233114954084158,-0.004703776445239782,-0.1207248643040657,-0.005287527106702328,-0.001915690372698009,0.0,0.0,0.0,0.0,0.0,2.1553828716278076,-0.3572252690792084,-0.02318640612065792,-0.6726182103157043,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.43115648,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.1864652633667
3133440,1.7074229717254639,0.0011126995086669922,0.13597726821899414,0.0790412425994873,1.9919195175170898,18506.76739250804,61.254901960784316,-59.605506896972656,612,0,612,nan,-0.0031613341998308897,-0.9786891937255859,0.2079264372587204,0.705482006072998,0.14826679229736328,0.03195529513888889,0.0,2.269193172454834,0.17147707979626486,0.11799660441426146,0.21970395688657407,-0.007165525522496965,56.63221316867404,7.7212545606825085,0.021463367260164685,0.0013142624714722235,0.011602162486977048,0.013029110721415944,0.07697211371527778,36,0.0,0.01,-0.3567,0.6841376423835754,0.0002971925132442266,0.052451654050944235,-0.004428648855537176,9.602858335711062e-05,1.5,-0.03969062864780426,-0.016256339848041534,0.0,0.03247079625725746,-4.188598177279346e-05,0.0,-0.7282986044883728,-0.1383102685213089,0.0,-0.2405368983745575,-0.0015085157938301563,-0.01920735277235508,-0.007451297715306282,0.0,-0.021245816722512245,0.0,0.0,-0.08162495493888855,-0.07349899411201477,-0.012356255203485489,-0.004866536241024733,-0.12277428060770035,-0.00518105598166585,-0.0019637043587863445,0.0,0.0,0.0,0.0,0.0,2.1578378677368164,-0.3520667850971222,-0.022327622398734093,-0.6576298475265503,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.43032704,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.19326853752136
3170304,1.7149181365966797,0.0011305809020996094,0.13911914825439453,0.08574175834655762,2.0169198513031006,18277.370447245765,60.76448598130841,-58.494911193847656,535,0,535,nan,-0.0038519103545695543,-0.763775110244751,0.2180446982383728,0.7022770643234253,0.1467842310667038,0.030137803819444444,0.0,2.2475690841674805,0.14311431143114312,0.11251125112511251,0.2215576171875,-0.006124098474780719,60.85210673014323,7.642644034491645,0.02203799080517557,0.0012918269106497367,0.011449214071035385,0.011031087074014876,0.0767822265625,36,0.0,0.01,-0.3567,0.6835477352142334,0.00029715566779486835,0.05225607518190931,-0.004394609946757555,7.486974936909974e-05,1.5,-0.039295222610235214,-0.016338881105184555,0.0,0.0334099717438221,-3.496362842270173e-05,0.0,-0.7239854335784912,-0.13777092099189758,0.0,-0.2409980595111847,-0.001580523094162345,-0.018910037353634834,-0.007457920350134373,0.0,-0.020708531141281128,0.0,0.0,-0.08001348376274109,-0.07384032011032104,-0.012315048836171627,-0.004451497457921505,-0.12787893414497375,-0.00524588767439127,-0.0019490561680868268,0.0,0.0,0.0,0.0,0.0,2.163588285446167,-0.3469202220439911,-0.02113097906112671,-0.6613298058509827,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.4294976,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.2354779243469
