time/env_steps,time/rollout_s,time/gae_s,time/update_s,time/est_s,time/iter_s,time/sps,rollout/ep_len_mean,rollout/ep_ret_mean,rollout/episodes,rollout/finishes,rollout/falls,rollout/t_line_mean,rollout/sprint_d_mean,rollout/reward_mean,rollout/swing_frac_min,rollout/thermal_max,rollout/torque_util,rollout/commit_frac,rollout/resync_frac,diag/freq_hz_median,diag/freq_lo_rail,diag/freq_hi_rail,diag/res_sat_sampled,train/loss_pg,train/loss_vf,train/entropy,train/loss_sym,train/bound_loss,train/mu_out_frac,train/approx_kl,train/clipfrac,train/n_minibatch_updates,train/early_stop,train/ent_coef,train/log_std_clamp,train/std_mean,train/lr,est/vel_rmse,reward_terms/action_rate,reward_terms/air_time,reward_terms/alive,reward_terms/ang_xy,reward_terms/angmom,reward_terms/brake_foot,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,reward_terms/foot_flat,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/heading,reward_terms/height,reward_terms/hip_roll,reward_terms/knob,reward_terms/lane,reward_terms/lat_vel,reward_terms/motor_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/residual_rate,reward_terms/spec_cycle,reward_terms/stance,reward_terms/stance_time,reward_terms/step_rate,reward_terms/stop,reward_terms/swing_floor,reward_terms/thermal,reward_terms/time,reward_terms/torque,reward_terms/track,reward_terms/upright,reward_terms/vz,reward_terms/yaw_rate,curriculum/dr_scale,curriculum/sprint_dist_m,curriculum/stance_ratio,curriculum/eff_scale,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,curriculum/bringup_scale,curriculum/bringup_p_drop,curriculum/bringup_p_held,curriculum/cmd_zero_p,curriculum/cmd_lo,curriculum/cmd_hi,curriculum/track_sigma,curriculum/shape_scale,curriculum/stoplight_prob,curriculum/gait_freq_lo,curriculum/hold_s,curriculum/hold_z,curriculum/hold_pitch,curriculum/hold_roll,curriculum/start_red_s,curriculum/release_vx,curriculum/release_vy,curriculum/release_vz,time/elapsed_s
64622592,1.7158710956573486,0.0007195472717285156,0.13602995872497559,0.07527017593383789,1.9941351413726807,18486.205082226697,106.57692307692308,-116.15819549560547,364,0,364,nan,0.16749542951583862,-1.146100401878357,0.2042914479970932,0.7055402398109436,0.14015772938728333,0.031168619791666668,0.0,2.588286876678467,0.20191470844212359,0.4360313315926893,0.28327546296296297,-0.006826188311808639,30.436832004123264,3.0323391490512424,0.011104081860846944,0.004952517855498526,0.05362133102284537,0.01086917674789826,0.08558485243055555,36,0.0,0.0038621439999999996,-0.9886501926965887,0.36143267154693604,0.00023840766516514122,0.0002985806735254517,-0.015685243532061577,0.00015353724302258343,1.5,-0.2451377660036087,-0.09793148189783096,0.0,0.03960276395082474,-0.0001802552433218807,-0.005605511367321014,-0.7221272587776184,-0.7558220028877258,0.0,-0.30698883533477783,-0.0017499463865533471,-0.08904632925987244,-0.04437362030148506,0.0,-0.16181248426437378,-0.0010174303315579891,0.0,-0.6267500519752502,-0.5785447359085083,-0.024698875844478607,-0.04208791255950928,-0.03973639756441116,-0.01681189052760601,-0.014991343021392822,0.0,0.0,0.0,0.0,-0.03473709151148796,1.6212255954742432,-0.3444327116012573,-0.12544581294059753,-0.46508631110191345,0.15,100.0,0.6029431039999998,0.20459520000000073,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9847484160000067,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4141.499440670013
64659456,1.7106544971466064,0.0007736682891845703,0.1351776123046875,0.07584333419799805,1.9931144714355469,18495.669616163486,100.39722222222223,-116.76022338867188,360,0,360,nan,0.16629450023174286,-1.1382116079330444,0.2083333283662796,0.7055027484893799,0.14057278633117676,0.033203125,0.0,2.4971771240234375,0.19526143790849673,0.43790849673202614,0.2807481553819444,-0.005066261161118746,30.709679921468098,3.056467851003011,0.011728577315807343,0.005138297565281391,0.052725859814220004,0.013500673489438163,0.0770534939236111,36,0.0,0.0038529280000000003,-0.9895990668597968,0.3610728979110718,0.00023837079061195254,0.000287553526418851,-0.015887219458818436,0.00018120650202035904,1.5,-0.24550843238830566,-0.09380112588405609,0.0,0.03790198266506195,-0.0001833675050875172,-0.005826657637953758,-0.7226833701133728,-0.7633969187736511,0.0,-0.30499833822250366,-0.0015111082466319203,-0.08897485584020615,-0.04435129463672638,0.0,-0.1596710979938507,-0.0010876670712605119,0.0,-0.6343036890029907,-0.5781402587890625,-0.02486252784729004,-0.04577784240245819,-0.03939801827073097,-0.016368776559829712,-0.01530998945236206,0.0,0.0,0.0,0.0,-0.03529193252325058,1.627846598625183,-0.34229758381843567,-0.11789876967668533,-0.46774229407310486,0.15,100.0,0.6028724479999998,0.20490240000000073,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9860017920000067,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4143.506545543671
64696320,1.703381061553955,0.0007810592651367188,0.13797330856323242,0.07783818244934082,1.9911210536956787,18514.1843963105,102.52380952380952,-119.25053405761719,336,0,336,nan,0.17134664952754974,-1.0727076530456543,0.2233615517616272,0.7042436599731445,0.14078150689601898,0.03138563368055555,0.0,2.5657901763916016,0.212618841832325,0.452895419187554,0.2859293619791667,-0.00223833400135239,30.758744557698567,3.0146823989020453,0.012030856476889716,0.0050036800611350275,0.05293854491578208,0.018495965749025345,0.0946316189236111,36,0.0,0.003843712,-0.9905479410230049,0.3606153130531311,0.00023833394516259432,0.000272679204883232,-0.015739228576421738,0.00019693997455760837,1.5,-0.24647238850593567,-0.09828737378120422,0.0,0.04065112769603729,-2.4122231479850598e-05,-0.005828108172863722,-0.7157931923866272,-0.7569780945777893,0.0,-0.30554354190826416,-0.001386333373375237,-0.0861039012670517,-0.04415889456868172,0.0,-0.16208575665950775,-0.001130863674916327,0.0,-0.6230049133300781,-0.5832236409187317,-0.02472839131951332,-0.04421113431453705,-0.03978965803980827,-0.01566077023744583,-0.015881139785051346,0.0,0.0,0.0,0.0,-0.034810446202754974,1.6230260133743286,-0.3456774353981018,-0.11711719632148743,-0.474502831697464,0.15,100.0,0.6028017919999998,0.20520960000000074,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9872551680000067,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145.5125069618225
64733184,1.708056926727295,0.0007202625274658203,0.13662314414978027,0.07470417022705078,1.991058111190796,18514.769677361335,108.50613496932516,-115.39429473876953,326,0,326,nan,0.17530007660388947,-1.0369590520858765,0.2176378071308136,0.7029284238815308,0.13899466395378113,0.029893663194444444,0.0,2.549121856689453,0.2395644283121597,0.44101633393829404,0.2884928385416667,-0.005449261361112197,27.645891825358074,2.981147395239936,0.011727970714370409,0.0048963722462455435,0.05247796658012602,0.015017377419604195,0.07879638671875,36,0.0,0.0038344959999999997,-0.991496815186213,0.3602472245693207,0.00023829707060940564,0.0002953698053290693,-0.015628241002559662,0.00012532547407317907,1.5,-0.2492101490497589,-0.09883227944374084,0.0,0.04304151237010956,-9.959201634046622e-06,-0.00563361681997776,-0.7093912959098816,-0.7274092435836792,0.0,-0.31080755591392517,-0.0013653864152729511,-0.08965568989515305,-0.04396791756153107,0.0,-0.16749341785907745,-0.0011052335612475872,0.0,-0.6199398040771484,-0.5877301692962646,-0.02450583316385746,-0.04156016930937767,-0.043345436453819275,-0.015749339014291763,-0.015300644561648369,0.0,0.0,0.0,0.0,-0.033701732754707336,1.6179804801940918,-0.35539430379867554,-0.12185458093881607,-0.4794228971004486,0.15,100.0,0.6027311359999998,0.20551680000000075,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9885085440000068,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4147.518786907196
64770048,1.7165086269378662,0.0008056163787841797,0.13764286041259766,0.07375478744506836,2.005189895629883,18384.28715947284,104.95762711864407,-119.32545471191406,354,0,354,nan,0.17259307205677032,-1.1013169288635254,0.213623046875,0.701988160610199,0.13933277130126953,0.03271484375,0.0,2.397240161895752,0.23714759535655058,0.4071310116086235,0.2868697554976852,-0.005480083636939526,31.63364495171441,3.0173501438564725,0.011539352022939257,0.0053727589547634125,0.053035507599512734,0.016437035881810717,0.09448920355902778,36,0.0,0.0038252799999999995,-0.9924456893494211,0.3599788248538971,0.0002382602251600474,0.0003208677195176769,-0.015764372423291206,0.00015190964040812105,1.5,-0.24828775227069855,-0.09618674218654633,0.0,0.041637398302555084,-1.593180604686495e-05,-0.0056531974114477634,-0.7083333134651184,-0.715010404586792,0.0,-0.3093482553958893,-0.001324062468484044,-0.08616219460964203,-0.0441124252974987,0.0,-0.16605307161808014,-0.0011494928039610386,0.0,-0.6265401244163513,-0.5865392684936523,-0.02448897436261177,-0.045250993221998215,-0.03920862451195717,-0.01576792262494564,-0.0153146767988801,0.0,0.0,0.0,0.0,-0.03278141841292381,1.6308197975158691,-0.35721254348754883,-0.12313564866781235,-0.4713859558105469,0.15,100.0,0.6026604799999998,0.20582400000000076,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9897619200000067,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4149.563552618027
64806912,1.710557222366333,0.0009057521820068359,0.1349332332611084,0.07249164581298828,1.9863426685333252,18558.72023506451,102.63636363636364,-118.62826538085938,374,0,374,nan,0.17479927837848663,-1.155682921409607,0.2152506560087204,0.7011290788650513,0.14082007110118866,0.031032986111111112,0.0,2.1338305473327637,0.2395104895104895,0.4125874125874126,0.2920871310763889,-0.006213492662128475,28.166709476047092,2.9865675502353244,0.010873234106434716,0.005344379072388013,0.0518143731686804,0.012787056879864799,0.07895914713541667,36,0.0,0.003816064,-0.9933945635126291,0.3596281409263611,0.00023822335060685873,0.0002936244831272488,-0.015503785572946072,0.00022135405743028969,1.5,-0.24371284246444702,-0.10077543556690216,0.0,0.04068140313029289,-7.300749712157995e-05,-0.005582739133387804,-0.7163221836090088,-0.7149550914764404,0.0,-0.30727094411849976,-0.0016579332295805216,-0.08843865990638733,-0.04419451951980591,0.0,-0.16233569383621216,-0.0010874804574996233,0.0,-0.6310852766036987,-0.5921313762664795,-0.024215634912252426,-0.04151080548763275,-0.03931640461087227,-0.01500511821359396,-0.01519965473562479,0.0,0.0,0.0,0.0,-0.034042902290821075,1.6450138092041016,-0.3512834310531616,-0.12433608621358871,-0.4662677049636841,0.15,100.0,0.6025898239999998,0.20613120000000076,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9910152960000067,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4151.563528299332
64843776,1.7140088081359863,0.0007956027984619141,0.13733768463134766,0.07597064971923828,1.995999813079834,18468.935193157246,106.41348973607037,-119.61345672607422,341,0,341,nan,0.17583592236042023,-1.0661605596542358,0.2092013955116272,0.7030465006828308,0.1403566598892212,0.029079861111111112,0.0,2.0266706943511963,0.22388059701492538,0.4197761194029851,0.29588035300925924,-0.005554518455432521,28.76269319322374,2.9499846034579806,0.010951694721976915,0.0050309112088547814,0.05069380750258764,0.016604037748442754,0.0904880099826389,36,0.0,0.0038068480000000007,-0.9943434376758372,0.35938361287117004,0.0002381865051575005,0.00028497952451854083,-0.015294288285076618,0.00020833320741076022,1.5,-0.23822058737277985,-0.09861770272254944,0.0,0.038098547607660294,-7.572653703391552e-05,-0.005515578202903271,-0.7227240800857544,-0.7405408024787903,0.0,-0.3079025149345398,-0.0013191489269956946,-0.09436493366956711,-0.04424227774143219,0.0,-0.15325532853603363,-0.0010324014583602548,0.0,-0.6363394260406494,-0.5975453853607178,-0.02416098862886429,-0.039755117148160934,-0.04431259632110596,-0.014552917331457138,-0.015089677646756172,0.0,0.0,0.0,0.0,-0.03344903886318207,1.6513251066207886,-0.3359866440296173,-0.11616937071084976,-0.4601116180419922,0.15,100.0,0.6025191679999998,0.20643840000000077,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9922686720000068,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4153.573749303818
64880640,1.7076020240783691,0.000774383544921875,0.1336207389831543,0.07333731651306152,1.9806225299835205,18612.325451664103,102.27627627627628,-117.25224304199219,333,0,333,nan,0.17979687452316284,-1.041167140007019,0.2042643278837204,0.7023062705993652,0.14004065096378326,0.031548394097222224,0.0,1.9772223234176636,0.23129836629406708,0.43852106620808257,0.2910698784722222,-0.006361472886055708,27.335245344373917,2.9828259680006237,0.010704122483730316,0.0050860246022542315,0.05026728411515554,0.013125571318798594,0.08344862196180555,36,0.0,0.0037976319999999996,-0.9952923118390454,0.35907846689224243,0.00023814963060431182,0.0002825979601928477,-0.015424404293298721,0.0001155598511104472,1.5,-0.24006573855876923,-0.0964430719614029,0.0,0.03744778037071228,-0.00012958978186361492,-0.005486646667122841,-0.7194281816482544,-0.7281191945075989,0.0,-0.30898910760879517,-0.001396696548908949,-0.08757179230451584,-0.04432976245880127,0.0,-0.15161433815956116,-0.001046292600221932,0.0,-0.6284940838813782,-0.5929962396621704,-0.024087607860565186,-0.044055867940187454,-0.0368613675236702,-0.014554815366864204,-0.015162638388574123,0.0,0.0,0.0,0.0,-0.0336470790207386,1.653733730316162,-0.33540165424346924,-0.11330331861972809,-0.45948997139930725,0.15,100.0,0.6024485119999998,0.20674560000000078,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9935220480000068,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4155.568806648254
64917504,1.7110071182250977,0.0006606578826904297,0.13374805450439453,0.07313275337219238,1.9850382804870605,18570.922035644144,103.84210526315789,-119.28575134277344,323,0,323,nan,0.18241804838180542,-1.004921317100525,0.2066785991191864,0.6996238231658936,0.1414603590965271,0.030110677083333332,0.0,1.984694480895996,0.23243243243243245,0.44324324324324327,0.2931722005208333,-0.006407619350486332,26.534160614013672,2.9485752317640515,0.010839765477511618,0.004991072643962171,0.04914570848147074,0.017315448054836854,0.08894178602430555,36,0.0,0.003788416,-0.9962411860022534,0.3586321473121643,0.0002381127851549536,0.0002729911470973561,-0.015416496433317661,0.00018337661458645016,1.5,-0.23733599483966827,-0.09235656261444092,0.0,0.03956896811723709,-1.2223408702993765e-05,-0.005661840550601482,-0.7211778163909912,-0.7167105078697205,0.0,-0.3121504783630371,-0.0011396327754482627,-0.08952450752258301,-0.04448739439249039,0.0,-0.15222406387329102,-0.0011170725338160992,0.0,-0.6270186305046082,-0.5961107611656189,-0.02396566793322563,-0.04184883087873459,-0.03503582999110222,-0.015406865626573563,-0.014253484085202217,0.0,0.0,0.0,0.0,-0.034548573195934296,1.6752781867980957,-0.33856070041656494,-0.11073300242424011,-0.4519651234149933,0.15,100.0,0.6023778559999998,0.2070528000000008,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9947754240000067,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4157.568424463272
64954368,1.7063815593719482,0.0007989406585693359,0.13474011421203613,0.07260513305664062,1.9834814071655273,18585.496477779994,100.15217391304348,-117.06324005126953,322,0,322,nan,0.18879611790180206,-1.0029546022415161,0.204833984375,0.7002449631690979,0.14028620719909668,0.029975043402777776,0.0,2.0080060958862305,0.21900452488687783,0.4271493212669683,0.2871500651041667,-0.004864873985449473,24.002864413791233,2.9350171089172363,0.011287973572810492,0.004764386245773898,0.04867286649015215,0.017019635894232325,0.10241021050347222,36,0.0,0.003779200000000001,-0.9971900601654615,0.3582601249217987,0.00023807591060176492,0.0002769527237880788,-0.01547392550855875,0.00015516486018896103,1.5,-0.23663775622844696,-0.08977185934782028,0.0,0.04044880345463753,-5.794926983071491e-05,-0.005700886249542236,-0.7211778163909912,-0.7158095836639404,0.0,-0.31565046310424805,-0.001199208665639162,-0.08950720727443695,-0.04457239806652069,0.0,-0.1549874097108841,-0.001087249256670475,0.0,-0.6388487815856934,-0.5900786519050598,-0.02415553480386734,-0.0424809455871582,-0.037973396480083466,-0.015399402938783169,-0.01499554980546236,0.0,0.0,0.0,0.0,-0.03353508189320564,1.6840769052505493,-0.34292158484458923,-0.11393088847398758,-0.4442368745803833,0.15,100.0,0.6023071999999998,0.2073600000000008,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9960288000000068,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4159.566268444061
64991232,1.716862440109253,0.0007255077362060547,0.1340939998626709,0.07178497314453125,1.98887300491333,18535.11342935655,108.16071428571429,-114.71600341796875,336,0,336,nan,0.1953500360250473,-1.036650538444519,0.2147352397441864,0.7013278007507324,0.1406441181898117,0.030598958333333332,0.0,2.0638375282287598,0.24113475177304963,0.44592198581560283,0.2905318648726852,-0.004437094657785363,26.921465979682075,2.933525880177816,0.010978357452485297,0.005270406914254029,0.050314754247665405,0.0201603261133035,0.09437391493055555,36,0.0,0.0037699839999999997,-0.9981389343286696,0.3578498065471649,0.0002380390651524067,0.000324533251387794,-0.015498467721045017,0.0002680119650904089,1.5,-0.24461470544338226,-0.09681876748800278,0.0,0.04239699989557266,-0.00012680435611400753,-0.005782095715403557,-0.7143012285232544,-0.7180868983268738,0.0,-0.31878745555877686,-0.0015308745205402374,-0.09152575582265854,-0.04447321593761444,0.0,-0.16254597902297974,-0.001148347044363618,0.0,-0.6408914923667908,-0.5937421321868896,-0.0239897258579731,-0.043378040194511414,-0.03503638133406639,-0.014751076698303223,-0.015122632496058941,0.0,0.0,0.0,0.0,-0.03458675369620323,1.703970193862915,-0.3549902141094208,-0.12331309914588928,-0.4475770592689514,0.15,100.0,0.6022365439999998,0.2076672000000008,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9972821760000068,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4161.569942235947
65028096,1.7165918350219727,0.0007266998291015625,0.13228464126586914,0.0797719955444336,2.00287127494812,18405.571883042903,106.83529411764705,-115.5449447631836,340,0,340,nan,0.19671648740768433,-1.047396183013916,0.2208387553691864,0.7034255266189575,0.14064425230026245,0.030924479166666668,0.0,2.07503080368042,0.24385964912280703,0.4482456140350877,0.2881808810763889,-0.005685637187626626,28.52663124932183,2.9290065235561795,0.010929403826594353,0.0052123597512642545,0.04852424644761615,0.014294478731850782,0.08097330729166667,36,0.0,0.0037607680000000003,-0.9990878084918777,0.3574914038181305,0.000238002190599218,0.0003144334667596516,-0.01571366935968399,0.00016547300037927926,1.5,-0.24788540601730347,-0.0945378839969635,0.0,0.04190593957901001,-8.354481542482972e-05,-0.005949134007096291,-0.7154133915901184,-0.7375767230987549,0.0,-0.31603482365608215,-0.001436463906429708,-0.09000037610530853,-0.04420607537031174,0.0,-0.16764308512210846,-0.0011807276168838143,0.0,-0.6287854313850403,-0.5921072363853455,-0.024131499230861664,-0.04313838109374046,-0.03317253291606903,-0.014402770437300205,-0.015575031749904156,0.0,0.0,0.0,0.0,-0.03400248661637306,1.7380025386810303,-0.3494938611984253,-0.12017398327589035,-0.4439016282558441,0.15,100.0,0.6021658879999998,0.2079744000000008,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9985355520000068,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.587683677673
65064960,1.7100608348846436,0.0007874965667724609,0.1368100643157959,0.07684540748596191,1.999159812927246,18439.7398209464,102.08626198083067,-118.1371078491211,313,0,313,nan,0.20043441653251648,-0.9754855036735535,0.2293836772441864,0.7033206224441528,0.14120906591415405,0.030137803819444444,0.0,2.224107265472412,0.23402340234023403,0.44104410441044106,0.28468605324074076,-0.006480656357275115,26.841831631130642,2.9117145008511014,0.01143291551205847,0.004746032671795951,0.04626955340305964,0.014727654659913646,0.08751763237847222,36,0.0,0.003751552,-1.000036682655086,0.3571668863296509,0.00023796534514985979,0.00028891952087531744,-0.015699567273259163,0.00018337664369028062,1.5,-0.2514485716819763,-0.09886021912097931,0.0,0.04174339026212692,-4.0216531488113105e-05,-0.00586121529340744,-0.7118733525276184,-0.7467076778411865,0.0,-0.313240647315979,-0.0012630942510440946,-0.09153293818235397,-0.04394887015223503,0.0,-0.1719873547554016,-0.0011668949155136943,0.0,-0.6382720470428467,-0.5891228914260864,-0.024217238649725914,-0.043225325644016266,-0.03753190487623215,-0.014590488746762276,-0.01596885174512863,0.0,0.0,0.0,0.0,-0.03448336571455002,1.7377467155456543,-0.3531893491744995,-0.1182374656200409,-0.4423586130142212,0.15,100.0,0.6020952319999998,0.20828160000000082,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,0.9997889280000068,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4165.601272106171
65101824,1.7038803100585938,0.0007417201995849609,0.13628149032592773,0.07150435447692871,1.9794871807098389,18622.99844072453,104.83734939759036,-114.58294677734375,332,0,332,nan,0.20686368644237518,-1.0331201553344727,0.2230631560087204,0.7023346424102783,0.13959696888923645,0.031494140625,0.0,2.31272554397583,0.2368647717484927,0.43496985357450474,0.28615541811342593,-0.0054620057344436646,28.547731187608505,2.9252405166625977,0.011670831590890884,0.005075815444191297,0.04799671719471613,0.019735403565896883,0.09210883246527778,36,0.0,0.0037423360000000006,-1.0009855568182937,0.35687580704689026,0.0002379284705966711,0.00039296871734612575,-0.01573006436228752,0.0001242404105141759,1.5,-0.2529031038284302,-0.1020081415772438,0.0,0.04379376024007797,-4.2363553802715614e-05,-0.005782180931419134,-0.7122124433517456,-0.7587122321128845,0.0,-0.3142984211444855,-0.0015964623307809234,-0.09042596071958542,-0.04395012557506561,0.0,-0.17852963507175446,-0.0011473909253254533,0.0,-0.6373512744903564,-0.5943566560745239,-0.02404291182756424,-0.04496327415108681,-0.033500008285045624,-0.013685946352779865,-0.015587021596729755,0.0,0.0,0.0,0.0,-0.03339521586894989,1.7130659818649292,-0.3682921230792999,-0.13589493930339813,-0.4452897608280182,0.15,100.0,0.6020245759999998,0.20858880000000082,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4167.595596790314
65138688,1.714487075805664,0.0007421970367431641,0.1331484317779541,0.07158017158508301,1.9878902435302734,18544.276705454988,117.09649122807018,-111.24485778808594,342,0,342,nan,0.2036639004945755,-1.0573420524597168,0.2195637971162796,0.7012082934379578,0.14005273580551147,0.03146701388888889,0.0,2.197986364364624,0.2603448275862069,0.4370689655172414,0.28821705005787035,-0.00419008870038294,27.701262935515373,2.9191150665283203,0.012031923378667524,0.005289797460840595,0.04904277334290166,0.015809592580603014,0.08387411794354839,31,1.0,0.0037331199999999995,-1.001934430981502,0.35674789547920227,0.00023789674742147326,0.0003166540047405702,-0.015713393688201904,0.00014485669089481235,1.5,-0.2524147629737854,-0.0989406630396843,0.0,0.0410466194152832,-0.00014189930516295135,-0.0057352203875780106,-0.7122938632965088,-0.7638875246047974,0.0,-0.3105870485305786,-0.0017696438590064645,-0.08918668329715729,-0.04422558471560478,0.0,-0.17114976048469543,-0.0011165342293679714,0.0,-0.6305964589118958,-0.5937741994857788,-0.024006923660635948,-0.043954648077487946,-0.03671631962060928,-0.013752136379480362,-0.01589084230363369,0.0,0.0,0.0,0.0,-0.03345046564936638,1.7100980281829834,-0.3628433048725128,-0.13291889429092407,-0.43937304615974426,0.15,100.0,0.6019539199999998,0.20889600000000083,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4169.5969660282135
65175552,1.7083163261413574,0.0007045269012451172,0.13700509071350098,0.07313418388366699,1.9877710342407227,18545.391054533364,107.70538243626062,-116.81721496582031,353,0,353,nan,0.20201879739761353,-1.091681718826294,0.2143283486366272,0.7015520930290222,0.14177840948104858,0.030544704861111112,0.0,2.1415913105010986,0.2699822380106572,0.4191829484902309,0.2969066478587963,-0.0033339981196655166,26.555750952826607,2.8942914538913302,0.012071785827477774,0.005126366391777992,0.050426580011844635,0.021259233148561582,0.0928073459201389,36,0.0,0.003723904,-1.0028833051447101,0.35625970363616943,0.00023785987286828458,0.00028963719080237567,-0.015556197613477707,0.0002256943262182176,1.5,-0.25335100293159485,-0.10103587806224823,0.0,0.04077286645770073,-6.517269503092393e-05,-0.005882431287318468,-0.7197536826133728,-0.7725645303726196,0.0,-0.30818572640419006,-0.0016530458815395832,-0.09187846630811691,-0.044415347278118134,0.0,-0.17081667482852936,-0.0011783852241933346,0.0,-0.6348798274993896,-0.6024463176727295,-0.023623177781701088,-0.042281921952962875,-0.036381591111421585,-0.013671568594872952,-0.015467665158212185,0.0,0.0,0.0,0.0,-0.03499226272106171,1.7138257026672363,-0.35224708914756775,-0.13070431351661682,-0.4494868516921997,0.15,100.0,0.6018832639999998,0.20920320000000084,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4171.5975253582
65212416,1.708803653717041,0.0008790493011474609,0.12346911430358887,0.07129955291748047,1.9724609851837158,18689.33627040105,109.3538961038961,-111.58888244628906,308,0,308,nan,0.20294377207756042,-0.9782460331916809,0.2129448801279068,0.7007735371589661,0.14083749055862427,0.030517578125,0.0,2.0332508087158203,0.24444444444444444,0.44,0.29772044994212965,-0.004194046655255888,25.767268710666233,2.88016774919298,0.01232878677546978,0.0046868448456128435,0.04903388271729151,0.018829324800107215,0.09503173828125,36,0.0,0.0037146880000000007,-1.0038321793079181,0.35586124658584595,0.00023782302741892636,0.0002814340968725081,-0.015423319302499294,0.00021809882309753448,1.5,-0.2569630742073059,-0.09672204405069351,0.0,0.039183858782052994,-0.00012291170423850417,-0.0058711376041173935,-0.7252333164215088,-0.7824918031692505,0.0,-0.3055993616580963,-0.0019515568856149912,-0.090426005423069,-0.044547613710165024,0.0,-0.1699979305267334,-0.0011478757951408625,0.0,-0.6339767575263977,-0.6033198833465576,-0.023556452244520187,-0.04371751844882965,-0.03729245066642761,-0.013735859654843807,-0.01526692882180214,0.0,0.0,0.0,0.0,-0.034586258232593536,1.714499831199646,-0.3451820909976959,-0.1268741488456726,-0.46160656213760376,0.15,100.0,0.6018126079999998,0.20951040000000085,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4173.617295742035
