time/env_steps,time/rollout_s,time/gae_s,time/update_s,time/est_s,time/iter_s,time/sps,rollout/ep_len_mean,rollout/ep_ret_mean,rollout/episodes,rollout/finishes,rollout/falls,rollout/t_line_mean,rollout/sprint_d_mean,rollout/reward_mean,rollout/swing_frac_min,rollout/thermal_max,rollout/torque_util,rollout/commit_frac,rollout/resync_frac,diag/freq_hz_median,diag/freq_lo_rail,diag/freq_hi_rail,diag/res_sat_sampled,train/loss_pg,train/loss_vf,train/entropy,train/loss_sym,train/bound_loss,train/mu_out_frac,train/approx_kl,train/clipfrac,train/n_minibatch_updates,train/early_stop,train/ent_coef,train/log_std_clamp,train/std_mean,train/lr,est/vel_rmse,reward_terms/action_rate,reward_terms/air_time,reward_terms/alive,reward_terms/ang_xy,reward_terms/angmom,reward_terms/brake_foot,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,reward_terms/foot_flat,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/heading,reward_terms/height,reward_terms/hip_roll,reward_terms/knob,reward_terms/lane,reward_terms/lat_vel,reward_terms/motor_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/residual_rate,reward_terms/spec_cycle,reward_terms/stance,reward_terms/stance_time,reward_terms/step_rate,reward_terms/stop,reward_terms/swing_floor,reward_terms/thermal,reward_terms/time,reward_terms/torque,reward_terms/track,reward_terms/upright,reward_terms/vz,reward_terms/yaw_rate,curriculum/dr_scale,curriculum/alive_scale,curriculum/sprint_dist_m,curriculum/stance_ratio,curriculum/eff_scale,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,curriculum/bringup_scale,curriculum/bringup_p_drop,curriculum/bringup_p_held,curriculum/cmd_zero_p,curriculum/cmd_lo,curriculum/cmd_hi,curriculum/track_sigma,curriculum/shape_scale,curriculum/stoplight_prob,curriculum/gait_freq_lo,curriculum/hold_s,curriculum/hold_z,curriculum/hold_pitch,curriculum/hold_roll,curriculum/start_red_s,curriculum/release_vx,curriculum/release_vy,curriculum/release_vz,time/elapsed_s
36864,51.05360221862793,0.5506231784820557,4.159542083740234,1.6194500923156738,59.229817390441895,622.3892125723868,7.481481481481482,-89.01769256591797,54,0,54,nan,0.00042225676588714123,1.2375330924987793,0.2443305104970932,0.7023393511772156,0.1756300926208496,0.1120876736111111,0.0,2.4464616775512695,0.15609874152952566,0.036060019361084224,0.2252875434027778,0.00973484292626381,101.30741119384766,11.359827041625977,1.649295687675476,2.3144066290115006e-06,0.0003402385045774281,0.02347341924905777,0.25,2,1.0,0.01,-0.3567,0.6999011635780334,0.00029999794787727296,0.13779380333077937,-0.004344594199210405,0.0,1.5,-0.048629000782966614,-0.016952015459537506,0.0,0.026613079011440277,0.0,0.0,-0.5655788779258728,-0.1861400157213211,0.0,-0.0005477167433127761,0.0,-0.012837924994528294,-0.005701298825442791,0.0,-0.0030911192297935486,0.0,0.0,-0.03997407853603363,-0.0748237743973732,-0.011651388369500637,0.0,-0.04946228489279747,0.0,-0.0051123048178851604,0.0,0.0,0.0,0.0,0.0,2.4319233894348145,-0.03757534548640251,-0.006155306939035654,-0.12197588384151459,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.5,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.39783954620361
73728,48.443130016326904,0.0010571479797363281,0.0658109188079834,0.0858926773071289,48.670300245285034,757.4228823594074,15.034662045060658,-81.45994567871094,577,0,577,nan,0.003151637502014637,-0.661449670791626,0.4287923276424408,0.7064538598060608,0.18109005689620972,0.013997395833333334,0.0,2.457979440689087,0.10465116279069768,0.13565891472868216,0.29579897280092593,0.023081394533316296,662.7085367838541,7.025286356608073,6.74334716796875,0.007603508730729421,0.08032918969790141,0.04792151848475138,0.320068359375,3,1.0,0.01,-0.3567,0.6998564004898071,0.000299994891975075,1.213980168480695,-0.00453799357637763,0.0,1.5,-0.08486814051866531,-0.030997944995760918,0.0,0.06272527575492859,0.0,0.0,-0.5093994140625,-0.14464490115642548,0.0,-0.013346447609364986,0.0,-0.02857355959713459,-0.005727927666157484,0.0,-0.007332089822739363,0.0,0.0,-0.0645289272069931,-0.08593552559614182,-0.014373455196619034,0.0,-0.10593598335981369,0.0,-0.004355468787252903,0.0,0.0,0.0,0.0,0.0,2.1933271884918213,-0.2917272448539734,-0.0261115450412035,-0.5473220348358154,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.49917056,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.08511233329773
110592,1.7171130180358887,0.0008990764617919922,0.051156044006347656,0.08138632774353027,1.9179799556732178,19220.21694024794,22.84661957618567,-79.11289978027344,991,0,991,nan,0.005253020208328962,-2.1008715629577637,0.4145236611366272,0.7063965797424316,0.19801494479179382,0.028998480902777776,0.0,2.490522623062134,0.1019644527595884,0.1028999064546305,0.2717556423611111,0.015516088654597601,1042.8006184895833,7.573942184448242,5.099074681599935,0.005424663424491882,0.06193206707636515,0.02386989692846934,0.217041015625,3,1.0,0.01,-0.3567,0.699822187423706,0.0002999918069690466,1.2043598328107001,-0.004498865455389023,8.084397734586801e-12,1.5,-0.09887146204710007,-0.03820342570543289,0.0,0.06753338873386383,0.0,0.0,-0.5210232138633728,-0.1497533768415451,0.0,-0.05449402704834938,-0.00015179027104750276,-0.027982421219348907,-0.0058038621209561825,0.0,-0.01224725041538477,0.0,0.0,-0.0550302118062973,-0.08214020729064941,-0.013502274639904499,-0.0011393228778615594,-0.1202455386519432,0.0,-0.003833007998764515,0.0,0.0,0.0,0.0,0.0,1.9267431497573853,-0.5764210820198059,-0.047695890069007874,-0.6994340419769287,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.49834112,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.01934003829956
147456,1.711280345916748,0.0008780956268310547,0.052123308181762695,0.0816648006439209,1.9185199737548828,19214.804516395776,29.838662790697676,-80.01750183105469,1376,0,1376,nan,0.0033644449431449175,-3.110441207885742,0.4141710102558136,0.7100127935409546,0.19911296665668488,0.049967447916666664,0.0,2.5076217651367188,0.09500542888165038,0.10912052117263844,0.24512622974537038,0.017003720998764037,1405.30732421875,8.602720642089844,3.092205047607422,0.002087120711803436,0.03291119337081909,0.024163512885570525,0.24052734375,5,1.0,0.01,-0.3567,0.6998201608657837,0.0002999866846948862,0.8995413923064495,-0.004419746343046427,8.680555038154125e-05,1.5,-0.0964837297797203,-0.03839215636253357,0.0,0.07017143815755844,0.0,0.0,-0.5009223222732544,-0.14819976687431335,0.0,-0.08594129979610443,-0.0024481574073433876,-0.027537601068615913,-0.005907406564801931,0.0,-0.019320135936141014,0.0,0.0,-0.049346692860126495,-0.07776758819818497,-0.01262646820396185,-0.003841145895421505,-0.1358616054058075,0.0,-0.0038370771799236536,0.0,0.0,0.0,0.0,0.0,1.8798192739486694,-0.6360108852386475,-0.05308618023991585,-0.6539040803909302,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.49751168,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.95275521278381
184320,1.7095868587493896,0.0011112689971923828,0.05232357978820801,0.08026456832885742,1.9150896072387695,19249.222643443096,32.93327402135231,-78.43647766113281,1124,0,1124,nan,0.00048245940706692636,-2.2919986248016357,0.4145236611366272,0.7071507573127747,0.19755761325359344,0.04090711805555555,0.0,2.5521907806396484,0.10013262599469495,0.09283819628647215,0.22682924623842593,0.014647796750068665,1070.3103841145833,8.104092280069986,1.7989349365234375,0.0015706562747557957,0.025049520035584767,0.019711124400297802,0.187744140625,6,1.0,0.01,-0.3567,0.6998439431190491,0.00029998054378665984,0.7163352207261338,-0.004425691440701485,0.0001491969742346555,1.5,-0.09075433760881424,-0.03713291138410568,0.0,0.06825181096792221,0.0,0.0,-0.49462890625,-0.14315390586853027,0.0,-0.07767999172210693,-0.0031281362753361464,-0.02605452388525009,-0.0058821383863687515,0.0,-0.017773399129509926,0.0,0.0,-0.04986393079161644,-0.07490101456642151,-0.012783432379364967,-0.002783203264698386,-0.10738982260227203,0.0,-0.004054361954331398,0.0,0.0,0.0,0.0,0.0,1.994943380355835,-0.528110921382904,-0.04079569876194,-0.5817146301269531,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.49668224,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.88242816925049
221184,1.7106294631958008,0.0007901191711425781,0.05069851875305176,0.07730960845947266,1.9082152843475342,19318.570127055988,32.90239043824701,-76.847412109375,1004,0,1004,nan,9.63319034781307e-05,-1.9918746948242188,0.4297146201133728,0.7078920602798462,0.19792884588241577,0.035074869791666664,0.0,2.6169681549072266,0.09822119102861562,0.10595514307811292,0.2166748046875,0.01238368172198534,972.0911865234375,7.898920059204102,1.2072224617004395,0.0014018146321177483,0.023612814024090767,0.0211765356361866,0.221649169921875,8,1.0,0.01,-0.3567,0.6998513340950012,0.00029997233650647104,0.618735388380979,-0.0044453879818320274,0.00012369785690680146,1.5,-0.0924348533153534,-0.03792138025164604,0.0,0.07079263031482697,-1.8985463157150662e-06,0.0,-0.4926893413066864,-0.14033490419387817,0.0,-0.07623579353094101,-0.002197681926190853,-0.026659438386559486,-0.005823815241456032,0.0,-0.015363695099949837,0.0,0.0,-0.054170895367860794,-0.0733906701207161,-0.012970035895705223,-0.0023600261192768812,-0.08850154280662537,0.0,-0.00399739621207118,0.0,0.0,0.0,0.0,0.0,1.9821139574050903,-0.5305969715118408,-0.039101146161556244,-0.6038764715194702,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.4958528,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.80515837669373
258048,1.7145435810089111,0.0006930828094482422,0.11273503303527832,0.0799093246459961,1.9756851196289062,18658.839273788875,32.19514472455649,-77.91976165771484,1071,0,1071,nan,0.0007916029426269233,-2.2158195972442627,0.4363335371017456,0.7107093930244446,0.19889646768569946,0.03879123263888889,0.0,2.6168246269226074,0.08811188811188811,0.10839160839160839,0.21260127314814814,0.009931654151942994,960.0571469907408,8.06249886971933,0.6589855088127984,0.001303925903307067,0.022763370915695472,0.027983746042958012,0.3040455005787037,27,1.0,0.01,-0.3567,0.6998675465583801,0.0002999447169713676,0.5597850128032029,-0.004478036426007748,0.00011827251000795513,1.5,-0.09463940560817719,-0.038131918758153915,0.0,0.07263991236686707,-1.9306420654174872e-05,0.0,-0.4921468198299408,-0.14304198324680328,0.0,-0.0839209109544754,-0.0016424644272774458,-0.025586238130927086,-0.005771898664534092,0.0,-0.015369143337011337,0.0,0.0,-0.05323925241827965,-0.07236171513795853,-0.013057381846010685,-0.0029296875,-0.0869394913315773,0.0,-0.003899739356711507,0.0,0.0,0.0,0.0,0.0,1.93992280960083,-0.5749531984329224,-0.04174579679965973,-0.6151413321495056,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.49502336,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.79523301124573
294912,1.7115943431854248,0.0010478496551513672,0.13679909706115723,0.08791947364807129,2.0072524547576904,18365.3985104458,33.32781168265039,-76.35706329345703,1147,0,1147,nan,0.0003512935363687575,-2.399916648864746,0.4364691972732544,0.7135900855064392,0.19922062754631042,0.042670355902777776,0.0,2.583249092102051,0.09345200254291164,0.094723458359822,0.20101363570601852,-0.008003521723569267,907.3695882161459,8.231405046251085,0.42654622925652397,0.0011292621234638824,0.020610691358645756,0.00684983159104983,0.08014594184027778,36,0.0,0.01,-0.3567,0.6998158097267151,0.0002999078424181789,0.563718852770756,-0.004483145195990801,0.00010091142758028582,1.5,-0.0939488410949707,-0.03822372853755951,0.0,0.07086600363254547,0.0,0.0,-0.4908582866191864,-0.14264003932476044,0.0,-0.0820961594581604,-0.0019486190285533667,-0.025504516437649727,-0.005787263158708811,0.0,-0.016139648854732513,0.0,0.0,-0.05097992345690727,-0.0705748125910759,-0.01300016324967146,-0.00352376326918602,-0.09579161554574966,-5.425196718533698e-07,-0.003992513287812471,0.0,0.0,0.0,0.0,0.0,1.9482604265213013,-0.5673508048057556,-0.04133203998208046,-0.5826289653778076,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.49419392,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.81759786605835
331776,1.713135004043579,0.0009419918060302734,0.14187240600585938,0.08333921432495117,2.011204957962036,18329.306077914724,33.404411764705884,-75.919189453125,1088,0,1088,nan,-0.0001662043941905722,-2.240478515625,0.4356825053691864,0.7150818109512329,0.19772355258464813,0.038764105902777776,0.0,2.5722784996032715,0.0986703988803359,0.10146955913226033,0.19648799189814814,-0.010846020424246995,803.0223117404514,8.06121932135688,0.3438434600830078,0.0010150586927516593,0.019366902195745044,0.004987191344197426,0.05156114366319445,36,0.0,0.01,-0.3567,0.6997731924057007,0.0002998709969688207,0.5402025523711901,-0.004472732078284025,0.00011447476572357118,1.5,-0.0913621187210083,-0.036756470799446106,0.0,0.06937851011753082,-1.6741434592404403e-05,0.0,-0.5004069209098816,-0.14432846009731293,0.0,-0.08139684051275253,-0.0019524089293554425,-0.025549154728651047,-0.0057302480563521385,0.0,-0.016323760151863098,0.0,0.0,-0.05288209021091461,-0.06983780115842819,-0.01300235465168953,-0.0028238932136446238,-0.09395667910575867,-4.475878085941076e-06,-0.003986002877354622,0.0,0.0,0.0,0.0,0.0,1.9500340223312378,-0.5594604015350342,-0.040657833218574524,-0.5751570463180542,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.49336448,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.84359788894653
368640,1.7099692821502686,0.0011260509490966797,0.13996195793151855,0.0826876163482666,2.002762794494629,18406.5666368142,33.13125590179415,-76.66331481933594,1059,0,1059,nan,nan,-2.1779532432556152,0.4332682192325592,nan,nan,0.038140190972222224,0.0,2.5618510246276855,0.10170697012802275,0.09246088193456614,0.19482873987268517,-0.012644003895628784,729.861083984375,8.033858193291557,0.29828449752595687,0.0009410211868170234,0.018459454592731264,0.005974683082766003,0.05860731336805555,36,0.0,0.01,-0.3567,0.6996762752532959,0.000299834122415632,0.5582668708510413,-0.004469990264624357,0.00014322908828034997,1.5,-0.09112969040870667,nan,0.0,0.06884965300559998,-6.662506348220631e-05,nan,-0.4997965395450592,-0.14384393393993378,0.0,-0.0790664404630661,nan,nan,-0.005651955027133226,nan,nan,nan,0.0,-0.05334199219942093,-0.06953268498182297,-0.013076950795948505,-0.0027506512124091387,nan,0.0,-0.004035644698888063,0.0,0.0,nan,0.0,nan,nan,-0.5672657489776611,nan,-0.5842902064323425,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.49253504,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.86071157455444
