time/env_steps,time/rollout_s,time/gae_s,time/update_s,time/est_s,time/iter_s,time/sps,rollout/ep_len_mean,rollout/ep_ret_mean,rollout/episodes,rollout/finishes,rollout/falls,rollout/t_line_mean,rollout/sprint_d_mean,rollout/reward_mean,rollout/swing_frac_min,rollout/thermal_max,rollout/torque_util,rollout/commit_frac,rollout/resync_frac,diag/freq_hz_median,diag/freq_lo_rail,diag/freq_hi_rail,diag/res_sat_sampled,train/loss_pg,train/loss_vf,train/entropy,train/loss_sym,train/bound_loss,train/mu_out_frac,train/approx_kl,train/clipfrac,train/n_minibatch_updates,train/early_stop,train/ent_coef,train/log_std_clamp,train/std_mean,train/lr,est/vel_rmse,reward_terms/action_rate,reward_terms/air_time,reward_terms/alive,reward_terms/ang_xy,reward_terms/angmom,reward_terms/brake_foot,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,reward_terms/foot_flat,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/heading,reward_terms/height,reward_terms/hip_roll,reward_terms/knob,reward_terms/lane,reward_terms/lat_vel,reward_terms/motor_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/residual_rate,reward_terms/spec_cycle,reward_terms/stance,reward_terms/stance_time,reward_terms/step_rate,reward_terms/stop,reward_terms/swing_floor,reward_terms/thermal,reward_terms/time,reward_terms/torque,reward_terms/upright,reward_terms/vz,reward_terms/yaw_rate,curriculum/dr_scale,curriculum/alive_scale,curriculum/sprint_dist_m,curriculum/stance_ratio,curriculum/eff_scale,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,curriculum/bringup_scale,curriculum/bringup_p_drop,curriculum/bringup_p_held,curriculum/cmd_zero_p,curriculum/cmd_lo,curriculum/cmd_hi,curriculum/track_sigma,curriculum/shape_scale,curriculum/stoplight_prob,curriculum/gait_freq_lo,curriculum/hold_s,curriculum/hold_z,curriculum/hold_pitch,curriculum/hold_roll,curriculum/start_red_s,curriculum/release_vx,curriculum/release_vy,curriculum/release_vz,time/elapsed_s
46374912,1.7110402584075928,0.0007104873657226562,0.1325972080230713,0.07158136367797852,1.9809269905090332,18609.464812654627,85.97111111111111,-115.07637023925781,450,0,450,nan,0.09029570966959,-1.3980318307876587,0.3871256411075592,0.7022867798805237,0.16353684663772583,0.043863932291666664,0.0,4.0,0.0012368583797155227,0.8002473716759431,0.29695185908564814,-0.006323411336375607,17.101420084635418,6.790356212192112,0.01112927682697773,0.004183261344830195,0.03963951849275165,0.013340344756013818,0.06968180338541667,36,0.0,0.008424064,-0.5189574819085836,0.5488580465316772,0.0002560080902185291,0.028718082842844987,-0.027374347671866417,0.00017957888485398144,2.25,-0.2533537745475769,-0.10654348880052567,0.0,0.07441271841526031,-2.939293517556507e-05,-0.010163325816392899,-0.5432807207107544,-0.6765599846839905,0.4035201668739319,-0.3063332736492157,-0.0013494318118318915,-0.09037259966135025,-0.040386248379945755,0.0,-0.1370915323495865,-0.0015896162949502468,0.0,-0.4734738767147064,-0.5769802331924438,-0.05817095562815666,-0.0634223073720932,-0.04622981324791908,-0.00022487978276330978,-0.02470160648226738,0.0,0.0,0.0,0.0,-0.0900067538022995,-0.3257139325141907,-0.13009163737297058,-0.5585663914680481,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.9847915172577
46411776,1.717371940612793,0.0006794929504394531,0.1307966709136963,0.06970691680908203,1.9861736297607422,18560.304180997835,83.6923076923077,-116.8836898803711,442,0,442,nan,0.09120908379554749,-1.3820979595184326,0.3812391459941864,0.7055624723434448,0.16418160498142242,0.044677734375,0.0,4.0,0.0,0.7862780813600486,0.29674388744212965,-0.006419717437691159,18.011337280273438,6.808679262797038,0.01125167951815658,0.004382798344724708,0.040222166313065424,0.016443588046563998,0.0762600368923611,36,0.0,0.008414848,-0.5199063560717917,0.5484508872032166,0.0002559712447691709,0.026813480758708343,-0.027619795873761177,9.711366146802902e-05,2.25,-0.24704504013061523,-0.10274580121040344,0.0,0.07431663572788239,-2.134293936251197e-06,-0.010136576369404793,-0.5452609658241272,-0.6929792165756226,0.4167655408382416,-0.3017491102218628,-0.0012985351495444775,-0.08663775026798248,-0.04075191915035248,0.0,-0.13420499861240387,-0.0015805201837792993,0.0,-0.48808446526527405,-0.5781193375587463,-0.05870634317398071,-0.0652669295668602,-0.037780001759529114,-0.0002090107591357082,-0.0249294713139534,0.0,0.0,0.0,0.0,-0.09029120951890945,-0.3196934461593628,-0.13004368543624878,-0.5506646633148193,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751.9848606586456
46448640,1.7048461437225342,0.00064849853515625,0.13295984268188477,0.07309269905090332,1.9821367263793945,18598.102629783556,84.63356973995272,-115.35911560058594,423,0,423,nan,0.09198996424674988,-1.3296040296554565,0.3752170205116272,0.7053166031837463,0.1643156260251999,0.04519314236111111,0.0,4.0,0.0006002400960384153,0.7959183673469388,0.29749439380787035,-0.008163703915973505,18.802472008599175,6.817214436001247,0.011202762938208051,0.004385699828465779,0.04292589508824878,0.013788495316273637,0.07579888237847222,36,0.0,0.008405632,-0.5208552302349998,0.5478834509849548,0.0002559343702159822,0.02637602958065135,-0.027495451271533966,0.0002284069632878527,2.25,-0.24481672048568726,-0.1028304249048233,0.0,0.07383996993303299,-3.491084135021083e-05,-0.010146095417439938,-0.5503472089767456,-0.6914584636688232,0.42185690999031067,-0.30005595088005066,-0.001371757942251861,-0.09075857698917389,-0.040894944220781326,0.0,-0.12799066305160522,-0.0015411297790706158,0.0,-0.4772163927555084,-0.5792663097381592,-0.058589570224285126,-0.0675998255610466,-0.044343020766973495,-0.0001879875489976257,-0.02432725764811039,0.0,0.0,0.0,0.0,-0.09042491018772125,-0.3149963617324829,-0.12614895403385162,-0.5394620895385742,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.9816868305206
46485504,1.7086949348449707,0.0005793571472167969,0.13550329208374023,0.07126331329345703,1.9798328876495361,18619.74884414458,87.93258426966293,-115.55746459960938,445,0,445,nan,0.09136316180229187,-1.3885544538497925,0.376953125,0.7043423652648926,0.1635122299194336,0.044243706597222224,0.0,4.0,0.0,0.7939914163090128,0.2986427589699074,-0.008354651069061624,17.72668711344401,6.781652874416775,0.011019151657819748,0.00437491728613774,0.04161890513367123,0.012592626321646903,0.08252631293402778,36,0.0,0.008396416,-0.5218041043982079,0.5474112629890442,0.000255897524766624,0.02694464853451128,-0.027579400688409805,0.00014322908828034997,2.25,-0.24646785855293274,-0.10431257635354996,0.0,0.07234123349189758,-0.00012986820365767926,-0.01029623206704855,-0.5533447265625,-0.7032875418663025,0.41785773634910583,-0.30177271366119385,-0.0015136173460632563,-0.08494487404823303,-0.04097361862659454,0.0,-0.12821714580059052,-0.0015548360534012318,0.0,-0.49091318249702454,-0.5782271027565002,-0.058414526283741,-0.0638020858168602,-0.034245219081640244,-0.00020019459770992398,-0.02463107742369175,0.0,0.0,0.0,0.0,-0.08977106213569641,-0.30993732810020447,-0.12946483492851257,-0.5328835844993591,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2755.9764943122864
46522368,1.709132432937622,0.0007050037384033203,0.13264799118041992,0.07413721084594727,1.979189395904541,18625.802661840447,88.72104018912529,-116.8968276977539,423,0,423,nan,0.09206193685531616,-1.3215270042419434,0.3809136152267456,0.7053017020225525,0.16415227949619293,0.044487847222222224,0.0,4.0,0.0006097560975609756,0.7798780487804878,0.2995017722800926,-0.007812507450580597,18.623764038085938,6.781920539008246,0.010835271949569384,0.004382193709413211,0.04244857943720288,0.012736269583304724,0.07763671875,36,0.0,0.008387200000000001,-0.522752978561416,0.5469506978988647,0.0002558606502134353,0.026865868288809762,-0.02749471552670002,0.00012912318925373256,2.25,-0.24454975128173828,-0.10158449411392212,0.0,0.07180370390415192,-0.00018989428644999862,-0.010262916795909405,-0.5507270097732544,-0.6779428720474243,0.41676217317581177,-0.30021336674690247,-0.0013838253216817975,-0.08440729975700378,-0.041079819202423096,0.0,-0.12900647521018982,-0.0015934655675664544,0.0,-0.4866879880428314,-0.579588770866394,-0.05823078379034996,-0.0664605051279068,-0.03167770802974701,-0.0002003302361117676,-0.02483181469142437,0.0,0.0,0.0,0.0,-0.0919094905257225,-0.298955500125885,-0.12203755974769592,-0.5354441404342651,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.9694809913635
46559232,1.701923131942749,0.000701904296875,0.13252568244934082,0.07288622856140137,1.9708232879638672,18704.8688261184,82.58962264150944,-114.09806823730469,424,0,424,nan,0.09251424670219421,-1.3213144540786743,0.37744140625,0.7055763006210327,0.1652933657169342,0.044677734375,0.0,4.0,0.0018214936247723133,0.7959927140255009,0.29495804398148145,-0.007059849074317349,18.84002176920573,6.780367321438259,0.010508085497551493,0.004354572958416409,0.04162712974680795,0.010225297262271246,0.060282389322916664,36,0.0,0.008377984,-0.523701852724624,0.5467847585678101,0.00025582380476407707,0.026389314718267616,-0.027596253901720047,0.00013726120232604444,2.25,-0.2403339296579361,-0.10074131935834885,0.0,0.07112670689821243,-0.00021029332128819078,-0.0104439128190279,-0.5525444746017456,-0.6938341856002808,0.417096883058548,-0.29773688316345215,-0.0011458266526460648,-0.08028873801231384,-0.04099085554480553,0.0,-0.12782900035381317,-0.0015297784702852368,0.0,-0.4872172176837921,-0.5753383636474609,-0.05844505503773689,-0.0661349818110466,-0.03514062613248825,-0.00011881448881467804,-0.02437066100537777,0.0,0.0,0.0,0.0,-0.09271161258220673,-0.2937912344932556,-0.1160520687699318,-0.5308962464332581,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759.9538717269897
46596096,1.704648494720459,0.0007131099700927734,0.1322193145751953,0.07331585884094238,1.9762628078460693,18653.382794892055,88.78809523809524,-114.8864517211914,420,0,420,nan,0.09203094244003296,-1.3036465644836426,0.382568359375,0.7055085897445679,0.1647251695394516,0.045355902777777776,0.0,4.0,0.0,0.7894736842105263,0.2940945095486111,-0.0068529630079865456,19.95178180270725,6.801475101047092,0.010932345564166704,0.004302960820496082,0.04117694248755773,0.013790521770715714,0.06922064887152778,36,0.0,0.008368768,-0.5246507268878322,0.546463131904602,0.0002557869302108884,0.026502331350982775,-0.027934841811656952,0.00019205718126613647,2.25,-0.24197323620319366,-0.10122431814670563,0.0,0.07249179482460022,-9.766700532054529e-05,-0.010430700145661831,-0.5458848476409912,-0.6726967692375183,0.41571271419525146,-0.2948188781738281,-0.0010170020395889878,-0.08170190453529358,-0.04081346094608307,0.0,-0.12494124472141266,-0.0015651662833988667,0.0,-0.47252023220062256,-0.5749967098236084,-0.05903049185872078,-0.0678168386220932,-0.03840094804763794,-0.0001268169580725953,-0.02512478455901146,0.0,0.0,0.0,0.0,-0.0938355103135109,-0.293412983417511,-0.11748756468296051,-0.5286965370178223,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761.943979740143
46632960,1.7147791385650635,0.0006835460662841797,0.13209104537963867,0.0720064640045166,1.988396406173706,18539.553886159654,80.83257918552036,-115.47364807128906,442,0,442,nan,0.09072419255971909,-1.3592313528060913,0.3890245258808136,0.7043926119804382,0.1656205952167511,0.045654296875,0.0,4.0,0.0005941770647653001,0.7926322043969103,0.2926161024305556,-0.008669381159254246,21.149132622612846,6.808198610941569,0.011095087561342452,0.004666066728532314,0.04345529774824778,0.013271275390353467,0.07163492838541667,36,0.0,0.008359552000000001,-0.5255996010510402,0.5462000966072083,0.00025575008476153016,0.026746745457417977,-0.027690107002854347,0.00016493044677190483,2.25,-0.24396204948425293,-0.09936223179101944,0.0,0.07362054288387299,-2.338058766326867e-05,-0.010456467978656292,-0.5437282919883728,-0.6743555068969727,0.41159406304359436,-0.29427284002304077,-0.0011825502151623368,-0.0827341228723526,-0.04091368243098259,0.0,-0.1231146901845932,-0.0015392074128612876,0.0,-0.4768531024456024,-0.5730772614479065,-0.05866150185465813,-0.06759540736675262,-0.03827126324176788,-0.00013264923472888768,-0.02515191212296486,0.0,0.0,0.0,0.0,-0.09384801983833313,-0.2955605685710907,-0.11816491186618805,-0.5274324417114258,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763.946263074875
46669824,1.7031619548797607,0.0006690025329589844,0.13167166709899902,0.06929612159729004,1.972602128982544,18687.999009874184,84.14354066985646,-113.91712951660156,418,0,418,nan,0.09221029281616211,-1.2931716442108154,0.3880750834941864,0.706283450126648,0.1661485880613327,0.04332139756944445,0.0,4.0,0.0,0.7977457733249843,0.2988009982638889,-0.008612863305542205,19.469039916992188,6.72735055287679,0.011108770759569274,0.004551759817534023,0.042760969863997564,0.011356071775986088,0.06834581163194445,36,0.0,0.008350336,-0.5265484752142484,0.5458717942237854,0.0002557132102083415,0.0264242248506784,-0.027702445164322853,0.00011176209955010563,2.25,-0.24260929226875305,-0.10145885497331619,0.0,0.07401342689990997,-7.110929436748847e-05,-0.010742832906544209,-0.5431586503982544,-0.6741859912872314,0.41720688343048096,-0.2945902645587921,-0.001265470520593226,-0.08368898183107376,-0.040863826870918274,0.0,-0.128049835562706,-0.00174635648727417,0.0,-0.4727141559123993,-0.5789456367492676,-0.05834423005580902,-0.0634765625,-0.03743286430835724,-0.00022379479196388274,-0.02497830055654049,0.0,0.0,0.0,0.0,-0.09602919965982437,-0.2994734048843384,-0.11934174597263336,-0.5304070711135864,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2765.9347665309906
46706688,1.7167656421661377,0.0009953975677490234,0.13199281692504883,0.07296991348266602,1.9884541034698486,18539.020385523916,87.22510822510823,-113.40758514404297,462,0,462,nan,0.09069207310676575,-1.416644811630249,0.3876410722732544,0.7062796950340271,0.1651533842086792,0.045003255208333336,0.0,4.0,0.0006027727546714888,0.7715491259795058,0.2973045066550926,-0.007871735634075271,22.101915147569443,6.772569762335883,0.010876600734061666,0.004593080323603418,0.0435333616203732,0.010075833338002363,0.061197916666666664,36,0.0,0.00834112,-0.5274973493774564,0.5452987551689148,0.00025567636475898325,0.026136571956932676,-0.027551112696528435,0.0001470268180128187,2.25,-0.24288596212863922,-0.09897010773420334,0.0,0.07433856278657913,-0.00010376537102274597,-0.010507745668292046,-0.5402289628982544,-0.6890489459037781,0.4089949131011963,-0.2965666651725769,-0.0011745470110327005,-0.08067599684000015,-0.04082241281867027,0.0,-0.12812215089797974,-0.0017603079322725534,0.0,-0.46934160590171814,-0.5769116878509521,-0.05792386084794998,-0.0655381977558136,-0.040673211216926575,-0.00023545930162072182,-0.02545573003590107,0.0,0.0,0.0,0.0,-0.09467951953411102,-0.2983175218105316,-0.12029221653938293,-0.5466517806053162,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.936807870865
46743552,1.715843677520752,0.000667572021484375,0.13013815879821777,0.07385945320129395,1.9878110885620117,18545.017365666343,83.27446300715991,-115.37873077392578,419,0,419,nan,0.09359392523765564,-1.3074679374694824,0.3898383378982544,0.7066108584403992,0.16453807055950165,0.04568142361111111,0.0,4.0,0.0,0.7880047505938242,0.3011791087962963,-0.008737177588045597,20.133201599121094,6.78705014122857,0.011282221724589666,0.004546632265879048,0.04373017367389467,0.011193027512894737,0.062398274739583336,36,0.0,0.008331904000000001,-0.5284462235406645,0.5449373126029968,0.00025563949020579457,0.026420162548814137,-0.02760457620024681,0.0001475693570682779,2.25,-0.24109666049480438,-0.09979840368032455,0.0,0.07250844687223434,-0.00017804086382966489,-0.010461007244884968,-0.5429009199142456,-0.6735734939575195,0.4099253714084625,-0.2947537302970886,-0.0011479862732812762,-0.08565153926610947,-0.04066820815205574,0.0,-0.125055730342865,-0.0017673969268798828,0.0,-0.4782482385635376,-0.5807535648345947,-0.05809225142002106,-0.0682508647441864,-0.04089110344648361,-0.0002446823928039521,-0.02488606795668602,0.0,0.0,0.0,0.0,-0.0937301442027092,-0.3003069758415222,-0.118290014564991,-0.549456775188446,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769.938778400421
46780416,1.7090728282928467,0.0006244182586669922,0.13407421112060547,0.07066559791564941,1.9820010662078857,18599.37783344348,86.30090497737557,-115.30682373046875,442,0,442,nan,0.09081286936998367,-1.3689013719558716,0.3857693076133728,0.7063691020011902,0.1657150536775589,0.043999565972222224,0.0,4.0,0.0006165228113440197,0.779901356350185,0.2991265190972222,-0.00852999168758591,20.9440672132704,6.72814326816135,0.011086921518047651,0.004350474000804954,0.04408267719878091,0.010425629922085337,0.06070285373263889,36,0.0,0.008322688,-0.5293950977038726,0.5446467995643616,0.00025560264475643635,0.026731804578115376,-0.027566755190491676,0.0002007377042900771,2.25,-0.2467496693134308,-0.09893141686916351,0.0,0.07202431559562683,-1.8359154637437314e-05,-0.010608612559735775,-0.5449761152267456,-0.6902596950531006,0.4126305878162384,-0.2978918254375458,-0.0011397091438993812,-0.08616283535957336,-0.040638167411088943,0.0,-0.12233401834964752,-0.0016470473492518067,0.0,-0.47472530603408813,-0.5781659483909607,-0.05798439681529999,-0.06503653526306152,-0.037647128105163574,-0.00013888839748688042,-0.02540690079331398,0.0,0.0,0.0,0.0,-0.09557519853115082,-0.29821062088012695,-0.11319109797477722,-0.5482702851295471,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771.9349875450134
46817280,1.7021112442016602,0.0006692409515380859,0.13231229782104492,0.07514047622680664,1.9775853157043457,18640.908371558016,80.07542579075425,-114.81554412841797,411,0,411,nan,0.09264262020587921,-1.2775579690933228,0.390625,0.702348530292511,0.16669301688671112,0.04421657986111111,0.0,4.0,0.001226993865030675,0.8024539877300614,0.29928023726851855,-0.008071704819384549,19.43653742472331,6.729601542154948,0.01124552989171611,0.004384152901669343,0.04564982155958811,0.011552093654043145,0.06408013237847222,36,0.0,0.008313472,-0.5303439718670807,0.5442537069320679,0.00025556577020324767,0.027113736826189918,-0.02757582999765873,0.0001258679840248078,2.25,-0.23643162846565247,-0.09804651886224747,0.0,0.0733441635966301,-2.7239173505222425e-05,-0.010627556592226028,-0.5395643711090088,-0.6698747277259827,0.42186158895492554,-0.29977524280548096,-0.0010722936131060123,-0.08593793213367462,-0.04060915485024452,0.0,-0.12749116122722626,-0.0016811997629702091,0.0,-0.47299957275390625,-0.5805102586746216,-0.057813942432403564,-0.0653754323720932,-0.04141201823949814,-0.00013576880155596882,-0.02462022565305233,0.0,0.0,0.0,0.0,-0.09632249921560287,-0.29328417778015137,-0.11450859159231186,-0.5497729182243347,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.9268338680267
46854144,1.7084026336669922,0.0006191730499267578,0.1322309970855713,0.07012557983398438,1.9795653820037842,18622.262752950715,85.96650717703349,-114.10612487792969,418,0,418,nan,0.09488333761692047,-1.309993028640747,0.3863932192325592,0.7036866545677185,0.16399942338466644,0.04505750868055555,0.0,4.0,0.0,0.7507525586995786,0.29904966001157407,-0.007416519129441844,19.38587188720703,6.748613993326823,0.01095865232249101,0.004024673460258378,0.04429088864061567,0.014997560530900955,0.07160780164930555,36,0.0,0.008304256,-0.5312928460302888,0.5436303615570068,0.00025552892475388944,0.026791097698362666,-0.027535688132047653,0.00016981326916720718,2.25,-0.24893416464328766,-0.09928805381059647,0.0,0.0723213329911232,-2.755460809567012e-05,-0.010450312867760658,-0.5437825322151184,-0.684136152267456,0.420495867729187,-0.30575844645500183,-0.0011316522723063827,-0.08962861448526382,-0.04022790491580963,0.0,-0.13139697909355164,-0.0016243979334831238,0.0,-0.47383177280426025,-0.5790624618530273,-0.05779298022389412,-0.06743253022432327,-0.04589129984378815,-0.00015041715232655406,-0.02484266646206379,0.0,0.0,0.0,0.0,-0.09298250079154968,-0.30812370777130127,-0.12065405398607254,-0.5648478269577026,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775.9223806858063
46891008,1.7129878997802734,0.0006406307220458984,0.13385343551635742,0.07422518730163574,1.9866106510162354,18556.221224676723,85.45714285714286,-116.13661193847656,455,0,455,nan,0.09355803579092026,-1.4095594882965088,0.3810763955116272,0.7035648822784424,0.1652262806892395,0.046196831597222224,0.0,4.0,0.0005871990604815032,0.7721667645331768,0.2994791666666667,-0.007266271962887711,19.49074215359158,6.775323867797852,0.011109847161504958,0.0043096231917540235,0.04566728158129586,0.014907318891750442,0.07120768229166667,36,0.0,0.00829504,-0.5322417201934969,0.543287992477417,0.00025549205020070076,0.02656945600309706,-0.027552051469683647,0.00024522552848793566,2.25,-0.24734967947006226,-0.10043797641992569,0.0,0.07228324562311172,-5.834110561409034e-05,-0.010595541447401047,-0.5481635332107544,-0.6924983263015747,0.40927037596702576,-0.3036339282989502,-0.001198038225993514,-0.08500266075134277,-0.04003744199872017,0.0,-0.12348050624132156,-0.0017692632973194122,0.0,-0.48121753334999084,-0.5792001485824585,-0.05752040818333626,-0.0673285573720932,-0.04763899743556976,-0.0001416010200046003,-0.02523328922688961,0.0,0.0,0.0,0.0,-0.09349820017814636,-0.3047579824924469,-0.12118220329284668,-0.5573488473892212,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777.9233446121216
46927872,1.7162895202636719,0.0006916522979736328,0.1332714557647705,0.06875419616699219,1.996351957321167,18465.67297643668,85.64473684210526,-115.31102752685547,456,0,456,nan,0.09308312833309174,-1.4075592756271362,0.3814018964767456,0.7028787732124329,0.16613352298736572,0.044135199652777776,0.0,4.0,0.0,0.7467732022126613,0.30104347511574076,-0.008285343440042602,20.725785573323567,6.705742094251844,0.01091953470475144,0.004231132256488006,0.04550264444616106,0.010878083296120167,0.07182481553819445,36,0.0,0.008285824,-0.533190594356705,0.5429026484489441,0.00025545520475134254,0.027605854785406718,-0.027484791353344917,0.00013020826736465096,2.25,-0.24721625447273254,-0.1059701144695282,0.0,0.07193810492753983,-4.1754527046578005e-05,-0.010561300441622734,-0.5504828691482544,-0.6832535266876221,0.4146617352962494,-0.3002781569957733,-0.0011158738052472472,-0.0885348841547966,-0.03982420638203621,0.0,-0.1234179362654686,-0.0018214206211268902,0.0,-0.476372092962265,-0.58133864402771,-0.05746311694383621,-0.0645073801279068,-0.046492092311382294,-0.00012980082829017192,-0.02442491427063942,0.0,0.0,0.0,0.0,-0.0947478711605072,-0.2989835739135742,-0.11515728384256363,-0.5489863157272339,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.9685921669006
46964736,1.7002286911010742,0.0007150173187255859,0.13268375396728516,0.06991720199584961,1.9664607048034668,18746.365473252943,82.48131868131868,-114.2387466430664,455,0,455,nan,0.09280896186828613,-1.4090334177017212,0.3764106035232544,0.7046021819114685,0.16548001766204834,0.04429796006944445,0.0,4.0,0.0,0.7532149418248623,0.2980550130208333,-0.008101543592703011,19.106117248535156,6.704238467746311,0.010910384563936127,0.004174030489391751,0.043979650570286646,0.012743471190333366,0.06984456380208333,36,0.0,0.008276608,-0.534139468519913,0.542502760887146,0.00025541833019815385,0.026918843658548713,-0.027378296479582787,0.0001888019614852965,2.25,-0.2447270005941391,-0.10207608342170715,0.0,0.07152566313743591,-5.542316284845583e-05,-0.010401257313787937,-0.5544569492340088,-0.7052571773529053,0.4164182245731354,-0.29736411571502686,-0.0010703312000259757,-0.08517099916934967,-0.039710965007543564,0.0,-0.1195201575756073,-0.0019344700267538428,0.0,-0.48492637276649475,-0.5783273577690125,-0.05727938935160637,-0.0633138045668602,-0.03961078077554703,-0.0001387528027407825,-0.02458224818110466,0.0,0.0,0.0,0.0,-0.09272696077823639,-0.29092708230018616,-0.11448759585618973,-0.5413996577262878,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2781.949449777603
47001600,1.7149879932403564,0.0007314682006835938,0.1347980499267578,0.07087135314941406,1.9854986667633057,18566.615915608792,82.295,-115.8202133178711,400,0,400,nan,0.09486695379018784,-1.2624188661575317,0.3750542402267456,0.7016810774803162,0.16424231231212616,0.045600043402777776,0.0,4.0,0.0,0.7352766210588935,0.30076316550925924,-0.007927071613570055,19.22066158718533,6.7393838034735785,0.011090161899725596,0.004116670332021183,0.04480009277661642,0.011106573459174898,0.0626220703125,36,0.0,0.008267392,-0.5350883426831211,0.5422197580337524,0.00025538148474879563,0.02671560583730272,-0.02736624889075756,0.00014485669089481235,2.25,-0.241534024477005,-0.10329368710517883,0.0,0.07102750241756439,-5.0388432981662845e-08,-0.010475804097950459,-0.5544569492340088,-0.6967986226081848,0.4236302375793457,-0.29815590381622314,-0.0011145052267238498,-0.08558004349470139,-0.03940395265817642,0.0,-0.1175755113363266,-0.0016177358338609338,0.0,-0.4820882976055145,-0.5819131135940552,-0.057016294449567795,-0.06884765625,-0.03658615052700043,-0.00015326548600569367,-0.02434353344142437,0.0,0.0,0.0,0.0,-0.09328953921794891,-0.2929600179195404,-0.1149837076663971,-0.5427652597427368,0.15,1.0,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783.9488542079926
