time/env_steps,time/rollout_s,time/gae_s,time/update_s,time/est_s,time/iter_s,time/sps,rollout/ep_len_mean,rollout/ep_ret_mean,rollout/episodes,rollout/finishes,rollout/falls,rollout/t_line_mean,rollout/sprint_d_mean,rollout/reward_mean,rollout/swing_frac_min,rollout/thermal_max,rollout/torque_util,rollout/commit_frac,rollout/resync_frac,diag/freq_hz_median,diag/freq_lo_rail,diag/freq_hi_rail,diag/res_sat_sampled,train/loss_pg,train/loss_vf,train/entropy,train/loss_sym,train/bound_loss,train/mu_out_frac,train/approx_kl,train/clipfrac,train/n_minibatch_updates,train/early_stop,train/ent_coef,train/log_std_clamp,train/std_mean,train/lr,est/vel_rmse,reward_terms/action_rate,reward_terms/air_time,reward_terms/alive,reward_terms/ang_xy,reward_terms/angmom,reward_terms/brake_foot,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,reward_terms/foot_flat,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/heading,reward_terms/height,reward_terms/hip_roll,reward_terms/knob,reward_terms/lane,reward_terms/lat_vel,reward_terms/motor_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/residual_rate,reward_terms/spec_cycle,reward_terms/stance,reward_terms/stance_time,reward_terms/step_rate,reward_terms/stop,reward_terms/swing_floor,reward_terms/thermal,reward_terms/time,reward_terms/torque,reward_terms/track,reward_terms/upright,reward_terms/vz,reward_terms/yaw_rate,curriculum/dr_scale,curriculum/sprint_dist_m,curriculum/stance_ratio,curriculum/eff_scale,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,curriculum/bringup_scale,curriculum/bringup_p_drop,curriculum/bringup_p_held,curriculum/cmd_zero_p,curriculum/cmd_lo,curriculum/cmd_hi,curriculum/track_sigma,curriculum/shape_scale,curriculum/stoplight_prob,curriculum/gait_freq_lo,curriculum/hold_s,curriculum/hold_z,curriculum/hold_pitch,curriculum/hold_roll,curriculum/start_red_s,curriculum/release_vx,curriculum/release_vy,curriculum/release_vz,time/elapsed_s
12238848,1.7099120616912842,0.0006597042083740234,0.13210296630859375,0.07370424270629883,1.9817593097686768,18601.649023839094,80.97635933806147,-40.5638313293457,423,0,423,nan,0.027405995875597,-0.41846412420272827,0.1876898854970932,0.7016903758049011,0.1402224898338318,0.029405381944444444,0.0,1.6592180728912354,0.29797047970479706,0.23431734317343172,0.42433449074074076,-0.005129214531431596,69.99836730957031,7.530566533406575,0.012110045593645837,0.003626166842877865,0.055776609314812556,0.012863808001081148,0.07245551215277778,36,0.0,0.01,-0.3567,0.6557021737098694,0.0002888161689043045,0.22026667862406285,-0.003325727302581072,7.595482748001814e-05,1.5,-0.030366407707333565,-0.013873372226953506,0.0,0.02972022071480751,0.0,0.0,-0.7611897587776184,-0.11942723393440247,0.0,-0.25616928935050964,-0.001234276918694377,-0.017630960792303085,-0.005830181296914816,0.0,-0.016096971929073334,0.0,0.0,-0.08511471748352051,-0.10591717064380646,-0.008649725466966629,-0.0052734375931322575,-0.04692952334880829,-0.01841086894273758,-0.0017521160189062357,0.0,0.0,0.0,0.0,0.0,2.12831974029541,-0.32255786657333374,-0.018456704914569855,-0.5013630986213684,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.22545536,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.6221504211426
12275712,1.7105693817138672,0.0006561279296875,0.1315922737121582,0.06998252868652344,1.9770395755767822,18646.05623694347,83.07459207459208,-39.40401077270508,429,0,429,nan,0.027885429561138153,-0.4462248980998993,0.1946614533662796,0.7015540599822998,0.14184260368347168,0.028537326388888888,0.0,1.6917250156402588,0.30038022813688214,0.2262357414448669,0.4238009982638889,-0.005321475987633069,68.75366719563802,7.494931538899739,0.012125972037514051,0.0034069722104403707,0.05476036585039563,0.010171480890777376,0.06629096137152778,36,0.0,0.01,-0.3567,0.6553280353546143,0.0002887793234549463,0.21284388107746072,-0.0033289166167378426,0.00014485669089481235,1.5,-0.03094126470386982,-0.014075805433094501,0.0,0.030365679413080215,0.0,0.0,-0.7588568925857544,-0.11972615122795105,0.0,-0.2580225169658661,-0.0015599081525579095,-0.01792287454009056,-0.005799602251499891,0.0,-0.01775636523962021,0.0,0.0,-0.08484828472137451,-0.1058836281299591,-0.00863337330520153,-0.005053711589425802,-0.05165832117199898,-0.019226975739002228,-0.0017871095333248377,0.0,0.0,0.0,0.0,0.0,2.1126937866210938,-0.3357924818992615,-0.01945585198700428,-0.49806010723114014,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.22462592,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.6137523651123
12312576,1.719184160232544,0.0007503032684326172,0.1327500343322754,0.07053637504577637,1.9938533306121826,18488.81791747745,84.14879649890591,-37.93500518798828,457,0,457,nan,0.02816956304013729,-0.518528401851654,0.195068359375,0.7002296447753906,0.1418999880552292,0.02978515625,0.0,1.6956112384796143,0.2923497267759563,0.24316939890710382,0.4213595920138889,-0.004953335194538037,73.601075914171,7.538171556260851,0.012203915872507624,0.0032984656281769276,0.055840673545996346,0.013298421270317502,0.07073296440972222,36,0.0,0.01,-0.3567,0.6552524566650391,0.0002887424489017576,0.2164778294945249,-0.0033466778695583344,0.00010742180165834725,1.5,-0.030893487855792046,-0.014883226715028286,0.0,0.03170346841216087,0.0,0.0,-0.7547878623008728,-0.1168438047170639,0.0,-0.2563404142856598,-0.0015056072734296322,-0.018063237890601158,-0.005770071409642696,0.0,-0.01850811392068863,0.0,0.0,-0.08252958208322525,-0.10557809472084045,-0.008654550649225712,-0.0053304038010537624,-0.055916622281074524,-0.019587352871894836,-0.0018098958535119891,0.0,0.0,0.0,0.0,0.0,2.108619213104248,-0.33728164434432983,-0.019463185220956802,-0.4889284372329712,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.2237964799999999,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.622120141983
12349440,1.7157928943634033,0.0006074905395507812,0.13610577583312988,0.073394775390625,1.9908230304718018,18516.960375774284,84.5780487804878,-38.64448928833008,410,0,410,nan,0.027541691437363625,-0.3937271535396576,0.1942545622587204,0.6997935175895691,0.14183476567268372,0.028103298611111112,0.0,1.6917250156402588,0.2799227799227799,0.22683397683397682,0.4199173538773148,-0.00466170296486881,72.25638834635417,7.467178132798937,0.012184988707304,0.0031611251955231032,0.055864048500855766,0.013033391286929449,0.07373046875,36,0.0,0.01,-0.3567,0.6553997993469238,0.0002887056034523994,0.22340653144860317,-0.003362343180924654,7.21570904715918e-05,1.5,-0.03173564374446869,-0.0149069894105196,0.0,0.03351008892059326,-7.339209787460277e-06,0.0,-0.7566460371017456,-0.1155460923910141,0.0,-0.25636908411979675,-0.0016613852931186557,-0.01856977865099907,-0.0057179308496415615,0.0,-0.019435256719589233,0.0,0.0,-0.08224815875291824,-0.10535109043121338,-0.008688347414135933,-0.0050944010727107525,-0.05570785701274872,-0.01988452672958374,-0.0017488606972619891,0.0,0.0,0.0,0.0,0.0,2.1037344932556152,-0.3458966910839081,-0.020648082718253136,-0.48956647515296936,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.22296704,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.6273286342621
12386304,1.710517406463623,0.0007266998291015625,0.1336958408355713,0.07039570808410645,1.981151819229126,18607.352939597848,85.56,-38.636505126953125,500,0,500,nan,0.026035508140921593,-0.6252448558807373,0.1966145783662796,0.7007395029067993,0.14275050163269043,0.029758029513888888,0.0,1.679716944694519,0.3108477666362808,0.19781221513217867,0.42180266203703703,-0.004662662951482667,83.20888264973958,7.53360833062066,0.012285655157433616,0.0033282777294516563,0.05554300049940745,0.011159734593497382,0.07130262586805555,36,0.0,0.01,-0.3567,0.655324399471283,0.00028866875800304115,0.2222836120112071,-0.003356930334120989,8.680551400175318e-05,1.5,-0.0318225622177124,-0.015615248121321201,0.0,0.03162597864866257,-5.1802424422930926e-05,0.0,-0.7536485195159912,-0.1175939217209816,0.0,-0.2544027268886566,-0.0018328127916902304,-0.018473926931619644,-0.005729491822421551,0.0,-0.01865183375775814,0.0,0.0,-0.08199295401573181,-0.10573051869869232,-0.008676277473568916,-0.004744465928524733,-0.056194040924310684,-0.020076043903827667,-0.0018351237522438169,0.0,0.0,0.0,0.0,0.0,2.1026241779327393,-0.3333085775375366,-0.020364027470350266,-0.4831344783306122,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.2221376,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.6227180957794
12423168,1.709378957748413,0.0007343292236328125,0.0773780345916748,0.07430148124694824,1.926135778427124,19138.83293523383,82.00431965442765,-42.16343307495117,463,0,463,nan,0.027918066829442978,-0.517827033996582,0.1858995258808136,0.7044227123260498,0.14203304052352905,0.028428819444444444,0.0,1.641661286354065,0.30343511450381677,0.22137404580152673,0.4221824363425926,0.0018928317243562026,87.0640510110294,7.469858730540556,0.0119633047896273,0.003366727491512018,0.05475074754041784,0.014080667101285037,0.04650160845588235,17,1.0,0.01,-0.3567,0.6552610993385315,0.000288651353912428,0.22350284181192004,-0.0033252805005759,9.006071195472032e-05,1.5,-0.03140263259410858,-0.014816390350461006,0.0,0.03112364560365677,-9.769987082108855e-05,0.0,-0.7601318359375,-0.11885089427232742,0.0,-0.2408650517463684,-0.001506068860180676,-0.01819605939090252,-0.005723930895328522,0.0,-0.017022427171468735,0.0,0.0,-0.08290395140647888,-0.10564431548118591,-0.008648321032524109,-0.0049235024489462376,-0.05424894392490387,-0.019901754334568977,-0.0018074545077979565,0.0,0.0,0.0,0.0,0.0,2.1078152656555176,-0.32486507296562195,-0.0191367007791996,-0.478155255317688,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.22130816,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.5631449222565
12460032,1.7115724086761475,0.0007097721099853516,0.13269639015197754,0.07569313049316406,1.983640432357788,18584.006509620078,82.7195652173913,-37.321712493896484,460,0,460,nan,0.02876093052327633,-0.511175274848938,0.1764322966337204,0.7038822174072266,0.14124028384685516,0.029378255208333332,0.0,1.6380491256713867,0.2982456140350877,0.21606648199445982,0.4235885054976852,-0.004360811965953972,78.93098619249132,7.519276301066081,0.012021956758366691,0.003689168745444881,0.055877466996510826,0.012155027853118049,0.06302897135416667,36,0.0,0.01,-0.3567,0.6551569104194641,0.00028861447935923934,0.2219079140978272,-0.0033419043757021427,9.168832184514031e-05,1.5,-0.030431214720010757,-0.014499574899673462,0.0,0.029899945482611656,-0.00013992402818985283,0.0,-0.7639431357383728,-0.12104621529579163,0.0,-0.23707519471645355,-0.0015758373774588108,-0.01747380942106247,-0.005688851699233055,0.0,-0.016710929572582245,0.0,0.0,-0.08376965671777725,-0.1058063879609108,-0.008604577742516994,-0.0050048828125,-0.05426975339651108,-0.01941089890897274,-0.001787923276424408,0.0,0.0,0.0,0.0,0.0,2.102165937423706,-0.3181432783603668,-0.019284529611468315,-0.48295143246650696,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.22047872,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.5608515739441
12496896,1.7042248249053955,0.0006811618804931641,0.13770174980163574,0.07289767265319824,1.9856951236724854,18564.779007688077,82.5187969924812,-37.502845764160156,399,0,399,nan,0.028007984161376953,-0.3567841947078705,0.1785481721162796,0.7025891542434692,0.14153973758220673,0.026529947916666668,0.0,1.6351089477539062,0.3067484662576687,0.21370143149284254,0.42258933738425924,-0.006039376991490523,79.34620666503906,7.403900358412001,0.012118226745062403,0.003464335316999091,0.05465344670746061,0.013362441832820574,0.0727878146701389,36,0.0,0.01,-0.3567,0.6549052000045776,0.0002885776339098811,0.21029629207014164,-0.0033101574517786503,0.0001139322339440696,1.5,-0.029026903212070465,-0.013816256076097488,0.0,0.02912016026675701,0.0,0.0,-0.7703993320465088,-0.12113600224256516,0.0,-0.2426106184720993,-0.0014664462069049478,-0.017865819856524467,-0.005656885448843241,0.0,-0.01643061637878418,0.0,0.0,-0.08540596067905426,-0.10579822957515717,-0.00866148341447115,-0.00463053397834301,-0.059743668884038925,-0.019898362457752228,-0.001778971403837204,0.0,0.0,0.0,0.0,0.0,2.1040802001953125,-0.31176817417144775,-0.018866362050175667,-0.4946691691875458,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.21964928,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.572762966156
12533760,1.7143056392669678,0.0008158683776855469,0.13592123985290527,0.07148194313049316,1.9887447357177734,18536.311120840357,81.44685990338164,-41.79566192626953,414,0,414,nan,0.028355194255709648,-0.4050523042678833,0.1818033903837204,0.7023743987083435,0.14284589886665344,0.0283203125,0.0,1.6425955295562744,0.2950191570881226,0.20977011494252873,0.42043276186342593,-0.0065737032952408,79.0316399468316,7.468729231092665,0.011523261666297913,0.0034006524624096025,0.05390543987353643,0.012098132115271356,0.06855604383680555,36,0.0,0.01,-0.3567,0.6546237468719482,0.00028854075935669243,0.22325850900173685,-0.0033551405649632215,4.503036325331777e-05,1.5,-0.030707895755767822,-0.01400253176689148,0.0,0.029300805181264877,0.0,0.0,-0.7683512568473816,-0.12254306674003601,0.0,-0.24938856065273285,-0.0015409274492412806,-0.018528325483202934,-0.005673623643815517,0.0,-0.01675967499613762,0.0,0.0,-0.08337218314409256,-0.10542885959148407,-0.008761856704950333,-0.005061849020421505,-0.06412957608699799,-0.021074848249554634,-0.0018383790738880634,0.0,0.0,0.0,0.0,0.0,2.1069369316101074,-0.3186149001121521,-0.019165579229593277,-0.500035285949707,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.21881984,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.5758469104767
12570624,1.7083542346954346,0.0006396770477294922,0.10471391677856445,0.06934785842895508,1.945789098739624,18945.520083850064,80.98086124401914,-35.443050384521484,418,0,418,nan,0.027838340029120445,-0.4288470447063446,0.1899956613779068,0.7016658186912537,0.14240632951259613,0.027615017361111112,0.0,1.658876657485962,0.293713163064833,0.24656188605108054,0.42232711226851855,-0.0034544987249232476,81.33258274623326,7.440223148890904,0.012549291054407755,0.003593856380099342,0.055831274815968106,0.01070105621502513,0.04607282366071429,21,1.0,0.01,-0.3567,0.6545707583427429,0.0002885192516259849,0.2332927113251468,-0.0033512187656015158,0.00011067702871514484,1.5,-0.03214279189705849,-0.014977282844483852,0.0,0.03210481256246567,0.0,0.0,-0.7614610195159912,-0.12015888094902039,0.0,-0.2576774060726166,-0.0016361423768103123,-0.019420627504587173,-0.005696573294699192,0.0,-0.017768600955605507,0.0,0.0,-0.08115105330944061,-0.10561929643154144,-0.0086599700152874,-0.005037435330450535,-0.06907134503126144,-0.020743226632475853,-0.0017464193515479565,0.0,0.0,0.0,0.0,0.0,2.095322608947754,-0.34163203835487366,-0.020539311692118645,-0.498026967048645,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.2179904,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.536025762558
12607488,1.719191551208496,0.0007421970367431641,0.13283491134643555,0.07359933853149414,1.9980692863464355,18449.806247637374,86.24444444444444,-39.668758392333984,495,0,495,nan,0.026736276224255562,-0.6328368782997131,0.195068359375,0.7014569640159607,0.14461655914783478,0.029758029513888888,0.0,1.6545445919036865,0.31358249772105745,0.18869644484958978,0.42426667390046297,-0.004098993208673265,84.29713779025607,7.526184293958876,0.01262428073419465,0.004010694722334544,0.05913743873437246,0.012674575257632468,0.06660970052083333,36,0.0,0.01,-0.3567,0.6542751789093018,0.0002884824061766267,0.22425509168273056,-0.0033143244218081236,8.409285510424525e-05,1.5,-0.032197460532188416,-0.014877472072839737,0.0,0.03233802318572998,0.0,0.0,-0.7552626132965088,-0.1151268482208252,0.0,-0.2565229833126068,-0.002278463216498494,-0.01873471587896347,-0.00571838952600956,0.0,-0.01873035728931427,0.0,0.0,-0.08332811295986176,-0.10603019595146179,-0.008593428879976273,-0.0048502604477107525,-0.06548753380775452,-0.020091641694307327,-0.0018090821104124188,0.0,0.0,0.0,0.0,0.0,2.080714225769043,-0.3484327495098114,-0.02148454077541828,-0.4922400712966919,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.21716096,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.5492272377014
12644352,1.712564468383789,0.0006833076477050781,0.13277530670166016,0.07232427597045898,1.9824249744415283,18595.400670796123,83.89887640449439,-42.77265930175781,445,0,445,nan,0.025231681764125824,-0.4807325005531311,0.1910264790058136,0.7040289044380188,0.14240947365760803,0.028510199652777776,0.0,1.6293725967407227,0.3006660323501427,0.23215984776403426,0.4246826171875,-0.0050322868757777745,84.48170471191406,7.480200873480903,0.011993446283870272,0.0037961649811930126,0.05682531495889028,0.011670397801531686,0.06415473090277778,36,0.0,0.01,-0.3567,0.6544418931007385,0.000288445531623438,0.2487704094823882,-0.003296331502497196,0.00013780374138150364,1.5,-0.031455282121896744,-0.014550411142408848,0.0,0.030487315729260445,-4.184335466561606e-06,0.0,-0.7614610195159912,-0.1193358525633812,0.0,-0.2433062195777893,-0.0017777250614017248,-0.017130743712186813,-0.005752167664468288,0.0,-0.017345603555440903,0.0,0.0,-0.08408621698617935,-0.10605403780937195,-0.008638353087008,-0.0049723307602107525,-0.059533461928367615,-0.01918669603765011,-0.001761067658662796,0.0,0.0,0.0,0.0,0.0,2.0948991775512695,-0.3247513175010681,-0.01915663480758667,-0.4853155314922333,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.21633152,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.5463571548462
12681216,1.7050807476043701,0.0007359981536865234,0.13271784782409668,0.0724477767944336,1.9755170345306396,18660.426844040634,85.79128440366972,-38.72916030883789,436,0,436,nan,0.026583658531308174,-0.465501993894577,0.1924913227558136,0.7041653394699097,0.14186424016952515,0.029351128472222224,0.0,1.6342796087265015,0.29390018484288355,0.24029574861367836,0.4252613208912037,-0.0051914166866077315,83.25020005967882,7.517804251776801,0.012272551448808776,0.0038227739019526374,0.05653846595022413,0.01415203439278735,0.07562934027777778,36,0.0,0.01,-0.3567,0.65440833568573,0.0002884086861740798,0.23249325337414486,-0.003318273462355137,0.0001291232038056478,1.5,-0.030857689678668976,-0.014387435279786587,0.0,0.03157790005207062,-2.508263787603937e-05,0.0,-0.7617323398590088,-0.12021574378013611,0.0,-0.24410909414291382,-0.0015916089760139585,-0.01763453707098961,-0.005713399033993483,0.0,-0.017284713685512543,0.0,0.0,-0.08252301812171936,-0.10623788833618164,-0.008699517697095871,-0.00523274764418602,-0.05755111947655678,-0.01871984452009201,-0.0017504882998764515,0.0,0.0,0.0,0.0,0.0,2.08925724029541,-0.3257046341896057,-0.019289210438728333,-0.5027428865432739,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.21550208,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.5347943305969
12718080,1.7052955627441406,0.0006237030029296875,0.132338285446167,0.07201528549194336,1.973646879196167,18678.10877526266,81.8237885462555,-42.983253479003906,454,0,454,nan,0.025912346318364143,-0.5131217241287231,0.1837836354970932,0.7016277313232422,0.1431463360786438,0.027696397569444444,0.0,1.6261547803878784,0.32419196865817823,0.22526934378060726,0.42580385561342593,-0.006449720201392968,85.984129163954,7.452886793348524,0.011853443044755194,0.0038907646925912965,0.05620298700200187,0.009325832542445924,0.0631103515625,36,0.0,0.01,-0.3567,0.6544902324676514,0.0002883718116208911,0.22076594884863399,-0.0032946374267339706,5.750866330345161e-05,1.5,-0.030274994671344757,-0.01384316012263298,0.0,0.029996898025274277,0.0,0.0,-0.7650960087776184,-0.11957013607025146,0.0,-0.2441948801279068,-0.0015921414596959949,-0.018016591668128967,-0.005666636861860752,0.0,-0.016810597851872444,0.0,0.0,-0.08318915963172913,-0.10615109652280807,-0.008552700281143188,-0.004589844029396772,-0.058851227164268494,-0.019102871417999268,-0.0017944336868822575,0.0,0.0,0.0,0.0,0.0,2.0982730388641357,-0.31981325149536133,-0.018226703628897667,-0.5105693936347961,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.21467264,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.5224180221558
12754944,1.7117137908935547,0.0007832050323486328,0.13220930099487305,0.07130599021911621,1.9821832180023193,18597.670889924935,80.82876712328768,-41.82086181640625,438,0,438,nan,0.02775387465953827,-0.45394080877304077,0.1827528178691864,0.703051745891571,0.14256218075752258,0.028483072916666668,0.0,1.6258469820022583,0.29428571428571426,0.21619047619047618,0.4237603081597222,-0.005960366766278942,89.43843248155382,7.482091479831272,0.012191419386201434,0.0039054369553923607,0.055233928892347545,0.009018155694421794,0.06629774305555555,36,0.0,0.01,-0.3567,0.6545151472091675,0.00028833496617153287,0.21995552002121188,-0.003339542308822274,0.00010742180893430486,1.5,-0.030874649062752724,-0.013429675251245499,0.0,0.029687000438570976,-2.385854486419703e-06,0.0,-0.7626410722732544,-0.11960308998823166,0.0,-0.24028635025024414,-0.0014593859668821096,-0.017633499577641487,-0.0056612566113471985,0.0,-0.015936264768242836,0.0,0.0,-0.08115166425704956,-0.10585663467645645,-0.008723191916942596,-0.004931641276925802,-0.05207674205303192,-0.019151560962200165,-0.001796875149011612,0.0,0.0,0.0,0.0,0.0,2.115217447280884,-0.31409934163093567,-0.01725856214761734,-0.5041365623474121,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.2138432,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.5196413993835
12791808,1.716799020767212,0.0007302761077880859,0.13347887992858887,0.07161521911621094,1.9871435165405273,18551.24748022901,80.84188034188034,-41.677059173583984,468,0,468,nan,0.029243193566799164,-0.5382798910140991,0.1869574636220932,0.7027624845504761,0.14175617694854736,0.029541015625,0.0,1.6419732570648193,0.2745638200183655,0.2433425160697888,0.4211018880208333,-0.0032911201318105063,87.30321078830295,7.525603188408746,0.012184279039502144,0.0038325954228639603,0.054701348973645106,0.01439272395024697,0.06731499565972222,36,0.0,0.01,-0.3567,0.6542502641677856,0.0002882980916183442,0.22287467649450268,-0.0033206057269126177,0.00013129333092365414,1.5,-0.031024059280753136,-0.013648701831698418,0.0,0.030828364193439484,-2.0771533399965847e-06,0.0,-0.7587077021598816,-0.11621201038360596,0.0,-0.24287891387939453,-0.0013687072787433863,-0.017683198675513268,-0.005652317311614752,0.0,-0.01658194325864315,0.0,0.0,-0.0830092504620552,-0.10550454258918762,-0.008655551820993423,-0.005110676866024733,-0.05146927759051323,-0.02003602869808674,-0.0017781576607376337,0.0,0.0,0.0,0.0,0.0,2.1151340007781982,-0.3231726884841919,-0.017456747591495514,-0.5090793967247009,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.21301376,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.52099609375
12828672,1.7061283588409424,0.0006923675537109375,0.10485959053039551,0.0718536376953125,1.9491300582885742,18913.04601023064,81.54072398190046,-41.40085983276367,442,0,442,nan,0.03239224851131439,-0.4710233509540558,0.19287109375,0.7020554542541504,0.14105373620986938,0.027913411458333332,0.0,1.6633450984954834,0.2691933916423712,0.25072886297376096,0.4206678602430556,-0.0038427671847435143,87.9604961688702,7.4658517103928785,0.01233122841669963,0.003914964456970875,0.055742379564505354,0.011736097244115977,0.05768291766826923,26,1.0,0.01,-0.3567,0.6541334390640259,0.00028827149071730673,0.21645036275328325,-0.0033178883604705334,0.0001318358554271981,1.5,-0.031574852764606476,-0.014700382947921753,0.0,0.03104461170732975,0.0,0.0,-0.7570258378982544,-0.11858407407999039,0.0,-0.24306052923202515,-0.001470985938794911,-0.017412375658750534,-0.005636889953166246,0.0,-0.016187287867069244,0.0,0.0,-0.08322228491306305,-0.10541841387748718,-0.008704902604222298,-0.004793294705450535,-0.05376134067773819,-0.019447924569249153,-0.001778971403837204,0.0,0.0,0.0,0.0,0.0,2.114865303039551,-0.3276335299015045,-0.018027057871222496,-0.5023987293243408,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.21218432,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.4843270778656
12865536,1.7098426818847656,0.0007181167602539062,0.13319039344787598,0.07179450988769531,1.9793899059295654,18623.915888927768,84.31880733944953,-37.16670608520508,436,0,436,nan,0.034696564078330994,-0.4484870731830597,0.1913519948720932,0.7023259401321411,0.14184251427650452,0.028645833333333332,0.0,1.7042291164398193,0.2509469696969697,0.24621212121212122,0.42391402633101855,-0.005038737008968989,84.8135274251302,7.493544896443685,0.012023895151085325,0.003923070720500416,0.056135172645250954,0.010050396228002178,0.059956868489583336,36,0.0,0.01,-0.3567,0.6542606353759766,0.00028823461616411805,0.21154741132000318,-0.003317430382594466,0.00011067702871514484,1.5,-0.030760427936911583,-0.014345712028443813,0.0,0.030518122017383575,0.0,0.0,-0.75830078125,-0.11741532385349274,0.0,-0.24503570795059204,-0.0015733976615592837,-0.017276503145694733,-0.005643423181027174,0.0,-0.015881873667240143,0.0,0.0,-0.0831904411315918,-0.10592193156480789,-0.008655322715640068,-0.004947917070239782,-0.05308671295642853,-0.019727058708667755,-0.0017887370195239782,0.0,0.0,0.0,0.0,0.0,2.1236472129821777,-0.32602179050445557,-0.018337534740567207,-0.49770769476890564,0.15,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,1.21135488,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.4781920909882
