time/env_steps,time/rollout_s,time/gae_s,time/update_s,time/est_s,time/iter_s,time/sps,rollout/ep_len_mean,rollout/ep_ret_mean,rollout/episodes,rollout/finishes,rollout/falls,rollout/t_line_mean,rollout/sprint_d_mean,rollout/reward_mean,rollout/swing_frac_min,rollout/thermal_max,rollout/torque_util,rollout/commit_frac,rollout/resync_frac,diag/freq_hz_median,diag/freq_lo_rail,diag/freq_hi_rail,diag/res_sat_sampled,train/loss_pg,train/loss_vf,train/entropy,train/loss_sym,train/bound_loss,train/mu_out_frac,train/approx_kl,train/clipfrac,train/n_minibatch_updates,train/early_stop,train/ent_coef,train/log_std_clamp,train/std_mean,train/lr,est/vel_rmse,reward_terms/action_rate,reward_terms/air_time,reward_terms/alive,reward_terms/ang_xy,reward_terms/angmom,reward_terms/brake_foot,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,reward_terms/foot_flat,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/heading,reward_terms/height,reward_terms/hip_roll,reward_terms/knob,reward_terms/lane,reward_terms/lat_vel,reward_terms/motor_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/residual_rate,reward_terms/spec_cycle,reward_terms/stance,reward_terms/stance_time,reward_terms/step_rate,reward_terms/stop,reward_terms/swing_floor,reward_terms/thermal,reward_terms/time,reward_terms/torque,reward_terms/upright,reward_terms/vz,reward_terms/yaw_rate,curriculum/dr_scale,curriculum/alive_scale,curriculum/sprint_dist_m,curriculum/stance_ratio,curriculum/eff_scale,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,curriculum/bringup_scale,curriculum/bringup_p_drop,curriculum/bringup_p_held,curriculum/cmd_zero_p,curriculum/cmd_lo,curriculum/cmd_hi,curriculum/track_sigma,curriculum/shape_scale,curriculum/stoplight_prob,curriculum/gait_freq_lo,curriculum/hold_s,curriculum/hold_z,curriculum/hold_pitch,curriculum/hold_roll,curriculum/start_red_s,curriculum/release_vx,curriculum/release_vy,curriculum/release_vz,time/elapsed_s
66318336,1.7113425731658936,0.0007383823394775391,0.1342310905456543,0.07244586944580078,1.9852337837219238,18569.093195892336,86.26666666666667,-107.10125732421875,435,0,435,nan,0.11962860077619553,-1.2590155601501465,0.4791666567325592,0.7085650563240051,0.16434723138809204,0.04530164930555555,0.0,4.0,0.0,0.7898203592814371,0.189453125,-0.004646666503200929,27.441213819715713,2.808654467264811,0.012162664284308752,0.00496408539927668,0.04254568616549174,0.021648592005173366,0.10809326171875,36,0.0,0.0034382080000000008,-1.0322984042041607,0.3468155264854431,0.00023586535826325417,0.0027560834651387998,-0.022117100656032562,0.00024197033781092614,2.073333740234375,-0.30178526043891907,-0.1178998276591301,0.0,0.09470932930707932,-0.00014474030467681587,-0.010460752993822098,-0.4497205913066864,-0.590580940246582,0.5096230506896973,-0.24817238748073578,-0.0017145454185083508,-0.1009645089507103,-0.05025424435734749,0.0,-0.15681380033493042,-0.0020685046911239624,0.0,-0.3679237961769104,-0.4581262767314911,-0.02685147151350975,-0.06642454117536545,-0.04356057941913605,-2.1294406906235963e-05,-0.02705078385770321,0.0,0.0,0.0,0.0,-0.09683934599161148,-0.3515017628669739,-0.1559017300605774,-0.5229304432868958,0.15,0.9214816,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3825.1552176475525
66355200,1.7163071632385254,0.00078582763671875,0.1333012580871582,0.07134532928466797,1.9871606826782227,18551.08722484804,87.7004716981132,-104.38526916503906,424,0,424,nan,0.11766261607408524,-1.2279924154281616,0.4803602397441864,0.7102267146110535,0.1621587872505188,0.04342990451388889,0.0,4.0,0.0,0.7795128044971893,0.18995949074074073,-0.005213072549344765,28.320774926079643,2.775276925828722,0.011902245382467905,0.004674342667890919,0.04207976907491684,0.021000732978185017,0.09991455078125,36,0.0,0.0034289919999999996,-1.033247278367369,0.34648266434669495,0.00023582851281389594,0.0002726677913164413,-0.021939648315310478,0.0002501083363313228,2.0722968578338623,-0.29667583107948303,-0.11600976437330246,0.0,0.09397727996110916,-0.00022834997798781842,-0.010290381498634815,-0.4498833417892456,-0.5868222117424011,0.5008652210235596,-0.2480504810810089,-0.0016624347772449255,-0.09978547692298889,-0.05048626288771629,0.0,-0.158183753490448,-0.0017510890029370785,0.0,-0.3644062578678131,-0.4583977460861206,-0.02678113617002964,-0.06357790529727936,-0.038660380989313126,-9.35863772610901e-06,-0.02693142555654049,0.0,0.0,0.0,0.0,-0.09438230097293854,-0.3552126884460449,-0.15869766473770142,-0.5289140939712524,0.15,0.9210208,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3827.1558632850647
66392064,1.7095057964324951,0.0007688999176025391,0.13274741172790527,0.07073760032653809,1.985776424407959,18564.012250756547,84.25547445255475,-106.05255126953125,411,0,411,nan,0.11684426665306091,-1.1980440616607666,0.4810384213924408,0.7101763486862183,0.16202792525291443,0.04408094618055555,0.0,4.0,0.0,0.7673846153846153,0.19075520833333334,-0.009074547845456336,28.156788296169704,2.775323126051161,0.01197498602171739,0.004555668888820542,0.04155873672829734,0.019037879382570583,0.1122707790798611,36,0.0,0.0034197760000000002,-1.0341961525305772,0.34616729617118835,0.00023579166736453772,0.0005812387758030083,-0.02193485014140606,0.00028754319646395743,2.0712602138519287,-0.29343917965888977,-0.11783655732870102,0.0,0.0932784155011177,-0.00042576249688863754,-0.010250749066472054,-0.449951171875,-0.594489336013794,0.4936598539352417,-0.2528179883956909,-0.0018693887395784259,-0.10214297473430634,-0.050415243953466415,0.0,-0.16260041296482086,-0.0016577912028878927,0.0,-0.3654140830039978,-0.45975154638290405,-0.026664981618523598,-0.06591223180294037,-0.03523082286119461,-1.5055246876727324e-05,-0.02746310830116272,0.0,0.0,0.0,0.0,-0.09381891787052155,-0.35867804288864136,-0.15770524740219116,-0.5392541885375977,0.15,0.92056,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3829.1559360027313
66428928,1.7105002403259277,0.0007283687591552734,0.13728570938110352,0.0727224349975586,1.986401081085205,18558.17894844107,87.96781609195402,-108.10913848876953,435,0,435,nan,0.11612114310264587,-1.2596811056137085,0.4921875,0.7091310620307922,0.16183331608772278,0.04503038194444445,0.0,4.0,0.0,0.803012048192771,0.1898509837962963,-0.007111760166784127,26.89611265394423,2.7833169301350913,0.012098887314399084,0.0048071157394184005,0.04177589217821757,0.01888572352213992,0.10677083333333333,36,0.0,0.00341056,-1.0351450266937852,0.34589865803718567,0.00023575479281134903,0.0002649615994916098,-0.02200220711529255,0.00029296858701854944,2.070223093032837,-0.29664450883865356,-0.11665010452270508,0.0,0.095249243080616,-0.00040486353100277483,-0.010285472497344017,-0.4408637285232544,-0.573662519454956,0.4941003620624542,-0.255025178194046,-0.001748125534504652,-0.10472293198108673,-0.050091929733753204,0.0,-0.15727347135543823,-0.0017351142596453428,0.0,-0.35547950863838196,-0.4589276909828186,-0.026759691536426544,-0.06565986573696136,-0.036514800041913986,-1.6004667486413382e-05,-0.02677951380610466,0.0,0.0,0.0,0.0,-0.09345298260450363,-0.36060455441474915,-0.1554686278104782,-0.5364757180213928,0.15,0.9200992,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3831.155839443207
66465792,1.7202858924865723,0.0008461475372314453,0.1328716278076172,0.07245874404907227,1.9956614971160889,18472.055117916454,85.36406619385343,-108.85344696044922,423,0,423,nan,0.11700233072042465,-1.2310585975646973,0.4925401508808136,0.7092491984367371,0.16241872310638428,0.042643229166666664,0.0,4.0,0.0,0.8021628498727735,0.19029405381944445,-0.0063036905808581244,27.61447016398112,2.740661303202311,0.012202108278870583,0.004545105828179253,0.04091721855931812,0.022745767815245524,0.12164984809027778,36,0.0,0.0034013439999999997,-1.0360939008569934,0.3456117808818817,0.0002357179473619908,0.0010111734730335088,-0.02186804637312889,0.0002034503995673731,2.0691864490509033,-0.2954762279987335,-0.1210452988743782,0.0,0.09628217667341232,-0.00017812114674597979,-0.010236657224595547,-0.4412299394607544,-0.5647311806678772,0.5080265998840332,-0.2565908432006836,-0.001623457414098084,-0.1053641140460968,-0.04990842193365097,0.0,-0.1604127287864685,-0.0017603379674255848,0.0,-0.3594261407852173,-0.46034833788871765,-0.026431120932102203,-0.062211282551288605,-0.03401360288262367,-3.675654807011597e-05,-0.02711046114563942,0.0,0.0,0.0,0.0,-0.09350636601448059,-0.36234453320503235,-0.15656086802482605,-0.5377028584480286,0.15,0.9196384,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3833.1636261940002
66502656,1.716284990310669,0.0008218288421630859,0.13294172286987305,0.07321596145629883,1.9915661811828613,18510.04857829366,86.30843373493975,-106.99634552001953,415,0,415,nan,0.11809250712394714,-1.211911916732788,0.4874945878982544,0.7066051363945007,0.16213864088058472,0.04446072048611111,0.0,4.0,0.0,0.7748627211714461,0.1852394386574074,-0.005586412683543231,26.714991675482857,2.757382180955675,0.012380362591809697,0.0044453322059578365,0.04048809491925769,0.02257256189154254,0.10841200086805555,36,0.0,0.0033921279999999995,-1.0370427750202014,0.3452618420124054,0.00023568107280880213,0.0028149824677608983,-0.021986795589327812,0.00025336354156024754,2.0681495666503906,-0.30304670333862305,-0.12671878933906555,0.0,0.09577867388725281,-0.00012038584827678278,-0.010295853950083256,-0.4471435546875,-0.5739389657974243,0.5004828572273254,-0.2578786313533783,-0.0016457471065223217,-0.10930423438549042,-0.0496479757130146,0.0,-0.15963609516620636,-0.001718234969303012,0.0,-0.36712363362312317,-0.4546576142311096,-0.02658216841518879,-0.06662584096193314,-0.039302799850702286,-1.8446100511937402e-05,-0.02717556431889534,0.0,0.0,0.0,0.0,-0.09191805124282837,-0.3705066740512848,-0.16043755412101746,-0.5415886640548706,0.15,0.9191776,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3835.1696226596832
66539520,1.719966173171997,0.0007762908935546875,0.13637185096740723,0.07281875610351562,2.003807306289673,18396.971967189318,85.55707762557077,-107.26769256591797,438,0,438,nan,0.1180032342672348,-1.2744148969650269,0.4891764223575592,0.7075965404510498,0.16146118938922882,0.04505750868055555,0.0,4.0,0.0,0.802528597230584,0.1858588324652778,-0.007349378843274381,27.277222951253254,2.76145437028673,0.011749201143781344,0.004511187370452616,0.0409426126215193,0.016656906033555668,0.0933498806423611,36,0.0,0.003382912,-1.0379916491834096,0.34505024552345276,0.0002356442273594439,0.0021726176602798243,-0.02193533629179001,0.0002468531602062285,2.067112684249878,-0.2994198799133301,-0.1235625371336937,0.0,0.09853888303041458,-0.0001404446957167238,-0.010231263004243374,-0.4422336220741272,-0.5787761211395264,0.5010912418365479,-0.2593587338924408,-0.0017821950605139136,-0.10687775164842606,-0.04954352602362633,0.0,-0.15938729047775269,-0.001976741710677743,0.0,-0.3612307906150818,-0.4549175500869751,-0.02660313993692398,-0.0662025660276413,-0.038768988102674484,-1.2749452253046911e-05,-0.02715928666293621,0.0,0.0,0.0,0.0,-0.09203187376260757,-0.3736518323421478,-0.16659565269947052,-0.5333813428878784,0.15,0.9187168,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3837.2165937423706
66576384,1.708082675933838,0.0008215904235839844,0.13300156593322754,0.07349944114685059,1.9842853546142578,18577.966433244794,87.50335570469798,-108.66924285888672,447,0,447,nan,0.11775970458984375,-1.2970671653747559,0.4875217080116272,0.707461416721344,0.16128258407115936,0.04440646701388889,0.0,4.0,0.0,0.7996334758704948,0.1862521701388889,-0.0074993399903178215,27.585640377468533,2.7477793163723416,0.012111764194236862,0.004583949223160744,0.0409157739745246,0.019580803604589567,0.1205173068576389,36,0.0,0.0033736960000000007,-1.0389405233466174,0.344648152589798,0.00023560735280625522,0.0006633191582494796,-0.021991079673171043,0.00024793820921331644,2.0660760402679443,-0.29748445749282837,-0.11994356662034988,0.0,0.09684526920318604,-0.00023972016060724854,-0.010081644169986248,-0.4446207582950592,-0.5742263197898865,0.5016811490058899,-0.2595641016960144,-0.0018393374048173428,-0.10424131155014038,-0.04996965453028679,0.0,-0.15322446823120117,-0.001787461806088686,0.0,-0.3610074818134308,-0.454862117767334,-0.02659730240702629,-0.0638761967420578,-0.032847046852111816,-2.3871392841101624e-05,-0.02695854939520359,0.0,0.0,0.0,0.0,-0.09254822134971619,-0.36487749218940735,-0.16753128170967102,-0.5256357192993164,0.15,0.918256,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839.2148308753967
66613248,1.7045958042144775,0.0007853507995605469,0.13449788093566895,0.07593965530395508,1.9874763488769531,18548.13412483198,86.2749391727494,-104.24176788330078,411,0,411,nan,0.11868727207183838,-1.2011984586715698,0.4767252504825592,0.7061338424682617,0.16150441765785217,0.044487847222222224,0.0,4.0,0.0,0.8280487804878048,0.18831832320601852,-0.008029087653590573,27.35160954793294,2.7366737259758844,0.012661596553193199,0.004598682332370017,0.042448866698477,0.02236190252006054,0.1220703125,36,0.0,0.0033644799999999996,-1.0398893975098256,0.3442736566066742,0.000235570507356897,0.0004426815900743497,-0.021748967468738556,0.00020562051213346422,2.0650389194488525,-0.28741949796676636,-0.11810612678527832,0.0,0.09289610385894775,-0.0003687215212266892,-0.010112728923559189,-0.4508870542049408,-0.5894502997398376,0.49440431594848633,-0.26019132137298584,-0.0021392269991338253,-0.10004929453134537,-0.05044632777571678,0.0,-0.15534070134162903,-0.001700713997706771,0.0,-0.3688167333602905,-0.4575003385543823,-0.026191413402557373,-0.06667660176753998,-0.03149963915348053,-2.780472277663648e-05,-0.02777777798473835,0.0,0.0,0.0,0.0,-0.09249139577150345,-0.3579666018486023,-0.1673201471567154,-0.5256030559539795,0.15,0.9177952,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3841.2170486450195
66650112,1.7140748500823975,0.0007753372192382812,0.07978510856628418,0.07588362693786621,1.9366958141326904,19034.474137071415,88.95618556701031,-105.67921447753906,388,0,388,nan,nan,-1.1313538551330566,0.4823676347732544,0.7092103958129883,0.16201382875442505,0.04334852430555555,0.0,4.0,0.0,0.8128911138923655,0.1859673394097222,0.0019947757514623497,30.58369621863732,2.7124934563269982,0.011980487177005181,0.004512056994896669,0.04213923101241772,0.017748417762609627,0.10558143028846154,13,1.0,0.003355264,-1.0408382716730338,0.3440854847431183,0.00023555720690637827,0.00019388334597024665,-0.021696150302886963,0.0001866318198153749,2.064002275466919,-0.2948495149612427,-0.11909355223178864,0.0,0.09502629190683365,-0.0003348200407344848,nan,-0.4457736611366272,-0.569622278213501,nan,-0.2697272300720215,-0.0018781189573928714,nan,-0.0504956990480423,nan,nan,nan,0.0,-0.3659456968307495,-0.4565623700618744,-0.026041457429528236,-0.06508699059486389,-0.035764966160058975,-2.9296730645000935e-05,-0.02751736156642437,0.0,0.0,0.0,0.0,-0.0933230072259903,-0.35182538628578186,nan,-0.532522439956665,0.15,0.9173344,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3843.167709827423
66686976,1.7111289501190186,0.0006756782531738281,0.13289856910705566,0.07192206382751465,1.9827690124511719,18592.176346848817,84.75652173913043,-107.25505828857422,460,0,460,nan,nan,-1.3309712409973145,0.4879285991191864,nan,nan,0.04494900173611111,0.0,4.0,0.0,0.8261919130959565,0.18966109664351852,-0.0075364696482817335,29.07572258843316,2.7226195865207248,0.012073402810427878,0.004981677875750595,0.04369727356566323,0.02020659504665269,0.1081203884548611,36,0.0,0.0033460480000000008,-1.0417871458362418,0.34362533688545227,0.0002355203323531896,0.00010907880837311603,-0.02177947759628296,0.00024197033781092614,2.0629656314849854,-0.2905043363571167,nan,0.0,0.09578099846839905,-0.000173872773302719,nan,-0.4456515908241272,-0.5675695538520813,nan,-0.27326929569244385,nan,nan,-0.050610270351171494,nan,nan,nan,0.0,-0.36861926317214966,-0.45939481258392334,-0.026135290041565895,-0.06559503078460693,nan,-2.305756243003998e-05,-0.02686632052063942,0.0,0.0,nan,0.0,nan,-0.3527829051017761,nan,-0.5325719118118286,0.15,0.9168736,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.163969039917
66723840,1.705580711364746,0.0007915496826171875,0.13271236419677734,0.07086038589477539,1.9761340618133545,18654.598070823344,83.79196217494089,-108.81610870361328,423,0,423,nan,0.11560951173305511,-1.2370648384094238,0.4764811098575592,0.7075384259223938,0.16214558482170105,0.04541015625,0.0,4.0,0.0,0.8255675029868578,0.19239185474537038,-0.005184273028539287,32.97979651557075,2.719001981947157,0.0112942053625981,0.004957736676765813,0.04357116421063741,0.02026603826218181,0.1087646484375,36,0.0,0.0033368319999999996,-1.04273601999945,0.3433886170387268,0.00023548348690383136,7.270395198945673e-05,-0.021895401179790497,0.000292426033411175,2.0619287490844727,-0.28523486852645874,-0.11623784154653549,0.0,0.09244484454393387,-0.00018015019304584712,-0.009906250052154064,-0.4553629457950592,-0.5892629623413086,0.475688099861145,-0.26900652050971985,-0.0018991944380104542,-0.10071919858455658,-0.05072297528386116,0.0,-0.15705513954162598,-0.0017691182438284159,0.0,-0.3721238076686859,-0.46304649114608765,-0.02601996250450611,-0.06741980463266373,-0.0331154391169548,-5.520267222891562e-05,-0.0270724818110466,0.0,0.0,0.0,0.0,-0.09392298012971878,-0.3465237021446228,-0.15922760963439941,-0.5235347151756287,0.15,0.9164128,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847.1531171798706
66760704,1.718451738357544,0.0007078647613525391,0.13398385047912598,0.07101798057556152,1.9945497512817383,18482.35791068155,88.57349397590362,-104.99246978759766,415,0,415,nan,0.11563624441623688,-1.2127244472503662,0.4792751669883728,0.7068654298782349,0.16271132230758667,0.04348415798611111,0.0,4.0,0.0,0.8278228321896444,0.18827763310185186,-0.007431771295766036,29.689812978108723,2.688031408521864,0.011827451901303397,0.004588982193834252,0.041160923739274345,0.017476186777154606,0.09968397352430555,36,0.0,0.0033276160000000003,-1.043684894162658,0.343130886554718,0.00023544661235064268,0.00023906963088843054,-0.02193458378314972,0.00025661877589300275,2.060892105102539,-0.2962982654571533,-0.11659707129001617,0.0,0.09243782609701157,-0.0002508846519049257,-0.010269032791256905,-0.4545762836933136,-0.5841254591941833,0.4603351354598999,-0.27014151215553284,-0.0019010305404663086,-0.10642498731613159,-0.05096520110964775,0.0,-0.15378910303115845,-0.0019769747741520405,0.0,-0.3712913990020752,-0.4582180380821228,-0.026221420615911484,-0.06410348415374756,-0.03341289982199669,-7.3377595981583e-05,-0.02717013843357563,0.0,0.0,0.0,0.0,-0.09390851110219955,-0.34617355465888977,-0.16017481684684753,-0.5343770980834961,0.15,0.915952,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.162029981613
66797568,1.7068567276000977,0.0007784366607666016,0.13388752937316895,0.07132983207702637,1.9786510467529297,18630.870348060853,85.4215456674473,-107.61869812011719,427,0,427,nan,0.1142682209610939,-1.2392652034759521,0.4828016459941864,0.706157386302948,0.1641390472650528,0.044840494791666664,0.0,4.0,0.0,0.7961282516636419,0.18669071903935186,-0.006234599898258845,27.169918484157986,2.7026903894212513,0.011969723221328523,0.004683420579466555,0.0413053615225686,0.023095548359884158,0.1092529296875,36,0.0,0.0033184,-1.0446337683258662,0.34281089901924133,0.00023540976690128446,0.0038043484980599964,-0.022023165598511696,0.00020345038501545787,2.0598552227020264,-0.2948109209537506,-0.11399659514427185,0.0,0.09310630708932877,-0.0002543932932894677,-0.010480904020369053,-0.4465196430683136,-0.5889304280281067,0.4563732147216797,-0.27145251631736755,-0.0016221762634813786,-0.10386296361684799,-0.050765201449394226,0.0,-0.14588861167430878,-0.0017630168003961444,0.0,-0.3670942485332489,-0.45779669284820557,-0.026187218725681305,-0.06658364087343216,-0.03629494458436966,-8.260063623310998e-05,-0.02751193568110466,0.0,0.0,0.0,0.0,-0.09763956069946289,-0.34413379430770874,-0.15106071531772614,-0.5260746479034424,0.15,0.9154912,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3851.155669927597
66834432,1.7098720073699951,0.0007109642028808594,0.13204479217529297,0.07166838645935059,1.9857866764068604,18563.92086825351,87.944,-106.96954345703125,375,0,375,nan,0.11614852398633957,-1.0964709520339966,0.4800889790058136,0.7080085873603821,0.16323214769363403,0.04342990451388889,0.0,4.0,0.0,0.8182386008744534,0.1853298611111111,-0.006353348719351219,29.664189194187973,2.6783316063158438,0.012237044446396105,0.0046236082121278305,0.042498254414760704,0.022856164610747135,0.11583362926136363,33,1.0,0.0033091839999999997,-1.0455826424890744,0.3425280749797821,0.00023537594825029373,0.0031444390710838785,-0.02172149531543255,0.00023817260807845742,2.0588185787200928,-0.28870901465415955,-0.11449411511421204,0.0,0.09322480112314224,-0.00034360482823103666,-0.01046430878341198,-0.4505615234375,-0.5769965648651123,0.4664776027202606,-0.27077051997184753,-0.001547903404571116,-0.10296022891998291,-0.05023353546857834,0.0,-0.14561766386032104,-0.0018974567065015435,0.0,-0.3680458068847656,-0.4571370482444763,-0.026050560176372528,-0.06612226366996765,-0.03501715883612633,-0.0001348194491583854,-0.02741428278386593,0.0,0.0,0.0,0.0,-0.095435231924057,-0.35218557715415955,-0.15380069613456726,-0.5251466035842896,0.15,0.9150304,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3853.154525756836
66871296,1.7065870761871338,0.0006644725799560547,0.13265156745910645,0.07337474822998047,1.9790420532226562,18627.189380758697,90.38035264483628,-109.4322280883789,397,0,397,nan,0.11698500066995621,-1.1574718952178955,0.4862738847732544,0.7109273672103882,0.16120965778827667,0.04454210069444445,0.0,4.0,0.0,0.8130328867235079,0.18437138310185186,-0.005486207031127479,27.86831792195638,2.684370994567871,0.012064795113272138,0.004612814324597518,0.043302349746227264,0.02576584844953484,0.11176215277777778,36,0.0,0.0032999679999999995,-1.0465315166522822,0.342154324054718,0.0002353391028009355,0.00232054016808142,-0.02184460498392582,0.00021104587358422577,2.057781457901001,-0.2929731607437134,-0.11296668648719788,0.0,0.0938514843583107,-0.00027511233929544687,-0.010437143966555595,-0.446533203125,-0.5806643962860107,0.4754546582698822,-0.26601308584213257,-0.0016831093234941363,-0.10270866751670837,-0.05033661797642708,0.0,-0.14801758527755737,-0.0017053306801244617,0.0,-0.3709113597869873,-0.45350995659828186,-0.02623121254146099,-0.06662954390048981,-0.03204436972737312,-0.00015679218631703407,-0.02746310830116272,0.0,0.0,0.0,0.0,-0.09193596243858337,-0.3544991612434387,-0.1527569442987442,-0.5207424163818359,0.15,0.9145696,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3855.1478712558746
66908160,1.7098534107208252,0.0007870197296142578,0.1327528953552246,0.07317900657653809,1.9827630519866943,18592.230001897475,90.94685990338164,-108.27239227294922,414,0,414,nan,nan,-1.2009072303771973,0.4836154580116272,nan,nan,0.04408094618055555,0.0,4.0,0.0,0.8043076923076923,0.18053747106481483,-0.003008369289870773,30.53857489994594,2.6700803892953053,0.011989039169358355,0.00461896528889026,0.04380079305597714,0.021820029110780785,0.09360177176339286,28,1.0,0.003290752,-1.0474803908154904,0.3418733775615692,0.00023531043552793562,0.0005207085784046275,-0.021915435791015625,0.00018608929531183094,2.0567448139190674,-0.2878248989582062,nan,0.0,0.09584203362464905,-0.0004298375570215285,nan,-0.4476047158241272,nan,nan,-0.2666614353656769,nan,nan,-0.05106513202190399,nan,nan,nan,0.0,-0.36601942777633667,-0.451074481010437,-0.0262733343988657,-0.06597834825515747,nan,-0.00018608898972161114,-0.02678493969142437,0.0,0.0,nan,0.0,nan,-0.35237014293670654,nan,-0.5207074880599976,0.15,0.9141087999999999,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3857.1448860168457
66945024,1.705476999282837,0.0008001327514648438,0.1383042335510254,0.07548260688781738,1.991389274597168,18511.692931992176,85.98044009779952,-108.04094696044922,409,0,409,nan,0.12168118357658386,-1.1809669733047485,0.4850260317325592,0.7123787999153137,0.16311804950237274,0.04310438368055555,0.0,4.0,0.0,0.8149779735682819,0.1782904730902778,-0.006754279240138001,28.060935974121094,2.645267433590359,0.01178892950216929,0.004708471294078562,0.04344606233967675,0.020463340398338106,0.10717095269097222,36,0.0,0.0032815360000000007,-1.0484292649786984,0.3415636420249939,0.00023527356097474694,0.0008472982379332601,-0.02184852957725525,0.0002392576716374606,2.0557079315185547,-0.2908627688884735,-0.11412487924098969,0.0,0.09526022523641586,-0.0003309159947093576,-0.010483203455805779,-0.4430067241191864,-0.5660629272460938,0.49426037073135376,-0.2708803415298462,-0.0015507298521697521,-0.10187943279743195,-0.05185873806476593,0.0,-0.15392786264419556,-0.0019075183663517237,0.0,-0.3631693422794342,-0.4471641182899475,-0.026330461725592613,-0.06353393197059631,-0.03307332098484039,-5.710166442440823e-05,-0.02771267294883728,0.0,0.0,0.0,0.0,-0.09658607840538025,-0.3622068166732788,-0.15584534406661987,-0.526556134223938,0.15,0.913648,100.0,0.5732675839999991,0.33361920000000383,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.6,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3859.1487159729004
