time/env_steps,time/rollout_s,time/gae_s,time/update_s,time/est_s,time/iter_s,time/sps,rollout/ep_len_mean,rollout/ep_ret_mean,rollout/episodes,rollout/finishes,rollout/falls,rollout/t_line_mean,rollout/sprint_d_mean,rollout/reward_mean,rollout/swing_frac_min,rollout/thermal_max,rollout/torque_util,rollout/commit_frac,rollout/resync_frac,diag/freq_hz_median,diag/freq_lo_rail,diag/freq_hi_rail,diag/res_sat_sampled,train/loss_pg,train/loss_vf,train/entropy,train/loss_sym,train/bound_loss,train/mu_out_frac,train/approx_kl,train/clipfrac,train/n_minibatch_updates,train/early_stop,train/ent_coef,train/log_std_clamp,train/std_mean,train/lr,est/vel_rmse,reward_terms/action_rate,reward_terms/air_time,reward_terms/alive,reward_terms/ang_xy,reward_terms/angmom,reward_terms/brake_foot,reward_terms/clearance,reward_terms/duty_sym,reward_terms/energy,reward_terms/foot_flat,reward_terms/foot_slip,reward_terms/fwd_speed,reward_terms/heading,reward_terms/height,reward_terms/hip_roll,reward_terms/knob,reward_terms/lane,reward_terms/lat_vel,reward_terms/motor_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/residual_rate,reward_terms/spec_cycle,reward_terms/stance,reward_terms/stance_time,reward_terms/step_rate,reward_terms/stop,reward_terms/swing_floor,reward_terms/thermal,reward_terms/time,reward_terms/torque,reward_terms/track,reward_terms/upright,reward_terms/vz,reward_terms/yaw_rate,curriculum/dr_scale,curriculum/alive_scale,curriculum/sprint_dist_m,curriculum/stance_ratio,curriculum/eff_scale,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,curriculum/bringup_scale,curriculum/bringup_p_drop,curriculum/bringup_p_held,curriculum/cmd_zero_p,curriculum/cmd_lo,curriculum/cmd_hi,curriculum/track_sigma,curriculum/shape_scale,curriculum/stoplight_prob,curriculum/gait_freq_lo,curriculum/hold_s,curriculum/hold_z,curriculum/hold_pitch,curriculum/hold_roll,curriculum/start_red_s,curriculum/release_vx,curriculum/release_vy,curriculum/release_vz,time/elapsed_s
32145408,1.709848403930664,0.0007035732269287109,0.1436159610748291,0.07801318168640137,2.0118720531463623,18323.22628894604,115.43728813559322,2.821747303009033,295,0,295,nan,0.21688087284564972,0.11956511437892914,0.207763671875,0.7077623605728149,0.15263009071350098,0.04201931423611111,0.0,4.0,0.0,0.8173014848289218,0.4453757957175926,-0.008228487076444758,251.74393717447916,7.931678348117405,0.012332532554864883,0.005576235035227405,0.06977212263478173,0.015080302953720093,0.0770263671875,36,0.0,0.01,-0.3567,0.6285626292228699,0.0002691741392482072,0.08366003171732769,-0.004078430123627186,0.00020941828552167863,1.5,-0.04595927521586418,-0.016003604978322983,0.0,0.034446343779563904,-2.5844065021374263e-05,0.0,-0.7254231572151184,-0.15933333337306976,0.0,-0.5206168293952942,-0.0011264766799286008,-0.016443027183413506,-0.007060623727738857,0.0,-0.021777665242552757,0.0,0.0,-0.08314559608697891,-0.10934439301490784,-0.008627831004559994,-0.010164388455450535,-0.03092005103826523,-0.0493633933365345,-0.00262451171875,0.0,0.0,0.0,0.0,0.0,2.8497238159179688,-0.32219988107681274,-0.01776690036058426,-0.5541426539421082,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.77755776,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.371619462967
32182272,1.7105178833007812,0.0008478164672851562,0.13947010040283203,0.07981419563293457,1.9982895851135254,18447.770072840733,113.42285714285714,-2.9371979236602783,350,0,350,nan,0.2188766598701477,-0.02255859598517418,0.2028266042470932,0.7065063118934631,0.15402968227863312,0.0439453125,0.0,4.0,0.0,0.8351851851851851,0.44853153935185186,-0.008126605560796129,252.67253621419272,8.002097023857964,0.01239463376502196,0.005833282963269287,0.07122470438480377,0.01193169690668583,0.0758056640625,36,0.0,0.01,-0.3567,0.6284709572792053,0.000269137293798849,0.08296022453526225,-0.004065835848450661,0.00017578114056959748,1.5,-0.045895807445049286,-0.015242253430187702,0.0,0.03451143950223923,-1.3263663277029991e-05,0.0,-0.7318793535232544,-0.15921102464199066,0.0,-0.5201402306556702,-0.0014104393776506186,-0.016249287873506546,-0.0070322435349226,0.0,-0.022084413096308708,0.0,0.0,-0.08307337015867233,-0.10959802567958832,-0.008544940501451492,-0.01046549528837204,-0.034962162375450134,-0.05056456848978996,-0.002499186433851719,0.0,0.0,0.0,0.0,0.0,2.8601391315460205,-0.32062390446662903,-0.018505683168768883,-0.5414668321609497,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.77672832,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262.383623600006
32219136,1.7245447635650635,0.0008256435394287109,0.14104843139648438,0.07474493980407715,2.0119526386260986,18322.49238227869,113.51379310344828,5.69483757019043,290,0,290,nan,0.21556581556797028,0.14490708708763123,0.2018229216337204,0.7052430510520935,0.15386240184307098,0.043619791666666664,0.0,4.0,0.0,0.8246268656716418,0.44798900462962965,-0.00712018542819553,253.87365044487848,7.988039440578884,0.012454566442304187,0.005838684323761199,0.07107262147797479,0.014726581155425973,0.07990858289930555,36,0.0,0.01,-0.3567,0.6285169720649719,0.0002691004192456603,0.07890512954275206,-0.0040779258124530315,0.00013617612421512604,1.5,-0.045466601848602295,-0.015179885551333427,0.0,0.03402300551533699,-1.364506533718668e-05,0.0,-0.7338324785232544,-0.1601216197013855,0.0,-0.5137585997581482,-0.001162116532213986,-0.016690419986844063,-0.007036908529698849,0.0,-0.022076476365327835,0.0,0.0,-0.0828930139541626,-0.10957291722297668,-0.008621309883892536,-0.010579426772892475,-0.03583580255508423,-0.04947204142808914,-0.002526041818782687,0.0,0.0,0.0,0.0,0.0,2.8567700386047363,-0.3157042860984802,-0.017958546057343483,-0.5334115624427795,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7758988800000001,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264.411034345627
32256000,1.7178869247436523,0.0008096694946289062,0.1404733657836914,0.0742185115814209,2.008957862854004,18349.80373749256,117.68513119533527,9.214396476745605,343,0,343,nan,0.2163204550743103,-0.0024064432363957167,0.19677734375,0.7040032744407654,0.1546492576599121,0.043375651041666664,0.0,4.0,0.0,0.8198874296435272,0.4498291015625,-0.006545580768336852,267.9772677951389,7.9777954949273004,0.012338031911187701,0.00588980544772413,0.07285332183043162,0.013703574529952474,0.07033284505208333,36,0.0,0.01,-0.3567,0.6285181045532227,0.0002690635737963021,0.07972120198793432,-0.004058861173689365,7.75824228185229e-05,1.5,-0.04641910642385483,-0.016071651130914688,0.0,0.03407157212495804,-2.8713277060887776e-05,0.0,-0.7310112714767456,-0.16078442335128784,0.0,-0.5158357620239258,-0.0015501814195886254,-0.016554994508624077,-0.007101359311491251,0.0,-0.023417208343744278,0.0,0.0,-0.08365420997142792,-0.10987874865531921,-0.008471891283988953,-0.01030273362994194,-0.03326739743351936,-0.048749927431344986,-0.0025276693049818277,0.0,0.0,0.0,0.0,0.0,2.8513576984405518,-0.3243466019630432,-0.01845499500632286,-0.5343132019042969,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.77506944,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.4351994991302
32292864,1.7140886783599854,0.0007841587066650391,0.13863539695739746,0.07429742813110352,1.9964542388916016,18464.73136083312,114.1328903654485,8.236255645751953,301,0,301,nan,0.21606352925300598,0.12517529726028442,0.1981879323720932,0.7042577266693115,0.15274971723556519,0.04318576388888889,0.0,4.0,0.0,0.8234924623115578,0.4495849609375,-0.006837945897132158,257.692877875434,7.969046910603841,0.01293087936937809,0.005932329533000787,0.07329860495196448,0.017141888332035806,0.07427978515625,36,0.0,0.01,-0.3567,0.6284376382827759,0.0002690266992431134,0.08147187188707324,-0.0040843370370566845,8.680551400175318e-05,1.5,-0.045181795954704285,-0.015566938556730747,0.0,0.03290313109755516,-2.6980544589605415e-06,0.0,-0.7294379472732544,-0.15871816873550415,0.0,-0.5129067897796631,-0.001078932429663837,-0.015865443274378777,-0.0071240803226828575,0.0,-0.023713907226920128,0.0,0.0,-0.08401201665401459,-0.10990802943706512,-0.008520415984094143,-0.010555013082921505,-0.030608823522925377,-0.04754265025258064,-0.002629394643008709,0.0,0.0,0.0,0.0,0.0,2.864431858062744,-0.3165584206581116,-0.01710806041955948,-0.525144100189209,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7742399999999999,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.4465658664703
32329728,1.717517614364624,0.0008211135864257812,0.13834333419799805,0.07537555694580078,2.0010833740234375,18422.01664070503,118.28776978417267,6.374818325042725,278,0,278,nan,0.22032278776168823,0.18500171601772308,0.2089572548866272,0.7076898813247681,0.15318281948566437,0.04258897569444445,0.0,4.0,0.0,0.8363057324840765,0.447265625,-0.007264469181083971,263.03700764973956,7.946566687689887,0.012571323042114576,0.005695349847277005,0.07181615630785625,0.011610586506625017,0.07472059461805555,36,0.0,0.01,-0.3567,0.6283770203590393,0.0002689898537937552,0.080375404520411,-0.004112747963517904,0.00011881502723554149,1.5,-0.04651805758476257,-0.01575963944196701,0.0,0.0347299724817276,-6.935824330867035e-06,0.0,-0.7188991904258728,-0.15797749161720276,0.0,-0.5178477168083191,-0.0012141360202804208,-0.01680183969438076,-0.007137970067560673,0.0,-0.02485283464193344,0.0,0.0,-0.0810462236404419,-0.10957668721675873,-0.008612014353275299,-0.01038323063403368,-0.03183925896883011,-0.04533888027071953,-0.0026562500279396772,0.0,0.0,0.0,0.0,0.0,2.861910820007324,-0.3324180841445923,-0.018043790012598038,-0.5383484959602356,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.77341056,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.462080717087
32366592,1.7155306339263916,0.0007710456848144531,0.13956069946289062,0.0775289535522461,2.0018694400787354,18414.778556611942,114.45058139534883,4.692582130432129,344,0,344,nan,0.22151440382003784,-0.005594495218247175,0.1991916298866272,0.7097354531288147,0.15397334098815918,0.04543728298611111,0.0,4.0,0.0,0.8370149253731344,0.44919614438657407,-0.006597429358710845,288.8421902126736,8.050907346937391,0.012514940773447355,0.0057807908289962346,0.0729973233408398,0.014959984769423803,0.0744357638888889,36,0.0,0.01,-0.3567,0.6283414959907532,0.0002689529792405665,0.0844906115329832,-0.004127246327698231,0.00012098519073333591,1.5,-0.046539608389139175,-0.016073783859610558,0.0,0.03530742600560188,-1.7593718439457007e-05,0.0,-0.7241482138633728,-0.15954795479774475,0.0,-0.5124317407608032,-0.0012726419372484088,-0.016736438497900963,-0.0071280961856245995,0.0,-0.025140374898910522,0.0,0.0,-0.08326958119869232,-0.10990249365568161,-0.008631285279989243,-0.010896810330450535,-0.03414502367377281,-0.044240787625312805,-0.0026017252821475267,0.0,0.0,0.0,0.0,0.0,2.834656238555908,-0.33411574363708496,-0.018301837146282196,-0.5309591293334961,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7725811199999999,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.4788048267365
32403456,1.706111192703247,0.0008175373077392578,0.14037466049194336,0.07847857475280762,1.9990897178649902,18440.384183081896,124.07317073170732,20.589834213256836,328,0,328,nan,0.21742750704288483,0.0401545949280262,0.2104763388633728,0.7090222239494324,0.1545303910970688,0.04185655381944445,0.0,4.0,0.0,0.8360337005832793,0.4472520616319444,-0.006863369502955013,259.70067003038196,7.918351279364692,0.012255336054497294,0.0055799661204218864,0.07157331373956469,0.012666802439424727,0.06806776258680555,36,0.0,0.01,-0.3567,0.6282486915588379,0.00026891613379120827,0.08445660763916556,-0.004117824137210846,0.00011881504178745672,1.5,-0.046034201979637146,-0.01666918955743313,0.0,0.034421950578689575,0.0,0.0,-0.7232258915901184,-0.15740513801574707,0.0,-0.504387617111206,-0.001407767296768725,-0.016936030238866806,-0.007170557975769043,0.0,-0.02465158700942993,0.0,0.0,-0.08266015350818634,-0.10961351543664932,-0.008599710650742054,-0.010000435635447502,-0.03390555828809738,-0.043656475841999054,-0.002626139437779784,0.0,0.0,0.0,0.0,0.0,2.822783946990967,-0.3280615210533142,-0.018350478261709213,-0.5196899175643921,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7717516799999999,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274.4907541275024
32440320,1.7191872596740723,0.0008509159088134766,0.1377105712890625,0.07612800598144531,2.0069000720977783,18368.618843979955,116.19182389937107,5.617096424102783,318,0,318,nan,0.2152983397245407,0.07668144255876541,0.1995714008808136,0.7054360508918762,0.15585826337337494,0.04383680555555555,0.0,4.0,0.0,0.838490099009901,0.4489067925347222,-0.007153837217224969,283.42104085286456,7.99366209242079,0.012001062019003762,0.005731448531150818,0.0714834216568205,0.013505472905106015,0.0804714626736111,36,0.0,0.01,-0.3567,0.6281330585479736,0.0002688792592380196,0.08293714600730415,-0.004108728375285864,0.0001302082819165662,1.5,-0.04598967730998993,-0.016132578253746033,0.0,0.033656761050224304,-3.5699406453204574e-07,0.0,-0.7292209267616272,-0.16111162304878235,0.0,-0.49739742279052734,-0.0013342840829864144,-0.017379341647028923,-0.007175326347351074,0.0,-0.02340838685631752,0.0,0.0,-0.082674540579319,-0.10982634127140045,-0.008532453328371048,-0.01035156287252903,-0.03234868496656418,-0.04294209182262421,-0.002612304873764515,0.0,0.0,0.0,0.0,0.0,2.833571195602417,-0.32084789872169495,-0.017327258363366127,-0.5201940536499023,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.77092224,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2276.513633966446
32477184,1.7059500217437744,0.0007956027984619141,0.14186859130859375,0.07399868965148926,1.9954864978790283,18473.683899026008,111.2516339869281,0.2760123312473297,306,0,306,nan,0.21825546026229858,0.0987011194229126,0.1996527761220932,0.7062486410140991,0.15381863713264465,0.04383680555555555,0.0,4.0,0.0,0.8403465346534653,0.4468361183449074,-0.007231439774235089,265.43524848090277,7.99010509914822,0.012006054321924845,0.005728781430257691,0.0718350609143575,0.011334385878096024,0.06216091579861111,36,0.0,0.01,-0.3567,0.6277860999107361,0.00026884241378866136,0.08299068386400281,-0.004121227189898491,0.00015679243369959295,1.5,-0.04630376771092415,-0.015803033486008644,0.0,0.035704296082258224,0.0,0.0,-0.7215712070465088,-0.1589651107788086,0.0,-0.4979799687862396,-0.0013032088754698634,-0.016405165195465088,-0.007195582147687674,0.0,-0.023935817182064056,0.0,0.0,-0.08235878497362137,-0.10938803106546402,-0.008578397333621979,-0.010797728784382343,-0.032203130424022675,-0.043215394020080566,-0.002578939078375697,0.0,0.0,0.0,0.0,0.0,2.8282947540283203,-0.3317708373069763,-0.017632193863391876,-0.5350332260131836,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7700928,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.524939060211
32514048,1.7118568420410156,0.0007431507110595703,0.1460561752319336,0.07705259323120117,2.0042643547058105,18392.778948089668,119.14420062695925,2.657123565673828,319,0,319,nan,0.22322066128253937,0.056413862854242325,0.1978081613779068,0.703040599822998,0.15341216325759888,0.04332139756944445,0.0,4.0,0.0,0.8459611772072636,0.44691749855324076,-0.007923666387796402,248.55765109592014,7.965272691514757,0.01210720112754239,0.005568102209104432,0.07104665040969849,0.013732435181736946,0.07755533854166667,36,0.0,0.01,-0.3567,0.6272949576377869,0.0002688055392354727,0.08122907974438755,-0.004117811564356089,0.00013075080642011017,1.5,-0.04519422724843025,-0.01517114695161581,0.0,0.035542141646146774,-2.3267510186997242e-05,0.0,-0.7201741337776184,-0.15888886153697968,0.0,-0.4988880157470703,-0.0012990956893190742,-0.016186775639653206,-0.007246550638228655,0.0,-0.02444741129875183,0.0,0.0,-0.08229260891675949,-0.10948162525892258,-0.008548726327717304,-0.010286458767950535,-0.031163714826107025,-0.043453022837638855,-0.0026619466952979565,0.0,0.0,0.0,0.0,0.0,2.8199453353881836,-0.33028173446655273,-0.01815933920443058,-0.5419306755065918,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.76926336,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.5436816215515
32550912,1.7098097801208496,0.0006380081176757812,0.13575506210327148,0.0732421875,1.9890036582946777,18533.89811960173,120.27009646302251,14.286623001098633,311,0,311,nan,0.22347456216812134,0.08254774659872055,0.1984320729970932,0.7023862600326538,0.15279455482959747,0.04245334201388889,0.0,4.0,0.0,0.8434504792332268,0.44880280671296297,-0.007412291131913662,253.8082512749566,7.931462181939019,0.011652661280499564,0.005590732933746444,0.0714656694067849,0.01282307676350077,0.0686306423611111,36,0.0,0.01,-0.3567,0.627115786075592,0.000268768664682284,0.0816905262723253,-0.004099459387362003,8.951818017521873e-05,1.5,-0.044961657375097275,-0.015626659616827965,0.0,0.034617409110069275,-1.1990377061010804e-05,0.0,-0.7225070595741272,-0.15616339445114136,0.0,-0.500644326210022,-0.001401557237841189,-0.01631886698305607,-0.007328927516937256,0.0,-0.02436712011694908,0.0,0.0,-0.08278724551200867,-0.11004269123077393,-0.008530057035386562,-0.010253907181322575,-0.029538260772824287,-0.044238749891519547,-0.0026416017208248377,0.0,0.0,0.0,0.0,0.0,2.8271484375,-0.323686808347702,-0.018781479448080063,-0.5426609516143799,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.76843392,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.5477907657623
32587776,1.7101972103118896,0.0007467269897460938,0.13855504989624023,0.0727086067199707,1.994274616241455,18484.907781103168,111.84175084175084,1.8746936321258545,297,0,297,nan,0.2234869748353958,0.11902622133493423,0.1959364116191864,0.7061694264411926,0.15310165286064148,0.044270833333333336,0.0,4.0,0.0,0.8400735294117647,0.4488480179398148,-0.007701665680441592,269.9422539605035,7.999982198079427,0.012354909545845456,0.005780922455920113,0.07229520049360064,0.011888443181912104,0.07527669270833333,36,0.0,0.01,-0.3567,0.6272131204605103,0.00026873181923292577,0.081989555889132,-0.004082715604454279,0.00010742182348622009,1.5,-0.04577333480119705,-0.015796151012182236,0.0,0.034777507185935974,-8.716150659893174e-06,0.0,-0.7238091230392456,-0.15711529552936554,0.0,-0.5099116563796997,-0.0013820183230563998,-0.01701812632381916,-0.007318385876715183,0.0,-0.02480333112180233,0.0,0.0,-0.08238858729600906,-0.10980883240699768,-0.008522295393049717,-0.01085611991584301,-0.028611689805984497,-0.04503830894827843,-0.0026505535934120417,0.0,0.0,0.0,0.0,0.0,2.83562970161438,-0.32384976744651794,-0.018596120178699493,-0.5490632653236389,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.76760448,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2284.554931163788
32624640,1.7111213207244873,0.0007123947143554688,0.1398146152496338,0.07603144645690918,2.0038652420043945,18396.44007446677,117.14117647058823,4.895155429840088,340,0,340,nan,0.22424602508544922,0.005222332198172808,0.1906467080116272,0.7065594792366028,0.15415753424167633,0.04408094618055555,0.0,4.0,0.0,0.8627692307692307,0.44993308738425924,-0.00782170674453179,257.41172281901044,7.991854137844509,0.01216382823056645,0.006064533669915464,0.07409797774420844,0.012702328670356009,0.07314046223958333,36,0.0,0.01,-0.3567,0.6269304752349854,0.0002686949446797371,0.085886815687012,-0.004101136699318886,0.00012424038141034544,1.5,-0.04480666667222977,-0.015270673669874668,0.0,0.03546343371272087,-1.5803057067387272e-06,0.0,-0.7251926064491272,-0.15712445974349976,0.0,-0.5148762464523315,-0.0012584953801706433,-0.016824867576360703,-0.007303955499082804,0.0,-0.024631837382912636,0.0,0.0,-0.08266162872314453,-0.10983080416917801,-0.008532519452273846,-0.01048177108168602,-0.02816436067223549,-0.0451044999063015,-0.0024934897664934397,0.0,0.0,0.0,0.0,0.0,2.8430864810943604,-0.31947648525238037,-0.017998605966567993,-0.5475710034370422,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.76677504,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.573569059372
32661504,1.708730697631836,0.0007390975952148438,0.14476704597473145,0.07395315170288086,1.996887445449829,18460.723402243384,116.34294871794872,13.875158309936523,312,0,312,nan,0.22233597934246063,0.09336943924427032,0.189697265625,0.7020887732505798,0.15383052825927734,0.042724609375,0.0,4.0,0.0,0.8514285714285714,0.45394332320601855,-0.007427106818391217,244.93597412109375,7.940666198730469,0.012225750005907483,0.005683316538731257,0.07305504050519732,0.013185308004419008,0.08015950520833333,36,0.0,0.01,-0.3567,0.6267558336257935,0.00026865809923037887,0.08538441516776289,-0.004089077468961477,7.97525790403597e-05,1.5,-0.04552570730447769,-0.014699731022119522,0.0,0.033395614475011826,-1.85410026460886e-05,0.0,-0.7318386435508728,-0.16039469838142395,0.0,-0.517673909664154,-0.0012287532445043325,-0.01671702414751053,-0.007264196872711182,0.0,-0.02444232814013958,0.0,0.0,-0.08341313898563385,-0.11054103821516037,-0.008413952775299549,-0.01030273362994194,-0.03358394652605057,-0.04564160853624344,-0.0025732421781867743,0.0,0.0,0.0,0.0,0.0,2.870486259460449,-0.3068820834159851,-0.017175909131765366,-0.5444952845573425,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.7659456,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.585591316223
32698368,1.7081198692321777,0.0007309913635253906,0.13684391975402832,0.07397055625915527,1.9906964302062988,18518.13576165246,122.47902097902097,17.73203468322754,286,0,286,nan,0.21722649037837982,0.1655035763978958,0.188720703125,0.7020081281661987,0.1564258188009262,0.04286024305555555,0.0,4.0,0.0,0.8310126582278481,0.45280852141203703,-0.007487344038155343,251.15001424153647,7.949733522203234,0.012263970449566841,0.005674537995623218,0.07359368271297878,0.014093340064088503,0.08185492621527778,36,0.0,0.01,-0.3567,0.626944899559021,0.0002686212246771902,0.08186884254950798,-0.004073803778737783,9.114578278968111e-05,1.5,-0.04595442861318588,-0.014739718288183212,0.0,0.032630082219839096,-1.5242102563206572e-05,0.0,-0.7356364130973816,-0.16215358674526215,0.0,-0.5179145336151123,-0.0012293022591620684,-0.016596630215644836,-0.007231965661048889,0.0,-0.02393944002687931,0.0,0.0,-0.0845896303653717,-0.11022908985614777,-0.008438948541879654,-0.01051432266831398,-0.0331510491669178,-0.04607631266117096,-0.002587077207863331,0.0,0.0,0.0,0.0,0.0,2.8624191284179688,-0.2973445653915405,-0.016289396211504936,-0.5363312363624573,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.76511616,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.59117269516
32735232,1.7119474411010742,0.0007410049438476562,0.1427164077758789,0.08012175559997559,2.004397392272949,18391.558167224808,120.61967213114754,13.242350578308105,305,0,305,nan,0.21891967952251434,0.11538422107696533,0.1989203542470932,0.701379656791687,0.15437346696853638,0.04380967881944445,0.0,4.0,0.0,0.8321981424148607,0.4502540870949074,-0.007343161954647965,261.1072048611111,7.985762278238933,0.012729003818498718,0.005728924233052466,0.07267310221989949,0.01343900068766541,0.07417127821180555,36,0.0,0.01,-0.3567,0.6270710229873657,0.00026858437922783196,0.08306816095184653,-0.0040802862495183945,0.00015136710135266185,1.5,-0.046185869723558426,-0.01522099133580923,0.0,0.034140296280384064,-1.4453246876655612e-05,0.0,-0.7286919355392456,-0.15971308946609497,0.0,-0.5207630395889282,-0.001267660758458078,-0.017173001542687416,-0.00716016348451376,0.0,-0.023716572672128677,0.0,0.0,-0.08279208838939667,-0.10995591431856155,-0.008446307852864265,-0.010644531808793545,-0.036108337342739105,-0.04591097682714462,-0.002590332180261612,0.0,0.0,0.0,0.0,0.0,2.859553813934326,-0.30874335765838623,-0.017224229872226715,-0.5301727056503296,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.76428672,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.6093003749847
32772096,1.709425926208496,0.0007882118225097656,0.14766669273376465,0.07414388656616211,2.016730546951294,18279.08392695688,115.89602446483181,7.531750202178955,327,0,327,nan,0.2178467959165573,0.0479208268225193,0.2014431357383728,0.7036585211753845,0.1542104333639145,0.042887369791666664,0.0,4.0,0.0,0.8108791903858318,0.44999638310185186,-0.007068647175199456,286.3535902235243,7.952906714545356,0.013196738436818123,0.0056999920763903195,0.07194962766435412,0.013891905442708068,0.06627061631944445,36,0.0,0.01,-0.3567,0.62693852186203,0.0002685475046746433,0.08908956601645737,-0.004092938266694546,0.00011230463132960722,1.5,-0.04592728614807129,-0.015206187963485718,0.0,0.03502191603183746,-1.1440813068475109e-05,0.0,-0.7251112461090088,-0.16085539758205414,0.0,-0.5195731520652771,-0.0013010863913223147,-0.01713462732732296,-0.007090722676366568,0.0,-0.023597611114382744,0.0,0.0,-0.08217803388834,-0.10994449257850647,-0.008586696349084377,-0.010286458767950535,-0.03435130789875984,-0.04466504976153374,-0.0025472005363553762,0.0,0.0,0.0,0.0,0.0,2.8564834594726562,-0.3159548044204712,-0.01739496923983097,-0.5319101810455322,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.76345728,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294.667188644409
32808960,1.71195650100708,0.0007050037384033203,0.1475062370300293,0.0751044750213623,2.0025782585144043,18408.262786559793,121.88343558282209,15.899967193603516,326,0,326,nan,0.21683213114738464,0.04848385974764824,0.1964518278837204,0.7043237090110779,0.15492548048496246,0.043999565972222224,0.0,4.0,0.0,0.8101109741060419,0.4505931712962963,-0.006514616983218325,263.6667073567708,7.9894125196668835,0.012650436204340722,0.005682247276935313,0.0723008265097936,0.014405797753069136,0.07569037543402778,36,0.0,0.01,-0.3567,0.6271086931228638,0.00026851065922528505,0.08111846379570467,-0.004114871378988028,0.00014377162733580917,1.5,-0.04520236700773239,-0.015170980244874954,0.0,0.034509021788835526,-5.0394199206493795e-05,0.0,-0.7293565273284912,-0.1603889763355255,0.0,-0.5131310820579529,-0.0012149972608312964,-0.016513733193278313,-0.007051017601042986,0.0,-0.02307792752981186,0.0,0.0,-0.08377166837453842,-0.1098317801952362,-0.00858654547482729,-0.01046549528837204,-0.03233281895518303,-0.0442601814866066,-0.0024869791232049465,0.0,0.0,0.0,0.0,0.0,2.84332275390625,-0.3130742311477661,-0.016869740560650826,-0.531549870967865,0.15,1.0,100.0,0.65,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.15,0.45,0.76262784,0.15,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296.685266971588
