curriculum/eff_scale,reward_terms/energy,reward_terms/angmom,time/total_timesteps,rollout/ep_rew_mean,reward_terms/foot_slip,est/vel_rmse,reward_terms/stand_drift,reward_terms/action_rate,reward_terms/height,reward_terms/alive,reward_terms/assist_pen,reward_terms/track_lin,reward_terms/upright,reward_terms/ang_xy,reward_terms/stance_time,reward_terms/overrun,reward_terms/foot_ahead,reward_terms/stance,reward_terms/fwd_speed,curriculum/swing_frac_mean,reward_terms/time,curriculum/swing_frac_min,reward_terms/track_yaw,reward_terms/stop,reward_terms/clearance,reward_terms/coef_rate,reward_terms/motor_vel,time/iterations,reward_terms/lat_vel,reward_terms/step_rate,ankle/ankle_spring_trq_peak,reward_terms/residual_rate,reward_terms/vz,curriculum/dr_scale,reward_terms/duty_sym,reward_terms/phase_contact,reward_terms/residual,reward_terms/hip_roll,curriculum/cmd_scale,rollout/ep_len_mean,reward_terms/torque,curriculum/ctrl_drop_prob,reward_terms/air_time,reward_terms/stand,time/fps,curriculum/stance_ratio,curriculum/cmd_track_err,curriculum/ent_coef,curriculum/ctrl_jitter_ms,ankle/ankle_spring_energy_peak,ankle/ankle_defl_peak,time/time_elapsed,train/std,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/approx_kl,train/clip_range,train/loss,train/value_loss,train/n_updates,curriculum/eff_scale_progress,curriculum/dr_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress
0.03437952000000046,-0.00010685245889697848,-0.010607518332416755,24016896,3010.4150088200004,-0.45104479830908306,0.2698796687824407,-0.14025058912470964,-0.18209238497683214,-0.0004279940823196272,0.0,0.0,3.2642511456191077,-1.893056686284835e-07,-1.456747034374281e-06,0.0,0.0,0.0,-0.018197318884822945,0.0,0.21107313368055555,0.0,0.026638454861111112,1.999990028675602,0.0,0.0,-1.0473768375336234,-1.3437721471921285e-05,1303,-2.482566013034467e-09,-0.004535590277777813,0.0,0.0,-0.005947946951877201,0.29468160000000054,-0.07961337093170714,0.0,-0.08358260384197999,-0.13719161035268485,0.0,2148.97,-0.0025024967523091107,0.014734080000000028,0.0,2.424303115271543,5836,0.6921418239999999,0.3923999523217549,0.01,1.1787264000000022,0.0,0.5042962166008357,4115,1.0032415390014648,-36.931895637512206,-0.014221876632655039,0.9008660316467285,0.000252003072,0.236328125,0.020609481,0.2,488.9306945800781,936.3295532226563,5205,0.09822720000000132,0.29468160000000054,0.29468160000000054,0.09822720000000132,0.29468160000000054
0.03440640000000046,-0.00010273654295849632,-0.010162680924020024,24035328,2955.59746063,-0.4855628071074769,0.25608429959393464,-0.15546306269191174,-0.18324943224497414,-0.00034154856425247564,0.0,0.0,3.351040849760361,-1.9693688242642667e-07,-1.4669227866043575e-06,0.0,0.0,0.0,-0.027268600499585023,0.0,0.23196072048611113,0.0,0.011121961805555556,1.9999897944375025,0.0,0.0,-1.0446809874369156,-1.338523140973897e-05,1304,-2.621765073360418e-09,-0.004828559027777817,0.0,0.0,-0.0047742482372963154,0.29491200000000056,-0.07232189516311699,0.0,-0.0834759944408885,-0.14143780845217724,0.0,2114.58,-0.0020780597737561726,0.014745600000000029,0.0,2.4855340595985393,5836,0.6921356799999998,,0.01,1.1796480000000023,0.0,0.5005493747181877,4118,1.0019804239273071,-36.91937484741211,-0.008470594376558439,0.916585385799408,0.000251966208,0.16336669921875,0.014215583,0.2,550.5743408203125,1214.879443359375,5209,0.09830400000000132,0.29491200000000056,0.29491200000000056,0.09830400000000132,0.29491200000000056
0.03443328000000046,-0.00010597127677821618,-0.010203335731321171,24053760,2781.70190604,-0.4740962024613624,0.2776524612090974,-0.16398346639510508,-0.18125713899192133,-0.00037169629524618126,0.0,0.0,3.379755099868754,-1.9563412240442484e-07,-1.4908885660741783e-06,0.0,0.0,0.0,-0.020249636901045785,0.0,0.22837999131944445,0.0,0.01220703125,1.9999896297761959,0.0,0.0,-1.0394683858529374,-1.3960573653159876e-05,1305,-2.5674003500253983e-09,-0.004796006944444483,0.0,0.0,-0.004669894814953921,0.2951424000000006,-0.05963179378475197,0.0,-0.0837227818084949,-0.14503502677433142,0.0,1999.24,-0.00228783286940902,0.01475712000000003,0.0,2.5090424823828217,5836,0.6921295359999998,0.32383329965515595,0.01,1.1805696000000023,0.0,0.5030303879818903,4121,1.0022063255310059,-36.91731472015381,-0.01430171742103994,0.8443596363067627,0.000251929344,0.18233642578125,0.017318476,0.2,609.4945678710938,1105.4328689575195,5213,0.09838080000000132,0.2951424000000006,0.2951424000000006,0.09838080000000132,0.2951424000000006
0.03446016000000046,-0.00010677966671198898,-0.011092899595095788,24072192,3018.1714504199995,-0.4890658026569873,0.2977315692273927,-0.1613476825078417,-0.18154632596197054,-0.0005197514176155456,0.0,0.0,3.3855178086345687,-1.9141904031155641e-07,-1.42548638955481e-06,0.0,0.0,0.0,-0.011856583110055816,0.0,0.23155381944444445,0.0,0.012478298611111112,1.9999897548076977,0.0,0.0,-1.0440293313659295,-1.429212999174849e-05,1306,-2.7271230325460785e-09,-0.004817708333333373,0.0,0.0,-0.006442543644853764,0.2953728000000006,-0.04819269909026269,0.0,-0.08367651524633414,-0.14261297496534497,0.0,2170.19,-0.002166371375336539,0.01476864000000003,0.0,2.4940455535556056,5836,0.6921233919999998,0.3620759890793916,0.01,1.1814912000000024,0.0,0.5050799356755491,4124,1.0020309686660767,-36.918916893005374,-0.012147867807652802,0.8887145519256592,0.00025189248,0.20047607421875,0.017237503,0.2,443.9654541015625,1088.0285736083983,5217,0.09845760000000132,0.2953728000000006,0.2953728000000006,0.09845760000000132,0.2953728000000006
0.03448704000000046,-0.00011133486246174452,-0.012568197035496444,24090624,3162.6545666100005,-0.465862838703199,0.30381227378860337,-0.153362315488214,-0.18116536464142693,-0.0006412838550032209,0.0,0.0,3.2998518285835465,-1.9815979933183064e-07,-1.5524315810301786e-06,0.0,0.0,0.0,-0.016329526919784242,0.0,0.23985460069444445,0.0,0.030436197916666668,1.999986002163208,0.0,0.0,-1.0445767928041256,-1.426752479810923e-05,1307,-3.8933206522880305e-09,-0.004633246527777814,0.0,0.0,-0.006400702624412555,0.2956032000000006,-0.04406820653783606,0.0,-0.08396619489631837,-0.1463169015798317,0.0,2277.25,-0.0024442605906435226,0.014780160000000032,0.0,2.4329460231346203,5836,0.6921172479999999,0.4480809350811071,0.01,1.1824128000000025,0.0,0.5060661003848475,4127,1.0012670755386353,-36.907810020446775,-0.012574331654468552,0.887805700302124,0.00025185561599999997,0.12408447265625,0.013445849,0.2,698.6835327148438,1608.58037109375,5221,0.09853440000000133,0.2956032000000006,0.2956032000000006,0.09853440000000133,0.2956032000000006
0.03451392000000046,-0.0001046251449664031,-0.011194931113697772,24109056,3135.3257321999995,-0.46687884069094476,0.27848515230164633,-0.16164337380985358,-0.18228954406522194,-0.0005236003364441406,0.0,0.0,3.3681111079353787,-1.9268476618802224e-07,-1.5007513477605461e-06,0.0,0.0,0.0,-0.01692884321263833,0.0,0.229736328125,0.0,0.019965277777777776,1.9999895115645694,0.0,0.0,-1.0725975178865128,-1.3609055681960964e-05,1308,-3.1636172841425294e-09,-0.004850260416666707,0.0,0.0,-0.006660897656151446,0.29583360000000064,-0.057070555558256165,0.0,-0.08375595132001507,-0.14758090921312145,0.0,2253.5,-0.0022176450969419075,0.014791680000000033,0.0,2.4948796779626807,5837,0.6921111039999999,0.49350790750102097,0.01,1.1833344000000026,0.0,0.5032702144011556,4130,1.002035140991211,-36.91541347503662,-0.015508544113254174,0.9277309775352478,0.000251818752,0.19415283203125,0.016154252,0.2,635.5930786132812,1298.7792205810547,5225,0.09861120000000133,0.29583360000000064,0.29583360000000064,0.09861120000000133,0.29583360000000064
0.03454080000000046,-0.00010068148608528196,-0.009012817475539291,24127488,3098.12858215,-0.43464321077260576,0.2357969067268737,-0.17506853444011594,-0.1802172336653566,-0.00032807717051145437,0.0,0.0,3.4856409579283905,-2.0078184095063414e-07,-1.4834642578914631e-06,0.0,0.0,0.0,-0.01639954082116252,0.0,0.2372775607638889,0.0,0.011501736111111112,1.9999894211185334,0.0,0.0,-1.0332829042652114,-1.2841131255157177e-05,1309,-2.730890559847723e-09,-0.005154079861111155,0.0,0.0,-0.0036231648545578584,0.29606400000000066,-0.06794299764738967,0.0,-0.08492931403838054,-0.15949671555596093,0.0,2227.64,-0.002190475177770107,0.014803200000000034,0.0,2.6065024449082275,5837,0.6921049599999999,,0.01,1.1842560000000026,0.0,0.5031964133195074,4133,1.003151774406433,-36.92928237915039,-0.012962219573091715,0.9202197790145874,0.000251781888,0.25960693359375,0.02280269,0.2,603.2042236328125,962.2991668701172,5229,0.09868800000000133,0.29606400000000066,0.29606400000000066,0.09868800000000133,0.29606400000000066
0.03456768000000046,-0.00010579592568369521,-0.012117862695107033,24145920,3171.6147624700006,-0.4670231747564929,0.2814818195117964,-0.13723318823849973,-0.17950439284845512,-0.0007130105844991332,0.0,0.0,3.3432459736541467,-1.9577299634684112e-07,-1.482909759181109e-06,0.0,0.0,0.0,-0.006886807916222041,0.0,0.2348361545138889,0.0,0.023491753472222224,1.9999887748285243,0.0,0.0,-1.0685148685990533,-1.4056435713472517e-05,1310,-2.8905445674128013e-09,-0.004850260416666707,0.0,0.0,-0.007126959659891218,0.2962944000000007,-0.05782460029082892,0.0,-0.08426113041120199,-0.15439955741938333,0.0,2295.26,-0.002183264394448711,0.014814720000000035,0.0,2.4744353839534092,5837,0.6920988159999999,0.3489375547958204,0.01,1.1851776000000027,0.0,0.5057818678188671,4136,1.0024105310440063,-36.92450218200683,-0.012716833245940506,0.7967689633369446,0.000251745024,0.17330322265625,0.0139628975,0.2,265.73345947265625,720.541535949707,5233,0.09876480000000133,0.2962944000000007,0.2962944000000007,0.09876480000000133,0.2962944000000007
0.03459456000000046,-0.00010594465577273496,-0.011497391224091637,24164352,3132.6573697599997,-0.49108623555194403,0.3004656659512042,-0.13308727939304052,-0.18174041862462736,-0.00046911227555331995,0.0,0.0,3.289788257346933,-2.0139006970390692e-07,-1.4174710022586638e-06,0.0,0.0,0.0,-0.008873244766409296,0.0,0.22322591145833334,0.0,0.01806640625,1.9999893673820028,0.0,0.0,-1.0317896208562187,-1.408050361060678e-05,1311,-2.882211156187099e-09,-0.004861111111111151,0.0,0.0,-0.006839655318217458,0.2965248000000007,-0.031946427752326305,0.0,-0.0835454650065683,-0.1413515173977097,0.0,2267.85,-0.002229479760144074,0.014826240000000036,0.0,2.4354966808969967,5837,0.6920926719999998,0.2906307065168171,0.01,1.1860992000000028,0.0,0.5072382885116871,4139,1.002037525177002,-36.91889953613281,-0.012163824599701912,0.9297444224357605,0.00025170816,0.20869140625,0.018386815,0.2,374.7054748535156,1120.7325561523437,5237,0.09884160000000133,0.2965248000000007,0.2965248000000007,0.09884160000000133,0.2965248000000007
0.03462144000000047,-9.949723122477813e-05,-0.009546794631330853,24182784,3026.628862389999,-0.47351533958959535,0.260462879213146,-0.13749448634673012,-0.18172734836035564,-0.00038241528775810477,0.0,0.0,3.3211783202537712,-1.9857028027817954e-07,-1.3430615374116508e-06,0.0,0.0,0.0,-0.017715629066417667,0.0,0.2332085503472222,0.0,0.015407986111111112,1.9999898983384017,0.0,0.0,-1.0703661667938682,-1.2817316876449033e-05,1312,-2.379541928338713e-09,-0.004665798611111148,0.0,0.0,-0.0038605976696142377,0.2967552000000007,-0.02982708911594965,0.0,-0.08379676919076394,-0.15472038787015902,0.0,2198.18,-0.0021659068201361647,0.014837760000000037,0.0,2.468023672997586,5837,0.6920865279999998,0.420879518628722,0.01,1.1870208000000029,0.0,0.502550226594092,4142,1.0019603967666626,-36.91535816192627,-0.014011348353233189,0.9015712738037109,0.000251671296,0.17978515625,0.014179965,0.2,616.2655639648438,1490.455419921875,5241,0.09891840000000134,0.2967552000000007,0.2967552000000007,0.09891840000000134,0.2967552000000007
0.03464832000000047,-0.00010477830933969484,-0.010583362023245944,24201216,3149.53951258,-0.44668626628226593,0.29423442829190954,-0.13998822794643193,-0.18175653449220097,-0.00056389601632239,0.0,0.0,3.334746070797971,-1.8990203210118776e-07,-1.3965199208789972e-06,0.0,0.0,0.0,-0.01535962564346207,0.0,0.22968207465277776,0.0,0.020290798611111112,1.999989524746863,0.0,0.0,-1.0472093884924354,-1.3272680410876317e-05,1313,-2.42974379012523e-09,-0.004839409722222261,0.0,0.0,-0.004228128295651996,0.29698560000000074,-0.04793252269548857,0.0,-0.0837318693887116,-0.15375467676193816,0.0,2278.42,-0.0023046950103469297,0.014849280000000038,0.0,2.4714125872410513,5837,0.6920803839999998,0.6238677630369421,0.01,1.187942400000003,0.0,0.5059181424424162,4145,1.0025395154953003,-36.921566581726076,-0.014453891396988184,0.8497885465621948,0.000251634432,0.19019775390625,0.017070021,0.2,618.8895263671875,1168.8956604003906,5245,0.09899520000000134,0.29698560000000074,0.29698560000000074,0.09899520000000134,0.29698560000000074
0.03467520000000047,-0.00010423898381616863,-0.010326158698098047,24219648,3115.040445650001,-0.44486363330582623,0.26191914416225776,-0.13963058364947478,-0.18477675480671843,-0.00036540100103368313,0.0,0.0,3.37230247020534,-1.8536900979291702e-07,-1.5048930379622396e-06,0.0,0.0,0.0,-0.01796811681232705,0.0,0.2295193142361111,0.0,0.016330295138888888,1.9999895647859876,0.0,0.0,-1.0447834437157946,-1.3730816167700016e-05,1314,-2.6465766404580088e-09,-0.0045572916666667025,0.0,0.0,-0.005078173733638771,0.29721600000000076,-0.07261118651841053,0.0,-0.08347301711087356,-0.15453695240112986,0.0,2235.72,-0.00215500485547085,0.014860800000000039,0.0,2.49711216658566,5838,0.6920742399999998,0.3098830435239327,0.01,1.188864000000003,0.0,0.5033359689067105,4148,1.0017136335372925,-36.91556053161621,-0.008528721512993798,0.9014339447021484,0.000251597568,0.18621826171875,0.015836902,0.2,770.2890625,1310.2210021972655,5249,0.09907200000000134,0.29721600000000076,0.29721600000000076,0.09907200000000134,0.29721600000000076
0.03470208000000047,-0.00010650543767264147,-0.009217472943731007,24238080,3084.2549903899994,-0.4439967159392621,0.28734424611764947,-0.13736471446141613,-0.18317770653171675,-0.0004844133999611137,0.0,0.0,3.32606163728347,-1.8821072066070971e-07,-1.5345130547381238e-06,0.0,0.0,0.0,-0.031147978185867016,0.0,0.23773871527777776,0.0,0.019856770833333332,1.9999894528905229,0.0,0.0,-1.046698894591564,-1.4266413656062109e-05,1315,-3.280661737479372e-09,-0.004665798611111148,0.0,0.0,-0.005374193404990371,0.2974464000000008,-0.07996109136831987,0.0,-0.08359394372584346,-0.15820057099768203,0.0,2221.22,-0.0021628661823302367,0.01487232000000004,0.0,2.4590766934388757,5838,0.6920680959999999,0.327391890451938,0.01,1.189785600000003,0.0,0.5041658676737961,4151,1.0023605823516846,-36.9192398071289,-0.013439664361067116,0.8914075493812561,0.00025156070399999996,0.216259765625,0.022734478,0.2,398.3625793457031,1069.1683410644532,5253,0.09914880000000134,0.2974464000000008,0.2974464000000008,0.09914880000000134,0.2974464000000008
0.03472896000000047,-0.00011152443285928902,-0.012730685503422021,24256512,3259.9241449600004,-0.46682566415874166,0.3226514298677055,-0.11854635742838848,-0.18677284459050425,-0.0008023508355912312,0.0,0.0,3.2706038983555787,-1.8135487656434372e-07,-1.4954139332499496e-06,0.0,0.0,0.0,-0.04674965550327075,0.0,0.23234049479166669,0.0,0.025770399305555556,1.9999888745458305,0.0,0.0,-1.0690604713090996,-1.4472004231782967e-05,1316,-3.044461431212039e-09,-0.005034722222222264,0.0,0.0,-0.006987169069413694,0.2976768000000008,-0.08314752205593101,0.0,-0.0832759689594537,-0.14939394650428306,0.0,2356.82,-0.002491007631025761,0.01488384000000004,0.0,2.4217594338494837,5838,0.6920619519999999,0.3868313432499261,0.01,1.1907072000000032,0.0,0.5034698895162222,4154,1.0020807981491089,-36.9194953918457,-0.012888581008883192,0.8817600607872009,0.00025152384,0.227734375,0.019574607,0.2,320.2224426269531,1347.5562652587892,5257,0.09922560000000134,0.2976768000000008,0.2976768000000008,0.09922560000000134,0.2976768000000008
0.03475584000000047,-0.00011041647923842269,-0.01043841269994171,24274944,3361.6192563799996,-0.48531523027920087,0.3243790770147695,-0.11271328210667063,-0.1804092609375976,-0.0006136388129786898,0.0,0.0,3.338179272680783,-1.8134899904548105e-07,-1.530826845837374e-06,0.0,0.0,0.0,-0.014636368853501606,0.0,0.2238498263888889,0.0,0.017252604166666668,1.9999895536853936,0.0,0.0,-1.0590329452392333,-1.4120776515740631e-05,1317,-3.0946307626244143e-09,-0.004828559027777817,0.0,0.0,-0.0056503919696845395,0.2979072000000008,-0.0346459042774547,0.0,-0.08400955193956094,-0.14212521266949565,0.0,2420.79,-0.0023526498801869603,0.014895360000000041,0.0,2.473868591416215,5838,0.6920558079999999,0.4779983446964187,0.01,1.1916288000000033,0.0,0.5050343468195843,4157,1.0015084743499756,-36.910760688781735,-0.011463890364393593,0.9158642888069153,0.000251486976,0.1206787109375,0.013530174,0.2,599.4536743164062,1222.330548095703,5261,0.09930240000000135,0.2979072000000008,0.2979072000000008,0.09930240000000135,0.2979072000000008
0.03478272000000047,-0.00010404723066565504,-0.010983798363425036,24293376,3208.9046590300004,-0.43631405545107127,0.27749336934974395,-0.11398138579050723,-0.18349265291446593,-0.0006504390671788402,0.0,0.0,3.3404247268756824,-1.8109537381236277e-07,-1.5053354882553853e-06,0.0,0.0,0.0,-0.013550944013421827,0.0,0.21834309895833334,0.0,0.016384548611111112,1.9999892824902783,0.0,0.0,-1.0445165293506564,-1.3966804580467302e-05,1318,-2.6404997901423196e-09,-0.004513888888888924,0.0,0.0,-0.005916858563503654,0.29813760000000084,-0.04069627008288243,0.0,-0.08417566215288731,-0.13665369441725958,0.0,2299.28,-0.002243605610225557,0.014906880000000042,0.0,2.457528980353137,5838,0.6920496639999999,0.1640044617188413,0.01,1.1925504000000033,0.0,0.501059721836804,4160,1.00153386592865,-36.91109504699707,-0.013374216749798506,0.9171457886695862,0.000251450112,0.16678466796875,0.014958578,0.2,351.2549743652344,1325.616665649414,5265,0.09937920000000135,0.29813760000000084,0.29813760000000084,0.09937920000000135,0.29813760000000084
0.03480960000000047,-0.00010348833406220549,-0.008337854363488757,24311808,3127.3611366399996,-0.45870555238073796,0.25690769600052366,-0.11454086658319028,-0.1838225744423668,-0.0003203338908051533,0.0,0.0,3.3378317517470606,-1.9290209294022156e-07,-1.446544918655685e-06,0.0,0.0,0.0,-0.019293703899213876,0.0,0.21337890625,0.0,0.007595486111111111,1.9999897950281305,0.0,0.0,-1.036946999100711,-1.3056212919709946e-05,1319,-2.571826978819621e-09,-0.004893663194444484,0.0,0.0,-0.003331721397893438,0.29836800000000085,-0.03876731449172337,0.0,-0.08416541999581433,-0.1324752148455306,0.0,2246.08,-0.0023705426542648816,0.014918400000000043,0.0,2.49313139971014,5838,0.6920435199999998,,0.01,1.1934720000000034,0.0,0.5031287920428243,4163,1.0019692182540894,-36.91588230133057,-0.013949256273917854,0.9254996180534363,0.000251413248,0.14874267578125,0.013312464,0.2,553.1895751953125,1207.3640625,5269,0.09945600000000135,0.29836800000000085,0.29836800000000085,0.09945600000000135,0.29836800000000085
0.03483648000000047,-0.00010584240382669792,-0.009788243300444772,24330240,3272.40176696,-0.4530594392145699,0.293060148605152,-0.08820054754300641,-0.17776675405339926,-0.0005844780157104137,0.0,0.0,3.380814265404963,-1.9470493795002406e-07,-1.4558853275236103e-06,0.0,0.0,0.0,-0.02180064003507595,0.0,0.22721354166666669,0.0,0.012858072916666666,1.9999887273903931,0.0,0.0,-1.037539821686023,-1.395907910876373e-05,1320,-3.092120200815725e-09,-0.005013020833333375,0.0,0.0,-0.005303382324489694,0.2985984000000009,-0.019665564191882885,0.0,-0.08455267596569077,-0.13607066687890382,0.0,2367.97,-0.002433957534858935,0.014929920000000044,0.0,2.5157648900560106,5839,0.6920373759999998,0.46654215515143915,0.01,1.1943936000000035,0.0,0.5044398278877127,4166,1.0018038749694824,-36.91380138397217,-0.013237695483257993,0.8940001130104065,0.00025137638399999997,0.1692138671875,0.016017921,0.2,259.95562744140625,647.9804656982421,5273,0.09953280000000135,0.2985984000000009,0.2985984000000009,0.09953280000000135,0.2985984000000009
0.03486336000000047,-0.00010795056623872848,-0.010904705226036393,24348672,3125.8342432699997,-0.4744395696891767,0.3050095738800055,-0.08424004815506601,-0.18218589416892797,-0.0004528937122183578,0.0,0.0,3.3156112772248654,-1.9059045976184148e-07,-1.5357010478603153e-06,0.0,0.0,0.0,-0.02826817069553925,0.0,0.2221950954861111,0.0,0.015625,1.9999893716343355,0.0,0.0,-1.0461406566740399,-1.4338793484639079e-05,1321,-2.9722427795747713e-09,-0.004633246527777814,0.0,0.0,-0.0056719846810217795,0.2988288000000009,-0.019838999571674787,0.0,-0.08453865910807458,-0.1329379652911865,0.0,2270.74,-0.002373693323884549,0.014941440000000045,0.0,2.436558431808258,5839,0.6920312319999998,0.45196383949690755,0.01,1.1953152000000036,0.0,0.5068523531259235,4169,1.0021905899047852,-36.91749877929688,-0.013805620418861509,0.9105459451675415,0.00025133952,0.20087890625,0.016571958,0.2,687.2692260742188,1123.4810485839844,5277,0.09960960000000135,0.2988288000000009,0.2988288000000009,0.09960960000000135,0.2988288000000009
0.034890240000000475,-0.00010733238642463023,-0.012185855342824892,24367104,3307.56312931,-0.47192402278589046,0.2752590406173529,-0.05328476882481986,-0.18085775298125673,-0.0007040450636263631,0.0,0.0,3.305132940612357,-1.8291132920289257e-07,-1.5112300939732483e-06,0.0,0.0,0.0,-0.03131100843904169,0.0,0.22330729166666666,0.0,0.0234375,1.999989146103444,0.0,0.0,-1.052233558073096,-1.4489268410164391e-05,1322,-2.8566270057924974e-09,-0.004578993055555591,0.0,0.0,-0.006216661693720892,0.2990592000000009,-0.024672370758993464,0.0,-0.08420476748423249,-0.12789838516375765,0.0,2399.27,-0.002355376907323981,0.014952960000000046,0.0,2.4276480460113445,5839,0.6920250879999998,0.2843648263545841,0.01,1.1962368000000037,0.0,0.5075649375429876,4173,1.0016165971755981,-36.91372489929199,-0.011436697992030532,0.8919263482093811,0.000251302656,0.14449462890625,0.012896563,0.2,472.84136962890625,1651.1196411132812,5281,0.09968640000000135,0.2990592000000009,0.2990592000000009,0.09968640000000135,0.2990592000000009
0.034917120000000475,-0.00010401749398989987,-0.00960019650214026,24385536,3390.5783513799997,-0.48850985387221546,0.2840675316208658,-0.05385132213070936,-0.18100338003654415,-0.0003473563547633205,0.0,0.0,3.3165012885400813,-1.9636418646650486e-07,-1.474670451866361e-06,0.0,0.0,0.0,-0.019307665339598837,0.0,0.22176106770833334,0.0,0.016004774305555556,1.999989367303127,0.0,0.0,-1.0588389517926906,-1.4314916425767597e-05,1323,-2.5127257815897597e-09,-0.005013020833333375,0.0,0.0,-0.0052253827225573375,0.29928960000000093,-0.024125684316259135,0.0,-0.08450434588109652,-0.12795596157083844,0.0,2452.91,-0.0022259696139278248,0.014964480000000047,0.0,2.4494356312660632,5839,0.6920189439999999,0.2546689607571328,0.01,1.1971584000000037,0.0,0.5051226238663523,4176,1.0011026859283447,-36.90634536743164,-0.009221791382879018,0.9214332103729248,0.000251265792,0.1391357421875,0.013187851,0.2,553.4388427734375,1308.0302337646485,5285,0.09976320000000136,0.29928960000000093,0.29928960000000093,0.09976320000000136,0.29928960000000093
0.034944000000000475,-0.00010577825544783349,-0.009834900256276846,24403968,3407.8228495599997,-0.46294390703959754,0.283357788472747,-0.051636803926328086,-0.18130501770599528,-0.00040829916744525307,0.0,0.0,3.3558926020825206,-1.9105763315989084e-07,-1.5972040936469363e-06,0.0,0.0,0.0,-0.01935713980727494,0.0,0.21988932291666666,0.0,0.022026909722222224,1.9999900088567388,0.0,0.0,-1.051702336550458,-1.3651683953281042e-05,1324,-2.8224235517818866e-09,-0.004861111111111151,0.0,0.0,-0.004447035484289361,0.29952000000000095,-0.025641079289286498,0.0,-0.08434202422585707,-0.13169215890676178,0.0,2469.16,-0.0021843150626466704,0.014976000000000048,0.0,2.4935241875064262,5839,0.6920127999999999,0.34222630178647995,0.01,1.1980800000000038,0.0,0.5056624706810413,4179,1.001387357711792,-36.90861778259277,-0.013639754464384169,0.8591333627700806,0.000251228928,0.1415771484375,0.012277904,0.2,863.546142578125,1781.7060791015624,5289,0.09984000000000136,0.29952000000000095,0.29952000000000095,0.09984000000000136,0.29952000000000095
0.034970880000000475,-0.00010613902716875854,-0.010150243853980341,24422400,3310.20006587,-0.4545871275357746,0.2748956357635524,-0.053943636478236745,-0.18083689690408394,-0.00041687605343984017,0.0,0.0,3.2984907935128946,-1.8779060665635777e-07,-1.4825512687890856e-06,0.0,0.0,0.0,-0.016639316053961847,0.0,0.2177463107638889,0.0,0.013943142361111112,1.9999889335646124,0.0,0.0,-1.0401398852549737,-1.3757965862320795e-05,1325,-2.7528468287035542e-09,-0.004774305555555594,0.0,0.0,-0.0045294455500597035,0.29975040000000097,-0.014617212717041373,0.0,-0.0842964928952718,-0.13217649759884995,0.0,2410.49,-0.002453066872346466,0.01498752000000005,0.0,2.451240418300395,5839,0.6920066559999999,,0.01,1.1990016000000039,0.0,0.5028757610379931,4182,1.0014432668685913,-36.910230445861814,-0.012824857723899186,0.9034386873245239,0.000251192064,0.13404541015625,0.013300921,0.2,363.68505859375,896.0173858642578,5293,0.09991680000000136,0.29975040000000097,0.29975040000000097,0.09991680000000136,0.29975040000000097
0.034997760000000475,-0.00010687220048155637,-0.010963480900468957,24440832,3160.5477687000002,-0.4389526564334602,0.28419642710459947,-0.05650053076568578,-0.1821352433804601,-0.0005788354603930958,0.0,0.0,3.309141457011767,-1.955905134428963e-07,-1.6098995041075217e-06,0.0,0.0,0.0,-0.01062885264953154,0.0,0.22770182291666666,0.0,0.015733506944444444,1.9999896119129734,0.0,0.0,-1.049588648785129,-1.4153540920079729e-05,1326,-2.6613877609219614e-09,-0.004665798611111148,0.0,0.0,-0.006081956200000406,0.299980800000001,-0.0373711808315986,0.0,-0.08427810200987454,-0.12891617772880218,0.0,2305.12,-0.0023120848485506267,0.01499904000000005,0.0,2.4551122771677125,5839,0.6920005119999999,0.2584605544611334,0.01,1.199923200000004,0.0,0.5040670451328773,4185,1.001466989517212,-36.910140419006346,-0.01229916928568855,0.884253978729248,0.0002511552,0.1348876953125,0.012423152,0.2,302.4039001464844,1093.8346771240235,5297,0.09999360000000136,0.299980800000001,0.299980800000001,0.09999360000000136,0.299980800000001
0.035024640000000475,-0.00010634521935241076,-0.011381443697247955,24459264,3006.844811959999,-0.43629959586315237,0.2576277967094826,-0.05153699170729251,-0.1795333344214584,-0.00039412726792593125,0.0,0.0,3.3240694575152365,-1.9585856375460364e-07,-1.4978905098333115e-06,0.0,0.0,0.0,-0.03524418303371412,0.0,0.2412109375,0.0,0.019259982638888888,1.9999899227115334,0.0,0.0,-1.0389181728389538,-1.4159816228656978e-05,1327,-2.7694412769852454e-09,-0.004720052083333371,0.0,0.0,-0.004388538177101939,0.300211200000001,-0.05755642440828866,0.0,-0.0848251136951453,-0.13886227218018965,0.0,2181.73,-0.002357753347559611,0.015010560000000051,0.0,2.476911526552232,5839,0.6919943679999998,0.5004439755683511,0.01,1.200844800000004,0.0,0.5040493959399939,4188,1.0014004707336426,-36.90848503112793,-0.011086351645644754,0.9056242108345032,0.000251118336,0.1024658203125,0.010318587,0.2,581.3678588867188,951.0236450195313,5301,0.10007040000000136,0.300211200000001,0.300211200000001,0.10007040000000136,0.300211200000001
