reward_terms/coef_rate,reward_terms/angmom,reward_terms/hip_roll,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/torque,reward_terms/vz,time/iterations,reward_terms/stop,reward_terms/energy,reward_terms/residual,reward_terms/clearance,curriculum/eff_scale,time/total_timesteps,reward_terms/stance_time,reward_terms/upright,time/fps,reward_terms/ang_xy,reward_terms/alive,reward_terms/phase_contact,reward_terms/height,reward_terms/air_time,reward_terms/foot_slip,curriculum/ent_coef,reward_terms/stance,time/time_elapsed,reward_terms/motor_vel,reward_terms/fwd_speed,curriculum/stance_ratio,rollout/ep_len_mean,reward_terms/overrun,reward_terms/time,reward_terms/action_rate,train/clip_range,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/std,train/n_updates,train/loss,train/value_loss,train/clip_fraction,train/explained_variance
-0.7223156927108572,-0.19326222704154017,-0.024807494122893792,-142.03741456,-3.628211617770163e-09,-0.030175706722882206,-0.07804880119275187,271,0.0,-0.0031168254091725528,-0.49655907780611497,0.048804666143541654,0.082944,4995072,-0.05648322552507226,-0.3069168330581914,3007,-0.384594923088213,0.5,-0.38980909655174534,-0.01455515266673025,1.62759970407933e-05,-0.6151349543998009,0.01,-0.01716083517766948,1660,-0.0008828275666395034,-0.11013830205752473,0.63092288,50.47,0.0,0.0,-0.11024121082674952,0.2,0.026973868,-34.06464157104492,-0.020382499671541154,0.0003,1.0010600090026855,34089,0.15798741579055786,1.06708482503891,0.248876953125,0.7900938987731934
-0.7287912149417832,-0.19215389356497106,-0.02363387015109937,-139.3399262,-3.643520499751926e-09,-0.03052286116716256,-0.07594457531636055,272,0.0,-0.0031655823568537025,-0.49599311901159315,0.0503947946240008,0.0832512,5013504,-0.05331862637831364,-0.29902138229644876,3007,-0.3843307188330802,0.5,-0.3872668066940397,-0.013902971061017542,2.278642690119644e-05,-0.6169460372021911,0.01,-0.011675202860416565,1666,-0.000896716795834132,-0.099279115378542,0.6308522240000001,47.38,0.0,0.0,-0.11159018191168817,0.2,0.027845312,-34.06072521209717,-0.020146511006169023,0.0003,1.0007593631744385,34093,0.1376717984676361,1.0060729742050172,0.2599609375,0.8086827993392944
-0.7250035623272537,-0.18986047529133432,-0.025457006825243034,-139.50090815000001,-3.814446835741982e-09,-0.03028197419900021,-0.07645970448630043,273,0.0,-0.003112332114959798,-0.49648580131123815,0.0488228241008746,0.0835584,5031936,-0.05107795662802851,-0.31084148820485746,3007,-0.38208221693111977,0.5,-0.39125603251431557,-0.015048651501153372,1.085066146010326e-05,-0.6072668275489347,0.01,-0.01929261435814721,1672,-0.0008721428877161792,-0.12195946975759075,0.6307815680000001,47.48,0.0,0.0,-0.10928807509757564,0.2,0.030090308,-34.061241912841794,-0.021331519167870284,0.0003,1.0008333921432495,34097,0.1299189329147339,1.0711764633655547,0.26363525390625,0.8018909096717834
-0.733564080305699,-0.18586830480948413,-0.02445626842206181,-141.96535225000002,-3.6088770442191014e-09,-0.030424645417493974,-0.07549682882104654,274,0.0,-0.003093941262473499,-0.4980559816394753,0.047284311444473065,0.0838656,5050368,-0.06229865238937135,-0.32092853873565297,3007,-0.3889063973021243,0.5,-0.3996876993393361,-0.0159411489665856,4.340260703530576e-06,-0.5958958385888491,0.01,-0.01738432441526944,1679,-0.0008696814813791744,-0.13704334960450934,0.6307109120000001,50.51,0.0,0.0,-0.10923958462760505,0.2,0.026721418,-34.0588457107544,-0.02146857257466763,0.0003,1.0007165670394897,34101,0.14008069038391113,1.0796402394771576,0.2559814453125,0.8058347702026367
-0.7330889366707402,-0.19022976064635244,-0.024753399902305438,-142.54191707,-3.568455638587952e-09,-0.030908069470373167,-0.0778996911836479,275,0.0,-0.0031962185101219787,-0.49734923718426605,0.04949296508534801,0.0841728,5068800,-0.05893819203871923,-0.3250522870707045,3007,-0.39108316105159463,0.5,-0.39605249432309475,-0.016014432778870446,2.1701361725313796e-05,-0.6118454453358805,0.01,-0.016520915519642035,1685,-0.0009001231810586286,-0.12058448175795553,0.6306402560000001,51.2,0.0,0.0,-0.11118473027207343,0.2,0.024085926,-34.060784339904785,-0.01632918210234493,0.0003,1.0013277530670166,34105,0.1314595341682434,1.137508064508438,0.20733642578125,0.7524126768112183
-0.7370072170378323,-0.18534430056253093,-0.026946715744638885,-141.56367487000003,-4.0104339570686175e-09,-0.031203848693996887,-0.07560673481626307,276,0.0,-0.0032013269407924,-0.4974695363303028,0.0490233052223384,0.08448,5087232,-0.06528367703140248,-0.3177478131271148,3007,-0.3845301640426534,0.5,-0.39474294748254307,-0.015536317629112213,2.170132292020652e-05,-0.6096979166211036,0.01,-0.019361358115316217,1691,-0.0008976463990486688,-0.13034193147107848,0.6305696000000001,49.95,0.0,0.0,-0.11098638456861692,0.2,0.029092044,-34.065220260620116,-0.021809073537588118,0.0003,1.0011076927185059,34109,0.10115233063697815,0.9725641995668411,0.25743408203125,0.8173730373382568
-0.7268150765487156,-0.19355073299677167,-0.02544008777899094,-143.32888404999997,-3.801233311379804e-09,-0.030603244236545493,-0.07570584052901029,277,0.0,-0.0031419469572650954,-0.4964116118882619,0.04856302451778422,0.0847872,5105664,-0.059632637377944775,-0.329398614068104,3007,-0.3920812196045109,0.5,-0.396027518894277,-0.01654545053768257,2.061629654943115e-05,-0.6117164932292074,0.01,-0.01547901610412752,1697,-0.0008862847580173544,-0.12823564163986534,0.6304989440000001,51.93,0.0,0.0,-0.10906314674415307,0.2,0.02802894,-34.06390266418457,-0.01998958901967853,0.0003,1.001109004020691,34113,0.08594584465026855,1.041150063276291,0.256201171875,0.805351972579956
-0.7243069559423091,-0.19164448843833223,-0.024862530803855545,-140.10102876000002,-3.6907758719596103e-09,-0.03133797666953788,-0.07897684490962853,278,0.0,-0.0032397810671322583,-0.49695692600941055,0.05175252775444171,0.0850944,5124096,-0.054844227923442505,-0.3321339646267388,3007,-0.3847935105797558,0.5,-0.3877842956810931,-0.01671322080003838,2.1701352024036976e-05,-0.6180233896837918,0.01,-0.010879172183322478,1703,-0.0009129360243506421,-0.09591973165138593,0.6304282880000001,48.69,0.0,0.0,-0.11091546845159878,0.2,0.02677399,-34.059658241271975,-0.019747535861097277,0.0003,1.0008320808410645,34117,0.14835992455482483,1.0395583480596542,0.25107421875,0.8158258199691772
-0.7219923217707811,-0.18756880509234558,-0.023398912812033268,-142.0356138,-3.689793854154679e-09,-0.030917049775241044,-0.07702089220053566,279,0.0,-0.003191597198069853,-0.49617416648911283,0.05210309399804311,0.0854016,5142528,-0.05490390583064356,-0.31169399535700365,3007,-0.38386951498084376,0.5,-0.3891668726024155,-0.015616319246201382,3.9062443344543375e-05,-0.6059412777564203,0.01,-0.012821287497758165,1709,-0.0009080068587502779,-0.09031954727664665,0.6303576320000001,50.57,0.0,0.0,-0.1103617482351922,0.2,0.027128438,-34.06233882904053,-0.020398560212925076,0.0003,1.001168131828308,34121,0.152922123670578,1.0840297758579254,0.26048583984375,0.8177376389503479
-0.7200575101470915,-0.1981916074509643,-0.02461985826292616,-139.72632038999998,-3.6902993465063334e-09,-0.031094535004863436,-0.08189073004622599,280,0.0,-0.0032148377177149585,-0.49598996509859716,0.053209206789383734,0.0857088,5160960,-0.05287591584136761,-0.3226660798263348,3007,-0.3900490214853515,0.5,-0.3843583730431684,-0.015828650738660337,1.627600674207012e-05,-0.6152510613953486,0.01,-0.014469317544299235,1715,-0.0009129188047402754,-0.09856962836401847,0.630286976,48.62,0.0,0.0,-0.11049427526408127,0.2,0.02954109,-34.0683536529541,-0.020347043545916675,0.0003,1.0014227628707886,34125,0.12402230501174927,1.0762967348098755,0.275634765625,0.8103164434432983
-0.7165955198179498,-0.18986794829761955,-0.025384523033346082,-142.29111611,-3.949733861959068e-09,-0.03140777918794059,-0.07420909771109666,281,0.0,-0.0032403105244851573,-0.4963260125491245,0.051030783876141544,0.086016,5179392,-0.057122872823836386,-0.305719683310546,3008,-0.37967661496689803,0.5,-0.3885873754207785,-0.015118989324683621,1.844613709383541e-05,-0.6114130389641611,0.01,-0.014026174800961994,1721,-0.0009277437377425277,-0.09354043120613975,0.63021632,51.16,0.0,0.0,-0.11118064030824056,0.2,0.028191706,-34.06617603302002,-0.019847474060952663,0.0003,1.0011711120605469,34129,0.18198278546333313,1.1474299013614655,0.26651611328125,0.8034334182739258
-0.7188157926979373,-0.1920412996242188,-0.025455155556343576,-145.66730526999999,-3.819570340729896e-09,-0.03160847026357763,-0.07913203486317692,282,0.0,-0.0032749793776795004,-0.49715048489419,0.055553203568394854,0.0863232,5197824,-0.054041279442673035,-0.31459969916621033,3008,-0.37986849068421585,0.5,-0.37933367678675556,-0.015709219057555276,3.363709806257652e-05,-0.6145211370916928,0.01,-0.01415444696074377,1727,-0.0009410568914611444,-0.077618857017444,0.630145664,54.92,0.0,0.0,-0.11211793198147989,0.2,0.024226783,-34.06470375061035,-0.01953605217859149,0.0003,1.0012075901031494,34133,0.1633509397506714,1.0304821878671646,0.240673828125,0.8132979869842529
-0.7208711186901555,-0.18189041479654483,-0.02520088137144636,-142.63906588999998,-3.801824934992277e-09,-0.031651467715229274,-0.07699282001006956,283,0.0,-0.0032827293164837566,-0.49704569050205955,0.052862222184938856,0.0866304,5216256,-0.055547895608469844,-0.31250857425650413,3008,-0.3776734757104993,0.5,-0.3847595550583732,-0.016286098294540717,1.953120226971805e-05,-0.6173659889822727,0.01,-0.01948581804450212,1734,-0.0009360647330841938,-0.09649919266016287,0.630075008,52.19,0.0,0.0,-0.11159984436320583,0.2,0.023263952,-34.06904182434082,-0.021376405586488546,0.0003,1.0013411045074463,34137,0.15932676196098328,1.0870453655719756,0.22408447265625,0.8139696717262268
-0.7188323322215107,-0.19239413525230897,-0.023638164512953697,-141.50191788,-3.7002376226763675e-09,-0.031906350384327875,-0.08118325521386519,284,0.0,-0.0033100369675987023,-0.49708555787430675,0.05477434416530657,0.0869376,5234688,-0.0495214252037436,-0.3163107081963311,3008,-0.38397730274781244,0.5,-0.3795038417951588,-0.016358304748547863,1.844613709383541e-05,-0.6167147778328661,0.01,-0.012373081604707445,1740,-0.000941410246602165,-0.08465527733898105,0.630004352,50.69,0.0,0.0,-0.11180958068214032,0.2,0.027156439,-34.064025688171384,-0.021593819453846662,0.0003,1.000989317893982,34141,0.1607910692691803,1.154700118303299,0.24718017578125,0.81534743309021
-0.7107234339157671,-0.18699407130775722,-0.022967235103509967,-139.97765601999998,-3.744745746044667e-09,-0.03223466171114584,-0.07737120096050545,285,0.0,-0.0033330655834556385,-0.4955544244559113,0.05511903223176515,0.0872448,5253120,-0.04733989569164502,-0.3116044699240495,3008,-0.3795041819669415,0.5,-0.3753194222809228,-0.015656056033942465,2.3871482375802265e-05,-0.6110543777072283,0.01,-0.013613125516759281,1746,-0.0009468725685102468,-0.06922107386348907,0.629933696,49.07,0.0,0.0,-0.11171402599800778,0.2,0.02613211,-34.064404296875,-0.02100745724164881,0.0003,1.001235842704773,34145,0.17329666018486023,1.1458853483200073,0.25069580078125,0.8197961449623108
-0.7152485833835392,-0.18741191027596582,-0.026061025611746835,-143.86885307000003,-3.811439389800386e-09,-0.0317669956885856,-0.07822742784016183,286,0.0,-0.003312008490721564,-0.49672981479713385,0.055796664450893645,0.087552,5271552,-0.05278910974771457,-0.3233240690107777,3008,-0.3860066630948118,0.5,-0.38642516799971416,-0.016515307213121836,1.953121197099487e-05,-0.6162490067318549,0.01,-0.016072259083889692,1752,-0.000942840379913009,-0.0732511824173662,0.62986304,53.22,0.0,0.0,-0.11049922595876424,0.2,0.026027877,-34.06727275848389,-0.02003004364669323,0.0003,1.0011625289916992,34149,0.24446570873260498,1.2368561685085298,0.25955810546875,0.8074852824211121
-0.707843941496911,-0.18997007199737828,-0.024366062056341273,-140.48774959000002,-3.5732839626119933e-09,-0.03168398202666488,-0.08162289589509025,287,0.0,-0.0032990998489026194,-0.4971161990957834,0.055860299216692194,0.0878592,5289984,-0.048095102266718946,-0.31591833190339297,3008,-0.37991673099550666,0.5,-0.3778679414762934,-0.016130052639380804,5.208329336407284e-05,-0.6145481372352672,0.01,-0.014823109345424005,1758,-0.0009512548578427862,-0.07374090052583318,0.629792384,49.79,0.0,0.0,-0.11109059708758158,0.2,0.030059695,-34.06247100830078,-0.019494024710729717,0.0003,1.001105785369873,34153,0.159419983625412,1.1169333159923553,0.2793212890625,0.8234158754348755
-0.720232827412656,-0.1889738373375939,-0.024074136253958562,-141.88595428,-3.802317355605907e-09,-0.03203104264144053,-0.08111375314810426,288,0.0,-0.0032910995958979755,-0.4970552086605788,0.05293879083362398,0.0881664,5308416,-0.05522834413568489,-0.31599904117711486,3008,-0.3905122082092507,0.5,-0.3896795351967045,-0.016167046458617766,3.689229359022445e-05,-0.6115076568084553,0.01,-0.01663553511887457,1764,-0.0009377491506265927,-0.10394654826814259,0.629721728,50.82,0.0,0.0,-0.10992682720894398,0.2,0.026658002,-34.059206581115724,-0.01736611103406176,0.0003,1.0007096529006958,34157,0.19160166382789612,1.1702051997184753,0.24415283203125,0.8080724477767944
-0.7090626052572504,-0.19487092818906818,-0.02262960081179572,-141.35435182,-3.699338998938776e-09,-0.031977688699443875,-0.08140568163756129,289,0.0,-0.0033401279937948273,-0.4968715261017798,0.05696951051312355,0.0884736,5326848,-0.054611483921891905,-0.31568663181539813,3008,-0.38287734093376147,0.5,-0.37917227625928435,-0.01543953359961081,1.4105866689028011e-05,-0.6133082192124731,0.01,-0.006328134097033576,1770,-0.0009693747736762992,-0.031895712939952546,0.629651072,51.25,0.0,0.0,-0.11180575744993049,0.2,0.027644321,-34.057673645019534,-0.020835869677830486,0.0003,1.0009160041809082,34161,0.14837831258773804,1.1193473100662232,0.2611572265625,0.8279646039009094
-0.7173261236269457,-0.19396319703009743,-0.025782210176475244,-144.41613268,-3.9260888328833874e-09,-0.03292496342492621,-0.08346755423353064,290,0.0,-0.003360598187378477,-0.4974587048279585,0.05536287420796358,0.0887808,5345280,-0.05411017967142268,-0.34328041219922567,3008,-0.39110579754971964,0.5,-0.38495607164276097,-0.01763042645673938,4.01474988191492e-05,-0.6270624654213639,0.01,-0.017713969894805195,1776,-0.0009551822030678841,-0.08360076741124202,0.629580416,53.6,0.0,0.0,-0.11136822310454117,0.2,0.02515092,-34.05860652923584,-0.020154162286780776,0.0003,1.0007033348083496,34165,0.21256619691848755,1.216558676958084,0.25203857421875,0.8164445161819458
-0.7168373050973542,-0.18165381728002739,-0.02392614283248359,-144.80029940000003,-3.7678074231839635e-09,-0.032754270056648355,-0.0732625829524412,291,0.0,-0.0033885135505627635,-0.4962367565210077,0.05260513872070133,0.089088,5363712,-0.055428540589572445,-0.28930700427459105,3008,-0.37684515304477506,0.5,-0.3822972264619311,-0.014037923667135558,2.0616286848154334e-05,-0.6021080678052997,0.01,-0.010757408949926219,1782,-0.0009780705435177737,-0.07778903739746619,0.62950976,54.19,0.0,0.0,-0.11217507047721903,0.2,0.02556605,-34.055106735229494,-0.01873821795452386,0.0003,1.000633716583252,34169,0.1712726652622223,1.1667236030101775,0.2419189453125,0.8238740563392639
-0.7200820784123075,-0.18654387523265997,-0.024553180684494105,-141.85417818999997,-3.817336733938565e-09,-0.03289042098511144,-0.07627301286964608,292,0.0,-0.003394264235007816,-0.49802688101704956,0.05004198534433959,0.0893952,5382144,-0.06306470875117359,-0.30986021190797386,3008,-0.38592912280281594,0.5,-0.3898289537871602,-0.015228714992870056,2.278642690119644e-05,-0.6052451568002137,0.01,-0.011324005680466388,1789,-0.000967727349202931,-0.11074112663780179,0.629439104,51.24,0.0,0.0,-0.11202992439546801,0.2,0.024626885,-34.05787029266357,-0.020444191712886094,0.0003,1.000827431678772,34173,0.1817251443862915,1.167293095588684,0.2265869140625,0.829176664352417
-0.717418850651005,-0.1862692332678827,-0.024867078137107968,-143.60337227,-3.739680590333219e-09,-0.032741440703602145,-0.07619350294216307,293,0.0,-0.003391444997615278,-0.49772673530085104,0.05234331212372405,0.0897024,5400576,-0.059876778701436706,-0.3159881496408478,3008,-0.38590637251993354,0.5,-0.3855180448404321,-0.016715337408342423,1.085066146010326e-05,-0.6082495392878382,0.01,-0.012168780391949376,1795,-0.0009668009289363585,-0.0869862139232358,0.629368448,53.3,0.0,0.0,-0.11090710959644841,0.2,0.026100378,-34.064750862121585,-0.02129663066007197,0.0003,1.001054286956787,34177,0.1659943163394928,1.1541584134101868,0.24609375,0.8207700252532959
-0.7104622603952,-0.19372089913601218,-0.024405684519885472,-138.98250797,-3.7648843557319676e-09,-0.03303648426778647,-0.08224841682462887,294,0.0,-0.0034474087102482416,-0.4976585605526141,0.056023209003273816,0.0900096,5419008,-0.05209738022272682,-0.32046810992196556,3008,-0.38677918610643186,0.5,-0.3751946529702089,-0.015485585098060547,1.3020791811868548e-05,-0.6124118477835444,0.01,-0.016426633050907316,1801,-0.0009933497243959288,-0.07515615976467765,0.629297792,48.17,0.0,0.0,-0.11272656491167424,0.2,0.025860298,-34.06259746551514,-0.020516395452432334,0.0003,1.0007436275482178,34181,0.20403951406478882,1.246544075012207,0.24814453125,0.8203555345535278
-0.7148815256344307,-0.19294395847618856,-0.023611383938813787,-137.56970035999998,-3.8525255692766765e-09,-0.033061047196821444,-0.0789838537303929,295,0.0,-0.0034362918547844305,-0.4979229586982748,0.053543696216939655,0.0903168,5437440,-0.05465271423357384,-0.3297995828191308,3008,-0.3890716960346702,0.5,-0.3837957681987535,-0.016708991254220703,2.4956566954238548e-05,-0.619071884418494,0.01,-0.00922551563286125,1807,-0.0009875921341385254,-0.06789259495707037,0.629227136,46.71,0.0,0.0,-0.11113364367520753,0.2,0.026550442,-34.06205310821533,-0.018497152370400727,0.0003,1.0007567405700684,34185,0.27661463618278503,1.2386143028736114,0.26182861328125,0.8296023607254028
-0.7091720339686631,-0.18766005324389956,-0.02320872174843827,-143.58514355,-3.84253143702832e-09,-0.03287297598126838,-0.08131286339923469,296,0.0,-0.003455274959087717,-0.49683783017955485,0.05785640700329247,0.090624,5455872,-0.05339457807874876,-0.3223890337901323,3008,-0.3742602032486654,0.5,-0.3728282637501187,-0.016798781195188885,4.01474988191492e-05,-0.6182607711945348,0.01,-0.01193220848057919,1813,-0.0010076794625404496,-0.028347654237910122,0.62915648,53.52,0.0,0.0,-0.1112050785504162,0.2,0.027951311,-34.05972785949707,-0.01985880509018898,0.0003,1.0011056661605835,34189,0.2389286756515503,1.1854328632354736,0.24896240234375,0.8272038698196411
-0.7146285862239463,-0.18992741100525617,-0.024122105744734564,-141.22311421999999,-3.544691542369492e-09,-0.03325495115015807,-0.07897798727430298,297,0.0,-0.0034601996615366646,-0.4983690530359008,0.05487378496547995,0.0909312,5474304,-0.060185482067431115,-0.31811729659717874,3008,-0.3841422513699054,0.5,-0.3845055676600865,-0.01638437947128071,1.4105866689028011e-05,-0.6151766189763994,0.01,-0.012140184671439454,1819,-0.0010024039748788608,-0.05151335978876345,0.629085824,50.85,0.0,0.0,-0.11219352067078919,0.2,0.027407572,-34.05950088500977,-0.02101346063427627,0.0003,1.0007761716842651,34193,0.2967510223388672,1.306172001361847,0.2552978515625,0.8225964903831482
-0.7112488155202169,-0.18720488613813008,-0.02378129217143898,-141.51477889,-3.816070358942672e-09,-0.03309415493004016,-0.08107616309007101,298,0.0,-0.00343283716345592,-0.49811757615502145,0.05711627607540458,0.0912384,5492736,-0.05527174718574517,-0.3191164848568971,3008,-0.3776727421575151,0.5,-0.37987535519281,-0.01678344225567918,3.906242394198974e-05,-0.612406906824389,0.01,-0.009644899252790858,1825,-0.000999515481064449,-0.04855394279016635,0.629015168,51.2,0.0,0.0,-0.11008728465999139,0.2,0.023974005,-34.055433654785155,-0.02251623107586056,0.0003,1.0005342960357666,34197,0.21030718088150024,1.2419011890888214,0.23953857421875,0.8255240321159363
-0.7100182770510552,-0.19097451380130717,-0.02529734258929034,-147.58065263999998,-3.778345971731573e-09,-0.03286695465961454,-0.08430427046708187,299,0.0,-0.0034271578367300677,-0.4982933292465392,0.05805956137059801,0.0915456,5511168,-0.0609732396696927,-0.33125491005446284,3008,-0.3826644241877211,0.5,-0.38034161228674035,-0.016915790707917464,2.7126677903450196e-05,-0.6187799669417949,0.01,-0.012164549800832277,1831,-0.0010030287868971219,-0.038542779409367,0.628944512,58.19,0.0,0.0,-0.11006508445460533,0.2,0.026261652,-34.0641731262207,-0.020588406734168528,0.0003,1.0014457702636719,34201,0.19068989157676697,1.2483227491378783,0.248388671875,0.8315708041191101
-0.7210447023607043,-0.18570377552197354,-0.024956160231547193,-139.57849188999998,-3.75208420457094e-09,-0.03361719516076953,-0.07580871706170461,300,0.0,-0.0035177739996820542,-0.49724347172913963,0.0538066903455662,0.0918528,5529600,-0.060463799288198866,-0.30683203794465386,3008,-0.38156492389194385,0.5,-0.3847704442548443,-0.01579057562010153,4.5572902308776975e-05,-0.6107297235347653,0.01,-0.016557235446411155,1838,-0.0010157515075009146,-0.07441896951089405,0.628873856,48.58,0.0,0.0,-0.1117802025673105,0.2,0.023623098,-34.06352787017822,-0.02015629500383511,0.0003,1.0009782314300537,34205,0.28506335616111755,1.275514590740204,0.22476806640625,0.836156964302063
-0.709327966947277,-0.18653075694815424,-0.024486362959577665,-140.60986828,-3.8336826341324544e-09,-0.03332960126545242,-0.07763408943612597,301,0.0,-0.003456918560812803,-0.4967517442047187,0.058822311407107065,0.09216,5548032,-0.052333377891853966,-0.32199853366159226,3008,-0.380507605346314,0.5,-0.37889779514283295,-0.015994768614819323,2.7126677903450196e-05,-0.5948481274079545,0.01,-0.00930420001376673,1844,-0.001012901176271599,-0.013624501774735781,0.6288032,50.82,0.0,0.0,-0.11031829163728703,0.2,0.028886804,-34.07155494689941,-0.021360958355944603,0.0003,1.001875400543213,34209,0.24456441402435303,1.331133133172989,0.2677734375,0.8185800313949585
-0.7088006125617216,-0.1872981465305885,-0.02332144343136791,-142.44258791,-3.6793787688673745e-09,-0.03367807114529951,-0.08008586434799932,302,0.0,-0.003508178637763928,-0.49841464119695267,0.0573736591994998,0.0924672,5566464,-0.056417037226815916,-0.31772928968409153,3008,-0.3858152007300188,0.5,-0.380988048546673,-0.016396875004287978,2.3871462973248628e-05,-0.6081572304581925,0.01,-0.008982202313318845,1850,-0.0010193464903961677,-0.04363284963442471,0.628732544,52.57,0.0,0.0,-0.11135744434447359,0.2,0.02266639,-34.07541694641113,-0.019702707731630652,0.0003,1.0019131898880005,34213,0.2198842167854309,1.304578286409378,0.2185791015625,0.8347422480583191
-0.6973606444145591,-0.18602458800350674,-0.024642257619154416,-137.78741605,-3.7495394604440594e-09,-0.033804830753555185,-0.08029155473553708,303,0.0,-0.0035444688285316043,-0.4976180137559481,0.05993149682776163,0.0927744,5584896,-0.05254659535583212,-0.3186754146849834,3008,-0.3751733331168951,0.5,-0.3710468112117631,-0.01632307271325755,1.1935726635985904e-05,-0.6062803323441854,0.01,-0.011673411253042477,1856,-0.0010331985151862462,-0.019987924830055678,0.628661888,47.97,0.0,0.0,-0.11136121620787803,0.2,0.023748064,-34.07120265960693,-0.02009627571096644,0.0003,1.0015294551849365,34217,0.2631405293941498,1.3466532468795775,0.2380615234375,0.8285823464393616
-0.7143610515508139,-0.18576673399891275,-0.025671980645720512,-139.48834053000002,-3.853367654448867e-09,-0.0341098652588318,-0.08110925239564318,304,0.0,-0.0035574261856895655,-0.496887469803565,0.05739995029097559,0.0930816,5603328,-0.052448397922691785,-0.31924230420969424,3008,-0.3846747170841694,0.5,-0.38030371914304,-0.01649279697663704,5.8593690886886586e-05,-0.6111693152192575,0.01,-0.013419113542767251,1862,-0.0010246261582658575,-0.047659946351777324,0.628591232,49.29,0.0,0.0,-0.11182998238910646,0.2,0.023162138,-34.06597270965576,-0.016554701374843717,0.0003,1.0010854005813599,34221,0.40971365571022034,1.527318388223648,0.25098876953125,0.8149846196174622
-0.7043620651547761,-0.18843131276146122,-0.024344954945014808,-143.42619521999998,-3.84783148464072e-09,-0.033714623328042814,-0.08219075863808381,305,0.0,-0.003536851545789429,-0.49933188653484795,0.06113468440168489,0.0933888,5621760,-0.05301859924899569,-0.33209126857696636,3008,-0.3807036615091509,0.5,-0.37381291938434114,-0.017732819573260738,4.991309510336982e-05,-0.6108703112988894,0.01,-0.009941475988525222,1868,-0.0010288000235967958,-0.016539567661807256,0.628520576,53.82,0.0,0.0,-0.11049702015508499,0.2,0.022962203,-34.06511116027832,-0.019612578873056917,0.0003,1.001030445098877,34225,0.302545428276062,1.3594639718532562,0.22420654296875,0.8330798149108887
-0.7075317390158824,-0.18852935085180017,-0.025076956684072532,-141.25773334000002,-4.133912686378938e-09,-0.034446717151444574,-0.08153946839301725,306,0.0,-0.003534755435036634,-0.4978429447385776,0.05676725622273345,0.093696,5640192,-0.04850742757844273,-0.3238919045880294,3008,-0.3800090460971009,0.5,-0.37580438496672497,-0.01655003933436731,4.557284410111606e-05,-0.6138156524892102,0.01,-0.00927039235836482,1874,-0.001016793234224549,-0.036856323372429535,0.62844992,51.52,0.0,0.0,-0.11077772063079504,0.2,0.025107842,-34.068123245239256,-0.020143462694250047,0.0003,1.001489520072937,34229,0.2736310362815857,1.4131680488586427,0.23563232421875,0.8315793871879578
-0.7069658981720657,-0.18700379819127375,-0.026530943338950744,-144.08760508,-3.84666347832502e-09,-0.034118879900347295,-0.0831943997120196,307,0.0,-0.003533188880490567,-0.49927137555922496,0.059413332988785865,0.0940032,5658624,-0.06003736922543289,-0.33593826877750843,3008,-0.3826112928699669,0.5,-0.3806857767027362,-0.017702039686797292,4.123255429375503e-05,-0.6146518012605746,0.01,-0.01814504867194432,1880,-0.0010243926026421166,-0.02951751972908254,0.628379264,55.44,0.0,0.0,-0.11045557831727247,0.2,0.02415682,-34.06881599426269,-0.019874936586711557,0.0003,1.0012192726135254,34233,0.28008726239204407,1.3406410813331604,0.2430419921875,0.8446002006530762
-0.7140107609211189,-0.18329522251650282,-0.02513520193290295,-146.71154905,-3.735630285179462e-09,-0.03399511002639249,-0.08205995977169069,308,0.0,-0.0035410518002955216,-0.497837361667248,0.0591715844800444,0.0943104,5677056,-0.060857682508261256,-0.32334970657889567,3008,-0.3835575661959231,0.5,-0.38046825539149376,-0.01696141634747293,4.4487769223956595e-05,-0.6182574949113557,0.01,-0.010497901524696639,1886,-0.0010296065425633386,-0.03742884994948073,0.628308608,56.87,0.0,0.0,-0.11102133964581225,0.2,0.026025489,-34.063421630859374,-0.018437422043643893,0.0003,1.0011005401611328,34237,0.312038391828537,1.3757925808429718,0.23031005859375,0.8306617140769958
-0.7032330249752868,-0.18717762848800124,-0.02567939031399788,-140.05071521,-3.752670259987773e-09,-0.034103632751747194,-0.08296779510869719,309,0.0,-0.003552842943087307,-0.497265826846854,0.05973481770594155,0.0946176,5695488,-0.0524934276715309,-0.31969299720445576,3008,-0.3752254289118049,0.5,-0.3770776714915397,-0.016055045719987743,3.038186372982131e-05,-0.6008947230699944,0.01,-0.010161094248205006,1893,-0.0010440525784076644,-0.028734169859959316,0.628237952,50.62,0.0,0.0,-0.11105622788193276,0.2,0.025058176,-34.060685348510745,-0.02009390383027494,0.0003,1.0007673501968384,34241,0.3108019232749939,1.4460001111030578,0.248876953125,0.8293269872665405
