reward_terms/progress,reward_terms/heading_pen,reward_terms/height,rollout/ep_rew_mean,reward_terms/hip_roll,time/total_timesteps,reward_terms/action_rate,reward_terms/lat_vel,reward_terms/track_vx,time/fps,time/time_elapsed,reward_terms/track_pos,reward_terms/air_time,reward_terms/track_heading,reward_terms/vz,reward_terms/torque,rollout/ep_len_mean,reward_terms/stance,reward_terms/track_yaw,reward_terms/yaw_rate,reward_terms/upright,reward_terms/alive,time/iterations,reward_terms/ang_xy,train/clip_fraction,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/clip_range,train/approx_kl,train/learning_rate,train/std,train/value_loss,train/loss
0.37511398449647126,-0.06669449090181714,-0.018580417871768198,457.72982936842106,-0.025940682642903796,16384,-0.07402621834065348,-0.04621056336644149,0.2920518491635746,1080,15,0.6940985212543355,-0.16638917380441853,1.318911118162788,-0.0435840741732667,-0.30866080290466913,372.3421052631579,-0.0003485777867898159,0.313009487109752,-0.4995423645400352,-0.30469808497750667,0.5,1,-0.11967995880502591,,,,,,,,,,,
0.41035438267099356,-0.08720423493697704,-0.015850202547590998,614.6192268428572,-0.01943142707156792,32768,-0.07339386711899787,-0.043090548786429976,0.3546097244071076,1038,31,0.6427446960408801,-0.1723755025468563,1.2835193604176631,-0.04088503362887894,-0.3060652980637832,428.7,-0.0020509625403300324,0.3083852575798238,-0.5083601178283862,-0.27388673686298554,0.5,2,-0.1074913642590731,0.19569091796875,-6.4441547155380245,0.9160579442977905,-0.005931298527866602,13030,0.2,0.023035098,0.0003,1.541894555091858,0.19226568639278413,0.03838009387254715
0.45603525471753104,-0.05770666949832806,-0.016814964289583754,708.44664815,-0.022837523015270554,49152,-0.07268884781045648,-0.041741050107516005,0.3677999912721371,1019,48,0.7690298722043571,-0.1649170059899916,1.3234916815775932,-0.04269313521562792,-0.3033960062837359,456.35,-0.0004456419508602341,0.3179120865930269,-0.4511323887657552,-0.307270139389148,0.5,3,-0.11524617478146236,0.256982421875,-6.442791676521301,0.9203397631645203,0.00010795507114380598,13035,0.2,0.025782349,0.0003,1.5464378595352173,0.177548161894083,0.047922100871801376
0.4157237532281144,-0.09181133437408512,-0.017722922185623605,781.3863764099999,-0.019464172929683696,65536,-0.07504940355244827,-0.04779828610012577,0.3289382476587162,1017,64,0.6480358360435319,-0.17940919421562285,1.290987425208976,-0.0430545733759786,-0.31315393782244105,480.33,-0.0004231537271433814,0.3048608894681519,-0.5423804772423781,-0.24582782264728123,0.5,4,-0.10722786337983053,0.28621826171875,-6.444214510917663,0.9350758194923401,0.0054485579952597615,13040,0.2,0.018388432,0.0003,1.5480704307556152,0.17624031007289886,0.034091975539922714
0.35131769448074746,-0.07315664476374992,-0.012243528719961457,836.9558007800001,-0.020430009404601858,81920,-0.07303754180905808,-0.03610411770137122,0.3280889880761691,1014,80,0.6851722697152588,-0.16958009151858278,1.2849147713557159,-0.03020306520232747,-0.3015874931848678,503.11,-3.819130081788219e-05,0.3222281616155004,-0.4196199836877465,-0.27909000317780264,0.5,5,-0.09986052170992459,0.209814453125,-6.442142415046692,0.9081661701202393,-0.0050930391997098924,13045,0.2,0.021715507,0.0003,1.5467348098754883,0.2185227207839489,0.051137302070856094
0.3861214087437415,-0.07086826475508307,-0.01818481518348438,872.3675421399998,-0.025159907909524746,98304,-0.07351871448333602,-0.049921388363786214,0.32231268929597506,1016,96,0.6809154659577529,-0.16741944729801617,1.2984692265101785,-0.04329069673687692,-0.304673476703147,521.86,-0.0009665233306898336,0.3091768736154682,-0.5043344771693001,-0.28439690465974443,0.5,6,-0.11265956838842263,0.1530517578125,-6.434895467758179,0.9257638454437256,-0.008325090445578099,13050,0.2,0.016712356,0.0003,1.5444393157958984,0.16789658665657042,0.03794872388243675
0.42992333224847806,-0.0688984897706508,-0.015012336862548497,861.27270804,-0.022642174467284285,114688,-0.07103190508154755,-0.03871309388125924,0.37621091245574817,1022,112,0.7887582015545996,-0.16791749395088118,1.2808510762670267,-0.040287284215374704,-0.29365789566044836,525.86,-0.001050017068007245,0.3168000190800357,-0.4544979463711978,-0.29270537425807375,0.5,7,-0.110098644549539,0.2068359375,-6.424601435661316,0.9032439589500427,-0.007580296869855374,13055,0.2,0.022798143,0.0003,1.5414568185806274,0.22919233068823813,0.06324361264705658
0.38750643260047973,-0.050757315464495564,-0.01606622766619337,878.6448988799999,-0.02157061620131597,131072,-0.07386892265819037,-0.04830595074377892,0.31582156740089523,1022,128,0.6402301487739409,-0.17466065840380907,1.336946250917208,-0.0391394065647288,-0.3048665579265256,516.64,-4.3179145801902345e-05,0.3141095397310774,-0.4608169119564466,-0.25842996832914894,0.5,8,-0.10072255394621987,0.22960205078125,-6.409086537361145,0.9240772724151611,-0.00568538554944098,13060,0.2,0.023201302,0.0003,1.5383316278457642,0.17537397071719169,0.036772966384887695
0.4092173978434826,-0.08958545305422375,-0.01511202993787758,828.4087308300001,-0.02448622194334899,147456,-0.0706250399991078,-0.04186533305814983,0.33821069646199736,1024,143,0.7319921640281476,-0.15555909497561515,1.2528746895118275,-0.04490220198453238,-0.2901360061042995,490.85,-0.00043160862791424034,0.3156225140142002,-0.44563171823240466,-0.34099753733013694,0.5,9,-0.115643018660809,0.19832763671875,-6.3963799476623535,0.9040476679801941,-0.004426409333245829,13065,0.2,0.023951035,0.0003,1.5368572473526,0.1806233212351799,0.04632912203669548
0.4598699191988055,-0.06167445817670177,-0.013144979218160558,766.7437410999999,-0.021227100652675874,163840,-0.07262357091505267,-0.04297356991041911,0.4011536737848168,1025,159,0.7914985235256543,-0.16898194733039418,1.3082768778670015,-0.03937987784124623,-0.2994794922002807,448.57,-0.00024909959986160036,0.3192439836724686,-0.433370033165743,-0.30884390319089505,0.5,10,-0.10815691498328013,0.16524658203125,-6.391599631309509,0.9203805923461914,-0.005520804517436773,13070,0.2,0.017646454,0.0003,1.537145733833313,0.19391355514526368,0.042066991329193115
0.369457248540767,-0.065547580114125,-0.013288677038304426,773.5451380699998,-0.019809423958899654,180224,-0.07206620041446077,-0.040706020347398404,0.33620164097577093,1025,175,0.6878196116183682,-0.17083253277633048,1.3041370504331198,-0.03757823915685885,-0.29597899781483555,444.83,-0.0006728287709687967,0.32808601846532565,-0.3960384909212344,-0.2781445826538367,0.5,11,-0.1052877087386022,0.21663818359375,-6.3887149572372435,0.934201180934906,-0.004389201162848621,13075,0.2,0.037493076,0.0003,1.536709189414978,0.17820098027586936,0.0310385599732399
0.38454798372096377,-0.07206226202142577,-0.015639925964473077,852.82387799,-0.020951748447114317,196608,-0.07403265574648212,-0.049191754098018965,0.3292142391054866,1026,191,0.6629917836667742,-0.17214600976876682,1.2901196580512533,-0.04067764983721876,-0.30690248494288563,495.37,-0.0003312993069612536,0.31587524812601636,-0.4656876665051376,-0.26364313207836426,0.5,12,-0.10950050974916707,0.15576171875,-6.3860218048095705,0.9203599095344543,-0.005064737040083855,13080,0.2,0.013556693,0.0003,1.538535714149475,0.18733759075403214,0.04648256301879883
0.42056031076124356,-0.07260992383677378,-0.016084109475548242,895.7004475699999,-0.018321704080122583,212992,-0.07418653421857452,-0.0491653005241753,0.32298769197086563,1025,207,0.6383118809131089,-0.17404298253313755,1.2946691218310207,-0.04042856271954074,-0.30863268379195424,522.89,-3.139468695880348e-05,0.3202575627924261,-0.4410587193347185,-0.24659889189885206,0.5,13,-0.09979840996294734,0.18980712890625,-6.386698794364929,0.9092371463775635,-0.007514700037427246,13085,0.2,0.018990356,0.0003,1.5400633811950684,0.2329810693860054,0.05037272348999977
0.39811090303159974,-0.06063823324892316,-0.011309099922297835,935.07106606,-0.019039953057030837,229376,-0.07374830374601651,-0.04178875941831599,0.294926683799714,1022,224,0.6045670911782705,-0.1737793105730816,1.3245523596353905,-0.030878653037631536,-0.30586993084277847,548.18,-2.5830634306009605e-05,0.32198847565562344,-0.4281178958517956,-0.2527652635033468,0.5,14,-0.10034942021275553,0.22762451171875,-6.389422798156739,0.9130567908287048,-0.0009603752638213337,13090,0.2,0.023289155,0.0003,1.5416256189346313,0.20162071660161018,0.05388433113694191
0.32925212389993247,-0.055601812176853366,-0.013897325718034403,980.7096740000001,-0.017213322104364787,245760,-0.07443256747800042,-0.043145458141160005,0.29595505098646196,1021,240,0.6166431734475009,-0.17375489644473419,1.3251685333634668,-0.0356402079302076,-0.3083864365572965,581.2,-1.3281576943901828e-05,0.3209294185732204,-0.43208820903776335,-0.25661192605372846,0.5,15,-0.09776690076630734,0.18538818359375,-6.387961721420288,0.9119101762771606,-0.004307347908616066,13095,0.2,0.01516013,0.0003,1.5422366857528687,0.17192459851503372,0.03888556733727455
0.33093636173250085,-0.06327044001612166,-0.013024825333873084,1026.8607159699998,-0.016223807681788043,262144,-0.07521481749820025,-0.04267958605375272,0.2923831213092851,1020,256,0.5626597668283434,-0.18162354956257332,1.3298892898185954,-0.03317086114287016,-0.31089868769806034,593.31,-1.4499169805069282e-05,0.3246479404588495,-0.41689651198844185,-0.22567211720557467,0.5,16,-0.09338165874051153,0.176806640625,-6.382299447059632,0.9127095341682434,-0.0072865458554588255,13100,0.2,0.017498206,0.0003,1.5410903692245483,0.17807040885090827,0.0468561127781868
0.46048353067561293,-0.04678593678808239,-0.014509058761606167,1027.53356179,-0.019178558345581423,278528,-0.07535259620169689,-0.05292949156000532,0.33534684923805086,1020,272,0.6408557004844121,-0.17544679143247777,1.3542675031227986,-0.03799863629499585,-0.3131332270764525,598.92,-1.0953692831507951e-05,0.31629254706186644,-0.47781228182419205,-0.24538515370890518,0.5,17,-0.10183873658042294,0.23756103515625,-6.374427580833435,0.9088284373283386,0.0009210580843500793,13105,0.2,0.016939742,0.0003,1.5417861938476562,0.15702583342790605,0.027932949364185333
0.40994632337239095,-0.0674329365887024,-0.010416889440318097,1105.74844525,-0.013092970193548114,294912,-0.07549721279624277,-0.05435252263901508,0.32606608830233164,1019,289,0.5814228529749733,-0.19183106946002226,1.3056370014660388,-0.025508432183601527,-0.31019827814899664,632.02,-2.2407608869406405e-05,0.3210390863952669,-0.4261327179343197,-0.21237596563660294,0.5,18,-0.08380270124612979,0.16190185546875,-6.368385744094849,0.9002692699432373,-0.008768472680822014,13110,0.2,0.01974684,0.0003,1.540663242340088,0.20863944217562674,0.04861915856599808
0.3500332077160332,-0.05793330414109819,-0.00968662637563508,1218.5930632500001,-0.012173897084406127,311296,-0.0764651292429755,-0.04492361506767503,0.27179478502895815,1020,304,0.5027864549599185,-0.1925171047441836,1.3248728407070303,-0.025771861969046947,-0.31505971588190573,684.7,-4.61255907994893e-06,0.32867491327528253,-0.3838412892030447,-0.21055597417650163,0.5,19,-0.08152601690476063,0.17601318359375,-6.357189035415649,0.8699009418487549,-0.004377375415060669,13115,0.2,0.016888598,0.0003,1.5395945310592651,0.1566406525671482,0.0288940891623497
0.48681144728135833,-0.04752993457945959,-0.01083974513594334,1318.99098864,-0.01429118377321673,327680,-0.07405629861067231,-0.04024911346712959,0.38246494271061204,1022,320,0.6534854607793327,-0.18017091230831284,1.3500148618967387,-0.02897808469167587,-0.30321525509288966,707.13,-0.00016788406856724965,0.33018180719667756,-0.3852527169205597,-0.22929688763997913,0.5,20,-0.08814849542423267,0.19664306640625,-6.347710180282593,0.8931089639663696,-0.002950830792542547,13120,0.2,0.014031777,0.0003,1.5412429571151733,0.12918805405497552,0.01962696760892868
0.4923659256344742,-0.050351822739978444,-0.011531561766667506,1371.9380840299998,-0.01576068136509473,344064,-0.0743791137899858,-0.05059916299495207,0.38233689968173473,1023,336,0.6504544922232016,-0.1795263811636687,1.3419166547569308,-0.030141295292961726,-0.30475417140748967,708.12,-7.785093970929174e-05,0.32528454590201045,-0.4162967586881867,-0.23382777640881933,0.5,21,-0.09489622688867881,0.169921875,-6.344608736038208,0.9009830355644226,-0.007084059389308095,13125,0.2,0.015093399,0.0003,1.5426791906356812,0.16351644396781922,0.03145396709442139
0.456627029165191,-0.042642521255822165,-0.013799907206026715,1428.15025974,-0.015041600692891424,360448,-0.0752921970647505,-0.06160860016136777,0.36448371878530683,1023,352,0.6399978364110417,-0.1882666161054658,1.370122851605048,-0.033702803849423105,-0.30840018431667154,727.31,-0.0029976229959783156,0.3271953644435322,-0.43788638405491176,-0.2112662834309764,0.5,22,-0.09321777985298828,0.1775634765625,-6.3424357891082765,0.9068936109542847,-0.0069945844588801265,13130,0.2,0.01897874,0.0003,1.5426570177078247,0.16114065423607826,0.026738226413726807
0.37624297164184134,-0.053563028705510295,-0.015687627028241963,1240.5801265799998,-0.01644846530229808,376832,-0.07522817883849564,-0.059356046455166254,0.3003451784952292,1023,368,0.58892388110493,-0.1824121235167695,1.3381937427797368,-0.036351941429459356,-0.3100845536200443,633.36,-0.0014660951653559407,0.3208350022571024,-0.46904322125617115,-0.23964199908357453,0.5,23,-0.1026943532607767,0.205126953125,-6.334701824188232,0.9016366004943848,-0.005257260985672474,13135,0.2,0.023625707,0.0003,1.5438295602798462,0.18727894350886345,0.03874284774065018
0.3702170987122102,-0.07106170141330365,-0.022664680290166418,1000.6366131499999,-0.022359465306320853,393216,-0.07719104051432413,-0.07838667271396241,0.2480615730177079,1024,383,0.5476826609081944,-0.18553468261779926,1.2953212650204762,-0.04683235594604192,-0.3212633730406812,569.58,-0.0001309638471824295,0.31164068915185034,-0.5228749499932804,-0.21300194567106326,0.5,24,-0.10764139214454897,0.26309814453125,-6.33029305934906,0.8960959315299988,-0.004284664732404053,13140,0.2,0.05393759,0.0003,1.5420417785644531,0.22960116118192672,0.07236333191394806
0.38741216898752295,-0.0828322923197041,-0.02218657463188664,720.30252452,-0.019065050117307747,409600,-0.07770336508355619,-0.0887967153893701,0.26335230667426324,1023,400,0.5347370848998172,-0.19594728115043836,1.2756736845079786,-0.043964362376324354,-0.3246881045413216,498.52,-0.000201392180345793,0.30849520261976693,-0.5314624160799787,-0.1957784695282473,0.5,25,-0.10711109023332639,0.1960693359375,-6.324051880836487,0.9081781506538391,-0.007589981501223519,13145,0.2,0.02075738,0.0003,1.5406018495559692,0.20904615223407746,0.04705365002155304
0.48728363370604144,-0.12307414666622092,-0.023612399834035572,568.4471390900001,-0.02412008503193837,425984,-0.07782613071260235,-0.10178284184539765,0.32758630974119457,1023,416,0.5890403206661069,-0.18994142126211955,1.2221270412013752,-0.04773457378819297,-0.3238548071930177,457.57,-5.914483087495417e-05,0.2969007635400749,-0.6187857077645137,-0.21406524490755832,0.5,26,-0.11610391920522624,0.1894775390625,-6.3168292760849,0.8950722813606262,-0.005649255577009171,13150,0.2,0.023600087,0.0003,1.539065957069397,0.22786015793681144,0.06355172395706177
0.46710712953155015,-0.18322557514082408,-0.026877821581775534,584.7894441,-0.019122600735447644,442368,-0.0803323203640156,-0.11664730261499805,0.3040553375967758,1023,432,0.49997318168442617,-0.20793458658226882,1.15004442081979,-0.04850984092050792,-0.33883037658624016,496.0,-0.00017494631876955544,0.289796956220685,-0.6619168030154146,-0.16363358872339182,0.5,27,-0.10124405423191041,0.19251708984375,-6.309226608276367,0.8925503492355347,-0.006483428762294352,13155,0.2,0.02174835,0.0003,1.5385985374450684,0.28111273646354673,0.07379757612943649
0.42860703218976,-0.1526566090126464,-0.02314030649682612,619.22488136,-0.016813540195477993,458752,-0.07882338562972235,-0.09780967919953285,0.27362644188671126,1023,448,0.5368225415866981,-0.1977661288492527,1.2046218814817968,-0.041152701162899784,-0.3292998099346925,520.24,-0.0018629177253569856,0.3013618663216178,-0.6038475182403605,-0.17448564960817944,0.5,28,-0.10429919565400343,0.19427490234375,-6.305597901344299,0.8698644638061523,-0.0023486359976232054,13160,0.2,0.01809305,0.0003,1.5387834310531616,0.27856217324733734,0.08961939811706543
0.41293440138985765,-0.05754061239566221,-0.018658727584421556,707.9522703099999,-0.017905092571075722,475136,-0.07693657372681573,-0.07480937185312303,0.30149832300399165,1023,464,0.5448839112319545,-0.19152833514999656,1.3303468760091164,-0.03815700038971854,-0.3197574863167927,551.41,-0.0007691179130977675,0.3182028974313986,-0.47667606094120657,-0.19931353092323628,0.5,29,-0.0984553096229474,0.22408447265625,-6.303229713439942,0.8721773624420166,0.0004272727994248271,13165,0.2,0.014127262,0.0003,1.537035346031189,0.27566431313753126,0.08702202141284943
0.4128577077127587,-0.08079278132203993,-0.016091501554097564,863.58337378,-0.015112308550264337,491520,-0.07701256111957448,-0.07468195506604632,0.3089988346233129,1024,479,0.5294841374270158,-0.20135499602656637,1.2799501341266222,-0.027107754784078085,-0.3202794574093951,622.87,-2.805780151136417e-05,0.3131866808551267,-0.4834287045989364,-0.17670915023774864,0.5,30,-0.08814662461046824,0.26783447265625,-6.298452472686767,0.8940824270248413,0.0034379005897790193,13170,0.2,0.017335823,0.0003,1.5350885391235352,0.18806190118193628,0.04267299175262451
0.398471446801206,-0.055719158657154245,-0.014048480433612497,932.7651507899999,-0.01845401206580136,507904,-0.07450808018473531,-0.04966746063165326,0.3222926705683771,1025,495,0.6238630052537546,-0.18375977978212177,1.3313080917980642,-0.03001552586614947,-0.3085788212550661,597.29,-0.0005545847065022245,0.32475403066152725,-0.42359815135055506,-0.23028841678058723,0.5,31,-0.09656412590220101,0.196044921875,-6.2930052995681764,0.8778039216995239,-0.002194803871680051,13175,0.2,0.021770831,0.0003,1.536882996559143,0.16236422210931778,0.04064995422959328
0.40628022184158535,-0.11005549235158305,-0.015069292329047917,907.69555152,-0.019660967749532396,524288,-0.0731847592652839,-0.052386533877462095,0.3536244636101863,1026,510,0.6340886066970632,-0.17153565820262884,1.2357198472725397,-0.03361964210190613,-0.3032588661618993,562.33,-4.899015195391498e-06,0.31418966084765376,-0.48803554869237314,-0.2702665284425318,0.5,32,-0.11294327514963204,0.16617431640625,-6.289873933792114,0.9131730794906616,-0.007116927090100944,13180,0.2,0.016595613,0.0003,1.5372285842895508,0.14776380956172944,0.020286135375499725
0.39648914409389924,-0.09922698627343395,-0.015351778794003802,860.21003753,-0.018122371770491273,540672,-0.07444996439249951,-0.055360281512575174,0.2993449912087934,1026,526,0.6323540773607624,-0.17375733811604732,1.2629340966187783,-0.03586200670108869,-0.30741693420726995,539.85,-6.231746738569044e-06,0.31847489098602266,-0.4512475056612462,-0.2539020127561681,0.5,33,-0.10199413462606995,0.19405517578125,-6.2854749202728275,0.9173204302787781,-0.005730211682384833,13185,0.2,0.019359624,0.0003,1.536942958831787,0.2073594845831394,0.05243099480867386
0.449838550775774,-0.057478761466399325,-0.016467255361106603,898.07398404,-0.017250018271891918,557056,-0.07563278092058923,-0.061511163778662385,0.36114750431556203,1026,542,0.6575826830602386,-0.18428956521529472,1.3326097458228787,-0.03713076548631686,-0.31210387431252784,523.52,-0.00019803373959936165,0.32265558812558803,-0.4277949505907518,-0.21291715786358498,0.5,34,-0.0930425025155027,0.1882080078125,-6.27996244430542,0.9193787574768066,-0.004862432938534766,13190,0.2,0.019137707,0.0003,1.535426139831543,0.17098711133003236,0.03913888707756996
0.4768834502517167,-0.07185633685295606,-0.01411499938117311,871.3798160499999,-0.0201885863342049,573440,-0.07381391305289764,-0.048823366131869356,0.37830372989515615,1026,558,0.7085972793981848,-0.17615235742960067,1.3036236085046227,-0.031056459950860787,-0.30382469629575415,509.35,-0.0005891111465302556,0.32273558178932577,-0.4348179426937899,-0.2506242243729513,0.5,35,-0.10724023804829114,0.20299072265625,-6.272178483009339,0.9066621661186218,-0.006891093787271529,13195,0.2,0.027101707,0.0003,1.5351840257644653,0.17870175316929818,0.03937949612736702
0.3657822107971858,-0.07288945686991707,-0.01801083122626908,923.17417641,-0.018882145973707486,589824,-0.07486091152642757,-0.0600983959767667,0.30926018151822077,1026,574,0.6385326491754528,-0.18090821719306405,1.3029647208430788,-0.03503964895056831,-0.30752427511068825,519.78,-0.00220575557814197,0.3187264047408761,-0.46314740147890565,-0.22542898599864322,0.5,36,-0.09835313739760101,0.20146484375,-6.2658075332641605,0.912811815738678,-0.002615625294856727,13200,0.2,0.01507467,0.0003,1.5339365005493164,0.2050699844956398,0.05544397607445717
