reward_terms/torque,time/total_timesteps,reward_terms/energy,rollout/ep_rew_mean,reward_terms/residual,reward_terms/motor_vel,reward_terms/air_time,reward_terms/lat_vel,curriculum/ctrl_jitter_ms,rollout/ep_len_mean,reward_terms/stand,curriculum/ctrl_drop_prob,reward_terms/clearance,curriculum/cmd_scale,reward_terms/coef_rate,reward_terms/track_yaw,reward_terms/angmom,reward_terms/stance_time,reward_terms/assist_pen,time/iterations,reward_terms/action_rate,curriculum/eff_scale,reward_terms/foot_slip,reward_terms/alive,reward_terms/step_rate,reward_terms/stance,reward_terms/ang_xy,reward_terms/track_lin,curriculum/stance_ratio,reward_terms/overrun,reward_terms/stand_drift,reward_terms/stop,curriculum/cmd_track_err,reward_terms/fwd_speed,reward_terms/vz,reward_terms/time,time/time_elapsed,time/fps,reward_terms/hip_roll,curriculum/ent_coef,reward_terms/foot_ahead,reward_terms/residual_rate,reward_terms/upright,reward_terms/phase_contact,reward_terms/height,train/value_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/std,train/loss,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction
0.0,239616,0.0,-3.9520698700000003,-0.09960200059894672,0.0,0.0001752382894564006,-0.2405260498829226,0.0,399.16,0.15616364505570351,0.0,0.039799692691000255,0.0,-0.5934286419735194,0.525760415066393,-0.10510420903724606,0.0,0.0,13,-0.1109381288742579,0.0,-0.39359260491225245,0.5,0.0,-0.17890070531390237,-0.3824615453192099,1.5153925285063032,0.7,0.0,-0.06631276571946636,0.0,0.3901635471472817,0.0,-0.10460083716971594,0.0,58,4130,-0.11889083334031919,0.01,0.0,0.0,-0.28433620860637043,-0.03369744393527116,-0.017707859610772914,467.09725189208984,-36.903853034973146,0.00029988940799999996,0.013932062,-0.021975959464907647,1.001037836074829,176.6945037841797,0.2,20228,0.8948689103126526,0.13031005859375
0.0,258048,0.0,-34.07537702,-0.09993738383637644,0.0,0.000378145855696251,-0.2663905452173273,0.0,360.08,0.04937621557065669,0.0,0.06331931976036981,0.0,-0.5815597844439063,0.46926029444261086,-0.10127633097077411,0.0,0.0,14,-0.10811401498978948,0.0,-0.41532963282013036,0.5,0.0,-0.18736195171040856,-0.36885627226018297,1.239620584499798,0.7,0.0,-0.0018446263992882132,0.0,0.4311310878068011,0.0,-0.08986689344494121,0.0,62,4132,-0.1196633654297328,0.01,0.0,0.0,-0.27045564125990995,-0.05688021047506331,-0.01572435286046283,434.36304168701173,-36.90260410308838,0.000299880192,0.014010986,-0.022135713370516896,1.000972032546997,185.861328125,0.2,20232,0.9042708277702332,0.1460205078125
0.0,276480,0.0,-54.42710682,-0.10002096007665205,0.0,0.00027723460031362873,-0.26590027423301976,0.0,318.62,0.10603860816350102,0.0,0.04468699821978531,0.0,-0.6053211907899586,0.4922675185892833,-0.07553137003425815,0.0,0.0,15,-0.1161044250982724,0.0,-0.4056072927358466,0.5,0.0,-0.16994543415707508,-0.3659980874839095,1.4499477740453195,0.7,0.0,-0.028795377030954323,0.0,0.41678302183064053,0.0,-0.09655147496894599,0.0,66,4134,-0.10776525695759043,0.01,0.0,0.0,-0.29311148592069736,-0.030998688120201647,-0.018438455513380324,415.53850708007815,-36.90217056274414,0.000299870976,0.014313328,-0.021671944542322307,1.0008761882781982,167.95068359375,0.2,20236,0.87762850522995,0.15244140625
0.0,294912,0.0,-28.651612970000002,-0.09979286589234176,0.0,0.0001660152370782776,-0.26055815919280373,0.0,346.32,0.10738885064280007,0.0,0.03416022255885009,0.0,-0.5909097998802533,0.4928778418706985,-0.0895043321008293,0.0,0.0,16,-0.11243604935813896,0.0,-0.4189620379513019,0.5,0.0,-0.1776705942892714,-0.3752187182296718,1.5420672296994802,0.7,0.0,-0.004802510384958571,0.0,0.35712820797984346,0.0,-0.07596538835675319,0.0,71,4139,-0.10526791656970896,0.01,0.0,0.0,-0.27945920356533566,-0.02992377314555857,-0.015523963068021871,338.5172714233398,-36.90402412414551,0.00029986176,0.018409193,-0.028405300807207823,1.001121997833252,133.66448974609375,0.2,20240,0.8905075192451477,0.1720947265625
0.0,313344,0.0,-33.23703918,-0.09978710922411624,0.0,0.00023545951504881182,-0.22615999227487185,0.0,320.34,0.11298077722881716,0.0,0.04087988109468595,0.0,-0.5947804431016951,0.4645798418552003,-0.08421954066475863,0.0,0.0,17,-0.11345798166270159,0.0,-0.4070459572579199,0.5,0.0,-0.16167306658349356,-0.3792260471386204,1.566474608252784,0.7,0.0,-0.01624776741045384,0.0,0.3469817417610979,0.0,-0.08561907852784284,0.0,75,4141,-0.11009686714242092,0.01,0.0,0.0,-0.27130659069606206,-0.02979140767186098,-0.014510507191774876,363.79966888427737,-36.909662055969235,0.000299852544,0.019439539,-0.026966915093362333,1.0014612674713135,146.57606506347656,0.2,20244,0.8797314763069153,0.20010986328125
0.0,331776,0.0,-32.486043200000005,-0.10069025053163952,0.0,0.0002479378470323152,-0.2364525052532487,0.0,338.31,0.08103149670114322,0.0,0.0493982756660396,0.0,-0.5653065077173479,0.4910706450382891,-0.07860387693774865,0.0,0.0,18,-0.10160972613436871,0.0,-0.3955585762954308,0.5,0.0,-0.14760462924821482,-0.3675070658276836,1.4257172279677341,0.7,0.0,-0.04996096737804267,0.0,0.3407489206706458,0.0,-0.08275907493592934,0.0,80,4142,-0.10507060535261475,0.01,0.0,0.0,-0.26152163207028983,-0.04327948074263164,-0.01512721181885068,326.5094123840332,-36.91069011688232,0.000299843328,0.02143476,-0.028998435416724533,1.0016839504241943,120.72380065917969,0.2,20248,0.8868242502212524,0.19544677734375
0.0,350208,0.0,-19.89152158,-0.10083343651704683,0.0,0.00022026848940489194,-0.24060652821404607,0.0,367.7,0.0806791339924217,0.0,0.04730292473509524,0.0,-0.5725833157885782,0.5295863953072854,-0.0845979002904969,0.0,0.0,19,-0.10447351282620784,0.0,-0.39697397073456947,0.5,0.0,-0.12456273261902341,-0.36441722149895867,1.4023394715841542,0.7,0.0,-0.003633398688781831,0.0,0.33194655082456753,0.0,-0.083633321079424,0.0,84,4145,-0.10159718105922172,0.01,0.0,0.0,-0.27882775209326804,-0.03461754040030365,-0.014312664989355175,321.1660629272461,-36.913078498840335,0.000299834112,0.017726462,-0.024971192737575622,1.0015552043914795,131.85000610351562,0.2,20252,0.8984087705612183,0.1957275390625
0.0,368640,0.0,-39.4992684,-0.09998741615803801,0.0,0.00028808532644891075,-0.2567801288191698,0.0,303.93,0.11249983915496618,0.0,0.044997450459925654,0.0,-0.5937391821749498,0.51958601888748,-0.0907907040047589,0.0,0.0,20,-0.11132154965808651,0.0,-0.3836846855940969,0.5,0.0,-0.16133271149063866,-0.36869891779957764,1.635898643738319,0.7,0.0,-0.03984520970467834,0.0,0.43576048352573366,0.0,-0.09527243525176546,0.0,88,4147,-0.11437516417355553,0.01,0.0,0.0,-0.28665232602940605,-0.032997304825472015,-0.018122474642636967,301.42795791625974,-36.91164054870605,0.00029982489599999996,0.023055473,-0.0280765533039812,1.0015878677368164,126.34269714355469,0.2,20256,0.8871721029281616,0.2142333984375
0.0,387072,0.0,-31.6194388,-0.09990308751574699,0.0,0.00027018167505351204,-0.23367407453923242,0.0,311.82,0.10908763542649769,0.0,0.05906708777601308,0.0,-0.6104514954610106,0.5056741402846653,-0.10461277392927176,0.0,0.0,21,-0.11037187423453608,0.0,-0.41724297077435146,0.5,0.0,-0.14681549446440534,-0.4162621231254587,1.394874761994635,0.7,0.0,-0.07785086800974604,0.0,0.39287080932078766,0.0,-0.10452110893656077,0.0,93,4149,-0.12310149589850355,0.01,0.0,0.0,-0.3148471041092342,-0.05074245892487812,-0.0161319724442048,275.888745880127,-36.91527328491211,0.00029981568,0.022494733,-0.028031053603626788,1.0020262002944946,113.11122131347656,0.2,20260,0.9086732268333435,0.21256103515625
0.0,405504,0.0,-29.076396929999998,-0.10073252863319283,0.0,0.00022135370656744472,-0.25132801485469886,0.0,343.93,0.06555512370275958,0.0,0.049147847479993664,0.0,-0.5432514858858412,0.5091181070528447,-0.0882492987050306,0.0,0.0,22,-0.10102239572861645,0.0,-0.3937806909975989,0.5,0.0,-0.1724511897334989,-0.35536046455918985,1.4638070015014957,0.7,0.0,-0.011906460848648158,0.0,0.3855617197564629,0.0,-0.07938032570837827,0.0,97,4150,-0.10326768438981936,0.01,0.0,0.0,-0.2673769314915215,-0.04481664211759696,-0.014625560479763926,272.08214874267577,-36.91855716705322,0.000299806464,0.021819066,-0.02669474750291556,1.0020850896835327,105.09136962890625,0.2,20264,0.8986786007881165,0.216552734375
0.0,423936,0.0,-31.61017232,-0.09985827846802801,0.0,0.00024468268707601563,-0.30774845945297824,0.0,352.51,0.09908903732022514,0.0,0.0337891465800823,0.0,-0.5819697252353252,0.5547387335233342,-0.11694898875415115,0.0,0.0,23,-0.11116281554607459,0.0,-0.37359382483834336,0.5,0.0,-0.17617085580443484,-0.3614516749667776,1.534582682829009,0.7,0.0,-0.02455471625481372,0.0,0.3808705442572248,0.0,-0.0735455956422905,0.0,102,4150,-0.11271950654385275,0.01,0.0,0.0,-0.28626623389656786,-0.032573519047599635,-0.014229595198614935,274.2775360107422,-36.91429176330566,0.000299797248,0.024033923,-0.02687117306049913,1.0017359256744385,110.20464324951172,0.2,20268,0.8864620923995972,0.22227783203125
0.0,442368,0.0,-32.46169534,-0.09957728593127423,0.0,0.0002783197075283776,-0.29221983666514256,0.0,332.28,0.15505812109089545,0.0,0.041519800199394184,0.0,-0.6049668874597365,0.4791558097628733,-0.11466695367417934,0.0,0.0,24,-0.11305939776032085,0.0,-0.4234012291265504,0.5,0.0,-0.2080636775319974,-0.3842083507293171,1.2478252961896705,0.7,0.0,-0.0313473430528035,0.0,0.43534689062465043,0.0,-0.08833624291003654,0.0,106,4151,-0.1291757502179741,0.01,0.0,0.0,-0.30013022972712133,-0.027113014533677912,-0.017843607203850715,264.74826431274414,-36.91593894958496,0.000299788032,0.022769194,-0.028258553147315978,1.002144455909729,103.89337158203125,0.2,20272,0.8909558057785034,0.22255859375
0.0,460800,0.0,-31.50040692,-0.10076013648966217,0.0,0.0004345693353873988,-0.2713683602441986,0.0,373.68,0.06997126848308492,0.0,0.06476722840240869,0.0,-0.5661735693230425,0.5118045630221972,-0.09070823268075436,0.0,0.0,25,-0.10753255201693497,0.0,-0.36039320438962175,0.5,0.0,-0.17794257492801277,-0.365472783694633,1.3235614836518599,0.7,0.0,-0.043935944339056565,0.0,0.31477980072560774,0.0,-0.07445198850641238,0.0,110,4152,-0.11115151968474109,0.01,0.0,0.0,-0.2646523091910856,-0.03830244214472317,-0.013881254883944179,251.88472747802734,-36.92159996032715,0.000299778816,0.025433544,-0.028061755164526404,1.0024337768554688,107.33920288085938,0.2,20276,0.8804637789726257,0.24083251953125
0.0,479232,0.0,-22.265533709999996,-0.09944646376905818,0.0,0.0003325731344779746,-0.1836716774930563,0.0,387.52,0.14537870594017763,0.0,0.04358755491288417,0.0,-0.5941698300508308,0.5369571359134407,-0.08532821941449603,0.0,0.0,26,-0.11496163395326099,0.0,-0.40757113954432445,0.5,0.0,-0.14803872672765986,-0.3724615023598674,1.6466313087416318,0.7,0.0,-0.06818217984196924,0.0,0.3829259074551651,0.0,-0.0783976596612961,0.0,115,4148,-0.09617797414857361,0.01,0.0,0.0,-0.24822218029038076,-0.03195944372252928,-0.01328615572640278,201.6827507019043,-36.91752738952637,0.00029976959999999996,0.028324341,-0.030760222882963716,1.0020759105682373,71.84600830078125,0.2,20280,0.8929260969161987,0.24620361328125
0.0,497664,0.0,-21.25843519,-0.0992466947961604,0.0,0.00023654464166611433,-0.22066659614029105,0.0,372.87,0.11890148337989609,0.0,0.03293295885299481,0.0,-0.5994156470806947,0.49922234181985176,-0.09911422112446039,0.0,0.0,27,-0.1147749725252234,0.0,-0.39804407562211047,0.5,0.0,-0.14029454339339695,-0.3758245256304382,1.473638199741109,0.7,0.0,-0.14005966983607224,0.0,0.41698673512237894,0.0,-0.09645321075844303,0.0,119,4149,-0.11326576925607333,0.01,0.0,0.0,-0.29391104113509425,-0.019714392722490627,-0.01833787583096021,253.72036590576172,-36.92192821502685,0.000299760384,0.02535719,-0.028450585994869472,1.002455472946167,117.42603302001953,0.2,20284,0.8744235634803772,0.23868408203125
0.0,516096,0.0,-22.11153463,-0.10001606385543105,0.0,0.0002197261395243307,-0.23375215298498805,0.0,354.57,0.12253436818776207,0.0,0.032446182837517594,0.0,-0.5921893966899796,0.489033941183039,-0.10415077341698437,0.0,0.0,28,-0.11201006812778,0.0,-0.3815116659928319,0.5,0.0,-0.1567901911304871,-0.38187887203419085,1.6167849193831498,0.7,0.0,-0.02930502830091125,0.0,0.4118118392574077,0.0,-0.10771094961087146,0.0,124,4149,-0.12067650666952333,0.01,0.0,0.0,-0.3002830939517065,-0.017975196361342913,-0.018581833913805204,227.37799530029298,-36.92150173187256,0.000299751168,0.026126543,-0.032291171577526256,1.0022505521774292,90.71051025390625,0.2,20288,0.8794076442718506,0.23134765625
0.0,534528,0.0,-16.14429781,-0.10037482867341341,0.0,0.00026584141111622256,-0.24133187247507537,0.0,367.71,0.0738518113125307,0.0,0.03860618090948138,0.0,-0.5569097337619247,0.4973948137894696,-0.07711545316275142,0.0,0.0,29,-0.10814956174452085,0.0,-0.37383857873532633,0.5,0.0,-0.15466142467499167,-0.3568309706240918,1.3173011725797843,0.7,0.0,-0.046602250490998705,0.0,0.3864282180890056,0.0,-0.06616021336460062,0.0,128,4150,-0.10020783410934407,0.01,0.0,0.0,-0.25969008337793664,-0.028316241583428405,-0.012509549232518466,187.71245193481445,-36.9180269241333,0.000299741952,0.030434567,-0.028497636807151137,1.0022244453430176,69.32096862792969,0.2,20292,0.9144346714019775,0.25511474609375
0.0,552960,0.0,-28.277207089999994,-0.09949059489052782,0.0,0.00042426135365126864,-0.16986795941364904,0.0,400.64,0.10663089794780235,0.0,0.047597020956109064,0.0,-0.5997331269490389,0.4867767910431902,-0.10349991108622497,0.0,0.0,30,-0.11207087178070424,0.0,-0.39158462673895594,0.5,0.0,-0.12736285022944496,-0.37978386785105755,1.1946808335734753,0.7,0.0,-0.09234047166781452,0.0,0.45212780526570506,0.0,-0.0834329144024951,0.0,133,4149,-0.09973557770402725,0.01,0.0,0.0,-0.283156159620572,-0.028718154830849354,-0.013068423147398943,224.1055000305176,-36.92167778015137,0.000299732736,0.026840126,-0.028937080688774586,1.0024194717407227,87.93240356445312,0.2,20296,0.8726532459259033,0.26878662109375
0.0,571392,0.0,-46.459178429999994,-0.09938876859332897,0.0,0.0002327468537259847,-0.27458005714549905,0.0,333.39,0.09648696084705209,0.0,0.04529953006489347,0.0,-0.5917926476587447,0.47671088617496604,-0.11475333491233156,0.0,0.0,31,-0.11283055196733284,0.0,-0.4067879128476253,0.5,0.0,-0.18125834547252606,-0.4034440867018253,1.4151424640072487,0.7,0.0,-0.046906397466572894,0.0,0.3701215972194153,0.0,-0.09330930343232353,0.0,137,4148,-0.12581191713263115,0.01,0.0,0.0,-0.31622774162538625,-0.03440990836467789,-0.017246177031430436,214.7054931640625,-36.924822616577146,0.00029972352,0.026920721,-0.026842331734951586,1.0026371479034424,85.80139923095703,0.2,20300,0.8659448623657227,0.25614013671875
0.0,589824,0.0,-43.373873610000004,-0.10045591967748274,0.0,0.00027994733277915255,-0.2615608864675792,0.0,330.13,0.05752177859102471,0.0,0.0424764807000177,0.0,-0.5737880086627096,0.4870112494347532,-0.09221132859522105,0.0,0.0,32,-0.10636431655032184,0.0,-0.37467021094153913,0.5,0.0,-0.2061412903273282,-0.36721571940965236,1.4412089712167873,0.7,0.0,-0.05002311501505904,0.0,0.35305803375958117,0.0,-0.08744585097461337,0.0,142,4149,-0.1142277975101336,0.01,0.0,0.0,-0.28846068609023656,-0.025001449371839707,-0.013939448215884193,201.7558937072754,-36.9236557006836,0.000299714304,0.029543977,-0.0322803741786629,1.0025533437728882,81.48590850830078,0.2,20304,0.8932838439941406,0.25391845703125
0.0,608256,0.0,-34.785502810000004,-0.10059562437819457,0.0,0.0003206372493878007,-0.22748551701795117,0.0,363.5,0.0625457399590467,0.0,0.05671373988198177,0.0,-0.555019619361118,0.5144842381100582,-0.0989923017867408,0.0,0.0,33,-0.10534046091812063,0.0,-0.35589143907449566,0.5,0.0,-0.16356996357272902,-0.3541218716287165,1.487333767947077,0.7,0.0,-0.021439674940502,0.0,0.3400474435693503,0.0,-0.06568735291991881,0.0,146,4150,-0.10914871575244708,0.01,0.0,0.0,-0.25324472645965046,-0.0350715235504565,-0.012543743848887408,201.68896560668946,-36.916931343078616,0.00029970508799999996,0.032420248,-0.025515648629516365,1.0018991231918335,71.76990509033203,0.2,20308,0.8798306584358215,0.29019775390625
0.0,626688,0.0,-25.458365039999993,-0.1000652865430786,0.0,0.0003228074638172984,-0.20833779640697253,0.0,377.43,0.0782118740727254,0.0,0.04819698586519406,0.0,-0.5784840833810326,0.49889601359348557,-0.10765415690686653,0.0,0.0,34,-0.10676474278777079,0.0,-0.38396559645883815,0.5,0.0,-0.13256201617766353,-0.373687863769095,1.380754054455679,0.7,0.0,-0.05869364267615418,0.0,0.4065823008357183,0.0,-0.07593543143968551,0.0,150,4150,-0.10353001779190901,0.01,0.0,0.0,-0.2772716477195549,-0.03807405250160792,-0.014777303289925388,187.84822158813478,-36.912485885620114,0.000299695872,0.033419438,-0.0287350902101025,1.0018876791000366,73.9142074584961,0.2,20312,0.8882087469100952,0.29490966796875
