reward_terms/clearance,reward_terms/assist_pen,reward_terms/action_rate,reward_terms/vz,time/fps,rollout/ep_len_mean,curriculum/stance_ratio,reward_terms/foot_slip,curriculum/eff_scale,time/iterations,rollout/ep_rew_mean,time/time_elapsed,curriculum/ent_coef,reward_terms/lat_vel,reward_terms/fwd_speed,reward_terms/stance_time,reward_terms/foot_ahead,reward_terms/upright,curriculum/ctrl_drop_prob,reward_terms/time,reward_terms/height,reward_terms/residual,reward_terms/ang_xy,curriculum/ctrl_jitter_ms,curriculum/sprint_dist_m,reward_terms/step_rate,reward_terms/energy,reward_terms/alive,reward_terms/hip_roll,reward_terms/motor_vel,time/total_timesteps,reward_terms/torque,reward_terms/air_time,reward_terms/overrun,reward_terms/stance,reward_terms/coef_rate,reward_terms/stop,reward_terms/phase_contact,reward_terms/angmom,train/explained_variance,train/learning_rate,train/entropy_loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/loss,train/approx_kl,train/clip_range,train/std,train/value_loss
0.031622635535292924,0.0,-0.16180433052794438,-0.21988661140109833,4475,183.55,0.649770368,-0.7144128495712133,0.0009984,14,-145.86142558,57,0.01,-0.6404175157613032,0.06210838591539816,-5.750817298475239e-05,0.0,-0.824531264378556,0.0,-0.5,-0.0300794523074128,-0.10053776028755937,-0.3669043705734655,0.0,25.14976,0.0,-6.023383124849396e-05,0.0,-0.1937853494567034,-1.0889060742911123e-05,258048,-0.00041595187146880436,5.262577906250954e-05,0.0,-0.4348085783394438,-1.0011697112241236,0.0,-0.33149632586484784,-0.06296047919726083,0.5907579660415649,0.000299920128,-34.054487228393555,24518,0.021433206158690155,0.2401123046875,15.902565956115723,0.023078274,0.2,1.0001137256622314,35.469255447387695
0.03133019714990011,0.0,-0.1629679254513416,-0.19728187169467257,4480,181.87,0.6497527040000001,-0.7088814244178182,0.0010752,15,-145.44367719,61,0.01,-0.5991991728380862,0.0370121846663117,-0.0001140668464358896,0.0,-0.816890728289462,0.0,-0.5,-0.025502167455988337,-0.1001182262531213,-0.36954078131732593,0.0,25.16128,0.0,-6.615156809852213e-05,0.0,-0.18221417159038245,-1.2059456432332765e-05,276480,-0.0004562630773439299,3.0924410869677864e-05,0.0,-0.37044092217534375,-0.9833168875776784,0.0,-0.3290493414339555,-0.058576477467431914,0.48448365926742554,0.000299913984,-34.057411193847656,24519,0.023609520091364782,0.3199869791666667,14.73122501373291,0.032603543,0.2,1.0003598928451538,36.199144999186196
0.03214785876312012,0.0,-0.1641896299202605,-0.22363943520269888,4486,184.28,0.64973504,-0.7239414447028223,0.001152,16,-146.04796208000002,65,0.01,-0.605614002232863,0.01915104567785769,-0.00012057715341345304,0.0,-0.8056353788628059,0.0,-0.5,-0.030885324281707822,-0.10030379441668498,-0.3585665427107838,0.0,25.1728,0.0,-6.826882874865582e-05,0.0,-0.17772965654862177,-1.2286884816981837e-05,294912,-0.000475354789980111,1.3020791811868548e-05,0.0,-0.355941271652174,-0.9868418836990761,0.0,-0.32577689917927655,-0.06326020519481552,0.21654433012008667,0.00029990784,-34.08223457336426,24521,-0.0033955179154872895,0.313330078125,15.024818420410156,0.037973493,0.2,1.0023823976516724,39.70408115386963
0.03274807598501878,0.0,-0.16393786332842464,-0.2246972238671335,4489,185.31,0.649717376,-0.7438991874388737,0.0012288,17,-146.30713556,69,0.01,-0.6527911336975587,-0.020623476414835234,-7.893782134892212e-05,0.0,-0.7509746992108874,0.0,-0.5,-0.031634316428969994,-0.10069423255820256,-0.3790581406756784,0.0,25.18432,0.0,-7.870626190843942e-05,0.0,-0.17604700443595003,-1.4443734109368174e-05,313344,-0.0005464841127211396,8.355020286722315e-05,0.0,-0.32557783788863354,-0.976487139726071,0.0,-0.3198505722114524,-0.06392877926273267,0.3233709931373596,0.00029990169599999997,-34.0881312977184,24524,-0.007062720219520005,0.2868430397727273,8.167110443115234,0.055227473,0.2,1.0029847621917725,24.55288349498402
0.032418175255272845,0.0,-0.1657691556705655,-0.2100696889640199,4494,195.59,0.649699712,-0.7574490217596015,0.0013056,18,-148.87426107,73,0.01,-0.6216356171600737,0.013374606105089788,-0.00020331342562308742,0.0,-0.7657121065114788,0.0,-0.5,-0.030204117461210878,-0.10073236663125403,-0.379183829804464,0.0,25.19584,0.0,-8.532372628979046e-05,0.0,-0.17683124338367026,-1.5688237561819364e-05,331776,-0.0005800700886754534,3.255198438030978e-05,0.0,-0.3302266078280847,-0.9819707845977182,0.0,-0.3356286108401203,-0.07323392037745596,0.030087828636169434,0.00029989555199999996,-34.0743776957194,24526,0.010365839271495739,0.3058268229166667,7.850012302398682,0.05612909,0.2,1.001676082611084,19.97886912027995
0.03132446313006229,0.0,-0.16527977326033028,-0.213043457583388,4499,192.38,0.6496820480000001,-0.7292970249141005,0.0013824,19,-148.07561694,77,0.01,-0.6061811346765411,-0.06409908047186441,-2.020911455878781e-05,0.0,-0.7236024856400511,0.0,-0.5,-0.03084645313197283,-0.10047024355616566,-0.40541175713714805,0.0,25.20736,0.0,-9.580858835537388e-05,0.0,-0.16697571950941198,-1.8085877736592468e-05,350208,-0.0006479121010210526,1.573344343341887e-05,0.0,-0.2850719077895035,-0.9704848938050523,0.0,-0.3331777136133489,-0.06867844157604885,0.40119147300720215,0.00029988940799999996,-34.061561584472656,24527,0.01140159092998753,0.248046875,21.49407958984375,0.021343604,0.2,1.0006157159805298,41.33897908528646
0.03132046257659862,0.0,-0.16707117297806395,-0.20657069380507076,4503,195.3,0.649664384,-0.8021887759580247,0.0014592,20,-148.777204,81,0.01,-0.593103618691673,0.016073941237713777,-0.0003706850677392342,0.0,-0.7314720432570331,0.0,-0.5,-0.02867898511565156,-0.10088188073850315,-0.4139556700828303,0.0,25.21888,0.0,-0.00010253207031734132,0.0,-0.16333074404797554,-1.9701373692184757e-05,368640,-0.0006854628417196478,1.844613386007647e-05,0.0,-0.25595254563084063,-0.9516512913013604,0.0,-0.33776822519292365,-0.07356066194683991,-0.6714370250701904,0.000299883264,-34.07524299621582,24529,0.011078310199081898,0.3178304036458333,7.615480422973633,0.067122474,0.2,1.0018773078918457,18.983156204223633
0.03182633513537275,0.0,-0.16698770551231937,-0.20173652782098248,4507,192.28,0.64964672,-0.7834657220963098,0.001536,21,-148.02791442,85,0.01,-0.5786891399004014,-0.03231521516872048,-0.0009814413788262755,0.0,-0.6991293540517954,0.0,-0.5,-0.028110343984641246,-0.10048739382528159,-0.4181044789824915,0.0,25.2304,0.0,-0.00011139872910178781,0.0,-0.16723032867418391,-2.1295316510848748e-05,387072,-0.000751832435924273,2.17011741672953e-06,0.0,-0.2747284153811624,-0.9472943682308583,0.0,-0.32479354724687237,-0.07472519094901502,0.1875147819519043,0.00029987712,-34.062862396240234,24530,0.0066281404967109365,0.24202473958333334,54.48357391357422,0.021005606,0.2,1.0007542371749878,99.04235076904297
0.03292735572858491,0.0,-0.17030145787801695,-0.21430579717594245,4513,189.11,0.649629056,-0.8151926242416949,0.0016128,22,-147.23290744000002,89,0.01,-0.5888058689316227,0.003145166181320693,-2.7126270449823802e-05,0.0,-0.7257354300272666,0.0,-0.5,-0.031083984031635828,-0.10036737214576708,-0.4220550626454571,0.0,25.24192,0.0,-0.00011765547681520434,0.0,-0.16736379202816992,-2.2599738467850063e-05,405504,-0.0007996774508993274,1.844610475624601e-05,0.0,-0.298601060978309,-0.9394218178210703,0.0,-0.32548654571713953,-0.07650051210025978,-1.1201119422912598,0.000299870976,-34.07524617513021,24532,0.00898663179638485,0.3204752604166667,10.605406761169434,0.05306625,0.2,1.0017375946044922,29.604865709940594
0.03342797566575382,0.0,-0.17130137092254383,-0.22321079618407907,4516,186.64,0.6496113920000001,-0.7978273935335919,0.0016896,23,-146.62860285,93,0.01,-0.6225388446065915,-0.05126622785634057,-0.00015923283192225627,0.0,-0.6829525963857671,0.0,-0.5,-0.03182588095075089,-0.10034553783203565,-0.4417957312225958,0.0,25.25344,0.0,-0.0001287759125427811,0.0,-0.16790692764838688,-2.4819304370543845e-05,423936,-0.000867212262327744,3.0381837859749794e-05,0.0,-0.28959023033476594,-0.953623517098096,0.0,-0.326303724358838,-0.07870660709913517,0.46441465616226196,0.000299864832,-34.09005771983754,24535,-0.0007955436171455817,0.3603737571022727,14.910432815551758,0.04632897,0.2,1.0029335021972656,43.79260739413175
0.037830784142667405,0.0,-0.17398995295746003,-0.2219025833673096,4520,198.04,0.649593728,-0.820343847354871,0.0017664,24,-149.37896881999998,97,0.01,-0.5742037594334645,0.030260956048572978,-9.14163020853367e-05,0.0,-0.662927805810534,0.0,-0.5,-0.03201890057374922,-0.10039252449621094,-0.461925497769147,0.0,25.26496,0.0,-0.0001416048648002504,0.0,-0.160579421997897,-2.8486992052273678e-05,442368,-0.0009242284969231942,5.9678704322626196e-05,0.0,-0.2826593873845974,-0.940865209737973,0.0,-0.3166849227949766,-0.08096104870343396,-1.9312350749969482,0.000299858688,-34.07364981515067,24537,-0.0008307306229003838,0.27957589285714285,7.077083587646484,0.044486806,0.2,1.0017954111099243,17.11141450064523
0.042804241011976094,0.0,-0.17438483872037852,-0.23936066056979424,4523,188.07,0.649576064,-0.785652844287465,0.0018432,25,-146.97651193,101,0.01,-0.6036674565857948,-0.020540661207449233,-4.0689754920701184e-05,0.0,-0.6731419931961273,0.0,-0.5,-0.0329130401336189,-0.10009356501503303,-0.4772580849924198,0.0,25.27648,0.0,-0.00014801601435588584,0.0,-0.1595082867117813,-2.9656241384475954e-05,460800,-0.0009762556787102886,7.812484788397948e-05,0.0,-0.27105142260401555,-0.9296599330381246,0.0,-0.3000292873504657,-0.07677065619017616,0.6765128374099731,0.000299852544,-34.06185658772787,24538,0.007952089654281735,0.23763020833333334,58.937496185302734,0.02344919,0.2,1.0006684064865112,115.20171864827473
0.04071512276714176,0.0,-0.17693696000678993,-0.2200011039312804,4527,190.54,0.6495584,-0.8092791945483753,0.00192,26,-147.57388691000003,105,0.01,-0.5778381675379394,-0.006852689257023852,-3.743456262681219e-05,0.0,-0.6555481204267307,0.0,-0.5,-0.030220427968632176,-0.09994974011121008,-0.47954781089522125,0.0,25.288,0.0,-0.0001565408797262697,0.0,-0.15747193960166778,-3.084943393289831e-05,479232,-0.0010201862634994221,1.0308120787764588e-05,0.0,-0.27534144072137917,-0.9348807909812993,0.0,-0.3034646932476603,-0.08420291551975884,0.023624777793884277,0.00029984639999999996,-34.064287185668945,24539,0.00689685094403103,0.2598876953125,32.439178466796875,0.024810774,0.2,1.0008599758148193,83.5272102355957
0.03796602600400405,0.0,-0.17812154648286202,-0.20862129139544663,4525,187.69,0.6495407360000001,-0.811607198528141,0.0019968,27,-146.75058866,109,0.01,-0.5995287848262225,-0.008348241708080998,-0.0002440036203350044,0.0,-0.682399592139795,0.0,-0.5,-0.030833055773054324,-0.09983485445933543,-0.5122458861484479,0.0,25.29952,0.0,-0.00016957961314106895,0.0,-0.16286619389833132,-3.4335845243045805e-05,497664,-0.001102825273102552,1.736102664532761e-05,0.0,-0.3129721642294124,-0.91877424408042,0.0,-0.304904223793372,-0.06937707214115227,0.426183819770813,0.00029984025599999996,-34.10684375762939,24543,-0.016426026716362684,0.3727783203125,10.7731351852417,0.04212564,0.2,1.0047364234924316,41.23544445037842
0.034868628070607394,0.0,-0.1778697467287582,-0.1911978559922231,4522,189.18,0.649523072,-0.8120776692987317,0.0020736,28,-147.25805027,114,0.01,-0.5563447211594214,-0.07426473459864444,0.0,0.0,-0.6130076284060326,0.0,-0.5,-0.027201119094217213,-0.09981259279608695,-0.5032469581120812,0.0,25.31104,0.0,-0.00017994196961455697,0.0,-0.14741548343093788,-3.641732385750916e-05,516096,-0.0011660025257596409,8.843301071061028e-05,0.0,-0.2206185699442241,-0.9271058271575211,0.0,-0.3139691604347228,-0.07734888793741515,0.6813766956329346,0.000299834112,-34.10255756378174,24547,-0.013818909332621842,0.3477783203125,13.086596488952637,0.03756446,0.2,1.004136085510254,59.05861129760742
0.04055332383610338,0.0,-0.18028067777967538,-0.2194657599420244,4523,203.22,0.649505408,-0.8411742329500178,0.0021504,29,-150.74492611,118,0.01,-0.560118374561272,-0.0014824354757179865,-0.0001570627985832592,0.0,-0.6614213048867905,0.0,-0.5,-0.03222120649480794,-0.09992691377901093,-0.5307504490092841,0.0,25.32256,0.0,-0.0001912827919248493,0.0,-0.15154439789432816,-3.942174903719608e-05,534528,-0.0012221691875763908,3.580719931051135e-05,0.0,-0.28430660388410706,-0.9296363943867928,0.0,-0.3148222494895558,-0.08361128882871943,-0.00757598876953125,0.000299827968,-34.0829682783647,24550,-0.0067519414323297415,0.2686434659090909,12.160933494567871,0.049565695,0.2,1.0024895668029785,29.214663072065875
0.03943139978581121,0.0,-0.176520476897614,-0.19450417708538958,4523,178.47,0.649487744,-0.8393217241950921,0.0022272,30,-144.56139746,122,0.01,-0.5156974546016175,-0.03237988603000294,0.0,0.0,-0.6144429660979267,0.0,-0.5,-0.02647875706800833,-0.09924255129193481,-0.538597494328625,0.0,25.33408,0.0,-0.00020444092239145669,0.0,-0.14270168565358327,-4.244619255772214e-05,552960,-0.001290113854268212,2.5499049418916304e-05,0.0,-0.22214778961578593,-0.9064192228368526,0.0,-0.3067248570950912,-0.08242976602241099,0.4339444041252136,0.000299821824,-34.09624099731445,24553,-0.009037967471938049,0.3602992466517857,9.153310775756836,0.04337575,0.2,1.0036293268203735,30.266702924455917
0.03772923797663314,0.0,-0.18162967359258703,-0.20325331075612424,4524,183.44,0.6494700800000001,-0.8459085184218513,0.002304,31,-145.82960351999998,126,0.01,-0.5435788300706477,-0.04600074395219222,-5.045526712718937e-05,0.0,-0.6194437786350115,0.0,-0.5,-0.027952796663449284,-0.09981018522626617,-0.5318582059473329,0.0,25.3456,0.0,-0.00020818958506478504,0.0,-0.14157440493628826,-4.3212959142566374e-05,571392,-0.0013348510789729798,3.7977336129794516e-05,0.0,-0.2411319418123079,-0.922433601648885,0.0,-0.31842064936011033,-0.07817377633153423,0.33344608545303345,0.00029981568,-34.090024630228676,24556,-0.006225126795470715,0.3212687174479167,18.710086822509766,0.04069375,0.2,1.0028218030929565,53.52637577056885
0.038736061324884635,0.0,-0.1805480021041528,-0.20561637658225862,4526,188.93,0.649452416,-0.8556090444048459,0.0023808,32,-147.17559758,130,0.01,-0.557332670295772,-0.03817964917069953,-9.331522354235251e-05,0.0,-0.6054643153135628,0.0,-0.5,-0.029076252989529334,-0.09958348892971268,-0.5493308241549685,0.0,25.35712,0.0,-0.00022411928794946101,0.0,-0.13903981377521676,-4.7152686493830896e-05,589824,-0.001418466319429419,1.1393150392298898e-05,0.0,-0.21235724739882114,-0.9052571055256234,0.0,-0.3100890109834186,-0.08658929692963653,-0.9957723617553711,0.000299809536,-34.069437408447264,24557,0.016658776625990867,0.28349609375,5.708579063415527,0.024712203,0.2,1.0013960599899292,12.506672286987305
0.04297789879728012,0.0,-0.1828473491563043,-0.20113925438571978,4528,203.34,0.649434752,-0.8328485958765273,0.0024576,33,-150.75929677000002,134,0.01,-0.52968598425798,-0.07432622167650807,-1.2342485004208154e-05,0.0,-0.600161310054429,0.0,-0.5,-0.029102535551678237,-0.09946172101628936,-0.5305316802374556,0.0,25.36864,0.0,-0.00022828809058403517,0.0,-0.14613328665524203,-4.735681263665637e-05,608256,-0.0014516216293071482,2.0073707370708387e-05,0.0,-0.2483271830677664,-0.9375606631794283,0.0,-0.33056109078726054,-0.09152437247837814,0.46643537282943726,0.00029980339199999997,-34.06497319539388,24558,0.021772648207843304,0.3280436197916667,17.983049392700195,0.043597464,0.2,1.0008618831634521,35.68121337890625
0.04448467267598648,0.0,-0.18745869486937186,-0.2145559635158912,4530,201.74,0.649417088,-0.829454590472898,0.0025344,34,-150.40562301,138,0.01,-0.5338326139708262,-0.026095995247837234,0.0,0.0,-0.6163275447175335,0.0,-0.5,-0.031313538910890566,-0.09909183837650797,-0.5530245634329375,0.0,25.38016,0.0,-0.00023949031642241382,0.0,-0.13895036656158777,-5.034172215185792e-05,626688,-0.0015320549267707287,8.029492649560173e-05,0.0,-0.26679574739900436,-0.938912884754923,0.0,-0.3142499419612613,-0.09409944244835608,0.16709381341934204,0.000299797248,-34.079074223836265,24560,0.010303483655055365,0.3387044270833333,10.519116401672363,0.053693496,0.2,1.0020167827606201,25.34064515431722
0.04229032693429134,0.0,-0.18566745722903077,-0.21163904365337252,4532,195.67,0.6493994240000001,-0.8489479847426477,0.0026112,35,-148.85483571,142,0.01,-0.5274525824036086,-0.043712742430095784,0.0,0.0,-0.5801246391772833,0.0,-0.5,-0.03116036576359553,-0.09914889862259543,-0.563089330586414,0.0,25.39168,0.0,-0.0002523912989454765,0.0,-0.14135375328884434,-5.359067373695526e-05,645120,-0.0016044661812739714,3.2009450175488986e-05,0.0,-0.23032416004524647,-0.9373913050286846,0.0,-0.3245946609368359,-0.09772681850987724,0.19842183589935303,0.000299791104,-34.07692782084147,24562,0.004351078998297453,0.2576904296875,9.535416603088379,0.04770901,0.2,1.0018575191497803,23.70682366689046
