time/iterations,reward_terms/step_rate,reward_terms/time,reward_terms/coef_rate,reward_terms/hip_roll,curriculum/stance_ratio,reward_terms/ang_xy,reward_terms/height,reward_terms/assist_pen,reward_terms/angmom,curriculum/eff_scale,time/time_elapsed,reward_terms/alive,reward_terms/torque,reward_terms/lat_vel,reward_terms/overrun,reward_terms/phase_contact,reward_terms/residual,reward_terms/action_rate,reward_terms/stance_time,reward_terms/vz,reward_terms/air_time,curriculum/ent_coef,time/total_timesteps,reward_terms/foot_ahead,reward_terms/upright,reward_terms/clearance,curriculum/ctrl_drop_prob,reward_terms/stance,reward_terms/fwd_speed,reward_terms/foot_slip,rollout/ep_rew_mean,time/fps,curriculum/sprint_dist_m,curriculum/ctrl_jitter_ms,reward_terms/energy,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/stop,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/entropy_loss,train/approx_kl,train/n_updates,train/std,train/loss,train/learning_rate
308,-0.00715332031250011,-0.5,-1.3464332143105837,-0.3078703965628691,0.644577152,-0.7054896225545507,-0.026359030023438822,0.0,-0.3564963617500067,0.0235776,1262,0.0,-0.022982723961758142,-1.3404432895574645e-07,0.0,-0.33230338844119545,-0.09608389391314187,-0.14668508597687907,0.0,-0.3647703932048121,0.00019042935067166886,0.01,5677056,0.0,-0.5320224556550719,0.12092085372675626,0.0,-0.06865805779922221,-0.2810783734746352,-0.3727224238513463,-122.95911205,4495,28.53664,0.0,-0.0022487953909552496,91.9,-0.0003675969806220909,0.0,-1.8119986057281494,0.0016263090947177261,-0.02194128583651036,0.24051513671875,0.2,-34.083061408996585,0.025138507,8462,1.002676248550415,-0.38430503010749817,0.00028585344
309,-0.007714843750000127,-0.5,-1.3453854428658634,-0.2869878632020839,0.6445594880000001,-0.6642037743304677,-0.021038488946785,0.0,-0.3132484073652175,0.0236544,1266,0.0,-0.02195106185179108,-1.1505737717343597e-07,0.0,-0.3598264981807177,-0.09579074909709356,-0.14674949241238913,0.0,-0.3073325913981903,0.00027560717878966697,0.01,5695488,0.0,-0.4965383677761952,0.10986780778726403,0.0,-0.07368276828234256,-0.17892766301583876,-0.3983833377537838,-120.87059810000001,4495,28.54816,0.0,-0.0021367702053225242,83.54,-0.0003615708099701241,0.0,-1.975184679031372,0.001478971488540992,-0.023349411971867084,0.23310546875,0.2,-34.087843894958496,0.024833214,8466,1.0029261112213135,-0.3826963007450104,0.00028580736
310,-0.0077799479166667995,-0.5,-1.3550476837162722,-0.29244823035343614,0.644541824,-0.6699719885300301,-0.02377613807801005,0.0,-0.31748882741256673,0.0237312,1271,0.0,-0.020850165953983438,-1.1732266189251948e-07,0.0,-0.3495372372891328,-0.0957973881686036,-0.14652049399224212,0.0,-0.32975613583698477,0.00014702653990954987,0.01,5713920,0.0,-0.49115404022056275,0.11498023604571445,0.0,-0.04726148111183079,-0.19630325198722015,-0.39598544701244814,-120.48896237999999,4495,28.55968,0.0,-0.002069747777766785,82.04,-0.00034941460583949206,0.0,-2.697314977645874,0.0021114257629960775,-0.018429516907781364,0.21212158203125,0.2,-34.08391914367676,0.024334919,8470,1.0026001930236816,-0.36978083848953247,0.00028576128
311,-0.007543945312500124,-0.5,-1.3704072593640086,-0.3293039254699679,0.64452416,-0.6573442675455802,-0.024959122788424257,0.0,-0.3124254041154235,0.023808,1275,0.0,-0.023719001379665074,-1.2909401625852053e-07,0.0,-0.336835355398636,-0.0963755617152191,-0.14562260399630061,0.0,-0.32943178353066893,0.00031195685409733816,0.01,5732352,0.0,-0.4720987444377861,0.11628773003566467,0.0,-0.073937162460268,-0.18805904763520556,-0.39490841422382855,-123.18532981,4495,28.5712,0.0,-0.002264727212849936,92.81,-0.00037329994509270684,0.0,-1.5023272037506104,0.00112106021551881,-0.02311737956479192,0.21422119140625,0.2,-34.08781833648682,0.025020886,8474,1.0031208992004395,-0.38593894243240356,0.0002857152
312,-0.007486979166666787,-0.5,-1.357762640909841,-0.31838188538820916,0.644506496,-0.6563601908670857,-0.02128475021920459,0.0,-0.3410078641708728,0.0238848,1279,0.0,-0.02286701030546578,-1.1419182670774867e-07,0.0,-0.34432405101070723,-0.0961415525931236,-0.14594048368153986,0.0,-0.3224260647925512,0.0004172084963000897,0.01,5750784,0.0,-0.49622032620096057,0.1164844779963393,0.0,-0.08168092068996174,-0.19831557080066664,-0.3951254153457541,-121.58309822999998,4495,28.582720000000002,0.0,-0.0022440760411220418,86.4,-0.0003722276644429896,0.0,-1.2376430034637451,0.0009596192219760268,-0.02526877899072133,0.2320556640625,0.2,-34.09149932861328,0.025340399,8478,1.0030937194824219,-0.38909873366355896,0.00028566912
313,-0.007486979166666793,-0.5,-1.3575281284525182,-0.2986653060479728,0.6444888320000001,-0.6918133354346659,-0.025826380132289165,0.0,-0.35116339633567967,0.0239616,1283,0.0,-0.024517224817473857,-1.269435425024787e-07,0.0,-0.34580109908803364,-0.09583094074860195,-0.14743606837906953,0.0,-0.34196663168336555,0.0002680115802730951,0.01,5769216,0.0,-0.5363335921508312,0.11512149740653592,0.0,-0.0598900412916574,-0.2731116128275545,-0.4132075822527892,-123.27331618000002,4495,28.59424,0.0,-0.002293957683900844,93.15,-0.0003680632788419765,0.0,-1.645277500152588,0.0012231089174747467,-0.02474642968736589,0.22701416015625,0.2,-34.08209781646728,0.024921557,8482,1.002474308013916,-0.3874027132987976,0.00028562304
314,-0.00749511718750012,-0.5,-1.3538623542527566,-0.31417150853878545,0.644471168,-0.6506110359345335,-0.02580922327471398,0.0,-0.31864855064058867,0.0240384,1287,0.0,-0.022137165032237092,-1.514761455870926e-07,0.0,-0.3438743575995175,-0.09589578401976113,-0.1464761807710992,0.0,-0.3223637409942297,0.0004394524181002958,0.01,5787648,0.0,-0.4686127737764038,0.11576347474502427,0.0,-0.059610390716315166,-0.2207603659436824,-0.37479812602962354,-122.74655821,4495,28.60576,0.0,-0.0022348256425841766,91.06,-0.00038683604291792393,0.0,-2.2548136711120605,0.001162490269052796,-0.024662124807946384,0.222705078125,0.2,-34.084701728820804,0.02511223,8486,1.0026682615280151,-0.38462868332862854,0.00028557695999999996
315,-0.007836914062500134,-0.5,-1.3569618752506476,-0.2925393296373113,0.644453504,-0.6442099183598141,-0.02208254300320945,0.0,-0.3322343203661185,0.0241152,1291,0.0,-0.021288481934491208,-1.212706058085636e-07,0.0,-0.36052190355156544,-0.09577057468497613,-0.1458328908625731,0.0,-0.31924922194087046,0.00013780348429766795,0.01,5806080,0.0,-0.49474324464873703,0.11352098325932272,0.0,-0.0743039950988204,-0.17891352178869588,-0.4042478431948531,-121.94950504,4495,28.61728,0.0,-0.002192421999615151,87.87,-0.00037213666652199397,0.0,-1.3187122344970703,0.0011793052515713498,-0.021002519829198717,0.209375,0.2,-34.08786411285401,0.024805557,8490,1.0030121803283691,-0.3821106553077698,0.00028553088
316,-0.007446289062500121,-0.5,-1.3562000230095232,-0.3004903817390559,0.64443584,-0.6577942556646249,-0.02320442561802062,0.0,-0.3382470816811876,0.024192,1295,0.0,-0.0226378760370905,-1.420495240578349e-07,0.0,-0.3584268962696021,-0.09557135173553867,-0.14735963162028173,0.0,-0.32671558976318354,0.00030056368430248566,0.01,5824512,0.0,-0.48129679884029003,0.11526777002937513,0.0,-0.07087644984861739,-0.2184772327102757,-0.38058717596175323,-120.85085393,4495,28.628800000000002,0.0,-0.0022920265660247323,83.47,-0.00037622720290109325,0.0,-2.198686122894287,0.0010808470571646467,-0.02301825052127242,0.23291015625,0.2,-34.08601531982422,0.026206529,8494,1.002760648727417,-0.38407084345817566,0.00028548479999999997
317,-0.007194010416666777,-0.5,-1.3549031156331548,-0.3176243376451753,0.6444181760000001,-0.6413205014444672,-0.025628110230106513,0.0,-0.34786870849021606,0.0242688,1299,0.0,-0.02357628626324651,-1.1307888753260631e-07,0.0,-0.35028730192448637,-0.09651818663261331,-0.14675591703347474,0.0,-0.32444236041715807,0.00023654469987377524,0.01,5842944,0.0,-0.49624894625103,0.11310991370337425,0.0,-0.07566397993964771,-0.29531001221466047,-0.3937102008608214,-122.93088866000002,4495,28.64032,0.0,-0.002289157184449685,91.79,-0.00038925816024873444,0.0,-1.7827229499816895,0.0009023768390761689,-0.021970544126816094,0.23104248046875,0.2,-34.08410377502442,0.025428584,8498,1.002762794494629,-0.38344958424568176,0.00028543872
318,-0.00753580729166679,-0.5,-1.3598401795564294,-0.29167613561805805,0.644400512,-0.6643296728180555,-0.020034752609985246,0.0,-0.2936939694014311,0.0243456,1303,0.0,-0.02146442685765207,-1.0862365699052348e-07,0.0,-0.35284823302249785,-0.09545210255895158,-0.14791985280056152,0.0,-0.33083926553871273,0.0002061627294299089,0.01,5861376,0.0,-0.4761243334592629,0.11552811687553971,0.0,-0.05285997659686687,-0.20536360520798957,-0.40787152655760334,-121.09438433000001,4495,28.65184,0.0,-0.0021867093081762655,84.45,-0.00036498195196945515,0.0,-1.7792975902557373,0.000830915363621898,-0.023974076355807485,0.23760986328125,0.2,-34.087838363647464,0.024430413,8502,1.0028976202011108,-0.3879978358745575,0.00028539263999999997
319,-0.007210286458333443,-0.5,-1.3421588441938903,-0.30057206067310616,0.644382848,-0.6614615479816325,-0.023679999058204435,0.0,-0.33685087663539925,0.0244224,1307,0.0,-0.022677155579923742,-1.367032801063658e-07,0.0,-0.34244134277931093,-0.09604888220188036,-0.1465381138117458,0.0,-0.33856176703276686,0.0002625862737962355,0.01,5879808,0.0,-0.49692228917963394,0.11720459551123429,0.0,-0.062246258183285885,-0.20491853203468943,-0.38517357172495914,-122.38868697,4495,28.66336,0.0,-0.0022386060198679963,89.65,-0.0003740672206813896,0.0,-1.4144928455352783,0.0008427911234321073,-0.022065864596515893,0.23717041015625,0.2,-34.0853666305542,0.026137706,8506,1.0028291940689087,-0.38205060362815857,0.00028534656
320,-0.007234700520833446,-0.5,-1.3450276968597974,-0.30515664685464117,0.644365184,-0.6883015637946177,-0.02123163550566111,0.0,-0.34062153041359006,0.0244992,1312,0.0,-0.02258585395862035,-1.1278972509590423e-07,0.0,-0.34250933766021124,-0.09626360370901524,-0.1468117249454646,0.0,-0.31575588159776724,0.0002983935604182382,0.01,5898240,0.0,-0.5115725477648068,0.11692186625640429,0.0,-0.06346309929965284,-0.2019129699979548,-0.39530002410753995,-121.58108037999999,4495,28.67488,0.0,-0.002215107037208291,86.39,-0.00037462957915297365,0.0,-0.14245390892028809,0.005190247844439,-0.00971242687664926,0.23697509765625,0.2,-34.09262104034424,0.030958652,8510,1.0035001039505005,-0.35833126306533813,0.00028530048
321,-0.007356770833333449,-0.5,-1.3305384693381428,-0.294312074265306,0.6443475200000001,-0.6668948631580665,-0.025531027999298263,0.0,-0.3407680841002297,0.024576,1316,0.0,-0.0230135146388263,-1.1723566428557054e-07,0.0,-0.3443573560116142,-0.0956136273234599,-0.14682623919067475,0.0,-0.34722634751426296,0.00024359753135488264,0.01,5916672,0.0,-0.48769964561763285,0.116342506793988,0.0,-0.06430631883707164,-0.19970564214127035,-0.3882982199626378,-122.02327578,4495,28.6864,0.0,-0.002278164985531081,88.15,-0.00037757539345113886,0.0,-1.8816215991973877,0.0009481548273470253,-0.022577330889180302,0.2327392578125,0.2,-34.08909606933594,0.026542112,8514,1.0028074979782104,-0.38489431142807007,0.0002852544
322,-0.007348632812500117,-0.5,-1.336475370748082,-0.3002456259458681,0.644329856,-0.6967801914468311,-0.025641632189254835,0.0,-0.3771368410480765,0.0246528,1320,0.0,-0.022778753520974495,-1.2141475029321567e-07,0.0,-0.34344424282498287,-0.09569589402236876,-0.14724529075515172,0.0,-0.34954872886443084,0.00024685288857047755,0.01,5935104,0.0,-0.5412985226493741,0.11893800039782759,0.0,-0.08090803354940998,-0.2445197077018115,-0.39925932441379935,-122.34793138,4495,28.69792,0.0,-0.0022442147190786226,89.47,-0.0003676956625063623,0.0,-1.9243998527526855,0.0008044651069212705,-0.02363714596722275,0.210302734375,0.2,-34.087552833557126,0.024071181,8518,1.0029871463775635,-0.38117194175720215,0.00028520832
323,-0.007657877604166797,-0.5,-1.3472071405742516,-0.31208280777848596,0.644312192,-0.6566517386625197,-0.02306493302177373,0.0,-0.30322868146946425,0.0247296,1324,0.0,-0.023673253886964268,-1.2652810465106853e-07,0.0,-0.3481409271174973,-0.09619842389529593,-0.1466633680859929,0.0,-0.3296376830257317,0.00023925733856028982,0.01,5953536,0.0,-0.4762360520629632,0.11822254379750638,0.0,-0.08131753277903297,-0.16040870851355304,-0.39243314185885225,-122.13088210999999,4495,28.70944,0.0,-0.0023160772133032134,88.6,-0.0003887951768109225,0.0,-2.1641407012939453,0.0012947527487995104,-0.01959085147827864,0.21961669921875,0.2,-34.08444995880127,0.023494797,8522,1.0027375221252441,-0.3832622766494751,0.00028516224
324,-0.007430013020833455,-0.5,-1.3575589375411168,-0.30688001715651675,0.644294528,-0.6664040803612147,-0.024285540958195014,0.0,-0.35748902502853086,0.0248064,1328,0.0,-0.02416376918767312,-1.19891061150013e-07,0.0,-0.3397160901644553,-0.09610981305753381,-0.14860527992603853,0.0,-0.3305878667143203,0.0002463102929242369,0.01,5971968,0.0,-0.4753210475923464,0.11563659855784324,0.0,-0.06948550825562234,-0.24719716909017894,-0.3750769511560412,-122.40481922,4495,28.720959999999998,0.0,-0.0023319088198960596,89.72,-0.00038853956209248657,0.0,-1.2446885108947754,0.0008414834621362389,-0.024017009348608554,0.22939453125,0.2,-34.0890495300293,0.026582617,8526,1.0030968189239502,-0.38309329748153687,0.00028511616
325,-0.007283528645833449,-0.5,-1.3304469311160454,-0.27814016077878423,0.6442768640000001,-0.6702805698084903,-0.018826295485563655,0.0,-0.288472717949521,0.0248832,1332,0.0,-0.025227364851909496,-1.5730766253543918e-07,0.0,-0.35329272110211096,-0.0955745612862699,-0.14878860740491145,0.0,-0.3022574451093456,0.00020996046886365447,0.01,5990400,0.0,-0.4729686455897165,0.11629801716536622,0.0,-0.07141349774429223,-0.19722973764850626,-0.419521076408077,-122.27896014,4495,28.73248,0.0,-0.0023751414236845786,89.18,-0.00037956548314475576,0.0,-0.7662268877029419,0.0014146865112707018,-0.020946137560531496,0.24200439453125,0.2,-34.090280532836914,0.026949536,8530,1.00333571434021,-0.38514915108680725,0.00028507008
326,-0.007421875000000121,-0.5,-1.3363261887382245,-0.2981471001305296,0.6442592,-0.6568306951666705,-0.02080954925703289,0.0,-0.3256888695334971,0.02496,1336,0.0,-0.024148674339758792,-1.2718659010857738e-07,0.0,-0.3542506319452079,-0.09580530217092759,-0.14873650275854639,0.0,-0.31033498014232536,0.00018988678412925865,0.01,6008832,0.0,-0.49867779646255855,0.11126277294423767,0.0,-0.06737077231027952,-0.20618667996816603,-0.41431366510375084,-123.05991193000001,4495,28.744,0.0,-0.0022892040302825174,92.35,-0.00037874836141908117,0.0,-2.3013856410980225,0.0008328032039571553,-0.022362487763166426,0.216259765625,0.2,-34.08732280731201,0.02371024,8534,1.0026805400848389,-0.3845815360546112,0.000285024
327,-0.0071614583333334415,-0.5,-1.346395763865993,-0.2946367829488761,0.644241536,-0.6691656862744279,-0.025596682460377003,0.0,-0.3482713884852192,0.0250368,1340,0.0,-0.02380402135945657,-1.3408489705969618e-07,0.0,-0.3544441692071129,-0.09573723708790409,-0.14881874920942229,0.0,-0.3315022866950017,0.0003542744994370474,0.01,6027264,0.0,-0.4728133951436671,0.11384874161016005,0.0,-0.08124870707747764,-0.23337804987899735,-0.40801615015761294,-123.22013999,4495,28.75552,0.0,-0.0023762963380264666,92.95,-0.0003912771504917724,0.0,-0.4442936182022095,0.002027460146928206,-0.016611596127040683,0.23720703125,0.2,-34.08287944793701,0.028035384,8538,1.0028619766235352,-0.3691123425960541,0.00028497791999999996
328,-0.0070638020833334375,-0.5,-1.3289465260504472,-0.30910705417908835,0.644223872,-0.6660177036481622,-0.023247609592001898,0.0,-0.3247920409098309,0.0251136,1344,0.0,-0.02504471107971766,-1.2649314533636146e-07,0.0,-0.3451187348358993,-0.09513490788503154,-0.14977200823405615,0.0,-0.3277014307837997,0.00022081120470021333,0.01,6045696,0.0,-0.48915651528505333,0.1171004232145833,0.0,-0.08449533117912382,-0.22134162096951662,-0.37319338911323996,-122.73404551999998,4495,28.76704,0.0,-0.002367310541838809,91.02,-0.00037715942860526604,0.0,-0.973888635635376,0.0009983131603803486,-0.023944090312579647,0.224658203125,0.2,-34.08728294372558,0.025492838,8542,1.0027883052825928,-0.38502341508865356,0.00028493184
329,-0.006990559895833438,-0.5,-1.3103789894156774,-0.3233536981394484,0.6442062080000001,-0.6608190581914537,-0.0271881214868422,0.0,-0.3302143159509125,0.0251904,1349,0.0,-0.024139732161056922,-1.317423473723754e-07,0.0,-0.34120437588616026,-0.09601840934765588,-0.14674974882462236,0.0,-0.34695549083606125,0.00032552019951658114,0.01,6064128,0.0,-0.49697532070661576,0.11510788523753418,0.0,-0.07827970931960153,-0.22043248655999567,-0.40151062160017337,-123.54412532999999,4495,28.77856,0.0,-0.0023353119448435416,94.28,-0.00038660016268471934,0.0,-1.2920937538146973,0.000802288408158347,-0.024858255707658827,0.2310546875,0.2,-34.08154792785645,0.02470996,8546,1.002303957939148,-0.385953426361084,0.00028488576
330,-0.007194010416666781,-0.5,-1.3132638242687957,-0.2961958557920512,0.644188544,-0.6595300220697567,-0.02358413443965122,0.0,-0.31325994858552036,0.0252672,1353,0.0,-0.024118230747278337,-1.224297010176719e-07,0.0,-0.344002930464374,-0.09582930546581236,-0.14828655577838232,0.0,-0.3241047833194557,0.00023328942026839487,0.01,6082560,0.0,-0.4784728429261544,0.11347243122492731,0.0,-0.0521019950229966,-0.17112370123695247,-0.42450150874077885,-121.66690503,4495,28.79008,0.0,-0.0022821620206702076,86.75,-0.00035914495959243095,0.0,-0.30554401874542236,0.0020397464104462415,-0.02008468782296404,0.23890380859375,0.2,-34.08068408966064,0.025625914,8550,1.0026955604553223,-0.37056833505630493,0.00028483968
331,-0.007332356770833453,-0.5,-1.3263538750325985,-0.2913992188123713,0.64417088,-0.6620950057130353,-0.0231694723956219,0.0,-0.32024764109274223,0.025344,1357,0.0,-0.02371471693593219,-1.2242414315569959e-07,0.0,-0.35350573764689897,-0.09569633089794484,-0.14890818417084095,0.0,-0.32519146047928577,0.0002056202178614007,0.01,6100992,0.0,-0.49725363094483643,0.11159556740870435,0.0,-0.04606719710625886,-0.21640613029904293,-0.39488213109945214,-122.57437655000001,4495,28.8016,0.0,-0.0022750601828917813,90.37,-0.0003689304034219127,0.0,-0.8027195930480957,0.0008827677229419351,-0.023003789631184192,0.225830078125,0.2,-34.092786598205564,0.024059553,8554,1.0033118724822998,-0.3836404085159302,0.00028479359999999997
332,-0.0069498697916667695,-0.5,-1.32535280016907,-0.3228607626909666,0.644153216,-0.6704652248068235,-0.02384156128380425,0.0,-0.2936428448314758,0.0254208,1361,0.0,-0.024120409038911036,-1.3293223125278055e-07,0.0,-0.3479244556210217,-0.09569849726988822,-0.14916031297638432,0.0,-0.3290191639582748,0.0002533632699244966,0.01,6119424,0.0,-0.4840229913712,0.11850889418723219,0.0,-0.06504751672686912,-0.17510078279755925,-0.3868087457325488,-122.01507593000002,4495,28.81312,0.0,-0.00234563955740109,88.14,-0.0003842201329834411,0.0,-2.195491313934326,0.0009891083493130282,-0.020887965348083525,0.220751953125,0.2,-34.08598957061768,0.026660476,8558,1.0028514862060547,-0.3797347843647003,0.00028474752
333,-0.0072102864583334465,-0.5,-1.3174966124559524,-0.33187205294896893,0.6441355520000001,-0.6712264929823446,-0.02526384068219946,0.0,-0.33672944767418755,0.0254976,1365,0.0,-0.024350937541892027,-1.2931882497329726e-07,0.0,-0.34008938964277124,-0.09626021193093941,-0.14816929149460203,0.0,-0.3477979034690971,0.0002549907270198067,0.01,6137856,0.0,-0.504485881986061,0.12183334527909828,0.0,-0.08059818805064262,-0.2152218485980262,-0.3879859286571865,-122.71910350999998,4495,28.82464,0.0,-0.0024257431206098166,90.95,-0.0004017811133774489,0.0,-1.4446094036102295,0.0007509322138503193,-0.023229164793156086,0.23216552734375,0.2,-34.086280250549315,0.026202843,8562,1.0028737783432007,-0.37892866134643555,0.00028470144
334,-0.006982421875000104,-0.5,-1.3451043950582893,-0.29463665190367455,0.644117888,-0.6681141892026263,-0.022465200873824615,0.0,-0.3331158062409946,0.0255744,1369,0.0,-0.023424833109839876,-1.2951401778390682e-07,0.0,-0.35192355131007547,-0.0958613885262518,-0.14996523079578464,0.0,-0.3376802162551604,0.000238172228111782,0.01,6156288,0.0,-0.48815761801907076,0.1179742379869122,0.0,-0.04693596284429959,-0.23600834137613663,-0.38733084661600486,-122.15748293,4495,28.83616,0.0,-0.0023995091630389367,88.73,-0.00039673547346746917,0.0,-1.6734530925750732,0.000757637619972229,-0.023626858880743385,0.219482421875,0.2,-34.08702087402344,0.024572112,8566,1.0028129816055298,-0.3862871527671814,0.00028465536
335,-0.00747070312500012,-0.5,-1.3098638983829327,-0.3155130565394513,0.644100224,-0.6807521092949294,-0.0258921555290345,0.0,-0.31744801147522805,0.0256512,1373,0.0,-0.023610169772401317,-1.341160005219968e-07,0.0,-0.3476273118784647,-0.09603930292377093,-0.14702877195725725,0.0,-0.3398888885171806,0.00038140129052206047,0.01,6174720,0.0,-0.5109117011094534,0.11515548480071752,0.0,-0.06060515485300068,-0.20282683391084433,-0.4063423190557155,-121.74499197000002,4495,28.84768,0.0,-0.0023080310622089323,87.08,-0.0003777324810162756,0.0,-1.020005702972412,0.0006319444568362087,-0.02428167355246842,0.22379150390625,0.2,-34.086952209472656,0.023408612,8570,1.00301194190979,-0.38181906938552856,0.00028460928
336,-0.0076171875000001265,-0.5,-1.3281082090954384,-0.31106911792683145,0.64408256,-0.6504157765947953,-0.02495480980543409,0.0,-0.31292281929766674,0.025728,1377,0.0,-0.02396569929273332,-1.2176231803271492e-07,0.0,-0.3436087467953344,-0.0957578460990462,-0.14820080406154848,0.0,-0.34126808172503814,0.0002126730978488922,0.01,6193152,0.0,-0.4810484566591479,0.118695583107787,0.0,-0.06701547787851805,-0.16789738811157684,-0.41189592221823346,-121.1683941,4495,28.8592,0.0,-0.0023866650253564527,84.74,-0.00039793972318934536,0.0,-0.878046989440918,0.0010140183032490313,-0.0230424246750772,0.2097900390625,0.2,-34.08858642578125,0.023476526,8574,1.0029008388519287,-0.37768280506134033,0.0002845632
337,-0.00708821614583344,-0.5,-1.2990399150333758,-0.3271807605738505,0.644064896,-0.6827533664169156,-0.024843956732216385,0.0,-0.3206577559832856,0.0258048,1381,0.0,-0.025024960849343747,-1.255595636662987e-07,0.0,-0.3359498957369009,-0.0955854801051789,-0.14886319202089415,-1.4241341786045166e-05,-0.36044296300458817,0.00028157498066624004,0.01,6211584,0.0,-0.5132812287307295,0.12151880790415766,0.0,-0.0754522859182005,-0.16388379372919196,-0.38162046652535436,-122.45479292000002,4495,28.87072,0.0,-0.002390776451350983,89.9,-0.00039561499494646617,0.0,-0.9380663633346558,0.0020925296150380744,-0.014309794013388454,0.2113037109375,0.2,-34.08908557891846,0.027258158,8578,1.003348469734192,-0.36839890480041504,0.00028451712
338,-0.007096354166666771,-0.5,-1.292198783043329,-0.33489953594949085,0.644047232,-0.6859711439763637,-0.024520078765242852,0.0,-0.2567888875097205,0.0258816,1385,0.0,-0.02523979654937044,-1.2362440431615132e-07,0.0,-0.343952397674654,-0.09554222603143304,-0.14781165329900328,0.0,-0.34077735060595016,0.00027777723476497666,0.01,6230016,0.0,-0.49695544532023583,0.11934006632707682,0.0,-0.09057015915343945,-0.1691994672150513,-0.3945826003336534,-122.27820184000001,4495,28.88224,0.0,-0.0023602602139042137,89.18,-0.0003773300506696039,0.0,-1.782848596572876,0.0008870854828273878,-0.023102707229554653,0.20106201171875,0.2,-34.090943336486816,0.024842763,8582,1.0030463933944702,-0.3878800868988037,0.00028447104
339,-0.007104492187500103,-0.5,-1.3071595840957337,-0.3210615266579956,0.644029568,-0.684863695840022,-0.020718287786866615,0.0,-0.2988945363710995,0.0259584,1390,0.0,-0.02606546543652375,-1.2256663796474043e-07,0.0,-0.346240490968753,-0.09553298410476521,-0.1471396133431004,0.0,-0.3235571642757391,0.0003689230652526021,0.01,6248448,0.0,-0.49667786569726463,0.11597589199674468,0.0,-0.07853076607734147,-0.18031426775363874,-0.4035141701796534,-122.08290059000001,4495,28.89376,0.0,-0.0024552054154345256,88.41,-0.00038667977788541907,0.0,-0.4418938159942627,0.0005165906608453952,-0.026807020674459635,0.21602783203125,0.2,-34.082397651672366,0.024983723,8586,1.0024516582489014,-0.3918468654155731,0.00028442496
340,-0.006974283854166772,-0.5,-1.2931340787315815,-0.32531837092636473,0.644011904,-0.6688702675319892,-0.02353151798668818,0.0,-0.27379105161948847,0.0260352,1394,0.0,-0.024741822050501874,-1.3355561069173083e-07,0.0,-0.3383574944245106,-0.09526533758358631,-0.1495152292805771,0.0,-0.3497312540638341,0.00027994739422057237,0.01,6266880,0.0,-0.4931525545733697,0.12125539527633927,0.0,-0.06673059597406951,-0.15745401102359463,-0.3848201896138493,-121.45371655000001,4495,28.90528,0.0,-0.0023866002214301945,85.9,-0.0003879592578190391,0.0,-0.543332576751709,0.0006222492957022041,-0.024587248568423092,0.21700439453125,0.2,-34.08188381195068,0.024816792,8590,1.0024003982543945,-0.38755449652671814,0.00028437888
341,-0.007259114583333446,-0.5,-1.3026841167466272,-0.3319102576537343,0.64399424,-0.6743770925750678,-0.02463260989225359,0.0,-0.2957921514796646,0.026112,1398,0.0,-0.025993212161044624,-1.4373064597746902e-07,0.0,-0.34494423730142193,-0.09510948133674763,-0.14823676497610896,0.0,-0.33801268508469773,0.0002582459516512851,0.01,6285312,0.0,-0.48286634214129204,0.11829963493092907,0.0,-0.08759257498033107,-0.17373253534737057,-0.3900357374651374,-121.81403038,4495,28.9168,0.0,-0.002495105073072318,87.32,-0.00040443272366048986,0.0,-0.701531171798706,0.0005574786235229112,-0.024919209128711373,0.206298828125,0.2,-34.080770111083986,0.022917759,8594,1.0024220943450928,-0.3867865204811096,0.0002843328
342,-0.007527669270833457,-0.5,-1.3235460412377442,-0.30819860383804515,0.643976576,-0.6645706984182059,-0.02208594334192147,0.0,-0.3067517573779541,0.0261888,1402,0.0,-0.0253358009001066,-1.348478360181591e-07,0.0,-0.34333376993000275,-0.09534933283123441,-0.14782047894981326,0.0,-0.33382613536351324,0.00023383199651208188,0.01,6303744,0.0,-0.47451614529242875,0.11989923576532344,0.0,-0.0553892841943103,-0.1327868611676637,-0.39246796151363006,-121.69068352000001,4495,28.92832,0.0,-0.0024293562038594004,86.83,-0.0003979650797198432,0.0,-1.164226770401001,0.0007332065346417948,-0.02427945613162592,0.2099853515625,0.2,-34.07859287261963,0.022567281,8598,1.0020971298217773,-0.3853130340576172,0.00028428671999999996
343,-0.007307942708333449,-0.5,-1.3421112058938243,-0.30301072912697413,0.643958912,-0.6554330820658808,-0.024395210061396996,0.0,-0.28167179936166176,0.0262656,1406,0.0,-0.023958533551214207,-1.2423744140837286e-07,0.0,-0.35748161597024103,-0.09554946833300752,-0.14858765519773726,0.0,-0.3424377429838234,0.0002533631858467642,0.01,6322176,0.0,-0.4840688352412694,0.117265310123424,0.0,-0.09040512188692752,-0.20927371489858934,-0.4175970470374338,-122.10392131,4494,28.93984,0.0,-0.002431645848244542,88.49,-0.00039710883086215893,0.0,-0.9191054105758667,0.0005542702972888946,-0.02422317138989456,0.221337890625,0.2,-34.07889862060547,0.024000179,8602,1.0022435188293457,-0.39128509163856506,0.00028424064
