reward_terms/hip_roll,time/time_elapsed,reward_terms/track_vx,reward_terms/heading_pen,reward_terms/lat_vel,rollout/ep_len_mean,reward_terms/air_time,time/fps,reward_terms/stance_time,time/iterations,time/total_timesteps,reward_terms/torque,reward_terms/clearance,reward_terms/track_heading,reward_terms/progress,reward_terms/ang_xy,reward_terms/vz,reward_terms/upright,curriculum/ent_coef,reward_terms/action_rate,reward_terms/foot_slip,reward_terms/stance,reward_terms/pos_pen,reward_terms/alive,reward_terms/yaw_rate,rollout/ep_rew_mean,reward_terms/track_pos,reward_terms/track_yaw,reward_terms/height,train/loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/entropy_loss,train/value_loss,train/n_updates,train/std,train/approx_kl,train/learning_rate
-0.11786289555814056,83,0.6120620099456836,-0.07919108142003393,-0.06821360581431508,22.87,0.0,807,0.0,11,67584,-0.5981488048393083,0.0,1.3218086876615303,0.0,-1.028947088483798,-0.17776799035250315,-0.6111960422559053,0.01,-0.5984764539757634,-1.2031550032914318,-0.09185885531669498,-0.012634034491388326,0.5,-1.1402229039166165,-126.758695,1.9755787774105622,0.1550595815169249,-0.015429062072805885,3016.27392578125,-0.0011670239618979394,0.0,0.019284605979919434,0.2,-8.466381549835205,6069.317810058594,40,0.9918639659881592,0.0003808318,0.00029993856
-0.1166183607769195,91,0.6194938869121306,-0.07584052586824565,-0.07431611566454756,21.62,0.0,808,0.0,12,73728,-0.598009330606927,0.0,1.3224286724061802,0.0,-1.0424731917499872,-0.17217294724648624,-0.6347267755023601,0.01,-0.5946226976202524,-1.1664275728820321,-0.07231072659340594,-0.013932193926341603,0.5,-1.150259302274663,-125.25971014999999,1.967827486550502,0.1518366930598498,-0.015569487314308345,3021.333740234375,-0.0012932512909173965,0.0,-0.012780189514160156,0.2,-8.463289141654968,6043.049987792969,44,0.9914288520812988,0.00034957973,0.000299932416
-0.11755819751722463,99,0.6155282881789294,-0.0765257678070343,-0.08289858846045958,21.71,0.0,805,0.0,13,79872,-0.5924235207354359,0.0,1.3296199096232029,0.0,-1.0297182493899337,-0.1868931273079734,-0.6164889101346899,0.01,-0.5941831998437314,-1.1995626539150281,-0.0758640725386265,-0.013014540440208671,0.5,-1.1197670867486715,-122.82472937,1.9730481680055678,0.15824848236856573,-0.017343988249982668,3050.09228515625,-0.0008460706158075482,0.0,-0.008075952529907227,0.2,-8.460520625114441,6007.2569580078125,48,0.9909286499023438,0.00028792737,0.000299926272
-0.10813576204570996,107,0.6225946361702597,-0.06146674529085248,-0.07322944023750254,23.03,0.0,803,0.0,14,86016,-0.5912725999466181,0.0,1.343802000748866,0.0,-1.018316488766332,-0.1718942683553992,-0.6135897889719943,0.01,-0.6010241636992456,-1.1968337698099483,-0.05555478028708468,-0.012885265555953313,0.5,-1.1202872088322418,-124.87620375,1.9734711665021862,0.15865691894628567,-0.016497553863735515,2974.64794921875,-0.0012788684907718562,0.0,-0.007949113845825195,0.2,-8.45736563205719,5935.60595703125,52,0.9904422760009766,0.0002582866,0.000299920128
-0.1189833686496073,114,0.6301920965450527,-0.07358556973731868,-0.08059057376711566,22.39,0.0,801,0.0,15,92160,-0.5843575832485092,0.0,1.3405136217235707,0.0,-1.0199282749460983,-0.1759625952015124,-0.599773119906164,0.01,-0.5925613109930055,-1.203525778463955,-0.07834546635909083,-0.013338618752269679,0.5,-1.1202107753125277,-124.75484843999998,1.9718513892508331,0.15693805239087147,-0.01577445716411836,2919.92822265625,-0.0011401601659599692,0.0,0.026160776615142822,0.2,-8.454428911209106,5825.867492675781,56,0.9899381995201111,0.00026747948,0.000299913984
-0.1165020168531824,122,0.6308872497753845,-0.0590358964126605,-0.05490030527067145,21.83,0.0,800,0.0,16,98304,-0.596502087749421,0.0,1.3529489740455911,0.0,-1.0283144430632307,-0.16391825874853633,-0.606539653131978,0.01,-0.5938245706256566,-1.19040590760253,-0.057123721357510614,-0.011993594803784105,0.5,-1.139008637158952,-120.46278137999998,1.9771469433739346,0.15418914025494532,-0.013173571315574359,2885.680419921875,-0.0010113590396940708,0.0,0.07864725589752197,0.2,-8.451469421386719,5861.143493652344,60,0.9895094037055969,0.0002319561,0.00029990784
-0.1146753923263402,130,0.6152387061175257,-0.060457212301557796,-0.06690116902378047,21.94,0.0,801,0.0,17,104448,-0.6076515514819563,0.0,1.3485993502193665,0.0,-1.018106674228027,-0.17882164511112195,-0.6053922050245422,0.01,-0.5960945284443065,-1.2051454563077397,-0.056217650197398834,-0.013378469841894143,0.5,-1.1051244470498847,-122.27962115999999,1.9710037636041562,0.16041318115116254,-0.018152363126781444,2859.66748046875,-0.0006562694325111806,0.0,0.06842774152755737,0.2,-8.449180364608765,5657.584411621094,64,0.9891958236694336,0.00014824182,0.00029990169599999997
-0.11594214651924005,138,0.6121752979128376,-0.06257739139534033,-0.06814998625056522,22.74,0.0,798,0.0,18,110592,-0.5938072345065165,0.0,1.3452041521589901,0.0,-1.032800190436262,-0.1771505709493162,-0.6383767235823329,0.01,-0.5915951334432066,-1.19204144106033,-0.07448976618926571,-0.014555096647160483,0.5,-1.1004878844155668,-126.80471003000001,1.9624484887057116,0.16156391941453838,-0.015702718926880882,2762.28857421875,-0.0009313309346907772,0.0,0.047516703605651855,0.2,-8.447383165359497,5547.509216308594,68,0.988914966583252,0.0001266835,0.00029989555199999996
-0.12007479422890312,146,0.6247464395300023,-0.06411222927976709,-0.059702894940530854,21.39,0.0,798,0.0,19,116736,-0.5891594601233153,0.0,1.3472179460930807,0.0,-1.0436086700500162,-0.16870953811142483,-0.6214202725234773,0.01,-0.5885950000586794,-1.198161434380306,-0.07790962167880673,-0.010992103123161337,0.5,-1.117871840523604,-123.20026762000003,1.9817075095277203,0.15820813300941491,-0.013294593617309664,2795.806884765625,-0.0007264581436174922,0.0,0.03735995292663574,0.2,-8.445687890052795,5652.667724609375,72,0.9886565804481506,0.00012228297,0.00029988940799999996
-0.11493094269630079,154,0.6100988156641222,-0.07938985701361223,-0.06677575690203925,23.15,0.0,797,0.0,20,122880,-0.6018167823850924,0.0,1.3245800310000193,0.0,-1.0066920073897447,-0.17760849177699978,-0.6149114291293288,0.01,-0.5940121516029345,-1.184888592218859,-0.07855882759398582,-0.014757463913681157,0.5,-1.118788748059169,-124.09956133,1.9628767219519692,0.15664089323235184,-0.015928909680493746,2755.48779296875,-0.0007140822272049263,0.0,0.025378644466400146,0.2,-8.443892478942871,5549.61865234375,76,0.9883859157562256,9.3081086e-05,0.000299883264
-0.11053189646363741,161,0.6324480100694245,-0.051671445752746105,-0.05160221373089178,21.08,0.0,797,0.0,21,129024,-0.5961791892508533,0.0,1.35875671481352,0.0,-1.029692253764934,-0.16252696167904396,-0.5967613938415565,0.01,-0.583288393192864,-1.1988602663069878,-0.057883562903448704,-0.012050562824903724,0.5,-1.1198018547741495,-121.98403806,1.9735793149467813,0.1574765977725012,-0.011546088903875817,2711.97314453125,-0.0006552316335728392,0.0,0.017963111400604248,0.2,-8.442294001579285,5461.244689941406,80,0.988142192363739,9.621022e-05,0.00029987712
-0.11244814588614387,169,0.6300452720675921,-0.049855444984795154,-0.05040307050076533,21.1,0.0,797,0.0,22,135168,-0.5861694377795397,0.0,1.3664567567859176,0.0,-1.0215632218760857,-0.18059459898221455,-0.6131750013728268,0.01,-0.5959849927253345,-1.1838974743584443,-0.0722213340105136,-0.01076055610822109,0.5,-1.0809734809566065,-118.29562812,1.981876419213614,0.16671434093028573,-0.014316937727399573,2583.1787109375,-0.0006504892953671515,0.0,0.050572216510772705,0.2,-8.440784573554993,5231.4918212890625,84,0.987849771976471,7.8668454e-05,0.000299870976
-0.11172722462020063,177,0.6243764435394473,-0.06918589626743245,-0.0816710109706402,22.22,0.0,796,0.0,23,141312,-0.6034035191819723,0.0,1.3468712662322189,0.0,-1.0113581257059836,-0.17643037756814636,-0.6222036486100134,0.01,-0.5919774076376901,-1.1824083826480392,-0.06071421578608303,-0.015354299588733257,0.5,-1.1104832929519106,-123.52484883999999,1.9591325411189662,0.1591793854890751,-0.01895868294676028,2509.524169921875,-0.0004799494636245072,0.0,-0.0019965171813964844,0.2,-8.439085841178894,5147.020263671875,88,0.9875796437263489,6.354195e-05,0.000299864832
-0.11261626312842189,184,0.6141602813920656,-0.07560515369418254,-0.06385906842619751,21.97,0.0,797,0.0,24,147456,-0.583993873117403,0.0,1.322415583649672,0.0,-1.011208938364929,-0.1788274395483762,-0.6120729192734163,0.01,-0.5882205940057853,-1.180232005923347,-0.05945964666431966,-0.015684398842173746,0.5,-1.1105335312250688,-119.25178982,1.9617337781447166,0.15914229365853683,-0.01770515032326303,2545.1494140625,-0.00046279130037873983,0.0,-0.0611034631729126,0.2,-8.437532305717468,5150.667297363281,92,0.987356424331665,5.0604976e-05,0.000299858688
-0.11448018124576648,192,0.6183535223996476,-0.05316191854459825,-0.06341243783050927,22.91,0.0,796,0.0,25,153600,-0.5975497064832511,0.0,1.3576307225895807,0.0,-1.0213828228512492,-0.18925678528219517,-0.617787504878927,0.01,-0.5939108096710394,-1.193783258467912,-0.07862538780003728,-0.012511367138374795,0.5,-1.0908508480182566,-124.4116071,1.9761188172953708,0.16433986893112515,-0.01651485163593487,2390.870849609375,-0.0005763945882790722,0.0,-0.11809897422790527,0.2,-8.436185598373413,4886.447937011719,96,0.9871105551719666,6.204011e-05,0.000299852544
-0.11332841378896985,200,0.6259777879798761,-0.0622498441680557,-0.05755378031669778,22.57,0.0,796,0.0,26,159744,-0.5963028292109881,0.0,1.3510683702877302,0.0,-1.0184824136331054,-0.16211891206671838,-0.6027698561750227,0.01,-0.5869145760569457,-1.2001730661087617,-0.04852916249378312,-0.01299704822156543,0.5,-1.103568387565408,-122.81157679,1.970607575803028,0.1612855164276905,-0.014465929883271769,2399.704833984375,-0.0005584507889579982,0.0,-0.11564278602600098,0.2,-8.434657216072083,4848.055419921875,100,0.9868959784507751,6.404264e-05,0.00029984639999999996
-0.11018089660209536,208,0.6152545866031386,-0.057385760794021225,-0.06282148740529157,23.08,0.0,796,0.0,27,165888,-0.6024016539680597,0.0,1.3520565387121148,0.0,-1.013556086167505,-0.1648215444632896,-0.6247607437523134,0.01,-0.6000850923237522,-1.2299983351747188,-0.05658859364162432,-0.01292667224774964,0.5,-1.0981036111745677,-122.8830728,1.9738718568779463,0.16258005424459182,-0.016728571394211585,2293.67236328125,-0.0005172776291146874,0.0,-0.015120267868041992,0.2,-8.433550119400024,4646.15869140625,104,0.9867573380470276,5.3980497e-05,0.00029984025599999996
-0.11731292735088927,215,0.6108112937649316,-0.06985388010500203,-0.05836435846325295,23.56,0.0,796,0.0,28,172032,-0.605970085888817,0.0,1.351872968275402,0.0,-1.026099389942511,-0.184444513416923,-0.6424075887875997,0.01,-0.5926433507967582,-1.1787604828379086,-0.05749251376426745,-0.014324311102438472,0.5,-1.0934573447440343,-127.80813369000002,1.965794979470892,0.16312153321884829,-0.01735126293567824,2201.728271484375,-0.000598210608586669,0.0,-0.028606772422790527,0.2,-8.432540655136108,4512.9935302734375,108,0.9865159392356873,5.6234938e-05,0.000299834112
-0.11775255533272115,223,0.6029309312463554,-0.05533868043667428,-0.06228149557977263,22.52,0.0,797,0.0,29,178176,-0.5916194108472629,0.0,1.349430764180024,0.0,-1.0126317532028826,-0.18418916792034104,-0.6224564382894416,0.01,-0.5911157877694677,-1.1847107026437562,-0.05908382058139936,-0.014383126810910876,0.5,-1.1136987293773417,-124.47020192,1.9636826065164013,0.1596743621827217,-0.016891640430970613,2261.073974609375,-0.0005536594544537365,0.0,-0.1050260066986084,0.2,-8.430674076080322,4620.524658203125,112,0.9861550331115723,5.9731974e-05,0.000299827968
-0.11154531861017779,231,0.6246952815749628,-0.05206444607780283,-0.06502801694316834,22.65,0.0,796,0.0,30,184320,-0.5866011669919211,0.0,1.3673148409595914,0.0,-1.01326254814924,-0.17784018254011544,-0.5940975682481954,0.01,-0.5924250974236808,-1.1997853167342007,-0.0635030945538695,-0.013266907546146704,0.5,-1.1007229566804007,-124.47956975000002,1.9698795407421092,0.16178536788717018,-0.015646724682499443,2178.759765625,-0.0004799369489774108,0.0,-0.08202266693115234,0.2,-8.428394675254822,4395.909973144531,116,0.9857951998710632,4.285659e-05,0.000299821824
-0.11723719652121382,238,0.6271505807369636,-0.05154266621808107,-0.06724477085920987,21.66,0.0,797,0.0,31,190464,-0.5920216289795742,0.0,1.3588383340954049,0.0,-1.022737204841999,-0.1776907097208551,-0.6287464577170062,0.01,-0.5876965968924802,-1.2042159241533745,-0.05923554346640311,-0.011707962781146166,0.5,-1.1114170994837693,-123.81034979,1.977628954801624,0.15806482590417845,-0.015182867462700785,2019.8050537109375,-0.0004349989758338779,0.0,-0.10673975944519043,0.2,-8.426469564437866,4119.2171630859375,120,0.9855549931526184,4.460761e-05,0.00029981568
-0.11936414572700242,246,0.6294734860766702,-0.06255520644812691,-0.07293603570452854,21.84,0.0,797,0.0,32,196608,-0.5930399179343531,0.0,1.348868328029847,0.0,-1.0160577176246284,-0.1798271325593468,-0.5970457661092964,0.01,-0.5909875014617683,-1.1784153798468282,-0.07873786121575373,-0.012270320351889366,0.5,-1.1213383235894436,-122.24541916,1.974872681208903,0.15621335731592934,-0.017529681377786138,2034.44287109375,-0.0004068418493261561,0.0,-0.12900006771087646,0.2,-8.4252108335495,4110.233612060547,124,0.9853622913360596,3.8093633e-05,0.000299809536
-0.11235851773319083,254,0.6150940786606262,-0.06025231135575045,-0.0709668204848171,22.83,0.0,797,0.0,33,202752,-0.5965248226755905,0.0,1.348376622220048,0.0,-1.0148570026696409,-0.16570281581853044,-0.6285116091207787,0.01,-0.5900338389061895,-1.2090317796626786,-0.06499072002946878,-0.013724555882485856,0.5,-1.1128195565593757,-126.31896772,1.970845040333683,0.15853355732598848,-0.01720466536357908,1994.7841796875,-0.0004400417092256248,0.0,-0.12502169609069824,0.2,-8.424007058143616,4102.649078369141,128,0.9851606488227844,3.830451e-05,0.00029980339199999997
-0.11018439026293314,261,0.616523282376094,-0.04505911039705718,-0.05026806760055797,21.15,0.0,799,0.0,34,208896,-0.5835992987051337,0.0,1.3735651362523338,0.0,-1.0307976496077829,-0.1798706107334029,-0.5969810897073319,0.01,-0.5884077495437244,-1.1767459109272336,-0.057451187842417824,-0.012159130615280013,0.5,-1.0677274900737612,-117.98469135,1.9759677080379783,0.166222732533959,-0.015378386627934823,1904.181396484375,-0.0003021668380824849,0.0,-0.10700523853302002,0.2,-8.422809481620789,3808.31689453125,132,0.9849879145622253,2.8521616e-05,0.000299797248
-0.11302443550532422,268,0.6274804180090866,-0.05612021725543439,-0.05113720168089291,22.11,0.0,799,0.0,35,215040,-0.5943318738904648,0.0,1.3561673033468697,0.0,-1.0204401441397708,-0.1748608375446031,-0.6004055131135172,0.01,-0.5882420911936302,-1.1954392768506337,-0.047227793773087924,-0.01203445161540685,0.5,-1.1002561518658565,-117.47338304,1.979416521807271,0.1625994075311475,-0.014920776548527413,1750.8270263671875,-0.0003766019071917981,0.0,-0.11797380447387695,0.2,-8.421931982040405,3514.6514587402344,136,0.9848930239677429,2.9762348e-05,0.000299791104
-0.1142376016223763,276,0.6120341122041832,-0.06139829293076904,-0.06898208131903495,22.33,0.0,799,0.0,36,221184,-0.5936863696603161,0.0,1.3527191006867054,0.0,-1.030018207533588,-0.1659993950032917,-0.623445314719818,0.01,-0.5886202998152233,-1.1996305909683478,-0.0765727476252645,-0.013004805234833496,0.5,-1.0919209376196186,-122.11851949000001,1.9724548188797986,0.163254338850989,-0.015031663933512136,1667.7916259765625,-0.0005347661208361387,0.0,-0.08429348468780518,0.2,-8.421297311782837,3476.162628173828,140,0.9847413897514343,4.490756e-05,0.00029978496
-0.11883998901457514,284,0.6095345016550627,-0.055478757109730194,-0.0672867057833632,23.25,0.0,799,0.0,37,227328,-0.5905077824371435,0.0,1.3607519667890127,0.0,-1.017795120412047,-0.1805997405294282,-0.590882157921898,0.01,-0.5990605651962445,-1.2176327371772342,-0.06693796739843878,-0.014756649143518333,0.5,-1.0898517547686566,-125.97347667999999,1.9645419666868376,0.1636396410648228,-0.018919589347497538,1748.436767578125,-0.0006267057324294001,0.0,-0.09709954261779785,0.2,-8.419982552528381,3538.3875122070312,144,0.9844532012939453,6.200512e-05,0.000299778816
-0.11046666224635725,292,0.6213051395820854,-0.056780246424076364,-0.0629652709171464,22.34,0.0,798,0.0,38,233472,-0.586776489685343,0.0,1.3559233885815445,0.0,-1.0137842836885385,-0.17372237581167738,-0.6183110643763913,0.01,-0.590262526724473,-1.201827176049462,-0.05083965873357618,-0.014212355036735182,0.5,-1.0825625963187648,-124.75069761,1.9638188664865035,0.16551985490040075,-0.016984190757051588,1639.8812255859375,-0.00045081350253894925,0.0,-0.13024652004241943,0.2,-8.418013334274292,3389.291961669922,148,0.9841011166572571,5.2160423e-05,0.000299772672
-0.11280327416071921,301,0.6179728287340535,-0.05491575510704133,-0.06945349391456189,21.48,0.0,795,0.0,39,239616,-0.5879734488040863,0.0,1.3689644448731524,0.0,-1.017604853291397,-0.16528224516138576,-0.6147510126341926,0.01,-0.5942685551240933,-1.224966786460495,-0.06087063727117281,-0.013368091689677675,0.5,-1.0662875985854505,-120.60725357000001,1.970031235189344,0.1686157632718566,-0.015619765315761083,1612.6185302734375,-0.00034789961500791833,0.0,-0.11620426177978516,0.2,-8.415848970413208,3254.1846313476562,152,0.9837555885314941,4.4172855e-05,0.000299766528
-0.11076802077421662,308,0.6211976419066491,-0.045527883007768326,-0.054690793381289064,22.63,0.0,795,0.0,40,245760,-0.5855452964151893,0.0,1.371679043495978,0.0,-1.000332958403524,-0.17004751621707528,-0.5883297743649241,0.01,-0.5911208838372962,-1.1931207966611732,-0.05053279849255605,-0.011669968082603803,0.5,-1.1069463275430673,-118.43606931000001,1.9788131331465573,0.16016518862881277,-0.016892163052953078,1565.40478515625,-0.0005590410146396607,0.0,-0.09357786178588867,0.2,-8.41388475894928,3203.323272705078,156,0.9834883213043213,4.910607e-05,0.000299760384
-0.11156910246988964,316,0.6204727871150714,-0.056019896301754614,-0.07221701945323024,22.2,0.0,795,0.0,41,251904,-0.596763034869391,0.0,1.3630668628746554,0.0,-0.9951442019861365,-0.1775261375558093,-0.603789857022939,0.01,-0.5934462461002946,-1.2184626257470856,-0.05426492729107976,-0.014755921127734937,0.5,-1.083211485533029,-124.35557845000002,1.9618720751922911,0.1661374511112832,-0.017954895243758377,1446.5782470703125,-0.0004797477158717811,0.0,-0.06762456893920898,0.2,-8.412599325180054,2924.5718994140625,160,0.9833425879478455,5.306631e-05,0.00029975423999999997
-0.11222588675499424,324,0.613078913000407,-0.06045844095836839,-0.06979185135548688,21.79,0.0,796,0.0,42,258048,-0.6008119544514349,0.0,1.351073093213422,0.0,-1.0078748037312117,-0.1937589675494822,-0.629905064981195,0.01,-0.59366543082524,-1.186688551744334,-0.06844236861132372,-0.011939542163518967,0.5,-1.077215555948499,-119.80638821000001,1.9789510421063838,0.16574575181186016,-0.019461386066296788,1503.4664306640625,-0.0006080731691326946,0.0,-0.17617344856262207,0.2,-8.411691308021545,3068.3636779785156,164,0.9831765294075012,5.5451535e-05,0.000299748096
-0.10619192240093416,331,0.6066770413265833,-0.04531117524865896,-0.06478727429317636,22.51,0.0,796,0.0,43,264192,-0.5887816830622322,0.0,1.3764379738513526,0.0,-1.0114157838309443,-0.178361199879001,-0.5989189808533001,0.01,-0.5918781846770192,-1.2118322607015186,-0.05626659131982329,-0.013791535229381391,0.5,-1.0702572951955671,-122.03800168000004,1.9690608572471489,0.16698470795490594,-0.017736835870550322,1415.3070068359375,-0.0005571736546698958,0.0,-0.10938632488250732,0.2,-8.410505294799805,2955.223114013672,168,0.9829513430595398,5.8604157e-05,0.000299741952
-0.10924422280377971,339,0.6145031133789051,-0.05379670221882674,-0.06140580314427898,21.54,0.0,796,0.0,44,270336,-0.5975609339946808,0.0,1.354682126736532,0.0,-1.0128140425156817,-0.17312304489929434,-0.5951343065062067,0.01,-0.5906202000319354,-1.2009712441434175,-0.04265984575244403,-0.013664451554430997,0.5,-1.091422434675452,-116.36071878999999,1.9689697799028538,0.16259336516089626,-0.01677199326399407,1346.0284423828125,-0.0005967318284092471,0.0,-0.11597335338592529,0.2,-8.408988952636719,2749.23974609375,172,0.9826950430870056,5.550372e-05,0.000299735808
-0.10753602357931473,347,0.6238449245575438,-0.04096810704858642,-0.049092211419399005,22.0,0.0,796,0.0,45,276480,-0.5839671562992244,0.0,1.3840489064540027,0.0,-0.9998204715485478,-0.17486830907572357,-0.5843917951379515,0.01,-0.5926448697997936,-1.2062501125546747,-0.04890353706134157,-0.011532935301048914,0.5,-1.0407071441673765,-119.89543042999999,1.9797736970739468,0.1726561553646603,-0.014987897782334616,1290.7940673828125,-0.0005151026416569948,0.0,-0.08256232738494873,0.2,-8.407338619232178,2690.8538818359375,176,0.982428252696991,6.154961e-05,0.000299729664
