reward_terms/motor_vel,reward_terms/angmom,curriculum/stance_ratio,reward_terms/stop,reward_terms/time,reward_terms/upright,reward_terms/alive,reward_terms/ang_xy,reward_terms/stance_time,time/time_elapsed,reward_terms/residual,reward_terms/vz,reward_terms/coef_rate,reward_terms/action_rate,rollout/ep_rew_mean,reward_terms/energy,reward_terms/torque,reward_terms/stance,time/fps,curriculum/eff_scale,reward_terms/fwd_speed,reward_terms/lat_vel,reward_terms/phase_contact,curriculum/ent_coef,reward_terms/foot_slip,time/total_timesteps,reward_terms/height,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/clearance,reward_terms/overrun,reward_terms/air_time,time/iterations,train/loss,train/n_updates,train/std,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/learning_rate,train/clip_fraction,train/entropy_loss,train/value_loss
0.0,-0.23015984519295404,0.63258176,0.0,0.0,-0.4310113010193359,0.5,-0.4061996501709011,-0.0303466334670601,2318,-0.5202363471826803,-0.18508074245821185,-0.5799607713742349,-0.10941421130650114,-119.91059340000001,0.0,0.0,-0.004391134690768598,3012,0.1161216,0.9816319840526972,-3.4620083495161407e-09,-0.33568937215844485,0.01,-0.6147949419184067,6985728,-0.04804145254211287,-0.021934455020090192,55.83,0.08429886508099244,0.0,0.002505425153584737,379,1.4402648210525513,34587,1.0012478828430176,0.2,-0.014950607041828334,0.9642511606216431,0.027052674,0.0003,0.25533447265625,-34.06577033996582,3.6698654294013977
0.0,-0.23529267497093714,0.63253568,0.0,0.0,-0.435931149619815,0.5,-0.4081422900492158,-0.029818205280915007,2324,-0.5189964655811747,-0.18467866710340608,-0.5813246417999376,-0.10935474522409655,-119.21261356,0.0,0.0,-0.005982416247139164,3012,0.1164288,0.9870365356428503,-3.4561913383173426e-09,-0.338675107026531,0.01,-0.6230055591164321,7004160,-0.049226611987411635,-0.022525028525416376,55.56,0.08414792921199711,0.0,0.0025162758344473937,380,1.2090649604797363,34591,1.0015199184417725,0.2,-0.01590526904910803,0.9639862775802612,0.027552012,0.0003,0.278466796875,-34.065968132019044,3.785673904418945
0.0,-0.22763957210783886,0.6324896,0.0,0.0,-0.4312761086802154,0.5,-0.4004531325369813,-0.029707528303131565,2331,-0.5197229341778368,-0.18635532598601257,-0.5873233389741603,-0.10920477503360264,-118.10987574000002,0.0,0.0,-0.005153733392628898,3012,0.116736,1.00125230807494,-3.537096299926158e-09,-0.3385858722903008,0.01,-0.6049110635416851,7022592,-0.048443169543936154,-0.02311874713724473,55.23,0.08414273413690683,0.0,0.002518445974500436,381,1.2698227167129517,34595,1.001479148864746,0.2,-0.012211639899760485,0.9670687913894653,0.027399939,0.0003,0.2702392578125,-34.06997585296631,3.4861257076263428
0.0,-0.23050322630932016,0.63244352,0.0,0.0,-0.42802432437043325,0.5,-0.40815549903144915,-0.030089472289546393,2337,-0.5201033029099856,-0.18453894237764834,-0.5803815508726822,-0.1094088797112064,-117.53068431,0.0,0.0,-0.005367543936016785,3012,0.1170432,0.9946837641134064,-3.459133665708992e-09,-0.33647837861805063,0.01,-0.6021745103871274,7041024,-0.04820867624592124,-0.022372845585121814,55.36,0.08447344768226812,0.0,0.0025401473556283033,382,1.0476338863372803,34599,1.0011804103851318,0.2,-0.015499342465773225,0.9670560956001282,0.03068145,0.0003,0.27940673828125,-34.066116142272946,3.4371994614601133
0.0,-0.23114523209349958,0.63239744,0.0,0.0,-0.4276648232840815,0.5,-0.4031606040899107,-0.030821350897895172,2343,-0.5192445522392777,-0.1832658310072216,-0.5830891913863367,-0.10950854686605074,-119.09456516,0.0,0.0,-0.0049784924129857985,3012,0.1173504,0.9858500810549103,-3.5625386810611113e-09,-0.33849540782719245,0.01,-0.6177884353934463,7059456,-0.04758524491085727,-0.022854235762677796,55.48,0.08374214075447593,0.0,0.0025976560912871114,383,0.7140792012214661,34603,1.0009779930114746,0.2,-0.016187415923923254,0.9725567698478699,0.030826654,0.0003,0.2816162109375,-34.06263732910156,2.8384835839271547
0.0,-0.23134773385120433,0.63235136,0.0,0.0,-0.42727404062968866,0.5,-0.40957685935855503,-0.03006939850618235,2349,-0.5192161068964735,-0.18558070740591212,-0.5815802564053661,-0.10926734665788854,-118.44694567999997,0.0,0.0,-0.005854010228948179,3012,0.1176576,0.9942971136188048,-3.4552820350605316e-09,-0.33739624671608015,0.01,-0.6140032927772265,7077888,-0.04796774496391721,-0.02274417283606927,55.5,0.0844951438867814,0.0,0.0026095918373256507,384,0.5478725433349609,34607,1.0016614198684692,0.2,-0.013342941692098976,0.975787341594696,0.03935694,0.0003,0.33463134765625,-34.06775550842285,2.5107714354991915
0.0,-0.22681385933528203,0.63230528,0.0,0.0,-0.4290721907536403,0.5,-0.4008532192667303,-0.029051604457587626,2355,-0.5190856850675911,-0.18430938893283788,-0.5819058390151359,-0.10897861393489959,-116.65692532999999,0.0,0.0,-0.00546449276084902,3012,0.1179648,0.9987948798389539,-3.5042880449292057e-09,-0.34075169132962563,0.01,-0.6164310069039884,7096320,-0.04934187005911127,-0.022312479780085864,53.57,0.08525179851867787,0.0,0.0026150172020101715,385,1.914182186126709,34611,1.0020307302474976,0.2,-0.013584851031191647,0.956091046333313,0.029913474,0.0003,0.29736328125,-34.074197959899905,4.721163558959961
0.0,-0.23332465279482553,0.6322592,0.0,0.0,-0.42816751741950143,0.5,-0.40752106971795915,-0.03046110869682808,2361,-0.5191000060893558,-0.186897530830985,-0.5780725620795394,-0.10906659247061641,-117.90318210000001,0.0,0.0,-0.005012696655770492,3012,0.118272,1.0092591152310784,-3.4794516007695097e-09,-0.3384749228532155,0.01,-0.6112180233087147,7114752,-0.04918289756024343,-0.022777651162372993,55.18,0.08497712397071006,0.0,0.0026595050488443426,386,0.8809155225753784,34615,1.0011022090911865,0.2,-0.01427181966137141,0.9634541273117065,0.025752526,0.0003,0.248046875,-34.06873798370361,3.7229776263236998
0.0,-0.2303372749819782,0.6322131200000001,0.0,0.0,-0.4248691184428848,0.5,-0.4056382583975454,-0.028532941969590157,2367,-0.5206559537867128,-0.18865893858057517,-0.5814485608529465,-0.10987445576463166,-117.57448359,0.0,0.0,-0.004738128586846784,3012,0.1185792,0.9943436167606884,-3.511394468132659e-09,-0.33759649272608006,0.01,-0.6206467323945359,7133184,-0.04885140935706591,-0.021974317020832145,53.53,0.08460492306741535,0.0,0.0026584200030710134,387,1.1901895999908447,34619,1.0011115074157715,0.2,-0.015734101831912994,0.9748320579528809,0.03588601,0.0003,0.2965576171875,-34.064323616027835,2.6456840515136717
0.0,-0.23384573397627662,0.63216704,0.0,0.0,-0.43107978174841843,0.5,-0.4070121063360007,-0.029389060674778495,2373,-0.5202544841106232,-0.1880889634238874,-0.5775321370862917,-0.10901390872176463,-117.79755809,0.0,0.0,-0.0058846220029763535,3012,0.1188864,1.0053060457687513,-3.5310155746718255e-09,-0.3340948669499439,0.01,-0.6107881582887278,7151616,-0.04922317969860984,-0.02308161243036809,54.46,0.08557438574593411,0.0,0.0026562498533166945,388,2.666527509689331,34623,1.000867247581482,0.2,-0.011919385148212313,0.9502258896827698,0.027686868,0.0003,0.27393798828125,-34.05870342254639,5.244723463058472
0.0,-0.22505469711281842,0.6321209600000001,0.0,0.0,-0.42096901848311563,0.5,-0.4028120311181774,-0.029248544280158564,2379,-0.519486446128803,-0.18292034479048624,-0.5775868322699387,-0.10952478058678611,-117.03978490000001,0.0,0.0,-0.005331944399923773,3012,0.1191936,1.0111496557690283,-3.5410595297813927e-09,-0.3372575739245344,0.01,-0.6134771590675213,7170048,-0.04824971988682589,-0.02272929361466524,54.76,0.08566778428645774,0.0,0.002795138787607559,389,0.9253815412521362,34627,1.0012166500091553,0.2,-0.015579711424652486,0.9684928059577942,0.030380094,0.0003,0.27587890625,-34.06263828277588,3.305161702632904
0.0,-0.22741525198789336,0.63207488,0.0,0.0,-0.42578230857660215,0.5,-0.4039047620980142,-0.029557788776906416,2386,-0.5197459635874833,-0.18528597381475287,-0.5738924337653967,-0.10925182807270879,-117.08390773,0.0,0.0,-0.005689256622465298,3012,0.1195008,1.0072573485276108,-3.4811732963880155e-09,-0.3371848593487425,0.01,-0.61028639924123,7188480,-0.04901588557554075,-0.02260581804306284,55.24,0.0855184520667624,0.0,0.0026453991433502072,390,0.954742968082428,34631,1.0014944076538086,0.2,-0.012333244807086885,0.9711717963218689,0.0322905,0.0003,0.29293212890625,-34.06923904418945,3.0855414628982545
0.0,-0.23571614398399537,0.6320288000000001,0.0,0.0,-0.42509675447253986,0.5,-0.40899850345651795,-0.02938309273061653,2392,-0.5197685182712064,-0.18720266542949215,-0.5757665999648771,-0.10927272339864802,-116.54015668999996,0.0,0.0,-0.0045475899846907615,3012,0.119808,1.0083744767537295,-3.527053803583371e-09,-0.3376703589844117,0.01,-0.6155426589532219,7206912,-0.0488925846641571,-0.02249350939389909,55.44,0.08520909041899653,0.0,0.0027061630648353863,391,0.7210022211074829,34635,1.0017542839050293,0.2,-0.014626263733953237,0.980116069316864,0.033477634,0.0003,0.29739990234375,-34.07252197265625,2.0858727276325224
0.0,-0.23217566059486291,0.63198272,0.0,0.0,-0.4350366998770101,0.5,-0.4059682293828199,-0.029607159303850494,2398,-0.5194877880933899,-0.18819928465048139,-0.5780445595274495,-0.1086536792749993,-117.27397497,0.0,0.0,-0.005036668590829675,3012,0.1201152,1.0102218375879826,-3.5388931946608053e-09,-0.3355431112620925,0.01,-0.6160561580128966,7225344,-0.050761690148261734,-0.023237902494361893,54.54,0.08517362115415004,0.0,0.0026193574821162554,392,0.6800890564918518,34639,1.0014967918395996,0.2,-0.01610631907824427,0.9782590866088867,0.030991733,0.0003,0.30802001953125,-34.06652488708496,2.3291841447353363
0.0,-0.23417199111300915,0.63193664,0.0,0.0,-0.4342543226219238,0.5,-0.4165982505835954,-0.030407939609075483,2404,-0.5193593841527835,-0.18568387704921216,-0.5713938851914917,-0.10844866438460667,-117.46064614000001,0.0,0.0,-0.003974295474443071,3012,0.1204224,1.023293435489646,-3.400919660957168e-09,-0.33887866923553756,0.01,-0.6240872011978115,7243776,-0.05078468039413123,-0.022336674870287558,54.58,0.0843888678188104,0.0,0.0026009112674122057,393,1.7087750434875488,34643,1.0017846822738647,0.2,-0.012598495255224407,0.9681456685066223,0.03498717,0.0003,0.31341552734375,-34.07151298522949,3.5689480781555174
0.0,-0.22831984609392475,0.63189056,0.0,0.0,-0.42538901058090617,0.5,-0.4116150214260653,-0.02941130475826665,2410,-0.5192613302348824,-0.18028964870225464,-0.5752598343143299,-0.10890526847649055,-116.78908749,0.0,0.0,-0.0038414128222434723,3012,0.1207296,1.006611531523422,-3.5711759706833018e-09,-0.33743037671774123,0.01,-0.6067601614701218,7262208,-0.04886976728193401,-0.022308022848574402,54.02,0.08472521649942635,0.0,0.0026888019832161567,394,1.0298675298690796,34647,1.001084566116333,0.2,-0.015245770919136703,0.9747284054756165,0.030871606,0.0003,0.28270263671875,-34.06551380157471,2.853618121147156
0.0,-0.22755975627351152,0.63184448,0.0,0.0,-0.43338573197100333,0.5,-0.40498270487411386,-0.029644051678284693,2416,-0.5191675110054379,-0.1839339533785298,-0.5788121528526324,-0.10852323093297865,-116.82479893999998,0.0,0.0,-0.005124701469314503,3012,0.1210368,1.0182747287039877,-3.573531949626336e-09,-0.336554292469709,0.01,-0.612498207077728,7280640,-0.05023571767970478,-0.023059659862523296,54.65,0.0866846261012314,0.0,0.002801649227169239,395,1.341653823852539,34651,1.0011622905731201,0.2,-0.013031691452488304,0.967981219291687,0.035365224,0.0003,0.30731201171875,-34.061292839050296,3.53580504655838
0.0,-0.22819043393134045,0.6317984,0.0,0.0,-0.4286162592208909,0.5,-0.4119980544102319,-0.029203514161054045,2422,-0.5187354827073619,-0.18553013614530098,-0.5807864783461825,-0.10956204418234718,-115.51016725000001,0.0,0.0,-0.005083649308109235,3012,0.121344,1.0178726467030266,-3.639302286065641e-09,-0.33861140338119705,0.01,-0.610606818039161,7299072,-0.049767181585255706,-0.023253995872650222,53.43,0.08598997536901015,0.0,0.0027137585986767793,396,1.7368810176849365,34655,1.0009613037109375,0.2,-0.01401885661180131,0.9581887722015381,0.024070943,0.0003,0.2407470703125,-34.06312236785889,4.634203231334686
0.0,-0.22782284723465038,0.63175232,0.0,0.0,-0.4230124733530382,0.5,-0.4094895534662018,-0.029890904675186094,2429,-0.5187792322558603,-0.18147455017847924,-0.5788352748641687,-0.10938522736509892,-116.40074562,0.0,0.0,-0.004411336970593345,3012,0.1216512,1.011237983782976,-3.4247781846653797e-09,-0.3384989667795834,0.01,-0.61354584406108,7317504,-0.04863430194969833,-0.022854345437575932,54.17,0.08580525145924578,0.0,0.0027766926117086164,397,2.226679563522339,34659,1.0014104843139648,0.2,-0.013656777865253388,0.9602735638618469,0.024494398,0.0003,0.2243896484375,-34.0664758682251,4.5272883653640745
0.0,-0.22468627877396477,0.63170624,0.0,0.0,-0.42402535387446794,0.5,-0.40543384733864435,-0.02974225047768818,2435,-0.5188189173684111,-0.18295575550349363,-0.5814156936247904,-0.11017624418188311,-116.53665722000001,0.0,0.0,-0.004545686658271941,3012,0.1219584,1.00424566930833,-3.5386041244755826e-09,-0.3388020078006456,0.01,-0.6060970437320378,7335936,-0.048805244401790376,-0.02255949719572635,54.64,0.08503001485827597,0.0,0.002696397449148612,398,1.0889935493469238,34663,1.001265525817871,0.2,-0.014403077308088541,0.9700396656990051,0.031875636,0.0003,0.2898193359375,-34.068080520629884,3.263203835487366
0.0,-0.22330514597310464,0.63166016,0.0,0.0,-0.41628054803282516,0.5,-0.4060994943220446,-0.029344030271103192,2441,-0.5197072997074546,-0.18081406739906788,-0.5741061564749637,-0.10985299295130567,-117.29426970000003,0.0,0.0,-0.00457873832192301,3012,0.1222656,1.0169051461759406,-3.4369820815411095e-09,-0.3351684122631429,0.01,-0.6024311831528004,7354368,-0.04838632880851639,-0.022854495681126265,54.71,0.08573140778580296,0.0,0.0027788627614629352,399,2.3670239448547363,34667,1.0015699863433838,0.2,-0.014742476935498416,0.9600020051002502,0.028131405,0.0003,0.2712158203125,-34.06895790100098,4.481417691707611
0.0,-0.22676421115803277,0.63161408,0.0,0.0,-0.43008723883456057,0.5,-0.40483315028438954,-0.030213712667722978,2447,-0.5183293614192785,-0.1851011576973729,-0.57614808163714,-0.10931402030607701,-117.3755486,0.0,0.0,-0.004547806143657149,3012,0.1225728,1.0104107992413414,-3.5368981546824696e-09,-0.33597516445932457,0.01,-0.6044047106595419,7372800,-0.05008923885142989,-0.022979653582520028,56.04,0.0860853517835418,0.0,0.0026822915436544767,400,0.9755697846412659,34671,1.0016179084777832,0.2,-0.014079698536079377,0.9681234955787659,0.03139885,0.0003,0.28848876953125,-34.07066764831543,3.5337642669677733
0.0,-0.22729314796308392,0.631568,0.0,0.0,-0.42085718611029427,0.5,-0.40898294329610363,-0.02935162584374969,2453,-0.5187056682320927,-0.18006935938191748,-0.5774347467004629,-0.10967361467191711,-117.08910518,0.0,0.0,-0.0047756173386844705,3012,0.12288,1.0131013992945226,-3.502651423979631e-09,-0.33996445965418487,0.01,-0.6089630664892769,7391232,-0.04891617199851729,-0.02292607169759918,54.36,0.08545064817319424,0.0,0.0026714408627918195,401,1.0757008790969849,34675,1.0017064809799194,0.2,-0.015384051704313607,0.9699605107307434,0.031642005,0.0003,0.27701416015625,-34.07030963897705,3.3242044687271117
0.0,-0.22768690150094173,0.6315219200000001,0.0,0.0,-0.4285802139754378,0.5,-0.4104270040841109,-0.030019485343170043,2459,-0.5198830802281638,-0.1824935993846625,-0.5746604065218162,-0.10936752044174322,-116.63237636,0.0,0.0,-0.0045697376837183935,3012,0.1231872,1.021345545725336,-3.5539777542099025e-09,-0.33886280353642734,0.01,-0.6093229335113639,7409664,-0.05045339669312169,-0.023317976943458607,54.99,0.08542756471963002,0.0,0.0027473957549470165,402,1.5729037523269653,34679,1.0015957355499268,0.2,-0.014767605997622012,0.9650648236274719,0.03199613,0.0003,0.29376220703125,-34.0700180053711,3.9234666228294373
0.0,-0.22692062160500676,0.63147584,0.0,0.0,-0.42652823942941087,0.5,-0.4101234146297732,-0.030091099652862694,2466,-0.5187851433107793,-0.18377279380021952,-0.5664837212862186,-0.1088480908996789,-116.24858419000002,0.0,0.0,-0.005152872968712068,3012,0.1234944,1.0300219556969998,-3.524535508135133e-09,-0.3322188798553539,0.01,-0.5982234732705236,7428096,-0.049536678190654486,-0.02366044609086838,55.19,0.08681524794481972,0.0,0.002898220454678974,403,1.0652681589126587,34683,1.0015877485275269,0.2,-0.01181808183901012,0.9746016263961792,0.030242076,0.0003,0.298876953125,-34.07098960876465,2.8501192569732665
0.0,-0.22331633593300756,0.6314297600000001,0.0,0.0,-0.41864611930024864,0.5,-0.40923951384040136,-0.029239863715095755,2472,-0.5195119072699174,-0.18321296064713552,-0.5734629079613902,-0.11024134370913524,-115.75854136000002,0.0,0.0,-0.004205000227464773,3012,0.1238016,1.021627343942872,-3.5853644259750746e-09,-0.3360720596965819,0.01,-0.6096893705643887,7446528,-0.049075868556303366,-0.023112568087583576,54.62,0.08658472020319093,0.0,0.0027604165952652693,404,0.7351965308189392,34687,1.0017508268356323,0.2,-0.014012089662719518,0.9781254529953003,0.03735386,0.0003,0.30855712890625,-34.0728816986084,2.4707990527153014
0.0,-0.2242642460425828,0.63138368,0.0,0.0,-0.42801440357195963,0.5,-0.40810321814123396,-0.028869312966384716,2478,-0.5184776141628215,-0.18515740693670543,-0.5762669280942581,-0.10928282207643043,-116.01766657,0.0,0.0,-0.00405814023434303,3012,0.1241088,1.0262972097529317,-3.5392108061075833e-09,-0.33479600922329006,0.01,-0.6101548650460176,7464960,-0.05024221257224468,-0.023194859865931408,53.77,0.08699688734219804,0.0,0.002913411435050269,405,1.1535011529922485,34691,1.001962423324585,0.2,-0.013479371659923346,0.9736464023590088,0.030262852,0.0003,0.30367431640625,-34.07474975585937,2.920409548282623
0.0,-0.22425194869066012,0.6313376,0.0,0.0,-0.4240380849878693,0.5,-0.4060968350206846,-0.028969139166292734,2484,-0.5185979192619415,-0.1844141587193374,-0.5750695431794025,-0.1087135949692319,-115.51539517999998,0.0,0.0,-0.006045296563834056,3012,0.124416,1.0396578044080256,-3.6469495805028116e-09,-0.33557651612492057,0.01,-0.6062758929257214,7483392,-0.05035340160076099,-0.023768464727435407,54.87,0.08616637375356916,0.0,0.0028841145685873926,406,1.8207439184188843,34695,1.001930832862854,0.2,-0.01427477328106761,0.9607054591178894,0.028816227,0.0003,0.2966552734375,-34.07688598632812,4.482612955570221
0.0,-0.22610070722689002,0.63129152,0.0,0.0,-0.42958982756786934,0.5,-0.4091819587034491,-0.02916445139433361,2490,-0.5198138814437918,-0.18490067590815693,-0.5725335779725713,-0.10902166454958585,-114.71195767,0.0,0.0,-0.0036924960097025877,3012,0.1247232,1.0526282406411946,-3.59004563534517e-09,-0.33653810153256464,0.01,-0.598607610304242,7501824,-0.0513657776959745,-0.023300663060415634,54.59,0.0881534544060975,0.0,0.002925347210192639,407,0.7818866968154907,34699,1.0014839172363281,0.2,-0.015485656587406993,0.9728066921234131,0.028934997,0.0003,0.2441650390625,-34.070861625671384,2.990676200389862
0.0,-0.22549204457847663,0.63124544,0.0,0.0,-0.422747187071284,0.5,-0.40997485688214175,-0.029151973327518337,2496,-0.5197673019542817,-0.18096467342567346,-0.5854786489240797,-0.11001046327386685,-116.67338864,0.0,0.0,-0.0050459339118426715,3012,0.1250304,1.0256367901243146,-3.5805628437261274e-09,-0.33860495252901146,0.01,-0.6051516835620899,7520256,-0.049836732249514716,-0.023156121508469164,55.13,0.08640606591240857,0.0,0.0027799478557426482,408,1.0785150527954102,34703,1.0012154579162598,0.2,-0.011252539698034525,0.9778319597244263,0.032783013,0.0003,0.32677001953125,-34.0648717880249,2.6011343955993653
0.0,-0.22819194412778165,0.63119936,0.0,0.0,-0.43066914740463225,0.5,-0.4102951909015545,-0.029159568672184832,2502,-0.5194733924960988,-0.18536758404915574,-0.5800924370683391,-0.10918378091875576,-115.81663938999998,0.0,0.0,-0.0047620258112218835,3012,0.1253376,1.0403831364679859,-3.630665395786397e-09,-0.3358984870973532,0.01,-0.608134334136835,7538688,-0.05139918260523828,-0.023235459475174948,54.81,0.08809570266944637,0.0,0.002944878470670018,409,1.329116702079773,34707,1.0014218091964722,0.2,-0.014210302627179771,0.9647995233535767,0.031689484,0.0003,0.3129150390625,-34.067342567443845,4.085157907009124
0.0,-0.2238298895760281,0.63115328,0.0,0.0,-0.4216535686887249,0.5,-0.4061111600640574,-0.028798783545628086,2508,-0.5187496595127,-0.17976299469328777,-0.5805181370451844,-0.10966696377010968,-114.83729815999997,0.0,0.0,-0.004643825662807986,3012,0.1256448,1.028544344169018,-3.528111785726556e-09,-0.3384068299243878,0.01,-0.6036110358155304,7557120,-0.049263355165040504,-0.022971034081787953,54.54,0.08804089569480576,0.0,0.0029611545356197488,410,1.3143013715744019,34711,1.0011065006256104,0.2,-0.015150554582942278,0.9687349796295166,0.029025748,0.0003,0.27681884765625,-34.06553897857666,3.65853990316391
0.0,-0.2317167096663858,0.6311072,0.0,0.0,-0.4206465019917838,0.5,-0.41299396894043355,-0.029480206018585402,2514,-0.5189081171233014,-0.18227525852525409,-0.5720162603036818,-0.10920948803904804,-114.42731848000001,0.0,0.0,-0.005559775598177828,3012,0.125952,1.0615884750530513,-3.53410556635979e-09,-0.3375829135428645,0.01,-0.6061427265326598,7575552,-0.050561822411139566,-0.02329165146619751,55.09,0.08744986745507699,0.0,0.0029513888617253136,411,1.1693367958068848,34715,1.0012874603271484,0.2,-0.013973137666471302,0.9672393798828125,0.030150125,0.0003,0.2826416015625,-34.065453338623044,3.80443274974823
0.0,-0.22379977725671496,0.63106112,0.0,0.0,-0.41542367611601383,0.5,-0.40568080000261364,-0.028205793674310878,2520,-0.5182761311202693,-0.18198497868785074,-0.5770776121241152,-0.10978683212239528,-116.26305465,0.0,0.0,-0.005023791591206245,3012,0.1262592,1.0394476030181379,-3.561131046280618e-09,-0.33814925808763946,0.01,-0.6050120574096364,7593984,-0.04939779225388223,-0.022992720039195922,54.51,0.08784450631293433,0.0,0.0029774305811669263,412,0.4578287601470947,34719,1.0015912055969238,0.2,-0.015772012411616743,0.9788674712181091,0.029198695,0.0003,0.28648681640625,-34.070293235778806,2.3471250534057617
0.0,-0.2253334635725681,0.63101504,0.0,0.0,-0.41494974168824333,0.5,-0.41043268301919655,-0.028517750832381554,2526,-0.5182942030685819,-0.17775658620384768,-0.5765189848176145,-0.10959878567353715,-114.89820584999998,0.0,0.0,-0.004975516213984264,3012,0.1265664,1.0374400209263133,-3.6732847919502458e-09,-0.3391324460425847,0.01,-0.6026118310611297,7612416,-0.04901143612663983,-0.023379251161572513,53.64,0.08711145678174854,0.0,0.002954644105759346,413,1.2521092891693115,34723,1.0016305446624756,0.2,-0.011340575944632291,0.9644924402236938,0.034824163,0.0003,0.3294189453125,-34.070413208007814,4.062207019329071
0.0,-0.22583029397675636,0.63096896,0.0,0.0,-0.4166056133741049,0.5,-0.4127423268992948,-0.02914871776819281,2533,-0.5189365534530199,-0.1778786350635036,-0.5687505298946578,-0.10973353335745198,-114.83888195000002,0.0,0.0,-0.005400253395595656,3012,0.1268736,1.0519160369513594,-3.524601314382724e-09,-0.3379512987218814,0.01,-0.6036050145947345,7630848,-0.04956361197846307,-0.023457281855390175,53.53,0.08660287149001394,0.0,0.0029709201416052463,414,1.3499326705932617,34727,1.0017777681350708,0.2,-0.013346549635753036,0.9719507694244385,0.031673774,0.0003,0.2874267578125,-34.0717493057251,3.2761608839035032
0.0,-0.22729077106282602,0.63092288,0.0,0.0,-0.42579241728890393,0.5,-0.4134878720087497,-0.029647307433252636,2539,-0.5187083906438681,-0.1830573417525999,-0.5768778238090508,-0.11054954194474298,-116.09838908,0.0,0.0,-0.005365848031230832,3012,0.1271808,1.0311356358969646,-3.6060502535435504e-09,-0.33902613262458847,0.01,-0.6064389165656388,7649280,-0.050240785833139505,-0.02328354770171938,55.54,0.08722178369570022,0.0,0.0029492187798799327,415,1.0267596244812012,34731,1.001175045967102,0.2,-0.014875668985769152,0.971095085144043,0.031992488,0.0003,0.29638671875,-34.064900398254395,3.4343575716018675
0.0,-0.23043285395535726,0.6308768,0.0,0.0,-0.4213197894963077,0.5,-0.4178956470908114,-0.028969681629354857,2545,-0.5187946950241956,-0.17858994225613578,-0.5707793772244937,-0.10975475972671356,-115.17560909000002,0.0,0.0,-0.005961521117911197,3012,0.127488,1.0490546692494818,-3.642995345202678e-09,-0.33624082036716957,0.01,-0.5972589167409633,7667712,-0.049907626685590956,-0.024115113038105238,54.1,0.08740997836464776,0.0,0.0030740017601702777,416,1.4211244583129883,34735,1.000604510307312,0.2,-0.01611682088114321,0.9667035341262817,0.029232707,0.0003,0.2575927734375,-34.05757465362549,3.9501339316368105
0.0,-0.22166326604932618,0.6308307200000001,0.0,0.0,-0.4241275730733412,0.5,-0.4067511764315272,-0.02863493821092157,2551,-0.5187659155811108,-0.17994252405907654,-0.5775505392809979,-0.10974320692030419,-114.31172592999998,0.0,0.0,-0.005221994718750744,3012,0.1277952,1.0428301836250542,-3.695002307813914e-09,-0.341416514297991,0.01,-0.6083628741617071,7686144,-0.05102622951259874,-0.023752282005158904,53.62,0.08692739169436783,0.0,0.0029003906820435077,417,1.1437917947769165,34739,1.0009384155273438,0.2,-0.015636396338231863,0.9658660888671875,0.025829699,0.0003,0.26661376953125,-34.05976963043213,4.030129015445709
0.0,-0.22917123136349205,0.63078464,0.0,0.0,-0.41617640792744154,0.5,-0.417929074513029,-0.028228580125465266,2557,-0.5184959997446499,-0.1775882375307846,-0.5712694519035773,-0.11010092075250756,-114.51812001999998,0.0,0.0,-0.006318925082555291,3012,0.1281024,1.0496640582808958,-3.625346309915259e-09,-0.3428851656476431,0.01,-0.6145000814593103,7704576,-0.05046652443658413,-0.023993438439701312,54.06,0.08737442284184564,0.0,0.002861328102881089,418,1.8278043270111084,34743,1.0011568069458008,0.2,-0.015688562742434443,0.9608808755874634,0.027321791,0.0003,0.26689453125,-34.06299724578857,4.708200442790985
0.0,-0.22598872534075592,0.6307385600000001,0.0,0.0,-0.4191959862535848,0.5,-0.4186157790621857,-0.028497134359592263,2564,-0.5191369646507816,-0.17757223974906583,-0.5721569747006281,-0.10987949768407901,-114.79493260999998,0.0,0.0,-0.006603491362867916,3012,0.1284096,1.060224253182405,-3.5895089042538987e-09,-0.33869831212116563,0.01,-0.6054183324702683,7723008,-0.05018127394703553,-0.02379609930352415,53.83,0.0878504683910688,0.0,0.00296440972144612,419,1.4749503135681152,34747,1.0015358924865723,0.2,-0.015459947008639573,0.9678163528442383,0.029867882,0.0003,0.28333740234375,-34.06768321990967,3.8027359008789063
0.0,-0.22244191117967402,0.63069248,0.0,0.0,-0.4116821849729926,0.5,-0.41822091094978914,-0.029083071373558294,2570,-0.5187802838226527,-0.1744226936631505,-0.5718933128172042,-0.1107321684030784,-114.32855894999999,0.0,0.0,-0.0061378748592925865,3012,0.1287168,1.0268629070508575,-3.5773870589962386e-09,-0.3385669938929518,0.01,-0.6025752789428478,7741440,-0.04823825809090414,-0.02422074836451065,54.61,0.0861017555339579,0.0,0.0030088975973841217,420,1.3077151775360107,34751,1.0016041994094849,0.2,-0.014507975638844072,0.9598832130432129,0.027463917,0.0003,0.25533447265625,-34.07017192840576,4.857488918304443
