reward_terms/torque,reward_terms/hip_roll,reward_terms/foot_slip,reward_terms/time,reward_terms/stance,reward_terms/height,reward_terms/fwd_speed,curriculum/stance_ratio,reward_terms/energy,reward_terms/lat_vel,time/iterations,curriculum/eff_scale,reward_terms/ang_xy,curriculum/ent_coef,reward_terms/clearance,time/total_timesteps,reward_terms/overrun,rollout/ep_rew_mean,curriculum/sprint_dist_m,time/fps,reward_terms/upright,reward_terms/action_rate,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/vz,time/time_elapsed,reward_terms/stance_time,reward_terms/alive,reward_terms/air_time,reward_terms/stop,reward_terms/residual,reward_terms/coef_rate,reward_terms/phase_contact,train/learning_rate,train/clip_range,train/loss,train/value_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/std
-0.36852904997001606,-0.039902207722027606,-0.9832533024051393,-0.5,-0.007866392867000008,-0.0217306996744678,5.207168978396949,0.57887296,-0.02186275579293074,-1.060579187371457e-08,907,0.309248,-2.2306043093396197e-06,0.01,0.16153395188183858,18575360,-0.0003092989073026638,2321.7777106099998,71.3872,1136,-4.850390004306881e-07,-0.11383232349708935,1167.86,-0.0030699806868964034,-0.060696097300117345,16345,-0.0006083975531510077,0.0,0.0,0.0029647796946766685,-0.4792858245604455,-0.7106739031225998,-0.35912706793850824,0.0002845376,0.2,43.816917419433594,80.08550052642822,-34.06472301483154,0.015150523,0.1621337890625,3624,0.990342915058136,-0.008039538020966575,1.0011295080184937
-0.3648775366375181,-0.03910477389410337,-0.965442414105436,-0.5,-0.006956591793665612,-0.018197744972739533,5.389675732438796,0.5787944533333333,-0.02209037976320357,-1.0808226756209667e-08,908,0.3095893333333333,-2.273128812027617e-06,0.01,0.17053474846155509,18595840,-0.001875105218563946,2350.52497807,71.4384,1136,-4.775273496834026e-07,-0.11510616680525354,1172.85,-0.003131888717237188,-0.05814154339563935,16363,-0.00024169882526621224,0.0,0.0,0.0013052909977634745,-0.48078933253549705,-0.69605101940072,-0.3679947528339772,0.0002845205333333333,0.2,57.449989318847656,92.80328483581543,-34.06818809509277,0.013140815,0.1369873046875,3628,0.9916777014732361,-0.008271253819111734,1.001369595527649
-0.36462445029323165,-0.038666593481439734,-0.9639696336863004,-0.5,-0.0059617162712542575,-0.019229587481888487,5.2854537300970525,0.5787159466666667,-0.021872217606609835,-1.065868128176833e-08,909,0.3099306666666667,-2.2537858589252934e-06,0.01,0.16652487383545922,18616320,-0.00519711397033653,2362.91244259,71.4896,1136,-4.7640031784725767e-07,-0.11483728926850549,1178.38,-0.0031099723724191354,-0.05991850703889636,16381,-0.00035790962137980384,0.0,9.765586582943798e-07,0.0017441313389345361,-0.4787105430019918,-0.703893395156978,-0.3599315916051599,0.00028450346666666665,0.2,37.922916412353516,58.13116340637207,-34.065188598632815,0.011693781,0.13348388671875,3632,0.9934719800949097,-0.008412871381733567,1.0010254383087158
-0.3661697287755862,-0.03895458707767023,-0.974274577528368,-0.5,-0.007352431582849578,-0.01864469238340152,5.351036959773393,0.5786374400000001,-0.02210721498801568,-1.0835572315071869e-08,910,0.310272,-2.3059360142368743e-06,0.01,0.16712995389934135,18636800,-0.0036708177460493254,2437.68711927,71.54079999999999,1136,-4.796468651184203e-07,-0.11548399318601543,1207.38,-0.0031273208862119552,-0.058264256098234914,16399,-0.00028955036686966195,0.0,0.0,0.0015456496809984346,-0.47935205106120915,-0.6988103633582924,-0.36181059856923686,0.0002844864,0.2,23.817916870117188,62.58637256622315,-34.07358741760254,0.013905959,0.18016357421875,3636,0.9939458966255188,-0.007783234573435038,1.0017708539962769
-0.3657341316735262,-0.04008623649570427,-0.9785552761284924,-0.5,-0.005524864448388476,-0.019725895269400794,5.420563313446289,0.5785589333333333,-0.022128942364617585,-1.0922718374835542e-08,911,0.31061333333333335,-2.2017192172342056e-06,0.01,0.16684865300517757,18657280,-0.00010938281659112828,2357.4282957600003,71.59200000000001,1136,-4.751271386114644e-07,-0.11518220694003337,1158.62,-0.0031264272921089813,-0.058410243903078085,16418,-0.0008115222983178683,0.0,0.0,0.0010619750220307103,-0.479675285556486,-0.6945988886846809,-0.37463582609942614,0.0002844693333333333,0.2,23.726905822753906,57.11738586425781,-34.07247180938721,0.015681064,0.21099853515625,3640,0.9945558309555054,-0.004475333172013052,1.0017696619033813
-0.3669264419463671,-0.04129781824468478,-0.9789748195530716,-0.5,-0.008795231317974269,-0.01996760831435791,5.272650423233642,0.5784804266666667,-0.021995899835733326,-1.065021957295296e-08,912,0.31095466666666666,-2.26445711796812e-06,0.01,0.1652861627594426,18677760,-0.02040745882952859,2284.5326583700003,71.64320000000001,1136,-4.787763330520905e-07,-0.1149122248028418,1127.96,-0.0031168777722118627,-0.05955917119509761,16435,-0.0010092760814586655,0.0,9.765586582943798e-07,0.0016756690935097681,-0.4782023747494034,-0.7011894643097778,-0.3620551884337255,0.00028445226666666665,0.2,138.75103759765625,362.32371520996094,-34.08330516815185,0.028268442,0.29168701171875,3644,0.9572016596794128,-0.008548884373158216,1.0026639699935913
-0.36944503658571254,-0.04075032460203313,-0.9761611390357118,-0.5,-0.008166696955660427,-0.02078265656708211,5.350679053013963,0.57840192,-0.022146801489782306,-1.0922032182163834e-08,913,0.311296,-2.1972832141368352e-06,0.01,0.16492715749971365,18698240,-0.0028853287452941224,2329.01128965,71.6944,1136,-4.793668446220751e-07,-0.11538284002712773,1144.65,-0.003130145602182062,-0.05919931692521961,16453,-0.0005688468241714873,0.0,0.0,0.002237868036224288,-0.47849326445720797,-0.6947663364724752,-0.3693082167492535,0.0002844352,0.2,105.0953598022461,245.72409286499024,-34.08161964416504,0.021481138,0.21436767578125,3648,0.9768421053886414,-0.008625674422364681,1.0023257732391357
-0.36890305764251696,-0.042543175561064586,-0.9755944955155662,-0.5,-0.013006751050469662,-0.021679387871288144,5.1205302736713865,0.5783234133333334,-0.021881263252601788,-1.0633180791500482e-08,914,0.3116373333333333,-2.2830098401640107e-06,0.01,0.16073924176685592,18718720,-0.016657826492903233,2315.22136115,71.7456,1136,-4.82237564600141e-07,-0.11402070492511418,1141.9,-0.003098013480658788,-0.060061551685010615,16471,-0.00012109354429412633,0.0,0.0,0.002817057111274184,-0.4763340467571102,-0.7100821231140817,-0.3550260172568556,0.0002844181333333333,0.2,71.77156066894531,192.1742343902588,-34.07561721801758,0.020092566,0.206103515625,3652,0.97853684425354,-0.0072294660611078145,1.0019407272338867
-0.3695148510504697,-0.04043876807256032,-0.9773964019479842,-0.5,-0.0078040866474370415,-0.020375620194209652,5.307826824969474,0.5782449066666666,-0.02216632739462207,-1.0736898818439035e-08,915,0.3119786666666667,-2.2807139401801277e-06,0.01,0.16571794401268083,18739200,-0.009944766558215763,2300.3104583300005,71.7968,1136,-4.808178510372058e-07,-0.1152797938527547,1139.67,-0.003138142879361168,-0.058990077097725316,16489,-6.347624002955854e-06,0.0,0.0,0.003055742399317092,-0.4775549246906631,-0.6954546627641942,-0.361397255873834,0.00028440106666666664,0.2,44.47544860839844,101.97321338653565,-34.0807409286499,0.015081781,0.2055419921875,3656,0.9921665191650391,-0.006351056590210647,1.0023249387741089
-0.36918532404100163,-0.04160697966173143,-0.9697127415679987,-0.5,-0.011169576046958687,-0.021220066589371516,5.264473332181832,0.5781664,-0.02196192741300116,-1.0611825534808787e-08,916,0.31232,-2.258116056243859e-06,0.01,0.16676816793245755,18759680,-0.012448800337827807,2286.21368856,71.848,1136,-4.762742843510153e-07,-0.11468434244471146,1140.94,-0.0031199713241652823,-0.06028360942988755,16507,-0.0011088852916145697,0.0,9.765586582943798e-07,0.0030042761077569272,-0.47782223826531156,-0.6943170300857152,-0.3600988274893047,0.000284384,0.2,59.51170349121094,60.68294668197632,-34.07488498687744,0.013642718,0.19716796875,3660,0.9943436980247498,-0.006839973060414195,1.0017565488815308
-0.3668280967380678,-0.0418002235519275,-0.971875747269376,-0.5,-0.008943197745719094,-0.020533493328130394,5.22275162758306,0.5780878933333333,-0.021856458326280845,-1.0345012046860536e-08,917,0.31266133333333335,-2.2957377811668473e-06,0.01,0.1646502022624612,18780160,-0.015266598645483163,2295.85433144,71.89920000000001,1136,-4.7681437352378503e-07,-0.11367013142194533,1153.32,-0.003116569604274504,-0.06054217168791082,16525,-7.665997254662216e-05,0.0,0.0,0.003583203225216685,-0.4775983409274951,-0.7017086739151261,-0.3608116130372728,0.00028436693333333334,0.2,91.30393981933594,154.58830528259278,-34.07661609649658,0.021986492,0.273583984375,3664,0.9851856231689453,-0.006045282480772585,1.0019304752349854
-0.36493070345655987,-0.040164107115167366,-0.9598623105344801,-0.5,-0.008993844631042976,-0.018871994980909315,5.323457671236929,0.5780093866666667,-0.022100731690145665,-1.058139272619675e-08,918,0.31300266666666665,-2.260153179313822e-06,0.01,0.1676467076036376,18800640,-1.4997668967379335e-05,2347.7002298499997,71.9504,1136,-4.718104338701676e-07,-0.11462981131552934,1168.11,-0.003163629106419709,-0.059737088936225244,16542,-0.00017919890669872984,0.0,9.765586582943798e-07,0.002049797860029642,-0.47860300090950325,-0.6944241816960887,-0.37008965621241335,0.00028434986666666664,0.2,93.1097640991211,208.38089141845703,-34.0779088973999,0.018864147,0.22054443359375,3668,0.9807955622673035,-0.008566329535096884,1.0022631883621216
-0.3682630550224853,-0.04166183846445519,-0.9718980614907489,-0.5,-0.010720854854901986,-0.020355435607501814,5.203063605481435,0.57793088,-0.02191372232806322,-1.0408527986394748e-08,919,0.313344,-2.2329213509763922e-06,0.01,0.16242865149751232,18821120,-0.0015748574690639546,2293.7043287399997,72.0016,1136,-4.79129224284813e-07,-0.11362982399674144,1143.27,-0.0031152200305093617,-0.05954514925256351,16560,-0.00017138641560450197,0.0,0.0,0.0027277348838704854,-0.47805306458591873,-0.7004825176625491,-0.35794173213622177,0.0002843328,0.2,61.732574462890625,144.16825752258302,-34.07807178497315,0.019545954,0.2326171875,3672,0.9845238327980042,-0.0074581392284017054,1.0019749402999878
-0.36781960682932435,-0.04060137332827836,-0.9628282183873458,-0.5,-0.008075381527435336,-0.018197220657354324,5.468661016680153,0.5778523733333334,-0.022283436874603612,-1.0668390672573927e-08,920,0.3136853333333333,-2.3388348551921997e-06,0.01,0.17297663369089888,18841600,-0.0028633597159592773,2281.8325326399995,72.05279999999999,1136,-4.7336915249028194e-07,-0.11568098288676024,1137.81,-0.003204816026573865,-0.05813868063232317,16578,-3.8574097561649975e-05,0.0,0.0,0.002179677968764749,-0.48044161546011627,-0.683578904755746,-0.36916334578482785,0.00028431573333333334,0.2,102.47835540771484,169.76524848937987,-34.07319583892822,0.016951922,0.1881103515625,3676,0.9853002429008484,-0.007314414455322549,1.0016151666641235
-0.3708006330679459,-0.040335512157029824,-0.969386335203658,-0.5,-0.006129166094255472,-0.020572476937217758,5.324143006125341,0.5777738666666666,-0.022169732130604063,-1.0687268481065106e-08,921,0.3140266666666667,-2.2618466539637264e-06,0.01,0.1660028072544249,18862080,-0.00485944570282697,2318.8201422200004,72.104,1136,-4.7417265673260707e-07,-0.11545838865001463,1146.8,-0.003159129112072296,-0.06038553126080202,16596,-0.00018456998950568959,0.0,0.0,0.003487435630159725,-0.47908509062159854,-0.6961497045235429,-0.3677412537743854,0.00028429866666666664,0.2,95.62088775634766,175.5267360687256,-34.077569007873535,0.02602236,0.232861328125,3680,0.976889431476593,-0.006821032386505976,1.0022754669189453
-0.37590722050802156,-0.0411222032786744,-0.9766620515861802,-0.5,-0.007879144386993225,-0.024475700806338853,5.112976618777941,0.57769536,-0.02184753114916504,-1.0591701803607282e-08,922,0.314368,-2.281926599222452e-06,0.01,0.15962525212787262,18882560,-0.0037593896697658094,2372.41074177,72.1552,1136,-4.841150995662773e-07,-0.11364119444209755,1172.87,-0.003085459354723801,-0.061193226410629076,16613,-0.00015087862557265906,0.0,0.0,0.0056482682736604915,-0.4760638736649062,-0.7054501825027947,-0.35199826156948555,0.0002842816,0.2,45.145668029785156,63.167210292816165,-34.079511642456055,0.011050666,0.17071533203125,3684,0.9931361079216003,-0.007724154210882262,1.0021657943725586
-0.3755624716146943,-0.04134645106467931,-0.9780591955313183,-0.5,-0.009416997477383827,-0.023631532489516403,5.133319493195002,0.5776168533333333,-0.02201404058690886,-1.0598390942749628e-08,923,0.31470933333333334,-2.255785608675786e-06,0.01,0.16065065649604776,18903040,-0.0414610941280543,2389.0809958600003,72.2064,1136,-4.818016152818063e-07,-0.11399591805822777,1185.13,-0.003111562573538582,-0.061674704773361455,16631,-0.0008457020259811543,0.0,9.765586582943798e-07,0.005725762074574246,-0.47838385938043404,-0.6969399767440877,-0.3499203358007869,0.00028426453333333334,0.2,26.654691696166992,72.38071403503417,-34.072461700439455,0.012786304,0.152490234375,3688,0.9945122003555298,-0.006793582305544987,1.0014582872390747
-0.3753943895703281,-0.039136251171983535,-0.9652158518236522,-0.5,-0.005669721999049542,-0.02304996700268622,5.339154441068532,0.5775383466666667,-0.02224739778536883,-1.0916513655817808e-08,924,0.31505066666666665,-2.2317806872892858e-06,0.01,0.166659869314767,18923520,-0.02564364849387455,2353.8518379899997,72.2576,1136,-4.779546300482611e-07,-0.1152796648882866,1179.83,-0.0031556804854171354,-0.059275397298085175,16649,-5.859343218617141e-06,0.0,0.0,0.006176377583940874,-0.4804560789875484,-0.6861400551851149,-0.36333363505503535,0.0002842474666666667,0.2,51.562015533447266,90.32002239227295,-34.069830322265624,0.018889064,0.20906982421875,3692,0.9927758574485779,-0.0068646994477603585,1.0013788938522339
-0.37027198684581597,-0.04104444408790547,-0.9707023299787296,-0.5,-0.0070929722746670976,-0.019476472034973956,5.3596782384835935,0.5774598400000001,-0.022378679265565984,-1.0988412183085843e-08,925,0.315392,-2.2331255785525595e-06,0.01,0.16802382035574503,18944000,-0.0010359227870147044,2362.5392827299997,72.30879999999999,1136,-4.744710849746671e-07,-0.1155530291519273,1178.47,-0.0031923041071222928,-0.05884525445518,16667,-0.00023193324159365147,0.0,0.0,0.0018686298787605978,-0.480413533679142,-0.687604329847405,-0.37041177696814676,0.0002842304,0.2,54.993927001953125,166.0051815032959,-34.075605392456055,0.017565127,0.22572021484375,3696,0.9836651086807251,-0.006611236638855189,1.0019258260726929
-0.37508929617248293,-0.041644781727881094,-0.9737700109611076,-0.5,-0.007445868675330053,-0.022128213145881724,5.140972464087838,0.5773813333333333,-0.022111852049608416,-1.067632601948741e-08,926,0.3157333333333333,-2.2524895226059554e-06,0.01,0.16063400908563566,18964480,-0.0056261330392760375,2317.1809641799996,72.36,1136,-4.812594806219269e-07,-0.11453936137054557,1157.34,-0.003132743519134286,-0.06111719310948562,16685,-0.0003862299199681729,0.0,9.765586582943798e-07,0.004256963076214844,-0.47891310150725397,-0.6988418566972825,-0.3562296240775357,0.00028421333333333333,0.2,136.4056854248047,230.8482452392578,-34.082709312438965,0.028389147,0.27393798828125,3700,0.9755145907402039,-0.007929884339682758,1.0026326179504395
-0.3722474692633275,-0.04137702615312476,-0.9613090504509731,-0.5,-0.007962493493542652,-0.01765448991019474,5.39050394986749,0.5773028266666667,-0.022437198896176784,-1.0970937959929819e-08,927,0.31607466666666667,-2.3427283771001925e-06,0.01,0.17025435392158614,18984960,-0.0008496876525116506,2323.18644686,72.41120000000001,1136,-4.7557442328836614e-07,-0.11594610830968743,1159.56,-0.0032167441449744124,-0.05811012681013068,16703,-0.00013037088938290254,0.0,9.765586582943798e-07,0.0014963611255273592,-0.4816909309976447,-0.679756000912268,-0.36682278354517944,0.00028419626666666663,0.2,69.11557006835938,178.76205139160157,-34.080990409851076,0.015664916,0.167529296875,3704,0.9854106903076172,-0.00837884606444277,1.0023651123046875
-0.3773792815776612,-0.041179987085116436,-0.9853108961746173,-0.5,-0.006861844035325189,-0.020256368409802782,5.3184119753727845,0.57722432,-0.022484483456792666,-1.1037545097154363e-08,928,0.316416,-2.224933700444598e-06,0.01,0.1631224934530632,19005440,-0.002934384376660771,2332.7671983,72.4624,1136,-4.818375980034489e-07,-0.11569442920441424,1152.36,-0.003180950698262041,-0.058416170474150916,16721,-0.00040087833331199364,0.0,0.0,0.0028470788240086706,-0.4807927898976498,-0.689388912854069,-0.36515784098993037,0.0002841792,0.2,38.567222595214844,71.61556415557861,-34.07580146789551,0.0150839705,0.18353271484375,3708,0.9922767877578735,-0.00763873215764761,1.0017905235290527
-0.3763698143340795,-0.040760785762489905,-0.9750950152517511,-0.5,-0.0062352778545507115,-0.020991515151449557,5.363895050719928,0.5771458133333334,-0.02253024918027279,-1.131115169066968e-08,929,0.31675733333333334,-2.3431788916919154e-06,0.01,0.16669165247601278,19025920,-0.01204582325861108,2339.0013135400004,72.5136,1136,-4.772781102340266e-07,-0.11616002524642086,1151.01,-0.0031943573763439327,-0.05851639517110674,16739,-0.00042626892536645755,0.0,0.0,0.0030096232115703267,-0.48175207481071036,-0.6862793856092547,-0.3693880274245729,0.00028416213333333333,0.2,37.45805358886719,102.59196014404297,-34.074574089050294,0.013689426,0.16451416015625,3712,0.9900983572006226,-0.00758177675306797,1.0018607378005981
-0.3729697613276098,-0.04035935510355003,-0.9635625175671549,-0.5,-0.0070129914913092855,-0.018976122064891875,5.3235876900522765,0.5770673066666667,-0.022505668716411818,-1.110114503935565e-08,930,0.31709866666666664,-2.2509554345226287e-06,0.01,0.16871249399480448,19046400,-0.009405557714088297,2382.06009339,72.56479999999999,1136,-4.739972061878411e-07,-0.11604995048856603,1171.74,-0.003221405155082411,-0.05987649566172889,16757,-0.00038720645097782834,0.0,0.0,0.002101496423505111,-0.4806700410943062,-0.6878913549799962,-0.3688600202503634,0.0002841450666666667,0.2,58.753692626953125,121.78720703125,-34.07569007873535,0.016716849,0.205419921875,3716,0.9875579476356506,-0.006693082407582551,1.001838207244873
-0.37472502048338385,-0.04067651506135149,-0.9629636622769311,-0.5,-0.00871609668408171,-0.019594582010633927,5.334602716319111,0.5769888,-0.022540899960235804,-1.0972863106046255e-08,931,0.31744,-2.3196717470494084e-06,0.01,0.1678908940000843,19066880,-0.005834175281559761,2359.95712212,72.616,1136,-4.7412748573173504e-07,-0.11581955087989648,1158.13,-0.0032234167864747636,-0.05921946148000249,16775,-1.6113216406665743e-05,0.0,9.765586582943798e-07,0.0037787983702644067,-0.48063274680700313,-0.6872575796728286,-0.36678857079815064,0.000284128,0.2,83.1973648071289,155.7983856201172,-34.07733306884766,0.01972321,0.21400146484375,3720,0.9853572845458984,-0.007378199405502528,1.0020976066589355
-0.37547505084977834,-0.03987658668271092,-0.9641109581733588,-0.5,-0.006620338035180534,-0.0189866900438191,5.520329884410323,0.5769102933333333,-0.022907390106889094,-1.1508417848214499e-08,932,0.31778133333333336,-2.2542834895969087e-06,0.01,0.1722828563818869,19087360,-0.002235928491233982,2351.6387653700003,72.66720000000001,1136,-4.7178698154214606e-07,-0.1173988378338114,1141.86,-0.003262295030883158,-0.05813067512925953,16792,-0.00027246051613474267,0.0,0.0,0.0019832702466866187,-0.4831816488989147,-0.6779954573823107,-0.3783614625688261,0.0002841109333333333,0.2,55.99398422241211,108.0106101989746,-34.078850746154785,0.017577201,0.20543212890625,3724,0.9895729422569275,-0.006994791200850159,1.002087950706482
-0.3753942314138036,-0.040157469197674725,-0.9654335106948325,-0.5,-0.008417347918752914,-0.018931781984767772,5.427985708545545,0.5768317866666667,-0.022723895605513578,-1.1365788656006233e-08,933,0.31812266666666666,-2.2778862650612137e-06,0.01,0.1706285301539024,19107840,-0.001707667750274452,2315.78593918,72.7184,1136,-4.722415183704631e-07,-0.11660314865626269,1123.88,-0.003250053409540514,-0.05820274351930584,16810,-2.6855364558286966e-05,0.0,0.0,0.0017828325785963863,-0.48205626028049336,-0.681580625036031,-0.37070916644418134,0.0002840938666666667,0.2,164.9942626953125,266.5229835510254,-34.076049423217775,0.02755453,0.22374267578125,3728,0.9645796418190002,-0.008233533013844862,1.001944899559021
-0.37764101392488014,-0.040322298982465046,-0.9740827188360255,-0.5,-0.0074747970988154585,-0.02002039446343356,5.370483956529233,0.57675328,-0.022649202847599283,-1.1302775451545019e-08,934,0.318464,-2.2526849433265356e-06,0.01,0.16758133676943426,19128320,-0.00594008497387264,2336.6399241900003,72.7696,1136,-4.7554619468754035e-07,-0.11671477015439306,1119.64,-0.0032363930315750856,-0.05848330077774864,16828,-0.0007631825064891018,0.0,9.765586582943798e-07,0.002969130369111292,-0.48082716328836855,-0.6839914936371684,-0.37202770676645724,0.00028407679999999997,0.2,65.13386535644531,166.32699127197264,-34.06983757019043,0.017793749,0.15853271484375,3732,0.9811265468597412,-0.0078853587328922,1.0012964010238647
-0.378226898258965,-0.03950446087774019,-0.9780859030451795,-0.5,-0.007983782825073046,-0.018333239346752732,5.466719233213841,0.5766747733333334,-0.022978835434092595,-1.140224707789471e-08,935,0.31880533333333333,-2.274339490239762e-06,0.01,0.16873772285806773,19148800,-0.0007082043922059647,2363.93796011,72.82079999999999,1136,-4.7372831138780796e-07,-0.11772334996451657,1131.09,-0.003293681421988186,-0.05760924124570973,16846,-0.0005131828394951299,0.0,0.0,0.0010169443380069055,-0.4825505011094441,-0.6778037559605277,-0.3755338394604909,0.0002840597333333333,0.2,68.58045196533203,168.04713554382323,-34.0681510925293,0.017759304,0.1763916015625,3736,0.9829254746437073,-0.007434086970170029,1.0012356042861938
-0.3827307386229235,-0.04053967737551984,-0.988968294258471,-0.5,-0.006195803967181994,-0.02102810672121837,5.290445343074957,0.5765962666666666,-0.022910453357572268,-1.1275671830245873e-08,936,0.3191466666666667,-2.2550411963855922e-06,0.01,0.1614946638858181,19169280,-0.015542396074973621,2400.2302212,72.872,1136,-4.829558305015334e-07,-0.11642165564078563,1154.17,-0.0032354345859564133,-0.05884473655711677,16864,-0.0002446284968755208,0.0,0.0,0.002329654657106142,-0.4814967167802551,-0.6887702968069667,-0.3656571417096343,0.00028404266666666667,0.2,21.371604919433594,63.796474838256835,-34.0705961227417,0.0124733485,0.1274169921875,3740,0.9927651882171631,-0.007434006495168432,1.0015146732330322
-0.37956266554332985,-0.039525194286700316,-0.9674665779672965,-0.5,-0.007872865333558283,-0.019456222219653693,5.425645157558899,0.57651776,-0.022823215970264724,-1.1314946950235524e-08,937,0.319488,-2.286416007047754e-06,0.01,0.17014028189890457,19189760,-0.014249336235342825,2412.45564713,72.92320000000001,1136,-4.743195924207617e-07,-0.11689516616376117,1160.41,-0.0032692583534999625,-0.05919977841756541,16882,-0.00022851526591693982,0.0,0.0,0.003306384653402735,-0.48275675675613094,-0.6763161380806493,-0.36949241253368825,0.0002840256,0.2,40.67144775390625,69.73574304580688,-34.074877166748045,0.013632859,0.204931640625,3744,0.9937505125999451,-0.00857206144137308,1.0018880367279053
-0.3768911926397095,-0.040826734156918676,-0.9720061659915065,-0.5,-0.009778841384797005,-0.01905455626414135,5.273177222878726,0.5764392533333333,-0.022661942977167084,-1.097005679885382e-08,938,0.31982933333333335,-2.2632389951017417e-06,0.01,0.16521133480158234,19210240,-0.022645687026126893,2485.6290233400005,72.9744,1136,-4.737301263889149e-07,-0.11560050054145672,1202.3,-0.0032467945062794787,-0.05905468089678736,16900,-0.00037548773252638057,0.0,0.0,0.0021222285547466474,-0.4803250677113188,-0.6900150141339483,-0.3627730412740683,0.0002840085333333333,0.2,66.16918182373047,117.59092330932617,-34.083876609802246,0.015147013,0.20379638671875,3748,0.9866401553153992,-0.007146692101377994,1.0026737451553345
-0.3779190689597819,-0.042524916099453386,-0.9706477602688641,-0.5,-0.011994469019680322,-0.02090903252169355,5.141908114955483,0.5763607466666667,-0.02242767232676706,-1.1003796125944095e-08,939,0.32017066666666666,-2.274837954006828e-06,0.01,0.16105226266642872,19230720,-0.010332513239777264,2499.46655993,73.0256,1136,-4.7639973259444993e-07,-0.11502422847430291,1217.83,-0.0032106381513669346,-0.0605796260275259,16918,-0.0006240225498913788,0.0,0.0,0.0038255546872494363,-0.47860337578814505,-0.6966909829546291,-0.35681992311173516,0.00028399146666666667,0.2,5.5459675788879395,12.664665365219117,-34.07258052825928,0.014112888,0.17396240234375,3752,0.9987221360206604,-0.012669686204753816,1.0012896060943604
-0.3793540198552456,-0.04019968847369894,-0.975645445781708,-0.5,-0.006736913515374849,-0.019120036552735444,5.391564691614691,0.5762822400000001,-0.022921817793843918,-1.105187874652012e-08,940,0.320512,-2.2231462106151175e-06,0.01,0.16792846217322374,19251200,-0.011182765969032643,2483.74972981,73.0768,1136,-4.7408374127513386e-07,-0.11685714896468997,1214.29,-0.0032898300585794855,-0.05852099883988302,16936,-0.00011718731257133186,0.0,0.0,0.001716208281337149,-0.48204723556384177,-0.6749217645175514,-0.36861948020627355,0.0002839744,0.2,77.335205078125,125.8026029586792,-34.06142883300781,0.018629724,0.22476806640625,3756,0.9900839924812317,-0.0066237460181582716,1.0010437965393066
-0.37619612301934563,-0.03845904109787119,-0.9676866130777517,-0.5,-0.00633708467453869,-0.01745392177435593,5.54106143355757,0.5762037333333333,-0.02307484957692842,-1.1305196580252025e-08,941,0.3208533333333333,-2.3452704122644878e-06,0.01,0.17191008067356542,19271680,-0.00038914071841130435,2374.5048943799998,73.128,1136,-4.663174316294998e-07,-0.11833451280110222,1162.52,-0.00331730409199642,-0.05707369135815815,16954,-0.0003652338549727574,0.0,9.765586582943798e-07,0.0016430235836527977,-0.4828751227428108,-0.6686126556367773,-0.3826251930609501,0.0002839573333333333,0.2,48.884185791015625,140.55096244812012,-34.07196197509766,0.021760702,0.22113037109375,3760,0.9856303930282593,-0.006583925423910841,1.0017757415771484
-0.3778466241491295,-0.04039080430965719,-0.9763968147049438,-0.5,-0.007725393583313406,-0.019742881038462678,5.3388625324696,0.5761252266666667,-0.022782941780044703,-1.0997824973325754e-08,942,0.3211946666666667,-2.3275421956536113e-06,0.01,0.16567490873077195,19292160,-0.004757624233755973,2332.01178871,73.17920000000001,1136,-4.7256355605084074e-07,-0.11665926540960474,1136.33,-0.003274601546083185,-0.05880894309338582,16971,-0.00035693303507287053,0.0,0.0,0.001987013803655922,-0.4806039250234731,-0.6786249105273492,-0.36485309205560046,0.00028394026666666666,0.2,143.900634765625,285.33984756469727,-34.07669944763184,0.025204178,0.2241455078125,3764,0.9592266082763672,-0.009029679652303457,1.001981258392334
-0.38231414774623057,-0.04126868913947056,-0.9765945326013465,-0.5,-0.008509942202504256,-0.021588169642103635,5.319778834507411,0.57604672,-0.022714252171640165,-1.1132335849813481e-08,943,0.321536,-2.2730122525683253e-06,0.01,0.16321596608455452,19312640,-0.0007190971822798882,2281.20081706,73.2304,1136,-4.7606264991800675e-07,-0.11513401291422065,1107.84,-0.003225316869870035,-0.060025922069797455,16989,-0.00038037049089325594,0.0,0.0,0.004406229326828004,-0.48122102703663155,-0.6781216310780827,-0.3643216503284752,0.0002839232,0.2,64.32630157470703,179.64877052307128,-34.07971630096436,0.018525545,0.19683837890625,3768,0.9821710586547852,-0.008981514698825776,1.002320408821106
-0.3791142955499304,-0.039741802982631205,-0.9743271476218688,-0.5,-0.007136849394071476,-0.018352135832038863,5.465048133303272,0.5759682133333334,-0.02300063736433846,-1.1197495217677409e-08,944,0.32187733333333335,-2.2931910263768405e-06,0.01,0.16886258743973698,19333120,-0.006722218621541098,2265.17693046,73.2816,1136,-4.7414256399483884e-07,-0.11652887932047293,1093.17,-0.0032906607734859436,-0.05626912201930604,17007,-0.0005258781384327449,0.0,0.0,0.0013389867911618653,-0.48192990771767025,-0.6683379724488885,-0.3728257861776348,0.0002839061333333333,0.2,107.21697998046875,197.4134948730469,-34.07850246429443,0.018994464,0.2069091796875,3772,0.9812349081039429,-0.008807018757215701,1.0020618438720703
