curriculum/ctrl_jitter_ms,curriculum/cmd_track_err,reward_terms/stop,reward_terms/ang_xy,curriculum/stance_ratio,reward_terms/stand,reward_terms/torque,time/total_timesteps,reward_terms/hip_roll,reward_terms/stance,reward_terms/angmom,curriculum/cmd_scale,reward_terms/lat_vel,reward_terms/air_time,reward_terms/residual,curriculum/ent_coef,ankle/ankle_spring_energy_peak,reward_terms/track_lin,reward_terms/duty_sym,reward_terms/energy,est/vel_rmse,reward_terms/height,reward_terms/vz,reward_terms/overrun,reward_terms/residual_rate,reward_terms/upright,rollout/ep_len_mean,curriculum/eff_scale,reward_terms/assist_pen,curriculum/swing_frac_min,reward_terms/stance_time,reward_terms/step_rate,reward_terms/stand_drift,reward_terms/track_yaw,time/fps,curriculum/ctrl_drop_prob,reward_terms/clearance,reward_terms/motor_vel,time/iterations,rollout/ep_rew_mean,reward_terms/time,reward_terms/fwd_speed,reward_terms/action_rate,reward_terms/foot_ahead,reward_terms/coef_rate,ankle/ankle_spring_trq_peak,ankle/ankle_defl_peak,curriculum/dr_scale,reward_terms/foot_slip,time/time_elapsed,curriculum/swing_frac_mean,reward_terms/phase_contact,reward_terms/alive,train/value_loss,train/clip_range,train/entropy_loss,train/loss,train/std,train/n_updates,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,curriculum/eff_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/ctrl_drop_prob_progress,curriculum/stance_ratio_progress,curriculum/dr_scale_progress
0.3004416000000002,0.3319791676432809,0.0,-0.05698093164515076,0.697997056,2.141614263808301,-0.0043694404693700555,8534016,-0.06424114359270669,-0.0009682405029227205,-0.047029408277226584,0.0,-2.977431381386505e-09,0.0,-0.09809838296901113,0.0083116288,0.0,2.9742415022626827,0.0,-8.77728070076441e-05,0.1325594791929665,-0.014616638795542237,-0.02653898666860661,0.0,0.0,-0.08250672045726898,863.42,0.008762879999999938,0.0,0.03683810763888889,0.0,-0.0017361111111111067,-0.01632708973738704,1.99996611748757,5764,0.0037555200000000026,0.0,-5.1676079253480375e-06,463,1143.05697693,0.0,0.0,-0.10732220980591439,0.0,-0.6846108042932235,0.0,0.5043804231558908,0.07511040000000005,-0.1896326183017571,1480,0.07484266493055555,0.0,0.0,902.5765228271484,0.2,-36.90341739654541,349.92926025390625,1.001013994216919,23543,0.00027871104,0.9846445918083191,-0.008192555070854724,0.07291259765625,0.009792024,0.025036799999999824,0.07511040000000005,0.07511040000000005,0.025036799999999824,0.07511040000000005
0.3013632000000002,0.4024726770987553,0.0,-0.04317901988688422,0.697990912,2.3949018316731028,-0.004768610255319533,8552448,-0.054013135547970034,-0.0008987084230123502,-0.020582224732965778,0.0,-2.0462983181047404e-09,0.0,-0.09849791102599408,0.0083079424,0.0,3.253269952462271,0.0,-8.352921555999611e-05,0.11130878631875013,-0.013134227343382683,-0.014811832016314716,0.0,0.0,-0.05949265853714062,819.1,0.008789759999999938,0.0,0.021158854166666668,0.0,-0.0009223090277777762,-0.004762917045762733,1.9999822495109878,5764,0.0037670400000000027,0.0,-3.896206546155831e-06,464,1054.7783974299998,0.0,0.0,-0.10388082588475206,0.0,-0.6581587324017323,0.0,0.5042177519871861,0.07534080000000005,-0.14769037864370446,1483,0.03662109375,0.0,0.0,989.9066955566407,0.2,-36.90124454498291,321.9491271972656,1.0006859302520752,23547,0.00027866496,0.9809370040893555,-0.007956008624751121,0.05594482421875,0.008375398,0.025113599999999823,0.07534080000000005,0.07534080000000005,0.025113599999999823,0.07534080000000005
0.30228480000000024,0.404793201075185,0.0,-0.056767822214460674,0.697984768,2.2188439463333762,-0.00429207987542542,8570880,-0.05866496394810255,-0.0015793407620801952,-0.045301927952475916,0.0,-3.3743224918707758e-09,0.0,-0.09859848395019363,0.008304256,0.0,3.0490141390686265,0.0,-8.470650418084951e-05,0.1333058394705513,-0.01413234595850196,-0.028120578320566064,0.0,0.0,-0.0857787672296494,883.7,0.008816639999999936,0.0,0.05148654513888889,0.0,-0.0013020833333333304,-0.02044832573154839,1.9999641135217547,5765,0.0037785600000000033,0.0,-4.791275954655597e-06,465,1171.8781824700002,0.0,0.0,-0.10441516207413579,0.0,-0.6899453503993622,0.0,0.5036026533527922,0.07557120000000006,-0.16649850611244965,1486,0.06901041666666667,0.0,0.0,938.3098815917969,0.2,-36.90014457702637,429.6670227050781,1.000734567642212,23551,0.00027861887999999996,0.9776100516319275,-0.00816369692911394,0.0615966796875,0.008615242,0.02519039999999982,0.07557120000000006,0.07557120000000006,0.02519039999999982,0.07557120000000006
0.30320640000000026,0.4586739008702867,0.0,-0.0584863495906252,0.697978624,2.07089805551991,-0.004013448327621825,8589312,-0.062180459497344596,-0.0019117984036971008,-0.04444410047306041,0.0,-3.186170991025695e-09,0.0,-0.09818771586477573,0.0083005696,0.0,2.898739751638482,0.0,-8.325749189181441e-05,0.13645975240183078,-0.012417400932299583,-0.027822311031925798,0.0,0.0,-0.08012410191802564,862.78,0.008843519999999936,0.0,0.038519965277777776,0.0,-0.0015407986111111074,-0.008903598307966172,1.999977718477079,5766,0.0037900800000000034,0.0,-5.066754560564897e-06,466,1151.16450649,0.0,0.0,-0.10587199152807358,0.0,-0.7039788471065459,0.0,0.5050966053367173,0.07580160000000007,-0.20596352999056103,1489,0.0805392795138889,0.0,0.0,848.7354248046875,0.2,-36.900092697143556,358.0815734863281,1.0005954504013062,23555,0.0002785728,0.9823500514030457,-0.009173532412387431,0.07957763671875,0.009748959,0.02526719999999982,0.07580160000000007,0.07580160000000007,0.02526719999999982,0.07580160000000007
0.3041280000000003,0.31728152342373644,0.0,-0.048778012951856825,0.69797248,2.2356848403977323,-0.004247162892837623,8607744,-0.059485132753150434,-0.0027723606927393587,-0.03044486972097421,0.0,-2.3799980818878005e-09,0.0,-0.09773228389515577,0.0082968832,0.0,3.030934274970847,0.0,-8.25230862812747e-05,0.12520273725182293,-0.01242352517889942,-0.020519878462540844,0.0,0.0,-0.06104855122669454,878.02,0.008870399999999936,0.0,0.035481770833333336,0.0,-0.0014539930555555521,-0.007590279058454748,1.9999814186552607,5766,0.003801600000000004,0.0,-4.686967443721943e-06,467,1165.37366396,0.0,0.0,-0.10730770833082845,0.0,-0.6688815544348118,0.0,0.5052288604552985,0.07603200000000007,-0.19136011232598485,1492,0.06496853298611112,0.0,0.0,730.4891876220703,0.2,-36.899513244628906,312.7483215332031,1.000791311264038,23559,0.00027852672,0.9858983755111694,-0.009913855523336679,0.0783203125,0.00813284,0.025343999999999818,0.07603200000000007,0.07603200000000007,0.025343999999999818,0.07603200000000007
0.3050496000000003,0.30900904566134973,0.0,-0.059987199207679934,0.697966336,2.0198912582974913,-0.004261583095585789,8626176,-0.06032603316783288,-0.0004977860452531833,-0.046189312640771654,0.0,-3.082103095162245e-09,0.0,-0.09825688123579858,0.0082931968,0.0,2.8353068352289803,0.0,-8.492519652597558e-05,0.14955269235279398,-0.012930535771188035,-0.029078647044428314,0.0,0.0,-0.09726502498652506,940.49,0.008897279999999935,0.0,0.033203125,0.0,-0.0016493055555555514,-0.00955708442426844,1.9999795907845663,5767,0.003813120000000004,0.0,-5.102474964918703e-06,468,1293.5985035299998,0.0,0.0,-0.10802411494850644,0.0,-0.6977353920974186,0.0,0.5046278408139047,0.07626240000000008,-0.21840714797261876,1495,0.07560221354166666,0.0,0.0,718.026025390625,0.2,-36.9027961730957,265.42718505859375,1.0008879899978638,23563,0.00027848064,0.9854587316513062,-0.009377757215406745,0.07047119140625,0.008357747,0.025420799999999816,0.07626240000000008,0.07626240000000008,0.025420799999999816,0.07626240000000008
0.30597120000000033,0.4259074678430842,0.0,-0.06099116104850631,0.6979601919999999,1.8683979863820097,-0.004210746939424161,8644608,-0.058936579697847075,-0.00023358325282800172,-0.057712062417178585,0.0,-3.5521209215888923e-09,0.0,-0.09841250449324204,0.0082895104,0.0,2.721686309363918,0.0,-8.432246788368587e-05,0.15041257029350805,-0.013041222428147592,-0.03362835651281128,0.0,0.0,-0.1094371038420229,882.15,0.008924159999999935,0.0,0.046549479166666664,0.0,-0.002029079861111111,-0.01469261921203817,1.9999733093651217,5765,0.003824640000000004,0.0,-5.38804938661737e-06,469,1165.4299239299999,0.0,0.0,-0.10648355332576745,0.0,-0.6943991216342462,0.0,0.5052148746084157,0.07649280000000008,-0.21499355236570364,1499,0.0957302517361111,0.0,0.0,636.2201141357422,0.2,-36.90229091644287,277.9293212890625,1.0008317232131958,23567,0.00027843455999999997,0.9889518618583679,-0.01306033595392364,0.09036865234375,0.010305889,0.025497599999999815,0.07649280000000008,0.07649280000000008,0.025497599999999815,0.07649280000000008
0.30689280000000035,0.3776497696066425,0.0,-0.06284758204784434,0.6979540479999999,1.9680761852616486,-0.004025612831017915,8663040,-0.06054618570515799,-0.001284639549214443,-0.05372032154992511,0.0,-3.5146635253593155e-09,0.0,-0.0979710790759527,0.008285824,0.0,2.8115142224338565,0.0,-8.39910896849191e-05,0.13993673642892787,-0.013404071026997625,-0.03102269257238213,0.0,0.0,-0.10716474944165603,928.2,0.008951039999999934,0.0,0.04638671875,0.0,-0.002029079861111111,-0.01524836294607245,1.9999618415360523,5764,0.0038361600000000047,0.0,-5.590630119405461e-06,470,1232.2619061399998,0.0,0.0,-0.10940611806289707,0.0,-0.7136123941136361,0.0,0.5051334766714977,0.07672320000000009,-0.20744467933867916,1502,0.0947265625,0.0,0.0,809.5093170166016,0.2,-36.898651123046875,257.53125,1.0006519556045532,23571,0.00027838848,0.9864696264266968,-0.009377339493948967,0.08525390625,0.0090584215,0.025574399999999813,0.07672320000000009,0.07672320000000009,0.025574399999999813,0.07672320000000009
0.3078144000000004,0.4146881265080568,0.0,-0.05266500031751097,0.697947904,2.0626196292283616,-0.004450060700793786,8681472,-0.058890552364423386,-0.0005215738884968252,-0.04521531813208042,0.0,-3.0701580561941702e-09,0.0,-0.09789053407292367,0.0082821376,0.0,2.823677050092173,0.0,-8.505115722688583e-05,0.14405460633933956,-0.014071370087684922,-0.02849543673493328,0.0,0.0,-0.08962299352023793,925.94,0.008977919999999933,0.0,0.04307725694444445,0.0,-0.001529947916666663,-0.01619157830193141,1.9999708206851292,5765,0.003847680000000005,0.0,-5.065470682767383e-06,471,1218.5218204700002,0.0,0.0,-0.10501773368527606,0.0,-0.6731818118100735,0.0,0.5050843439084154,0.0769536000000001,-0.21187357451662558,1505,0.07988823784722222,0.0,0.0,717.5368011474609,0.2,-36.8970531463623,248.30679321289062,1.0005011558532715,23575,0.00027834240000000003,0.9871731996536255,-0.009970719728153199,0.09578857421875,0.009024208,0.02565119999999981,0.0769536000000001,0.0769536000000001,0.02565119999999981,0.0769536000000001
0.3087360000000004,0.337961923441494,0.0,-0.056654647299055484,0.69794176,2.0732537560602236,-0.004486761225318544,8699904,-0.054484191306478,-0.001024878392608884,-0.03958995482286412,0.0,-4.0036063207491665e-09,0.0,-0.09831541075264301,0.0082784512,0.0,2.9172922858312176,0.0,-8.71627462854453e-05,0.16172358556327338,-0.014416674385350778,-0.02750088996468015,0.0,0.0,-0.09031563174879921,840.75,0.009004799999999933,0.0,0.04286024305555555,0.0,-0.0018012152777777744,-0.020993476800439108,1.9999560259484441,5765,0.0038592000000000053,0.0,-5.148572710963925e-06,472,1059.57603111,0.0,0.0,-0.1045143853681072,0.0,-0.6930288544252615,0.0,0.5046009407470543,0.0771840000000001,-0.17979346134979382,1508,0.0829806857638889,0.0,0.0,631.4897888183593,0.2,-36.89734573364258,223.67318725585938,1.0007139444351196,23579,0.00027829632,0.9890162348747253,-0.010837704199366272,0.07421875,0.008771419,0.02572799999999981,0.0771840000000001,0.0771840000000001,0.02572799999999981,0.0771840000000001
0.3096576000000004,0.2991892769994679,0.0,-0.06059188053907261,0.697935616,1.9794086529088095,-0.004596374536095977,8718336,-0.06157012181582587,-0.0006729231727292707,-0.0522651691905527,0.0,-4.0394264094591446e-09,0.0,-0.09807740993836012,0.0082747648,0.0,2.8243860399011513,0.0,-8.54165455445556e-05,0.14274261731641605,-0.014043056030775615,-0.03128806157945221,0.0,0.0,-0.11542045818343458,817.46,0.009031679999999933,0.0,0.05078125,0.0,-0.0017144097222222179,-0.01336080937426082,1.9999728388691018,5766,0.0038707200000000054,0.0,-5.248983349881483e-06,473,1020.54330968,0.0,0.0,-0.1059566746399248,0.0,-0.7091491257152968,0.0,0.5049056283332143,0.0774144000000001,-0.19927183814568022,1511,0.08894856770833333,0.0,0.0,738.3812942504883,0.2,-36.90140209197998,227.7442169189453,1.0007861852645874,23583,0.00027825024,0.9864882826805115,-0.00809722815756686,0.0611328125,0.008895727,0.02580479999999981,0.0774144000000001,0.0774144000000001,0.02580479999999981,0.0774144000000001
0.31057920000000044,0.3727405869859489,0.0,-0.05998943613077882,0.697929472,1.9829081456436006,-0.0046067676260270075,8736768,-0.06602453451244912,-0.00021957629716847567,-0.04828746150142244,0.0,-3.5548593828410622e-09,0.0,-0.09806839867699291,0.0082710784,0.0,2.8143180190745727,0.0,-8.584420751660438e-05,0.14301207229992755,-0.014193526353434285,-0.02654680084878409,0.0,0.0,-0.09886098154781488,851.6,0.009058559999999933,0.0,0.045247395833333336,0.0,-0.0019856770833333324,-0.011664026532976175,1.9999759499634213,5767,0.0038822400000000055,0.0,-5.1212247081739395e-06,474,1075.25434205,0.0,0.0,-0.10596302040455977,0.0,-0.6874399639730607,0.0,0.5052052724043705,0.07764480000000011,-0.21005794265717054,1514,0.08251953125,0.0,0.0,1525.992724609375,0.2,-36.90052528381348,655.7114868164062,1.000746250152588,23587,0.00027820415999999995,0.9764180779457092,-0.008538188156671822,0.06455078125,0.008733692,0.025881599999999807,0.07764480000000011,0.07764480000000011,0.025881599999999807,0.07764480000000011
0.31150080000000047,0.33420046460738667,0.0,-0.060656772403440945,0.697923328,1.8781953694904887,-0.004730053715368697,8755200,-0.05766597491936351,-0.001804036426271857,-0.05101887448664769,0.0,-4.704882198736064e-09,0.0,-0.09794069529962374,0.008267392,0.0,2.7440240960651034,0.0,-8.753458143875196e-05,0.1507043909441912,-0.013639664000730837,-0.03004615717912929,0.0,0.0,-0.12141415477977785,817.24,0.00908543999999993,0.0,0.050835503472222224,0.0,-0.0021809895833333356,-0.012921273959640269,1.9999619535600768,5768,0.003893760000000006,0.0,-5.65921716806456e-06,475,1031.40854437,0.0,0.0,-0.10820156541171366,0.0,-0.6835046129489067,0.0,0.5044710390488885,0.07787520000000012,-0.22684775931281542,1517,0.09261067708333334,0.0,0.0,1261.3116546630858,0.2,-36.89976768493652,639.5217895507812,1.0006728172302246,23591,0.00027815808,0.9811514616012573,-0.009971450874581933,0.07894287109375,0.009116586,0.025958399999999805,0.07787520000000012,0.07787520000000012,0.025958399999999805,0.07787520000000012
0.3124224000000005,0.526517659959723,0.0,-0.06952785114395836,0.697917184,1.9049400201207543,-0.004144517697760638,8773632,-0.05949209174403171,-0.0009364783438576764,-0.07139420681827685,0.0,-4.053230937211966e-09,0.0,-0.09804664119926704,0.0082637056,0.0,2.74149435660718,0.0,-8.657164179138624e-05,0.1545220012327069,-0.01387736697230537,-0.035139461287992536,0.0,0.0,-0.11690064158623222,860.32,0.00911231999999993,0.0,0.04177517361111111,0.0,-0.002018229166666666,-0.013358959465104204,1.9999725114257418,5769,0.003905280000000006,0.0,-5.798554987409663e-06,476,1080.92527788,0.0,0.0,-0.10717892371458504,0.0,-0.723938468803452,0.0,0.504570296142242,0.07810560000000012,-0.2180744551693793,1520,0.09412977430555555,0.0,0.0,1280.0544494628907,0.2,-36.897978973388675,489.9231872558594,1.0006033182144165,23595,0.000278112,0.9786874651908875,-0.007129739536321722,0.0494140625,0.008647865,0.026035199999999804,0.07810560000000012,0.07810560000000012,0.026035199999999804,0.07810560000000012
0.3133440000000005,0.4150699661455359,0.0,-0.05266794014804709,0.6979110399999999,2.1022436426079056,-0.004543124594163811,8792064,-0.053164697365198646,-0.001166980012735537,-0.04072762791295811,0.0,-2.7426151925813685e-09,0.0,-0.09775347675901724,0.0082600192,0.0,2.9322520758603137,0.0,-8.545823441883566e-05,0.13899380964407143,-0.013284297675291129,-0.024955112805299842,0.0,0.0,-0.08800257390982273,853.35,0.00913919999999993,0.0,0.03944227430555555,0.0,-0.001475694444444441,-0.010315907245581518,1.999974884540707,5769,0.003916800000000007,0.0,-5.021287389372373e-06,477,1055.57332804,0.0,0.0,-0.10805066581111111,0.0,-0.6753760563922008,0.0,0.5046667084152785,0.07833600000000013,-0.18666876835800156,1523,0.07587348090277778,0.0,0.0,1050.6085052490234,0.2,-36.901086235046385,550.00439453125,1.00087571144104,23599,0.00027806592,0.9832979440689087,-0.009158117580227554,0.05863037109375,0.008479109,0.026111999999999802,0.07833600000000013,0.07833600000000013,0.026111999999999802,0.07833600000000013
0.31426560000000053,0.4437470634645073,0.0,-0.05306162589550633,0.6979048959999999,2.1885788754208573,-0.004530574732786613,8810496,-0.05170789989484822,-0.0005562161276610511,-0.04188782396028381,0.0,-3.033232459763279e-09,0.0,-0.09788029575994055,0.0082563328,0.0,2.993291805394487,0.0,-8.732035938563866e-05,0.13542235726235094,-0.013117272755194106,-0.02430768659871059,0.0,0.0,-0.08838266218318849,867.3,0.009166079999999929,0.0,0.03282335069444445,0.0,-0.0015407986111111074,-0.00817338345868749,1.9999780633504645,5769,0.003928320000000007,0.0,-5.063401830513994e-06,478,1078.41188016,0.0,0.0,-0.10702557732774146,0.0,-0.6933762992956702,0.0,0.503321830286761,0.07856640000000013,-0.1610965041961291,1527,0.07413736979166667,0.0,0.0,663.0768890380859,0.2,-36.90208511352539,226.387451171875,1.0007708072662354,23603,0.00027801983999999996,0.9874886870384216,-0.010294210427673534,0.0689697265625,0.007895954,0.0261887999999998,0.07856640000000013,0.07856640000000013,0.0261887999999998,0.07856640000000013
0.31518720000000056,0.6074155922460682,0.0,-0.04977577638512623,0.697898752,2.2788517353729736,-0.0049205669878458055,8828928,-0.047106979477761136,-0.000133166631254671,-0.03705014349962516,0.0,-2.393357474856026e-09,0.0,-0.09842656977774172,0.0082526464,0.0,3.121729956993013,-0.00044799150571743485,-8.688851194340677e-05,0.11975145485692064,-0.013793008279347554,-0.02268741398849473,0.0,0.0,-0.08675729173099446,856.68,0.009192959999999929,0.0,0.016438802083333332,0.0,-0.0012478298611111084,-0.00757298373468308,1.9999858441070455,5770,0.003939840000000007,0.0,-4.3843261103779535e-06,479,1061.97983807,0.0,0.0,-0.10580123972361154,0.0,-0.6514496153771715,0.0,0.5049230428063984,0.07879680000000014,-0.1567321849811819,1530,0.05357530381944444,0.0,0.0,856.0197937011719,0.2,-36.89898738861084,265.4156799316406,1.000640630722046,23607,0.00027797376,0.9835418462753296,-0.009888579085236415,0.08428955078125,0.008467111,0.0262655999999998,0.07879680000000014,0.07879680000000014,0.0262655999999998,0.07879680000000014
0.3161088000000006,0.4899421904597101,0.0,-0.04752643488846016,0.697892608,2.202770522128263,-0.004816699434106843,8847360,-0.048064048489907356,-8.104450975068935e-05,-0.036774558982962634,0.0,-2.765738569167491e-09,0.0,-0.09788745908013896,0.00824896,0.0,3.0497298315020114,-0.0013544903371611524,-8.549468213875511e-05,0.13400662963039123,-0.014206460872047624,-0.022110966407171567,0.0,0.0,-0.08618565947626722,855.24,0.009219839999999929,0.0,0.019097222222222224,0.0,-0.001291232638888886,-0.008784266992111496,1.99997964400588,5770,0.003951360000000007,0.0,-4.4367101181266355e-06,480,1070.95774341,0.0,0.0,-0.10780954960264982,0.0,-0.6676722367361729,0.0,0.5048289602001187,0.07902720000000014,-0.17463589369704643,1533,0.05935329861111111,0.0,0.0,636.9915802001954,0.2,-36.89989814758301,182.32675170898438,1.0007586479187012,23611,0.00027792767999999996,0.9863470196723938,-0.009449297573883086,0.06693115234375,0.008993732,0.026342399999999797,0.07902720000000014,0.07902720000000014,0.026342399999999797,0.07902720000000014
0.3170304000000006,0.34191563810999326,0.0,-0.06151057792997156,0.697886464,2.0891949729454375,-0.004564486031970384,8865792,-0.04978202352554988,-0.0006005089060213562,-0.054007440159244254,0.0,-2.9320060435482932e-09,0.0,-0.09838612656721325,0.0082452736,0.0,2.9223260835325187,0.0,-8.692185611979659e-05,0.1345823603691838,-0.013128476315333983,-0.029140159912822095,0.0,0.0,-0.10337094542890943,939.96,0.009246719999999927,0.0,0.019151475694444444,0.0,-0.0015190972222222186,-0.006804162469136673,1.9999722730160003,5770,0.003962880000000008,0.0,-5.407567871686899e-06,481,1243.0698722999998,0.0,0.0,-0.10679287337949944,0.0,-0.7163170390322232,0.0,0.5036986763211249,0.07925760000000015,-0.17539115475265213,1536,0.08222113715277778,0.0,0.0,1064.6164489746093,0.2,-36.901427841186525,394.384033203125,1.0007556676864624,23615,0.0002778816,0.9797639846801758,-0.008865001733647659,0.06683349609375,0.008823222,0.026419199999999796,0.07925760000000015,0.07925760000000015,0.026419199999999796,0.07925760000000015
0.3179520000000006,0.27410624014845375,0.0,-0.05215233390264814,0.69788032,2.1642900516883405,-0.004830639252175172,8884224,-0.04852925619132486,-0.00013164024812451064,-0.03531742103639042,0.0,-2.7952783353958175e-09,0.0,-0.09837304956775413,0.0082415872,0.0,3.059397933108659,0.0,-8.687166394189891e-05,0.13114793476070413,-0.013294451234588268,-0.021514394114432817,0.0,0.0,-0.08199505646665357,979.3,0.009273599999999927,0.0,0.039496527777777776,0.0,-0.0015190972222222186,-0.005815153519264581,1.9999789381079305,5770,0.003974400000000008,0.0,-4.79691593648031e-06,482,1328.02669386,0.0,0.0,-0.10792002224115245,0.0,-0.6695521732400949,0.0,0.5027663958633368,0.07948800000000016,-0.1583632007517213,1539,0.070068359375,0.0,0.0,397.0994537353516,0.2,-36.90025444030762,205.09678649902344,1.0006868839263916,23619,0.00027783551999999997,0.9930614233016968,-0.011601132340729237,0.07984619140625,0.008153067,0.026495999999999794,0.07948800000000016,0.07948800000000016,0.026495999999999794,0.07948800000000016
0.31887360000000065,0.4152391825441238,0.0,-0.05527443893984843,0.697874176,2.1567327007310784,-0.004997729995174614,8902656,-0.04578669262414087,-0.0002484700540258807,-0.034932464179049195,0.0,-3.1034904342961727e-09,0.0,-0.09859856358705091,0.0082379008,0.0,2.960098585021024,-0.0007519472535703508,-9.083793306012996e-05,0.13577180992032012,-0.013498832294486902,-0.02169612265639391,0.0,0.0,-0.07684356477088722,940.58,0.009300479999999927,0.0,0.03738064236111111,0.0,-0.001421440972222219,-0.012826896337206413,1.9999762588172298,5770,0.003985920000000008,0.0,-4.834850856861593e-06,483,1273.61185137,0.0,0.0,-0.10243432355033766,0.0,-0.6752906729982118,0.0,0.5025933102479141,0.07971840000000016,-0.20671563802145598,1542,0.0644802517361111,0.0,0.0,590.9541946411133,0.2,-36.899716186523435,210.43704223632812,1.0007514953613281,23623,0.00027778944,0.9886486530303955,-0.011473436001688242,0.07099609375,0.008377832,0.026572799999999792,0.07971840000000016,0.07971840000000016,0.026572799999999792,0.07971840000000016
0.31979520000000067,0.2983676638578208,0.0,-0.048352230149281944,0.697868032,2.2058694186466186,-0.0047697664790761355,8921088,-0.046818638264750995,-0.004727665162023591,-0.033720729202029155,0.0,-2.6832881104618726e-09,0.0,-0.09809052515290106,0.0082342144,0.0,3.077285550356651,-6.885345079567028e-05,-9.073110647554685e-05,0.1328662174647243,-0.013355064415859739,-0.021695738606434232,0.0,0.0,-0.08094836247758574,954.74,0.009327359999999927,0.0,0.03515625,0.0,-0.0013346354166666637,-0.00884597179089817,1.9999755345789352,5770,0.003997440000000008,0.0,-5.115766080528567e-06,484,1297.3468465800001,0.0,0.0,-0.10542306429639453,0.0,-0.6811492803647752,0.0,0.5041155938821287,0.07994880000000017,-0.18010632791402081,1545,0.06578233506944445,0.0,0.0,703.3565078735352,0.2,-36.89927349090576,231.15597534179688,1.0006321668624878,23627,0.00027774335999999997,0.9869322180747986,-0.009103065193630754,0.0825927734375,0.009338217,0.02664959999999979,0.07994880000000017,0.07994880000000017,0.02664959999999979,0.07994880000000017
0.3207168000000007,0.334297116937497,0.0,-0.06488804508954328,0.6978618879999999,2.048811815895269,-0.004680163879619977,8939520,-0.0508627336971397,-0.0025682372131381023,-0.05380753476623946,0.0,-3.4434946776609307e-09,0.0,-0.09842911852843887,0.008230528,0.0,2.9151846870180407,-0.0003672065247398529,-9.065249559361077e-05,0.1732010836689594,-0.013308120888270707,-0.031734319397155784,0.0,0.0,-0.10385112615314857,973.31,0.009354239999999925,0.0,0.040852864583333336,0.0,-0.0016818576388888846,-0.009003700142836439,1.999976766892686,5771,0.0040089600000000085,0.0,-5.398483362387311e-06,485,1342.8171400099998,0.0,0.0,-0.10394738539912257,0.0,-0.6929476720262422,0.0,0.5049881549055852,0.08017920000000017,-0.19362834150824823,1548,0.08317057291666667,0.0,0.0,1195.4201446533202,0.2,-36.89735984802246,371.70587158203125,1.0005838871002197,23631,0.00027769728,0.9743303656578064,-0.007559557084459811,0.07974853515625,0.010703525,0.02672639999999979,0.08017920000000017,0.08017920000000017,0.02672639999999979,0.08017920000000017
0.3216384000000007,0.3682711477394649,0.0,-0.054986033835549356,0.697855744,1.8676862751037855,-0.0046886266251925865,8957952,-0.047447204586885644,-0.0005315980100589193,-0.04523928321329186,0.0,-2.778707052757381e-09,0.0,-0.09829749738921645,0.0082268416,0.0,2.66655742268336,0.0,-8.90277019832509e-05,0.15227048897448764,-0.013992267185410107,-0.028527771404030802,0.0,0.0,-0.11378314505947418,936.81,0.009381119999999925,0.0,0.04286024305555555,0.0,-0.0019531249999999985,-0.012975553081501934,1.9999783230321744,5771,0.004020480000000009,0.0,-5.23352956210541e-06,486,1259.75036862,0.0,0.0,-0.10579886676191841,0.0,-0.69996988605732,0.0,0.5051872866930286,0.08040960000000018,-0.2173327336290042,1552,0.08222113715277778,0.0,0.0,861.6623840332031,0.2,-36.899967956542966,379.54742431640625,1.0007621049880981,23635,0.0002776512,0.9846687316894531,-0.008650100545492024,0.06009521484375,0.008731062,0.026803199999999788,0.08040960000000018,0.08040960000000018,0.026803199999999788,0.08040960000000018
0.32256000000000074,0.49904079051718425,0.0,-0.06486390950063323,0.6978496,1.890986538144369,-0.0043223563898842085,8976384,-0.0493949522957925,-0.0005736314308981053,-0.06687032601897283,0.0,-3.4122607800261457e-09,0.0,-0.09775578619342214,0.0082231552,0.0,2.646587174384456,0.0,-9.030961755825524e-05,0.15843096562553827,-0.015401538597961058,-0.042864664125726454,0.0,0.0,-0.11997495782201265,956.98,0.009407999999999925,0.0,0.03700086805555555,0.0,-0.0020073784722222216,-0.015974782928359924,1.99997344299927,5772,0.0040320000000000095,0.0,-5.963756413228108e-06,487,1285.01553852,0.0,0.0,-0.10914030405764856,0.0,-0.7164840659042657,0.0,0.505145843696768,0.08064000000000018,-0.21375665240034644,1555,0.099609375,0.0,0.0,987.0617492675781,0.2,-36.90043144226074,336.43572998046875,1.0007071495056152,23639,0.00027760512,0.984752357006073,-0.008109876880189404,0.06009521484375,0.008504026,0.026879999999999786,0.08064000000000018,0.08064000000000018,0.026879999999999786,0.08064000000000018
