reward_terms/air_time,reward_terms/coef_rate,reward_terms/foot_slip,reward_terms/foot_ahead,rollout/ep_len_mean,curriculum/eff_scale,reward_terms/angmom,time/iterations,time/fps,reward_terms/fwd_speed,reward_terms/assist_pen,reward_terms/height,reward_terms/lat_vel,reward_terms/upright,reward_terms/residual,curriculum/ctrl_jitter_ms,reward_terms/stance,reward_terms/stop,reward_terms/residual_rate,reward_terms/stance_time,curriculum/ctrl_drop_prob,reward_terms/overrun,reward_terms/vz,reward_terms/alive,curriculum/ent_coef,reward_terms/action_rate,time/time_elapsed,reward_terms/time,reward_terms/hip_roll,reward_terms/torque,reward_terms/clearance,reward_terms/step_rate,curriculum/sprint_dist_m,curriculum/stance_ratio,reward_terms/motor_vel,rollout/ep_rew_mean,time/total_timesteps,reward_terms/ang_xy,reward_terms/phase_contact,reward_terms/energy,train/explained_variance,train/entropy_loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/clip_range,train/value_loss,train/std,train/approx_kl,train/loss,train/learning_rate
0.0,-0.29906835854203506,-0.788224615402697,0.0,65.49,0.006144,-0.04279914002085385,11,3998,-0.13111252446700794,0.0,-0.015838158117647515,-0.195959061654831,-0.8408220355561605,-0.10555710859884491,0.0,-0.948721426572397,0.0,0.0,0.0,0.0,0.0,-0.13917230460348567,0.0,0.01,-0.048167111789316305,50,-0.5,-0.4856101503274334,-0.004197298503382189,0.05386747617299555,0.0,25.6912,0.64858688,-8.385361589309667e-05,-116.14311574,202752,-0.8904269883862788,-0.5352475988558754,-0.0005055438410431208,-0.46722733974456787,-16.712197875976564,0.15465087890625,51344,-0.004846504819579422,0.2,5.453786599636078,0.8689437508583069,0.020543972,1.250084400177002,0.0002993856
0.0,-0.29297615904214414,-0.7997977038702194,0.0,60.85,0.0067584,-0.04491321377062145,12,3992,-0.14815376390403967,0.0,-0.016723588465668616,-0.1874840881437693,-0.8267479047056662,-0.10585556617994082,0.0,-0.9465973500419271,0.0,0.0,0.0,0.0,0.0,-0.14800597497459736,0.0,0.01,-0.05029223063949705,55,-0.5,-0.4880963521810049,-0.00458321773584978,0.05595342711485164,0.0,25.76032,0.648445568,-9.187045874266053e-05,-114.98073492999998,221184,-0.877274398457614,-0.5333486256872838,-0.0005557430732994527,-1.8701651096343994,-16.716821002960206,0.16790771484375,51348,-0.010498379834461957,0.2,2.817698985338211,0.869256317615509,0.02050813,0.6966961622238159,0.00029932415999999997
2.3871466207007568e-05,-0.27718398462021004,-0.7853041295402349,0.0,67.35,0.0073728,-0.04563507022909972,13,3989,-0.15601565701140682,0.0,-0.01623422517691385,-0.1878443842871255,-0.8431039598823349,-0.10637513214020466,0.0,-0.9392361886414032,0.0,0.0,0.0,0.0,0.0,-0.14563974429459292,0.0,0.01,-0.047864427186822725,60,-0.5,-0.5003949137518456,-0.0050109925685634955,0.057992159833543805,0.0,25.829439999999998,0.648304256,-0.00010146332971522412,-116.59413469999996,239616,-0.8848700808809298,-0.5340276111066732,-0.0006078535561180786,-0.19939303398132324,-16.720806217193605,0.2169921875,51352,-0.009981634840369225,0.2,4.028495907783508,0.8695151805877686,0.030414473,1.0155434608459473,0.00029926272
2.1158824286734063e-05,-0.2772437856040072,-0.8077668559394288,0.0,68.58,0.0079872,-0.044311148291702754,14,3987,-0.1675853675477123,0.0,-0.015985393293963885,-0.18133709330314782,-0.8405266179981982,-0.10665561961929244,0.0,-0.9185113178216899,0.0,0.0,0.0,0.0,0.0,-0.139427406465717,0.0,0.01,-0.052000598538518454,64,-0.5,-0.5020660840660369,-0.005431479968318852,0.055250694225050086,0.0,25.89856,0.6481629440000001,-0.0001099325018641316,-116.90377623,258048,-0.8665976389246695,-0.5525110028653962,-0.0006602360302619798,-1.586660385131836,-16.727131366729736,0.19068603515625,51356,-0.015304057399043813,0.2,2.797925889492035,0.869973361492157,0.030325059,0.6149476766586304,0.00029920128
6.510407224090563e-05,-0.2575836805217273,-0.7742089206740556,0.0,72.16,0.0086016,-0.04338978909413757,15,3986,-0.23126977759158496,0.0,-0.017056103612698142,-0.21162276602044902,-0.8660049105164271,-0.10710597133618892,0.0,-0.9171027130646568,0.0,0.0,0.0,0.0,0.0,-0.14294621979456593,0.0,0.01,-0.050741813345806665,69,-0.5,-0.4919242934062533,-0.005831728438681253,0.05810668810703271,0.0,25.96768,0.6480216320000001,-0.0001174102824349967,-117.81169756000001,276480,-0.85841057009633,-0.5538363672569749,-0.0007058206138168573,-1.2343859672546387,-16.734796047210693,0.23458251953125,51360,-0.014682698901742697,0.2,2.5601723074913023,0.870529055595398,0.039156564,0.6612677574157715,0.00029913984
4.01475149879439e-05,-0.26806307550414743,-0.7786885318715683,0.0,70.46,0.009216,-0.04064236104249656,16,3983,-0.2371011541228234,0.0,-0.016127007572902523,-0.2033897123643374,-0.8651507256685999,-0.10697083564106956,0.0,-0.9152520312184316,0.0,0.0,0.0,0.0,0.0,-0.14530261674674072,0.0,0.01,-0.051968197377908115,74,-0.5,-0.48670761421602804,-0.006223785491355924,0.05749830261942292,0.0,26.0368,0.6478803200000001,-0.00012585770659410416,-117.39872436,294912,-0.8543333319316244,-0.548073358349598,-0.0007619629118500611,-0.20679879188537598,-16.744693088531495,0.264306640625,51364,-0.008036652475129812,0.2,4.394470858573913,0.8710224032402039,0.032438707,0.843143105506897,0.0002990784
0.00012912306637089286,-0.26238860412711124,-0.7489267392136817,0.0,80.06,0.0098304,-0.04067514684997206,17,3984,-0.28052588056264605,0.0,-0.015428392957863808,-0.21481734118435333,-0.8588588357146741,-0.10711171404504849,0.0,-0.8799694462158565,0.0,0.0,0.0,0.0,0.0,-0.15099341496992014,0.0,0.01,-0.05189816820463041,78,-0.5,-0.4589456114429927,-0.006499647788262353,0.05986946249175557,0.0,26.10592,0.6477390080000001,-0.00012830555601580179,-119.70723706000001,313344,-0.7964054779625672,-0.5634531804643975,-0.0007822256950083006,0.10720455646514893,-16.751914143562317,0.1897125244140625,51368,-0.007180369153502397,0.2,3.126973755657673,0.8713830709457397,0.052173648,0.6810747981071472,0.00029901696
5.208323839017087e-05,-0.267733952877394,-0.7265760303068615,0.0,73.53,0.0104448,-0.04374195841788772,18,3984,-0.3319949664788503,0.0,-0.014033495296318322,-0.19449602582320236,-0.8569658524337931,-0.10714015662544399,0.0,-0.8875288900446318,0.0,0.0,0.0,0.0,0.0,-0.14035545535114213,0.0,0.01,-0.0537152611953889,83,-0.5,-0.4678504802417781,-0.007009112299426979,0.05984182316733108,0.0,26.17504,0.6475976960000001,-0.00013801979323900526,-118.13860315,331776,-0.8102513203633895,-0.5649262590261631,-0.0008443541158010642,-0.9751220941543579,-16.75975799560547,0.22862548828125,51372,-0.011024101858492941,0.2,4.70348881483078,0.8718487024307251,0.03026643,0.9180949926376343,0.00029895552
3.9062394838159285e-05,-0.2684778691464665,-0.7360512088392509,0.0,79.07,0.0110592,-0.044107075277770705,19,3984,-0.34543421981189987,0.0,-0.015083756967268177,-0.23179888348629982,-0.8451837421492607,-0.1074161371491093,0.0,-0.869031186852223,0.0,0.0,0.0,0.0,0.0,-0.16425968768219634,0.0,0.01,-0.053029361903088455,87,-0.5,-0.4526796859823907,-0.00713508353013408,0.06353334842013611,0.0,26.24416,0.647456384,-0.0001422563193266006,-119.52135096,350208,-0.7930858948805358,-0.539107574037147,-0.0008651360293902414,-0.5605303049087524,-16.766979503631593,0.2076416015625,51376,-0.01496678835246712,0.2,4.219434309005737,0.8723891377449036,0.029876452,0.8150621652603149,0.00029889407999999997
5.805110170816382e-05,-0.2618874191242307,-0.6985553393732634,0.0,78.6,0.0116736,-0.039955326380757474,20,3984,-0.3715773675400909,0.0,-0.014460284281919145,-0.217658431196318,-0.8392378539232231,-0.10715903284959737,0.0,-0.8501242854149085,0.0,0.0,0.0,0.0,0.0,-0.15963900938815215,0.0,0.01,-0.05449996774415506,92,-0.5,-0.42327165613510603,-0.007605802412574571,0.06287419614309599,0.0,26.31328,0.647315072,-0.0001498051611023278,-119.41587447,368640,-0.7681093344575416,-0.5552117178318176,-0.0009195762975136413,-0.3042011260986328,-16.771886539459228,0.220166015625,51380,-0.0170944215846248,0.2,3.7312235713005064,0.8725173473358154,0.036484037,0.808364987373352,0.00029883264
9.548592626945012e-05,-0.2705371500595062,-0.7123510296910852,0.0,79.93,0.012288,-0.047157633272882735,21,3982,-0.35302700017645033,0.0,-0.014923632036068677,-0.23619410232168037,-0.8318890766155421,-0.10716314944891522,0.0,-0.8542415142303617,0.0,0.0,0.0,0.0,0.0,-0.164212379984255,0.0,0.01,-0.05268669932309614,97,-0.5,-0.4321664362369408,-0.007846917478997248,0.06369401224771748,0.0,26.3824,0.64717376,-0.0001543827306681893,-119.74518738000002,387072,-0.780878408585908,-0.5406925171156347,-0.0009424313837927882,-0.9398056268692017,-16.777120378282333,0.24683973524305555,51384,-0.015602831599406071,0.2,2.690152366956075,0.8727347254753113,0.043633163,0.6070065498352051,0.0002987712
0.00010959183499734435,-0.27232394940806404,-0.7116848181055153,0.0,76.06,0.0129024,-0.03660678651713182,22,3982,-0.32479385602386024,0.0,-0.014964848381612819,-0.2278007088068406,-0.8567822277969183,-0.10684763458676518,0.0,-0.8712840824435436,0.0,0.0,0.0,0.0,0.0,-0.15879695326675258,0.0,0.01,-0.05500969552211765,101,-0.5,-0.44546818739177346,-0.008522226610089697,0.061023337836031276,0.0,26.45152,0.647032448,-0.0001671028204863367,-118.76861993,405504,-0.7847437520260975,-0.5535757702998061,-0.00102592694487682,-0.6544543504714966,-16.78163061141968,0.21258544921875,51388,-0.017879111669026317,0.2,3.6502515077590942,0.8729034662246704,0.0335052,0.892371654510498,0.00029870976
2.9296808255215485e-05,-0.27609169144775075,-0.6716708328389189,0.0,71.32,0.0135168,-0.03991454944655268,23,3984,-0.36206279888045845,0.0,-0.013277028073461533,-0.21054902741042705,-0.7876171868231289,-0.10669242544689506,0.0,-0.8301684639933861,0.0,0.0,0.0,0.0,0.0,-0.15004787721243806,0.0,0.01,-0.0555218749583464,106,-0.5,-0.4028153531441011,-0.008676083054133388,0.060352260220787594,0.0,26.52064,0.646891136,-0.0001705907686891094,-117.58012231,423936,-0.7637691925692159,-0.5470033381180429,-0.0010455926744617754,-1.9012572765350342,-16.781871275468305,0.19145063920454544,51391,-0.0052300707691095094,0.2,2.9315803917971524,0.8725770115852356,0.046315033,0.7832452058792114,0.00029864831999999996
0.00012695287134394876,-0.27411967076142374,-0.6862651259373552,0.0,75.99,0.0141312,-0.03988189136355554,24,3992,-0.37818335697437755,0.0,-0.011574319096560976,-0.20841512191680903,-0.7970903810908004,-0.1067044453099905,0.0,-0.8382170653103969,0.0,0.0,0.0,0.0,0.0,-0.1504965134228457,0.0,0.01,-0.055957826442013386,110,-0.5,-0.40332413766149844,-0.008996101349638248,0.06376914651055891,0.0,26.58976,0.646749824,-0.0001773543354551625,-118.74856191,442368,-0.7487093271557314,-0.5584755521660978,-0.0010836407362148541,-1.197422742843628,-16.786620881822373,0.2531873914930556,51395,-0.01652520191338327,0.2,2.5111925734413996,0.8730559945106506,0.04070105,0.6202066540718079,0.00029858688
0.00010904927815621097,-0.2621323813271381,-0.6774514386998337,0.0,78.0,0.0147456,-0.03192114879849011,25,4001,-0.3879727695871943,0.0,-0.012092801317524042,-0.22883732942111587,-0.8109815175978917,-0.10699299592858162,0.0,-0.8446877680204057,0.0,0.0,0.0,0.0,0.0,-0.16088259062075108,0.0,0.01,-0.05468587529571632,115,-0.5,-0.4050811016396736,-0.009350615693291497,0.06357563066183833,0.0,26.65888,0.646608512,-0.0001832774887816848,-119.24402273000001,460800,-0.7417091700119142,-0.5544051284318425,-0.0011216249553584704,-1.730987310409546,-16.790363629659016,0.291748046875,51399,-0.006457777008310788,0.2,2.7923831939697266,0.8732515573501587,0.041425746,0.5986102819442749,0.00029852544
0.00010959180265975495,-0.2738805331999232,-0.6689412654597436,0.0,81.96,0.01536,-0.04520087319406685,26,4011,-0.4227586371329292,0.0,-0.013871939866483872,-0.24798960979340448,-0.7918517564366686,-0.10711062313610208,0.0,-0.8340329533150126,0.0,0.0,0.0,0.0,0.0,-0.16582152132539654,0.0,0.01,-0.05663641775131895,119,-0.5,-0.37972665835795183,-0.009675962000241366,0.06370897926760145,0.0,26.728,0.6464672,-0.0001902160776885674,-120.22659508000001,479232,-0.7310364903940261,-0.5428416579030997,-0.0011721554520556328,-2.3007700443267822,-16.787792682647705,0.25274658203125,51400,0.009815718745812774,0.2,5.598723292350769,0.8727098703384399,0.027071128,2.1671645641326904,0.00029846399999999997
8.08374995055298e-05,-0.25982523470267843,-0.6699733340203273,0.0,86.61,0.0159744,-0.03688113705427581,27,4018,-0.42516641844144126,0.0,-0.014382544853675782,-0.2394628998565947,-0.8259055534554745,-0.10718795805804493,0.0,-0.8032734132799789,0.0,0.0,0.0,0.0,0.0,-0.17428010205561442,0.0,0.01,-0.054308641499974254,123,-0.5,-0.40774926661167704,-0.009997742069515654,0.06360369885754484,0.0,26.79712,0.646325888,-0.0001955006709259778,-121.39565643000002,497664,-0.7287184324484606,-0.5537161982734999,-0.0012011980028160472,-3.2569408416748047,-16.793715533088236,0.23095703125,51404,-0.01612926760743208,0.2,2.6157055321861717,0.8734286427497864,0.04402384,0.6567908525466919,0.00029840256
0.00011338954532725943,-0.2633810170136244,-0.659968772046602,0.0,72.69,0.0165888,-0.033208253603079135,28,3984,-0.41344998428019325,0.0,-0.012174369574089967,-0.2149596091799323,-0.8155534935472171,-0.10708992433172902,0.0,-0.8075999612713796,0.0,0.0,0.0,0.0,0.0,-0.15792286514356674,0.0,0.01,-0.05576074357151509,129,-0.5,-0.3853646527672318,-0.01049525924075714,0.061300101222702325,0.0,26.86624,0.646184576,-0.00020860513979641213,-117.94252576,516096,-0.7360165430151279,-0.5694470210044154,-0.001277234621319648,-1.3181357383728027,-16.798187732696533,0.2490234375,51408,-0.01302525147330016,0.2,3.288130205869675,0.8737004399299622,0.037348375,0.8041384220123291,0.00029834112
0.00012478274422594241,-0.2579539721074238,-0.6305372375233879,0.0,79.46,0.0172032,-0.04330657915874879,29,3992,-0.41378145718195136,0.0,-0.01560896903454513,-0.258500756066347,-0.8112078969977793,-0.10708622192750951,0.0,-0.7920160608620214,0.0,0.0,0.0,0.0,0.0,-0.17980283085138501,0.0,0.01,-0.05321326741755355,133,-0.5,-0.3901473424285763,-0.010465783117858233,0.06543508602837679,0.0,26.93536,0.646043264,-0.0002109476107372481,-119.61541517000002,534528,-0.7105837024137096,-0.541553133449478,-0.001273134961891337,-3.8806047439575195,-16.80114676735618,0.22203480113636365,51411,-0.0058815926948392935,0.2,1.7822781150991267,0.8735463619232178,0.06401714,0.5007941722869873,0.00029827968
0.00012641036624295844,-0.27218274322952907,-0.6453192620378498,0.0,72.67,0.0178176,-0.033442253898331505,30,4000,-0.4011014574751216,0.0,-0.011243480191512587,-0.2165624970977949,-0.7837498563831363,-0.10650571544708522,0.0,-0.8067196230512141,0.0,0.0,0.0,0.0,0.0,-0.16378364002790566,0.0,0.01,-0.055916703846701256,138,-0.5,-0.39018765384416976,-0.011163295776903835,0.06202610064316841,0.0,27.00448,0.645901952,-0.00021980109377431868,-117.90982391000001,552960,-0.7410916239396494,-0.549364610602936,-0.0013637836815604742,-0.19910669326782227,-16.803310182359482,0.2585720486111111,51413,0.0036185826692316267,0.2,3.342687209447225,0.8735288381576538,0.038972985,1.075290560722351,0.00029821823999999996
7.161442772485316e-05,-0.27690626969740273,-0.6515348020716689,0.0,76.38,0.018432,-0.03936816331417071,31,4007,-0.40632331943868794,0.0,-0.010834438221609581,-0.19324028381852168,-0.76842729409461,-0.10650539292339152,0.0,-0.7782801928173427,0.0,0.0,0.0,0.0,0.0,-0.1463702356303068,0.0,0.01,-0.055327658092835616,142,-0.5,-0.4036424934843671,-0.011373994091184005,0.060456721053528534,0.0,27.0736,0.64576064,-0.00022651382879011682,-118.84197876999998,571392,-0.747038908900707,-0.5661847753518329,-0.0013911792950895554,-5.394186496734619,-16.80684315074574,0.21613103693181818,51416,-0.005118112630126151,0.2,2.054014953699979,0.8737925291061401,0.048632786,0.6163883209228516,0.0002981568
9.711351594887674e-05,-0.26721772767416396,-0.6475898697742206,0.0,77.41,0.0190464,-0.04125194052553285,32,4014,-0.43487093038864616,0.0,-0.015075773877389965,-0.2494511996770051,-0.8118197894970661,-0.10689766352419318,0.0,-0.7900297678372679,0.0,0.0,0.0,0.0,0.0,-0.17649018215278386,0.0,0.01,-0.05580543017047858,146,-0.5,-0.41208358047994337,-0.011681629383227986,0.061513403052252426,0.0,27.14272,0.645619328,-0.00023375328032167447,-119.10303966,589824,-0.7241763866008702,-0.5418254284253474,-0.001417193848749058,-2.297002077102661,-16.81387628827776,0.26278250558035715,51419,-0.004681979871488043,0.2,2.272474101611546,0.8742940425872803,0.042786285,0.6884170770645142,0.00029809536
0.00020996056587642265,-0.26731415952667875,-0.6449570662163111,0.0,82.13,0.0196608,-0.040342919884381344,33,4021,-0.4263340143261876,0.0,-0.014380604839072754,-0.2203550479370131,-0.7746642910894246,-0.10675131545748481,0.0,-0.7744639193759135,0.0,0.0,0.0,0.0,0.0,-0.17325092651380014,0.0,0.01,-0.054824005613213767,151,-0.5,-0.3967238016434833,-0.011863196255811373,0.06202486063196571,0.0,27.21184,0.645478016,-0.00023762767189725495,-120.28978538999998,608256,-0.7356560978461691,-0.5479111968601461,-0.0014458875093376281,-1.5708699226379395,-16.817408561706543,0.2089111328125,51421,-0.0031927017495036124,0.2,2.443750596046448,0.8742554783821106,0.03325094,0.8095006942749023,0.00029803391999999997
0.0001524519951393207,-0.2745123083114853,-0.6557143965123067,0.0,75.47,0.0202752,-0.03808412477910649,34,4027,-0.44984597311593283,0.0,-0.011287401883082436,-0.19855462313479133,-0.7644212710632248,-0.1069806064756717,0.0,-0.7540276715254928,0.0,0.0,0.0,0.0,0.0,-0.15694123459903947,0.0,0.01,-0.05631985401571445,155,-0.5,-0.3892846566583963,-0.012395945969916923,0.06066059960862754,0.0,27.28096,0.645336704,-0.00024277614103030242,-118.61283667,626688,-0.7248576981786461,-0.5692655521650043,-0.00150238798338795,-1.4140644073486328,-16.821423017061672,0.22288161057692307,51424,-0.009174210717901587,0.2,2.640998418514545,0.8744324445724487,0.03692333,0.7696225047111511,0.00029797248
0.0002099605949802531,-0.2711286235090678,-0.6299274233001773,0.0,77.87,0.0208896,-0.0418021144333438,35,4032,-0.4139395693191145,0.0,-0.015104565794467232,-0.2329538052724352,-0.7708969998096942,-0.10652925991222337,0.0,-0.7564085699365806,0.0,0.0,0.0,0.0,0.0,-0.17773858883902674,0.0,0.01,-0.05460305193630079,159,-0.5,-0.40739371153676723,-0.012439868423326781,0.063072751065832,0.0,27.35008,0.645195392,-0.0002536594371916098,-119.21855991999999,645120,-0.7274152944909813,-0.5344084202059088,-0.0015371480493864846,-4.71812629699707,-16.825490431352094,0.227294921875,51427,-0.006311897611753507,0.2,1.7422002228823574,0.8745920062065125,0.048798807,0.5038541555404663,0.00029791104
