curriculum/dr_scale,ankle/ankle_defl_peak,reward_terms/track_lin,curriculum/ctrl_jitter_ms_progress,curriculum/stance_ratio,reward_terms/alive,reward_terms/lat_vel,reward_terms/overrun,ankle/ankle_spring_trq_peak,reward_terms/action_rate,reward_terms/hip_roll,rollout/ep_rew_mean,time/total_timesteps,curriculum/stance_ratio_progress,reward_terms/residual_rate,reward_terms/angmom,reward_terms/coef_rate,reward_terms/track_yaw,reward_terms/fwd_speed,reward_terms/stance_time,reward_terms/step_rate,time/fps,reward_terms/foot_slip,reward_terms/foot_ahead,time/time_elapsed,reward_terms/stand_drift,curriculum/dr_scale_progress,reward_terms/clearance,reward_terms/motor_vel,reward_terms/energy,curriculum/ctrl_drop_prob,reward_terms/stance,reward_terms/torque,reward_terms/phase_contact,reward_terms/height,reward_terms/duty_sym,ankle/ankle_spring_energy_peak,curriculum/cmd_scale,reward_terms/vz,time/iterations,curriculum/ent_coef,curriculum/ctrl_drop_prob_progress,curriculum/ctrl_jitter_ms,reward_terms/air_time,reward_terms/stop,reward_terms/residual,reward_terms/ang_xy,curriculum/cmd_track_err,rollout/ep_len_mean,reward_terms/stand,reward_terms/assist_pen,reward_terms/upright,curriculum/eff_scale,reward_terms/time,curriculum/eff_scale_progress,train/value_loss,train/learning_rate,train/loss,train/explained_variance,train/entropy_loss,train/clip_fraction,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/approx_kl
0.41610239999997795,0.1920762566733233,2.1546293822770273,0.6241535999999985,0.6833559040000008,0.5,-0.1977882945646775,0.0,67.22668983566315,-0.0401749102157612,-0.16033670074200532,522.04830747,162201132,0.20805119999998897,0.0,-0.05813930796940306,-0.24097533181099978,0.5795734037066509,0.0,0.0,0.0,3608,-0.32531782766393824,0.0,56,-0.1714823752089277,0.41610239999997795,0.04329037033249255,-0.0009255084104444024,-0.004775364493695525,0.03120767999999993,-0.17383196742294357,-0.04044322308837529,-0.028685853948966604,-0.012701914759766807,0.0,6.458320837187507,0.0,-0.0313029219659693,11,0.00378109,0.6241535999999985,2.496614399999994,0.00020670497906394303,0.0,-0.11671475105698777,-0.34433363701704145,0.22191132457013368,1509.63,0.16229696439320496,0.0,-0.28501458661011303,0.07281791999999614,0.0,0.20805119999998897,339.7680297851563,0.00021890865,166.96412658691406,0.9187467098236084,-36.88651390075684,0.23900146484375,1.0000789165496826,0.2,-0.030460230843164026,195335,0.028062578
0.41610239999997795,0.18644210707444958,2.2993410554990987,0.6241535999999985,0.6833559040000008,0.5,-0.20031043074609117,0.0,65.25473747605736,-0.03953041053920442,-0.16877882580595868,517.18653495,162219564,0.20805119999998897,0.0,-0.06536757569427513,-0.24619223244281704,0.604706577564798,0.0,0.0,0.0,3632,-0.31996949145710185,0.0,60,-0.32928993162874265,0.41610239999997795,0.021885318464608186,-0.0009220092653428282,-0.00478389066820099,0.03120767999999993,-0.20379114432007364,-0.040740773419508804,-0.015209975899853876,-0.01328524306418743,0.0,6.340377584145358,0.0,-0.039791264156030376,12,0.0037792468000000003,0.6241535999999985,2.496614399999994,0.00010742149121748905,0.0,-0.1166407144244196,-0.343090284730962,0.25050227293289157,1490.34,0.26975672594792793,0.0,-0.3019401846743639,0.07281791999999614,0.0,0.20805119999998897,370.0231018066406,0.000218899434,152.48220825195312,0.909132182598114,-36.89059772491455,0.24075927734375,1.0003763437271118,0.2,-0.030426728865131737,195339,0.029847264
0.41610239999997795,0.19804457931027108,2.1575526389723425,0.6241535999999985,0.6833559040000008,0.5,-0.152315488326908,0.0,69.31560275859488,-0.038049189995257054,-0.15575592309935613,545.11468337,162237996,0.20805119999998897,0.0,-0.04923286054648199,-0.2363559996333282,0.6395508555394127,0.0,0.0,0.0,3652,-0.2955247769065625,0.0,65,-0.22843814960894976,0.41610239999997795,0.03092937189702603,-0.0008966852672462658,-0.004713265813261586,0.03120767999999993,-0.20648503156972367,-0.04047733140493983,-0.01743967016724867,-0.011012270025335462,0.0,6.863985811177705,0.0,-0.023143837935062524,13,0.0037774036000000006,0.6241535999999985,2.496614399999994,0.00016058973657588163,0.0,-0.11695287724279774,-0.3137342548684592,0.20370536390688856,1524.12,0.23916437999864382,0.0,-0.2988630546775389,0.07281791999999614,0.0,0.20805119999998897,375.3502899169922,0.00021889021799999998,166.47967529296875,0.9219965934753418,-36.892744636535646,0.24300537109375,1.0003396272659302,0.2,-0.030203640332911164,195343,0.029764265
0.41610239999997795,0.23061802551557206,2.178583660390446,0.6241535999999985,0.6833559040000008,0.5,-0.16739580172736296,0.0,80.71630893045023,-0.03941744205508756,-0.16996981678043283,555.64815739,162256428,0.20805119999998897,0.0,-0.06279086395916299,-0.2562381368630743,0.5730371011916645,0.0,0.0,0.0,3669,-0.30377878169814476,0.0,70,-0.2520464632156957,0.41610239999997795,0.027269891998629045,-0.0009088504485446459,-0.004719010711515534,0.03120767999999993,-0.22161051368224002,-0.04080353112054674,-0.016454676268569775,-0.01217954723171761,0.0,9.308818062851826,0.0,-0.028084046509993212,14,0.0037755604,0.6241535999999985,2.496614399999994,0.000190429289230249,0.0,-0.11666866156561444,-0.3349558599966182,0.33806338113024326,1546.1,0.16365335223546928,0.0,-0.301538725711714,0.07281791999999614,0.0,0.20805119999998897,304.6696350097656,0.000218881002,140.1810760498047,0.9120380878448486,-36.89008960723877,0.23804931640625,1.0000908374786377,0.2,-0.030875876476056874,195347,0.030458292
0.41610239999997795,0.22394993164727953,2.0988650848976746,0.6241535999999985,0.6833559040000008,0.5,-0.18326406694119157,0.0,78.38247607654783,-0.037927218036692065,-0.16137075375073692,549.12233178,162274860,0.20805119999998897,0.0,-0.05754726540711857,-0.23741600209797342,0.6270114500852207,0.0,0.0,0.0,3685,-0.30030300594813436,0.0,75,-0.23740894967731307,0.41610239999997795,0.01898148270156016,-0.0009094550592855352,-0.004733194650585103,0.03120767999999993,-0.21118216453902147,-0.04081836891850969,-0.01196513615246301,-0.010466197569547907,0.0,8.782171337906878,0.0,-0.02341000378567899,15,0.0037737172000000003,0.6241535999999985,2.496614399999994,0.0001123043669698139,0.0,-0.1167726576553635,-0.32991404204496116,0.3632012247695973,1543.8,0.16287405833563764,0.0,-0.3161215592323423,0.07281791999999614,0.0,0.20805119999998897,356.9463607788086,0.000218871786,180.9943389892578,0.914998471736908,-36.88641185760498,0.23140869140625,0.9999372363090515,0.2,-0.027467335877008735,195351,0.029608225
0.41610239999997795,0.18514314673783366,2.1610763319803534,0.6241535999999985,0.6833559040000008,0.5,-0.18720295197246062,0.0,64.80010135824178,-0.037471928247066945,-0.15552435584083965,587.99991593,162293292,0.20805119999998897,0.0,-0.04823941583305845,-0.23434306854078704,0.6141748049612072,0.0,0.0,0.0,3697,-0.28971525021127936,0.0,79,-0.4832229631139237,0.41610239999997795,0.026991474651937214,-0.0008949467229769617,-0.00465080136797144,0.03120767999999993,-0.19416063251119622,-0.03981393169518559,-0.018479614228395166,-0.009603256486662841,0.0,6.004585652072021,0.0,-0.022778655414030093,16,0.0037718740000000006,0.6241535999999985,2.496614399999994,0.00014268613692062596,0.0,-0.11705457450588236,-0.30250583104053874,0.20131337252544565,1660.33,0.19511536325960527,0.0,-0.27687457720061,0.07281791999999614,0.0,0.20805119999998897,295.72392120361326,0.00021886257,108.1287841796875,0.9288899898529053,-36.88647937774658,0.22723388671875,1.0002057552337646,0.2,-0.02947431558277458,195355,0.02897716
0.4162559999999779,0.19295054811293197,2.1289624865324526,0.6243839999999985,0.6833497600000008,0.5,-0.13570115865510152,0.0,67.5326918395262,-0.03721132244261105,-0.1534998470116567,542.9385833299999,162311724,0.20812799999998896,0.0,-0.04702994197532422,-0.22085241357692462,0.6714423565687269,0.0,0.0,0.0,3710,-0.2954963243983061,0.0,84,-0.3553913615380243,0.4162559999999779,0.028037010467031054,-0.0009012617059364411,-0.004745708922104551,0.031219199999999926,-0.14815257149426933,-0.040947878093832,-0.020662756721844658,-0.010989548298275418,0.0,6.851915881865786,0.0,-0.022137957020541894,17,0.0037700308,0.6243839999999985,2.497535999999994,0.00018988653512982032,0.0,-0.11681888114302787,-0.3175786277871274,,1562.0,0.2555722228079287,0.0,-0.31059526517950853,0.07284479999999613,0.0,0.20812799999998896,314.1632583618164,0.00021885335399999997,139.1763153076172,0.9068446159362793,-36.89123268127442,0.25140380859375,1.000345230102539,0.2,-0.029418470943346618,195359,0.03009513
0.4162559999999779,0.22997378791250822,2.117631335731031,0.6243839999999985,0.6833497600000008,0.5,-0.14238912879236507,0.0,80.49082576937788,-0.039469451021873936,-0.15314923593427687,545.54102667,162330156,0.20812799999998896,0.0,-0.06088880159047986,-0.23027466502331262,0.61723858627064,0.0,0.0,0.0,3722,-0.30362440211056435,0.0,89,-0.10754140295827591,0.4162559999999779,0.03437697499747813,-0.0009186174490211334,-0.004804532924473645,0.031219199999999926,-0.15719252590837732,-0.041901657628246436,-0.022279028998709566,-0.012849211656181768,0.0,9.255785328897666,0.0,-0.031771266300872576,18,0.0037681876000000003,0.6243839999999985,2.497535999999994,0.00019531190628185868,0.0,-0.11678723464552518,-0.33122730224937325,0.23917830678604007,1603.28,0.25503699748926384,0.0,-0.2863947125411884,0.07284479999999613,0.0,0.20812799999998896,389.46752166748047,0.00021884413799999998,164.01132202148438,0.9015804529190063,-36.89137630462646,0.21859130859375,1.0002753734588623,0.2,-0.027207046054536478,195363,0.027303124
0.4164095999999779,0.17846935877226616,2.096335952921906,0.6246143999999985,0.6833436160000008,0.5,-0.23170715171230796,0.0,62.464275570293154,-0.04066614686322809,-0.16474521258577007,555.26173412,162348588,0.20820479999998895,0.0,-0.06114844929243682,-0.24982327301537838,0.5682916783982888,0.0,0.0,0.0,3731,-0.3292015959841554,0.0,93,-0.1637203427619399,0.4164095999999779,0.045109133456842906,-0.00094168339588992,-0.004920815892611697,0.031230719999999924,-0.20661694281721632,-0.04213151309072207,-0.02892704578743867,-0.012965568085771755,0.0,6.282140104899421,0.0,-0.033747880033933315,19,0.0037663444000000006,0.6246143999999985,2.498457599999994,0.00023600186492937306,0.0,-0.11648287105136076,-0.34674935302212145,0.26894662647345025,1594.4,0.19498237129373613,0.0,-0.3054408497161279,0.07287167999999612,0.0,0.20820479999998895,357.3233108520508,0.000218834922,156.8400421142578,0.909515380859375,-36.89301528930664,0.2199951171875,1.0004467964172363,0.2,-0.027692638605367394,195367,0.025757197
0.4164095999999779,0.2318297545921567,2.184674835738737,0.6246143999999985,0.6833436160000008,0.5,-0.20395691030760027,0.0,81.14041410725486,-0.03987233698864616,-0.15952095064305027,564.6723292800001,162367020,0.20820479999998895,0.0,-0.057683784570568525,-0.2527744218447479,0.5967004058369052,0.0,0.0,0.0,3742,-0.3089836069904985,0.0,98,-0.22282297110454755,0.4164095999999779,0.040679497143897056,-0.0009302175720931111,-0.004825777063975131,0.031230719999999924,-0.2063122732910779,-0.041177464325463264,-0.026338951721062355,-0.01008868979687186,0.0,9.406650878139205,0.0,-0.029963491902547903,20,0.0037645012,0.6246143999999985,2.498457599999994,0.0001871738447031627,0.0,-0.11688784470876941,-0.32880099153385,0.30116318139058196,1580.72,0.11530140509309719,0.0,-0.2615599368997449,0.07287167999999612,0.0,0.20820479999998895,322.74232788085936,0.000218825706,139.67604064941406,0.9285342693328857,-36.893660926818846,0.23236083984375,1.0003215074539185,0.2,-0.030776981008239092,195371,0.029912096
0.4164095999999779,0.2004537491827771,2.185829492689709,0.6246143999999985,0.6833436160000008,0.5,-0.15076663428060855,0.0,70.15881221397198,-0.037744915468133126,-0.1506734145698315,553.76967479,162385452,0.20820479999998895,0.0,-0.043790849423887654,-0.2277389029741826,0.6457777401819687,0.0,0.0,0.0,3750,-0.29454609172224117,0.0,103,-0.2696027538774869,0.4164095999999779,0.029553091813056882,-0.000901058638668291,-0.0046553247291148125,0.031230719999999924,-0.17397370673697765,-0.03982820108510461,-0.015791253612620543,-0.009738042581291004,0.0,7.032668860763812,0.0,-0.022815901080847235,21,0.0037626580000000003,0.6246143999999985,2.498457599999994,0.00015245176230867705,0.0,-0.11699961954054289,-0.32081476724923363,0.22231499371700136,1564.85,0.17848281950907546,0.0,-0.2808311927812309,0.07287167999999612,0.0,0.20820479999998895,305.5115036010742,0.00021881648999999998,122.55703735351562,0.9169384241104126,-36.896022415161134,0.2673583984375,1.0006358623504639,0.2,-0.030967502377461643,195375,0.034897022
0.4164095999999779,0.18791752110753243,2.246704366485157,0.6246143999999985,0.6833436160000008,0.5,-0.1671436235572149,0.0,65.77113238763636,-0.03826058326644389,-0.15587659384741934,569.61358278,162403884,0.20820479999998895,0.0,-0.04477649564374115,-0.2284797260711506,0.6127071248448922,0.0,0.0,0.0,3756,-0.30810776711582016,0.0,107,-0.08576938878441633,0.4164095999999779,0.03478586845607729,-0.000917647757137024,-0.004802913263612051,0.031230719999999924,-0.18143498524631796,-0.04156629347689668,-0.028184144736651776,-0.010781259604747746,0.0,6.395865681745882,0.0,-0.026099202304697786,22,0.0037608148000000006,0.6246143999999985,2.498457599999994,0.00021321549623583755,0.0,-0.11692375528335444,-0.32739606553622996,0.24528862977717167,1609.64,0.28297986077859033,0.0,-0.29478445256790425,0.07287167999999612,0.0,0.20820479999998895,318.29195404052734,0.000218807274,146.5185089111328,0.9070447683334351,-36.89396743774414,0.25869140625,1.0002830028533936,0.2,-0.029455425939522682,195379,0.030756265
0.4165631999999779,0.28609670324699676,2.17017500967796,0.6248447999999984,0.6833374720000008,0.5,-0.17268552229689793,0.0,100.13384613644887,-0.038658197977804155,-0.15811232423350122,589.47477393,162422316,0.20828159999998894,0.0,-0.04767577901432532,-0.24417362502046192,0.632680794558454,0.0,0.0,0.0,3764,-0.30834307082577783,0.0,112,-0.20192876630627835,0.4165631999999779,0.02758132026173544,-0.0009452659290494504,-0.0048194084924979555,0.03124223999999992,-0.2221236825742348,-0.0414296419921833,-0.015145294005228025,-0.010678784964518013,0.0,15.182294823328704,0.0,-0.026386379969529496,23,0.0037589716,0.6248447999999984,2.4993791999999937,0.0001535368210170418,0.0,-0.11702479257078618,-0.3247105166190401,0.27783595814580503,1650.56,0.1430142514270615,0.0,-0.2808079208775531,0.07289855999999613,0.0,0.20828159999998894,365.64127960205076,0.00021879805800000001,166.76181030273438,0.9107288718223572,-36.891004180908205,0.252587890625,1.0002349615097046,0.2,-0.029829794517718257,195383,0.032875
0.41671679999997785,0.17419913033488377,2.075197230197795,0.6250751999999984,0.6833313280000008,0.5,-0.16050657700568058,0.0,60.96969561720932,-0.039315693294216705,-0.16391945996232332,588.38531832,162440748,0.20835839999998892,0.0,-0.059748790400240094,-0.2503925341489092,0.5847654131175116,0.0,-0.00016899869337470995,0.0,3767,-0.32135437471878564,0.0,117,-0.15934629046389126,0.41671679999997785,0.03261162797617913,-0.0009161567078838768,-0.004909612015711493,0.03125375999999992,-0.2164119459186075,-0.04344292018245917,-0.02358011197222208,-0.012601242473365913,0.0,5.648955349454632,0.0,-0.0262407498197222,24,0.0037571284000000003,0.6250751999999984,2.5003007999999936,0.00018283365837608775,0.0,-0.11682941202545519,-0.3454819347888129,0.24689466647643288,1658.82,0.18039954473239958,0.0,-0.300715961656948,0.07292543999999612,0.0,0.20835839999998892,323.5955474853516,0.00021878884199999998,137.9626007080078,0.9041038751602173,-36.891649627685545,0.25556640625,1.0002959966659546,0.2,-0.03318548711249605,195387,0.03297505
0.4168703999999778,0.2418991218490503,2.0284874696992237,0.6253055999999984,0.6833251840000009,0.5,-0.13924300737444842,0.0,84.6646926471676,-0.03873418384967895,-0.1562038726452373,540.0515597600001,162459180,0.2084351999999889,0.0,-0.05749845385372543,-0.23983403648233967,0.582759607540742,0.0,0.0,0.0,3770,-0.306074650187268,0.0,122,-0.16901444050319822,0.4168703999999778,0.035092394037389854,-0.0009133178089386307,-0.004727404375877444,0.031265279999999916,-0.16710511943232995,-0.04054039301257217,-0.025492029156810873,-0.010877713874189841,0.0,10.242334151450715,0.0,-0.027219427648975676,25,0.0037552852000000006,0.6253055999999984,2.5012223999999934,0.0001839187170844525,0.0,-0.11640968603734025,-0.34150700660326094,0.31365602283390653,1528.19,0.20239696348739647,0.0,-0.2931569144645526,0.07295231999999612,0.0,0.2084351999999889,315.4877899169922,0.000218779626,128.22042846679688,0.9212492108345032,-36.89149723052979,0.27154541015625,1.000319480895996,0.2,-0.032784643035847695,195391,0.033735495
