reward_terms/stop,est/vel_rmse,reward_terms/step_rate,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/overrun,reward_terms/angmom,reward_terms/action_rate,reward_terms/stand_drift,reward_terms/torque,reward_terms/residual,reward_terms/clearance,reward_terms/hip_roll,curriculum/eff_scale,reward_terms/motor_vel,time/time_elapsed,reward_terms/duty_sym,curriculum/ent_coef,time/total_timesteps,reward_terms/fwd_speed,reward_terms/ang_xy,reward_terms/track_yaw,reward_terms/coef_rate,reward_terms/residual_rate,reward_terms/upright,ankle/ankle_spring_energy_peak,reward_terms/stance_time,rollout/ep_rew_mean,reward_terms/assist_pen,reward_terms/alive,curriculum/cmd_scale,reward_terms/lat_vel,ankle/ankle_spring_trq_peak,curriculum/swing_frac_mean,rollout/ep_len_mean,reward_terms/time,time/fps,reward_terms/stand,curriculum/ctrl_drop_prob,curriculum/cmd_track_err,reward_terms/foot_slip,reward_terms/energy,reward_terms/foot_ahead,ankle/ankle_defl_peak,time/iterations,reward_terms/stance,reward_terms/phase_contact,curriculum/dr_scale,reward_terms/vz,reward_terms/height,reward_terms/air_time,curriculum/swing_frac_min,reward_terms/track_lin,train/entropy_loss,train/loss,train/learning_rate,train/clip_range,train/explained_variance,train/std,train/policy_gradient_loss,train/value_loss,train/n_updates,train/clip_fraction,train/approx_kl,curriculum/ctrl_drop_prob_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/stance_ratio_progress,curriculum/dr_scale_progress
0.0,0.1411553290529001,-0.01097005208333318,0.6953305599999999,0.7004159999999978,0.0,-0.07782936287917928,-0.10515925858177337,-0.0279320697609399,-0.003162791548090448,-0.09592032953019336,0.05762838476074431,-0.06334166916553355,0.020428800000000125,-3.827301332125593e-05,3569,-0.0013661611750353006,0.0060444928000000005,21510144,0.0,-0.08118021340248731,1.9999104414739735,-0.7017493691017019,0.0,-0.04767817420631879,0.0,-0.00034572714745687944,332.40977876000005,0.0,0.0,0.7999999999999999,-1.8161627892536018e-08,0.0,0.3300238715277778,836.07,0.0,6026,0.19853224538529918,0.008755199999999973,0.2629077353693902,-0.5308260013298713,-0.000274312763477727,0.0,0.5063699421413466,1167,-0.00905090049673425,-0.13490868767765474,0.17510399999999945,-0.03229640534157806,-0.007156378444845287,2.6584079023450613e-05,0.1303168402777778,1.6813075678596197,-36.90391902923584,81.079345703125,0.00024627072,0.2,0.9788063168525696,1.00094473361969,-0.016811158490600064,255.13023986816407,26144,0.1958740234375,0.019822884,0.17510399999999945,0.17510399999999945,0.05836800000000036,0.05836800000000036,0.17510399999999945
0.0,0.13876457205494153,-0.010807291666666519,0.695324416,0.7013375999999978,0.0,-0.07269381522831728,-0.09969839837764206,-0.01508653347676911,-0.0032774578222507255,-0.09634655871575154,0.06607384016529698,-0.06539852444987185,0.020455680000000125,-4.070898921622184e-05,3572,-0.005251187251924347,0.0060408064,21528576,0.0,-0.07831987947254065,1.9999184001272985,-0.6831336703534363,0.0,-0.035425075319003435,0.0,-0.00467976138235018,414.91895216999995,0.0,0.0,0.7999999999999999,-1.7871291347675508e-08,0.0,0.3370225694444444,943.09,0.0,6026,0.2510679655777233,0.008766719999999973,0.2739175364594884,-0.5183745656184879,-0.0002808749515369328,0.0,0.5050545293312845,1168,-0.012325603906449429,-0.12526577223024166,0.17533439999999945,-0.02542987600567985,-0.005732339281333259,9.765586582943797e-06,0.1350368923611111,1.8807154249445839,-36.902967262268064,35.616485595703125,0.00024622464,0.2,0.987102210521698,1.000925898551941,-0.024701832490973175,119.69822006225586,26148,0.185107421875,0.020262484,0.17533439999999945,0.17533439999999945,0.05844480000000036,0.05844480000000036,0.17533439999999945
0.0,0.13335791959677934,-0.010210503472222111,0.695318272,0.7022591999999978,0.0,-0.07183183377984709,-0.1014536151889215,-0.011422774662743145,-0.0034311926777045227,-0.09657469549482427,0.06586227538026831,-0.06388366183353886,0.020482560000000125,-4.190694381914907e-05,3575,-0.001937811160135581,0.00603712,21547008,0.0,-0.07831243222414026,1.9999005841765747,-0.6990107138467256,0.0,-0.03879044710541698,0.0,-0.0008200376145800368,438.16036105,0.0,0.0,0.7999999999999999,-2.2304091921800435e-08,0.0,0.3253580729166667,959.96,0.0,6026,0.223005719495225,0.008778239999999972,0.2583805348993048,-0.5400772025877048,-0.0002867588374228322,0.0,0.5034098627925364,1169,-0.014987656293856217,-0.12022402593125234,0.17556479999999944,-0.02959389721001179,-0.006915110339053634,2.9296788852661848e-05,0.11615668402777778,1.6366764596685563,-36.90238246917725,89.39263916015625,0.00024617856,0.2,0.9755268096923828,1.0007981061935425,-0.016627908474765717,223.77693099975585,26152,0.22786865234375,0.018197814,0.17556479999999944,0.17556479999999944,0.05852160000000036,0.05852160000000036,0.17556479999999944
0.0,0.13477233510658085,-0.010167100694444335,0.695312128,0.7031807999999977,0.0,-0.08468363815944742,-0.10258485780715038,-0.02492029599474045,-0.0030878131515201662,-0.09622321250871194,0.0631906776242341,-0.0658513699759804,0.020509440000000125,-4.099688988591235e-05,3578,-0.00015822827705116318,0.0060334336,21565440,0.0,-0.08094475858623132,1.9999184703667683,-0.6923774472861207,0.0,-0.051264302701353875,0.0,-0.0012588123419037503,424.54179423999994,0.0,0.0,0.7999999999999999,-1.791154691547033e-08,0.0,0.33298068576388884,926.15,0.0,6026,0.22484114817568118,0.008789759999999971,0.20475359104894303,-0.531796557399954,-0.0002781822139860099,0.0,0.506505609800954,1170,-0.015327069462815618,-0.11719185586771265,0.17579519999999943,-0.034065573589543235,-0.007657197046365442,5.967847149198254e-06,0.1282009548611111,1.8082920661597441,-36.898665809631346,123.64942169189453,0.00024613247999999996,0.2,0.9608385562896729,1.0006637573242188,-0.021018919043126517,315.48021545410154,26156,0.14500732421875,0.014289791,0.17579519999999943,0.17579519999999943,0.05859840000000036,0.05859840000000036,0.17579519999999943
0.0,0.13717461606963186,-0.01019965277777767,0.6953059839999999,0.7041023999999977,0.0,-0.0791258401304101,-0.10468828263133582,-0.0482114182183208,-0.0031074283655231336,-0.09596997341962066,0.05228844979554286,-0.07008298527336873,0.020536320000000125,-3.77882137615459e-05,3581,-0.0002309269624840353,0.0060297472,21583872,0.0,-0.07828909177911597,1.999925624393337,-0.6880249599665895,0.0,-0.04552400893584715,0.0,-0.004310290642832924,389.86228944000004,0.0,0.0,0.7999999999999999,-1.7845371729567028e-08,0.0,0.32071940104166663,873.81,0.0,6026,0.22489350678196482,0.008801279999999972,0.17881494999875192,-0.5510409435813163,-0.00026198782085484507,0.0,0.5061133862245544,1171,-0.01959437666839956,-0.11680786735406658,0.17602559999999942,-0.03194847104179537,-0.007231521387131726,1.2478277009601394e-05,0.12223307291666667,1.6652000358303576,-36.89977912902832,68.69925689697266,0.0002460864,0.2,0.9819744825363159,1.000720739364624,-0.022118366055656223,196.36861190795898,26160,0.15858154296875,0.015371275,0.17602559999999942,0.17602559999999942,0.058675200000000365,0.058675200000000365,0.17602559999999942
0.0,0.1449144091572431,-0.0104058159722221,0.6952998399999999,0.7050239999999977,0.0,-0.09198218255171092,-0.1037504412935553,-0.03414157997060629,-0.0032814255266404224,-0.09624009868539848,0.053532155002467635,-0.06878099184806577,0.02056320000000013,-3.861472943985259e-05,3584,-0.00018981206764263648,0.0060260608,21602304,0.0,-0.08239817190284175,1.9999067648671998,-0.6904920230460846,0.0,-0.05975103970799108,0.0,-0.003533386033571636,357.65290473999994,0.0,0.0,0.7999999999999999,-1.8209116829243818e-08,0.0,0.3392469618055555,838.55,0.0,6026,0.18639068654759133,0.008812799999999971,0.199881149429521,-0.5310298659703646,-0.0002728292993448578,0.0,0.5076203937060565,1172,-0.016428175679785714,-0.12858230735170814,0.1762559999999994,-0.03594695936858953,-0.008241892178218142,8.680489069471756e-06,0.1357964409722222,1.7138079749513397,-36.90076389312744,60.49672317504883,0.00024604032,0.2,0.9835954904556274,1.0007826089859009,-0.02133701027778443,177.3537754058838,26164,0.1509033203125,0.015368933,0.1762559999999994,0.1762559999999994,0.058752000000000366,0.058752000000000366,0.1762559999999994
0.0,0.14132866047999726,-0.010698784722222082,0.6952936959999999,0.7059455999999976,0.0,-0.08379254934882388,-0.09970015972806369,-0.02329295263757616,-0.0030094614933459415,-0.09673060346363084,0.05628034300410768,-0.06561795701839548,0.02059008000000013,-3.922685412285366e-05,3587,-0.002101546550406755,0.0060223744,21620736,0.0,-0.07446127131594076,1.9999171848241077,-0.7102034276016924,0.0,-0.05107215090815795,0.0,-0.0006602620625118208,363.3312293000001,0.0,0.0,0.7999999999999999,-1.87634550740186e-08,0.0,0.3486870659722222,849.88,0.0,6026,0.08014582403751294,0.00882431999999997,0.2504546699733134,-0.5174818588375518,-0.0002708490612984269,0.0,0.5057894357210595,1173,-0.01688810645888443,-0.1344327654863522,0.1764863999999994,-0.03112426579321668,-0.006985847495834276,1.6275832119087379e-06,0.13736979166666666,1.7835833654911295,-36.8994441986084,63.897117614746094,0.00024599424,0.2,0.9840510487556458,1.0006657838821411,-0.020650568325072526,197.40429611206054,26168,0.21865234375,0.02128319,0.1764863999999994,0.1764863999999994,0.05882880000000037,0.05882880000000037,0.1764863999999994
0.0,0.1419371935250263,-0.010579427083333197,0.6952875519999999,0.7068671999999976,0.0,-0.07876722360201277,-0.09577021323555886,-0.008288532288211794,-0.0031512632098217165,-0.0973787792363572,0.06210785378778889,-0.07013973697731743,0.02061696000000013,-4.061153915423196e-05,3590,-0.01466636120283797,0.006018688,21639168,0.0,-0.07906581720079167,1.9999043621165262,-0.6883035792637239,0.0,-0.042921673351924795,0.0,-0.0019692576558251553,317.51952220000004,0.0,0.0,0.7999999999999999,-1.840827960499535e-08,0.0,0.3355848524305556,779.97,0.0,6026,0.13412494917136783,0.00883583999999997,0.23924916776822314,-0.5399824974894589,-0.00028113242042690376,0.0,0.5046326358051274,1174,-0.017692252316356318,-0.14890765642221593,0.1767167999999994,-0.029742476523716237,-0.007306221821596463,1.573344343341887e-05,0.1227756076388889,1.8197049469291473,-36.901285362243655,39.343963623046875,0.00024594816,0.2,0.9902109503746033,1.0010732412338257,-0.023172880127094685,114.78672866821289,26172,0.23060302734375,0.023642758,0.1767167999999994,0.1767167999999994,0.05890560000000037,0.05890560000000037,0.1767167999999994
0.0,0.13527508511312356,-0.01022135416666655,0.6952814079999999,0.7077887999999976,0.0,-0.07370943779533597,-0.10074356284069647,-0.017362427920357366,-0.0030187790781172484,-0.0969176892195339,0.06302183939309292,-0.08348378426009587,0.02064384000000013,-3.842489412456655e-05,3594,-0.0003139103941273593,0.0060150016,21657600,0.0,-0.07607082748510195,1.9999167545350112,-0.6922889619539084,0.0,-0.040505311960314525,0.0,-0.002094451706701269,336.97412733,0.0,0.0,0.7999999999999999,-1.938148628656423e-08,0.0,0.3231336805555555,818.35,0.0,6026,0.21972419907263005,0.008847359999999969,0.20390011882423964,-0.5393767636914112,-0.0002641784859931172,0.0,0.5034333607227529,1175,-0.009249419728044488,-0.13040854155457315,0.1769471999999994,-0.02975624901259614,-0.007013057491815238,1.844613386007647e-05,0.12315538194444445,1.8170634127926126,-36.90580425262451,51.05366897583008,0.00024590208,0.2,0.9801663756370544,1.0013267993927002,-0.020024651943822393,149.4080768585205,26176,0.2273681640625,0.022165626,0.1769471999999994,0.1769471999999994,0.05898240000000037,0.05898240000000037,0.1769471999999994
0.0,0.1449158423060127,-0.010340711805555437,0.695275264,0.7087103999999975,0.0,-0.07490622325932446,-0.10379118878796333,-0.034005251492267755,-0.00298947977986805,-0.09602527421425355,0.052997658846964245,-0.07198163337998825,0.02067072000000013,-3.77979123143219e-05,3597,-1.331151993774615e-05,0.0060113152,21676032,0.0,-0.07252542545295886,1.999924990859432,-0.6831135872647813,0.0,-0.03453094801802156,0.0,-0.0003605120776531597,361.29916415000014,0.0,0.0,0.7999999999999999,-1.5621076301010286e-08,0.0,0.3244086371527778,860.46,0.0,6025,0.25508880317987115,0.00885887999999997,0.23206083453555126,-0.5448780262763575,-0.00026609824589020716,0.0,0.5042875601111018,1176,-0.012035872294674758,-0.12585089154075543,0.17717759999999938,-0.024843539146701493,-0.005607556993930979,0.0,0.1318359375,1.75502222071565,-36.90631160736084,121.07791900634766,0.00024585599999999997,0.2,0.9769709706306458,1.0011862516403198,-0.020380826410837473,232.47363662719727,26180,0.2474853515625,0.021061042,0.17717759999999938,0.17717759999999938,0.059059200000000374,0.059059200000000374,0.17717759999999938
0.0,0.1518515374757252,-0.009809027777777684,0.69526912,0.7096319999999975,0.0,-0.09735808627233848,-0.10569941046663428,-0.04500184404569583,-0.0030757818436813206,-0.09632597791857297,0.05671418627797689,-0.07177303036724117,0.020697600000000132,-3.820486995959935e-05,3600,-0.016189213116169374,0.0060076288,21694464,0.0,-0.08254864241601528,1.999914199918867,-0.700717511712696,0.0,-0.06079571597230239,0.0,-0.0006871169947165375,405.27496945000007,0.0,0.0,0.7999999999999999,-1.6913388347516825e-08,0.0,0.3323838975694445,931.51,0.0,6025,0.25754857459040403,0.00887039999999997,0.26022370592659977,-0.511431868670889,-0.00026497165754537315,0.0,0.5074880060604615,1177,-0.026609392669057715,-0.11448465577717563,0.17740799999999937,-0.03774968184215214,-0.008779634730574136,6.673173306302892e-05,0.1254340277777778,1.5996665551705165,-36.906328964233396,40.70051193237305,0.00024580992,0.2,0.9849961400032043,1.0011851787567139,-0.024180360115133227,153.83727989196777,26184,0.198388671875,0.020638416,0.17740799999999937,0.17740799999999937,0.059136000000000376,0.059136000000000376,0.17740799999999937
0.0,0.14555648015425166,-0.01068793402777764,0.695262976,0.7105535999999975,0.0,-0.07776030986773311,-0.10490315147717046,-0.041093760021669576,-0.0033581609256312876,-0.09631892495182877,0.05866050450777517,-0.066249033486312,0.020724480000000132,-3.9530767957833104e-05,3603,-0.023739332531505106,0.0060039424,21712896,0.0,-0.08331314944120802,1.9999107854461249,-0.7090518990163996,0.0,-0.05020108026727031,0.0,-0.00026923151259931427,428.30577977999997,0.0,0.0,0.7999999999999999,-1.8447611303904757e-08,0.0,0.3429904513888889,961.03,0.0,6025,0.30625902755755025,0.008881919999999969,0.2359453011808129,-0.4933819980149412,-0.00027666190196345356,0.0,0.5048207543010932,1178,-0.013157226973984444,-0.13014673315769046,0.17763839999999936,-0.02834985951525966,-0.006171606508612186,1.030811108648777e-05,0.15196397569444445,1.7917421914424863,-36.90493049621582,46.4783935546875,0.00024576384,0.2,0.9867455363273621,1.0010333061218262,-0.025166944111697377,137.03422012329102,26188,0.20518798828125,0.021233816,0.17763839999999936,0.17763839999999936,0.05921280000000038,0.05921280000000038,0.17763839999999936
0.0,0.12837840148789406,-0.010948350694444288,0.6952568319999999,0.7114751999999974,0.0,-0.07468136941235157,-0.09392241842374874,-0.010965068395237164,-0.003214193058371304,-0.09689597549802415,0.06639178800942197,-0.06552304348779132,0.020751360000000132,-4.190681526917702e-05,3606,-0.0013719358064938634,0.006000256,21731328,0.0,-0.07877523294771038,1.9999177609376086,-0.653666784927038,0.0,-0.030645649369784603,0.0,-0.002512333916254445,418.30429745000004,0.0,0.0,0.7999999999999999,-1.8249439913808248e-08,0.0,0.33935546875,955.47,0.0,6025,0.14531591262754617,0.008893439999999968,0.23130902553132898,-0.5516124589981966,-0.00028767355812138283,0.0,0.5065490631000025,1179,-0.003525676617701753,-0.1586090256504656,0.17786879999999936,-0.027012618252434555,-0.005761986210123252,2.1701271180063486e-06,0.1288519965277778,1.819330746298481,-36.904425621032715,56.06398391723633,0.00024571776,0.2,0.9843020439147949,1.001094102859497,-0.021604131732601672,148.40865211486818,26192,0.1880615234375,0.0178395,0.17786879999999936,0.17786879999999936,0.05928960000000038,0.05928960000000038,0.17786879999999936
0.0,0.1403380751718552,-0.009895833333333236,0.6952506879999999,0.7123967999999974,0.0,-0.07036119979356882,-0.10288961389402912,-0.03937902201369015,-0.003201834071135181,-0.09664973502355169,0.05208317051258683,-0.08089572614759659,0.020778240000000132,-3.834352193477537e-05,3609,-0.0003785743340022452,0.0059965696,21749760,0.0,-0.0741525115007078,1.9999242845347875,-0.7005019890406192,0.0,-0.03433819370751213,0.0,-0.001976312911008588,399.64950058999995,0.0,0.0,0.7999999999999999,-1.80189931285317e-08,0.0,0.308837890625,922.21,0.0,6025,0.262479155288873,0.008904959999999967,0.1787602291254178,-0.5561366549535625,-0.0002686281122357827,0.0,0.5049631348961743,1180,-0.01148601054970226,-0.1262274218750379,0.17809919999999935,-0.025253665275590205,-0.006140404305390114,1.085058708364765e-06,0.12581380208333334,1.926114584527917,-36.9061201095581,75.29993438720703,0.00024567168,0.2,0.9813908934593201,1.0011937618255615,-0.018565433152252807,172.29954109191894,26196,0.173876953125,0.016538884,0.17809919999999935,0.17809919999999935,0.05936640000000038,0.05936640000000038,0.17809919999999935
0.0,0.14031543699941662,-0.01006944444444434,0.6952445439999999,0.7133183999999974,0.0,-0.07975913709216265,-0.10322283414356992,-0.022726185777475184,-0.0031641313757364425,-0.09680021234382673,0.049605380945953924,-0.07141659114316817,0.02080512000000013,-3.9016767096453693e-05,3612,-0.0016277404423489443,0.0059928832,21768192,0.0,-0.0807510804744817,1.9999207000490944,-0.6984945415263921,0.0,-0.05843463491654277,0.0,-0.007621649123999911,431.71137818999995,0.0,0.0,0.7999999999999999,-1.8297422362691763e-08,0.0,0.3294270833333333,971.88,0.0,6025,0.23846919390254837,0.008916479999999968,0.24714592685651818,-0.5465717056557364,-0.0002746792259155581,0.0,0.503711938408843,1181,-0.0070389623784518135,-0.13471271226463624,0.17832959999999934,-0.03293948493423087,-0.00822934096297253,4.069005889404151e-05,0.12250434027777778,1.7217653325193174,-36.907352447509766,67.36468505859375,0.0002456256,0.2,0.9816074371337891,1.0012484788894653,-0.023601768974913284,179.84145584106446,26200,0.19310302734375,0.018784473,0.17832959999999934,0.17832959999999934,0.05944320000000038,0.05944320000000038,0.17832959999999934
0.0,0.15368614166430503,-0.009982638888888796,0.6952383999999999,0.7142399999999973,0.0,-0.0792728234083365,-0.1028583589298484,-0.03166427562202374,-0.003078223340930676,-0.09681263701492133,0.04880390148138194,-0.07619576973472665,0.020832000000000135,-3.759126893387402e-05,3615,-0.00025791011600562197,0.005989196800000001,21786624,0.0,-0.0806481301243508,1.9999144280689363,-0.6976631364179485,0.0,-0.05664197187206362,0.0,-0.004416225581533379,460.39107708000006,0.0,0.0,0.7999999999999999,-1.851124556388001e-08,0.0,0.3235134548611111,1006.33,0.0,6025,0.2603660481152978,0.008927999999999967,0.2516610207998819,-0.5161863301095746,-0.00026008741509484087,0.0,0.5046717437287744,1182,-0.01572290514487701,-0.10726509273227744,0.17855999999999933,-0.03197604033642585,-0.008268494042419769,2.7126613228271403e-06,0.14388020833333334,1.758420978098699,-36.89952983856201,98.65486907958984,0.00024557952,0.2,0.979939341545105,1.0006905794143677,-0.021907080808887258,227.82373275756837,26204,0.1936767578125,0.01838746,0.17855999999999933,0.17855999999999933,0.059520000000000385,0.059520000000000385,0.17855999999999933
0.0,0.15414893023065265,-0.010329861111110993,0.6952322559999999,0.7151615999999973,0.0,-0.08873404765519627,-0.10566812505101497,-0.047312819097347275,-0.0033084678647813557,-0.09622776363797697,0.045723116746065065,-0.07153607517388799,0.020858880000000135,-3.8364115703939824e-05,3618,-0.0004986787911994448,0.0059855104000000004,21805056,0.0,-0.08112982850245393,1.9999149073034812,-0.711373015170923,0.0,-0.05791345284221013,0.0,-0.001202116555456693,431.71610749,0.0,0.0,0.7999999999999999,-1.7220965792024812e-08,0.0,0.3207465277777778,967.84,0.0,6025,0.2964754055596501,0.008939519999999966,0.23597475447671273,-0.5199558623176856,-0.0002752320063096152,0.0,0.504768348729707,1183,-0.017731976442994832,-0.1069840762665592,0.17879039999999932,-0.03410301024259336,-0.007994126963107702,1.5190918929874897e-05,0.14415147569444445,1.700295094914641,-36.89690895080567,71.63017272949219,0.00024553343999999996,0.2,0.9804272055625916,1.000659465789795,-0.02196460642735474,222.46064376831055,26208,0.18753662109375,0.018534876,0.17879039999999932,0.17879039999999932,0.05959680000000039,0.05959680000000039,0.17879039999999932
0.0,0.1595469900150798,-0.009570312499999924,0.695226112,0.7160831999999973,0.0,-0.08431961932294013,-0.10757459208943942,-0.06517997292981273,-0.0031116344310979315,-0.0957337185341086,0.04472354523019367,-0.07089304601043121,0.020885760000000135,-3.644525997706765e-05,3622,-8.130164701710483e-06,0.005981823999999999,21823488,0.0,-0.07689524441019524,1.9999292943451918,-0.7053807926754888,0.0,-0.05208368601924301,0.0,-0.0005866130151035679,467.74647455999997,0.0,0.0,0.7999999999999999,-1.554409607651873e-08,0.0,0.3231608072916667,1000.23,0.0,6025,0.24126885874915605,0.008951039999999966,0.24542680637706688,-0.5170816239336768,-0.00025534127174772704,0.0,0.5066637299149708,1184,-0.020139936169132462,-0.10697678445407362,0.1790207999999993,-0.032501390049729635,-0.006983263911795098,7.052925260116656e-06,0.13026258680555555,1.5749202528094466,-36.89778213500976,81.39087677001953,0.00024548736,0.2,0.9832364320755005,1.000638484954834,-0.02031263480312191,216.83389129638672,26212,0.17745361328125,0.019274414,0.1790207999999993,0.1790207999999993,0.05967360000000039,0.05967360000000039,0.1790207999999993
