reward_terms/air_time,reward_terms/stance_time,curriculum/stance_ratio,reward_terms/assist_pen,reward_terms/time,reward_terms/hip_roll,reward_terms/step_rate,reward_terms/upright,reward_terms/coef_rate,curriculum/swing_frac_min,reward_terms/action_rate,curriculum/cmd_track_err,ankle/ankle_spring_energy_peak,rollout/ep_rew_mean,reward_terms/track_yaw,reward_terms/clearance,reward_terms/angmom,reward_terms/stance,ankle/ankle_defl_peak,time/iterations,reward_terms/motor_vel,curriculum/cmd_scale,reward_terms/height,time/fps,curriculum/dr_scale,reward_terms/stand,reward_terms/vz,reward_terms/residual,reward_terms/alive,reward_terms/overrun,est/vel_rmse,reward_terms/phase_contact,curriculum/ent_coef,curriculum/ctrl_jitter_ms,rollout/ep_len_mean,reward_terms/foot_slip,curriculum/swing_frac_mean,reward_terms/stand_drift,time/total_timesteps,reward_terms/ang_xy,reward_terms/torque,ankle/ankle_spring_trq_peak,reward_terms/lat_vel,reward_terms/track_lin,reward_terms/foot_ahead,reward_terms/imp_rate,reward_terms/energy,reward_terms/residual_rate,reward_terms/fwd_speed,reward_terms/stop,curriculum/ctrl_drop_prob,reward_terms/duty_sym,curriculum/eff_scale,time/time_elapsed,train/loss,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/approx_kl,train/value_loss,curriculum/ctrl_jitter_ms_progress,curriculum/dr_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/stance_ratio_progress,curriculum/eff_scale_progress
1.5190928631151715e-05,-0.0013959354400867596,0.699809536,0.0,0.0,-0.04239629167516429,-0.012337239583333109,-2.3365971285221565e-07,-1.529677169236104,0.20345052083333334,-0.24623978338444724,0.19188248438787348,0.0,69.65010904000002,1.9998164683852886,0.0026955476759532447,-0.0913391840546659,-0.01590495339221692,0.49975236903591647,50,-2.1786569119240923e-06,0.0,-0.0003854257976031646,5959,0.007142400000000005,0.46020884929626504,-0.013204018108492883,-0.06371992050136042,0.0,0.0,0.5512055460420396,-0.15006286097669835,0.0098672896,0.02856960000000002,1224.9,-1.082051616362858,0.20909288194444445,-0.14570018282705177,921600,-2.115475208914134e-05,-0.00027531909624830777,0.0,-3.4068710098031516e-08,1.3111605278476535,0.0,-0.0409127391786405,-2.144211985955277e-05,0.0,0.0,0.0,0.00035712000000000027,0.0,0.0008332799999999998,154,36.69116973876953,-42.591678047180174,-0.029699397366493942,196,0.000298193664,0.2,0.0627685546875,0.8150709867477417,1.001822590827942,0.011777185,85.227099609375,0.007142400000000005,0.007142400000000005,0.007142400000000005,0.0023807999999999998,0.0023807999999999998
2.7126613228271403e-06,-0.0030771115351752895,0.699803392,0.0,0.0,-0.04301875366527229,-0.012749565972221974,-2.4187305047252906e-07,-1.5318296287034285,0.18912760416666666,-0.2460728180508162,0.2884680791991458,0.0,69.65010904000002,1.9998140427904936,0.00216568293973769,-0.1006669341374908,-0.02317151042186623,0.4983663454648652,51,-2.217423373144657e-06,0.1,-0.0005124777870390843,5960,0.007372800000000006,0.5043205719884132,-0.015522170118566582,-0.0633751082025778,0.0,0.0,0.586284788844181,-0.13986153974748677,0.00986434048,0.029491200000000023,1224.9,-1.0716359516511715,0.2221950954861111,-0.18335917825292175,940032,-2.1147315274440065e-05,-0.0002920894946470952,0.0,-3.541453719363788e-08,1.3455559106020964,0.0,-0.041190675131010004,-2.2217165050313532e-05,0.0,0.0,0.0,0.0003686400000000003,0.0,0.0008601599999999999,157,33.27901077270508,-42.597008323669435,-0.031903699517715725,200,0.0002981568,0.2,0.071875,0.8178093433380127,1.0021512508392334,0.013038513,76.30768280029297,0.007372800000000006,0.007372800000000006,0.007372800000000006,0.0024576,0.0024576
1.6275977638239663e-05,-0.00124402680214391,0.699797248,0.0,0.0,-0.04444375563790458,-0.013042534722221952,-2.476156663121859e-07,-1.5204552254047572,0.20751953125,-0.24671778754661813,0.2753353136772768,0.0,82.96128654,1.999806637944373,0.003283493070790657,-0.09491764465439124,-0.009299614676491872,0.5039714813756215,52,-2.2448789078772167e-06,0.1,-0.0005169737335831857,5956,0.007603200000000006,0.4910854427977989,-0.013375796471542268,-0.06346583364175361,0.0,0.0,0.5689175411404086,-0.18097343438713365,0.009861391360000001,0.030412800000000025,1290.24,-1.0700858991616005,0.2123752170138889,-0.20534241194044175,958464,-2.176183728517162e-05,-0.0002990503519724521,0.0,-3.529140654524721e-08,1.3488557641700833,0.0,-0.04101010793845086,-2.273143648968387e-05,0.0,0.0,0.0,0.0003801600000000003,0.0,0.00088704,160,35.765987396240234,-42.58998432159424,-0.03332475272472948,204,0.000298119936,0.2,0.08082275390625,0.8096907138824463,1.0015326738357544,0.013789887,86.9905174255371,0.007603200000000006,0.007603200000000006,0.007603200000000006,0.0025344,0.0025344
1.085058708364765e-06,-0.008489161768617729,0.699791104,0.0,0.0,-0.04405726844196965,-0.012456597222221994,-2.462877373012888e-07,-1.536737981560259,0.18684895833333334,-0.24527455677913285,0.2226052175291938,0.0,88.78483842,1.9998080936641074,0.002506801311161146,-0.10042097474066407,-0.015226515510819811,0.4990618790446151,53,-2.339248896473898e-06,0.1,-0.0006219098449510342,5953,0.007833600000000007,0.45136405955186665,-0.015252477391795409,-0.06339218301115115,0.0,0.0,0.5603856509487968,-0.20480183239527514,0.009858442240000001,0.031334400000000026,1338.17,-1.0992722668576722,0.2023654513888889,-0.19683097817864095,976896,-2.1492308829986517e-05,-0.0003163396222738956,0.0,-3.500906189438445e-08,1.3141738657936628,0.0,-0.04119791720958123,-2.358668309002522e-05,0.0,0.0,0.0,0.00039168000000000037,0.0,0.00091392,164,34.453975677490234,-42.588789558410646,-0.028862774331355468,208,0.00029808307199999997,0.2,0.0634033203125,0.8530232310295105,1.001564621925354,0.011983369,86.94879608154297,0.007833600000000007,0.007833600000000007,0.007833600000000007,0.0026112,0.0026112
1.5733482238526147e-05,-0.004038747986972642,0.6997849599999999,0.0,0.0,-0.0477730564059945,-0.013151041666666401,-2.4235876072539564e-07,-1.5283828537154251,0.1821831597222222,-0.24730389465807845,0.2026888312798195,0.0,88.78483842,1.9998160911992666,0.003747498441160149,-0.09650190016347465,-0.01200575191741974,0.49831074914731677,54,-2.405256225709896e-06,0.1,-0.00046092718629319536,5955,0.008064000000000007,0.5624782468977801,-0.014547741125500002,-0.06366586040732433,0.0,0.0,0.5881863227437651,-0.1740531471795696,0.00985549312,0.03225600000000003,1338.17,-1.077766776780032,0.2116970486111111,-0.20603607020306244,995328,-2.0832491563344598e-05,-0.00030962839048814263,0.0,-3.518905513849222e-08,1.3497209870364655,0.0,-0.04097603157564276,-2.3972256976305934e-05,0.0,0.0,0.0,0.00040320000000000037,0.0,0.0009408,167,26.996746063232422,-42.59760684967041,-0.035165295278420675,212,0.000298046208,0.2,0.09625244140625,0.8694683909416199,1.0022104978561401,0.016169548,61.768621635437015,0.008064000000000007,0.008064000000000007,0.008064000000000007,0.0026880000000000003,0.0026880000000000003
8.13800337103506e-06,-0.004247085262452149,0.6997788159999999,0.0,0.0,-0.04187522622215639,-0.013194444444444165,-2.3911319545477175e-07,-1.5217133746005316,0.1760525173611111,-0.24786175581491943,0.1995626217785428,0.0,97.03491644999998,1.999820961598311,0.0019009804223167137,-0.10646600294568746,-0.011805674634602446,0.4984082857536125,55,-2.4438877401705675e-06,0.1,-0.0004391686905750702,5926,0.008294400000000007,0.5038151635370917,-0.013354310251325122,-0.06377549648452789,0.0,0.0,0.5502034667104498,-0.15025983490627165,0.009852544,0.03317760000000003,1369.96,-1.0673397791190946,0.20787217881944445,-0.2704359030067719,1013760,-2.0631830956558607e-05,-0.00031423113846322493,0.0,-3.346659639299471e-08,1.2977924864064714,0.0,-0.04130215570609022,-2.4473648494129904e-05,0.0,0.0,0.0,0.00041472000000000037,0.0,0.0009676800000000001,171,31.790403366088867,-42.59489574432373,-0.030968245735857637,216,0.000298009344,0.2,0.0804443359375,0.8533484935760498,1.0019195079803467,0.013504374,73.50003700256347,0.008294400000000007,0.008294400000000007,0.008294400000000007,0.0027648000000000004,0.0027648000000000004
0.0,-0.002072204075779559,0.6997726719999999,0.0,0.0,-0.042855793695533224,-0.013454861111110819,-2.425851138005847e-07,-1.5307939188850554,0.20545789930555555,-0.24779690145166303,0.192036693401783,0.0,97.03491644999998,1.9998061429519052,0.00233234017015935,-0.10890641942191323,-0.016997859406474233,0.4983944689058871,56,-2.615798170711287e-06,0.1,-0.0003828824357366017,5926,0.008524800000000008,0.5295249586519404,-0.013990604938097026,-0.06378726656597365,0.0,0.0,0.5822868042153121,-0.16959069348756264,0.00984959488,0.03409920000000003,1369.96,-1.0866722530068595,0.21402994791666669,-0.38284261381373025,1032192,-2.1580996526756398e-05,-0.0003285453548751734,0.0,-3.533967890104333e-08,1.3509012295415679,0.0,-0.04128804465110746,-2.597833860847738e-05,0.0,0.0,0.0,0.0004262400000000004,0.0,0.0009945600000000002,174,27.84514617919922,-42.592013359069824,-0.03689418459543958,220,0.00029797248,0.2,0.10802001953125,0.8803635239601135,1.001645565032959,0.017227938,63.83815975189209,0.008524800000000008,0.008524800000000008,0.008524800000000008,0.0028416000000000005,0.0028416000000000005
0.0,-0.005890684710013577,0.6997665279999999,0.0,0.0,-0.04341880120197056,-0.01257595486111088,-2.444977034552407e-07,-1.5202495031576488,0.20426432291666666,-0.24581714120107442,0.24583542114229284,0.0,109.29917938,1.9998177925662515,0.003068958814975909,-0.10744398496541864,-0.019980644082427147,0.4983231014906212,57,-2.5795961199525286e-06,0.1,-0.0004150553397082603,5929,0.008755200000000008,0.5221857286491307,-0.01296041704448975,-0.06383075270110768,0.0,0.0,0.5564653622625947,-0.17145991353959836,0.00984664576,0.03502080000000003,1417.97,-1.0615466193250078,0.2092013888888889,-0.3736647429051993,1050624,-2.064190894472178e-05,-0.00033871156976146224,0.0,-3.5016577493988135e-08,1.50316253915138,0.0,-0.04104568792740933,-2.5733255935966165e-05,0.0,0.0,0.0,0.0004377600000000004,0.0,0.0010214400000000002,177,31.232011795043945,-42.59518527984619,-0.03714465805096552,224,0.00029793561599999996,0.2,0.1055908203125,0.8669064044952393,1.0019716024398804,0.017305765,69.80305194854736,0.008755200000000008,0.008755200000000008,0.008755200000000008,0.0029184000000000007,0.0029184000000000007
0.0,-0.005781774567569503,0.699760384,0.0,0.0,-0.044734169482146424,-0.013422309027777489,-2.474419429625786e-07,-1.52159917658707,0.20887586805555555,-0.2473544003100259,0.1679528335059231,0.0,109.29917938,1.9998116550711826,0.002158087885649131,-0.1308611250077273,-0.019507768569969074,0.49840450280361825,58,-2.7703390192044e-06,0.1,-0.0004788183070221891,5929,0.008985600000000009,0.5661066228162549,-0.015800033178577057,-0.0637812260359548,0.0,0.0,0.5757329788574134,-0.1655823406185445,0.00984369664,0.035942400000000034,1417.97,-1.0396935561387797,0.23291015625,-0.29261062186004805,1069056,-2.129346275779824e-05,-0.0003641056958266599,0.0,-3.694096893464405e-08,1.5196583920271254,0.0,-0.04105240853225492,-2.7676128333799815e-05,0.0,0.0,0.0,0.00044928000000000047,0.0,0.0010483200000000002,180,33.43435287475586,-42.586334800720216,-0.03006067863898352,228,0.000297898752,0.2,0.0830810546875,0.8582982420921326,1.0013084411621094,0.014284435,79.69910163879395,0.008985600000000009,0.008985600000000009,0.008985600000000009,0.002995200000000001,0.002995200000000001
0.0,-0.0016200018144445494,0.69975424,0.0,0.0,-0.03915990854184784,-0.013302951388888607,-2.4229366079830766e-07,-1.5269133423622767,0.1865234375,-0.24656101519501572,0.1984297047661824,0.0,117.0868059,1.99982036357993,0.002055652748845127,-0.11636244068847972,-0.01327094302178135,0.5001746896520085,59,-2.6972374976832453e-06,0.1,-0.00044694066449786553,5930,0.009216000000000009,0.52311261397317,-0.013798155060212272,-0.06375245914522103,0.0,0.0,0.5674247004005188,-0.14014489249299403,0.00984074752,0.036864000000000036,1489.81,-1.0829207244096155,0.20361328125,-0.25596382930810235,1087488,-2.1457930463664455e-05,-0.0003548777047107106,0.0,-3.455542999020789e-08,1.381934867184019,0.0,-0.04108804118836441,-2.7397743167379316e-05,0.0,0.0,0.0,0.00046080000000000047,0.0,0.0010752000000000003,183,30.14470100402832,-42.58420352935791,-0.032333832257427274,232,0.000297861888,0.2,0.09117431640625,0.8669947981834412,1.0014708042144775,0.014597039,69.21221084594727,0.009216000000000009,0.009216000000000009,0.009216000000000009,0.003072000000000001,0.003072000000000001
1.085058708364765e-06,-0.00031127761596710316,0.699748096,0.0,0.0,-0.0439161079051649,-0.014192708333333005,-2.4231868862723596e-07,-1.524377704376519,0.2050238715277778,-0.24766276675065374,0.19933629229425542,0.0,117.0868059,1.9998162382032088,0.001954463726949586,-0.1253341611533017,-0.013943186093480145,0.4983539884286089,60,-2.929666626337295e-06,0.1,-0.00037377268911727895,5931,0.00944640000000001,0.568271773485232,-0.014741765379793832,-0.06388925273984629,0.0,0.0,0.574941737913579,-0.12458669812834189,0.0098377984,0.03778560000000004,1489.81,-1.062740871089658,0.2287868923611111,-0.27188078539697963,1105920,-2.1738416602157652e-05,-0.0003684905605914096,0.0,-3.6590197218058506e-08,1.3435404100749253,0.0,-0.04095727553981601,-2.9142241902057643e-05,0.0,0.0,0.0,0.00047232000000000047,0.0,0.0011020800000000003,186,35.091434478759766,-42.584133338928225,-0.03147285069571808,236,0.000297825024,0.2,0.084228515625,0.8515673875808716,1.001253604888916,0.01402724,78.4353256225586,0.00944640000000001,0.00944640000000001,0.00944640000000001,0.003148800000000001,0.003148800000000001
1.3020811214422187e-05,-0.0015661561224583744,0.699741952,0.0,0.0,-0.04015099285861654,-0.013845486111110805,-2.4266740693795823e-07,-1.5249234842109398,0.20421006944444445,-0.24782470433549586,0.17021740985431696,0.0,117.0868059,1.999820042352105,0.0014723222770508721,-0.1448906987971792,-0.035462899243296625,0.4983248821783972,61,-3.1120330715627448e-06,0.1,-0.00034180193962226593,5932,0.00967680000000001,0.5263395157885056,-0.015197524389441679,-0.06379500727859856,0.0,0.0,0.5818736996006186,-0.11914685593255087,0.00983484928,0.03870720000000004,1489.81,-1.036678606679088,0.24283854166666669,-0.3056547600985234,1124352,-2.131948521818457e-05,-0.0003749774506126114,0.0,-3.545256762960052e-08,1.4923065484610794,0.0,-0.04092283807472698,-3.0213309746360197e-05,0.0,0.0,0.0,0.0004838400000000005,0.0,0.0011289600000000002,189,26.830392837524414,-42.590122032165525,-0.04098293755669147,240,0.00029778815999999996,0.2,0.12373046875,0.889508843421936,1.0017400979995728,0.019837957,62.72609100341797,0.00967680000000001,0.00967680000000001,0.00967680000000001,0.003225600000000001,0.003225600000000001
0.0,-0.0030753490169041064,0.6997358079999999,0.0,0.0,-0.03816178722742593,-0.01356336805555526,-2.396820947553399e-07,-1.521176973577013,0.2141384548611111,-0.24877247465435756,0.2116784604376239,0.0,117.0868059,1.999816879125673,0.002064809818739365,-0.13293333006840102,-0.013987078793675686,0.49827269343073194,62,-3.098405516972393e-06,0.2,-0.0003726291681756732,5934,0.00990720000000001,0.6011553602637973,-0.013862576150006882,-0.06386549978923015,0.0,0.0,0.5724905828259472,-0.11711966855844635,0.00983190016,0.03962880000000004,1489.81,-1.0516990166245492,0.2217068142361111,-0.35357271687062575,1142784,-2.159892888636269e-05,-0.000373891445752666,0.0,-3.542817298179931e-08,1.431236078158288,0.0,-0.04130432372247587,-3.020080492726125e-05,0.0,0.0,0.0,0.0004953600000000006,0.0,0.0011558400000000004,192,27.36009407043457,-42.585256576538086,-0.03544457308016717,244,0.00029775129599999997,0.2,0.093115234375,0.8779173493385315,1.0014806985855103,0.015299156,67.22875995635987,0.00990720000000001,0.00990720000000001,0.00990720000000001,0.0033024000000000013,0.0033024000000000013
0.0,-0.003644601563185764,0.6997296639999999,0.0,0.0,-0.04139891189479787,-0.013606770833333033,-2.450912059972142e-07,-1.498157904289939,0.21940104166666666,-0.2478564732006437,0.23868353667845676,0.0,117.0868059,1.9998134289508158,0.001976411356939065,-0.13952419466212435,-0.016083773022193305,0.4982920175534715,63,-3.243622130389752e-06,0.2,-0.00039220939216787665,5932,0.01013760000000001,0.623632820215012,-0.014203651819475376,-0.06393614977860093,0.0,0.0,0.5876998084756183,-0.14018144690862153,0.00982895104,0.04055040000000004,1489.81,-1.052039629751066,0.2345648871527778,-0.40705728397184404,1161216,-2.1823104991695196e-05,-0.00039132392817203636,0.0,-3.591211095910028e-08,1.4478763892213327,0.0,-0.04107595954792125,-3.157431032730774e-05,0.0,0.0,0.0,0.0005068800000000006,0.0,0.0011827200000000004,195,27.03140640258789,-42.58110332489014,-0.03980054671410471,248,0.000297714432,0.2,0.12158203125,0.8922781944274902,1.0009706020355225,0.019324893,62.540799903869626,0.01013760000000001,0.01013760000000001,0.01013760000000001,0.0033792000000000015,0.0033792000000000015
3.2551955276479325e-06,-0.003353127871782312,0.6997235199999999,0.0,0.0,-0.03796963739620997,-0.013704427083333026,-2.393194817827566e-07,-1.5165613713924173,0.2011176215277778,-0.24698068632352033,0.2013185047651801,0.0,117.0868059,1.9998222230501754,0.002101926642995385,-0.14537592175787223,-0.020220748515543,0.4983908260143052,64,-3.2077041117921533e-06,0.2,-0.000350378448149203,5932,0.010368000000000011,0.5925390896465266,-0.012745812943690486,-0.06395358077430117,0.0,0.0,0.5428951680115058,-0.13444913971596503,0.00982600192,0.041472000000000044,1489.81,-1.0900237187934165,0.2128634982638889,-0.4764172696258554,1179648,-2.1212994976671366e-05,-0.0003903157618918758,0.0,-3.439136516620004e-08,1.3717320149530312,0.0,-0.0410070573552357,-3.145314400281722e-05,0.0,0.0,0.0,0.0005184000000000006,0.0,0.0012096000000000006,198,31.665302276611328,-42.57365207672119,-0.03473952280473895,252,0.000297677568,0.2,0.1083740234375,0.8776947259902954,1.0007975101470947,0.016476393,72.30219821929931,0.010368000000000011,0.010368000000000011,0.010368000000000011,0.0034560000000000016,0.0034560000000000016
8.137983968481421e-06,-0.0016194597847061232,0.699717376,0.0,0.0,-0.037505428596979855,-0.01314019097222195,-2.4296903011575027e-07,-1.5053742332839473,0.20458984375,-0.24771684578726935,0.21289443742907077,0.0,117.0868059,1.9998183376346779,0.0023952900358249147,-0.1355621997563877,-0.012274731634159135,0.49829512453625774,65,-3.2194739562968785e-06,0.2,-0.00042955230952563216,5932,0.010598400000000011,0.6343905129347873,-0.01273164882600069,-0.06387359937365328,0.0,0.0,0.5701769576280903,-0.14070014390499747,0.0098230528,0.042393600000000045,1489.81,-1.0398573004671736,0.2217339409722222,-0.5386267567773372,1198080,-2.122905978234793e-05,-0.00039703094509810463,0.0,-3.4844091214217336e-08,1.3911773276122164,0.0,-0.04095150953269575,-3.1405510511209466e-05,0.0,0.0,0.0,0.0005299200000000006,0.0,0.0012364800000000005,201,26.360307693481445,-42.581109809875485,-0.04917009455384687,256,0.000297640704,0.2,0.17896728515625,0.9009093046188354,1.0013657808303833,0.02796561,56.705450439453124,0.010598400000000011,0.010598400000000011,0.010598400000000011,0.0035328000000000017,0.0035328000000000017
0.0,-0.0033763199899112806,0.699711232,0.0,0.0,-0.04072192006244578,-0.013302951388888613,-2.4071876097394586e-07,-1.517485473096578,0.19688585069444445,-0.2490498630228869,0.20772914123044484,0.0,117.0868059,1.999826222238018,0.002368810334155357,-0.15682289648139994,-0.014086925044375512,0.4983525015534446,66,-3.3014750590863e-06,0.2,-0.0004168935470914031,5935,0.010828800000000012,0.7081550061308287,-0.012567882477851906,-0.06396657741249684,0.0,0.0,0.539298323864616,-0.11432889865632706,0.009820103680000001,0.04331520000000005,1489.81,-1.053928429685473,0.2211371527777778,-0.5004406221928769,1216512,-2.04870790892421e-05,-0.0004057266949061978,0.0,-3.429989885690012e-08,1.5554999303218098,0.0,-0.041186052029081224,-3.2296137831332235e-05,0.0,0.0,0.0,0.0005414400000000006,0.0,0.0012633600000000005,204,31.804977416992188,-42.590516090393066,-0.04000663560582325,260,0.00029760383999999997,0.2,0.151318359375,0.8959636092185974,1.0015697479248047,0.021014668,65.1926679611206,0.010828800000000012,0.010828800000000012,0.010828800000000012,0.003609600000000002,0.003609600000000002
5.42524503543973e-07,-0.00806489391672787,0.699705088,0.0,0.0,-0.036364480714810146,-0.013378906249999704,-2.3765438391024215e-07,-1.5088136795023441,0.2275933159722222,-0.2480741504342158,0.18089314742890453,0.0,178.50730104,1.9998123459160158,0.002851034630688521,-0.17434057486951351,-0.010805377088502686,0.5018476334140274,67,-3.3817097356303784e-06,0.2,-0.00044149221650581136,5939,0.011059200000000012,0.5625073291784051,-0.015455344547346983,-0.06370341960834637,0.0,0.0,0.5712997826768624,-0.1644144905449057,0.009817154560000001,0.04423680000000005,1699.36,-1.0537872045773904,0.2277560763888889,-0.356903554765115,1234944,-2.099086750659986e-05,-0.00042889222787346017,0.0,-3.6043631679520945e-08,1.6113992405798339,0.0,-0.0413955403030341,-3.3550967417602457e-05,0.0,0.0,0.0,0.0005529600000000007,0.0,0.0012902400000000007,207,31.675891876220703,-42.57552871704102,-0.031353873093030414,264,0.000297566976,0.2,0.10155029296875,0.8957663178443909,1.0008690357208252,0.0150889205,69.57363700866699,0.011059200000000012,0.011059200000000012,0.011059200000000012,0.003686400000000002,0.003686400000000002
2.0616251276805997e-05,-0.01483056853693496,0.699698944,0.0,0.0,-0.039833731582665004,-0.013075086805555287,-2.48468664144029e-07,-1.4888061366722107,0.20958116319444445,-0.2451079291552482,0.26345479803151517,0.0,196.59379427,1.9998025471534335,0.00493356619917345,-0.16226534947533822,-0.022666517218920615,0.4982764142722058,68,-3.4319700422613464e-06,0.30000000000000004,-0.000554076180776113,5940,0.011289600000000012,0.4209350772617309,-0.016300467068729826,-0.06375932405008983,0.0,0.0,0.5924405415393815,-0.2022418674448663,0.00981420544,0.04515840000000005,1770.3,-1.0565859447495713,0.22444661458333331,-0.2514807096361311,1253376,-2.1689014847239732e-05,-0.00044443345906285895,0.0,-3.710631644210524e-08,1.422493215018568,0.0,-0.041154435013346674,-3.399696002394822e-05,0.0,0.0,0.0,0.0005644800000000007,0.0,0.0013171200000000006,210,66.17383575439453,-42.578239822387694,-0.022785380760615224,268,0.000297530112,0.2,0.05673828125,0.804938554763794,1.0010005235671997,0.01028595,117.73160362243652,0.011289600000000012,0.011289600000000012,0.011289600000000012,0.003763200000000002,0.003763200000000002
1.573345313469569e-05,-0.00803804699292717,0.6996928,0.0,0.0,-0.038242848447394666,-0.012944878472221956,-2.3979834704512097e-07,-1.5017453481548482,0.20448133680555555,-0.24866403428508546,0.1911554998943691,0.0,208.61573583999999,1.9998123625253699,0.0023334911699156267,-0.1613782465995076,-0.02888560204084667,0.5016469287624549,69,-3.518772447823543e-06,0.30000000000000004,-0.00047483952354602707,5942,0.011520000000000013,0.5945359711148526,-0.014585462866983942,-0.0641352560818555,0.0,0.0,0.5624976952823472,-0.18680168302007585,0.00981125632,0.04608000000000005,1825.09,-1.0836900038225465,0.2141655815972222,-0.27069485461395965,1271808,-2.16171673268038e-05,-0.00044367476935612055,0.0,-3.577696074342497e-08,1.663340902102968,0.0,-0.04111999259847363,-3.489934715523037e-05,0.0,0.0,0.0,0.0005760000000000007,0.0,0.0013440000000000008,214,36.88577651977539,-42.581649208068846,-0.026965503860265017,272,0.000297493248,0.2,0.051953125,0.8608345985412598,1.0011961460113525,0.010416692,82.4484016418457,0.011520000000000013,0.011520000000000013,0.011520000000000013,0.0038400000000000023,0.0038400000000000023
2.007374617581566e-05,-0.005362533157393854,0.6996866559999999,0.0,0.0,-0.039039236262170963,-0.014279513888888552,-2.389870828975981e-07,-1.5041688196672645,0.20491536458333334,-0.24745801454906546,0.1732540284538475,0.0,228.38283612999993,1.9998050558260603,0.0027187585539629926,-0.16252260365847893,-0.00852493666918599,0.5015421457353327,70,-3.6051994544126395e-06,0.30000000000000004,-0.0004735323098245809,5946,0.011750400000000013,0.6063511228397187,-0.013845318057822749,-0.06394732221436632,0.0,0.0,0.569783762563759,-0.15146913604427084,0.0098083072,0.04700160000000005,1883.71,-1.0542632544661374,0.2190483940972222,-0.3052126745701965,1290240,-2.139638428159576e-05,-0.00044197323157223645,0.0,-3.725982201809581e-08,1.6049260519983903,0.0,-0.04055207092287663,-3.545949439284554e-05,0.0,0.0,0.0,0.0005875200000000007,0.0,0.0013708800000000008,216,34.459381103515625,-42.58666496276855,-0.026488537655677647,276,0.000297456384,0.2,0.04952392578125,0.8848238587379456,1.0013192892074585,0.010170735,76.23368873596192,0.011750400000000013,0.011750400000000013,0.011750400000000013,0.003916800000000002,0.003916800000000002
1.4648404127607742e-05,-0.006079223909182474,0.6996805119999999,0.0,0.0,-0.036854187685283674,-0.014095052083333013,-2.5163668195549115e-07,-1.4970176854852058,0.23421223958333334,-0.24679673929663692,0.23488753083997685,0.0,244.53691901,1.9998147658035508,0.0031510501686101275,-0.18628049645037753,-0.02192911416124606,0.5003925259567129,71,-3.6795829323159863e-06,0.30000000000000004,-0.0005655532326078274,5941,0.011980800000000014,0.612903965624561,-0.016363302115662757,-0.06403550173515786,0.0,0.0,0.5873008634026026,-0.1479371369546208,0.00980535808,0.047923200000000055,1973.54,-1.0367103897324335,0.23819986979166669,-0.31021378315524983,1308672,-2.1328313995322703e-05,-0.0004706370264180672,0.0,-3.632086840962762e-08,1.4271392665374678,0.0,-0.040814345106241004,-3.662837005006166e-05,0.0,0.0,0.0,0.0005990400000000008,0.0,0.0013977600000000007,220,39.2366943359375,-42.58503742218018,-0.02851562806754373,280,0.00029741952,0.2,0.067822265625,0.865733802318573,1.0013445615768433,0.012005012,88.22481956481934,0.011980800000000014,0.011980800000000014,0.011980800000000014,0.0039936000000000025,0.0039936000000000025
0.0,-0.0014920996327418834,0.6996743679999999,0.0,0.0,-0.03792727203547249,-0.013378906249999718,-2.514801410650332e-07,-1.5047042784711468,0.2199435763888889,-0.2467477998677875,0.21126015065719397,0.0,356.88388379,1.9998072568129157,0.002616959788548273,-0.1895521451725128,-0.0147369165402254,0.5000645124426601,72,-3.6993087638175228e-06,0.30000000000000004,-0.0006380767557680853,5942,0.012211200000000014,0.5968935273604183,-0.016878888714674755,-0.06399773754868933,0.0,0.0,0.6156503391376157,-0.1578493242312911,0.00980240896,0.048844800000000056,2564.68,-1.0195058179635423,0.23499891493055555,-0.2827696738817986,1327104,-2.1644242998660024e-05,-0.0004869736334049731,0.0,-3.816222225977752e-08,1.5168086455447656,0.0,-0.041006357132007086,-3.687803467689929e-05,0.0,0.0,0.0,0.0006105600000000008,0.0,0.0014246400000000009,223,35.44477462768555,-42.580772972106935,-0.02695749918348156,284,0.000297382656,0.2,0.05589599609375,0.8788460493087769,1.0010364055633545,0.010756609,83.37814140319824,0.012211200000000014,0.012211200000000014,0.012211200000000014,0.004070400000000003,0.004070400000000003
