rollout/ep_rew_mean,curriculum/eff_scale,reward_terms/overrun,reward_terms/assist_pen,reward_terms/time,ankle/ankle_spring_trq_peak,reward_terms/stop,reward_terms/torque,reward_terms/stance,curriculum/swing_frac_mean,reward_terms/track_lin,curriculum/ctrl_jitter_ms,reward_terms/stand_drift,reward_terms/alive,reward_terms/residual_rate,time/time_elapsed,curriculum/dr_scale,reward_terms/energy,rollout/ep_len_mean,reward_terms/upright,curriculum/swing_frac_min,reward_terms/duty_sym,reward_terms/action_rate,reward_terms/clearance,reward_terms/height,reward_terms/angmom,reward_terms/stance_time,curriculum/ent_coef,curriculum/cmd_track_err,ankle/ankle_spring_energy_peak,reward_terms/foot_slip,reward_terms/coef_rate,curriculum/cmd_scale,time/iterations,reward_terms/lat_vel,reward_terms/residual,reward_terms/air_time,reward_terms/motor_vel,est/vel_rmse,reward_terms/track_yaw,reward_terms/foot_ahead,reward_terms/fwd_speed,reward_terms/step_rate,ankle/ankle_defl_peak,curriculum/ctrl_drop_prob,reward_terms/phase_contact,time/total_timesteps,reward_terms/hip_roll,curriculum/stance_ratio,reward_terms/vz,reward_terms/ang_xy,time/fps,reward_terms/stand,train/clip_fraction,train/learning_rate,train/n_updates,train/value_loss,train/loss,train/clip_range,train/entropy_loss,train/explained_variance,train/approx_kl,train/std,train/policy_gradient_loss,curriculum/dr_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress
-77.64162959523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07263779834841999,0.2580295138888889,1.4975593243745555,0.0,-0.021054609108848255,0.0,0.0,2,0.0,0.0,154.16666666666666,-0.14194355298690187,0.2197808159722222,-0.0019292150842367644,-0.09873509627441762,0.016692166249260527,-0.008768038261806464,-0.122370116958418,0.0,0.01,0.7023199585958687,0.0,-0.6949591376382623,-0.7035266569956197,0.0,1,-0.06583965354939597,-0.09592708039066183,3.309451858513057e-05,0.0,1.3709584139464956,1.9999017053024133,0.0,0.0,-0.006966145833333401,0.5052001468225367,0.0,-0.04795876238034464,18432,-0.060475975356972675,0.7,-0.05979347362165689,-0.11100314157618174,8899,0.5231846734713508,,,,,,,,,,,,,,,,
-5.683129199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03715218731799321,0.21497938368055555,1.5299647516834196,0.0,-0.08235426457513999,0.0,0.0,4,0.0,0.0,257.41052631578947,-0.17790102301672814,0.2114800347222222,-0.0007631459796348386,-0.09457615072506606,0.00016449857080730706,-0.01957212294982366,-0.13650763439023111,0.0,0.01,0.8660397990371954,0.0,-0.6152045510385,-0.7059214036197704,0.0,2,-0.1454160446856626,-0.09676891824372988,0.0,0.0,1.2977139620317713,1.9998762927210996,0.0,0.0,-0.0069661458333334,0.5051192922275745,0.0,-0.007560904141684634,36864,-0.13563479756774618,0.7,-0.07112568588210172,-0.09510813555850804,9080,0.4398695783644466,0.1485595703125,0.00029995392,39025,2094.142053222656,765.72021484375,0.2,-36.868607902526854,0.8771553039550781,0.012368181,0.9993190765380859,-0.0018669922079425304,,,,,
60.508177020000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05676392947884631,0.2055392795138889,1.7200627434640836,0.0,-0.08398118685337086,0.0,0.0,6,0.0,0.0,346.47,-0.1666857703897775,0.1840277777777778,0.0,-0.09233575710542663,0.0003259372916441805,-0.01742905103248631,-0.12376385463925127,0.0,0.01,0.9336014998112762,0.0,-0.5838851376472856,-0.6652097413902958,0.0,3,-0.12743025703432326,-0.09735428563524512,0.0,0.0,0.9704491572812192,1.9998811495399862,0.0,0.0,-0.006239149305555614,0.5045546571849162,0.0,-0.0018878271667395396,55296,-0.1355499040546509,0.7,-0.061087283344053826,-0.09324640745870398,9037,0.5775541177584891,0.10767822265625,0.00029990784,39029,1300.1860717773438,347.5525817871094,0.2,-36.87782707214355,0.9159564971923828,0.01144536,0.9998193383216858,-0.007332015811698511,,,,,
95.98816865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03241358418407308,0.1808539496527778,1.6595467773348813,0.0,-0.0946210796082308,0.0,0.0,8,0.0,0.0,357.82,-0.13627827428628342,0.18028428819444445,-5.38917119684413e-06,-0.0907981456580526,0.0,-0.015059941303818828,-0.09839869133049946,0.0,0.01,0.7890000204320977,0.0,-0.5950536067936272,-0.6789013137617643,0.0,4,-0.1552516568676486,-0.09717631185342657,0.0,0.0,0.8222324246841803,1.9999166905907784,0.0,0.0,-0.005805121527777831,0.5052225493755074,0.0,0.0,73728,-0.1538045532879871,0.7,-0.05092643980876987,-0.07764189106835383,8734,0.5095783887337142,0.09708251953125,0.00029986176,39033,979.6219268798828,272.94598388671875,0.2,-36.889607429504395,0.9455931186676025,0.011104308,1.0004700422286987,-0.010389909171499312,,,,,
87.92462321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04920746354290112,0.20841471354166669,1.4869860263913117,0.0,-0.09599933317723902,0.0,0.0,11,0.0,0.0,337.01,-0.1616191169436767,0.2001953125,0.0,-0.09471169014029816,0.0,-0.015808254100426758,-0.11132980847420952,0.0,0.01,0.7192465972030786,0.0,-0.5719330687328927,-0.6745339277835745,0.0,5,-0.14722006088254946,-0.09689734176804705,0.0,0.0,0.7331326710461451,1.9998896906481665,0.0,0.0,-0.00662977430555562,0.5048210634771598,0.0,0.0,92160,-0.14295907372231204,0.7,-0.056278445091718705,-0.08752201954001043,8284,0.406338617277797,0.12177734375,0.00029981568,39037,738.054475402832,202.8740997314453,0.2,-36.89937858581543,0.9583845138549805,0.012493001,1.0010511875152588,-0.012067533921799623,,,,,
67.82193197000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06354830726227712,0.21346028645833334,1.7110918912759534,0.0,-0.06760057873331564,0.0,0.0,14,0.0,0.0,338.47,-0.17861708386212388,0.2094184027777778,0.0,-0.09383029423894128,0.0,-0.01728184943754852,-0.13477588719865322,0.0,0.0099963136,0.9166977366301508,0.0,-0.5507500337028508,-0.662304735285154,0.0,6,-0.14774403504902087,-0.0973100729902863,0.0,0.0,0.677034836034832,1.9998776880250384,0.0,0.0,-0.006423611111111172,0.5049974685263406,0.0,0.0,110592,-0.12365293011086892,0.7,-0.06257695759653559,-0.09763634132107973,7881,0.49195974353628813,0.12864990234375,0.00029976959999999996,39041,565.8945419311524,157.70436096191406,0.2,-36.90893974304199,0.9672554135322571,0.013158214,1.0016201734542847,-0.014650428050663323,,,,,
75.74357863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041899560341433065,0.1716037326388889,1.8434736381657624,0.0,-0.08935351889173188,0.0,0.0,17,0.0,0.0,345.42,-0.1214577795160923,0.16455078125,0.0,-0.09124652624694482,0.0,-0.012763508433790125,-0.08399806439271887,0.0,0.0099926272,0.764284106474554,0.0,-0.5802923391540393,-0.6564734114385592,0.0,7,-0.15549361898738556,-0.09754897732523647,0.0,0.0,0.5750141473771214,1.9999234855462538,0.0,0.0,-0.0059353298611111655,0.5045393493894124,0.0,0.0,129024,-0.14627373043364555,0.7,-0.03989794178674447,-0.08117727627654041,7567,0.5452026157485754,0.18311767578125,0.00029972352,39045,418.7593688964844,114.37825775146484,0.2,-36.912943077087405,0.9780250191688538,0.014852268,1.0018333196640015,-0.013647317537106574,,,,,
106.20999314999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05430956596129674,0.1948784722222222,1.7155322103035129,0.0,-0.0901747093029604,0.0,0.0,20,0.0,0.0,350.26,-0.14212353548083428,0.1880425347222222,-0.000762620318298837,-0.0938070199824819,0.0,-0.013677265472643913,-0.09526346021938158,0.0,0.0099889408,0.7885882833385991,0.0,-0.545167131088269,-0.6768756076517227,0.0,8,-0.14485735471933653,-0.09764319767609779,0.0,0.0,0.530424514521666,1.9999236462200338,0.0,0.0,-0.006412760416666728,0.5051159417480748,0.0,0.0,147456,-0.14951402007990247,0.7,-0.04504431287240251,-0.08580557242191335,7323,0.524946667855374,0.1811767578125,0.00029967744,39049,341.10011138916013,87.6364517211914,0.2,-36.916755294799806,0.9822518229484558,0.017264286,1.002091884613037,-0.014317763724830002,,,,,
104.96800205999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042436211011073595,0.1760525173611111,1.7829578075016603,0.0,-0.09598877707599289,0.0,0.0,23,0.0,0.0,353.77,-0.13153682307425435,0.1582573784722222,0.0,-0.09165239648809083,0.0,-0.013487571443449729,-0.08530138930393051,0.0,0.0099852544,0.9073904900070854,0.0,-0.5903076965434059,-0.6614550634169086,0.0,9,-0.166302770697375,-0.09780150740341509,0.0,0.0,0.47700359692906796,1.9999296123184804,0.0,0.0,-0.005577256944444494,0.5045033635949064,0.0,0.0,165888,-0.15584681866940087,0.7,-0.04273113511076813,-0.07875274926948135,7150,0.5323510242074383,0.238818359375,0.00029963136,39053,320.80722122192384,94.35543060302734,0.2,-36.924485206604004,0.9836246371269226,0.021358516,1.002902865409851,-0.013210213021375239,,,,,
93.85614007000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032404016434421826,0.20255533854166666,1.4936365529995361,0.0,-0.10684438018328801,0.0,0.0,26,0.0,0.0,351.03,-0.1465058038867398,0.1768120659722222,0.0,-0.09509312797131518,0.0,-0.015878470546611716,-0.1054670713476835,0.0,0.009981568,0.6503845196049309,0.0,-0.6021654498597373,-0.6597928663202637,0.0,10,-0.1546944220792955,-0.09735132428136074,0.0,0.0,0.4338333567574009,1.9998651786691768,0.0,0.0,-0.00662977430555562,0.5052115140360653,0.0,0.0,184320,-0.1629294633874097,0.7,-0.051058888933428664,-0.08459633768676132,6987,0.46279765370686277,0.222900390625,0.00029958527999999996,39057,271.72493209838865,75.76910400390625,0.2,-36.92180347442627,0.9848313927650452,0.020343717,1.0023068189620972,-0.01512985840672627,,,,,
