reward_terms/phase_contact,reward_terms/stop,reward_terms/time,reward_terms/air_time,reward_terms/stance_time,curriculum/eff_scale,reward_terms/foot_slip,reward_terms/foot_ahead,reward_terms/step_rate,reward_terms/alive,reward_terms/action_rate,curriculum/sprint_dist_m,reward_terms/angmom,reward_terms/ang_xy,reward_terms/residual_rate,curriculum/ent_coef,reward_terms/height,reward_terms/assist_pen,reward_terms/torque,reward_terms/motor_vel,reward_terms/energy,reward_terms/overrun,reward_terms/fwd_speed,reward_terms/residual,reward_terms/stance,curriculum/stance_ratio,reward_terms/hip_roll,reward_terms/coef_rate,reward_terms/clearance,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,reward_terms/vz,reward_terms/lat_vel,time/fps,reward_terms/upright,time/total_timesteps,train/n_updates,train/entropy_loss,train/approx_kl,train/clip_fraction,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/std,train/clip_range,train/learning_rate,train/loss
-0.3028248865617376,5.17063534498239e-18,-0.5,0.0017263430959752037,-0.0031548180446002837,0.2850816,-1.06657964881134,0.0,0.0,0.0,-0.026857887899872555,57.07168,0.0,-3.198681392016188e-05,0.0,0.01,-0.052296103857661785,0.0,-0.21034671010335546,-0.0018640761076511873,-0.013743655679951255,0.0,3.1917193635209182,-0.10829826170335287,-0.0013124772628923568,0.584431232,-0.02153455289335918,-0.09973992732938644,0.09067292895596796,7028.01,1768.0201846099997,2043,465,-0.22003488782351258,-6.581591287021903e-08,4193,-6.502441484033648e-07,8570880,14520,-19.868457126617432,0.0120655205,0.09981689453125,27.665622425079345,-0.005821383174043149,0.9836651086807251,1.0010251998901367,0.2,0.00027149184,6.9396653175354
-0.2651340689467524,0.004931304262132053,-0.5,0.001567923295725551,-0.0023322020327517143,0.285696,-0.9956111318229982,0.0,0.0,0.0,-0.024868890815728916,57.1408,0.0,-2.7501646349736618e-05,0.0,0.01,-0.050655495038575166,0.0,-0.18663499584447799,-0.0017110439825904866,-0.01240604190347436,0.0,2.752815331078834,-0.10877928851698387,-0.0015189209667447027,0.58428992,-0.02175875767217693,-0.1052846334236725,0.07353150155669276,7055.24,1774.9871027599997,2048,466,-0.20508768802948188,-6.096061520482332e-08,4193,-5.815811694813412e-07,8589312,14524,-19.867335700988768,0.010480743,0.15382080078125,11.128843545913696,0.0019310954958200455,0.984367847442627,1.0004372596740723,0.2,0.0002714304,3.629882574081421
-0.28711306977349926,0.004898908547128967,-0.5,0.0014236091875419435,-0.0024078842220155317,0.2863104,-1.0063034401075168,0.0,0.0,0.0,-0.025488028206241322,57.20992,0.0,-2.681314905883832e-05,0.0,0.01,-0.05029364956504362,0.0,-0.1876661410360674,-0.0017614935191770137,-0.01275098712102517,0.0,2.77951202456946,-0.10847355067322019,-0.0017023023156738154,0.584148608,-0.019736686269320482,-0.10236604540700919,0.07451482230622662,7074.67,1772.4557760599994,2052,467,-0.20979592926497612,-5.984042945636406e-08,4193,-5.868182292368937e-07,8607744,14528,-19.864280128479002,0.006637366,0.06246337890625,16.782489490509032,-0.0031284745200537145,0.9959798455238342,1.0000838041305542,0.2,0.00027136896,5.903405666351318
-0.3039283705532759,0.00045567320815132807,-0.5,0.0016731748215129806,-0.0021389236272726622,0.2869248,-1.0456085026159103,0.0,0.0,0.0,-0.026580725196423193,57.27904,0.0,-2.929137074860124e-05,0.0,0.01,-0.053203799340557675,0.0,-0.20762698507282557,-0.001842393907459079,-0.013596367614975539,0.0,3.0807335540744214,-0.10832793281530279,-0.0021420702160917385,0.584007296,-0.020711823595298114,-0.09970213322471172,0.08372863978740436,7079.68,1774.5409709,2056,468,-0.22071029272092374,-6.450326994866023e-08,4193,-6.314280096219941e-07,8626176,14532,-19.866056442260742,0.0090130735,0.05830078125,6.024804544448853,-0.0088381897599902,0.9982369542121887,1.0003337860107422,0.2,0.00027130751999999996,1.8069159984588623
-0.29092087022349117,0.006369015132194554,-0.5,0.0017637780078479813,-0.0025650852136701965,0.2875392,-1.032080822051606,0.0,0.0,0.0,-0.025307618019273295,57.34816,0.0,-2.8603504902130813e-05,0.0,0.01,-0.04746840445037151,0.0,-0.1928655256120797,-0.001791575601410072,-0.01296025867712707,0.0,2.982352719922713,-0.10836005550791503,-0.001219011737126674,0.583865984,-0.0210578227732651,-0.09852585885480401,0.08318437905946972,7088.44,1776.3408113599996,2061,469,-0.2055004629436129,-6.028419225758686e-08,4193,-6.05472049033588e-07,8644608,14536,-19.86759719848633,0.010727504,0.07969970703125,4.121523499488831,-0.0068211259320378305,0.9976567029953003,1.0004510879516602,0.2,0.00027124608,1.3365986347198486
-0.30364016885579564,0.0025662187770304633,-0.5,0.0016145810174445312,-0.002493741689249873,0.2881536,-1.0396628668472543,0.0,0.0,0.0,-0.02645404183412662,57.41728,0.0,-2.8636272573671446e-05,0.0,0.01,-0.04718157271478915,0.0,-0.19728092473411052,-0.0018580274114732395,-0.013450041609581638,0.0,3.0714111842605414,-0.10844515387548065,-0.0013032384917249238,0.583724672,-0.02011626399224382,-0.09476202895473902,0.08935433385626776,7046.03,1765.4924769800002,2065,470,-0.21198019696767736,-5.992220692803371e-08,4193,-6.256567018292717e-07,8663040,14540,-19.86736888885498,0.009907315,0.10845947265625,5.652540111541748,-0.008736109593883157,0.9980378746986389,1.0005075931549072,0.2,0.00027118464,1.793926477432251
-0.2980759909908371,0.003707127918768912,-0.5,0.0016975888736649519,-0.0021684914697996443,0.288768,-1.0342907539522008,0.0,0.0,0.0,-0.025931799118870072,57.486399999999996,0.0,-2.9695176658214996e-05,0.0,0.01,-0.04982536032819691,0.0,-0.20617832858601498,-0.0018772161298533459,-0.013728785280377659,0.0,3.0995161277947125,-0.10839539797582748,-0.001503948661863236,0.58358336,-0.021498935509168277,-0.09306908321450864,0.08697456659839675,7048.7,1767.82600432,2069,471,-0.21730766131149004,-6.21668980737571e-08,4194,-6.286119938778764e-07,8681472,14544,-19.870807456970216,0.011673253,0.11126708984375,30.825696992874146,-0.00532250419491902,0.9814136028289795,1.0011624097824097,0.2,0.00027112319999999997,6.220546245574951
-0.3145804949953152,1.8945872459828545e-06,-0.5,0.0015359136030181414,-0.002912301958228151,0.2893824,-1.0667678000962075,0.0,0.0,0.0,-0.0261417763046486,57.55552,0.0,-2.9557461162697776e-05,0.0,0.01,-0.05363822831692305,0.0,-0.2111924387662632,-0.0018735294481174239,-0.013779323262897587,0.0,3.1816897534785267,-0.10840080628608868,-0.0027454276235473977,0.583442048,-0.022064309748487325,-0.0949884790169831,0.0859759495382541,7053.67,1769.823084,2074,472,-0.22172584452461588,-6.066644551555974e-08,4194,-6.427091780148297e-07,8699904,14548,-19.87369861602783,0.008389397,0.07918701171875,3.9170713067054748,-0.00864814740489237,0.9982388019561768,1.0012085437774658,0.2,0.00027106176,1.3395217657089233
-0.3036398990531084,0.005755285130186385,-0.5,0.0014767774652379255,-0.003253151628693255,0.2899968,-1.0487521190658784,0.0,0.0,0.0,-0.025158226812194026,57.62464,0.0,-2.9551244796780867e-05,0.0,0.01,-0.0513785196106715,0.0,-0.20474203171746652,-0.001839348084587921,-0.01359075204429996,0.0,2.9486435795384955,-0.10871907630246873,-0.0018139043613136438,0.583300736,-0.02168110584926996,-0.09413329071836264,0.07854895138595584,7055.69,1772.53718819,2078,473,-0.2067267634454388,-5.8840189427502287e-08,4194,-6.127738679631498e-07,8718336,14552,-19.872605895996095,0.011681492,0.10833740234375,3.318775844573975,-0.012999237910844386,0.9958285689353943,1.0011799335479736,0.2,0.00027100032,1.060333490371704
-0.2750683705030812,0.008424149538386666,-0.5,0.0014621291063829428,-0.0037503855775058684,0.2906112,-0.9495373091241509,0.0,0.0,0.0,-0.024745881398609813,57.69376,0.0,-2.557816317778881e-05,0.0,0.01,-0.04749750114063104,0.0,-0.17705551712935502,-0.0017349533403578738,-0.01218436224736999,0.0,2.6984428320920544,-0.10880132728190577,-0.002016300635051102,0.583159424,-0.020153207623484513,-0.09448278703861278,0.0782892579654235,7072.99,1781.38483594,2082,474,-0.20629580993457763,-5.344562285896676e-08,4194,-5.611172515890684e-07,8736768,14556,-19.868321323394774,0.0104332175,0.1408447265625,9.718506050109863,-0.001926814462058246,0.9974207878112793,1.0005452632904053,0.2,0.00027093888,3.464989423751831
-0.3040424932707404,0.001935833349659298,-0.5,0.00144531044902073,-0.0026030602037078803,0.2912256,-1.045568961548123,0.0,0.0,0.0,-0.025902053286172413,57.76288,0.0,-3.008344923053343e-05,0.0,0.01,-0.05210435850127984,0.0,-0.20609087036868118,-0.0018784823122809796,-0.013912441864385755,0.0,3.057473959915919,-0.10863888351428398,-0.0018724103534421858,0.583018112,-0.020042854167444665,-0.09458226014979838,0.08073872460865446,7076.77,1781.85789416,2087,475,-0.2122039175597304,-5.7062240778587466e-08,4194,-6.133717693259877e-07,8755200,14560,-19.867306900024413,0.008603903,0.0845947265625,5.168834459781647,-0.009053610905539244,0.9988559484481812,1.0006929636001587,0.2,0.00027087744,2.090033531188965
-0.31721671834869314,0.0025880931604365842,-0.5,0.0014187263020883417,-0.002229255662920574,0.29184,-1.0536627129362197,0.0,0.0,0.0,-0.02562618950314245,57.832,0.0,-2.9431540320463217e-05,0.0,0.01,-0.05237830175385253,0.0,-0.21136681161968926,-0.0018901964776690473,-0.013858340706033865,0.0,3.124784662616342,-0.10858457865328047,-0.002068302528107377,0.5828768,-0.01938807466937327,-0.09296273294936672,0.08227961211167505,7089.65,1783.0000909,2091,476,-0.21889969964151204,-5.289659132368751e-08,4194,-6.274415964674487e-07,8773632,14564,-19.86647710800171,0.010397132,0.09326171875,3.4362030029296875,-0.010677114420104772,0.998622477054596,1.0003716945648193,0.2,0.000270816,1.1277574300765991
-0.28247176471928814,0.004846732032947771,-0.5,0.0015028191135368412,-0.0018241210782434791,0.2924544,-0.9930993058730425,0.0,0.0,0.0,-0.025320110696461617,57.90112,0.0,-2.862564910930274e-05,0.0,0.01,-0.04793912908671938,0.0,-0.19578631584233475,-0.001794144306408699,-0.013050910690764441,0.0,2.8825867576846718,-0.10879632456769035,-0.0016625495451836666,0.582735488,-0.021358161070417058,-0.09468982753743878,0.0823817303751836,7165.27,1804.8266355100004,2096,477,-0.20769996003333271,-5.540275219023055e-08,4194,-5.99643388092677e-07,8792064,14568,-19.86192903518677,0.008770494,0.08096923828125,4.350985383987426,-0.009270244813524186,0.998123288154602,0.9998796582221985,0.2,0.00027075456,1.5124142169952393
-0.2885207979334267,0.0024437882495408213,-0.5,0.0019243680257608907,-0.0036342826254743463,0.2930688,-1.017990465327413,0.0,0.0,0.0,-0.02613703194811008,57.970240000000004,0.0,-3.0833387599922475e-05,0.0,0.01,-0.04552410385700233,0.0,-0.2007905264105041,-0.001910902436727314,-0.013684784433790313,0.0,3.153219810430442,-0.10865162647596904,-0.002368633840698209,0.582594176,-0.02208370532436088,-0.09295107075763709,0.09769728078815193,7168.86,1805.8776451,2100,478,-0.22194530884428218,-5.574816024374271e-08,4194,-6.243020988643188e-07,8810496,14572,-19.862196350097655,0.009508532,0.08216552734375,3.3528985023498534,-0.010006409976631403,0.9991593956947327,1.0001920461654663,0.2,0.00027069311999999997,1.2570546865463257
-0.2816291161665081,0.003614012643292518,-0.5,0.001761065294785011,-0.0013514407134304445,0.2936832,-0.9976050281290458,0.0,0.0,0.0,-0.02530416004180399,58.03936,0.0,-2.9538598225527218e-05,0.0,0.01,-0.04724577745930156,0.0,-0.20438639583572482,-0.00186737998667677,-0.0136217351618414,0.0,3.028702149584502,-0.10899969457052111,-0.0027064648532162416,0.582452864,-0.020955818117287615,-0.09247878810590326,0.09385268121831401,7181.74,1810.44628198,2104,479,-0.21989956259710303,-5.641713425330568e-08,4194,-6.273838514317063e-07,8828928,14576,-19.866978263854982,0.010131465,0.100927734375,2.9938650250434877,-0.011587772535858677,0.9977470636367798,1.0009193420410156,0.2,0.00027063168,0.9328774213790894
-0.2882887429027811,0.0029046318337599495,-0.5,0.001980249052091191,-0.0015906961246704061,0.2942976,-1.0165564526412363,0.0,0.0,0.0,-0.025112284627600193,58.10848,0.0,-3.017484139720599e-05,0.0,0.01,-0.04807385377185915,0.0,-0.2095555193689197,-0.0019294100892447534,-0.013961243720221847,0.0,3.089560222480857,-0.10861433665232902,-0.003284491412601271,0.582311552,-0.021665782259561932,-0.09558621208665956,0.09356499923753049,7179.39,1813.9235763300003,2109,480,-0.22809700447943834,-5.7551536967368346e-08,4194,-6.29851653427655e-07,8847360,14580,-19.869491386413575,0.013824205,0.15,1.896024364233017,-0.012624179036356509,0.9992010593414307,1.0006577968597412,0.2,0.00027057024,0.6239017844200134
-0.26000943275023075,0.008762325321526022,-0.5,0.0017985001904889941,-0.0011566714124961032,0.294912,-0.9673384920975442,0.0,0.0,0.0,-0.02487991003527283,58.1776,0.0,-2.7746752384195546e-05,0.0,0.01,-0.042769081239144885,0.0,-0.19303135969654447,-0.0018008013539223535,-0.012799156139245002,0.0,2.756622578043883,-0.10921783861836837,-0.0036965309670135785,0.58217024,-0.01922367168164681,-0.0965295992009648,0.0873342774249539,7190.17,1823.9936474300005,2113,481,-0.20905195565941212,-5.439084668246043e-08,4194,-5.973870848814256e-07,8865792,14584,-19.863944911956786,0.010882797,0.12685546875,13.240465331077576,-0.0023971436312422156,0.9938067197799683,1.0002034902572632,0.2,0.0002705088,9.035537719726562
-0.2855873544348311,0.0009513071828784348,-0.5,0.0019265381949177633,-0.003533647271170695,0.2955264,-0.9695265497845251,0.0,0.0,0.0,-0.026000488069578803,58.24672,0.0,-2.9685362268695122e-05,0.0,0.01,-0.0440868503146216,0.0,-0.19636013648840217,-0.0018963024119332543,-0.013508857923513222,0.0,3.0282377007190897,-0.10859131547059644,-0.005110761147867456,0.582028928,-0.02257673972378687,-0.0971330107704968,0.09482376421117007,7206.03,1832.9127257600003,2117,482,-0.21261607636140029,-5.29711054412284e-08,4194,-6.130456052805051e-07,8884224,14588,-19.86342658996582,0.005969179,0.02735595703125,7.65217137336731,-0.0046166955144144595,0.9982409477233887,1.000141978263855,0.2,0.00027044736,2.6539480686187744
-0.2932498760551357,0.0012383904493668203,-0.5,0.0017035566884765609,-0.0015070104434724068,0.2961408,-1.0015165462755347,0.0,0.0,0.0,-0.025630399594091278,58.31584,0.0,-3.102257618340425e-05,0.0,0.01,-0.04506776038140385,0.0,-0.20484470507711802,-0.0019448056004124587,-0.0139331267982896,0.0,3.1681708545016516,-0.10865081542439274,-0.0042818972652289185,0.581887616,-0.02118008093560737,-0.09223288762843485,0.09604071736661063,7208.2,1834.8347140700002,2122,483,-0.21586965603612426,-5.353129037609344e-08,4195,-6.266212888856878e-07,8902656,14592,-19.866609954833983,0.009825159,0.090087890625,3.0156703352928163,-0.011601772904396058,0.9984086155891418,1.0006860494613647,0.2,0.00027038592,0.9083041548728943
-0.28201854569792895,0.004161151216751366,-0.5,0.0015809440002259281,-0.001268025898348747,0.2967552,-1.0243819667026286,0.0,0.0,0.0,-0.02512966848986476,58.38496,0.0,-3.015381423970053e-05,0.0,0.01,-0.046492683980155776,0.0,-0.20689853473151784,-0.0019127816467251033,-0.013866703012519578,0.0,3.0336586761543356,-0.10908446722308995,-0.0036654223415874734,0.581746304,-0.022504243922683173,-0.09828476705161815,0.08261829275742172,7218.06,1839.1317125100004,2126,484,-0.21077273790916107,-5.643218899153283e-08,4195,-6.16041708004574e-07,8921088,14596,-19.867142391204833,0.011685124,0.114306640625,2.222076100111008,-0.011885999597143381,0.998135507106781,1.0006458759307861,0.2,0.00027032448,0.672806978225708
-0.31332515505645137,0.0007147110443222753,-0.5,0.0015006489379124509,-0.005087326356766021,0.2973696,-1.0080260964130003,0.0,0.0,0.0,-0.026076916526902874,58.454080000000005,0.0,-2.827565985771202e-05,0.0,0.01,-0.04705701306015351,0.0,-0.20399182233657803,-0.0019131186518126066,-0.013799971940604972,0.0,3.109060213157991,-0.10876452241003773,-0.005092198950627656,0.581604992,-0.022465752299788797,-0.09536651515379263,0.08765983076439011,7190.33,1838.3026401800003,2130,485,-0.2085437025648481,-5.412390049571734e-08,4195,-6.230742260131402e-07,8939520,14600,-19.86199560165405,0.01085406,0.12706298828125,4.392573189735413,-0.006956621873541735,0.9987583160400391,1.000117540359497,0.2,0.00027026304,1.3617370128631592
-0.28540909592328734,0.0023918635180647826,-0.5,0.0016449629426157724,-0.001988645799833143,0.297984,-0.9951888707409862,0.0,0.0,0.0,-0.025658501615935404,58.523199999999996,0.0,-2.8722978832414293e-05,0.0,0.01,-0.042281184176900265,0.0,-0.1990383097140619,-0.0019298312436398697,-0.013727052306434652,0.0,3.019691403629629,-0.1088171604705389,-0.004862569054271989,0.58146368,-0.020866434551156807,-0.1034710406618567,0.09182891181946501,7155.01,1837.1681412799999,2135,486,-0.20995704267307924,-5.266713980299457e-08,4195,-6.121449542027867e-07,8957952,14604,-19.866561889648438,0.014656668,0.1497802734375,34.9044216632843,-0.006158959487220272,0.9772348403930664,1.0012260675430298,0.2,0.0002702016,8.42306137084961
-0.30269113925099533,8.602201328686317e-12,-0.5,0.0016872806105917941,-0.002116547569231544,0.2985984,-1.0347212650060635,0.0,0.0,0.0,-0.02603606082766262,58.59232,0.0,-3.0821344720600794e-05,0.0,0.01,-0.0459659541476983,0.0,-0.21209600397333936,-0.0019774092140099424,-0.014456954121890344,0.0,3.225773320522984,-0.10864431227017897,-0.004385364218013444,0.581322368,-0.022321123247675465,-0.09597140783777751,0.09450220459160863,7155.12,1839.2880363499999,2139,487,-0.21197887602309992,-5.581179647667695e-08,4195,-6.420594628822249e-07,8976384,14608,-19.875948429107666,0.014199441,0.13829345703125,87.26138019561768,-0.0036235481849871574,0.9642317295074463,1.0015430450439453,0.2,0.00027014016,60.80955505371094
-0.2895101948990524,0.0021279533172523183,-0.5,0.001430119433078087,-0.001365002787982424,0.2992128,-1.0088198889249422,0.0,0.0,0.0,-0.025551975304220695,58.66144,0.0,-3.009228650245539e-05,0.0,0.01,-0.045787673401743986,0.0,-0.2042094395483956,-0.001959547989620892,-0.013993659345897948,0.0,3.0792458558309783,-0.10896791288237427,-0.004647404514633485,0.581181056,-0.022286652533768915,-0.10002831960023091,0.0921030193571316,7154.51,1845.58010489,2143,488,-0.21360628046813784,-5.6569169120969526e-08,4195,-6.121517087958487e-07,8994816,14612,-19.873055267333985,0.009360064,0.089404296875,3.773867702484131,-0.009701536898501218,0.9918583035469055,1.001044511795044,0.2,0.00027007872,0.9841858744621277
-0.2996764020436613,0.0034547922560903737,-0.5,0.0014084181651317824,-0.001735145701483513,0.2998272,-1.032911107870401,0.0,0.0,0.0,-0.02494286818711126,58.73056,0.0,-2.859088927348689e-05,0.0,0.01,-0.04708600699717023,0.0,-0.20497965287489972,-0.0019727213152140512,-0.014284535784418434,0.0,3.1221074405414297,-0.1092218845899587,-0.0048268623706771785,0.581039744,-0.020442071574236133,-0.09733785877953213,0.08094493679576772,7156.98,1849.7591472,2149,489,-0.20335876457621418,-5.562262865626541e-08,4192,-6.108595614261723e-07,9013248,14616,-19.864279365539552,0.0101709245,0.157861328125,10.458240652084351,-0.0016004555393010378,0.9948382377624512,1.0002285242080688,0.2,0.00027001728,2.300370216369629
-0.29252481344960835,0.0022816369742734975,-0.5,0.0013731533642082165,-0.0016469835439541687,0.3004416,-1.0430160762688074,0.0,0.0,0.0,-0.025673157575110402,58.79968,0.0,-3.045283467736165e-05,0.0,0.01,-0.04617829814977247,0.0,-0.2112414735003797,-0.0019577092497356156,-0.01429098910598128,0.0,3.1559040423404445,-0.10912181046376435,-0.004059194280885246,0.580898432,-0.022039190723312157,-0.10026360144228673,0.08849600958350569,7154.11,1852.3872894899998,2154,490,-0.20635300972438847,-5.816489885905196e-08,4192,-6.244135118408038e-07,9031680,14620,-19.8615665435791,0.010841133,0.10545654296875,2.8928223490715026,-0.010976816329639405,0.9987720847129822,1.0000393390655518,0.2,0.00026995584,0.9163312911987305
-0.28114768900942333,0.0008374677593820566,-0.5,0.0018386476957756612,-0.0013049179785108815,0.301056,-1.0047312427197592,0.0,0.0,0.0,-0.025621393610885397,58.8688,0.0,-2.9862391191932126e-05,0.0,0.01,-0.0456088316215204,0.0,-0.20780377502554115,-0.0019614082969824373,-0.014100824428623775,0.0,3.2018071592940593,-0.10907350059449283,-0.004771083197305618,0.58075712,-0.0219536591797166,-0.10419037779158428,0.0909438469103038,7157.0,1855.4334769799998,2158,491,-0.211922281028149,-5.6022412680642294e-08,4193,-6.279631216066759e-07,9050112,14624,-19.863968563079833,0.011313315,0.12352294921875,2.933918464183807,-0.009456159156979994,0.998293936252594,1.0004267692565918,0.2,0.0002698944,0.9727489352226257
-0.2836534279708433,0.004038609277214088,-0.5,0.0014067905560498023,-0.0026183902357135797,0.3016704,-1.0035534715884538,0.0,0.0,0.0,-0.024885651381115263,58.93792,0.0,-2.9074493259931703e-05,0.0,0.01,-0.04434290282181736,0.0,-0.2015960835489824,-0.0019431286966360174,-0.013899131195779006,0.0,2.9974375745966197,-0.10923928305972712,-0.003388869155273913,0.580615808,-0.020020536858749,-0.09855456144755091,0.08279038029937169,7182.14,1868.7211915300002,2162,492,-0.200222786173859,-5.231985084342684e-08,4193,-6.010234327913465e-07,9068544,14628,-19.8647762298584,0.01014151,0.0971435546875,3.524253761768341,-0.007587425375822932,0.9981033802032471,1.0002351999282837,0.2,0.00026983296000000003,1.06167733669281
-0.29271185968094304,0.00353953811686133,-0.5,0.0013905145687102857,-0.0018554522216113077,0.3022848,-1.0203498631757713,0.0,0.0,0.0,-0.025642062952324882,59.007039999999996,0.0,-2.9934757468457795e-05,0.0,0.01,-0.04645009582691277,0.0,-0.20464549085908879,-0.0019696342506192706,-0.01423515560030487,0.0,2.9776883295443834,-0.10899449784684377,-0.00344756566942966,0.580474496,-0.02044134142953743,-0.1047832548112597,0.07923430685937194,7219.13,1890.5625707400002,2167,493,-0.20784154311425468,-5.2239819575120576e-08,4193,-6.022444960980734e-07,9086976,14632,-19.86222162246704,0.008587249,0.07974853515625,5.134192442893982,-0.007655648177023977,0.99833744764328,1.0001448392868042,0.2,0.00026977152,1.506533145904541
-0.30780271917573954,0.004972015656718601,-0.5,0.001191947046512117,-0.0019055006268899888,0.3028992,-1.0238433802301967,0.0,0.0,0.0,-0.024763322387419476,59.07616,0.0,-2.75461677230961e-05,0.0,0.01,-0.04716702022927996,0.0,-0.20132784219609517,-0.001923153202515766,-0.01387980718423134,0.0,3.0156095034733266,-0.10900438850567708,-0.0039371551279994196,0.580333184,-0.02188307304727616,-0.10281841561418262,0.07648168228677445,7224.6,1894.50519898,2171,494,-0.19298481905312792,-5.509318434464509e-08,4193,-5.958888659573139e-07,9105408,14636,-19.863329887390137,0.0063708695,0.043212890625,38.05600652694702,-0.0034072156297042964,0.9908914566040039,1.0002155303955078,0.2,0.00026971008,6.934144020080566
-0.30318083689286973,0.0005954489261374958,-0.5,0.0015684657329176036,-0.0027427680405607033,0.3035136,-1.0406179356804384,0.0,0.0,0.0,-0.025665577569596,59.14528,0.0,-2.9489299857715662e-05,0.0,0.01,-0.04727659920714539,0.0,-0.2139021812514129,-0.0020089557524223724,-0.01450414005957555,0.0,3.204033739747355,-0.10898758015534914,-0.0033619056346450875,0.580191872,-0.020716341986220257,-0.10592988894239878,0.08660291547686136,7244.2,1901.9721985600002,2175,495,-0.20857251634420504,-5.53229446370422e-08,4193,-6.246378071251809e-07,9123840,14640,-19.86811923980713,0.011726147,0.126611328125,2.888461339473724,-0.01106937633594498,0.9989547729492188,1.0007127523422241,0.2,0.00026964864,0.8467077612876892
-0.2855308357402869,0.0031909310995485076,-0.5,0.001433917256589565,-0.0013597132864459935,0.304128,-1.0043269334604694,0.0,0.0,0.0,-0.025079097577710784,59.2144,0.0,-2.982012362435966e-05,0.0,0.01,-0.045232194067841396,0.0,-0.2052942864389064,-0.0020154244258510047,-0.01436430582825652,0.0,3.106747990794013,-0.10929143312578084,-0.004450380803026265,0.58005056,-0.023850458215997287,-0.10170767171920116,0.0868936754441948,7243.78,1903.36502514,2180,496,-0.20470454000292745,-5.5981190540057604e-08,4193,-6.039693358929952e-07,9142272,14644,-19.86948518753052,0.011416625,0.1355224609375,4.9450034379959105,-0.007568890182301402,0.9967094659805298,1.0007532835006714,0.2,0.0002695872,1.6075365543365479
-0.2877869505262046,0.0025516921376909133,-0.5,0.0015342860747801347,-0.001326619139743141,0.3047424,-0.9955357187193913,0.0,0.0,0.0,-0.024528442031274383,59.28352,0.0,-2.9144015872155245e-05,0.0,0.01,-0.04563761380374371,0.0,-0.20277218228981547,-0.0019902252032149305,-0.014209702093562164,0.0,3.067740666693734,-0.10933205733837434,-0.0035687556429743225,0.579909248,-0.021591623293456354,-0.10683699275561334,0.08861945311525336,7253.66,1905.85239753,2184,497,-0.21010668300208019,-5.373610963733141e-08,4193,-6.052977037763461e-07,9160704,14648,-19.871200847625733,0.008280091,0.08426513671875,3.5007007002830504,-0.006392724206671118,0.9987704753875732,1.001006007194519,0.2,0.00026952576,0.968396008014679
-0.2947401654969891,0.0010919634215822691,-0.5,0.0016769724930377884,-0.0014965667635098929,0.3053568,-1.0285921157489784,0.0,0.0,0.0,-0.025112153913919064,59.35264,0.0,-3.0869874905116954e-05,0.0,0.01,-0.04415420828026054,0.0,-0.2146726347618173,-0.0020559545041832373,-0.014764745208367815,0.0,3.265460792946742,-0.10932285412763686,-0.0037279422859809053,0.579767936,-0.02113886983814342,-0.10334476139443949,0.09326879620964951,7252.11,1910.01104429,2188,498,-0.20695492574877086,-5.727354043678521e-08,4193,-6.348481354276381e-07,9179136,14652,-19.87549772262573,0.013145509,0.14400634765625,2.7187012910842894,-0.011044285958632827,0.998903214931488,1.0015966892242432,0.2,0.00026946432,0.8242013454437256
-0.26633647296996027,0.0045112681559399265,-0.5,0.0016384526000668604,-0.001098892050019155,0.3059712,-0.9632351218693872,0.0,0.0,0.0,-0.024591817700698446,59.42176,0.0,-2.8634028177299917e-05,0.0,0.01,-0.041315250294050115,0.0,-0.19702691840547037,-0.0019648163248165203,-0.013772114088452515,0.0,2.934276061902696,-0.1093791626941702,-0.0034324213362010047,0.579626624,-0.02029109362682247,-0.10777361191415111,0.09035694115196488,7242.28,1917.0936201700003,2193,499,-0.20793802172986106,-4.90462392642382e-08,4193,-5.932590551153853e-07,9197568,14656,-19.875279331207274,0.008728011,0.10408935546875,2.4862075626850126,-0.008721471310127526,0.997931182384491,1.001550316810608,0.2,0.00026940288,0.6987229585647583
-0.28331496803267986,0.005189767617314082,-0.5,0.0015706358632693689,-0.0018352434191102576,0.3065856,-1.0078050623414492,0.0,0.0,0.0,-0.02470873488733027,59.490880000000004,0.0,-2.9614627184667423e-05,0.0,0.01,-0.04137856811500895,0.0,-0.1957513270370283,-0.00199382229119623,-0.014044749866493175,0.0,2.9662355513611693,-0.10917117400090431,-0.002875308160919241,0.579485312,-0.022323108422372073,-0.10895492012552183,0.08241919018603205,7245.67,1925.4634836900002,2197,500,-0.19369126941921308,-5.580571179120801e-08,4193,-5.832485632112177e-07,9216000,14660,-19.87233066558838,0.009339767,0.0845947265625,30.96939013004303,-0.003065976849757135,0.992781400680542,1.0010178089141846,0.2,0.00026934144,3.3882718086242676
