reward_terms/ang_xy,reward_terms/air_time,reward_terms/angmom,curriculum/stance_ratio,reward_terms/assist_pen,reward_terms/energy,reward_terms/residual,reward_terms/stance,rollout/ep_rew_mean,reward_terms/height,reward_terms/fwd_speed,reward_terms/coef_rate,reward_terms/time,curriculum/ctrl_jitter_ms,rollout/ep_len_mean,time/iterations,reward_terms/phase_contact,reward_terms/hip_roll,reward_terms/overrun,reward_terms/alive,reward_terms/action_rate,reward_terms/lat_vel,time/fps,reward_terms/stance_time,reward_terms/clearance,reward_terms/motor_vel,reward_terms/foot_ahead,time/total_timesteps,curriculum/ctrl_drop_prob,reward_terms/stop,reward_terms/upright,reward_terms/foot_slip,curriculum/sprint_dist_m,curriculum/ent_coef,reward_terms/torque,time/time_elapsed,curriculum/eff_scale,reward_terms/vz,train/entropy_loss,train/learning_rate,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/std,train/clip_range,train/clip_fraction,train/loss,train/approx_kl,train/n_updates
-0.25553815413085845,1.9531182867164414e-05,-0.12391698055017882,0.6420512,0.0,-0.0014500402731067758,-0.10383293610191194,-0.011812123328328986,-135.49364738,-0.08652042629491347,1.345055260905677,-1.0632264404262235,-0.5,0.0,205.3,451,-0.4552337264903766,-0.09329288582251813,0.0,0.0,-0.1231846194520619,-1.7245429637640236e-08,4471,-0.005360758236040258,0.10133346699441016,-0.00019695281466987786,0.00015063993908383141,8312832,0.0,0.0,-0.3655781036899,-0.7129219410465247,30.184,0.01,-0.016813678552557526,1858,0.03456,-0.2946302207026627,-34.06329917907715,0.000279264,0.9472290277481079,1.267830204963684,-0.02080801243428141,1.0012314319610596,0.2,0.198583984375,0.25581368803977966,0.019058842,8994
-0.2563421048086755,1.9531163464610774e-05,-0.12204666344927752,0.642033536,0.0,-0.0014541466388530687,-0.1038889341189291,-0.013644604417559304,-135.47075238,-0.08520050842997937,1.2967371888882733,-1.0694222727691982,-0.5,0.0,200.5,452,-0.4552363538415151,-0.09267555095513201,0.0,0.0,-0.12335258191961583,-1.7287070476698586e-08,4471,-0.005117838733389767,0.10228414949153547,-0.00019816761466581506,0.0001531730738328623,8331264,0.0,0.0,-0.3670019249013355,-0.7094094507726297,30.195520000000002,0.01,-0.016913998944734485,1863,0.0346368,-0.2900769164612041,-34.0682991027832,0.00027921792,0.9505777359008789,1.1665365546941757,-0.02423958693398163,1.0013008117675781,0.2,0.21751708984375,0.17311692237854004,0.020622827,8998
-0.24936747345811985,5.2083167247474194e-05,-0.12250297056748553,0.642015872,0.0,-0.0014501075661256676,-0.10391066089168452,-0.017844281789641134,-137.62917984,-0.08650585385028453,1.3513636279301364,-1.0595711927009637,-0.5,0.0,212.4,453,-0.4448796900507879,-0.09351951231213472,0.0,0.0,-0.12469294206564932,-1.7195549035081774e-08,4471,-0.007554356091228935,0.10707853091047737,-0.00019685814631502385,0.00019144734463347112,8349696,0.0,0.0,-0.3682986715127934,-0.7047517700690139,30.20704,0.01,-0.01673224832464617,1867,0.0347136,-0.3055476918034427,-34.06852684020996,0.00027917184,0.9429176449775696,1.3883476376533508,-0.021390199096640573,1.0013329982757568,0.2,0.18824462890625,0.2217985987663269,0.018949633,9002
-0.2581323873461165,2.0616260978082817e-05,-0.12486112445420898,0.6419982080000001,0.0,-0.0014649040826258128,-0.10384845140059785,-0.008058049871255645,-136.31733243,-0.0837520069384544,1.3096989466334956,-1.0670342157009478,-0.5,0.0,207.2,454,-0.45301550941489704,-0.09454256671095695,0.0,0.0,-0.12436683917755688,-1.812201586954211e-08,4472,-0.006527475610103768,0.10159983641106647,-0.0001985207974328773,0.00013789185905782448,8368128,0.0,0.0,-0.35605287638951943,-0.7130888843124922,30.21856,0.01,-0.017000121082763994,1871,0.0347904,-0.2973345801298585,-34.06895027160645,0.00027912575999999997,0.9514297246932983,1.0876583755016327,-0.026352980826050042,1.0013504028320312,0.2,0.18778076171875,0.06302902102470398,0.019289097,9006
-0.2597076586210272,2.8754274050394695e-05,-0.11561291857547566,0.641980544,0.0,-0.001494564127174102,-0.10400442036660466,-0.009902291642275672,-135.65746445000002,-0.08191497426563595,1.3019099667086669,-1.0795818442828233,-0.5,0.0,204.68,455,-0.4569388787300251,-0.09154397885038072,0.0,0.0,-0.12387986416125107,-1.7619782310530688e-08,4472,-0.0034492763354339534,0.1062022350813454,-0.00020624738843289938,0.00012259808555704715,8386560,0.0,0.0,-0.34693946762375566,-0.6973466607801353,30.23008,0.01,-0.017350662931949094,1875,0.0348672,-0.2842114426240575,-34.066680145263675,0.00027907968,0.9515417814254761,1.110029512643814,-0.021162200556136667,1.0011714696884155,0.2,0.1828369140625,0.1066352128982544,0.016309004,9010
-0.25680193228294285,3.526464570313692e-05,-0.12332907928932843,0.64196288,0.0,-0.0014924010742283502,-0.10394569588972669,-0.011766774837572732,-134.91456007,-0.0869069045588759,1.3337133163013108,-1.0826124755005755,-0.5,0.0,202.06,456,-0.45433309754499285,-0.08933015032411576,0.0,0.0,-0.12457263734380744,-1.7515539978275698e-08,4472,-0.0036947739637172264,0.10248901756087182,-0.0002033997371798903,0.00021834316803762016,8404992,0.0,0.0,-0.36687442453568475,-0.7092886934142735,30.2416,0.01,-0.01730253951503072,1879,0.034944,-0.2975650981901186,-34.067945671081546,0.00027903359999999997,0.9472252130508423,1.2786629855632783,-0.021345315565122293,1.0013654232025146,0.2,0.18123779296875,0.18843016028404236,0.01904518,9014
-0.25355582080957517,5.6965926584477224e-05,-0.12218297209557755,0.641945216,0.0,-0.0014765553595785564,-0.10426089418482472,-0.008847662637726142,-134.26821017999998,-0.08784680682915338,1.3515169189559906,-1.0497211543086002,-0.5,0.0,204.32,457,-0.45049286858355814,-0.09691298316063425,0.0,0.0,-0.12412672003553643,-1.7465031940471628e-08,4472,-0.0036439129002650995,0.10963147902423781,-0.00020245326894092038,0.00017501156168462352,8423424,0.0,0.0,-0.3759607518027013,-0.6859009371192956,30.25312,0.01,-0.017258124603761815,1883,0.0350208,-0.30842499824431774,-34.0668249130249,0.00027898752,0.9385865926742554,1.485271954536438,-0.022657238587271422,1.0012810230255127,0.2,0.18184814453125,0.2766132354736328,0.017002722,9018
-0.2513867469222363,4.177504645970961e-05,-0.12868874203140374,0.6419275520000001,0.0,-0.0014533086375823577,-0.10397009875632585,-0.015453655081828253,-134.83782730999997,-0.09153738681679954,1.3696163372370358,-1.057978243035202,-0.5,0.0,205.54,458,-0.44401686240192384,-0.09663642734545261,0.0,0.0,-0.12190732359309069,-1.771096375502595e-08,4472,-0.0026174378904720973,0.10395415807161287,-0.00019793017478615885,0.00022461531837474796,8441856,0.0,0.0,-0.3697117713979292,-0.6957400986713892,30.26464,0.01,-0.017055104216417028,1887,0.0350976,-0.31828874183989925,-34.068420028686525,0.00027894144,0.9617742300033569,0.9794170796871186,-0.02045941137475893,1.0014748573303223,0.2,0.18248291015625,0.04051569104194641,0.016043015,9022
-0.2554907661630315,4.5030241987357535e-05,-0.12945652771497257,0.641909888,0.0,-0.001472748103783217,-0.10418945118632089,-0.012598590720822665,-134.83170543000003,-0.09476402717072824,1.3929905061301562,-1.06524554850754,-0.5,0.0,205.06,459,-0.43710763117236573,-0.09540732401091442,0.0,0.0,-0.1224012046501575,-1.7424972007276284e-08,4472,-0.0037316657479904178,0.11398789901309862,-0.00020053521261726765,0.00011545944784970751,8460288,0.0,0.0,-0.39468078600772055,-0.6854311209224565,30.27616,0.01,-0.017116883612318466,1891,0.0351744,-0.31717356865191815,-34.067483520507814,0.00027889536,0.9519017338752747,1.3338679134845735,-0.020306967187207193,1.0013296604156494,0.2,0.20078125,0.16316825151443481,0.01943092,9026
-0.248228462991799,3.8519821828231215e-05,-0.11797925765066676,0.641892224,0.0,-0.0014876240874349474,-0.1040258433168023,-0.009517502798099008,-135.47886968000003,-0.08509936241892253,1.335714531924025,-1.07677549863402,-0.5,0.0,205.66,460,-0.4582990963954248,-0.08926423282761481,0.0,0.0,-0.12371037950699365,-1.7777297046860294e-08,4472,-0.00571978041908652,0.10561852544229239,-0.00020350038322996785,0.00012328280763330366,8478720,0.0,0.0,-0.3624572205734105,-0.6887433163490632,30.28768,0.01,-0.017343368594872347,1895,0.0352512,-0.28929742026115407,-34.06263275146485,0.00027884928,0.9509029984474182,1.3538540482521058,-0.02176799209555611,1.0009808540344238,0.2,0.1875244140625,0.269240140914917,0.01943235,9030
-0.2554606938707559,4.720037880664071e-05,-0.12375003326780604,0.64187456,0.0,-0.0014882850628832392,-0.1041049217529715,-0.009946197487861753,-134.99284412999998,-0.0856420398336777,1.3240572760398392,-1.0799082313009352,-0.5,0.0,202.82,461,-0.4489795045998177,-0.08928459772823902,0.0,0.0,-0.12389901378224878,-1.7903916367124913e-08,4472,-0.005715169410298889,0.10255175411515072,-0.00020115649117912393,0.00021907682305893924,8497152,0.0,0.0,-0.3640162133350301,-0.7005245174774387,30.2992,0.01,-0.01744343332548057,1899,0.035328,-0.2941730436832296,-34.063225173950194,0.0002788032,0.9529454708099365,1.245767778158188,-0.023722895374521612,1.0014290809631348,0.2,0.2129150390625,0.17205938696861267,0.020480309,9034
-0.2602197303138487,2.6584088724727433e-05,-0.11943163392116486,0.6418568960000001,0.0,-0.0015308199752928184,-0.10409627598177501,-0.008431933060826643,-136.13088084999998,-0.0817864819673995,1.2288751887151568,-1.0981820306572476,-0.5,0.0,200.07,462,-0.4627730923352133,-0.08709230374329507,0.0,0.0,-0.12222288987848105,-1.7861827767048403e-08,4472,-0.0043292661123107085,0.10532157717269838,-0.00021122617110809833,0.00017874646752280202,8515584,0.0,0.0,-0.36052719669176964,-0.6882453955170854,30.31072,0.01,-0.017474688823558314,1903,0.0354048,-0.2883304600992627,-34.06975746154785,0.00027875712,0.9446054697036743,1.4087936341762544,-0.01994969379156828,1.0016001462936401,0.2,0.20072021484375,0.31076738238334656,0.018127505,9038
-0.2503752400141815,3.580714110285044e-05,-0.12003376207892992,0.641839232,0.0,-0.001513632038152382,-0.10431861010493404,-0.008148046692565072,-133.95835066,-0.08886555932568181,1.38386922060831,-1.0609621346505476,-0.5,0.0,201.75,463,-0.44364697626985083,-0.09497274095598118,0.0,0.0,-0.12189403614915403,-1.7748308147537575e-08,4472,-0.0030206763428092622,0.11427144699425137,-0.00020610200269736035,0.00021180578634633784,8534016,0.0,0.0,-0.3729789126204003,-0.690794386511805,30.32224,0.01,-0.017824533529213413,1908,0.0354816,-0.30270882737781146,-34.070449638366696,0.00027871104,0.9224513173103333,1.8046920239925384,-0.019233541958965362,1.0015966892242432,0.2,0.16436767578125,0.3180779814720154,0.015865318,9042
-0.2625038558776535,5.913612161142131e-05,-0.13079259042738844,0.641821568,0.0,-0.0014933508166493077,-0.10407509308685028,-0.007621356043298176,-135.70087759999998,-0.0924647074203198,1.3569296502824297,-1.0578854513599683,-0.5,0.0,208.58,464,-0.4433142929184987,-0.09072225729042717,0.0,0.0,-0.12234540201173146,-1.7655627772785963e-08,4472,-0.00455984298120408,0.10990179937861987,-0.00020522703556884197,0.00014931990554104379,8552448,0.0,0.0,-0.3936988348486017,-0.6961522704827674,30.333759999999998,0.01,-0.017418953989449624,1912,0.0355584,-0.31655041162079844,-34.073034858703615,0.00027866496,0.9449612498283386,1.3675264179706574,-0.022393593587912618,1.0016686916351318,0.2,0.20086669921875,0.22282972931861877,0.01869016,9046
-0.25446506931974766,3.960488053659598e-05,-0.1249463284006509,0.641803904,0.0,-0.0015062054729553303,-0.10405952188387554,-0.0048017477415473455,-135.70525922000002,-0.09285415942787002,1.3803423159403212,-1.067564516455542,-0.5,0.0,207.37,465,-0.43198973552262837,-0.09119800641929546,0.0,0.0,-0.12236370928971844,-1.7825785146916364e-08,4472,-0.00665592403351588,0.11113876047024192,-0.00020496216737854323,0.0002198563735924776,8570880,0.0,0.0,-0.3888454331767848,-0.6875314097979538,30.34528,0.01,-0.017418331673858044,1916,0.0356352,-0.3092028448394977,-34.068587684631346,0.00027861887999999996,0.9552017450332642,1.0561631083488465,-0.020443425374105574,1.001209020614624,0.2,0.1891845703125,0.09090593457221985,0.01803821,9050
-0.26360666345736006,3.309449918257693e-05,-0.1262267104752108,0.6417862400000001,0.0,-0.0015129284505037647,-0.10391547892435242,-0.007337718641810081,-137.05386923,-0.08448518239554431,1.326251987964409,-1.0722554232055839,-0.5,0.0,214.8,466,-0.45308508562892996,-0.09229896546751344,0.0,0.0,-0.12369737022538081,-1.8295017926703117e-08,4472,-0.005712997609710631,0.10785044358107317,-0.00020647243026804686,0.00015955735081505377,8589312,0.0,0.0,-0.3677965001322817,-0.6955692031158853,30.3568,0.01,-0.017770945843794895,1920,0.035712,-0.29420947950100707,-34.06337566375733,0.0002785728,0.9500935673713684,1.2682166874408722,-0.01921356307575479,1.00077486038208,0.2,0.166552734375,0.26908284425735474,0.015577948,9054
-0.2575051444575266,1.3563296912858883e-05,-0.1250390502682932,0.641768576,0.0,-0.0015070029019090814,-0.10417168078608859,-0.006396372501279068,-135.33052884,-0.0894782016739342,1.362186559792796,-1.0585945215869261,-0.5,0.0,207.42,467,-0.435941753785436,-0.08893788550762366,0.0,0.0,-0.12304944740992357,-1.7925654371701768e-08,4472,-0.0030408844403508636,0.11571520236234632,-0.0002055670932738082,0.00029956360001121837,8607744,0.0,0.0,-0.3842002984655439,-0.6753773259405789,30.36832,0.01,-0.017769939371763143,1924,0.0357888,-0.3021558542032082,-34.067735862731936,0.00027852672,0.9601651430130005,0.9862237185239792,-0.02260355750331655,1.0015711784362793,0.2,0.181884765625,0.03027835488319397,0.019589325,9058
-0.2562868585796532,4.340254236012697e-06,-0.12240569464256297,0.641750912,0.0,-0.0015507974410600047,-0.10382740255426404,-0.006179216360442542,-135.04317208999998,-0.0880892031285037,1.2965630326286037,-1.074872272532987,-0.5,0.0,203.5,468,-0.45892003550819344,-0.08964938504582072,0.0,0.0,-0.12255372228252935,-1.82637185125589e-08,4473,-0.006950115071958862,0.10336608642810953,-0.0002120919921200893,0.00011004210608223832,8626176,0.0,0.0,-0.3693500426632754,-0.6966396980574748,30.37984,0.01,-0.018028193792389256,1928,0.0358656,-0.2989258512587756,-34.07426567077637,0.00027848064,0.9558550715446472,1.1791224956512452,-0.02323930835118517,1.0017638206481934,0.2,0.2059814453125,0.1444694995880127,0.01930983,9062
-0.2530535695207156,2.44139713079979e-05,-0.11887072303723895,0.641733248,0.0,-0.0015217603567425839,-0.1039341961869667,-0.011084554907494222,-135.74717101,-0.08188318796197298,1.3049087743352017,-1.0695195048054926,-0.5,0.0,208.53,469,-0.44690619258884223,-0.08851341386386154,0.0,0.0,-0.12342812663085476,-1.8039991302265082e-08,4473,-0.00786862122185994,0.10549981235520968,-0.00020728315891478013,0.00016175826016320027,8644608,0.0,0.0,-0.34672311765510305,-0.6889340333602244,30.39136,0.01,-0.017796087174061073,1932,0.0359424,-0.28688144710203206,-34.06880054473877,0.00027843455999999997,0.9481983184814453,1.3189875602722168,-0.023320364230312408,1.0012389421463013,0.2,0.20701904296875,0.13279560208320618,0.021610416,9066
-0.2623015940523533,4.286012457062801e-05,-0.12749504335753203,0.6417155840000001,0.0,-0.0015440446625470605,-0.10368740351908295,-0.008092076836470043,-136.30469731000002,-0.08620473986569877,1.3242663698184267,-1.068783594641506,-0.5,0.0,206.86,470,-0.448328795974015,-0.08573943612753737,0.0,0.0,-0.12306371707736778,-1.8238322446249492e-08,4473,-0.005126519660633575,0.10240362362485073,-0.00020987925333969937,0.00019425148952105476,8663040,0.0,0.0,-0.36144666316324625,-0.7028703836327419,30.40288,0.01,-0.01805071428814816,1936,0.0360192,-0.2988521157888899,-34.06440658569336,0.00027838848,0.946722149848938,1.3440923988819122,-0.02251343148527667,1.001185655593872,0.2,0.201123046875,0.20179155468940735,0.019913789,9070
-0.2562117417897841,1.8988619558513165e-05,-0.1264003013708867,0.64169792,0.0,-0.0015116003104705279,-0.1042099068667416,-0.004578610045114801,-134.6425332,-0.08939839062864435,1.3598891203462864,-1.0486357473881922,-0.5,0.0,206.18,471,-0.4428454659987554,-0.090050190271852,0.0,0.0,-0.12156500103626088,-1.7933135482970364e-08,4473,-0.003051329025765881,0.10517526137234373,-0.00020780846405881462,0.00016794413159107162,8681472,0.0,0.0,-0.3657297571060199,-0.6891372829254803,30.4144,0.01,-0.017847061399151376,1940,0.036096,-0.30326609804891214,-34.067463874816895,0.00027834240000000003,0.9459021687507629,1.3577161729335785,-0.021997655252926053,1.0013967752456665,0.2,0.2065673828125,0.19334790110588074,0.021154255,9074
-0.2598638823192856,6.673159077763557e-05,-0.12937642212518152,0.641680256,0.0,-0.001543728337656339,-0.10407725712739843,-0.0057079092361493715,-136.82879742,-0.08490801658126212,1.2806643631073833,-1.070848025097102,-0.5,0.0,211.13,472,-0.44567016919751773,-0.09055536241964214,0.0,0.0,-0.12348138969819596,-1.835638229356487e-08,4473,-0.010175210420533808,0.11521973908563592,-0.00021033333689131147,0.00021263845041523307,8699904,0.0,0.0,-0.37571696855724235,-0.6822781006674353,30.425919999999998,0.01,-0.018151077393166563,1944,0.0361728,-0.3006645791728675,-34.06850624084473,0.00027829632,0.9563930034637451,1.1196144014596938,-0.02145465207286179,1.0013638734817505,0.2,0.1984130859375,0.13329896330833435,0.020842958,9078
-0.25114897851832174,5.9136131312698126e-05,-0.12401060992806895,0.641662592,0.0,-0.0015208608286773745,-0.10413435904872388,-0.009781081395640163,-136.48656334,-0.09030424523457839,1.38939439322128,-1.0569492990753158,-0.5,0.0,212.16,473,-0.43113717414432345,-0.08742057452510124,0.0,0.0,-0.12303286284394699,-1.812092684171297e-08,4473,-0.00339217578423106,0.11215927708986644,-0.0002052647234189243,0.00016428895686073774,8718336,0.0,0.0,-0.37683723738088315,-0.6765849920748055,30.43744,0.01,-0.01797218800361515,1948,0.0362496,-0.31639662319086725,-34.06756191253662,0.00027825024,0.9557346105575562,1.1292180061340331,-0.0243490650318563,1.0013704299926758,0.2,0.2320556640625,0.11743271350860596,0.02420435,9082
-0.25671379987661275,6.239125893140833e-05,-0.12715540933483263,0.6416449280000001,0.0,-0.00155339214074808,-0.10422766134395545,-0.008015666972024441,-135.32638172999998,-0.09568292385993718,1.3984479323560142,-1.0462796432666335,-0.5,0.0,210.32,474,-0.42974443900600523,-0.09292550939807448,0.0,0.0,-0.12078671827201129,-1.8383992956881052e-08,4473,-0.00235905916229563,0.11731257879055142,-0.0002122254975883786,0.0001922224112951952,8736768,0.0,0.0,-0.40021302897674593,-0.664570312897651,30.44896,0.01,-0.01840450786330701,1953,0.0363264,-0.3262260584187209,-34.0669807434082,0.00027820415999999995,0.96033775806427,1.0183940708637238,-0.025331086956430226,1.0012359619140625,0.2,0.2033447265625,0.11559915542602539,0.021037664,9086
-0.24055477784315663,1.302078211059173e-05,-0.1180436216999417,0.641627264,0.0,-0.0015141295716285031,-0.10434193160578481,-0.0048757948360670204,-135.09302966,-0.08393045005181915,1.3259672626411547,-1.0681873281002425,-0.5,0.0,209.92,475,-0.45653107177293123,-0.08852274238661939,0.0,0.0,-0.123716382792536,-1.7332144200545336e-08,4473,-0.005876841975906346,0.10270025167125715,-0.00020375986735441843,0.00019000584592763253,8755200,0.0,0.0,-0.345808227208211,-0.705041485405676,30.46048,0.01,-0.018047600202167745,1957,0.0364032,-0.28437165938158404,-34.06580696105957,0.00027815808,0.9711776971817017,0.7747575581073761,-0.025367408921010793,1.0013903379440308,0.2,0.2017822265625,-0.053101152181625366,0.022485819,9090
-0.2549898098869473,2.549900091253221e-05,-0.12136783787347419,0.6416096,0.0,-0.0015520370365335935,-0.10433288428888626,-0.0068909558428104055,-134.74277023,-0.09262700415438331,1.3711283661677411,-1.0737397756075897,-0.5,0.0,204.39,476,-0.446377006097057,-0.08823295246626267,0.0,0.0,-0.12282260223575084,-1.7916832792263976e-08,4473,-0.003168652180142494,0.10683394275515384,-0.0002099811993020363,0.00016410921648385584,8773632,0.0,0.0,-0.37134634488436974,-0.6876687699914881,30.472,0.01,-0.018303535782762084,1961,0.03648,-0.2992380704236028,-34.06497440338135,0.000278112,0.9618911147117615,0.9469016641378403,-0.02520083773415536,1.0014491081237793,0.2,0.2264404296875,-0.003745436668395996,0.022646964,9094
-0.2541068727762104,2.821169133918981e-05,-0.12447087506115463,0.641591936,0.0,-0.0015523677344011244,-0.10409500327411249,-0.004222924149048774,-135.1186807,-0.08829258477616879,1.363874433472253,-1.0455381348467312,-0.5,0.0,210.55,477,-0.43475172067118933,-0.0888187991646679,0.0,0.0,-0.12299263034036206,-1.8097935956195136e-08,4473,-0.006972492462308664,0.10360814156448189,-0.00021110406937205854,0.00026757279492066975,8792064,0.0,0.0,-0.3613159829063196,-0.6922389837858263,30.48352,0.01,-0.01835956568120323,1965,0.0365568,-0.3009330615405006,-34.0672248840332,0.00027806592,0.9576576352119446,1.1017602503299713,-0.023563276138156654,1.0017046928405762,0.2,0.2541259765625,0.19537785649299622,0.02428796,9098
-0.26169541593057427,2.6584127529834706e-05,-0.12734751157773197,0.6415742720000001,0.0,-0.0015697718997239197,-0.104099639663957,-0.007766884137678864,-133.01497736000002,-0.09386223299130157,1.3888194657101165,-1.046602054197805,-0.5,0.0,203.83,478,-0.43697266880711105,-0.08838777323930844,0.0,0.0,-0.12186867118719613,-1.7989993085275884e-08,4473,-0.002575394073371879,0.11014310879258164,-0.00021574702123793526,0.00025380146044012814,8810496,0.0,0.0,-0.3782895193986023,-0.67145749433555,30.49504,0.01,-0.01841806218592396,1969,0.0366336,-0.30952327991816375,-34.06348476409912,0.00027801983999999996,0.9673926830291748,0.8316166222095489,-0.022674302035011352,1.0012558698654175,0.2,0.21890869140625,-0.015315830707550049,0.022206705,9102
-0.25714409555251355,4.1775056160986423e-05,-0.11889830349240627,0.641556608,0.0,-0.0015758713808279945,-0.10394611093765067,-0.0038045539104153495,-133.3451623,-0.08610914427668485,1.3318474708759986,-1.045878916375472,-0.5,0.0,202.3,479,-0.4462210457932135,-0.08525018707669124,0.0,0.0,-0.12264663262328684,-1.849515278082038e-08,4473,-0.0025747145377358217,0.09838688509722306,-0.0002178077096614972,0.00017607102714891238,8828928,0.0,0.0,-0.3511216201385097,-0.6774008498071827,30.50656,0.01,-0.0184188071382914,1973,0.0367104,-0.29168225069774056,-34.06551265716553,0.00027797376,0.9581499695777893,1.1538621187210083,-0.022036342113278807,1.0013961791992188,0.2,0.2151123046875,0.08535969257354736,0.01940906,9106
-0.25610187014222463,3.7977268220856786e-05,-0.1181719372995415,0.641538944,0.0,-0.0015675690019005166,-0.10415581595626536,-0.007198465755960618,-133.33832954,-0.08784387030569658,1.3485382377242614,-1.0511813752588637,-0.5,0.0,204.98,480,-0.43204719338217656,-0.0883505678608978,0.0,0.0,-0.12205289482026324,-1.8575632505718045e-08,4473,-0.002670471986574638,0.11419830692456302,-0.00021562871787609393,0.00021719608142151925,8847360,0.0,0.0,-0.37169629187922726,-0.6728298659989045,30.518079999999998,0.01,-0.01866195452510242,1977,0.0367872,-0.30993476205642323,-34.06026840209961,0.00027792767999999996,0.9545844197273254,1.1965104043483734,-0.021193447022233157,1.0009310245513916,0.2,0.17786865234375,0.14744052290916443,0.016755192,9110
-0.2621683392782664,2.4413942204167444e-05,-0.12629909892014488,0.64152128,0.0,-0.001584260217259265,-0.10399667939900265,-0.004003988833120354,-134.48765766,-0.08981647648230554,1.3385459916682212,-1.042100417494666,-0.5,0.0,205.31,481,-0.4374722089241548,-0.0865507742047657,0.0,0.0,-0.12267273393406544,-1.815067310153136e-08,4473,-0.003180181976252546,0.11093921548606459,-0.00021707749435623765,0.0001464982300610074,8865792,0.0,0.0,-0.37519478598860473,-0.6928748983773321,30.529600000000002,0.01,-0.018626475837299154,1981,0.036864,-0.31024005686320694,-34.057068061828616,0.0002778816,0.9564732313156128,1.2223803460597993,-0.019502515764907004,1.000724196434021,0.2,0.17464599609375,0.23138561844825745,0.017788976,9114
-0.26078311446200936,3.038186696358025e-05,-0.13319376580103065,0.641503616,0.0,-0.0015453641056450546,-0.10429542909310548,-0.004694007844824004,-133.64893917,-0.09375324947902007,1.39513613367142,-1.02471692351124,-0.5,0.0,203.31,482,-0.4411872369745988,-0.08510650412798859,0.0,0.0,-0.12232837780364594,-1.7553234539430736e-08,4473,-0.004330218659662124,0.10321755022833905,-0.00021041144163719361,0.00014403316402480435,8884224,0.0,0.0,-0.37934977041642104,-0.7027255522113667,30.54112,0.01,-0.01828898971652399,1985,0.0369408,-0.3149407863758229,-34.06089420318604,0.00027783551999999997,0.9593023657798767,1.0880783796310425,-0.023046027892269193,1.0012016296386719,0.2,0.1853271484375,0.06533941626548767,0.019189846,9118
-0.2663088874719796,3.580717990795771e-05,-0.12639819966061167,0.641485952,0.0,-0.0016010807106833797,-0.10407650419745831,-0.003321824266775007,-133.42742653999997,-0.09046420185373039,1.3622057633248603,-1.0495845020520247,-0.5,0.0,199.62,483,-0.4487065593562974,-0.08493041743856458,0.0,0.0,-0.1233767717131255,-1.8179609222548665e-08,4473,-0.0029185466393957743,0.10593706453080241,-0.00021867684038502798,0.00018002911957744577,8902656,0.0,0.0,-0.37191412155567494,-0.7028815411275916,30.55264,0.01,-0.018739372920482028,1989,0.0370176,-0.3048190412938923,-34.06435699462891,0.00027778944,0.9583566784858704,1.2407026171684266,-0.02170482138171792,1.0011954307556152,0.2,0.2117431640625,0.2498834729194641,0.021826705,9122
-0.252762577698937,5.967864611496528e-05,-0.12099497508166092,0.641468288,0.0,-0.0015744626860740114,-0.10420569195155198,-0.0054515058268605095,-132.7164014,-0.09047090018386159,1.385276366434915,-1.0399927222104295,-0.5,0.0,205.73,484,-0.43920357522775644,-0.0846920956234492,0.0,0.0,-0.12260032057736467,-1.785734586238612e-08,4473,-0.004956302409280195,0.10759332745715464,-0.00021447582340504667,0.0002155614624343009,8921088,0.0,0.0,-0.3626937849885251,-0.6839186231626462,30.56416,0.01,-0.018663805320044795,1993,0.0370944,-0.3081919476780377,-34.06529865264893,0.00027774335999999997,0.9451239705085754,1.54460511803627,-0.019996699690818787,1.0012555122375488,0.2,0.20775146484375,0.3006400465965271,0.01927251,9126
-0.2597210256953889,4.1232502553611994e-05,-0.12713504726219405,0.641450624,0.0,-0.0015945152640391776,-0.1040462752781831,-0.005981627335447273,-131.99648898,-0.09359544623542966,1.3812162124457175,-1.0463627541334075,-0.5,0.0,197.39,485,-0.4318118250401464,-0.0845566619918093,0.0,0.0,-0.12288633746858567,-1.774876398339615e-08,4474,-0.0013272985363275642,0.10961990178977837,-0.00022034530895891124,0.0002556091833045358,8939520,0.0,0.0,-0.3783972870231161,-0.7055396738182246,30.57568,0.01,-0.018604542893653646,1998,0.0371712,-0.32085506970040745,-34.06518611907959,0.00027769728,0.9632770419120789,0.9964551866054535,-0.019376444153022022,1.0012742280960083,0.2,0.17313232421875,0.05676841735839844,0.015822317,9130
-0.26294873841367505,5.3168225955838956e-05,-0.1275826388019285,0.64143296,0.0,-0.0016098811596470058,-0.10413627026409139,-0.00763672777896588,-132.89442871,-0.08937246380539826,1.3815687408409516,-1.0320469572641688,-0.5,0.0,200.73,486,-0.4395665205394283,-0.08423088489609955,0.0,0.0,-0.1224538714062895,-1.795730271415009e-08,4474,-0.006847853259791413,0.11298869192841116,-0.00022133736235439378,0.00028570511671316954,8957952,0.0,0.0,-0.38069798952707873,-0.6864989762076658,30.5872,0.01,-0.01883467013296195,2002,0.037248,-0.3016384995277035,-34.06560649871826,0.0002776512,0.9440454840660095,1.5847483336925507,-0.01838541212491691,1.0010825395584106,0.2,0.19901123046875,0.32598310708999634,0.018628577,9134
