reward_terms/air_time,reward_terms/overrun,reward_terms/coef_rate,reward_terms/time,reward_terms/vz,reward_terms/upright,curriculum/ent_coef,curriculum/sprint_dist_m,reward_terms/clearance,reward_terms/angmom,reward_terms/stance_time,reward_terms/lat_vel,reward_terms/foot_ahead,reward_terms/stop,reward_terms/height,reward_terms/residual,reward_terms/ang_xy,reward_terms/fwd_speed,reward_terms/torque,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/stance,reward_terms/phase_contact,time/fps,time/total_timesteps,curriculum/ctrl_jitter_ms,reward_terms/action_rate,curriculum/eff_scale,rollout/ep_len_mean,curriculum/ctrl_drop_prob,reward_terms/hip_roll,reward_terms/alive,time/iterations,reward_terms/energy,reward_terms/foot_slip,time/time_elapsed,reward_terms/assist_pen,reward_terms/motor_vel,train/loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/std,train/n_updates,train/learning_rate
0.0004893661017477927,0.0,-1.3600583358220923,-0.5,-0.1920374845360578,-0.35844812797271713,0.01,25.1152,0.04389481356809643,-0.18072768628226257,-0.02037293039837904,-2.05045740921389e-08,0.0,0.0,-0.02705078880397917,-0.10296993074836124,-0.29364872480630616,-1.2249534865300602,-0.00025494878304154226,-162.94027852000002,0.6498233600000001,-0.0050529751072268085,-0.4420060307707251,4349,202752,0.0,-0.12635532704767585,0.000768,251.89,0.0,-0.2268343116898897,0.0,11,-2.7327500942795266e-05,-0.4640896899704657,46,0.0,-3.71357785192502e-06,10.68737506866455,-34.06618766784668,0.9096866846084595,-0.009750901628285647,40.56511297225952,0.013304944,0.2,0.15711669921875,1.0011829137802124,7412,0.0002995392
0.0005864797405795091,0.0,-1.3973158921384026,-0.5,-0.18486030227061312,-0.3417382074103725,0.01,25.12672,0.039080739204744856,-0.17608790203051486,-0.021753682514018793,-1.943028070574356e-08,0.0,0.0,-0.024716190994678647,-0.10285866834810223,-0.29668929076959,-1.1179002618643972,-0.00028581469299254183,-165.20273646,0.649805696,-0.036567802225805454,-0.46820843745622565,4355,221184,0.0,-0.12877570258050125,0.0008448,260.89,0.0,-0.2204241679512429,0.0,12,-3.0210720647224675e-05,-0.5143015516613242,50,0.0,-4.0219174995644e-06,8.353719711303711,-34.06761455535889,0.9092851877212524,-0.009871388017199934,30.53322696685791,0.014837029,0.2,0.171826171875,1.0012773275375366,7416,0.00029949311999999997
0.000952690684547027,0.0,-1.292445454614489,-0.5,-0.182328613436802,-0.3635293985856131,0.01,25.13824,0.043955563129931124,-0.16444217523538096,-0.017566266978974454,-2.316025933442238e-08,0.0,0.0,-0.03075150674757509,-0.10142066890325317,-0.31781318163102246,-1.2513273209270301,-0.0003316347208628634,-164.19184928,0.649788032,-0.00961103395726373,-0.42845125937558426,4367,239616,0.0,-0.12796889962678995,0.0009216,256.86,0.0,-0.22873236290312093,0.0,13,-3.435274772532522e-05,-0.4243015836498072,54,0.0,-4.625545462583083e-06,21.55467414855957,-34.05605220794678,0.8798930644989014,0.010543286916799843,54.78052520751953,0.019237971,0.2,0.21380615234375,1.0001553297042847,7417,0.00029944704
0.0009711364594598612,0.0,-1.3026629966023497,-0.5,-0.20583472700850172,-0.32930488505093325,0.01,25.14976,0.04577486096571172,-0.17583811751588707,-0.018568737083114684,-2.304742526734715e-08,0.0,0.0,-0.03208217813804628,-0.10177093473556041,-0.31804623776617125,-1.2839887210623138,-0.00035800610886155563,-162.99277093999999,0.649770368,-0.00838216149031022,-0.42337734196002136,4367,258048,0.0,-0.12904170284707553,0.0009984,252.07,0.0,-0.21166793132923284,0.0,14,-3.8154339054856085e-05,-0.4390075644060751,59,0.0,-5.126092301943251e-06,6.863043785095215,-34.06681365966797,0.8978292942047119,-0.017389521503355355,21.78415536880493,0.017933909,0.2,0.2050537109375,1.0012569427490234,7421,0.00029940095999999997
0.0005170353655962066,0.0,-1.3552155991521806,-0.5,-0.19651315486955181,-0.34813255953070094,0.01,25.16128,0.0460461246618941,-0.19132541153354085,-0.009702110810192406,-2.3105077577417896e-08,0.0,0.0,-0.029067196016888324,-0.10204900750299456,-0.3313869819512373,-1.2036707069515655,-0.0003904464811008394,-160.82110524,0.6497527040000001,-0.02024482140482667,-0.4328971040695022,4371,276480,0.0,-0.13200095478394955,0.0010752,243.39,0.0,-0.2072784377539957,0.0,15,-4.0752295006732854e-05,-0.4888721946644222,63,0.0,-5.360804746805023e-06,7.738220691680908,-34.0743803024292,0.8808558583259583,-0.010080320667475462,20.985773038864135,0.018976528,0.2,0.2638916015625,1.0019972324371338,7425,0.00029935488
0.0004492182957215442,0.0,-1.3461149632642089,-0.5,-0.18418975977514263,-0.32861601614020547,0.01,25.1728,0.041641869137064164,-0.16996920905734095,-0.016449468676000834,-2.145737502884203e-08,0.0,0.0,-0.026827429407976885,-0.10220196581043745,-0.3200056984129975,-1.163927529647731,-0.00041374731869074974,-161.90323658,0.64973504,-0.017825839958247502,-0.45016011197487427,4373,294912,0.0,-0.13057729995511652,0.001152,247.76,0.0,-0.2121675309875405,0.0,16,-4.275072980120037e-05,-0.48240991702533365,67,0.0,-5.625998025006366e-06,6.419249534606934,-34.079457473754886,0.8510444164276123,-0.014204887126106768,20.554889583587645,0.019053247,0.2,0.222998046875,1.0022029876708984,7429,0.0002993088
0.00048556825236624316,0.0,-1.415847226968211,-0.5,-0.19636406429440556,-0.3494472730553541,0.01,25.18432,0.04236930675612712,-0.1950320880746519,-0.01465558839683783,-2.2726747685480713e-08,0.0,0.0,-0.028036009783534408,-0.10250395300079942,-0.32861331861744336,-1.2001823968491303,-0.00044764381369695575,-161.21328265,0.649717376,-0.02685941840867571,-0.46871139078693447,4377,313344,0.0,-0.13373729886791227,0.0012288,245.0,0.0,-0.19772871423583424,0.0,17,-4.630031676450063e-05,-0.5488696539525377,71,0.0,-6.073255444044814e-06,4.217698574066162,-34.08485927581787,0.8507064580917358,-0.014717244321946054,15.001486492156982,0.023085907,0.2,0.244482421875,1.002907156944275,7433,0.00029926272
0.0006873909151181579,0.0,-1.3072872453444369,-0.5,-0.17869065548581825,-0.3393024899878175,0.01,25.19584,0.042613769058766945,-0.1743422790608546,-0.027277350884913985,-2.2446226199331245e-08,0.0,0.0,-0.03167193351639072,-0.1025141083112167,-0.3099255811317905,-1.2595642991151097,-0.0004539581812754806,-164.8707875,0.649699712,-0.03823363541384644,-0.44495408099052597,4382,331776,0.0,-0.12746453675773986,0.0013056,259.6,0.0,-0.21680620754427082,0.0,18,-4.8294533094245365e-05,-0.48277969719760705,75,0.0,-6.424442347469289e-06,5.824314117431641,-34.06229934692383,0.8558218479156494,0.01844500587321818,16.16477451324463,0.0242458,0.2,0.275341796875,1.0006318092346191,7434,0.00029921664
0.0008268224676915755,0.0,-1.3065533318805325,-0.5,-0.1677952493499471,-0.35337671022635403,0.01,25.20736,0.042559117911979916,-0.16494358705384649,-0.021781210496556014,-2.20168040659642e-08,0.0,0.0,-0.02760165233059098,-0.10274604652343157,-0.2994425929935846,-1.0869923181303391,-0.00048244481221186374,-164.1464906,0.6496820480000001,-0.053681785949074155,-0.4466340647959746,4384,350208,0.0,-0.1271715197538714,0.0013824,256.69,0.0,-0.21499267913667938,0.0,19,-5.016867949161155e-05,-0.4768183628468637,79,0.0,-6.616959716002667e-06,2.5995209217071533,-34.08024520874024,0.8564598560333252,-0.025232306739781052,8.191166710853576,0.032231677,0.2,0.24661865234375,1.0023283958435059,7438,0.00029917056
0.0006358502626729509,0.0,-1.3178619820655655,-0.5,-0.1863419016442953,-0.3501608088864734,0.01,25.21888,0.045540451739115466,-0.15883800982092633,-0.01982212806534436,-2.2538205664327572e-08,0.0,0.0,-0.02871164515170817,-0.10207815425871564,-0.3172525475992589,-1.1202490620589267,-0.000526219258464478,-161.19390975,0.649664384,-0.04591712214999867,-0.448732802417634,4386,368640,0.0,-0.12937188280913986,0.0014592,244.93,0.0,-0.19761886881017446,0.0,20,-5.4542197104303745e-05,-0.4849791652808646,84,0.0,-7.3087231399556965e-06,1.978485345840454,-34.08598539564345,0.8513708114624023,-0.014075166332380226,6.7745358679029675,0.044317275,0.2,0.3547770182291667,1.0033515691757202,7442,0.00029912448
0.0006380203380508141,0.0,-1.2980810652328052,-0.5,-0.19424527200016217,-0.30522177608267426,0.01,25.2304,0.04536217722137913,-0.16468697330169413,-0.01740622213401366,-1.849543501280298e-08,0.0,0.0,-0.03213058908102606,-0.10323380028927254,-0.31346876504418136,-1.2574721107840166,-0.0005373044096858913,-163.18045981,0.64964672,-0.023487197224718134,-0.4134849156478267,4393,387072,0.0,-0.12545831132407115,0.001536,253.06,0.0,-0.20017290999911935,0.0,21,-5.53883421575305e-05,-0.4448463744455365,88,0.0,-7.418991586318326e-06,3.6692264080047607,-34.06022644042969,0.83757483959198,0.01506025188912948,8.793194929758707,0.023244945,0.2,0.2535807291666667,1.000514030456543,7443,0.0002990784
0.0006049257192191564,0.0,-1.2449253369372757,-0.5,-0.18081324516784197,-0.30264433767042914,0.01,25.24192,0.04588309794521842,-0.1514767024575094,-0.014648254039154077,-1.9713424840742383e-08,0.0,0.0,-0.030914502877253478,-0.10300681549277593,-0.3161280789779208,-1.2034569924828007,-0.0005786481156825432,-163.31737414,0.649629056,-0.02007872865547783,-0.40653771313789755,4396,405504,0.0,-0.12414664244189241,0.0016128,253.44,0.0,-0.2135975375776496,0.0,22,-6.014591312048894e-05,-0.44279881897165363,92,0.0,-7.97933486954261e-06,1.837062954902649,-34.100738525390625,0.8338629007339478,-0.010282904142513871,5.639150301615397,0.040304165,0.2,0.34249674479166664,1.0039916038513184,7446,0.00029903232
0.0005116097260421763,0.0,-1.3119523105768496,-0.5,-0.18716202319354178,-0.33503700693769267,0.01,25.25344,0.04416410458438546,-0.1618848183746758,-0.012646848482998192,-2.097642345247653e-08,0.0,0.0,-0.029113611779058864,-0.10241358813755391,-0.3190472705670061,-1.1534810848720007,-0.0006075304835458234,-161.85710643,0.6496113920000001,-0.029854982510141546,-0.43724135552906485,4399,423936,0.0,-0.12891044287786044,0.0016896,247.56,0.0,-0.21176722056130248,0.0,23,-6.273891077496972e-05,-0.4712773207357847,96,0.0,-8.325376104665653e-06,1.328730583190918,-34.105778217315674,0.8020439147949219,-0.008806755286059342,4.711530581116676,0.047234517,0.2,0.3608245849609375,1.0043472051620483,7450,0.00029898624
0.00036729554671587213,0.0,-1.3403783179629165,-0.5,-0.16987752769947073,-0.34756043496601713,0.01,25.26496,0.04066974991176671,-0.14300486276393437,-0.013742225739406422,-2.135143244901239e-08,0.0,0.0,-0.026183676228970543,-0.10124229208427431,-0.3319340482070978,-0.9464093465023891,-0.0006912238685019128,-162.12275165,0.649593728,-0.042761614727093264,-0.47287717826944614,4403,442368,0.0,-0.13342395015292288,0.0017664,248.72,0.0,-0.17093555708565564,0.0,24,-6.89566883896458e-05,-0.549592839168708,100,0.0,-9.027203522069318e-06,1.952386736869812,-34.06354236602783,0.7769110798835754,0.0189417123910971,5.075647711753845,0.027749319,0.2,0.302001953125,1.0007394552230835,7451,0.00029894016
0.000606010787628798,0.0,-1.3130435773604718,-0.5,-0.17223043051093828,-0.36107049159199317,0.01,25.27648,0.04462351923011511,-0.15712914479151005,-0.017772984398309037,-2.1258693869053524e-08,0.0,0.0,-0.02498689040709852,-0.10177120536089662,-0.3132941186137765,-1.0182062352609924,-0.0006791020773849062,-164.63341364,0.649576064,-0.03712635505585789,-0.4406617113556674,4404,460800,0.0,-0.13109375922626756,0.0018432,258.8,0.0,-0.18724299859972765,0.0,25,-6.959783976056834e-05,-0.5142645063950677,104,0.0,-9.064270577813466e-06,1.3529781103134155,-34.09589862823486,0.7304102778434753,-0.019034065277082846,4.974973261356354,0.046090588,0.2,0.3128204345703125,1.0034735202789307,7455,0.00029889407999999997
0.0005278855807975762,0.0,-1.306109275676251,-0.5,-0.16015058659033363,-0.3947630317306333,0.01,25.288,0.045407504277422975,-0.14873920096308785,-0.010786364511457376,-1.967613758906312e-08,0.0,0.0,-0.024806846795438948,-0.10224395720290518,-0.2978707159856298,-0.8184113636604957,-0.0006883974055990517,-163.66194697,0.6495584,-0.07265552666705292,-0.4496544897625815,4407,479232,0.0,-0.12816801140011486,0.00192,254.77,0.0,-0.2080639902186265,0.0,26,-7.07123335336496e-05,-0.5078032053636666,108,0.0,-9.345507833715504e-06,1.1170164346694946,-34.078843116760254,0.7459185123443604,0.0038859425694681704,3.4307339191436768,0.043994028,0.2,0.293365478515625,1.0021936893463135,7457,0.000298848
0.0003770611365325749,0.0,-1.3053650382667386,-0.5,-0.1743018014076164,-0.38862058460248655,0.01,25.29952,0.04230902671571806,-0.15045321977353573,-0.01924094637312616,-2.284683287127812e-08,0.0,0.0,-0.027347461036316915,-0.10121737015462524,-0.3291127581360771,-0.9641212288432944,-0.000774835839903678,-162.02490246,0.6495407360000001,-0.034072479518854885,-0.45199448052739744,4410,497664,0.0,-0.13222263486346736,0.0019968,248.31,0.0,-0.18363347508942057,0.0,27,-7.72563309210996e-05,-0.5541536556762333,112,0.0,-1.016756244202097e-05,1.089313268661499,-34.08085196358817,0.630551815032959,0.003967220096715859,3.2377433436257497,0.040369384,0.2,0.27859933035714285,1.002181053161621,7459,0.00029880191999999997
0.0003754335403856304,0.0,-1.2812361489593425,-0.5,-0.16406276648711832,-0.3812109724436587,0.01,25.31104,0.04815700829512498,-0.14701827675390577,-0.018324334861568384,-2.3411488087670134e-08,0.0,0.0,-0.025349877826403005,-0.10088322324612797,-0.33923021384595475,-0.9027732897019839,-0.0008365639372097026,-158.31526612,0.649523072,-0.04083011170934895,-0.4373746571807024,4409,516096,0.0,-0.13328940934533093,0.0020736,233.54,0.0,-0.1646570379210213,0.0,28,-8.21641747077856e-05,-0.4933505892647239,117,0.0,-1.0985479195747076e-05,0.8503657579421997,-34.09863815307617,0.533241868019104,0.0007040991447865963,3.023177075386047,0.041665982,0.2,0.3589111328125,1.003829836845398,7461,0.00029875584
0.0003759760519541386,0.0,-1.3335070902521542,-0.5,-0.1617418180603522,-0.40667485365602807,0.01,25.32256,0.04552084513458616,-0.1543150916645052,-0.01218312139422374,-2.1667841877897976e-08,0.0,0.0,-0.021893779114680458,-0.10054423252160298,-0.34602857159386763,-0.8249965485995602,-0.0008663458549860037,-157.62706948,0.649505408,-0.04796782416876101,-0.46272872361649725,4412,534528,0.0,-0.13763604855555125,0.0021504,230.66,0.0,-0.16215631703886135,0.0,29,-8.451478619211466e-05,-0.5246682034269682,121,0.0,-1.1147268560153632e-05,0.9606113433837891,-34.08854184831892,0.38980603218078613,0.012292525731027126,2.9955500194004605,0.05056867,0.2,0.36722237723214285,1.0028170347213745,7463,0.00029870976
0.00036187020790142316,0.0,-1.3501963420821743,-0.5,-0.17816036561659163,-0.41179182503758593,0.01,25.33408,0.045048363883077834,-0.15207744046217314,-0.011219586465611227,-2.5161431987470813e-08,0.0,0.0,-0.028980530877321473,-0.10038926726817385,-0.3849026090218115,-0.8556093748298266,-0.0009689784354661528,-160.14385616,0.649487744,-0.045567409573444996,-0.4446458992304292,4415,552960,0.0,-0.13742439000605705,0.0022272,240.77,0.0,-0.163977699773702,0.0,30,-9.211028878101245e-05,-0.5519991543518982,125,0.0,-1.2211195503441128e-05,1.4789472818374634,-34.06010055541992,0.14938944578170776,0.01663875998929143,3.6220773458480835,0.031256344,0.2,0.2498779296875,1.000464916229248,7464,0.00029866368
0.00025065069914691977,0.0,-1.3824299805083673,-0.5,-0.17811075190772102,-0.3839175765022143,0.01,25.3456,0.04160433944982191,-0.14980555694087905,-0.0074952249302037265,-2.6460095181133804e-08,0.0,0.0,-0.023889744942948113,-0.09993172225896353,-0.37007856815538615,-0.831077289413642,-0.0009394215961346502,-159.64259176,0.6494700800000001,-0.02217008858558605,-0.49533767285223423,4418,571392,0.0,-0.13865160458664233,0.002304,238.95,0.0,-0.14531593154716702,0.0,31,-9.153568483554364e-05,-0.6087475385792989,129,0.0,-1.2295794100172648e-05,1.4709545373916626,-34.06002998352051,0.10431641340255737,0.016203342471271753,3.7780961990356445,0.024058623,0.2,0.231689453125,1.0004589557647705,7465,0.0002986176
0.00022732168630075952,0.0,-1.3636767914352024,-0.5,-0.1757597235848295,-0.4111072153167672,0.01,25.35712,0.04668809210414072,-0.15555380933975815,-0.005653735449110779,-2.6637620199767977e-08,0.0,0.0,-0.02553356183235558,-0.09909434138773829,-0.4152334538229352,-0.7973877516587586,-0.0010581621518273205,-158.22547937000002,0.649452416,-0.040828743922828106,-0.4638410844205229,4419,589824,0.0,-0.14326503237701083,0.0023808,233.33,0.0,-0.1342334142405057,0.0,32,-0.0001027555727127686,-0.6088829727900743,133,0.0,-1.4085037955689994e-05,1.7757946252822876,-34.06490580240885,0.22103196382522583,0.025278041527296107,4.624014854431152,0.04401352,0.2,0.3330891927083333,1.0008559226989746,7466,0.00029857152
0.0001372610374043385,0.0,-1.3615961517955568,-0.5,-0.19591706837164272,-0.38848992223215767,0.01,25.36864,0.045939920365758766,-0.1511036072143159,-0.005251446084002964,-2.9375041114284924e-08,0.0,0.0,-0.03070853177917945,-0.09915886917494673,-0.4260171539575305,-0.840958379662871,-0.0011066180767799253,-155.98842230000002,0.649434752,-0.06078099832734174,-0.46651359396985037,4421,608256,0.0,-0.1410182820914849,0.0024576,224.34,0.0,-0.14714054804986365,0.0,33,-0.0001067114107266866,-0.6341084219828023,137,0.0,-1.4564046610152944e-05,1.321362018585205,-34.097100830078126,-0.011472940444946289,-0.002540322300046682,4.343304634094238,0.04165632,0.2,0.341064453125,1.003380298614502,7468,0.00029852544
0.000296223588520661,0.0,-1.3520760596471435,-0.5,-0.17915813737937406,-0.3897391324367738,0.01,25.38016,0.04537434249936994,-0.1483175468498483,-0.009559433127934527,-2.725343755670405e-08,0.0,0.0,-0.02782726245014475,-0.09949109005333891,-0.4170762170753842,-0.8193262979365206,-0.0011304872531883211,-159.66096431,0.649417088,-0.060921297633827906,-0.46503324108268745,4422,626688,0.0,-0.14208429812964482,0.0025344,239.13,0.0,-0.1529399296634322,0.0,34,-0.0001095641583964085,-0.6377436287571019,141,0.0,-1.4718072247166248e-05,0.799946665763855,-34.098384163596414,-0.28969264030456543,-0.007767212407832796,3.0396097139878706,0.04743799,0.2,0.3163840553977273,1.003913164138794,7471,0.00029847935999999996
0.00022949194600288238,0.0,-1.3576970183633887,-0.5,-0.15884205948580843,-0.3642502987485232,0.01,25.39168,0.041720696031108645,-0.13202727835304662,-0.010664706812046157,-2.58797022931178e-08,0.0,0.0,-0.02468294234586239,-0.0999235797309713,-0.4012826668226499,-0.828327708005113,-0.0011542958276260984,-163.36184115999998,0.6493994240000001,-0.050089098757060725,-0.4752975502327242,4424,645120,0.0,-0.14098021880961426,0.0026112,253.86,0.0,-0.14205686963577532,0.0,35,-0.00011158742567826098,-0.6318291835575827,145,0.0,-1.5126100514169713e-05,0.6747589111328125,-34.0803419748942,-0.27118635177612305,0.011040959352006515,2.3827300469080606,0.051826112,0.2,0.3247477213541667,1.0021425485610962,7473,0.00029843328
