reward_terms/phase_contact,reward_terms/alive,reward_terms/residual,reward_terms/motor_vel,reward_terms/lat_vel,curriculum/cmd_track_err,reward_terms/upright,reward_terms/hip_roll,reward_terms/stand,reward_terms/stance,time/iterations,reward_terms/assist_pen,reward_terms/time,ankle/ankle_spring_trq_peak,curriculum/swing_frac_mean,curriculum/ent_coef,curriculum/dr_scale,curriculum/swing_frac_min,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,reward_terms/stand_drift,est/vel_rmse,reward_terms/energy,reward_terms/coef_rate,rollout/ep_len_mean,reward_terms/foot_ahead,reward_terms/overrun,time/time_elapsed,reward_terms/track_lin,reward_terms/torque,time/total_timesteps,rollout/ep_rew_mean,reward_terms/ang_xy,reward_terms/stop,reward_terms/foot_slip,reward_terms/step_rate,reward_terms/angmom,time/fps,curriculum/stance_ratio,reward_terms/vz,reward_terms/fwd_speed,curriculum/eff_scale,ankle/ankle_defl_peak,curriculum/cmd_scale,reward_terms/track_yaw,reward_terms/residual_rate,reward_terms/clearance,reward_terms/air_time,reward_terms/height,reward_terms/action_rate,reward_terms/duty_sym,ankle/ankle_spring_energy_peak,reward_terms/stance_time,train/n_updates,train/loss,train/value_loss,train/clip_range,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/std,train/learning_rate,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress,curriculum/stance_ratio_progress,curriculum/eff_scale_progress,curriculum/ctrl_jitter_ms_progress
0.0,0.0,-0.09496104058305505,-1.0626904286274816e-05,-1.8018917535346189e-09,0.31496802574231436,-0.08065498598274294,-0.08488733183898671,2.1782128471163658,-0.014893213906396422,763,0.0,0.0,0.0,0.14029947916666669,0.0072057088,0.13017600000000107,0.026529947916666668,0.5207040000000043,0.006508800000000054,-0.05433615000736426,0.10679012411193929,-8.846970106214422e-05,-0.7065769256400588,1523.64,0.0,0.0,2390,2.986684147627403,-0.0014229027423159285,14063616,1873.2971436300002,-0.03658107379321094,0.0,-0.32076534529849693,-0.004503038194444479,-0.032175021065574426,5884,0.6965286399999999,-0.01922654771120723,0.0,0.015187199999999996,0.5071810936072494,0.0,1.9999697957628841,0.0,0.0,0.0,-0.006020599078543552,-0.0987163902367305,0.0,0.0,0.0,24749,187.53623962402344,562.8054641723633,0.2,0.011144323,-36.90554790496826,0.1243896484375,-0.013746579503640532,0.9824382066726685,1.0011544227600098,0.00026488704,0.13017600000000107,0.13017600000000107,0.04339199999999999,0.04339199999999999,0.13017600000000107
0.0,0.0,-0.09452934609347259,-1.0915671197804333e-05,-2.0869472755719367e-09,0.8418447037318249,-0.10180683662703958,-0.08271549497980568,2.0871321703111616,-0.014755728609418713,764,0.0,0.0,0.0,0.15535481770833331,0.007202022400000001,0.13040640000000106,0.024956597222222224,0.5216256000000042,0.006520320000000053,-0.053020158549846055,0.11464389145398456,-8.865963145156085e-05,-0.7112837419355887,1623.12,0.0,0.0,2393,2.8345822420618516,-0.001314265321310776,14082048,2026.0202516200004,-0.04291656145624285,0.0,-0.3257232917336161,-0.004535590277777813,-0.042263156475234626,5884,0.6965224959999999,-0.025793246927669114,0.0,0.015214079999999998,0.5055582879241627,0.0,1.9999641500153378,0.0,0.0,0.0,-0.007438792784616902,-0.10316785904100109,-0.0017413951459792636,0.0,0.0,24753,120.6546859741211,406.49747161865236,0.2,0.010775216,-36.90522480010986,0.11075439453125,-0.012536679167533293,0.9835431575775146,1.0011063814163208,0.00026484096,0.13040640000000106,0.13040640000000106,0.043468799999999995,0.043468799999999995,0.13040640000000106
0.0,0.0,-0.0946615008517693,-1.2008932527283514e-05,-2.2316642041213776e-09,0.3381469549758013,-0.10980051450279053,-0.07598762800180675,1.9754199537326695,-0.0294366793659641,765,0.0,0.0,0.0,0.15006510416666666,0.007198336,0.13063680000000105,0.041015625,0.5225472000000042,0.006531840000000053,-0.059006529277273644,0.1169963708553132,-9.417205380914494e-05,-0.7071095649883994,1692.86,0.0,0.0,2396,2.830585364453355,-0.0014975185136446223,14100480,2156.14931109,-0.04585508556106614,0.0,-0.3521507596624422,-0.004264322916666698,-0.046523305478934615,5884,0.696516352,-0.02690756526470801,0.0,0.015240959999999998,0.5051468940304358,0.0,1.999962684078434,0.0,0.0,0.0,-0.007394394646319922,-0.09960053262497981,-0.009255406189377187,0.0,0.0,24757,543.9598388671875,882.3997039794922,0.2,0.0099020675,-36.90462436676025,0.12518310546875,-0.012295802374137566,0.9750655889511108,1.001021146774292,0.00026479488,0.13063680000000105,0.13063680000000105,0.0435456,0.0435456,0.13063680000000105
0.0,0.0,-0.09413800042392176,-1.1643835057009252e-05,-2.3179913113645796e-09,0.2551155715401113,-0.09073780041194926,-0.0743546535021504,2.0242878477654624,-0.0238537842588826,766,0.0,0.0,0.0,0.158203125,0.0071946496,0.13086720000000104,0.03721788194444445,0.5234688000000042,0.006543360000000053,-0.05713508265881501,0.11090556477549716,-9.415027290953474e-05,-0.7168720918991658,1694.29,0.0,0.0,2399,2.8403001735736653,-0.0014808296660349712,14118912,2171.26971136,-0.04346983646601357,0.0,-0.33766406000180993,-0.004557291666666702,-0.03703843481033034,5884,0.696510208,-0.019740665779373473,0.0,0.015267839999999998,0.5038726406781093,0.0,1.9999580097229588,0.0,0.0,0.0,-0.005864787200623719,-0.10389636751747751,-0.0009945865262998743,0.0,0.0,24761,267.0225830078125,1166.4670166015626,0.2,0.010236556,-36.906209754943845,0.10791015625,-0.011589794181054458,0.9741138815879822,1.0011675357818604,0.0002647488,0.13086720000000104,0.13086720000000104,0.0436224,0.0436224,0.13086720000000104
0.0,0.0,-0.09409877806088032,-1.3018488878805346e-05,-2.6788625194773646e-09,0.39624915101578984,-0.12778720907258456,-0.06759783965229782,1.950724138485943,-0.025359427825628653,767,0.0,0.0,0.0,0.179931640625,0.007190963200000001,0.13109760000000104,0.03982204861111111,0.5243904000000041,0.006554880000000052,-0.031546772600198836,0.1269378726306707,-0.00010017874071192146,-0.7228873439080097,1805.13,0.0,0.0,2402,2.6586693307810068,-0.0013709270735651118,14137344,2335.63286427,-0.05710457083113004,0.0,-0.37285495029062543,-0.004861111111111151,-0.06119286681281238,5884,0.696504064,-0.038043583386365674,0.0,0.01529472,0.5073160627136988,0.0,1.9999548658234554,0.0,0.0,0.0,-0.009625144379152673,-0.10382183746443116,-0.017684989667704813,0.0,0.0,24765,331.17987060546875,929.5086517333984,0.2,0.009627653,-36.90510177612305,0.09637451171875,-0.010593572375364601,0.976599395275116,1.001041293144226,0.00026470272,0.13109760000000104,0.13109760000000104,0.0436992,0.0436992,0.13109760000000104
0.0,0.0,-0.09503913268646785,-1.2663202059646117e-05,-1.8733658385986934e-09,0.2283673805253217,-0.0682351781806565,-0.06525678879538277,1.9993977431191128,-0.025834217747491207,768,0.0,0.0,0.0,0.17390950520833331,0.0071872768,0.13132800000000103,0.025716145833333332,0.5253120000000041,0.006566400000000052,-0.02185206766407183,0.11998066858830453,-9.5564559659007e-05,-0.7105164442612653,1810.38,0.0,0.0,2405,2.8196898736021043,-0.0013624256320935745,14155776,2359.0560422800004,-0.0418731993283293,0.0,-0.37461194268299436,-0.0043511284722222545,-0.0269402381059809,5884,0.69649792,-0.014986928970710835,0.0,0.0153216,0.5065643374615639,0.0,1.9999667430568264,0.0,0.0,0.0,-0.0039745196563712535,-0.10068248744171915,-0.006625147529225009,0.0,0.0,24769,209.8583984375,590.9295883178711,0.2,0.009215623,-36.90298728942871,0.086181640625,-0.012968097146949732,0.9864236116409302,1.0008926391601562,0.00026465664,0.13132800000000103,0.13132800000000103,0.043776,0.043776,0.13132800000000103
0.0,0.0,-0.09468714901097784,-1.2364595972424603e-05,-2.1758813673292086e-09,0.4964090642258349,-0.10153896690924913,-0.06846447554946858,1.9777486996077158,-0.013513654196296044,769,0.0,0.0,0.0,0.1593695746527778,0.0071835904,0.13155840000000102,0.039984809027777776,0.5262336000000041,0.006577920000000051,-0.026113118625303647,0.12322762625468577,-9.673104723799207e-05,-0.7234203114928736,1673.88,0.0,0.0,2408,2.7365317485206813,-0.0014239123684301755,14174208,2138.6827905600007,-0.0480576443228313,0.0,-0.3671952089495819,-0.0049262152777778175,-0.04828334448979353,5884,0.696491776,-0.029414495277644257,0.0,0.015348480000000001,0.5038497404718111,0.0,1.9999630255767318,0.0,0.0,0.0,-0.007684652633627353,-0.10072402934021928,-0.0012827702663676247,0.0,0.0,24773,438.6291809082031,1038.4002319335937,0.2,0.010812882,-36.89976902008057,0.0894775390625,-0.010804353252751753,0.9708878993988037,1.0006505250930786,0.00026461056,0.13155840000000102,0.13155840000000102,0.043852800000000004,0.043852800000000004,0.13155840000000102
0.0,0.0,-0.09470281408779914,-1.2012190522359897e-05,-2.564623230922762e-09,0.3107345733429819,-0.10712144455977415,-0.07140075869855884,1.901279880934886,-0.02201262790840233,770,0.0,0.0,0.0,0.16124131944444445,0.007179904000000001,0.131788800000001,0.031792534722222224,0.527155200000004,0.0065894400000000505,-0.02526682110925617,0.12345556854240923,-9.452662781179137e-05,-0.7027806550583152,1723.26,0.0,0.0,2412,2.733236312702075,-0.0014253239709038764,14192640,2211.12573548,-0.047455766553982606,0.0,-0.36978001189453985,-0.0046983506944444815,-0.04744366743554141,5883,0.6964856319999999,-0.022691832634367467,0.0,0.015375360000000001,0.5031467985464044,0.0,1.999944454635464,0.0,0.0,0.0,-0.006824409968291454,-0.10156820187652929,-0.006711063319800987,0.0,0.0,24777,368.67718505859375,1056.0971771240233,0.2,0.009220446,-36.8994857788086,0.09215087890625,-0.010708234232151882,0.9710378050804138,1.0006639957427979,0.00026456448,0.131788800000001,0.131788800000001,0.043929600000000006,0.043929600000000006,0.131788800000001
0.0,0.0,-0.09519547143068158,-1.2690688544967565e-05,-2.0202840111094575e-09,0.3714964910089678,-0.09812806125804886,-0.06834429504865056,1.935580824591047,-0.01643401216682328,771,0.0,0.0,0.0,0.15345594618055555,0.0071762176,0.132019200000001,0.04052734375,0.528076800000004,0.006600960000000051,-0.024652560153754575,0.11667396160363121,-0.00010040778556993917,-0.7000390755693018,1736.27,0.0,0.0,2415,2.712787579676172,-0.0015211281843969331,14211072,2224.41266226,-0.04926433828172017,0.0,-0.36556236182010177,-0.004926215277777818,-0.048236900121502564,5882,0.6964794879999999,-0.027431012157083573,0.0,0.015402240000000001,0.5049944140347989,0.0,1.9999588726349822,0.0,0.0,0.0,-0.007543382846769981,-0.09752775892463529,-5.1632703676885664e-05,0.0,0.0,24781,360.9952697753906,727.9328018188477,0.2,0.010074792,-36.9025161743164,0.10338134765625,-0.012458392189000734,0.9844357967376709,1.0009186267852783,0.00026451839999999996,0.132019200000001,0.132019200000001,0.04400640000000001,0.04400640000000001,0.132019200000001
0.0,0.0,-0.09500737075541799,-1.2618851986760601e-05,-2.0864746968542487e-09,0.3560846275679106,-0.09393034375995657,-0.07147902084583467,1.9214280327902833,-0.020300266013432395,772,0.0,0.0,0.0,0.17325846354166669,0.0071725312,0.132249600000001,0.03721788194444445,0.528998400000004,0.00661248000000005,-0.024274830678125678,0.1279271686102136,-0.0001008132902838097,-0.7236553775075976,1612.43,0.0,0.0,2418,2.6603858884315916,-0.001455046491736842,14229504,2040.3887078899998,-0.046871252601092,0.0,-0.3661741257363474,-0.004969618055555596,-0.04096347919322412,5882,0.6964733439999999,-0.025191052999915396,0.0,0.015429120000000003,0.5060580908024007,0.0,1.9999595989411378,0.0,0.0,0.0,-0.006692461318716928,-0.09980595543002664,-0.0024278632864239338,0.0,0.0,24785,333.8349304199219,845.8030334472656,0.2,0.0109393895,-36.90453872680664,0.1123291015625,-0.01286875979276374,0.9793233275413513,1.0010597705841064,0.00026447232,0.132249600000001,0.132249600000001,0.04408320000000001,0.04408320000000001,0.132249600000001
0.0,0.0,-0.09456719781104354,-1.1077465211512563e-05,-1.998920865996234e-09,0.4354177475922845,-0.09449534322388722,-0.07403821840459078,2.0555429341487765,-0.03487043806445616,773,0.0,0.0,0.0,0.1498752170138889,0.0071688448,0.13248000000000099,0.026095920138888888,0.5299200000000039,0.00662400000000005,-0.027443237059202943,0.11419556625759755,-8.989581471441498e-05,-0.7065176458257373,1619.98,0.0,0.0,2422,2.81053740925162,-0.0013410096229625906,14247936,2039.76373029,-0.041511540676624735,0.0,-0.35951803305001223,-0.004676649305555593,-0.038262036817326955,5882,0.6964672,-0.02078490782752937,0.0,0.015456000000000003,0.5052392477564497,0.0,1.9999691138061675,0.0,0.0,0.0,-0.006641580897464753,-0.1029407149534184,-0.0014581390793541554,0.0,0.0,24789,206.20513916015625,525.9004287719727,0.2,0.010486305,-36.905867958068846,0.11265869140625,-0.014505624899175017,0.9848766326904297,1.0011698007583618,0.00026442624,0.13248000000000099,0.13248000000000099,0.04416000000000001,0.04416000000000001,0.13248000000000099
0.0,0.0,-0.09540735609154403,-1.172663654285223e-05,-1.927605035601292e-09,0.4786738108435559,-0.08649431688558656,-0.07606203692083179,1.948799722091392,-0.03720974058072349,774,0.0,0.0,0.0,0.14637586805555555,0.0071651584,0.13271040000000098,0.027994791666666668,0.5308416000000039,0.006635520000000049,-0.026484727554037572,0.12231410667994731,-9.65685373113726e-05,-0.7060127651565916,1657.88,0.0,0.0,2425,2.784980228512904,-0.001554698364028437,14266368,2091.2974174900005,-0.04291120445140048,0.0,-0.34732620718344853,-0.00474175347222226,-0.03417848627236439,5882,0.696461056,-0.01927443731287603,0.0,0.015482880000000004,0.5075825424583196,0.0,1.999964273686743,0.0,0.0,0.0,-0.005793758632519078,-0.09750581217104168,-0.0012344960605935498,0.0,0.0,24793,321.5328369140625,784.4016632080078,0.2,0.010548683,-36.9045597076416,0.11680908203125,-0.01158271327149123,0.97592693567276,1.0009628534317017,0.00026438016,0.13271040000000098,0.13271040000000098,0.044236800000000014,0.044236800000000014,0.13271040000000098
0.0,0.0,-0.09554407887615243,-1.240288379586109e-05,-1.900754114481673e-09,0.4418829076875035,-0.09596103312375735,-0.07814627234267339,1.843874304026689,-0.01928823927279691,775,0.0,0.0,0.0,0.16026475694444445,0.007161472,0.13294080000000097,0.046549479166666664,0.5317632000000039,0.0066470400000000485,-0.02626915734091978,0.12539265473526354,-9.859153838092382e-05,-0.6970941289894492,1566.79,0.0,0.0,2428,2.674783786999677,-0.0014936461945249165,14284800,1943.5792071900003,-0.04832868982100207,0.0,-0.3680414099434853,-0.004589843750000035,-0.04172536501673577,5882,0.696454912,-0.02690831231054004,0.0,0.015509760000000004,0.5066690710988232,0.0,1.9999679319871713,0.0,0.0,0.0,-0.007396198602566985,-0.0955836000110078,-0.009438620919541918,0.0,0.0,24797,478.08489990234375,967.4117248535156,0.2,0.010845939,-36.90359745025635,0.128076171875,-0.012290037039201706,0.975814700126648,1.0010404586791992,0.00026433407999999997,0.13294080000000097,0.13294080000000097,0.044313600000000015,0.044313600000000015,0.13294080000000097
0.0,0.0,-0.09482778873845372,-1.2156422238407612e-05,-2.1447027611834346e-09,0.5683645592657649,-0.10480431856823183,-0.07873611435669675,1.941273238834257,-0.03226643586216554,776,0.0,0.0,0.0,0.15955946180555555,0.0071577856,0.13317120000000096,0.041178385416666664,0.5326848000000038,0.006658560000000049,-0.032424523957376904,0.13108930741649433,-9.720614252093626e-05,-0.7192056078499922,1435.35,0.0,0.0,2431,2.7296523353605133,-0.0014764058485216714,14303232,1727.1627136200002,-0.04836355018090793,0.0,-0.3657390533916954,-0.00476345486111115,-0.04827977766786479,5882,0.696448768,-0.031677899373227986,0.0,0.015536640000000004,0.5064965374317945,0.0,1.999960621005623,0.0,0.0,0.0,-0.008316595247708005,-0.09927938895846428,-0.003968567485592125,0.0,0.0,24801,492.21661376953125,943.9748321533203,0.2,0.011656156,-36.908226585388185,0.11961669921875,-0.013930289633572101,0.9805722236633301,1.001334547996521,0.000264288,0.13317120000000096,0.13317120000000096,0.04439040000000002,0.04439040000000002,0.13317120000000096
0.0,0.0,-0.0952494218785029,-1.1578404439302344e-05,-2.0757548580149735e-09,0.4903855300949934,-0.09591547516404453,-0.07269397488573935,1.9982819292596834,-0.029478044529064724,777,0.0,0.0,0.0,0.15020073784722224,0.0071540992,0.13340160000000095,0.04123263888888889,0.5336064000000038,0.006670080000000048,-0.03405718090768228,0.10988110291784871,-9.647935771842141e-05,-0.7045714530272179,1424.92,0.0,0.0,2434,2.798318610977933,-0.001548159894769162,14321664,1706.7150087700002,-0.04549661711708772,0.0,-0.3452731001754303,-0.004741753472222259,-0.04375118555491729,5881,0.696442624,-0.0252708291027628,0.0,0.015563520000000006,0.5039840606746167,0.0,1.9999624902464954,0.0,0.0,0.0,-0.007260766296803514,-0.09862848446873801,0.0,0.0,0.0,24805,393.8908386230469,692.7823455810546,0.2,0.011635813,-36.90364379882813,0.1116455078125,-0.012042879726504908,0.981365442276001,1.0009968280792236,0.00026424192,0.13340160000000095,0.13340160000000095,0.04446720000000002,0.04446720000000002,0.13340160000000095
0.0,0.0,-0.09548725699513899,-1.25423466125813e-05,-1.8017507392035451e-09,0.5038339062113023,-0.0865146727499486,-0.07439765039519979,1.963760352853926,-0.038479293887993565,778,0.0,0.0,0.0,0.1491427951388889,0.0071504128,0.13363200000000094,0.037055121527777776,0.5345280000000038,0.006681600000000048,-0.042626135556333676,0.11566101315622922,-9.903618380752784e-05,-0.703652239359148,1445.08,0.0,0.0,2438,2.7851570178554237,-0.0015958512446651537,14340096,1753.5460239699999,-0.04553599926071247,0.0,-0.37196379094130894,-0.00500217013888893,-0.03662327816519667,5881,0.6964364799999999,-0.021153552916120047,0.0,0.015590400000000006,0.5047158479639742,0.0,1.9999707404674423,0.0,0.0,0.0,-0.005975916268699807,-0.09794916153488227,0.0,0.0,0.0,24809,415.9135437011719,1091.1795715332032,0.2,0.010620932,-36.906846618652345,0.12403564453125,-0.013221576600335539,0.974692165851593,1.0011826753616333,0.00026419584,0.13363200000000094,0.13363200000000094,0.04454400000000002,0.04454400000000002,0.13363200000000094
0.0,0.0,-0.09549622387967113,-1.1654720009197021e-05,-1.927093867501262e-09,0.40482825501311526,-0.0926859657403988,-0.07599976666657499,2.051567769422336,-0.02771217619553575,779,0.0,0.0,0.0,0.13438585069444445,0.0071467264,0.13386240000000094,0.03135850694444445,0.5354496000000037,0.006693120000000047,-0.04314705120476135,0.11456838604217533,-9.560768275852965e-05,-0.6964780111941163,1412.04,0.0,0.0,2441,2.840968207756381,-0.0015973927407927956,14358528,1700.8343728300001,-0.041149215508301765,0.0,-0.3533340431435903,-0.004416232638888923,-0.038079428602855354,5880,0.6964303359999999,-0.02618052067987002,0.0,0.015617280000000008,0.5074693950284029,0.0,1.9999727015800408,0.0,0.0,0.0,-0.0077652099569323636,-0.0959751614580041,-0.0012218130418934156,0.0,0.0,24813,241.87808227539062,811.3348724365235,0.2,0.0116452025,-36.90320682525635,0.10936279296875,-0.014267099800053983,0.9759765863418579,1.001051425933838,0.00026414976,0.13386240000000094,0.13386240000000094,0.04462080000000002,0.04462080000000002,0.13386240000000094
0.0,0.0,-0.09507755176814904,-1.0820217442723058e-05,-1.8478183393219917e-09,0.5444892062711426,-0.07265132764472992,-0.07557571613684949,2.1870155276488683,-0.02136867767589862,780,0.0,0.0,0.0,0.14309353298611113,0.00714304,0.13409280000000093,0.017469618055555556,0.5363712000000037,0.006704640000000046,-0.04547575447490569,0.10687111636266522,-9.19149002769829e-05,-0.6999220240078783,1392.39,0.0,0.0,2444,2.9087165654581466,-0.0014360246029227622,14376960,1668.6772655899997,-0.0376088289393284,0.0,-0.36715661019857193,-0.004394531250000032,-0.02680650479270695,5880,0.6964241919999999,-0.015673717283581714,0.0,0.015644160000000008,0.5029214111394091,0.0,1.999972767362139,0.0,0.0,0.0,-0.005304179008659268,-0.09931326700271564,-0.002426286440413103,0.0,0.0,24817,257.5556640625,557.3630981445312,0.2,0.0117430035,-36.908232879638675,0.16070556640625,-0.013633497210685163,0.9818311929702759,1.0014653205871582,0.00026410368,0.13409280000000093,0.13409280000000093,0.044697600000000025,0.044697600000000025,0.13409280000000093
0.0,0.0,-0.0954297147931967,-1.1478002796339995e-05,-1.8664125892968325e-09,0.3929835919648671,-0.07232863735428575,-0.08343021369536581,2.129225710119003,-0.011671707715357627,781,0.0,0.0,0.0,0.153076171875,0.0071393536,0.13432320000000092,0.017795138888888888,0.5372928000000037,0.0067161600000000465,-0.04784467777438553,0.1097866893390485,-8.941900720770995e-05,-0.7083588217909955,1417.24,0.0,0.0,2447,2.8732919283188805,-0.0012776195603408876,14395392,1712.2916334000004,-0.03586184195423194,0.0,-0.34275826788213515,-0.004568142361111146,-0.024805866865085523,5881,0.696418048,-0.013886478110829988,0.0,0.015671040000000008,0.5071393780364901,0.0,1.9999744688876941,0.0,0.0,0.0,-0.004801796040605339,-0.09605493067216588,-0.007989969487253426,0.0,0.0,24821,128.47763061523438,455.8048400878906,0.2,0.01100256,-36.90870208740235,0.1191650390625,-0.0134491347882431,0.9774879813194275,1.001352310180664,0.0002640576,0.13432320000000092,0.13432320000000092,0.04477440000000003,0.04477440000000003,0.13432320000000092
0.0,0.0,-0.09537337122864106,-1.1201778763783068e-05,-2.2646646252802295e-09,0.44002161659932215,-0.08997676859209275,-0.08752266673726111,2.0873323297453976,-0.011638749009373771,782,0.0,0.0,0.0,0.15345594618055555,0.0071356672,0.1345536000000009,0.022406684027777776,0.5382144000000036,0.006727680000000046,-0.0515271923056213,0.09972064497888636,-8.952007673286398e-05,-0.7078966079131725,1453.71,0.0,0.0,2451,2.8350940592888128,-0.0013491318911324943,14413824,1771.7191828500002,-0.03464051194827857,0.0,-0.3407866700342338,-0.0045247395833333676,-0.02997116663865405,5880,0.696411904,-0.01427527938478574,0.0,0.015697920000000008,0.502143457746205,0.0,1.99996760819396,0.0,0.0,0.0,-0.005034469935017428,-0.09769776411703741,-0.000260198232955139,0.0,0.0,24825,273.41583251953125,858.38876953125,0.2,0.012272457,-36.9055513381958,0.1333740234375,-0.012384949158877135,0.9679084420204163,1.001075267791748,0.00026401151999999996,0.1345536000000009,0.1345536000000009,0.04485120000000003,0.04485120000000003,0.1345536000000009
0.0,0.0,-0.09514251549832052,-1.185206656870329e-05,-2.885726505940016e-09,0.3664736392052659,-0.0949254031095565,-0.08068916691441776,2.038241912575113,-0.020339386813608477,783,0.0,0.0,0.0,0.15627712673611113,0.0071319808,0.1347840000000009,0.028971354166666668,0.5391360000000036,0.006739200000000046,-0.0504918199609973,0.1131519533419856,-9.344546409236301e-05,-0.6883683361664131,1533.48,0.0,0.0,2454,2.8068279225153896,-0.0014077865469587021,14432256,1892.3604012099997,-0.04538908512065706,0.0,-0.37849944242411254,-0.004871961805555594,-0.04610052715158862,5880,0.69640576,-0.022880012904609177,0.0,0.01572480000000001,0.5057579948935844,0.0,1.9999547013898429,0.0,0.0,0.0,-0.007147855830613293,-0.09766743312859212,-0.0014761003715217198,0.0,0.0,24829,174.248046875,575.5100738525391,0.2,0.009586652,-36.90147933959961,0.1143798828125,-0.010080340370768682,0.980303943157196,1.0007516145706177,0.00026396544,0.1347840000000009,0.1347840000000009,0.04492800000000003,0.04492800000000003,0.1347840000000009
0.0,0.0,-0.09561520901194417,-1.1931806860365994e-05,-2.21283210154375e-09,0.4841267070396429,-0.08025165986971076,-0.07443608074476621,2.1078332499896453,-0.021849594515358117,784,0.0,0.0,0.0,0.15559895833333334,0.0071282944,0.1350144000000009,0.019422743055555556,0.5400576000000036,0.006750720000000045,-0.050965675513224486,0.10395340297741508,-9.317070934182152e-05,-0.7011078231828564,1525.69,0.0,0.0,2457,2.828241390914685,-0.001401239436503796,14450688,1904.39030454,-0.042647093577320425,0.0,-0.3611743750422321,-0.004796006944444483,-0.03322469191172241,5880,0.696399616,-0.017401338299536717,0.0,0.01575168000000001,0.5056559958697354,0.0,1.9999689428004035,0.0,0.0,0.0,-0.005522961101999533,-0.09577150455360012,-0.002136658637182435,0.0,0.0,24833,322.8856506347656,824.7943359375,0.2,0.010010386,-36.89869709014893,0.09488525390625,-0.011161598446778952,0.9782857894897461,1.0006378889083862,0.00026391936,0.1350144000000009,0.1350144000000009,0.04500480000000003,0.04500480000000003,0.1350144000000009
0.0,0.0,-0.09578755154628706,-1.2839818460223498e-05,-2.4246372154534882e-09,0.4042068623996612,-0.0976612188984298,-0.07674233321550208,2.010080264691541,-0.014649269678542468,785,0.0,0.0,0.0,0.16902669270833331,0.007124608,0.1352448000000009,0.03379991319444445,0.5409792000000035,0.006762240000000044,-0.05249429439413776,0.11848736112907209,-9.86402876675639e-05,-0.6976525993984592,1550.09,0.0,0.0,2460,2.753195633000219,-0.0014622581032529343,14469120,1945.5587622199998,-0.04710717868263764,0.0,-0.36734883454957173,-0.004763454861111149,-0.042602186847058174,5879,0.6963934719999999,-0.02484634127287308,0.0,0.01577856000000001,0.5039346393948911,0.0,1.9999594552084434,0.0,0.0,0.0,-0.007092501592752259,-0.09544436170784597,-0.009693938663057835,0.0,0.0,24837,343.4330139160156,727.0793609619141,0.2,0.009641865,-36.901393508911134,0.104443359375,-0.012488347012549639,0.9776053428649902,1.0007115602493286,0.00026387328,0.1352448000000009,0.1352448000000009,0.045081600000000034,0.045081600000000034,0.1352448000000009
0.0,0.0,-0.0957608077545825,-1.2045065999073142e-05,-3.5553931625119123e-09,0.3132764653239683,-0.08881850439954284,-0.07171962797103154,1.9245246897362722,-0.02457625233883685,786,0.0,0.0,0.0,0.16015625,0.0071209216,0.13547520000000088,0.025661892361111112,0.5419008000000035,0.006773760000000044,-0.0487219482660197,0.11620401313732659,-9.55700556512372e-05,-0.6860121648699402,1593.31,0.0,0.0,2464,2.7594665733731807,-0.001563317006058471,14487552,2008.30672071,-0.04196453301878963,0.0,-0.34524959150029616,-0.0044921875000000335,-0.03279683418893677,5879,0.6963873279999999,-0.020502812118253538,0.0,0.01580544000000001,0.5027209468076923,0.0,1.9999563719475324,0.0,0.0,0.0,-0.006248240501712365,-0.09610591697338955,-0.0028628054954787214,0.0,0.0,24841,376.749755859375,879.6372177124024,0.2,0.009932989,-36.90259990692139,0.091455078125,-0.011173352837795391,0.9784864783287048,1.001054048538208,0.00026382719999999997,0.13547520000000088,0.13547520000000088,0.045158400000000036,0.045158400000000036,0.13547520000000088
0.0,0.0,-0.0954311131440631,-1.3094733146981562e-05,-2.6323047961147124e-09,0.3841332244302244,-0.12446487881653552,-0.07112810892550887,1.9237156680149354,-0.020013994799787063,787,0.0,0.0,0.0,0.17220052083333334,0.0071172352000000005,0.13570560000000087,0.053656684027777776,0.5428224000000035,0.006785280000000044,-0.0511081017839295,0.1298493865748683,-0.000103800155335143,-0.7288788421841442,1643.95,0.0,0.0,2468,2.689204489476589,-0.001628532993885444,14505984,2085.68823041,-0.052497313860174796,0.0,-0.3427743810403748,-0.0046657986111111474,-0.049709938099830216,5876,0.6963811839999999,-0.028769549495204192,0.0,0.01583232000000001,0.5023373690092594,0.0,1.999949675093314,0.0,0.0,0.0,-0.007482089780793239,-0.09652887624212948,-0.0043737074040526075,0.0,0.0,24845,504.9013671875,1195.6535339355469,0.2,0.009352851,-36.902762222290036,0.08994140625,-0.01144154006615281,0.9708052277565002,1.0007801055908203,0.00026378112,0.13570560000000087,0.13570560000000087,0.04523520000000004,0.04523520000000004,0.13570560000000087
