reward_terms/residual_rate,curriculum/ctrl_jitter_ms,reward_terms/stand,reward_terms/torque,curriculum/ctrl_drop_prob,time/iterations,curriculum/eff_scale,reward_terms/clearance,reward_terms/track_lin,ankle/ankle_spring_energy_peak,reward_terms/foot_slip,curriculum/ent_coef,reward_terms/angmom,curriculum/cmd_scale,reward_terms/stand_drift,reward_terms/fwd_speed,reward_terms/alive,reward_terms/step_rate,reward_terms/lat_vel,time/time_elapsed,reward_terms/foot_ahead,reward_terms/hip_roll,reward_terms/stance,reward_terms/motor_vel,reward_terms/residual,est/vel_rmse,curriculum/dr_scale,rollout/ep_len_mean,reward_terms/assist_pen,reward_terms/stance_time,curriculum/swing_frac_min,reward_terms/height,time/total_timesteps,ankle/ankle_defl_peak,reward_terms/time,ankle/ankle_spring_trq_peak,curriculum/swing_frac_mean,curriculum/stance_ratio,reward_terms/phase_contact,reward_terms/vz,reward_terms/stop,reward_terms/energy,rollout/ep_rew_mean,reward_terms/ang_xy,reward_terms/overrun,reward_terms/duty_sym,curriculum/cmd_track_err,reward_terms/action_rate,time/fps,reward_terms/air_time,reward_terms/coef_rate,reward_terms/upright,reward_terms/track_yaw,train/clip_range,train/n_updates,train/explained_variance,train/std,train/approx_kl,train/entropy_loss,train/loss,train/value_loss,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,curriculum/stance_ratio_progress,curriculum/dr_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress
0.0,0.0,1.145656396839431,0.0,0.0,317,0.0,0.0,1.589731176942585,0.0,-0.3989431509170727,0.0088498432,-0.14197159470731568,0.0,-0.05932117091080998,0.0,0.0,-0.007541232638888923,-7.292230537146608e-09,945,0.0,-0.06061019796067329,-0.014141312888203136,0.0,-0.09528009187136452,0.13117665642798854,0.0,308.73,0.0,0.0,0.2777235243055556,-0.017741074782936867,5842944,0.5047866216412766,0.0,0.0,0.3253851996527778,0.7,0.0,-0.09841391316321318,0.0,0.0,90.27138203000003,-0.1173549533136508,0.0,-0.00675883604007538,0.7737660870043425,-0.10899095596274604,6179,0.0,-0.804697889317145,-0.256661461368778,1.9998630045030505,0.2,22921,0.9699280261993408,1.0008964538574219,0.011008369,-36.90162105560303,78.94156646728516,212.58284072875978,-0.018119735788786784,0.00028543872,0.1006591796875,,,,,
0.0,0.0,1.1039404359336897,0.0,0.0,318,0.0,0.0,1.5153029341039035,0.0,-0.35546208246622385,0.0088461568,-0.11164063027849104,0.0,-0.04595389800272171,0.0,0.0,-0.006228298611111169,-5.056042161248023e-09,948,0.0,-0.04711902107206228,-0.0266007121350466,0.0,-0.09549927368954783,0.11901930588705244,0.0,311.57,0.0,0.0,0.24962022569444445,-0.015217225565088921,5861376,0.5048519722119772,0.0,0.0,0.302978515625,0.7,0.0,-0.08985779340735031,0.0,0.0,124.39492991000003,-0.09748752474074317,0.0,-0.014148560755909994,0.5896874015044524,-0.1076704784710517,6179,0.0,-0.8058874246232939,-0.22136824649335357,1.9999194020535929,0.2,22925,0.9660139083862305,1.000685214996338,0.0102037825,-36.90080509185791,99.42304229736328,264.65635681152344,-0.013682977884309366,0.00028539263999999997,0.08642578125,,,,,
0.0,0.0,1.0635733216897683,0.0,0.0,319,0.0,0.0,1.537351091458364,0.0,-0.3853835239892982,0.0088424704,-0.1438466400980632,0.0,-0.060855598778793034,0.0,0.0,-0.00718315972222228,-6.91518803028498e-09,951,0.0,-0.048931807930298526,-0.02197440200309779,0.0,-0.09460338932075582,0.12304625056880365,0.0,320.06,0.0,0.0,0.259765625,-0.0190170228199096,5879808,0.5048580634818405,0.0,0.0,0.3130425347222222,0.7,0.0,-0.10893780874561634,0.0,0.0,119.73661186999999,-0.11601139769833911,0.0,-0.018457393215433618,0.5724963216504838,-0.11193140145555754,6178,0.0,-0.7865252784192033,-0.27112020566139966,1.9998962976067343,0.2,22929,0.9637043476104736,1.0007541179656982,0.010342561,-36.9003231048584,99.98311614990234,274.2827667236328,-0.016275331954238935,0.00028534656,0.0957275390625,,,,,
0.0,0.0,1.1170723850692563,0.0,0.0,320,0.0,0.0,1.5844507156275134,0.0,-0.3922232385968561,0.008838784,-0.12299618004462598,0.0,-0.05791658956185546,0.0,0.0,-0.006879340277777844,-5.179355909552757e-09,954,0.0,-0.05542368368947525,-0.01911785278296009,0.0,-0.09536589668455793,0.1207285534822835,0.0,322.22,0.0,0.0,0.2605251736111111,-0.01635560121322152,5898240,0.5046915455991331,0.0,0.0,0.2914496527777778,0.7,0.0,-0.09549595797430901,0.0,0.0,112.28141810000001,-0.10655367124307846,0.0,-0.0044234278141240075,0.4666112725037483,-0.10765571117624889,6178,0.0,-0.79546680252665,-0.23424027674953166,1.9999294316716787,0.2,22933,0.9622426629066467,1.0007184743881226,0.008924477,-36.90047149658203,100.56260681152344,262.33644104003906,-0.013869791722390801,0.00028530048,0.08521728515625,,,,,
0.0,0.0,1.0195156053668035,0.0,0.0,321,0.0,0.0,1.482826979775648,0.0,-0.40814849194218095,0.008835097600000001,-0.1372667081231812,0.0,-0.05143520380031294,0.0,0.0,-0.007389322916666709,-6.815219291757437e-09,957,0.0,-0.05227285243380172,-0.016076649581092416,0.0,-0.09539932243461739,0.11736728863882215,0.0,326.62,0.0,0.0,0.2785373263888889,-0.019509727231264328,5916672,0.5051249130786181,0.0,0.0,0.3048773871527778,0.7,0.0,-0.10980901959073482,0.0,0.0,132.29527399,-0.11537594036856186,0.0,-0.007354840741005394,0.5774512213871684,-0.10737262276077497,6177,0.0,-0.7915273410125478,-0.24842610644835691,1.999897926885546,0.2,22937,0.9634687304496765,1.0007374286651611,0.009347533,-36.90073871612549,105.28375244140625,288.89650650024413,-0.01508669527247548,0.0002852544,0.07423095703125,,,,,
0.0,0.0,1.1195336812759542,0.0,0.0,322,0.0,0.0,1.6013222716599504,0.0,-0.3897256907611637,0.0088314112,-0.12896122035949933,0.0,-0.04846652408164573,0.0,0.0,-0.006879340277777844,-6.0528570249079e-09,960,0.0,-0.058633803316129565,-0.013432703128849786,0.0,-0.09513664378174982,0.1175453127577579,0.0,314.07,0.0,0.0,0.2520073784722222,-0.01724512809920968,5935104,0.5046828194264456,0.0,0.0,0.3129611545138889,0.7,0.0,-0.10249189960400035,0.0,0.0,107.80032499999999,-0.11286437155266503,0.0,-0.005517973156366053,0.4969394574693996,-0.10942035749079596,6177,0.0,-0.7943634412559033,-0.22673929555321523,1.9998766741041125,0.2,22941,0.9661611914634705,1.0009251832962036,0.009863323,-36.90299186706543,95.66490936279297,271.0626617431641,-0.01735784000484273,0.00028520832,0.08634033203125,,,,,
0.0,0.0,1.2209337251493004,0.0,0.0,323,0.0,0.0,1.6725038273831159,0.0,-0.40281646505434565,0.0088277248,-0.12494749693132816,0.0,-0.0540814660674028,0.0,0.0,-0.007052951388888951,-4.753305728356929e-09,963,0.0,-0.052566986727234984,-0.01758712250382137,0.0,-0.09475706360177927,0.11545044636481076,0.0,330.55,0.0,0.0,0.2629123263888889,-0.015177666092924329,5953536,0.5050543590961389,0.0,0.0,0.29793294270833337,0.7,0.0,-0.09347848532831939,0.0,0.0,129.38888939,-0.10772249788560934,0.0,-0.009288843830806038,0.5746663364664985,-0.10989665045111581,6178,0.0,-0.7977955692626876,-0.20767661062982154,1.999939402510567,0.2,22945,0.9630016684532166,1.0006372928619385,0.010228758,-36.90098495483399,111.54638671875,284.3837715148926,-0.015166102105285972,0.00028516224,0.099560546875,,,,,
0.0,0.0,0.9787014303191515,0.0,0.0,324,0.0,0.0,1.3349702688830467,0.0,-0.37124562760097857,0.008824038400000001,-0.1363967374737035,0.0,-0.062398488676922166,0.0,0.0,-0.0064561631944445065,-5.176307488816223e-09,966,0.0,-0.054261742095347704,-0.027631045480208907,0.0,-0.09431211985729948,0.1220457853472026,0.0,325.66,0.0,0.0,0.2382269965277778,-0.014325344626603164,5971968,0.504792358038149,0.0,0.0,0.329833984375,0.7,0.0,-0.08319833318855588,0.0,0.0,127.15856550000001,-0.11396446031853495,0.0,-0.020677492554002114,0.5153235675908294,-0.11342175306199082,6177,0.0,-0.774182860484919,-0.24800071511770444,1.999869109819592,0.2,22949,0.9585552215576172,1.0005011558532715,0.008377099,-36.89802551269531,142.28529357910156,344.8173568725586,-0.012319258222123607,0.00028511616,0.0631591796875,,,,,
0.0,0.0,1.1486379866778804,0.0,0.0,325,0.0,0.0,1.6067117293871034,0.0,-0.39016795899501916,0.008820352,-0.12708570841508413,0.0,-0.06667122011668977,0.0,0.0,-0.00710720486111117,-4.516084340049523e-09,969,0.0,-0.04730289610590592,-0.012014387107634316,0.0,-0.09552942306099416,0.12038721962901966,0.0,318.44,0.0,0.0,0.2724609375,-0.016898560807479188,5990400,0.5050592606140683,0.0,0.0,0.3093804253472222,0.7,0.0,-0.10383844131508622,0.0,0.0,114.78279986,-0.1097366951111038,0.0,-0.018242524394993784,0.4599483370850429,-0.1076451244806727,6176,0.0,-0.793316909516856,-0.23168570683833986,1.9999165449589238,0.2,22953,0.964579164981842,1.0006011724472046,0.009948236,-36.89886035919189,87.08555603027344,247.22588043212892,-0.01624760096310638,0.00028507008,0.0845947265625,,,,,
0.0,0.0,1.09969719628241,0.0,0.0,326,0.0,0.0,1.5730953439740227,0.0,-0.42084757828421243,0.0088166656,-0.1098920021704067,0.0,-0.04583886213478727,0.0,0.0,-0.0073567708333333775,-5.199262109286054e-09,973,0.0,-0.05035655749853297,-0.013813419443189999,0.0,-0.09514579616956714,0.12044269759375723,0.0,318.52,0.0,0.0,0.24403211805555555,-0.014110621608257804,6008832,0.5050954907728558,0.0,0.0,0.283935546875,0.7,0.0,-0.08577784816646068,0.0,0.0,135.67473211999996,-0.10355303962426167,0.0,-0.0014222338375601531,0.5407059398937663,-0.10844125884431496,6170,0.0,-0.7804081899839076,-0.19923498815570503,1.9999076711288626,0.2,22957,0.9649483561515808,1.0006473064422607,0.0103690475,-36.89964637756348,110.11418914794922,285.51566009521486,-0.014923791697947308,0.000285024,0.08577880859375,,,,,
0.0,0.0,1.1074703410286826,0.0,0.0,327,0.0,0.0,1.520482723585227,0.0,-0.39617436396146455,0.0088129792,-0.14316133058765407,0.0,-0.07014934084643898,0.0,0.0,-0.006998697916666733,-6.373379430033175e-09,976,0.0,-0.0514881890188578,-0.012063253181212936,0.0,-0.09490785202395317,0.1259953093071915,0.0,330.37,0.0,0.0,0.2554253472222222,-0.019003784445274972,6027264,0.505214770475324,0.0,0.0,0.30411783854166663,0.7,0.0,-0.10795827832447807,0.0,0.0,124.98491263999996,-0.11926783968694774,0.0,-0.0062937983033030595,0.5508678641730749,-0.10946627057062872,6170,0.0,-0.7978180461882683,-0.25171694831263286,1.9998987233586236,0.2,22961,0.9673920273780823,1.0004826784133911,0.009843571,-36.89640350341797,101.96025085449219,266.99524993896483,-0.01692439232720062,0.00028497791999999996,0.09598388671875,,,,,
0.0,0.0,1.0302386774800993,0.0,0.0,328,0.0,0.0,1.527666203128116,0.0,-0.39344756087636673,0.0088092928,-0.12990398054419702,0.0,-0.05735436511890272,0.0,0.0,-0.006922743055555623,-4.768957824906792e-09,979,0.0,-0.05141347335676189,-0.018261303251336312,0.0,-0.09470638475201111,0.12730049147454836,0.0,347.89,0.0,0.0,0.23714192708333334,-0.016765384656287616,6045696,0.5050176699455441,0.0,0.0,0.2947048611111111,0.7,0.0,-0.09460887822119182,0.0,0.0,143.90966102,-0.11169095729765655,0.0,-0.009668246756170944,0.6932317921222202,-0.1111199598310599,6169,0.0,-0.7831679547188183,-0.22881474829546766,1.999894324039782,0.2,22965,0.9704535603523254,1.0005978345870972,0.0098757725,-36.89715785980225,100.10003662109375,266.9145088195801,-0.01558445708360523,0.00028493184,0.0917236328125,,,,,
0.0,0.0,1.1169114591641018,0.0,0.0,329,0.0,0.0,1.578919045278023,0.0,-0.38426005076309055,0.0088056064,-0.13331276268301367,0.0,-0.056332244978212064,0.0,0.0,-0.006673177083333398,-5.644906628375285e-09,982,0.0,-0.05508717117092194,-0.012872290670128687,0.0,-0.0951089662360449,0.11905102800309332,0.0,338.7,0.0,0.0,0.2560763888888889,-0.016999358520595368,6064128,0.5052269404106563,0.0,0.0,0.3162163628472222,0.7,0.0,-0.10141907556010657,0.0,0.0,136.81724223,-0.11482751492456018,0.0,-0.007958625616109107,0.3957429236052467,-0.11070104014697718,6169,0.0,-0.7871703855099393,-0.24350905838005252,1.9999045224960095,0.2,22969,0.9674163460731506,1.0008578300476074,0.010760925,-36.90173530578613,109.60966491699219,280.1998878479004,-0.01915977526223287,0.00028488576,0.10462646484375,,,,,
0.0,0.0,1.077841103411602,0.0,0.0,330,0.0,0.0,1.4922302590178724,0.0,-0.44509630993368327,0.00880192,-0.1374905544023952,0.0,-0.060577811553948306,0.0,0.0,-0.0076497395833333625,-5.557388598549475e-09,985,0.0,-0.049969680167736875,-0.012944236472799362,0.0,-0.09533243118365574,0.12118795406887023,0.0,322.75,0.0,0.0,0.2555881076388889,-0.017318526123337112,6082560,0.5049443032792366,0.0,0.0,0.30655924479166663,0.7,0.0,-0.1026118546708844,0.0,0.0,124.94270476,-0.12475315797403203,0.0,-0.007934419311557923,0.5046213005120154,-0.10915000076104882,6169,0.0,-0.7852046908833179,-0.22690505741140082,1.9999049611628057,0.2,22973,0.9626823663711548,1.0006848573684692,0.010735582,-36.90076541900635,122.17054748535156,318.07691497802733,-0.014021030245930887,0.00028483968,0.0837158203125,,,,,
0.0,0.0,1.0472690892263246,0.0,0.0,331,0.0,0.0,1.4630430953334899,0.0,-0.3937518137601807,0.0087982336,-0.15929843536152177,0.0,-0.07083001248284211,0.0,0.0,-0.006694878472222287,-6.225308993286637e-09,988,0.0,-0.047605466553429274,-0.01573805141413117,0.0,-0.09475558820735598,0.14381099707727046,0.0,325.24,0.0,0.0,0.2835828993055556,-0.02015579307854782,6100992,0.5050325795188642,0.0,0.0,0.3297797309027778,0.7,0.0,-0.11362766370883616,0.0,0.0,116.30401668,-0.12388624660002212,0.0,-0.01459538193488157,0.7246036526618505,-0.11216295143618497,6168,0.0,-0.790911493226847,-0.2810598898606099,1.9998264525307892,0.2,22977,0.9657041430473328,1.0004699230194092,0.008968187,-36.89737663269043,118.23714447021484,292.30056228637693,-0.014862923917826265,0.00028479359999999997,0.07078857421875,,,,,
0.0,0.0,1.1653495530529705,0.0,0.0,332,0.0,0.0,1.6168122662646522,0.0,-0.37656130587038683,0.0087945472,-0.12455117726272974,0.0,-0.055091902952622944,0.0,0.0,-0.007107204861111171,-5.213362775739019e-09,991,0.0,-0.055976477988280614,-0.010673182547057358,0.0,-0.09548872546141701,0.11434958920890836,0.0,316.26,0.0,0.0,0.2550998263888889,-0.01511554236986047,6119424,0.5042898518309846,0.0,0.0,0.3135308159722222,0.7,0.0,-0.09006095429950527,0.0,0.0,101.78902566000002,-0.10718036415545065,0.0,-0.011773884515582622,0.5362736705383448,-0.1083024932098688,6169,0.0,-0.7908279819174584,-0.21722657150803967,1.9999155685244412,0.2,22981,0.9722422957420349,1.0003783702850342,0.0102622975,-36.89557723999023,97.70500183105469,259.54384460449216,-0.015239662682870404,0.00028474752,0.0905517578125,,,,,
0.0,0.0,1.202177404639591,0.0,0.0,333,0.0,0.0,1.6976730421517656,0.0,-0.3978721900515513,0.0087908608,-0.12771597653120936,0.0,-0.04753834641760394,0.0,0.0,-0.007052951388888951,-5.535705530167334e-09,1013,0.0,-0.04626333425583489,-0.01729418564223113,0.0,-0.09527364168182267,0.12396650434325086,0.0,320.39,0.0,0.0,0.23714192708333334,-0.016036497798513738,6137856,0.5050429341456648,0.0,0.0,0.2911241319444445,0.7,0.0,-0.10615133828549522,0.0,0.0,125.87286859000001,-0.10997418567228158,0.0,-0.005572604380938161,0.5317487560342322,-0.10943758168878664,6054,0.0,-0.7889893157489319,-0.2234930984009046,1.9999140503203954,0.2,22985,0.9630264043807983,1.0005497932434082,0.009472826,-36.897538375854495,119.14144134521484,299.8733558654785,-0.01653916627401486,0.00028470144,0.08759765625,,,,,
0.0,0.0,1.1416616962658719,0.0,0.0,334,0.0,0.0,1.60226939612754,0.0,-0.3981916054550913,0.0087871744,-0.12472502755998358,0.0,-0.06160386250675497,0.0,0.0,-0.006553819444444508,-5.1175528305773696e-09,1016,0.0,-0.051685012869982755,-0.01525223226295099,0.0,-0.09558347205706742,0.1253097689418993,0.0,329.34,0.0,0.0,0.2411566840277778,-0.015124527908225585,6156288,0.505133651627369,0.0,0.0,0.3073187934027778,0.7,0.0,-0.09348504315879605,0.0,0.0,154.52152054,-0.10963300253552405,0.0,-0.007847019528329934,0.5219800101149944,-0.1080037357690236,6054,0.0,-0.7894362817935695,-0.23178922025709373,1.9998491254385344,0.2,22989,0.9677121043205261,1.000727653503418,0.00991259,-36.899879455566406,103.65930938720703,311.15134353637694,-0.017179902375210075,0.00028465536,0.09749755859375,,,,,
0.0,0.0,1.0541581036009602,0.0,0.0,335,0.0,0.0,1.4756946816970309,0.0,-0.38091937756818506,0.008783488,-0.13485610593144298,0.0,-0.056680199106500156,0.0,0.0,-0.006705729166666731,-4.73504905774179e-09,1019,0.0,-0.049773855658815445,-0.01638521210465639,0.0,-0.09507248069301852,0.12546693494156105,0.0,339.78,0.0,0.0,0.2526584201388889,-0.017662134572721876,6174720,0.5050460038530151,0.0,0.0,0.29728190104166663,0.7,0.0,-0.10091109723828828,0.0,0.0,152.47253515999998,-0.11579259981204679,0.0,-0.014756242033766489,0.5573106542183945,-0.10757535187524539,6055,0.0,-0.7925744377914369,-0.24024430239996353,1.999916190251056,0.2,22993,0.954863965511322,1.0006238222122192,0.008310499,-36.90013999938965,154.9842987060547,399.30030517578126,-0.014028613129630685,0.00028460928,0.08902587890625,,,,,
0.0,0.0,1.114316672401149,0.0,0.0,336,0.0,0.0,1.5949697143142,0.0,-0.390112030325233,0.0087798016,-0.12122674519742975,0.0,-0.03406694782427282,0.0,0.0,-0.007291666666666716,-5.628053654899043e-09,1022,0.0,-0.05862572255702988,-0.00969351886581882,0.0,-0.09579778697262104,0.1255357926966235,0.0,314.03,0.0,0.0,0.2834201388888889,-0.016556710837173853,6193152,0.5050953856187536,0.0,0.0,0.2977973090277778,0.7,0.0,-0.09846691277347829,0.0,0.0,114.11147079,-0.11222685643695482,0.0,-0.007598876530777084,0.5454896058707479,-0.10679937908295452,6055,0.0,-0.7921699335449163,-0.2182898651481115,1.9998953204714252,0.2,22997,0.9683763980865479,1.0006897449493408,0.010705775,-36.90004119873047,92.47191619873047,256.6975975036621,-0.0168343955418095,0.0002845632,0.09678955078125,,,,,
0.0,0.0,1.2172543701940282,0.0,0.0,337,0.0,0.0,1.6496990047871418,0.0,-0.39471493293048027,0.0087761152,-0.13503232288464775,0.0,-0.06180890014679617,0.0,0.0,-0.0071180555555556135,-4.792417759538237e-09,1025,0.0,-0.05370986815218096,-0.007908255132283873,0.0,-0.09618540078617663,0.12212803810893319,0.0,315.4,0.0,0.0,0.23746744791666666,-0.015260646085617101,6211584,0.5046795318520457,0.0,0.0,0.2901475694444444,0.7,0.0,-0.0965273889748377,0.0,0.0,122.79185183999999,-0.10911615829542369,0.0,-0.007334000048578678,0.5026549440361586,-0.10773675432041584,6055,0.0,-0.7989494904725203,-0.215176864389243,1.9999094705372709,0.2,23001,0.9679738879203796,1.0008764266967773,0.01158113,-36.903019714355466,117.6188735961914,279.61658630371096,-0.016585101431701332,0.00028451712,0.10633544921875,,,,,
0.0,0.0,1.1705046067300353,0.0,0.0,338,0.0,0.0,1.5835449226070333,0.0,-0.3824383828327199,0.0087724288,-0.14376625996268513,0.0,-0.07554826711881768,0.0,0.0,-0.006792534722222288,-4.300724254218675e-09,1028,0.0,-0.05028482944307211,-0.01431346954511266,0.0,-0.09528333743895323,0.12681874719407027,0.0,332.88,0.0,0.0,0.23779296875,-0.01690601459686854,6230016,0.5048924389737266,0.0,0.0,0.3149142795138889,0.7,0.0,-0.10081353372322216,0.0,0.0,128.75173747,-0.11507800931488858,0.0,-0.007574517886666237,0.5740737842820035,-0.10983041291398093,6055,0.0,-0.779451277157967,-0.23792370156233306,1.999914064287876,0.2,23005,0.9663390517234802,1.0009294748306274,0.0094656665,-36.90328941345215,103.37035369873047,303.4406982421875,-0.015740249986993148,0.00028447104,0.08895263671875,,,,,
0.0,0.0,1.1838950704789404,0.0,0.0,339,0.0,0.0,1.6529914779310446,0.0,-0.39550688175609117,0.0087687424,-0.1341074323236643,0.0,-0.07659237608237263,0.0,0.0,-0.0067708333333334,-4.49156163343671e-09,1031,0.0,-0.051178125582270716,-0.0234732610132357,0.0,-0.09513655174868,0.12573976217527957,0.0,349.19,0.0,0.0,0.2255859375,-0.015875786687563766,6248448,0.5052180205801788,0.0,0.0,0.3130154079861111,0.7,0.0,-0.08568031894560109,0.0,0.0,149.94070374999998,-0.10804108142979801,0.0,-0.012001925957499004,0.4449935904713041,-0.1128989625831654,6056,0.0,-0.785820242047175,-0.225016641093051,1.9999026252074499,0.2,23009,0.9704421758651733,1.0009057521820068,0.008415971,-36.9039363861084,110.0289535522461,274.0743133544922,-0.016024432657286525,0.00028442496,0.09091796875,,,,,
0.0,0.0,1.1437002551017577,0.0,0.0,340,0.0,0.0,1.591868113532679,0.0,-0.39727501268786675,0.008765056,-0.1306350969756793,0.0,-0.05223450348762593,0.0,0.0,-0.007031250000000062,-4.805168041316097e-09,1034,0.0,-0.04923929663446672,-0.015142248784507869,0.0,-0.09539567511964847,0.12089767656102232,0.0,340.1,0.0,0.0,0.2599826388888889,-0.018692444370528492,6266880,0.5051079212493191,0.0,0.0,0.2878146701388889,0.7,0.0,-0.10351668076955259,0.0,0.0,138.91373422,-0.10647268583297276,0.0,-0.0026324722758966804,0.6769929341282641,-0.10912008916494267,6056,0.0,-0.801734884108729,-0.23483954265714438,1.999918020293518,0.2,23013,0.9624127745628357,1.0006517171859741,0.009708954,-36.90101261138916,114.34637451171875,327.9170394897461,-0.015327468526083975,0.00028437888,0.0873779296875,,,,,
0.0,0.0,1.1109356170849773,0.0,0.0,341,0.0,0.0,1.5589424973406099,0.0,-0.43452974948805884,0.0087613696,-0.13100021419236899,0.0,-0.05915993741466255,0.0,0.0,-0.006998697916666735,-4.891312263261004e-09,1037,0.0,-0.05451277729180705,-0.011622320014955846,0.0,-0.09510085462756578,0.12171698744040053,0.0,349.81,0.0,0.0,0.2389865451388889,-0.01549126048065607,6285312,0.5051338661568847,0.0,0.0,0.2943250868055556,0.7,0.0,-0.09230254529923539,0.0,0.0,155.60795385,-0.11493146755940026,0.0,-0.0025357262471061267,0.3796499243981928,-0.11320489099956069,6056,0.0,-0.7983484487055817,-0.23217984911071957,1.9999086799955785,0.2,23017,0.9719359278678894,1.0004053115844727,0.009418311,-36.89626808166504,97.29071807861328,259.1146385192871,-0.014518169325310738,0.0002843328,0.0838134765625,,,,,
0.0,0.0,1.1514942094723564,0.0,0.0,342,0.0,0.0,1.5956507804481044,0.0,-0.4384144210824292,0.0087576832,-0.13276744121197867,0.0,-0.04727955807348547,0.0,0.0,-0.006933593750000068,-6.111204625338437e-09,1040,0.0,-0.05005800516199972,-0.018881858669531237,0.0,-0.09522788689183928,0.12865227185738562,0.0,352.89,0.0,0.0,0.24913194444444445,-0.015561727854630943,6303744,0.5050045296386881,0.0,0.0,0.3072102864583333,0.7,0.0,-0.10029006228863631,0.0,0.0,159.22314117,-0.11569068793531684,0.0,-0.003901771748721033,0.5817997698095144,-0.10976553019961677,6056,0.0,-0.7825866797369873,-0.21530283436286787,1.9998804451322922,0.2,23021,0.9658809304237366,1.0004947185516357,0.010035601,-36.896286201477054,110.8339614868164,323.8516929626465,-0.013885869790101424,0.00028428671999999996,0.08526611328125,,,,,
0.0,0.0,0.8919641753783643,0.0,0.0,343,0.0,0.0,1.209106645470984,0.0,-0.4002916315166636,0.0087539968,-0.1594316592911128,0.0,-0.09792787840190699,0.0,0.0,-0.0071614583333333886,-5.228538988218932e-09,1043,0.0,-0.04323049629495903,-0.021289225732212327,0.0,-0.0944800835510239,0.13094273090156253,0.0,324.71,0.0,0.0,0.2542317708333333,-0.01834369856480735,6322176,0.5052138707516909,0.0,0.0,0.33053927951388884,0.7,0.0,-0.09626642043022039,0.0,0.0,114.97442802000002,-0.11922960505569165,0.0,-0.007008341105084765,0.4969467641215862,-0.11406812616926798,6057,0.0,-0.7990351568010308,-0.2717606704281341,1.9998682830935697,0.2,23025,0.9586921334266663,1.0005154609680176,0.009615478,-36.898280715942384,144.29208374023438,370.44139862060547,-0.014793661830481142,0.00028424064,0.0905029296875,,,,,
0.0,0.0,1.08707405909601,0.0,0.0,344,0.0,0.0,1.549151830235185,0.0,-0.38325408750345125,0.0087503104,-0.12947385095853325,0.0,-0.061517842116535784,0.0,0.0,-0.007204861111111167,-6.302397237248818e-09,1046,0.0,-0.05098024287103897,-0.020774598340884007,0.0,-0.09542157002916869,0.12714316009960697,0.0,341.32,0.0,0.0,0.2585720486111111,-0.01736374489846229,6340608,0.5051699739042855,0.0,0.0,0.3219672309027778,0.7,0.0,-0.09971855570916412,0.0,0.0,116.29536752000001,-0.11243228394332383,0.0,-0.0180990403249617,0.6194718652317907,-0.10842302134272923,6057,0.0,-0.7977611415323049,-0.23935888638792957,1.9998627819857309,0.2,23029,0.9750561118125916,1.000717043876648,0.009337387,-36.898827362060544,79.7532958984375,217.49367065429686,-0.01751716256258078,0.00028419456,0.0837158203125,,,,,
0.0,0.0,1.08121933326763,0.0,0.0,345,0.0,0.0,1.5301510422092002,0.0,-0.3691671803647843,0.008746624,-0.1396177726484853,0.0,-0.0603993277261989,0.0,0.0,-0.006976996527777844,-6.101895726971542e-09,1049,0.0,-0.054247323284695115,-0.014272555653879967,0.0,-0.0948525089053404,0.12177550766454738,0.0,325.99,0.0,0.0,0.2786458333333333,-0.017640860065731113,6359040,0.5051018866528871,0.0,0.0,0.3196343315972222,0.7,0.0,-0.10739705656289014,0.0,0.0,114.33293425999999,-0.11336477208350167,0.0,-0.014480704381717446,0.5745878432749416,-0.11141154279079306,6057,0.0,-0.7986767839646041,-0.23916088499233007,1.9998782249198745,0.2,23033,0.9653263092041016,1.0009775161743164,0.010659725,-36.903200340271,104.2306900024414,273.1668701171875,-0.016543765377718955,0.00028414848,0.0901123046875,,,,,
0.0,0.0,1.3313508115824237,0.0,0.0,346,0.0,0.0,1.7833643181824084,0.0,-0.3798928941966094,0.0087429376,-0.12620629900288824,0.0,-0.06062433850642574,0.0,0.0,-0.006336805555555616,-4.249900981179104e-09,1052,0.0,-0.05048148047089957,-0.015314267286626555,0.0,-0.0956186522062447,0.11968931502392786,0.0,329.77,0.0,0.0,0.21934678819444445,-0.01589140197394918,6377472,0.5051975160490714,0.0,0.0,0.29248046875,0.7,0.0,-0.09788702524446957,0.0,0.0,133.21251682999997,-0.10674256646622034,0.0,-0.008138694229467735,0.5441650752088527,-0.11042199162100605,6057,0.0,-0.7830495078296602,-0.2288397178844357,1.9999294792410578,0.2,23037,0.9723237752914429,1.00091552734375,0.0112098055,-36.903855323791504,100.65619659423828,268.88099517822263,-0.017453381192171945,0.00028410239999999997,0.10203857421875,,,,,
