reward_terms/progress,reward_terms/track_yaw,time/iterations,reward_terms/alive,reward_terms/fwd_speed,reward_terms/yaw_rate,reward_terms/lat_vel,reward_terms/height,reward_terms/stance,reward_terms/upright,reward_terms/foot_slip,reward_terms/stance_time,reward_terms/track_vx,reward_terms/torque,curriculum/ent_coef,reward_terms/pos_pen,reward_terms/ang_xy,rollout/ep_len_mean,reward_terms/track_pos,reward_terms/heading_pen,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,reward_terms/vz,reward_terms/track_heading,reward_terms/hip_roll,reward_terms/air_time,time/fps,reward_terms/clearance,reward_terms/action_rate,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/loss,train/std,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/value_loss,train/n_updates
0.0,0.0,139,0.5,0.35163491703753147,0.0,-2.6238956421384468e-09,-0.04475280703511384,-5.097847423778951e-06,-0.6015769498502974,-0.4315468839489665,-0.1648790622271051,0.0,-0.19097625425159895,0.01,0.0,-0.3137928169994117,5.05,0.0,0.0,-105.66715654000001,854016,2679,-0.22210415418494267,0.0,-0.08093345452075618,3.165122830595757e-05,318,0.02386745246296308,-0.009491153640875894,-19.762624740600586,0.13958744890987873,0.0002858688,28.95085906982422,0.8572899699211121,0.3779296875,0.31883662939071655,0.2,0.36714873,59.69593620300293,6356
0.0,0.0,140,0.5,0.3604234416544639,0.0,-2.8982746486685974e-09,-0.04565037447606076,-9.19457568769283e-07,-0.6050375649688451,-0.43863616763126445,-0.17115189105404519,0.0,-0.19266285245932202,0.01,0.0,-0.31661248029847333,4.94,0.0,0.0,-105.99683754000002,860160,2699,-0.221066675596837,0.0,-0.08043371676658957,8.358882005532622e-06,318,0.022816697859445068,-0.009491253554232621,-19.762824058532715,0.1063737291842699,0.0002857664,30.331417083740234,0.857296884059906,0.3623046875,0.31503576040267944,0.2,0.48151153,58.36177062988281,6357
0.0,0.0,141,0.5,0.36502804120736004,0.0,-2.6199140752458314e-09,-0.04555387568266362,-2.0659437945482593e-05,-0.6066394116581004,-0.4365684728798535,-0.17468270450920967,0.0,-0.19243366908656168,0.01,0.0,-0.31755936732514894,4.99,0.0,0.0,-105.92467865999998,866304,2719,-0.21963138235638183,0.0,-0.07950776300288172,1.5779644371331598e-05,318,0.022942738798378038,-0.009496672196609757,-19.763038635253906,0.07726546004414558,0.000285664,26.048233032226562,0.8573027849197388,0.3076171875,0.320077121257782,0.2,0.25431767,54.24582290649414,6358
0.0,0.0,142,0.5,0.35159126236451793,0.0,-2.9068454065390575e-09,-0.04703215239031185,-3.1630318831099578e-06,-0.6149714704863006,-0.43429016515018243,-0.16460108271002336,0.0,-0.19371100892219564,0.01,0.0,-0.31506678524967574,5.04,0.0,0.0,-106.06462609000002,872448,2739,-0.22556758856899198,0.0,-0.08454361886509427,2.8327903533842673e-05,318,0.0235346644181367,-0.009522754888783676,-19.763015747070312,0.03874831926077604,0.0002855616,28.93492889404297,0.8572937846183777,0.2744140625,0.31608444452285767,0.2,0.13715422,57.31635093688965,6359
0.0,0.0,143,0.5,0.39783456611574475,0.0,-3.526071952195192e-09,-0.04800706256456142,-3.2253003082687573e-06,-0.6219281536085134,-0.4345941687257234,-0.1538247401380902,0.0,-0.20042771903072734,0.01,0.0,-0.32007128127868945,5.15,0.0,0.0,-106.29192283,878592,2759,-0.22094181048226824,0.0,-0.09501103910015417,1.4576815065974685e-05,318,0.024853875875944346,-0.00954795010112545,-19.763092041015625,0.08163033332675695,0.00028545919999999997,28.75672149658203,0.8572981357574463,0.36328125,0.32057255506515503,0.2,0.21014859,57.03340721130371,6360
0.0,0.0,144,0.5,0.4173392159098777,0.0,-3.857460465825329e-09,-0.048201148736654736,-2.277443834816452e-06,-0.6351925128327908,-0.4383034218274817,-0.14043574712364143,0.0,-0.20501703230214738,0.01,0.0,-0.32629773336040074,4.88,0.0,0.0,-105.64776783999997,884736,2779,-0.21949287753213995,0.0,-0.09961357844708298,2.8859401594244817e-05,318,0.02500614592341344,-0.009557069815046839,-19.76320457458496,0.07906556688249111,0.0002853568,27.37067222595215,0.8573021292686462,0.3876953125,0.3208262324333191,0.2,0.27246934,55.1651725769043,6361
0.0,0.0,145,0.5,0.40429272092269614,0.0,-5.488007785015341e-09,-0.048663629040242934,-1.9871569164571193e-05,-0.6376447121537479,-0.4367092694095766,-0.13366249926431908,0.0,-0.20795722329663957,0.01,0.0,-0.3278617241233061,5.05,0.0,0.0,-106.39418646999998,890880,2800,-0.2252491776193327,0.0,-0.10886344244325641,3.432242092182578e-05,318,0.025529945419778547,-0.009696347505742034,-19.763282775878906,0.08609539363533258,0.0002852544,25.57866859436035,0.8573009967803955,0.392578125,0.32493138313293457,0.2,0.30507487,52.30275917053223,6362
0.0,0.0,146,0.5,0.44523419906130846,0.0,-4.5733507886592496e-09,-0.049981292394846326,-7.322713107889607e-06,-0.6457370095555283,-0.4437371398164926,-0.13610314956122674,0.0,-0.20667983949979543,0.01,0.0,-0.32538127689458285,5.14,0.0,0.0,-106.26362645,897024,2820,-0.2261873127170085,0.0,-0.10626368978033811,2.0916490287346974e-05,318,0.025776996724458934,-0.009622564644950786,-19.76331329345703,0.060985052958130836,0.000285152,26.806299209594727,0.8572965264320374,0.2744140625,0.32539284229278564,0.2,0.17108282,55.80366897583008,6363
0.0,0.0,147,0.5,0.4179845328828325,0.0,-4.578854230104014e-09,-0.04927052334205165,-2.6356797698814087e-06,-0.6353936126871443,-0.43567462227243875,-0.1357955593952712,0.0,-0.20605377766061572,0.01,0.0,-0.32183421711116883,5.09,0.0,0.0,-105.96797967,903168,2840,-0.22619688044345862,0.0,-0.10995513762563124,3.132007467226442e-05,317,0.02579323772926159,-0.009612849570260958,-19.763408660888672,0.08005481405416504,0.0002850496,27.546226501464844,0.8573013544082642,0.2841796875,0.3255908489227295,0.2,0.23967975,55.52468490600586,6364
0.0,0.0,148,0.5,0.47854162449609516,0.0,-4.090432297472127e-09,-0.052438083920503205,-6.594093020105214e-06,-0.6505428262346878,-0.4477300885432775,-0.13704130562654507,0.0,-0.20226455652013176,0.01,0.0,-0.32252701311046655,5.04,0.0,0.0,-105.72948185000001,909312,2860,-0.2331043763933434,0.0,-0.10867158313892639,1.872548243936543e-05,317,0.02712993256109585,-0.009637326718216573,-19.76355743408203,0.06581459892913699,0.0002849472,30.410091400146484,0.8573076725006104,0.37109375,0.32075071334838867,0.2,0.15389957,59.364200592041016,6365
0.0,0.0,149,0.5,0.4255526200720849,0.0,-4.6388891855001985e-09,-0.0513577295673939,-1.7989134421680367e-05,-0.6458363686599445,-0.4436076682905596,-0.13520163021996018,0.0,-0.20585907946561466,0.01,0.0,-0.32180651882872263,5.09,0.0,0.0,-105.79920624999998,915456,2880,-0.23328438836929452,0.0,-0.11049792106626932,1.838507720318829e-05,317,0.025965015713715966,-0.009647098907410242,-19.763872146606445,0.4835128977429122,0.0002848448,28.892961502075195,0.8573275804519653,0.36328125,0.3211464285850525,0.2,0.5117466,56.3493537902832,6366
0.0,0.0,150,0.5,0.5084155569453703,0.0,-3.592625623460569e-09,-0.05045188379691832,-1.942311383264332e-06,-0.6433825377165574,-0.4496599601007744,-0.1340789382670626,0.0,-0.2021951813104409,0.01,0.0,-0.3206682000192585,5.09,0.0,0.0,-105.630551,921600,2901,-0.22476368599895688,0.0,-0.10780384994528365,4.608409905892435e-05,317,0.026570094981020694,-0.009546271028173672,-19.76416778564453,0.06258811056613922,0.00028474239999999997,29.524494171142578,0.8573391437530518,0.34375,0.3286246657371521,0.2,0.15375605,56.89452934265137,6367
0.0,0.0,151,0.5,0.47500912249575095,0.0,-3.499309732317353e-09,-0.05080580934081153,-8.345734310191777e-07,-0.6395731996567503,-0.4504085797069741,-0.1370787782104942,0.0,-0.19964370001418652,0.01,0.0,-0.3177384860812616,5.19,0.0,0.0,-106.01217042999998,927744,2921,-0.23043994350575792,0.0,-0.1099471268194807,2.0335472414872664e-05,317,0.026237218751396837,-0.009525078645963378,-19.764552116394043,0.13877767918165773,0.00028464,31.94297218322754,0.8573567867279053,0.3720703125,0.3226732611656189,0.2,0.31602457,60.87141036987305,6368
0.0,0.0,152,0.5,0.5095441513334605,0.0,-3.316725128163492e-09,-0.053428724918027214,-2.122711789650225e-06,-0.6458962457389338,-0.4453567673646113,-0.13794456803686375,0.0,-0.19739375567769554,0.01,0.0,-0.3140888285788089,5.28,0.0,0.0,-105.49823210999999,933888,2941,-0.23285488361263404,0.0,-0.11022558413601065,1.6691497457822405e-05,317,0.028106350719952072,-0.009542010910879742,-19.7647762298584,0.04450669698417187,0.0002845376,27.780704498291016,0.8573634028434753,0.330078125,0.32097935676574707,0.2,0.16004641,56.78085899353027,6369
0.0,0.0,153,0.5,0.48887432994756724,0.0,-3.1338826985716307e-09,-0.05355099012845534,-3.021485084672027e-07,-0.6486848001079996,-0.44601005557080836,-0.13972013381575604,0.0,-0.19437609285605337,0.01,0.0,-0.30927954724566736,5.28,0.0,0.0,-105.74357743,940032,2962,-0.23354944734200123,0.0,-0.10968545995209113,1.9328224798213774e-05,317,0.027198738396842892,-0.009478428766635452,-19.764975547790527,0.08233867259696126,0.0002844352,28.030393600463867,0.8573674559593201,0.37109375,0.3190286159515381,0.2,0.20802575,57.47953224182129,6370
0.0,0.0,154,0.5,0.517762346761821,0.0,-3.265397659739665e-09,-0.054368277474229836,-4.859405573155789e-09,-0.6537987889215053,-0.4441155942621133,-0.1391886630377509,0.0,-0.19313938245784149,0.01,0.0,-0.3050719028557966,5.4,0.0,0.0,-106.32120325000001,946176,2982,-0.24214525945713142,0.0,-0.11266597870275542,1.7770970948183966e-05,317,0.029484643693816523,-0.009540748424855645,-19.765121459960938,0.09452567482367158,0.0002843328,31.393169403076172,0.8573684692382812,0.353515625,0.31924837827682495,0.2,0.22785509,60.72834014892578,6371
0.0,0.0,155,0.5,0.5013242636329767,0.0,-3.1899197700275522e-09,-0.053385670907398756,0.0,-0.6491776381791353,-0.4401680036667785,-0.13918328016304396,0.0,-0.19077004631498393,0.01,0.0,-0.30072335567574465,5.27,0.0,0.0,-106.30454214000002,952320,3002,-0.23926935457130052,0.0,-0.10881799181579889,3.429936031370387e-05,317,0.02894892260888141,-0.00945413722391117,-19.7651424407959,0.12255090102553368,0.0002842304,33.33841323852539,0.857365071773529,0.376953125,0.30967462062835693,0.2,0.2821992,62.714324951171875,6372
0.0,0.0,156,0.5,0.4892236746985979,0.0,-3.013065203362577e-09,-0.05259250014670346,-3.137733268110962e-07,-0.6457738491412669,-0.43931825324441176,-0.14897476095060366,0.0,-0.18406650585303239,0.01,0.0,-0.2861239250560435,5.35,0.0,0.0,-105.65120576000001,958464,3022,-0.24541866413623104,0.0,-0.10211257477569019,2.9185166294470404e-05,317,0.03053442943976552,-0.009335759244813347,-19.765100479125977,0.12536925170570612,0.000284128,32.58107376098633,0.8573609590530396,0.431640625,0.31306833028793335,0.2,0.66307086,65.0165786743164,6373
0.0,0.0,157,0.5,0.44127811030952063,0.0,-2.5985095672832133e-09,-0.04929685003246665,-5.085236997710627e-07,-0.6291561219681211,-0.4411274578600926,-0.17387413809805471,0.0,-0.17287583614688862,0.01,0.0,-0.27039220080123244,5.18,0.0,0.0,-105.86908500999999,964608,3042,-0.24752954526280904,0.0,-0.08842319985412404,5.6327836419869636e-06,317,0.030009216359196764,-0.009241770408734274,-19.764997482299805,0.16015627142041922,0.0002840256,29.75910758972168,0.8573505282402039,0.4365234375,0.31046223640441895,0.2,0.627132,60.403127670288086,6374
0.0,0.0,158,0.5,0.3845651619693824,0.0,-2.392813335962424e-09,-0.04783887049495019,0.0,-0.6093276183022545,-0.45049145555091846,-0.20523043950971834,0.0,-0.1642715128150394,0.01,0.0,-0.26250191526973626,5.22,0.0,0.0,-105.70574261,970752,3062,-0.2558835425404789,0.0,-0.07128356550623266,0.0,316,0.028758111763525936,-0.00921576950328526,-19.765036582946777,0.1451228791847825,0.0002839232,34.1162109375,0.8573534488677979,0.4228515625,0.3082135319709778,0.2,0.360613,65.15026092529297,6375
0.0,0.0,159,0.5,0.3097571185548341,0.0,-2.4133174136612742e-09,-0.048512704728885074,0.0,-0.5797772949606692,-0.47129186464270995,-0.21474811467716517,0.0,-0.16173813471122653,0.01,0.0,-0.2665962928615493,5.4,0.0,0.0,-106.46331252999998,976896,3081,-0.2648139068082733,0.0,-0.05705695572320166,2.5554218608802996e-06,317,0.02562907574610708,-0.009391694125758287,-19.765243530273438,0.19416107516735792,0.0002838208,36.22489547729492,0.8573599457740784,0.4345703125,0.30171751976013184,0.2,0.66009116,70.46857833862305,6376
0.0,0.0,160,0.5,0.24990269643511742,0.0,-2.867019860293441e-09,-0.04878189261150598,-1.001508439990742e-06,-0.550105173635904,-0.47495249985564764,-0.20853983876653415,0.0,-0.16243448278513958,0.01,0.0,-0.2771596825126013,5.0,0.0,0.0,-106.56042087000002,983040,3100,-0.27098794640569307,0.0,-0.04923431515706256,1.914820898616431e-07,317,0.022730824921806354,-0.009567460633309354,-19.765457153320312,0.13688872009515762,0.0002837184,34.903564453125,0.857363760471344,0.4287109375,0.3087031841278076,0.2,0.57450074,68.89781951904297,6377
0.0,0.0,161,0.5,0.19321181760062012,0.0,-2.561459242275871e-09,-0.052541291813633255,0.0,-0.5454577886748043,-0.4916253093566291,-0.20497836738449682,0.0,-0.16588891781824083,0.01,0.0,-0.28671622955204407,5.04,0.0,0.0,-106.44587130999999,989184,3119,-0.29042773640122493,0.0,-0.043637459044179545,2.71266293970661e-07,317,0.02013162217961201,-0.009760839770331058,-19.76569938659668,0.13635548576712608,0.000283616,33.623287200927734,0.8573706150054932,0.408203125,0.3102096915245056,0.2,0.42555425,66.32242202758789,6378
0.0,0.0,162,0.5,0.17432937387174485,0.0,-2.4540906259808964e-09,-0.05129969653373929,0.0,-0.539396901602217,-0.4806860185364921,-0.20416705084344575,0.0,-0.16780660506960196,0.01,0.0,-0.28521075511721444,5.02,0.0,0.0,-107.11348861,995328,3138,-0.28757310054333535,0.0,-0.04126733103542877,7.905474852859263e-07,317,0.019381650329340656,-0.009829628739275047,-19.76586151123047,0.10054086800664663,0.0002835136,36.733402252197266,0.8573745489120483,0.375,0.31654953956604004,0.2,0.28598577,69.85051345825195,6379
0.0,0.0,163,0.5,0.1568914676228644,0.0,-2.8403658585937214e-09,-0.05765647717406977,0.0,-0.5500766715456737,-0.491444786399896,-0.19554600421486387,0.0,-0.16918349567494184,0.01,0.0,-0.2875456436805244,5.08,0.0,0.0,-107.26254017,1001472,3157,-0.3098219841580619,0.0,-0.04111277252073302,1.3430549389745668e-06,317,0.01977245624045637,-0.010028435337376481,-19.76601219177246,0.07780418358743191,0.0002834112,36.64704513549805,0.8573755621910095,0.3291015625,0.3191399574279785,0.2,0.15021175,72.86047744750977,6380
0.0,0.0,164,0.5,0.1355120774407741,0.0,-2.818462339816019e-09,-0.05654808154681935,0.0,-0.5475516865110152,-0.4938234447529392,-0.1969422503573601,0.0,-0.17055866067862047,0.01,0.0,-0.2884687874024387,5.03,0.0,0.0,-107.41714852999999,1007616,3176,-0.3057920023494042,0.0,-0.03968217025516234,2.5039965597291786e-07,317,0.01824554560625892,-0.009913216179868832,-19.766183853149414,0.08743864204734564,0.0002833088,34.6098747253418,0.8573797345161438,0.349609375,0.32164913415908813,0.2,0.14077352,66.94925689697266,6381
0.0,0.0,165,0.5,0.13533725660725343,0.0,-2.702221697598678e-09,-0.058488983655035326,0.0,-0.546986354110171,-0.49423852755296876,-0.20383072805620442,0.0,-0.1712888606728328,0.01,0.0,-0.2912887224291716,5.13,0.0,0.0,-107.60057709,1013760,3195,-0.3081431227137802,0.0,-0.03985023480172575,0.0,317,0.018376205375417096,-0.009968602704127348,-19.766366958618164,0.05512489832472056,0.00028320639999999996,34.060394287109375,0.8573856949806213,0.3857421875,0.32078617811203003,0.2,0.25145152,68.99640655517578,6382
0.0,0.0,166,0.5,0.11934489870829303,0.0,-2.93381725269968e-09,-0.059333909437618106,-7.815610436473657e-07,-0.549692085441921,-0.4913063279712038,-0.20075104618891856,0.0,-0.17176532316391588,0.01,0.0,-0.29330244140817013,4.8,0.0,0.0,-107.27761648999999,1019904,3214,-0.31544747883885776,0.0,-0.03930371810599086,9.574138732882692e-07,317,0.018280781959855993,-0.010001665632674888,-19.76653480529785,0.11276059038937092,0.000283104,37.23276138305664,0.8573887944221497,0.4130859375,0.3034774661064148,0.2,0.28930783,70.1362075805664,6383
0.0,0.0,167,0.5,0.11189322973913075,0.0,-3.219995112078526e-09,-0.06128057230395551,-7.879451558663419e-07,-0.5509826602856932,-0.48140933177987383,-0.20224656153189433,0.0,-0.17192465302394533,0.01,0.0,-0.30375979399157965,5.12,0.0,0.0,-107.80313194000001,1026048,3233,-0.31897563468707174,0.0,-0.042115129233854215,1.3403797650015821e-06,317,0.01805361314266878,-0.010136235750822311,-19.766769409179688,0.06731771491467953,0.0002830016,33.71675491333008,0.857400119304657,0.33984375,0.3135189414024353,0.2,0.13876472,71.21582794189453,6384
0.0,0.0,168,0.5,0.11559596309038693,0.0,-3.301744328198283e-09,-0.06111107040194908,0.0,-0.5591383806486684,-0.48885878144655814,-0.20710418847475986,0.0,-0.172513462135253,0.01,0.0,-0.3013543206071312,5.12,0.0,0.0,-107.94918928000001,1032192,3252,-0.3180327391278163,0.0,-0.04328591623781857,7.788404883832965e-07,317,0.01814695122322587,-0.010063815643763527,-19.76702880859375,0.02890772232785821,0.0002828992,36.3137092590332,0.857410728931427,0.2548828125,0.30948662757873535,0.2,0.046102416,69.54227066040039,6385
0.0,0.0,169,0.5,0.11317849230813981,0.0,-3.6217694656086813e-09,-0.0627511374827574,-5.715884898825648e-07,-0.559990058308045,-0.474547893599265,-0.1997243166260815,0.0,-0.17476672586422734,0.01,0.0,-0.30671558505981766,5.11,0.0,0.0,-107.97115872,1038336,3271,-0.3189680673984585,0.0,-0.04643695679173001,2.9336671361353438e-06,317,0.01829359611908691,-0.010225275569038598,-19.767242431640625,0.020992779871448874,0.0002827968,36.519264221191406,0.8574130535125732,0.171875,0.30545538663864136,0.2,0.025067337,71.9106330871582,6386
0.0,0.0,170,0.5,0.12595967690439508,0.0,-3.463265909110625e-09,-0.06318666466605775,0.0,-0.5604300647516202,-0.4823558359191993,-0.19770585292548573,0.0,-0.17311176589716895,0.01,0.0,-0.3041425203770736,5.05,0.0,0.0,-107.55078472,1044480,3290,-0.3208380481989963,0.0,-0.0453517955729108,1.6609872950034009e-06,317,0.01839827178265845,-0.010202552930100731,-19.767767906188965,0.01540599821601063,0.0002826944,32.1025390625,0.85744708776474,0.22509765625,0.3133947253227234,0.2,0.02734324,63.66292667388916,6387
0.0,0.0,171,0.5,0.12182170538681457,0.0,-3.088804815082811e-09,-0.05966547649041174,-3.100663496283551e-07,-0.5514963272643977,-0.48632718114990464,-0.20110428174802628,0.0,-0.17154034177248087,0.01,0.0,-0.3044064597370886,5.06,0.0,0.0,-107.60311657,1050624,3309,-0.31637657110008566,0.0,-0.04202699324279743,1.109725748061795e-06,317,0.017979149109732064,-0.010025301332079385,-19.767906188964844,0.044497478287667036,0.00028259199999999997,32.31760025024414,0.857433557510376,0.291015625,0.3207276463508606,0.2,0.06823422,65.77079772949219,6388
0.0,0.0,172,0.5,0.10729176023140165,0.0,-3.5903801394174493e-09,-0.06285520184029751,-4.1631027799788173e-07,-0.5569092986411325,-0.4871621329603342,-0.20095891216301076,0.0,-0.17157886133697678,0.01,0.0,-0.3026136228960975,5.01,0.0,0.0,-107.90303222,1056768,3327,-0.32442652249107384,0.0,-0.042031320649516916,1.183710110402017e-06,317,0.018090733273660193,-0.010158775598665857,-19.768102645874023,0.051205971743911505,0.0002824896,29.170215606689453,0.8574435710906982,0.2939453125,0.32317018508911133,0.2,0.05887924,58.74042892456055,6389
0.0,0.0,173,0.5,0.11822255008750338,0.0,-3.1443795240988704e-09,-0.06042354139830195,-7.067936381309321e-08,-0.5565461782057316,-0.4844863334757179,-0.20101358765705313,0.0,-0.17272280321779473,0.01,0.0,-0.3012499435671268,5.05,0.0,0.0,-107.81673413999997,1062912,3347,-0.3192215925256942,0.0,-0.041233010702346494,5.463265221227299e-07,317,0.018754932437929903,-0.010128268530902925,-19.76830291748047,0.028656743466854095,0.0002823872,29.396669387817383,0.857451856136322,0.2470703125,0.32572537660598755,0.2,0.050144166,61.77810287475586,6390
0.0,0.0,174,0.5,0.14365598399090843,0.0,-2.998745715016585e-09,-0.06200540084866731,0.0,-0.5597297962473703,-0.4915754036313132,-0.1966168292737205,0.0,-0.1719967296540553,0.01,0.0,-0.29751665050114495,5.01,0.0,0.0,-107.53351342999999,1069056,3365,-0.3194470650989284,0.0,-0.039810317445283704,2.287078863375035e-06,317,0.019447487426198545,-0.01028734791215977,-19.76845359802246,0.05191840976476669,0.0002822848,31.7807674407959,0.8574553728103638,0.3291015625,0.3313884139060974,0.2,0.076778166,63.13193702697754,6391
0.0,0.0,175,0.5,0.12564301016806845,0.0,-2.9155940601900776e-09,-0.05869240098604381,0.0,-0.5481337197560318,-0.477735796658935,-0.21187704000725402,0.0,-0.1712367585602087,0.01,0.0,-0.29014360100616987,5.04,0.0,0.0,-107.35304753999999,1075200,3384,-0.3080235599264027,0.0,-0.04018512517641453,4.3402607035305764e-07,317,0.018689573046359716,-0.009909944900962692,-19.7685546875,0.03327536629512906,0.0002821824,32.13292694091797,0.8574554920196533,0.3095703125,0.3313819169998169,0.2,0.06872742,61.69387245178223,6392
0.0,0.0,176,0.5,0.14827102267710549,0.0,-2.9660851458129935e-09,-0.05937288936160851,0.0,-0.5516758848988476,-0.4842058652765598,-0.2049831574942299,0.0,-0.1690254360755393,0.01,0.0,-0.2894375847144623,5.07,0.0,0.0,-107.37988084999999,1081344,3403,-0.3164358213098692,0.0,-0.040227948226158515,1.6818558732565081e-06,317,0.019834402050650374,-0.009969855900218464,-19.76865577697754,0.024456899845972657,0.00028208,33.218505859375,0.8574626445770264,0.2373046875,0.3142383098602295,0.2,0.05039236,66.3839340209961,6393
0.0,0.0,177,0.5,0.12976585851682748,0.0,-2.8540896719207163e-09,-0.06058561774518164,0.0,-0.5520031949096488,-0.4903603230806905,-0.19943796915343628,0.0,-0.16820320357575116,0.01,0.0,-0.28885068018662213,4.9,0.0,0.0,-107.25793061999998,1087488,3422,-0.32201258023056434,0.0,-0.03874602404525903,1.183710110402017e-06,317,0.019244106839074047,-0.009978231822021752,-19.768815994262695,0.05641675996594131,0.0002819776,31.126995086669922,0.8574725389480591,0.3095703125,0.322504460811615,0.2,0.17386857,63.21050262451172,6394
0.0,0.0,178,0.5,0.11808076514969239,0.0,-2.6652881833021833e-09,-0.05806212389835791,0.0,-0.5430747166580715,-0.4834007259200694,-0.20195585021427206,0.0,-0.1677083914779979,0.01,0.0,-0.2784890535835152,5.04,0.0,0.0,-107.30751378000001,1093632,3441,-0.31423757432123406,0.0,-0.037506168913516276,6.975439776267323e-07,317,0.018691540159917613,-0.009722607465308444,-19.769113540649414,0.034332396811805665,0.00028187519999999997,29.78545379638672,0.8574886918067932,0.251953125,0.332666277885437,0.2,0.11667633,57.755075454711914,6395
0.0,0.0,179,0.5,0.11718515254477796,0.0,-3.000969093767912e-09,-0.06200489547112903,0.0,-0.5530072010124745,-0.48553610011578535,-0.1950609906891584,0.0,-0.1664553172861542,0.01,0.0,-0.27982781058778833,4.89,0.0,0.0,-107.60056404000001,1099776,3460,-0.32911073234872695,0.0,-0.03833854443936848,0.0,317,0.01947445278937263,-0.009991107785672249,-19.7694149017334,0.023584668058902025,0.0002817728,31.130348205566406,0.8575037717819214,0.2744140625,0.3326135277748108,0.2,0.060912997,59.517494201660156,6396
0.0,0.0,180,0.5,0.1104071780909376,0.0,-2.8470165263768137e-09,-0.06154788343173157,0.0,-0.5519916308448177,-0.4918610676529109,-0.19753508535175454,0.0,-0.1666156160441807,0.01,0.0,-0.2841676854783404,4.84,0.0,0.0,-107.21733514000002,1105920,3478,-0.32802612607547693,0.0,-0.03904758907076492,1.430315832193527e-06,317,0.019088929483828895,-0.0099272998294604,-19.769804000854492,0.06364091485738754,0.0002816704,31.89637565612793,0.8575200438499451,0.2880859375,0.33417606353759766,0.2,0.16460973,62.54962730407715,6397
0.0,0.0,181,0.5,0.112700173699599,0.0,-2.744627322290371e-09,-0.0583920389073152,0.0,-0.5427222931176866,-0.487803846662291,-0.19608621254509287,0.0,-0.1676067820427258,0.01,0.0,-0.28046985930144863,4.94,0.0,0.0,-107.54293861000002,1112064,3497,-0.3161512381181879,0.0,-0.037510794719792996,0.0,317,0.018399141160241026,-0.009868529216903628,-19.77013397216797,0.0417259584646672,0.000281568,30.032068252563477,0.8575363755226135,0.3203125,0.3348563313484192,0.2,0.16390741,58.7783145904541,6398
0.0,0.0,182,0.5,0.13180045527959355,0.0,-2.7369918391678973e-09,-0.058157431189468,0.0,-0.5410831610262182,-0.48790626649941204,-0.19525896652573335,0.0,-0.16580179588415409,0.01,0.0,-0.278883260765182,5.1,0.0,0.0,-107.51211632999998,1118208,3516,-0.31678828038980256,0.0,-0.0374337339833636,2.9592686614981206e-07,318,0.019217525378003263,-0.009762264073255622,-19.77055549621582,0.05497264675796032,0.0002814656,29.290790557861328,0.8575603365898132,0.318359375,0.3419231176376343,0.2,0.11975408,56.08206748962402,6399
0.0,0.0,183,0.5,0.13571180235328928,0.0,-2.7347714448769083e-09,-0.0583541303104299,0.0,-0.5450433758462329,-0.48275511547060646,-0.19501390930582904,0.0,-0.16540075210832553,0.01,0.0,-0.27296216681151925,4.96,0.0,0.0,-106.93882858,1124352,3535,-0.31754510044256246,0.0,-0.0372662914232691,1.8396815949477105e-06,318,0.019814147734185196,-0.009702026983250175,-19.770994186401367,0.03755053295753896,0.0002813632,31.944175720214844,0.857578694820404,0.2822265625,0.33811432123184204,0.2,0.05941471,61.52362823486328,6400
0.0,0.0,184,0.5,0.1168971775250915,0.0,-2.8820224344848486e-09,-0.05974376000259898,0.0,-0.5466405341723961,-0.48100371413228254,-0.1997928817064117,0.0,-0.16689336918475825,0.01,0.0,-0.28267979658691794,5.05,0.0,0.0,-107.06126753999999,1130496,3553,-0.32083668869486953,0.0,-0.037711634717977484,2.3251396626056657e-07,318,0.018738583064498045,-0.009882277208558317,-19.771425247192383,0.03068449581041932,0.0002812608,30.377758026123047,0.8575942516326904,0.2890625,0.3390355706214905,0.2,0.051238522,59.957807540893555,6401
0.0,0.0,185,0.5,0.10254826769817683,0.0,-2.9710170550128405e-09,-0.06255922797066371,0.0,-0.5527813828673829,-0.4867047150066038,-0.19377207345233383,0.0,-0.16684507069944976,0.01,0.0,-0.2872940203399276,4.93,0.0,0.0,-107.64521427,1136640,3572,-0.33077976811339677,0.0,-0.03804042792165518,2.9592686614981206e-07,318,0.018455374733981,-0.01004548738876133,-19.77182960510254,0.09337574616074562,0.0002811584,29.566627502441406,0.8576107621192932,0.396484375,0.3394949436187744,0.2,0.2424501,57.42886161804199,6402
0.0,0.0,186,0.5,0.10056732965341904,0.0,-2.924000143544341e-09,-0.06172308904627107,0.0,-0.5505583934835206,-0.49148878956910064,-0.1952881096163337,0.0,-0.16664306576147625,0.01,0.0,-0.28973912646032013,4.83,0.0,0.0,-107.87778179000003,1142784,3591,-0.3291995089316465,0.0,-0.037505779461841714,0.0,318,0.018015858374780744,-0.009999945671536127,-19.772241592407227,0.013093779794871807,0.00028105599999999996,29.507747650146484,0.8576303124427795,0.251953125,0.3460707664489746,0.2,0.032587796,57.826847076416016,6403
