reward_terms/upright,reward_terms/stop,reward_terms/energy,curriculum/eff_scale,reward_terms/air_time,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/angmom,curriculum/ent_coef,reward_terms/lat_vel,curriculum/ctrl_jitter_ms,curriculum/stance_ratio,reward_terms/time,reward_terms/clearance,reward_terms/height,reward_terms/stance,reward_terms/alive,rollout/ep_len_mean,reward_terms/step_rate,reward_terms/ang_xy,time/iterations,reward_terms/vz,time/time_elapsed,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/action_rate,ankle/ankle_spring_energy_peak,time/fps,reward_terms/overrun,curriculum/sprint_dist_m,ankle/ankle_spring_trq_peak,reward_terms/motor_vel,time/total_timesteps,reward_terms/torque,reward_terms/assist_pen,reward_terms/duty_sym,reward_terms/residual,reward_terms/residual_rate,rollout/ep_rew_mean,curriculum/ctrl_drop_prob,reward_terms/foot_ahead,ankle/ankle_defl_peak,reward_terms/coef_rate,reward_terms/hip_roll,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/loss,train/clip_range,train/explained_variance,train/value_loss,train/std,train/entropy_loss,train/clip_fraction,train/n_updates
-0.14367951542145707,0.0,-3.447989032221238e-05,0.000768,0.00011827228202794988,-1.129593938669917,-0.7401432732353161,-0.16027724141509495,0.01,-4.047336807596448e-08,0.0,0.6498233600000001,-0.5,0.037863175746276984,-0.022862053616159724,-0.0034731504289751544,0.0,138.8,-0.02048611111111044,-0.3293371882158795,11,-0.16347070902805977,50,0.0,-0.3475226584374148,-0.2159033186320822,0.0,3984,0.0,25.1152,0.0,-4.457327422982443e-06,202752,-0.00032776857934350707,0.0,0.0,-0.06042199978509233,0.0,-134.58857864,0.0,0.0,0.5214562237155503,-1.5542626085703741,-0.04376477324118431,0.00029990784,0.006042552,-0.011697635008022188,264.26873779296875,0.2,0.6421585083007812,590.5736785888672,1.001312017440796,-34.07011890411377,0.022021484375,40
-0.15592147662107522,0.0,-3.6274489182955196e-05,0.0008448,0.00013943104810702303,-1.059231504271868,-0.7528758693571487,-0.160254331144402,0.01,-4.141826245219492e-08,0.0,0.649805696,-0.5,0.03615797183960485,-0.02230169927606043,-0.002322824178174893,0.0,140.52,-0.020269097222221574,-0.30661533572092664,12,-0.15343497754597848,55,0.0,-0.342825041113035,-0.21466915167986367,0.0,3988,0.0,25.12672,0.0,-4.6093958818460945e-06,221184,-0.0003518672994930118,0.0,0.0,-0.06059944908268032,0.0,-134.99629854,0.0,0.0,0.5196598620186244,-1.556304082642508,-0.03941035444418741,0.000299898624,0.0043433593,-0.01096524007152766,256.4326171875,0.2,0.6607069969177246,567.3943054199219,1.001526117324829,-34.06936130523682,0.01114501953125,44
-0.1265953581777831,0.0,-4.116090075613702e-05,0.0009216,0.00012315511897516748,-1.1209576922167532,-0.7527602589010751,-0.1482878686961791,0.01,-4.136237697512367e-08,0.0,0.649788032,-0.5,0.03646699964676827,-0.021119686741718637,-0.0017992031507184482,0.0,143.56,-0.020627170138888217,-0.31824613061747065,13,-0.1482167656629404,60,0.0,-0.3430064063945437,-0.21356955348727197,0.0,3992,0.0,25.13824,0.0,-5.322800802965744e-06,239616,-0.00039216853644304144,0.0,0.0,-0.060435007107168585,0.0,-135.77246131,0.0,0.0,0.5194464433247612,-1.5599095745824734,-0.040264884115103254,0.00029988940799999996,0.003977225,-0.010326389805413783,250.98536682128906,0.2,0.6501138210296631,525.700473022461,1.0016781091690063,-34.07358360290527,0.00950927734375,48
-0.15031590168035674,0.0,-4.430143549139461e-05,0.0009984,8.083747040169935e-05,-1.1320737425722749,-0.7590458957041064,-0.16565954649038453,0.01,-3.908443239972998e-08,0.0,0.649770368,-0.5,0.03738722884317537,-0.022398701115189972,-0.0033590761809889555,0.0,142.68,-0.0203993055555549,-0.32375320316820067,14,-0.15293330076507886,64,0.0,-0.34388430450750357,-0.2153863779592754,0.0,3996,0.0,25.14976,0.0,-5.811893958957657e-06,258048,-0.00041153408898712623,0.0,0.0,-0.06072716541214781,0.0,-135.56742882999998,0.0,0.0,0.5192074870076031,-1.5604492215412422,-0.039467466549299064,0.000299880192,0.0028360586,-0.008004605077439919,193.12791442871094,0.2,0.6028873324394226,469.2149002075195,1.001011848449707,-34.06519680023193,0.0041015625,52
-0.16924256463557963,0.0,-4.8194431806005584e-05,0.0010752,0.00014214373853368065,-1.1343557106712738,-0.7208097330975077,-0.17400521169490013,0.01,-4.185689364841257e-08,0.0,0.6497527040000001,-0.5,0.03927585026116436,-0.024046547233838894,-0.003475657545744421,0.0,159.04,-0.020572916666665997,-0.32045135429658045,15,-0.16147472146167266,69,0.0,-0.3510897514592559,-0.2150987082070187,0.0,4000,0.0,25.16128,0.0,-6.319431596916648e-06,276480,-0.00044810241377476464,0.0,0.0,-0.06067338848417462,0.0,-139.62668754999999,0.0,0.0,0.5191115510633023,-1.555642765440413,-0.03899825205638786,0.000299870976,0.0031038783,-0.008331624703714624,177.5449981689453,0.2,0.5728307962417603,412.5340881347656,1.0011625289916992,-34.06543483734131,0.0057373046875,56
-0.1622653012712773,0.0,-5.178658355626124e-05,0.001152,0.0001128469011746347,-1.2651726277230133,-0.7345816541767731,-0.17765288629029125,0.01,-3.888133618539968e-08,0.0,0.64973504,-0.5,0.034408695237428275,-0.026645952016547507,-0.0028613133347710103,0.0,153.92,-0.02147352430555483,-0.3331758987397999,16,-0.15605891768577423,73,0.0,-0.3449991998756533,-0.21688797443581426,0.0,4001,0.0,25.1728,0.0,-6.7730625585555515e-06,294912,-0.0004910288732112433,0.0,0.0,-0.06043846179872841,0.0,-138.37618675000002,0.0,0.0,0.5193711923270276,-1.550591225297182,-0.03913658365104247,0.00029986176,0.0036159842,-0.008562046871520578,150.66590881347656,0.2,0.5966976284980774,351.33809661865234,1.0013351440429688,-34.0685115814209,0.0078857421875,60
-0.16369041681186053,0.0,-5.506560031414931e-05,0.0012288,0.00011827227232667308,-1.2199625798990532,-0.7211585878531994,-0.17341171172528427,0.01,-3.931485038661228e-08,0.0,0.649717376,-0.5,0.03948050132437356,-0.025463839445603906,-0.003969160384489561,0.0,149.65,-0.020453559027777114,-0.3357771217122764,17,-0.15786700891641992,78,0.0,-0.35261255181939,-0.2155258184466362,0.0,4003,0.0,25.18432,0.0,-7.157633064569407e-06,313344,-0.0005153412447649418,0.0,-0.0003399033036870567,-0.060564546634300345,0.0,-137.28802753,0.0,0.0,0.518997588724226,-1.5638034426658598,-0.04124439278998056,0.000299852544,0.0032916777,-0.008037284773308784,152.86598205566406,0.2,0.4850890040397644,337.8728393554687,1.0014647245407104,-34.06957569122314,0.006298828125,64
-0.1446810067413107,0.0,-5.8487024727464804e-05,0.0013056,0.00012749537321118018,-1.182139976370705,-0.7633869930215331,-0.16334827076336547,0.01,-3.981957866168345e-08,0.0,0.649699712,-0.5,0.03906127587090207,-0.0220488492852938,-0.003503387810619615,0.0,153.51,-0.019911024305554928,-0.33760104995494045,18,-0.15196598903048314,82,0.0,-0.3465501354782559,-0.21519463109743941,0.0,4005,0.0,25.19584,0.0,-7.692825993543164e-06,331776,-0.000545538042535485,0.0,0.0,-0.06076584335847188,0.0,-138.24737983,0.0,0.0,0.5200972572884333,-1.5643999369583799,-0.041958537554059754,0.000299843328,0.0029515228,-0.00796928012277931,139.56353759765625,0.2,0.46556782722473145,308.9272933959961,1.0013630390167236,-34.070515632629395,0.00428466796875,68
-0.15026761700267446,0.0,-6.285154963216411e-05,0.0013824,0.00014811161478670934,-1.1564444124858873,-0.7615833370472178,-0.15685613870435233,0.01,-4.0525861023111036e-08,0.0,0.6496820480000001,-0.5,0.037281004753907956,-0.02290399208002559,-0.0019406804363437317,0.0,141.78,-0.020616319444443768,-0.3375556952769141,19,-0.14872135877498682,87,0.0,-0.3626268564263928,-0.21337617361489294,0.0,4007,0.0,25.20736,0.0,-8.087361117443888e-06,350208,-0.0006161270290841324,0.0,0.0,-0.06036636328966524,0.0,-135.32389533000003,0.0,0.0,0.5194316030577152,-1.5521516290967778,-0.03987136940617686,0.000299834112,0.004044032,-0.00885537063004449,139.65457153320312,0.2,0.4157456159591675,294.16998596191405,1.0014379024505615,-34.07017974853515,0.00947265625,72
-0.19139564516785132,0.0,-6.464477659806607e-05,0.0014592,0.0001915143608736495,-1.2499777841380877,-0.7117349249538321,-0.19383773929258122,0.01,-4.16188967485162e-08,0.0,0.649664384,-0.5,0.04155966228774436,-0.027684585138735014,-0.001894668353717253,0.0,150.88,-0.020464409722221556,-0.33459120320049407,20,-0.16927134508021247,91,0.0,-0.35070535184738333,-0.21546759110035618,0.0,4008,0.0,25.21888,0.0,-8.411681281681654e-06,368640,-0.0006026058065496622,0.0,0.0,-0.060637727848984434,0.0,-137.61491476999998,0.0,0.0,0.5202027112572926,-1.5655556001687925,-0.042851731598985726,0.00029982489599999996,0.002982316,-0.007705220440402627,134.74220275878906,0.2,0.3494882583618164,290.7662582397461,1.0011589527130127,-34.067430877685545,0.00511474609375,76
-0.1818352283265107,0.0,-6.77847024363653e-05,0.001536,9.331569890491664e-05,-1.2407258146151225,-0.7264528691019202,-0.19509321168494925,0.01,-4.0373285378430937e-08,0.0,0.64964672,-0.5,0.04095330315123801,-0.027577498008635497,-0.0025781630019104966,0.0,150.72,-0.020301649305554906,-0.3268443972411094,21,-0.1738330594458099,96,0.0,-0.35739027128593376,-0.21555178557694385,0.0,4010,0.0,25.2304,0.0,-8.89670422454728e-06,387072,-0.0006276752143663306,0.0,0.0,-0.060703387142549796,0.0,-137.54661159,0.0,0.0,0.5223309336873837,-1.5601910705792594,-0.04272734866602559,0.00029981568,0.0042794226,-0.009552133397664874,113.1147232055664,0.2,0.3171733617782593,243.79790420532225,1.0011200904846191,-34.065291213989255,0.01072998046875,80
-0.2191232842278465,0.0,-7.021043122347588e-05,0.0016128,0.00010416638300133248,-1.2654560251379665,-0.7102725034148203,-0.21312701172958498,0.01,-3.869883959197135e-08,0.0,0.649629056,-0.5,0.0390643158292049,-0.03092640216502503,-0.0027305611665482833,0.0,156.25,-0.021028645833332634,-0.31729485572196575,22,-0.17834970980062098,101,0.0,-0.3401832736525969,-0.21511994802674825,0.0,4011,0.0,25.24192,0.0,-9.307737122961549e-06,405504,-0.0006430763917077974,0.0,-0.000516506028138852,-0.060574433928638864,0.0,-138.94109826,0.0,0.0,0.5189192717715108,-1.561349731231925,-0.042586610589059354,0.000299806464,0.004314324,-0.00981523513328284,106.43083953857422,0.2,0.34218722581863403,225.44004440307617,1.0012071132659912,-34.06617622375488,0.01116943359375,84
-0.22434000876558816,0.0,-7.350098404868151e-05,0.0016896,7.920984838468333e-05,-1.3283184930631018,-0.7100328864466592,-0.23501287158250714,0.01,-4.2020718248223944e-08,0.0,0.6496113920000001,-0.5,0.03944726206382846,-0.03256538932261879,-0.0013959879535763646,0.0,157.64,-0.021093749999999314,-0.3230572300268464,23,-0.19209269431985992,105,0.0,-0.3462185413258051,-0.2142033309114699,0.0,4013,0.0,25.25344,0.0,-9.668156811525851e-06,423936,-0.0006727157875127369,0.0,-2.2511216388214484e-07,-0.0608409898713403,0.0,-139.31013956999996,0.0,0.0,0.5229927381466805,-1.542318196164799,-0.04208771417380317,0.000299797248,0.0051168213,-0.010319867025827989,94.82916259765625,0.2,0.3638717532157898,209.9568878173828,1.0013248920440674,-34.06801567077637,0.01524658203125,88
-0.2022743048638656,0.0,-7.789238525948884e-05,0.0017664,0.0001166446697122107,-1.1863195638642006,-0.7223355979843181,-0.2075224615607089,0.01,-3.919146595521512e-08,0.0,0.649593728,-0.5,0.037740032704162575,-0.02953150454603281,-0.0019101077307513922,0.0,155.05,-0.02100694444444376,-0.3154582010704797,24,-0.1791767016161886,110,0.0,-0.3514514588692314,-0.21415332682543953,0.0,4014,0.0,25.26496,0.0,-1.027586961037912e-05,442368,-0.0007150642947161416,0.0,0.0,-0.06076252529035861,0.0,-138.64724538,0.0,0.0,0.5227844064061948,-1.5605922983960046,-0.04235365474520238,0.000299788032,0.005508435,-0.010662151197902859,89.25263214111328,0.2,0.21069353818893433,196.18723831176757,1.0015969276428223,-34.06974201202392,0.01944580078125,92
-0.22000874064443227,0.0,-8.137390077798112e-05,0.0018432,0.00011013426895563801,-1.2838585141553118,-0.7321208732116349,-0.21379313039255277,0.01,-3.648279860331959e-08,0.0,0.649576064,-0.5,0.038805532269042035,-0.03204638501746246,-0.0017996031392058223,0.0,154.66,-0.021006944444443742,-0.3315199324629762,25,-0.18000065962547426,114,0.0,-0.34870249249186275,-0.2159322479992841,0.0,4016,0.0,25.27648,0.0,-1.0682226549374077e-05,460800,-0.0007606282234593272,0.0,-6.204512158981491e-06,-0.061080364167151485,0.0,-138.55811760999998,0.0,0.0,0.5228609950663148,-1.5548818536206745,-0.03975403934598623,0.000299778816,0.0051046107,-0.01043866160325706,94.14804077148438,0.2,0.3102238178253174,189.89405364990233,1.0020016431808472,-34.074947357177734,0.01580810546875,96
-0.23119881687507338,0.0,-8.473096618302838e-05,0.00192,9.819850674830377e-05,-1.3371485333036073,-0.7295557673253199,-0.2433255131374778,0.01,-3.9304118960273705e-08,0.0,0.6495584,-0.5,0.040333240063930416,-0.03553912658032618,-0.003780778280823687,0.0,160.48,-0.021278211805554847,-0.32908435537136715,26,-0.19906199197488547,119,-1.3562061616943942e-07,-0.3343870492131837,-0.21466940347040542,0.0,4018,0.0,25.288,0.0,-1.1425861493696613e-05,479232,-0.0007634022825920976,0.0,0.0,-0.06101206248532477,0.0,-140.01331858999998,0.0,0.0,0.5198782302162881,-1.5581332135117918,-0.041617558285197385,0.00029976959999999996,0.005251677,-0.010628237237688154,75.56004333496094,0.2,0.18205106258392334,173.66405868530273,1.0023442506790161,-34.07959251403808,0.017626953125,100
-0.25454333820025377,0.0,-8.720273296615948e-05,0.0019968,3.0924323558186494e-05,-1.3227026592378353,-0.7405601273767164,-0.2516898186177162,0.01,-3.841716938774377e-08,0.0,0.6495407360000001,-0.5,0.036764183589910654,-0.037507660016436725,-0.002586115021480344,0.0,165.2,-0.020659722222221552,-0.33021595659665026,27,-0.19867075860259117,123,0.0,-0.3537689084278328,-0.21445154242381737,0.0,4019,0.0,25.29952,0.0,-1.174786351738644e-05,497664,-0.0007765533484789423,0.0,-3.06494701912608e-07,-0.0608679163837086,0.0,-141.18173999,0.0,0.0,0.5203461770044329,-1.5187669261615335,-0.038167467949385483,0.000299760384,0.0064077387,-0.011770355701446533,66.03468322753906,0.2,0.17312020063400269,148.86712951660155,1.0018408298492432,-34.07594242095947,0.02552490234375,104
-0.21570800535731938,0.0,-9.013141140813874e-05,0.0020736,0.00014973922710244855,-1.3285317416497544,-0.7143533369573887,-0.22666832558395036,0.01,-3.908230226871246e-08,0.0,0.649523072,-0.5,0.04089345644804211,-0.033078975335863646,-0.0017510815329385985,0.0,173.91,-0.02103949652777708,-0.3177249820365335,28,-0.18863258770299535,129,0.0,-0.3441687917721294,-0.2153088046517413,0.0,3979,0.0,25.31104,0.0,-1.2051394730220885e-05,516096,-0.000813231111828196,0.0,0.0,-0.061390041091342974,0.0,-143.3648924,0.0,0.0,0.5208316520255445,-1.556550226308647,-0.04190215297046774,0.000299751168,0.0063783266,-0.011586252925917506,65.62149047851562,0.2,0.19064271450042725,145.03800506591796,1.0022563934326172,-34.07722110748291,0.025048828125,108
-0.2732090015209006,0.0,-9.352407686553803e-05,0.0021504,0.00012749535380862653,-1.3597914891242484,-0.6975237448468014,-0.25254810706703984,0.01,-3.9740090743453774e-08,0.0,0.649505408,-0.5,0.03952395345735518,-0.0395767558381477,-0.0008016997205411661,0.0,168.64,-0.0206271701388882,-0.33020041533025957,29,-0.1968592187186766,134,0.0,-0.35206027851231725,-0.2152791893176228,0.0,3981,0.0,25.32256,0.0,-1.2554155077372122e-05,534528,-0.0008430032721751424,0.0,-2.1480982722430952e-05,-0.0612979615271463,0.0,-142.04526206999998,0.0,0.0,0.5193202727006065,-1.5477001315858958,-0.04482534977234246,0.000299741952,0.007031422,-0.012884728482458741,54.303504943847656,0.2,0.16600459814071655,122.65696601867675,1.002439022064209,-34.08291473388672,0.0314208984375,112
-0.25812972740137813,0.0,-9.919823801652147e-05,0.0022272,0.00012966547122535607,-1.354856776502037,-0.7407955854629841,-0.25017368133728696,0.01,-4.008443147037499e-08,0.0,0.649487744,-0.5,0.03873863178176293,-0.03632763171547102,-0.0018324644121156858,0.0,165.23,-0.02154947916666594,-0.34582356850596996,30,-0.18984459253518374,138,0.0,-0.36134152915422,-0.2141680388980019,0.0,3984,0.0,25.33408,0.0,-1.3374293584611057e-05,552960,-0.0008857625985227797,0.0,0.0,-0.06086544278502139,0.0,-141.20667288,0.0,0.0,0.5214120057935334,-1.5511950341868443,-0.04272090275060327,0.000299732736,0.0073781237,-0.013618164486251772,52.187591552734375,0.2,0.19795328378677368,115.19429817199708,1.0026683807373047,-34.08379783630371,0.0336669921875,116
-0.2741319675911118,0.0,-9.917766126255825e-05,0.002304,0.00010525144170969725,-1.3827234369973795,-0.7038872752953743,-0.258255414321539,0.01,-3.960965720037615e-08,0.0,0.6494700800000001,-0.5,0.04142221748114862,-0.03905871388074818,-0.0011785390197863895,0.0,174.07,-0.02088758680555486,-0.3231340854661225,31,-0.19481169646164445,143,0.0,-0.34606581398586594,-0.21416211892335899,0.0,3986,0.0,25.3456,0.0,-1.3376645503238333e-05,571392,-0.0008782935381207893,0.0,-6.9080487293021195e-06,-0.0612776727032281,0.0,-143.40453077,0.0,0.0,0.517329297821374,-1.5503563224323254,-0.04328799909746439,0.00029972352,0.008687208,-0.01360354763455689,50.045753479003906,0.2,0.12282270193099976,109.45414123535156,1.0026040077209473,-34.08276882171631,0.04337158203125,120
-0.2471594434825358,0.0,-0.00010355703269855987,0.0023808,0.0001871740872350832,-1.37272057097757,-0.7327646510071938,-0.24822445949797714,0.01,-3.878781444329138e-08,0.0,0.649452416,-0.5,0.039906060300050845,-0.03644103945267867,-0.0037476919764521974,0.0,168.82,-0.020941840277777086,-0.3434861501863391,32,-0.19114288711677546,147,0.0,-0.3716747561163176,-0.21561782528998577,0.0,3987,0.0,25.35712,0.0,-1.3584813543215016e-05,589824,-0.0009391420814931319,0.0,0.0,-0.06138445269181685,0.0,-142.08939513,0.0,0.0,0.5228769251260622,-1.5409208737674664,-0.04170813620694538,0.000299714304,0.0077934302,-0.013950461125932633,44.916805267333984,0.2,0.13236147165298462,97.37661972045899,1.0020859241485596,-34.07847671508789,0.0376220703125,124
