reward_terms/ang_xy,reward_terms/foot_slip,reward_terms/yaw_rate,reward_terms/stance_time,time/total_timesteps,time/time_elapsed,reward_terms/alive,curriculum/ent_coef,rollout/ep_rew_mean,reward_terms/track_vx,reward_terms/upright,reward_terms/pos_pen,reward_terms/fwd_speed,reward_terms/vz,reward_terms/stance,reward_terms/height,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/torque,reward_terms/progress,time/fps,reward_terms/lat_vel,time/iterations,curriculum/cmd_vx_frac,reward_terms/air_time,reward_terms/track_yaw,reward_terms/heading_pen,reward_terms/action_rate,reward_terms/clearance,reward_terms/track_heading,reward_terms/track_pos,train/learning_rate,train/std,train/explained_variance,train/clip_fraction,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/value_loss,train/entropy_loss,train/loss
-0.08978525914456496,-0.8164587445874086,0.0,0.0,2580480,2060,0.5,0.01,-109.71748788,0.0,-0.020118084591009746,0.0,0.05675826053768491,-0.06932965946247184,-0.0025212028337241454,-0.0016435870583569906,-0.015304886612817327,8.09,-0.5554342469016732,0.0,1252,-8.124206322568139e-09,105,0.319488,0.0,0.0,0.0,-0.2420683273771851,0.06043364115999156,0.0,0.0,0.0002680512,0.4791950285434723,0.6176784038543701,0.129852294921875,416,0.00958465,-0.00603162805782631,0.2,2.4599223832289376,-4.10393609603246,1.1927165985107422
-0.09210344829580341,-0.8132337491277117,0.0,0.0,2605056,2079,0.5,0.01,-109.52514739999998,0.0,-0.0240182976582672,0.0,0.06496663396003952,-0.07374789505997374,-0.0020278849666501026,-0.0018897096556361875,-0.015470095245946275,7.98,-0.5584662872222793,0.0,1252,-8.710962698114176e-09,106,0.32256,0.0,0.0,0.0,-0.24201024206255825,0.06206247362084611,0.0,0.0,0.000267744,0.47613525390625,0.6418372392654419,0.09104410807291667,420,0.010382508,-0.005931629818708946,0.2,2.2000505179166794,-4.065678377946218,0.947151780128479
-0.08909405450750456,-0.812613036708746,0.0,0.0,2629632,2099,0.5,0.01,-109.87867868,0.0,-0.02228061752168628,0.0,0.061075291025065946,-0.07027854845880976,-0.002244018590285033,-0.001748945903324376,-0.015526364445081786,8.3,-0.5581291821223423,0.0,1252,-8.196854762198963e-09,107,0.325632,0.0,0.0,0.0,-0.239166360456732,0.06195776451574098,0.0,0.0,0.0002674368,0.4731506407260895,0.6000332236289978,0.11878458658854167,424,0.009162529,-0.005710000084945932,0.2,2.5844281117121377,-4.027728358904521,1.272671103477478
-0.0867162276927423,-0.8080262029754471,0.0,0.0,2654208,2118,0.5,0.01,-110.25261445,0.0,-0.020267392131843646,0.0,0.05854778642658625,-0.06951724321034208,-0.002504809998857029,-0.0016259702191698362,-0.015439970620269148,8.4,-0.5565176657341964,0.0,1252,-8.03222893065509e-09,108,0.328704,0.0,0.0,0.0,-0.23824919532454025,0.0628032598159711,0.0,0.0,0.0002671296,0.4700818955898285,0.6218135356903076,0.111968994140625,428,0.009507005,-0.005661347725739081,0.2,2.3534908294677734,-3.9876276652018228,1.0980570316314697
-0.08509094444228704,-0.804105522486709,0.0,0.0,2678784,2138,0.5,0.01,-109.50905853999998,0.0,-0.020755479268721243,0.0,0.05904242686580005,-0.07067608793171072,-0.002392810303311434,-0.0016795078292431533,-0.01467108059891845,8.09,-0.5589662517826929,0.0,1252,-8.035155020142791e-09,109,0.331776,0.0,0.0,0.0,-0.23698874160070346,0.06301245588757572,0.0,0.0,0.0002668224,0.466693252325058,0.6546463966369629,0.12663777669270834,432,0.011106511,-0.005887189375547071,0.2,1.9897961765527725,-3.9459090332190194,0.942523717880249
-0.08328239907220263,-0.8069837540088493,0.0,0.0,2703360,2157,0.5,0.01,-109.41404542000001,0.0,-0.020226426618040434,0.0,0.057170403543739236,-0.06884658953122262,-0.0017354141040718644,-0.0015011597534182958,-0.014742019632320585,7.99,-0.5586268033536834,0.0,1252,-8.308839090688628e-09,110,0.334848,0.0,0.0,0.0,-0.2356528408610877,0.06266069060891476,0.0,0.0,0.0002665152,0.463803768157959,0.645117998123169,0.138214111328125,436,0.010441673,-0.005499503167811781,0.2,2.08964974184831,-3.9035408099492392,1.0353463888168335
-0.08282885847166836,-0.8193764844960733,0.0,0.0,2727936,2177,0.5,0.01,-109.32062828,0.0,-0.019792650688010085,0.0,0.05370294699507849,-0.06864318945644733,-0.0024542361985724986,-0.0015133132757478367,-0.01415161712469474,8.03,-0.5421497477682892,0.0,1252,-7.629150347750154e-09,111,0.33792,0.0,0.0,0.0,-0.23201074281589248,0.06068394586314566,0.0,0.0,0.000266208,0.46111777424812317,0.6640267372131348,0.12506103515625,440,0.010783229,-0.0051532968354877084,0.2,1.8978975415229797,-3.866964211066564,0.8810611963272095
-0.08154072979756359,-0.8171937026151023,0.0,0.0,2752512,2196,0.5,0.01,-109.43573884000001,0.0,-0.01942483061365605,0.0,0.054482676359278816,-0.06780777948954077,-0.0013328870745692846,-0.0014933907814496487,-0.014097521915176839,8.19,-0.5424164894793216,0.0,1253,-7.609528311372544e-09,112,0.340992,0.0,0.0,0.0,-0.2331927768421503,0.06039383780443719,0.0,0.0,0.0002659008,0.458638995885849,0.672607958316803,0.1197509765625,444,0.009818431,-0.005275315973752488,0.2,1.8192451745271683,-3.832262466351191,0.8551111221313477
-0.07891505019215483,-0.8159219626008718,0.0,0.0,2777088,2216,0.5,0.01,-109.07398893999999,0.0,-0.018498535754939312,0.0,0.05094697827757419,-0.06731198062365622,-0.001669670388523688,-0.0014033475943812646,-0.013804928665377643,8.04,-0.5380796229161058,0.0,1253,-7.692946477796316e-09,113,0.344064,0.0,0.0,0.0,-0.22994080252804494,0.06051572224399201,0.0,0.0,0.0002655936,0.455661416053772,0.681480884552002,0.10475667317708333,448,0.0074868253,-0.0056924432089241845,0.2,1.691422164440155,-3.7959505716959634,0.8224020600318909
-0.0797201470605362,-0.8111259843662827,0.0,0.0,2801664,2235,0.5,0.01,-109.55652910999999,0.0,-0.018832342698206245,0.0,0.051825057790670155,-0.0714864620693431,-0.002056627245814772,-0.0016112140474791228,-0.01437493426991015,8.15,-0.5357043311692206,0.0,1253,-7.306997231544602e-09,114,0.347136,0.0,0.0,0.0,-0.22745550490607538,0.06150392854830975,0.0,0.0,0.0002652864,0.4529215097427368,0.6908036470413208,0.095306396484375,452,0.008771317,-0.00605754106072709,0.2,1.6292730818192165,-3.7577466865380607,0.756897509098053
-0.08209613477531709,-0.8096207885656189,0.0,0.0,2826240,2255,0.5,0.01,-109.48506693000002,0.0,-0.020503318376352896,0.0,0.05507265443268116,-0.07240567225138035,-0.0022167780058139678,-0.001640471013412686,-0.013735303891783034,8.15,-0.5300561665129996,0.0,1253,-7.479568985666334e-09,115,0.350208,0.0,0.0,0.0,-0.22697200378266288,0.062003413106060716,0.0,0.0,0.0002649792,0.45010197162628174,0.6610420942306519,0.13158162434895834,456,0.010254183,-0.005445407441584393,0.2,1.824626848101616,-3.7190296153227487,0.8233983516693115
-0.0828902047683682,-0.8125088717979785,0.0,0.0,2850816,2275,0.5,0.01,-109.60266268999997,0.0,-0.020504834669415595,0.0,0.053537514724414655,-0.0747819947503608,-0.001712194187378568,-0.0017784274450924566,-0.01389539090167802,8.4,-0.5208512098800951,0.0,1253,-7.2680770159269324e-09,116,0.35328,0.0,0.0,0.0,-0.22424249714700661,0.061894040957397006,0.0,0.0,0.000264672,0.4472825527191162,0.6319817304611206,0.134246826171875,460,0.012948379,-0.005274543693910043,0.2,2.064862474799156,-3.680510034163793,0.9800399541854858
-0.08020808471709054,-0.8065673946521007,0.0,0.0,2875392,2294,0.5,0.01,-109.60677977999998,0.0,-0.01805090025890364,0.0,0.04950681093267459,-0.07450503810199535,-0.0019960625587919266,-0.0017244912741121922,-0.01356629015382346,8.35,-0.5176577218848971,0.0,1253,-6.926000066595066e-09,117,0.356352,0.0,0.0,0.0,-0.22347373219815095,0.061900201512461665,0.0,0.0,0.0002643648,0.4448634386062622,0.6315945386886597,0.11383056640625,464,0.009119323,-0.00582145394582767,0.2,2.0215065628290176,-3.643949866294861,1.0258440971374512
-0.08016406291837995,-0.8074560939079191,0.0,0.0,2899968,2313,0.5,0.01,-108.99433925000001,0.0,-0.018370274737400088,0.0,0.04845923126543697,-0.07331855059506713,-0.0018728107297621155,-0.001612837128393072,-0.01349841807645349,7.98,-0.5157427739871941,0.0,1253,-7.144188576403159e-09,118,0.359424,0.0,0.0,0.0,-0.22086750063084204,0.061396340899579564,0.0,0.0,0.0002640576,0.44225621223449707,0.65245521068573,0.114013671875,468,0.011867735,-0.0048875813954509795,0.2,1.8487660090128581,-3.6097419957319894,0.9711903929710388
-0.07947495163791811,-0.8093851866255625,0.0,0.0,2924544,2333,0.5,0.01,-109.2638529,0.0,-0.018520094975000307,0.0,0.04952043583874464,-0.07627112460975462,-0.001703513909340441,-0.0017902651743790965,-0.013608415271653474,8.06,-0.5149592391541978,0.0,1253,-7.0970541540450055e-09,119,0.362496,0.0,0.0,0.0,-0.22043300192460405,0.06163206243002906,0.0,0.0,0.0002637504,0.43958762288093567,0.6626815795898438,0.12823486328125,472,0.0094622485,-0.0034085113778322316,0.2,1.7296382039785385,-3.5724397003650665,0.8338192701339722
-0.08185178893976028,-0.8072673672741336,0.0,0.0,2949120,2352,0.5,0.01,-109.25814401,0.0,-0.020411521760375424,0.0,0.05378138521901795,-0.07578958866507736,-0.0015014765384752079,-0.0017608891203718116,-0.013086482563869349,8.22,-0.5126138064478388,0.0,1253,-7.073379578917243e-09,120,0.365568,0.0,0.0,0.0,-0.2204748555381831,0.06194676900069121,0.0,0.0,0.0002634432,0.43705272674560547,0.6467905044555664,0.1214599609375,476,0.009911231,-0.004403533612882408,0.2,1.8702862411737442,-3.5355401734511056,0.8040159940719604
-0.0809700705667236,-0.8091362342084792,0.0,0.0,2973696,2371,0.5,0.01,-109.05686199,0.0,-0.019833754625234946,0.0,0.05224986201810519,-0.0735313923593607,-0.0013017632949438884,-0.0017198936795638099,-0.01264830776409659,8.22,-0.5113679733517311,0.0,1253,-6.788983488281767e-09,121,0.36864,0.0,0.0,0.0,-0.2197138470234692,0.061233341341468704,0.0,0.0,0.00026313599999999997,0.4349792003631592,0.6355711817741394,0.13783772786458334,480,0.011502795,-0.004406546538424057,0.2,1.9425141215324402,-3.502224922180176,0.9602632522583008
-0.07815360656975326,-0.8059273813459411,0.0,0.0,2998272,2390,0.5,0.01,-108.89680516000003,0.0,-0.0191754342757136,0.0,0.05055987341663839,-0.07236948975113025,-0.0012559448316352814,-0.0015995984115017901,-0.013534573640015207,8.13,-0.5090427169354983,0.0,1254,-6.78225302661821e-09,122,0.371712,0.0,0.0,0.0,-0.21788994932855163,0.06197538513405345,0.0,0.0,0.0002628288,0.43315282464027405,0.6480714082717896,0.119476318359375,484,0.010216889,-0.005543345080999036,0.2,1.8344697256882985,-3.4758823613325753,0.9208342432975769
-0.0803632899337787,-0.800142475819516,0.0,0.0,3022848,2410,0.5,0.01,-109.47142763,0.0,-0.020103572906188208,0.0,0.05322698017579461,-0.07243031951135954,-0.0013502892935794988,-0.0017113468736421533,-0.013021670795268276,8.53,-0.5095270993786629,0.0,1254,-7.058755753279858e-09,123,0.374784,0.0,0.0,0.0,-0.2157930385622687,0.0626023410358419,0.0,0.0,0.0002625216,0.43052542209625244,0.6652668118476868,0.12842814127604166,488,0.011155218,-0.006361655837584597,0.2,1.6656498461961746,-3.44418399532636,0.7679719924926758
-0.08184809513344492,-0.8079879854093096,0.0,0.0,3047424,2429,0.5,0.01,-108.90231875999999,0.0,-0.021562332586777894,0.0,0.05572154762353588,-0.07246637716398897,-0.0010125130487799914,-0.0016801170858214143,-0.012456849210639921,8.13,-0.5102394183517913,0.0,1254,-6.7805485159379445e-09,124,0.377856,0.0,0.0,0.0,-0.21458349910146612,0.06228450808083447,0.0,0.0,0.0002622144,0.4281558692455292,0.6734097003936768,0.11954752604166667,492,0.010994642,-0.005446666584854635,0.2,1.5885782639185588,-3.4076672295729318,0.7931212186813354
-0.08161752956035327,-0.8038250239390771,0.0,0.0,3072000,2449,0.5,0.01,-109.11752787000002,0.0,-0.020916958352244424,0.0,0.05347267843461503,-0.07239815286001045,-0.0012822880873853768,-0.0016575427233560484,-0.012393812229486224,8.22,-0.5052148303325776,0.0,1254,-6.519153080909957e-09,125,0.380928,0.0,0.0,0.0,-0.21098410702302908,0.06214047452390376,0.0,0.0,0.0002619072,0.4256052076816559,0.6538063883781433,0.10767618815104167,496,0.010611407,-0.007227611592194687,0.2,1.7469709167877834,-3.3737431367238364,0.8236086964607239
-0.07334223345079598,-0.7991824258972033,0.0,0.0,3096576,2468,0.5,0.01,-109.30258378999997,0.0,-0.016314033967142965,0.0,0.04554187194229978,-0.07242683963509387,-0.0017732135462098725,-0.0015257854781934794,-0.012719942569078416,8.36,-0.5101715073431449,0.0,1254,-6.537796580763823e-09,126,0.384,0.0,0.0,0.0,-0.20936150916918228,0.06294660646396555,0.0,0.0,0.0002616,0.42333462834358215,0.6736704111099243,0.13410441080729166,500,0.012013084,-0.005172664406321322,0.2,1.5703880687554677,-3.3383838832378387,0.8635484576225281
-0.0754561147779619,-0.7924030135011065,0.0,0.0,3121152,2488,0.5,0.01,-109.08075917000001,0.0,-0.018042447979813223,0.0,0.049708099273835016,-0.0765361455321721,-0.0022982229621458217,-0.0017472315443237227,-0.012754742735501631,8.33,-0.5063378268286041,0.0,1254,-6.719203798964216e-09,127,0.387072,0.0,0.0,0.0,-0.20990096900263447,0.06375267329958613,0.0,0.0,0.0002612928,0.42058661580085754,0.6995028257369995,0.12187703450520833,504,0.011011665,-0.005662508716341108,0.2,1.3899652014176052,-3.302801251411438,0.6294158697128296
-0.07409511552380185,-0.7980714860316346,0.0,0.0,3145728,2507,0.5,0.01,-108.77030733,0.0,-0.017540529351233677,0.0,0.04526504315767597,-0.0765353506683977,-0.0015500514579015782,-0.0016850259509323983,-0.012609980021164799,8.21,-0.4962481739765437,0.0,1254,-6.327644434580045e-09,128,0.390144,0.0,0.0,0.0,-0.2064046531077438,0.06319261223065588,0.0,0.0,0.00026098559999999997,0.41836175322532654,0.6675515174865723,0.13053385416666666,508,0.0099708615,-0.004026631029167523,0.2,1.5696250796318054,-3.26553213596344,0.7465267181396484
-0.07704834929130912,-0.7991143978959917,0.0,0.0,3170304,2527,0.5,0.01,-108.65711783,0.0,-0.0184122513603845,0.0,0.047770996681802354,-0.07856944540529744,-0.0019007858464622194,-0.0018213551749062986,-0.012626178068924923,8.2,-0.4937601205984032,0.0,1254,-6.159439433724978e-09,129,0.393216,0.0,0.0,0.0,-0.2057266117912174,0.06346356236915841,0.0,0.0,0.0002606784,0.4161953926086426,0.656167209148407,0.10724894205729167,512,0.010130492,-0.0048797130439197645,0.2,1.6517268071571987,-3.2345802088578544,0.8291353583335876
-0.07812211177356117,-0.7991148527841014,0.0,0.0,3194880,2547,0.5,0.01,-109.18174860000003,0.0,-0.019147811886619674,0.0,0.04731679846170911,-0.07886145586975142,-0.0014452440521195303,-0.001814003540209543,-0.012225084007110795,8.28,-0.4875535890054698,0.0,1254,-6.0308891284172735e-09,130,0.396288,0.0,0.0,0.0,-0.20423110513817733,0.06306120123499451,0.0,0.0,0.0002603712,0.4141310155391693,0.636115550994873,0.11876424153645833,516,0.010131485,-0.0063878969764725,0.2,1.789753645658493,-3.201606114705404,0.7961082458496094
-0.07993178110770277,-0.7940038112940587,0.0,0.0,3219456,2567,0.5,0.01,-108.89383825999998,0.0,-0.02092770521087747,0.0,0.05304320105774335,-0.07878617249818841,-0.0016543224956916134,-0.0019172822926532614,-0.011984678546727337,8.4,-0.48589378068867783,0.0,1254,-6.090771352087241e-09,131,0.39936,0.0,0.0,0.0,-0.20387994214961433,0.06407142684123768,0.0,0.0,0.000260064,0.41169217228889465,0.6271959543228149,0.10087076822916667,520,0.009476711,-0.0065700462243209285,0.2,1.8253361930449803,-3.1702573796113334,0.9030601978302002
-0.07943966263241822,-0.7906575154333111,0.0,0.0,3244032,2587,0.5,0.01,-108.77756700999998,0.0,-0.02095790530068764,0.0,0.05276405055519387,-0.08235789902641186,-0.001478356408878461,-0.002103952036160529,-0.012053597739449591,8.26,-0.4823383416790854,0.0,1253,-6.207966147579449e-09,132,0.402432,0.0,0.0,0.0,-0.20312558510471343,0.06504189037946288,0.0,0.0,0.0002597568,0.40950462222099304,0.6232760548591614,0.13359578450520834,524,0.011161798,-0.0054715664276348734,0.2,1.859600692987442,-3.133742650349935,0.8198516368865967
-0.07639560273390938,-0.7869927888045923,0.0,0.0,3268608,2607,0.5,0.01,-109.13856829999999,0.0,-0.017922431387897387,0.0,0.04720915818612428,-0.0827633092803597,-0.001913104393192037,-0.0019269522863140213,-0.012587594407456208,8.46,-0.4831125938104364,0.0,1253,-6.182912739290317e-09,133,0.405504,0.0,0.0,0.0,-0.19963512635084601,0.06553700736932712,0.0,0.0,0.00025944959999999996,0.4074571430683136,0.6173179745674133,0.10588582356770833,528,0.009393282,-0.006738667948714768,0.2,1.8713294366995494,-3.1032098531723022,0.8272004723548889
-0.07539509069607074,-0.7844410013177007,0.0,0.0,3293184,2626,0.5,0.01,-108.83542893000002,0.0,-0.017170508384433826,0.0,0.046201243912892466,-0.08217551690234257,-0.0017119000040974797,-0.001954696869239432,-0.012111002622109443,8.29,-0.4844714715788813,0.0,1253,-5.86698760427529e-09,134,0.408576,0.0,0.0,0.0,-0.19969017018500454,0.06531760568954721,0.0,0.0,0.0002591424,0.4058898985385895,0.6199235916137695,0.13097127278645834,532,0.01160021,-0.005588186817476526,0.2,1.8330814490715663,-3.0747320652008057,0.8415539264678955
-0.07318002510918499,-0.7816557928891014,0.0,0.0,3317760,2645,0.5,0.01,-108.72642966000004,0.0,-0.01606528028834304,0.0,0.04349046587935307,-0.08156749303927165,-0.0016756572278111765,-0.0018927582798319387,-0.012078120039354566,8.37,-0.4859942151844896,0.0,1254,-5.93815331392747e-09,135,0.411648,0.0,0.0,0.0,-0.19777079369708458,0.06605203530919108,0.0,0.0,0.00025883519999999997,0.40408849716186523,0.6364935636520386,0.12321980794270833,536,0.010130865,-0.004404841951327398,0.2,1.7051298171281815,-3.049863576889038,0.8181600570678711
-0.07150562862627154,-0.779214429548269,0.0,0.0,3342336,2665,0.5,0.01,-108.62382533,0.0,-0.015210225691711531,0.0,0.04182389398485276,-0.08210829144221352,-0.002216171265972636,-0.0019117371293793201,-0.012238717350187564,8.35,-0.49036905572015393,0.0,1254,-6.08407437936259e-09,136,0.41472,0.0,0.0,0.0,-0.19591754242551349,0.06629419181313334,0.0,0.0,0.000258528,0.40197789669036865,0.6627649068832397,0.1063232421875,540,0.0098295575,-0.004921989399008453,0.2,1.5064211090405781,-3.0188151399294534,0.7175524234771729
-0.07326233702214985,-0.7846501955632564,0.0,0.0,3366912,2684,0.5,0.01,-108.48896341,0.0,-0.01562101866854597,0.0,0.04363297642742562,-0.0819439745596273,-0.002039333645120666,-0.0019689062127863483,-0.012274421460310886,8.36,-0.48460994349743963,0.0,1253,-6.163737333843514e-09,137,0.417792,0.0,0.0,0.0,-0.1944969906082162,0.06626860873582308,0.0,0.0,0.0002582208,0.3998890817165375,0.6435593366622925,0.11224365234375,544,0.009059792,-0.0058902617456624284,0.2,1.6285436501105626,-2.9864827593167624,0.7152385711669922
-0.07080830331100345,-0.7813209616800013,0.0,0.0,3391488,2704,0.5,0.01,-109.02522416999999,0.0,-0.01439564905225267,0.0,0.04165785382335731,-0.07969079494955089,-0.0014534633898720482,-0.0017846654021952228,-0.011622351419611128,8.63,-0.48050828709124027,0.0,1254,-6.028718933113674e-09,138,0.420864,0.0,0.0,0.0,-0.1945803548995706,0.06539899134375654,0.0,0.0,0.0002579136,0.39771345257759094,0.6656472682952881,0.10395304361979167,548,0.00851122,-0.006240988237550482,0.2,1.4525490353504817,-2.9544155597686768,0.6821398735046387
-0.07249048250301586,-0.7858774391259647,0.0,0.0,3416064,2724,0.5,0.01,-108.70494615,0.0,-0.01636505227366301,0.0,0.04338761935329247,-0.08147633169374595,-0.0012115777509803074,-0.0017956030703361631,-0.011732998641510275,8.55,-0.4714924609858666,0.0,1254,-6.098860852061016e-09,139,0.423936,0.0,0.0,0.0,-0.19310706006409775,0.06554812612148679,0.0,0.0,0.0002576064,0.39561906456947327,0.6748844981193542,0.126617431640625,552,0.013335787,-0.006022689524494733,0.2,1.3524505694707234,-2.920815348625183,0.6369938254356384
-0.07299886827912429,-0.7844314023622349,0.0,0.0,3440640,2743,0.5,0.01,-108.64665594,0.0,-0.016098645460290852,0.0,0.04328316700845972,-0.08218990909979836,-0.0016057902339876792,-0.0018669955958127806,-0.011850607029065076,8.36,-0.47031217419786736,0.0,1253,-5.965175687746972e-09,140,0.427008,0.0,0.0,0.0,-0.1919589011920634,0.06521758084184902,0.0,0.0,0.00025729919999999996,0.39381352066993713,0.6567492485046387,0.126922607421875,556,0.010194826,-0.004316756783130889,0.2,1.496174876888593,-2.8897609313329062,0.794185996055603
-0.07154530088349156,-0.783811519070595,0.0,0.0,3465216,2763,0.5,0.01,-108.51832725000003,0.0,-0.01570323975689956,0.0,0.04231932507186439,-0.08124980153258342,-0.0016352416491506587,-0.0018506962885142765,-0.011779520884500435,8.35,-0.4681211474718008,0.0,1254,-6.121820483932256e-09,141,0.43008,0.0,0.0,0.0,-0.19017255276897713,0.0646471042714486,0.0,0.0,0.000256992,0.3921157419681549,0.647323489189148,0.138916015625,560,0.012343112,-0.0035744166913597533,0.2,1.5183384617169697,-2.8630245427290597,0.73456871509552
-0.06958554606447324,-0.781201850935323,0.0,0.0,3489792,2782,0.5,0.01,-108.40486287,0.0,-0.015199390572359665,0.0,0.04341363281941946,-0.07980792524662608,-0.0013851573740988408,-0.0017645168503243388,-0.011561442429771897,8.25,-0.47559210506056027,0.0,1254,-5.934772368764232e-09,142,0.433152,0.0,0.0,0.0,-0.19265392827737227,0.06531990395712128,0.0,0.0,0.00025668479999999997,0.3904225826263428,0.6718785762786865,0.16129557291666666,564,0.01144639,-0.002195840837278714,0.2,1.3451426823933919,-2.8363095819950104,0.6144590377807617
-0.07227329251446088,-0.7815073102910145,0.0,0.0,3514368,2801,0.5,0.01,-108.35720858,0.0,-0.016516705892298606,0.0,0.04514598984857498,-0.0810595022958098,-0.0012007644589509226,-0.0018361973428725829,-0.011380659127840387,8.28,-0.4684896168079919,0.0,1254,-6.130869206327306e-09,143,0.436224,0.0,0.0,0.0,-0.1915754207613022,0.0658294164706093,0.0,0.0,0.0002563776,0.3884471654891968,0.6795873641967773,0.13800048828125,568,0.012212363,-0.003966169043754538,0.2,1.3195626139640808,-2.8081397712230682,0.6180102825164795
-0.07445424481278677,-0.7812504458620526,0.0,0.0,3538944,2821,0.5,0.01,-108.40382030999999,0.0,-0.017419216486404338,0.0,0.04768232872441864,-0.08424832338882558,-0.0013719691271355079,-0.0020288051127516408,-0.011251549124283765,8.41,-0.4680655403109571,0.0,1254,-6.012773149070995e-09,144,0.439296,0.0,0.0,0.0,-0.19099926891787847,0.06650002174751109,0.0,0.0,0.0002560704,0.3863627016544342,0.6539995670318604,0.11092122395833333,572,0.009214479,-0.004564532166114077,0.2,1.4450190663337708,-2.776481330394745,0.7027102112770081
-0.07096944465573783,-0.7781524928184536,0.0,0.0,3563520,2840,0.5,0.01,-108.24854253999997,0.0,-0.018024970503193866,0.0,0.04803479649586923,-0.08537073006353894,-0.0011633701074201367,-0.002203456235890981,-0.011492127626800302,8.19,-0.4657092635495803,0.0,1254,-6.020850630634512e-09,145,0.442368,0.0,0.0,0.0,-0.18897480425856075,0.06678684143216691,0.0,0.0,0.00025576319999999996,0.38464781641960144,0.638565719127655,0.13666788736979166,576,0.009945687,-0.004102119860666183,0.2,1.6039557953675587,-2.745915104945501,0.8669717311859131
-0.07019806113812495,-0.783651717497405,0.0,0.0,3588096,2860,0.5,0.01,-108.48820798000001,0.0,-0.016826761057366274,0.0,0.045827537316782664,-0.08289990628382655,-0.0012090367474825877,-0.0019279733020180767,-0.011415014358139117,8.41,-0.46606515433637546,0.0,1254,-6.030380264151279e-09,146,0.44544,0.0,0.0,0.0,-0.18893180634920656,0.06584465637550346,0.0,0.0,0.000255456,0.38310134410858154,0.6036350727081299,0.12565104166666666,580,0.00983945,-0.005129472003318369,0.2,1.8407882402340572,-2.720233917236328,0.9329633116722107
-0.07100613030764284,-0.7804166933872795,0.0,0.0,3612672,2880,0.5,0.01,-108.35760524999999,0.0,-0.016149500133279045,0.0,0.04418691936522994,-0.08678584429461396,-0.0006843305735033984,-0.002128128833012739,-0.01142834931988491,8.3,-0.4623959812442857,0.0,1254,-6.108390976325036e-09,147,0.448512,0.0,0.0,0.0,-0.1849268313765278,0.06687606790720468,0.0,0.0,0.00025514879999999997,0.3815127909183502,0.6501755714416504,0.12148030598958333,584,0.008150988,-0.0038093845893551284,0.2,1.482552374402682,-2.6961776316165924,0.6426827907562256
-0.07101815130263164,-0.7838157442662431,0.0,0.0,3637248,2900,0.5,0.01,-108.42632690999999,0.0,-0.015313305287353604,0.0,0.04171393146617514,-0.08401195488458625,-0.0013018380702600324,-0.0019510915319087016,-0.01152576265690644,8.56,-0.45440811985744256,0.0,1254,-5.91539606574153e-09,148,0.451584,0.0,0.0,0.0,-0.18487891157190361,0.06537436945846119,0.0,0.0,0.0002548416,0.379814475774765,0.6263861656188965,0.11168416341145833,588,0.008910582,-0.004947628214722499,0.2,1.6014513770739238,-2.6695785919825235,0.8328037261962891
-0.0731060899176884,-0.7757622911075724,0.0,0.0,3661824,2919,0.5,0.01,-108.37280342,0.0,-0.01752282098330715,0.0,0.048657306608049095,-0.08428677747948898,-0.0015127247006073597,-0.002062596489075591,-0.011455141225885536,8.47,-0.458535928486594,0.0,1254,-5.643276459444638e-09,149,0.454656,0.0,0.0,0.0,-0.18717151869213774,0.06705686932295281,0.0,0.0,0.0002545344,0.37810102105140686,0.6594650745391846,0.11317952473958333,592,0.0119096255,-0.005265401996439323,0.2,1.3819799621899922,-2.641844302415848,0.6433839797973633
-0.07033137050960472,-0.769521631793546,0.0,0.0,3686400,2939,0.5,0.01,-108.40965002000003,0.0,-0.01675321789583036,0.0,0.046842615763719835,-0.08618714618576845,-0.0011949324270196819,-0.0021133903323616245,-0.011526781994920847,8.61,-0.46040533281260004,0.0,1254,-6.02841411466093e-09,150,0.457728,0.0,0.0,0.0,-0.1848809785286135,0.06794678072471615,0.0,0.0,0.0002542272,0.3763907253742218,0.6471601724624634,0.12317911783854167,596,0.009432822,-0.005457733326087085,0.2,1.475900337100029,-2.614053954680761,0.7738412618637085
-0.068372520694224,-0.7720353985487757,0.0,0.0,3710976,2958,0.5,0.01,-108.4343424,0.0,-0.014446336014979952,0.0,0.04346990500368477,-0.08404403597519133,-0.0013466759316030138,-0.001934720703555194,-0.011562204450660455,8.53,-0.4586529367010162,0.0,1254,-5.728990031648683e-09,151,0.4608,0.0,0.0,0.0,-0.18569428151794995,0.06749181707080042,0.0,0.0,0.00025392,0.3751782476902008,0.6493716835975647,0.12736002604166666,600,0.012938299,-0.005798747549609591,0.2,1.4474049707253773,-2.5901054541269937,0.6607837080955505
-0.07010924288598573,-0.7696522810904011,0.0,0.0,3735552,2977,0.5,0.01,-108.23248631999999,0.0,-0.01629146294772003,0.0,0.04806089685787948,-0.08820941736244965,-0.0010267698383348224,-0.002256530517231558,-0.011374672900081354,8.52,-0.46167687980062544,0.0,1254,-5.787582172495059e-09,152,0.463872,0.0,0.0,0.0,-0.18412979066138627,0.06910694865970889,0.0,0.0,0.00025361279999999996,0.37340593338012695,0.6727179288864136,0.11023966471354167,604,0.010434049,-0.005029324456700124,0.2,1.287550260623296,-2.5666608214378357,0.6673965454101562
