reward_terms/height,reward_terms/stance_time,ankle/ankle_spring_trq_peak,reward_terms/torque,reward_terms/step_rate,reward_terms/action_rate,reward_terms/ang_xy,curriculum/swing_frac_mean,reward_terms/upright,rollout/ep_rew_mean,curriculum/cmd_track_err,reward_terms/foot_slip,reward_terms/time,reward_terms/air_time,reward_terms/coef_rate,reward_terms/duty_sym,reward_terms/lat_vel,time/fps,reward_terms/residual,curriculum/cmd_scale,reward_terms/foot_ahead,reward_terms/residual_rate,reward_terms/stand_drift,ankle/ankle_defl_peak,reward_terms/clearance,time/total_timesteps,reward_terms/hip_roll,reward_terms/fwd_speed,reward_terms/angmom,time/time_elapsed,reward_terms/overrun,est/vel_rmse,reward_terms/track_lin,curriculum/ctrl_jitter_ms,reward_terms/stop,reward_terms/stance,curriculum/ent_coef,reward_terms/phase_contact,reward_terms/track_yaw,curriculum/stance_ratio,reward_terms/assist_pen,curriculum/ctrl_drop_prob,curriculum/eff_scale,curriculum/swing_frac_min,reward_terms/motor_vel,time/iterations,reward_terms/energy,curriculum/dr_scale,reward_terms/alive,rollout/ep_len_mean,reward_terms/stand,reward_terms/vz,ankle/ankle_spring_energy_peak,train/explained_variance,train/n_updates,train/approx_kl,train/learning_rate,train/std,train/loss,train/clip_range,train/entropy_loss,train/value_loss,train/clip_fraction,train/policy_gradient_loss,curriculum/ctrl_jitter_ms_progress,curriculum/ctrl_drop_prob_progress,curriculum/stance_ratio_progress,curriculum/eff_scale_progress,curriculum/dr_scale_progress
-0.0033471067042379716,0.0,0.0,0.0,-0.004372829861111143,-0.24555038026089748,-1.3014554328531871e-06,0.11748589409722222,-5.397599069730361e-08,47.76570208000001,0.5324258108631593,-0.5154970847683,0.0,0.0,-1.598288538084731,0.0,-2.555791655962753e-09,6772,-0.061061579813666715,0.0,0.0,0.0,-0.01433557604960408,0.5051612852715495,0.0,202752,-0.011266234424170022,0.0,-0.02946225627789985,29,0.0,0.48917245025020945,1.4695960358823528,0.0,0.0,-0.0023880843504135874,0.01,0.0,1.9999915905775718,0.7,0.0,0.0,0.0,0.04372829861111111,0.0,11,0.0,0.0,0.0,346.45,0.9913115836520388,-0.0195051742819169,0.0,0.752438485622406,40,0.0023831923,0.00029963136,1.0010584592819214,149.53102111816406,0.2,-36.90444068908691,305.1404769897461,0.0025634765625,-0.008985228813253343,,,,,
-0.002684065820123208,0.0,0.0,0.0,-0.004220920138888916,-0.24501087994572343,-1.2396858874466222e-06,0.113037109375,-5.238420793100913e-08,49.00644990999999,0.5328557133425622,-0.5636655209843158,0.0,0.0,-1.5994553840859398,0.0,-2.1288862530528318e-09,6678,-0.06128898921619155,0.0,0.0,0.0,-0.011059835578971389,0.5051789770394954,0.0,221184,-0.011762160920264046,0.0,-0.025686589782095887,33,0.0,0.4313150273928784,1.3991994709670523,0.0,0.0,-0.01123776233688468,0.01,0.0,1.9999914731194126,0.7,0.0,0.0,0.0,0.047037760416666664,0.0,12,0.0,0.0,0.0,341.15,0.954880935208575,-0.0168121684875079,0.0,0.761419951915741,44,0.0028630034,0.000299594496,1.0008982419967651,167.68289184570312,0.2,-36.901947593688966,341.92210845947267,0.0055419921875,-0.008785843476653099,,,,,
-0.00339124311626235,0.0,0.0,0.0,-0.004503038194444476,-0.24411850354536208,-1.3013037714952836e-06,0.1256781684027778,-5.286906906795728e-08,56.11689484000001,0.628782215016788,-0.5143921998193711,0.0,0.0,-1.5989072512319134,0.0,-2.219813220414535e-09,6634,-0.06118201202928782,0.0,0.0,0.0,-0.013602261994999499,0.5052045856131759,0.0,239616,-0.012213948066101009,0.0,-0.029320509536284265,36,0.0,0.48884008852948124,1.5117941139236843,0.0,0.0,-0.005142591353460749,0.01,0.0,1.9999915340216599,0.7,0.0,0.0,0.0,0.06298828125,0.0,13,0.0,0.0,0.0,331.57,1.0532045193802668,-0.019806131346770697,0.0,0.794397234916687,48,0.0028550043,0.000299557632,1.001210331916809,131.2596435546875,0.2,-36.90419025421143,285.7413604736328,0.00572509765625,-0.009397313196677715,,,,,
-0.002204597853821497,0.0,0.0,0.0,-0.004047309027777804,-0.2433726646883094,-1.1271953436059923e-06,0.10511610243055555,-5.6719410211377705e-08,65.49596841,0.2584818898535244,-0.5760343089228562,0.0,0.0,-1.5995788008604224,0.0,-1.8389633202928785e-09,6587,-0.06115031674036685,0.0,0.0,0.0,-0.010973543654041695,0.5048526777951339,0.0,258048,-0.01115198750795959,0.0,-0.02287092250617387,39,0.0,0.42902996731731075,1.6784172993346782,0.0,0.0,-0.0016499894537650224,0.01,0.0,1.9999921314123188,0.7,0.0,0.0,0.0,0.03125,0.0,14,0.0,0.0,0.0,335.09,1.1262955372362293,-0.013072696921554496,0.0,0.8059058785438538,52,0.0030961346,0.00029952076799999997,1.001128077507019,149.00579833984375,0.2,-36.90579528808594,327.43509674072266,0.006005859375,-0.009603299421723933,,,,,
-0.002394403525201014,0.0,0.0,0.0,-0.004654947916666701,-0.24406068449893692,-1.1384068898446603e-06,0.12386067708333333,-5.654339893343376e-08,92.20962817,0.4276248292759062,-0.5431336652937766,0.0,0.0,-1.5935424749533758,0.0,-2.004815034847368e-09,6550,-0.061584271224379705,0.0,0.0,0.0,-0.012429649755549983,0.5049470362939591,0.0,276480,-0.012034981607065738,0.0,-0.02334571074738253,42,0.0,0.4489462648024981,1.5440759902795635,0.0,0.0,-0.005706989925529932,0.01,0.0,1.999992281732982,0.7,0.0,0.0,0.0,0.04893663194444445,0.0,15,0.0,0.0,0.0,361.52,1.0452097081422165,-0.014029233355020605,0.0,0.8137345910072327,56,0.0028643436,0.000299483904,1.0012043714523315,125.9043197631836,0.2,-36.905035972595215,290.5712066650391,0.005029296875,-0.010187165964453015,,,,,
-0.002827218585551279,0.0,0.0,0.0,-0.0038302951388889126,-0.24492823060179353,-1.2383728925977929e-06,0.10042317708333333,-5.637559239208619e-08,139.87038025000004,0.4187139532659443,-0.5499883908509537,0.0,0.0,-1.5895300857803194,0.0,-2.094526734737085e-09,6526,-0.061421353694414246,0.0,0.0,0.0,-0.018407915191776016,0.5047042625626544,0.0,294912,-0.013505451383829843,0.0,-0.025129228646557686,45,0.0,0.45077933537491466,1.4653303941254048,0.0,0.0,-0.0025219958115593804,0.01,0.0,1.9999921953439512,0.7,0.0,0.0,0.0,0.04942491319444445,0.0,16,0.0,0.0,0.0,408.54,0.9318459809924605,-0.016537968018268977,0.0,0.8381602764129639,60,0.0029224663,0.00029944704,1.001440167427063,136.40090942382812,0.2,-36.90884952545166,279.2581184387207,0.0042724609375,-0.010243003687355668,,,,,
-0.00248484786631048,0.0,0.0,0.0,-0.00441623263888892,-0.2424631486666598,-1.1810532032007493e-06,0.10837131076388888,-5.6047895615924974e-08,114.68455460999999,0.49127769140548644,-0.5771612612602848,0.0,0.0,-1.5934144228731928,0.0,-2.197088899013539e-09,6487,-0.06155178441546979,0.0,0.0,0.0,-0.012510367917621125,0.505026799669341,0.0,313344,-0.015259378728198943,0.0,-0.024080155776010144,48,0.0,0.4276355646696719,1.532413997908944,0.0,0.0,-0.012720984213129357,0.01,0.0,1.9999923919056566,0.7,0.0,0.0,0.0,0.04432508680555555,0.0,17,0.0,0.0,0.0,412.91,1.0259288314450135,-0.014820796505412582,0.0,0.8446844220161438,64,0.0039758077,0.00029941017599999996,1.0016727447509766,127.3353271484375,0.2,-36.91165599822998,271.43716583251955,0.0091064453125,-0.011696997669059784,,,,,
-0.0018705973931799906,0.0,0.0,0.0,-0.00363498263888891,-0.24651171457768217,-1.1094675871320651e-06,0.10264756944444443,-5.930045489793001e-08,110.4963425,0.39177466270974465,-0.5805102098657671,0.0,0.0,-1.6075415582244097,0.0,-1.9805168444644266e-09,6461,-0.06166645856490443,0.0,0.0,0.0,-0.013272914429983261,0.5047589353543396,0.0,331776,-0.014388178406030516,0.0,-0.019428031427568507,51,0.0,0.3941027514405455,1.9622746196247272,0.0,0.0,-0.0026494760397773646,0.01,0.0,1.999992987816277,0.7,0.0,0.0,0.0,0.025553385416666668,0.0,18,0.0,0.0,0.0,405.06,1.2881333684806724,-0.01075703711284323,0.0,0.8565859794616699,68,0.0035699345,0.00029937331199999997,1.001552939414978,126.64390563964844,0.2,-36.91181468963623,264.2810775756836,0.0072998046875,-0.010948394500883297,,,,,
-0.002231702113309574,0.0,0.0,0.0,-0.003960503472222248,-0.24473188275614588,-1.1833554831095853e-06,0.10582139756944443,-5.946423330266452e-08,131.84171598,0.37616043374098446,-0.5742209454348479,0.0,0.0,-1.5955671506458584,0.0,-2.148079085776579e-09,6436,-0.06148402560696374,0.0,0.0,0.0,-0.01991669176588061,0.5050743152381452,0.0,350208,-0.014432586895167101,0.0,-0.02191945295169031,54,0.0,0.43523890465382337,1.6694151689532015,0.0,0.0,-0.0006835012227408197,0.01,0.0,1.9999923017706824,0.7,0.0,0.0,0.0,0.034830729166666664,0.0,19,0.0,0.0,0.0,412.95,1.1238310871861747,-0.012762579920304738,0.0,0.8578312397003174,72,0.002482269,0.000299336448,1.0016810894012451,142.21261596679688,0.2,-36.9129222869873,306.4505111694336,0.00272216796875,-0.009087314706994221,,,,,
-0.0022542757798885414,0.0,0.0,0.0,-0.004003906250000026,-0.24471160468149117,-1.1523070254487605e-06,0.1096462673611111,-5.875692742787762e-08,191.06739375,0.4094726107188046,-0.5592740685497068,0.0,0.0,-1.6001491453038195,0.0,-2.002378206076838e-09,6424,-0.061630542319624726,0.0,0.0,0.0,-0.01723481982997688,0.5050969737826082,0.0,368640,-0.013696526087167465,0.0,-0.023994487449935185,57,0.0,0.4140483026049836,1.6913617703085009,0.0,0.0,-0.00011601076088463947,0.01,0.0,1.9999922741632163,0.7,0.0,0.0,0.0,0.031141493055555556,0.0,20,0.0,0.0,0.0,502.23,1.096426279053387,-0.014145035253618888,0.0,0.8712982535362244,76,0.004345643,0.000299299584,1.0016916990280151,119.059814453125,0.2,-36.91338748931885,269.44300842285156,0.01192626953125,-0.012409841746557505,,,,,
-0.002277602074379837,0.0,0.0,-9.203144141266277e-07,-0.003624131944444466,-0.244548537188368,-1.151536830362489e-06,0.10394965277777779,-6.392795385513168e-08,196.45096924999999,0.4458408442347121,-0.5602317428650744,0.0,0.0,-1.5952700377806812,0.0,-2.0409706646940732e-09,6414,-0.06191565156242992,0.0,0.0,0.0,-0.025109324227083184,0.5046856154276405,0.0,387072,-0.016879982242164446,0.0,-0.021339179741316397,60,0.0,0.39509266858811676,1.819978913776545,0.0009216,0.0,-0.0002086520835002155,0.01,0.0,1.9999918611287424,0.699993856,0.0,1.152e-05,2.6879999999999997e-05,0.032280815972222224,-5.235090478646527e-09,21,-4.6573030822118736e-08,0.0002304,0.0,510.1,1.2160536589234017,-0.012245240216313963,0.0,0.8789327144622803,80,0.0033676978,0.00029926272,1.0017822980880737,127.65545654296875,0.2,-36.91281318664551,266.3930183410645,0.00592041015625,-0.010914426052477211,0.0002304,0.0002304,7.68e-05,7.68e-05,0.0002304
-0.002130057923626789,0.0,0.0,-1.670470265970716e-06,-0.0038411458333333587,-0.24201788413269995,-1.2070655068066041e-06,0.10248480902777778,-6.14743085760701e-08,174.64597504999998,0.20794499143768647,-0.5356998045098219,0.0,0.0,-1.5939375760354908,0.0,-1.7719534457799317e-09,6406,-0.06160766528159483,0.0,0.0,0.0,-0.026964661136330066,0.5043931275200986,0.0,405504,-0.013606318910935404,0.0,-0.019702145748588223,63,0.0,0.38654043922600884,2.0469755430099603,0.0018432,0.0,-0.0004564776257390339,0.01,0.0,1.9999932181210731,0.699987712,0.0,2.304e-05,5.3759999999999994e-05,0.025119357638888888,-1.0556369675890396e-08,22,-9.377700856394377e-08,0.0004608,0.0,458.1,1.2894275708636498,-0.010887214415862927,0.0,0.8838214874267578,84,0.0042605354,0.00029922585599999996,1.0016255378723145,130.11460876464844,0.2,-36.91353435516358,281.5193229675293,0.01143798828125,-0.011651268694549799,0.0004608,0.0004608,0.0001536,0.0001536,0.0004608
-0.0022107080131439664,0.0,0.0,-2.4305734278737e-06,-0.003700086805555577,-0.2465989045367274,-1.1450854104755e-06,0.10799153645833334,-5.9353624889970876e-08,220.64121917,0.3777128751299175,-0.5427856951487072,0.0,0.0,-1.5942265394023492,0.0,-1.7641593399233687e-09,6386,-0.061834910237252884,0.0,0.0,0.0,-0.03469565122889033,0.5048121796160412,0.0,423936,-0.013298833619810383,0.0,-0.02131427217473232,66,0.0,0.3892339351697967,1.8211676057759751,0.0027648,0.0,-0.0013593050022303516,0.01,0.0,1.999992673794324,0.699981568,0.0,3.456e-05,8.063999999999999e-05,0.026801215277777776,-1.5437948561079428e-08,23,-1.4059803252449472e-07,0.0006912,0.0,488.01,1.1303717218453697,-0.0125580298423901,0.0,0.865776538848877,88,0.0033951655,0.000299188992,1.0012404918670654,161.93382263183594,0.2,-36.9065444946289,331.1702453613281,0.00634765625,-0.010569060232955962,0.0006912,0.0006912,0.0002304,0.0002304,0.0006912
-0.0015532432079530907,0.0,0.0,-2.882362384402747e-06,-0.003700086805555577,-0.24359966867025382,-1.059893370415032e-06,0.09613715277777778,-6.191961339558605e-08,278.96726713000004,0.2524438682384819,-0.5599360058691901,0.0,0.0,-1.596056246446496,0.0,-1.8061341874759004e-09,6381,-0.06184042152314476,0.0,0.0,0.0,-0.031042676857594344,0.5048917810085947,0.0,442368,-0.017086365186945243,0.0,-0.017199424184371703,69,0.0,0.39136260011975016,1.7975904254440234,0.0036864,0.0,-0.002418353365274314,0.01,0.0,1.9999926564538721,0.6999754239999999,0.0,4.608e-05,0.00010751999999999999,0.027452256944444444,-2.1982025075124066e-08,24,-1.8728635855401998e-07,0.0009216,0.0,575.37,1.100409303106028,-0.008624207975383215,0.0,0.8930860757827759,92,0.004236158,0.000299152128,1.000992774963379,128.96836853027344,0.2,-36.90462684631348,281.329345703125,0.01068115234375,-0.011875462764874101,0.0009216,0.0009216,0.0003072,0.0003072,0.0009216
-0.001659087454937396,0.0,0.0,-3.2601150864999165e-06,-0.003645833333333354,-0.24481090995843655,-1.0942543187736358e-06,0.10484483506944445,-6.488091675092836e-08,297.14744199000006,0.26911814653733057,-0.5896919334302815,0.0,0.0,-1.601473177791451,0.0,-1.9957912700623354e-09,6372,-0.06179587719649339,0.0,0.0,0.0,-0.008233488374404489,0.5034823054685481,0.0,460800,-0.017674590460702556,0.0,-0.017884407209999745,72,0.0,0.3713944872902024,1.9753062172358904,0.004608,0.0,-0.0008600651835123934,0.01,0.0,1.9999932200767785,0.6999692799999999,0.0,5.7600000000000004e-05,0.0001344,0.03455946180555555,-2.6364793088987073e-08,25,-2.3407855243772723e-07,0.001152,0.0,599.99,1.205006899438577,-0.009566475665249562,0.0,0.8843914866447449,96,0.004676024,0.000299115264,1.0013151168823242,113.09505462646484,0.2,-36.9039529800415,257.16256484985354,0.01251220703125,-0.013519354513846338,0.001152,0.001152,0.000384,0.000384,0.001152
-0.0016172488462671561,0.0,0.0,-4.371051342652025e-06,-0.0034722222222222424,-0.24369736866716865,-1.009330475600791e-06,0.10297309027777778,-6.67930853447128e-08,292.82329992,0.22698081135138215,-0.569843175605982,0.0,0.0,-1.6006546967025057,0.0,-1.6725807315747205e-09,6364,-0.06215855476204054,0.0,0.0,0.0,-0.007435043349296885,0.5046975719213952,0.0,479232,-0.013109745314239097,0.0,-0.017583192444789408,75,0.0,0.35278517778629337,1.9573924222358916,0.0055296,0.0,-0.0009228259735583219,0.01,0.0,1.9999930991966823,0.6999631359999999,0.0,6.912e-05,0.00016128,0.030978732638888888,-3.250838448005325e-08,26,-2.840079904809749e-07,0.0013824,0.0,605.28,1.1337380419245453,-0.00886477212302806,0.0,0.8849794864654541,100,0.005300396,0.0002990784,1.0014561414718628,150.02554321289062,0.2,-36.90580043792725,297.2238006591797,0.01632080078125,-0.013348351523745805,0.0013824,0.0013824,0.00046080000000000003,0.00046080000000000003,0.0013824
-0.0021803512959183546,0.0,0.0,-6.477610409755479e-06,-0.0036783854166666883,-0.24215689672388618,-1.1509930882608654e-06,0.0976833767361111,-6.611434591329473e-08,271.50093832000005,0.29218840628307335,-0.5100499258143696,0.0,0.0,-1.6010378561261116,0.0,-1.7244974836296418e-09,6357,-0.062273211070628096,0.0,0.0,0.0,-0.010252204096247962,0.5046166306598876,0.0,497664,-0.016566098964566043,0.0,-0.017439672875841652,78,0.0,0.40295190125852426,1.796025870563126,0.0064512,0.0,-0.0011041785323616736,0.01,0.0,1.9999924464587382,0.699956992,0.0,8.064e-05,0.00018816000000000001,0.031792534722222224,-3.7910985286300974e-08,27,-3.243101764237706e-07,0.0016128,0.0,618.81,1.0146417090341695,-0.010775603613117824,0.0,0.8772916793823242,104,0.004419363,0.00029904153599999997,1.0017905235290527,140.85690307617188,0.2,-36.911949729919435,303.3111846923828,0.01162109375,-0.012241781514603645,0.0016128,0.0016128,0.0005376000000000001,0.0005376000000000001,0.0016128
