curriculum/sprint_dist_m,reward_terms/residual_rate,time/total_timesteps,reward_terms/overrun,reward_terms/energy,reward_terms/hip_roll,reward_terms/height,curriculum/eff_scale,reward_terms/fwd_speed,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/torque,reward_terms/action_rate,reward_terms/alive,curriculum/ctrl_drop_prob,reward_terms/coef_rate,reward_terms/lat_vel,reward_terms/foot_slip,time/iterations,reward_terms/assist_pen,reward_terms/upright,curriculum/ctrl_jitter_ms,curriculum/ent_coef,reward_terms/residual,reward_terms/stance_time,reward_terms/time,reward_terms/motor_vel,time/fps,reward_terms/clearance,rollout/ep_len_mean,reward_terms/foot_ahead,time/time_elapsed,reward_terms/step_rate,reward_terms/vz,reward_terms/stop,reward_terms/phase_contact,reward_terms/ang_xy,reward_terms/stance,reward_terms/air_time,reward_terms/angmom,train/std,train/value_loss,train/loss,train/clip_range,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/explained_variance,train/entropy_loss,train/approx_kl,train/clip_fraction
31.42816,0.0,1732608,0.0,0.0,-0.03997027906466659,-0.04277483075576155,0.0,-1.1809291687956447,-143.96804507999997,0.65,0.0,-0.029661219346517047,0.0,0.0,-0.236626195267177,-6.081487595236968e-08,-0.4118911495404546,94,0.0,-0.6107581077300512,0.0,0.01,-0.10666281105118738,-0.0004988579118313888,-0.5,0.0,4117,0.0705844242855101,178.34,0.0,420,0.0,-0.24910035965707866,0.0,-0.3083561877147808,-0.5330928534509572,-0.006704822332380294,0.00029568119660123356,-0.2228056291220012,1.0011630058288574,2.4662122547626497,0.6824026107788086,0.2,-0.021510395989753305,25832,0.00029428608,0.2823904752731323,-19.86591167449951,0.033334382,0.25677490234375
31.49728,0.0,1751040,0.0,0.0,-0.04220146534025905,-0.039513735841000125,0.0,-1.1477469297259018,-144.76800906999998,0.65,0.0,-0.030155616905903397,0.0,0.0,-0.23511887761405292,-6.61236748357169e-08,-0.42202737957960773,95,0.0,-0.5873667711196564,0.0,0.01,-0.10656565935378388,-0.00014295665055720342,-0.5,0.0,4118,0.06820636124323741,181.02,0.0,425,0.0,-0.2217076433255793,0.0,-0.3153787445635705,-0.5774652274851433,-0.007467145537470939,0.0004633242594233404,-0.2212017943241048,1.002162218093872,2.2026300549507143,0.5495998859405518,0.2,-0.02132860558340326,25836,0.00029422464,0.12241482734680176,-19.86996774673462,0.031551123,0.27557373046875
31.5664,0.0,1769472,0.0,0.0,-0.03808295007145424,-0.036810565670820285,0.0,-1.1332030275964617,-146.68491822,0.65,0.0,-0.03025470509781663,0.0,0.0,-0.23154974390652847,-6.405553611655374e-08,-0.43116117520002334,96,0.0,-0.5924657820909789,0.0,0.01,-0.10658900639614471,-0.0005365642929165107,-0.5,0.0,4119,0.06950558587901423,190.09,0.0,429,0.0,-0.23018004358579536,0.0,-0.3065620025275552,-0.5632150685344236,-0.005969878050618702,0.0003314882956652178,-0.21754308052682086,1.0027459859848022,2.284999984502792,0.6188793182373047,0.2,-0.02167316935956478,25840,0.00029416319999999997,0.18840426206588745,-19.879035472869873,0.029087404,0.2400634765625
31.63552,0.0,1787904,0.0,0.0,-0.0395740783374272,-0.03431915291914357,0.0,-1.110143508207298,-144.71009260999998,0.65,0.0,-0.030517641350572427,0.0,0.0,-0.2363533582356946,-6.137841912440732e-08,-0.426324763089595,97,0.0,-0.5792659236434585,0.0,0.01,-0.10648643106558846,-0.0007451690908055753,-0.5,0.0,4119,0.07092481782715425,181.27,0.0,433,0.0,-0.22584661084719057,0.0,-0.3131740523262509,-0.5366529264133634,-0.005781726289976686,0.0007047518900233424,-0.22152621223110536,1.0030332803726196,2.111575710773468,0.5675932168960571,0.2,-0.021289543900638818,25844,0.00029410175999999995,0.3796244263648987,-19.884570503234862,0.031906657,0.2630859375
31.704639999999998,0.0,1806336,0.0,0.0,-0.04201377413200011,-0.03940212778777791,0.0,-1.1258287866716274,-146.28158603,0.65,0.0,-0.03122204552973638,0.0,0.0,-0.2442725184406549,-6.619275599248619e-08,-0.4092091281600683,98,0.0,-0.5955832136086007,0.0,0.01,-0.10628009649054343,0.0,-0.5,0.0,4120,0.07364985302057662,187.22,0.0,438,0.0,-0.2518397058658426,0.0,-0.3121641549911578,-0.542548661512636,-0.006809264244877728,0.0006087233034324729,-0.2219354677335978,1.0034432411193848,1.9624138712882995,0.5553969144821167,0.2,-0.025625937001314013,25848,0.00029404032,0.1774166226387024,-19.886601734161378,0.030398006,0.24180908203125
31.77376,0.0,1824768,0.0,0.0,-0.04107484236390927,-0.03255632837948948,0.0,-0.9462860812576606,-147.7293637,0.65,0.0,-0.02970545539306149,0.0,0.0,-0.23068819033723395,-6.360318653844203e-08,-0.4244537619096525,99,0.0,-0.5296916195420422,0.0,0.01,-0.10643005518923963,-0.0003455923740855522,-0.5,0.0,4121,0.06757513550062463,193.8,0.0,442,0.0,-0.21832155275799076,0.0,-0.3213685079416701,-0.5167906683585063,-0.009226180651101638,0.0007671435143695109,-0.2014976449216445,1.0039787292480469,2.065572887659073,0.4831482172012329,0.2,-0.020855558884795754,25852,0.00029397888,0.3607179522514343,-19.89164800643921,0.030510511,0.25157470703125
31.84288,0.0,1843200,0.0,0.0,-0.040980952286014366,-0.034818468994830785,0.0,-1.0198949450598878,-148.69121496999998,0.65,0.0,-0.029581773014092698,0.0,0.0,-0.23944462682722112,-6.003053277142986e-08,-0.43353065882598996,100,0.0,-0.5705187293220677,0.0,0.01,-0.10654944869953381,-0.0002731640448069407,-0.5,0.0,4123,0.06754619881249381,199.27,0.0,447,0.0,-0.22182643942333502,0.0,-0.3237600285820842,-0.5256772057699016,-0.0058696315320026045,0.0005468744622905635,-0.20408783926198132,1.002164363861084,2.307436728477478,0.6011135578155518,0.2,-0.01745977479731664,25856,0.00029391743999999996,0.4073752164840698,-19.881746768951416,0.029386323,0.266259765625
31.912,0.0,1861632,0.0,0.0,-0.041107327420929506,-0.03764382480130709,0.0,-1.0038954678552436,-148.48395801,0.65,0.0,-0.030039964492371285,0.0,0.0,-0.23475199150546253,-6.945048530488529e-08,-0.41539652287835244,101,0.0,-0.5674792294029465,0.0,0.01,-0.10653031075941821,-0.00020439851990280053,-0.5,0.0,4124,0.0693106988270294,198.09,0.0,451,0.0,-0.23229613202779845,0.0,-0.3209692809946434,-0.5019123630595452,-0.010984531478983824,0.0006564664072357118,-0.22569144680502984,1.0025285482406616,3.0741093873977663,0.6586196422576904,0.2,-0.015459860698319972,25860,0.000293856,0.04914134740829468,-19.879462718963623,0.020174846,0.20684814453125
31.98112,0.0,1880064,0.0,0.0,-0.03466772785947437,-0.03984008628429615,0.0,-1.0247051961623508,-149.58854757,0.65,0.0,-0.029544875582711683,0.0,0.0,-0.2210947233250914,-6.068981108239976e-08,-0.4326772121154783,102,0.0,-0.5821550982088087,0.0,0.01,-0.10672363280988933,-0.0008348212949284869,-0.5,0.0,4125,0.07027508668712124,201.31,0.0,455,0.0,-0.24273064745174214,0.0,-0.32942937903212066,-0.5067297078003593,-0.009288607986494866,0.0006906460653731807,-0.2074111613852877,1.003135085105896,2.4552825570106505,0.5336780548095703,0.2,-0.022031303541734815,25864,0.00029379456,0.5547030568122864,-19.886362838745118,0.02435326,0.19974365234375
32.05024,0.0,1898496,0.0,0.0,-0.03717832534281734,-0.03839506454202772,0.0,-1.0550505915045023,-147.63596786999997,0.65,0.0,-0.029498606617673093,0.0,0.0,-0.22491112164869728,-5.794051156184576e-08,-0.42046675621017654,103,0.0,-0.6065068973464013,0.0,0.01,-0.10674780375079401,-0.00037163417113737925,-0.5,0.0,4126,0.07184241942332,194.27,0.0,460,0.0,-0.24913890543025474,0.0,-0.31955878602682625,-0.4882712827104585,-0.004270481299311756,0.0004069004951614059,-0.20749560351870833,1.0027843713760376,2.3819281458854675,0.6030370593070984,0.2,-0.02263584769098088,25868,0.00029373311999999997,0.3024253249168396,-19.88289918899536,0.028919658,0.2406005859375
32.11936,0.0,1916928,0.0,0.0,-0.0408525186291452,-0.032716105620676214,0.0,-0.981962260697856,-147.12924071,0.65,0.0,-0.030072352802568227,0.0,0.0,-0.22532641477164653,-6.40780093856581e-08,-0.46699466164446474,104,0.0,-0.5332593948107986,0.0,0.01,-0.10661899795294394,-0.0008093230571830645,-0.5,0.0,4126,0.06377108767770596,191.87,0.0,464,0.0,-0.2010389084771117,0.0,-0.34807434938040144,-0.5106530060824274,-0.004865014954566179,0.0005202902894881037,-0.19433839415940313,1.0029325485229492,1.9292065143585204,0.4513522684574127,0.2,-0.020749740436440334,25872,0.00029367167999999995,0.4368743896484375,-19.884716320037843,0.028631384,0.2600341796875
32.18848,0.0,1935360,0.0,0.0,-0.038702028779278114,-0.038932120657591815,0.0,-0.9564252745430901,-150.12880347,0.65,0.0,-0.028981779147528024,0.0,0.0,-0.2188501204150911,-5.419647354219218e-08,-0.41281555585405044,105,0.0,-0.576167753065133,0.0,0.01,-0.10687466482849131,-0.00017428793621042537,-0.5,0.0,4127,0.07010709032842513,204.87,0.0,468,0.0,-0.23861282855358804,0.0,-0.32485580296675703,-0.4944873847418509,-0.009022188774912124,0.0005636931164190173,-0.19249542683832976,1.0016605854034424,2.754122483730316,0.705359160900116,0.2,-0.014673490007407964,25876,0.00029361024,0.48297441005706787,-19.877953433990477,0.020410951,0.21695556640625
32.257600000000004,0.0,1953792,0.0,0.0,-0.04087255691076144,-0.037481676315958154,0.0,-1.0522814337347592,-144.26917575,0.65,0.0,-0.02975892381953331,0.0,0.0,-0.22892608990042806,-5.419347348211096e-08,-0.4220961212340178,106,0.0,-0.5960951794274016,0.0,0.01,-0.10670157812594097,-0.000307208649852934,-0.5,0.0,4128,0.06773351219565255,180.26,0.0,473,0.0,-0.2322886027294058,0.0,-0.3199352897826257,-0.5209619499346648,-0.008032100629500449,0.0004258892667065892,-0.21805175097762852,1.003231406211853,2.3089824318885803,0.5888891816139221,0.2,-0.020513807982206346,25880,0.0002935488,0.4850013852119446,-19.882800483703612,0.02484521,0.21287841796875
32.32672,0.0,1972224,0.0,0.0,-0.04019689522776024,-0.04034569856657743,0.0,-0.9253837652098679,-147.82233906,0.65,0.0,-0.02980845881735593,0.0,0.0,-0.2234860644970975,-5.800749705653803e-08,-0.42919658423212786,107,0.0,-0.5589204308286004,0.0,0.01,-0.10653571883789968,-0.0007362163709735291,-0.5,0.0,4129,0.07250794835461252,195.2,0.0,477,0.0,-0.25709188922801063,0.0,-0.3162072371255291,-0.4824662820423265,-0.007136203375807652,0.0006759975027913848,-0.19460342863564697,1.0035711526870728,1.48793563246727,0.36721670627593994,0.2,-0.023433430539444088,25884,0.00029348735999999996,0.511401891708374,-19.89002933502197,0.03482207,0.26456298828125
32.39584,0.0,1990656,0.0,0.0,-0.04008220810664287,-0.03446250183179281,0.0,-1.0063020797451427,-148.20379834,0.65,0.0,-0.029055942169285847,0.0,0.0,-0.23244379909758006,-6.55872332197935e-08,-0.43339280250950524,108,0.0,-0.5800640644988604,0.0,0.01,-0.10681552209436875,-0.000294865218974236,-0.5,0.0,4130,0.06882928698894265,197.93,0.0,481,0.0,-0.22075036141401838,0.0,-0.3221232853618395,-0.5188119483598412,-0.004447147039403413,0.0007817916662639214,-0.21409093641465518,1.0027762651443481,1.9275358259677886,0.45284783840179443,0.2,-0.021482686628587544,25888,0.00029342592,0.5136367082595825,-19.88339786529541,0.029060895,0.2572265625
32.46496,0.0,2009088,0.0,0.0,-0.034547186448392296,-0.03627077398205904,0.0,-0.9609549629756745,-148.6869446,0.65,0.0,-0.030155547067892932,0.0,0.0,-0.2317771063215097,-5.6682801609384465e-08,-0.4252439988671257,109,0.0,-0.5627908391723107,0.0,0.01,-0.10661462754272825,-0.0002941874651393543,-0.5,0.0,4120,0.06994856490524338,199.29,0.0,487,0.0,-0.2311870257328892,0.0,-0.32223368240292116,-0.4961983861923653,-0.005151557299360097,0.0006353074115597539,-0.20857067724554942,1.0020155906677246,2.216278612613678,0.5707024335861206,0.2,-0.012924978975206614,25892,0.00029336448,0.8089151978492737,-19.87835760116577,0.022005316,0.24715576171875
32.53408,0.0,2027520,0.0,0.0,-0.043607151455200194,-0.03567468355132511,0.0,-0.896484482921642,-147.44034753000003,0.65,0.0,-0.02920510058853075,0.0,0.0,-0.2194870417537851,-6.135562974747027e-08,-0.4175605156940941,110,0.0,-0.5512043020893481,0.0,0.01,-0.10666459152976665,-0.0002808957134321746,-0.5,0.0,4120,0.0703025653917392,194.33,0.0,492,0.0,-0.22536090764273492,0.0,-0.3240481391603003,-0.47246444584671515,-0.010467900061905485,0.0007899296308298492,-0.19085574904482958,1.001778483390808,2.2552002906799316,0.5504076480865479,0.2,-0.012494379770942032,25896,0.00029330303999999997,0.295520544052124,-19.87636594772339,0.02059193,0.20185546875
32.6032,0.0,2045952,0.0,0.0,-0.04489739414636815,-0.03269967361828837,0.0,-0.8224817238389144,-152.16891478000002,0.65,0.0,-0.029489667998725974,0.0,0.0,-0.21880377286159736,-6.027387894222392e-08,-0.44420262710734765,111,0.0,-0.5090579786329598,0.0,0.01,-0.10687651215380405,-0.0004762078913497842,-0.5,0.0,4121,0.06903075205976741,215.45,0.0,496,0.0,-0.21976843933391688,0.0,-0.3491826515657223,-0.4986263734040709,-0.006639902036525263,0.0005870219772785074,-0.1959128607399109,1.0021610260009766,2.398387575149536,0.6161870360374451,0.2,-0.01864984396379441,25900,0.00029324159999999995,0.4295312166213989,-19.87800750732422,0.021581272,0.2142333984375
32.67232,0.0,2064384,0.0,0.0,-0.04655589316346702,-0.03590825617798041,0.0,-0.9029726174384414,-150.75386304,0.65,0.0,-0.02970754426698679,0.0,0.0,-0.2250885365530193,-6.308331009689109e-08,-0.42438572880255593,112,0.0,-0.5261568043706881,0.0,0.01,-0.1067986947700786,-0.0007211610678091852,-0.5,0.0,4122,0.07209418576649212,208.22,0.0,500,0.0,-0.23310159618487689,0.0,-0.3353641930099575,-0.4981738956185509,-0.010268948391231884,0.0006667742757902791,-0.19994361802121097,1.0025794506072998,2.18891361951828,0.559441089630127,0.2,-0.022805932932533322,25904,0.00029318016,0.43281251192092896,-19.880996227264404,0.02529619,0.22779541015625
32.74144,0.0,2082816,0.0,0.0,-0.04418759241033722,-0.033174742768989,0.0,-0.7615859730060746,-152.86470309,0.65,0.0,-0.03033920940881316,0.0,0.0,-0.22853346704092725,-6.255598513929943e-08,-0.4521819316241699,113,0.0,-0.4681858584010027,0.0,0.01,-0.10670243204902488,-0.0007561549751294984,-0.5,0.0,4123,0.06943498899343341,219.52,0.0,505,0.0,-0.23313693023761464,0.0,-0.3325843384380297,-0.49386113894839895,-0.005845528890933189,0.0007866743803282992,-0.1922757008229517,1.002524971961975,2.144794535636902,0.4631428122520447,0.2,-0.016689422982744874,25908,0.00029311872,0.30988603830337524,-19.881424045562746,0.024993831,0.24873046875
32.81056,0.0,2101248,0.0,0.0,-0.0429779299239532,-0.03014453353857395,0.0,-0.8791015806180394,-150.49527573,0.65,0.0,-0.030501595310347834,0.0,0.0,-0.2380520976373619,-6.533252769658952e-08,-0.46531315246718497,114,0.0,-0.509528222229562,0.0,0.01,-0.10674763813321873,-3.9468936544532575e-05,-0.5,0.0,4124,0.06640690340018668,207.38,0.0,509,0.0,-0.20866766789997598,0.0,-0.33673406031945247,-0.5164268123276532,-0.007652515696602776,0.000629339493267859,-0.1822960927800088,1.0023870468139648,1.9964931845664977,0.5128092169761658,0.2,-0.023010806436650454,25912,0.00029305727999999996,0.6097250580787659,-19.880790424346923,0.028937345,0.2473388671875
32.87968,0.0,2119680,0.0,0.0,-0.043798899416590605,-0.03770015779489478,0.0,-0.9936431179318426,-153.35140924,0.65,0.0,-0.029685871586156504,0.0,0.0,-0.21947808833263688,-5.832116287199125e-08,-0.44623640008359344,115,0.0,-0.5554108638376952,0.0,0.01,-0.10684931159773732,-0.0002209456191242983,-0.5,0.0,4125,0.06351343381623406,217.19,0.0,513,0.0,-0.22905945521024865,0.0,-0.3318427225744995,-0.5138895582956684,-0.010554653861541129,0.0006673167970600642,-0.19720075612616417,1.0028800964355469,1.613965004682541,0.40504902601242065,0.2,-0.022426586179062725,25916,0.00029299584,0.45704662799835205,-19.883259773254395,0.028429713,0.24805908203125
32.9488,0.0,2138112,0.0,0.0,-0.03973551605340339,-0.03141443315310552,0.0,-0.828902812972875,-152.41569371999995,0.65,0.0,-0.02905651586010622,0.0,0.0,-0.21013172167141325,-5.997726151546635e-08,-0.4233270131000614,116,0.0,-0.508102923220942,0.0,0.01,-0.10736385621469587,-0.00016886256829214594,-0.5,0.0,4125,0.06770457017552214,217.16,0.0,518,0.0,-0.20669345705342923,0.0,-0.3400180036401416,-0.45464192247867147,-0.004834367681166291,0.0007991526767404543,-0.18005977161239373,1.0023527145385742,1.5472427487373352,0.3611832857131958,0.2,-0.022718459914904086,25920,0.0002929344,0.5722163319587708,-19.882193756103515,0.027011618,0.23436279296875
33.017920000000004,0.0,2156544,0.0,0.0,-0.04551543903509264,-0.038456513795380384,0.0,-0.6590348317453615,-154.38988959,0.65,0.0,-0.029501765761284784,0.0,0.0,-0.21805374065268548,-5.368272309323457e-08,-0.4169404308028257,117,0.0,-0.47187926522121576,0.0,0.01,-0.10709471733606543,-6.103393388912082e-06,-0.5,0.0,4126,0.06879889268375149,225.58,0.0,522,0.0,-0.22470355390789354,0.0,-0.3325257176840977,-0.4822371464000861,-0.005771828260191205,0.0006559237727843639,-0.17161239958940452,1.0015754699707031,2.037538003921509,0.5039541721343994,0.2,-0.01408937512896955,25924,0.00029287295999999997,0.5920133590698242,-19.87437801361084,0.020343762,0.2199951171875
33.08704,0.0,2174976,0.0,0.0,-0.04188349020375995,-0.029435191954485282,0.0,-0.77655096744897,-151.08631616,0.65,0.0,-0.02917369825713262,0.0,0.0,-0.22091223987978775,-5.8123256114080805e-08,-0.41921489074363344,118,0.0,-0.49589424923357317,0.0,0.01,-0.1072643991358422,-0.0002118582746738361,-0.5,0.0,4127,0.06811155324014852,213.21,0.0,526,0.0,-0.21709346356524717,0.0,-0.318812328674534,-0.4749900334254694,-0.005874554173700218,0.0007557500697051486,-0.17646878767878194,1.0017402172088623,2.326202446222305,0.5069286823272705,0.2,-0.018343229428865016,25928,0.00029281151999999995,0.5123085975646973,-19.87394790649414,0.022172723,0.205126953125
33.15616,0.0,2193408,0.0,0.0,-0.0430709678161445,-0.035370729677773355,0.0,-0.6372999628377225,-151.73472128,0.65,0.0,-0.029054182485301158,0.0,0.0,-0.21754240065453873,-5.2931059069446e-08,-0.43609475364276434,119,0.0,-0.4824784434787459,0.0,0.01,-0.10709321525621682,-0.0006660938201498033,-0.5,0.0,4128,0.06471421770443796,219.04,0.0,531,0.0,-0.2139993216769951,0.0,-0.3397307889475878,-0.4627774179092816,-0.01037484403104076,0.0008848732298550507,-0.16299177830965195,1.002373218536377,1.6764658749103547,0.46447062492370605,0.2,-0.023217741493135692,25932,0.00029275008,0.6016866564750671,-19.880720329284667,0.028509721,0.23349609375
33.22528,0.0,2211840,0.0,0.0,-0.04529426451440636,-0.03606298776137575,0.0,-0.5788408903894445,-152.83114202000002,0.65,0.0,-0.028016813400447673,0.0,0.0,-0.20065608206658891,-5.473765578389728e-08,-0.38659808542352775,120,0.0,-0.4827684754486536,0.0,0.01,-0.10733040423369054,-0.0001494670998201602,-0.5,0.0,4128,0.07076126131758355,223.9,0.0,535,0.0,-0.22654887583656486,0.0,-0.3319747126578979,-0.43961219065271173,-0.009488232300442592,0.0011555977075153755,-0.16468283897398014,1.002519130706787,1.8902588546276093,0.4403861165046692,0.2,-0.020731623098254204,25936,0.00029268864,0.6738882064819336,-19.87947521209717,0.025758326,0.23837890625
33.294399999999996,0.0,2230272,0.0,0.0,-0.04245220127873339,-0.03696332523918852,0.0,-0.5218697616897217,-154.31698771,0.65,0.0,-0.027237530014865303,0.0,0.0,-0.19388297640908111,-4.7297553097910237e-08,-0.3987715762311994,121,0.0,-0.4672354588794869,0.0,0.01,-0.10775476695386785,-0.0002898469457351085,-0.5,0.0,4129,0.06973013352020249,232.53,0.0,540,0.0,-0.23944752216732176,0.0,-0.3436409114517389,-0.442224634404125,-0.007110134257965306,0.0007888444815762341,-0.15193191418471885,1.0030322074890137,1.8657047152519226,0.4474341869354248,0.2,-0.021706377225928008,25940,0.00029262719999999996,0.6995659470558167,-19.884652042388915,0.025316153,0.2251708984375
33.36352,0.0,2248704,0.0,0.0,-0.04676155415476159,-0.033763553404291075,0.0,-0.6774228416085961,-152.59431204999998,0.65,0.0,-0.028592752573528335,0.0,0.0,-0.20602869497870815,-5.86269935645992e-08,-0.42653107317796807,122,0.0,-0.478286611548297,0.0,0.01,-0.10738027973947645,-0.0006674498678573096,-0.5,0.0,4129,0.06700438208272635,224.52,0.0,544,0.0,-0.21134868772582002,0.0,-0.343555172139022,-0.4600700424283597,-0.007620118567203617,0.0008675119994829098,-0.1708217574213969,1.0026463270187378,2.132173442840576,0.5565485954284668,0.2,-0.016551310080103576,25944,0.00029256576,0.696816086769104,-19.884295558929445,0.023558753,0.223828125
33.43264,0.0,2267136,0.0,0.0,-0.04751436348740063,-0.03315784225244072,0.0,-0.6348478402646482,-149.87548575,0.65,0.0,-0.029054510594096812,0.0,0.0,-0.21407005644007893,-5.5306326338234547e-08,-0.4027527934002808,123,0.0,-0.4622199290883977,0.0,0.01,-0.10708892004169256,-0.0005002148197187731,-0.5,0.0,4129,0.07125073873963048,213.06,0.0,548,0.0,-0.22965430299702336,0.0,-0.30305067256443907,-0.4665999529361847,-0.008780882275110131,0.0010731324534087132,-0.16839351399907432,1.0024410486221313,1.77658708691597,0.4288405776023865,0.2,-0.021317674592137337,25948,0.00029250432,0.702843427658081,-19.880865859985352,0.025055418,0.22816162109375
33.50176,0.0,2285568,0.0,0.0,-0.04821552301675847,-0.03835208527914572,0.0,-0.47839508001872105,-151.88498775999997,0.65,0.0,-0.028579540348339077,0.0,0.0,-0.20700991285574083,-4.981213108012398e-08,-0.4226609111588732,124,0.0,-0.45187146215229096,0.0,0.01,-0.1072296955433245,-0.00011325305806369417,-0.5,0.0,4130,0.07320272658851115,221.93,0.0,553,0.0,-0.24919080390449347,0.0,-0.32093849145018954,-0.4569123927048826,-0.005861848023975712,0.0009684233583458182,-0.1470300680601338,1.0012116432189941,1.6487677097320557,0.44149887561798096,0.2,-0.019653326529078186,25952,0.00029244287999999997,0.7568864822387695,-19.874702644348144,0.021571057,0.22392578125
33.57088,0.0,2304000,0.0,0.0,-0.046883225052082214,-0.03227739484115485,0.0,-0.5647436451615647,-152.23434136,0.65,0.0,-0.028169563000835826,0.0,0.0,-0.1995925341527751,-5.5221007725351874e-08,-0.39292336671243755,125,0.0,-0.4577550671264708,0.0,0.01,-0.1075192642830709,-0.0004127316125151184,-0.5,0.0,4131,0.06868190972939545,227.6,0.0,557,0.0,-0.2037399089012505,0.0,-0.32825243682441,-0.4536447286613428,-0.0070563594661606065,0.0011425768704308819,-0.15684646549246914,1.0011193752288818,2.1401839673519136,0.6101412177085876,0.2,-0.01764500983990729,25956,0.00029238143999999995,0.7137925624847412,-19.871092319488525,0.022559062,0.21229248046875
33.64,0.0,2322432,0.0,0.0,-0.046169926276357263,-0.03976964812006316,0.0,-0.5978742195236234,-151.39592033,0.65,0.0,-0.02765068899640472,0.0,0.0,-0.1991531152787439,-5.329678247607411e-08,-0.39105618758778443,126,0.0,-0.5052726839451561,0.0,0.01,-0.1074797635404824,-0.0002263706895367553,-0.5,0.0,4131,0.06484535435160192,220.02,0.0,562,0.0,-0.23099200085379165,0.0,-0.32170606655530265,-0.45362706693880533,-0.006080222488964362,0.0008604591712355614,-0.16819650155451832,1.0011444091796875,2.1377605319023134,0.5427379608154297,0.2,-0.02208471988560632,25960,0.00029232,0.7185887098312378,-19.871260261535646,0.022091465,0.19822998046875
33.70912,0.0,2340864,0.0,0.0,-0.04080236440819317,-0.033220089696079605,0.0,-0.5732461572600474,-150.44962063,0.65,0.0,-0.02745143868158991,0.0,0.0,-0.19644006994406896,-4.90964778452106e-08,-0.3986990032234232,127,0.0,-0.44792531318371787,0.0,0.01,-0.10773600737510418,-0.00035047522073404654,-0.5,0.0,4132,0.07100431509055226,216.72,0.0,566,0.0,-0.2243336807698158,0.0,-0.35185068344965725,-0.4390919780752259,-0.0057130873142203255,0.0010139962444858004,-0.15531013216404738,1.002183437347412,1.8272473990917206,0.5146992802619934,0.2,-0.016757819009944795,25964,0.00029225856,0.7684018611907959,-19.878205490112304,0.018898755,0.20487060546875
33.77824,0.0,2359296,0.0,0.0,-0.04495429883906304,-0.03680360632461957,0.0,-0.49068306859581295,-150.81166137,0.65,0.0,-0.0279112995953846,0.0,0.0,-0.2027920754346298,-4.7039784914308586e-08,-0.3813492313171541,128,0.0,-0.4787379940040195,0.0,0.01,-0.10752623425360425,-0.00014187132344684668,-0.5,0.0,4133,0.07194666749298122,218.35,0.0,570,0.0,-0.2374327418222394,0.0,-0.32403978052754945,-0.44322107037179487,-0.010380461044209985,0.0008186840212955656,-0.15335123269295167,1.002053141593933,1.735667359828949,0.4626055955886841,0.2,-0.02179704199079424,25968,0.00029219711999999996,0.788261890411377,-19.880358123779295,0.026123527,0.2236328125
33.84736,0.0,2377728,0.0,0.0,-0.044865189688715695,-0.033113947343165376,0.0,-0.5402926029272858,-154.26337861,0.65,0.0,-0.027926119417403958,0.0,0.0,-0.195909797751039,-5.2514002058447745e-08,-0.3987306602312121,129,0.0,-0.48730945270487414,0.0,0.01,-0.107514657507731,-0.00040323688881471753,-0.5,0.0,4133,0.06819674489530621,232.78,0.0,575,0.0,-0.22622834914196494,0.0,-0.3411645224225477,-0.4522084981796428,-0.002999850177524308,0.001261392132922386,-0.1704540743967469,1.0012140274047852,2.2696856796741485,0.5959569811820984,0.2,-0.016121241601649672,25972,0.00029213568,0.7348509430885315,-19.87186117172241,0.016291706,0.1729736328125
33.91648,0.0,2396160,0.0,0.0,-0.04854370498290383,-0.0369444892045606,0.0,-0.4206909809803043,-152.66437583000004,0.65,0.0,-0.027138894138394487,0.0,0.0,-0.19989946995413205,-4.510175035873839e-08,-0.3836212991716575,130,0.0,-0.44227052650537696,0.0,0.01,-0.107703806034179,-0.0001022666886759301,-0.5,0.0,4134,0.07148297717788102,227.63,0.0,579,0.0,-0.24485918494891493,0.0,-0.32776682708683896,-0.4244095683155783,-0.008509940772688252,0.0010134536132682115,-0.13810444220701423,1.0012118816375732,1.9971075654029846,0.5955359935760498,0.2,-0.018124073999933897,25976,0.00029207424,0.7639784216880798,-19.869189548492432,0.016948806,0.169921875
33.9856,0.0,2414592,0.0,0.0,-0.04781845982047927,-0.035033466901059546,0.0,-0.4987546201908062,-151.86098676,0.65,0.0,-0.02787514133433567,0.0,0.0,-0.1936048681677559,-5.0940056731489576e-08,-0.42328431588439014,131,0.0,-0.45632924308737266,0.0,0.01,-0.10743665758192587,-0.000941293572800027,-0.5,0.0,4135,0.06659981249178679,226.74,0.0,583,0.0,-0.22013343642488778,0.0,-0.3288747211860334,-0.4395257982940533,-0.01300489994809198,0.001080728061626562,-0.14945505032264683,1.00157630443573,1.97050341963768,0.585456907749176,0.2,-0.02131422981619835,25980,0.00029201279999999997,0.8162517547607422,-19.870452308654784,0.021967912,0.19410400390625
